
[00:00:00.000 --> 00:00:02.000]  丙姊妹,大家好
[00:02:04.000 --> 00:02:06.000]  從老家十九章開始
[00:02:06.000 --> 00:02:10.000]  是記載耶穌在世上最後一個星期
[00:02:10.000 --> 00:02:12.000]  在耶路撒冷發生的事
[00:02:12.000 --> 00:02:15.000]  如果我們看了這個時間線
[00:02:15.000 --> 00:02:18.000]  按照這個時間線的時候重溫一下
[00:02:18.000 --> 00:02:19.000]  十九節
[00:02:19.000 --> 00:02:23.000]  這裡可以展示出來
[00:02:23.000 --> 00:02:28.000]  是記載耶穌騎路入城
[00:02:28.000 --> 00:02:29.000]  記不記得
[00:02:29.000 --> 00:02:30.000]  然後
[00:02:30.000 --> 00:02:31.000]  入城之後
[00:02:31.000 --> 00:02:34.000]  二十八到四十四節
[00:02:34.000 --> 00:02:36.000]  之後四十五節開始
[00:02:36.000 --> 00:02:39.000]  是說耶穌結成聖殿
[00:02:39.000 --> 00:02:41.000]  大家有沒有這些印象
[00:02:41.000 --> 00:02:43.000]  耶穌入聖殿的時候
[00:02:43.000 --> 00:02:44.000]  就趕出那些
[00:02:44.000 --> 00:02:47.000]  被聖殿裡面買賣的人
[00:02:47.000 --> 00:02:49.000]  這件事其實
[00:02:49.000 --> 00:02:50.000]  產生什麼結果呢
[00:02:50.000 --> 00:02:53.000]  你們可不可以想像
[00:02:53.000 --> 00:02:55.000]  耶穌趕出那些
[00:02:55.000 --> 00:02:57.000]  被聖殿裡面買賣的人
[00:02:57.000 --> 00:02:59.000]  又指責聖殿的當權者
[00:02:59.000 --> 00:03:01.000]  是把聖殿變成賊斗
[00:03:01.000 --> 00:03:04.000]  是不是
[00:03:04.000 --> 00:03:06.000]  耶穌這個舉動其實
[00:03:06.000 --> 00:03:09.000]  是令到當時的聖殿主管
[00:03:09.000 --> 00:03:10.000]  宗教權貴
[00:03:10.000 --> 00:03:13.000]  是非常震怒的
[00:03:13.000 --> 00:03:15.000]  因為從來沒有人
[00:03:15.000 --> 00:03:18.000]  夠膽這樣挑戰他們的權力
[00:03:18.000 --> 00:03:21.000]  炒禍他們當生意
[00:03:21.000 --> 00:03:26.000]  再加上耶穌天天在殿裡教導人
[00:03:26.000 --> 00:03:29.000]  而馬太福音更加說什麼呢
[00:03:29.000 --> 00:03:34.000]  耶穌教導人是充滿了權柄
[00:03:34.000 --> 00:03:35.000]  不像那些民事
[00:03:35.000 --> 00:03:39.000]  民事被給下去
[00:03:39.000 --> 00:03:41.000]  這樣的行為
[00:03:41.000 --> 00:03:43.000]  令到盤據在聖殿賺錢的
[00:03:43.000 --> 00:03:47.000]  祭司長、民事、社會權貴
[00:03:47.000 --> 00:03:49.000]  是非常非常之覺得
[00:03:49.000 --> 00:03:51.000]  是一個大的威脅
[00:03:51.000 --> 00:03:55.000]  他們以為耶穌要跟他們爭地盤
[00:03:55.000 --> 00:03:58.000]  所以見到耶穌是同時得罪了
[00:03:58.000 --> 00:04:01.000]  那些宗教權貴和社會的領袖
[00:04:01.000 --> 00:04:03.000]  所以呢
[00:04:03.000 --> 00:04:07.000]  祭司長、民事和百姓的領袖
[00:04:07.000 --> 00:04:09.000]  都想殺耶穌
[00:04:09.000 --> 00:04:11.000]  雖然他們想殺耶穌
[00:04:11.000 --> 00:04:13.000]  但是他們顧忌群眾
[00:04:13.000 --> 00:04:14.000]  又殺不了
[00:04:14.000 --> 00:04:17.000]  但是他們仍然要對付耶穌
[00:04:17.000 --> 00:04:20.000]  所以路加福音21章
[00:04:20.000 --> 00:04:22.000]  第1至8節開始
[00:04:22.000 --> 00:04:25.000]  就看到祭司長、民事長
[00:04:25.000 --> 00:04:27.000]  社會領袖的領袖集團
[00:04:27.000 --> 00:04:33.000]  就趁著耶穌在聖殿裡教導百姓的時候
[00:04:33.000 --> 00:04:37.000]  公開挑戰耶穌的權威
[00:04:37.000 --> 00:04:41.000]  記不記得他們為什麼要挑戰耶穌權威
[00:04:41.000 --> 00:04:43.000]  他說你告訴我們
[00:04:43.000 --> 00:04:46.000]  你究竟憑什麼做這些事
[00:04:46.000 --> 00:04:47.000]  哪些事
[00:04:47.000 --> 00:04:52.000]  在聖殿裡弄一場大龍鳳出來
[00:04:52.000 --> 00:04:56.000]  還有每天霸佔聖殿教訓人
[00:04:56.000 --> 00:04:58.000]  誰給你權利
[00:04:58.000 --> 00:05:00.000]  言下之是什麼
[00:05:00.000 --> 00:05:03.000]  耶穌你要弄清楚
[00:05:03.000 --> 00:05:07.000]  聖殿不是你作主
[00:05:07.000 --> 00:05:10.000]  聖殿是我們作主
[00:05:10.000 --> 00:05:14.000]  去到第9路加福音
[00:05:14.000 --> 00:05:16.000]  接著下去的時候
[00:05:16.000 --> 00:05:20.000]  去到第9到19節
[00:05:20.000 --> 00:05:23.000]  耶穌說了樂園戶的比喻
[00:05:23.000 --> 00:05:24.000]  大家有沒有印象
[00:05:24.000 --> 00:05:26.000]  有印象吧
[00:05:26.000 --> 00:05:31.000]  耶穌用樂園戶的比喻
[00:05:31.000 --> 00:05:37.000]  指向一些離經叛道的宗教領袖
[00:05:37.000 --> 00:05:39.000]  他們當然會聽
[00:05:39.000 --> 00:05:41.000]  他們很生氣
[00:05:41.000 --> 00:05:43.000]  又想下手抓耶穌
[00:05:43.000 --> 00:05:45.000]  只是懼怕百姓
[00:05:45.000 --> 00:05:50.000]  之後這些宗教領袖並沒有罷休
[00:05:50.000 --> 00:05:52.000]  就設下一個局
[00:05:52.000 --> 00:05:53.000]  這個局是什麼
[00:05:53.000 --> 00:05:56.000]  應不應該納粹給凱撒
[00:05:56.000 --> 00:05:59.000]  他們想著這次耶穌怎麼回答都會死
[00:05:59.000 --> 00:06:03.000]  但看到耶穌說了什麼
[00:06:03.000 --> 00:06:06.000]  該殺的物當歸給該殺
[00:06:06.000 --> 00:06:10.000]  上帝的物歸給上帝
[00:06:10.000 --> 00:06:12.000]  結果這幫人
[00:06:12.000 --> 00:06:15.000]  也找不到耶穌的任何把柄
[00:06:15.000 --> 00:06:17.000]  又驚訝祂的回答
[00:06:17.000 --> 00:06:19.000]  完全想不到耶穌會這樣說話
[00:06:19.000 --> 00:06:23.000]  於是閉口不言又是閉嘴
[00:06:23.000 --> 00:06:25.000]  接著發生什麼事
[00:06:25.000 --> 00:06:28.000]  就輪到殺刀該人出招
[00:06:28.000 --> 00:06:30.000]  你會發覺他們是不同的人
[00:06:30.000 --> 00:06:33.000]  就是到了27到40節
[00:06:33.000 --> 00:06:35.000]  他們以為用復活的問題
[00:06:35.000 --> 00:06:37.000]  就可以刁難到耶穌
[00:06:37.000 --> 00:06:39.000]  但耶穌乘機指出他們
[00:06:39.000 --> 00:06:42.000]  是將現今的世界
[00:06:42.000 --> 00:06:44.000]  投射到將來的世界
[00:06:44.000 --> 00:06:47.000]  你是完全搞錯了
[00:06:47.000 --> 00:06:49.000]  到了40節的時候
[00:06:49.000 --> 00:06:51.000]  耶穌說完之後
[00:06:51.000 --> 00:06:52.000]  他們又閉嘴
[00:06:52.000 --> 00:06:56.000]  又不敢再任何的事情
[00:06:56.000 --> 00:06:58.000]  又是拜陣收場
[00:06:58.000 --> 00:07:00.000]  剛才的事情
[00:07:00.000 --> 00:07:02.000]  通通都在這一天之內
[00:07:02.000 --> 00:07:05.000]  在聖殿裡面發生
[00:07:05.000 --> 00:07:08.000]  所以你看到氣氛真的很緊張
[00:07:08.000 --> 00:07:10.000]  那些敵對耶穌的忠誠領袖
[00:07:10.000 --> 00:07:13.000]  是同一時間傾巢而出
[00:07:13.000 --> 00:07:15.000]  你看到連豬八發
[00:07:15.000 --> 00:07:17.000]  每個人都在瞪著耶穌
[00:07:17.000 --> 00:07:20.000]  他和耶穌朝來朝往
[00:07:20.000 --> 00:07:22.000]  針鋒相對
[00:07:22.000 --> 00:07:24.000]  這幫人和耶穌的衝突
[00:07:24.000 --> 00:07:27.000]  已經到了一個極點
[00:07:27.000 --> 00:07:30.000]  但是他們全部都是什麼
[00:07:30.000 --> 00:07:34.000]  最終要避而收聲
[00:07:34.000 --> 00:07:36.000]  但是他們又不敢
[00:07:36.000 --> 00:07:38.000]  馬上去抓耶穌
[00:07:38.000 --> 00:07:39.000]  你可以想像
[00:07:39.000 --> 00:07:43.000]  他們心裡面那種苦毒惱恨
[00:07:43.000 --> 00:07:46.000]  谷得很厲害
[00:07:46.000 --> 00:07:47.000]  你就不明白為什麼
[00:07:47.000 --> 00:07:50.000]  到了路加第二十二章的時候
[00:07:50.000 --> 00:07:53.000]  他們要出動政治的理由
[00:07:53.000 --> 00:07:55.000]  去誣告耶穌
[00:07:55.000 --> 00:07:57.000]  無論如何都要弄死祂
[00:07:57.000 --> 00:07:59.000]  到了今天第四十一節
[00:07:59.000 --> 00:08:02.000]  我們講到的經文
[00:08:02.000 --> 00:08:04.000]  耶穌很精彩
[00:08:04.000 --> 00:08:06.000]  反客為主
[00:08:06.000 --> 00:08:08.000]  主動用聖經的問題
[00:08:08.000 --> 00:08:10.000]  去反問這幫
[00:08:10.000 --> 00:08:12.000]  所謂聖經專家
[00:08:12.000 --> 00:08:15.000]  民事的法利賽人
[00:08:15.000 --> 00:08:16.000]  還有很多人
[00:08:16.000 --> 00:08:18.000]  耶穌對他們說
[00:08:18.000 --> 00:08:21.000]  我們首先看看他們是什麼人
[00:08:21.000 --> 00:08:24.000]  如果我們看回上文的時候
[00:08:24.000 --> 00:08:27.000]  他們就是一直在場
[00:08:27.000 --> 00:08:29.000]  挑戰耶穌的人
[00:08:29.000 --> 00:08:31.000]  就是那些撒都哥人
[00:08:31.000 --> 00:08:33.000]  祭司長
[00:08:33.000 --> 00:08:36.000]  民事律法教師
[00:08:36.000 --> 00:08:38.000]  聖經專家
[00:08:38.000 --> 00:08:39.000]  長老
[00:08:39.000 --> 00:08:40.000]  社會領袖
[00:08:40.000 --> 00:08:43.000]  如果你看馬大福音的記載
[00:08:43.000 --> 00:08:46.000]  還有法利賽人
[00:08:46.000 --> 00:08:50.000]  包括整個宗教利益集團
[00:08:50.000 --> 00:08:53.000]  各種成員全部都在場
[00:08:53.000 --> 00:08:55.000]  耶穌問
[00:08:55.000 --> 00:08:59.000]  人們怎麼說基督是大衛的子孫呢
[00:08:59.000 --> 00:09:01.000]  為什麼這樣說呢
[00:09:01.000 --> 00:09:02.000]  這一段很有精彩
[00:09:02.000 --> 00:09:04.000]  就是耶穌主動
[00:09:04.000 --> 00:09:07.000]  去談及基督的問題
[00:09:07.000 --> 00:09:09.000]  我們首先看看
[00:09:09.000 --> 00:09:11.000]  猶太人怎麼理解基督
[00:09:11.000 --> 00:09:13.000]  猶太人所認知的基督
[00:09:13.000 --> 00:09:15.000]  就是大衛的後裔
[00:09:15.000 --> 00:09:16.000]  既然是大衛的後裔
[00:09:16.000 --> 00:09:18.000]  他們又期望基督
[00:09:18.000 --> 00:09:21.000]  能夠重建大衛時代
[00:09:21.000 --> 00:09:23.000]  的強大理識列國
[00:09:23.000 --> 00:09:26.000]  實現我們民族偉大復興
[00:09:26.000 --> 00:09:31.000]  這個基督要在政治上解放人民
[00:09:31.000 --> 00:09:34.000]  在軍事上要征服外敵
[00:09:34.000 --> 00:09:39.000]  這個是一般猶太人對基督的理解
[00:09:39.000 --> 00:09:45.000]  耶穌引用試騙110篇的第一節
[00:09:45.000 --> 00:09:53.000]  要修正當時他們對基督的認知和預期
[00:09:53.000 --> 00:09:57.000]  如果說耶穌純粹用聖經的難題
[00:09:57.000 --> 00:10:03.000]  去挑戰這些民事法律賽人
[00:10:03.000 --> 00:10:05.000]  聖經中的難題
[00:10:05.000 --> 00:10:08.000]  救若難解經文多的是
[00:10:08.000 --> 00:10:11.000]  為什麼耶穌偏偏要選擇這一段呢
[00:10:11.000 --> 00:10:15.000]  其實耶穌選擇這一段是很有意思的
[00:10:15.000 --> 00:10:19.000]  這一段是關乎基督的身份權柄的問題
[00:10:19.000 --> 00:10:22.000]  正正在第20章開始的時候
[00:10:22.000 --> 00:10:25.000]  他們質問耶穌是誰給予權利的
[00:10:25.000 --> 00:10:28.000]  那個問題的核心
[00:10:28.000 --> 00:10:31.000]  如果他們讀得明白這一段
[00:10:31.000 --> 00:10:34.000]  他們才知道耶穌的權柄的來源
[00:10:34.000 --> 00:10:35.000]  耶穌的身份
[00:10:35.000 --> 00:10:38.000]  耶穌的工作
[00:10:38.000 --> 00:10:39.000]  耶穌說什麼呢
[00:10:39.000 --> 00:10:44.000]  這一段聖經說主對我主說
[00:10:44.000 --> 00:10:46.000]  為什麼主對我主說呢
[00:10:46.000 --> 00:10:49.000]  第一個主是指誰呢
[00:10:49.000 --> 00:10:52.000]  就是耶和華神
[00:10:52.000 --> 00:10:54.000]  第二個主就是指耶和華
[00:10:54.000 --> 00:10:57.000]  所高立的這位君王
[00:10:57.000 --> 00:11:00.000]  這位叫尼塞亞這位基督
[00:11:00.000 --> 00:11:03.000]  他說你坐在我的右邊
[00:11:03.000 --> 00:11:07.000]  讓我使你的仇敵鑿你的腳椅
[00:11:07.000 --> 00:11:09.000]  這個很明顯看到
[00:11:09.000 --> 00:11:12.000]  基督的權利的來源來自誰呢
[00:11:12.000 --> 00:11:15.000]  神親自授權給他
[00:11:15.000 --> 00:11:16.000]  你坐在我右邊
[00:11:16.000 --> 00:11:18.000]  坐是什麼意思呢
[00:11:18.000 --> 00:11:20.000]  坐是一種大功告成
[00:11:20.000 --> 00:11:23.000]  贏了打贏仗
[00:11:23.000 --> 00:11:27.000]  坐在寶座上作王
[00:11:27.000 --> 00:11:32.000]  而右邊是一個尊貴榮耀的地位
[00:11:32.000 --> 00:11:35.000]  所以整幅圖畫
[00:11:35.000 --> 00:11:37.000]  就是打贏仗很厲害
[00:11:37.000 --> 00:11:42.000]  坐在那裡坐享其勝作王的畫面
[00:11:42.000 --> 00:11:45.000]  在以前打仗的時候
[00:11:45.000 --> 00:11:47.000]  如果你打贏仗的方
[00:11:47.000 --> 00:11:50.000]  是會俘虜了敵人的首領
[00:11:50.000 --> 00:11:53.000]  是踩著他的頭在地上作為腳椅
[00:11:53.000 --> 00:11:55.000]  表示完全征服
[00:11:55.000 --> 00:11:57.000]  你不能反彈
[00:11:57.000 --> 00:12:01.000]  對神來說腳椅多了一種意思
[00:12:01.000 --> 00:12:05.000]  圖書中說天是我的寶座
[00:12:05.000 --> 00:12:10.000]  地是我的腳椅
[00:12:10.000 --> 00:12:13.000]  所以腳椅在神的角度來說
[00:12:13.000 --> 00:12:17.000]  是祂所踏著的全地
[00:12:17.000 --> 00:12:19.000]  我使你的仇敵成為你的腳椅
[00:12:19.000 --> 00:12:25.000]  這個椅原文的意思是有直到的意思
[00:12:25.000 --> 00:12:27.000]  不是等我和你什麼什麼
[00:12:27.000 --> 00:12:29.000]  那個let的意思
[00:12:29.000 --> 00:12:31.000]  這個是真的有時間性的
[00:12:31.000 --> 00:12:34.000]  就是說基督在末日的時候
[00:12:34.000 --> 00:12:37.000]  完全消滅了這些仇敵
[00:12:37.000 --> 00:12:39.000]  坐在上帝的右邊
[00:12:39.000 --> 00:12:41.000]  統治全地執掌皇權
[00:12:41.000 --> 00:12:44.000]  那個情景來的
[00:12:44.000 --> 00:12:46.000]  那麼仇敵是誰呢?
[00:12:46.000 --> 00:12:47.000]  什麼是仇敵呢?
[00:12:47.000 --> 00:12:49.000]  這裡沒有說
[00:12:49.000 --> 00:12:50.000]  到了新約的時候
[00:12:50.000 --> 00:12:52.000]  保羅說得很清楚
[00:12:52.000 --> 00:12:54.000]  保羅怎麼說呢?
[00:12:54.000 --> 00:12:59.000]  他也引用了這個說法
[00:12:59.000 --> 00:13:01.000]  因為基督必須掌權
[00:13:01.000 --> 00:13:06.000]  讓上帝將一切的仇敵都放在祂的腳下
[00:13:06.000 --> 00:13:08.000]  他要毀滅最後的仇敵
[00:13:08.000 --> 00:13:09.000]  就是什麼?
[00:13:09.000 --> 00:13:11.000]  死亡
[00:13:11.000 --> 00:13:13.000]  基督戰勝仇敵
[00:13:13.000 --> 00:13:16.000]  其實是指向基督的復活
[00:13:16.000 --> 00:13:17.000]  戰勝死亡
[00:13:17.000 --> 00:13:19.000]  登基作王
[00:13:19.000 --> 00:13:22.000]  死亡要伏在基督的權勢之下
[00:13:22.000 --> 00:13:27.000]  所以基督雖然肉身上是大衛的後裔
[00:13:27.000 --> 00:13:32.000]  但實質上他是統管全地的主
[00:13:32.000 --> 00:13:34.000]  大衛當然稱他為主
[00:13:34.000 --> 00:13:37.000]  所謂主對我主說
[00:13:37.000 --> 00:13:40.000]  在路加的神學架構裏面
[00:13:40.000 --> 00:13:42.000]  基督的復活升天
[00:13:42.000 --> 00:13:46.000]  是耶穌作王的一個重要標記
[00:13:46.000 --> 00:13:49.000]  所以如果細心看聖經的時候
[00:13:49.000 --> 00:13:51.000]  你就會明白
[00:13:51.000 --> 00:13:53.000]  為什麼耶穌剛剛反駁完
[00:13:53.000 --> 00:13:56.000]  殺到個人說沒有復活
[00:13:56.000 --> 00:14:00.000]  就馬上引用關於耶穌戰勝仇敵的經文
[00:14:00.000 --> 00:14:02.000]  去反問他們
[00:14:02.000 --> 00:14:07.000]  原來這是跟復活主有關
[00:14:07.000 --> 00:14:09.000]  是不是?
[00:14:09.000 --> 00:14:11.000]  耶穌就用大衛這一段的詩篇
[00:14:11.000 --> 00:14:14.000]  反問這些人
[00:14:14.000 --> 00:14:16.000]  如果他們讀得明白的時候
[00:14:16.000 --> 00:14:20.000]  他們就會知道耶穌的權柄從哪裏來
[00:14:20.000 --> 00:14:22.000]  可能你會說
[00:14:22.000 --> 00:14:27.000]  耶穌這一段最多解釋到基督是誰
[00:14:27.000 --> 00:14:32.000]  但似乎沒有說明祂就是基督
[00:14:32.000 --> 00:14:33.000]  似乎是的
[00:14:33.000 --> 00:14:37.000]  但你再看下去下文第22章的時候
[00:14:37.000 --> 00:14:41.000]  耶穌再用這段聖經的經文
[00:14:41.000 --> 00:14:44.000]  去說祂自己的身份
[00:14:44.000 --> 00:14:46.000]  那裏說得很清楚
[00:14:46.000 --> 00:14:51.000]  從今以後人子要坐在權能上的右邊
[00:14:51.000 --> 00:14:55.000]  人子就是耶穌基督的自己
[00:14:55.000 --> 00:14:58.000]  又是跟這些人說
[00:14:58.000 --> 00:15:00.000]  耶穌既然是基督
[00:15:00.000 --> 00:15:01.000]  你想想
[00:15:01.000 --> 00:15:05.000]  耶穌當然有權結證聖殿
[00:15:05.000 --> 00:15:09.000]  耶穌當然有權在聖殿裏教導人
[00:15:09.000 --> 00:15:13.000]  更有權譴責民事
[00:15:13.000 --> 00:15:16.000]  這班地上的宗教領袖
[00:15:16.000 --> 00:15:18.000]  所以耶穌說完之後
[00:15:18.000 --> 00:15:22.000]  雖然老家沒有記載這班人的反應
[00:15:22.000 --> 00:15:25.000]  他只是接著去譴責民事
[00:15:25.000 --> 00:15:28.000]  但如果你看馬太福音
[00:15:28.000 --> 00:15:31.000]  馬太福音記載這件事的時候
[00:15:31.000 --> 00:15:34.000]  他寫了宗教領袖的反應
[00:15:34.000 --> 00:15:37.000]  沒有人能回答他一句說話
[00:15:37.000 --> 00:15:39.000]  從那天起
[00:15:39.000 --> 00:15:43.000]  他們都要收聲
[00:15:43.000 --> 00:15:48.000]  耶穌是令到所有反對者收聲之後
[00:15:48.000 --> 00:15:49.000]  很厲害
[00:15:49.000 --> 00:15:51.000]  例如耶穌連消帶打
[00:15:51.000 --> 00:15:55.000]  就去到今天這一段經文所說
[00:15:55.000 --> 00:15:56.000]  問回他
[00:15:56.000 --> 00:15:57.000]  不只這樣
[00:15:57.000 --> 00:16:03.000]  還直接的指控民事這班人的罪行
[00:16:03.000 --> 00:16:07.000]  所以第45到47節
[00:16:07.000 --> 00:16:12.000]  這是譴責民事的一個很直接的論述
[00:16:12.000 --> 00:16:16.000]  民事的問題在哪裏?
[00:16:16.000 --> 00:16:19.000]  民事是律法教師
[00:16:19.000 --> 00:16:23.000]  原來他們不是最喜歡耶和華的律法
[00:16:23.000 --> 00:16:24.000]  他們喜歡什麼呢?
[00:16:24.000 --> 00:16:28.000]  他們喜歡穿長袍走來走去
[00:16:28.000 --> 00:16:30.000]  表示自己是拉比
[00:16:30.000 --> 00:16:32.000]  今天你看到人們穿著博士袍
[00:16:32.000 --> 00:16:33.000]  到處走的時候
[00:16:33.000 --> 00:16:36.000]  你問他們是否需要這樣
[00:16:36.000 --> 00:16:39.000]  喜歡別人在街市上問他安
[00:16:39.000 --> 00:16:42.000]  又喜歡在會堂上坐高位
[00:16:42.000 --> 00:16:45.000]  現席上的手助
[00:16:45.000 --> 00:16:49.000]  這班人是很喜歡用盡所有的機會
[00:16:49.000 --> 00:16:53.000]  突顯他自己是高人一等
[00:16:53.000 --> 00:16:58.000]  他的權勢不像你們這些偽民一樣
[00:16:58.000 --> 00:17:01.000]  這班人就是要威要權的人一半的作風
[00:17:01.000 --> 00:17:06.000]  你看他們多幼稚
[00:17:06.000 --> 00:17:09.000]  只因為這班人有權力欲的旺盛
[00:17:09.000 --> 00:17:12.000]  他們才看不順眼耶穌
[00:17:12.000 --> 00:17:14.000]  要質問耶穌
[00:17:14.000 --> 00:17:15.000]  你有什麼權利?
[00:17:15.000 --> 00:17:18.000]  誰給你權利這樣做?
[00:17:18.000 --> 00:17:22.000]  其實民事不單止心高氣傲
[00:17:22.000 --> 00:17:24.000]  最醜惡的是什麼?
[00:17:24.000 --> 00:17:26.000]  耶穌怎樣說他們?
[00:17:26.000 --> 00:17:28.000]  他們不單止炫耀權力
[00:17:28.000 --> 00:17:31.000]  他們還濫用權力
[00:17:31.000 --> 00:17:36.000]  用他們的權勢去侵吞寡婦的家產
[00:17:36.000 --> 00:17:39.000]  是欺壓弱勢
[00:17:39.000 --> 00:17:42.000]  又假意裝作長篇的禱告
[00:17:42.000 --> 00:17:44.000]  假裝屬靈
[00:17:44.000 --> 00:17:47.000]  他不單止欺壓人
[00:17:47.000 --> 00:17:49.000]  還藐視上帝
[00:17:49.000 --> 00:17:52.000]  利用上帝
[00:17:52.000 --> 00:17:55.000]  配合他的形象
[00:17:55.000 --> 00:17:58.000]  耶穌指出他們的罪惡
[00:17:58.000 --> 00:18:00.000]  除了譴責這班民事
[00:18:00.000 --> 00:18:03.000]  宣告他們要受更重的刑罰
[00:18:03.000 --> 00:18:06.000]  其實耶穌最重要的目的是什麼?
[00:18:06.000 --> 00:18:08.000]  你看這一段
[00:18:08.000 --> 00:18:11.000]  他在譴責民事之前
[00:18:11.000 --> 00:18:13.000]  他首先說一句話
[00:18:13.000 --> 00:18:16.000]  你們要防備民事
[00:18:16.000 --> 00:18:20.000]  原來耶穌說的目的不單止譴責民事
[00:18:20.000 --> 00:18:23.000]  還有一個很重要的真理實踐
[00:18:23.000 --> 00:18:26.000]  就是要防備民事
[00:18:26.000 --> 00:18:28.000]  究竟防備民事是什麼?
[00:18:28.000 --> 00:18:31.000]  耶穌對哪些人說的?
[00:18:31.000 --> 00:18:34.000]  對門徒說的
[00:18:34.000 --> 00:18:36.000]  他欺壓寡婦
[00:18:36.000 --> 00:18:38.000]  又不是欺壓門徒
[00:18:38.000 --> 00:18:39.000]  對門徒有什麼殺傷力?
[00:18:39.000 --> 00:18:41.000]  要防備他們
[00:18:41.000 --> 00:18:44.000]  類似的說話耶穌說過
[00:18:44.000 --> 00:18:46.000]  《馬大福音》十六章
[00:18:46.000 --> 00:18:49.000]  耶穌兩次說到防備
[00:18:49.000 --> 00:18:55.000]  要謹慎防備法理賽人和撒刀該人的教
[00:18:55.000 --> 00:18:57.000]  同一個字
[00:18:57.000 --> 00:19:00.000]  耶穌在《根柱》下也說到
[00:19:00.000 --> 00:19:02.000]  要提防法理賽派
[00:19:02.000 --> 00:19:04.000]  撒刀該派的教
[00:19:04.000 --> 00:19:07.000]  跟今天的防備是同一個字
[00:19:07.000 --> 00:19:10.000]  什麼叫做教?
[00:19:10.000 --> 00:19:13.000]  是發酵
[00:19:13.000 --> 00:19:18.000]  是將一團可以發到很大
[00:19:18.000 --> 00:19:20.000]  耶穌說什麼?
[00:19:20.000 --> 00:19:22.000]  法理賽人、撒刀該人
[00:19:22.000 --> 00:19:26.000]  會跟民事同一個集團嗎?
[00:19:26.000 --> 00:19:28.000]  耶穌同一個字
[00:19:28.000 --> 00:19:30.000]  同用一個字
[00:19:30.000 --> 00:19:31.000]  防備這個字
[00:19:31.000 --> 00:19:36.000]  去說他們同一班利益集團的人
[00:19:36.000 --> 00:19:38.000]  教很可怕
