
[00:00:00.000 --> 00:00:03.880]  在《淡衣禮書》第二章第21節
[00:04:20.440 --> 00:04:22.480]  他為什麼抱頭痛哭
[00:04:22.480 --> 00:04:24.960]  因為他本來以為自己很剛強
[00:04:24.960 --> 00:04:27.960]  本來覺得他很堅強絕不跌倒
[00:04:27.960 --> 00:04:32.360]  可是沒想到他看見自己原來這樣的軟弱
[00:04:32.360 --> 00:04:34.240]  這樣的不足
[00:04:34.240 --> 00:04:39.120]  有時候地獄女神容許維基領導在我們身上是有益處的
[00:04:39.120 --> 00:04:43.280]  教我們認識到我們自己的軟弱讓我們真實的
[00:04:43.280 --> 00:04:46.000]  能夠面對我們自己
[00:04:46.000 --> 00:04:50.160]  所以當危機來臨的時候其實你不要埋怨也不要怨天尤人
[00:04:50.160 --> 00:04:54.640]  更是不要那來好像覺得心懷不平怎麼是這樣
[00:04:54.640 --> 00:04:56.040]  千萬不要心懷不平
[00:04:56.040 --> 00:05:01.120]  聖經說心懷不平就以至於怎麼作惡
[00:05:01.120 --> 00:05:04.160]  不要心懷不平也不要抱怨
[00:05:04.160 --> 00:05:06.200]  你要求神給你個寬廣的心胸
[00:05:06.200 --> 00:05:10.400]  求神給你寬廣的心跟他說
[00:05:10.400 --> 00:05:15.520]  要坦然的去面對在你裡面的害怕跟不安
[00:05:15.520 --> 00:05:21.040]  能夠坦然的去面對在你裡面那個失敗跟軟弱
[00:05:21.040 --> 00:05:25.200]  你要重新來接納你自己認識你自己
[00:05:25.200 --> 00:05:29.800]  你才能夠持續在生命當中不斷的成長的
[00:05:29.800 --> 00:05:31.040]  所以危機是好錯的
[00:05:31.040 --> 00:05:35.840]  讓我們能夠開始坦然的面對真實的自我
[00:05:35.840 --> 00:05:38.160]  第二危機能夠使我們依靠神
[00:05:38.160 --> 00:05:41.840]  跟你說危機使我們依靠神跟他說
[00:05:41.840 --> 00:05:46.480]  平常當一切都順利的時候你不大覺得需要神
[00:05:46.480 --> 00:05:49.680]  反正好像日用的隱私都自然會來
[00:05:49.680 --> 00:05:51.440]  你根本不覺得需要神
[00:05:51.440 --> 00:05:53.880]  只有當危機發生的時候
[00:05:53.880 --> 00:05:57.000]  你連下一步都不知道該怎麼走的時候
[00:05:57.000 --> 00:06:01.720]  你裡面那個信心都要被激動起來刺激起來
[00:06:01.720 --> 00:06:06.960]  讓你懂得要來尋求神抓住神向神來呼求
[00:06:06.960 --> 00:06:08.040]  就像彼得一樣
[00:06:08.040 --> 00:06:09.560]  你還記得彼得當他看見
[00:06:09.560 --> 00:06:13.840]  有一次在伽利海上看見耶穌在海面上行走
[00:06:13.840 --> 00:06:16.680]  彼得說主啊這真是你嗎
[00:06:16.680 --> 00:06:18.200]  耶穌說是我
[00:06:18.200 --> 00:06:21.880]  彼得說如果那真的是你就讓我走到你那裡去
[00:06:21.880 --> 00:06:24.920]  沒想到耶穌就說你來吧
[00:06:24.920 --> 00:06:27.080]  那換了我們就讓祂說說就算了
[00:06:27.080 --> 00:06:30.200]  彼得真的就下水走了
[00:06:30.200 --> 00:06:32.600]  剛下水走的時候還蠻得意的
[00:06:32.600 --> 00:06:34.160]  很得意
[00:06:34.160 --> 00:06:38.840]  這是在人類裡面第一個在水上可以行走的人
[00:06:38.840 --> 00:06:40.800]  可是沒想到過兩分鐘一下
[00:06:40.800 --> 00:06:43.080]  看到大風大浪要來到的時候
[00:06:43.080 --> 00:06:44.440]  心中害怕
[00:06:44.440 --> 00:06:47.560]  心中一害怕就沉到水裡面去
[00:06:47.560 --> 00:06:49.160]  他一沉到水裡面去
[00:06:49.160 --> 00:06:53.080]  他就向神發出個全本聖經最短的禱告
[00:06:53.080 --> 00:06:54.520]  中文只有四個字
[00:06:54.520 --> 00:06:57.360]  主啊救我
[00:06:57.360 --> 00:06:59.040]  當他在危機的時候
[00:06:59.040 --> 00:07:01.400]  他知道不能夠再依靠自己了
[00:07:01.400 --> 00:07:05.080]  這個時候他的裡面的信心被神激動
[00:07:05.080 --> 00:07:07.160]  他必須要緊緊抓住神
[00:07:07.160 --> 00:07:09.000]  他知道別無別的依靠
[00:07:09.000 --> 00:07:10.960]  他必須要來信靠神
[00:07:10.960 --> 00:07:13.040]  緊緊的抓住神
[00:07:13.040 --> 00:07:17.600]  我們看見危機能夠讓我們的心迴轉來歸向神
[00:07:17.600 --> 00:07:20.120]  知道唯有神是我們的依靠
[00:07:20.120 --> 00:07:21.080]  Amen
[00:07:21.080 --> 00:07:21.880]  第三
[00:07:21.880 --> 00:07:24.480]  危機能夠使我們經歷神的幫助
[00:07:24.480 --> 00:07:29.120]  危機能使我們經歷神的幫助
[00:07:29.120 --> 00:07:31.600]  今天很多人在面對危機的時候
[00:07:31.600 --> 00:07:33.720]  心中常常充滿埋怨
[00:07:33.720 --> 00:07:35.320]  怎麼這樣子
[00:07:35.320 --> 00:07:38.640]  他們埋怨環境埋怨別人
[00:07:38.640 --> 00:07:43.520]  卻沒有看見我們的神是一位幫助我們的神
[00:07:43.520 --> 00:07:44.400]  Amen
[00:07:44.400 --> 00:07:48.800]  聖經上說我們的神是到如今都幫助我們
[00:07:48.800 --> 00:07:49.440]  什麼意思
[00:07:49.440 --> 00:07:51.200]  什麼叫到如今
[00:07:51.200 --> 00:07:55.520]  那意思就是不但神過去曾經幫助我們
[00:07:55.520 --> 00:07:59.480]  不但是我們指望他將來會幫助我們
[00:07:59.480 --> 00:08:02.800]  他更是我們現在的幫助
[00:08:02.800 --> 00:08:04.080]  Amen
[00:08:04.080 --> 00:08:06.520]  你可知道在你現在的景況當中
[00:08:06.520 --> 00:08:09.680]  神是你現在的幫助嗎
[00:08:09.680 --> 00:08:11.160]  跟你的朋友說神是你現在的幫助
[00:08:11.160 --> 00:08:14.200]  跟他說
[00:08:14.200 --> 00:08:15.320]  這個暑假有好幾次
[00:08:15.320 --> 00:08:19.160]  我跟師母一同出門一早坐飛機
[00:08:19.160 --> 00:08:23.920]  大家都知道師母的腳因為兩個三個月前骨頭折了
[00:08:23.920 --> 00:08:26.000]  到現在還沒有重新接好
[00:08:26.000 --> 00:08:29.640]  所以其實是不能夠走太多路的
[00:08:29.640 --> 00:08:32.120]  所以我們一路在機場
[00:08:32.120 --> 00:08:35.920]  我們都是申請輪椅的協助
[00:08:35.920 --> 00:08:38.840]  我就發現以前從來不知道這個需要
[00:08:38.840 --> 00:08:43.360]  現在非常appreciate在機場裡面的輪椅大隊
[00:08:43.360 --> 00:08:45.880]  非常需要輪椅大隊
[00:08:45.880 --> 00:08:48.640]  我還記得有一次我們坐飛機
[00:08:48.640 --> 00:08:53.320]  下了飛機之後準備要轉機到下一個地方
[00:08:53.320 --> 00:08:59.040]  一下飛機才發現怎麼沒有輪椅來接我們
[00:08:59.040 --> 00:09:04.200]  原來這個機場他們當時有一個管理上出現問題
[00:09:04.200 --> 00:09:06.040]  人手不足
[00:09:06.040 --> 00:09:09.080]  所以沒有派輪椅來接我們
[00:09:09.080 --> 00:09:12.120]  所以我趕快找機場的服務員問他說
[00:09:12.120 --> 00:09:15.560]  對不起我們申請了輪椅為什麼沒有輪椅來呢
[00:09:15.560 --> 00:09:18.160]  他們就告訴我們今天實在是天下大亂
[00:09:18.160 --> 00:09:19.280]  人手不夠
[00:09:19.280 --> 00:09:24.200]  所有人都到處在沒有多餘的人可以來幫助我們
[00:09:24.200 --> 00:09:25.560]  那我說我怎麼辦呢
[00:09:25.560 --> 00:09:28.080]  他說你等等吧總會有人來的
[00:09:28.080 --> 00:09:29.560]  那我們就等啊
[00:09:29.560 --> 00:09:33.400]  可是等啊等啊等了半天都沒有人來
[00:09:33.400 --> 00:09:34.960]  我就很急我就跟他說
[00:09:34.960 --> 00:09:39.240]  我說這個轉機時間大概只有一個半鐘頭
[00:09:39.240 --> 00:09:41.200]  我說沒有太多時間可以等
[00:09:41.200 --> 00:09:42.880]  他說那如果你趕不及
[00:09:42.880 --> 00:09:45.680]  你就你慢慢走去好了
[00:09:45.680 --> 00:09:47.560]  我說請問要走多久
[00:09:47.560 --> 00:09:50.480]  他說對不起你要去的轉機站很遠
[00:09:50.480 --> 00:09:51.760]  大概走二十分鐘
[00:09:51.760 --> 00:09:53.160]  我說二十分鐘
[00:09:53.160 --> 00:09:57.000]  我說平常二十分鐘那師母要走不是走更久嗎
[00:09:57.000 --> 00:10:02.560]  再加上一句他說中間還包括六個不同的樓梯
[00:10:02.560 --> 00:10:05.240]  我說天哪什麼機場
[00:10:05.240 --> 00:10:07.040]  怎麼有六個不同的樓梯呢
[00:10:07.040 --> 00:10:09.480]  他說你要走不同的六層的樓梯
[00:10:09.480 --> 00:10:10.560]  他說不可能
[00:10:10.560 --> 00:10:13.360]  我說師母根本不可能走樓梯
[00:10:13.360 --> 00:10:14.040]  他說怎麼辦
[00:10:14.040 --> 00:10:18.840]  我說你要等啊眼看還有半個鐘頭飛機就要飛了
[00:10:18.840 --> 00:10:21.560]  我們還卡在那裡不知道怎麼辦
[00:10:21.560 --> 00:10:22.760]  我就只好一直禱告
[00:10:22.760 --> 00:10:26.080]  我說主啊我沒有別的幫助人生地不守在這裡
[00:10:26.080 --> 00:10:31.080]  真的找不到任何幫助只有你能夠幫助求你來幫助我們
[00:10:31.080 --> 00:10:33.520]  就很奇妙就在那個時刻
[00:10:33.520 --> 00:10:37.280]  忽然有一位不知道什麼一個經理級的人走過大概
[00:10:37.280 --> 00:10:40.320]  他一走過的時候我們機場服務員立刻把他抓來
[00:10:40.320 --> 00:10:43.840]  就說把我們的處境告訴這位經理
[00:10:43.840 --> 00:10:46.000]  一看我們的schedule說不得了
[00:10:46.000 --> 00:10:49.680]  你再不走啊飛機趕不上了怎麼辦呢
[00:10:49.680 --> 00:10:52.320]  他看旁邊有一個人正在推著輪椅正在走
[00:10:52.320 --> 00:10:55.240]  他就馬上問他說你這個坐輪椅他時間什麼時候
[00:10:55.240 --> 00:10:57.760]  他給他時刻一看他還有時間啊
[00:10:57.760 --> 00:11:00.440]  馬上請這個坐輪椅的請你坐到椅子上吧
[00:11:00.440 --> 00:11:03.040]  下輪椅坐到椅子上
[00:11:03.040 --> 00:11:07.120]  然後把師母坐到輪椅上
[00:11:07.120 --> 00:11:10.080]  他說請你趕快先把他推到那個他的game
[00:11:10.080 --> 00:11:12.520]  然後再回來接這個人ok
[00:11:12.520 --> 00:11:16.120]  結果hallelujah
[00:11:16.120 --> 00:11:18.840]  結果那個推輪椅很好他一看我們的schedule
[00:11:18.840 --> 00:11:22.360]  他說哎呀不行他這個很遠啊你那個terminal
[00:11:22.360 --> 00:11:25.520]  他說來不及了他說我們要跑才行
[00:11:25.520 --> 00:11:29.200]  他看看我你跑得動嗎
[00:11:29.200 --> 00:11:31.600]  他說我還我想還行吧
[00:11:31.600 --> 00:11:33.280]  他說你跟著我要跑啊
[00:11:33.280 --> 00:11:36.200]  他就推著輪椅一直跑啊我就跟著他跑啊
[00:11:36.200 --> 00:11:41.640]  然後跑到一個地方他說從現在開始有六個不同的樓梯
[00:11:41.640 --> 00:11:44.000]  他你要衝下去你知道嗎
[00:11:44.000 --> 00:11:46.040]  衝到game告訴他們說叫他等
[00:11:46.040 --> 00:11:48.600]  因為你的太太要等六個電梯
[00:11:48.600 --> 00:11:50.920]  要等很久要坐六個電梯下去
[00:11:50.920 --> 00:11:53.040]  他說你要衝下去快快告訴他們
[00:11:53.040 --> 00:11:57.040]  所以我說什麼叫吃奶之力都懂
[00:11:57.040 --> 00:11:59.320]  衝到game那裡跟他說對不起請你等一下
[00:11:59.320 --> 00:12:01.680]  我太太馬上就要六個電梯才下來
[00:12:01.680 --> 00:12:03.040]  他們都明白
[00:12:03.040 --> 00:12:05.760]  所以感謝神我順利的衝到了game
[00:12:05.760 --> 00:12:07.840]  然後等師母一到一上飛機
[00:12:07.840 --> 00:12:12.520]  飛機就起飛了哈利路亞
[00:12:12.520 --> 00:12:16.640]  神果然是我們現在的幫助
[00:12:16.640 --> 00:12:19.560]  所以當你遇到危機的時候千萬不要埋怨
[00:12:19.560 --> 00:12:24.160]  你一定要用積極的正面的態度來面對
[00:12:24.160 --> 00:12:27.120]  你就能從危機當中看見轉機的
[00:12:27.120 --> 00:12:28.520]  哈利路亞
[00:12:28.520 --> 00:12:31.720]  第二個你一定要尋求神的智慧
[00:12:31.720 --> 00:12:35.640]  根本上要尋求神的智慧
[00:12:35.640 --> 00:12:38.360]  無論這個世界怎麼樣改變
[00:12:38.360 --> 00:12:41.960]  我們的神祂仍坐在寶座上祂永不改變
[00:12:41.960 --> 00:12:47.640]  事實上祂是一切改變之上的主宰
[00:12:47.640 --> 00:12:49.760]  剛才我們做的聲音我非常的喜歡
[00:12:49.760 --> 00:12:51.480]  丹尼說二章二十一節
[00:12:51.480 --> 00:12:54.080]  這裡說祂改變時候日期
[00:12:54.080 --> 00:12:58.040]  在原文裡面祂改變時候跟季節
[00:12:58.040 --> 00:13:01.040]  吠王立王將智慧賜予智慧人
[00:13:01.040 --> 00:13:02.960]  將知識賜予聰明人
[00:13:02.960 --> 00:13:03.760]  什麼意思
[00:13:03.760 --> 00:13:10.040]  你看見在自然界最大的改變不是季節的改變嗎
[00:13:10.040 --> 00:13:15.280]  人世間最大的改變難道不是君王的改變嗎
[00:13:15.280 --> 00:13:18.520]  我們看見無論是自然界的改變
[00:13:18.520 --> 00:13:21.120]  無論是人世間的改變
[00:13:21.120 --> 00:13:26.040]  在這改變之上其實這裡說真正的主宰是誰
[00:13:26.040 --> 00:13:27.840]  是神啊
[00:13:27.840 --> 00:13:30.960]  是祂在改變時候季節
[00:13:30.960 --> 00:13:33.280]  吠王立王
[00:13:33.280 --> 00:13:35.920]  我們看這一切都在祂的手中
[00:13:35.920 --> 00:13:40.920]  所以難怪有人說我們人會因為改變而驚訝
[00:13:40.920 --> 00:13:45.200]  但我告訴你沒有一件事情能夠叫神驚訝的
[00:13:45.200 --> 00:13:47.760]  在地上我們是會有危機
[00:13:47.760 --> 00:13:50.960]  在天上永遠沒有危機
[00:13:50.960 --> 00:13:54.960]  因為這一切的改變都在祂的手中
[00:13:54.960 --> 00:13:57.320]  但在這一切改變之中很奇妙
[00:13:57.320 --> 00:14:02.160]  這裡說祂卻將智慧賜予智慧人
[00:14:02.160 --> 00:14:05.840]  將知識賜予聰明人
[00:14:05.840 --> 00:14:08.560]  換句話說祂擁有我們的答案
[00:14:08.560 --> 00:14:10.320]  擁有我們的答案
[00:14:10.320 --> 00:14:14.640]  祂樂意在這一切的改變當中賜下智慧
[00:14:14.640 --> 00:14:18.600]  讓我們知道當行之事
[00:14:18.600 --> 00:14:21.160]  在五品二育的神蹟當中不就是這樣嗎
[00:14:21.160 --> 00:14:23.320]  門徒們遇見一個很大的危機
[00:14:23.320 --> 00:14:24.640]  面對一個危機
[00:14:24.640 --> 00:14:27.200]  主吩咐他們餵飽五千人
[00:14:27.200 --> 00:14:28.120]  他們什麼都沒有
[00:14:28.120 --> 00:14:29.640]  既沒有錢
[00:14:29.640 --> 00:14:31.120]  附近也沒有電
[00:14:31.120 --> 00:14:32.320]  天色已晚
[00:14:32.320 --> 00:14:33.720]  怎麼辦
[00:14:33.720 --> 00:14:35.400]  真的是不知所措
[00:14:35.400 --> 00:14:37.600]  面對一個危機不知道該怎麼辦
[00:14:37.600 --> 00:14:39.760]  怎麼就餵飽這五千人
[00:14:39.760 --> 00:14:41.520]  就在這個危機當中
[00:14:41.520 --> 00:14:44.680]  我們看約翰福音第六章第六節怎麼說呢
[00:14:44.680 --> 00:14:46.200]  這裡說主說這話
[00:14:46.200 --> 00:14:48.080]  原是要試驗非力
[00:14:48.080 --> 00:14:49.360]  接下來怎麼樣說
[00:14:49.360 --> 00:14:54.000]  他自己原知道要怎樣行
[00:14:54.000 --> 00:14:55.640]  他知道要怎樣行
[00:14:55.640 --> 00:14:58.200]  他知道答案在哪裡的
[00:14:58.200 --> 00:15:00.960]  所以聽說你們今天當你遇到危機的時候
[00:15:00.960 --> 00:15:02.160]  千萬不要害怕
[00:15:02.160 --> 00:15:04.120]  也不要驚慌
[00:15:04.120 --> 00:15:06.760]  你要舉目來仰望神
[00:15:06.760 --> 00:15:08.360]  事實上
[00:15:08.360 --> 00:15:11.320]  當你在危機當中的時候
[00:15:11.320 --> 00:15:14.920]  是特別你需要安靜下來的時候
[00:15:14.920 --> 00:15:18.920]  給你毛澤東是需要安靜下來的時候
[00:15:18.920 --> 00:15:19.320]  為什麼
[00:15:19.320 --> 00:15:22.160]  因為你需要智慧
[00:15:22.160 --> 00:15:23.920]  你需要智慧
[00:15:23.920 --> 00:15:26.200]  你需要明白神的心意
[00:15:26.200 --> 00:15:28.400]  才能夠在正確的時候
[00:15:28.400 --> 00:15:30.520]  來做正確的事情
[00:15:30.520 --> 00:15:31.560]  你們
[00:15:31.560 --> 00:15:33.240]  事實上你更需要明白
[00:15:33.240 --> 00:15:35.920]  其實你所遇到的環境
[00:15:35.920 --> 00:15:41.160]  只不過是神工作的一個推手而已
[00:15:41.160 --> 00:15:45.200]  因為每一次當神要提升我們生命的時候
[00:15:45.200 --> 00:15:47.640]  每一次神要來祝福我們
[00:15:47.640 --> 00:15:49.800]  要來使用我們的時候
[00:15:49.800 --> 00:15:54.600]  神永遠是先從我們的環境開始改變我們
[00:15:54.600 --> 00:15:55.880]  我再次說
[00:15:55.880 --> 00:15:58.760]  每一次神要來提升我們的生命
[00:15:58.760 --> 00:16:01.960]  神要來祝福我們要來使用我們的時候
[00:16:01.960 --> 00:16:07.400]  神永遠是先從我們的環境開始來改變我們
[00:16:07.400 --> 00:16:07.840]  為什麼
[00:16:07.840 --> 00:16:11.760]  因為如果說我們的環境不被改變
[00:16:11.760 --> 00:16:14.680]  我們人常常就安於環境
[00:16:14.680 --> 00:16:17.280]  我們不會跟隨神的帶領
[00:16:17.280 --> 00:16:18.040]  不是嗎
[00:16:18.040 --> 00:16:20.480]  我們永遠是安於環境不會
[00:16:20.480 --> 00:16:23.920]  但什麼時候環境一變動
[00:16:23.920 --> 00:16:26.560]  我們就開始動起來了
[00:16:26.560 --> 00:16:28.480]  什麼時候環境一改變
[00:16:28.480 --> 00:16:30.760]  我們就好像被神的推手
[00:16:30.760 --> 00:16:34.000]  推到一個新的地位上
[00:16:34.000 --> 00:16:36.520]  我們來承接神新的工作
[00:16:36.520 --> 00:16:38.640]  我們被神推到一個新的地位上
[00:16:38.640 --> 00:16:39.040]  為什麼
[00:16:39.040 --> 00:16:41.360]  因為只有在這個新的地位上
[00:16:41.360 --> 00:16:43.440]  神的祝福才會臨到
[00:16:43.440 --> 00:16:45.000]  在這個新的地位上
[00:16:45.000 --> 00:16:49.520]  神才能按照他的心意來使用我們
[00:16:49.520 --> 00:16:51.600]  這就好像在《使徒行傳》裡面
[00:16:51.600 --> 00:16:54.480]  我們看見當時的門徒在耶路撒冷
[00:16:54.480 --> 00:16:58.440]  其實在耶路撒冷的教會是蠻好的一個教會
[00:16:58.440 --> 00:17:00.000]  彼此相親相愛
[00:17:00.000 --> 00:17:01.280]  凡物共用
[00:17:01.280 --> 00:17:02.240]  好的不得了
[00:17:02.240 --> 00:17:05.600]  模範教會當時在耶路撒冷教會
[00:17:05.600 --> 00:17:10.120]  可是忽然間神容許大逼迫領導在耶路撒冷
[00:17:10.120 --> 00:17:11.880]  為什麼這麼好好的教會
[00:17:11.880 --> 00:17:14.160]  大家相親相愛又愛耶穌
[00:17:14.160 --> 00:17:17.480]  怎麼神容許大逼迫領導呢
[00:17:17.480 --> 00:17:20.080]  因為神要推他們
[00:17:20.080 --> 00:17:21.880]  離開這個安逸的環境
[00:17:21.880 --> 00:17:24.000]  要進入一個新的地位上
[00:17:24.000 --> 00:17:27.160]  神把他們推到一個新的地位
[00:17:27.160 --> 00:17:30.120]  讓他們四散在各處
[00:17:30.120 --> 00:17:31.600]  四散在各處幹什麼呢
[00:17:31.600 --> 00:17:34.320]  使徒運章第八章第四節一同來念
[00:17:34.320 --> 00:17:37.000]  那些分散的人怎麼樣
[00:17:37.000 --> 00:17:38.840]  往各處去傳
[00:17:38.840 --> 00:17:42.400]  本來他們在耶路撒冷是你好我好非常好
[00:17:42.400 --> 00:17:44.520]  但他們忽略了傳福音的使命
[00:17:44.520 --> 00:17:47.400]  神逼把他們推到一個新的地位上
[00:17:47.400 --> 00:17:48.880]  一推到新的地位上
[00:17:48.880 --> 00:17:51.120]  他們領受了一個新的使命
[00:17:51.120 --> 00:17:52.720]  領受新的能力
[00:17:52.720 --> 00:17:55.400]  他們就成為主福音的見證人
[00:17:55.400 --> 00:17:56.760]  Hallelujah
[00:17:56.760 --> 00:17:59.120]  能夠滿足神的心意
[00:17:59.120 --> 00:18:02.200]  我們看見舊約的約瑟也是這樣
[00:18:02.200 --> 00:18:05.000]  本來我們看見約瑟在家裡面
[00:18:05.000 --> 00:18:09.360]  是最得父親愛的一個孩子
[00:18:09.360 --> 00:18:12.080]  其他的兄弟都穿了素色的衣服
[00:18:12.080 --> 00:18:14.120]  唯有他穿彩衣
[00:18:14.120 --> 00:18:17.760]  他在他家裡最得恩寵
[00:18:17.760 --> 00:18:20.440]  但如果按照約瑟當時的想法
[00:18:20.440 --> 00:18:23.640]  絕對叫他去埃及是不可能的
[00:18:23.640 --> 00:18:28.120]  所以我們看見神要用推手推一下
[00:18:28.120 --> 00:18:31.440]  忽然間我們看他好像人生天旋地轉
