
[00:00:00.000 --> 00:00:02.720]  讓我們開始的時候,我們先做一個祈禱
[00:07:47.080 --> 00:07:50.080]  我們經常都會有一個爭論的問題
[00:07:50.080 --> 00:07:53.080]  到底我們是需要去宣教先
[00:07:53.080 --> 00:07:56.080]  還是做門徒訓練先呢?
[00:07:56.080 --> 00:08:00.080]  這個意見
[00:08:00.080 --> 00:08:03.080]  我在教會裏面都經歷過
[00:08:03.080 --> 00:08:06.080]  結果引起大家都很不愉快
[00:08:06.080 --> 00:08:08.080]  因為有人認為
[00:08:08.080 --> 00:08:12.080]  大使命不單單是說受洗的人數
[00:08:12.080 --> 00:08:15.080]  是需要萬民來做門徒
[00:08:15.080 --> 00:08:18.080]  所以當然要先裝備
[00:08:18.080 --> 00:08:20.080]  其他事慢一點再說
[00:08:20.080 --> 00:08:22.080]  但有些人認為不是
[00:08:22.080 --> 00:08:24.080]  所有人都做了門徒嗎?
[00:08:24.080 --> 00:08:26.080]  要等多久?
[00:08:26.080 --> 00:08:28.080]  有很多人信了耶穌
[00:08:28.080 --> 00:08:32.080]  幾十年都沒有看過聖經一次
[00:08:32.080 --> 00:08:35.080]  那其他人就不用聽福音了
[00:08:35.080 --> 00:08:37.080]  當然要先去
[00:08:37.080 --> 00:08:40.080]  然後慢慢再讀聖經
[00:08:40.080 --> 00:08:42.080]  才去裝備
[00:08:42.080 --> 00:08:44.080]  大家聽起來
[00:08:44.080 --> 00:08:47.080]  是否覺得兩邊都有道理呢?
[00:08:47.080 --> 00:08:52.080]  哪一邊是對的呢?
[00:08:52.080 --> 00:08:54.080]  其實在這裏看到
[00:08:54.080 --> 00:08:57.080]  最諷刺的就是
[00:08:57.080 --> 00:09:00.080]  這兩位被神所重用的僕人
[00:09:00.080 --> 00:09:04.080]  竟然忘記了自己是如何站起來的
[00:09:04.080 --> 00:09:07.080]  如果覺得馬可很不配的時候
[00:09:07.080 --> 00:09:12.080]  有沒有想過保羅在剛進主的時候
[00:09:12.080 --> 00:09:15.080]  耶路撒冷的門徒都怕了他
[00:09:15.080 --> 00:09:17.080]  都不敢跟他接近
[00:09:17.080 --> 00:09:20.080]  是誰來擔保他
[00:09:20.080 --> 00:09:26.080]  誰來介紹他給使徒認識呢?
[00:09:26.080 --> 00:09:29.080]  這就是巴拿巴
[00:09:29.080 --> 00:09:32.080]  巴拿巴是否很有問題呢?
[00:09:32.080 --> 00:09:33.080]  當然不是
[00:09:33.080 --> 00:09:36.080]  你反而覺得他是一個很有擔當的人
[00:09:36.080 --> 00:09:38.080]  願意用他的誠信
[00:09:38.080 --> 00:09:41.080]  為保羅來擔保
[00:09:41.080 --> 00:09:44.080]  為他來付上代價
[00:09:44.080 --> 00:09:47.080]  現在巴拿巴
[00:09:47.080 --> 00:09:50.080]  他用他侍奉的信譽
[00:09:50.080 --> 00:09:52.080]  來擔保馬可
[00:09:52.080 --> 00:09:56.080]  那又有什麼不對呢?
[00:09:56.080 --> 00:10:00.080]  大家覺得怎樣呢?
[00:10:00.080 --> 00:10:04.080]  但回過頭來想
[00:10:04.080 --> 00:10:10.080]  所有不同的意見我們都需要去包容的呢?
[00:10:10.080 --> 00:10:14.080]  大家有沒有想過呢?
[00:10:14.080 --> 00:10:17.080]  我就覺得不是
[00:10:17.080 --> 00:10:21.080]  教會今天其實有一種危險的傾向就是
[00:10:21.080 --> 00:10:24.080]  所謂的無底線的寬容
[00:10:24.080 --> 00:10:27.080]  我們很多時候不敢說別人不對
[00:10:27.080 --> 00:10:30.080]  我們對於真理更加不敢捍衛
[00:10:30.080 --> 00:10:33.080]  因為怕一開口
[00:10:33.080 --> 00:10:37.080]  就會破壞和諧
[00:10:37.080 --> 00:10:39.080]  大家有沒有這樣想過呢?
[00:10:39.080 --> 00:10:42.080]  那真理又是什麼呢?
[00:10:42.080 --> 00:10:45.080]  真理不只是在神學上
[00:10:45.080 --> 00:10:47.080]  是否正確
[00:10:47.080 --> 00:10:49.080]  更加需要在道德上
[00:10:49.080 --> 00:10:51.080]  是否誠實
[00:10:51.080 --> 00:10:55.080]  其實這些都是神的屬性
[00:10:55.080 --> 00:10:58.080]  如果我們只是為了和諧
[00:10:58.080 --> 00:11:00.080]  不理是非的時候
[00:11:00.080 --> 00:11:01.080]  我們信耶穌
[00:11:01.080 --> 00:11:04.080]  我們傳福音又有什麼意思呢?
[00:11:04.080 --> 00:11:07.080]  我們所說的都是一些不真實
[00:11:07.080 --> 00:11:09.080]  都是一些虛假的信息的時候
[00:11:09.080 --> 00:11:13.080]  難道這些東西是可以改變我們的生命的嗎?
[00:11:13.080 --> 00:11:16.080]  大家都知道在基督宗教裡面
[00:11:16.080 --> 00:11:19.080]  有些所謂的耶和華見證人
[00:11:19.080 --> 00:11:21.080]  有些叫做摩門教
[00:11:21.080 --> 00:11:23.080]  東方閃電
[00:11:23.080 --> 00:11:25.080]  等等這些異端
[00:11:25.080 --> 00:11:28.080]  其實他們都是打著信耶穌的口號的
[00:11:28.080 --> 00:11:32.080]  但在教育上他們是南轅北轍
[00:11:32.080 --> 00:11:36.080]  可以說是道不同
[00:11:36.080 --> 00:11:39.080]  但是不是所有道不同的
[00:11:39.080 --> 00:11:41.080]  都有問題呢?
[00:11:41.080 --> 00:11:46.080]  可能只不過是路不同
[00:11:46.080 --> 00:11:49.080]  在十八世紀在英國
[00:11:49.080 --> 00:11:51.080]  大家都知道有兩位
[00:11:51.080 --> 00:11:53.080]  這個屬靈的巨人
[00:11:53.080 --> 00:11:55.080]  一個就是衛斯理
[00:11:55.080 --> 00:11:57.080]  一個就是懷特斐
[00:11:57.080 --> 00:12:01.080]  他們都是被神大大使用的僕人
[00:12:01.080 --> 00:12:06.080]  燃點了當時歐洲大復興的火炬
[00:12:06.080 --> 00:12:09.080]  但當他們在最火熱的時候
[00:12:09.080 --> 00:12:12.080]  他們兩個人是一些實際上的分歧
[00:12:12.080 --> 00:12:16.080]  而分開了
[00:12:16.080 --> 00:12:18.080]  幾年之後
[00:12:18.080 --> 00:12:21.080]  懷特斐去世了
[00:12:21.080 --> 00:12:25.080]  然後又有人特意去問衛斯理
[00:12:25.080 --> 00:12:28.080]  他說:你覺得在天上
[00:12:28.080 --> 00:12:31.080]  你會不會見到懷特斐呢?
[00:12:31.080 --> 00:12:35.080]  這個真是很有挑戰性的問題
[00:12:35.080 --> 00:12:39.080]  你猜衛斯理怎麼說呢?
[00:12:39.080 --> 00:12:45.080]  他說:我想我見不到他了
[00:12:45.080 --> 00:12:48.080]  那個人問:那為什麼呢?
[00:12:48.080 --> 00:12:51.080]  他說:因為懷特斐他很愛主
[00:12:51.080 --> 00:12:55.080]  他在天上一定是站在最前面
[00:12:55.080 --> 00:12:58.080]  靠近主的寶座
[00:12:58.080 --> 00:13:02.080]  而我站在後面
[00:13:02.080 --> 00:13:08.080]  只不過是能夠遠遠地看著他的背影
[00:13:08.080 --> 00:13:10.080]  各位兄弟姐妹
[00:13:10.080 --> 00:13:14.080]  衛斯理這句話說得很得體
[00:13:14.080 --> 00:13:15.080]  他很謙卑
[00:13:15.080 --> 00:13:18.080]  他沒有踩到對方
[00:13:18.080 --> 00:13:21.080]  更加間接地告訴我們
[00:13:21.080 --> 00:13:23.080]  在天國那裡
[00:13:23.080 --> 00:13:24.080]  雖然路不同
[00:13:24.080 --> 00:13:29.080]  但我們都會在天國裏面
[00:13:29.080 --> 00:13:30.080]  現在回過頭來
[00:13:30.080 --> 00:13:34.080]  我們看回保羅和巴拿巴
[00:13:34.080 --> 00:13:39.080]  他們在爭論什麼呢?
[00:13:39.080 --> 00:13:44.080]  他們在爭論的只不過是一些人事的問題
[00:13:44.080 --> 00:13:50.080]  其實很有討論和改善的空間
[00:13:50.080 --> 00:13:52.080]  正如我們今天這樣
[00:13:52.080 --> 00:13:53.080]  我們教會裝修
[00:13:53.080 --> 00:13:56.080]  我們要什麼風格
[00:13:56.080 --> 00:13:58.080]  要古典還是要現代的
[00:13:58.080 --> 00:14:00.080]  我們牆上有什麼
[00:14:00.080 --> 00:14:02.080]  黑色還是白色
[00:14:02.080 --> 00:14:03.080]  我們崇拜
[00:14:03.080 --> 00:14:04.080]  要什麼音樂
[00:14:04.080 --> 00:14:07.080]  彈結他還是彈琴
[00:14:07.080 --> 00:14:14.080]  不同的人都有不同的意見
[00:14:14.080 --> 00:14:18.080]  這些其實都沒有關於真理的問題
[00:14:18.080 --> 00:14:20.080]  只不過是我們人對於效率
[00:14:20.080 --> 00:14:21.080]  對於美感
[00:14:21.080 --> 00:14:26.080]  對於習慣的不同的偏好
[00:14:26.080 --> 00:14:30.080]  但如果我們不分青紅皂白的時候
[00:14:30.080 --> 00:14:34.080]  我們跟別人吵起來
[00:14:34.080 --> 00:14:40.080]  所謂的商量就不會很好
[00:14:40.080 --> 00:14:44.080]  只不過是我們弟兄姊妹之間的內耗
[00:14:44.080 --> 00:14:47.080]  對恩典的一個揮霍
[00:14:47.080 --> 00:14:53.080]  結果可能在芝麻綠豆的事上贏了
[00:14:53.080 --> 00:14:55.080]  卻輸在合一上
[00:14:55.080 --> 00:14:59.080]  這樣值不值得呢?
[00:14:59.080 --> 00:15:02.080]  所以其實在這件事上
[00:15:02.080 --> 00:15:05.080]  會讓我們學會了
[00:15:05.080 --> 00:15:08.080]  如果是關乎真理的問題的時候
[00:15:08.080 --> 00:15:11.080]  我們必須要像保羅一樣
[00:15:11.080 --> 00:15:14.080]  我們要寸步不讓
[00:15:14.080 --> 00:15:17.080]  正如他在《迦太太書》那裡
[00:15:17.080 --> 00:15:19.080]  一章那裡曾經說過
[00:15:19.080 --> 00:15:22.080]  他說:若傳福音給你們
[00:15:22.080 --> 00:15:25.080]  與我們所傳給你們的不同
[00:15:25.080 --> 00:15:28.080]  他就當受奏奏
[00:15:28.080 --> 00:15:32.080]  他在這兩次裡面說了兩次受奏奏
[00:15:32.080 --> 00:15:34.080]  是很嚴重的
[00:15:34.080 --> 00:15:41.080]  就是說我們不能夠對於真理方面有所退讓
[00:15:41.080 --> 00:15:45.080]  但如果說去宣教帶誰去
[00:15:45.080 --> 00:15:48.080]  去聚餐的時候去哪間餐廳吃
[00:15:48.080 --> 00:15:50.080]  吃些什麼
[00:15:50.080 --> 00:15:53.080]  我們可能要學習巴拿巴
[00:15:53.080 --> 00:15:56.080]  這只不過是路的不同
[00:15:56.080 --> 00:15:58.080]  我們是需要給人有足夠的空間
[00:15:58.080 --> 00:16:00.080]  彈性和機會
[00:16:00.080 --> 00:16:04.080]  盡量是需要與人和睦的
[00:16:04.080 --> 00:16:05.080]  換句話說
[00:16:05.080 --> 00:16:09.080]  我們是需要在飢餓的真理上合一
[00:16:09.080 --> 00:16:11.080]  而在非飢餓的事上
[00:16:11.080 --> 00:16:16.080]  我們是要有更多的自由
[00:16:16.080 --> 00:16:17.080]  但是
[00:16:17.080 --> 00:16:18.080]  當時
[00:16:18.080 --> 00:16:19.080]  你會看到
[00:16:19.080 --> 00:16:22.080]  保羅似乎是用了對付真理的氣力
[00:16:22.080 --> 00:16:25.080]  來處理一個人事上的問題
[00:16:25.080 --> 00:16:29.080]  他把馬可看成為真理的障礙
[00:16:29.080 --> 00:16:30.080]  他是忘記了
[00:16:30.080 --> 00:16:33.080]  馬可其實也是一位弟兄
[00:16:33.080 --> 00:16:36.080]  他也是需要成長的
[00:16:36.080 --> 00:16:40.080]  雖然聖經裡面沒有說到他們是誰對不對
[00:16:40.080 --> 00:16:43.080]  但是路加在這裡讓我們看到
[00:16:43.080 --> 00:16:46.080]  即使是被神大大使用的僕人
[00:16:46.080 --> 00:16:50.080]  仍然是會有互不相讓的時候
[00:16:50.080 --> 00:16:52.080]  打破了我們對
[00:16:52.080 --> 00:16:58.080]  以為屬靈人一定不會衝突的想法
[00:16:58.080 --> 00:16:59.080]  其實彼得彼書裡面
[00:16:59.080 --> 00:17:01.080]  保羅也提到
[00:17:01.080 --> 00:17:04.080]  與他同宮的有兩位姊妹
[00:17:04.080 --> 00:17:06.080]  都是出現了分歧的
[00:17:06.080 --> 00:17:11.080]  那位有阿爹和秦都姬
[00:17:11.080 --> 00:17:15.080]  在我們日常生活裡面
[00:17:15.080 --> 00:17:17.080]  我們都可能會碰到
[00:17:17.080 --> 00:17:20.080]  好像保羅和巴拿巴
[00:17:20.080 --> 00:17:23.080]  這種兩難的局面出現
[00:17:23.080 --> 00:17:26.080]  我們又如何去處理呢?
[00:17:26.080 --> 00:17:33.080]  大家有沒有想過這個問題?
[00:17:33.080 --> 00:17:36.080]  或者我們可以在耶穌基督的身上
[00:17:36.080 --> 00:17:38.080]  找到答案
[00:17:38.080 --> 00:17:40.080]  如果我們翻開《約翰福音》
[00:17:40.080 --> 00:17:41.080]  我們會看到
[00:17:41.080 --> 00:17:42.080]  一章十四節那裡
[00:17:42.080 --> 00:17:44.080]  約翰怎麼跟我們說
[00:17:44.080 --> 00:17:45.080]  「道成了肉身」
[00:17:45.080 --> 00:17:47.080]  是住在我們中間
[00:17:47.080 --> 00:17:51.080]  充充滿滿的有恩典和真理
[00:17:51.080 --> 00:17:53.080]  道成肉身的耶穌基督
[00:17:53.080 --> 00:17:56.080]  其實祂是完美地平衡了
[00:17:56.080 --> 00:17:58.080]  這兩個看起來好像對立
[00:17:58.080 --> 00:18:03.080]  但是祂是相輔相成的本質
[00:18:03.080 --> 00:18:06.080]  祂是我們學習的榜樣
[00:18:06.080 --> 00:18:09.080]  耶穌基督祂沒有降低任何標準
[00:18:09.080 --> 00:18:12.080]  祂沒有用恩典來掩蓋真理
[00:18:12.080 --> 00:18:15.080]  相反祂當然是替我們承受了
[00:18:15.080 --> 00:18:20.080]  真理最嚴重的審判
[00:18:20.080 --> 00:18:22.080]  因此祂對我們的代價
[00:18:22.080 --> 00:18:26.080]  為我們寫記的代價是高昂的
[00:18:26.080 --> 00:18:28.080]  大家有沒有想過
[00:18:28.080 --> 00:18:33.080]  如果沒有真理的公義
[00:18:33.080 --> 00:18:36.080]  又會怎樣呢?
[00:18:36.080 --> 00:18:40.080]  恩典就會變成廉價的縱容
[00:18:40.080 --> 00:18:43.080]  但是如果沒有了恩典
[00:18:43.080 --> 00:18:49.080]  人就會在公義的審判裏面滅亡
[00:18:49.080 --> 00:18:51.080]  但是耶穌基督在十字架上
[00:18:51.080 --> 00:18:55.080]  祂滿足了真理的要求
[00:18:55.080 --> 00:19:04.080]  以致恩典可以有堅實立足的機會
[00:19:04.080 --> 00:19:10.080]  保羅和巴拿巴分開之後
[00:19:10.080 --> 00:19:13.080]  馬可又會怎樣呢?
[00:19:13.080 --> 00:19:18.080]  上帝沒有忘記馬可這個小子
[00:19:18.080 --> 00:19:22.080]  沒有忘記這個在他們兩個人
[00:19:22.080 --> 00:19:28.080]  夾在中間互相爭論受傷的年輕人
[00:19:28.080 --> 00:19:31.080]  在巴拿巴那種不離不棄的陪伴下
[00:19:31.080 --> 00:19:36.080]  馬可的生命經歷了第二次的機會
[00:19:36.080 --> 00:19:41.080]  他是那位一遇到困難就肅殺的小子
[00:19:41.080 --> 00:19:45.080]  他後來在彼得的身邊服侍
[00:19:45.080 --> 00:19:50.080]  他更加成為彼得眼中的兒子
[00:19:50.080 --> 00:19:56.080]  在彼得的口裏得到大量有關耶穌基督的生平資料
[00:19:56.080 --> 00:20:03.080]  成為他寫作的一個材料
[00:20:03.080 --> 00:20:07.080]  我又想起耶穌基督時代
[00:20:07.080 --> 00:20:12.080]  那個在行淫中被捉到的女人
[00:20:12.080 --> 00:20:16.080]  當時耶穌怎樣跟她說呢?
[00:20:16.080 --> 00:20:25.080]  耶穌說:「我也不定你的罪,去吧,從此不要再犯。」
[00:20:25.080 --> 00:20:28.080]  耶穌沒有審判她
[00:20:28.080 --> 00:20:30.080]  沒有向她頂石頭
[00:20:30.080 --> 00:20:33.080]  反而向她施恩
[00:20:33.080 --> 00:20:38.080]  而恩典使她能夠重新站起來
[00:20:38.080 --> 00:20:43.080]  重新來審視她自己之所悔改
[00:20:43.080 --> 00:20:46.080]  這就是馬可經歷的恩典
[00:20:46.080 --> 00:20:51.080]  使他有的第二次機會
[00:20:51.080 --> 00:20:54.080]  但一個更加感人的事情
[00:20:54.080 --> 00:20:56.080]  是發生在幾年之後
[00:20:56.080 --> 00:20:59.080]  當保羅在羅馬避囚
[00:20:59.080 --> 00:21:02.080]  他正面對死亡威脅的時候
