
[00:00:00.000 --> 00:00:10.500]  掌聲為你們好,我們一起先有個祈禱好嗎?
[00:06:57.000 --> 00:07:00.000]  安德烈是一個非常渴慕神說話的人
[00:07:00.000 --> 00:07:02.000]  很追求神的人
[00:07:02.000 --> 00:07:04.000]  他本來住在加伯隆
[00:07:04.000 --> 00:07:08.000]  但是他不惜步行四十多公里
[00:07:08.000 --> 00:07:09.000]  就等於一個駕馬
[00:07:09.000 --> 00:07:11.000]  差不多是一個駕馬的路程
[00:07:11.000 --> 00:07:13.000]  步行四十多公里
[00:07:13.000 --> 00:07:15.000]  到猶大講話那裡
[00:07:15.000 --> 00:07:17.000]  聽獅子約翰的講道
[00:07:17.000 --> 00:07:20.000]  後來他是跟從獅子約翰
[00:07:20.000 --> 00:07:22.000]  但是有一天獅子約翰見到一個人
[00:07:22.000 --> 00:07:23.000]  離遠看
[00:07:23.000 --> 00:07:25.000]  這個是神的羔羊
[00:07:25.000 --> 00:07:27.000]  尼賽亞
[00:07:27.000 --> 00:07:31.000]  安德烈在第一個時間就知道這是真的
[00:07:31.000 --> 00:07:33.000]  於是第一個時間就跟從耶穌
[00:07:33.000 --> 00:07:36.000]  成為耶穌的第一個門徒
[00:07:36.000 --> 00:07:38.000]  在新約聖經中
[00:07:38.000 --> 00:07:44.000]  馮親將安德烈放在其他十一位使徒之中
[00:07:44.000 --> 00:07:46.000]  硬是排在第四位
[00:07:46.000 --> 00:07:49.000]  如果你不信的話,你去翻一下聖經
[00:07:49.000 --> 00:07:52.000]  彼得、雅各、約翰
[00:07:52.000 --> 00:07:54.000]  接著就是安德烈
[00:07:54.000 --> 00:07:56.000]  換句話說,雖然安德烈是低調的
[00:07:56.000 --> 00:07:58.000]  他不像他的哥哥彼得
[00:07:58.000 --> 00:08:00.000]  經常帶出去搶鏡頭
[00:08:00.000 --> 00:08:02.000]  經常在戰報上飆出來出位
[00:08:02.000 --> 00:08:04.000]  他不是的,安德烈是很低調的
[00:08:04.000 --> 00:08:06.000]  但是在神的眼裡
[00:08:06.000 --> 00:08:08.000]  雖然你見不到他,但是神卻見到他
[00:08:08.000 --> 00:08:12.000]  在神的眼裡,他是一個非常出色的使徒
[00:08:12.000 --> 00:08:15.000]  安德烈的心究竟是怎樣呢?
[00:08:15.000 --> 00:08:19.000]  今晚我很想和大家講一講安德烈的心腸
[00:08:19.000 --> 00:08:23.000]  他的心態,他服侍人的心的三個方面
[00:08:23.000 --> 00:08:29.000]  第一個方面,就是安德烈忠心做一些不起眼的事
[00:08:29.000 --> 00:08:34.000]  安德烈曾經介紹過兩個人給耶穌認識
[00:08:34.000 --> 00:08:37.000]  第一個,我想大家都猜到了
[00:08:37.000 --> 00:08:39.000]  第一個是誰?是他的哥哥
[00:08:39.000 --> 00:08:45.000]  當年,安德烈在跟從斯西約翰的時候
[00:08:45.000 --> 00:08:48.000]  斯西約翰剛才說,離遠見到耶穌
[00:08:48.000 --> 00:08:51.000]  哇,這個是神的羔羊,這個是彼賽亞,這個是救世主
[00:08:51.000 --> 00:08:53.000]  我是為他鋪路的
[00:08:53.000 --> 00:08:56.000]  於是,安德烈就一個戰報跑回家裡
[00:08:56.000 --> 00:08:59.000]  就帶了他的哥哥來介紹耶穌
[00:08:59.000 --> 00:09:01.000]  這個是彼得
[00:09:01.000 --> 00:09:05.000]  耶穌就說,你是基法,基法的意思是石頭
[00:09:05.000 --> 00:09:07.000]  第二個呢?
[00:09:07.000 --> 00:09:11.000]  第二個是五餅魚的時候
[00:09:11.000 --> 00:09:14.000]  一群人,很餓
[00:09:14.000 --> 00:09:17.000]  於是,耶穌就問在門口有沒有東西吃
[00:09:17.000 --> 00:09:19.000]  於是安德烈就帶了一個小朋友
[00:09:19.000 --> 00:09:23.000]  啊,師傅,他有五個餅,兩條魚
[00:09:23.000 --> 00:09:25.000]  那就介紹給耶穌吃
[00:09:25.000 --> 00:09:27.000]  那我和大家聽下去
[00:09:27.000 --> 00:09:29.000]  是這麼多嗎?
[00:09:29.000 --> 00:09:31.000]  這麼少嗎?
[00:09:31.000 --> 00:09:34.000]  阿Donal,這是Cindy,這是Donal
[00:09:34.000 --> 00:09:36.000]  阿Rees,這個是阿楠
[00:09:36.000 --> 00:09:38.000]  阿楠,那個是阿Rees
[00:09:38.000 --> 00:09:40.000]  這麼多嗎?
[00:09:40.000 --> 00:09:42.000]  這麼少的東西?這麼簡單的東西?
[00:09:42.000 --> 00:09:45.000]  舉手之勞,個個都做到,何須要我做呢?
[00:09:45.000 --> 00:09:47.000]  是不是?個個都做到
[00:09:47.000 --> 00:09:49.000]  等於說,這是世界的價值觀
[00:09:49.000 --> 00:09:51.000]  個個都想做大事
[00:09:51.000 --> 00:09:53.000]  重要的事
[00:09:53.000 --> 00:09:56.000]  大的事,重要的事
[00:09:56.000 --> 00:10:00.000]  關鍵的事我才做,其他的,他做就行了
[00:10:00.000 --> 00:10:04.000]  這個就是世界的價值觀
[00:10:04.000 --> 00:10:07.000]  這個世界就是我想做大的
[00:10:07.000 --> 00:10:09.000]  我想做最重要的
[00:10:09.000 --> 00:10:11.000]  其他那些小事呢
[00:10:11.000 --> 00:10:13.000]  就麻煩別人做
[00:10:13.000 --> 00:10:15.000]  不用我做,這些這麼簡單的事
[00:10:15.000 --> 00:10:17.000]  不用了,找其他人來做就行了
[00:10:17.000 --> 00:10:21.000]  換句話說,找那些沒那麼重要的人去做
[00:10:21.000 --> 00:10:23.000]  那些沒那麼重要的事
[00:10:23.000 --> 00:10:25.000]  我這些重要的人呢,就做重要的事
[00:10:25.000 --> 00:10:27.000]  當這個世界這樣想的時候
[00:10:27.000 --> 00:10:29.000]  他就忘記了
[00:10:29.000 --> 00:10:31.000]  耶穌怎麼看
[00:10:31.000 --> 00:10:33.000]  這些小事
[00:10:33.000 --> 00:10:35.000]  路加福音怎麼說呢?
[00:10:35.000 --> 00:10:37.000]  我們一起讀一讀吧
[00:10:37.000 --> 00:10:39.000]  六九福音十九章十七節
[00:10:39.000 --> 00:10:41.000]  我們一起讀,一二三
[00:10:41.000 --> 00:10:44.000]  好,良善的僕人
[00:10:44.000 --> 00:10:47.000]  你記在最小的事上有忠心
[00:10:47.000 --> 00:10:51.000]  可以有權柄,管十座城
[00:10:51.000 --> 00:10:56.000]  耶穌說的那個比喻,主人讚僕人
[00:10:56.000 --> 00:10:58.000]  你留意一小事
[00:10:58.000 --> 00:11:02.000]  神看事就不像這個世界那樣看事
[00:11:02.000 --> 00:11:04.000]  神是看小的事
[00:11:04.000 --> 00:11:07.000]  你有沒有留意聖經裡面充滿這些故事
[00:11:07.000 --> 00:11:09.000]  那個窮寡婦捐了多少錢?
[00:11:09.000 --> 00:11:11.000]  兩個錢
[00:11:11.000 --> 00:11:13.000]  但是神說我就是看重這兩個小錢
[00:11:13.000 --> 00:11:15.000]  這些很小的東西
[00:11:15.000 --> 00:11:17.000]  未不足道的稅銀
[00:11:17.000 --> 00:11:20.000]  好過那個財主捐很多東西
[00:11:20.000 --> 00:11:22.000]  耶穌也說過什麼
[00:11:22.000 --> 00:11:24.000]  如果你在小事上忠心
[00:11:24.000 --> 00:11:26.000]  在大事上也忠心
[00:11:26.000 --> 00:11:30.000]  等於神看的事不像這個世界所看的事
[00:11:30.000 --> 00:11:33.000]  安德烈是一個忠心
[00:11:33.000 --> 00:11:35.000]  做小事
[00:11:35.000 --> 00:11:39.000]  低調,但是卻在做一些合神心意的事
[00:11:39.000 --> 00:11:42.000]  於是神就給他一種權柄
[00:11:42.000 --> 00:11:43.000]  這個權柄是什麼呢?
[00:11:43.000 --> 00:11:44.000]  他有一個福分
[00:11:44.000 --> 00:11:48.000]  看到他的小事變為祝福人的大事
[00:11:48.000 --> 00:11:50.000]  他介紹彼得
[00:11:50.000 --> 00:11:52.000]  彼得只是一個介紹而已
[00:11:52.000 --> 00:11:56.000]  但是彼得很快就成為耶穌的首席門徒
[00:11:56.000 --> 00:11:58.000]  後來耶穌受苦
[00:11:58.000 --> 00:12:00.000]  受難
[00:12:00.000 --> 00:12:01.000]  復活
[00:12:01.000 --> 00:12:02.000]  升天
[00:12:02.000 --> 00:12:03.000]  接著聖靈降臨
[00:12:03.000 --> 00:12:06.000]  彼得就在耶路撒冷那裡講一次道
[00:12:06.000 --> 00:12:08.000]  就三千人上耶穌
[00:12:08.000 --> 00:12:10.000]  接著那個教會
[00:12:10.000 --> 00:12:12.000]  地球上第一間教會就是這樣發生
[00:12:12.000 --> 00:12:16.000]  接著福音就向外傳遞了
[00:12:16.000 --> 00:12:19.000]  後來彼得改變了很多很多的事情
[00:12:19.000 --> 00:12:22.000]  甚至去到哥利諾家裡帶那些外國人去信耶穌
[00:12:22.000 --> 00:12:25.000]  後來彼得的前後書
[00:12:25.000 --> 00:12:27.000]  彼得的那種影響力
[00:12:27.000 --> 00:12:30.000]  那種堅固人心的能力
[00:12:30.000 --> 00:12:32.000]  本來是一個小事
[00:12:32.000 --> 00:12:35.000]  卻後來在神的手裡變為大事
[00:12:35.000 --> 00:12:37.000]  就像這個小朋友一樣
[00:12:37.000 --> 00:12:39.000]  一個小朋友帶著五個餅和兩條魚
[00:12:39.000 --> 00:12:43.000]  耶穌就祝福他餵飽了五千個男人
[00:12:43.000 --> 00:12:45.000]  聖經只是記載男人而已
[00:12:45.000 --> 00:12:47.000]  實際上當時應該是有些小朋友
[00:12:47.000 --> 00:12:49.000]  有些女人加起來應該是蠻的人
[00:12:49.000 --> 00:12:52.000]  盯著這麼多微不足道的事
[00:12:52.000 --> 00:12:55.000]  接著就變為極大極大的事
[00:12:55.000 --> 00:12:58.000]  這個世界是講大事的
[00:12:58.000 --> 00:13:00.000]  注重大事的
[00:13:00.000 --> 00:13:02.000]  頂子梅,神卻是注重小事
[00:13:02.000 --> 00:13:05.000]  因為做大事是神做
[00:13:05.000 --> 00:13:09.000]  我們是專心去讓神使用
[00:13:09.000 --> 00:13:12.000]  去甘心做一些可能其他看不到的事
[00:13:12.000 --> 00:13:14.000]  今天神跟你說些什麼呢?
[00:13:14.000 --> 00:13:16.000]  可能有很多很多的事
[00:13:16.000 --> 00:13:19.000]  我們都好像微不足道一樣
[00:13:19.000 --> 00:13:22.000]  但是神卻是會使用你
[00:13:22.000 --> 00:13:26.000]  很久很久以前
[00:13:26.000 --> 00:13:29.000]  有一個五歲大的小妹妹
[00:13:29.000 --> 00:13:32.000]  那一天,她爸爸媽媽出了街
[00:13:32.000 --> 00:13:34.000]  她自己一個人在看電視
[00:13:34.000 --> 00:13:36.000]  旁邊的李太太按鐘敲門
[00:13:36.000 --> 00:13:39.000]  找她媽媽,她媽媽就出了街
[00:13:39.000 --> 00:13:41.000]  跟她爸爸,於是小妹妹就說
[00:13:41.000 --> 00:13:44.000]  我一會兒就回教會,你來不來?
[00:13:44.000 --> 00:13:46.000]  小妹妹說好啊
[00:13:46.000 --> 00:13:48.000]  從那個時間開始
[00:13:48.000 --> 00:13:51.000]  她就每個星期跟李太太
[00:13:51.000 --> 00:13:54.000]  回教會的兒童主日學
[00:13:54.000 --> 00:13:56.000]  接著沒多久就信了耶穌
[00:13:56.000 --> 00:13:59.000]  當這個妹妹升上中學的時候
[00:13:59.000 --> 00:14:02.000]  她帶了很多很多人信耶穌
[00:14:02.000 --> 00:14:04.000]  她自己也信了耶穌
[00:14:04.000 --> 00:14:07.000]  她自己也信了耶穌
[00:14:07.000 --> 00:14:10.000]  當這個妹妹升上中學的時候
[00:14:10.000 --> 00:14:13.000]  她帶了很多人信耶穌
[00:14:13.000 --> 00:14:16.000]  當這個妹妹升上中學的時候
[00:14:16.000 --> 00:14:19.000]  她帶了很多人信耶穌
[00:14:19.000 --> 00:14:22.000]  她自己也信了耶穌
[00:14:22.000 --> 00:14:25.000]  當這個妹妹升上中學的時候
[00:14:25.000 --> 00:14:28.000]  她帶了很多人信耶穌
[00:14:28.000 --> 00:14:31.000]  當這個妹妹升上中學的時候
[00:14:31.000 --> 00:14:34.000]  她帶了很多人信耶穌
[00:14:34.000 --> 00:14:37.000]  當這個妹妹升上中學的時候
[00:14:37.000 --> 00:14:40.000]  她帶了很多人信耶穌
[00:14:40.000 --> 00:14:43.000]  當這個妹妹升上中學的時候
[00:14:43.000 --> 00:14:46.000]  她帶了很多人信耶穌
[00:14:46.000 --> 00:14:49.000]  當這個妹妹升上中學的時候
[00:14:49.000 --> 00:14:52.000]  她帶了很多人信耶穌
[00:14:52.000 --> 00:14:55.000]  當這個妹妹升上中學的時候
[00:14:55.000 --> 00:14:58.000]  她帶了很多人信耶穌
[00:14:58.000 --> 00:15:01.000]  當這個妹妹升上中學的時候
[00:15:01.000 --> 00:15:04.000]  她帶了很多人信耶穌
[00:15:04.000 --> 00:15:07.000]  當這個妹妹升上中學的時候
[00:15:07.000 --> 00:15:10.000]  她帶了很多人信耶穌
[00:15:10.000 --> 00:15:13.000]  當這個妹妹升上中學的時候
[00:15:13.000 --> 00:15:16.000]  她帶了很多人信耶穌
[00:15:16.000 --> 00:15:19.000]  當這個妹妹升上中學的時候
[00:15:19.000 --> 00:15:22.000]  她帶了很多人信耶穌
[00:15:22.000 --> 00:15:25.000]  當這個妹妹升上中學的時候
[00:15:25.000 --> 00:15:28.000]  她帶了很多人信耶穌
[00:15:28.000 --> 00:15:31.000]  當這個妹妹升上中學的時候
[00:15:31.000 --> 00:15:34.000]  她帶了很多人信耶穌
[00:15:34.000 --> 00:15:37.000]  當這個妹妹升上中學的時候
[00:15:37.000 --> 00:15:40.000]  她帶了很多人信耶穌
[00:15:40.000 --> 00:15:43.000]  當這個妹妹升上中學的時候
[00:15:43.000 --> 00:15:46.000]  她帶了很多人信耶穌
[00:15:46.000 --> 00:15:49.000]  當這個妹妹升上中學的時候
[00:15:49.000 --> 00:15:52.000]  她帶了很多人信耶穌
[00:15:52.000 --> 00:15:55.000]  當這個妹妹升上中學的時候
[00:15:55.000 --> 00:15:58.000]  她帶了很多人信耶穌
[00:15:58.000 --> 00:16:01.000]  當這個妹妹升上中學的時候
[00:16:01.000 --> 00:16:04.000]  她帶了很多人信耶穌
[00:16:04.000 --> 00:16:07.000]  當這個妹妹升上中學的時候
[00:16:07.000 --> 00:16:10.000]  她帶了很多人信耶穌
[00:16:10.000 --> 00:16:13.000]  當這個妹妹升上中學的時候
[00:16:13.000 --> 00:16:16.000]  她帶了很多人信耶穌
[00:16:16.000 --> 00:16:19.000]  當這個妹妹升上中學的時候
[00:16:19.000 --> 00:16:22.000]  她帶了很多人信耶穌
[00:16:22.000 --> 00:16:25.000]  當這個妹妹升上中學的時候
[00:16:25.000 --> 00:16:28.000]  她帶了很多人信耶穌
[00:16:28.000 --> 00:16:31.000]  當這個妹妹升上中學的時候
[00:16:31.000 --> 00:16:34.000]  她帶了很多人信耶穌
[00:16:34.000 --> 00:16:37.000]  當這個妹妹升上中學的時候
[00:16:37.000 --> 00:16:40.000]  她帶了很多人信耶穌
[00:16:40.000 --> 00:16:43.000]  當這個妹妹升上中學的時候
[00:16:43.000 --> 00:16:46.000]  她帶了很多人信耶穌
[00:16:46.000 --> 00:16:49.000]  當這個妹妹升上中學的時候
[00:16:49.000 --> 00:16:52.000]  她帶了很多人信耶穌
[00:16:52.000 --> 00:16:55.000]  當這個妹妹升上中學的時候
[00:16:55.000 --> 00:16:58.000]  她帶了很多人信耶穌
[00:16:58.000 --> 00:17:01.000]  當這個妹妹升上中學的時候
[00:17:01.000 --> 00:17:04.000]  她帶了很多人信耶穌
[00:17:04.000 --> 00:17:07.000]  當這個妹妹升上中學的時候
[00:17:07.000 --> 00:17:10.000]  她帶了很多人信耶穌
[00:17:10.000 --> 00:17:13.000]  當這個妹妹升上中學的時候
[00:17:13.000 --> 00:17:16.000]  她帶了很多人信耶穌
[00:17:16.000 --> 00:17:19.000]  當這個妹妹升上中學的時候
[00:17:19.000 --> 00:17:22.000]  她帶了很多人信耶穌
[00:17:22.000 --> 00:17:25.000]  當這個妹妹升上中學的時候
[00:17:25.000 --> 00:17:28.000]  她帶了很多人信耶穌
[00:17:28.000 --> 00:17:31.000]  當這個妹妹升上中學的時候
[00:17:31.000 --> 00:17:34.000]  她帶了很多人信耶穌
[00:17:34.000 --> 00:17:37.000]  當這個妹妹升上中學的時候
[00:17:37.000 --> 00:17:40.000]  她帶了很多人信耶穌
[00:17:40.000 --> 00:17:43.000]  當這個妹妹升上中學的時候
[00:17:43.000 --> 00:17:46.000]  她帶了很多人信耶穌
[00:17:46.000 --> 00:17:49.000]  當這個妹妹升上中學的時候
[00:17:49.000 --> 00:17:52.000]  她帶了很多人信耶穌
[00:17:52.000 --> 00:17:55.000]  當這個妹妹升上中學的時候
[00:17:55.000 --> 00:17:58.000]  她帶了很多人信耶穌
[00:17:58.000 --> 00:18:01.000]  當這個妹妹升上中學的時候
[00:18:01.000 --> 00:18:04.000]  她帶了很多人信耶穌
[00:18:04.000 --> 00:18:07.000]  當這個妹妹升上中學的時候
[00:18:07.000 --> 00:18:10.000]  她帶了很多人信耶穌
[00:18:10.000 --> 00:18:13.000]  當這個妹妹升上中學的時候
[00:18:13.000 --> 00:18:16.000]  她帶了很多人信耶穌
[00:18:16.000 --> 00:18:19.000]  當這個妹妹升上中學的時候
[00:18:19.000 --> 00:18:22.000]  她帶了很多人信耶穌
[00:18:22.000 --> 00:18:25.000]  當這個妹妹升上中學的時候
[00:18:25.000 --> 00:18:28.000]  她帶了很多人信耶穌
[00:18:28.000 --> 00:18:31.000]  當這個妹妹升上中學的時候
[00:18:31.000 --> 00:18:34.000]  她帶了很多人信耶穌
[00:18:34.000 --> 00:18:37.000]  當這個妹妹升上中學的時候
[00:18:37.000 --> 00:18:40.000]  她帶了很多人信耶穌
[00:18:40.000 --> 00:18:43.000]  當這個妹妹升上中學的時候
[00:18:43.000 --> 00:18:46.000]  她帶了很多人信耶穌
[00:18:46.000 --> 00:18:49.000]  當這個妹妹升上中學的時候
[00:18:49.000 --> 00:18:52.000]  她帶了很多人信耶穌
[00:18:52.000 --> 00:18:55.000]  當這個妹妹升上中學的時候
[00:18:55.000 --> 00:18:58.000]  她帶了很多人信耶穌
[00:18:58.000 --> 00:19:01.000]  當這個妹妹升上中學的時候
[00:19:01.000 --> 00:19:04.000]  她帶了很多人信耶穌
[00:19:04.000 --> 00:19:07.000]  當這個妹妹升上中學的時候
[00:19:07.000 --> 00:19:10.000]  她帶了很多人信耶穌
[00:19:10.000 --> 00:19:13.000]  當這個妹妹升上中學的時候
[00:19:13.000 --> 00:19:16.000]  她帶了很多人信耶穌
[00:19:16.000 --> 00:19:19.000]  當這個妹妹升上中學的時候
[00:19:19.000 --> 00:19:22.000]  她帶了很多人信耶穌
[00:19:22.000 --> 00:19:25.000]  當這個妹妹升上中學的時候
[00:19:25.000 --> 00:19:28.000]  她帶了很多人信耶穌
[00:19:28.000 --> 00:19:31.000]  當這個妹妹升上中學的時候
[00:19:31.000 --> 00:19:34.000]  她帶了很多人信耶穌
[00:19:34.000 --> 00:19:37.000]  當這個妹妹升上中學的時候
[00:19:37.000 --> 00:19:40.000]  她帶了很多人信耶穌
[00:19:40.000 --> 00:19:43.000]  當這個妹妹升上中學的時候
