
[00:00:00.000 --> 00:00:05.480]  我不知道大家有沒有機會嘗試在一個伸手不見五指
[00:03:21.960 --> 00:03:25.400]  直到我今天講到再回望那一次的經歷
[00:03:25.400 --> 00:03:31.360]  我發現都是一次比較愉快的團隊合作的經驗
[00:03:31.360 --> 00:03:34.480]  我想在我們日常生活的團隊合作
[00:03:34.480 --> 00:03:37.680]  在我們日常生活的人與人的相處當中
[00:03:37.680 --> 00:03:40.200]  我們也需要很多的信任
[00:03:40.200 --> 00:03:41.520]  很多的支持
[00:03:41.520 --> 00:03:42.840]  很多的關心
[00:03:42.840 --> 00:03:44.720]  還有很多的合作
[00:03:44.720 --> 00:03:48.640]  但是爲什麼這些我們在看得見的
[00:03:48.640 --> 00:03:52.160]  我們的日常生活當中所需要的信任
[00:03:52.160 --> 00:03:55.760]  支持關心合作接納
[00:03:55.760 --> 00:03:59.000]  反而有時候會在一個看不見
[00:03:59.000 --> 00:04:01.560]  無法掌控的環境當中
[00:04:01.560 --> 00:04:03.440]  更容易實現呢
[00:04:03.440 --> 00:04:06.240]  我們就來看一看今天的經文
[00:04:06.240 --> 00:04:10.000]  首先我們來看第一到三節
[00:04:10.000 --> 00:04:14.640]  耶穌過去的時候看見一個人生來是瞎眼的
[00:04:14.640 --> 00:04:17.800]  他的門徒耶穌的門徒就問耶穌說
[00:04:17.800 --> 00:04:20.440]  拉比這個人生來是瞎眼的
[00:04:20.440 --> 00:04:22.120]  是誰犯了罪
[00:04:22.120 --> 00:04:23.200]  是這人呢
[00:04:23.200 --> 00:04:24.800]  是他父母呢
[00:04:24.800 --> 00:04:26.120]  耶穌回答說
[00:04:26.120 --> 00:04:27.960]  也不是這人犯了罪
[00:04:27.960 --> 00:04:30.240]  也不是他父母犯了罪
[00:04:30.240 --> 00:04:34.920]  是要在他身上顯出神的作爲來
[00:04:34.920 --> 00:04:38.480]  這就是我們今天所講的信息的第一點
[00:04:38.480 --> 00:04:40.640]  當我們產生一些的紛爭
[00:04:40.640 --> 00:04:43.840]  當我們團隊的合作當中有一些不愉快
[00:04:43.840 --> 00:04:47.360]  當我們人際的相處當中有一些不同
[00:04:47.360 --> 00:04:49.160]  有一些衝突的時候
[00:04:49.160 --> 00:04:52.200]  我們第一步要做的是什麼
[00:04:52.200 --> 00:04:55.880]  甚至是當我們的人生遇到一些的困境
[00:04:55.880 --> 00:04:57.280]  一些的苦境
[00:04:57.280 --> 00:04:59.360]  甚至一些的苦難的時候
[00:04:59.360 --> 00:05:02.720]  我們做的第一步是什麼
[00:05:02.720 --> 00:05:06.800]  在這裏門徒第一步做的是找原因
[00:05:06.800 --> 00:05:09.920]  追究這個事件爲什麼會這樣
[00:05:09.920 --> 00:05:13.760]  這個瞎子爲什麼會生來是瞎眼的
[00:05:13.760 --> 00:05:19.040]  門徒問 老師你看這個人他生下來就看不見
[00:05:19.040 --> 00:05:20.880]  究竟是誰犯了罪呢
[00:05:20.880 --> 00:05:22.320]  是這個人呢
[00:05:22.320 --> 00:05:24.720]  還是他的父母呢
[00:05:24.720 --> 00:05:27.680]  爲什麼門徒會問這樣的問題呢
[00:05:27.680 --> 00:05:30.240]  原來在當時有一個的背景
[00:05:30.240 --> 00:05:34.000]  就是如果一個人生來是瞎眼的
[00:05:34.000 --> 00:05:38.880]  那麼是因爲他的母親在生他之前有性病
[00:05:38.880 --> 00:05:41.840]  所以他纔會生來瞎眼的
[00:05:41.840 --> 00:05:46.120]  所以當門徒看到這樣一個狀況發生的時候
[00:05:46.120 --> 00:05:49.040]  門徒第一件想到的事情
[00:05:49.040 --> 00:05:51.320]  是要糾察罪孽
[00:05:51.320 --> 00:05:55.520]  來追查究竟是誰犯了罪
[00:05:55.520 --> 00:05:58.280]  但是耶穌的回答卻是
[00:05:58.280 --> 00:05:59.480]  不是
[00:05:59.480 --> 00:06:01.800]  也不是這人犯了罪
[00:06:01.800 --> 00:06:04.640]  也不是他父母犯了罪
[00:06:04.640 --> 00:06:09.280]  是要在他身上顯出神的座位來
[00:06:09.280 --> 00:06:12.280]  門徒錯了嗎 門徒沒有錯
[00:06:12.280 --> 00:06:16.360]  門徒說的是一個事實 是一件對的事情
[00:06:16.360 --> 00:06:21.360]  但是門徒是用因果律來看這件事情
[00:06:21.360 --> 00:06:24.760]  來用這個角度來分析這個事情
[00:06:24.760 --> 00:06:28.960]  從因果律上來講 門徒沒有錯
[00:06:28.960 --> 00:06:31.400]  這個人生來是這個樣子
[00:06:31.400 --> 00:06:35.600]  確實是因爲之前他的父母犯了罪
[00:06:35.600 --> 00:06:38.800]  耶穌的回答沒有否定罪
[00:06:38.800 --> 00:06:40.920]  耶穌並不是說
[00:06:40.920 --> 00:06:43.840]  不對不對 他的父母沒有犯罪
[00:06:43.840 --> 00:06:46.760]  他的父母生前都是非常健康的
[00:06:46.760 --> 00:06:49.320]  耶穌沒有否定罪的問題
[00:06:49.320 --> 00:06:53.480]  耶穌的問題是說 焦點不在這裏
[00:06:53.480 --> 00:06:57.840]  耶穌提供了一個新的角度來看這件事情
[00:06:57.840 --> 00:07:01.000]  不是從因果律來看這件事情
[00:07:01.000 --> 00:07:04.280]  而是從功能秩序來看這件事情
[00:07:04.280 --> 00:07:05.840]  功能秩序是什麼
[00:07:05.840 --> 00:07:11.520]  功能秩序就是相信在每一件事情上都有神的作爲
[00:07:11.520 --> 00:07:14.880]  相信不論在什麼樣的環境當中
[00:07:14.880 --> 00:07:19.640]  神都要做事 神都要做很多的事情
[00:07:19.640 --> 00:07:20.920]  爲什麼呢
[00:07:20.920 --> 00:07:24.840]  因爲其實你糾察罪孽是沒有用的
[00:07:24.840 --> 00:07:28.920]  有時候一些事情我們知道原因在因果律之下
[00:07:28.920 --> 00:07:33.000]  但有時候一些事情我們根本找不到原因
[00:07:33.000 --> 00:07:36.480]  有時候一些事情就算你找到了原因
[00:07:36.480 --> 00:07:41.360]  對處理整件事情也沒有幫助
[00:07:41.360 --> 00:07:44.200]  比如說我們知道有燈光的時候
[00:07:44.200 --> 00:07:45.680]  我們就能看得見
[00:07:45.680 --> 00:07:49.720]  我站在臺上就能夠看到大家每一個人的臉
[00:07:49.720 --> 00:07:53.920]  這是因果律 因爲有燈就能看得見
[00:07:53.920 --> 00:07:57.840]  但是至於這個人爲什麼會得這樣的疾病
[00:07:57.840 --> 00:08:00.640]  爲什麼我今天會遇到這樣的一個老闆
[00:08:00.640 --> 00:08:02.480]  或這樣的一個上司
[00:08:02.480 --> 00:08:05.680]  有時候你是找不到那個原因的
[00:08:05.680 --> 00:08:10.200]  你是怎麼樣推理下去都推理不到那個原因的
[00:08:10.200 --> 00:08:13.880]  特別是當我們人與人之間發生衝突的時候
[00:08:13.880 --> 00:08:17.760]  我們特別容易去一個指頭指向別人
[00:08:17.760 --> 00:08:21.200]  其實是四個指頭在指向自己
[00:08:21.200 --> 00:08:25.160]  當我們去 我指向你 你來指向我
[00:08:25.160 --> 00:08:27.280]  我們來指向別人的時候
[00:08:27.280 --> 00:08:31.800]  互相的指責帶來的只會是互相的猜疑
[00:08:31.800 --> 00:08:37.880]  互相的紛爭 互相的不信任和互相的怒氣
[00:08:37.880 --> 00:08:41.720]  但是耶穌在這裏給我們提供了一個新的角度
[00:08:41.720 --> 00:08:46.000]  就是不要看罪 因爲重點不在罪
[00:08:46.000 --> 00:08:49.480]  重點不在找出誰是那個罪人
[00:08:49.480 --> 00:08:53.680]  重點在找出你要看到神的作爲
[00:08:53.680 --> 00:08:58.880]  你要看到神在這件事情上要做什麼
[00:08:58.880 --> 00:09:00.840]  講來也是蠻巧合
[00:09:00.840 --> 00:09:05.800]  當我要預備這篇信息 預備這篇講道的時候
[00:09:05.800 --> 00:09:09.000]  碰巧我的母親在家中生病
[00:09:09.000 --> 00:09:12.520]  那有一天我就突然接到了一個電話
[00:09:12.520 --> 00:09:14.520]  那我打給我的父親
[00:09:14.520 --> 00:09:16.320]  本來是要給他一個驚喜
[00:09:16.320 --> 00:09:18.720]  我就會說 爸給你一個surprise
[00:09:18.720 --> 00:09:21.120]  我下個星期就要回家了
[00:09:21.120 --> 00:09:24.640]  沒想到我爸給我了一個更大的驚嚇
[00:09:24.640 --> 00:09:27.320]  就是他說你媽媽住院了
[00:09:27.320 --> 00:09:31.120]  我非常的擔心 我就問我媽怎麼樣了
[00:09:31.120 --> 00:09:35.080]  他就說那我媽媽就在家裏面突然有一天
[00:09:35.080 --> 00:09:38.080]  在沒有任何先兆的情況之下
[00:09:38.080 --> 00:09:41.200]  她的右腰大概有一個巴掌大的地方
[00:09:41.200 --> 00:09:43.640]  就沒有知覺
[00:09:43.640 --> 00:09:48.440]  你知道特別是當跟親人在分開兩地
[00:09:48.440 --> 00:09:50.280]  長期不在一個地方
[00:09:50.280 --> 00:09:52.680]  又是這麼摯愛的母親
[00:09:52.680 --> 00:09:55.480]  身體有病出現狀況的時候
[00:09:55.480 --> 00:09:58.840]  作爲親人是非常非常的擔心
[00:09:58.840 --> 00:10:02.440]  那個時候我的腦袋一下就亂了
[00:10:02.440 --> 00:10:04.080]  一下就空了
[00:10:04.080 --> 00:10:06.320]  不知道自己發生了什麼事情
[00:10:06.320 --> 00:10:08.840]  毛孔好像也都張開了
[00:10:08.840 --> 00:10:10.240]  我會覺得自己
[00:10:10.240 --> 00:10:13.960]  我會對自己有很多很多的聲音
[00:10:13.960 --> 00:10:15.960]  也會有很多很多的擔心
[00:10:15.960 --> 00:10:19.680]  我也沒有想到我作爲中國人民
[00:10:19.680 --> 00:10:21.200]  中國傳統人民
[00:10:21.200 --> 00:10:25.440]  龍的子孫的這種傳統的思想就跑出來了
[00:10:25.440 --> 00:10:27.080]  就是在想是說
[00:10:27.080 --> 00:10:29.080]  我是不是做了什麼錯的事情
[00:10:29.080 --> 00:10:31.960]  所以我們家纔會發生這樣的事
[00:10:31.960 --> 00:10:34.320]  當我這樣一想的時候
[00:10:34.320 --> 00:10:35.600]  我就笑了
[00:10:35.600 --> 00:10:36.880]  因爲
[00:10:36.880 --> 00:10:38.240]  因爲就是
[00:10:38.240 --> 00:10:41.440]  你可以把你的祖宗八代的罪都認完
[00:10:41.440 --> 00:10:44.640]  但是對這件事情是沒有幫助的
[00:10:44.640 --> 00:10:45.880]  而且
[00:10:45.880 --> 00:10:49.040]  也究竟也查不出究竟是什麼原因
[00:10:49.040 --> 00:10:51.680]  會令到我的媽媽
[00:10:51.680 --> 00:10:54.680]  就是突然有這樣一種沒有知覺的狀況
[00:10:54.680 --> 00:10:57.720]  然後那個時候我正在預備這段的經文
[00:10:57.720 --> 00:10:59.680]  所以在這個時候
[00:10:59.680 --> 00:11:02.560]  我感恩我還是一個信主的人
[00:11:02.560 --> 00:11:04.360]  還是一個信耶穌的人
[00:11:04.360 --> 00:11:08.600]  我就可以向我所信的那個對象去禱告
[00:11:08.600 --> 00:11:10.320]  我就跟神禱告說
[00:11:10.320 --> 00:11:11.680]  我說神啊
[00:11:11.680 --> 00:11:15.200]  我覺得我承認我現在我非常的擔心
[00:11:15.200 --> 00:11:17.600]  不知所措不知道該怎麼辦
[00:11:17.600 --> 00:11:20.800]  那但是我選擇相信你
[00:11:20.800 --> 00:11:23.680]  求你幫助我看到你在
[00:11:23.680 --> 00:11:26.040]  我們家在這件事情上
[00:11:26.040 --> 00:11:29.160]  你要顯出什麼樣的作爲來
[00:11:29.160 --> 00:11:30.480]  那
[00:11:30.480 --> 00:11:33.200]  等了一天讓自己的情緒平復下來
[00:11:33.200 --> 00:11:36.880]  然後一個星期在這邊處理好教會的事情之後
[00:11:36.880 --> 00:11:38.800]  我就回到了家
[00:11:38.800 --> 00:11:40.840]  因爲到後來就確定
[00:11:40.840 --> 00:11:44.240]  我媽媽的這個狀況不是一個特別緊急的狀況
[00:11:44.240 --> 00:11:46.680]  所以後來我就回到了家
[00:11:46.680 --> 00:11:49.080]  那回到家的時候
[00:11:49.080 --> 00:11:51.240]  我纔有一點點知道
[00:11:51.240 --> 00:11:54.800]  爲什麼神要讓這件事情發生在
[00:11:54.800 --> 00:11:56.720]  我們的家中
[00:11:56.720 --> 00:11:59.720]  因爲其實從我出來到香港讀書
[00:11:59.720 --> 00:12:03.360]  然後在香港工作信主
[00:12:03.360 --> 00:12:05.880]  讀神學院再出來服事
[00:12:05.880 --> 00:12:08.800]  大概已經差不多有十年的時間了
[00:12:08.800 --> 00:12:11.480]  已經快十一年的時間了
[00:12:11.480 --> 00:12:14.320]  在這十年多的時間當中
[00:12:14.320 --> 00:12:16.560]  很少有機會回家
[00:12:16.560 --> 00:12:18.760]  回家總是逢年過節
[00:12:18.760 --> 00:12:21.960]  或者是說有一些特殊的目的
[00:12:21.960 --> 00:12:25.440]  特殊的原因的時候纔會回家
[00:12:25.440 --> 00:12:28.000]  比如說我的表弟結婚
[00:12:28.000 --> 00:12:31.120]  比如說我的外婆生日等等
[00:12:31.120 --> 00:12:35.440]  所以每次回家都是匆匆忙忙比較的短
[00:12:35.440 --> 00:12:39.000]  而且逢年過節在節慶的日子當中呢
[00:12:39.000 --> 00:12:41.160]  都會走門串戶
[00:12:41.160 --> 00:12:42.720]  會非常的忙碌
[00:12:42.720 --> 00:12:47.640]  跟父母單獨可以安靜下來一起相處的時間不多
[00:12:47.640 --> 00:12:50.880]  我回想可能我們最可以enjoy的
[00:12:50.880 --> 00:12:53.120]  跟父母一起談話的時間
[00:12:53.120 --> 00:12:56.840]  就是他們在機場送我飛機等飛機的時候
[00:12:56.840 --> 00:12:58.760]  等把所有的行李都check in
[00:12:58.760 --> 00:13:00.640]  然後坐在凳子上
[00:13:00.640 --> 00:13:03.680]  我還沒有進安檢門的時候
[00:13:03.680 --> 00:13:05.680]  那二十分鐘那三十分鐘
[00:13:05.680 --> 00:13:08.280]  就是我們最愉快的談話時間
[00:13:08.280 --> 00:13:09.840]  每一次我都會在想
[00:13:09.840 --> 00:13:11.640]  爲什麼總是到了要走了
[00:13:11.640 --> 00:13:13.760]  纔能有這樣的quality time
[00:13:13.760 --> 00:13:15.760]  所以非常的遺憾
[00:13:15.760 --> 00:13:17.760]  那我是家裏面的獨女
[00:13:17.760 --> 00:13:20.600]  我的父母都是非常的疼愛我
[00:13:20.600 --> 00:13:23.240]  那這一次我回家之後我發現
[00:13:23.240 --> 00:13:27.280]  我的父母親對於我回家的那種的喜悅
[00:13:27.280 --> 00:13:31.440]  遠遠大過了他們對自己病情的擔心
[00:13:31.440 --> 00:13:34.200]  也可能是因爲該做的檢查都做了
[00:13:34.200 --> 00:13:35.760]  也查不出什麼原因
[00:13:35.760 --> 00:13:39.080]  那隻能回家繼續的來休養
[00:13:39.080 --> 00:13:41.160]  也請大家如果記得的話
[00:13:41.160 --> 00:13:43.320]  爲我的母親的康復來禱告
[00:13:43.320 --> 00:13:45.400]  因爲我還是比較擔心
[00:13:45.400 --> 00:13:47.200]  但是我就看到
[00:13:47.200 --> 00:13:50.640]  我的父母他非常高興我能夠回家
[00:13:50.640 --> 00:13:52.160]  也因爲這樣的原因
[00:13:52.160 --> 00:13:54.000]  我有十天的時間
[00:13:54.000 --> 00:13:56.720]  可以跟我的爸爸媽媽在一起
[00:13:56.720 --> 00:13:58.000]  在一起做什麼呢
[00:13:58.000 --> 00:13:59.560]  就是什麼也不做
[00:13:59.560 --> 00:14:01.920]  享受在一起的時光
[00:14:01.920 --> 00:14:04.800]  我記得我可以跟我的媽媽
[00:14:04.800 --> 00:14:07.320]  就非常的漫無目的的
[00:14:07.320 --> 00:14:10.120]  很無聊的就在我們家的樓下
[00:14:10.120 --> 00:14:11.480]  走來走去
[00:14:11.480 --> 00:14:13.520]  在一個涼爽的晚上
[00:14:13.520 --> 00:14:15.280]  一個有月光的晚上
[00:14:15.280 --> 00:14:17.480]  我們一邊遛狗一邊散步
[00:14:17.480 --> 00:14:20.160]  那走來走去沒有任何的目的
[00:14:20.160 --> 00:14:22.720]  有時候我媽也會突發奇想
[00:14:22.720 --> 00:14:25.000]  躲起來讓我一起躲起來
[00:14:25.000 --> 00:14:27.920]  然後跟我們家的狗玩捉迷藏的遊戲
[00:14:27.920 --> 00:14:30.560]  就是這樣的簡單
[00:14:30.560 --> 00:14:34.200]  但是我覺得非常的享受
[00:14:34.200 --> 00:14:36.280]  所以在這裏我想說的是什麼
[00:14:36.280 --> 00:14:40.160]  我想說的是當一個環境到來的時候
[00:14:40.160 --> 00:14:41.280]  在我們看來
[00:14:41.280 --> 00:14:43.720]  在我們正常人的眼中看來
[00:14:43.720 --> 00:14:45.640]  也許是一個苦難
[00:14:45.640 --> 00:14:47.560]  也許是一個困境
[00:14:47.560 --> 00:14:51.240]  也許是一個你可以指責別人的機會
[00:14:51.240 --> 00:14:53.400]  但是神在這裏去告訴我們
[00:14:53.400 --> 00:14:55.440]  還有另外一個角度
[00:14:55.440 --> 00:14:57.080]  還有另外一個角度
[00:14:57.080 --> 00:15:00.760]  就是不看誰是有錯的
[00:15:00.760 --> 00:15:02.920]  不看誰是罪人
[00:15:02.920 --> 00:15:05.640]  而是看神的作爲
[00:15:05.640 --> 00:15:07.800]  神要在這件事情上
[00:15:07.800 --> 00:15:10.160]  做出什麼樣的事情來
[00:15:10.160 --> 00:15:14.200]  好 這就是我們今天所要學習的第一個功課
[00:15:14.200 --> 00:15:16.440]  就是在任何的處境當中
[00:15:16.440 --> 00:15:18.440]  都換一個角度來看
[00:15:18.440 --> 00:15:21.520]  來看一看神要做什麼事情
[00:15:21.520 --> 00:15:23.480]  接下來我來講第二個
[00:15:23.480 --> 00:15:27.840]  我們在經文當中要看到的一個對比
[00:15:27.840 --> 00:15:30.480]  這篇經文很重的篇幅
[00:15:30.480 --> 00:15:33.600]  很重的經文的這個篇幅
[00:15:33.600 --> 00:15:39.680]  都是在講到法利塞人跟這個瞎子的對比
[00:15:39.680 --> 00:15:42.320]  那麼法利塞人是什麼人呢
[00:15:42.320 --> 00:15:46.000]  法利塞人大家都知道是律法師
[00:15:46.000 --> 00:15:47.920]  他們精通律法
[00:15:47.920 --> 00:15:51.680]  可以說是神學知識界的精英
[00:15:51.680 --> 00:15:55.320]  他們是神學知識界的專家
[00:15:55.320 --> 00:15:58.040]  他們在社會的最高層
[00:15:58.040 --> 00:16:01.240]  很多人遇到神學問題不明白的時候
[00:16:01.240 --> 00:16:04.840]  甚至可能還要去請教他們
[00:16:04.840 --> 00:16:07.880]  另外他們也嚴格的守律法
[00:16:07.880 --> 00:16:12.640]  認爲自己在神學界裏面是做得很不錯的人
[00:16:12.640 --> 00:16:14.520]  經常會看不起耶穌
[00:16:14.520 --> 00:16:19.960]  因爲耶穌經常會幹犯他們所信奉的這樣的律法
[00:16:19.960 --> 00:16:22.920]  而瞎子是一個什麼人呢
[00:16:22.920 --> 00:16:28.120]  瞎子是一個生出來就看不見的人
[00:16:28.120 --> 00:16:32.800]  可能生出來就受到別人的鄙視
[00:16:32.800 --> 00:16:38.400]  他甚至連他的父母長什麼樣子都從來沒有見過
[00:16:38.400 --> 00:16:41.320]  我記得有一次我參加深淵的一個迎會
[00:16:41.320 --> 00:16:45.520]  我們的老師要讓我們用話劇來演出這段的經文
[00:16:45.520 --> 00:16:47.560]  其中有一組的演員
[00:16:47.560 --> 00:16:49.320]  那個扮演那個瞎子的
[00:16:49.320 --> 00:16:52.320]  他們演得真的是非常好
[00:16:52.320 --> 00:16:56.080]  然後我們其他的組都是用布蒙着自己的眼睛
[00:16:56.080 --> 00:16:58.080]  然後瞎子就是那個看得見的
[00:16:58.080 --> 00:17:01.040]  看得見的都是拿布蒙着自己的眼睛的
[00:17:01.040 --> 00:17:04.680]  但是那個組就是說他們就會演的那一幕
[00:17:04.680 --> 00:17:07.200]  就是當瞎子眼開的時候他就說
[00:17:07.200 --> 00:17:10.000]  啊 你是我的爸爸 你是我的媽媽
[00:17:10.000 --> 00:17:11.560]  原來你長這個樣子
[00:17:11.560 --> 00:17:13.800]  我都從來沒有來見過你
[00:17:13.800 --> 00:17:19.360]  那個時候我就會看到一個從前被矇蔽的人
[00:17:19.360 --> 00:17:22.400]  當看見的時候那種的興奮
[00:17:22.400 --> 00:17:24.960]  當他被福音得着的時候
[00:17:24.960 --> 00:17:29.960]  那種的興奮 那種的開心 那種的喜悅
[00:17:29.960 --> 00:17:32.440]  所以瞎子是這樣的一個人
[00:17:32.440 --> 00:17:38.040]  瞎子是知道神在他身上有工作的人
[00:17:38.040 --> 00:17:43.360]  因爲他自己本身就是那一個瞎眼的人
[00:17:43.360 --> 00:17:47.960]  瞎子就因爲認定神在他身上的工作
[00:17:47.960 --> 00:17:52.080]  所以能夠向法利塞人 向他周圍的人
[00:17:52.080 --> 00:17:55.160]  甚至向他的父母來做見證
[00:17:55.160 --> 00:17:59.440]  而法利塞人就是緊緊地抓着他們的規條
[00:17:59.440 --> 00:18:02.680]  緊緊地抓着蒙在他們眼上的那塊布
[00:18:02.680 --> 00:18:04.880]  而不能夠看見神的作爲
[00:18:04.880 --> 00:18:08.520]  而不能夠去信耶穌
[00:18:08.520 --> 00:18:11.640]  弟兄姊妹 我們是
[00:18:11.640 --> 00:18:15.080]  我們在座應該都是信了主的基督徒吧
[00:18:15.080 --> 00:18:17.560]  雖然我們是信了主的基督徒
[00:18:17.560 --> 00:18:19.080]  包括我自己在內
[00:18:19.080 --> 00:18:22.680]  那我信主也有差不多十年的時間
[00:18:22.680 --> 00:18:27.600]  但是我們很多時候有可能都是瞎子
[00:18:27.600 --> 00:18:31.600]  很多時候有可能都是法利塞人
[00:18:31.600 --> 00:18:33.160]  我在說什麼
[00:18:33.160 --> 00:18:36.520]  我們生命當中的某一部分
[00:18:36.520 --> 00:18:40.440]  是有可能已經被福音改變了的
[00:18:40.440 --> 00:18:44.400]  被神的大能觸摸 被神的大能改變的
[00:18:44.400 --> 00:18:49.080]  但是我們生命當中還有一個部分
[00:18:49.080 --> 00:18:52.040]  也許是我們自己都不知道
[00:18:52.040 --> 00:18:55.600]  原來在這裏我是瞎眼的地方
[00:18:55.600 --> 00:18:59.040]  原來在這裏我是不能夠信靠神
[00:18:59.040 --> 00:19:01.200]  把它交給神的地方
[00:19:01.200 --> 00:19:04.920]  原來在這個地方我是法利塞人
[00:19:04.920 --> 00:19:09.120]  我在用律法 在用框框去定罪別人
[00:19:09.120 --> 00:19:11.000]  也來定罪自己
[00:19:11.000 --> 00:19:15.000]  而讓我們去看不到神的工作
[00:19:15.000 --> 00:19:18.640]  讓我們去看不到神
[00:19:18.640 --> 00:19:21.480]  講到這裏也許非常的玄妙
[00:19:21.480 --> 00:19:24.280]  今天的經文看起來非常的簡單
[00:19:24.280 --> 00:19:27.000]  是一個故事性很強的一段經文
[00:19:27.000 --> 00:19:30.920]  但是當實際講起來的話是非常的難
[00:19:30.920 --> 00:19:35.320]  因爲能夠讓我們自己可以看到自己是一個瞎子
[00:19:35.320 --> 00:19:38.640]  本身就是一件非常難的事情
[00:19:38.640 --> 00:19:42.880]  我想如果法利塞人知道他們自己是瞎眼的
[00:19:42.880 --> 00:19:51.240]  法利塞人不會這麼地堅持自己所去執着的那些律法
