
[00:00:00.000 --> 00:00:02.660]  這段經文記載
[00:01:34.240 --> 00:01:39.340]  各個弟兄姊妹都懂得用不同的方法傳福音
[00:01:39.340 --> 00:01:45.140]  最簡單的方法,你所認識的是什麼?
[00:01:45.140 --> 00:01:48.740]  嬌蓮,最簡單的傳福音方法是什麼?
[00:01:48.740 --> 00:01:50.140]  講見證
[00:01:50.140 --> 00:01:51.840]  講自己信主的見證
[00:01:51.840 --> 00:01:56.640]  還有呢? 你們會用什麼?
[00:01:56.640 --> 00:01:59.540]  五色珠
[00:01:59.540 --> 00:02:04.340]  有沒有人身上有五色珠的鎖匙扣?
[00:02:04.340 --> 00:02:08.040]  我以前有一個弟兄,一個牧者
[00:02:08.040 --> 00:02:10.240]  他那時還沒有五色珠
[00:02:10.240 --> 00:02:14.640]  他用五隻手指去代表傳福音
[00:02:14.640 --> 00:02:16.440]  他說手指公就是
[00:02:16.440 --> 00:02:17.240]  你創作一下
[00:02:17.240 --> 00:02:18.940]  手指公代表
[00:02:18.940 --> 00:02:22.940]  一開始,神創造
[00:02:22.940 --> 00:02:24.540]  如果你懂得福音
[00:02:24.540 --> 00:02:26.040]  接著就
[00:02:26.040 --> 00:02:27.240]  遲早就犯罪
[00:02:27.240 --> 00:02:29.440]  哦,食指,對了
[00:02:29.440 --> 00:02:30.440]  即是怎樣?
[00:02:30.440 --> 00:02:33.840]  他吃了神不給的那個
[00:02:33.840 --> 00:02:34.840]  就犯罪
[00:02:34.840 --> 00:02:37.040]  食指就代表他犯罪
[00:02:37.040 --> 00:02:38.440]  哦,中指
[00:02:38.440 --> 00:02:44.240]  現在時代文化中指不太正面
[00:02:44.240 --> 00:02:45.740]  但中指就代表
[00:02:45.740 --> 00:02:49.440]  中指,神派了一個中間人來
[00:02:49.440 --> 00:02:52.440]  能夠使我們和好
[00:02:52.440 --> 00:02:53.940]  他的死亡
[00:02:53.940 --> 00:02:55.540]  他成就了公義
[00:02:55.540 --> 00:02:58.340]  好像我們剛才默想耶穌基督的救恩
[00:02:58.340 --> 00:02:59.240]  然後呢
[00:02:59.240 --> 00:03:02.640]  祭司就是神與人之間的中指
[00:03:02.640 --> 00:03:03.640]  無名指
[00:03:03.640 --> 00:03:06.840]  通常結婚戒指就戴在無名指上
[00:03:06.840 --> 00:03:08.440]  神與我們納約
[00:03:08.440 --> 00:03:09.340]  祂承諾
[00:03:09.340 --> 00:03:10.240]  祂應許
[00:03:10.240 --> 00:03:11.540]  祂的國必定降臨
[00:03:11.540 --> 00:03:13.140]  祂接我們到榮耀
[00:03:13.140 --> 00:03:16.840]  最後尾指,結局了
[00:03:16.840 --> 00:03:17.840]  收尾就結局了
[00:03:17.840 --> 00:03:20.440]  就是神的新天新地會來
[00:03:20.440 --> 00:03:22.340]  如果用五色珠
[00:03:22.340 --> 00:03:24.340]  都是類似這些觀念
[00:03:24.340 --> 00:03:25.240]  你知道嗎
[00:03:25.240 --> 00:03:27.440]  當教會的福音講傳
[00:03:27.440 --> 00:03:28.940]  有一個特點就是
[00:03:28.940 --> 00:03:31.940]  不只是傳道童工使徒
[00:03:31.940 --> 00:03:34.540]  或者傳道人去傳
[00:03:34.540 --> 00:03:38.240]  大部分的去到不同地方
[00:03:38.240 --> 00:03:39.440]  不只是在教會
[00:03:39.440 --> 00:03:41.740]  在職場,在學校,在家裡
[00:03:41.740 --> 00:03:43.040]  在社區
[00:03:43.040 --> 00:03:45.040]  在你熟悉的打球的地方
[00:03:45.040 --> 00:03:46.240]  公園
[00:03:46.240 --> 00:03:48.040]  不同地方喝茶
[00:03:48.040 --> 00:03:50.640]  都有人可以跟你講福音
[00:03:50.640 --> 00:03:53.540]  而那些是普通的信徒
[00:03:53.540 --> 00:03:55.840]  或者現在的人叫平信徒
[00:03:55.840 --> 00:03:56.840]  平平無奇
[00:03:56.840 --> 00:04:01.040]  或者很便宜
[00:04:01.040 --> 00:04:03.340]  但是歷史的循環就是這樣
[00:04:03.340 --> 00:04:05.240]  當平信徒
[00:04:05.240 --> 00:04:06.540]  每個人都傳福音
[00:04:06.540 --> 00:04:07.540]  每個人都拿著聖經
[00:04:07.540 --> 00:04:09.140]  或者拿著金句卡
[00:04:09.140 --> 00:04:10.640]  去跟別人講福音的時候
[00:04:10.640 --> 00:04:12.140]  就出現一些現象
[00:04:12.140 --> 00:04:13.240]  就是什麼
[00:04:13.240 --> 00:04:16.240]  就是有些人會解錯了聖經
[00:04:16.240 --> 00:04:17.840]  甚至嚴重一點
[00:04:17.840 --> 00:04:21.040]  講的福音不夠完整
[00:04:21.040 --> 00:04:22.440]  那一瞬間
[00:04:22.440 --> 00:04:25.240]  教會的領袖就看到
[00:04:25.240 --> 00:04:27.240]  那些人講的東西
[00:04:27.240 --> 00:04:28.840]  參差不齊
[00:04:28.840 --> 00:04:32.240]  最後甚至有些極端或者異端出現
[00:04:32.240 --> 00:04:33.340]  那現象就是
[00:04:33.340 --> 00:04:35.840]  教會就想控制這些
[00:04:35.840 --> 00:04:37.340]  那他們就收回
[00:04:37.340 --> 00:04:39.640]  要有受過訓練
[00:04:39.640 --> 00:04:41.840]  要有許可證才可以去傳福音
[00:04:41.840 --> 00:04:43.040]  那接著怎樣
[00:04:43.040 --> 00:04:45.940]  接著本來有一百人可以出去傳福音
[00:04:45.940 --> 00:04:48.140]  有一百人以為自己可以傳福音
[00:04:48.140 --> 00:04:49.740]  或者他只是派了一張章
[00:04:49.740 --> 00:04:50.940]  他不懂得講的
[00:04:50.940 --> 00:04:52.040]  他也傳福音
[00:04:52.040 --> 00:04:54.740]  但是當這件事好像收歸國有
[00:04:54.740 --> 00:04:56.240]  統一了
[00:04:56.240 --> 00:04:58.040]  在中央處理
[00:04:58.040 --> 00:04:59.340]  哦 這樣怎樣
[00:04:59.340 --> 00:05:01.840]  那只是組長可以查經
[00:05:01.840 --> 00:05:05.240]  那我們一百人的教會有多少組長
[00:05:05.240 --> 00:05:08.040]  可能加起來都是二三十個
[00:05:08.040 --> 00:05:10.640]  或者受過三福訓練
[00:05:10.640 --> 00:05:14.440]  那就再沒有極端異端了
[00:05:14.440 --> 00:05:15.040]  但是怎樣
[00:05:15.040 --> 00:05:19.540]  福音工作就插了水
[00:05:19.540 --> 00:05:21.140]  然後那些人就
[00:05:21.140 --> 00:05:22.840]  這些專業化了
[00:05:22.840 --> 00:05:25.040]  只是某些人才可以講福音
[00:05:25.040 --> 00:05:27.740]  所以看到以前在天主教教會
[00:05:27.740 --> 00:05:30.640]  他們不是每個人擁有機會讀聖經
[00:05:30.640 --> 00:05:34.340]  也有很多人不懂聖經
[00:05:34.340 --> 00:05:35.540]  就是這樣的循環
[00:05:35.540 --> 00:05:37.640]  當福音不講傳
[00:05:37.640 --> 00:05:40.040]  只是某些人可以被授權
[00:05:40.040 --> 00:05:41.940]  去有資格講福音
[00:05:41.940 --> 00:05:44.740]  那福音工作就停滯
[00:05:44.740 --> 00:05:46.240]  後來那些人又醒覺
[00:05:46.240 --> 00:05:47.240]  又反彈了
[00:05:47.240 --> 00:05:50.240]  覺得應該可以鼓勵多些人
[00:05:50.240 --> 00:05:52.640]  你也可以
[00:05:52.640 --> 00:05:55.440]  雖然你沒有受過很多的訓練
[00:05:55.440 --> 00:05:56.840]  但是足夠
[00:05:56.840 --> 00:05:58.440]  又鼓勵又鼓勵
[00:05:58.440 --> 00:06:01.040]  然後神又興起很多普通的信徒
[00:06:01.040 --> 00:06:02.040]  又傳福音
[00:06:02.040 --> 00:06:03.340]  福音又膨脹
[00:06:03.340 --> 00:06:04.840]  很多人聽到福音
[00:06:04.840 --> 00:06:06.740]  但是接著又怎樣
[00:06:06.740 --> 00:06:10.040]  接著又有很多不同的產品出來
[00:06:10.040 --> 00:06:14.140]  好像不是最理想的情況
[00:06:14.140 --> 00:06:16.040]  就是一路的循環
[00:06:16.040 --> 00:06:17.840]  攔阻著福音工作
[00:06:17.840 --> 00:06:19.940]  很多時候就是在這裡
[00:06:19.940 --> 00:06:21.540]  到現在我們看到
[00:06:21.540 --> 00:06:23.040]  原來真的
[00:06:23.040 --> 00:06:24.940]  律法沒有禁止任何一個人
[00:06:24.940 --> 00:06:27.440]  任何一個基督徒去傳福音
[00:06:27.440 --> 00:06:29.040]  無論你有沒有受過訓
[00:06:29.040 --> 00:06:31.040]  只要你真的重生得救
[00:06:31.040 --> 00:06:32.840]  你最低限度可以講到
[00:06:32.840 --> 00:06:33.840]  你怎樣信主
[00:06:33.840 --> 00:06:35.440]  最低限度你可以帶人回舊去
[00:06:35.440 --> 00:06:36.740]  派一張彈匠
[00:06:36.740 --> 00:06:39.040]  最低限度你可以為他祈禱
[00:06:39.040 --> 00:06:41.140]  用你有限的能力知識
[00:06:41.140 --> 00:06:43.040]  去跟他見證
[00:06:43.040 --> 00:06:45.840]  所以見證
[00:06:45.840 --> 00:06:49.440]  是我們每個人都應該做
[00:06:49.440 --> 00:06:51.840]  這個就是觀念上的障礙
[00:06:51.840 --> 00:06:54.040]  有時候觀念障礙著我們
[00:06:54.040 --> 00:06:55.040]  所以弟兄姊妹
[00:06:55.040 --> 00:06:56.040]  還有什麼攔阻呢
[00:06:56.040 --> 00:06:57.040]  讀到這裡
[00:06:57.040 --> 00:07:00.640]  我們看到有環境的攔阻
[00:07:00.640 --> 00:07:03.040]  我們看到在教會裡面
[00:07:03.040 --> 00:07:06.240]  有人際關係的限制
[00:07:06.240 --> 00:07:09.040]  在外在環境的困難
[00:07:09.040 --> 00:07:10.240]  很困難
[00:07:10.240 --> 00:07:11.340]  你看看現代
[00:07:11.340 --> 00:07:12.540]  要去不同的地方
[00:07:12.540 --> 00:07:14.240]  做宣教做傳福音
[00:07:14.240 --> 00:07:16.240]  不要說去外國
[00:07:16.240 --> 00:07:17.640]  譬如我們在香港
[00:07:17.640 --> 00:07:20.240]  我們覺得宣教很重要
[00:07:20.240 --> 00:07:22.240]  我們覺得要接觸
[00:07:22.240 --> 00:07:24.040]  十四十支槍的人民很重要
[00:07:24.040 --> 00:07:27.240]  香港已經有幾多萬
[00:07:27.240 --> 00:07:30.540]  好像有十幾萬南亞裔的人
[00:07:30.540 --> 00:07:33.540]  但我想問我們有沒有信心
[00:07:33.540 --> 00:07:36.540]  教會或者有些人出來
[00:07:36.540 --> 00:07:39.540]  去做這些form工作
[00:07:39.540 --> 00:07:41.540]  我聽到大部份的聲音
[00:07:41.540 --> 00:07:43.540]  都說很難的
[00:07:43.540 --> 00:07:47.540]  要怎樣去做呢
[00:07:47.540 --> 00:07:49.540]  不要說這麼難的
[00:07:49.540 --> 00:07:55.540]  譬如昨天我們教會
[00:07:55.540 --> 00:07:58.540]  有些同工我們在這裡工作
[00:07:58.540 --> 00:08:00.540]  有個人自己走上來
[00:08:00.540 --> 00:08:03.540]  他自稱有吃精神科藥物
[00:08:03.540 --> 00:08:06.540]  他走上來問我們問題
[00:08:06.540 --> 00:08:08.540]  其實我都不知道他問什麼問題
[00:08:08.540 --> 00:08:11.540]  但我都回答了他
[00:08:11.540 --> 00:08:13.540]  因為他的問題不是很清晰
[00:08:13.540 --> 00:08:14.540]  我可以回答他
[00:08:14.540 --> 00:08:15.540]  回答了
[00:08:15.540 --> 00:08:17.540]  我以為回答完他又繼續問
[00:08:17.540 --> 00:08:18.540]  他不是
[00:08:18.540 --> 00:08:19.540]  他就說這樣就行了
[00:08:19.540 --> 00:08:21.540]  這樣就OK了
[00:08:21.540 --> 00:08:22.540]  他走了
[00:08:22.540 --> 00:08:23.540]  接著我就想
[00:08:23.540 --> 00:08:25.540]  咦 我真的回答了他
[00:08:25.540 --> 00:08:27.540]  接著我想
[00:08:27.540 --> 00:08:29.540]  如果他再來
[00:08:29.540 --> 00:08:31.540]  或者他是附近的街坊
[00:08:31.540 --> 00:08:32.540]  我怎樣服侍他
[00:08:32.540 --> 00:08:35.540]  我怎樣幫助他
[00:08:35.540 --> 00:08:37.540]  我懷疑他吃藥不是很齊
[00:08:37.540 --> 00:08:40.540]  他說話很亂
[00:08:40.540 --> 00:08:41.540]  但我們的訓練
[00:08:41.540 --> 00:08:43.540]  以前讀過社工
[00:08:43.540 --> 00:08:44.540]  讀過輔導
[00:08:44.540 --> 00:08:46.540]  如果他還沒教好藥
[00:08:46.540 --> 00:08:47.540]  他的病情還沒穩定
[00:08:47.540 --> 00:08:49.540]  其實跟他聊
[00:08:49.540 --> 00:08:51.540]  花很多時間跟他聊
[00:08:51.540 --> 00:08:54.540]  因為他很多時候收不到你的訊息
[00:08:54.540 --> 00:08:55.540]  所以沒什麼功效
[00:08:55.540 --> 00:08:58.540]  所以我昨天沒給他很多時間去聽
[00:08:58.540 --> 00:09:00.540]  因為我覺得他需要調教好藥
[00:09:00.540 --> 00:09:02.540]  我知道有家人跟他住
[00:09:02.540 --> 00:09:04.540]  看醫生
[00:09:04.540 --> 00:09:05.540]  怎樣做呢
[00:09:05.540 --> 00:09:07.540]  那個困難
[00:09:07.540 --> 00:09:08.540]  我不知道弟兄姊妹
[00:09:08.540 --> 00:09:09.540]  有什麼困難
[00:09:09.540 --> 00:09:10.540]  今天這段經文
[00:09:10.540 --> 00:09:11.540]  面對的困難
[00:09:11.540 --> 00:09:13.540]  有些是克服了
[00:09:13.540 --> 00:09:14.540]  但這裡呢
[00:09:14.540 --> 00:09:15.540]  在屬靈的增薦上
[00:09:15.540 --> 00:09:17.540]  在人為的增薦上仍然有
[00:09:17.540 --> 00:09:19.540]  剛才我們讀了第四第五節
[00:09:19.540 --> 00:09:22.540]  他說在聖靈差遣
[00:09:22.540 --> 00:09:24.540]  聖靈分派
[00:09:24.540 --> 00:09:25.540]  第一個重點
[00:09:25.540 --> 00:09:26.540]  我想大家看到
[00:09:26.540 --> 00:09:29.540]  原來是神的工作
[00:09:29.540 --> 00:09:32.540]  神不單在舊約一早預言了
[00:09:32.540 --> 00:09:35.540]  我們說超過三百多句明顯的預言
[00:09:35.540 --> 00:09:39.540]  預言到救主尼塞亞基督要降臨
[00:09:39.540 --> 00:09:42.540]  祂要降臨成為全世界的救主
[00:09:42.540 --> 00:09:46.540]  成就神將祝福帶給全世界的計劃
[00:09:46.540 --> 00:09:48.540]  神將要降臨
[00:09:48.540 --> 00:09:50.540]  在舊約講得很清楚
[00:09:50.540 --> 00:09:53.540]  猶太人都知道要期待這個尼塞亞
[00:09:53.540 --> 00:09:56.540]  所以將會有張臨期
[00:09:56.540 --> 00:09:58.540]  在教會的傳統裡
[00:09:58.540 --> 00:10:01.540]  耶穌基督將要降臨
[00:10:01.540 --> 00:10:02.540]  來到這裡
[00:10:02.540 --> 00:10:04.540]  聖靈的工作
[00:10:04.540 --> 00:10:08.540]  之前有神在聖經的預言
[00:10:08.540 --> 00:10:10.540]  耶穌基督來了
[00:10:10.540 --> 00:10:11.540]  來到這裡
[00:10:11.540 --> 00:10:16.540]  聖靈親自三一神主動的工作
[00:10:16.540 --> 00:10:17.540]  領子妹
[00:10:17.540 --> 00:10:19.540]  當我們還是罪人的時候
[00:10:19.540 --> 00:10:20.540]  神就主動
[00:10:20.540 --> 00:10:21.540]  這裡講得很清楚
[00:10:21.540 --> 00:10:23.540]  不是人的意思
[00:10:23.540 --> 00:10:26.540]  雖然在第一章已經說了
[00:10:26.540 --> 00:10:28.540]  他們要去到全世界
[00:10:28.540 --> 00:10:29.540]  耶路撒冷
[00:10:29.540 --> 00:10:30.540]  撒瑪利亞
[00:10:30.540 --> 00:10:31.540]  直到地極
[00:10:31.540 --> 00:10:32.540]  去作主的見證
[00:10:32.540 --> 00:10:34.540]  但來到這裡
[00:10:34.540 --> 00:10:35.540]  由教會
[00:10:35.540 --> 00:10:37.540]  公元三十年開始
[00:10:37.540 --> 00:10:39.540]  到安提阿教會
[00:10:39.540 --> 00:10:40.540]  四十多年
[00:10:40.540 --> 00:10:42.540]  即是公元四十多年
[00:10:42.540 --> 00:10:43.540]  在這十多年裡
[00:10:43.540 --> 00:10:46.540]  教會福音去到外邦人
[00:10:46.540 --> 00:10:48.540]  都不是一開始就有
[00:10:48.540 --> 00:10:52.540]  自從施提反被殺
[00:10:52.540 --> 00:10:54.540]  一路去到
[00:10:54.540 --> 00:10:55.540]  我們上次看十一十二章
[00:10:55.540 --> 00:10:57.540]  彼得被抓
[00:10:57.540 --> 00:11:00.540]  十二章的時候
[00:11:00.540 --> 00:11:01.540]  雅各被殺
[00:11:01.540 --> 00:11:02.540]  彼得被囚
[00:11:02.540 --> 00:11:08.540]  然後再攔阻神國工作的希律王
[00:11:08.540 --> 00:11:10.540]  神就將他帶走
[00:11:10.540 --> 00:11:12.540]  有政治上的打壓
[00:11:12.540 --> 00:11:13.540]  有猶太人
[00:11:13.540 --> 00:11:15.540]  同族人的打壓
[00:11:15.540 --> 00:11:16.540]  逼迫
[00:11:16.540 --> 00:11:17.540]  來到這裡
[00:11:17.540 --> 00:11:18.540]  我們看到
[00:11:18.540 --> 00:11:19.540]  神的工作
[00:11:19.540 --> 00:11:21.540]  仍然遇到困難
[00:11:21.540 --> 00:11:24.540]  但神的工作沒有被攔阻
[00:11:24.540 --> 00:11:25.540]  所以第四
[00:11:25.540 --> 00:11:26.540]  第五節很清楚
[00:11:26.540 --> 00:11:31.540]  神差派巴拿巴和索羅出去
[00:11:31.540 --> 00:11:32.540]  去哪個地方
[00:11:32.540 --> 00:11:34.540]  就是去塞浦路斯
[00:11:34.540 --> 00:11:36.540]  聖經沒有記載
[00:11:36.540 --> 00:11:38.540]  他們怎樣揀選塞浦路斯
[00:11:38.540 --> 00:11:40.540]  可能其中一個人考慮
[00:11:40.540 --> 00:11:42.540]  因為是巴拿巴的鄉下
[00:11:42.540 --> 00:11:43.540]  他們去到那裡
[00:11:43.540 --> 00:11:49.540]  要在大陸坐船出去塞浦路斯海島
[00:11:49.540 --> 00:11:54.540]  大概有八個香港的尺寸
[00:11:54.540 --> 00:11:56.540]  九個不到
[00:11:56.540 --> 00:11:59.540]  你當九個香港
[00:11:59.540 --> 00:12:02.540]  他們從東邊下船
[00:12:02.540 --> 00:12:03.540]  一路走遍全島
[00:12:03.540 --> 00:12:04.540]  去到西邊
[00:12:04.540 --> 00:12:08.540]  去到柏弗的地方
[00:12:08.540 --> 00:12:09.540]  聖經說
[00:12:09.540 --> 00:12:12.540]  是神引導他們去
[00:12:12.540 --> 00:12:14.540]  原來神引導
[00:12:14.540 --> 00:12:16.540]  是神的心意
[00:12:16.540 --> 00:12:19.540]  神感動那些願意聽他聲音的人
[00:12:19.540 --> 00:12:22.540]  今天可能攔阻神的工作
[00:12:22.540 --> 00:12:23.540]  第一個
[00:12:23.540 --> 00:12:26.540]  我們有沒有錯誤的觀念
[00:12:26.540 --> 00:12:27.540]  我們有沒有對傳福音
[00:12:27.540 --> 00:12:29.540]  覺得太難了
[00:12:29.540 --> 00:12:31.540]  我們就不去做
[00:12:31.540 --> 00:12:33.540]  1517年
[00:12:33.540 --> 00:12:34.540]  馬丁路德改教
[00:12:34.540 --> 00:12:36.540]  到基督教
[00:12:36.540 --> 00:12:39.540]  一個很清楚的宣教
[00:12:39.540 --> 00:12:41.540]  是1719年
[00:12:41.540 --> 00:12:43.540]  威廉克里
[00:12:43.540 --> 00:12:45.540]  在這兩百年裡
[00:12:45.540 --> 00:12:48.540]  根據教會歷史的描述
[00:12:48.540 --> 00:12:49.540]  或者解釋
[00:12:49.540 --> 00:12:52.540]  教會太過集中在內部
[00:12:52.540 --> 00:12:54.540]  和在歐洲裡面
[00:12:54.540 --> 00:12:57.540]  那些神學探討
[00:12:57.540 --> 00:12:59.540]  或者不同的問題的處理
[00:12:59.540 --> 00:13:03.540]  當時的交通很遙遠
[00:13:03.540 --> 00:13:04.540]  很艱難
[00:13:04.540 --> 00:13:06.540]  但是無論如何
[00:13:06.540 --> 00:13:09.540]  聖經說要將福音傳遞給全世界
[00:13:09.540 --> 00:13:10.540]  在那裡停滯
[00:13:10.540 --> 00:13:13.540]  直到1719年
[00:13:13.540 --> 00:13:15.540]  威廉克里的時代
[00:13:15.540 --> 00:13:17.540]  教會開始復興
[00:13:17.540 --> 00:13:19.540]  開始將福音講傳
[00:13:19.540 --> 00:13:22.540]  讓姐妹攔阻教會
[00:13:22.540 --> 00:13:24.540]  是不是我們的觀念
[00:13:24.540 --> 00:13:26.540]  還是因為我們的靈明
[00:13:26.540 --> 00:13:27.540]  我們不肯信服
[00:13:27.540 --> 00:13:31.540]  不肯在神面前刻苦己心
[00:13:31.540 --> 00:13:32.540]  去禁食
[00:13:32.540 --> 00:13:34.540]  透過專心仰望神
[00:13:34.540 --> 00:13:38.540]  然後讓神可以在我們裡面發出聲音
[00:13:38.540 --> 00:13:39.540]  我們讀很多聖經
[00:13:39.540 --> 00:13:41.540]  我們有沒有讀到入心
[00:13:41.540 --> 00:13:43.540]  這是第一個要克服的障礙
[00:13:43.540 --> 00:13:44.540]  克服了
[00:13:44.540 --> 00:13:49.540]  他們由安提阿到薩拉米坐船
[00:13:49.540 --> 00:13:53.540]  到塞浦路斯的薩拉米
[00:13:53.540 --> 00:13:56.540]  他們的重點是先向猶太人
[00:13:56.540 --> 00:13:58.540]  後是愛邦人傳福音
[00:13:58.540 --> 00:13:59.540]  一向都是
[00:13:59.540 --> 00:14:00.540]  你讀羅馬書
[00:14:00.540 --> 00:14:01.540]  就是先是猶太人
[00:14:01.540 --> 00:14:03.540]  後是愛邦人
[00:14:03.540 --> 00:14:04.540]  是這樣傳
[00:14:04.540 --> 00:14:06.540]  在第五節最後那裡
[00:14:06.540 --> 00:14:10.540]  你讀到他們有一個幫手叫馬可
[00:14:10.540 --> 00:14:11.540]  是不是
[00:14:11.540 --> 00:14:14.540]  這裡也很感謝神
[00:14:14.540 --> 00:14:16.540]  我們說馬可
[00:14:16.540 --> 00:14:18.540]  其實他的資歷相當好的
[00:14:18.540 --> 00:14:21.540]  他原本是耶路撒冷那裡
[00:14:21.540 --> 00:14:24.540]  在聖經十一章十二章都記載
[00:14:24.540 --> 00:14:27.540]  當試圖被拘禁
[00:14:27.540 --> 00:14:29.540]  要開祈禱會
[00:14:29.540 --> 00:14:31.540]  是在馬可的家裡
[00:14:31.540 --> 00:14:35.540]  他的父母是跟從神的人
[00:14:35.540 --> 00:14:37.540]  在馬可的家裡
[00:14:37.540 --> 00:14:39.540]  馬可媽媽的家裡
[00:14:39.540 --> 00:14:40.540]  你知道嗎
[00:14:40.540 --> 00:14:44.540]  如果今天教會被逼迫
[00:14:44.540 --> 00:14:46.540]  領袖被抓了
[00:14:46.540 --> 00:14:48.540]  然後開祈禱會
[00:14:48.540 --> 00:14:49.540]  可以在你家裡
[00:14:49.540 --> 00:14:52.540]  代表你家裡也有
[00:14:52.540 --> 00:14:53.540]  叫什麼
[00:14:53.540 --> 00:14:57.540]  身份或者被信任
[00:14:57.540 --> 00:14:59.540]  覺得你的信仰是真的
[00:14:59.540 --> 00:15:01.540]  信得很真很實在
[00:15:01.540 --> 00:15:03.540]  馬可就是出自這樣的家庭
[00:15:03.540 --> 00:15:05.540]  不只是這樣
[00:15:05.540 --> 00:15:07.540]  聖經還記載馬可
[00:15:07.540 --> 00:15:08.540]  他在耶路撒冷
[00:15:08.540 --> 00:15:11.540]  他和巴拿巴的親戚
[00:15:11.540 --> 00:15:13.540]  他跟他們去安提阿
[00:15:13.540 --> 00:15:15.540]  他本來在耶路撒冷
[00:15:15.540 --> 00:15:18.540]  他在這麼遙遠的地方去安提阿
[00:15:18.540 --> 00:15:21.540]  不只是見到他們出發去宣教
[00:15:21.540 --> 00:15:24.540]  他又參與其中幫手
[00:15:24.540 --> 00:15:27.540]  其實在宣教團隊裡面
[00:15:27.540 --> 00:15:29.540]  你不要小看馬可
[00:15:29.540 --> 00:15:31.540]  馬可也是一個精英
[00:15:31.540 --> 00:15:32.540]  雖然去到第十三節
[00:15:32.540 --> 00:15:34.540]  我們一起讀第十三節
[00:15:34.540 --> 00:15:36.540]  預備起
[00:15:36.540 --> 00:15:38.540]  來到這裡
[00:15:38.540 --> 00:15:41.540]  完成了塞浦路斯的工作
[00:15:41.540 --> 00:15:43.540]  坐船回到內陸
[00:15:43.540 --> 00:15:45.540]  去到別家的地方
[00:15:45.540 --> 00:15:46.540]  龐菲尼亞
[00:15:46.540 --> 00:15:48.540]  馬可就離隊
[00:15:48.540 --> 00:15:50.540]  如果你有讀過《少林傳》
[00:15:50.540 --> 00:15:52.540]  後來因為馬可的離隊
[00:15:52.540 --> 00:15:56.540]  巴拿巴和保羅發生很大的爭吵
[00:15:56.540 --> 00:16:00.540]  相信是因為馬可軟弱
[00:16:00.540 --> 00:16:02.540]  或者他覺得太辛苦
[00:16:02.540 --> 00:16:03.540]  或者思鄉
[00:16:03.540 --> 00:16:05.540]  什麼原因都好
[00:16:05.540 --> 00:16:07.540]  他沒有繼續
[00:16:07.540 --> 00:16:10.540]  他一個人回到耶路撒冷
[00:16:10.540 --> 00:16:11.540]  他不是回到安提阿
[00:16:11.540 --> 00:16:14.540]  他是回到耶路撒冷
[00:16:14.540 --> 00:16:15.540]  我們看到
[00:16:15.540 --> 00:16:19.540]  難阻或者限制著工作
[00:16:19.540 --> 00:16:23.540]  當時安提阿教會最強的兩個精英
[00:16:23.540 --> 00:16:25.540]  和最年輕有為
[00:16:25.540 --> 00:16:29.540]  一直由耶路撒冷好好生命見證的馬可
[00:16:29.540 --> 00:16:30.540]  精英記載後來
[00:16:30.540 --> 00:16:32.540]  馬可保羅還稱讚他
[00:16:32.540 --> 00:16:35.540]  在福音事工上和他有幫助
[00:16:35.540 --> 00:16:37.540]  他還寫了馬可福音的作者
[00:16:37.540 --> 00:16:39.540]  神是很使用他
[00:16:39.540 --> 00:16:41.540]  第一個神那麼使用的年輕人
[00:16:41.540 --> 00:16:44.540]  他都會遇到困難
