
[00:00:00.000 --> 00:00:04.240]  弟兄姊妹,今天我們來思想《羅馬書》第九章
[00:04:12.440 --> 00:04:17.040]  現在神的簡宣到了新約的時代
[00:04:17.040 --> 00:04:18.760]  我們又怎樣看呢?
[00:04:18.760 --> 00:04:27.680]  而事實上教會也有著稱為被神簡宣的一個新的身份
[00:04:27.680 --> 00:04:32.680]  那麼這個被神簡宣的身份究竟又包含著什麼意思呢?
[00:04:32.680 --> 00:04:34.520]  這一連串的問題
[00:04:34.520 --> 00:04:39.400]  今天就希望我們可以一起來思想這段經文
[00:04:39.400 --> 00:04:43.200]  給我們一些答案或者給我們一些啟發
[00:04:43.200 --> 00:04:46.160]  一開始的時候
[00:04:46.160 --> 00:04:51.760]  保羅就在第九章第一至第五節這樣說
[00:04:51.760 --> 00:04:54.640]  「我在基督裡說真話並不謊言
[00:04:54.640 --> 00:04:57.520]  有我良心被聖靈感動給我作見證
[00:04:57.520 --> 00:05:00.520]  我是大有憂愁心裡時常傷痛
[00:05:00.520 --> 00:05:04.240]  為我弟兄我骨肉之親就是自己被咒助
[00:05:04.240 --> 00:05:06.600]  與基督分離我也願意
[00:05:06.600 --> 00:05:09.680]  他們是以色列人那兒子的名分
[00:05:09.680 --> 00:05:12.520]  榮耀諸約律法禮儀
[00:05:12.520 --> 00:05:14.040]  應許都是他們的
[00:05:14.040 --> 00:05:15.720]  熱狗就是他們的祖宗
[00:05:15.720 --> 00:05:18.600]  按肉體說基督也是從他們出來的
[00:05:18.600 --> 00:05:21.520]  他是萬有之上永遠可稱頌的神
[00:05:21.520 --> 00:05:22.400]  阿們」
[00:05:22.400 --> 00:05:25.720]  首先保羅一開始的時候就講到
[00:05:25.720 --> 00:05:30.920]  他為了以色列人的墮落是非常之痛心
[00:05:30.920 --> 00:05:33.920]  在這裡已經開門見山
[00:05:33.920 --> 00:05:36.440]  已經講到其實在保羅來看
[00:05:36.440 --> 00:05:40.280]  以色列人今天的地位
[00:05:40.280 --> 00:05:45.880]  與舊約神給亞伯拉罕應許的福氣
[00:05:45.880 --> 00:05:48.960]  其實是有著很大的落差
[00:05:48.960 --> 00:05:53.360]  以色列人現在他們所站在的位置
[00:05:53.360 --> 00:05:58.320]  就再不是好像那些蒙簡選、蒙福氣
[00:05:58.320 --> 00:06:02.520]  在亞伯拉罕各樣的福氣那些的承繼人
[00:06:02.520 --> 00:06:06.160]  而保羅在這裡看到他們現在是
[00:06:06.160 --> 00:06:10.480]  成為了一些好像被棄絕
[00:06:10.480 --> 00:06:17.800]  或者是再在神那個救贖簡選的計劃當中
[00:06:17.800 --> 00:06:22.000]  再不佔有重要地位的一班人
[00:06:22.000 --> 00:06:26.320]  而這些人他們其實是失去了神的恩典
[00:06:26.320 --> 00:06:31.360]  失去了他們甚至被簡選的核心位置
[00:06:31.360 --> 00:06:32.640]  可以這麼說
[00:06:32.640 --> 00:06:34.520]  本來來說保羅說他們
[00:06:34.520 --> 00:06:36.560]  本來他們是有著兒子的名份
[00:06:36.560 --> 00:06:37.560]  有著榮耀
[00:06:37.560 --> 00:06:39.240]  有著各樣的律法
[00:06:39.240 --> 00:06:41.720]  有著各樣的約
[00:06:41.720 --> 00:06:43.920]  也是有各樣的禮儀
[00:06:43.920 --> 00:06:44.880]  各樣的應許
[00:06:44.880 --> 00:06:45.680]  本來都是他們
[00:06:45.680 --> 00:06:47.600]  甚至乎基督都是從他們而出來
[00:06:47.600 --> 00:06:49.280]  但是現在這一切
[00:06:49.280 --> 00:06:51.520]  各樣救蒙救贖的好處
[00:06:51.520 --> 00:06:54.720]  可能在保羅看來很多的以色列人
[00:06:54.720 --> 00:06:57.480]  他們卻是一些局外人
[00:06:57.480 --> 00:07:00.000]  他們成為了一些局外人
[00:07:00.000 --> 00:07:02.240]  他們一樣很引以為榮
[00:07:02.240 --> 00:07:05.920]  可以以為可以跟
[00:07:05.920 --> 00:07:08.320]  跟神有著一個很特殊的關係
[00:07:08.320 --> 00:07:10.800]  因為他們是蒙簡選的時候
[00:07:10.800 --> 00:07:12.840]  現在這一切都失去
[00:07:12.840 --> 00:07:15.920]  在這裡首先就要
[00:07:15.920 --> 00:07:18.640]  說一個問題就是說
[00:07:18.640 --> 00:07:20.560]  他們雖然是蒙簡選的子民
[00:07:20.560 --> 00:07:25.360]  但是在這裡保羅很清楚地說出了
[00:07:25.360 --> 00:07:30.360]  他們是變成了一些被棄絕墮落的
[00:07:30.360 --> 00:07:36.080]  一些現在就是被棄絕墮落
[00:07:36.080 --> 00:07:39.840]  首先這一點我相信就要說得清楚
[00:07:39.840 --> 00:07:44.640]  就是說雖然人可以被神簡選
[00:07:44.640 --> 00:07:49.760]  但是人是會墮落到一個地步
[00:07:49.760 --> 00:07:56.160]  他簡選的那個因典那個福氣是會失落的
[00:07:56.160 --> 00:07:59.840]  我相信這個是毫無質疑的
[00:07:59.840 --> 00:08:03.760]  接下來保羅繼續說的時候
[00:08:03.760 --> 00:08:05.760]  其實也都說得很清楚
[00:08:05.760 --> 00:08:06.880]  他說
[00:08:06.880 --> 00:08:08.720]  「這不是說神的話落了空
[00:08:08.720 --> 00:08:10.640]  因為從以色列生的
[00:08:10.640 --> 00:08:11.840]  不都是以色列人
[00:08:11.840 --> 00:08:14.080]  也不是因為阿伯拉罕的後裔
[00:08:14.080 --> 00:08:15.680]  都是做他的兒女
[00:08:15.680 --> 00:08:17.280]  唯獨從以撒山的
[00:08:17.280 --> 00:08:19.200]  才要稱為你的後裔
[00:08:19.200 --> 00:08:22.400]  這就說肉身所生的兒女
[00:08:22.400 --> 00:08:23.840]  不是神的兒女
[00:08:23.840 --> 00:08:27.280]  唯獨乃英雄的兒女才算是後裔
[00:08:27.280 --> 00:08:30.160]  因為英雄的話是這樣說
[00:08:30.160 --> 00:08:32.000]  到明年這時候
[00:08:32.000 --> 00:08:35.840]  我要來撒拉必生一個兒子
[00:08:35.840 --> 00:08:36.960]  不但如此
[00:08:36.960 --> 00:08:39.440]  還有李伯嘉繼從一個人
[00:08:39.440 --> 00:08:42.400]  就是從我們的祖宗以撒懷了人
[00:08:42.400 --> 00:08:44.000]  雙子還沒有生下來
[00:08:44.000 --> 00:08:46.640]  善惡還沒有做出來
[00:08:46.640 --> 00:08:49.680]  只因神顯明他揀選人的旨意
[00:08:49.680 --> 00:08:51.360]  不在乎人的行為
[00:08:51.360 --> 00:08:53.040]  乃在乎召他的主
[00:08:53.040 --> 00:08:54.320]  神就對李伯嘉說
[00:08:54.320 --> 00:08:56.160]  將來大的要服侍小的
[00:08:56.160 --> 00:08:57.600]  正如經上所記
[00:08:57.600 --> 00:08:59.200]  阿哥是我所愛的
[00:08:59.200 --> 00:09:01.360]  耳熟是我所護的」
[00:09:01.360 --> 00:09:04.080]  首先還沒說到這裡的時候
[00:09:04.080 --> 00:09:05.840]  這裡很明顯
[00:09:05.840 --> 00:09:07.520]  還沒詳細說之前
[00:09:07.520 --> 00:09:11.120]  很明顯這裡就說出了有兩種的結局
[00:09:11.120 --> 00:09:11.680]  他說
[00:09:11.680 --> 00:09:13.680]  「即使是蒙揀選的人
[00:09:13.680 --> 00:09:15.760]  大家都是阿伯拉罕的後裔
[00:09:15.760 --> 00:09:17.360]  大家都是以…」
[00:09:17.360 --> 00:09:18.320]  舉例來說
[00:09:18.320 --> 00:09:19.600]  保羅用舊約的聖經
[00:09:19.600 --> 00:09:21.840]  「大家都是以撒的後裔」
[00:09:21.840 --> 00:09:23.440]  都有兩種的
[00:09:23.440 --> 00:09:25.200]  有以撒的後裔
[00:09:25.200 --> 00:09:31.600]  有一半屬於雅各那邊
[00:09:31.600 --> 00:09:33.760]  其實是蒙福氣的
[00:09:33.760 --> 00:09:36.960]  而另外一邊屬於耳熟那邊
[00:09:36.960 --> 00:09:40.000]  他好像被神放在一邊
[00:09:40.000 --> 00:09:41.840]  大家都是阿伯拉罕的後裔
[00:09:41.840 --> 00:09:45.680]  唯有以撒才是蒙福氣的
[00:09:45.680 --> 00:09:48.720]  以實瑪利和其他那些是沒有份的
[00:09:48.720 --> 00:09:49.520]  所以
[00:09:49.520 --> 00:09:52.080]  首先這裡就已經說得很清楚了
[00:09:52.080 --> 00:09:56.320]  雖然有蒙揀選的
[00:09:56.320 --> 00:09:58.480]  可以這麼說的身份
[00:09:58.480 --> 00:10:02.000]  但是不代表他們的結局
[00:10:02.000 --> 00:10:06.800]  是領受著蒙揀選的福氣
[00:10:06.800 --> 00:10:08.880]  在這裡第一點就是
[00:10:08.880 --> 00:10:13.200]  這一點讓我們去思想到一個很重要的神學問題
[00:10:13.200 --> 00:10:17.200]  其實也是有很多人都會聽過或者會問的
[00:10:17.200 --> 00:10:18.000]  就是說
[00:10:18.000 --> 00:10:20.880]  如果我都覺得
[00:10:20.880 --> 00:10:24.240]  我知道我自己是蒙神揀選的時候
[00:10:24.240 --> 00:10:25.920]  我的信仰
[00:10:25.920 --> 00:10:26.960]  我的救恩
[00:10:26.960 --> 00:10:28.880]  或者我在神面前的福氣
[00:10:28.880 --> 00:10:30.800]  會不會失落的呢?
[00:10:30.800 --> 00:10:33.440]  這是第一個問題
[00:10:33.440 --> 00:10:34.720]  再說多一次
[00:10:34.720 --> 00:10:39.360]  如果你一個人是被神揀選
[00:10:39.360 --> 00:10:42.640]  被神領受神的福氣的時候
[00:10:42.640 --> 00:10:45.280]  被神揀選的時候
[00:10:45.280 --> 00:10:48.960]  他的信仰的福氣
[00:10:48.960 --> 00:10:52.640]  甚至乎他最終的結局會不會沉淪呢?
[00:10:52.640 --> 00:10:54.000]  會不會失落呢?
[00:10:54.000 --> 00:10:58.240]  這就是一個很重要的問題
[00:10:58.240 --> 00:11:00.720]  我不知道你有沒有想過這個問題
[00:11:00.720 --> 00:11:04.480]  一個人如果是蒙神揀選
[00:11:04.480 --> 00:11:08.880]  他會不會失去了他在神面前的福氣
[00:11:08.880 --> 00:11:11.760]  甚至乎是沉淪呢?
[00:11:11.760 --> 00:11:13.120]  這個很重要
[00:11:13.120 --> 00:11:14.720]  也是很實際的問題
[00:11:14.720 --> 00:11:17.920]  我相信很多人的想法就是說
[00:11:17.920 --> 00:11:20.480]  既然一個人已經蒙神揀選了
[00:11:20.480 --> 00:11:22.800]  他應該不會沉淪的了
[00:11:22.800 --> 00:11:23.920]  不會失落的了
[00:11:23.920 --> 00:11:25.920]  不會
[00:11:25.920 --> 00:11:27.440]  無論他有多差
[00:11:27.440 --> 00:11:30.000]  神都會饒恕他
[00:11:30.000 --> 00:11:31.360]  神都會救贖他
[00:11:31.360 --> 00:11:36.960]  神最後都會將各樣的福氣
[00:11:36.960 --> 00:11:38.240]  就是白白的賜給他
[00:11:38.240 --> 00:11:40.000]  因為恩典是白白的
[00:11:40.000 --> 00:11:41.760]  所以他就不會沉淪
[00:11:41.760 --> 00:11:46.400]  無論如何他將來都會蒙神救贖的
[00:11:46.400 --> 00:11:49.520]  但是這種想法
[00:11:49.520 --> 00:11:51.360]  有沒有聖經的根據呢?
[00:11:51.360 --> 00:11:53.920]  我就問一個問題
[00:11:53.920 --> 00:11:56.480]  聖經在哪裡說的呢?
[00:11:56.480 --> 00:12:00.640]  一個蒙神揀選的人是不會失落的
[00:12:00.640 --> 00:12:05.360]  究竟聖經在哪裡說的呢?
[00:12:05.360 --> 00:12:08.000]  似乎當我讀聖經的時候
[00:12:08.000 --> 00:12:13.280]  我就看不到聖經有這樣說
[00:12:13.280 --> 00:12:15.360]  當我讀聖經的時候
[00:12:15.360 --> 00:12:17.760]  我更加多是看到
[00:12:17.760 --> 00:12:22.000]  聖經說到人蒙神揀選
[00:12:22.000 --> 00:12:27.280]  但是要在神的恩典之內
[00:12:27.280 --> 00:12:29.920]  保持你的恩兆和揀選
[00:12:29.920 --> 00:12:31.760]  堅定不移
[00:12:31.760 --> 00:12:33.200]  這是更加多
[00:12:33.200 --> 00:12:35.120]  在希伯來書更加說到
[00:12:35.120 --> 00:12:39.600]  嚴厲的警告第六章、第十章
[00:12:39.600 --> 00:12:43.760]  講到信仰如何讓人倒退的時候
[00:12:43.760 --> 00:12:46.320]  去到的結局是很可怕
[00:12:46.320 --> 00:12:48.080]  是沉淪被神棄絕
[00:12:48.080 --> 00:12:51.760]  在希伯來書第六章、第十章更加清楚地說
[00:12:51.760 --> 00:12:58.480]  所以可能在老一輩的牧者
[00:12:58.480 --> 00:13:01.200]  他們可能都教導有一個觀念叫做
[00:13:01.200 --> 00:13:03.200]  一次得救永遠得救的觀念
[00:13:03.200 --> 00:13:05.200]  可能很多信徒
[00:13:05.200 --> 00:13:07.520]  很多弟兄姐妹其實都聽過
[00:13:07.520 --> 00:13:09.760]  所以就很根深蒂固地覺得
[00:13:09.760 --> 00:13:11.680]  一個人信了耶穌
[00:13:11.680 --> 00:13:13.920]  一個人已經覺得他被神揀選
[00:13:13.920 --> 00:13:15.040]  無論如何
[00:13:15.040 --> 00:13:16.400]  無論他多麼差
[00:13:16.400 --> 00:13:20.640]  或者無論他的信仰有多倒退
[00:13:20.640 --> 00:13:23.680]  可能他甚至已經離開了神
[00:13:23.680 --> 00:13:24.480]  都不要緊的
[00:13:24.480 --> 00:13:26.240]  他將來都會得救的
[00:13:26.240 --> 00:13:29.440]  很多人就有這樣的觀念
[00:13:29.440 --> 00:13:31.200]  但是這個觀念我就要問
[00:13:31.200 --> 00:13:33.520]  正如剛才這裡所說的
[00:13:33.520 --> 00:13:36.320]  一個夢神揀選的人會不會失落呢?
[00:13:36.320 --> 00:13:39.360]  聖經其實是
[00:13:39.360 --> 00:13:42.480]  從來都說
[00:13:42.480 --> 00:13:44.800]  雖然夢揀選是要小心的
[00:13:44.800 --> 00:13:46.240]  而這個
[00:13:46.240 --> 00:13:50.160]  一次得救永遠得救的觀念
[00:13:50.160 --> 00:13:51.040]  可以這麼說
[00:13:51.040 --> 00:13:55.920]  其實是從邏輯推論
[00:13:55.920 --> 00:13:58.640]  多於從聖經的根據而來
[00:13:58.640 --> 00:14:00.480]  聖經有沒有說
[00:14:00.480 --> 00:14:01.920]  甚至一次得救永遠得救
[00:14:01.920 --> 00:14:04.080]  這個名詞聖經當然沒有說
[00:14:04.080 --> 00:14:05.120]  但是這個觀念
[00:14:05.120 --> 00:14:06.800]  本身聖經有沒有很清楚地說呢?
[00:14:06.800 --> 00:14:07.840]  其實是沒有的
[00:14:07.840 --> 00:14:10.640]  聖經最多我見到的
[00:14:10.640 --> 00:14:12.720]  可能是比較近似一點的
[00:14:12.720 --> 00:14:16.480]  就是在《約翰福音》第十章說
[00:14:16.480 --> 00:14:18.080]  我的羊聽我的聲音
[00:14:18.080 --> 00:14:19.200]  牠們永不滅亡
[00:14:19.200 --> 00:14:21.760]  誰也不能從我腹中把牠們奪去
[00:14:21.760 --> 00:14:24.960]  羅馬書在《約翰福音》第十章是這麼說的
[00:14:24.960 --> 00:14:25.600]  主耶穌
[00:14:25.600 --> 00:14:28.320]  但是這裡說我贖牠的羊
[00:14:28.320 --> 00:14:29.600]  是不會失去
[00:14:29.600 --> 00:14:31.440]  因為牠會保守的意思
[00:14:31.440 --> 00:14:33.440]  但是你又知道
[00:14:33.440 --> 00:14:36.800]  同樣在《約翰福音》第十五章
[00:14:36.800 --> 00:14:37.920]  說我是葡萄樹
[00:14:37.920 --> 00:14:38.960]  你們是枝子
[00:14:38.960 --> 00:14:41.760]  枝子如果不在葡萄樹裡面
[00:14:41.760 --> 00:14:44.320]  牠們就被剪下來
[00:14:44.320 --> 00:14:46.160]  雕在外面焚燒
[00:14:46.160 --> 00:14:47.360]  一樣有這麼說的
[00:14:47.360 --> 00:14:49.360]  兩個都是同樣的比喻
[00:14:49.360 --> 00:14:50.640]  兩個都是
[00:14:50.640 --> 00:14:54.240]  如果你說那個就代表一次得救永遠得救
[00:14:54.240 --> 00:14:55.440]  那個就代表
[00:14:55.440 --> 00:15:00.400]  葡萄樹和枝子就代表
[00:15:00.400 --> 00:15:04.240]  真的沒有很嚴厲的後果
[00:15:04.240 --> 00:15:05.680]  不在葡萄樹裡面
[00:15:05.680 --> 00:15:07.360]  你們明白嗎?
[00:15:07.360 --> 00:15:10.080]  因為一次得救永遠得救這個觀念
[00:15:10.080 --> 00:15:11.760]  其實是一個邏輯推論
[00:15:11.760 --> 00:15:13.520]  這個邏輯推論是怎麼來的呢?
[00:15:13.520 --> 00:15:14.480]  就是說
[00:15:14.480 --> 00:15:17.600]  神絕對有權衡
[00:15:17.600 --> 00:15:19.120]  絕對有能力
[00:15:19.120 --> 00:15:22.480]  祂要保守誰
[00:15:22.480 --> 00:15:23.840]  祂絕對有這樣的能力
[00:15:23.840 --> 00:15:27.280]  而祂揀選的人
[00:15:27.280 --> 00:15:28.640]  也不是出於行為
[00:15:28.640 --> 00:15:30.720]  完全都是出於恩典
[00:15:30.720 --> 00:15:33.360]  所以那些人無論多信了之後
[00:15:33.360 --> 00:15:34.480]  無論多倒退
[00:15:34.480 --> 00:15:37.440]  甚至乎他的信仰可能是離棄信仰
[00:15:37.440 --> 00:15:38.400]  但是
[00:15:38.400 --> 00:15:40.720]  既然神有絕對的權衡
[00:15:40.720 --> 00:15:42.560]  既然救恩是白白的
[00:15:42.560 --> 00:15:44.080]  就是與那個人無關
[00:15:44.080 --> 00:15:45.280]  既然與那個人無關
[00:15:45.280 --> 00:15:47.200]  既然與那個人無關
[00:15:47.200 --> 00:15:49.520]  他就不會失去
[00:15:49.520 --> 00:15:50.320]  所以
[00:15:50.320 --> 00:15:52.080]  他將來都會得救
[00:15:52.080 --> 00:15:55.040]  這個是一個邏輯的推論
[00:15:55.040 --> 00:15:56.560]  就是這樣而來的
[00:15:56.560 --> 00:15:58.560]  但是在聖經的教導
[00:15:58.560 --> 00:16:00.080]  其實從來都不是這樣
[00:16:00.080 --> 00:16:01.840]  聖經永遠都是講到
[00:16:01.840 --> 00:16:04.080]  雖然人蒙神的揀選
[00:16:04.080 --> 00:16:08.080]  但是正如我在兩個星期之前
[00:16:08.080 --> 00:16:11.920]  其實在講彼得後書第一章
[00:16:11.920 --> 00:16:13.120]  你記得彼得後書
[00:16:13.120 --> 00:16:14.160]  彼得講得很清楚
[00:16:14.160 --> 00:16:16.240]  他說叫你們更加殷勤
[00:16:16.240 --> 00:16:21.840]  使你們在所蒙的恩兆和揀選上堅定不移
[00:16:21.840 --> 00:16:23.920]  免得你們失腳
[00:16:23.920 --> 00:16:26.400]  彼得後書都是這樣講的
[00:16:26.400 --> 00:16:29.440]  而在這裡其實都是一樣的
[00:16:29.440 --> 00:16:31.840]  當你這樣明白的時候
[00:16:31.840 --> 00:16:38.800]  其實信仰永遠都是神白白的恩典
[00:16:38.800 --> 00:16:40.320]  神的揀選
[00:16:40.320 --> 00:16:41.840]  後面都會講的
[00:16:41.840 --> 00:16:44.000]  是出於神的主權
[00:16:44.000 --> 00:16:51.120]  但是人也是有責任不能夠離棄神的
[00:16:52.080 --> 00:16:54.240]  這是那條底線
[00:16:54.240 --> 00:16:57.920]  當人選擇了離棄神的時候
[00:16:57.920 --> 00:17:02.240]  信仰神保守的效能
[00:17:02.240 --> 00:17:05.200]  可以說是出了底線
[00:17:05.200 --> 00:17:10.560]  就好像一個孩子
[00:17:10.560 --> 00:17:11.760]  舉例來說
[00:17:11.760 --> 00:17:13.760]  他去一個遊樂場玩
[00:17:13.760 --> 00:17:15.920]  基本上各樣的設施是安全的
[00:17:15.920 --> 00:17:17.920]  他如果跟足指示
[00:17:17.920 --> 00:17:19.280]  各樣都是安全的
[00:17:19.280 --> 00:17:21.280]  他可以很放心地玩
[00:17:21.280 --> 00:17:24.320]  但是我記得我小時候很頑皮的
[00:17:24.320 --> 00:17:26.320]  玩那些
[00:17:26.320 --> 00:17:30.320]  你知道在以前香港的時候
[00:17:30.320 --> 00:17:32.320]  有一些很高的滑梯
[00:17:32.320 --> 00:17:34.320]  差不多二樓那麼高
[00:17:34.320 --> 00:17:36.960]  有一條樓梯這樣爬上去
[00:17:36.960 --> 00:17:37.840]  從上面滑下來
[00:17:37.840 --> 00:17:39.280]  基本上這樣玩是很安全的
[00:17:39.280 --> 00:17:43.520]  因為你走上去直接滑下來就安全
[00:17:43.520 --> 00:17:45.040]  但是我很頑皮的
[00:17:45.040 --> 00:17:49.680]  就爬出那個滑梯之外
[00:17:49.680 --> 00:17:52.640]  兩邊有些圍欄圍著你
[00:17:52.640 --> 00:17:53.920]  你一直沿著走上去
[00:17:53.920 --> 00:17:55.920]  基本上是不會掉下來的
[00:17:55.920 --> 00:17:59.840]  但是我就爬到最頂之後
[00:17:59.840 --> 00:18:01.360]  就爬出了那個圍欄
[00:18:01.360 --> 00:18:03.360]  在那個圍欄外面
[00:18:03.360 --> 00:18:05.360]  就在那裡玩
[00:18:05.360 --> 00:18:08.480]  我是超出了那個保護範圍
[00:18:08.480 --> 00:18:09.520]  可以這麼說
[00:18:09.520 --> 00:18:11.520]  感謝主我沒有掉下來
[00:18:11.520 --> 00:18:13.520]  如果掉下來就可大可小
[00:18:13.520 --> 00:18:14.960]  但是如果我掉下來
[00:18:14.960 --> 00:18:19.760]  也不能怪任何人
[00:18:19.760 --> 00:18:23.440]  因為是我自己超出了安全使用範圍
[00:18:23.440 --> 00:18:26.320]  基本上都是一樣
[00:18:26.320 --> 00:18:30.960]  以色列人本來是蒙神揀選的
[00:18:30.960 --> 00:18:37.680]  但是他們沒有去跟從神的時候
[00:18:37.680 --> 00:18:40.800]  基本上蒙揀選的福氣
[00:18:40.800 --> 00:18:45.200]  基本上就是不能夠承接
[00:18:45.200 --> 00:18:51.200]  所以其實有很多時候我們想
[00:18:51.200 --> 00:18:54.880]  一次得救永遠得救這個問題的時候
[00:18:54.880 --> 00:18:58.800]  我們都要想這個元素
[00:18:58.800 --> 00:19:02.080]  其實一次得救永遠得救的教導
[00:19:02.080 --> 00:19:05.120]  沒錯是給一些可能對於信仰
[00:19:05.120 --> 00:19:07.120]  覺得很多憂慮
[00:19:07.120 --> 00:19:09.120]  很怕自己會失落的人
[00:19:09.120 --> 00:19:10.400]  是一個安慰
[00:19:10.400 --> 00:19:15.440]  但是如果對一個沒有誠誠實實
[00:19:15.440 --> 00:19:17.440]  去跟從神的人
[00:19:17.440 --> 00:19:20.640]  說一次得救永遠得救
[00:19:20.640 --> 00:19:25.040]  不是這麼合乎聖經
[00:19:25.040 --> 00:19:32.160]  就好像其實在加爾文主義
[00:19:32.160 --> 00:19:33.440]  其實不是加爾文自己說的
[00:19:33.440 --> 00:19:35.680]  加爾文主義其實有五點
[00:19:35.680 --> 00:19:36.720]  稱為Tulip
[00:19:36.720 --> 00:19:39.200]  那裡我不想詳細在這裡說
[00:19:39.200 --> 00:19:42.160]  但是其中有一點它也說得很清楚
