
[00:00:00.000 --> 00:00:07.400]  針研教導我們怎樣做一個智慧的人
[00:04:11.840 --> 00:04:17.080]  現在你是面試
[00:04:17.080 --> 00:04:18.880]  現在你很開心
[00:04:18.880 --> 00:04:23.760]  但是你知不知道你走的那條路是甚麼路呢?
[00:04:23.760 --> 00:04:28.000]  有位媽媽教導她的女兒如何選擇老公
[00:04:28.000 --> 00:04:30.800]  很多做媽媽、爸爸都教的
[00:04:30.800 --> 00:04:33.840]  如何選擇一個好的老公呢?
[00:04:33.840 --> 00:04:36.000]  這個媽媽教她的女兒
[00:04:36.000 --> 00:04:42.680]  選擇老公很重要
[00:04:42.680 --> 00:04:45.880]  你要打醒精神
[00:04:45.880 --> 00:04:47.320]  你看看你爸爸
[00:04:47.320 --> 00:04:49.000]  他甚麼都懂得修理
[00:04:49.000 --> 00:04:50.200]  汽車又懂得修理
[00:04:50.200 --> 00:04:51.120]  電器又懂得修理
[00:04:51.120 --> 00:04:52.640]  水龍頭又懂得修理
[00:04:52.640 --> 00:04:54.840]  櫃壞了都懂得修理
[00:04:54.840 --> 00:04:58.120]  他甚麼都自己可以修理
[00:04:58.120 --> 00:05:00.840]  你女兒聽到這麼多的東西
[00:05:00.840 --> 00:05:04.760]  她就打斷了媽媽的說話
[00:05:04.760 --> 00:05:07.400]  她說「我明白了媽媽你的意思了」
[00:05:07.400 --> 00:05:10.280]  你媽媽就說「你真的明白」
[00:05:10.280 --> 00:05:11.680]  「你真的明白」
[00:05:11.680 --> 00:05:13.360]  「如果你選擇」
[00:05:13.360 --> 00:05:16.480]  「丈夫選擇得好像你爸爸一樣」
[00:05:16.480 --> 00:05:17.520]  「你知不知道」
[00:05:17.520 --> 00:05:22.480]  「你一輩子都不用買新東西」
[00:05:22.480 --> 00:05:25.280]  「他甚麼都懂得修理」
[00:05:25.280 --> 00:05:30.760]  「就好像我家一樣」
[00:05:30.760 --> 00:05:35.600]  選擇,你要選擇甚麼呢?
[00:05:35.600 --> 00:05:37.880]  你要怎樣去選擇呢?
[00:05:37.880 --> 00:05:47.280]  聖經說「誰敬畏神,神就指示他選擇的道路」
[00:05:47.280 --> 00:05:54.640]  誰敬畏神,神就指示我們選擇的道路
[00:05:54.640 --> 00:05:57.840]  人怎樣可以改頭換面呢?
[00:05:57.840 --> 00:06:00.440]  人怎樣可以改頭換面呢?
[00:06:00.440 --> 00:06:03.040]  人如果只是改頭換面
[00:06:03.040 --> 00:06:04.480]  不改你的心
[00:06:04.480 --> 00:06:07.240]  究竟改頭換面有沒有用呢?
[00:06:07.240 --> 00:06:10.560]  改變我們的外表有沒有用呢?
[00:06:10.560 --> 00:06:14.200]  聖經說「你要保守你的心」
[00:06:14.200 --> 00:06:16.000]  「勝過保守一切」
[00:06:16.000 --> 00:06:21.560]  「因為一生的果效從我們的心而發出」
[00:06:21.560 --> 00:06:24.960]  甚麼人可以改變我們的心?
[00:06:24.960 --> 00:06:31.800]  聖經說「唯有神能夠將我們的心改變」
[00:06:31.800 --> 00:06:35.960]  「給我們一個肉心,給我們一個新的心」
[00:06:35.960 --> 00:06:39.400]  「我們才能夠有所改變」
[00:06:39.400 --> 00:06:42.040]  但為甚麼有這麼多人相信耶穌
[00:06:42.040 --> 00:06:44.040]  但他的生命仍然沒有改變
[00:06:44.040 --> 00:06:48.640]  因為很多時候我們相信耶穌只是用頭腦相信
[00:06:48.640 --> 00:06:54.520]  而不是用心來願意接受悔改
[00:06:54.520 --> 00:06:58.400]  琛賢提醒年輕人
[00:06:58.400 --> 00:07:01.520]  提醒做義子的
[00:07:01.520 --> 00:07:03.800]  提醒我們每一個人
[00:07:03.800 --> 00:07:05.480]  你們要聽
[00:07:05.480 --> 00:07:08.480]  聽得盡你的心
[00:07:08.480 --> 00:07:11.720]  你才能夠成為一個有智慧的人
[00:07:11.720 --> 00:07:13.720]  你聽盡你的心
[00:07:13.720 --> 00:07:17.160]  你才能夠生命有所改變
[00:07:17.160 --> 00:07:21.960]  所以琛賢在第六章裏
[00:07:21.960 --> 00:07:26.080]  提醒我們每一個
[00:07:26.080 --> 00:07:28.640]  來作智慧人
[00:07:28.640 --> 00:07:30.640]  敬畏神的人
[00:07:30.640 --> 00:07:33.360]  你不要成為甚麼樣的人
[00:07:33.360 --> 00:07:39.000]  所以第六章講了幾個例子
[00:07:39.000 --> 00:07:43.400]  他都是用一個反面的教材
[00:07:43.400 --> 00:07:47.720]  他說「你不要做人的擔保人」
[00:07:49.720 --> 00:07:52.880]  琛賢用了幾個例子
[00:07:52.880 --> 00:07:54.560]  反面的教材
[00:07:54.560 --> 00:07:58.640]  告訴我們一個敬畏神的人
[00:07:58.640 --> 00:08:00.640]  他就不會這樣生活
[00:08:00.640 --> 00:08:02.840]  一個敬畏神的人
[00:08:02.840 --> 00:08:05.240]  他就不會成為這樣的人
[00:08:05.240 --> 00:08:06.920]  一個敬畏神的人
[00:08:06.920 --> 00:08:09.160]  他就不會這樣做
[00:08:09.160 --> 00:08:10.120]  換句話說
[00:08:10.120 --> 00:08:11.720]  一個敬畏神的人
[00:08:11.720 --> 00:08:15.880]  做這幾個例子的相反的人
[00:08:15.880 --> 00:08:20.240]  第一件事,琛賢說
[00:08:20.240 --> 00:08:22.240]  一個敬畏神的人
[00:08:22.240 --> 00:08:26.000]  他不要做一個輕率的人
[00:08:26.000 --> 00:08:28.000]  這段聖經
[00:08:28.000 --> 00:08:32.080]  教導我們不要做一個輕率的人
[00:08:32.080 --> 00:08:34.080]  用了一個甚麼例子呢
[00:08:34.080 --> 00:08:38.360]  用了一個做擔保人的例子
[00:08:38.360 --> 00:08:42.520]  我不知道你有沒有做過擔保人
[00:08:42.520 --> 00:08:43.840]  甚麼叫擔保人
[00:08:43.840 --> 00:08:48.160]  保證他有錢還給你
[00:08:48.160 --> 00:08:50.160]  這個叫擔保人
[00:08:50.160 --> 00:08:52.440]  究竟這段聖經是否教導我們
[00:08:52.440 --> 00:08:54.440]  當朋友有需要
[00:08:54.440 --> 00:08:56.440]  我們都要明哲保身
[00:08:56.440 --> 00:08:58.440]  不要做擔保人
[00:08:58.440 --> 00:09:00.760]  在這段聖經裏面
[00:09:00.760 --> 00:09:03.560]  我們要思想幾個問題
[00:09:03.560 --> 00:09:05.560]  才能回答
[00:09:05.560 --> 00:09:07.160]  第一個問題
[00:09:07.160 --> 00:09:09.160]  我們要思想
[00:09:10.600 --> 00:09:15.280]  琛賢提醒我們
[00:09:15.280 --> 00:09:19.720]  當你去做別人的擔保人
[00:09:19.720 --> 00:09:22.520]  你對被擔保的人
[00:09:22.520 --> 00:09:27.520]  你認識有多少
[00:09:27.520 --> 00:09:34.480]  所以琛賢第17章說
[00:09:34.480 --> 00:09:36.480]  在淪陷面前擊掌
[00:09:36.480 --> 00:09:38.480]  即是簽約擊掌
[00:09:38.480 --> 00:09:42.600]  當時和對方擊掌
[00:09:42.600 --> 00:09:47.040]  代表願意承擔擔保人
[00:09:47.040 --> 00:09:49.040]  他說那些是無知的人
[00:09:49.040 --> 00:09:50.040]  為甚麼
[00:09:50.040 --> 00:09:52.040]  因為其中一個理由
[00:09:52.040 --> 00:09:54.040]  你認不認識他們
[00:09:54.040 --> 00:09:56.040]  他是你的朋友
[00:09:56.040 --> 00:09:58.040]  你認識了多久
[00:09:58.040 --> 00:10:00.040]  你認識他多深
[00:10:00.040 --> 00:10:04.480]  你替那些陌生人簽約做擔保人
[00:10:04.480 --> 00:10:06.480]  其實你認不認識他們
[00:10:06.480 --> 00:10:08.480]  那些陌生人
[00:10:08.480 --> 00:10:10.480]  即是你認識了他們很久
[00:10:10.480 --> 00:10:15.480]  但是他們卻成為擔保人
[00:10:15.480 --> 00:10:19.480]  所以琛賢在這段聖經裏
[00:10:19.480 --> 00:10:22.480]  他問究竟我認不認識
[00:10:22.480 --> 00:10:24.480]  我做擔保人那個人
[00:10:24.480 --> 00:10:26.480]  如果我兒子叫我做擔保人
[00:10:26.480 --> 00:10:28.480]  我認識他多少
[00:10:28.480 --> 00:10:30.480]  他會不會還錢
[00:10:30.480 --> 00:10:31.480]  如果我認識我兒子
[00:10:31.480 --> 00:10:33.480]  他多數都不會還錢
[00:10:33.480 --> 00:10:35.480]  那你擔不擔他
[00:10:35.480 --> 00:10:37.480]  那你擔不擔
[00:10:37.480 --> 00:10:39.480]  你認識他有多少
[00:10:39.480 --> 00:10:41.480]  一樣的問題要問自己
[00:10:41.480 --> 00:10:42.480]  你認識擔保人多少
[00:10:42.480 --> 00:10:43.480]  第二
[00:10:43.480 --> 00:10:47.480]  你知不知道做擔保人的風險是怎樣
[00:10:47.480 --> 00:10:50.480]  琛賢三番四次叫你不要做擔保人
[00:10:50.480 --> 00:10:52.480]  是有理由的
[00:10:52.480 --> 00:10:55.480]  因為你知不知道風險有多大
[00:10:55.480 --> 00:10:57.480]  琛賢二十二章說
[00:10:57.480 --> 00:10:58.480]  你風險有多大
[00:10:58.480 --> 00:11:00.480]  你不要跟別人擊掌
[00:11:00.480 --> 00:11:01.480]  不要做擔保人
[00:11:01.480 --> 00:11:03.480]  不要替那些欠債作保
[00:11:03.480 --> 00:11:06.480]  如果你沒有什麼償還的時候
[00:11:06.480 --> 00:11:12.480]  何必叫人奪去你稅額的床呢
[00:11:12.480 --> 00:11:13.480]  即是意思
[00:11:13.480 --> 00:11:15.480]  你如果沒有什麼錢
[00:11:15.480 --> 00:11:16.480]  你千萬不要做擔保人
[00:11:16.480 --> 00:11:21.480]  因為連你那張床都沒有了
[00:11:21.480 --> 00:11:23.480]  風險有多少
[00:11:23.480 --> 00:11:25.480]  你知不知道風險有多大
[00:11:25.480 --> 00:11:27.480]  你想清楚
[00:11:27.480 --> 00:11:30.480]  他說不要做那些陌生人的擔保人
[00:11:30.480 --> 00:11:32.480]  這樣是很蠢的
[00:11:32.480 --> 00:11:36.480]  你要用你自己要蓋的被子都給別人
[00:11:36.480 --> 00:11:38.480]  做抵押
[00:11:38.480 --> 00:11:41.480]  你知不知道會有這樣的風險
[00:11:41.480 --> 00:11:44.480]  所以你認識你的風險
[00:11:44.480 --> 00:11:47.480]  你知道是這麼厲害的時候
[00:11:47.480 --> 00:11:49.480]  你可不可以做呢
[00:11:49.480 --> 00:11:52.480]  這樣你就不要做了
[00:11:52.480 --> 00:11:54.480]  如果你做人擔保人
[00:11:54.480 --> 00:11:57.480]  你怎樣如果做了的時候
[00:11:57.480 --> 00:11:59.480]  還沒有正式落實呢
[00:11:59.480 --> 00:12:02.480]  你快點去解救自己
[00:12:02.480 --> 00:12:03.480]  你怎樣解救
[00:12:03.480 --> 00:12:07.480]  你就要自己謙卑自己
[00:12:07.480 --> 00:12:09.480]  去求你的朋友
[00:12:09.480 --> 00:12:14.480]  和他解除承諾
[00:12:14.480 --> 00:12:17.480]  本來你的朋友求你
[00:12:17.480 --> 00:12:19.480]  做擔保人
[00:12:19.480 --> 00:12:21.480]  誰知現在你要求回去
[00:12:21.480 --> 00:12:23.480]  不要做他的擔保人
[00:12:23.480 --> 00:12:26.480]  不要做他的擔保人
[00:12:26.480 --> 00:12:29.480]  因為做擔保人很危險
[00:12:29.480 --> 00:12:32.480]  有位牧師的朋友
[00:12:32.480 --> 00:12:35.480]  曾經是做人的擔保人
[00:12:35.480 --> 00:12:37.480]  這個牧師的朋友
[00:12:37.480 --> 00:12:39.480]  認識了他的朋友很久
[00:12:39.480 --> 00:12:41.480]  覺得他的朋友都很好
[00:12:41.480 --> 00:12:43.480]  朋友又求他
[00:12:43.480 --> 00:12:44.480]  覺得有需要
[00:12:44.480 --> 00:12:46.480]  他又不想令朋友失望
[00:12:46.480 --> 00:12:49.480]  這個牧師的朋友
[00:12:49.480 --> 00:12:51.480]  做了他的朋友擔保人
[00:12:51.480 --> 00:12:54.480]  借了銀行200萬
[00:12:54.480 --> 00:12:59.480]  誰知真的不幸
[00:12:59.480 --> 00:13:01.480]  他的朋友真的沒有錢還
[00:13:01.480 --> 00:13:06.480]  結果這個人要被銀行追
[00:13:06.480 --> 00:13:10.480]  損失了差不多100萬的錢
[00:13:10.480 --> 00:13:15.480]  幫他的朋友還這筆數目
[00:13:15.480 --> 00:13:17.480]  弟兄姊妹
[00:13:17.480 --> 00:13:23.480]  你如果承擔不了這個風險
[00:13:23.480 --> 00:13:26.480]  你快些在你的朋友
[00:13:26.480 --> 00:13:28.480]  未正式落實之前
[00:13:28.480 --> 00:13:31.480]  你放下你的驕傲
[00:13:31.480 --> 00:13:34.480]  你不要以為你這樣做朋友
[00:13:34.480 --> 00:13:35.480]  去幫人
[00:13:35.480 --> 00:13:38.480]  你反而令自己落在一個
[00:13:38.480 --> 00:13:41.480]  很大的困難裏
[00:13:41.480 --> 00:13:44.480]  所以他就說你要自卑
[00:13:44.480 --> 00:13:46.480]  去懇求那個朋友
[00:13:46.480 --> 00:13:52.480]  用你離開你的承諾
[00:13:52.480 --> 00:13:55.480]  你的承諾
[00:13:55.480 --> 00:13:58.480]  很多時候我們口輕輕
[00:13:58.480 --> 00:14:01.480]  去答應人做一些事
[00:14:01.480 --> 00:14:03.480]  很多時候我們口輕輕
[00:14:03.480 --> 00:14:05.480]  去做人擔保人
[00:14:05.480 --> 00:14:09.480]  口輕輕去做一些說話的承諾
[00:14:09.480 --> 00:14:12.480]  大家知不知道看世界盃
[00:14:12.480 --> 00:14:15.480]  明年世界盃在巴西打
[00:14:15.480 --> 00:14:19.480]  今年打外圍賽
[00:14:19.480 --> 00:14:24.480]  法國隊
[00:14:24.480 --> 00:14:25.480]  大家知了
[00:14:25.480 --> 00:14:28.480]  法國隊其實都以前打得好
[00:14:28.480 --> 00:14:30.480]  今年很差
[00:14:30.480 --> 00:14:34.480]  結果在小組的賽事裏
[00:14:34.480 --> 00:14:37.480]  都不能夠找到一張入場券
[00:14:37.480 --> 00:14:38.480]  要打附加賽
[00:14:38.480 --> 00:14:42.480]  附加賽對著另一隊叫烏克蘭
[00:14:42.480 --> 00:14:45.480]  第一場沒想到他們輸了2比0
[00:14:45.480 --> 00:14:46.480]  打了兩場
[00:14:46.480 --> 00:14:50.480]  第二場如果他們不贏烏克蘭
[00:14:50.480 --> 00:14:54.480]  他們就沒辦法明年去打世界盃
[00:14:54.480 --> 00:15:02.480]  所以其實要贏三球都很困難
[00:15:02.480 --> 00:15:05.480]  法國有一個天氣小姐
[00:15:05.480 --> 00:15:07.480]  對傳媒說
[00:15:07.480 --> 00:15:10.480]  如果我們法國人
[00:15:10.480 --> 00:15:12.480]  法國隊贏到烏克蘭
[00:15:12.480 --> 00:15:16.480]  第二場我就脫光衣服到處走
[00:15:16.480 --> 00:15:23.480]  你會不會下一個這樣的承諾呢
[00:15:23.480 --> 00:15:24.480]  結果怎樣呢
[00:15:24.480 --> 00:15:26.480]  法國隊
[00:15:26.480 --> 00:15:28.480]  法國隊怎樣
[00:15:28.480 --> 00:15:30.480]  真的贏了
[00:15:30.480 --> 00:15:31.480]  慘了
[00:15:31.480 --> 00:15:34.480]  我不說了
[00:15:34.480 --> 00:15:37.480]  你會不會做一個這樣的承諾
[00:15:37.480 --> 00:15:39.480]  口輕輕
[00:15:39.480 --> 00:15:41.480]  口輕輕
[00:15:41.480 --> 00:15:42.480]  你會不會
[00:15:42.480 --> 00:15:47.480]  有一次我在電視裏面看一個特輯
[00:15:47.480 --> 00:15:50.480]  在中國的北邊
[00:15:50.480 --> 00:15:53.480]  有一個族
[00:15:53.480 --> 00:15:55.480]  不知道是新疆
[00:15:55.480 --> 00:15:58.480]  這一班人他們都是訓練野馬的
[00:15:58.480 --> 00:15:59.480]  做遊牧民族的
[00:15:59.480 --> 00:16:00.480]  訓練野馬
[00:16:00.480 --> 00:16:01.480]  他們訓練一匹野馬
[00:16:01.480 --> 00:16:03.480]  需要不知道幾個月
[00:16:03.480 --> 00:16:06.480]  還是很長時間
[00:16:06.480 --> 00:16:09.480]  一個月還是幾個月
[00:16:09.480 --> 00:16:11.480]  去訓練一匹野馬
[00:16:11.480 --> 00:16:15.480]  去馴服一匹野馬
[00:16:15.480 --> 00:16:24.480]  電視台就找來一個北京的練馬師
[00:16:24.480 --> 00:16:25.480]  他說
[00:16:25.480 --> 00:16:27.480]  我可以幾個小時
[00:16:27.480 --> 00:16:30.480]  就可以將這一匹野馬
[00:16:30.480 --> 00:16:32.480]  可以馴服下來
[00:16:32.480 --> 00:16:36.480]  那個族的人就真的不相信
[00:16:36.480 --> 00:16:39.480]  我們未曾發生過這樣的事
[00:16:39.480 --> 00:16:41.480]  一定要一個月
[00:16:41.480 --> 00:16:43.480]  或者幾個月的時間
[00:16:43.480 --> 00:16:45.480]  去馴服一匹野馬
[00:16:45.480 --> 00:16:47.480]  可能是一個月的時間
[00:16:47.480 --> 00:16:49.480]  所以他就在傳媒
[00:16:49.480 --> 00:16:50.480]  在電視機
[00:16:50.480 --> 00:16:53.480]  如果這個北京練馬師真的這麼厲害
[00:16:53.480 --> 00:16:55.480]  我就將這一匹野馬送給他
[00:16:55.480 --> 00:16:56.480]  如果他馴服了
[00:16:56.480 --> 00:16:57.480]  幾個小時
[00:16:57.480 --> 00:16:58.480]  結果
[00:16:58.480 --> 00:17:02.480]  那個練馬師真的用了幾個小時的時間
[00:17:02.480 --> 00:17:05.480]  就可以將這一匹野馬
[00:17:05.480 --> 00:17:07.480]  連電馬都不行
[00:17:07.480 --> 00:17:09.480]  把馬鞍放上去
[00:17:09.480 --> 00:17:11.480]  然後騎上去
[00:17:11.480 --> 00:17:14.480]  這樣來馴服了這一匹野馬
[00:17:14.480 --> 00:17:17.480]  但結果他有沒有送這匹馬給他呢
[00:17:17.480 --> 00:17:19.480]  又是口輕輕
[00:17:19.480 --> 00:17:23.480]  很多時候都口輕輕
[00:17:23.480 --> 00:17:25.480]  你有沒有口輕輕
[00:17:25.480 --> 00:17:28.480]  有時候我自己也有口輕輕
[00:17:28.480 --> 00:17:29.480]  在幾個月前
[00:17:29.480 --> 00:17:32.480]  我口輕輕答應了處理堂主任
[00:17:32.480 --> 00:17:34.480]  以為很容易做
[00:17:34.480 --> 00:17:36.480]  沒幾個時間就發現
[00:17:36.480 --> 00:17:38.480]  自己又做不定
[00:17:38.480 --> 00:17:42.480]  我就求教會放過我
[00:17:42.480 --> 00:17:45.480]  不用做處理堂主任
[00:17:45.480 --> 00:17:50.480]  所以沒有口輕輕地答應人
[00:17:50.480 --> 00:17:53.480]  有時候我們口輕輕
[00:17:53.480 --> 00:17:56.480]  以為自己能夠做得到
[00:17:56.480 --> 00:18:00.480]  但是原來風險這麼大
[00:18:00.480 --> 00:18:03.480]  原來風險這麼大
[00:18:03.480 --> 00:18:07.480]  是不是神叫我們不要做擔保人呢
[00:18:07.480 --> 00:18:11.480]  在針研第三章二十七節
[00:18:11.480 --> 00:18:12.480]  很奇怪
[00:18:12.480 --> 00:18:14.480]  針研第三章二十七節
[00:18:14.480 --> 00:18:18.480]  他說的話和第六章好像有矛盾
[00:18:18.480 --> 00:18:22.480]  他說你手上有行善的力量
[00:18:22.480 --> 00:18:24.480]  你就不可推遲
[00:18:24.480 --> 00:18:29.480]  就當向那應得的人來施行
[00:18:29.480 --> 00:18:33.480]  兄姊妹究竟你可不可以做擔保人呢
[00:18:33.480 --> 00:18:35.480]  你可不可以做呢
[00:18:35.480 --> 00:18:38.480]  如果我兒子問我做擔保人
[00:18:38.480 --> 00:18:41.480]  我應該回答他可以
[00:18:41.480 --> 00:18:43.480]  還是不可以呢
[00:18:43.480 --> 00:18:45.480]  應該怎樣
[00:18:45.480 --> 00:18:47.480]  你會怎樣做
[00:18:47.480 --> 00:18:49.480]  你會怎樣做
[00:18:49.480 --> 00:18:51.480]  如果我兒子問我
[00:18:51.480 --> 00:18:53.480]  如果我沒錢的話
[00:18:53.480 --> 00:18:55.480]  我就不會做他的擔保人
[00:18:55.480 --> 00:18:57.480]  如果我有錢的話
[00:18:57.480 --> 00:19:00.480]  我就做他的擔保人
[00:19:00.480 --> 00:19:05.480]  他說如果你有多餘的錢
[00:19:05.480 --> 00:19:10.480]  你不會怕擔保人來招致你的損失
[00:19:10.480 --> 00:19:12.480]  那你就做擔保人
[00:19:12.480 --> 00:19:15.480]  但如果你沒錢的話
[00:19:15.480 --> 00:19:17.480]  你就千萬不要做擔保人
[00:19:17.480 --> 00:19:20.480]  否則連你睡的床也沒有
[00:19:20.480 --> 00:19:23.480]  連你蓋的被子也沒有
[00:19:23.480 --> 00:19:28.480]  所以真言教導我們
[00:19:28.480 --> 00:19:30.480]  其實很重要的一件事
[00:19:30.480 --> 00:19:32.480]  你不要口輕輕
[00:19:32.480 --> 00:19:35.480]  做一個很輕率的人
[00:19:35.480 --> 00:19:37.480]  一個敬畏神的人
[00:19:37.480 --> 00:19:41.480]  他是一個很認真不會口輕輕的人
[00:19:41.480 --> 00:19:45.480]  星期二我接到一個電話訪問我
[00:19:45.480 --> 00:19:49.480]  他問我贊不贊成勞工假期加五天
[00:19:49.480 --> 00:19:53.480]  其實我本來想回答他
[00:19:53.480 --> 00:19:55.480]  回答他什麼
[00:19:55.480 --> 00:19:57.480]  當然是贊成
[00:19:57.480 --> 00:20:00.480]  不過我都不知道是不是勞工
[00:20:00.480 --> 00:20:03.480]  因為我都不是放勞工假期
[00:20:03.480 --> 00:20:06.480]  第一我都不知道勞工假期有多少
[00:20:06.480 --> 00:20:08.480]  我這麼口輕輕回答他
[00:20:08.480 --> 00:20:12.480]  我可能預備講章的時候覺得不應該口輕輕
[00:20:12.480 --> 00:20:15.480]  我問他勞工假期有多少天
[00:20:15.480 --> 00:20:20.480]  他告訴我十二天
[00:20:20.480 --> 00:20:22.480]  我說十二天
[00:20:22.480 --> 00:20:24.480]  我又想想
[00:20:24.480 --> 00:20:29.480]  如果我是老闆應不應該贊成呢
[00:20:29.480 --> 00:20:31.480]  我又不是勞工
[00:20:31.480 --> 00:20:33.480]  我都不知道勞工他想不想贊成
[00:20:33.480 --> 00:20:34.480]  我又怎麼回答他呢
[00:20:34.480 --> 00:20:36.480]  我咿咿嗡嗡得兩嗡
[00:20:36.480 --> 00:20:38.480]  他都不用力我回答了
[00:20:44.480 --> 00:20:47.480]  你不要做一個輕率的人
[00:20:47.480 --> 00:20:49.480]  講一句YES多麼容易
[00:20:49.480 --> 00:20:54.480]  但是你講了是不是帶來什麼影響呢
[00:20:54.480 --> 00:20:57.480]  你有沒有想過
