
[00:00:00.000 --> 00:00:03.000]  我們一起低頭同心祈禱
[00:02:35.000 --> 00:02:38.000]  向他的子女認錯
[00:02:38.000 --> 00:02:39.000]  知道自己不對
[00:02:39.000 --> 00:02:41.000]  不過小菊在他心裡面
[00:02:41.000 --> 00:02:46.000]  沒辦法忘記他爸爸對他那種受的創傷
[00:02:46.000 --> 00:02:49.000]  所以他發誓不會見他爸爸
[00:02:49.000 --> 00:02:51.000]  所以當他爸爸臨死的時候
[00:02:51.000 --> 00:02:52.000]  他都不見他一面
[00:02:52.000 --> 00:02:54.000]  他就是一個這麼鐵石心腸
[00:02:54.000 --> 00:02:55.000]  不肯原諒人
[00:02:55.000 --> 00:02:58.000]  不肯認錯一個這樣的人
[00:02:58.000 --> 00:03:02.000]  他立志不要像他爸爸那樣做走鬼
[00:03:02.000 --> 00:03:03.000]  不於就
[00:03:03.000 --> 00:03:05.000]  他真的這樣做
[00:03:05.000 --> 00:03:07.000]  不過有一樣東西像爸爸
[00:03:07.000 --> 00:03:09.000]  就是他教子女的方式
[00:03:09.000 --> 00:03:12.000]  他一樣用他爸爸那種方式
[00:03:12.000 --> 00:03:15.000]  打罵罵對他的子女
[00:03:15.000 --> 00:03:19.000]  所以他女兒的成長就是這樣的底下
[00:03:19.000 --> 00:03:25.000]  變得情緒不是很好
[00:03:25.000 --> 00:03:28.000]  他的脾氣好像他媽媽
[00:03:28.000 --> 00:03:30.000]  對子女也是打打罵罵
[00:03:30.000 --> 00:03:33.000]  喝喝罵罵
[00:03:33.000 --> 00:03:34.000]  他的兒子
[00:03:34.000 --> 00:03:39.000]  當他的兒子長大
[00:03:39.000 --> 00:03:41.000]  在一個年輕的時候反叛
[00:03:41.000 --> 00:03:42.000]  做了嬉皮士
[00:03:42.000 --> 00:03:45.000]  吸食大麻
[00:03:45.000 --> 00:03:47.000]  小谷的女兒對這個兒子
[00:03:47.000 --> 00:03:52.000]  就是小谷的孫
[00:03:52.000 --> 00:03:54.000]  很生氣
[00:03:54.000 --> 00:03:55.000]  要趕他走
[00:03:55.000 --> 00:03:56.000]  就把他趕走了
[00:03:56.000 --> 00:03:57.000]  說不要見這個兒子
[00:03:57.000 --> 00:04:00.000]  不同意和這個兒子脫離關係
[00:04:00.000 --> 00:04:02.000]  所以父母
[00:04:02.000 --> 00:04:05.000]  母子一刀兩斷
[00:04:05.000 --> 00:04:06.000]  他這個兒子結了婚
[00:04:06.000 --> 00:04:10.000]  後來和他的太太離婚
[00:04:10.000 --> 00:04:12.000]  很奇怪
[00:04:12.000 --> 00:04:13.000]  這個兒子
[00:04:13.000 --> 00:04:15.000]  所表現的就像媽媽那樣
[00:04:15.000 --> 00:04:18.000]  他說不要和太太再見面
[00:04:18.000 --> 00:04:22.000]  所以你會看到這個家族
[00:04:22.000 --> 00:04:24.000]  由爸爸到女兒
[00:04:24.000 --> 00:04:25.000]  女兒到女兒
[00:04:25.000 --> 00:04:27.000]  女兒到兒子
[00:04:27.000 --> 00:04:29.000]  都是用一種無恩言
[00:04:29.000 --> 00:04:30.000]  你怎樣對我
[00:04:30.000 --> 00:04:32.000]  我怎樣對你
[00:04:32.000 --> 00:04:33.000]  你對我不好
[00:04:33.000 --> 00:04:34.000]  我對你不好
[00:04:34.000 --> 00:04:35.000]  你對我罵
[00:04:35.000 --> 00:04:37.000]  我不喜歡你
[00:04:37.000 --> 00:04:39.000]  我不見你
[00:04:39.000 --> 00:04:43.000]  這個就是一個無恩典的人生
[00:04:43.000 --> 00:04:46.000]  一個無恩典的人生
[00:04:46.000 --> 00:04:49.000]  是一個以眼還牙
[00:04:49.000 --> 00:04:51.000]  一個無恩典的世界
[00:04:51.000 --> 00:04:52.000]  是一個你做初一
[00:04:52.000 --> 00:04:53.000]  我做十五
[00:04:53.000 --> 00:04:55.000]  一個無恩典的世界
[00:04:55.000 --> 00:04:56.000]  就是有怨報怨
[00:04:56.000 --> 00:04:57.000]  有仇報仇
[00:04:57.000 --> 00:04:59.000]  一個無恩典的世界
[00:04:59.000 --> 00:05:00.000]  就是一個無憐憫
[00:05:00.000 --> 00:05:03.000]  甚至無寬恕的世界
[00:05:03.000 --> 00:05:07.000]  你是否活在一個這樣的世界
[00:05:07.000 --> 00:05:09.000]  你病
[00:05:09.000 --> 00:05:14.000]  你的老闆不會可憐你
[00:05:14.000 --> 00:05:16.000]  病都要上班
[00:05:16.000 --> 00:05:18.000]  有很多人病都要上班
[00:05:18.000 --> 00:05:19.000]  沒辦法
[00:05:19.000 --> 00:05:21.000]  我做這行
[00:05:21.000 --> 00:05:23.000]  我不上班
[00:05:23.000 --> 00:05:25.000]  老闆又不知怎樣對我
[00:05:25.000 --> 00:05:31.000]  我們活在一個這樣的世界裏
[00:05:31.000 --> 00:05:33.000]  無恩典的世界
[00:05:33.000 --> 00:05:38.000]  叫人與人之間產生很大的隔離
[00:05:38.000 --> 00:05:39.000]  無恩典的世界
[00:05:39.000 --> 00:05:41.000]  很多時候惡性循環
[00:05:41.000 --> 00:05:43.000]  無恩典的世界
[00:05:43.000 --> 00:05:45.000]  叫人好像看不到
[00:05:45.000 --> 00:05:46.000]  甚麼是愛
[00:05:46.000 --> 00:05:48.000]  甚麼是盼望
[00:05:48.000 --> 00:05:51.000]  有恩典的世界是怎樣
[00:05:51.000 --> 00:05:55.000]  今日我們嘗試去看
[00:05:55.000 --> 00:05:58.000]  一個有恩典的世界是怎樣
[00:05:58.000 --> 00:06:02.000]  耶穌基督說他是恩典的本身
[00:06:02.000 --> 00:06:06.000]  他的來要將恩典來給我們
[00:06:06.000 --> 00:06:11.000]  在這段聖經有三個很重要的動詞
[00:06:11.000 --> 00:06:16.000]  這三個動詞成為我們恩典的旅程
[00:06:16.000 --> 00:06:21.000]  這個恩典的旅程改變了我們人類的歷史
[00:06:21.000 --> 00:06:23.000]  亦都改變了我們的人生
[00:06:23.000 --> 00:06:26.000]  這個恩典之旅是怎樣
[00:06:26.000 --> 00:06:27.000]  在第五節
[00:06:27.000 --> 00:06:28.000]  當我們死在過犯裏面
[00:06:28.000 --> 00:06:31.000]  他就叫我們和基督一同活過來
[00:06:31.000 --> 00:06:33.000]  一同活過來
[00:06:33.000 --> 00:06:36.000]  恩典進入我們的當中
[00:06:36.000 --> 00:06:38.000]  叫我們和耶穌一同活過來
[00:06:38.000 --> 00:06:40.000]  恩典怎樣來到
[00:06:40.000 --> 00:06:41.000]  在第八節
[00:06:41.000 --> 00:06:44.000]  他說你們得救是本乎恩
[00:06:44.000 --> 00:06:46.000]  也恩著信
[00:06:46.000 --> 00:06:50.000]  今節回來收到一張分卡
[00:06:50.000 --> 00:06:52.000]  裏面就是這節金句
[00:06:52.000 --> 00:06:56.000]  這個就是我們信仰的核心
[00:06:56.000 --> 00:07:00.000]  恩典就是我們信仰的核心
[00:07:00.000 --> 00:07:03.000]  更加恩典帶來甚麼
[00:07:03.000 --> 00:07:07.000]  恩典是帶來我們生命的改變
[00:07:07.000 --> 00:07:09.000]  所以第十節說
[00:07:09.000 --> 00:07:10.000]  恩典是甚麼
[00:07:10.000 --> 00:07:14.000]  在基督裏面我們成為一個新造的人
[00:07:14.000 --> 00:07:17.000]  我們完事去工作
[00:07:17.000 --> 00:07:20.000]  這三個動詞
[00:07:20.000 --> 00:07:25.000]  刻畫了耶穌來到這個世界
[00:07:25.000 --> 00:07:31.000]  帶來恩典帶來改變
[00:07:31.000 --> 00:07:34.000]  恩典帶來改變
[00:07:34.000 --> 00:07:36.000]  有恩典才有改變
[00:07:36.000 --> 00:07:37.000]  沒有恩典沒有改變
[00:07:37.000 --> 00:07:39.000]  沒有耶穌沒有改變
[00:07:39.000 --> 00:07:42.000]  在這段聖經告訴我們
[00:07:42.000 --> 00:07:45.000]  為何恩典這麼重要
[00:07:45.000 --> 00:07:47.000]  為何耶穌來到這麼重要
[00:07:47.000 --> 00:07:49.000]  沒有了耶穌行不行
[00:07:49.000 --> 00:07:51.000]  這段聖經說
[00:07:51.000 --> 00:07:52.000]  如果沒有了耶穌
[00:07:52.000 --> 00:07:53.000]  我們的人生是怎樣
[00:07:53.000 --> 00:07:55.000]  我們的生活方式是怎樣
[00:07:55.000 --> 00:07:56.000]  如果沒有了耶穌
[00:07:56.000 --> 00:07:58.000]  我們的生活方式
[00:07:58.000 --> 00:08:03.000]  就被這個世界的潮流所控制
[00:08:03.000 --> 00:08:06.000]  隨從所控制
[00:08:06.000 --> 00:08:11.000]  今日我們所有的一個甚麼世界
[00:08:11.000 --> 00:08:16.000]  今日我們所處身一個賭博文化的世界
[00:08:16.000 --> 00:08:22.000]  我在澳洲每去一個商場
[00:08:22.000 --> 00:08:25.000]  都有一個投注站
[00:08:25.000 --> 00:08:26.000]  買甚麼
[00:08:26.000 --> 00:08:27.000]  六合彩
[00:08:27.000 --> 00:08:29.000]  比香港還要重要
[00:08:29.000 --> 00:08:34.000]  每個商場都有六合彩的投注站
[00:08:34.000 --> 00:08:38.000]  每個商場都有
[00:08:38.000 --> 00:08:39.000]  很簡單
[00:08:39.000 --> 00:08:40.000]  你買六合彩
[00:08:40.000 --> 00:08:44.000]  差不多每個商場都有買六合彩
[00:08:44.000 --> 00:08:47.000]  當然不是買馬
[00:08:47.000 --> 00:08:50.000]  六合彩原來這麼普遍
[00:08:50.000 --> 00:08:53.000]  每個商場都有
[00:08:53.000 --> 00:08:54.000]  賭博文化
[00:08:54.000 --> 00:08:56.000]  色情文化
[00:08:56.000 --> 00:08:59.000]  你看香港的新聞
[00:08:59.000 --> 00:09:02.000]  每個星期都有非禮案
[00:09:02.000 --> 00:09:04.000]  強姦案
[00:09:04.000 --> 00:09:06.000]  偷拍案
[00:09:06.000 --> 00:09:10.000]  我都不知為何
[00:09:10.000 --> 00:09:14.000]  為何新聞這麼多
[00:09:14.000 --> 00:09:16.000]  人究竟是甚麼
[00:09:16.000 --> 00:09:20.000]  或者你會想到我們在商業社會
[00:09:20.000 --> 00:09:24.000]  很多時候我們處身一個不誠實的文化裏
[00:09:24.000 --> 00:09:26.000]  講大話的文化裏
[00:09:26.000 --> 00:09:30.000]  你總去買東西都曾經被人騙過
[00:09:30.000 --> 00:09:32.000]  不少次
[00:09:32.000 --> 00:09:34.000]  你在騙裏你會成長
[00:09:34.000 --> 00:09:37.000]  你怎會知道那些騙人的方法
[00:09:37.000 --> 00:09:39.000]  我們消費的文化
[00:09:39.000 --> 00:09:42.000]  每一個人都知道甚麼叫淘寶
[00:09:42.000 --> 00:09:44.000]  這裏有沒有人不知淘寶
[00:09:44.000 --> 00:09:46.000]  我也有淘寶帳號
[00:09:46.000 --> 00:09:47.000]  買過一次
[00:09:47.000 --> 00:09:49.000]  這麼多
[00:09:49.000 --> 00:09:51.000]  不過如果我在香港
[00:09:51.000 --> 00:09:53.000]  可能不停上網都不停
[00:09:53.000 --> 00:09:55.000]  消費的文化
[00:09:55.000 --> 00:09:58.000]  你不懂的
[00:09:58.000 --> 00:10:02.000]  都會知道甚麼是消費
[00:10:02.000 --> 00:10:04.000]  所以11月11日
[00:10:04.000 --> 00:10:06.000]  在大陸
[00:10:06.000 --> 00:10:08.000]  我想不是大陸
[00:10:08.000 --> 00:10:12.000]  在淘寶裏面
[00:10:12.000 --> 00:10:16.000]  的銷售額是2000億的人民幣
[00:10:16.000 --> 00:10:17.000]  一天
[00:10:17.000 --> 00:10:18.000]  一天
[00:10:18.000 --> 00:10:19.000]  嘩
[00:10:19.000 --> 00:10:22.000]  原來消費這麼厲害
[00:10:22.000 --> 00:10:23.000]  享樂的文化
[00:10:23.000 --> 00:10:25.000]  同性婚姻的文化
[00:10:25.000 --> 00:10:26.000]  你有沒有想過
[00:10:26.000 --> 00:10:28.000]  今天
[00:10:28.000 --> 00:10:30.000]  同性婚姻
[00:10:30.000 --> 00:10:31.000]  多少人
[00:10:31.000 --> 00:10:34.000]  是鼓吹這件事
[00:10:34.000 --> 00:10:37.000]  我們的人生觀
[00:10:37.000 --> 00:10:39.000]  我們的價值觀
[00:10:39.000 --> 00:10:42.000]  是被這個世界的潮流
[00:10:42.000 --> 00:10:45.000]  所捆綁住
[00:10:45.000 --> 00:10:47.000]  不單止如此
[00:10:47.000 --> 00:10:49.000]  因為我們這個世界
[00:10:49.000 --> 00:10:51.000]  是被超自然一種
[00:10:51.000 --> 00:10:53.000]  勢力所影響
[00:10:53.000 --> 00:10:55.000]  當時的社會
[00:10:55.000 --> 00:10:57.000]  已不所謂的社會
[00:10:57.000 --> 00:10:58.000]  被這個迷信
[00:10:58.000 --> 00:10:59.000]  亞迪邁這個神像
[00:10:59.000 --> 00:11:01.000]  他們迷信所影響
[00:11:01.000 --> 00:11:02.000]  今日香港的社會
[00:11:02.000 --> 00:11:04.000]  風水星座
[00:11:04.000 --> 00:11:06.000]  掌上新年來到了
[00:11:06.000 --> 00:11:07.000]  總是見到
[00:11:07.000 --> 00:11:09.000]  那幾個主持人
[00:11:09.000 --> 00:11:10.000]  或者那些主持人
[00:11:10.000 --> 00:11:12.000]  都講這些東西
[00:11:12.000 --> 00:11:15.000]  你不多不少都會影響到
[00:11:15.000 --> 00:11:17.000]  你不多不少都會影響到
[00:11:17.000 --> 00:11:19.000]  我的車牌
[00:11:19.000 --> 00:11:21.000]  很多個八字
[00:11:21.000 --> 00:11:23.000]  不是我特意選的
[00:11:23.000 --> 00:11:25.000]  是有人送給我的
[00:11:25.000 --> 00:11:26.000]  那我沒辦法
[00:11:26.000 --> 00:11:27.000]  人家送的
[00:11:27.000 --> 00:11:29.000]  我親戚送給我的
[00:11:29.000 --> 00:11:31.000]  那我也要了它
[00:11:31.000 --> 00:11:33.000]  不過
[00:11:33.000 --> 00:11:35.000]  影響我們
[00:11:35.000 --> 00:11:37.000]  所以樓宇沒有「四」
[00:11:37.000 --> 00:11:39.000]  你現在住的樓宇
[00:11:39.000 --> 00:11:41.000]  是沒有「四」的
[00:11:41.000 --> 00:11:43.000]  不等於你不是住在第四層
[00:11:43.000 --> 00:11:47.000]  只不過沒有「四」字
[00:11:47.000 --> 00:11:49.000]  我們受著
[00:11:49.000 --> 00:11:51.000]  這一種的影響
[00:11:51.000 --> 00:11:53.000]  在我們的生命
[00:11:53.000 --> 00:11:55.000]  更加我們
[00:11:55.000 --> 00:11:57.000]  在放縱自己肉體的情慾
[00:11:57.000 --> 00:11:59.000]  我們不單止受世界
[00:11:59.000 --> 00:12:01.000]  受邪靈
[00:12:01.000 --> 00:12:03.000]  甚至受自己的肉體
[00:12:03.000 --> 00:12:05.000]  那個的影響
[00:12:05.000 --> 00:12:09.000]  我忘了十一月還是十月
[00:12:09.000 --> 00:12:12.000]  加拿大說大麻合法化
[00:12:12.000 --> 00:12:14.000]  第一天
[00:12:14.000 --> 00:12:15.000]  那些大麻都賣光了
[00:12:15.000 --> 00:12:17.000]  那些人排隊
[00:12:17.000 --> 00:12:20.000]  每個人都喜歡大麻
[00:12:20.000 --> 00:12:23.000]  或者曾經聽過
[00:12:23.000 --> 00:12:25.000]  不知道是謠傳還是真的
[00:12:25.000 --> 00:12:27.000]  可樂都將飲品加入
[00:12:27.000 --> 00:12:29.000]  這些大麻給你
[00:12:29.000 --> 00:12:31.000]  奉獻一下你
[00:12:31.000 --> 00:12:33.000]  我不知道
[00:12:33.000 --> 00:12:35.000]  一個社會
[00:12:35.000 --> 00:12:38.000]  人的心想什麼
[00:12:38.000 --> 00:12:41.000]  我們就去鼓吹合法化
[00:12:41.000 --> 00:12:44.000]  去滿足我們那種慾望
[00:12:44.000 --> 00:12:47.000]  妓女合法化
[00:12:47.000 --> 00:12:49.000]  或者嫖妓合法化
[00:12:49.000 --> 00:12:50.000]  吸煙合法化
[00:12:50.000 --> 00:12:51.000]  賭博合法化
[00:12:51.000 --> 00:12:52.000]  大麻合法化
[00:12:52.000 --> 00:12:54.000]  我不知道將來還有什麼合法
[00:12:54.000 --> 00:12:56.000]  同性的合法化
[00:12:56.000 --> 00:12:58.000]  總之能夠滿足你
[00:12:58.000 --> 00:13:00.000]  你都會合法化去
[00:13:00.000 --> 00:13:03.000]  這個成為整個社會的潮流
[00:13:03.000 --> 00:13:07.000]  社會是我們去表達我們的慾望
[00:13:07.000 --> 00:13:09.000]  我說美信耶穌的時候
[00:13:09.000 --> 00:13:10.000]  我們受著這些控制
[00:13:10.000 --> 00:13:11.000]  結果是怎樣
[00:13:11.000 --> 00:13:13.000]  最重要是結果
[00:13:13.000 --> 00:13:16.000]  一個沒有神為中心的人生
[00:13:16.000 --> 00:13:19.000]  一個不是以神為中心的人生
[00:13:19.000 --> 00:13:23.000]  結果說死在罪惡過犯裏面
[00:13:23.000 --> 00:13:25.000]  是惹神憤怒的
[00:13:25.000 --> 00:13:28.000]  這個這樣的人生裏面
[00:13:28.000 --> 00:13:31.000]  最近我收到一個WhatsApp
[00:13:31.000 --> 00:13:32.000]  這個WhatsApp說
[00:13:32.000 --> 00:13:35.000]  很多年前一位年青人的一個故事
[00:13:35.000 --> 00:13:39.000]  這位年青人本來是讀牙醫的
[00:13:39.000 --> 00:13:41.000]  差不多成為牙醫
[00:13:41.000 --> 00:13:43.000]  但因為被人發現吸毒
[00:13:43.000 --> 00:13:46.000]  結果開除了
[00:13:46.000 --> 00:13:48.000]  繼而去做販毒
[00:13:48.000 --> 00:13:49.000]  做到販毒Q
[00:13:49.000 --> 00:13:53.000]  接著他在大學裏面放縱他自己
[00:13:53.000 --> 00:14:02.000]  過著一個同性戀的生活濫交
[00:14:02.000 --> 00:14:05.000]  結果他成為囚犯
[00:14:05.000 --> 00:14:06.000]  因為毒Q
[00:14:06.000 --> 00:14:09.000]  接著驗出有愛滋病
[00:14:09.000 --> 00:14:12.000]  他的朋友離開他
[00:14:12.000 --> 00:14:14.000]  他就是這樣無助的時候
[00:14:14.000 --> 00:14:15.000]  他醒覺
[00:14:15.000 --> 00:14:16.000]  他打電話給媽媽
[00:14:16.000 --> 00:14:17.000]  媽媽鼓勵他
[00:14:17.000 --> 00:14:19.000]  叫他讀聖經
[00:14:19.000 --> 00:14:21.000]  他就是讀了聖經
[00:14:21.000 --> 00:14:23.000]  認識信仰
[00:14:23.000 --> 00:14:28.000]  結果他竟然成為一個基督徒
[00:14:28.000 --> 00:14:30.000]  竟然當他出獄的時候
[00:14:30.000 --> 00:14:32.000]  去神學院讀書
[00:14:32.000 --> 00:14:33.000]  成為博士
[00:14:33.000 --> 00:14:35.000]  接著成為神學教授
[00:14:35.000 --> 00:14:36.000]  去訓練人
[00:14:36.000 --> 00:14:40.000]  分享耶穌怎樣改變他的生命
[00:14:40.000 --> 00:14:44.000]  一個這樣的私人器皿
[00:14:44.000 --> 00:14:47.000]  他2008年曾經來香港
[00:14:47.000 --> 00:14:49.000]  去分享他的見證
[00:14:49.000 --> 00:14:54.000]  不過不知為何最近又傳他很多年前的見證
[00:14:54.000 --> 00:14:57.000]  為何他有這種改變
[00:14:57.000 --> 00:14:59.000]  這種改變因為有恩典
[00:14:59.000 --> 00:15:01.000]  他有醒覺
[00:15:01.000 --> 00:15:03.000]  他有改變
[00:15:03.000 --> 00:15:06.000]  改變了他的人生
[00:15:06.000 --> 00:15:10.000]  這段聖經說:那時你們這樣
[00:15:10.000 --> 00:15:12.000]  從前你們這樣
[00:15:12.000 --> 00:15:14.000]  但是現在不同了
[00:15:14.000 --> 00:15:17.000]  現在因為耶穌來到的時候
[00:15:17.000 --> 00:15:19.000]  我們和耶穌一同活過來
[00:15:19.000 --> 00:15:21.000]  我們和耶穌復活了
[00:15:21.000 --> 00:15:24.000]  我們和耶穌一起坐在天上
[00:15:24.000 --> 00:15:27.000]  原來有恩典就帶來改變
[00:15:27.000 --> 00:15:30.000]  我記得我中學的時候
[00:15:30.000 --> 00:15:33.000]  一個年輕人
[00:15:33.000 --> 00:15:34.000]  好像當時的年青人
[00:15:34.000 --> 00:15:37.000]  很喜歡聽潮流音樂
[00:15:37.000 --> 00:15:38.000]  打麻將
[00:15:38.000 --> 00:15:39.000]  說些不好聽的話
[00:15:39.000 --> 00:15:41.000]  看色情雜誌
[00:15:41.000 --> 00:15:44.000]  不覺得有什麼問題
[00:15:44.000 --> 00:15:47.000]  甚至我說我相信耶穌
[00:15:47.000 --> 00:15:50.000]  我只是在考試的時候去祈禱
[00:15:50.000 --> 00:15:52.000]  神讓我過關
[00:15:52.000 --> 00:15:55.000]  其實不要真心相信
[00:15:55.000 --> 00:15:57.000]  直到中五的時候
[00:15:57.000 --> 00:16:00.000]  神的光照亮我的心
[00:16:00.000 --> 00:16:03.000]  讓我們看到我有罪
[00:16:03.000 --> 00:16:06.000]  有人說
[00:16:06.000 --> 00:16:08.000]  世界只有兩種人
[00:16:08.000 --> 00:16:12.000]  一種是蒙恩認罪的罪人
[00:16:12.000 --> 00:16:15.000]  另一種是不認罪的罪人
[00:16:15.000 --> 00:16:17.000]  你是哪一種人?
[00:16:17.000 --> 00:16:19.000]  你是蒙恩認罪的罪人
[00:16:19.000 --> 00:16:23.000]  還是你不認罪的罪人?
[00:16:23.000 --> 00:16:25.000]  神的光照亮我的心
[00:16:25.000 --> 00:16:27.000]  認罪去悔改
[00:16:27.000 --> 00:16:30.000]  沒有恩典沒有改變
[00:16:30.000 --> 00:16:32.000]  然而神豐富的恩典
[00:16:32.000 --> 00:16:33.000]  臨到我身上
[00:16:33.000 --> 00:16:36.000]  以致我能夠改變
[00:16:36.000 --> 00:16:38.000]  以致我能夠活過來
[00:16:38.000 --> 00:16:45.000]  我們怎樣可以得到這個恩典
[00:16:45.000 --> 00:16:47.000]  用信心來接受
[00:16:47.000 --> 00:16:49.000]  在第八節到第九節
[00:16:49.000 --> 00:16:52.000]  「你們得救是本乎因
[00:16:52.000 --> 00:16:53.000]  也因著信
[00:16:53.000 --> 00:16:58.000]  且並不是出於自己乃是神所賜的」
[00:16:58.000 --> 00:17:02.000]  在一個英國討論宗教比較研討會裡
[00:17:02.000 --> 00:17:07.000]  有人問基督教最大的特色是什麼
[00:17:07.000 --> 00:17:08.000]  有人說復活
[00:17:08.000 --> 00:17:10.000]  很多很多比較
[00:17:10.000 --> 00:17:18.000]  其中一位神學家或文學家
[00:17:18.000 --> 00:17:20.000]  C.S. Lewis
[00:17:20.000 --> 00:17:25.000]  他說基督教最大的獨特點就是恩典
[00:17:25.000 --> 00:17:31.000]  而恩典就是我們信仰的核心
[00:17:31.000 --> 00:17:32.000]  恩典是什麼?
[00:17:32.000 --> 00:17:36.000]  恩典就是我們不配得而得到
[00:17:36.000 --> 00:17:42.000]  注意我們何時得到這個恩典
[00:17:42.000 --> 00:17:45.000]  何時我們能夠和耶穌活過來
[00:17:45.000 --> 00:17:49.000]  他說當我們在罪惡過犯的時候
[00:17:49.000 --> 00:17:51.000]  我們本來與神隔絕
[00:17:51.000 --> 00:17:53.000]  我們本來會受審判
[00:17:53.000 --> 00:17:54.000]  但在那個時候
[00:17:54.000 --> 00:17:57.000]  上帝就叫我們能夠活過來
[00:17:57.000 --> 00:18:00.000]  所以在羅馬書第五章的時候
[00:18:00.000 --> 00:18:03.000]  唯有基督在我們還是罪人的時候
[00:18:03.000 --> 00:18:07.000]  神的愛就向我們顯明
[00:18:07.000 --> 00:18:10.000]  耶穌就是為我們那個時候死
[00:18:10.000 --> 00:18:11.000]  當我們做罪人的時候
[00:18:11.000 --> 00:18:13.000]  耶穌就為我們那個時候死
[00:18:13.000 --> 00:18:15.000]  不是當我變好的時候
[00:18:15.000 --> 00:18:17.000]  不是當我變乖的時候
[00:18:17.000 --> 00:18:20.000]  不是當我們做好人的時候
[00:18:20.000 --> 00:18:22.000]  是當我們做罪人的時候
[00:18:22.000 --> 00:18:25.000]  耶穌已經愛了我們
[00:18:25.000 --> 00:18:28.000]  是我們不應該得到的時候
[00:18:28.000 --> 00:18:32.000]  上帝的恩典已經臨在我們
[00:18:32.000 --> 00:18:34.000]  所以換句話說
[00:18:34.000 --> 00:18:36.000]  這個恩典是百無條件
[00:18:36.000 --> 00:18:38.000]  是我們不配得的時候
[00:18:38.000 --> 00:18:42.000]  上帝的恩典已經臨在我們生命裡
[00:18:42.000 --> 00:18:45.000]  第二件事很重要
[00:18:45.000 --> 00:18:49.000]  恩典決定不是在我們身上
[00:18:49.000 --> 00:18:51.000]  恩典決定在神的身上
[00:18:51.000 --> 00:18:56.000]  「這並不是出於自己,乃是神所賜的」
