
[00:00:00.000 --> 00:00:04.840]  當我來到禱告有什麼訊息和你分享的時候
[00:02:41.440 --> 00:02:44.080]  然後我們會與基督一同作王
[00:02:44.080 --> 00:02:44.720]  是不是?
[00:02:44.720 --> 00:02:47.120]  就會有一個完全不同的世界
[00:02:47.120 --> 00:02:48.080]  一個新天新地
[00:02:48.080 --> 00:02:49.560]  簡單地說就是這樣
[00:02:49.560 --> 00:02:50.760]  當然細節
[00:02:50.760 --> 00:02:51.800]  如果我們要研究
[00:02:51.800 --> 00:02:52.760]  究竟敵基督是誰
[00:02:52.760 --> 00:02:54.440]  666是什麼
[00:02:54.440 --> 00:02:55.280]  災前災後
[00:02:55.280 --> 00:02:56.080]  災中被提
[00:02:56.080 --> 00:02:58.560]  這些就要爭辯很久了
[00:02:58.560 --> 00:03:01.000]  但是總之我們知道大前提很簡單
[00:03:01.000 --> 00:03:01.960]  就是耶穌得勝
[00:03:01.960 --> 00:03:02.680]  Amen
[00:03:02.680 --> 00:03:04.000]  魔鬼完全被打敗
[00:03:04.000 --> 00:03:06.240]  教會要與神一同作王
[00:03:06.240 --> 00:03:06.880]  是的
[00:03:06.880 --> 00:03:08.840]  當你從這個大前提去看《啟示錄》
[00:03:08.840 --> 00:03:10.040]  就不會覺得懶惰了
[00:03:10.040 --> 00:03:12.840]  就不會覺得災難很恐怖了
[00:03:12.840 --> 00:03:15.120]  只不過是過程的一個部分
[00:03:15.120 --> 00:03:16.240]  耶穌會得勝的
[00:03:16.240 --> 00:03:22.000]  所以今天我會特別從耶穌寫給以弗所的教會
[00:03:22.000 --> 00:03:24.000]  這一封信
[00:03:24.000 --> 00:03:26.480]  來看看神如何提醒我們
[00:03:26.480 --> 00:03:28.960]  教會如何在黑暗裏作光
[00:03:28.960 --> 00:03:30.480]  在講這封信之前
[00:03:30.480 --> 00:03:32.960]  也講一下以弗所的一些歷史背景
[00:03:32.960 --> 00:03:35.880]  因為其實以弗所這個城市
[00:03:35.880 --> 00:03:37.360]  是有點像香港的
[00:03:37.360 --> 00:03:38.360]  你看看
[00:03:38.360 --> 00:03:42.200]  以弗所當時是一個商業中心
[00:03:42.200 --> 00:03:43.440]  又靠近海
[00:03:43.440 --> 00:03:46.400]  又是一個很重要的河出口的地方
[00:03:46.400 --> 00:03:48.240]  所以它是很繁榮的
[00:03:48.240 --> 00:03:50.280]  也被稱為亞細亞的大都會
[00:03:50.280 --> 00:03:52.880]  香港也被稱為亞洲的大都會
[00:03:52.880 --> 00:03:55.600]  大家知不知道亞細亞其實是哪裡
[00:03:55.600 --> 00:03:57.400]  就是今天的土耳其
[00:03:57.400 --> 00:04:00.080]  所以我們看到七個教會
[00:04:00.080 --> 00:04:01.920]  都是位於今天的土耳其
[00:04:01.920 --> 00:04:03.320]  就是那個地區
[00:04:03.320 --> 00:04:04.840]  而以弗所很特別的
[00:04:04.840 --> 00:04:07.120]  就是它政治上也是特區
[00:04:07.120 --> 00:04:08.040]  有點像香港
[00:04:08.040 --> 00:04:09.200]  我們也是特區
[00:04:09.200 --> 00:04:11.680]  因為當時雖然是羅馬帝國統治
[00:04:11.680 --> 00:04:13.560]  但是它是有自治權的
[00:04:13.560 --> 00:04:16.400]  無論政治還是經濟上
[00:04:16.400 --> 00:04:18.720]  都是相當自由和繁榮的
[00:04:18.720 --> 00:04:20.480]  我們可以看看這個地圖
[00:04:20.480 --> 00:04:21.760]  我們可以看到
[00:04:21.760 --> 00:04:25.840]  耶穌對七個教會來說話
[00:04:25.840 --> 00:04:27.640]  七個教會的地理位置
[00:04:27.640 --> 00:04:33.720]  當時約翰在摩海島被放逐
[00:04:33.720 --> 00:04:34.960]  我們知道其實
[00:04:34.960 --> 00:04:36.760]  啟示錄是寫於很後的日子
[00:04:36.760 --> 00:04:39.080]  就是大約主後90年左右
[00:04:39.080 --> 00:04:42.240]  約翰也是唯一一個使徒
[00:04:42.240 --> 00:04:44.520]  他是真的可以老死的
[00:04:44.520 --> 00:04:46.520]  其他都是在很早年的時候
[00:04:46.520 --> 00:04:48.520]  就已經為主去殉道
[00:04:48.520 --> 00:04:51.280]  他當時在拔摩海島雖然被放逐
[00:04:51.280 --> 00:04:53.880]  但是耶穌向他啟示
[00:04:53.880 --> 00:04:55.080]  就寫了啟示錄
[00:04:55.080 --> 00:04:56.880]  當中七個教會
[00:04:56.880 --> 00:05:00.280]  我們看到以弗所其實是最近拔摩海島的
[00:05:00.280 --> 00:05:00.840]  以弗所
[00:05:00.840 --> 00:05:02.280]  接著有善美娜
[00:05:02.280 --> 00:05:03.000]  別加摩
[00:05:03.000 --> 00:05:03.880]  推亞推拉
[00:05:03.880 --> 00:05:04.360]  撒迪
[00:05:04.360 --> 00:05:05.040]  菲拉鐵菲
[00:05:05.040 --> 00:05:06.120]  和魯迪加
[00:05:06.120 --> 00:05:07.800]  而在這七個教會裏面
[00:05:07.800 --> 00:05:10.160]  其實五間教會的信
[00:05:10.160 --> 00:05:13.240]  耶穌都是有讚也有責備
[00:05:13.240 --> 00:05:16.040]  但是有兩間是沒有被責備的
[00:05:16.040 --> 00:05:18.760]  就是善美娜和菲拉鐵菲
[00:05:18.760 --> 00:05:19.480]  為什麼呢
[00:05:19.480 --> 00:05:23.480]  因為這兩間教會都是大大受逼迫的
[00:05:23.480 --> 00:05:27.600]  接著我們繼續看以弗所的地方
[00:05:27.600 --> 00:05:31.160]  當時我們要知道這個城市雖然很繁榮
[00:05:31.160 --> 00:05:32.640]  經濟很繁榮
[00:05:32.640 --> 00:05:34.840]  但是他們整個的城市
[00:05:34.840 --> 00:05:38.120]  其實是敬拜一個叫做阿底米的女神
[00:05:38.120 --> 00:05:39.840]  她的廟宇是很大的
[00:05:39.840 --> 00:05:43.920]  到今時今日都是被稱為世界七大奇景之一
[00:05:43.920 --> 00:05:45.800]  這個阿底米的女神
[00:05:45.800 --> 00:05:48.000]  她是很醜的
[00:05:48.000 --> 00:05:49.320]  讓大家看看她的樣子
[00:05:49.320 --> 00:05:50.320]  是這樣的
[00:05:50.320 --> 00:05:54.520]  很多的乳房
[00:05:54.520 --> 00:05:57.680]  這個就是她的女神的廟宇
[00:05:57.680 --> 00:05:58.960]  當時是很大的
[00:05:58.960 --> 00:06:04.880]  裡面是容納了一千多個所謂的女祭師
[00:06:04.880 --> 00:06:07.640]  但是其實是做淫亂的事情
[00:06:07.640 --> 00:06:10.480]  他們敬拜的時候都會做淫亂的
[00:06:10.480 --> 00:06:15.200]  所以當時的以弗所其實是充滿著淫亂的
[00:06:15.200 --> 00:06:17.840]  而整個城市的經濟發展
[00:06:17.840 --> 00:06:19.840]  其實都是圍繞著這個廟宇的
[00:06:19.840 --> 00:06:20.600]  為什麼這樣說呢
[00:06:20.600 --> 00:06:22.240]  當時有些人談生意
[00:06:22.240 --> 00:06:24.320]  是一定會在廟宇那裡談的
[00:06:24.320 --> 00:06:26.120]  也都會有淫亂的事情發生
[00:06:26.120 --> 00:06:27.120]  大家明白我說什麼嗎
[00:06:27.120 --> 00:06:30.520]  有些類似現代的夜總會
[00:06:30.520 --> 00:06:31.760]  在那裡又談生意
[00:06:31.760 --> 00:06:33.760]  不過又做很多不應該做的事情
[00:06:33.760 --> 00:06:36.480]  當時的以弗所就是這樣的
[00:06:36.480 --> 00:06:37.040]  很淫亂
[00:06:37.040 --> 00:06:40.160]  而且當時以弗所的很多人
[00:06:40.160 --> 00:06:43.280]  都是靠做偶像來發財
[00:06:43.280 --> 00:06:44.560]  因為那些人是很迷信的
[00:06:44.560 --> 00:06:47.320]  家家戶戶都會擺很多偶像
[00:06:47.320 --> 00:06:50.440]  所以他們是靠這件事來發財的
[00:06:50.440 --> 00:06:52.920]  接著我們看到
[00:06:52.920 --> 00:06:55.160]  雖然在這樣的環境裡面
[00:06:55.160 --> 00:06:58.440]  但是神就差派了保羅
[00:06:58.440 --> 00:07:00.840]  去到以弗所那裡來建立
[00:07:00.840 --> 00:07:02.880]  當時以弗所
[00:07:02.880 --> 00:07:04.960]  保羅是第三次宣教的時候
[00:07:04.960 --> 00:07:09.400]  當時和阿居拉和伯基拉
[00:07:09.400 --> 00:07:10.680]  是兩夫婦來的
[00:07:10.680 --> 00:07:13.640]  就一起來到以弗所這個地方
[00:07:13.640 --> 00:07:14.960]  來傳福音
[00:07:14.960 --> 00:07:15.880]  建立教會
[00:07:15.880 --> 00:07:17.840]  以弗所教會特別幸福的
[00:07:17.840 --> 00:07:18.320]  為什麼呢
[00:07:18.320 --> 00:07:20.920]  因為保羅停留在那裡有三年
[00:07:20.920 --> 00:07:26.040]  其他的教會都可能是停留比較短的時間
[00:07:26.040 --> 00:07:26.680]  建立了
[00:07:26.680 --> 00:07:28.320]  接著幾個月後興起人
[00:07:28.320 --> 00:07:29.600]  他就去下一個地方了
[00:07:29.600 --> 00:07:31.400]  但是以弗所他停留了三年
[00:07:31.400 --> 00:07:34.440]  而且聖經裡面有一本書叫以弗所書
[00:07:34.440 --> 00:07:35.640]  裡面很精彩的
[00:07:35.640 --> 00:07:39.000]  講教會是怎樣去彰顯神的榮耀
[00:07:39.000 --> 00:07:41.280]  又講到應該怎樣彼此相愛
[00:07:41.280 --> 00:07:42.600]  講到夫妻
[00:07:42.600 --> 00:07:44.080]  又講到屬靈爭戰
[00:07:44.080 --> 00:07:46.280]  一個很傳備的教導
[00:07:46.280 --> 00:07:49.200]  所以我們知道以弗所當時是這樣
[00:07:49.200 --> 00:07:52.000]  而當時也因為傳福音的時候
[00:07:52.000 --> 00:07:53.160]  是滿有神蹟騎士
[00:07:53.160 --> 00:07:55.560]  我們看回《賜徒行傳》第19章
[00:07:55.560 --> 00:07:58.560]  記載當時大家有沒有讀過那段經文
[00:07:58.560 --> 00:08:02.080]  就是保羅因為太多人想他為他祈禱了
[00:08:02.080 --> 00:08:03.320]  沒有那麼多時間
[00:08:03.320 --> 00:08:06.080]  所以他就祈禱在那些毛巾上面
[00:08:06.080 --> 00:08:07.360]  接著就派給那些人
[00:08:07.360 --> 00:08:08.560]  那些人都得醫治的
[00:08:08.560 --> 00:08:10.360]  就是發生在以弗所
[00:08:10.360 --> 00:08:12.880]  也都有一些本來行巫術的人
[00:08:12.880 --> 00:08:13.760]  都得到釋放
[00:08:13.760 --> 00:08:16.600]  所以當時是很多的神蹟騎士發生
[00:08:16.600 --> 00:08:20.400]  以致於本來敬拜亞底米女神的人
[00:08:20.400 --> 00:08:22.640]  都轉向敬拜耶穌
[00:08:22.640 --> 00:08:24.680]  但是也都因為這樣
[00:08:24.680 --> 00:08:27.240]  其實保羅當時也是面對逼迫的
[00:08:27.240 --> 00:08:28.880]  我們看回《賜徒行傳》第19章
[00:08:28.880 --> 00:08:32.760]  就說當時就是因為教會的影響力大到
[00:08:32.760 --> 00:08:36.000]  搞到整個城市都騷動起來
[00:08:36.000 --> 00:08:40.120]  特別是那些賣偶像的人的生意受影響
[00:08:40.120 --> 00:08:41.480]  沒有人再賣偶像了
[00:08:41.480 --> 00:08:44.960]  所以就想藉著騷動來趕走這些基督徒
[00:08:44.960 --> 00:08:46.280]  但是結果成不成功
[00:08:46.280 --> 00:08:47.720]  當然是不成功
[00:08:47.720 --> 00:08:52.960]  這個教會繼續成為當時以弗所的一個光
[00:08:52.960 --> 00:08:55.120]  看到是非常復興的一間教會
[00:08:55.120 --> 00:08:57.960]  接著保羅離開了以弗所之後
[00:08:57.960 --> 00:08:59.480]  就是誰去牧養的呢
[00:08:59.480 --> 00:09:00.680]  就是提摩泰了
[00:09:00.680 --> 00:09:01.920]  哇 他的屬靈仔
[00:09:01.920 --> 00:09:03.120]  所以這間教會是不是很厲害
[00:09:03.120 --> 00:09:04.640]  由保羅親自建立
[00:09:04.640 --> 00:09:05.560]  提摩泰牧養
[00:09:05.560 --> 00:09:07.960]  接著後來也都使徒約翰
[00:09:07.960 --> 00:09:11.720]  也都在晚年的時候去牧養這間教會
[00:09:11.720 --> 00:09:14.320]  有些傳統的說法都說
[00:09:14.320 --> 00:09:17.040]  耶穌的媽媽都是回這間教會的
[00:09:17.040 --> 00:09:17.720]  為什麼呢
[00:09:17.720 --> 00:09:19.680]  因為耶穌當祂釘十字架的時候
[00:09:19.680 --> 00:09:22.720]  祂就叫約翰要照顧祂媽媽的
[00:09:22.720 --> 00:09:23.440]  大家記不記得
[00:09:23.440 --> 00:09:24.160]  所以很多人就說
[00:09:24.160 --> 00:09:25.840]  祂其實一直跟著約翰
[00:09:25.840 --> 00:09:27.520]  特別是去到晚年的時候
[00:09:27.520 --> 00:09:30.760]  都是在以弗所那裡回這間教會
[00:09:30.760 --> 00:09:31.920]  所以想一想這間教會
[00:09:31.920 --> 00:09:33.440]  有耶穌的媽媽在那裡
[00:09:33.440 --> 00:09:34.880]  聖母瑪利亞
[00:09:34.880 --> 00:09:37.080]  有保羅
[00:09:37.080 --> 00:09:39.480]  有提摩泰
[00:09:39.480 --> 00:09:41.200]  接著又有約翰
[00:09:41.200 --> 00:09:44.400]  嘩 這間教會是不是很棒
[00:09:44.400 --> 00:09:46.960]  是一間滿有神的同在的教會
[00:09:46.960 --> 00:09:49.040]  而且當時候這間教會
[00:09:49.040 --> 00:09:51.920]  也是在主後70年之後
[00:09:51.920 --> 00:09:55.000]  成為了最重要的教會
[00:09:55.000 --> 00:09:57.200]  之前耶路撒冷也是很重要的
[00:09:57.200 --> 00:09:58.960]  但是主後70年我們知道
[00:09:58.960 --> 00:10:01.520]  當時候耶路撒冷的聖殿被毀
[00:10:01.520 --> 00:10:03.280]  那些基督徒都被趕散
[00:10:03.280 --> 00:10:04.520]  來到不同的地方
[00:10:04.520 --> 00:10:06.120]  所以以弗所可以說
[00:10:06.120 --> 00:10:08.000]  取代了成為當時候
[00:10:08.000 --> 00:10:09.880]  這麼多間教會的大佬
[00:10:09.880 --> 00:10:11.560]  一哥的位置
[00:10:11.560 --> 00:10:13.040]  所以我們看以弗所教會
[00:10:13.040 --> 00:10:14.080]  我們明白當時候
[00:10:14.080 --> 00:10:16.240]  耶穌寫這封信給以弗所教會
[00:10:16.240 --> 00:10:18.880]  是一個非常復興
[00:10:18.880 --> 00:10:20.600]  反轉整個城市
[00:10:20.600 --> 00:10:22.200]  也有真理
[00:10:22.200 --> 00:10:23.200]  有恩賜
[00:10:23.200 --> 00:10:25.400]  有教導的一間教會
[00:10:25.400 --> 00:10:27.640]  嘩 應該讚到飛起
[00:10:27.640 --> 00:10:29.520]  但是我們看下去
[00:10:29.520 --> 00:10:32.400]  原來耶穌對這間教會也有提醒
[00:10:32.400 --> 00:10:34.160]  好 我們一起來讀
[00:10:34.160 --> 00:10:37.160]  《啟示錄》二章一到七節
[00:10:37.160 --> 00:10:43.320]  一二三 「你要寫信給教會的使者說
[00:10:43.320 --> 00:10:45.960]  那右手拿著七星
[00:10:45.960 --> 00:10:50.400]  在七個金燈台中間行走的說
[00:10:50.400 --> 00:10:54.480]  我知道你的行為勞碌 忍耐
[00:10:54.480 --> 00:10:57.840]  也知道你不能容忍惡人
[00:10:57.840 --> 00:11:01.600]  你也曾試驗那自稱為使徒
[00:11:01.600 --> 00:11:03.720]  卻不是使徒的
[00:11:03.720 --> 00:11:06.480]  看出他們是假的來
[00:11:06.480 --> 00:11:08.400]  你也能忍耐
[00:11:08.400 --> 00:11:10.880]  曾為我的名勞苦
[00:11:10.880 --> 00:11:12.600]  並不罰權
[00:11:12.600 --> 00:11:16.240]  然而有一件事我要責備你
[00:11:16.240 --> 00:11:21.200]  就是你把起初的愛心離棄了
[00:11:21.200 --> 00:11:23.840]  所以應當回想
[00:11:23.840 --> 00:11:26.720]  你是從哪裡墜落的
[00:11:26.720 --> 00:11:28.440]  並要悔改
[00:11:28.440 --> 00:11:31.040]  行起初所行的事
[00:11:31.040 --> 00:11:32.720]  你若不悔改
[00:11:32.720 --> 00:11:35.120]  我就臨到你那裡
[00:11:35.120 --> 00:11:38.640]  把你的燈台從原處挪去
[00:11:38.640 --> 00:11:42.400]  然而你還有一件可取的事
[00:11:42.400 --> 00:11:47.120]  就是你恨惡尼哥拉一黨人的行為
[00:11:47.120 --> 00:11:49.760]  這也是我所恨惡的
[00:11:49.760 --> 00:11:53.120]  聖靈向宗教會所說的話
[00:11:53.120 --> 00:11:56.000]  凡有耳的就應當聽
[00:11:56.000 --> 00:11:57.000]  得聖的
[00:11:57.000 --> 00:12:02.560]  我必將神樂園中生命樹的果子賜給他人」
[00:12:02.560 --> 00:12:03.440]  Amen
[00:12:03.440 --> 00:12:06.160]  雖然這封信是耶穌寫給二佛所
[00:12:06.160 --> 00:12:07.760]  但這裏告訴我們
[00:12:07.760 --> 00:12:09.680]  這封信也是寫給我們
[00:12:09.680 --> 00:12:10.520]  因為他說
[00:12:10.520 --> 00:12:13.360]  聖靈向宗教會所說的話
[00:12:13.360 --> 00:12:15.440]  凡有耳的就應當聽
[00:12:15.440 --> 00:12:17.520]  大家有沒有耳朵?
[00:12:17.520 --> 00:12:18.320]  我們有耳朵
[00:12:18.320 --> 00:12:22.000]  我們就要聽神對他的教會所說的話
[00:12:22.000 --> 00:12:22.880]  我相信
[00:12:22.880 --> 00:12:25.720]  其實神可能對每一間教會都有一封信
[00:12:25.720 --> 00:12:27.920]  不知道祂對同福堂的信是怎樣呢?
[00:12:27.920 --> 00:12:31.000]  但今日願意我們從二佛所教會的信裏
[00:12:31.000 --> 00:12:32.080]  我們去學習
[00:12:32.080 --> 00:12:34.440]  教會怎樣在黑暗裏作光
[00:12:34.440 --> 00:12:36.040]  首先在這封信裏
[00:12:36.040 --> 00:12:37.120]  我們看到
[00:12:37.120 --> 00:12:39.200]  耶穌告訴教會
[00:12:39.200 --> 00:12:43.160]  其實祂是掌管和恩高教會的那一位
[00:12:43.160 --> 00:12:46.120]  為什麼教會能夠在黑暗裏作光呢?
[00:12:46.120 --> 00:12:48.040]  不是因為我們每個人都很厲害
[00:12:48.040 --> 00:12:49.600]  每個人都博士畢業
[00:12:49.600 --> 00:12:51.200]  每個人都很有成就
[00:12:51.200 --> 00:12:52.960]  或者我們每個人都完美
[00:12:52.960 --> 00:12:53.640]  不是
[00:12:53.640 --> 00:12:57.800]  一定要知道是因為耶穌恩高祂的教會
[00:12:57.800 --> 00:13:00.920]  其實當我們有時候去看教會的時候
[00:13:00.920 --> 00:13:05.040]  可能都會覺得教會都不是那麼完美
[00:13:05.040 --> 00:13:06.640]  每個教會都有它的問題
[00:13:06.640 --> 00:13:08.840]  如果一個人說我要找一間完美的教會
[00:13:08.840 --> 00:13:10.680]  只要你去到那間完美的教會
[00:13:10.680 --> 00:13:12.480]  那間教會已經不完美了
[00:13:12.480 --> 00:13:13.720]  明白我說什麼嗎?
[00:13:13.720 --> 00:13:16.400]  所以教會始終都會有問題
[00:13:16.400 --> 00:13:19.320]  因為有人的地方就會有不同的問題
[00:13:19.320 --> 00:13:20.760]  但是你看到
[00:13:20.760 --> 00:13:22.400]  耶穌祂知道人是有問題
[00:13:22.400 --> 00:13:25.520]  但是祂的選擇要透過教會
[00:13:25.520 --> 00:13:28.000]  去讓世人看見祂的榮耀
[00:13:28.000 --> 00:13:30.800]  祂稱呼我們為祂的身體
[00:13:30.800 --> 00:13:31.800]  祂是頭
[00:13:31.800 --> 00:13:33.560]  我們是祂的身體
[00:13:33.560 --> 00:13:37.200]  祂選擇使用我們一群不完美的人
[00:13:37.200 --> 00:13:38.680]  但是我們在不完美當中
[00:13:38.680 --> 00:13:41.600]  我們學習去愛神和愛人
[00:13:41.600 --> 00:13:44.880]  也學習怎樣去彰顯神的榮耀
[00:13:44.880 --> 00:13:46.800]  所以我們看第一節
[00:13:46.800 --> 00:13:48.480]  二章第一節
[00:13:48.480 --> 00:13:49.440]  這樣說
[00:13:49.440 --> 00:13:50.960]  右手拿著七星
[00:13:50.960 --> 00:13:54.240]  在七個金燈台中間行走的說
[00:13:54.240 --> 00:13:56.200]  啟示錄七個教會
[00:13:56.200 --> 00:13:57.280]  這些信是很特別的
[00:13:57.280 --> 00:13:58.920]  耶穌一開始第一句
[00:13:58.920 --> 00:14:01.680]  就是用一句句子去形容祂自己
[00:14:01.680 --> 00:14:04.120]  每一封信都有不同的形容
[00:14:04.120 --> 00:14:05.760]  而對以弗所教會
[00:14:05.760 --> 00:14:07.720]  祂就形容祂自己是什麼呢
[00:14:07.720 --> 00:14:09.440]  就是你想想祂的右手
[00:14:09.440 --> 00:14:10.480]  拿著七顆星
[00:14:10.480 --> 00:14:12.360]  有七顆星在祂的手上
[00:14:12.360 --> 00:14:15.320]  然後就走在七個金燈台中間
[00:14:15.320 --> 00:14:16.520]  就是這幅圖畫
[00:14:16.520 --> 00:14:18.520]  所以啟示錄有時候覺得很難明白
[00:14:18.520 --> 00:14:20.760]  因為有很多這樣的預表
[00:14:20.760 --> 00:14:22.800]  但是其實所有預表都有解釋的
[00:14:22.800 --> 00:14:24.120]  所以又不是真的那麼難明白
[00:14:24.120 --> 00:14:25.640]  這裡的解釋是什麼呢
[00:14:25.640 --> 00:14:27.600]  原來第一章已經解釋了
[00:14:27.600 --> 00:14:31.280]  因為當時約翰看到耶穌這樣的形象
[00:14:31.280 --> 00:14:32.600]  然後耶穌已經說
[00:14:32.600 --> 00:14:35.280]  你所看見在我右手中的七星
[00:14:35.280 --> 00:14:37.960]  和七個金燈台的奧秘是什麼呢
[00:14:37.960 --> 00:14:41.040]  七個星就是代表七個教會的使者
[00:14:41.040 --> 00:14:43.720]  七個燈台就是代表七間教會
[00:14:43.720 --> 00:14:45.400]  所以其實當我們明白預表
[00:14:45.400 --> 00:14:46.840]  又不是那麼難明白
[00:14:46.840 --> 00:14:49.360]  首先說一下右手是什麼意思
[00:14:49.360 --> 00:14:50.600]  其實聖經裡面
[00:14:50.600 --> 00:14:53.480]  往往右手都是代表神的保護
[00:14:53.480 --> 00:14:54.360]  神的能力
[00:14:54.360 --> 00:14:56.160]  祝福神的喜悅
[00:14:56.160 --> 00:14:58.000]  我們看到很多時候
[00:14:58.000 --> 00:14:59.760]  爸爸去祝福兒子
[00:14:59.760 --> 00:15:03.280]  例如阿伯拉罕祝福以撒
[00:15:03.280 --> 00:15:06.760]  去到雅各祝福他的兒子的時候
[00:15:06.760 --> 00:15:09.680]  都是用右手來按手的
[00:15:09.680 --> 00:15:13.760]  而我兒子的名字叫做Benjamin
[00:15:13.760 --> 00:15:14.480]  即是辯雅文
[00:15:14.480 --> 00:15:16.520]  即是雅各最小的兒子
[00:15:16.520 --> 00:15:17.920]  為什麼會改這個名呢
[00:15:17.920 --> 00:15:19.480]  因為我當時聽了一篇道
[00:15:19.480 --> 00:15:20.760]  那個牧師就說
[00:15:20.760 --> 00:15:24.080]  原來辯雅文的意思就是右手之子
[00:15:24.080 --> 00:15:27.120]  右手就是代表祝福神的保護等等
[00:15:27.120 --> 00:15:28.360]  所以我就說好名
[00:15:28.360 --> 00:15:30.520]  我就改我的兒子叫做Benjamin
[00:15:30.520 --> 00:15:31.560]  就是這樣的
[00:15:31.560 --> 00:15:33.720]  有沒有人叫阿Ben的
[00:15:33.720 --> 00:15:36.280]  是好名來的
[00:15:36.280 --> 00:15:39.280]  即是代表你是神的右手之子
[00:15:39.280 --> 00:15:40.960]  蒙福的一個人來的
[00:15:40.960 --> 00:15:43.000]  神所保護的 所保守的
[00:15:43.000 --> 00:15:45.240]  接著七星
[00:15:45.240 --> 00:15:46.480]  就是這裡很清楚的說
[00:15:46.480 --> 00:15:48.800]  就是代表教會的使者
[00:15:48.800 --> 00:15:50.400]  教會的使者
[00:15:50.400 --> 00:15:51.320]  這個翻譯
[00:15:51.320 --> 00:15:53.000]  你可以翻譯做天使
[00:15:53.000 --> 00:15:54.760]  或者翻譯做messenger
[00:15:54.760 --> 00:15:56.440]  即是傳遞訊息的
[00:15:56.440 --> 00:15:58.160]  首先我都相信
[00:15:58.160 --> 00:16:00.320]  這個教會
[00:16:00.320 --> 00:16:01.400]  每一間教會
[00:16:01.400 --> 00:16:04.160]  都真的有天使和我們一起的
