
[00:00:00.000 --> 00:00:03.800]  那一天能夠按時回到這裡
[00:05:22.400 --> 00:05:25.600]  沒有看見環境、監獄的生活
[00:05:25.600 --> 00:05:30.500]  約瑟的心卻專心注意在神的同在上
[00:05:30.500 --> 00:05:32.300]  他看重神同在的意思
[00:05:32.300 --> 00:05:34.600]  他相信無論他往哪裡去
[00:05:34.600 --> 00:05:37.500]  神都要與他同在
[00:05:37.500 --> 00:05:39.200]  Hallelujah
[00:05:39.200 --> 00:05:41.300]  結果我們看見神果然是信神的
[00:05:41.300 --> 00:05:44.000]  創世紀三十九章二十三節怎麼說呢
[00:05:44.000 --> 00:05:46.600]  凡在約瑟手下之思欲一概不差
[00:05:46.600 --> 00:05:50.500]  因為耶和華與約瑟同在
[00:05:50.500 --> 00:05:55.300]  耶和華使他所做的盡都順利
[00:05:55.300 --> 00:05:55.900]  Hallelujah
[00:05:55.900 --> 00:06:00.400]  一旦約瑟學會將他的眼目定睛在神身上
[00:06:00.400 --> 00:06:02.100]  神的同在身上的時候
[00:06:02.100 --> 00:06:05.100]  神就在他手中所做一切事情上
[00:06:05.100 --> 00:06:07.900]  都為他來開路
[00:06:07.900 --> 00:06:10.400]  事實上弟兄姊妹神從來沒有幫助我們
[00:06:10.400 --> 00:06:13.200]  來逃避我們所經過的環境
[00:06:13.200 --> 00:06:17.100]  神從來沒有幫助約瑟要逃避耶利哥的戰爭
[00:06:17.100 --> 00:06:20.100]  神從來沒有幫助約瑟要逃避艾成的戰爭
[00:06:20.100 --> 00:06:22.800]  事實上當時約瑟在艾成被打敗了
[00:06:22.800 --> 00:06:26.100]  神還是照說你再回去再打一次
[00:06:26.100 --> 00:06:27.600]  神也沒有說好這次不用再打
[00:06:27.600 --> 00:06:30.400]  他說你要再打一次
[00:06:30.400 --> 00:06:32.700]  神沒有幫助他去逃避
[00:06:32.700 --> 00:06:36.300]  神也從來沒有幫助約瑟去逃避那個奴隸的生活
[00:06:36.300 --> 00:06:40.400]  神沒有幫助約瑟去逃避過監獄的生活
[00:06:40.400 --> 00:06:43.700]  可是神一次一次的去提醒他們說
[00:06:43.700 --> 00:06:48.100]  嘿 我要你專注在我的同在上
[00:06:48.100 --> 00:06:49.400]  不是看這些環境
[00:06:49.400 --> 00:06:51.500]  環境會改變的
[00:06:51.500 --> 00:06:55.100]  神說我要你專注在我應許的同在上
[00:06:55.100 --> 00:07:01.400]  我就要給你智慧力量去面對每天生活的難處
[00:07:01.400 --> 00:07:02.900]  Amen
[00:07:02.900 --> 00:07:07.700]  今天很多時候當我們面對人生的挫折跟難處的時候
[00:07:07.700 --> 00:07:09.500]  我們很容易就想要逃避
[00:07:09.500 --> 00:07:12.600]  第一個意念就是要逃避
[00:07:12.600 --> 00:07:15.000]  多少時候會苦苦哀求神說
[00:07:15.000 --> 00:07:18.500]  若是可行將這杯除去吧
[00:07:18.500 --> 00:07:21.100]  你做過這樣的禱告嗎?
[00:07:21.100 --> 00:07:22.200]  連耶穌也做過禱告
[00:07:22.200 --> 00:07:23.800]  所以沒有關係
[00:07:23.800 --> 00:07:27.700]  若是可行就除去吧
[00:07:27.700 --> 00:07:29.300]  但你有沒有想到過
[00:07:29.300 --> 00:07:33.400]  也許神的心意就從來不是要改變你的環境呢?
[00:07:33.400 --> 00:07:35.700]  有沒有想到過?
[00:07:35.700 --> 00:07:36.700]  事實上我告訴你
[00:07:36.700 --> 00:07:42.200]  埋怨跟逃避從來不能夠解決你的問題
[00:07:42.200 --> 00:07:46.000]  只有當你心中確信神的同在
[00:07:46.000 --> 00:07:48.900]  神就能夠在每時每刻當中
[00:07:48.900 --> 00:07:52.600]  賜下安慰跟力量給你
[00:07:52.600 --> 00:07:54.400]  Amen
[00:07:54.400 --> 00:07:57.400]  那天當我在多哥生病的時候
[00:07:57.400 --> 00:07:59.600]  我就開始向神禱告
[00:07:59.600 --> 00:08:02.000]  求神給我力量
[00:08:02.000 --> 00:08:05.600]  忽然間神就讓我看見
[00:08:05.600 --> 00:08:11.300]  在外面有一隻麻雀停留在對面的屋頂上
[00:08:11.300 --> 00:08:13.500]  我看到那隻小麻雀
[00:08:13.500 --> 00:08:15.400]  我就想到神的話
[00:08:15.400 --> 00:08:18.800]  馬太福音第十章二十九節到三十一節
[00:08:18.800 --> 00:08:21.100]  這兩個麻雀不是賣一分銀子嗎?
[00:08:21.100 --> 00:08:25.600]  若是你們的父不許一個也不能掉在地上
[00:08:25.600 --> 00:08:28.200]  意思是什麼麻雀是很便宜的
[00:08:28.200 --> 00:08:32.200]  兩隻麻雀賣不到一分很便宜的
[00:08:32.200 --> 00:08:34.900]  可是說雖然如此便宜
[00:08:34.900 --> 00:08:38.300]  若是不是你們天父所允許
[00:08:38.300 --> 00:08:41.200]  一個不能掉在地上
[00:08:41.200 --> 00:08:42.300]  接下來說什麼
[00:08:42.300 --> 00:08:45.300]  就是你們的頭髮也被數過了
[00:08:45.300 --> 00:08:47.900]  對這個頭髮稀少的人來講
[00:08:47.900 --> 00:08:51.500]  這句話多麼真實
[00:08:51.500 --> 00:08:53.600]  真的
[00:08:53.600 --> 00:08:58.300]  神說你每一根頭髮我都數過了
[00:08:58.300 --> 00:09:00.600]  所以不要懼怕神對我說
[00:09:00.600 --> 00:09:04.600]  你們比許多麻雀還貴重
[00:09:04.600 --> 00:09:06.000]  Hallelujah
[00:09:06.000 --> 00:09:09.400]  在那一剎那我想到主的話語
[00:09:09.400 --> 00:09:11.300]  想到我的生命在這
[00:09:11.300 --> 00:09:14.500]  連我的頭髮都被神數過
[00:09:14.500 --> 00:09:17.000]  我還有什麼可懼怕的
[00:09:17.000 --> 00:09:18.400]  在那一剎那裡面
[00:09:18.400 --> 00:09:22.100]  神的話成為極大的安慰跟力量
[00:09:22.100 --> 00:09:24.100]  Hallelujah
[00:09:24.100 --> 00:09:27.200]  那天在Frankfurt機場的時刻
[00:09:27.200 --> 00:09:31.000]  本來我應該在B Gate轉機到倫敦
[00:09:31.000 --> 00:09:34.200]  然後從倫敦再轉機回到San Francisco
[00:09:34.200 --> 00:09:36.500]  原來的行程是這樣
[00:09:36.500 --> 00:09:38.700]  可是當我站在B Gate
[00:09:38.700 --> 00:09:42.400]  那個安全檢查門那個關閉的門前面的時候
[00:09:42.400 --> 00:09:45.500]  很多人站在那裡不知道該怎麼辦
[00:09:45.500 --> 00:09:46.700]  我就在向主禱告
[00:09:46.700 --> 00:09:50.400]  我說主啊怎麼辦
[00:09:50.400 --> 00:09:51.800]  每一次當你遇到危機的時候
[00:09:51.800 --> 00:09:54.200]  你知道你可以這樣禱告嗎
[00:09:54.200 --> 00:09:57.100]  你不必絞盡腦汁想盡自己的辦法
[00:09:57.100 --> 00:10:00.200]  你可以說主啊怎麼辦
[00:10:00.200 --> 00:10:03.000]  告訴我當怎麼辦
[00:10:03.000 --> 00:10:05.200]  神就給我一個意念
[00:10:05.200 --> 00:10:08.300]  我立刻就打電話回到美國United Airlines
[00:10:08.300 --> 00:10:10.800]  這個航空公司改機票
[00:10:10.800 --> 00:10:15.800]  我要改從Frankfurt直飛回到舊金山的機票
[00:10:15.800 --> 00:10:17.100]  那個時候想法就是這樣
[00:10:17.100 --> 00:10:18.900]  反正都進不了航站了
[00:10:18.900 --> 00:10:20.500]  如果還要到倫敦再轉機
[00:10:20.500 --> 00:10:23.000]  我告訴你今天回家機會非常渺茫
[00:10:23.000 --> 00:10:24.300]  不可能
[00:10:24.300 --> 00:10:26.400]  但萬一今天能夠進得了航站
[00:10:26.400 --> 00:10:28.100]  能夠直飛回家
[00:10:28.100 --> 00:10:31.700]  就少一成轉機的憂慮了
[00:10:31.700 --> 00:10:32.700]  一個意念
[00:10:32.700 --> 00:10:33.800]  立刻直飛
[00:10:33.800 --> 00:10:36.100]  最好能夠直飛
[00:10:36.100 --> 00:10:36.700]  打電話
[00:10:36.700 --> 00:10:37.800]  感謝主一接電話
[00:10:37.800 --> 00:10:41.100]  那個Agent說剛好還有兩個位置
[00:10:41.100 --> 00:10:41.900]  不過不在一起
[00:10:41.900 --> 00:10:42.700]  我說沒關係
[00:10:42.700 --> 00:10:44.300]  It's ok
[00:10:44.300 --> 00:10:47.100]  只要能夠進去就好了
[00:10:47.100 --> 00:10:49.600]  他告訴我在Z Gate
[00:10:49.600 --> 00:10:51.800]  那個時候也不知道Z Gate到底開不開
[00:10:51.800 --> 00:10:52.700]  不知道
[00:10:52.700 --> 00:10:54.700]  可是心中有一股衝動
[00:10:54.700 --> 00:10:57.500]  就覺得立刻現在要去抓起Frankfurt
[00:10:57.500 --> 00:10:58.900]  我說Let's go
[00:10:58.900 --> 00:11:01.600]  事實上我們是跑得過去的
[00:11:01.600 --> 00:11:03.900]  一到了Z Gate就發現
[00:11:03.900 --> 00:11:08.500]  機場臨時決定在Z Gate就開一條線
[00:11:08.500 --> 00:11:09.900]  Hallelujah
[00:11:09.900 --> 00:11:10.400]  我告訴你
[00:11:10.400 --> 00:11:12.800]  一旦你專注於神的同在
[00:11:12.800 --> 00:11:15.200]  神真的能夠為你開路的
[00:11:15.200 --> 00:11:18.000]  而且我們到的時候剛剛好
[00:11:18.000 --> 00:11:19.500]  如果再晚一點到
[00:11:19.500 --> 00:11:22.500]  我們就淹沒在人群當中
[00:11:22.500 --> 00:11:24.400]  根本不用想過關
[00:11:24.400 --> 00:11:25.500]  我們還好一早
[00:11:25.500 --> 00:11:27.700]  早一點到說已經在比較前面
[00:11:27.700 --> 00:11:34.400]  被大家擁擠著也就過關了
[00:11:34.400 --> 00:11:34.800]  聽到沒有
[00:11:34.800 --> 00:11:38.300]  今天當你在面對人生的挫折的時候
[00:11:38.300 --> 00:11:39.600]  我告訴你第一件事情
[00:11:39.600 --> 00:11:42.800]  你一定要拒絕心中的埋怨
[00:11:42.800 --> 00:11:45.300]  我告訴你
[00:11:45.300 --> 00:11:46.800]  多少時候你面對生命的挫折
[00:11:46.800 --> 00:11:49.400]  第一個就是埋怨
[00:11:49.400 --> 00:11:53.200]  埋怨會使你的心無法依靠神
[00:11:53.200 --> 00:11:55.900]  埋怨會使你的眼矇蔽
[00:11:55.900 --> 00:11:59.500]  看不見神在萬事上的恩典
[00:11:59.500 --> 00:12:02.500]  埋怨甚至會讓我們錯過
[00:12:02.500 --> 00:12:08.500]  神所為我們預備的機會跟祝福
[00:12:08.500 --> 00:12:12.500]  只有當你心謙卑柔軟下來
[00:12:12.500 --> 00:12:15.000]  當你專注於神的同在
[00:12:15.000 --> 00:12:16.900]  你就在每一件事情上
[00:12:16.900 --> 00:12:21.400]  都看見有神的恩典在其中
[00:12:21.400 --> 00:12:23.900]  第一個專注在神的同在
[00:12:23.900 --> 00:12:27.300]  第二要專注在神的工作上
[00:12:27.300 --> 00:12:31.000]  跟你們要專注在神的工作上
[00:12:31.000 --> 00:12:33.400]  今天當我們在面對人生挫折的時候
[00:12:33.400 --> 00:12:37.700]  我告訴你我們心中所渴望的是什麼呢
[00:12:37.700 --> 00:12:41.600]  如果我們所渴望的只是環境能夠改變的話
[00:12:41.600 --> 00:12:45.400]  那我告訴你我們很容易會失望灰心的
[00:12:45.400 --> 00:12:50.600]  但如果我們的眼目能夠專注在神手中的工作
[00:12:50.600 --> 00:12:54.000]  那我們心就能夠在所有環境當中
[00:12:54.000 --> 00:12:56.300]  因著神的心意能夠滿足
[00:12:56.300 --> 00:12:58.400]  因著神的心意能夠成就
[00:12:58.400 --> 00:13:02.500]  我們自己能夠得到極大的喜樂
[00:13:02.500 --> 00:13:04.700]  其實這些年我們去非洲
[00:13:04.700 --> 00:13:06.900]  我們心中不就是有個渴望嗎
[00:13:06.900 --> 00:13:10.000]  渴望說主啊願你的榮耀降臨在這地
[00:13:10.000 --> 00:13:14.700]  願你在這個國家帶來復興帶來一致嗎
[00:13:14.700 --> 00:13:18.100]  雖然每次去非洲多多少少遇到一些難處
[00:13:18.100 --> 00:13:20.100]  有時候大有些小
[00:13:20.100 --> 00:13:24.700]  但每一次我都看見神的手怎麼樣在非洲工作
[00:13:24.700 --> 00:13:28.800]  我的心就一次一次的被激勵
[00:13:28.800 --> 00:13:31.300]  這是為什麼我們才能夠常常輕看
[00:13:31.300 --> 00:13:35.300]  擺在我面前自戰自傾的苦楚
[00:13:35.300 --> 00:13:41.300]  能夠純的勇敢的心繼續努力向前奔跑
[00:13:41.300 --> 00:13:44.100]  這次去非洲真的看見神為我們預備了
[00:13:44.100 --> 00:13:47.200]  又寬大又敞開的門
[00:13:47.200 --> 00:13:48.100]  三方面的門
[00:13:48.100 --> 00:13:49.300]  第一個
[00:13:49.300 --> 00:13:54.000]  我看見神為我們打開了宣教跟職堂的門
[00:13:54.000 --> 00:13:57.000]  這次我們在非洲有個西非牧者聯導會中
[00:13:57.000 --> 00:13:59.500]  我們一共有七十幾位牧者
[00:13:59.500 --> 00:14:02.000]  來自八個不同國家
[00:14:02.000 --> 00:14:03.900]  其中前一年在塞內加爾
[00:14:03.900 --> 00:14:06.200]  Senegal他們首都Daka
[00:14:06.200 --> 00:14:08.600]  才開始分堂的牧者
[00:14:08.600 --> 00:14:10.400]  他報告說在過去兩年
[00:14:10.400 --> 00:14:16.400]  這教會已經從零現在增長到六十個人
[00:14:16.400 --> 00:14:18.500]  你不要以為六十個沒什麼了不起
[00:14:18.500 --> 00:14:21.600]  你要知道在塞內加爾這種嚴謹的回教國家
[00:14:21.600 --> 00:14:25.500]  我曾經去參觀過他們最大的一間基督教的教會
[00:14:25.500 --> 00:14:27.500]  才不過兩百三十人
[00:14:27.500 --> 00:14:29.900]  最大的教會
[00:14:29.900 --> 00:14:33.200]  可是我們的教會能夠在那短短兩年之內
[00:14:33.200 --> 00:14:34.700]  如今成長到六十
[00:14:34.700 --> 00:14:37.600]  那是神的神蹟
[00:14:37.600 --> 00:14:42.600]  我們看見神為我們預備寬大又敞開的門
[00:14:42.600 --> 00:14:47.000]  而且現在神正在帶領我們打開象牙海岸的門
[00:14:47.000 --> 00:14:51.100]  我們希望不久能夠派同工進入象牙海岸這個國家建立分堂
[00:14:51.100 --> 00:14:54.600]  那是將會我們進入非洲第九個國家的分堂
[00:14:54.600 --> 00:14:56.700]  Hallelujah
[00:14:56.700 --> 00:15:02.800]  其次第二個我們看見神為我們打開社會關懷的門
[00:15:02.800 --> 00:15:04.200]  如果你曾經看過報導
[00:15:04.200 --> 00:15:11.400]  你會發現西非現在仍然是人口販賣跟奴隸市場非常嚴重的地方
[00:15:11.400 --> 00:15:15.000]  特別是針對那些未成年的兒童
[00:15:15.000 --> 00:15:19.500]  在非洲也真的看見許多的兒童常常在貧窮飢餓
[00:15:19.500 --> 00:15:21.400]  甚至無家可歸的光景
[00:15:21.400 --> 00:15:24.700]  有時候你在電視上看見他們記者報導
[00:15:24.700 --> 00:15:26.700]  非洲兒童的可憐的光景
[00:15:26.700 --> 00:15:30.200]  你真的覺得不忍心看下去
[00:15:30.200 --> 00:15:31.000]  為這個緣故
[00:15:31.000 --> 00:15:35.500]  其實我們基金會從前年開始也跟著我們一同進入非洲
[00:15:35.500 --> 00:15:38.800]  除了只是做送外到非洲Christmas season之外
[00:15:38.800 --> 00:15:42.200]  其實現在基金會已經開始在那裡建立了孤兒院
[00:15:42.200 --> 00:15:46.100]  照顧這些無家可歸的兒女
[00:15:46.100 --> 00:15:48.700]  我們看見我們在多哥已經開始孤兒院
[00:15:48.700 --> 00:15:50.100]  克麥隆開始孤兒院
[00:15:50.100 --> 00:15:53.100]  在貝南也準備開始孤兒院的工作
[00:15:53.100 --> 00:15:59.200]  不久前王雅臣牧師也提出了要在多哥開始職業訓練學校的計畫
[00:15:59.200 --> 00:16:02.400]  幫助年輕人能夠找到工作
[00:16:02.400 --> 00:16:06.100]  我就看見神為我們不但打開了宣教職堂的門
[00:16:06.100 --> 00:16:11.800]  神也為我們打開了政權福音、社會關懷的門
[00:16:11.800 --> 00:16:13.200]  第三
[00:16:13.200 --> 00:16:17.100]  神也為我們打開了影響力的門
[00:16:17.100 --> 00:16:18.700]  特別是在貝南
[00:16:18.700 --> 00:16:23.400]  我們除了再次被邀請到貝南基督教廣播電台傳講信息之外
[00:16:23.400 --> 00:16:29.100]  這次我們被全國帶導者團體邀請到總統府裡面
[00:16:29.100 --> 00:16:33.300]  能夠參與他們全國帶導團體聚會
[00:16:33.300 --> 00:16:34.700]  幫助他們一同來禱告
[00:16:34.700 --> 00:16:37.800]  而且傳講對貝南的信息
[00:16:37.800 --> 00:16:39.300]  也不知道為什麼
[00:16:39.300 --> 00:16:42.000]  平常我都不覺得自己是先知
[00:16:42.000 --> 00:16:45.500]  可是一到貝南就有神的話語出來
[00:16:45.500 --> 00:16:48.300]  一傳講神話他們心中都很阿們
[00:16:48.300 --> 00:16:50.200]  甚至帶領禱告會的人都說
[00:16:50.200 --> 00:16:53.100]  這是神所給我帶來的先知向我們說話
[00:16:53.100 --> 00:16:54.900]  哇嚇一跳
[00:16:54.900 --> 00:16:57.600]  有人說我是先知
[00:16:57.600 --> 00:16:59.300]  雖然我不覺得自己是先知
[00:16:59.300 --> 00:17:01.700]  可是我真的感覺到一件事情
[00:17:01.700 --> 00:17:03.600]  當我站在貝南的時候
[00:17:03.600 --> 00:17:06.400]  好像神為我們預備了一個敞開的門
[00:17:06.400 --> 00:17:09.500]  是一個有影響力的門
[00:17:09.500 --> 00:17:10.600]  我就看見這些年
[00:17:10.600 --> 00:17:13.500]  神為我們真的預備許多的敞開的門
[00:17:13.500 --> 00:17:16.800]  是寬大有功效的門
[00:17:16.800 --> 00:17:19.300]  就等著我們能夠進入
[00:17:19.300 --> 00:17:23.700]  神要使用我們成為萬國萬民的祝福
[00:17:23.700 --> 00:17:25.200]  特別是當我在多哥的時候
[00:17:25.200 --> 00:17:28.200]  我真的有很深的感觸
[00:17:28.200 --> 00:17:30.100]  你知道當我們當初
[00:17:30.100 --> 00:17:33.500]  第一個國家進入非洲是多哥這個國家
[00:17:33.500 --> 00:17:35.100]  當初進入多哥的時候
[00:17:35.100 --> 00:17:38.000]  完全不是我們自己的選擇
[00:17:38.000 --> 00:17:41.600]  我們當時對多哥真的一無所知
[00:17:41.600 --> 00:17:42.900]  當初只是為了要支持
[00:17:42.900 --> 00:17:45.800]  萬國獨家佈道團在非洲的工作
[00:17:45.800 --> 00:17:48.200]  所以才進入多哥
[00:17:48.200 --> 00:17:50.100]  我還記得第一次我進入多哥的時候
[00:17:50.100 --> 00:17:52.300]  心中還挺埋怨
[00:17:52.300 --> 00:17:55.100]  為什麼神帶領我們這樣一個幼小
[00:17:55.100 --> 00:17:58.700]  又貧窮又腐敗的國家呢
[00:17:58.700 --> 00:18:00.000]  在飛機場
[00:18:00.000 --> 00:18:02.000]  你知道那些人向你要錢
[00:18:02.000 --> 00:18:05.200]  要到你簡直生氣受不了
[00:18:05.200 --> 00:18:05.700]  你知道嗎
[00:18:05.700 --> 00:18:08.900]  那簡直無理無理地要錢在那個地方
[00:18:08.900 --> 00:18:11.000]  所以每一次我離開多哥機場
[00:18:11.000 --> 00:18:11.900]  我心中都低估
[00:18:11.900 --> 00:18:14.600]  下次再也不要回來了
[00:18:14.600 --> 00:18:18.000]  但每年都還得回去
[00:18:18.000 --> 00:18:18.700]  可是我告訴你
[00:18:18.700 --> 00:18:21.800]  奇妙的事情真的發生了
[00:18:21.800 --> 00:18:25.500]  2010年 非洲的Echo Bank
[00:18:25.500 --> 00:18:27.400]  這個總裁
[00:18:27.400 --> 00:18:29.900]  居然是個多哥人
