
[00:00:00.000 --> 00:00:03.280]  當你回到《撒姆爾記》的大圖畫時
[00:02:17.280 --> 00:02:19.360]  整本書的中心
[00:02:19.360 --> 00:02:21.960]  撒姆爾記下第七章
[00:02:21.960 --> 00:02:23.680]  大衛之揚
[00:02:23.680 --> 00:02:26.200]  上帝給大衛的應許
[00:02:54.040 --> 00:02:56.840]  必建立直到永遠
[00:02:56.840 --> 00:02:58.640]  這個後裔是誰
[00:02:58.640 --> 00:03:01.640]  上帝應許他有個後裔會接觸大衛
[00:03:01.640 --> 00:03:03.800]  這個後裔會建造奠宇
[00:03:03.800 --> 00:03:04.680]  他會做兩件事
[00:03:04.680 --> 00:03:06.080]  他會建造奠宇
[00:03:06.080 --> 00:03:08.520]  他會建立大衛的國
[00:03:08.520 --> 00:03:10.480]  這個人
[00:03:10.480 --> 00:03:14.120]  我們通常一想就是所倫門
[00:03:14.120 --> 00:03:16.800]  所倫門真的建了奠宇
[00:03:16.800 --> 00:03:19.600]  所倫門真的建立了國
[00:03:19.600 --> 00:03:22.320]  但是他沒有做一件事
[00:03:22.320 --> 00:03:24.480]  就是直到永遠
[00:03:24.480 --> 00:03:27.280]  沒有直到永遠
[00:03:27.280 --> 00:03:31.080]  所倫門不但沒有活到永遠
[00:03:31.080 --> 00:03:35.360]  所倫門的國很快就被他自己的罪拜了
[00:03:35.360 --> 00:03:37.240]  拜家仔
[00:03:37.240 --> 00:03:41.680]  所倫門不是永遠的君王
[00:03:41.680 --> 00:03:43.160]  誰是永遠的君王
[00:03:43.160 --> 00:03:44.320]  是耶穌
[00:03:44.320 --> 00:03:48.440]  是大衛的後裔
[00:03:48.440 --> 00:03:49.560]  大衛之子
[00:03:49.560 --> 00:03:50.600]  耶穌基督
[00:03:50.600 --> 00:03:55.040]  他為上帝建立了一個永遠的聖殿
[00:03:55.040 --> 00:03:57.840]  他為上帝建立了一個永遠的國度
[00:03:57.840 --> 00:04:00.360]  我想帶你去看新約
[00:04:00.360 --> 00:04:02.600]  我想你看到主耶穌基督
[00:04:02.600 --> 00:04:06.920]  怎樣成就在舊約聖經裏面的寓言
[00:04:06.920 --> 00:04:08.880]  在楊寶欽第二章那裏
[00:04:08.880 --> 00:04:10.800]  耶穌來到上帝的聖殿
[00:04:10.800 --> 00:04:13.240]  他回答他們說
[00:04:13.240 --> 00:04:15.640]  你們拆毀這殿
[00:04:15.640 --> 00:04:18.240]  我三日內要把它重建
[00:04:18.240 --> 00:04:21.760]  是耶穌所說的殿是指他的身體
[00:04:21.760 --> 00:04:24.960]  你拆毀這個殿
[00:04:24.960 --> 00:04:27.080]  我三日要再重建
[00:04:27.080 --> 00:04:29.240]  他在說他自己的身體
[00:04:29.240 --> 00:04:33.160]  耶穌說通過他的壽死與復活
[00:04:33.160 --> 00:04:36.480]  他會建立一個永遠的聖殿
[00:04:36.480 --> 00:04:38.600]  這個聖殿不是手所做的
[00:04:38.600 --> 00:04:41.320]  是屬靈的聖殿
[00:04:41.320 --> 00:04:42.600]  是永遠的聖殿
[00:04:42.600 --> 00:04:44.160]  是真正的聖殿
[00:04:44.160 --> 00:04:47.200]  以色列人的聖殿不是真的
[00:04:47.200 --> 00:04:49.120]  不是最終的
[00:04:49.120 --> 00:04:52.320]  耶穌的聖殿才是最終的
[00:04:52.320 --> 00:04:55.600]  今天大家都來了
[00:04:55.600 --> 00:04:56.840]  上帝的聖殿裏面
[00:04:56.840 --> 00:04:59.120]  我想問你們來聖殿做什麼
[00:04:59.120 --> 00:05:01.560]  可能一個最普遍的答案
[00:05:01.560 --> 00:05:03.600]  我來聖殿當然是來敬拜
[00:05:03.600 --> 00:05:04.680]  林牧師
[00:05:04.680 --> 00:05:06.680]  你這樣回答
[00:05:06.680 --> 00:05:08.200]  答對了一半
[00:05:08.200 --> 00:05:11.120]  你猜在舊約時代裏面
[00:05:11.120 --> 00:05:13.000]  那些人去聖殿做什麼
[00:05:13.000 --> 00:05:14.720]  去敬拜
[00:05:14.720 --> 00:05:15.920]  是不是呢
[00:05:15.920 --> 00:05:20.840]  聖殿有什麼跟其他的大廈是不一樣的呢
[00:05:20.840 --> 00:05:25.440]  聖殿原來不是用來敬拜的
[00:05:25.440 --> 00:05:28.440]  聖殿是用來贖罪的
[00:05:28.440 --> 00:05:32.320]  聖殿裏面最厲害的那件事叫血
[00:05:32.320 --> 00:05:34.480]  血淋淋的聖殿
[00:05:34.480 --> 00:05:36.480]  沒有血沒辦法贖罪
[00:05:36.480 --> 00:05:38.360]  於是你去到聖殿那裏
[00:05:38.360 --> 00:05:39.880]  你要帶著你的動物
[00:05:39.880 --> 00:05:41.560]  你要讓他們殺動物
[00:05:41.560 --> 00:05:44.440]  有血就有贖罪
[00:05:44.440 --> 00:05:46.000]  有贖罪才有敬拜
[00:05:46.000 --> 00:05:46.600]  你明白嗎
[00:05:46.600 --> 00:05:49.000]  你不要跳了那個步驟
[00:05:49.000 --> 00:05:49.920]  有很多人以為
[00:05:49.920 --> 00:05:52.040]  我喜歡來公理堂
[00:05:52.040 --> 00:05:53.840]  因為我來了這個聖殿
[00:05:53.840 --> 00:05:54.960]  我心裏面覺得很平安
[00:05:54.960 --> 00:05:56.440]  我可以敬拜
[00:05:56.440 --> 00:05:59.080]  你好像跳了那個步驟
[00:05:59.080 --> 00:06:01.840]  你需要仰望我們的十字架
[00:06:01.840 --> 00:06:02.840]  這裏的十字架
[00:06:02.840 --> 00:06:05.720]  那裏的十字架
[00:06:05.720 --> 00:06:10.680]  但是我們沒有辦法重做從前的影子
[00:06:10.680 --> 00:06:13.320]  因為這個十字架太漂亮了
[00:06:13.320 --> 00:06:16.680]  這個十字架是沒有血的
[00:06:16.680 --> 00:06:19.440]  耶穌的十字架是有血的
[00:06:19.440 --> 00:06:20.000]  耶穌說
[00:06:20.000 --> 00:06:21.760]  我通過我的壽死復活
[00:06:21.760 --> 00:06:25.000]  我要為你建造一個永遠的聖殿
[00:06:25.000 --> 00:06:25.920]  永遠的讚美
[00:06:25.920 --> 00:06:26.800]  讚美什麼
[00:06:26.800 --> 00:06:28.680]  因為祂在十字架上面
[00:06:28.680 --> 00:06:31.240]  為我們流血捨身
[00:06:31.240 --> 00:06:33.920]  有十字架就有補血
[00:06:33.920 --> 00:06:35.440]  有補血就有贖罪
[00:06:35.440 --> 00:06:40.160]  有贖罪才有敬拜
[00:06:40.160 --> 00:06:44.840]  我們今天坐在一個鮮血的聖殿裏面
[00:06:44.840 --> 00:06:48.120]  重要的不是我們的陳設
[00:06:48.120 --> 00:06:51.320]  重要的是耶穌基督的補血
[00:06:51.320 --> 00:06:52.400]  但是還有
[00:06:52.400 --> 00:06:55.680]  耶穌基督不單止為我們贖罪
[00:06:55.680 --> 00:06:58.960]  也是為大衛贖罪
[00:06:58.960 --> 00:07:00.720]  為所羅門贖罪
[00:07:00.720 --> 00:07:01.880]  祂為大衛
[00:07:01.880 --> 00:07:06.760]  為所羅門建立一個永遠的王國
[00:07:06.760 --> 00:07:09.720]  大衛敗家敗國
[00:07:09.720 --> 00:07:11.680]  所羅門敗家敗國
[00:07:11.680 --> 00:07:14.120]  是耶穌大衛的後裔
[00:07:14.120 --> 00:07:17.480]  將他們的國再贖回回來
[00:07:17.480 --> 00:07:18.080]  怎樣
[00:07:18.080 --> 00:07:20.120]  在十字架上
[00:07:20.120 --> 00:07:21.800]  《約翰福音》第十九章
[00:07:21.800 --> 00:07:24.360]  比拉多又寫了一個牌子
[00:07:24.360 --> 00:07:26.840]  釘在十字架上
[00:07:26.840 --> 00:07:28.520]  寫著的是猶太人的王
[00:07:28.520 --> 00:07:32.520]  耶穌在哪裡做猶太人的王
[00:07:32.520 --> 00:07:34.280]  不是一個宮殿裏面
[00:07:34.280 --> 00:07:36.840]  不是一個聖殿華麗的地方
[00:07:36.840 --> 00:07:37.840]  是在十字架上
[00:07:37.840 --> 00:07:42.600]  在十字架上祂幫祂的父親大衛
[00:07:42.600 --> 00:07:49.000]  所羅門贖回他們所失去的國度
[00:07:49.000 --> 00:07:52.840]  是上帝的天國臨到這個世界
[00:07:52.840 --> 00:07:55.520]  這個天國當然不是地上的天國
[00:07:55.520 --> 00:07:56.480]  耶穌說了兩次
[00:07:56.480 --> 00:08:00.200]  My kingdom is not of this world
[00:08:00.200 --> 00:08:03.880]  耶穌的天國為罪人而打開
[00:08:03.880 --> 00:08:06.320]  祂的門邀請每一個罪人
[00:08:06.320 --> 00:08:08.320]  進來我們這裏
[00:08:08.320 --> 00:08:11.080]  這是我們今天在敬拜的原因
[00:08:11.080 --> 00:08:12.760]  這是我們要相信
[00:08:12.760 --> 00:08:17.040]  要傳揚的福音
[00:08:17.040 --> 00:08:18.000]  在我結束的時候
[00:08:18.000 --> 00:08:20.520]  我想再次帶你回到大衛的故事
[00:08:20.520 --> 00:08:22.520]  我想帶你看看
[00:08:22.520 --> 00:08:24.320]  撒姆爾記第三十章裏面
[00:08:24.320 --> 00:08:25.240]  大衛的故事
[00:08:25.240 --> 00:08:27.040]  怎樣指向主耶穌基督
[00:08:27.040 --> 00:08:31.080]  帶我們由舊約進入新約
[00:08:31.080 --> 00:08:35.400]  當你去看撒姆爾記上第三十章的時候
[00:08:35.400 --> 00:08:38.800]  你看到大衛的焦急
[00:08:38.800 --> 00:08:40.680]  他的痛哭
[00:08:40.680 --> 00:08:43.320]  他的心痛的時候
[00:08:43.320 --> 00:08:47.240]  其實你正在看的是一個黎明前的黑暗
[00:08:47.240 --> 00:08:49.240]  有沒有聽過這個詞句
[00:08:49.240 --> 00:08:50.200]  在黎明前
[00:08:50.200 --> 00:08:54.760]  是天光之前那一刻是最黑的
[00:08:54.760 --> 00:08:57.720]  當我們就這樣去看大衛這個故事
[00:08:57.720 --> 00:08:59.440]  我們覺得他真的很慘
[00:08:59.440 --> 00:09:00.480]  真的很慘
[00:09:00.480 --> 00:09:06.720]  這個故事是大衛低谷人生裏面最低的一點
[00:09:06.720 --> 00:09:09.120]  當時大衛都不夠三十歲
[00:09:09.120 --> 00:09:12.480]  但已經有好幾年過著一個逃亡的生活
[00:09:12.480 --> 00:09:15.800]  因為素羅不斷在追殺他
[00:09:15.800 --> 00:09:17.000]  而追殺到一個地步
[00:09:17.000 --> 00:09:18.080]  他走投無路
[00:09:18.080 --> 00:09:20.560]  於是他投靠菲利士人
[00:09:20.560 --> 00:09:22.720]  菲利士人是他們的敵人
[00:09:22.720 --> 00:09:23.920]  他隱姓賣微
[00:09:23.920 --> 00:09:26.520]  他絕處求生
[00:09:26.520 --> 00:09:27.400]  我英文有一句說話
[00:09:27.400 --> 00:09:33.280]  Sleeping with the enemy 與敵同床
[00:09:33.280 --> 00:09:34.960]  他要保住自己的性命
[00:09:34.960 --> 00:09:38.720]  而在這個這麼低谷的人生裏面
[00:09:38.720 --> 00:09:39.720]  去到這個地步
[00:09:39.720 --> 00:09:41.880]  因為他和手下出去了幾天
[00:09:41.880 --> 00:09:47.200]  竟然被亞馬遜人成虛而入老劫他的妻兒
[00:09:47.200 --> 00:09:49.560]  你想想是多麼悲慘的一件事
[00:09:49.560 --> 00:09:52.600]  然而
[00:09:52.600 --> 00:09:55.800]  這個是一個黎明前的黑暗
[00:09:55.800 --> 00:09:59.520]  如果你單元劇地看這個故事
[00:09:59.520 --> 00:10:02.720]  這個故事講到大衛危在旦夕
[00:10:02.720 --> 00:10:05.680]  但如果你連續劇地去看這個故事
[00:10:05.680 --> 00:10:08.600]  這個故事其實是勝利在望
[00:10:08.600 --> 00:10:09.520]  為什麼
[00:10:09.520 --> 00:10:12.560]  因為薩姆爾記上第三十一章
[00:10:12.560 --> 00:10:14.280]  素羅就死了
[00:10:14.280 --> 00:10:16.280]  去到薩姆爾記下第二章
[00:10:16.280 --> 00:10:20.120]  大衛就已經作猶太的王
[00:10:20.120 --> 00:10:23.160]  然後他再要成為整個以色列人的王
[00:10:23.160 --> 00:10:25.840]  所以表面上這個是危在旦夕
[00:10:25.840 --> 00:10:29.120]  實質上在上帝整傳的安排裏面
[00:10:29.120 --> 00:10:32.040]  已經是勝利在望
[00:10:32.040 --> 00:10:34.240]  人生最低的谷點
[00:10:34.240 --> 00:10:37.120]  危在旦夕勝利在望
[00:10:37.120 --> 00:10:38.800]  這個故事信不信由你
[00:10:38.800 --> 00:10:41.640]  指向著影照著主耶穌基督
[00:10:41.640 --> 00:10:46.040]  在地上最黑暗的那一幕
[00:10:46.040 --> 00:10:50.160]  你知不知道那一幕是什麼
[00:10:50.160 --> 00:10:54.160]  那一幕是他在赫西瑪利園那一幕
[00:10:54.160 --> 00:10:58.120]  這個是耶穌基督的危在旦夕的日子
[00:10:58.120 --> 00:11:00.640]  是最黑暗的事
[00:11:00.640 --> 00:11:02.760]  他快要面對十字架
[00:11:02.760 --> 00:11:04.160]  要上十字架
[00:11:04.160 --> 00:11:09.080]  然而這個就是勝利在望那一刻
[00:11:09.080 --> 00:11:17.160]  這個實在是耶穌基督人生中最低的一點
[00:11:17.160 --> 00:11:18.600]  在大衛的故事裏面
[00:11:18.600 --> 00:11:22.000]  他六百斤錘的人想要殺他
[00:11:22.000 --> 00:11:23.280]  在耶穌基督的故事裏面
[00:11:23.280 --> 00:11:27.480]  他其中一個摯愛的門徒出賣了他
[00:11:27.480 --> 00:11:31.960]  另外那三個睡著了覺
[00:11:31.960 --> 00:11:33.920]  大衛有二百個過不了河
[00:11:33.920 --> 00:11:35.880]  耶穌有三個睡著了覺
[00:11:35.880 --> 00:11:38.840]  其他那幾個不知道跑到哪裏去了
[00:11:38.840 --> 00:11:42.400]  耶穌生命中最低的一點
[00:11:42.400 --> 00:11:44.840]  十字架當前危在旦夕
[00:11:44.840 --> 00:11:46.400]  但是從另一個角度來講
[00:11:46.400 --> 00:11:50.280]  從上帝整全的救恩的角度來講
[00:11:50.280 --> 00:11:52.480]  耶穌來正是為這個時刻
[00:11:52.480 --> 00:11:54.320]  祂要為我們上十字架
[00:11:54.320 --> 00:11:55.360]  要為我們贖罪
[00:11:55.360 --> 00:11:56.440]  要為我們清義
[00:11:56.440 --> 00:11:58.000]  要勝過死亡
[00:11:58.000 --> 00:12:02.560]  勝利就在前面
[00:12:02.560 --> 00:12:07.960]  當我們把耶穌和大衛對比的時候
[00:12:07.960 --> 00:12:11.280]  我們發現大衛原來是耶穌基督的影子
[00:12:11.280 --> 00:12:12.280]  大衛是影子
[00:12:12.280 --> 00:12:14.960]  耶穌基督是真體
[00:12:14.960 --> 00:12:18.120]  耶穌是那個更真更美
[00:12:18.120 --> 00:12:22.120]  The true and the better David
[00:12:22.120 --> 00:12:24.280]  更真更美的大衛
[00:12:24.280 --> 00:12:27.760]  更真更美的君王
[00:12:27.760 --> 00:12:31.680]  耶穌才是最終的真命天子
[00:12:31.680 --> 00:12:33.720]  大衛的英雄故事
[00:12:33.720 --> 00:12:35.160]  所有的英雄故事
[00:12:35.160 --> 00:12:40.200]  都是指向主耶穌基督更偉大的英雄故事
[00:12:40.200 --> 00:12:41.240]  如同大衛
[00:12:41.240 --> 00:12:48.080]  耶穌痛苦焦慮懇求懇切祈求上帝
[00:12:48.080 --> 00:12:49.600]  如同大衛一樣
[00:12:49.600 --> 00:12:53.360]  耶穌堅定自己勇敢面對祂的臣敵
[00:12:53.360 --> 00:12:54.960]  但是和大衛不一樣
[00:12:54.960 --> 00:12:57.280]  耶穌單獨復活
[00:12:57.280 --> 00:12:58.800]  如果你讀大衛的故事裡面
[00:12:58.800 --> 00:13:00.120]  有二百個人過不了河
[00:13:00.120 --> 00:13:03.640]  還有四百個人和大衛一起去打一場仗
[00:13:03.640 --> 00:13:05.840]  耶穌一個都沒有
[00:13:05.840 --> 00:13:06.880]  一個出賣祂
[00:13:06.880 --> 00:13:07.840]  三個在睡覺
[00:13:07.840 --> 00:13:09.960]  其他的都不知道跑到哪裡去了
[00:13:09.960 --> 00:13:11.640]  當耶穌上十字架的時候
[00:13:11.640 --> 00:13:14.400]  祂單獨復活
[00:13:14.400 --> 00:13:16.640]  跟大衛不同的
[00:13:16.640 --> 00:13:18.240]  耶穌不單單單獨復活
[00:13:18.240 --> 00:13:20.960]  祂簡直是被釘在十字架上
[00:13:20.960 --> 00:13:23.080]  整個人生為我們傾倒
[00:13:23.080 --> 00:13:24.480]  大衛有驚無險
[00:13:24.480 --> 00:13:27.920]  平安大吉
[00:13:27.920 --> 00:13:29.920]  不費摧灰之力
[00:13:29.920 --> 00:13:31.720]  將所有東西
[00:13:31.720 --> 00:13:32.440]  擄掠回來
[00:13:32.440 --> 00:13:38.520]  耶穌傾倒祂自己的生命
[00:13:38.520 --> 00:13:41.800]  現在和大衛 耶穌負傾了我們的罪債
[00:13:41.800 --> 00:13:44.640]  勝過屬靈的宿敵
[00:13:44.640 --> 00:13:47.800]  大衛所戰勝的是地上的仇敵
[00:13:47.800 --> 00:13:48.440]  亞馬遜人
[00:13:48.440 --> 00:13:51.400]  耶穌沒有和亞馬遜人打仗
[00:13:51.400 --> 00:13:55.320]  耶穌和一個更加兇猛
[00:13:55.320 --> 00:13:58.120]  更加強大的敵人
[00:13:58.120 --> 00:14:01.440]  更古老的敵人打仗
[00:14:01.440 --> 00:14:05.080]  是我們真正的敵人
[00:14:05.080 --> 00:14:09.120]  而因為耶穌的德性 德性罪惡
[00:14:09.120 --> 00:14:13.040]  德性邪惡 德性撒旦
[00:14:13.040 --> 00:14:17.960]  耶穌的德性成就了一個更加古老的傳說
[00:14:17.960 --> 00:14:20.360]  更加古老的預言
[00:14:20.360 --> 00:14:21.600]  是什麼呢
[00:14:21.600 --> 00:14:25.160]  《創世紀》第三章第十五節
[00:14:25.160 --> 00:14:28.520]  我要使你和女人彼此為仇
[00:14:28.520 --> 00:14:30.960]  你的後裔 撒旦的後裔
[00:14:30.960 --> 00:14:34.880]  和女人的後裔要彼此為仇
[00:14:34.880 --> 00:14:37.560]  你要傷他的腳筋
[00:14:37.560 --> 00:14:41.880]  他卻要crash your head
[00:14:41.880 --> 00:14:44.200]  他卻要傷你的頭
[00:14:44.200 --> 00:14:45.280]  在十字架上
[00:14:45.280 --> 00:14:49.200]  耶穌成就這個不老的傳說
[00:14:49.200 --> 00:14:51.760]  這個是聖經裏面第一個認許
[00:14:51.760 --> 00:14:53.880]  最重要的認許
[00:14:53.880 --> 00:14:55.160]  我們最古老的敵人
[00:14:55.160 --> 00:14:57.720]  我們沒有辦法得勝的大人
[00:14:57.720 --> 00:14:58.480]  在十字架上
[00:14:58.480 --> 00:15:01.600]  耶穌被撒旦所傷
[00:15:01.600 --> 00:15:05.640]  然而因著他的壽死復活
[00:15:05.640 --> 00:15:10.360]  他crash his head
[00:15:10.360 --> 00:15:13.600]  今天我們的探望在哪裡
[00:15:13.600 --> 00:15:16.120]  不在生命裏面
[00:15:16.120 --> 00:15:18.960]  過得多好 過得多不好
[00:15:18.960 --> 00:15:21.440]  一切在主耶穌基督裏面
[00:15:21.440 --> 00:15:25.120]  聽保羅的勝利宣告
[00:15:25.120 --> 00:15:25.800]  保羅這樣說
[00:15:25.800 --> 00:15:26.800]  感謝上帝
[00:15:26.800 --> 00:15:31.520]  他使我們藉著我們的主耶穌基督德性
[00:15:31.520 --> 00:15:33.800]  你們務要堅固
[00:15:33.800 --> 00:15:34.720]  不可搖動
[00:15:34.720 --> 00:15:35.800]  上上竭力
[00:15:35.800 --> 00:15:37.040]  多作主攻
[00:15:37.040 --> 00:15:38.960]  在主裡的
[00:15:38.960 --> 00:15:40.000]  勞苦
[00:15:40.000 --> 00:15:42.120]  不是徒然的
[00:15:42.120 --> 00:15:45.120]  願主祝福我們每一個聽道的人
[00:15:45.120 --> 00:15:47.200]  願我們謹隨主耶穌基督
[00:15:47.200 --> 00:15:49.840]  我們堅固不搖動
[00:15:49.840 --> 00:15:55.120]  我們全心竭力地去追求祂的國度
[00:15:55.120 --> 00:15:59.000]  我們一起祈禱
[00:15:59.000 --> 00:16:03.240]  主上祢真是幫助我們
[00:16:03.240 --> 00:16:07.240]  看見在主耶穌基督裏面的盼望
[00:16:07.240 --> 00:16:10.800]  這個盼望不是地上人所追求的
[00:16:10.800 --> 00:16:13.640]  出入平安
[00:16:13.640 --> 00:16:15.360]  富貴榮華
[00:16:15.360 --> 00:16:19.200]  如果這個是聖經裏面所應許的盼望
[00:16:19.200 --> 00:16:21.280]  那保羅、彼得、約翰
[00:16:21.280 --> 00:16:23.560]  都一定是平步青雲
[00:16:23.560 --> 00:16:25.760]  但我們知道不是
[00:16:25.760 --> 00:16:27.240]  這個不是他們的生命
[00:16:27.240 --> 00:16:29.280]  這個不是他們追求的生命
[00:16:29.280 --> 00:16:31.120]  這個更不是他們的盼望
[00:16:31.120 --> 00:16:34.480]  他們的盼望
[00:16:34.480 --> 00:16:36.120]  已經完成的盼望
[00:16:36.120 --> 00:16:38.120]  是主耶穌基督在十字架上
[00:16:38.120 --> 00:16:41.520]  crush satan's head
[00:16:41.520 --> 00:16:45.760]  將撒旦所有的武器
[00:16:45.760 --> 00:16:47.680]  可以控告我們的武器
[00:16:47.680 --> 00:16:51.440]  都全然擄糧
[00:16:51.440 --> 00:16:54.040]  今天在主耶穌基督裏面
[00:16:54.040 --> 00:16:57.480]  我們懷著感恩來到敬拜
[00:16:57.480 --> 00:17:00.520]  因為十字架
[00:17:00.520 --> 00:17:05.640]  這個聖殿裏面最寶貝的是祢的福音
[00:17:05.640 --> 00:17:06.960]  是祢的福音
[00:17:06.960 --> 00:17:08.640]  是十字架的福音
[00:17:08.640 --> 00:17:09.640]  幫助我們
[00:17:09.640 --> 00:17:14.280]  讓這個聖殿充滿著祢十字架的福音
[00:17:14.280 --> 00:17:16.040]  願祢的名在我們當中
[00:17:16.040 --> 00:17:16.880]  特榮耀
[00:17:16.880 --> 00:17:17.960]  再次感謝祢
[00:17:17.960 --> 00:17:20.200]  今日祈禱是奉主耶穌基督名禱
