
[00:00:00.000 --> 00:00:02.680]  你見不見我今天穿得多紅
[00:02:00.600 --> 00:02:04.600]  我是一個很幸福的女人
[00:02:04.600 --> 00:02:06.600]  事業還可以
[00:02:06.600 --> 00:02:09.600]  丈夫很好
[00:02:09.600 --> 00:02:11.600]  一切都很好
[00:02:11.600 --> 00:02:13.600]  其實我結了婚幾年
[00:02:13.600 --> 00:02:16.600]  我發現我周邊的人就開始生孩子
[00:02:16.600 --> 00:02:18.600]  我就發現
[00:02:18.600 --> 00:02:19.600]  都是時間
[00:02:19.600 --> 00:02:20.600]  人人都生
[00:02:20.600 --> 00:02:22.600]  我也生一個
[00:02:22.600 --> 00:02:24.600]  很快就懷孕
[00:02:24.600 --> 00:02:26.600]  但一個月都沒到
[00:02:26.600 --> 00:02:28.600]  我就已經小產了
[00:02:28.600 --> 00:02:30.600]  在小產之後
[00:02:30.600 --> 00:02:34.600]  我身體很差
[00:02:34.600 --> 00:02:38.600]  情緒也很差
[00:02:38.600 --> 00:02:40.600]  因爲我很不開心
[00:02:40.600 --> 00:02:42.600]  那時候我還記得
[00:02:42.600 --> 00:02:46.600]  我剛剛辭了一份電臺工作
[00:02:46.600 --> 00:02:48.600]  我就去幫一個機構
[00:02:48.600 --> 00:02:50.600]  叫做香港基督徒音樂協會
[00:02:50.600 --> 00:02:53.600]  開始做一些現代的歌曲
[00:02:53.600 --> 00:02:55.600]  即是現代的詩歌
[00:02:55.600 --> 00:02:56.600]  用一些廣東話
[00:02:56.600 --> 00:02:59.600]  即是啱音的詞
[00:02:59.600 --> 00:03:02.600]  那時候剛剛做《開荒牛》
[00:03:02.600 --> 00:03:03.600]  我還記得
[00:03:03.600 --> 00:03:06.600]  如果大家有聽過《齊唱新歌》
[00:03:06.600 --> 00:03:08.600]  在錄第五集
[00:03:08.600 --> 00:03:11.600]  我就突然有一天小產了
[00:03:11.600 --> 00:03:13.600]  小產之後
[00:03:13.600 --> 00:03:17.600]  我身體差到連這份工作都不能上班
[00:03:17.600 --> 00:03:20.600]  其實當我不開心之餘
[00:03:20.600 --> 00:03:23.600]  我周邊的朋友
[00:03:23.600 --> 00:03:25.600]  家人都鼓勵我
[00:03:25.600 --> 00:03:26.600]  不要緊啦
[00:03:26.600 --> 00:03:28.600]  這次沒了寶寶
[00:03:28.600 --> 00:03:29.600]  下一次吧
[00:03:29.600 --> 00:03:30.600]  下一次會好的
[00:03:30.600 --> 00:03:32.600]  有的了
[00:03:32.600 --> 00:03:34.600]  我當然覺得
[00:03:34.600 --> 00:03:36.600]  不開心也算了
[00:03:36.600 --> 00:03:38.600]  也沒得回頭的
[00:03:38.600 --> 00:03:39.600]  我就說好
[00:03:39.600 --> 00:03:40.600]  等下一次吧
[00:03:40.600 --> 00:03:41.600]  但這個下一次
[00:03:41.600 --> 00:03:42.600]  等了很久
[00:03:42.600 --> 00:03:43.600]  等了一年多
[00:03:43.600 --> 00:03:45.600]  兩年都沒聲氣
[00:03:45.600 --> 00:03:48.600]  當然
[00:03:48.600 --> 00:03:49.600]  在那時候
[00:03:49.600 --> 00:03:50.600]  不知爲何
[00:03:50.600 --> 00:03:51.600]  突然之間
[00:03:51.600 --> 00:03:52.600]  我周邊的朋友
[00:03:52.600 --> 00:03:55.600]  尤其是教會小組的朋友
[00:03:55.600 --> 00:03:58.600]  個個都很容易生兒子
[00:03:58.600 --> 00:04:01.600]  還要想何時生就何時生
[00:04:01.600 --> 00:04:04.600]  想生兒子就生兒子
[00:04:04.600 --> 00:04:07.600]  想生女兒就生女兒
[00:04:07.600 --> 00:04:09.600]  我就非常羨慕
[00:04:09.600 --> 00:04:10.600]  當然羨慕之餘
[00:04:10.600 --> 00:04:12.600]  我發現這麼久沒消息
[00:04:12.600 --> 00:04:14.600]  我是否應該去看醫生
[00:04:14.600 --> 00:04:16.600]  我做了很多身體檢查
[00:04:16.600 --> 00:04:18.600]  加上看專科
[00:04:18.600 --> 00:04:19.600]  我想告訴你
[00:04:19.600 --> 00:04:20.600]  做這些身體檢查
[00:04:20.600 --> 00:04:22.600]  和做這些檢驗
[00:04:22.600 --> 00:04:24.600]  真是辛苦到爆燈
[00:04:24.600 --> 00:04:25.600]  但無奈
[00:04:25.600 --> 00:04:27.600]  都要檢查自己有沒有事
[00:04:27.600 --> 00:04:31.600]  然後醫生回來的結論
[00:04:31.600 --> 00:04:33.600]  就說你身體沒事
[00:04:33.600 --> 00:04:35.600]  不過有些人就是這樣
[00:04:35.600 --> 00:04:36.600]  身體沒事
[00:04:36.600 --> 00:04:38.600]  但他永遠都不會懷孕
[00:04:38.600 --> 00:04:40.600]  哇
[00:04:40.600 --> 00:04:43.600]  我好像被人打了一巴掌
[00:04:43.600 --> 00:04:47.600]  我說不可以懷孕
[00:04:47.600 --> 00:04:49.600]  那怎麼辦
[00:04:49.600 --> 00:04:53.600]  說我先生永遠都不可以做爸爸
[00:04:53.600 --> 00:04:55.600]  我就覺得很對不起他
[00:04:55.600 --> 00:04:57.600]  真的超對不起他
[00:04:57.600 --> 00:05:01.600]  又覺得好像很對不起我的家族
[00:05:01.600 --> 00:05:02.600]  他又有他家族
[00:05:02.600 --> 00:05:03.600]  又有我家族
[00:05:03.600 --> 00:05:08.600]  我還覺得自己很有缺陷
[00:05:08.600 --> 00:05:09.600]  爲什麼身體這麼好
[00:05:09.600 --> 00:05:11.600]  都不可以做媽媽呢
[00:05:11.600 --> 00:05:13.600]  真是很不完整
[00:05:13.600 --> 00:05:14.600]  一個人
[00:05:14.600 --> 00:05:16.600]  一個女人
[00:05:16.600 --> 00:05:18.600]  還有我發現
[00:05:18.600 --> 00:05:20.600]  你知道我的周邊朋友
[00:05:20.600 --> 00:05:22.600]  都生了嬰兒
[00:05:22.600 --> 00:05:24.600]  他們走過來是說什麼的
[00:05:24.600 --> 00:05:26.600]  當然是說關於嬰兒的事
[00:05:26.600 --> 00:05:27.600]  我就發現
[00:05:27.600 --> 00:05:29.600]  其實我沒什麼跟他們說
[00:05:29.600 --> 00:05:30.600]  因爲他們每次說
[00:05:30.600 --> 00:05:31.600]  都是說兒子怎麼樣
[00:05:31.600 --> 00:05:32.600]  女兒怎麼樣
[00:05:32.600 --> 00:05:34.600]  用什麼尿片
[00:05:34.600 --> 00:05:37.600]  我出了多少牙
[00:05:37.600 --> 00:05:38.600]  我就覺得
[00:05:38.600 --> 00:05:39.600]  啊
[00:05:39.600 --> 00:05:40.600]  沒話說了
[00:05:40.600 --> 00:05:41.600]  突然之間
[00:05:41.600 --> 00:05:43.600]  好像我連朋友都沒有了
[00:05:43.600 --> 00:05:45.600]  我的圈子連朋友都沒有了
[00:05:45.600 --> 00:05:47.600]  我其實是越來越難過
[00:05:47.600 --> 00:05:49.600]  是很難過
[00:05:49.600 --> 00:05:50.600]  自己覺得
[00:05:50.600 --> 00:05:52.600]  自己好像掉進了坑裏
[00:05:52.600 --> 00:05:54.600]  一個洞裏
[00:05:54.600 --> 00:05:57.600]  以前我見到
[00:05:57.600 --> 00:05:59.600]  在哪裏見到小朋友
[00:05:59.600 --> 00:06:00.600]  我會很開心的
[00:06:00.600 --> 00:06:01.600]  我會
[00:06:01.600 --> 00:06:02.600]  哇 好可愛
[00:06:02.600 --> 00:06:04.600]  會抱抱 吻吻那些
[00:06:04.600 --> 00:06:05.600]  現在不行了
[00:06:05.600 --> 00:06:06.600]  突然之間發現
[00:06:06.600 --> 00:06:08.600]  咦 有小朋友來了
[00:06:08.600 --> 00:06:09.600]  不要走過來
[00:06:09.600 --> 00:06:10.600]  他們走近一點
[00:06:10.600 --> 00:06:11.600]  我就走了
[00:06:11.600 --> 00:06:12.600]  真的
[00:06:12.600 --> 00:06:13.600]  不可以見到他們
[00:06:13.600 --> 00:06:14.600]  不可以碰到他們
[00:06:14.600 --> 00:06:16.600]  不想見到他們
[00:06:16.600 --> 00:06:17.600]  就發現我平時
[00:06:17.600 --> 00:06:18.600]  沒什麼事
[00:06:18.600 --> 00:06:19.600]  我自己躲在家裏
[00:06:19.600 --> 00:06:21.600]  我就哭了
[00:06:21.600 --> 00:06:22.600]  還有發現
[00:06:22.600 --> 00:06:24.600]  我是很沒力
[00:06:24.600 --> 00:06:25.600]  沒力不是說
[00:06:25.600 --> 00:06:27.600]  我今天真的做了很多事
[00:06:27.600 --> 00:06:28.600]  我很累 起不了身
[00:06:28.600 --> 00:06:29.600]  不是
[00:06:29.600 --> 00:06:30.600]  是一種
[00:06:30.600 --> 00:06:31.600]  我也不懂怎麼說
[00:06:31.600 --> 00:06:34.600]  是一種精神上完全沒力
[00:06:34.600 --> 00:06:36.600]  以至我身體是沒力的
[00:06:36.600 --> 00:06:38.600]  我很想起身
[00:06:38.600 --> 00:06:40.600]  我起不了身
[00:06:40.600 --> 00:06:41.600]  但是有件事
[00:06:41.600 --> 00:06:44.600]  我是不可以告訴別人的
[00:06:44.600 --> 00:06:46.600]  第一
[00:06:46.600 --> 00:06:48.600]  那時候
[00:06:48.600 --> 00:06:51.600]  當你說你有抑鬱
[00:06:51.600 --> 00:06:53.600]  你情緒不好
[00:06:53.600 --> 00:06:55.600]  那些人以爲你要去青山
[00:06:55.600 --> 00:06:57.600]  不敢說
[00:06:57.600 --> 00:06:58.600]  還有
[00:06:58.600 --> 00:07:00.600]  我很強的
[00:07:00.600 --> 00:07:02.600]  我是一個基督徒
[00:07:02.600 --> 00:07:03.600]  還有
[00:07:03.600 --> 00:07:04.600]  別人認識我
[00:07:04.600 --> 00:07:05.600]  我不可以到處告訴別人
[00:07:05.600 --> 00:07:06.600]  我不行
[00:07:06.600 --> 00:07:07.600]  我有抑鬱
[00:07:07.600 --> 00:07:08.600]  我不敢說
[00:07:08.600 --> 00:07:09.600]  總之是怎樣呢
[00:07:09.600 --> 00:07:10.600]  自己躲在家裏
[00:07:10.600 --> 00:07:13.600]  儘量不會見人
[00:07:13.600 --> 00:07:14.600]  連我先生
[00:07:14.600 --> 00:07:16.600]  我都儘量不讓他知道
[00:07:16.600 --> 00:07:17.600]  因爲他上班
[00:07:17.600 --> 00:07:18.600]  一大早上班
[00:07:18.600 --> 00:07:20.600]  他以爲我起不了身
[00:07:20.600 --> 00:07:21.600]  說你好
[00:07:21.600 --> 00:07:24.600]  隨時喜歡才起身
[00:07:24.600 --> 00:07:25.600]  其實我起不了身
[00:07:25.600 --> 00:07:26.600]  晚上回來
[00:07:26.600 --> 00:07:28.600]  儘量不要
[00:07:28.600 --> 00:07:31.600]  樣子太差
[00:07:31.600 --> 00:07:33.600]  但他都知道我有點問題
[00:07:33.600 --> 00:07:34.600]  其實我自己都知道
[00:07:34.600 --> 00:07:36.600]  我自己有很大問題
[00:07:36.600 --> 00:07:38.600]  其實
[00:07:38.600 --> 00:07:40.600]  我知道我自己有抑鬱
[00:07:40.600 --> 00:07:44.600]  但我真的不敢告訴別人
[00:07:44.600 --> 00:07:45.600]  那時候
[00:07:45.600 --> 00:07:47.600]  聖經不肯看
[00:07:47.600 --> 00:07:49.600]  祈禱都不會祈
[00:07:49.600 --> 00:07:50.600]  因爲我覺得
[00:07:50.600 --> 00:07:51.600]  我完全不知道
[00:07:51.600 --> 00:07:53.600]  自己在做什麼
[00:07:53.600 --> 00:07:55.600]  但我唯一可以做的
[00:07:55.600 --> 00:07:57.600]  就是聽歌
[00:07:57.600 --> 00:07:58.600]  其實聽歌
[00:07:58.600 --> 00:07:59.600]  不是因爲我覺得歌好聽
[00:07:59.600 --> 00:08:02.600]  而是我想有些聲音
[00:08:02.600 --> 00:08:04.600]  在我周邊
[00:08:04.600 --> 00:08:06.600]  好像很一個人
[00:08:06.600 --> 00:08:07.600]  有一天
[00:08:07.600 --> 00:08:08.600]  我聽回這首歌
[00:08:08.600 --> 00:08:10.600]  其實這首歌
[00:08:10.600 --> 00:08:13.600]  是神開始慢慢改變我
[00:08:13.600 --> 00:08:15.600]  透過這首歌
[00:08:15.600 --> 00:08:16.600]  其實這首歌
[00:08:16.600 --> 00:08:19.600]  是我監製的
[00:08:19.600 --> 00:08:20.600]  是齊唱裏的一首歌
[00:08:20.600 --> 00:08:21.600]  我監製的
[00:08:21.600 --> 00:08:22.600]  不是我唱
[00:08:22.600 --> 00:08:24.600]  我聽了千萬次
[00:08:24.600 --> 00:08:25.600]  因爲你知道
[00:08:25.600 --> 00:08:26.600]  監製都是做這些事
[00:08:26.600 --> 00:08:28.600]  我其實是知道
[00:08:28.600 --> 00:08:29.600]  我不是不懂這首歌
[00:08:29.600 --> 00:08:31.600]  但突然那天
[00:08:31.600 --> 00:08:33.600]  那首歌一聽
[00:08:33.600 --> 00:08:34.600]  咦
[00:08:34.600 --> 00:08:36.600]  我突然聽到這個信息
[00:08:36.600 --> 00:08:38.600]  就是神提醒我
[00:08:38.600 --> 00:08:40.600]  其實祂是信實的
[00:08:40.600 --> 00:08:41.600]  祂的愛
[00:08:41.600 --> 00:08:43.600]  是從早到晚都在
[00:08:43.600 --> 00:08:45.600]  都在彰顯
[00:08:45.600 --> 00:08:46.600]  在好的時候
[00:08:46.600 --> 00:08:47.600]  在壞的時候
[00:08:47.600 --> 00:08:48.600]  祂的愛
[00:08:48.600 --> 00:08:50.600]  是從來都沒有離開我的
[00:08:50.600 --> 00:08:52.600]  我就是聽這首詩歌
[00:08:52.600 --> 00:08:54.600]  就開始慢慢改變
[00:08:54.600 --> 00:08:55.600]  所以第一首
[00:08:55.600 --> 00:08:56.600]  跟大家分享的
[00:08:56.600 --> 00:08:58.600]  這首詩歌
[00:08:58.600 --> 00:08:59.600]  就是叫做
[00:08:59.600 --> 00:09:01.600]  主信實無變
[00:09:01.600 --> 00:09:03.600]  我的聲音是準備好的
[00:09:03.600 --> 00:09:04.600]  是
[00:09:04.600 --> 00:09:07.600]  可不可以音樂大聲一點
[00:09:07.600 --> 00:09:08.600]  是
[00:09:08.600 --> 00:09:10.600]  可不可以再大聲一點
[00:09:10.600 --> 00:09:20.600]  慈愛主
[00:09:20.600 --> 00:09:24.600]  信實無變
[00:09:24.600 --> 00:09:27.600]  在每天清晨
[00:09:27.600 --> 00:09:31.600]  主愛意相牽
[00:09:31.600 --> 00:09:35.600]  慈愛主
[00:09:35.600 --> 00:09:38.600]  信實無變
[00:09:38.600 --> 00:09:42.600]  沒有分陰晴
[00:09:42.600 --> 00:09:46.600]  主愛黎明
[00:09:46.600 --> 00:09:48.600]  愛慕
[00:09:48.600 --> 00:09:53.600]  到達主根寸
[00:09:53.600 --> 00:09:55.600]  渴慕
[00:09:55.600 --> 00:10:01.600]  救主眼前
[00:10:01.600 --> 00:10:04.600]  官府壓迫
[00:10:04.600 --> 00:10:08.600]  憂心惋慘
[00:10:08.600 --> 00:10:11.600]  神愛眷
[00:10:11.600 --> 00:10:15.600]  必不停斷
[00:10:15.600 --> 00:10:18.600]  神愛眷
[00:10:18.600 --> 00:10:23.600]  終不改變
[00:10:25.600 --> 00:10:39.600]  (演奏)
[00:10:39.600 --> 00:10:43.600]  慈愛主
[00:10:43.600 --> 00:10:46.600]  信實無變
[00:10:46.600 --> 00:10:50.600]  日影西斜
[00:10:50.600 --> 00:10:54.600]  主愛更溫暖
[00:10:54.600 --> 00:10:57.600]  慈愛主
[00:10:57.600 --> 00:11:00.600]  信實無變
[00:11:00.600 --> 00:11:04.600]  沒有分冬暖
[00:11:04.600 --> 00:11:08.600]  主愛福建
[00:11:08.600 --> 00:11:10.600]  愛慕
[00:11:10.600 --> 00:11:15.600]  到達主根寸
[00:11:15.600 --> 00:11:18.600]  渴慕
[00:11:18.600 --> 00:11:23.600]  救主眼前
[00:11:23.600 --> 00:11:27.600]  官府壓迫
[00:11:27.600 --> 00:11:31.600]  憂心惋慘
[00:11:31.600 --> 00:11:33.600]  神愛眷
[00:11:33.600 --> 00:11:38.600]  必不停斷
[00:11:38.600 --> 00:11:41.600]  神愛眷
[00:11:41.600 --> 00:11:46.600]  終不改變
[00:11:46.600 --> 00:11:48.600]  神愛眷
[00:11:48.600 --> 00:12:02.600]  終不改變
[00:12:02.600 --> 00:12:05.600]  在這個神的依次裏面
[00:12:05.600 --> 00:12:07.600]  是很漫長的
[00:12:07.600 --> 00:12:08.600]  我也很反覆的
[00:12:08.600 --> 00:12:10.600]  是很長很長的時間
[00:12:10.600 --> 00:12:12.600]  但是我經常提醒自己
[00:12:12.600 --> 00:12:14.600]  One day at a time
[00:12:14.600 --> 00:12:16.600]  過了一天就是一天
[00:12:16.600 --> 00:12:17.600]  不要想太長遠
[00:12:17.600 --> 00:12:20.600]  否則好像會被人打敗很多
[00:12:20.600 --> 00:12:23.600]  其實就開始看聖經
[00:12:23.600 --> 00:12:25.600]  我當然要查一下聖經
[00:12:25.600 --> 00:12:27.600]  有沒有人和我差不多的情況
[00:12:27.600 --> 00:12:29.600]  看看他搞得怎麼樣
[00:12:29.600 --> 00:12:31.600]  當然你看到約伯
[00:12:31.600 --> 00:12:33.600]  約伯記
[00:12:33.600 --> 00:12:39.600]  其實約伯是一個什麼人呢
[00:12:39.600 --> 00:12:41.600]  可以說是全城
[00:12:41.600 --> 00:12:43.600]  但可能是全區
[00:12:43.600 --> 00:12:45.600]  可能是亞洲
[00:12:45.600 --> 00:12:48.600]  全東邊最有錢的一個人
[00:12:48.600 --> 00:12:50.600]  他以前的人的有錢
[00:12:50.600 --> 00:12:52.600]  是計算你有多少羊
[00:12:52.600 --> 00:12:53.600]  牛
[00:12:53.600 --> 00:12:54.600]  駱駝
[00:12:54.600 --> 00:12:55.600]  多少地
[00:12:55.600 --> 00:12:57.600]  多少工人
[00:12:57.600 --> 00:13:00.600]  他還有很多子女
[00:13:00.600 --> 00:13:02.600]  他很有錢
[00:13:02.600 --> 00:13:05.600]  聖經怎麼說他呢
[00:13:05.600 --> 00:13:06.600]  怎麼形容這個約伯呢
[00:13:06.600 --> 00:13:08.600]  他說他是一個完全
[00:13:08.600 --> 00:13:12.600]  正直敬畏神遠離罪惡人
[00:13:12.600 --> 00:13:13.600]  我心裏在想
[00:13:13.600 --> 00:13:15.600]  其實我也不是那麼差
[00:13:15.600 --> 00:13:17.600]  我也挺正直的
[00:13:17.600 --> 00:13:20.600]  我又肯去做你的福音工作
[00:13:20.600 --> 00:13:22.600]  我不是那麼差的人
[00:13:22.600 --> 00:13:25.600]  他發現我什麼都在想自己的好
[00:13:25.600 --> 00:13:28.600]  但是什麼事發生在約伯的身上呢
[00:13:28.600 --> 00:13:31.600]  就是一晚之間
[00:13:31.600 --> 00:13:32.600]  他所有的錢財
[00:13:32.600 --> 00:13:33.600]  他所有的羊
[00:13:33.600 --> 00:13:35.600]  牛
[00:13:35.600 --> 00:13:36.600]  駱駝
[00:13:36.600 --> 00:13:37.600]  工人
[00:13:37.600 --> 00:13:39.600]  全部被人搶了
[00:13:39.600 --> 00:13:40.600]  殺了
[00:13:40.600 --> 00:13:41.600]  沒了
[00:13:41.600 --> 00:13:44.600]  沒進
[00:13:44.600 --> 00:13:45.600]  然後呢
[00:13:45.600 --> 00:13:46.600]  同一晚
[00:13:46.600 --> 00:13:48.600]  他的子女都死了
[00:13:48.600 --> 00:13:49.600]  哇
[00:13:49.600 --> 00:13:51.600]  有沒有搞得那麼厲害
[00:13:51.600 --> 00:13:53.600]  但是呢
[00:13:53.600 --> 00:13:55.600]  接着又怎麼樣呢
[00:13:55.600 --> 00:13:57.600]  他的身體
[00:13:57.600 --> 00:13:59.600]  有很多瘡
[00:13:59.600 --> 00:14:00.600]  生了瘡
[00:14:00.600 --> 00:14:01.600]  由頭生到腳
[00:14:01.600 --> 00:14:03.600]  那些瘡就不是我們的
[00:14:03.600 --> 00:14:05.600]  暗瘡那些東西
[00:14:05.600 --> 00:14:07.600]  是很大的瘡
[00:14:07.600 --> 00:14:08.600]  他甚至
[00:14:08.600 --> 00:14:09.600]  那時候又怎麼樣呢
[00:14:09.600 --> 00:14:11.600]  你也知道不是很多藥物
[00:14:11.600 --> 00:14:12.600]  那他們要怎麼辦呢
[00:14:12.600 --> 00:14:14.600]  用這些瓷的碗
[00:14:14.600 --> 00:14:16.600]  敲碎它
[00:14:16.600 --> 00:14:17.600]  刮它
[00:14:17.600 --> 00:14:19.600]  你說是多恐怖
[00:14:19.600 --> 00:14:22.600]  然後他的太太跟他這樣說
[00:14:22.600 --> 00:14:24.600]  她說你
[00:14:24.600 --> 00:14:25.600]  你去詛咒神
[00:14:25.600 --> 00:14:27.600]  你詛咒神
[00:14:27.600 --> 00:14:28.600]  你死了他算了
[00:14:28.600 --> 00:14:30.600]  你那麼辛苦
[00:14:30.600 --> 00:14:31.600]  那我都說
[00:14:31.600 --> 00:14:33.600]  他真的挺辛苦的
[00:14:33.600 --> 00:14:34.600]  其實我在想
[00:14:34.600 --> 00:14:37.600]  爲什麼神要這樣對他呢
[00:14:37.600 --> 00:14:39.600]  其實很簡單的
[00:14:39.600 --> 00:14:42.600]  他要告訴撒旦知道一件事
[00:14:42.600 --> 00:14:43.600]  其實
[00:14:43.600 --> 00:14:44.600]  約伯愛我
[00:14:44.600 --> 00:14:47.600]  不是因爲我給了他很多東西
[00:14:47.600 --> 00:14:48.600]  就是這麼簡單
[00:14:48.600 --> 00:14:49.600]  我就覺得
[00:14:49.600 --> 00:14:52.600]  那看看他怎麼辦
[00:14:52.600 --> 00:14:53.600]  然後
[00:14:53.600 --> 00:14:55.600]  在約伯的第一章第21節
[00:14:55.600 --> 00:14:56.600]  他這麼說
[00:14:56.600 --> 00:14:57.600]  約伯這麼說
[00:14:57.600 --> 00:15:00.600]  我赤身出於母胎也必赤身歸去
[00:15:00.600 --> 00:15:02.600]  賞賜的是耶和華
[00:15:02.600 --> 00:15:04.600]  收回的也是耶和華
[00:15:04.600 --> 00:15:07.600]  的名是應當稱重的
[00:15:07.600 --> 00:15:10.600]  當我看到這一卷石經
[00:15:10.600 --> 00:15:11.600]  我突然間
[00:15:11.600 --> 00:15:13.600]  其實我看過十萬次
[00:15:13.600 --> 00:15:15.600]  突然又點了一樣東西
[00:15:15.600 --> 00:15:16.600]  哦
[00:15:16.600 --> 00:15:18.600]  原來這個世界所有的東西
[00:15:18.600 --> 00:15:20.600]  不是屬於我的
[00:15:20.600 --> 00:15:21.600]  這個主權
[00:15:21.600 --> 00:15:23.600]  不是在我那裏
[00:15:23.600 --> 00:15:24.600]  所有的
[00:15:24.600 --> 00:15:25.600]  我覺得是屬於我的
[00:15:25.600 --> 00:15:26.600]  丈夫
[00:15:26.600 --> 00:15:27.600]  事業
[00:15:27.600 --> 00:15:28.600]  錢
[00:15:28.600 --> 00:15:30.600]  甚至我希望有的子女
[00:15:30.600 --> 00:15:32.600]  這些我覺得是屬於我的
[00:15:32.600 --> 00:15:34.600]  全部都是神給的
[00:15:34.600 --> 00:15:35.600]  還有
[00:15:35.600 --> 00:15:37.600]  神給不給
[00:15:37.600 --> 00:15:38.600]  什麼時候給
[00:15:38.600 --> 00:15:39.600]  給多少
[00:15:39.600 --> 00:15:40.600]  全部是他說了算
[00:15:40.600 --> 00:15:42.600]  不是我說了算
[00:15:42.600 --> 00:15:43.600]  那
[00:15:43.600 --> 00:15:45.600]  我也知道我會
[00:15:45.600 --> 00:15:47.600]  有一天離開這個世界
[00:15:47.600 --> 00:15:50.600]  這些東西全部都帶不走
[00:15:50.600 --> 00:15:51.600]  也知道
[00:15:51.600 --> 00:15:55.600]  我現在擁有所有這些東西
[00:15:55.600 --> 00:15:58.600]  非常非常短暫
[00:15:58.600 --> 00:15:59.600]  我知道
[00:15:59.600 --> 00:16:01.600]  知道了這個神的主權
[00:16:01.600 --> 00:16:02.600]  我明白了
[00:16:02.600 --> 00:16:03.600]  但是
[00:16:03.600 --> 00:16:04.600]  約伯就說
[00:16:04.600 --> 00:16:07.600]  應當稱重耶和華的名
[00:16:07.600 --> 00:16:09.600]  我說你開玩笑
[00:16:09.600 --> 00:16:10.600]  我真的稱重不了
[00:16:10.600 --> 00:16:11.600]  我在現在這一刻
[00:16:11.600 --> 00:16:13.600]  我稱重不了你
[00:16:13.600 --> 00:16:14.600]  那我神怎麼辦呢
[00:16:14.600 --> 00:16:15.600]  但是
[00:16:15.600 --> 00:16:17.600]  我很掙扎了很久
[00:16:17.600 --> 00:16:18.600]  直到有一天
[00:16:18.600 --> 00:16:20.600]  神用了一把很溫柔
[00:16:20.600 --> 00:16:22.600]  很溫柔的聲音
[00:16:22.600 --> 00:16:23.600]  真的我記得那把聲音
[00:16:23.600 --> 00:16:24.600]  他怎麼跟我說
[00:16:24.600 --> 00:16:26.600]  他說
[00:16:26.600 --> 00:16:28.600]  有我不夠嗎
[00:16:28.600 --> 00:16:29.600]  哇
[00:16:29.600 --> 00:16:30.600]  當我聽到這一句的時候
[00:16:30.600 --> 00:16:31.600]  哇
[00:16:31.600 --> 00:16:33.600]  我的眼淚一直飆出來
[00:16:33.600 --> 00:16:34.600]  我發現
[00:16:34.600 --> 00:16:36.600]  我真的很虧欠了神
