
[00:00:00.000 --> 00:00:02.960]  (主席)多謝施班,感謝主一首美麗的詩歌
[00:02:14.280 --> 00:02:18.600]  所以大家打開聖經就會更加清楚一點
[00:02:18.600 --> 00:02:23.240]  首先我們想和大家從這樣的角度去看這一節的聖經
[00:02:23.240 --> 00:02:25.520]  這一句話
[00:02:25.520 --> 00:02:27.320]  從一個歷史的角度來說
[00:02:27.320 --> 00:02:30.360]  是我們的耶穌基督
[00:02:30.360 --> 00:02:33.520]  在人世間最後的一句
[00:02:33.520 --> 00:02:34.840]  你留意一下
[00:02:34.840 --> 00:02:36.360]  是最後的一句
[00:02:36.360 --> 00:02:39.520]  起碼我們記載,甚至真是祂所講的話裏面
[00:02:39.520 --> 00:02:41.760]  最後一句,因為第九節
[00:02:41.760 --> 00:02:44.160]  聖經說「說完了這話」
[00:02:44.160 --> 00:02:47.160]  就是剛剛講完這一句話
[00:02:47.160 --> 00:02:49.520]  他們的門徒
[00:02:49.520 --> 00:02:51.600]  看著祂就升天
[00:02:51.600 --> 00:02:53.760]  就將祂接去,就看不見了
[00:02:53.760 --> 00:02:56.840]  以後祂就沒有在人類的歷史裏面
[00:02:56.840 --> 00:02:59.520]  直接講說話出現
[00:02:59.520 --> 00:03:01.560]  直到祂再來
[00:03:01.560 --> 00:03:02.960]  祂現在還沒有回來
[00:03:02.960 --> 00:03:04.480]  祂快要回來
[00:03:04.480 --> 00:03:09.160]  所以我們還沒有聽到祂繼續講這句話之後的任何一句話
[00:03:09.160 --> 00:03:10.560]  在耳裏聽到
[00:03:10.560 --> 00:03:13.880]  雖然我們心裏不斷聽到祂講
[00:03:13.880 --> 00:03:16.200]  所以這一句話
[00:03:16.200 --> 00:03:19.880]  是耶穌基督最後的一句
[00:03:19.880 --> 00:03:21.120]  這一句話
[00:03:21.120 --> 00:03:24.360]  通常你說我們一個人離開世界之前
[00:03:24.360 --> 00:03:25.680]  最後那句話
[00:03:25.680 --> 00:03:29.200]  都是很重要、很有意思的
[00:03:29.200 --> 00:03:29.920]  好
[00:03:29.920 --> 00:03:32.000]  那究竟耶穌在什麼情況之下
[00:03:32.000 --> 00:03:34.320]  為什麼要講這一句話
[00:03:34.320 --> 00:03:37.360]  我們先看回前面那兩節好不好
[00:03:37.360 --> 00:03:41.000]  第六節和第七節就講了那個
[00:03:41.000 --> 00:03:43.920]  之前所發生的事情
[00:03:43.920 --> 00:03:47.240]  原來就是那時候門徒聚會的時候
[00:03:47.240 --> 00:03:48.320]  聖經說
[00:03:48.320 --> 00:03:50.120]  他們就先問耶穌
[00:03:50.120 --> 00:03:51.160]  他說主啊
[00:03:51.160 --> 00:03:55.880]  你要在這個時候復興以色列國嗎?
[00:03:55.880 --> 00:03:56.800]  耶穌說
[00:03:56.800 --> 00:03:59.400]  負憑著自己的權柄
[00:03:59.400 --> 00:04:04.840]  所定的日期和時間是你們不知道的
[00:04:04.840 --> 00:04:08.240]  但是你們應該知道一件事
[00:04:08.240 --> 00:04:09.560]  有沒有留意?
[00:04:09.560 --> 00:04:12.040]  耶穌講這句話不是單單一個宣佈
[00:04:12.040 --> 00:04:12.840]  第八節
[00:04:12.840 --> 00:04:14.120]  他說但是
[00:04:14.120 --> 00:04:14.840]  就是說
[00:04:14.840 --> 00:04:17.840]  耶穌是在矯正這些說法
[00:04:17.840 --> 00:04:19.840]  要不然他不會用但是
[00:04:19.840 --> 00:04:21.920]  但是就是說他之前
[00:04:21.920 --> 00:04:24.680]  門徒犯了一些錯誤
[00:04:24.680 --> 00:04:26.720]  你們不要犯這個錯誤
[00:04:26.720 --> 00:04:30.120]  但是你們就要去
[00:04:30.120 --> 00:04:33.760]  宣揚我的福音
[00:04:33.760 --> 00:04:35.200]  究竟門徒錯在哪裡
[00:04:35.200 --> 00:04:36.720]  這是第一個我們要討論的問題
[00:04:36.720 --> 00:04:38.040]  今天我們講兩個基礎
[00:04:38.040 --> 00:04:41.200]  第一個基礎是門徒犯的錯誤
[00:04:41.200 --> 00:04:43.760]  有時候我們也會犯的錯誤
[00:04:43.760 --> 00:04:46.560]  希望你和我不會再犯這個錯誤
[00:04:46.560 --> 00:04:48.320]  才對得起耶穌
[00:04:48.320 --> 00:04:50.520]  最後在人世間要說的話
[00:04:50.520 --> 00:04:51.840]  是不是?
[00:04:51.840 --> 00:04:53.720]  門徒犯了什麼錯誤
[00:04:53.720 --> 00:04:57.840]  當然就要從門徒講的那兩句話裡面表達
[00:04:57.840 --> 00:04:59.720]  其實講來講去只是一句而已
[00:04:59.720 --> 00:05:02.800]  你在現在要復興以色列國
[00:05:02.800 --> 00:05:05.400]  如果我們從一個信仰的角度來說
[00:05:05.400 --> 00:05:08.560]  如果主耶穌基督的心裡面會告訴你
[00:05:08.560 --> 00:05:09.960]  唉
[00:05:09.960 --> 00:05:13.400]  搞到現在你還犯兩個錯誤
[00:05:13.400 --> 00:05:14.280]  你只犯兩個錯誤
[00:05:14.280 --> 00:05:16.800]  一句話已經錯了兩件事
[00:05:16.800 --> 00:05:18.440]  第一
[00:05:18.440 --> 00:05:22.480]  耶穌說你什麼時候復興以色列國
[00:05:22.480 --> 00:05:24.920]  耶穌說了這麼久
[00:05:24.920 --> 00:05:27.000]  門徒跟了祂三年的時間
[00:05:27.000 --> 00:05:31.680]  見盡祂這麼多說話、說的道、做的事情
[00:05:31.680 --> 00:05:34.040]  釘了一個十字架復活了
[00:05:34.040 --> 00:05:36.360]  到現在還不明白
[00:05:36.360 --> 00:05:39.920]  耶穌來這個世間不是要復興以色列國
[00:05:39.920 --> 00:05:44.320]  祂不是要做一個軍事的領袖和將軍
[00:05:44.320 --> 00:05:47.800]  讓以色列這麼狹隘的民族主義
[00:05:47.800 --> 00:05:50.320]  能夠重新吐氣揚眉
[00:05:50.320 --> 00:05:52.760]  幫他們打敗羅馬帝國
[00:05:52.760 --> 00:05:56.440]  於是復興所謂大衛的王國
[00:05:56.440 --> 00:05:58.640]  當時猶太人希望這樣
[00:05:58.640 --> 00:05:59.960]  耶穌來到
[00:05:59.960 --> 00:06:02.720]  耶穌要離開他們了
[00:06:02.720 --> 00:06:10.520]  還是以為耶穌是為了他們所期待的智利的目標
[00:06:10.520 --> 00:06:11.840]  而來到這個世間
[00:06:11.840 --> 00:06:13.480]  這是不是第一個錯誤?
[00:06:13.480 --> 00:06:15.040]  第二個錯誤
[00:06:15.040 --> 00:06:15.960]  現在
[00:06:15.960 --> 00:06:16.880]  可以了嗎?
[00:06:16.880 --> 00:06:18.560]  你已經離開了
[00:06:18.560 --> 00:06:19.240]  喂
[00:06:19.240 --> 00:06:20.400]  有沒有機會?
[00:06:20.400 --> 00:06:23.080]  有一點像我們去到機場
[00:06:23.080 --> 00:06:24.160]  大家送機
[00:06:24.160 --> 00:06:25.240]  入閘了
[00:06:25.240 --> 00:06:26.760]  哭得非常激動
[00:06:26.760 --> 00:06:28.280]  突然間你問他
[00:06:28.280 --> 00:06:29.400]  喂
[00:06:29.400 --> 00:06:30.280]  你不要走
[00:06:30.280 --> 00:06:33.200]  你答應過帶我去日本看富士山
[00:06:33.200 --> 00:06:37.240]  你想什麼?
[00:06:37.240 --> 00:06:38.600]  在這個時間
[00:06:38.600 --> 00:06:39.960]  你的腦袋去了哪裡?
[00:06:39.960 --> 00:06:40.800]  你明白嗎?
[00:06:40.800 --> 00:06:43.320]  我相信耶穌真的很感觸
[00:06:43.320 --> 00:06:46.280]  搞到現在你還問這樣的問題
[00:06:46.280 --> 00:06:47.960]  一錯錯兩件事
[00:06:47.960 --> 00:06:50.120]  耶穌說你看到我來到這個世間
[00:06:50.120 --> 00:06:51.320]  要帶你去永恆
[00:06:51.320 --> 00:06:52.440]  你說現在
[00:06:52.440 --> 00:06:54.280]  可以了嗎?
[00:06:54.280 --> 00:06:55.960]  以色列復國了嗎?
[00:06:55.960 --> 00:06:57.400]  你什麼時候幫我?
[00:06:57.400 --> 00:06:59.400]  初到這樣
[00:06:59.400 --> 00:07:02.080]  我們經常批評那些門徒
[00:07:02.080 --> 00:07:03.160]  不一定是門徒
[00:07:03.160 --> 00:07:04.160]  那些群眾
[00:07:04.160 --> 00:07:05.280]  跟隨耶穌的人
[00:07:05.280 --> 00:07:06.640]  跟了這麼久都不明白
[00:07:06.640 --> 00:07:08.160]  其實你和我有時候
[00:07:08.160 --> 00:07:09.320]  也有犯這樣的錯誤
[00:07:09.320 --> 00:07:10.320]  我們跟隨耶穌很多年
[00:07:10.320 --> 00:07:11.640]  我們認識耶穌很多年
[00:07:11.640 --> 00:07:15.560]  但究竟我們對於主耶穌基督的期待
[00:07:15.560 --> 00:07:18.040]  是仍然帶著我們本來
[00:07:18.040 --> 00:07:21.400]  很自我自己的意思
[00:07:21.400 --> 00:07:22.560]  去跟隨耶穌
[00:07:22.560 --> 00:07:24.440]  我們的動機去跟隨耶穌
[00:07:24.440 --> 00:07:27.400]  抑或我們已經認識了耶穌之後
[00:07:27.400 --> 00:07:30.520]  慢慢被耶穌改變了
[00:07:30.520 --> 00:07:34.040]  讓我們不再是要用我的標準
[00:07:34.040 --> 00:07:35.240]  我的希望
[00:07:35.240 --> 00:07:37.600]  來將耶穌拉來幫我
[00:07:37.600 --> 00:07:39.800]  而是我願意放下我自己
[00:07:39.800 --> 00:07:41.000]  讓神
[00:07:41.000 --> 00:07:43.760]  說耶穌基督是祂自己的主權
[00:07:43.760 --> 00:07:45.000]  這就是第一個點
[00:07:45.000 --> 00:07:46.640]  讓祂做主權
[00:07:46.640 --> 00:07:47.680]  為什麼我用這個詞
[00:07:47.680 --> 00:07:48.880]  耶穌自己說的
[00:07:48.880 --> 00:07:52.800]  負憑著祂自己的權柄
[00:07:52.800 --> 00:07:54.760]  你什麼時候才能夠明白
[00:07:54.760 --> 00:07:57.760]  耶穌的意思是你什麼時候才能夠明白
[00:07:57.760 --> 00:08:00.880]  你的信仰是要成長的
[00:08:00.880 --> 00:08:03.200]  不是停在最初步的
[00:08:03.200 --> 00:08:05.640]  為什麼我說初步和成長呢?
[00:08:05.640 --> 00:08:06.680]  因為
[00:08:06.680 --> 00:08:07.400]  是的
[00:08:07.400 --> 00:08:10.680]  我跟大家可能都在另一段聖經裡面分享過
[00:08:10.680 --> 00:08:13.000]  我們每一個來跟隨耶穌認識的人
[00:08:13.000 --> 00:08:15.000]  包括你和我們在內
[00:08:15.000 --> 00:08:16.840]  的起始點
[00:08:16.840 --> 00:08:19.480]  可能都有些自私的理由
[00:08:19.480 --> 00:08:21.880]  就好像一個關係一樣
[00:08:21.880 --> 00:08:22.680]  是不是?
[00:08:22.680 --> 00:08:24.960]  我們跟耶穌基督是一個延續的關係
[00:08:24.960 --> 00:08:26.080]  三年、三年、五年
[00:08:26.080 --> 00:08:28.080]  或者信了十年或者四十年
[00:08:28.080 --> 00:08:29.600]  這個關係由一個
[00:08:29.600 --> 00:08:31.240]  初初不是太認識
[00:08:31.240 --> 00:08:34.280]  到後來慢慢我們應該認識祂了
[00:08:34.280 --> 00:08:38.200]  每一個人
[00:08:38.200 --> 00:08:39.560]  初初
[00:08:39.560 --> 00:08:43.240]  有喜歡接觸耶穌基督的時候
[00:08:43.240 --> 00:08:44.600]  有時候我們剛才說
[00:08:44.600 --> 00:08:47.080]  都是難免帶著他自己很個人
[00:08:47.080 --> 00:08:48.880]  甚至有些智利的原因
[00:08:48.880 --> 00:08:50.160]  這個不一定是錯
[00:08:50.160 --> 00:08:51.760]  不過是不夠的
[00:08:51.760 --> 00:08:53.760]  有些人因為他病怕死
[00:08:53.760 --> 00:08:54.920]  所以祈禱
[00:08:54.920 --> 00:08:55.760]  他找耶穌
[00:08:55.760 --> 00:08:56.240]  哎呀
[00:08:56.240 --> 00:08:57.600]  耶穌基督醫好他
[00:08:57.600 --> 00:08:58.600]  於是他心裡面就說
[00:08:58.600 --> 00:08:58.960]  哎呀
[00:08:58.960 --> 00:08:59.840]  真的很真的
[00:08:59.840 --> 00:09:01.080]  於是他信耶穌
[00:09:01.080 --> 00:09:02.880]  但是你信了五年之後
[00:09:02.880 --> 00:09:04.720]  仍然為了怕死信耶穌
[00:09:04.720 --> 00:09:06.080]  這個就不進步了
[00:09:06.080 --> 00:09:07.120]  你明白我的意思嗎?
[00:09:07.120 --> 00:09:08.280]  就是門徒
[00:09:08.280 --> 00:09:10.000]  初初跟隨耶穌的時候
[00:09:10.000 --> 00:09:12.240]  他也有他自己個人的意思的
[00:09:12.240 --> 00:09:12.960]  你記得嗎?
[00:09:12.960 --> 00:09:15.080]  彼得最初跟隨耶穌為什麼要跟呢?
[00:09:15.080 --> 00:09:17.040]  譬如他想出人頭地而已
[00:09:17.040 --> 00:09:19.040]  一輩子打魚沒有出息
[00:09:19.040 --> 00:09:21.440]  跟著施洗藥漢已經很厲害了
[00:09:21.440 --> 00:09:23.440]  然後才說這個更厲害
[00:09:23.440 --> 00:09:24.800]  這個是耶穌
[00:09:24.800 --> 00:09:26.000]  真是神的羔羊
[00:09:26.000 --> 00:09:27.040]  真的正在來撞
[00:09:27.040 --> 00:09:27.400]  哇
[00:09:27.400 --> 00:09:28.160]  多大根據
[00:09:28.160 --> 00:09:30.120]  其實他也是很自我而已
[00:09:30.120 --> 00:09:31.000]  他很想說
[00:09:31.000 --> 00:09:31.560]  哇
[00:09:31.560 --> 00:09:33.080]  比打魚還要好
[00:09:33.080 --> 00:09:33.880]  是不是?
[00:09:33.880 --> 00:09:34.560]  搏一搏
[00:09:34.560 --> 00:09:35.600]  做人而已
[00:09:35.600 --> 00:09:37.000]  出人頭地就跟了
[00:09:37.000 --> 00:09:38.960]  耶穌還有門徒的名字叫做
[00:09:38.960 --> 00:09:40.400]  粉瑞黨的西門
[00:09:40.400 --> 00:09:42.560]  粉瑞黨就是革命黨
[00:09:42.560 --> 00:09:50.640]  就是當時那些贊成用暴力去殺這些羅馬政府的人的革命黨
[00:09:50.640 --> 00:09:52.480]  這個人他跟隨耶穌
[00:09:52.480 --> 00:09:56.040]  我相信他最初要跟隨耶穌的這個門徒
[00:09:56.040 --> 00:10:01.000]  可能他也是為了耶穌這個尼賽亞
[00:10:01.000 --> 00:10:03.800]  他帶我們打倒那些猶太人
[00:10:03.800 --> 00:10:05.200]  猶太人的敵人
[00:10:05.200 --> 00:10:09.480]  成為重新恢復大衛的王國
[00:10:09.480 --> 00:10:10.640]  於是他就跟隨耶穌了
[00:10:10.640 --> 00:10:11.720]  所以做粉瑞黨
[00:10:11.720 --> 00:10:12.720]  他也跟隨耶穌
[00:10:12.720 --> 00:10:14.600]  不過跟隨了耶穌幾年之後
[00:10:14.600 --> 00:10:16.040]  他的生命就變了
[00:10:16.040 --> 00:10:18.360]  到了最後我們發覺這位門徒
[00:10:18.360 --> 00:10:19.800]  跟所有其他門徒一樣
[00:10:19.800 --> 00:10:21.680]  甚至他為耶穌而犧牲
[00:10:21.680 --> 00:10:23.320]  他的生命的時候
[00:10:23.320 --> 00:10:24.240]  他也在所不計
[00:10:24.240 --> 00:10:25.920]  他不是再做革命黨了
[00:10:25.920 --> 00:10:27.120]  大家明白了嗎?
[00:10:27.120 --> 00:10:28.720]  會被改變的
[00:10:28.720 --> 00:10:31.080]  每一個人都會被改變的
[00:10:31.080 --> 00:10:32.720]  你應該被改變的
[00:10:32.720 --> 00:10:34.720]  我應該被改變的
[00:10:34.720 --> 00:10:37.280]  每一個人你信的時候
[00:10:37.280 --> 00:10:38.320]  是
[00:10:38.320 --> 00:10:39.920]  最初這些門徒
[00:10:39.920 --> 00:10:41.280]  最初跟隨耶穌的人
[00:10:41.280 --> 00:10:43.160]  是想他復興以色列國
[00:10:43.160 --> 00:10:44.760]  但是為什麼跟了三年
[00:10:44.760 --> 00:10:46.200]  現在要離開他們了
[00:10:46.200 --> 00:10:48.120]  他仍然還是帶著這個目標
[00:10:48.120 --> 00:10:50.120]  因為他沒有進步的
[00:10:50.120 --> 00:10:51.760]  一個沒有進步的人
[00:10:51.760 --> 00:10:53.240]  沒有將他自己的
[00:10:53.240 --> 00:10:55.200]  自我的動機
[00:10:55.200 --> 00:10:56.920]  慢慢慢慢轉為
[00:10:56.920 --> 00:10:58.720]  讓神的主權
[00:10:58.720 --> 00:11:02.280]  去帶著他人生的人
[00:11:02.280 --> 00:11:05.160]  這個是不可能猜拳的
[00:11:05.160 --> 00:11:06.600]  簡單來說
[00:11:06.600 --> 00:11:07.400]  耶穌說
[00:11:07.400 --> 00:11:09.600]  你知不知道
[00:11:09.600 --> 00:11:11.600]  神的心意是怎麼樣的?
[00:11:11.600 --> 00:11:15.240]  所以我告訴你
[00:11:15.240 --> 00:11:17.000]  所以耶穌的意思就是說
[00:11:17.000 --> 00:11:19.360]  負所定的日期和計劃
[00:11:19.360 --> 00:11:20.280]  你是不知道的
[00:11:20.280 --> 00:11:20.760]  就是說
[00:11:20.760 --> 00:11:21.800]  你承不承認自己
[00:11:21.800 --> 00:11:23.040]  我不再知道
[00:11:23.040 --> 00:11:25.520]  然後你就應該知道什麼呢?
[00:11:25.520 --> 00:11:28.480]  知道我給你的使命是猜拳
[00:11:28.480 --> 00:11:31.040]  這是一個生命裡面
[00:11:31.040 --> 00:11:33.760]  是交出來給神自己的一個過程
[00:11:33.760 --> 00:11:35.800]  沒有這個過程
[00:11:35.800 --> 00:11:38.040]  沒有這個基礎
[00:11:38.040 --> 00:11:40.680]  你做什麼猜拳
[00:11:40.680 --> 00:11:44.080]  或者用比較直接的說話
[00:11:44.080 --> 00:11:46.000]  你做什麼基督教的事業
[00:11:46.600 --> 00:11:48.600]  參與什麼活動
[00:11:48.600 --> 00:11:51.320]  其實都是假的
[00:11:51.320 --> 00:11:53.320]  因為是出於你自己
[00:11:53.320 --> 00:11:55.520]  坦白說
[00:11:55.520 --> 00:11:58.040]  在過去這麼多年的侍奉裡面
[00:11:58.040 --> 00:11:59.680]  我見過的
[00:11:59.680 --> 00:12:01.680]  我見過很多傳道人
[00:12:01.680 --> 00:12:04.080]  讀完神學做傳道人
[00:12:04.080 --> 00:12:05.640]  做了牧師
[00:12:05.640 --> 00:12:07.560]  有些去做宣教士
[00:12:07.560 --> 00:12:08.880]  去到工場
[00:12:08.880 --> 00:12:11.120]  一樣是不行的
[00:12:11.120 --> 00:12:12.080]  為什麼呢?
[00:12:12.080 --> 00:12:14.960]  原來他們去的時候
[00:12:14.960 --> 00:12:16.640]  他們決定的時候
[00:12:16.640 --> 00:12:20.760]  就是帶著他自己的目的和動機
[00:12:20.760 --> 00:12:23.240]  我想做好事業
[00:12:23.240 --> 00:12:25.640]  那裡遠方有很大的需要
[00:12:25.640 --> 00:12:26.200]  為什麼呢?
[00:12:26.200 --> 00:12:27.240]  因為他們很可憐
[00:12:27.240 --> 00:12:29.240]  於是我去救他們
[00:12:29.240 --> 00:12:31.240]  這個動機是好的
[00:12:31.240 --> 00:12:32.320]  但是不夠的
[00:12:32.320 --> 00:12:33.960]  這個是起始的動機
[00:12:33.960 --> 00:12:37.360]  於是去到那裡就帶著自己的動機
[00:12:37.360 --> 00:12:38.560]  然後發覺那些人
[00:12:38.560 --> 00:12:40.560]  哇!真的很不可愛
[00:12:40.560 --> 00:12:42.560]  於是就開始不喜歡那些人
[00:12:42.560 --> 00:12:44.440]  但是人就去了那裡
[00:12:44.440 --> 00:12:45.080]  是不是?
[00:12:45.080 --> 00:12:46.000]  那怎麼辦呢?
[00:12:46.000 --> 00:12:46.840]  慢慢慢慢
[00:12:46.840 --> 00:12:48.840]  於是一直要服侍他們
[00:12:48.840 --> 00:12:51.080]  於是心裡面就更加不喜歡他們
[00:12:51.080 --> 00:12:52.520]  於是不喜歡的時候
[00:12:52.520 --> 00:12:53.600]  就埋怨神
[00:12:53.600 --> 00:12:55.520]  最後在工場上
[00:12:55.520 --> 00:12:56.560]  一塌糊塗
[00:12:56.560 --> 00:12:59.520]  甚至是很大的失望
[00:12:59.520 --> 00:13:00.520]  然後就走了
[00:13:00.520 --> 00:13:01.440]  有沒有這樣的人呢?
[00:13:01.440 --> 00:13:02.120]  有的
[00:13:02.120 --> 00:13:04.000]  因為為什麼呢?
[00:13:04.000 --> 00:13:06.080]  最大的問題不是他做了什麼
[00:13:06.080 --> 00:13:08.280]  而是他去的時候
[00:13:08.280 --> 00:13:12.240]  他仍然帶著他起初自己的目標
[00:13:12.240 --> 00:13:13.680]  就好像這群門徒一樣
[00:13:14.440 --> 00:13:19.720]  他沒有將他們心裡面的主權交回給神
[00:13:19.720 --> 00:13:25.520]  當你自己將生命完全交給神的時候
[00:13:25.520 --> 00:13:28.200]  神帶你去哪裡
[00:13:28.200 --> 00:13:29.200]  你就去哪裡
[00:13:29.200 --> 00:13:31.920]  有人不一定需要去到中非
[00:13:31.920 --> 00:13:34.600]  不一定是北非
[00:13:34.600 --> 00:13:36.600]  去到中東的地方
[00:13:36.600 --> 00:13:38.720]  有人就在他家裡
[00:13:38.720 --> 00:13:40.600]  有人在他鄰舍
[00:13:40.600 --> 00:13:43.520]  有人在他自己身邊的朋友
[00:13:43.520 --> 00:13:46.120]  和他的同事
[00:13:46.120 --> 00:13:47.200]  都是宣教
[00:13:47.200 --> 00:13:47.960]  靈姐妹
[00:13:47.960 --> 00:13:51.320]  宣教最重要的
[00:13:51.320 --> 00:13:53.640]  就是這裡所說的
[00:13:53.640 --> 00:13:57.000]  究竟你明白不明白是神的心意要你做
[00:13:57.000 --> 00:13:59.760]  然後你願意說我跟隨祂做
[00:13:59.760 --> 00:14:02.480]  這個就是一個最重要的基礎
[00:14:02.480 --> 00:14:06.000]  我相信我和大家都不止一次
[00:14:06.000 --> 00:14:08.000]  分享過神對我的呼召
[00:14:08.000 --> 00:14:10.640]  如果你沒聽過
[00:14:10.640 --> 00:14:12.280]  我很簡單說了兩句
[00:14:13.160 --> 00:14:14.920]  神呼召我做什麼
[00:14:14.920 --> 00:14:16.720]  我還不知道
[00:14:16.720 --> 00:14:19.440]  神呼召我的時候我還不知道
[00:14:19.440 --> 00:14:20.120]  是什麼時候
[00:14:20.120 --> 00:14:23.120]  我相信耶穌只是第二年的時候
[00:14:23.120 --> 00:14:24.760]  一個聚會裡面
[00:14:24.760 --> 00:14:25.800]  牧師說什麼
[00:14:25.800 --> 00:14:26.480]  我經常都說
[00:14:26.480 --> 00:14:27.560]  真是不好意思
[00:14:27.560 --> 00:14:29.200]  我忘記了
[00:14:29.200 --> 00:14:30.800]  牧師是誰我都忘記了
[00:14:30.800 --> 00:14:32.200]  真是沒用
[00:14:32.200 --> 00:14:34.200]  但我記得他最後呼召的時候
[00:14:34.200 --> 00:14:35.960]  我說的幾句話
[00:14:35.960 --> 00:14:37.280]  我到現在都記得
[00:14:37.280 --> 00:14:38.600]  那時候我在讀物理學
[00:14:38.600 --> 00:14:40.600]  在中文大學讀二年級
[00:14:42.480 --> 00:14:43.480]  那位牧師
[00:14:43.480 --> 00:14:44.680]  我記得他說
[00:14:44.680 --> 00:14:46.680]  他現在要結束了
[00:14:46.680 --> 00:14:47.640]  他說
[00:14:47.640 --> 00:14:48.640]  你看看
[00:14:48.640 --> 00:14:50.480]  你看看耶穌
[00:14:50.480 --> 00:14:51.840]  祂十一個門徒
[00:14:51.840 --> 00:14:52.720]  十二個都沒有
[00:14:52.720 --> 00:14:53.800]  現在一個是出賣祂的
[00:14:53.800 --> 00:14:55.480]  祂說祂只需要十一個人
[00:14:55.480 --> 00:14:57.560]  神不用很多人
[00:14:57.560 --> 00:14:59.120]  但祂需要的是那些
[00:14:59.120 --> 00:15:01.960]  毫無保留將祂的生命交給神的人
[00:15:01.960 --> 00:15:04.560]  十一個就可以反轉整個社會
[00:15:04.560 --> 00:15:05.680]  反轉整個世界
[00:15:05.680 --> 00:15:06.920]  反轉整個歷史
[00:15:06.920 --> 00:15:08.360]  我最記得說這件事
[00:15:08.360 --> 00:15:10.240]  接著他說了一句就罵了命
[00:15:10.240 --> 00:15:13.440]  誰願意再做這樣的實驗呢?
[00:15:13.440 --> 00:15:14.800]  那時候我在讀物理學
[00:15:14.800 --> 00:15:15.600]  我很喜歡做實驗
[00:15:15.600 --> 00:15:19.040]  突然間這個字捉住我
[00:15:19.040 --> 00:15:20.120]  於是我坐在那裡的時候
[00:15:20.120 --> 00:15:21.520]  我想一想
[00:15:21.520 --> 00:15:22.920]  馬上做
[00:15:22.920 --> 00:15:23.600]  好
[00:15:23.600 --> 00:15:24.400]  我就做了這個實驗
[00:15:24.400 --> 00:15:25.960]  我啪一聲就站起來了
[00:15:25.960 --> 00:15:26.400]  一站起來
[00:15:26.400 --> 00:15:28.400]  原來個個都還沒站起來
[00:15:28.400 --> 00:15:29.960]  只有我一個
[00:15:29.960 --> 00:15:31.680]  沒有兩滴鼻涕
[00:15:31.680 --> 00:15:33.240]  沒有兩滴眼淚
[00:15:33.240 --> 00:15:34.400]  一點都不感性
[00:15:34.400 --> 00:15:35.480]  一點都不煽情
[00:15:35.480 --> 00:15:36.360]  我就站起來
