
[00:00:00.000 --> 00:00:03.520]  領召我們以禱告和應施班的獻唱
[00:02:46.480 --> 00:02:48.280]  跟他們自己受苦害之間
[00:02:48.280 --> 00:02:52.280]  有一個相連的關係在其中
[00:02:52.280 --> 00:02:55.080]  他們所面對的問題
[00:02:55.080 --> 00:02:58.680]  也是我們在這個不順的世界裏面要面對
[00:02:58.680 --> 00:03:01.680]  或者將來可能更大要面對的一個問題
[00:03:01.680 --> 00:03:04.080]  他們的問題也是我們的問題
[00:03:04.080 --> 00:03:05.680]  所以回到這段聖經的時候
[00:03:05.680 --> 00:03:08.080]  我們可以從三方面去看看
[00:03:08.080 --> 00:03:10.480]  上帝透過經文給他們的解答
[00:03:10.480 --> 00:03:12.480]  也是給我們的解答
[00:03:12.480 --> 00:03:16.280]  首先我們看第二章的第五到第九節的地方
[00:03:16.280 --> 00:03:18.280]  那裏有一個很清楚的答案
[00:03:18.280 --> 00:03:27.080]  耶穌基督只是暫時比天使微小一點
[00:03:27.080 --> 00:03:29.080]  大家會留意到這段經文
[00:03:29.080 --> 00:03:31.480]  特別是第六到第七節的地方
[00:03:31.480 --> 00:03:34.280]  是引述詩篇的第八篇
[00:03:34.280 --> 00:03:37.280]  「人算甚麼,你竟顧念他」
[00:03:37.280 --> 00:03:40.680]  然後他說「世人算甚麼,你竟眷顧他」
[00:03:40.680 --> 00:03:44.680]  不過當希伯來書作者引述這段經文的時候
[00:03:44.680 --> 00:03:48.080]  他用到「世人」這個字在原來的文字直譯
[00:03:48.080 --> 00:03:51.280]  是代表著「人子」的意思
[00:03:51.280 --> 00:03:52.480]  Son of man
[00:03:52.480 --> 00:03:54.880]  當聽到「人子」大家會記得
[00:03:54.880 --> 00:03:58.680]  在福音書裏面耶穌基督稱自己是「人子」
[00:03:58.680 --> 00:04:01.480]  本來的詩篇第八篇是說到
[00:04:01.480 --> 00:04:03.880]  上帝在祂的創造裏面的時候
[00:04:03.880 --> 00:04:06.880]  按著祂自己的形象、樣式去做人
[00:04:06.880 --> 00:04:09.080]  賜給人一個很尊貴的身份
[00:04:09.080 --> 00:04:11.880]  就是能夠在地上去代表上帝
[00:04:11.880 --> 00:04:15.080]  去管理世上各樣的事情
[00:04:15.080 --> 00:04:17.480]  這個這麼尊貴的身份
[00:04:17.480 --> 00:04:20.680]  人在犯罪墮落裏面的時候
[00:04:20.680 --> 00:04:23.080]  遠離了上帝和上帝疏離
[00:04:23.080 --> 00:04:24.280]  陷在死亡
[00:04:24.280 --> 00:04:27.480]  亦都因為人將罪惡帶入世界
[00:04:27.480 --> 00:04:32.280]  世界就進入了一個罪惡的規律裏面
[00:04:32.280 --> 00:04:36.080]  在罪惡規律裏面有各樣的不公義、苦難的事情
[00:04:36.080 --> 00:04:39.480]  我們自己亦都在罪的前類當中
[00:04:39.480 --> 00:04:42.280]  在死亡的懼怕裏面
[00:04:42.280 --> 00:04:44.280]  耶穌基督來到這個世界上
[00:04:44.280 --> 00:04:48.080]  當希伯來書作寫引用詩篇第八篇的時候
[00:04:48.080 --> 00:04:53.080]  是要將這個經文應用在耶穌身上
[00:04:53.080 --> 00:04:57.680]  耶穌基督是要帶來了新的創造
[00:04:57.680 --> 00:05:02.480]  舊的創造已經因為人的罪而受到毀壞
[00:05:02.480 --> 00:05:05.480]  必須要得到更新和救贖
[00:05:05.480 --> 00:05:07.880]  所以耶穌帶來新的創造
[00:05:07.880 --> 00:05:10.680]  耶穌帶來一個將來的世界
[00:05:10.680 --> 00:05:14.080]  去改變一個現有的世界
[00:05:14.080 --> 00:05:17.080]  耶穌就是這樣去進到世間
[00:05:17.080 --> 00:05:21.480]  成為給天使暫時的微小一點
[00:05:21.480 --> 00:05:24.280]  為了要成就上帝救贖的工作
[00:05:24.280 --> 00:05:26.280]  完成新的創造
[00:05:26.280 --> 00:05:29.480]  以致祂能夠配得在新的創造裏面
[00:05:29.480 --> 00:05:32.680]  有那個作王的權柄和身份
[00:05:32.680 --> 00:05:34.680]  所以第五節裏面講到
[00:05:34.680 --> 00:05:38.080]  神並沒有把我們所說將來的世界
[00:05:38.080 --> 00:05:40.280]  去交給天使管轄
[00:05:40.280 --> 00:05:42.080]  天使不過是神的僕役
[00:05:42.080 --> 00:05:45.280]  唯有耶穌基督是那位永恆的主宰
[00:05:45.280 --> 00:05:47.680]  是新的創造裏面的主
[00:05:47.680 --> 00:05:50.280]  我們也透過啟示錄去知道
[00:05:50.280 --> 00:05:52.280]  在將來的世界裏面
[00:05:52.280 --> 00:05:54.280]  我們這班屬於耶穌基督的人
[00:05:54.280 --> 00:05:55.880]  要與基督怎樣
[00:05:55.880 --> 00:05:59.680]  一同的作王
[00:05:59.680 --> 00:06:01.280]  頂姐妹我們知道
[00:06:01.280 --> 00:06:05.280]  經文告訴我們在第八節上半節說
[00:06:05.280 --> 00:06:08.880]  上帝要使萬物都伏在祂的腳下
[00:06:08.880 --> 00:06:11.480]  既然萬有都伏在祂之下的話
[00:06:11.480 --> 00:06:14.880]  就沒有剩下不一樣不伏他的
[00:06:14.880 --> 00:06:17.280]  當然這裏特別提到
[00:06:17.280 --> 00:06:18.880]  應該直接指向就是
[00:06:18.880 --> 00:06:21.880]  天使都伏在耶穌基督的腳下
[00:06:21.880 --> 00:06:24.480]  但是一個很現實在我們信仰
[00:06:24.480 --> 00:06:28.280]  在當時的教會的人信仰的生命裏面
[00:06:28.280 --> 00:06:30.280]  所面對一個真實的問題
[00:06:30.280 --> 00:06:32.680]  就是第八節下半節的問題
[00:06:32.680 --> 00:06:33.880]  第八節下半節說
[00:06:33.880 --> 00:06:39.480]  但是現在我們還沒有看見萬有都伏他
[00:06:39.480 --> 00:06:43.680]  我們很清楚耶穌基督成就救恩
[00:06:43.680 --> 00:06:46.280]  在《馬太福音》二十八章裏面
[00:06:46.280 --> 00:06:47.280]  大使命當中說到
[00:06:47.280 --> 00:06:49.280]  天上地下一切的權柄
[00:06:49.280 --> 00:06:51.680]  都已經賜了給耶穌基督
[00:06:51.680 --> 00:06:55.080]  這個是我們真實相信所持守的
[00:06:55.080 --> 00:06:55.880]  不過另一方面
[00:06:55.880 --> 00:07:00.680]  我們也要親身在日常生活裏面體會
[00:07:00.680 --> 00:07:04.480]  罪惡的權勢依然在世上運行
[00:07:04.480 --> 00:07:07.480]  還沒有看見萬有都伏他
[00:07:07.480 --> 00:07:11.480]  在其中我們就要面對和罪惡的爭戰
[00:07:11.480 --> 00:07:13.880]  我們要面對抵擋罪惡的時候
[00:07:13.880 --> 00:07:16.080]  要付出代價
[00:07:16.080 --> 00:07:18.080]  在其中要受苦
[00:07:18.080 --> 00:07:21.080]  而我們很容易在這樣的處境裏面覺得
[00:07:21.080 --> 00:07:22.680]  我值不值得受這些苦
[00:07:22.680 --> 00:07:27.080]  究竟我所持守的是否真實是否可靠
[00:07:27.080 --> 00:07:28.280]  弟兄姊妹
[00:07:28.280 --> 00:07:30.680]  我們也會在這樣的處境裏面覺得
[00:07:30.680 --> 00:07:33.080]  我們面對這個世界
[00:07:33.080 --> 00:07:34.280]  各樣的權勢
[00:07:34.280 --> 00:07:36.880]  我們好像很無能為力
[00:07:36.880 --> 00:07:40.480]  無事可為
[00:07:40.480 --> 00:07:41.480]  其實基督教信仰
[00:07:41.480 --> 00:07:44.680]  從來都是在一個和我們敵對的環境
[00:07:44.680 --> 00:07:48.680]  一個不信的世界裏面傳揚開來
[00:07:48.680 --> 00:07:53.280]  馬利信牧師是第一位基督教來華的傳道目者
[00:07:53.280 --> 00:07:54.880]  一位教師
[00:07:54.880 --> 00:07:58.480]  他在十九世紀初來到中國這個地方
[00:07:58.480 --> 00:08:02.080]  當時中國依然是採取一個禁教的政策
[00:08:02.080 --> 00:08:07.280]  洋人在中國裏面傳道是會被處死的
[00:08:07.280 --> 00:08:09.280]  但馬利信牧師並沒有放棄
[00:08:09.280 --> 00:08:12.480]  他改以一個翻譯員的身份
[00:08:12.480 --> 00:08:15.680]  在中國裏面以商旅的身份
[00:08:15.680 --> 00:08:18.280]  去暗中傳播基督教的思想
[00:08:18.280 --> 00:08:20.480]  他也在中國周邊的地方
[00:08:20.480 --> 00:08:22.280]  在南洋不同的地方裏面
[00:08:22.280 --> 00:08:24.880]  做了很多為宣教的工作
[00:08:24.880 --> 00:08:27.880]  奠定了很重要基礎的事情
[00:08:27.880 --> 00:08:31.480]  我們知道一個中文聖經的譯本
[00:08:31.480 --> 00:08:33.080]  叫做《馬利信譯本》
[00:08:33.080 --> 00:08:35.080]  在1823年的時候
[00:08:35.080 --> 00:08:38.480]  在馬六甲這個地方翻譯而成
[00:08:38.480 --> 00:08:42.880]  馬利信牧師也開辦了第一份中文的報章
[00:08:42.880 --> 00:08:47.280]  做了很多一些英語著作的翻譯
[00:08:47.280 --> 00:08:48.680]  以至基督教的思想
[00:08:48.680 --> 00:08:53.280]  可以用中文在華人的世界裏面去傳播
[00:08:53.280 --> 00:08:55.280]  他又在南洋裏面
[00:08:55.280 --> 00:08:57.680]  興起了一些不同的宣教工作
[00:08:57.680 --> 00:09:00.680]  在他鼓勵的當中
[00:09:00.680 --> 00:09:03.680]  倫敦傳道會也參拜了17位教士
[00:09:03.680 --> 00:09:06.880]  在南洋不同的地區去為華人宣教
[00:09:06.880 --> 00:09:09.280]  而這些華人後來就成為了
[00:09:09.280 --> 00:09:13.880]  回到內地傳揚福音的很重要的基礎
[00:09:13.880 --> 00:09:15.680]  在香港這個地方
[00:09:15.680 --> 00:09:17.680]  我們熟悉的一間名校
[00:09:17.680 --> 00:09:19.480]  英華書院
[00:09:19.480 --> 00:09:22.080]  其實原先是在馬六甲裏面
[00:09:22.080 --> 00:09:24.280]  建立的一所書院
[00:09:24.280 --> 00:09:26.480]  去教導中西的文學
[00:09:26.480 --> 00:09:30.480]  預備人去傳揚基督的福音
[00:09:30.480 --> 00:09:33.480]  我們鑒古知今
[00:09:33.480 --> 00:09:37.080]  過去的基督教信仰的傳遞
[00:09:37.080 --> 00:09:39.680]  都從來在一種很艱難
[00:09:39.680 --> 00:09:43.480]  似乎不可能的環境底下去造成
[00:09:43.480 --> 00:09:46.080]  今日無論我們面對在我們社會裏面
[00:09:46.080 --> 00:09:50.080]  可能有自由的收窄的不同的一種情況
[00:09:50.080 --> 00:09:52.680]  在內地裏面很明顯宗教自由
[00:09:52.680 --> 00:09:55.480]  是一個憲法裏面保障的一件事情
[00:09:55.480 --> 00:09:57.680]  明明地受到損害也好
[00:09:57.680 --> 00:10:00.480]  我們在其中不要因此而覺得
[00:10:00.480 --> 00:10:01.880]  我們無能為力
[00:10:01.880 --> 00:10:03.280]  無甚可為
[00:10:03.280 --> 00:10:05.280]  在聖靈的引導當中
[00:10:05.280 --> 00:10:07.280]  得著那種屬天的智慧
[00:10:07.280 --> 00:10:08.880]  去做不同的事情
[00:10:08.880 --> 00:10:11.680]  讓到福音能夠繼續的去廣傳
[00:10:11.680 --> 00:10:14.080]  也讓我們一同去見證
[00:10:14.080 --> 00:10:18.480]  耶穌基督只是暫時給天使微小一點
[00:10:18.480 --> 00:10:20.880]  祂是那位在將來的世界裏面
[00:10:20.880 --> 00:10:23.080]  要作王的主宰
[00:10:23.080 --> 00:10:26.080]  這是第一方面聖經給我們的鼓勵和提醒
[00:10:26.080 --> 00:10:28.680]  第二方面很清楚給我們的提醒就是
[00:10:28.680 --> 00:10:33.680]  耶穌藉著肉身去受苦和受死
[00:10:33.680 --> 00:10:35.680]  而釋放必死的人
[00:10:35.680 --> 00:10:37.680]  第九節聖經這樣說
[00:10:37.680 --> 00:10:42.880]  「不過我們看見那位暫時成了給天使卑微的耶穌
[00:10:42.880 --> 00:10:44.880]  因為受了死的痛苦
[00:10:44.880 --> 00:10:47.680]  就得了榮耀尊貴作冠冕
[00:10:47.680 --> 00:10:49.880]  好叫他因著神的恩典
[00:10:49.880 --> 00:10:52.880]  為萬人嘗了死味」
[00:10:52.880 --> 00:10:54.680]  耶穌成為肉身
[00:10:54.680 --> 00:10:56.480]  當然在那個過程裏面
[00:10:56.480 --> 00:10:59.480]  去教導人傳揚天國的道理
[00:10:59.480 --> 00:11:02.080]  那個是一個很重要的過程
[00:11:02.080 --> 00:11:05.880]  但是一個很重大的轉捩點
[00:11:05.880 --> 00:11:08.680]  一個最榮耀的時刻
[00:11:08.680 --> 00:11:09.880]  始終我們知道
[00:11:09.880 --> 00:11:14.680]  是耶穌上十字架為人去死的時候
[00:11:14.680 --> 00:11:16.680]  耶穌成為肉身
[00:11:16.680 --> 00:11:20.680]  如何最終能夠得到榮耀尊貴為冠冕
[00:11:20.680 --> 00:11:23.280]  是因為祂受過死亡的痛苦
[00:11:23.280 --> 00:11:26.880]  祂代表我們嘗過死亡的滋味
[00:11:26.880 --> 00:11:28.880]  我們知道其實我們每個人
[00:11:28.880 --> 00:11:30.280]  按著命令
[00:11:30.280 --> 00:11:32.280]  人人都有一死
[00:11:32.280 --> 00:11:35.680]  而且死後有審判
[00:11:35.680 --> 00:11:40.480]  唯有耶穌基督在十字架上代我們去死
[00:11:40.480 --> 00:11:42.880]  我們在洗禮裏面去表明
[00:11:42.880 --> 00:11:46.280]  我們認同耶穌基督的死就是我們的死
[00:11:46.280 --> 00:11:48.880]  以致我們也認同祂的復活
[00:11:48.880 --> 00:11:51.480]  我們就能夠因著祂的緣故
[00:11:51.480 --> 00:11:54.880]  可以進入榮耀的當中
[00:11:54.880 --> 00:11:55.680]  弟兄姊妹
[00:11:55.680 --> 00:11:57.680]  這就是正正第十節所講的
[00:11:57.680 --> 00:12:01.080]  「萬有因他而有,藉他而做」那位
[00:12:01.080 --> 00:12:02.280]  是講到父神
[00:12:02.280 --> 00:12:06.480]  父神為了要帶領很多兒子進入榮耀裏面
[00:12:06.480 --> 00:12:07.680]  去救他們
[00:12:07.680 --> 00:12:09.280]  就洗救他們的元首
[00:12:09.280 --> 00:12:12.080]  藉著受苦而得到完全
[00:12:12.080 --> 00:12:15.080]  這個本來是合適的
[00:12:15.080 --> 00:12:17.880]  這裏講到神去洗禮耶穌基督
[00:12:17.880 --> 00:12:20.280]  要帶領他的兒女
[00:12:20.280 --> 00:12:22.480]  一切相信耶穌基督的人
[00:12:22.480 --> 00:12:24.080]  進入榮耀裏面
[00:12:24.080 --> 00:12:26.680]  而所做的一個必須要有的工作
[00:12:26.680 --> 00:12:29.280]  就是洗耶穌基督受苦
[00:12:29.280 --> 00:12:34.280]  耶穌的受苦這裏所講的不單單是十字架上受死的苦
[00:12:34.280 --> 00:12:38.280]  也包括在世人當中面對罪人的頂撞
[00:12:38.280 --> 00:12:41.480]  受到他自己的門徒的出賣
[00:12:41.480 --> 00:12:44.680]  經歷人世間不同的痛苦
[00:12:44.680 --> 00:12:47.680]  就發生在他所愛的人身上
[00:12:47.680 --> 00:12:50.080]  跟他們一起去渡過
[00:12:50.080 --> 00:12:54.280]  耶穌基督是那位與人認同的主
[00:12:54.280 --> 00:12:57.480]  所以十一節開始一直很強調這個主題
[00:12:57.480 --> 00:13:00.880]  耶穌與他的弟兄去認同
[00:13:00.880 --> 00:13:02.280]  在十一節裏說
[00:13:02.280 --> 00:13:04.080]  因為那使人成聖的
[00:13:04.080 --> 00:13:05.880]  和那些得到成聖的
[00:13:05.880 --> 00:13:07.680]  同是出於一個源頭
[00:13:07.680 --> 00:13:09.280]  都是出於父神的
[00:13:09.280 --> 00:13:10.880]  洗人成聖的耶穌
[00:13:10.880 --> 00:13:13.680]  和跟從耶穌基督的人
[00:13:13.680 --> 00:13:16.080]  他們是同一個源頭
[00:13:16.080 --> 00:13:18.480]  所以耶穌稱他們為弟兄
[00:13:18.480 --> 00:13:21.280]  都不以為恥
[00:13:21.280 --> 00:13:25.280]  弟兄姊妹我們很喜歡跟別人劃清界線
[00:13:25.280 --> 00:13:27.480]  覺得某些人不太好
[00:13:27.480 --> 00:13:29.880]  始於去為伍
[00:13:29.880 --> 00:13:32.880]  某一段時間看到做某一行業的人
[00:13:32.880 --> 00:13:35.880]  很多不太好的表現
[00:13:35.880 --> 00:13:39.080]  自己做那一行的都不敢告訴別人
[00:13:39.080 --> 00:13:41.480]  但是耶穌卻是
[00:13:41.480 --> 00:13:44.680]  跟我們這些活在罪中的人認同
[00:13:44.680 --> 00:13:48.080]  稱我們為弟兄
[00:13:48.080 --> 00:13:51.080]  十二十三節其實是引用舊約的聖經
[00:13:51.080 --> 00:13:54.480]  分別是詩篇的二十二篇二十二節
[00:13:54.480 --> 00:13:58.280]  和《倚創亞書》第八章的十七十八節
[00:13:58.280 --> 00:13:59.680]  都是強調同樣的訊息
[00:13:59.680 --> 00:14:00.880]  我在這裡不詳細說
[00:14:00.880 --> 00:14:02.680]  都是強調耶穌基督
[00:14:02.680 --> 00:14:07.280]  與世上屬於祂的人認同
[00:14:07.280 --> 00:14:08.680]  我們很清楚的
[00:14:08.680 --> 00:14:11.680]  在十四十五節裡面看到這種認同
[00:14:11.680 --> 00:14:13.080]  去到一個高峰
[00:14:13.080 --> 00:14:14.880]  並且透過這種認同
[00:14:14.880 --> 00:14:16.880]  去救贖我們脫離死亡
[00:14:16.880 --> 00:14:19.480]  我們一起讀十四十五節
[00:14:19.480 --> 00:14:23.080]  孩子們既然同有血肉肢體
[00:14:23.080 --> 00:14:26.680]  他自己也照樣成為血肉肢體
[00:14:26.680 --> 00:14:28.280]  為要直著死
[00:14:28.280 --> 00:14:31.480]  消滅那掌死拳的魔鬼
[00:14:31.480 --> 00:14:34.880]  並且要釋放那些因為怕死
[00:14:34.880 --> 00:14:37.680]  而終身作奴僕的人
[00:14:37.680 --> 00:14:40.880]  耶穌基督成為血肉肢體
[00:14:40.880 --> 00:14:46.480]  血肉肢體一方面是一個犯罪的肢體
[00:14:46.480 --> 00:14:51.480]  我們所犯的罪都透過肉身去做出來
[00:14:51.480 --> 00:14:55.880]  我們這個身體同樣是受苦的身體
[00:14:55.880 --> 00:14:57.880]  這個世界的罪惡
[00:14:57.880 --> 00:15:00.080]  人生命那種在死亡裡面
[00:15:00.080 --> 00:15:02.080]  其實不是到我們斷氣的時候
[00:15:02.080 --> 00:15:05.880]  我們才會感到死亡的威力在身上
[00:15:05.880 --> 00:15:07.480]  我們會患病
[00:15:07.480 --> 00:15:09.280]  我們會衰退
[00:15:09.280 --> 00:15:11.080]  我們在做不同的事情裡面
[00:15:11.080 --> 00:15:12.480]  我們疲乏到一個地步
[00:15:12.480 --> 00:15:15.280]  覺得自己不能夠再承擔起來
[00:15:15.280 --> 00:15:18.680]  我們這個身體承擔著這個世界的罪惡
[00:15:18.680 --> 00:15:22.280]  而來的不同的印記在我們的身上
[00:15:22.280 --> 00:15:24.880]  耶穌基督成為血肉肢體
[00:15:24.880 --> 00:15:27.480]  並且在這個血肉肢體上面
[00:15:27.480 --> 00:15:29.080]  去承受死亡
[00:15:29.080 --> 00:15:33.480]  以至消滅那掌握死拳的魔鬼
[00:15:33.480 --> 00:15:35.680]  我們知道按照真理
[00:15:35.680 --> 00:15:39.080]  死亡不是魔鬼控制的
[00:15:39.080 --> 00:15:41.880]  死亡是當人在罪裡面
[00:15:41.880 --> 00:15:43.480]  未得救贖的時候
[00:15:43.480 --> 00:15:47.280]  上帝所宣佈的一個你們的狀態
[00:15:47.280 --> 00:15:51.080]  但這裡為什麼說魔鬼是掌握死拳呢?
[00:15:51.080 --> 00:15:54.680]  魔鬼的掌握死拳是在一種次等的層次裡面
[00:15:54.680 --> 00:15:57.280]  他利用人怕死
[00:15:57.280 --> 00:16:02.880]  這種我們很內在的一種狀態
[00:16:02.880 --> 00:16:06.480]  去控制人的心思意念
[00:16:06.480 --> 00:16:09.480]  隨從肉體的肢肉去行
[00:16:09.480 --> 00:16:12.280]  活在罪惡的規律裡面
[00:16:12.280 --> 00:16:13.280]  所以這裡說
[00:16:13.280 --> 00:16:16.680]  終生因為怕死而作奴僕
[00:16:16.680 --> 00:16:21.280]  其實我們因為怕死而作了罪惡的奴僕
[00:16:21.280 --> 00:16:23.280]  人因為抗拒死亡
[00:16:23.280 --> 00:16:25.880]  抗拒各樣的痛苦和損失
[00:16:25.880 --> 00:16:28.680]  往往做了很多事情去自保
[00:16:28.680 --> 00:16:30.280]  甚至去傷人
[00:16:30.280 --> 00:16:31.480]  損人利己
[00:16:31.480 --> 00:16:34.480]  甚至惡人的惡去到一個地步
[00:16:34.480 --> 00:16:38.280]  是可以損人而不利己都要做的
[00:16:38.280 --> 00:16:43.280]  耶穌基督進入這個罪惡的世界裡面
[00:16:43.280 --> 00:16:49.280]  成為肉身去消滅了掌死拳的撒旦
[00:16:49.280 --> 00:16:53.280]  救贖必須要分身
[00:16:53.280 --> 00:16:55.080]  要下水的
[00:16:55.080 --> 00:16:58.680]  我們很深印象在今年的六七月裡面
[00:16:58.680 --> 00:17:00.880]  在泰國當中有一班少年人
[00:17:00.880 --> 00:17:02.080]  一班足球隊的隊員
[00:17:02.080 --> 00:17:03.480]  大家還記不記得
[00:17:03.480 --> 00:17:07.280]  他們不知道發生什麼天氣的變化
[00:17:07.280 --> 00:17:11.080]  然後就躲在山洞裡避開
[00:17:11.080 --> 00:17:14.080]  我都不明白他們怎樣鑽進山洞裡
[00:17:14.080 --> 00:17:15.680]  但是他們就這樣鑽進去
[00:17:15.680 --> 00:17:17.880]  那個洞有一個很美的名字
[00:17:17.880 --> 00:17:20.480]  叫做「睡美人洞」
[00:17:20.480 --> 00:17:24.680]  不過不救出來就在裡面長睡不起
[00:17:24.680 --> 00:17:27.280]  他們在這個洞裡面
[00:17:27.280 --> 00:17:29.280]  後來被人發現在當中
[00:17:29.280 --> 00:17:31.680]  有人很積極地準備救援
[00:17:31.680 --> 00:17:34.880]  其實他們都是冒著很大的危險
[00:17:34.880 --> 00:17:36.680]  事實上也有一個救援行員
[00:17:36.680 --> 00:17:39.480]  人員在當中喪失了性命
[00:17:39.480 --> 00:17:42.680]  很小心地安排進入洞裡面
[00:17:42.680 --> 00:17:44.880]  給他們氧氣和食物
[00:17:44.880 --> 00:17:47.080]  盯著哪些時機最好
[00:17:47.080 --> 00:17:51.280]  將他們帶來這個洞穴的危險當中
[00:17:51.280 --> 00:17:57.080]  救贖必須要進入受苦受難的人當中
[00:17:57.080 --> 00:18:00.480]  本身都為他們去付上代價
[00:18:00.480 --> 00:18:05.080]  這個豈不是耶穌基督為我們去造成的事情
[00:18:05.080 --> 00:18:08.080]  耶穌基督所顯明給我們的救恩
[00:18:08.080 --> 00:18:12.080]  是落水奮身去完成的
[00:18:12.080 --> 00:18:13.280]  所以我們的信仰
[00:18:13.280 --> 00:18:17.280]  都是落水奮身的信仰
[00:18:17.280 --> 00:18:20.480]  我們為了在頂尖智慧中間
[00:18:20.480 --> 00:18:23.280]  大家彼此相愛的那種奮身
[00:18:23.280 --> 00:18:24.680]  我們感恩
[00:18:24.680 --> 00:18:28.080]  但同時教會的存在是為了宣教
[00:18:28.080 --> 00:18:30.480]  是為了讓那些未曾認識耶穌基督
[00:18:30.480 --> 00:18:32.280]  未知道有天國的福音
[00:18:32.280 --> 00:18:34.680]  未知道原來有一個新的創造
[00:18:34.680 --> 00:18:39.880]  有一個將來再無不義和痛苦死亡的世界的人
[00:18:39.880 --> 00:18:42.280]  教會為此而存在
[00:18:42.280 --> 00:18:45.280]  我們要進入社區裡面
[00:18:45.280 --> 00:18:46.880]  進入這個世界當中
[00:18:46.880 --> 00:18:48.280]  在不同的族群裡面
[00:18:48.280 --> 00:18:50.080]  不同階層的人當中
[00:18:50.080 --> 00:18:51.480]  去傳揚福音
