
[00:00:00.000 --> 00:00:02.840]  如果問大家最熟悉
[00:06:17.600 --> 00:06:20.360]  大家知道羊怎麼叫嗎
[00:06:20.360 --> 00:06:24.640]  是 羊是很膽小的
[00:06:24.640 --> 00:06:25.360]  牠看見我就
[00:06:25.360 --> 00:06:26.600]  咩 你不要過來
[00:06:26.600 --> 00:06:28.440]  咩 你為什麼過來
[00:06:28.440 --> 00:06:29.400]  牠是很害怕
[00:06:29.400 --> 00:06:31.960]  因為原來羊牠的
[00:06:31.960 --> 00:06:32.960]  牠是
[00:06:32.960 --> 00:06:34.160]  牠其實
[00:06:34.160 --> 00:06:35.160]  大家想一想
[00:06:35.160 --> 00:06:36.880]  羊相比其他的動物
[00:06:36.880 --> 00:06:38.680]  其實牠走得不快的
[00:06:38.680 --> 00:06:41.280]  但是牠也沒有抵擋什麼
[00:06:41.280 --> 00:06:45.440]  如果有什麼撐害牠的時候
[00:06:45.440 --> 00:06:47.880]  牠是沒有抵抗的能力的
[00:06:47.880 --> 00:06:48.920]  所以呢
[00:06:48.920 --> 00:06:51.120]  羊需要牧羊人
[00:06:51.120 --> 00:06:52.600]  上一次我講到
[00:06:52.600 --> 00:06:53.400]  提過
[00:06:53.400 --> 00:06:54.960]  約翰賢 約翰福音
[00:06:54.960 --> 00:06:57.040]  有牠特別的原因
[00:06:57.040 --> 00:07:00.840]  牠不是順序把耶穌的生平寫下來的
[00:07:00.840 --> 00:07:02.200]  在約翰福音
[00:07:02.200 --> 00:07:05.160]  如果你去西西區查看的時候
[00:07:05.160 --> 00:07:06.000]  你會發現
[00:07:06.000 --> 00:07:08.760]  其實牠當中有七個神蹟
[00:07:08.760 --> 00:07:10.160]  四個意義
[00:07:10.160 --> 00:07:11.440]  還有我也說過
[00:07:11.440 --> 00:07:13.880]  有七個耶穌的宣告
[00:07:13.880 --> 00:07:16.800]  在約翰福音當中
[00:07:16.800 --> 00:07:18.240]  有四個我是
[00:07:18.240 --> 00:07:19.680]  我是生命的糧
[00:07:19.680 --> 00:07:21.200]  是耶穌的宣告
[00:07:21.200 --> 00:07:22.480]  我是生命的糧
[00:07:22.480 --> 00:07:24.240]  我是世界的光
[00:07:24.240 --> 00:07:25.160]  我是門
[00:07:25.160 --> 00:07:26.320]  我是好牧人
[00:07:26.320 --> 00:07:27.640]  我是福活
[00:07:27.640 --> 00:07:28.800]  我是生命
[00:07:28.800 --> 00:07:29.640]  我是道路
[00:07:29.640 --> 00:07:30.440]  真理生命
[00:07:30.440 --> 00:07:32.160]  我是真葡萄樹
[00:07:32.160 --> 00:07:34.600]  上一次我已經跟大家分享過
[00:07:34.600 --> 00:07:36.000]  我是生命的糧
[00:07:36.000 --> 00:07:36.760]  今天呢
[00:07:36.760 --> 00:07:37.720]  我
[00:07:37.720 --> 00:07:39.200]  今天詞章裡面
[00:07:39.200 --> 00:07:40.840]  有兩個耶穌的宣告
[00:07:40.840 --> 00:07:42.360]  是我是陽的門
[00:07:42.360 --> 00:07:44.960]  我是好牧人為主題的
[00:07:44.960 --> 00:07:47.640]  為何耶穌會說
[00:07:47.640 --> 00:07:50.240]  祂是陽的門呢
[00:07:50.240 --> 00:07:52.000]  為何祂是好牧人
[00:07:52.000 --> 00:07:53.840]  陽的門和好牧人
[00:07:53.840 --> 00:07:55.360]  所指的什麼東西
[00:07:55.360 --> 00:07:56.800]  什麼意思呢
[00:07:56.800 --> 00:07:59.360]  在第十章呢
[00:07:59.360 --> 00:08:02.760]  其實是接著第九章所發生的事情
[00:08:02.760 --> 00:08:03.760]  是有
[00:08:03.760 --> 00:08:05.520]  但是可能都有一些
[00:08:05.520 --> 00:08:06.400]  記憶的話就是
[00:08:06.400 --> 00:08:08.840]  在安適義的那一天
[00:08:08.840 --> 00:08:11.000]  耶穌醫好了一個生下來
[00:08:11.000 --> 00:08:13.000]  殺眼的人
[00:08:13.000 --> 00:08:14.880]  祂行了這個神蹟之後
[00:08:14.880 --> 00:08:18.120]  引起法黎沙耶穌非常不滿意
[00:08:18.120 --> 00:08:20.720]  他們很不高興
[00:08:20.720 --> 00:08:22.520]  明明行了一個神蹟
[00:08:22.520 --> 00:08:23.960]  醫好一個人
[00:08:23.960 --> 00:08:27.080]  他們為什麼不高興
[00:08:27.080 --> 00:08:29.600]  因為祂在安適義裡面
[00:08:29.600 --> 00:08:31.760]  祂不守安適義
[00:08:31.760 --> 00:08:34.760]  法黎沙耶穌祂沒有顧念
[00:08:34.760 --> 00:08:37.040]  這個多好的消息
[00:08:37.040 --> 00:08:38.240]  耶穌行了一個神蹟
[00:08:38.240 --> 00:08:41.040]  醫好一個生下來殺眼的人
[00:08:41.040 --> 00:08:42.440]  但是他們在追究
[00:08:42.440 --> 00:08:43.840]  這個醫好的人
[00:08:43.840 --> 00:08:45.120]  跟祂的父母
[00:08:45.120 --> 00:08:46.280]  發生什麼事情
[00:08:46.280 --> 00:08:50.520]  是不是有人沒有守安適義
[00:08:50.520 --> 00:08:51.480]  不但如此
[00:08:51.480 --> 00:08:52.360]  他們還定
[00:08:52.360 --> 00:08:54.200]  如果沒有守安適義的人
[00:08:54.200 --> 00:08:56.600]  他肯定是一個罪人
[00:08:56.600 --> 00:09:01.600]  所以法黎沙耶穌跟群眾說
[00:09:01.600 --> 00:09:03.520]  就要定耶穌是一個罪人
[00:09:03.520 --> 00:09:07.480]  如果誰會相信耶穌是基督的話
[00:09:07.480 --> 00:09:11.000]  祂最後把這些人趕出會堂
[00:09:11.000 --> 00:09:12.800]  意思就是要把他們趕出
[00:09:12.800 --> 00:09:16.640]  他們猶太社區的生活圈裡面
[00:09:16.640 --> 00:09:17.640]  所以接下來
[00:09:17.640 --> 00:09:21.000]  耶穌在1到6節都講到羊圈
[00:09:21.000 --> 00:09:23.440]  那是一個比喻
[00:09:23.440 --> 00:09:25.480]  祂要去諷刺
[00:09:25.480 --> 00:09:29.080]  需要批評那些法黎沙耶穌
[00:09:29.080 --> 00:09:31.240]  他們是宗教領袖
[00:09:31.240 --> 00:09:33.400]  當然他們是
[00:09:33.400 --> 00:09:35.760]  他們的心是瞎眼的
[00:09:35.760 --> 00:09:36.800]  他們看不見
[00:09:36.800 --> 00:09:38.880]  看不見神蹟
[00:09:38.880 --> 00:09:41.120]  所以今天我邀請大家
[00:09:41.120 --> 00:09:42.280]  如果這一周裡面
[00:09:42.280 --> 00:09:45.560]  你們回去有時候去看第九章
[00:09:45.560 --> 00:09:47.960]  它會連接在今天我分享的部分
[00:09:47.960 --> 00:09:50.920]  今天我就不再嘗試講第九章
[00:09:50.920 --> 00:09:52.160]  今天我們主要來看
[00:09:52.160 --> 00:09:55.680]  就是墓園跟我們的關係
[00:09:55.680 --> 00:10:00.560]  上面是十章的1到6節
[00:10:00.560 --> 00:10:03.600]  耶穌說我實實在在的告訴你們
[00:10:03.600 --> 00:10:06.560]  人進羊圈不從門進去
[00:10:06.560 --> 00:10:10.840]  跟從別處爬進去的那人就是賊
[00:10:10.840 --> 00:10:12.040]  就是強盜
[00:10:12.040 --> 00:10:14.720]  從門進去的才是羊的墓園
[00:10:14.720 --> 00:10:16.720]  開門就給他們開門
[00:10:16.720 --> 00:10:19.200]  羊也聽祂的聲音
[00:10:19.200 --> 00:10:20.320]  祂按著自己的
[00:10:20.320 --> 00:10:22.320]  祂按著名叫自己的羊
[00:10:22.320 --> 00:10:24.720]  把他們領出來
[00:10:24.720 --> 00:10:27.000]  不讓人認識每一隻羊
[00:10:27.000 --> 00:10:29.880]  能夠叫祂的名字
[00:10:29.880 --> 00:10:31.560]  然後他們就出來
[00:10:31.560 --> 00:10:32.840]  就是在羊圈裡面
[00:10:32.840 --> 00:10:34.360]  他們領出來的時候
[00:10:34.360 --> 00:10:36.760]  祂就會跟著這個墓園人
[00:10:36.760 --> 00:10:38.520]  然後他們就放牡的手
[00:10:38.520 --> 00:10:41.360]  滿山就是剛才我那個叫拼
[00:10:41.360 --> 00:10:43.440]  一個山上面都是羊
[00:10:43.440 --> 00:10:45.480]  他們就去吃草
[00:10:45.480 --> 00:10:47.720]  但是可能到亡魂的時候
[00:10:47.720 --> 00:10:50.640]  當那個墓園人去叫他們的時候
[00:10:50.640 --> 00:10:54.400]  他們就回到墓園人的身邊
[00:10:54.400 --> 00:10:56.200]  耶穌紅色的字
[00:10:56.200 --> 00:10:57.800]  祂就講這個比喻
[00:10:57.800 --> 00:11:01.160]  就是墓園跟羊的比喻的時候
[00:11:01.160 --> 00:11:02.680]  群眾不明白
[00:11:02.680 --> 00:11:03.960]  他們不是不明白
[00:11:03.960 --> 00:11:05.880]  墓園跟羊的關係
[00:11:05.880 --> 00:11:06.840]  但是祂不明白
[00:11:06.840 --> 00:11:09.600]  為什麼耶穌會說這個比喻
[00:11:09.600 --> 00:11:13.040]  所以接下來耶穌就很
[00:11:13.040 --> 00:11:16.240]  漸重的宣告我是羊的門
[00:11:16.240 --> 00:11:19.440]  不知道如果你聽得的話
[00:11:19.440 --> 00:11:21.080]  會不會覺得很特別
[00:11:21.080 --> 00:11:25.160]  為什麼耶穌會用門
[00:11:25.160 --> 00:11:27.280]  來形容祂自己
[00:11:27.280 --> 00:11:32.880]  大家有沒有想過
[00:11:32.880 --> 00:11:35.080]  羊圈其實是晚上
[00:11:35.080 --> 00:11:38.560]  給羊群休息的地方
[00:11:38.560 --> 00:11:41.120]  因為在曠野的地方
[00:11:41.120 --> 00:11:43.240]  就是害怕就是
[00:11:43.240 --> 00:11:46.160]  如果羊他們沒有保護能力的話
[00:11:46.160 --> 00:11:48.080]  他們需要又圍起來
[00:11:48.080 --> 00:11:51.480]  就要防備保護他們
[00:11:51.480 --> 00:11:53.000]  羊圈也是
[00:11:53.000 --> 00:11:57.120]  象徵上帝所提供的安全保護
[00:11:57.120 --> 00:11:58.240]  大家可以看到
[00:11:58.240 --> 00:12:01.480]  其實在巴勒斯坦的羊圈
[00:12:01.480 --> 00:12:06.480]  他們是用石頭堆起來的
[00:12:06.480 --> 00:12:14.080]  所以他們就是有一個門口
[00:12:14.080 --> 00:12:17.320]  這個羊圈的門
[00:12:17.320 --> 00:12:20.120]  不是我們覺得是木頭的
[00:12:20.120 --> 00:12:22.160]  或者是那個南竿
[00:12:22.160 --> 00:12:23.320]  不是這樣的
[00:12:23.320 --> 00:12:28.560]  其實耶穌說我是羊的門的意思是
[00:12:28.560 --> 00:12:30.440]  當晚上的時候
[00:12:30.440 --> 00:12:35.680]  牧羊人就會睡在羊圈的門口
[00:12:35.680 --> 00:12:36.760]  去保護他們
[00:12:36.760 --> 00:12:38.760]  所以牠就是那個門
[00:12:38.760 --> 00:12:40.640]  所以羊要經過牠進去
[00:12:40.640 --> 00:12:42.160]  經過牠出來
[00:12:42.160 --> 00:12:44.560]  還有特別的意思就是
[00:12:44.560 --> 00:12:45.680]  牠使羊的門
[00:12:45.680 --> 00:12:48.720]  就是凡經過牠的進去的
[00:12:48.720 --> 00:12:50.760]  都能夠得救
[00:12:50.760 --> 00:12:53.200]  能夠得到永遠的生命
[00:12:53.200 --> 00:12:55.720]  是這個意思
[00:12:55.720 --> 00:12:58.640]  所以就是跟前面第九章
[00:12:58.640 --> 00:13:02.600]  寫些宗教的領袖很大的不一樣
[00:13:02.600 --> 00:13:05.640]  宗教領袖為了他自己的喜惡
[00:13:05.640 --> 00:13:08.920]  就將人隨意的趕出會堂
[00:13:08.920 --> 00:13:11.160]  但是耶穌特別在這邊說
[00:13:11.160 --> 00:13:17.480]  他就是看守帶領保護羊的大牧者
[00:13:17.480 --> 00:13:18.560]  不單如此
[00:13:18.560 --> 00:13:20.560]  不單耶穌是羊的門
[00:13:20.560 --> 00:13:22.000]  在十一十四節
[00:13:22.000 --> 00:13:23.960]  他在宣告
[00:13:23.960 --> 00:13:25.800]  我是好牧人
[00:13:25.800 --> 00:13:29.040]  好牧人為羊捨棄生命
[00:13:29.040 --> 00:13:29.920]  我是好牧人
[00:13:29.920 --> 00:13:31.200]  我認識我的羊
[00:13:31.200 --> 00:13:34.680]  我的羊也認識我
[00:13:34.680 --> 00:13:38.360]  剛才我最初讀這個經文當中
[00:13:38.360 --> 00:13:39.480]  我現在把它圈起來
[00:13:39.480 --> 00:13:43.200]  其實紅絲的地方就是羊
[00:13:43.200 --> 00:13:45.520]  跟牧人的關係
[00:13:45.520 --> 00:13:48.040]  羊是認識主人的
[00:13:48.040 --> 00:13:48.760]  第一
[00:13:48.760 --> 00:13:50.200]  還有第二是
[00:13:50.200 --> 00:13:55.000]  羊是會聽就是會知道牧人的聲音
[00:13:55.000 --> 00:13:59.240]  第三就是羊聽了之後會跟隨牠
[00:13:59.240 --> 00:14:00.960]  所以羊的責任就是
[00:14:00.960 --> 00:14:02.960]  牠認識牠的牧人
[00:14:02.960 --> 00:14:04.000]  聽牠的聲音
[00:14:04.000 --> 00:14:05.480]  還跟著牠
[00:14:05.480 --> 00:14:09.120]  然後牧人的怎樣呢
[00:14:09.120 --> 00:14:10.640]  牧人是同樣的
[00:14:10.640 --> 00:14:12.920]  牠能夠按著羊的名字
[00:14:12.920 --> 00:14:16.440]  去叫牠們每一個羊的名字
[00:14:16.440 --> 00:14:17.480]  還有是
[00:14:17.480 --> 00:14:19.840]  牠會
[00:14:19.840 --> 00:14:21.480]  牠們之間是有信任
[00:14:21.480 --> 00:14:23.880]  是有愛的
[00:14:23.880 --> 00:14:27.720]  牧人是為了牠們可以
[00:14:27.720 --> 00:14:31.160]  顧自己的生命
[00:14:31.160 --> 00:14:32.080]  經文有說到
[00:14:32.080 --> 00:14:33.560]  如果是故宮來
[00:14:33.560 --> 00:14:34.760]  就是故宮
[00:14:34.760 --> 00:14:36.840]  狼來的時候
[00:14:36.840 --> 00:14:38.400]  因為這羊不屬於牠的
[00:14:38.400 --> 00:14:39.360]  牠會逃跑
[00:14:39.360 --> 00:14:40.120]  那是故宮
[00:14:40.120 --> 00:14:43.080]  就不顧那些羊的生命
[00:14:43.080 --> 00:14:45.200]  但是牧人不會
[00:14:45.200 --> 00:14:48.080]  就是牠會保護牧人的
[00:14:48.080 --> 00:14:50.600]  羊的
[00:14:50.600 --> 00:14:53.160]  會就是為牠捨命
[00:14:53.160 --> 00:14:57.240]  牠們彼此是有密切的關係
[00:14:57.240 --> 00:14:58.920]  所以耶穌在十八節說
[00:14:58.920 --> 00:15:00.760]  沒有人奪去我的命去
[00:15:00.760 --> 00:15:02.600]  是我自己寫的
[00:15:02.600 --> 00:15:05.400]  耶穌不是要彰顯牠有多偉大
[00:15:05.400 --> 00:15:07.560]  只是牠要讓我們知道
[00:15:07.560 --> 00:15:09.840]  其實牠要多愛我們
[00:15:09.840 --> 00:15:11.520]  牠願意
[00:15:11.520 --> 00:15:14.680]  甘願犧牲牠自己
[00:15:14.680 --> 00:15:17.360]  承擔我們的罪
[00:15:17.360 --> 00:15:18.360]  牠關心我們
[00:15:18.360 --> 00:15:19.680]  或者我們有時候
[00:15:19.680 --> 00:15:22.160]  像羊一樣迷失
[00:15:22.160 --> 00:15:26.080]  但是牠不會不顧我們
[00:15:26.080 --> 00:15:28.480]  而且就是我們靠著耶穌這個門
[00:15:28.480 --> 00:15:30.880]  我們可以進到牠裡面
[00:15:30.880 --> 00:15:33.120]  得到永遠的生命
[00:15:33.120 --> 00:15:42.960]  得到安全
[00:15:42.960 --> 00:15:43.920]  第二部分就說到
[00:15:43.920 --> 00:15:46.400]  羊跟牧人的關係
[00:15:46.400 --> 00:15:48.960]  就是上相的
[00:15:48.960 --> 00:15:50.720]  彼此是認識的
[00:15:50.720 --> 00:15:52.320]  彼此是有愛的關係
[00:15:52.320 --> 00:15:54.800]  不是只是一個好像
[00:15:54.800 --> 00:15:56.600]  主人跟一個寵物的
[00:15:56.600 --> 00:15:57.520]  不是這個關係
[00:15:57.520 --> 00:15:59.440]  是牠們是互動
[00:15:59.440 --> 00:16:02.800]  是有互愛的
[00:16:02.800 --> 00:16:03.840]  剛才我也分享過
[00:16:03.840 --> 00:16:05.280]  我很喜歡以詩結書
[00:16:05.280 --> 00:16:07.200]  當中的經文就是
[00:16:07.200 --> 00:16:08.040]  我們的主
[00:16:08.040 --> 00:16:09.800]  我們牧人在世上的
[00:16:09.800 --> 00:16:11.440]  牠會尋找
[00:16:11.440 --> 00:16:13.560]  被逐的牠會領回來
[00:16:13.560 --> 00:16:15.360]  受傷的牠會抱著
[00:16:15.360 --> 00:16:17.400]  會抑制
[00:16:17.400 --> 00:16:18.760]  我也想問一下
[00:16:18.760 --> 00:16:21.240]  弟兄姊妹今天
[00:16:21.240 --> 00:16:22.200]  你是覺得怎樣
[00:16:22.200 --> 00:16:25.400]  你可以得到永生的呢
[00:16:25.400 --> 00:16:26.160]  如果我們覺得
[00:16:26.160 --> 00:16:28.120]  我們是靠著我們做好人
[00:16:28.120 --> 00:16:30.760]  能夠得到永生的話
[00:16:30.760 --> 00:16:32.040]  我可以告訴你
[00:16:32.040 --> 00:16:33.520]  不是這樣的
[00:16:33.520 --> 00:16:35.040]  耶穌才是我們
[00:16:35.040 --> 00:16:38.720]  那個唯一通到永生的門
[00:16:38.720 --> 00:16:40.600]  靠著祂才可以得到
[00:16:40.600 --> 00:16:43.480]  永遠的生命
[00:16:43.480 --> 00:16:48.920]  屬於主的羊要認識祂
[00:16:48.920 --> 00:16:51.920]  四篇二十三篇裡面說過
[00:16:51.920 --> 00:16:54.400]  我雖然行過死因的幽谷
[00:16:54.400 --> 00:16:55.360]  也不怕遭害
[00:16:55.360 --> 00:16:57.560]  因為你與我同在
[00:16:57.560 --> 00:17:00.160]  你的臟你的肝都安慰我
[00:17:00.160 --> 00:17:02.320]  不知道大家今天
[00:17:02.320 --> 00:17:07.520]  你是在什麼的景況當中
[00:17:07.520 --> 00:17:08.360]  人生當中
[00:17:08.360 --> 00:17:12.360]  可能有很多東西吸引我們
[00:17:12.360 --> 00:17:14.520]  我們有時候好像米羊一樣
[00:17:14.520 --> 00:17:18.720]  米獅在這個世界當中
[00:17:18.720 --> 00:17:21.720]  特別在香港很忙
[00:17:21.720 --> 00:17:26.160]  我們想擁有什麼呢
[00:17:26.160 --> 00:17:27.560]  擁有什麼是感覺
[00:17:27.560 --> 00:17:31.000]  讓你感覺幸福呢
[00:17:31.000 --> 00:17:33.160]  或者我們花了很多體力
[00:17:33.160 --> 00:17:37.000]  花了很多精神心事
[00:17:37.000 --> 00:17:37.640]  你是不是覺得
[00:17:37.640 --> 00:17:41.400]  這樣是豐盛的生命呢
[00:17:41.400 --> 00:17:44.360]  你是不是覺得這樣是幸福呢
[00:17:44.360 --> 00:17:46.640]  就是我們每一天面對很多工作
[00:17:46.640 --> 00:17:47.960]  很多壓力
[00:17:47.960 --> 00:17:50.360]  有時候像剛才我們讀的
[00:17:50.360 --> 00:17:52.680]  體驗經文那個馬大一樣
