
[00:00:00.000 --> 00:00:03.480]  我最近看到一個Barnett Research
[00:04:47.080 --> 00:04:49.080]  是一個志向
[00:04:49.080 --> 00:04:52.080]  在人生漫長的旅途當中
[00:04:52.080 --> 00:04:55.080]  兩夫妻不離不棄
[00:04:55.080 --> 00:05:00.080]  彼此守護一個承諾
[00:05:00.080 --> 00:05:01.080]  其實是一個承諾
[00:05:01.080 --> 00:05:02.080]  一個promise
[00:05:02.080 --> 00:05:06.080]  不只是浪漫的感覺這麼簡單
[00:05:06.080 --> 00:05:08.080]  在這個過程當中
[00:05:08.080 --> 00:05:10.080]  大家知道
[00:05:10.080 --> 00:05:12.080]  如果結婚不是一兩年
[00:05:12.080 --> 00:05:15.080]  或者未過七年
[00:05:15.080 --> 00:05:16.080]  結婚之後
[00:05:16.080 --> 00:05:17.080]  你會發覺
[00:05:17.080 --> 00:05:20.080]  那種愛的感覺會昇華
[00:05:20.080 --> 00:05:22.080]  還有沒有那種feel
[00:05:22.080 --> 00:05:25.080]  你看見老婆不會心跳
[00:05:25.080 --> 00:05:29.080]  但對配偶的承諾和付出
[00:05:29.080 --> 00:05:32.080]  是可以不斷提升的
[00:05:32.080 --> 00:05:34.080]  大家明白我的意思吧
[00:05:34.080 --> 00:05:37.080]  但問題是什麼呢
[00:05:37.080 --> 00:05:39.080]  我們很現實的
[00:05:39.080 --> 00:05:40.080]  看回現實環境
[00:05:40.080 --> 00:05:43.080]  看回我們所認識的朋友
[00:05:43.080 --> 00:05:44.080]  我們會發覺
[00:05:44.080 --> 00:05:47.080]  越來越多的婚姻
[00:05:47.080 --> 00:05:50.080]  是功能失調的
[00:05:50.080 --> 00:05:52.080]  功能失調的婚姻
[00:05:52.080 --> 00:05:54.080]  舉目皆視
[00:05:54.080 --> 00:05:57.080]  甚至基督徒夫妻
[00:05:57.080 --> 00:06:01.080]  似乎都不可以倖免
[00:06:01.080 --> 00:06:02.080]  大家都知道
[00:06:02.080 --> 00:06:04.080]  我做了牧師幾十年
[00:06:04.080 --> 00:06:06.080]  有很多經驗
[00:06:06.080 --> 00:06:07.080]  什麼經驗呢
[00:06:07.080 --> 00:06:10.080]  我看過不少夫妻之間的吵架
[00:06:10.080 --> 00:06:11.080]  這些是最輕微的
[00:06:11.080 --> 00:06:13.080]  冷戰
[00:06:13.080 --> 00:06:16.080]  還有家暴
[00:06:16.080 --> 00:06:18.080]  離婚有沒有
[00:06:18.080 --> 00:06:19.080]  當然有
[00:06:19.080 --> 00:06:22.080]  甚至離家出走的案件
[00:06:22.080 --> 00:06:25.080]  他們都是這樣
[00:06:25.080 --> 00:06:27.080]  我在想
[00:06:27.080 --> 00:06:28.080]  如果有兒女在當中
[00:06:28.080 --> 00:06:31.080]  看到我們父母是這樣的時候
[00:06:31.080 --> 00:06:33.080]  在這樣的環境裡長大
[00:06:33.080 --> 00:06:36.080]  他們會怎樣看待教會呢
[00:06:36.080 --> 00:06:38.080]  他們會有一天回來教堂嗎
[00:06:38.080 --> 00:06:40.080]  他們會怎樣看待信仰
[00:06:40.080 --> 00:06:42.080]  怎樣去解讀
[00:06:42.080 --> 00:06:44.080]  他們想不想去做一個
[00:06:44.080 --> 00:06:49.080]  好像父母那樣的基督徒呢
[00:06:49.080 --> 00:06:51.080]  或許我這幾個問題
[00:06:51.080 --> 00:06:54.080]  比較沉重一點
[00:06:54.080 --> 00:06:56.080]  比較嚴肅一點
[00:06:56.080 --> 00:06:59.080]  但其實這是一個很嚴肅的問題
[00:06:59.080 --> 00:07:04.080]  如果我們還有配偶在身邊
[00:07:04.080 --> 00:07:06.080]  當我拖著我的太太
[00:07:06.080 --> 00:07:08.080]  拖著我的老公
[00:07:08.080 --> 00:07:13.080]  邁向白頭的這條路上
[00:07:13.080 --> 00:07:16.080]  不知道我們有沒有嘗試過
[00:07:16.080 --> 00:07:20.080]  刻意地去互相建立
[00:07:20.080 --> 00:07:23.080]  讓我們能夠一起成長
[00:07:23.080 --> 00:07:27.080]  抑或我們只是見步行步
[00:07:27.080 --> 00:07:28.080]  結了婚
[00:07:28.080 --> 00:07:30.080]  似乎是這樣
[00:07:30.080 --> 00:07:32.080]  隨遇而安
[00:07:32.080 --> 00:07:35.080]  這是我最喜歡說的話
[00:07:35.080 --> 00:07:37.080]  今天我想和大家看看
[00:07:37.080 --> 00:07:40.080]  我們夫妻之間應該怎樣相處
[00:07:40.080 --> 00:07:43.080]  我們應該怎樣去對待對方呢
[00:07:43.080 --> 00:07:44.080]  先看一節
[00:07:44.080 --> 00:07:46.080]  第五章二十一節
[00:07:46.080 --> 00:07:48.080]  可不可以一起讀一讀
[00:07:48.080 --> 00:07:49.080]  五章二十一節
[00:07:49.080 --> 00:07:51.080]  一起讀一讀
[00:07:51.080 --> 00:07:54.080]  你們要彼此信服
[00:07:54.080 --> 00:07:57.080]  因為你們是敬畏基督的
[00:07:57.080 --> 00:07:59.080]  再來多一次
[00:07:59.080 --> 00:08:01.080]  你們要彼此信服
[00:08:01.080 --> 00:08:05.080]  因為你們是敬畏基督的
[00:08:05.080 --> 00:08:07.080]  當我聽到信服這個字的時候
[00:08:07.080 --> 00:08:09.080]  在今天的世界社會當中
[00:08:09.080 --> 00:08:13.080]  會覺得很不舒服
[00:08:13.080 --> 00:08:15.080]  其實不只是今天
[00:08:15.080 --> 00:08:17.080]  在耶穌的時代更加嚴重
[00:08:17.080 --> 00:08:18.080]  為什麼呢
[00:08:18.080 --> 00:08:21.080]  耶穌的時代在羅馬帝國統治下
[00:08:21.080 --> 00:08:23.080]  不只是羅馬帝國統治
[00:08:23.080 --> 00:08:29.080]  其實那時是階級制度盛行的時代
[00:08:29.080 --> 00:08:32.080]  所以信服是單向的
[00:08:32.080 --> 00:08:33.080]  什麼叫單向呢
[00:08:33.080 --> 00:08:35.080]  僕人要信服主人
[00:08:35.080 --> 00:08:38.080]  下屬要聽上司的話
[00:08:38.080 --> 00:08:41.080]  子女要信服父母
[00:08:41.080 --> 00:08:44.080]  妻子都要信服丈夫
[00:08:44.080 --> 00:08:47.080]  所以彼此信服這個字
[00:08:47.080 --> 00:08:49.080]  這個說話
[00:08:49.080 --> 00:08:51.080]  對當時的人來說
[00:08:51.080 --> 00:08:54.080]  是一個很新穎、窄身的
[00:08:54.080 --> 00:08:58.080]  和難以接受的觀念
[00:08:58.080 --> 00:08:59.080]  我剛才提過
[00:08:59.080 --> 00:09:00.080]  不要說耶穌的時代
[00:09:00.080 --> 00:09:01.080]  就算今天
[00:09:01.080 --> 00:09:05.080]  我相信很多人都不能夠接受
[00:09:05.080 --> 00:09:06.080]  我們不明白
[00:09:06.080 --> 00:09:09.080]  為什麼聖經會有這樣的教導
[00:09:09.080 --> 00:09:12.080]  為什麼聖經會教基督徒
[00:09:12.080 --> 00:09:15.080]  其實如果我們看信服這個字
[00:09:15.080 --> 00:09:17.080]  在聖經裡面
[00:09:17.080 --> 00:09:19.080]  其實不是說要盲從
[00:09:19.080 --> 00:09:21.080]  或者覺得自己很弱
[00:09:21.080 --> 00:09:23.080]  所以要聽別人的話
[00:09:23.080 --> 00:09:24.080]  希臘文這個字
[00:09:24.080 --> 00:09:26.080]  信服這個字的原意
[00:09:26.080 --> 00:09:30.080]  其實就是排列在某某人的底下
[00:09:30.080 --> 00:09:33.080]  是一個排列
[00:09:33.080 --> 00:09:34.080]  是自願的
[00:09:34.080 --> 00:09:40.080]  將自己放在某個人的領導和照顧的下面
[00:09:40.080 --> 00:09:44.080]  所以重點就是即是和秩序
[00:09:44.080 --> 00:09:48.080]  而不是地位身份高低價值的大與小
[00:09:48.080 --> 00:09:50.080]  或者是誰比較厲害
[00:09:50.080 --> 00:09:52.080]  聖經強調的是什麼
[00:09:52.080 --> 00:09:53.080]  我再說一次
[00:09:53.080 --> 00:09:55.080]  是即是和秩序
[00:09:55.080 --> 00:09:56.080]  就好像當軍的
[00:09:56.080 --> 00:09:57.080]  現在打仗
[00:09:57.080 --> 00:09:59.080]  裡面有不同的階級
[00:09:59.080 --> 00:10:02.080]  有將軍有上校有少校
[00:10:02.080 --> 00:10:04.080]  將軍和士兵
[00:10:04.080 --> 00:10:08.080]  在人格上完全平等
[00:10:08.080 --> 00:10:09.080]  同不同意嗎
[00:10:09.080 --> 00:10:11.080]  將軍有些很好品格的人
[00:10:11.080 --> 00:10:12.080]  有些不好品格的人
[00:10:12.080 --> 00:10:13.080]  士兵一樣
[00:10:13.080 --> 00:10:16.080]  將軍和士兵在人格上
[00:10:16.080 --> 00:10:20.080]  但是為了要完成任務
[00:10:20.080 --> 00:10:22.080]  所以有不同的崗位
[00:10:22.080 --> 00:10:24.080]  有不同的秩序
[00:10:24.080 --> 00:10:26.080]  去安排
[00:10:26.080 --> 00:10:28.080]  所以其實馴服這個字
[00:10:28.080 --> 00:10:29.080]  在聖經裡面
[00:10:29.080 --> 00:10:35.080]  其實是一個有深刻神學意義的字眼
[00:10:35.080 --> 00:10:38.080]  保羅怎樣解釋馴服
[00:10:38.080 --> 00:10:39.080]  特別是彼此馴服
[00:10:39.080 --> 00:10:43.080]  他說因為我們敬畏忌妒
[00:10:43.080 --> 00:10:45.080]  他有解釋
[00:10:45.080 --> 00:10:46.080]  為什麼
[00:10:46.080 --> 00:10:49.080]  因為老婆也好
[00:10:49.080 --> 00:10:50.080]  老公也好
[00:10:50.080 --> 00:10:52.080]  我們都敬畏忌妒
[00:10:52.080 --> 00:10:54.080]  所以你看到
[00:10:54.080 --> 00:10:56.080]  馴服彼此馴服
[00:10:56.080 --> 00:10:59.080]  不是對方比我們強
[00:10:59.080 --> 00:11:01.080]  也不是對方比我們完美
[00:11:01.080 --> 00:11:03.080]  是因為對方
[00:11:03.080 --> 00:11:05.080]  無論是老婆還是老公
[00:11:05.080 --> 00:11:06.080]  和我們一樣
[00:11:06.080 --> 00:11:08.080]  有同一個主
[00:11:08.080 --> 00:11:10.080]  就是基督的耶穌
[00:11:10.080 --> 00:11:13.080]  所以夫妻可不可以比較
[00:11:13.080 --> 00:11:14.080]  可以
[00:11:14.080 --> 00:11:15.080]  不過不應該
[00:11:15.080 --> 00:11:17.080]  我知道很多夫妻
[00:11:17.080 --> 00:11:19.080]  在暗地裡
[00:11:19.080 --> 00:11:21.080]  自己在競爭
[00:11:21.080 --> 00:11:23.080]  看誰賺錢多一點
[00:11:23.080 --> 00:11:26.080]  誰在公司職位高一點
[00:11:26.080 --> 00:11:29.080]  在家裡誰當家作主
[00:11:29.080 --> 00:11:32.080]  誰應該聽誰的話
[00:11:32.080 --> 00:11:35.080]  但如果我們明白
[00:11:35.080 --> 00:11:38.080]  聖經說到彼此馴服這個字的意思
[00:11:38.080 --> 00:11:40.080]  我們就不應該這樣想
[00:11:40.080 --> 00:11:42.080]  聖經所教導我們
[00:11:42.080 --> 00:11:44.080]  就是要心甘情願地
[00:11:44.080 --> 00:11:47.080]  去互相扶持彼此
[00:11:47.080 --> 00:11:49.080]  幫助大家互相尊重
[00:11:49.080 --> 00:11:51.080]  將對方的需求
[00:11:51.080 --> 00:11:53.080]  看作是自己的需求
[00:11:53.080 --> 00:11:54.080]  一樣重要
[00:11:54.080 --> 00:11:55.080]  如果是這樣的話
[00:11:55.080 --> 00:11:57.080]  所以我們會盡量去滿足
[00:11:57.080 --> 00:11:59.080]  我們配偶
[00:11:59.080 --> 00:12:00.080]  我們的妻子
[00:12:00.080 --> 00:12:02.080]  我們丈夫的需要
[00:12:02.080 --> 00:12:04.080]  為了什麼?
[00:12:04.080 --> 00:12:06.080]  要建立對方
[00:12:06.080 --> 00:12:08.080]  讓對方能夠成為
[00:12:08.080 --> 00:12:10.080]  神所預立的人
[00:12:10.080 --> 00:12:12.080]  讓神因為這樣的緣故
[00:12:12.080 --> 00:12:14.080]  得到榮耀
[00:12:14.080 --> 00:12:16.080]  我剛才提過
[00:12:16.080 --> 00:12:17.080]  現在我們說什麼?
[00:12:17.080 --> 00:12:18.080]  說家庭門訓
[00:12:18.080 --> 00:12:20.080]  在家裡的門訓
[00:12:20.080 --> 00:12:22.080]  家裡的人
[00:12:22.080 --> 00:12:24.080]  今天我想跟大家說的是
[00:12:24.080 --> 00:12:26.080]  我們做夫妻
[00:12:26.080 --> 00:12:28.080]  包括父母和長輩
[00:12:28.080 --> 00:12:30.080]  在家裡的
[00:12:30.080 --> 00:12:31.080]  首先要學
[00:12:31.080 --> 00:12:34.080]  怎樣幫助自己的配偶
[00:12:34.080 --> 00:12:37.080]  成為耶穌基督的門徒
[00:12:37.080 --> 00:12:38.080]  就是說
[00:12:38.080 --> 00:12:40.080]  我們做丈夫的
[00:12:40.080 --> 00:12:43.080]  要學怎樣幫妻子成為耶穌基督的門徒
[00:12:43.080 --> 00:12:45.080]  而我們做妻子的
[00:12:45.080 --> 00:12:47.080]  同樣要幫助丈夫
[00:12:47.080 --> 00:12:50.080]  成為耶穌基督的門徒
[00:12:50.080 --> 00:12:53.080]  這就是互相建立的意思
[00:12:53.080 --> 00:12:55.080]  如果我們在座有單身的
[00:12:55.080 --> 00:12:57.080]  無論什麼情況
[00:12:57.080 --> 00:12:58.080]  單身也好
[00:12:58.080 --> 00:13:00.080]  我鼓勵大家
[00:13:00.080 --> 00:13:03.080]  找一個同性的屬靈夥伴
[00:13:03.080 --> 00:13:05.080]  和他建立一個
[00:13:05.080 --> 00:13:07.080]  互信互助的關係
[00:13:07.080 --> 00:13:09.080]  於是我們可以彼此幫助
[00:13:09.080 --> 00:13:11.080]  學習成為一個
[00:13:11.080 --> 00:13:14.080]  土主門徒
[00:13:14.080 --> 00:13:16.080]  剛才說到夫妻之間
[00:13:16.080 --> 00:13:18.080]  要學習互相建立
[00:13:18.080 --> 00:13:20.080]  聖經是怎樣說的呢
[00:13:20.080 --> 00:13:22.080]  我請在座的姊妹
[00:13:22.080 --> 00:13:24.080]  和我一起讀
[00:13:24.080 --> 00:13:25.080]  姊妹先讀
[00:13:25.080 --> 00:13:27.080]  第五章二十二節開始
[00:13:27.080 --> 00:13:28.080]  一起讀
[00:13:28.080 --> 00:13:30.080]  你們作妻子的
[00:13:30.080 --> 00:13:32.080]  當信服自己的丈夫
[00:13:32.080 --> 00:13:34.080]  如同信服主
[00:13:34.080 --> 00:13:37.080]  因為丈夫是妻子的頭
[00:13:37.080 --> 00:13:38.080]  為何沒有人讀
[00:13:38.080 --> 00:13:40.080]  如同基督的頭
[00:13:40.080 --> 00:13:43.080]  他又是教會的教主
[00:13:43.080 --> 00:13:45.080]  教會怎樣信服基督
[00:13:45.080 --> 00:13:48.080]  妻子也要怎樣
[00:13:48.080 --> 00:13:51.080]  凡事信服自己的丈夫
[00:13:51.080 --> 00:13:53.080]  讀完之後
[00:13:53.080 --> 00:13:55.080]  不知道有什麼感覺
[00:13:55.080 --> 00:13:58.080]  2011年的時候
[00:13:58.080 --> 00:14:00.080]  耶魯大學有一個
[00:14:00.080 --> 00:14:02.080]  法學博士教授
[00:14:02.080 --> 00:14:04.080]  叫做蔡美儀
[00:14:04.080 --> 00:14:05.080]  Amy Chow
[00:14:05.080 --> 00:14:07.080]  她出版了一本書
[00:14:07.080 --> 00:14:09.080]  這本書叫什麼名字呢
[00:14:09.080 --> 00:14:11.080]  《虎媽的戰歌》
[00:14:11.080 --> 00:14:15.080]  Bed to him of the tiger mother
[00:14:15.080 --> 00:14:18.080]  聽到虎媽這個字
[00:14:18.080 --> 00:14:20.080]  對我們今天的人來說
[00:14:20.080 --> 00:14:21.080]  是不陌生的
[00:14:21.080 --> 00:14:22.080]  但那時候是第一次
[00:14:22.080 --> 00:14:25.080]  出現在她那本書裡面
[00:14:25.080 --> 00:14:27.080]  現在為何我們不陌生呢
[00:14:27.080 --> 00:14:30.080]  因為已經成為一個文化的標籤
[00:14:30.080 --> 00:14:31.080]  聽到這個字的時候
[00:14:31.080 --> 00:14:32.080]  你怎樣去解讀
[00:14:32.080 --> 00:14:34.080]  什麼叫虎媽呢
[00:14:34.080 --> 00:14:37.080]  通常虎媽是我們形容什麼呢
[00:14:37.080 --> 00:14:40.080]  例如亞洲家庭裡面的媽媽
[00:14:40.080 --> 00:14:43.080]  對小朋友的管教很嚴格
[00:14:43.080 --> 00:14:44.080]  為什麼呢
[00:14:44.080 --> 00:14:46.080]  望子成龍
[00:14:46.080 --> 00:14:48.080]  這些媽媽通常會
[00:14:48.080 --> 00:14:50.080]  用一些比較高壓
[00:14:50.080 --> 00:14:52.080]  嚴厲的手段或者態度
[00:14:52.080 --> 00:14:54.080]  要求孩子
[00:14:54.080 --> 00:14:57.080]  在學業、在才藝
[00:14:57.080 --> 00:15:00.080]  比如鋼琴、小提琴、運動
[00:15:00.080 --> 00:15:04.080]  各方面都要有卓越的表現
[00:15:04.080 --> 00:15:06.080]  我剛才提過了
[00:15:06.080 --> 00:15:09.080]  現在虎媽這個字
[00:15:09.080 --> 00:15:13.080]  已經是被廣泛去形容
[00:15:13.080 --> 00:15:20.080]  對子女嚴重操控的媽媽
[00:15:20.080 --> 00:15:22.080]  我告訴大家
[00:15:22.080 --> 00:15:25.080]  通常這些媽媽
[00:15:25.080 --> 00:15:27.080]  都是很能幹
[00:15:27.080 --> 00:15:29.080]  都是做事很厲害
[00:15:29.080 --> 00:15:31.080]  很有自己的主見
[00:15:31.080 --> 00:15:33.080]  所以她才覺得
[00:15:33.080 --> 00:15:36.080]  我們的孩子應該怎樣怎樣
[00:15:36.080 --> 00:15:40.080]  不知道大家知不知道
[00:15:40.080 --> 00:15:43.080]  跟虎媽相對
[00:15:43.080 --> 00:15:46.080]  用來形容爸爸的
[00:15:46.080 --> 00:15:48.080]  是叫什麼
[00:15:48.080 --> 00:15:50.080]  有沒有人知道
[00:15:50.080 --> 00:15:52.080]  虎媽我們聽過了
[00:15:52.080 --> 00:15:53.080]  那Daddy呢
[00:15:53.080 --> 00:15:56.080]  怎樣形容Daddy呢
[00:15:56.080 --> 00:15:57.080]  你猜不到吧
[00:15:57.080 --> 00:15:59.080]  貓爸
[00:15:59.080 --> 00:16:01.080]  喵喵喵
[00:16:01.080 --> 00:16:03.080]  貓爸
[00:16:03.080 --> 00:16:04.080]  為什麼呢
[00:16:04.080 --> 00:16:06.080]  很多爸爸原來在虎媽面前
[00:16:06.080 --> 00:16:07.080]  變成貓
[00:16:07.080 --> 00:16:09.080]  一樣溫馴可愛
[00:16:09.080 --> 00:16:10.080]  所以你有沒有發覺
[00:16:10.080 --> 00:16:12.080]  很多孩子都很喜歡
[00:16:12.080 --> 00:16:15.080]  伏在Daddy的肚腩上
[00:16:15.080 --> 00:16:20.080]  舒服嘛
[00:16:20.080 --> 00:16:22.080]  事實上
[00:16:22.080 --> 00:16:23.080]  我知道很多家庭
[00:16:23.080 --> 00:16:25.080]  包括Galto的家庭
[00:16:25.080 --> 00:16:28.080]  當家作主的真的是那個媽媽
[00:16:28.080 --> 00:16:30.080]  是姊妹來的
[00:16:30.080 --> 00:16:31.080]  我剛才說過了
[00:16:31.080 --> 00:16:34.080]  其實他們都很厲害
[00:16:34.080 --> 00:16:36.080]  爸爸回到家
[00:16:36.080 --> 00:16:38.080]  很多時候什麼都不做
[00:16:38.080 --> 00:16:40.080]  要做什麼呢
[00:16:40.080 --> 00:16:42.080]  要不就躺著休息
[00:16:42.080 --> 00:16:43.080]  要不就上網
[00:16:43.080 --> 00:16:45.080]  要不就打個電視機
[00:16:45.080 --> 00:16:50.080]  有時間中都要抱著孩子去看球賽
[00:16:50.080 --> 00:16:52.080]  所以當時的經說
[00:16:52.080 --> 00:16:53.080]  你要做妻子的
[00:16:53.080 --> 00:16:55.080]  要信服自己的丈夫
[00:16:55.080 --> 00:16:57.080]  如同信服主
[00:16:57.080 --> 00:16:59.080]  如果老公回到家
[00:16:59.080 --> 00:17:01.080]  好像爛泥
[00:17:01.080 --> 00:17:02.080]  一坨東西
[00:17:02.080 --> 00:17:04.080]  躺在沙發上
[00:17:04.080 --> 00:17:06.080]  什麼都不肯幫忙
[00:17:06.080 --> 00:17:07.080]  可能真的令到
[00:17:07.080 --> 00:17:09.080]  做妻子的嘔血
[00:17:09.080 --> 00:17:10.080]  有沒有試過?
[00:17:10.080 --> 00:17:12.080]  姐妹們
[00:17:12.080 --> 00:17:15.080]  希望沒有吧
[00:17:15.080 --> 00:17:16.080]  但聖經說
[00:17:16.080 --> 00:17:20.080]  因為丈夫是妻子的頭
[00:17:20.080 --> 00:17:25.080]  如同基督是教會的頭
[00:17:25.080 --> 00:17:26.080]  如果大家記得
[00:17:26.080 --> 00:17:28.080]  剛才我解釋給大家知道
[00:17:28.080 --> 00:17:30.080]  聖經裡面說到
[00:17:30.080 --> 00:17:32.080]  彼此信服這個字的時候
[00:17:32.080 --> 00:17:36.080]  意思不是說到地位的高低
[00:17:36.080 --> 00:17:39.080]  而是說到夫妻都同有一個主
