
[00:00:00.000 --> 00:00:03.500]  因為烏克蘭戰爭的緣故
[00:03:27.000 --> 00:03:29.000]  我們的主耶穌基督
[00:03:29.000 --> 00:03:31.000]  我們看到競拳的事情的時候
[00:03:31.000 --> 00:03:33.000]  我們學習今天的主題就是
[00:03:33.000 --> 00:03:35.000]  究竟競拳
[00:03:35.000 --> 00:03:38.000]  我們怎樣去實踐競拳的生活
[00:03:38.000 --> 00:03:41.000]  這個是我們今天的主題
[00:03:41.000 --> 00:03:43.000]  我們上個禮拜開始了這個主題
[00:03:43.000 --> 00:03:45.000]  今天會繼續去完成
[00:03:45.000 --> 00:03:47.000]  我們一起低頭祈禱
[00:03:47.000 --> 00:03:48.000]  我是你的天父 上帝
[00:03:48.000 --> 00:03:49.000]  我們多謝你
[00:03:49.000 --> 00:03:51.000]  我們多謝你賜下寶貴的話語
[00:03:51.000 --> 00:03:53.000]  藉著寶羅 仕途寶羅
[00:03:53.000 --> 00:03:56.000]  去告訴我們怎樣過競拳的生活
[00:03:56.000 --> 00:03:57.000]  求你幫助我們
[00:03:57.000 --> 00:04:02.000]  在今天看到金錢的主題的時候
[00:04:02.000 --> 00:04:04.000]  我們怎樣競拳的生活
[00:04:04.000 --> 00:04:06.000]  怎樣和金錢有什麼關係
[00:04:06.000 --> 00:04:08.000]  我們明白到你的心意
[00:04:08.000 --> 00:04:09.000]  求你帶領我們
[00:04:09.000 --> 00:04:11.000]  引領我們以下的時間
[00:04:11.000 --> 00:04:13.000]  我們禱告是奉主耶穌得勝的面子祈求
[00:04:13.000 --> 00:04:15.000]  阿們
[00:04:15.000 --> 00:04:17.000]  這裡提到提摩太前書
[00:04:17.000 --> 00:04:19.000]  一路都開頭和第一章開始
[00:04:19.000 --> 00:04:21.000]  就在這裡知道
[00:04:21.000 --> 00:04:23.000]  告訴我們究竟這個的真道
[00:04:23.000 --> 00:04:24.000]  這個生道律
[00:04:24.000 --> 00:04:27.000]  究竟我們的真理是什麼
[00:04:27.000 --> 00:04:28.000]  我們用了一些時間
[00:04:28.000 --> 00:04:30.000]  早兩個禮拜 三個禮拜
[00:04:30.000 --> 00:04:31.000]  用了一些時間說
[00:04:31.000 --> 00:04:32.000]  這個主耶穌基督
[00:04:32.000 --> 00:04:34.000]  這個福音的真理是什麼
[00:04:34.000 --> 00:04:36.000]  那個源頭是神
[00:04:36.000 --> 00:04:38.000]  是主耶穌基督自己
[00:04:38.000 --> 00:04:42.000]  我們看到當中有些假的教師
[00:04:42.000 --> 00:04:44.000]  在傳義教
[00:04:44.000 --> 00:04:46.000]  傳義教就講一些
[00:04:46.000 --> 00:04:49.000]  和這個福音是不同的
[00:04:49.000 --> 00:04:51.000]  那它有什麼不同呢
[00:04:51.000 --> 00:04:53.000]  就想起這些
[00:04:53.000 --> 00:04:54.000]  加一些東西上去
[00:04:54.000 --> 00:04:56.000]  說你們要苦行
[00:04:56.000 --> 00:04:57.000]  要有什麼呢
[00:04:57.000 --> 00:04:58.000]  你千萬不要做
[00:04:58.000 --> 00:04:59.000]  不要嫁娶
[00:04:59.000 --> 00:05:01.000]  又要修煉
[00:05:01.000 --> 00:05:03.000]  去信耶穌
[00:05:03.000 --> 00:05:05.000]  我們現代都有很多這些
[00:05:05.000 --> 00:05:08.000]  所謂假的教導語教
[00:05:08.000 --> 00:05:09.000]  所謂的成功神學
[00:05:09.000 --> 00:05:10.000]  你信耶穌就行了
[00:05:10.000 --> 00:05:12.000]  信耶穌就順順利利
[00:05:12.000 --> 00:05:14.000]  萬事亨通會發財
[00:05:14.000 --> 00:05:15.000]  你有多少
[00:05:15.000 --> 00:05:19.000]  你開什麼車就代表你幾虔誠
[00:05:19.000 --> 00:05:20.000]  因為神祝福你
[00:05:20.000 --> 00:05:21.000]  那你神祝福你
[00:05:21.000 --> 00:05:22.000]  那你要見奇
[00:05:22.000 --> 00:05:23.000]  神祝福你
[00:05:23.000 --> 00:05:24.000]  你就開好車
[00:05:24.000 --> 00:05:25.000]  這個很直接關係
[00:05:25.000 --> 00:05:26.000]  很像這樣
[00:05:26.000 --> 00:05:28.000]  這就是成功神學
[00:05:28.000 --> 00:05:29.000]  你信耶穌
[00:05:29.000 --> 00:05:31.000]  那你的病就完全康復了
[00:05:31.000 --> 00:05:34.000]  這就是假傳神蹟
[00:05:34.000 --> 00:05:36.000]  有時神是神的意思
[00:05:36.000 --> 00:05:37.000]  祂的主權在那裡
[00:05:37.000 --> 00:05:39.000]  不是有個直接一對一的關係
[00:05:39.000 --> 00:05:40.000]  你信耶穌
[00:05:40.000 --> 00:05:42.000]  你就病就一定康復
[00:05:42.000 --> 00:05:43.000]  不是這樣的
[00:05:43.000 --> 00:05:45.000]  神會藉著我們遇到的事情
[00:05:45.000 --> 00:05:48.000]  去逐一經歷神的恩典
[00:05:48.000 --> 00:05:51.000]  所以現代都有這些儀教
[00:05:51.000 --> 00:05:52.000]  保羅就告訴他
[00:05:52.000 --> 00:05:55.000]  我們真的要傳
[00:05:55.000 --> 00:05:57.000]  信復主耶穌基督正統的話
[00:05:57.000 --> 00:06:00.000]  要將這個是經前的道理
[00:06:00.000 --> 00:06:02.000]  要搞得清清楚楚
[00:06:02.000 --> 00:06:03.000]  我們看下去
[00:06:03.000 --> 00:06:05.000]  那這些人就是自高自大的
[00:06:05.000 --> 00:06:06.000]  那些假教師
[00:06:06.000 --> 00:06:08.000]  只是挑剔
[00:06:08.000 --> 00:06:10.000]  就將這些問題趕來趕去
[00:06:10.000 --> 00:06:13.000]  討論一些跟福音沒有關係
[00:06:13.000 --> 00:06:15.000]  真理沒有關係的事情
[00:06:15.000 --> 00:06:17.000]  那你討論這些問題
[00:06:17.000 --> 00:06:18.000]  那就引起紛爭
[00:06:18.000 --> 00:06:20.000]  那看到那個事情的時候
[00:06:20.000 --> 00:06:21.000]  就知道
[00:06:21.000 --> 00:06:24.000]  哇 這幫人就在爭東西
[00:06:24.000 --> 00:06:26.000]  結果是將這個見奇
[00:06:26.000 --> 00:06:29.000]  變成一個高舉自己的福氣
[00:06:29.000 --> 00:06:31.000]  哇 神好祝福我
[00:06:31.000 --> 00:06:32.000]  那我就這樣這樣
[00:06:32.000 --> 00:06:34.000]  我就很敬虔
[00:06:34.000 --> 00:06:37.000]  那這個問題就會帶出來
[00:06:37.000 --> 00:06:40.000]  變成一個利益的門路
[00:06:40.000 --> 00:06:43.000]  敬虔是直接帶去一些的
[00:06:43.000 --> 00:06:45.000]  生活上的得益
[00:06:45.000 --> 00:06:46.000]  那我們是不是
[00:06:46.000 --> 00:06:48.000]  就是駕靚車神的供應
[00:06:48.000 --> 00:06:51.000]  是不是變成高舉物質的成就呢
[00:06:51.000 --> 00:06:52.000]  我們就是
[00:06:52.000 --> 00:06:54.000]  結果這幫假教師就歪曲了
[00:06:54.000 --> 00:06:57.000]  敬虔和富裕的關係
[00:06:57.000 --> 00:07:02.000]  是不是用錢可以換到這些福分呢
[00:07:02.000 --> 00:07:04.000]  那當時以前
[00:07:04.000 --> 00:07:06.000]  馬丁路吉
[00:07:06.000 --> 00:07:08.000]  路德之前的教會
[00:07:08.000 --> 00:07:09.000]  那段時間的教會
[00:07:09.000 --> 00:07:12.000]  就用金錢來有個贖罪券
[00:07:12.000 --> 00:07:14.000]  我們可以用金錢來換取
[00:07:14.000 --> 00:07:17.000]  我們的神之間的關係
[00:07:17.000 --> 00:07:20.000]  而得贖的恩典是不行的
[00:07:20.000 --> 00:07:21.000]  那接著來說
[00:07:21.000 --> 00:07:23.000]  馬上保羅就提醒他們
[00:07:23.000 --> 00:07:24.000]  哇 不是的
[00:07:24.000 --> 00:07:27.000]  這個我們得到神的福氣
[00:07:27.000 --> 00:07:30.000]  我們要加上一些知足的心
[00:07:30.000 --> 00:07:32.000]  那我們中國人的傳統
[00:07:32.000 --> 00:07:33.000]  我們成語一言
[00:07:33.000 --> 00:07:34.000]  知足常樂
[00:07:34.000 --> 00:07:36.000]  知足就可以怎麼樣
[00:07:36.000 --> 00:07:37.000]  帶來快樂 是不是
[00:07:37.000 --> 00:07:39.000]  是一個形容自己
[00:07:39.000 --> 00:07:40.000]  能夠得到利益
[00:07:40.000 --> 00:07:42.000]  已經得到利益的地位
[00:07:42.000 --> 00:07:43.000]  應該維持的快樂
[00:07:43.000 --> 00:07:44.000]  又知足
[00:07:44.000 --> 00:07:45.000]  又可以說不會受到羞辱
[00:07:45.000 --> 00:07:46.000]  知足不辱
[00:07:46.000 --> 00:07:48.000]  又說不需要再貪心了
[00:07:48.000 --> 00:07:49.000]  我們已經有了
[00:07:49.000 --> 00:07:50.000]  可以滿足
[00:07:50.000 --> 00:07:51.000]  就可以適可而止就是了
[00:07:51.000 --> 00:07:54.000]  這些是知足的心
[00:07:54.000 --> 00:07:57.000]  沒有金錢的時候的想法
[00:07:57.000 --> 00:07:58.000]  當我們有金錢
[00:07:58.000 --> 00:08:00.000]  沒有知足的心的時候
[00:08:00.000 --> 00:08:01.000]  就會想到
[00:08:01.000 --> 00:08:03.000]  會不會有利益的直接聯繫
[00:08:03.000 --> 00:08:04.000]  但這個的
[00:08:04.000 --> 00:08:06.000]  這兩樣東西加起來
[00:08:06.000 --> 00:08:08.000]  所謂的秘密的元素
[00:08:08.000 --> 00:08:09.000]  有個secret ingredient
[00:08:09.000 --> 00:08:11.000]  說好像煲湯不下鹽
[00:08:11.000 --> 00:08:12.000]  那怎麼行呢
[00:08:12.000 --> 00:08:14.000]  都可以留兩粒
[00:08:14.000 --> 00:08:16.000]  有時就是會提到
[00:08:16.000 --> 00:08:18.000]  原來這兩個是加起來的時候
[00:08:18.000 --> 00:08:21.000]  就會有這個的大利
[00:08:21.000 --> 00:08:22.000]  怎麼會有什麼呢
[00:08:22.000 --> 00:08:23.000]  我們一會兒會繼續看
[00:08:23.000 --> 00:08:26.000]  究竟我們所得到的是什麼
[00:08:26.000 --> 00:08:27.000]  所謂的大利
[00:08:27.000 --> 00:08:30.000]  得到的利益的一部分
[00:08:30.000 --> 00:08:31.000]  是指什麼呢
[00:08:31.000 --> 00:08:33.000]  我們會繼續看下去
[00:08:33.000 --> 00:08:37.000]  因為我們沒有帶什麼來
[00:08:37.000 --> 00:08:39.000]  也不能夠帶什麼去
[00:08:39.000 --> 00:08:42.000]  這些是神的供應
[00:08:42.000 --> 00:08:44.000]  我們不可以帶什麼去找
[00:08:44.000 --> 00:08:45.000]  我們可以
[00:08:45.000 --> 00:08:48.000]  我們可以不要把眼睛
[00:08:48.000 --> 00:08:50.000]  放在物質的財富
[00:08:50.000 --> 00:08:51.000]  我們這些錢
[00:08:51.000 --> 00:08:52.000]  剛才那張銀紙
[00:08:52.000 --> 00:08:53.000]  都帶不走
[00:08:53.000 --> 00:08:54.000]  你真的很賺錢
[00:08:54.000 --> 00:08:56.000]  剛才那位姊妹
[00:08:56.000 --> 00:09:00.000]  真的快手請她去做餐館
[00:09:00.000 --> 00:09:02.000]  真的不得了
[00:09:02.000 --> 00:09:04.000]  做事這麼快手
[00:09:04.000 --> 00:09:07.000]  真的一個做兩個
[00:09:07.000 --> 00:09:08.000]  或者不知道
[00:09:08.000 --> 00:09:09.000]  一個做四五個
[00:09:09.000 --> 00:09:10.000]  但是這些
[00:09:10.000 --> 00:09:12.000]  我們得到的東西
[00:09:12.000 --> 00:09:14.000]  是帶不走
[00:09:14.000 --> 00:09:15.000]  即是帶不走
[00:09:15.000 --> 00:09:16.000]  你儲了多少
[00:09:16.000 --> 00:09:17.000]  都帶不走
[00:09:17.000 --> 00:09:19.000]  這裡就保羅在提醒我
[00:09:19.000 --> 00:09:20.000]  你真是
[00:09:20.000 --> 00:09:22.000]  這些是神的供應
[00:09:22.000 --> 00:09:23.000]  神的供應
[00:09:23.000 --> 00:09:24.000]  人生的目標
[00:09:24.000 --> 00:09:25.000]  是否為了財富
[00:09:25.000 --> 00:09:28.000]  是為了人生的目標呢
[00:09:28.000 --> 00:09:30.000]  是否會導致什麼
[00:09:30.000 --> 00:09:31.000]  是說人生的目標
[00:09:31.000 --> 00:09:32.000]  如果是這樣的時候
[00:09:32.000 --> 00:09:33.000]  第九節那時候提醒我
[00:09:33.000 --> 00:09:34.000]  如果是不斷地掛著
[00:09:34.000 --> 00:09:36.000]  發財發財發財
[00:09:36.000 --> 00:09:37.000]  那至於自己
[00:09:37.000 --> 00:09:41.000]  就會將自己陷入罪宗裡面
[00:09:41.000 --> 00:09:43.000]  會不會做到一個不擇手段
[00:09:43.000 --> 00:09:45.000]  為了爭取利潤不擇手段
[00:09:45.000 --> 00:09:47.000]  做生意當然會
[00:09:47.000 --> 00:09:48.000]  有這樣的可能性
[00:09:48.000 --> 00:09:49.000]  那裡省一點
[00:09:49.000 --> 00:09:51.000]  有些過不了良心
[00:09:51.000 --> 00:09:52.000]  不要緊照做
[00:09:52.000 --> 00:09:56.000]  以前都小時候
[00:09:56.000 --> 00:09:57.000]  不是小時候
[00:09:57.000 --> 00:09:58.000]  十幾年前
[00:09:58.000 --> 00:10:01.000]  大約是2005年
[00:10:01.000 --> 00:10:02.000]  剛剛結婚的時候
[00:10:02.000 --> 00:10:06.000]  我自己是工程師
[00:10:06.000 --> 00:10:07.000]  即是科學家
[00:10:07.000 --> 00:10:11.000]  我畢業的時候都自修
[00:10:11.000 --> 00:10:15.000]  我提過自修回計
[00:10:15.000 --> 00:10:17.000]  自修回計自修了一年
[00:10:17.000 --> 00:10:20.000]  都受到一些老闆賞識
[00:10:20.000 --> 00:10:24.000]  就是究竟政府不夠錢
[00:10:24.000 --> 00:10:26.000]  我們做研究的
[00:10:26.000 --> 00:10:28.000]  那怎樣可以幫政府的實驗室
[00:10:28.000 --> 00:10:30.000]  去爭取一些經費
[00:10:30.000 --> 00:10:33.000]  我剛剛讀完回計
[00:10:33.000 --> 00:10:34.000]  我就回答他
[00:10:34.000 --> 00:10:35.000]  Ivan你真是會回計
[00:10:35.000 --> 00:10:36.000]  是的我讀完了
[00:10:36.000 --> 00:10:38.000]  真是會運用出來
[00:10:38.000 --> 00:10:40.000]  結果之後就派了我來Minsota
[00:10:40.000 --> 00:10:42.000]  結果就信了耶穌
[00:10:42.000 --> 00:10:43.000]  真是
[00:10:43.000 --> 00:10:45.000]  本來可以是跟著
[00:10:45.000 --> 00:10:48.000]  那個Associate Director
[00:10:48.000 --> 00:10:50.000]  即是高級行政官
[00:10:50.000 --> 00:10:52.000]  他是高級行政官的位置
[00:10:52.000 --> 00:10:53.000]  可以做他的幫手
[00:10:53.000 --> 00:10:57.000]  這個回到馬里蘭的時候
[00:10:57.000 --> 00:10:59.000]  我就自己去讀
[00:10:59.000 --> 00:11:03.000]  去讀Finance 財政
[00:11:03.000 --> 00:11:08.000]  打算考CFA那個牌
[00:11:08.000 --> 00:11:10.000]  感謝神真的那時候給我肥佬
[00:11:10.000 --> 00:11:18.000]  因為那時候考了幾次
[00:11:18.000 --> 00:11:19.000]  就考了一次
[00:11:19.000 --> 00:11:20.000]  就跟太太一起考
[00:11:20.000 --> 00:11:21.000]  因為她都有讀
[00:11:21.000 --> 00:11:23.000]  就在那裡祈禱祈禱神
[00:11:23.000 --> 00:11:27.000]  究竟神你是我的人生目標是甚麼呢
[00:11:27.000 --> 00:11:29.000]  究竟是否再報多一次
[00:11:29.000 --> 00:11:30.000]  來考多一次試呢
[00:11:30.000 --> 00:11:32.000]  因為那時候的同學都是
[00:11:32.000 --> 00:11:35.000]  以前讀大學的同學都是考CFA
[00:11:35.000 --> 00:11:38.000]  去讀MBA 不是讀MBA 是讀CFA
[00:11:38.000 --> 00:11:40.000]  是因為他們是為了這個
[00:11:40.000 --> 00:11:44.000]  這個專業執照來讀書
[00:11:44.000 --> 00:11:45.000]  來拿牌
[00:11:45.000 --> 00:11:46.000]  但是神很奇妙
[00:11:46.000 --> 00:11:48.000]  是將這個
[00:11:48.000 --> 00:11:50.000]  是藉著這個肥佬
[00:11:50.000 --> 00:11:51.000]  考試肥佬
[00:11:51.000 --> 00:11:52.000]  我們在這裡反思
[00:11:52.000 --> 00:11:55.000]  究竟我們人生的目標是甚麼
[00:11:55.000 --> 00:11:57.000]  我們人生的目標
[00:11:57.000 --> 00:12:00.000]  是否為了這些不斷地去
[00:12:00.000 --> 00:12:03.000]  增進自己的銀行的財富
[00:12:03.000 --> 00:12:07.000]  名利上面來過這個下半身呢
[00:12:07.000 --> 00:12:09.000]  我們有個反思的機會
[00:12:09.000 --> 00:12:11.000]  無論我們年紀多大
[00:12:11.000 --> 00:12:13.000]  我們就算是年長的
[00:12:13.000 --> 00:12:14.000]  或者是年輕的
[00:12:14.000 --> 00:12:16.000]  其實我們都要
[00:12:16.000 --> 00:12:18.000]  神都會將有時
[00:12:18.000 --> 00:12:20.000]  有些 藉著有些事情
[00:12:20.000 --> 00:12:21.000]  給我們停下來
[00:12:21.000 --> 00:12:23.000]  有個反思的機會
[00:12:23.000 --> 00:12:24.000]  我們成為基督徒之後
[00:12:24.000 --> 00:12:26.000]  我們的人生目標是甚麼呢
[00:12:26.000 --> 00:12:28.000]  我們會不會就算年長的
[00:12:28.000 --> 00:12:30.000]  會不會可以邀請下一代
[00:12:30.000 --> 00:12:33.000]  年輕的來參加教會的聚會呢
[00:12:33.000 --> 00:12:35.000]  在某個第二個情況上面
[00:12:35.000 --> 00:12:37.000]  在那個崗位上面
[00:12:37.000 --> 00:12:39.000]  去為福音來努力呢
[00:12:39.000 --> 00:12:40.000]  我們都可以
[00:12:40.000 --> 00:12:43.000]  去反思自己的人生的意義在哪裡
[00:12:43.000 --> 00:12:45.000]  我們人生的價值
[00:12:45.000 --> 00:12:47.000]  不是在多少銀行的
[00:12:47.000 --> 00:12:49.000]  多少的錢裡面
[00:12:49.000 --> 00:12:51.000]  我們當中有很多年長的
[00:12:51.000 --> 00:12:52.000]  信耶穌嘛
[00:12:52.000 --> 00:12:54.000]  是否臨老信耶穌
[00:12:54.000 --> 00:12:56.000]  那就最好呢
[00:12:56.000 --> 00:12:58.000]  用前半身來賺多些錢
[00:12:58.000 --> 00:13:00.000]  然後最後信耶穌就好了
[00:13:00.000 --> 00:13:01.000]  反正都上天家了
[00:13:01.000 --> 00:13:03.000]  最後先賺多些錢
[00:13:03.000 --> 00:13:05.000]  我們的人生意義是不是這樣的呢
[00:13:05.000 --> 00:13:07.000]  我們繼續看下去的時候
[00:13:07.000 --> 00:13:09.000]  看到第十節就說
[00:13:09.000 --> 00:13:11.000]  貪財萬惡之根
[00:13:11.000 --> 00:13:14.000]  是將自己的仇富
[00:13:14.000 --> 00:13:16.000]  刺透了
[00:13:16.000 --> 00:13:17.000]  好像燒東西吃
[00:13:17.000 --> 00:13:18.000]  他這樣形容
[00:13:18.000 --> 00:13:20.000]  戒經家說的
[00:13:20.000 --> 00:13:22.000]  好像自己被叉叉著
[00:13:22.000 --> 00:13:23.000]  在燒
[00:13:23.000 --> 00:13:25.000]  慘不慘
[00:13:25.000 --> 00:13:26.000]  慘啊
[00:13:26.000 --> 00:13:27.000]  自己本來燒東西吃
[00:13:27.000 --> 00:13:28.000]  大家喜不喜歡燒東西吃
[00:13:28.000 --> 00:13:29.000]  我喜歡
[00:13:29.000 --> 00:13:30.000]  去旅行燒東西吃
[00:13:30.000 --> 00:13:32.000]  但是自己被人叉著來燒
[00:13:32.000 --> 00:13:33.000]  因為我們貪財的緣故
[00:13:33.000 --> 00:13:35.000]  如果是貪財的緣故
[00:13:35.000 --> 00:13:36.000]  就好像被人燒
[00:13:36.000 --> 00:13:38.000]  在折磨當中
[00:13:38.000 --> 00:13:39.000]  所以我們看到
[00:13:39.000 --> 00:13:41.000]  怎樣實踐敬前的生活呢
[00:13:41.000 --> 00:13:42.000]  第一點
[00:13:42.000 --> 00:13:45.000]  我們要滿足神所賜給我們的一切
[00:13:45.000 --> 00:13:47.000]  因為神是賜給我們一切的神
[00:13:47.000 --> 00:13:49.000]  我們所有所得的東西
[00:13:49.000 --> 00:13:50.000]  全部都實而來
[00:13:50.000 --> 00:13:52.000]  我們不可以帶走
[00:13:52.000 --> 00:13:53.000]  真的不可以帶走
[00:13:53.000 --> 00:13:54.000]  在地上的生活
[00:13:54.000 --> 00:13:56.000]  我們有多少就有多少
[00:13:56.000 --> 00:13:58.000]  接著一點都帶不走
[00:13:58.000 --> 00:13:59.000]  所以第一點
[00:13:59.000 --> 00:14:02.000]  我們敬前的生活和金錢的關係
[00:14:02.000 --> 00:14:07.000]  我們要滿足神所賜給我們的一切
[00:14:07.000 --> 00:14:09.000]  我們高舉富足
[00:14:09.000 --> 00:14:11.000]  不是高舉物質的成就
[00:14:11.000 --> 00:14:13.000]  我們要知足
[00:14:13.000 --> 00:14:14.000]  好 我們繼續看下去的時候
[00:14:14.000 --> 00:14:15.000]  看第11節
[00:14:15.000 --> 00:14:16.000]  我們看下去的時候
[00:14:16.000 --> 00:14:19.000]  原來保羅就命令我們這班基督徒
[00:14:19.000 --> 00:14:20.000]  有三個命令
[00:14:20.000 --> 00:14:21.000]  我們要不停地操練
[00:14:21.000 --> 00:14:22.000]  不停地去做
[00:14:22.000 --> 00:14:23.000]  這個敬前的操練
[00:14:23.000 --> 00:14:24.000]  第一
[00:14:24.000 --> 00:14:25.000]  就是逃避
[00:14:25.000 --> 00:14:26.000]  可以走火警一樣
[00:14:26.000 --> 00:14:29.000]  我們教會有一個緊急應變小組
[00:14:29.000 --> 00:14:31.000]  那時候Alfred就負責說
[00:14:31.000 --> 00:14:34.000]  走火警 走Tornado 龍捲風
[00:14:34.000 --> 00:14:35.000]  我們怎麼走
[00:14:35.000 --> 00:14:37.000]  他把一切都放下
[00:14:37.000 --> 00:14:38.000]  不要說我辦公室有什麼
[00:14:38.000 --> 00:14:39.000]  我有電腦
[00:14:39.000 --> 00:14:41.000]  不如回辦公室拿了電腦再走
[00:14:41.000 --> 00:14:43.000]  明明這裡就是出口
[00:14:43.000 --> 00:14:44.000]  不會這麼做
[00:14:44.000 --> 00:14:46.000]  我們應該逃避
[00:14:46.000 --> 00:14:48.000]  好像走難一樣
[00:14:48.000 --> 00:14:49.000]  走難一樣
[00:14:49.000 --> 00:14:51.000]  我們要逃避這些的
[00:14:51.000 --> 00:14:54.000]  試探這些金錢上的人有
[00:14:54.000 --> 00:14:55.000]  這些的事情
[00:14:55.000 --> 00:14:56.000]  要逃避
