
[00:00:00.000 --> 00:00:02.480]  -大家冷不冷? -大家冷不冷?
[00:01:32.760 --> 00:01:36.120]  不過今天的訊息我們都會跨越這兩章
[00:01:36.120 --> 00:01:38.880]  所以都鼓勵大家打開各自的聖經
[00:01:38.880 --> 00:01:41.160]  所以鼓勵大家打開各自的聖經
[00:01:41.160 --> 00:01:45.040]  讓我們從第九章到第十章
[00:01:45.040 --> 00:01:48.400]  看看掃羅是怎樣從一位平民
[00:01:48.400 --> 00:01:51.720]  崛起到成為以色列第一位的君王
[00:01:51.720 --> 00:01:53.920]  讓我們從薩姆爾基九到十章
[00:01:53.920 --> 00:01:56.920]  看看掃羅是怎樣從一位平民
[00:01:56.920 --> 00:01:59.640]  崛起到成為以色列第一位的君王
[00:01:59.640 --> 00:02:02.120]  也讓我們在當中反思一下
[00:02:02.120 --> 00:02:04.960]  究竟什麼是合適什麼是不合適
[00:02:04.960 --> 00:02:07.440]  也讓我們在當中反思
[00:02:07.440 --> 00:02:10.440]  什麼是合適什麼是不合適
[00:02:10.440 --> 00:02:11.880]  說到掃羅的崛起
[00:02:11.880 --> 00:02:16.720]  就想到掃羅是什麼時勢去崛起的呢
[00:02:16.720 --> 00:02:18.640]  想到掃羅的崛起
[00:02:18.640 --> 00:02:22.960]  他又是在怎樣的時勢底下崛起呢
[00:02:22.960 --> 00:02:25.440]  而掃羅本身的背景
[00:02:25.440 --> 00:02:27.320]  他的性格又是怎樣的呢
[00:02:27.320 --> 00:02:30.320]  而掃羅本身的背景和性格又是怎樣的呢
[00:02:30.320 --> 00:02:34.080]  我們先看看掃羅是一個什麼時勢去崛起
[00:02:34.080 --> 00:02:37.560]  我們先來看掃羅崛起的時勢
[00:02:37.560 --> 00:02:41.840]  兩個星期前趙牧師就帶我們去看
[00:02:41.840 --> 00:02:44.600]  那兩個星期以前趙牧師帶我們去看
[00:02:44.600 --> 00:02:46.200]  原來以色列要立王
[00:02:46.200 --> 00:02:48.680]  是因為以色列的長老和百姓
[00:02:48.680 --> 00:02:50.200]  他們厭棄神
[00:02:50.200 --> 00:02:53.440]  以色列立王是因為以色列的長老和百姓
[00:02:53.440 --> 00:02:54.320]  厭棄神
[00:02:54.320 --> 00:02:57.480]  他們不滿意神的帶領和賜予
[00:02:57.480 --> 00:02:59.680]  他們不滿意神的帶領和賜予
[00:02:59.680 --> 00:03:01.680]  他們很想好像列國一樣
[00:03:01.680 --> 00:03:05.280]  有王去到治理去到統領去到爭戰
[00:03:05.280 --> 00:03:10.360]  他們渴望像列國一樣有王統治統領和爭戰
[00:03:10.360 --> 00:03:12.280]  大家記不記得兩個星期前
[00:03:12.280 --> 00:03:14.560]  趙牧師講到的題目
[00:03:14.560 --> 00:03:18.960]  大家記得兩個禮拜前趙牧師講到的題目嗎
[00:03:18.960 --> 00:03:21.360]  趙牧師在後面看著大家的反應
[00:03:21.360 --> 00:03:24.840]  記不記得
[00:03:24.840 --> 00:03:29.720]  拒絕上帝的統治
[00:03:29.720 --> 00:03:32.400]  所以掃羅崛起做王的時勢
[00:03:32.400 --> 00:03:37.680]  其實就是一個象徵著拒絕上帝統治的時勢
[00:03:37.680 --> 00:03:39.960]  所以掃羅崛起做王的時勢
[00:03:39.960 --> 00:03:43.320]  是一個象徵著拒絕上祖統治的時勢
[00:03:43.320 --> 00:03:45.720]  掃羅的加冕和咒吟
[00:03:45.720 --> 00:03:49.440]  彷彿就是象徵著他帶領整個民族
[00:03:49.440 --> 00:03:51.800]  背向神 焉氣神
[00:03:51.800 --> 00:03:54.960]  掃羅的加冕和咒吟
[00:03:54.960 --> 00:03:57.960]  彷彿就是象徵著他帶領整個民族
[00:03:57.960 --> 00:04:00.400]  背對和焉氣神
[00:04:00.400 --> 00:04:03.640]  王可能很多人都很想做
[00:04:03.640 --> 00:04:05.640]  做王很多人都想做
[00:04:05.640 --> 00:04:07.200]  但是比著你
[00:04:07.200 --> 00:04:10.000]  你願不願意或者夠不夠膽
[00:04:10.000 --> 00:04:13.280]  在這個時勢做王的角色呢
[00:04:13.280 --> 00:04:16.040]  但化勒斯尼你願不願意有沒有膽子
[00:04:16.040 --> 00:04:19.560]  在這個時勢擔任王的角色呢
[00:04:19.560 --> 00:04:22.400]  掃羅做王的時勢很尷尬
[00:04:22.400 --> 00:04:24.800]  掃羅做王的時勢很尷尬
[00:04:24.800 --> 00:04:26.800]  不過又讓我們轉眼看一看
[00:04:26.800 --> 00:04:28.760]  掃羅的背景和出身
[00:04:28.760 --> 00:04:33.040]  可能掃羅的底是非常合適做王的呢
[00:04:33.040 --> 00:04:36.680]  但不妨讓我們看掃羅的背景和出身
[00:04:36.680 --> 00:04:39.480]  或者他的底子很適合做王
[00:04:39.480 --> 00:04:43.960]  當撒姆爾記上九章十八至二十節
[00:04:43.960 --> 00:04:47.040]  撒姆爾記九章十八到二十節
[00:04:47.040 --> 00:04:50.520]  記載掃羅第一次見到撒姆爾的時候
[00:04:50.520 --> 00:04:53.360]  記載掃羅第一次看到撒姆爾的時候
[00:04:53.360 --> 00:04:57.240]  撒姆爾誠意拳拳邀請他一同的坐席
[00:04:57.240 --> 00:05:00.960]  撒姆爾非常有誠意邀請他一同坐席
[00:05:00.960 --> 00:05:04.040]  甚至暗示掃羅即將要擔當一個
[00:05:04.040 --> 00:05:07.120]  以色列眾人都很仰慕的位份
[00:05:07.120 --> 00:05:10.400]  甚至暗示掃羅即將要擔當一個
[00:05:10.400 --> 00:05:13.040]  以色列人都很仰慕的位份
[00:05:13.040 --> 00:05:15.480]  這個時候掃羅說了一句話
[00:05:15.480 --> 00:05:17.600]  這個時候掃羅說了一句話
[00:05:17.600 --> 00:05:22.000]  他說我的支派是以色列十二支派裏面最小
[00:05:22.000 --> 00:05:26.640]  我的家是這個最小的支派裏面最小的一個家
[00:05:26.640 --> 00:05:30.360]  他說我的支派是以色列十二支派當中最小的
[00:05:30.360 --> 00:05:34.520]  我的家是這個最小支派當中最小的
[00:05:34.520 --> 00:05:39.160]  掃羅就表達怎麽會輪到我家
[00:05:39.160 --> 00:05:40.600]  怎麽會輪到我
[00:05:40.600 --> 00:05:44.400]  掃羅表達怎麽會輪到我們家輪到我
[00:05:44.400 --> 00:05:47.000]  原來當撒姆爾來到掃羅的面前
[00:05:47.000 --> 00:05:50.560]  表達他要高立掃羅做以色列的王
[00:05:50.560 --> 00:05:52.720]  所以當撒姆爾來到掃羅面前
[00:05:52.720 --> 00:05:55.880]  表達他要高立掃羅做以色列的王
[00:05:55.880 --> 00:05:59.840]  原來掃羅面對的不單止是一個象徵著民族
[00:05:59.840 --> 00:06:02.160]  對上主叫做造反
[00:06:02.160 --> 00:06:05.000]  不知道該不該做王的時勢
[00:06:05.000 --> 00:06:08.200]  原來掃羅面對的不單止是一個象徵著民族
[00:06:08.200 --> 00:06:09.680]  對上主叫做造反
[00:06:09.680 --> 00:06:12.120]  不知道該不該做王的時勢
[00:06:12.120 --> 00:06:14.840]  掃羅更加背負著一個同常理
[00:06:14.840 --> 00:06:18.800]  或者同當時文化價值背道而馳的期望
[00:06:18.800 --> 00:06:21.880]  掃羅更加背負了一個與常理
[00:06:21.880 --> 00:06:25.000]  和當時文化價值背道而馳的期望
[00:06:25.000 --> 00:06:27.200]  今天可能我們比較開放
[00:06:27.200 --> 00:06:30.160]  比較願意接受不同出身的人
[00:06:30.160 --> 00:06:34.200]  今天我們比較開放願意接受不同出身的人
[00:06:34.200 --> 00:06:36.360]  但我們不要忘記以色列
[00:06:36.360 --> 00:06:40.520]  是一個非常之強調長子名分的民族
[00:06:40.520 --> 00:06:42.600]  但我們不要忘記以色列是一個
[00:06:42.600 --> 00:06:45.280]  非常強調長子名分的民族
[00:06:45.280 --> 00:06:49.160]  以色列的先祖雅各和她的哥哥
[00:06:49.160 --> 00:06:52.760]  以掃正正就是因為長子的名分和祝福
[00:06:52.760 --> 00:06:53.800]  搞到家變
[00:06:53.800 --> 00:06:56.920]  以色列的先祖雅各和她的哥哥以掃
[00:06:56.920 --> 00:06:59.680]  正是因為長子的名分和祝福
[00:06:59.680 --> 00:07:01.480]  搞到老子的家變
[00:07:01.480 --> 00:07:04.880]  掃羅出身自十二個支派最小的
[00:07:04.880 --> 00:07:06.280]  汴雅敏支派
[00:07:06.280 --> 00:07:10.600]  她的家作為整個支派裏面最小的宗族
[00:07:10.600 --> 00:07:14.680]  掃羅出身自十二支派最小的汴雅敏支派
[00:07:14.680 --> 00:07:18.880]  她的家是整個支派最小的宗族
[00:07:18.880 --> 00:07:21.960]  要做一個支派的族長
[00:07:21.960 --> 00:07:24.360]  甚或者要做一個王
[00:07:24.360 --> 00:07:26.200]  其實論支派背
[00:07:26.200 --> 00:07:28.160]  怎樣都輪不到掃羅
[00:07:28.160 --> 00:07:29.840]  要做支派的族長
[00:07:29.840 --> 00:07:30.960]  甚至做王
[00:07:30.960 --> 00:07:33.960]  論支派背怎樣也輪不到掃羅
[00:07:33.960 --> 00:07:35.120]  掃羅要做王
[00:07:35.120 --> 00:07:38.200]  原來不單止面對一個尷尬的時勢
[00:07:38.200 --> 00:07:41.560]  掃羅要做王不但面對一個尷尬的時勢
[00:07:41.560 --> 00:07:42.560]  她的背景
[00:07:42.560 --> 00:07:43.640]  她是支派
[00:07:43.640 --> 00:07:45.240]  她是族譜的出身
[00:07:45.240 --> 00:07:48.560]  在民族裏面是最小的支派
[00:07:48.560 --> 00:07:49.680]  按照她的背景
[00:07:49.680 --> 00:07:52.120]  她的支派和族譜的出身
[00:07:52.120 --> 00:07:54.200]  她是民族當中最小的支派
[00:07:54.200 --> 00:07:56.480]  又是支派裏面最小的家族
[00:07:56.480 --> 00:07:58.480]  也是支派當中最小的家族
[00:07:58.480 --> 00:08:00.280]  名不正言不順
[00:08:00.280 --> 00:08:02.640]  可謂名不正言不順
[00:08:02.640 --> 00:08:04.240]  所以我們見到掃羅的軀體
[00:08:04.240 --> 00:08:08.040]  面對著兩大不利的外在因素
[00:08:08.040 --> 00:08:09.080]  所以掃羅的崛起
[00:08:09.080 --> 00:08:13.040]  面對著兩個大不利的外在因素
[00:08:13.040 --> 00:08:16.240]  不過會不會掃羅內在的個人生命
[00:08:16.240 --> 00:08:17.480]  她的性格特質
[00:08:17.480 --> 00:08:20.160]  可以讓我們見到她確實是一個
[00:08:20.160 --> 00:08:23.440]  非君莫屬一個君王人選呢
[00:08:23.440 --> 00:08:27.800]  有沒有可能說她內在的個人生命
[00:08:27.800 --> 00:08:29.400]  和性格的特質
[00:08:29.400 --> 00:08:31.040]  讓我們看見她確實是
[00:08:31.040 --> 00:08:33.120]  非君莫屬的君王人選呢
[00:08:33.120 --> 00:08:35.640]  主席帶我們剛才看了一段經文
[00:08:35.640 --> 00:08:37.640]  主席帶我們剛才看了一段經文
[00:08:37.640 --> 00:08:40.640]  當掃羅第一次在聖經出現
[00:08:40.640 --> 00:08:42.920]  當掃羅第一次在聖經出現
[00:08:42.920 --> 00:08:45.840]  九章一節先被記載的是她爸爸
[00:08:45.840 --> 00:08:47.080]  叫做基士
[00:08:47.080 --> 00:08:50.560]  九章一節先被記載的是她的爸爸基士
[00:08:50.560 --> 00:08:52.640]  聖經記載掃羅的爸爸基士
[00:08:52.640 --> 00:08:54.320]  是一個大能的勇士
[00:08:54.320 --> 00:08:58.360]  聖經記載基士是一個大能的勇士
[00:08:58.360 --> 00:09:01.800]  更加準確的翻譯是大才主
[00:09:01.800 --> 00:09:03.920]  更準確的翻譯是大才主
[00:09:03.920 --> 00:09:06.880]  所以我們知道雖然掃羅出身
[00:09:06.880 --> 00:09:08.680]  是一個小的家族
[00:09:08.680 --> 00:09:12.880]  所以我們知道掃羅雖然出身是小的家族
[00:09:12.880 --> 00:09:15.640]  但就算她不是一個二世祖也好
[00:09:15.640 --> 00:09:18.320]  她的家底也不小
[00:09:18.320 --> 00:09:20.480]  但就算她不是一個富二代
[00:09:20.480 --> 00:09:22.320]  她的家底也不少
[00:09:22.320 --> 00:09:26.640]  接下來聖經就形容到
[00:09:26.640 --> 00:09:30.680]  接下來聖經就形容到
[00:09:30.680 --> 00:09:34.920]  掃羅是又健壯又俊美
[00:09:34.920 --> 00:09:39.240]  然後聖經形容掃羅又健壯又俊美
[00:09:39.240 --> 00:09:42.840]  以色列人裡面沒有一個可以比起她的
[00:09:42.840 --> 00:09:46.120]  以色列人當中沒有一個能跟她比
[00:09:46.120 --> 00:09:49.240]  並且聖經第一次這裡描述掃羅的身體
[00:09:49.240 --> 00:09:51.560]  比眾文高過一個頭
[00:09:51.560 --> 00:09:54.680]  並且聖經第一次這裡描述掃羅的身體
[00:09:54.680 --> 00:09:56.600]  比眾文高過一個頭
[00:09:56.600 --> 00:09:57.800]  為什麼說第一次呢?
[00:09:57.800 --> 00:09:59.120]  因為有第二次
[00:09:59.120 --> 00:10:00.280]  為什麼說第一次?
[00:10:00.280 --> 00:10:01.680]  因為還有第二次
[00:10:01.680 --> 00:10:04.600]  聖經第二次用完全一樣的字眼
[00:10:04.600 --> 00:10:07.920]  是在撒母爾記上十章二十三節
[00:10:07.920 --> 00:10:10.120]  聖經用完全一樣的字眼
[00:10:10.120 --> 00:10:13.640]  第二次是在撒母爾記十章二十三節
[00:10:13.640 --> 00:10:17.880]  當撒母爾為以色列立王去祭簽
[00:10:17.880 --> 00:10:21.360]  當撒母爾為以色列立王去祭簽
[00:10:21.360 --> 00:10:23.360]  即是祭了誰的名字出來
[00:10:23.360 --> 00:10:24.760]  那個就做王
[00:10:24.760 --> 00:10:27.040]  即是祭了誰的名字出來
[00:10:27.040 --> 00:10:28.360]  那個就是王
[00:10:28.360 --> 00:10:30.520]  掃羅的名字被人祭了出來
[00:10:30.520 --> 00:10:33.080]  掃羅的名字被祭出來
[00:10:33.080 --> 00:10:35.800]  然後她站在眾人中間的時候
[00:10:35.800 --> 00:10:38.120]  她站在眾人當中的時候
[00:10:38.120 --> 00:10:40.200]  聖經再一次記載
[00:10:40.200 --> 00:10:42.160]  她站在百姓中間
[00:10:42.160 --> 00:10:44.960]  身體比眾文高過一個頭
[00:10:44.960 --> 00:10:46.240]  聖經再次記載
[00:10:46.240 --> 00:10:49.440]  她身體比眾名高過一頭
[00:10:49.440 --> 00:10:52.880]  掃羅終於讓我們看到她有些過人之處
[00:10:52.880 --> 00:10:56.480]  掃羅終於讓我們看到她有些過人之處
[00:10:56.480 --> 00:10:58.200]  我們記得她有家底
[00:10:58.200 --> 00:11:00.120]  可以用來做選舉經費
[00:11:00.120 --> 00:11:02.600]  她有家底可以做選舉經費
[00:11:02.600 --> 00:11:04.800]  她的美貌一表人才
[00:11:04.800 --> 00:11:06.960]  她有美貌一表人才
[00:11:06.960 --> 00:11:10.240]  她的身材站出來威風凜凜
[00:11:10.240 --> 00:11:13.000]  她有身材站出來威風凜凜
[00:11:13.000 --> 00:11:15.760]  加起來好像也有些王者風範
[00:11:15.760 --> 00:11:18.800]  加起來也許有些王者風範
[00:11:18.800 --> 00:11:20.600]  不過原來第十章這裡
[00:11:20.600 --> 00:11:23.800]  薩姆爾為以色列祭出掃羅的名字
[00:11:23.800 --> 00:11:28.000]  引薩姆爾出場的過程不是很順利
[00:11:28.000 --> 00:11:32.920]  引薩姆爾為以色列祭出掃羅的名字
[00:11:32.920 --> 00:11:36.600]  引進掃羅出場的過程並不順利
[00:11:36.600 --> 00:11:39.600]  薩姆爾的上十章二十節去到記載
[00:11:39.600 --> 00:11:41.920]  薩姆爾的上十章二十節去到記載
[00:11:41.920 --> 00:11:46.240]  當薩姆爾祭簽祭了掃羅出來的時候
[00:11:46.240 --> 00:11:49.520]  當薩姆爾祭簽祭了掃羅出來的時候
[00:11:49.520 --> 00:11:50.720]  二十一節就描述
[00:11:50.720 --> 00:11:53.720]  個個都找不到掃羅的身影
[00:11:53.720 --> 00:11:55.920]  二十一節描述說
[00:11:55.920 --> 00:11:58.760]  沒有人找得到掃羅的身影
[00:11:58.760 --> 00:12:00.840]  怕我們小時候玩捉迤因
[00:12:00.840 --> 00:12:04.240]  玩到最後總會找得到所有人出來
[00:12:04.240 --> 00:12:05.680]  想說我們捉迷藏
[00:12:05.680 --> 00:12:10.000]  玩到最後都會把藏起來的人找出來
[00:12:10.000 --> 00:12:10.960]  但是聖經記載
[00:12:10.960 --> 00:12:13.560]  大家找來找去都找不到
[00:12:13.560 --> 00:12:14.920]  但聖經卻記載說
[00:12:14.920 --> 00:12:16.880]  大家找來找去也找不到
[00:12:16.880 --> 00:12:20.840]  最後以色列人需要尋問耶和華神
[00:12:20.840 --> 00:12:24.880]  最後以色列人要尋問耶和華神
[00:12:24.880 --> 00:12:26.160]  然後耶和華神指出
[00:12:26.160 --> 00:12:27.320]  原來掃羅去了哪裡呢
[00:12:27.320 --> 00:12:30.400]  掃羅躲在了器具當中
[00:12:30.400 --> 00:12:32.520]  然後耶和華指出
[00:12:32.520 --> 00:12:35.640]  掃羅藏在器具當中
[00:12:35.640 --> 00:12:40.000]  這位的君王被百姓推舉
[00:12:40.000 --> 00:12:42.560]  被民眾的目光焦聚
[00:12:42.560 --> 00:12:44.200]  當他登基的時候
[00:12:44.200 --> 00:12:49.440]  原來這位的君王躲藏在一個貨倉裡
[00:12:49.440 --> 00:12:52.440]  所以其實這位君王在被舉劍
[00:12:52.440 --> 00:12:55.560]  被目光焦聚要登基的時候
[00:12:55.560 --> 00:12:57.680]  他藏在了貨倉當中
[00:12:57.680 --> 00:13:00.560]  聖經不是說掃羅是一個很勤力的人
[00:13:00.560 --> 00:13:03.320]  在貨倉裡搬貨
[00:13:03.320 --> 00:13:04.520]  聖經不是說
[00:13:04.520 --> 00:13:07.600]  掃羅很努力在貨倉當中搬貨
[00:13:07.600 --> 00:13:11.040]  聖經用的字眼是他刻意去到隱藏
[00:13:11.040 --> 00:13:13.120]  去到躲避 去到迴避
[00:13:13.120 --> 00:13:17.120]  聖經用的字眼是他刻意隱藏 躲避 迴避
[00:13:17.120 --> 00:13:20.120]  所以他在器具之中躲藏
[00:13:20.120 --> 00:13:23.000]  他躲在了器具當中
[00:13:23.000 --> 00:13:25.840]  這個片段我想讓我們都看到
[00:13:25.840 --> 00:13:30.400]  雖然掃羅的健壯 他的俊美
[00:13:30.400 --> 00:13:33.840]  他的身體比眾人高過一個頭
[00:13:33.840 --> 00:13:35.640]  這個片段讓我們看見
[00:13:35.640 --> 00:13:38.160]  雖然掃羅健壯俊美
[00:13:38.160 --> 00:13:40.760]  身體比眾民高過一頭
[00:13:40.760 --> 00:13:48.720]  但是原來他的內心卻不比眾民高
[00:13:48.720 --> 00:13:50.400]  或者他是恐懼
[00:13:50.400 --> 00:13:52.760]  或者他自覺是不配
[00:13:52.760 --> 00:13:54.760]  又或者是他的自卑
[00:13:54.760 --> 00:13:59.120]  或許是恐懼 自覺不配和自卑
[00:13:59.120 --> 00:14:04.480]  令到掃羅的心理質素顯得比普通的百姓更低
[00:14:04.480 --> 00:14:08.880]  叫掃羅的心理質素顯得比普通百姓更低
[00:14:08.880 --> 00:14:11.920]  我們再看另一個片段
[00:14:11.920 --> 00:14:14.280]  是聖經記載掃羅
[00:14:14.280 --> 00:14:19.120]  第一次記載掃羅的事跡
[00:14:19.120 --> 00:14:25.320]  在《十無二記》上九章的三節
[00:14:25.320 --> 00:14:30.800]  再次講到掃羅的爸爸基士
[00:14:30.800 --> 00:14:35.120]  爸爸基士不見了幾頭老
[00:14:35.120 --> 00:14:38.120]  所以掃羅就聽爸爸的吩咐
[00:14:38.120 --> 00:14:41.160]  帶一個僕人去找那些老去哪
[00:14:41.160 --> 00:14:43.640]  所以掃羅聽他父親的吩咐
[00:14:43.640 --> 00:14:46.040]  帶著一個僕人去找老
[00:14:46.040 --> 00:14:47.280]  這個家裡很有趣
[00:14:47.280 --> 00:14:50.120]  老不見了 兒子也不見了
[00:14:50.120 --> 00:14:51.440]  這個家很有趣
[00:14:51.440 --> 00:14:53.480]  老不見了 孩子也不見了
[00:14:53.480 --> 00:14:57.040]  聖經記載掃羅找過不同的地方
[00:14:57.040 --> 00:14:59.400]  走了一大圈都找不到
[00:14:59.400 --> 00:15:00.960]  我們看到這張圖樣
[00:15:00.960 --> 00:15:04.120]  聖經記載說掃羅找了好幾個地方
[00:15:04.120 --> 00:15:06.160]  走了一大圈也沒有找到
[00:15:06.160 --> 00:15:07.240]  找不到怎麼辦呢
[00:15:07.240 --> 00:15:09.400]  他就跟一個僕人建議
[00:15:09.400 --> 00:15:10.680]  找來找去都找不到
[00:15:10.680 --> 00:15:12.160]  不如回去吧
[00:15:12.160 --> 00:15:14.040]  然後他跟僕人建議說
[00:15:14.040 --> 00:15:16.640]  找不到就回去吧
[00:15:16.640 --> 00:15:18.200]  僕人就回應
[00:15:18.200 --> 00:15:20.760]  不如我們有個神人在這裡
[00:15:20.760 --> 00:15:23.240]  不如我們請教一下神人撒姆爾
[00:15:23.240 --> 00:15:26.080]  指示我們當行的路吧
[00:15:26.080 --> 00:15:27.640]  那僕人回應說
[00:15:27.640 --> 00:15:30.200]  不如去請教神人撒姆爾
[00:15:30.200 --> 00:15:32.400]  指示我們當走的路
[00:15:32.400 --> 00:15:35.120]  掃羅聽到之後他就說
[00:15:35.120 --> 00:15:37.640]  我們好像沒有禮物可以送
[00:15:37.640 --> 00:15:39.360]  以示我們的誠意
[00:15:39.360 --> 00:15:42.000]  我們吃的什麼全部都沒有了
[00:15:42.000 --> 00:15:44.800]  掃羅說我們沒有禮物可以送出去
[00:15:44.800 --> 00:15:46.360]  以示我們的誠意
[00:15:46.360 --> 00:15:48.160]  我們什麼都沒有
[00:15:48.160 --> 00:15:49.600]  僕人再次的回應
[00:15:49.600 --> 00:15:53.240]  我還有些銀子可以送給神人
[00:15:53.240 --> 00:15:54.520]  那僕人再次回應
[00:15:54.520 --> 00:15:57.040]  我還有銀子可以送給神人
[00:15:57.040 --> 00:16:00.520]  所以最後掃羅就說
[00:16:00.520 --> 00:16:02.880]  你說得對 我們去吧
[00:16:02.880 --> 00:16:06.320]  掃羅就說你說得對 我們可以去
[00:16:06.320 --> 00:16:09.240]  掃羅一個很日常的生活片段
[00:16:09.240 --> 00:16:11.280]  被聖經去記載
[00:16:11.280 --> 00:16:14.000]  掃羅一個日常的生活片段
[00:16:14.000 --> 00:16:15.360]  被聖經去記載
[00:16:15.360 --> 00:16:18.080]  他叫我們更加立體的認識到
[00:16:18.080 --> 00:16:20.160]  掃羅他的性格特質
[00:16:20.160 --> 00:16:22.000]  叫我們更立體的認識
[00:16:22.000 --> 00:16:23.680]  掃羅的性格特徵
[00:16:23.680 --> 00:16:25.280]  面對著決策
[00:16:25.280 --> 00:16:27.880]  其實掃羅好像有些搖擺不定
[00:16:27.880 --> 00:16:28.840]  面對決策
[00:16:28.840 --> 00:16:30.840]  掃羅好像有一些搖擺不定
[00:16:30.840 --> 00:16:32.800]  不懂做決定
[00:16:32.800 --> 00:16:34.240]  不懂得下決定
[00:16:34.240 --> 00:16:35.600]  面對難題
[00:16:35.600 --> 00:16:39.120]  掃羅好像缺乏了解難的能力和思維
[00:16:39.120 --> 00:16:40.240]  面對難題
[00:16:40.240 --> 00:16:44.560]  掃羅好像缺乏解難的能力和思維
[00:16:44.560 --> 00:16:48.320]  甚至僕人好像比掃羅更加有學識
[00:16:48.320 --> 00:16:49.120]  他知道
[00:16:49.120 --> 00:16:50.840]  僕人知道有神人
[00:16:50.840 --> 00:16:52.640]  有薩姆爾可以去問
[00:16:52.640 --> 00:16:55.720]  甚至僕人好像比掃羅更有學識
[00:16:55.720 --> 00:16:57.880]  他知道有神人可以去問
[00:16:57.880 --> 00:16:59.920]  僕人也好像更加有準備
[00:16:59.920 --> 00:17:01.120]  更加有資源
[00:17:01.120 --> 00:17:04.200]  他說他口袋裏面有一些備用的銀兩
[00:17:04.200 --> 00:17:07.240]  僕人更有準備和資源
[00:17:07.240 --> 00:17:09.280]  口袋裏有銀子
[00:17:09.280 --> 00:17:11.840]  聖經記載
[00:17:11.840 --> 00:17:15.120]  他的父親基士原本是吩咐掃羅
[00:17:15.120 --> 00:17:17.880]  帶僕人去尋路
[00:17:17.880 --> 00:17:21.080]  聖經記載父親基士原本吩咐掃羅
[00:17:21.080 --> 00:17:23.480]  帶僕人去找驢
[00:17:23.480 --> 00:17:25.840]  聖經也記載那個僕人是甚麼的僕人
[00:17:25.840 --> 00:17:28.200]  他是一個跟隨掃羅的僕人
[00:17:28.200 --> 00:17:32.200]  聖經也記載那位僕人是跟隨掃羅的僕人
[00:17:32.200 --> 00:17:35.440]  但是掃羅和這個僕人的對話裏面
[00:17:35.440 --> 00:17:37.800]  是誰在帶領誰呢
[00:17:37.800 --> 00:17:40.800]  但從掃羅和僕人的對話當中
[00:17:40.800 --> 00:17:42.440]  是誰在帶領誰呢
[00:17:42.440 --> 00:17:44.440]  誰是話事的主人呢
[00:17:44.440 --> 00:17:46.480]  誰是說了算的主人
[00:17:46.480 --> 00:17:51.080]  誰又是那個很想拿得別人認同和批准的人呢
[00:17:51.080 --> 00:17:54.880]  誰又是那個想要取得別人認同和批准的人
[00:17:54.880 --> 00:18:03.080]  但我說的不是主人就一定對 僕人就一定要盲從
[00:18:03.080 --> 00:18:11.000]  而是掃羅即使他身處一個他需要帶領的位置
[00:18:11.000 --> 00:18:13.800]  他的決策 他的解難 他的領導
