
[00:00:00.000 --> 00:00:08.680]  我請大家坐在一起同心再祈禱
[00:01:58.840 --> 00:02:02.640]  有些時候真的不知道自己是有
[00:02:02.640 --> 00:02:05.160]  以為自己是沒有
[00:02:05.160 --> 00:02:09.040]  我就想回到當我們在跟隨主的路上面
[00:02:09.040 --> 00:02:11.080]  聖經裡面有很多個應許
[00:02:11.080 --> 00:02:14.520]  其中一件事主耶穌曾經很清楚告訴我們
[00:02:14.520 --> 00:02:19.360]  祂說我將我的喜樂存在你們心裡
[00:02:19.360 --> 00:02:23.800]  並且叫你們的喜樂可以滿足
[00:02:23.800 --> 00:02:26.520]  主耶穌已經應許將祂的喜樂
[00:02:26.520 --> 00:02:29.400]  存在我們的心裡面
[00:02:29.400 --> 00:02:33.720]  但這時候我們會以為我們很悲哀
[00:02:33.720 --> 00:02:35.840]  以為沒有了喜樂
[00:02:35.840 --> 00:02:40.440]  但是其實神經將喜樂放在我們心裡面
[00:02:40.440 --> 00:02:46.960]  因為祂已經成就了一份救恩在我們生命裡面
[00:02:46.960 --> 00:02:49.840]  當我們今天讀到這段聖經的時候
[00:02:49.840 --> 00:02:53.320]  我們會看到主耶穌說到喜樂
[00:02:53.320 --> 00:02:56.360]  但是喜樂的源頭是什麼來的呢?
[00:02:56.360 --> 00:02:57.920]  是怎樣的呢?
[00:02:57.920 --> 00:03:04.920]  大家看回聖經第十章第十七節
[00:03:04.920 --> 00:03:07.320]  在當時已經提到有七十二個人
[00:03:07.320 --> 00:03:09.240]  他們是被主所差遣
[00:03:09.240 --> 00:03:12.560]  出去來到傳道去醫病
[00:03:12.560 --> 00:03:15.120]  在這個時候他們回來了
[00:03:15.120 --> 00:03:18.880]  他們經歷了神給他們很奇妙的恩惠
[00:03:18.880 --> 00:03:23.200]  因為看到神的能力竟然彰顯出來
[00:03:23.200 --> 00:03:24.920]  他們又驚又喜
[00:03:24.920 --> 00:03:26.800]  跟耶穌說
[00:03:26.800 --> 00:03:28.160]  主呀!因為祢的名
[00:03:28.160 --> 00:03:31.240]  連鬼都服了我們
[00:03:31.240 --> 00:03:33.560]  想不到竟然有這麼大的能力
[00:03:33.560 --> 00:03:35.120]  可以彰顯出來
[00:03:35.120 --> 00:03:37.720]  甚至連鬼都服了他們
[00:03:37.720 --> 00:03:40.760]  因此他們心裡面很開心地跟耶穌說
[00:03:40.760 --> 00:03:45.280]  主呀!因為祢的名連鬼都服了我們
[00:03:45.280 --> 00:03:49.000]  當時主聽見之後就這樣回答他們
[00:03:49.000 --> 00:03:51.280]  大家看回第十八節
[00:03:51.280 --> 00:03:57.400]  耶穌說:我看見撒旦像閃電一樣從天墜落
[00:03:57.400 --> 00:04:01.400]  我已經給你們權柄去踐踏蛇和蠍子
[00:04:01.400 --> 00:04:07.000]  蛇和蠍子勝過受敵的一切能力
[00:04:07.000 --> 00:04:11.400]  絕對沒有甚麼能傷害你們了
[00:04:11.400 --> 00:04:13.800]  主耶穌回答他們
[00:04:13.800 --> 00:04:18.040]  說:沒錯!我看見撒旦從天上墜落
[00:04:18.040 --> 00:04:20.000]  好像閃電一樣
[00:04:20.000 --> 00:04:27.040]  也意味著很急速地從一個高的地位跌下來
[00:04:27.040 --> 00:04:32.360]  也意味著主說撒旦的權勢在那個時候潰敗
[00:04:32.360 --> 00:04:35.960]  撒旦的力量受到控制
[00:04:35.960 --> 00:04:41.080]  正正也是當門徒奉主耶穌的名出去見證主的時候
[00:04:41.080 --> 00:04:45.840]  就克制了撒旦的權勢
[00:04:45.840 --> 00:04:46.920]  當然我們大家知道
[00:04:46.920 --> 00:04:48.680]  當我們讀到聖經其他地方
[00:04:48.680 --> 00:04:50.920]  啟示六十二章的時候
[00:04:50.920 --> 00:04:55.800]  說到撒旦被摔下來地上的時候
[00:04:55.800 --> 00:04:59.440]  已經說到是因為羔羊的血
[00:04:59.440 --> 00:05:04.200]  和聖徒所見證主的真道
[00:05:04.200 --> 00:05:06.120]  撒旦的權勢被摔下
[00:05:06.120 --> 00:05:10.280]  是因為主耶穌十字架的救恩所承傳
[00:05:10.280 --> 00:05:14.360]  而門徒當他們奉主的名出去見證主的時候
[00:05:14.360 --> 00:05:16.440]  也都清楚表達出
[00:05:16.440 --> 00:05:18.960]  神自己的聖名被高舉
[00:05:18.960 --> 00:05:23.480]  也都獲得了權勢
[00:05:23.480 --> 00:05:30.320]  他的權勢不再在這個時候來掌管一切
[00:05:30.320 --> 00:05:31.760]  在這個情況之下
[00:05:31.760 --> 00:05:34.200]  聖經裡面說到主耶穌繼續說
[00:05:34.200 --> 00:05:37.600]  不單止惡者的權勢被控制
[00:05:37.600 --> 00:05:44.920]  而且主耶穌更加將權柄賜給屬主的人
[00:05:44.920 --> 00:05:47.120]  所以你看到聖經繼續說
[00:05:47.120 --> 00:05:50.080]  「我已經給你們權柄」
[00:05:50.080 --> 00:05:51.920]  聖經提到屬主的人
[00:05:51.920 --> 00:05:56.240]  領受主給我們一種屬靈的權柄
[00:05:56.240 --> 00:05:59.160]  這種權柄不單止是一種能力
[00:05:59.160 --> 00:06:01.120]  更加是聖經所說到的
[00:06:01.120 --> 00:06:08.040]  是獲上帝所正式頒授的一種權力的地位
[00:06:08.040 --> 00:06:10.200]  聖經用一個字英文說
[00:06:10.200 --> 00:06:11.600]  Authority
[00:06:11.600 --> 00:06:13.120]  是一個權柄
[00:06:13.120 --> 00:06:18.160]  是一種屬靈的帶著能力的地位
[00:06:18.160 --> 00:06:21.280]  是勝過其他的能力
[00:06:21.280 --> 00:06:24.160]  是上帝賜給他的子民
[00:06:24.160 --> 00:06:27.680]  是能夠勝過一切一切的邪惡勢力
[00:06:27.680 --> 00:06:28.840]  而且在過程當中
[00:06:28.840 --> 00:06:31.080]  他們要受到保護
[00:06:31.080 --> 00:06:35.120]  不會受到惡者的傷害
[00:06:35.120 --> 00:06:37.240]  這裡所提及的七十二個人
[00:06:37.240 --> 00:06:41.320]  也同時是代表在後來
[00:06:41.320 --> 00:06:43.880]  千千萬萬屬主的子民
[00:06:43.880 --> 00:06:47.200]  領受上帝給我們生命的那種能力
[00:06:47.200 --> 00:06:49.000]  當然不是我們自己
[00:06:49.000 --> 00:06:50.520]  而是奉主的名
[00:06:50.520 --> 00:06:51.720]  帶著能力
[00:06:51.720 --> 00:06:55.200]  可以來勝過邪惡的勢力
[00:06:55.200 --> 00:07:00.320]  因此你發覺當主耶穌差遣我們去作福音的見證
[00:07:00.320 --> 00:07:01.480]  大使命裏面
[00:07:01.480 --> 00:07:03.600]  你記得當主耶穌差遣我們
[00:07:03.600 --> 00:07:04.880]  奉主的命
[00:07:04.880 --> 00:07:08.520]  去叫萬人作主的門徒的時候
[00:07:08.520 --> 00:07:10.840]  主耶穌首先說了什麼
[00:07:10.840 --> 00:07:13.760]  天上地下一切的權柄
[00:07:13.760 --> 00:07:16.200]  都已經賜給我
[00:07:16.200 --> 00:07:17.920]  因此主帶著權柄
[00:07:17.920 --> 00:07:21.360]  吩咐我們去作福音的見證
[00:07:21.360 --> 00:07:25.240]  也將權柄同樣賜給我們
[00:07:25.240 --> 00:07:26.920]  當我們想到這一點的時候
[00:07:26.920 --> 00:07:28.560]  你會想到
[00:07:28.560 --> 00:07:32.160]  在神自己的救恩計劃裏面
[00:07:32.160 --> 00:07:36.560]  你和我竟然有份參與在裏面
[00:07:36.560 --> 00:07:41.600]  而且我們有份去承傳神救恩的計劃
[00:07:41.600 --> 00:07:45.400]  而且擔當一個很重要的角色
[00:07:45.400 --> 00:07:48.480]  是神差遣我們帶著祂的權柄
[00:07:48.480 --> 00:07:51.440]  來作主的見證
[00:07:51.440 --> 00:07:53.840]  當你讀到這段經文的時候
[00:07:53.840 --> 00:07:57.840]  這群人心裏很歡喜很快樂
[00:07:57.840 --> 00:08:02.440]  順利再看剛才的第二十節
[00:08:02.440 --> 00:08:03.640]  他們很開心的時候
[00:08:03.640 --> 00:08:06.640]  耶穌突然有一句話再跟他們說
[00:08:06.640 --> 00:08:11.120]  「然而不要因為鬼服了你們就歡喜
[00:08:11.120 --> 00:08:16.720]  卻要因為你們的名字記錄在天上而歡喜」
[00:08:16.720 --> 00:08:19.280]  他們經歷了一個很特別的體驗
[00:08:19.280 --> 00:08:22.480]  也見到很重要的成果
[00:08:22.480 --> 00:08:25.120]  但主因的時候突然告訴他們
[00:08:25.120 --> 00:08:29.960]  「你們小心不要為此誇口
[00:08:29.960 --> 00:08:34.280]  你們小心不要以你們見到的成就
[00:08:34.280 --> 00:08:39.320]  成為了你們喜樂的原因」
[00:08:39.320 --> 00:08:43.760]  甚麼時候我們以一些愛在的成果
[00:08:43.760 --> 00:08:48.760]  或一些表面的能力或在人面前的表現
[00:08:48.760 --> 00:08:53.080]  為你最首要的快樂的原因
[00:08:53.080 --> 00:08:59.720]  你會發覺你會失去這種的喜樂
[00:08:59.720 --> 00:09:02.760]  我記得我有一次讀到一個見證
[00:09:02.760 --> 00:09:05.840]  說到一位很著名的牧者
[00:09:05.840 --> 00:09:07.520]  他已經離世了
[00:09:07.520 --> 00:09:10.640]  是英國一位牧者Martin Lloyd-Jones
[00:09:10.640 --> 00:09:13.840]  馬丁·宗氏牧師
[00:09:13.840 --> 00:09:17.080]  在過去他曾經有很重要的服侍
[00:09:17.080 --> 00:09:20.080]  他曾經有很多重要的著作
[00:09:20.080 --> 00:09:22.480]  他經常有很多不同的
[00:09:22.480 --> 00:09:26.080]  在各地的講道、在各處的工作
[00:09:26.080 --> 00:09:30.320]  但到了晚期的時候他患了癌症
[00:09:30.320 --> 00:09:35.480]  有一次他有一位以前的同工去探望他
[00:09:35.480 --> 00:09:37.800]  在探望他的時候就跟他說
[00:09:37.800 --> 00:09:42.280]  「宗氏牧師 你過去有很多重要的服侍
[00:09:42.280 --> 00:09:46.880]  一個星期你去到不同地方、不同的講道
[00:09:46.880 --> 00:09:50.560]  你的作品在全世界各處地方
[00:09:50.560 --> 00:09:55.040]  影響了很多的教會、很多的教徒
[00:09:55.040 --> 00:10:00.120]  但今天你在休養期間
[00:10:00.120 --> 00:10:04.520]  你每天都要大部份時間坐著休養
[00:10:04.520 --> 00:10:09.400]  做不到什麼 最多做一點點的編輯和工作
[00:10:09.400 --> 00:10:12.760]  你怎樣適應這種改變呢?
[00:10:12.760 --> 00:10:15.680]  我不是說你怎樣適應你的病
[00:10:15.680 --> 00:10:17.360]  而是你怎樣適應
[00:10:17.360 --> 00:10:19.840]  你在一個這麼重要的
[00:10:19.840 --> 00:10:23.080]  很多成果的一種的侍奉裏面
[00:10:23.080 --> 00:10:25.160]  突然轉向現在的一種
[00:10:25.160 --> 00:10:29.640]  好像做不到事的一種處境裏面」
[00:10:29.640 --> 00:10:32.040]  當這位同工問完他之後
[00:10:32.040 --> 00:10:35.120]  「宗氏牧師 停一停」
[00:10:35.120 --> 00:10:38.320]  然後他就說了一句話
[00:10:38.320 --> 00:10:45.040]  他說「然而 你們不要因為鬼服了你們就歡喜
[00:10:45.040 --> 00:10:50.760]  卻要因為你們的名字記錄在天上而歡喜」
[00:10:50.760 --> 00:10:52.520]  他沒有說其他的說話
[00:10:52.520 --> 00:10:54.240]  但當他同工一聽見的時候
[00:10:54.240 --> 00:10:59.120]  他就知道這位牧者仍然心裏很歡喜
[00:10:59.120 --> 00:11:01.320]  因為他知道他最大的快樂
[00:11:01.320 --> 00:11:05.200]  不是因為他有什麼工作的成果
[00:11:05.200 --> 00:11:09.680]  而是他知道他的生命在主耶穌的裏面
[00:11:09.680 --> 00:11:11.920]  他領受了最寶貴的
[00:11:11.920 --> 00:11:13.760]  不是那些成果
[00:11:13.760 --> 00:11:17.440]  而是主給他生命的救恩
[00:11:17.440 --> 00:11:19.720]  各位弟兄姊妹 我們都有不同的方式
[00:11:19.720 --> 00:11:23.040]  不同的崗位來服侍上帝
[00:11:23.040 --> 00:11:25.480]  有些時候 上帝給我們服侍裏面
[00:11:25.480 --> 00:11:26.880]  有一些成就
[00:11:26.880 --> 00:11:29.160]  我們感恩快樂
[00:11:29.160 --> 00:11:33.680]  有些弟兄姊妹帶領教會的初信栽培班
[00:11:33.680 --> 00:11:36.640]  見到他們一個一個受浸
[00:11:36.640 --> 00:11:38.800]  他們的心裏面很快樂
[00:11:38.800 --> 00:11:42.160]  跟我們分享他們那種快樂的體會
[00:11:42.160 --> 00:11:43.960]  但有些時候你會發覺
[00:11:43.960 --> 00:11:48.560]  不一定每一次的服侍都有一定的果效
[00:11:48.560 --> 00:11:52.120]  或者有些時候經歷好像沒有什麼果效
[00:11:52.120 --> 00:11:56.640]  服侍的弟兄姊妹好像依然顧我
[00:11:56.640 --> 00:11:59.000]  還是好像很不聽話
[00:11:59.000 --> 00:12:04.520]  還是在信仰上好像很退後 很退縮
[00:12:04.520 --> 00:12:06.680]  甚至有些時候見到服侍的人
[00:12:06.680 --> 00:12:08.640]  好像越來越少
[00:12:08.640 --> 00:12:10.080]  有些人帶一些小組
[00:12:10.080 --> 00:12:13.040]  發覺本來有十個
[00:12:13.040 --> 00:12:14.680]  下一次只剩下七個
[00:12:14.680 --> 00:12:17.080]  最後一次有三個來了
[00:12:17.080 --> 00:12:20.920]  還有他們說我都在想不要再來了
[00:12:20.920 --> 00:12:23.280]  很多時候在服侍裏面
[00:12:23.280 --> 00:12:28.000]  會見到有些情況是未必有果效
[00:12:28.000 --> 00:12:30.800]  我記得一位牧者曾經分享一件事情
[00:12:30.800 --> 00:12:33.240]  他說當你侍奉上帝的時候
[00:12:33.240 --> 00:12:35.560]  當你跟隨主的時候
[00:12:35.560 --> 00:12:39.200]  不要以為你一定會有成果
[00:12:39.200 --> 00:12:46.000]  成果只不過是你的bonus 花紅
[00:12:46.000 --> 00:12:49.640]  有花紅沒有花紅不一定會出現
[00:12:49.640 --> 00:12:51.440]  上帝按他的心意
[00:12:51.440 --> 00:12:54.560]  給你有成果或者沒有成果
[00:12:54.560 --> 00:12:57.360]  但無論如何最重要的就是
[00:12:57.360 --> 00:13:00.880]  你按照主所託付給你的
[00:13:00.880 --> 00:13:03.480]  你去衷心的完成
[00:13:03.480 --> 00:13:07.360]  最重要的是你按照主所給你的託付
[00:13:07.360 --> 00:13:10.640]  你衷心去完成
[00:13:10.640 --> 00:13:14.120]  有些時候當你以一些服侍的成果
[00:13:14.120 --> 00:13:17.120]  或者你人生某一些工作的成果
[00:13:17.120 --> 00:13:20.760]  為你最大的快樂的原因
[00:13:20.760 --> 00:13:23.520]  你發覺有些時候這種過程裏面
[00:13:23.520 --> 00:13:28.080]  這些成果會成為你的偶像
[00:13:28.080 --> 00:13:30.600]  這是你最希望得到
[00:13:30.600 --> 00:13:33.360]  你最快樂的一個原因的時候
[00:13:33.360 --> 00:13:36.600]  有些時候可能你敬拜的對象
[00:13:36.600 --> 00:13:43.040]  從神而轉移了向這些成果或者成就
[00:13:43.040 --> 00:13:47.960]  而慢慢你會發覺你的心偏移了
[00:13:47.960 --> 00:13:49.960]  而你見到這些成果有些時候有
[00:13:49.960 --> 00:13:50.920]  有些時候沒有
[00:13:50.920 --> 00:13:55.320]  而你的喜樂就隨著這些得或失而改變
[00:13:55.320 --> 00:13:59.560]  而你的喜樂亦都會有很多時候失去
[00:13:59.560 --> 00:14:00.600]  當我這樣說的時候
[00:14:00.600 --> 00:14:02.880]  我都想和大家弟兄姊妹
[00:14:02.880 --> 00:14:05.320]  分享自己一件事情
[00:14:05.320 --> 00:14:08.840]  教會在過去2013年開始
[00:14:08.840 --> 00:14:10.800]  我們經歷一件事情
[00:14:10.800 --> 00:14:13.400]  我們教會過去有很多年
[00:14:13.400 --> 00:14:17.080]  神給我們有很多得救的弟兄姊妹
[00:14:17.080 --> 00:14:19.080]  但2013年開始
[00:14:19.080 --> 00:14:22.960]  教會在人數的增長上便開始停滯
[00:14:22.960 --> 00:14:25.440]  一直到今天
[00:14:25.440 --> 00:14:26.720]  在過去這幾年
[00:14:26.720 --> 00:14:29.200]  我自己察覺自己的內心
[00:14:29.200 --> 00:14:32.080]  是多了一些掛心
[00:14:32.080 --> 00:14:36.840]  亦都多了一些不開心的時刻
[00:14:36.840 --> 00:14:38.120]  我有時候不太明白
[00:14:38.120 --> 00:14:41.600]  我問自己為甚麼要這樣呢
[00:14:41.600 --> 00:14:44.600]  我慢慢開始發覺自己已經習慣了
[00:14:44.600 --> 00:14:49.600]  有很多不同的好像屬靈工作的果效
[00:14:49.600 --> 00:14:52.560]  但突然間好像見到這種情況的時候
[00:14:52.560 --> 00:14:56.800]  好像那種的喜樂減少了
[00:14:56.800 --> 00:14:58.240]  但我馬上就問自己
[00:14:58.240 --> 00:15:02.680]  是否你的喜樂就是建基於成果
[00:15:02.680 --> 00:15:07.480]  究竟你侍奉的目標是甚麼呢
[00:15:07.480 --> 00:15:08.280]  而在那個時候
[00:15:08.280 --> 00:15:11.760]  我心裏領受神給我一個很大的提醒
[00:15:11.760 --> 00:15:15.480]  你記得你的喜樂是在主裏面
[00:15:15.480 --> 00:15:18.000]  在主裏面亦都意思是說
[00:15:18.000 --> 00:15:22.520]  以土主喜悅為你最大的快樂
[00:15:22.520 --> 00:15:24.640]  無論有沒有成果
[00:15:24.640 --> 00:15:26.440]  無論情況怎樣
[00:15:26.440 --> 00:15:27.760]  重要的就是
[00:15:27.760 --> 00:15:31.360]  在那種情況之下仍然繼續去土主的喜悅
[00:15:31.360 --> 00:15:33.480]  或者好像剛才我們所說的
[00:15:33.480 --> 00:15:37.640]  是仍然以去完成主給你的託付
[00:15:37.640 --> 00:15:40.880]  為你最大的快樂
[00:15:40.880 --> 00:15:43.600]  在那段時間我自己有很多的反省
[00:15:43.600 --> 00:15:45.240]  亦都再次體會到
[00:15:45.240 --> 00:15:49.160]  我需要將自己的目標轉移
[00:15:49.160 --> 00:15:52.960]  或者說校準向著神
[00:15:52.960 --> 00:15:54.920]  亦都幫自己小心
[00:15:54.920 --> 00:16:00.240]  不要以成果變成我自己追求的偶像
[00:16:00.240 --> 00:16:01.240]  在這段時間
[00:16:01.240 --> 00:16:05.440]  當我再次將自己的心轉向的時候
[00:16:05.440 --> 00:16:10.360]  我發覺自己心裏面的喜樂多了
[00:16:10.360 --> 00:16:13.480]  仍然有些時候有些掛心的事情
[00:16:13.480 --> 00:16:15.760]  但我知道我要掌握著的
[00:16:15.760 --> 00:16:18.360]  是我首要喜樂的根源
[00:16:18.360 --> 00:16:20.200]  是主自己
[00:16:20.200 --> 00:16:21.960]  亦都正如剛才我們讀的聖經
[00:16:21.960 --> 00:16:23.760]  聖經裏面主耶穌提到
[00:16:23.760 --> 00:16:25.840]  祂說你們要小心
[00:16:25.840 --> 00:16:28.560]  不要因為鬼服了你們就歡喜了
[00:16:28.560 --> 00:16:33.320]  要因為你們的名字記錄在天上而歡喜
[00:16:33.320 --> 00:16:34.480]  我們最大的快樂
[00:16:34.480 --> 00:16:38.880]  是因為我們已經領受了救恩
[00:16:38.880 --> 00:16:40.440]  不要因為你信了很多年
[00:16:40.440 --> 00:16:43.040]  你覺得好像很平常的事情
[00:16:43.040 --> 00:16:47.320]  頂智慧我們領受了的是永恆的拯救
[00:16:47.320 --> 00:16:49.920]  我們得到的不是甚麼
[00:16:49.920 --> 00:16:54.080]  是得到那位天地的主在我們生命裏面
[00:16:54.080 --> 00:16:56.440]  我們得著了自保
[00:16:56.440 --> 00:16:59.120]  所以無論你的今生怎樣
[00:16:59.120 --> 00:17:03.680]  你知道你要永遠在光明裏面
[00:17:03.680 --> 00:17:08.760]  你要永遠在神給你的歡樂當中生活
[00:17:08.760 --> 00:17:11.200]  因此你知道你所領受的救恩
[00:17:11.200 --> 00:17:13.920]  比起你在地上
[00:17:13.920 --> 00:17:16.280]  甚至剛才主所講到的
[00:17:16.280 --> 00:17:20.320]  領受主比我們在地上的權柄更重要
[00:17:20.320 --> 00:17:23.640]  比起你有甚麼的成果更加重要
[00:17:23.640 --> 00:17:27.520]  因此常常回到你救恩的根基裏面
[00:17:27.520 --> 00:17:30.880]  以此為你的喜樂的源頭
[00:17:30.880 --> 00:17:32.880]  上回順避你的英許
[00:17:32.880 --> 00:17:36.720]  順避你的生命的同在
[00:17:36.720 --> 00:17:41.720]  是你更重要的喜樂的根本
[00:17:41.720 --> 00:17:43.160]  所以你發覺當主耶穌說
[00:17:43.160 --> 00:17:46.320]  要因為你的名字記錄在天上
[00:17:46.320 --> 00:17:48.680]  祂特別強調在天上
[00:17:48.680 --> 00:17:50.600]  不是地上
[00:17:50.600 --> 00:17:52.360]  不是因為你在地上
[00:17:52.360 --> 00:17:55.040]  在人眼中的表現怎樣
[00:17:55.040 --> 00:17:58.440]  就決定你快樂還是不快樂
[00:17:58.440 --> 00:18:01.320]  而是因為你的名字已經在天上
[00:18:01.320 --> 00:18:02.640]  你要在神面前
[00:18:02.640 --> 00:18:06.240]  在永恆當中神給你的地位
[00:18:06.240 --> 00:18:10.040]  而因此你可以常常快樂
[00:18:10.040 --> 00:18:11.560]  這個快樂
[00:18:11.560 --> 00:18:13.640]  按照主耶穌所講的
[00:18:13.640 --> 00:18:17.080]  是超越了環境的一種快樂
[00:18:17.080 --> 00:18:18.920]  是叫你可以每次回想
[00:18:18.920 --> 00:18:21.120]  神在我們身上所承傳的救恩
[00:18:21.120 --> 00:18:22.960]  是何等的寶貴
[00:18:22.960 --> 00:18:28.520]  而因此心中可以因此快樂來感恩
[00:18:28.520 --> 00:18:33.280]  我想有一個教徒做的話劇
[00:18:33.280 --> 00:18:34.640]  在網上都會看到
[00:18:34.640 --> 00:18:37.760]  有很多教徒做這齣話劇
[00:18:37.760 --> 00:18:39.000]  這齣話劇很簡單
[00:18:39.000 --> 00:18:41.440]  叫做《天堂與地獄》
[00:18:41.440 --> 00:18:42.840]  這齣話劇開始的時候
[00:18:42.840 --> 00:18:45.840]  是講到有一些弟兄姊妹
[00:18:45.840 --> 00:18:49.000]  在地上有不同的生活
[00:18:49.000 --> 00:18:50.440]  但是有一個時刻
[00:18:50.440 --> 00:18:52.560]  突然間遇到一些事情
[00:18:52.560 --> 00:18:54.320]  他們過世了
[00:18:54.320 --> 00:18:57.520]  去到天堂的門口
[00:18:57.520 --> 00:19:00.320]  去到天堂的門口的時候
[00:19:00.320 --> 00:19:02.640]  他們見到一位使者
[00:19:02.640 --> 00:19:07.880]  在門口拿著一本厚厚的冊子
[00:19:07.880 --> 00:19:10.400]  在那時候見到這位使者
[00:19:10.400 --> 00:19:13.640]  一直在掀開那本冊子
[00:19:13.640 --> 00:19:15.960]  突然在上面宣佈
[00:19:15.960 --> 00:19:20.040]  你的名字已經記錄在生命冊上
[00:19:20.040 --> 00:19:22.480]  你們進入來
[00:19:22.480 --> 00:19:24.160]  他們很歡喜快樂
[00:19:24.160 --> 00:19:26.800]  很雀躍地進入去
[00:19:26.800 --> 00:19:29.040]  在那時候他們突然間明白
[00:19:29.040 --> 00:19:32.520]  我做過什麼不重要
[00:19:32.520 --> 00:19:35.400]  有什麼成果不重要
[00:19:35.400 --> 00:19:38.320]  而是因為我的名字在生命冊上
[00:19:38.320 --> 00:19:41.120]  因此我歡喜快樂
[00:19:41.120 --> 00:19:43.280]  當然話劇繼續有記錄
[00:19:43.280 --> 00:19:46.080]  有些時候使者在掀開的時候
[00:19:46.080 --> 00:19:47.920]  然後宣佈
[00:19:47.920 --> 00:19:52.680]  你的名字不在生命冊上
[00:19:52.680 --> 00:19:55.720]  然後這些人悠悠瘦瘦
[00:19:55.720 --> 00:20:00.600]  被惡者捉去火壺的地方
[00:20:00.600 --> 00:20:05.360]  弟兄姊妹 向上記憶回想
[00:20:05.360 --> 00:20:09.080]  你已經領受了神給你最大的喜樂
[00:20:09.080 --> 00:20:11.880]  就是你在神的恩典裡面
[00:20:11.880 --> 00:20:14.120]  神為你承傳的救恩
[00:20:14.120 --> 00:20:17.240]  你的名字在生命冊上
[00:20:17.240 --> 00:20:18.160]  我們再看聖經
[00:20:18.160 --> 00:20:22.360]  剛才我們看到喜樂的源頭是什麼
[00:20:22.360 --> 00:20:23.360]  原來聖經提到
[00:20:23.360 --> 00:20:27.520]  就在你自己所領受的主耶穌的救恩裡面
[00:20:27.520 --> 00:20:29.120]  然後聖經再說
[00:20:29.120 --> 00:20:31.520]  喜樂在哪裡呢?
[00:20:31.520 --> 00:20:33.640]  然後在下面的經文裡你會看到
[00:20:33.640 --> 00:20:37.960]  原來喜樂是在我們的軟弱和不足當中
[00:20:37.960 --> 00:20:40.120]  在二十一節
[00:20:40.120 --> 00:20:41.640]  曾經提到主耶穌說
[00:20:41.640 --> 00:20:42.640]  就在這時候
[00:20:42.640 --> 00:20:45.480]  耶穌因聖靈而歡樂說
[00:20:45.480 --> 00:20:48.400]  「父啊天地的主 我讚美你
[00:20:48.400 --> 00:20:50.560]  因為你要把這些事
[00:20:50.560 --> 00:20:53.920]  向智慧和聰明的人隱藏起來
[00:20:53.920 --> 00:20:56.080]  卻向鷹孩顯明
[00:20:56.080 --> 00:21:00.600]  父啊時的者 就是你的美意」
[00:21:00.600 --> 00:21:02.360]  就在這個時刻
