
[00:00:00.000 --> 00:00:05.500]  好,我們一起低頭我們祈禱
[00:15:03.200 --> 00:15:05.000]  哎呀我不是很行的
[00:15:05.000 --> 00:15:06.200]  他又行一點
[00:15:06.200 --> 00:15:07.600]  就好像你看兩塊板
[00:15:07.600 --> 00:15:09.600]  哪塊顏色大一點
[00:15:09.600 --> 00:15:11.200]  一眼看到是什麼顏色
[00:15:11.200 --> 00:15:12.600]  當然是黑色
[00:15:12.600 --> 00:15:14.400]  瞎子都知道
[00:15:14.400 --> 00:15:16.400]  但是你再看清楚呢
[00:15:16.400 --> 00:15:17.400]  好像又不是
[00:15:17.400 --> 00:15:19.000]  好像什麼顏色
[00:15:19.000 --> 00:15:20.800]  好像黃色大一點
[00:15:20.800 --> 00:15:22.400]  那塊板
[00:15:22.400 --> 00:15:23.200]  看清楚
[00:15:23.200 --> 00:15:24.200]  其實又不是
[00:15:24.200 --> 00:15:26.200]  明明黑色大一點的
[00:15:26.200 --> 00:15:28.200]  但是其實怎麼樣
[00:15:28.200 --> 00:15:30.200]  其實一樣大的
[00:15:30.200 --> 00:15:33.200]  今天我們在教會侍奉
[00:15:33.200 --> 00:15:34.200]  都是有些人覺得
[00:15:34.200 --> 00:15:35.200]  哇我行一點
[00:15:35.200 --> 00:15:36.200]  他又不是很行
[00:15:36.200 --> 00:15:37.200]  有些人覺得我不行
[00:15:37.200 --> 00:15:38.200]  他行一點
[00:15:38.200 --> 00:15:39.200]  但是其實不是
[00:15:39.200 --> 00:15:40.800]  在神的恩典裡面
[00:15:40.800 --> 00:15:42.200]  我們侍奉主呢
[00:15:42.200 --> 00:15:44.200]  是要靠著主
[00:15:44.200 --> 00:15:45.200]  來侍奉
[00:15:45.200 --> 00:15:46.200]  靠著主剛強
[00:15:46.200 --> 00:15:48.200]  不是靠著我們自己
[00:15:48.200 --> 00:15:51.200]  當年我剛來修浸的時候
[00:15:51.200 --> 00:15:52.200]  很熱心
[00:15:52.200 --> 00:15:53.200]  剛信主
[00:15:53.200 --> 00:15:55.200]  當然呢
[00:15:55.200 --> 00:15:57.200]  就跟牧師說
[00:15:57.200 --> 00:15:59.200]  喂牧師我要參與侍奉
[00:15:59.200 --> 00:16:00.200]  不是那時不是牧師
[00:16:00.200 --> 00:16:01.200]  是傳道
[00:16:01.200 --> 00:16:02.200]  叫秦Sir
[00:16:02.200 --> 00:16:03.200]  我要參與侍奉
[00:16:03.200 --> 00:16:04.200]  當時修浸呢
[00:16:04.200 --> 00:16:05.200]  每個星期六
[00:16:05.200 --> 00:16:06.200]  星期日晚呢
[00:16:06.200 --> 00:16:09.200]  就有個兒童影音報道會
[00:16:09.200 --> 00:16:11.200]  當時放電影呢
[00:16:11.200 --> 00:16:13.200]  現在放了沒人來
[00:16:13.200 --> 00:16:15.200]  放那套五個小孩
[00:16:15.200 --> 00:16:16.200]  就有人來看
[00:16:16.200 --> 00:16:19.200]  放卡通片都沒人來看
[00:16:19.200 --> 00:16:21.200]  但是那時很多人來
[00:16:21.200 --> 00:16:23.200]  有百多個小朋友
[00:16:23.200 --> 00:16:25.200]  來看這些電影
[00:16:25.200 --> 00:16:27.200]  但是那時我剛來教會
[00:16:27.200 --> 00:16:28.200]  又不懂
[00:16:28.200 --> 00:16:30.200]  好像剛才敬拜隊
[00:16:30.200 --> 00:16:31.200]  領師領得那麼好
[00:16:31.200 --> 00:16:34.200]  又不懂講故事
[00:16:34.200 --> 00:16:35.200]  又不懂連那個
[00:16:35.200 --> 00:16:36.200]  漏了電的電影機
[00:16:36.200 --> 00:16:38.200]  都不懂搞
[00:16:38.200 --> 00:16:40.200]  怎麼算好呢
[00:16:40.200 --> 00:16:41.200]  於是呢
[00:16:41.200 --> 00:16:44.200]  牧師主任都拗了個頭
