
[00:00:00.000 --> 00:00:03.900]  有一個大學教授邀請他的學生填一份問卷
[00:02:38.900 --> 00:02:41.900]  在約書亞記第十三章和第十四章
[00:02:41.900 --> 00:02:43.900]  明明開頭就說
[00:02:43.900 --> 00:02:47.900]  神將加南地、英許之地
[00:02:47.900 --> 00:02:50.900]  分給以色列人的九個半支派
[00:02:50.900 --> 00:02:52.900]  但是無端端說著說著
[00:02:52.900 --> 00:02:54.900]  在中間又說了另一件事
[00:02:54.900 --> 00:02:56.900]  這次去到第十五章
[00:02:56.900 --> 00:02:58.900]  終於言歸正傳了
[00:02:58.900 --> 00:03:00.900]  真的在說分地了
[00:03:00.900 --> 00:03:03.900]  接著今天我們就藉著
[00:03:03.900 --> 00:03:05.900]  神將土地、英許之地
[00:03:05.900 --> 00:03:08.900]  分給猶大支派
[00:03:08.900 --> 00:03:10.900]  我們一起回答兩個問題
[00:03:10.900 --> 00:03:11.900]  第一個問題
[00:03:11.900 --> 00:03:15.900]  就是神怎樣眷顧你和我呢?
[00:03:15.900 --> 00:03:17.900]  怎樣顧念你和我呢?
[00:03:17.900 --> 00:03:18.900]  第二個問題
[00:03:18.900 --> 00:03:20.900]  就是神怎樣期望
[00:03:20.900 --> 00:03:22.900]  我們怎樣去回應
[00:03:22.900 --> 00:03:25.900]  神的顧念和眷顧呢?
[00:03:25.900 --> 00:03:27.900]  首先我們先說第一個問題
[00:03:27.900 --> 00:03:30.900]  神是怎樣顧念你和我呢?
[00:03:30.900 --> 00:03:31.900]  讓我們一起看
[00:03:31.900 --> 00:03:34.900]  約書亞記第十五章第一節
[00:03:34.900 --> 00:03:35.900]  待會見到我們一起讀
[00:03:35.900 --> 00:03:36.900]  一二三
[00:03:36.900 --> 00:03:38.900]  猶大支派案著
[00:03:38.900 --> 00:03:41.900]  宗族「念鳩」所得之地
[00:03:41.900 --> 00:03:43.900]  似在盡南邊
[00:03:43.900 --> 00:03:45.900]  道以東的交界
[00:03:45.900 --> 00:03:49.900]  向南直到尋的曠野
[00:03:49.900 --> 00:03:51.900]  在這裡我們要留意兩個字
[00:03:51.900 --> 00:03:53.900]  第一個字就是「念鳩」
[00:03:53.900 --> 00:03:57.900]  「念鳩」原本希伯羅文的意思
[00:03:57.900 --> 00:03:58.900]  就是「抽籤」
[00:03:58.900 --> 00:04:01.900]  但這個「抽籤」就不是我們說
[00:04:01.900 --> 00:04:03.900]  隨便啦
[00:04:03.900 --> 00:04:09.900]  畫圓率、可能性、by chance、by luck
[00:04:09.900 --> 00:04:10.900]  不是那種東西
[00:04:10.900 --> 00:04:13.900]  不是紮銀仔、紮色仔那類東西
[00:04:13.900 --> 00:04:15.900]  其實原文的意思是說
[00:04:15.900 --> 00:04:18.900]  按神的心意去分配
[00:04:18.900 --> 00:04:20.900]  這個字在約書亞記
[00:04:20.900 --> 00:04:23.900]  有關分地一共出現了二十六次
[00:04:23.900 --> 00:04:25.900]  其實是在說什麼?
[00:04:25.900 --> 00:04:29.900]  以色列人所得的土地和祝福
[00:04:29.900 --> 00:04:32.900]  是神定義這樣做
[00:04:32.900 --> 00:04:35.900]  一切都是出自神的美好心意
[00:04:35.900 --> 00:04:37.900]  就等於今天我們身邊
[00:04:37.900 --> 00:04:38.900]  我剛才所說的
[00:04:38.900 --> 00:04:39.900]  我們的恩典
[00:04:39.900 --> 00:04:41.900]  我們身邊有得著的東西
[00:04:41.900 --> 00:04:43.900]  我們見到的祝福
[00:04:43.900 --> 00:04:46.900]  這一切都是出自神美好的心意
[00:04:46.900 --> 00:04:50.900]  第二個字大家要留意的就是「宗族」
[00:04:50.900 --> 00:04:53.900]  神分配土地不是隨便啦
[00:04:53.900 --> 00:04:54.900]  隨便啦
[00:04:54.900 --> 00:04:56.900]  將它分給了支派
[00:04:56.900 --> 00:04:57.900]  那就算了
[00:04:57.900 --> 00:05:01.900]  而是細微到分到宗族那裡
[00:05:01.900 --> 00:05:03.900]  那些宗族真的是什麼東西呢?
[00:05:03.900 --> 00:05:05.900]  我們看回那個圖
[00:05:05.900 --> 00:05:07.900]  其實支派呢
[00:05:07.900 --> 00:05:09.900]  以色列有十二支派
[00:05:09.900 --> 00:05:12.900]  每一個支派是由宗族組成的
[00:05:12.900 --> 00:05:14.900]  那些宗族是由家庭組成的
[00:05:14.900 --> 00:05:16.900]  所以有無數的宗族
[00:05:16.900 --> 00:05:18.900]  分得這麼細呢?
[00:05:18.900 --> 00:05:20.900]  如果呢
[00:05:20.900 --> 00:05:21.900]  你看回那個圖就知道
[00:05:21.900 --> 00:05:24.900]  以色列人的組織是非常之嚴密的
[00:05:24.900 --> 00:05:26.900]  它很有組織性的
[00:05:26.900 --> 00:05:27.900]  就不是很散的
[00:05:27.900 --> 00:05:29.900]  如果給我分地呢
[00:05:29.900 --> 00:05:30.900]  我就不用這麼麻煩的
[00:05:30.900 --> 00:05:32.900]  那有十二支派嘛
[00:05:32.900 --> 00:05:34.900]  我分給那十二支派
[00:05:34.900 --> 00:05:36.900]  由那些支派的首領自己一路分
[00:05:36.900 --> 00:05:37.900]  一路分下去
[00:05:37.900 --> 00:05:39.900]  拆細了再分就行了
[00:05:39.900 --> 00:05:40.900]  就不用這麼麻煩呢
[00:05:40.900 --> 00:05:42.900]  神居然要抽籤
[00:05:42.900 --> 00:05:43.900]  抽這麼多
[00:05:43.900 --> 00:05:44.900]  十二支派而已
[00:05:44.900 --> 00:05:45.900]  祂抽很多
[00:05:45.900 --> 00:05:47.900]  分到去每一個宗族那裡
[00:05:47.900 --> 00:05:51.900]  究竟神的心意是什麼?
[00:05:51.900 --> 00:05:56.900]  神的心意不是宏觀抽象地說關心人就算
[00:05:56.900 --> 00:05:58.900]  關心那十二支派就算
[00:05:58.900 --> 00:06:00.900]  神的心願是怎麼樣呢?
[00:06:00.900 --> 00:06:02.900]  祂希望
[00:06:02.900 --> 00:06:04.900]  那裡整個迦南地
[00:06:04.900 --> 00:06:06.900]  整個英去之地
[00:06:06.900 --> 00:06:08.900]  神很希望每一個支派
[00:06:08.900 --> 00:06:09.900]  每一個宗族
[00:06:09.900 --> 00:06:10.900]  每一個家庭
[00:06:10.900 --> 00:06:12.900]  甚至每一個人
[00:06:12.900 --> 00:06:16.900]  當祂望著這個英去之地的時候
[00:06:16.900 --> 00:06:18.900]  祂都很有把握這麼說
[00:06:18.900 --> 00:06:22.900]  我們不是名義上面得著這些土地
[00:06:22.900 --> 00:06:23.900]  而是
[00:06:23.900 --> 00:06:26.900]  我們因為神的眷顧無微不至
[00:06:26.900 --> 00:06:30.900]  我們每一個人都生活在我們自己的地方裡
[00:06:30.900 --> 00:06:31.900]  我做一個比喻
[00:06:31.900 --> 00:06:33.900]  用香港的情況來做比喻
[00:06:33.900 --> 00:06:34.900]  就是說香港呢
[00:06:34.900 --> 00:06:37.900]  不只是宏觀地安定繁榮
[00:06:37.900 --> 00:06:39.900]  有很多高樓大廈起來讓往
[00:06:39.900 --> 00:06:43.900]  而是二百五十萬個家庭都有屋住
[00:06:43.900 --> 00:06:44.900]  大家明白嗎?
[00:06:44.900 --> 00:06:46.900]  神的眷顧就是這麼細微
[00:06:46.900 --> 00:06:48.900]  所以我今天想跟大家說
[00:06:48.900 --> 00:06:50.900]  神的眷顧
[00:06:50.900 --> 00:06:51.900]  神的顧念
[00:06:51.900 --> 00:06:52.900]  是無微不至
[00:06:52.900 --> 00:06:54.900]  不是宏觀抽象
[00:06:54.900 --> 00:06:59.900]  而是無微不至去到我們每一個細節裡面
[00:06:59.900 --> 00:07:00.900]  其實呢
[00:07:00.900 --> 00:07:03.900]  在詩篇裡面有一句聖經
[00:07:03.900 --> 00:07:08.900]  很適合去形容約書亞分地時神的心
[00:07:08.900 --> 00:07:11.900]  我們一起看詩篇八篇四節
[00:07:11.900 --> 00:07:12.900]  我們一起讀好嗎?
[00:07:12.900 --> 00:07:13.900]  一二三
[00:07:13.900 --> 00:07:16.900]  人算什麼,你竟顧念他
[00:07:16.900 --> 00:07:17.900]  大家看不到嗎?
[00:07:17.900 --> 00:07:21.900]  世人算什麼,你竟眷顧他
[00:07:21.900 --> 00:07:25.900]  顧念原本的意思是
[00:07:25.900 --> 00:07:27.900]  「成日掛住」
[00:07:27.900 --> 00:07:29.900]  眷顧的意思是
[00:07:29.900 --> 00:07:31.900]  「成日去尋找他」
[00:07:31.900 --> 00:07:32.900]  「成日去探訪」
[00:07:32.900 --> 00:07:33.900]  不過丁姊妹
[00:07:33.900 --> 00:07:36.900]  有些什麼人是你成日掛住
[00:07:36.900 --> 00:07:37.900]  放在心裡面
[00:07:37.900 --> 00:07:39.900]  成日很想尋找他
[00:07:39.900 --> 00:07:42.900]  那些是你覺得很重要的人
[00:07:42.900 --> 00:07:44.900]  丁姊妹,這個是神
[00:07:44.900 --> 00:07:47.900]  神顧念你,成日掛住你
[00:07:47.900 --> 00:07:49.900]  神成日想去尋找你
[00:07:49.900 --> 00:07:52.900]  聖靈就在這裡,成日想去尋找你
[00:07:52.900 --> 00:07:55.900]  為什麼?因為你在祂眼裡最重要
[00:07:55.900 --> 00:07:57.900]  不只是你旁邊的人
[00:07:57.900 --> 00:07:58.900]  是你
[00:07:58.900 --> 00:08:00.900]  神覺得你最重要
[00:08:00.900 --> 00:08:03.900]  所以你每一個需要
[00:08:03.900 --> 00:08:05.900]  無論多微小都好
[00:08:05.900 --> 00:08:07.900]  神都放在心上
[00:08:07.900 --> 00:08:09.900]  丁姊妹,你信不信?
[00:08:09.900 --> 00:08:11.900]  過去那個禮拜一
[00:08:11.900 --> 00:08:16.900]  通常禮拜一就是教會童工休息的時候
[00:08:16.900 --> 00:08:18.900]  那天我們在家
[00:08:18.900 --> 00:08:20.900]  坐著坐著
[00:08:20.900 --> 00:08:21.900]  師母突然間心裡想
[00:08:21.900 --> 00:08:23.900]  不如我們上半山走走
[00:08:23.900 --> 00:08:26.900]  我望望天,哇,黑得
[00:08:26.900 --> 00:08:27.900]  黑漆漆的
[00:08:27.900 --> 00:08:29.900]  大家都知道那幾天
[00:08:29.900 --> 00:08:33.900]  七月二號、三號、四號那些日子
[00:08:33.900 --> 00:08:34.900]  一不是下雨
[00:08:34.900 --> 00:08:37.900]  一下雨就橫風橫雨了
[00:08:37.900 --> 00:08:39.900]  我說不如戴雨傘吧
[00:08:39.900 --> 00:08:41.900]  戴了雨傘,誰知道真的開始
[00:08:41.900 --> 00:08:43.900]  一滴滴地下了
[00:08:43.900 --> 00:08:44.900]  我說
[00:08:44.900 --> 00:08:45.900]  我望望
[00:08:45.900 --> 00:08:47.900]  我們走的地方
[00:08:47.900 --> 00:08:48.900]  無遮無掩
[00:08:48.900 --> 00:08:49.900]  狂風暴雨
[00:08:49.900 --> 00:08:50.900]  即使開了車
[00:08:50.900 --> 00:08:51.900]  應該是
[00:08:51.900 --> 00:08:53.900]  應該是全身盡濕的了
[00:08:53.900 --> 00:08:54.900]  才回家
[00:08:54.900 --> 00:08:55.900]  不過陪師母走
[00:08:55.900 --> 00:08:57.900]  怎樣都要去的
[00:08:57.900 --> 00:08:58.900]  那我們下去
[00:08:58.900 --> 00:08:59.900]  真的下雨了
[00:08:59.900 --> 00:09:01.900]  這樣想著在這裡走
[00:09:01.900 --> 00:09:03.900]  其實那個時候
[00:09:03.900 --> 00:09:05.900]  是一些很微小的心願
[00:09:05.900 --> 00:09:08.900]  其實我都沒有正式作過一個祈禱
[00:09:08.900 --> 00:09:10.900]  只是心裡面
[00:09:10.900 --> 00:09:12.900]  有一個很隱約的概念
[00:09:12.900 --> 00:09:13.900]  是想求神
[00:09:13.900 --> 00:09:14.900]  大約的是
[00:09:14.900 --> 00:09:16.900]  神幫我吧
[00:09:16.900 --> 00:09:18.900]  完全沒有祈禱
[00:09:18.900 --> 00:09:20.900]  沒有開過聲去祈禱
[00:09:20.900 --> 00:09:21.900]  結果呢
[00:09:21.900 --> 00:09:23.900]  走整程的路
[00:09:23.900 --> 00:09:24.900]  走了很久
[00:09:24.900 --> 00:09:26.900]  天黑得很想倒下來
[00:09:26.900 --> 00:09:27.900]  大家有沒有見過
[00:09:27.900 --> 00:09:29.900]  黑得很想倒下來
[00:09:29.900 --> 00:09:31.900]  我一路走
[00:09:31.900 --> 00:09:32.900]  一路就怕著
[00:09:32.900 --> 00:09:33.900]  什麼時候下雨
[00:09:33.900 --> 00:09:34.900]  什麼時候下雨
[00:09:34.900 --> 00:09:36.900]  沒有啊
[00:09:36.900 --> 00:09:39.900]  整程都沒有下過雨
[00:09:39.900 --> 00:09:40.900]  結果呢
[00:09:40.900 --> 00:09:41.900]  回到家裡
[00:09:41.900 --> 00:09:43.900]  踏進門口才下雨
[00:09:43.900 --> 00:09:47.900]  只不過這些是生活細節這麼微小
[00:09:47.900 --> 00:09:49.900]  神都顧念
[00:09:49.900 --> 00:09:51.900]  看看你的生命裡面有多少
[00:09:51.900 --> 00:09:53.900]  多微小
[00:09:53.900 --> 00:09:57.900]  有聲無聲的神都紀念
[00:09:57.900 --> 00:10:00.900]  若是記第十五章
[00:10:00.900 --> 00:10:03.900]  其實主要是講神將
[00:10:03.900 --> 00:10:06.900]  土地分給猶大之派
[00:10:06.900 --> 00:10:07.900]  但是呢
[00:10:07.900 --> 00:10:09.900]  有一個人又出現
[00:10:09.900 --> 00:10:10.900]  就是誰啊
[00:10:10.900 --> 00:10:11.900]  大家猜不猜得到
[00:10:11.900 --> 00:10:12.900]  就是迦勒
[00:10:12.900 --> 00:10:13.900]  今次迦勒的出現呢
[00:10:13.900 --> 00:10:15.900]  就是他要嫁女兒
[00:10:15.900 --> 00:10:16.900]  他的女兒呢
[00:10:16.900 --> 00:10:17.900]  他將他的女兒嫁給
[00:10:17.900 --> 00:10:19.900]  大量勇士俄陀列
[00:10:19.900 --> 00:10:21.900]  那個女兒出嫁之前呢
[00:10:21.900 --> 00:10:22.900]  就求他一件事
[00:10:22.900 --> 00:10:23.900]  我們一起看
[00:10:23.900 --> 00:10:24.900]  《約書雅記》第十五章十九節
[00:10:24.900 --> 00:10:25.900]  我們一起讀
[00:10:25.900 --> 00:10:26.900]  一二三
[00:10:26.900 --> 00:10:27.900]  他說
[00:10:27.900 --> 00:10:30.900]  求你賜福給我
[00:10:30.900 --> 00:10:33.900]  你既將我安置在南地
[00:10:33.900 --> 00:10:35.900]  求你也給我水泉
[00:10:35.900 --> 00:10:40.900]  他父親就把上泉下泉賜給他
[00:10:40.900 --> 00:10:44.900]  留意迦勒在猶大之派裡面
[00:10:44.900 --> 00:10:47.900]  常常神突出這個人
[00:10:47.900 --> 00:10:50.900]  由迦勒今天佔領
[00:10:50.900 --> 00:10:52.900]  那些很多很多的地方
[00:10:52.900 --> 00:10:54.900]  是在十五章裡面發生
[00:10:54.900 --> 00:10:55.900]  但是呢
[00:10:55.900 --> 00:10:58.900]  源於之前那章十四章
[00:10:58.900 --> 00:11:00.900]  他向約書雅求地
[00:11:00.900 --> 00:11:03.900]  他說請你按神所分配
[00:11:03.900 --> 00:11:06.900]  應許我的地賜給我
[00:11:06.900 --> 00:11:07.900]  於是呢
[00:11:07.900 --> 00:11:08.900]  約書雅就賜了你的地
[00:11:08.900 --> 00:11:09.900]  答應了他
[00:11:09.900 --> 00:11:11.900]  就是等於神答應他
[00:11:11.900 --> 00:11:13.900]  現在輪到他的女求了
[00:11:13.900 --> 00:11:14.900]  你留意一下
[00:11:14.900 --> 00:11:15.900]  求他
[00:11:15.900 --> 00:11:16.900]  求他
[00:11:16.900 --> 00:11:18.900]  拜託你給我一個水源
[00:11:18.900 --> 00:11:20.900]  迦勒就很慷慨
[00:11:20.900 --> 00:11:21.900]  全部給你
[00:11:21.900 --> 00:11:22.900]  上泉下泉都給你
[00:11:22.900 --> 00:11:24.900]  超過他所想所及
[00:11:24.900 --> 00:11:26.900]  究竟神想說些什麼呢
[00:11:26.900 --> 00:11:28.900]  神要說
[00:11:28.900 --> 00:11:30.900]  祂不單止顧念
[00:11:30.900 --> 00:11:32.900]  不單止眷顧我們
[00:11:32.900 --> 00:11:34.900]  祂也期望我們求告祂
[00:11:34.900 --> 00:11:37.900]  等於我們留意這種求告
[00:11:37.900 --> 00:11:39.900]  不是神在神台那裡
[00:11:39.900 --> 00:11:40.900]  拜一下我吧
[00:11:40.900 --> 00:11:41.900]  你求我吧
[00:11:41.900 --> 00:11:42.900]  不是
[00:11:42.900 --> 00:11:44.900]  是一種關係
[00:11:44.900 --> 00:11:46.900]  祂顧念
[00:11:46.900 --> 00:11:48.900]  祂也希望我們開聲
[00:11:48.900 --> 00:11:49.900]  就算不開聲
[00:11:49.900 --> 00:11:51.900]  心也會向著祂
[00:11:51.900 --> 00:11:53.900]  我舉個例子
[00:11:53.900 --> 00:11:55.900]  我媽媽生前
[00:11:55.900 --> 00:11:56.900]  經常跟我說
[00:11:56.900 --> 00:11:57.900]  你豎起條尾
[00:11:57.900 --> 00:11:58.900]  我就知你做什麼
[00:11:58.900 --> 00:12:01.900]  你的父母有沒有跟你這樣說過
[00:12:01.900 --> 00:12:02.900]  有些人有吧
[00:12:02.900 --> 00:12:03.900]  你豎起條尾
[00:12:03.900 --> 00:12:05.900]  我就知你做什麼
[00:12:05.900 --> 00:12:06.900]  雖然是這樣
[00:12:06.900 --> 00:12:08.900]  但有些事你也要說
[00:12:08.900 --> 00:12:10.900]  我跟媽媽說
[00:12:10.900 --> 00:12:12.900]  媽媽我不喜歡外出吃飯
[00:12:12.900 --> 00:12:15.900]  我喜歡回家吃你煮的東西
[00:12:15.900 --> 00:12:17.900]  從講那句話開始
[00:12:17.900 --> 00:12:19.900]  我每次回到家
[00:12:19.900 --> 00:12:22.900]  都擺滿了整桌我喜歡吃的東西
[00:12:22.900 --> 00:12:25.900]  就是那種關係
[00:12:25.900 --> 00:12:28.900]  神知道我們是怎樣的
[00:12:28.900 --> 00:12:31.900]  不過祂是想我們跟祂這種關係
[00:12:31.900 --> 00:12:33.900]  這種親密的關係
[00:12:33.900 --> 00:12:36.900]  甚至是期望這種關係
[00:12:36.900 --> 00:12:38.900]  祂顧念我們
[00:12:38.900 --> 00:12:40.900]  也希望我們找祂
[00:12:40.900 --> 00:12:41.900]  開聲有聲
[00:12:41.900 --> 00:12:42.900]  我們的心向著祂
[00:12:42.900 --> 00:12:43.900]  所以
[00:12:43.900 --> 00:12:44.900]  你的禱告
[00:12:44.900 --> 00:12:46.900]  無論是大聲呼求也好
[00:12:46.900 --> 00:12:48.900]  心裡面默吐也好
[00:12:48.900 --> 00:12:50.900]  只要是帶著信心
[00:12:50.900 --> 00:12:51.900]  帶著真誠
[00:12:51.900 --> 00:12:54.900]  神一定會隨聽
[00:12:54.900 --> 00:12:57.900]  過去那個七月二號
[00:12:57.900 --> 00:12:59.900]  其實應該是上個星期
[00:12:59.900 --> 00:13:03.900]  聖誕主日應該是我講到的
[00:13:03.900 --> 00:13:05.900]  有一件事發生在七月二號
[00:13:05.900 --> 00:13:07.900]  我跟馮博士吊了
[00:13:07.900 --> 00:13:09.900]  所以今個星期我講到
[00:13:09.900 --> 00:13:11.900]  上個星期七月二號
[00:13:11.900 --> 00:13:14.900]  就是我兒媳婦結婚的日子
[00:13:14.900 --> 00:13:17.900]  其實這個婚禮已經延遲了幾次
[00:13:17.900 --> 00:13:20.900]  因為新冠疫情的限聚令延遲了
[00:13:20.900 --> 00:13:24.900]  接著我岳母主為安息
[00:13:24.900 --> 00:13:26.900]  所以由那個時間
[00:13:26.900 --> 00:13:27.900]  差不多那個時間發生
[00:13:27.900 --> 00:13:28.900]  所以又延遲了
[00:13:28.900 --> 00:13:30.900]  今次是七月二號
[00:13:30.900 --> 00:13:33.900]  當大家籌備密鑼緊鼓的時候
[00:13:33.900 --> 00:13:35.900]  有一件事逼近香港
[00:13:35.900 --> 00:13:36.900]  大家記不記得
[00:13:36.900 --> 00:13:38.900]  「潛罷」
[00:13:38.900 --> 00:13:40.900]  大家都異口同聲說
[00:13:40.900 --> 00:13:42.900]  不是吧
[00:13:42.900 --> 00:13:45.900]  我們真是呼求了
[00:13:45.900 --> 00:13:46.900]  主啊
[00:13:46.900 --> 00:13:47.900]  你的心意如何
[00:13:47.900 --> 00:13:48.900]  結果呢
[00:13:48.900 --> 00:13:51.900]  主的心意是向這個風發生
[00:13:51.900 --> 00:13:52.900]  但是
[00:13:52.900 --> 00:13:53.900]  我們經歷的就是
[00:13:53.900 --> 00:13:56.900]  神的意念高過我們的意念
[00:13:56.900 --> 00:14:01.900]  我想夫婦結過婚
[00:14:01.900 --> 00:14:02.900]  你見過人結婚
[00:14:02.900 --> 00:14:03.900]  幫過人結婚
[00:14:03.900 --> 00:14:04.900]  大家都知道
[00:14:04.900 --> 00:14:07.900]  結婚當日的程序是怎樣的
[00:14:07.900 --> 00:14:09.900]  就是早上大清早
[00:14:09.900 --> 00:14:13.900]  那些兄弟
[00:14:13.900 --> 00:14:17.900]  新郎就去女家接新娘
[00:14:17.900 --> 00:14:18.900]  接著玩新郎
[00:14:18.900 --> 00:14:21.900]  接著就向女家偵查
[00:14:21.900 --> 00:14:22.900]  去男家偵查
[00:14:22.900 --> 00:14:23.900]  接著中間
[00:14:23.900 --> 00:14:26.900]  那天原定就應該去香港仔
[00:14:26.900 --> 00:14:29.900]  那個白大利那個歷史建築物
[00:14:29.900 --> 00:14:31.900]  那個教堂行婚禮
[00:14:31.900 --> 00:14:33.900]  接著黃昏的時候
[00:14:33.900 --> 00:14:35.900]  就搭車去這個
[00:14:35.900 --> 00:14:37.900]  吃晚飯那個餐廳
[00:14:37.900 --> 00:14:39.900]  原本是這樣的
[00:14:39.900 --> 00:14:40.900]  結果那天呢
[00:14:40.900 --> 00:14:43.900]  就八號風球如常進行
[00:14:43.900 --> 00:14:45.900]  還要五點才下班
[00:14:45.900 --> 00:14:46.900]  所以呢
[00:14:46.900 --> 00:14:48.900]  下午這個白大利教堂的行禮
[00:14:48.900 --> 00:14:50.900]  就搞不成了
[00:14:50.900 --> 00:14:53.900]  但是因為這樣變陣又變倒陣
[00:14:53.900 --> 00:14:54.900]  那個
[00:14:54.900 --> 00:14:55.900]  結果那個婚禮
[00:14:55.900 --> 00:14:59.900]  轉移了去夜晚吃飯那個餐廳那裡
[00:14:59.900 --> 00:15:00.900]  但是呢
[00:15:00.900 --> 00:15:02.900]  神的意念真是高過我們的意念
[00:15:02.900 --> 00:15:03.900]  本來呢
[00:15:03.900 --> 00:15:04.900]  在我心裡面
[00:15:04.900 --> 00:15:05.900]  哎呀
[00:15:05.900 --> 00:15:07.900]  沒有了那個教會的行婚禮
[00:15:07.900 --> 00:15:09.900]  但是結果轉移的地方
[00:15:09.900 --> 00:15:10.900]  我自己覺得
[00:15:10.900 --> 00:15:11.900]  那個神的計劃
[00:15:11.900 --> 00:15:13.900]  比我們的計劃還要好
[00:15:13.900 --> 00:15:15.900]  不單止在那一朝
[00:15:15.900 --> 00:15:18.900]  接新娘整個偵查的過程
[00:15:18.900 --> 00:15:19.900]  非常順利
[00:15:19.900 --> 00:15:20.900]  非常愉快
[00:15:20.900 --> 00:15:21.900]  非常開心
[00:15:21.900 --> 00:15:22.900]  接著下午呢
[00:15:22.900 --> 00:15:23.900]  接完了
[00:15:23.900 --> 00:15:25.900]  做完所有事情了
[00:15:25.900 --> 00:15:29.900]  下午開始橫風橫雨了
[00:15:29.900 --> 00:15:31.900]  去那個餐廳那裡
[00:15:31.900 --> 00:15:32.900]  那個餐
[00:15:32.900 --> 00:15:34.900]  轉移去了那個餐廳那裡呢
[00:15:34.900 --> 00:15:35.900]  去搞那個婚禮呢
[00:15:35.900 --> 00:15:36.900]  結果呢
[00:15:36.900 --> 00:15:37.900]  很開心
[00:15:37.900 --> 00:15:38.900]  因為整個環境
[00:15:38.900 --> 00:15:40.900]  整個場面
[00:15:40.900 --> 00:15:42.900]  是覺得很homely
[00:15:42.900 --> 00:15:43.900]  很溫馨
[00:15:43.900 --> 00:15:44.900]  很喜樂
[00:15:44.900 --> 00:15:45.900]  第二樣東西就是
[00:15:45.900 --> 00:15:47.900]  本來那個白大利教堂裡面
[00:15:47.900 --> 00:15:49.900]  那個座位有限
