
[00:00:00.000 --> 00:00:02.720]  好 今天我們會看到《時事記》
[00:03:39.940 --> 00:03:44.140]  只是你在所行的路上得不著榮耀
[00:03:44.140 --> 00:03:48.060]  因為耶和華要將西西拉交在一個婦人手裡
[00:03:48.060 --> 00:03:52.780]  要使底波拉、比萊和巴拉一同找基底詩去了」
[00:03:52.780 --> 00:03:56.160]  多謝二位默默地讀出這九次經文
[00:03:56.160 --> 00:03:58.960]  我們先看一看背景
[00:03:58.960 --> 00:04:03.960]  這次戰爭影響著以色列人的經濟和合一
[00:04:03.960 --> 00:04:07.720]  為什麼呢?我們看一看地圖就會知道
[00:04:07.720 --> 00:04:13.020]  因為以色列平原分隔了古以色列的中部
[00:04:13.020 --> 00:04:15.440]  和北部的各支派
[00:04:15.440 --> 00:04:20.340]  而當時加南人和菲律賓人控制了這個地方
[00:04:20.340 --> 00:04:23.640]  他們如果要走這些交通大道的時候
[00:04:23.640 --> 00:04:29.680]  就會遭到搶劫和婦女被姦污
[00:04:29.680 --> 00:04:34.320]  我們下星期會看底波拉的詩歌時
[00:04:34.320 --> 00:04:37.020]  就會講到原來在這些大道上
[00:04:37.020 --> 00:04:39.500]  他們是不敢帶他們行走的
[00:04:39.500 --> 00:04:41.500]  為了避免這個危機
[00:04:41.500 --> 00:04:43.500]  他們就要繞道而行
[00:04:43.500 --> 00:04:48.740]  所以他們在經濟和政治上陷入了困境
[00:04:48.740 --> 00:04:52.320]  所以如果他們得勝的話就可以解決這個問題
[00:04:52.320 --> 00:04:54.320]  而這次的戰爭
[00:04:54.320 --> 00:04:58.840]  也顯示了以色列各支派在政治上
[00:04:58.840 --> 00:05:01.780]  比以前更加有合一的意識
[00:05:01.780 --> 00:05:04.820]  為什麼呢?我們看一看
[00:05:04.820 --> 00:05:09.340]  在《史詩紀五章》十四到第十八節裡面
[00:05:09.340 --> 00:05:11.340]  我們下次會繼續看下去
[00:05:11.340 --> 00:05:16.780]  有一班人他們是願意來參與的
[00:05:16.780 --> 00:05:20.180]  我們看一看《史詩紀五章》十四到第十八節
[00:05:41.340 --> 00:05:53.460]  你有沒有留意到特別紅色字的part1呢?
[00:05:53.460 --> 00:05:57.780]  就列出了有以法連、有辯雅敏、有西布倫、
[00:05:57.780 --> 00:06:02.280]  有以撒迦、還有是拿伐他利
[00:06:02.280 --> 00:06:04.620]  「拿」字沒有開在這裡
[00:06:04.620 --> 00:06:08.180]  這時候你就會看到他們是有一個合一
[00:06:08.180 --> 00:06:10.180]  但是我想挑戰大家
[00:06:11.380 --> 00:06:13.380]  以色列有十二支派
[00:06:13.380 --> 00:06:17.400]  另外一些支派是沒有出席的
[00:06:17.400 --> 00:06:19.400]  是哪些支派呢?
[00:06:19.400 --> 00:06:21.100]  為什麼他們沒有出席呢?
[00:06:21.100 --> 00:06:22.500]  下次我們會看
[00:06:22.500 --> 00:06:25.500]  這時候大家看到政治是很現實的
[00:06:25.500 --> 00:06:29.540]  如果是對自己經濟利益有關的時候
[00:06:29.540 --> 00:06:35.500]  什麼的道義或者藥都可以棄如敝履
[00:06:35.500 --> 00:06:38.400]  但無論如何我們看到原來政治就是這樣
[00:06:38.400 --> 00:06:39.740]  現實就是這樣
[00:06:39.740 --> 00:06:42.020]  你有利益就可以在一起
[00:06:42.020 --> 00:06:44.020]  沒有的話就算了
[00:06:44.020 --> 00:06:46.020]  所以你留意到
[00:06:46.020 --> 00:06:47.700]  以前可以是朋友
[00:06:47.700 --> 00:06:49.320]  現在可以是敵人
[00:06:49.320 --> 00:06:51.320]  以色列人你留意到
[00:06:51.320 --> 00:06:55.900]  這次有幾個支派聯合成為一個聯盟
[00:06:55.900 --> 00:06:59.500]  因為對大家的經濟都有幫助
[00:06:59.500 --> 00:07:02.300]  還有就是兄弟情誼的手足
[00:07:02.300 --> 00:07:05.380]  他們的對手就是夏所王
[00:07:05.380 --> 00:07:08.580]  就是在夏所作王的加勒蒙·耶賓
[00:07:08.580 --> 00:07:11.000]  和他的將軍西西賴
[00:07:11.000 --> 00:07:14.360]  這次敵人跟過去的敵人有些不同
[00:07:14.360 --> 00:07:18.180]  以前的敵人是居住在範圍以外的人
[00:07:18.180 --> 00:07:24.520]  但是現在夏所王卻是住在加南境內
[00:07:24.520 --> 00:07:27.180]  所以造成更大的困擾
[00:07:27.180 --> 00:07:29.460]  外敵你容易去抵禦
[00:07:29.460 --> 00:07:31.460]  但是住在裡面的時候
[00:07:31.460 --> 00:07:33.860]  內患就難擋了
[00:07:33.860 --> 00:07:36.260]  他擁有戰車900輛
[00:07:36.260 --> 00:07:37.500]  剛才我們看到了
[00:07:37.500 --> 00:07:42.340]  而加勒蒙是一個聯盟的首領
[00:07:42.340 --> 00:07:45.640]  據考古學的尼達去發現
[00:07:45.640 --> 00:07:49.360]  夏所就是古代巴勒斯坦地小有的大城
[00:07:49.360 --> 00:07:51.600]  發掘出來的城包括了
[00:07:51.600 --> 00:07:54.900]  停放戰車的地方有多少公頃呢?
[00:07:54.900 --> 00:07:56.900]  是80公頃
[00:07:56.900 --> 00:07:57.840]  很厲害
[00:07:57.840 --> 00:07:59.060]  80公頃
[00:07:59.060 --> 00:08:00.260]  大家都知道
[00:08:00.260 --> 00:08:02.580]  所羅門是猶大國
[00:08:02.580 --> 00:08:05.300]  或者整個以色列國最輝煌的時間
[00:08:05.300 --> 00:08:09.100]  我們去旅行一定會去看米吉多這個地方
[00:08:09.100 --> 00:08:12.100]  就是所羅門去養馬的地方
[00:08:12.100 --> 00:08:17.100]  但是米吉多所羅門的防衛城
[00:08:17.100 --> 00:08:19.100]  養馬的地方有多少公頃呢?
[00:08:19.100 --> 00:08:21.100]  是8公頃
[00:08:21.100 --> 00:08:22.860]  大家看到嗎?
[00:08:22.860 --> 00:08:26.100]  夏所王有80公頃養馬
[00:08:26.100 --> 00:08:29.220]  但是所羅門這麼繁榮的時候只有8公頃
[00:08:29.220 --> 00:08:32.780]  可以想到大家的勢力很懸殊
[00:08:32.780 --> 00:08:34.980]  當時戰車是最厲害的武器
[00:08:34.980 --> 00:08:36.540]  而且有900輛那麼多
[00:08:36.540 --> 00:08:38.540]  所以它的勢力是非常龐大的
[00:08:38.540 --> 00:08:41.340]  相對以色列真是手無寸鐵
[00:08:41.340 --> 00:08:43.340]  他們沒有做鐵器的兵器
[00:08:43.340 --> 00:08:46.300]  我們看看13章第19到20節
[00:08:46.300 --> 00:08:48.300]  這是撒姆爾記上的
[00:08:48.300 --> 00:08:51.800]  那時以色列全地沒有一個鐵匠
[00:08:51.800 --> 00:08:53.440]  因為菲律斯人說
[00:08:53.440 --> 00:08:55.940]  恐怕希伯來人製造刀槍
[00:08:55.940 --> 00:08:59.140]  以色列人要磨鋤、泥、鼓、鏟
[00:08:59.140 --> 00:09:01.500]  就下到菲律斯人那裡去磨
[00:09:01.500 --> 00:09:04.900]  所以你留意到他們原來沒有鐵器
[00:09:04.900 --> 00:09:07.260]  你知道中國曾經有一段時間
[00:09:07.260 --> 00:09:09.940]  譬如奧運或者一些特別元首來的時候
[00:09:09.940 --> 00:09:11.500]  是不准賣刀的
[00:09:11.500 --> 00:09:13.980]  賽刀也不准賣
[00:09:13.980 --> 00:09:16.060]  就怕有事發生
[00:09:16.060 --> 00:09:18.740]  原來當時菲律斯人就收了所有鐵器
[00:09:18.740 --> 00:09:22.380]  所以他們就沒有兵器來對抗
[00:09:22.380 --> 00:09:24.940]  但是對手有900輛戰車
[00:09:24.940 --> 00:09:26.940]  他們被欺壓20年
[00:09:26.940 --> 00:09:28.580]  他們向神呼求
[00:09:28.580 --> 00:09:31.260]  神就興起士師來拯救他們
[00:09:31.260 --> 00:09:34.740]  但是我們不要單單看一節經文
[00:09:34.740 --> 00:09:37.260]  其實這些是以色列人自招
[00:09:37.260 --> 00:09:39.260]  記不記得《士師記》有一個模式
[00:09:39.260 --> 00:09:40.700]  就是他進入迦南地之後
[00:09:40.700 --> 00:09:42.260]  和外邦人來有殘防
[00:09:42.260 --> 00:09:43.980]  好好的敬拜神
[00:09:43.980 --> 00:09:45.580]  甚至有屢勸不改
[00:09:45.580 --> 00:09:48.460]  於是神就容讓外邦人來攻擊他們
[00:09:48.460 --> 00:09:49.420]  壓制他們
[00:09:49.420 --> 00:09:51.340]  當他們受苦醒覺的時候
[00:09:51.340 --> 00:09:53.300]  向神呼求
[00:09:53.300 --> 00:09:55.100]  求神來憐憫他們
[00:09:55.100 --> 00:09:57.540]  於是神就會興起一些士師
[00:09:57.540 --> 00:09:59.140]  帶領他們作出反擊
[00:09:59.140 --> 00:10:01.820]  成功之後他們又享太平了
[00:10:01.820 --> 00:10:03.580]  很可惜在安寧日子裡面
[00:10:03.580 --> 00:10:05.260]  他們又固態服盟
[00:10:05.260 --> 00:10:06.660]  又再離開神
[00:10:06.660 --> 00:10:09.580]  又再重複這些方法
[00:10:09.580 --> 00:10:12.420]  神就用一樣的再重複
[00:10:12.420 --> 00:10:15.860]  就是向外敵帶進去攻擊他們
[00:10:15.860 --> 00:10:18.260]  所以是一個很無奈的循環
[00:10:18.260 --> 00:10:21.780]  我們看看《士師記》第四章第一到第二節
[00:10:21.780 --> 00:10:22.820]  已忽死後
[00:10:22.820 --> 00:10:26.340]  以色列人又行耶和華眼中看為惡的事
[00:10:26.340 --> 00:10:28.580]  耶和華就拜他們賦予
[00:10:28.580 --> 00:10:32.260]  在加索作王的迦南王耶賓手中
[00:10:32.260 --> 00:10:35.700]  因為他們士師死了之後已忽
[00:10:35.700 --> 00:10:38.420]  他們又行耶和華眼中看為惡的事
[00:10:38.420 --> 00:10:40.180]  這個循環會不會
[00:10:40.180 --> 00:10:41.220]  我已經多次提到
[00:10:41.220 --> 00:10:44.100]  當我們基督徒的寫照
[00:10:44.100 --> 00:10:45.620]  當我們有事的時候
[00:10:45.620 --> 00:10:47.060]  我們會求告神
[00:10:47.060 --> 00:10:48.180]  求神幫助
[00:10:48.180 --> 00:10:49.700]  並且許下一些承諾
[00:10:49.700 --> 00:10:52.940]  但是當神來幫助我們渡過難關之後
[00:10:52.940 --> 00:10:55.980]  我們沒有機會將這些承諾拋之於路後
[00:10:55.980 --> 00:10:57.420]  愛去犯錯
[00:10:57.420 --> 00:11:01.380]  結果神無奈又要出一個愛的懲罰
[00:11:01.380 --> 00:11:03.180]  所以當我們回轉
[00:11:03.180 --> 00:11:07.020]  很希望今天我們每一個參與者
[00:11:07.020 --> 00:11:11.020]  甚至在YouTube看《茶經》的人
[00:11:11.020 --> 00:11:14.220]  都不要做這些事
[00:11:14.220 --> 00:11:16.460]  不要重蹈子民所犯的錯
[00:11:16.460 --> 00:11:17.300]  好了
[00:11:17.300 --> 00:11:20.340]  我們今次會看看《女權當道》
[00:11:20.340 --> 00:11:22.940]  當子民呼求神的時候
[00:11:22.940 --> 00:11:25.900]  神就興起底波拉
[00:11:25.900 --> 00:11:29.780]  我們要留意下星期我們會特別講《女權當道》
[00:11:29.780 --> 00:11:32.820]  底波拉特別被標籤為什麼呢?
[00:11:32.820 --> 00:11:37.380]  是拉比多的妻子
[00:11:37.380 --> 00:11:39.140]  《聖經》稱祂為什麼呢?
[00:11:39.140 --> 00:11:41.140]  稱祂為先知
[00:11:41.140 --> 00:11:44.820]  是代表神彌大人去傳訊息教導子民的
[00:11:44.820 --> 00:11:46.100]  但都是作事司
[00:11:46.100 --> 00:11:47.340]  就是要去審判的
[00:11:47.340 --> 00:11:50.580]  我們看看《事司》第四章第五節
[00:11:50.580 --> 00:11:54.460]  「她住在以法連三地拉瑪和伯特利中間
[00:11:54.460 --> 00:11:56.460]  在底波拉的中樹下
[00:11:56.460 --> 00:11:59.660]  以色列人都上她那裡去聽判斷
[00:11:59.660 --> 00:12:03.820]  她身兼至少三職
[00:12:03.820 --> 00:12:05.820]  甚至四重身份
[00:12:05.820 --> 00:12:07.820]  她是人的妻子
[00:12:07.820 --> 00:12:09.820]  她是先知
[00:12:09.820 --> 00:12:11.820]  她是事司
[00:12:11.820 --> 00:12:14.300]  還可以是人的母親
[00:12:14.300 --> 00:12:17.660]  在那時男權當道的時代裡面
[00:12:17.660 --> 00:12:20.780]  顯然她是一個很突出的人物
[00:12:20.780 --> 00:12:23.740]  其實神不會因為那個人的性別
[00:12:23.740 --> 00:12:25.740]  而做出選擇
[00:12:25.740 --> 00:12:27.020]  一定是男的
[00:12:27.020 --> 00:12:28.220]  不會選女的
[00:12:28.220 --> 00:12:30.700]  今天最重要的是什麼呢?
[00:12:30.700 --> 00:12:33.340]  留意我強調這句
[00:12:33.340 --> 00:12:37.180]  是你的心志和願不願意為神擺上
[00:12:37.180 --> 00:12:40.380]  如果你有這份心志願意為神擺上
[00:12:40.380 --> 00:12:42.380]  神是不會理你的性別的
[00:12:42.380 --> 00:12:43.900]  也會有理由縱容你
[00:12:43.900 --> 00:12:45.420]  作為妻子
[00:12:45.420 --> 00:12:47.420]  她要照顧自己的家庭
[00:12:47.420 --> 00:12:49.420]  如果有孩子的時候
[00:12:49.420 --> 00:12:51.420]  她當然要照顧自己的孩子
[00:12:51.420 --> 00:12:53.420]  更要承擔雙重的職份
[00:12:53.420 --> 00:12:55.020]  就是事司和先知
[00:12:55.020 --> 00:12:57.020]  所以委實是不容易的
[00:12:57.020 --> 00:12:59.020]  但是深信神必定會加力
[00:12:59.020 --> 00:13:01.020]  但是不得不承認
[00:13:01.020 --> 00:13:05.020]  現在很多的教會
[00:13:05.020 --> 00:13:09.020]  他們的領導人都是什麼呢?
[00:13:09.020 --> 00:13:12.060]  都是女多男少
[00:13:12.060 --> 00:13:15.340]  都是女士們
[00:13:15.340 --> 00:13:17.340]  她又要照顧家庭
[00:13:17.340 --> 00:13:19.340]  又要來打理家務
[00:13:19.340 --> 00:13:21.340]  但都做很多教會的工作
[00:13:21.340 --> 00:13:25.340]  這就是我去非制的時候
[00:13:25.340 --> 00:13:27.340]  非制教會的執事
[00:13:27.340 --> 00:13:29.340]  有沒有留意到
[00:13:29.340 --> 00:13:31.340]  右邊那個是牧師
[00:13:31.340 --> 00:13:33.340]  1、2、3、4、5
[00:13:33.340 --> 00:13:35.340]  五女一男
[00:13:35.340 --> 00:13:37.340]  即是五個女士
[00:13:37.340 --> 00:13:39.340]  一個男士是執事
[00:13:39.340 --> 00:13:41.340]  他們都不容易的
[00:13:41.340 --> 00:13:43.340]  因為我們探訪他們
[00:13:43.340 --> 00:13:45.340]  他們自己又要打理店鋪
[00:13:45.340 --> 00:13:47.340]  又要照顧孩子和丈夫
[00:13:47.340 --> 00:13:49.340]  還要出席教會祈禱會侍奉
[00:13:49.340 --> 00:13:51.340]  所以很佩服他們
[00:13:51.340 --> 00:13:53.340]  反而有時候我們男士是有些失色的
[00:13:53.340 --> 00:13:58.340]  看到底波拉去呼召領導
[00:13:58.340 --> 00:14:01.340]  底波拉接受到神的巧遇
[00:14:01.340 --> 00:14:05.340]  就吩咐巴拉來解救以色列人
[00:14:05.340 --> 00:14:09.340]  我們看看《事詩記》第四章第六到第七節
[00:14:09.340 --> 00:14:12.340]  「他打發人從拿弗他利的基底斯
[00:14:12.340 --> 00:14:16.340]  將亞比羅恩的兒子巴拉召了來
[00:14:16.340 --> 00:14:17.340]  對他說:
[00:14:17.340 --> 00:14:19.340]  『也護話以色列的神吩咐你說
[00:14:19.340 --> 00:14:24.340]  你率領一萬拿弗他利和西布倫人上他撲山去
[00:14:24.340 --> 00:14:26.340]  我必使耶賓的將軍西西拉
[00:14:26.340 --> 00:14:31.340]  率領他的車輛和全軍往基遜河到你那裡去
[00:14:31.340 --> 00:14:33.340]  我必將他交在你手中』」
[00:14:33.340 --> 00:14:36.340]  究竟巴拉是甚麼人呢?
[00:14:36.340 --> 00:14:38.340]  聖經沒有詳細記載
[00:14:38.340 --> 00:14:42.340]  《事詩記》也沒有直接稱巴拉為「事司」
[00:14:42.340 --> 00:14:44.340]  但以色列人的傳統
[00:14:44.340 --> 00:14:48.340]  就將他列為「事司」的其中一位
[00:14:48.340 --> 00:14:51.340]  但是巴拉如果我們這樣推測
[00:14:51.340 --> 00:14:55.340]  可能是一位出身很顯赫的知名人士
[00:14:55.340 --> 00:14:58.340]  《事詩記》作者特別提到他父親的名字
[00:14:58.340 --> 00:15:02.340]  巴拉是來自拿弗他利的基底斯
[00:15:02.340 --> 00:15:08.340]  這個地方和古代的通商要道米吉多
[00:15:08.340 --> 00:15:10.340]  只是數英里的距離
[00:15:10.340 --> 00:15:16.340]  所以他很可能擁有了非常豐厚的財富和名望
[00:15:16.340 --> 00:15:22.340]  因為他能夠號召一萬人來和他同行
[00:15:22.340 --> 00:15:26.340]  不要忘記這一萬人不是和他去旅行
[00:15:26.340 --> 00:15:28.340]  而是去打仗
[00:15:28.340 --> 00:15:30.340]  可能要付上生命的危險
[00:15:30.340 --> 00:15:33.340]  但都要有人來跟從他的時候
[00:15:33.340 --> 00:15:36.340]  所以我們不可以輕忽巴拉
[00:15:36.340 --> 00:15:39.340]  他也一定有他的功勞在當中
[00:15:39.340 --> 00:15:44.340]  而事實上神都可以用人的資源來完成他的計劃
[00:15:44.340 --> 00:15:46.340]  正如我說的
[00:15:46.340 --> 00:15:50.340]  較為有錢的人他們可以有較多的奉獻
[00:15:50.340 --> 00:15:52.340]  來支持這樣的事工
[00:15:52.340 --> 00:15:54.340]  就像上次我說的
[00:15:54.340 --> 00:15:57.340]  當年我們名人堂要買地方的時候
[00:15:57.340 --> 00:15:58.340]  我們只有60萬
[00:15:58.340 --> 00:16:00.340]  但是要買600萬的物業
[00:16:00.340 --> 00:16:04.340]  但是我一個月就已經籌到100萬出來
[00:16:04.340 --> 00:16:08.340]  而其中一個家庭一次過奉獻50萬
[00:16:08.340 --> 00:16:09.340]  因為他是廠家來的
[00:16:09.340 --> 00:16:10.340]  他很愛主的
[00:16:10.340 --> 00:16:13.340]  那時候他就願意奉獻50萬
[00:16:13.340 --> 00:16:15.340]  因為他有錢
[00:16:15.340 --> 00:16:16.340]  有神的祝福
[00:16:16.340 --> 00:16:18.340]  他就去做更多的工作
[00:16:18.340 --> 00:16:21.340]  去支持更多的福音工作
[00:16:21.340 --> 00:16:22.340]  所以這是很重要的
[00:16:22.340 --> 00:16:26.340]  所以巴拉應該就是拿伐他尼的統治階級
[00:16:26.340 --> 00:16:31.340]  因此底波拉就來帶入他特別的蒙神指示
[00:16:31.340 --> 00:16:33.340]  去呼召他出來
[00:16:33.340 --> 00:16:36.340]  當然底波拉一定有神的指示
[00:16:36.340 --> 00:16:38.340]  才會選擇選擇巴拉
[00:16:38.340 --> 00:16:40.340]  巴拉原本的名字是什麼呢?
[00:16:40.340 --> 00:16:43.340]  意思就是閃電 很快的
[00:16:43.340 --> 00:16:45.340]  快速的意思
[00:16:45.340 --> 00:16:48.340]  但是有時候名字是剛剛相反的
[00:16:48.340 --> 00:16:50.340]  正如我說過
[00:16:50.340 --> 00:16:53.340]  我家裡有三個兒子
[00:16:53.340 --> 00:16:55.340]  我爸爸我叫永善
[00:16:55.340 --> 00:16:57.340]  我是最兇的那個
[00:16:57.340 --> 00:16:59.340]  我大弟弟叫永安
[00:16:59.340 --> 00:17:01.340]  但是他的健康較為弱一點
[00:17:01.340 --> 00:17:03.340]  永明不要說了
[00:17:03.340 --> 00:17:07.340]  某個程度讀書不是最厲害的那個
[00:17:07.340 --> 00:17:10.340]  所以你留意到有時候名字是剛剛相反的
[00:17:10.340 --> 00:17:13.340]  巴拉原本的名字叫閃電
[00:17:13.340 --> 00:17:16.340]  但是他很多東西是猶豫不決的
[00:17:16.340 --> 00:17:18.340]  在整個行動當中
[00:17:18.340 --> 00:17:20.340]  你會更加留意到
[00:17:20.340 --> 00:17:22.340]  他往往是遲人一步的
[00:17:22.340 --> 00:17:25.340]  我沒有怎麼看如來神掌
[00:17:25.340 --> 00:17:27.340]  如來神掌的高佬傳
[00:17:27.340 --> 00:17:29.340]  就叫做東島祥尼
[00:17:29.340 --> 00:17:33.340]  東島祥尼每次都是慢人一步的
[00:17:33.340 --> 00:17:38.340]  遲了一步被一個婦人殺了
[00:17:38.340 --> 00:17:40.340]  他就失去了他的榮耀
[00:17:40.340 --> 00:17:42.340]  但是在原文裏面
[00:17:42.340 --> 00:17:45.340]  你留意到是很特別的
[00:17:45.340 --> 00:17:46.340]  它說到
[00:17:46.340 --> 00:17:52.340]  豈不知耶和華以色列的神吩咐你說
[00:17:52.340 --> 00:17:55.340]  你留意到在中文聖經裏面
[00:17:55.340 --> 00:17:58.340]  沒有這個字翻譯出來
[00:17:58.340 --> 00:18:00.340]  但是其實
[00:18:00.340 --> 00:18:05.340]  底波拉跟他說你不是知道耶和華以色列神吩咐你要這樣做嗎?
[00:18:05.340 --> 00:18:12.340]  即是說巴拉絕對不是第一次聽到底波拉
[00:18:12.340 --> 00:18:14.340]  叫他去打仗
[00:18:14.340 --> 00:18:15.340]  他就去
[00:18:15.340 --> 00:18:17.340]  你想一想
[00:18:17.340 --> 00:18:21.340]  如果他第一次聽到底波拉叫他打仗
[00:18:21.340 --> 00:18:24.340]  他會不會即時有回應呢?
[00:18:24.340 --> 00:18:26.340]  要找命搏的
[00:18:26.340 --> 00:18:29.340]  還要呼召這麼多人跟從他
[00:18:29.340 --> 00:18:30.340]  絕對不容易
[00:18:30.340 --> 00:18:35.340]  所以巴拉應該一早已經有神的呼召
[00:18:35.340 --> 00:18:37.340]  不過他猶豫不決
[00:18:37.340 --> 00:18:39.340]  後來底波拉來的時候
[00:18:39.340 --> 00:18:43.340]  就引證了他這個呼召
[00:18:43.340 --> 00:18:47.340]  正如當年我很清楚神呼召我要做傳道人的時候
[00:18:47.340 --> 00:18:50.340]  其實我有很多很多的呼召
[00:18:50.340 --> 00:18:51.340]  不是一次
[00:18:51.340 --> 00:18:53.340]  但是我都拒絕
[00:18:53.340 --> 00:18:58.340]  後來我要求神給我一些特別的經歷
[00:18:58.340 --> 00:19:01.340]  然後真的有這些特別的經歷的時候
[00:19:01.340 --> 00:19:02.340]  特別的經歷是甚麼呢?
[00:19:02.340 --> 00:19:03.340]  好像很簡單
[00:19:03.340 --> 00:19:05.340]  你給我看傳福音不就很重要了嗎?
[00:19:05.340 --> 00:19:08.340]  但接著那一年我第一次去宣道園
[00:19:08.340 --> 00:19:10.340]  做福音營的導師
[00:19:10.340 --> 00:19:13.340]  接觸一些東頭村的小朋友
[00:19:13.340 --> 00:19:16.340]  我沒有去過東頭村的七層大廈
[00:19:16.340 --> 00:19:18.340]  也在那一年我第一次回中國大陸
[00:19:18.340 --> 00:19:19.340]  我是甚麼呢?
[00:19:19.340 --> 00:19:21.340]  我是在香港出生的
[00:19:21.340 --> 00:19:22.340]  在香港長大的
[00:19:22.340 --> 00:19:27.340]  我18、19歲才第一次回中國大陸
[00:19:27.340 --> 00:19:28.340]  就是文革的後期
[00:19:28.340 --> 00:19:32.340]  我看到中國人民需要福音的時候
[00:19:32.340 --> 00:19:36.340]  這些就引證了我的呼召
[00:19:36.340 --> 00:19:38.340]  最後我決定去獻身
