
[00:00:00.000 --> 00:00:04.480]  我相信弟兄姊妹信主多年了
[00:04:22.080 --> 00:04:25.120]  這人若是先知
[00:04:25.120 --> 00:04:28.840]  必定知道摸他的是誰
[00:04:28.840 --> 00:04:30.760]  是怎樣的女人
[00:04:30.760 --> 00:04:33.400]  因為他是個罪人
[00:04:33.400 --> 00:04:37.120]  他不單不喜歡這個女人
[00:04:37.120 --> 00:04:41.080]  連耶穌被摸他也不喜歡
[00:04:41.080 --> 00:04:46.440]  當時西門不是很高興
[00:04:46.440 --> 00:04:50.640]  可能怕這個女人令他丟臉
[00:04:50.640 --> 00:04:57.240]  聖經說他跟他旁邊的人在竊竊私語
[00:04:57.240 --> 00:05:00.960]  又說悄悄話
[00:05:00.960 --> 00:05:05.080]  表現他非常不滿意
[00:05:05.080 --> 00:05:09.600]  三十六節提到法利塞人
[00:05:09.600 --> 00:05:12.720]  法利塞人是甚麼人呢?
[00:05:12.720 --> 00:05:17.840]  大家讀了那麼多聖經應該都知道
[00:05:17.840 --> 00:05:20.560]  有沒有人答法利塞是甚麼人?
[00:05:20.560 --> 00:05:22.760]  如果罵人家法利塞人即是甚麼人?
[00:05:22.760 --> 00:05:25.280]  有沒有人能夠回答到法利塞人是甚麼人?
[00:05:25.280 --> 00:05:28.520]  如果罵人家是法利塞人又是甚麼意思?
[00:05:28.520 --> 00:05:40.040]  大家都知道他們是一個熟悉舊約律法
[00:05:40.040 --> 00:05:43.000]  又嚴守律法的人
[00:05:43.000 --> 00:05:46.440]  他們想跟別人分別出來
[00:05:46.440 --> 00:05:49.840]  他們整天都自以為意
[00:05:49.840 --> 00:05:54.120]  以為自己比別人好
[00:05:54.120 --> 00:05:57.640]  當他們見到這個女人的時候
[00:05:57.640 --> 00:06:01.320]  她就想起她的工作
[00:06:01.320 --> 00:06:05.360]  但他們沒有看到耶穌的心
[00:06:05.360 --> 00:06:09.760]  於是耶穌糾正西門
[00:06:09.760 --> 00:06:12.640]  四十到四十三節
[00:06:12.640 --> 00:06:15.360]  耶穌對西門說
[00:06:15.360 --> 00:06:21.040]  有一個債主欠他的債
[00:06:21.040 --> 00:06:26.600]  一個人欠五兩
[00:06:26.600 --> 00:06:30.680]  但他們都無力償還
[00:06:30.680 --> 00:06:34.000]  但主人都赦免了他們
[00:06:34.000 --> 00:06:36.080]  除去他們的債務
[00:06:36.080 --> 00:06:38.160]  耶穌說
[00:06:38.160 --> 00:06:44.400]  哪一個會更加感謝呢?
[00:06:44.400 --> 00:06:47.160]  耶穌說
[00:06:47.160 --> 00:06:50.240]  非常明顯
[00:06:50.240 --> 00:06:52.480]  就是那個多得赦免的那個
[00:06:52.480 --> 00:06:55.880]  因為他更加能夠體會債主的寬容
[00:06:55.880 --> 00:06:58.280]  因為他更加能夠體會債主的寬容
[00:06:58.280 --> 00:06:59.640]  兄弟姐妹
[00:06:59.640 --> 00:07:06.320]  如果在人生裏面你曾經有過軟弱
[00:07:06.320 --> 00:07:10.920]  甚至過過一些敗壞的生活
[00:07:10.920 --> 00:07:15.360]  當你經歷過主耶穌給你的赦免
[00:07:15.360 --> 00:07:20.560]  你心裏面一定有很大的感動
[00:07:20.560 --> 00:07:23.040]  我經常很體會這句說話
[00:07:23.040 --> 00:07:26.120]  我經常很體會這句說話
[00:07:26.120 --> 00:07:28.200]  因為我自小在家裏面
[00:07:28.200 --> 00:07:30.480]  大家家人都不太重視我
[00:07:30.480 --> 00:07:32.960]  因為我自小在家裏頭
[00:07:32.960 --> 00:07:34.840]  大家都不太重視我
[00:07:34.840 --> 00:07:36.480]  我比較頑皮的
[00:07:36.480 --> 00:07:37.640]  我比較頑皮的
[00:07:37.640 --> 00:07:39.600]  我不是做壞事的人
[00:07:39.600 --> 00:07:40.920]  我不是做壞事的人
[00:07:40.920 --> 00:07:42.640]  但我是一個古靈精怪的人
[00:07:42.640 --> 00:07:44.360]  但是我是一個古靈精怪的人
[00:07:44.360 --> 00:07:48.240]  所以當神呼召我的時候
[00:07:48.240 --> 00:07:50.320]  我經常都覺得上帝你有沒有搞錯
[00:07:50.320 --> 00:07:53.520]  我經常都覺得上帝你有沒有搞錯
[00:07:53.520 --> 00:07:55.280]  就算我進了神學院
[00:07:55.280 --> 00:07:56.720]  就算我進了神學院
[00:07:56.720 --> 00:07:59.400]  神學院大部分的人都很正經
[00:07:59.400 --> 00:08:01.560]  神學院大部分的人都很正經
[00:08:01.560 --> 00:08:04.040]  我可以上完課以後
[00:08:04.040 --> 00:08:05.760]  我可以上完課以後
[00:08:05.760 --> 00:08:07.320]  那你要上樓梯
[00:08:07.320 --> 00:08:08.280]  那你要上樓梯
[00:08:08.280 --> 00:08:10.720]  一上到樓梯我突然間就會站在那裏
[00:08:10.720 --> 00:08:12.200]  一上到樓梯我就突然間站起來
[00:08:12.200 --> 00:08:14.560]  不停地看
[00:08:14.560 --> 00:08:16.160]  好像在研究一些東西
[00:08:16.160 --> 00:08:18.480]  好像在研究一些東西
[00:08:18.480 --> 00:08:21.920]  然後我身邊的同學又看看有什麼東西看
[00:08:21.920 --> 00:08:25.320]  然後我身邊的同學又在那邊看
[00:08:25.320 --> 00:08:26.640]  看看有什麼東西我看
[00:08:26.640 --> 00:08:28.320]  當我聚集了一群人的時候
[00:08:28.320 --> 00:08:29.440]  當我聚集了一群人的時候
[00:08:29.440 --> 00:08:30.960]  我就很開心地走了
[00:08:30.960 --> 00:08:32.280]  我就很開心地走了
[00:08:32.280 --> 00:08:34.480]  我整天就是一個古靈精怪的人
[00:08:34.480 --> 00:08:35.840]  我整天就是一個古靈精怪的人
[00:08:35.840 --> 00:08:38.040]  所以當上帝要用我的時候
[00:08:38.040 --> 00:08:39.440]  所以當上帝要用我的時候
[00:08:39.440 --> 00:08:41.640]  我經常都問:你真的要用我嗎?
[00:08:41.640 --> 00:08:43.920]  我經常都問:你真的是要用我嗎?
[00:08:43.920 --> 00:08:46.280]  所以我自己心裏面都覺得
[00:08:46.280 --> 00:08:47.880]  主要是如果你要真的用我
[00:08:47.880 --> 00:08:50.160]  所以我心裏面經常覺得
[00:08:50.160 --> 00:08:52.360]  主如果你願意用我的話
[00:08:52.360 --> 00:08:54.120]  我是願意努力地服侍你
[00:08:54.120 --> 00:08:55.360]  我是願意努力地服侍你
[00:08:55.360 --> 00:08:56.760]  來回應你對我的愛
[00:08:56.760 --> 00:08:58.520]  來回應你對我的愛
[00:08:58.520 --> 00:09:01.880]  你會不會因為你信主的日子太久的時候
[00:09:01.880 --> 00:09:03.680]  你會不會因為你信主的日子太久的時候
[00:09:03.680 --> 00:09:05.840]  而忘記有機會服侍主呢?
[00:09:05.840 --> 00:09:05.840]  而忘記有機會服侍主呢?
[00:09:05.840 --> 00:09:06.840]  是恩典來的
[00:09:06.840 --> 00:09:06.880]  是恩典來的
[00:09:06.880 --> 00:09:08.800]  我忘記了有機會去服侍主
[00:09:08.800 --> 00:09:09.280]  是恩典來的
[00:09:09.280 --> 00:09:11.640]  當時主耶穌提出了一些比喻
[00:09:11.640 --> 00:09:13.440]  當時主耶穌提出了一些比喻
[00:09:13.440 --> 00:09:15.440]  祂說:哪一個更愛主呢?
[00:09:15.440 --> 00:09:17.000]  祂說:哪一個更愛主呢?
[00:09:17.000 --> 00:09:18.000]  答案就是
[00:09:18.000 --> 00:09:19.000]  答案就是
[00:09:19.000 --> 00:09:20.880]  多德恩典的那個
[00:09:20.880 --> 00:09:22.880]  答案就是多德恩典的那個
[00:09:22.880 --> 00:09:25.080]  有些人認為有機會服侍主
[00:09:25.080 --> 00:09:27.360]  有些人認為有機會服侍主
[00:09:27.360 --> 00:09:29.160]  是幫牧師傳導人做事
[00:09:29.160 --> 00:09:30.680]  是幫牧師傳導人做事
[00:09:30.680 --> 00:09:32.480]  他們忘記有機會服侍主
[00:09:32.480 --> 00:09:33.680]  他們忘記了有機會服侍主
[00:09:33.680 --> 00:09:34.680]  是神的恩典
[00:09:34.680 --> 00:09:36.200]  是神的恩典
[00:09:36.200 --> 00:09:37.880]  有一晚我收到一個電話
[00:09:37.880 --> 00:09:39.320]  有一晚我收到一個電話
[00:09:39.320 --> 00:09:42.160]  有一個青年人打電話給我
[00:09:42.160 --> 00:09:43.720]  有一個青年人打電話找我
[00:09:43.720 --> 00:09:46.240]  他在教會裏面做了執事兩年
[00:09:46.240 --> 00:09:49.320]  他在教會裏面做了執事兩年
[00:09:49.320 --> 00:09:50.440]  他說很辛苦
[00:09:50.440 --> 00:09:51.640]  他說非常辛苦
[00:09:51.640 --> 00:09:53.520]  他說我決定明年不做了
[00:09:53.520 --> 00:09:55.960]  他說我決定明年不做了
[00:09:55.960 --> 00:09:58.480]  我說:那你決定辭工嗎?
[00:09:58.480 --> 00:10:00.840]  我說:那你就決定辭工了
[00:10:00.840 --> 00:10:02.040]  他說:不是
[00:10:02.040 --> 00:10:03.040]  他說:不是
[00:10:03.040 --> 00:10:04.400]  我說:我是不參選
[00:10:04.400 --> 00:10:05.840]  我說:只是不參選罷了
[00:10:05.840 --> 00:10:07.840]  我說:你等於跟神辭工
[00:10:07.840 --> 00:10:10.520]  我說:那你等於跟神辭工吧
[00:10:10.520 --> 00:10:12.520]  我說:選不到,沒得說
[00:10:12.520 --> 00:10:14.200]  我說:選不到,沒話說
[00:10:14.200 --> 00:10:15.800]  但是你知道你一定選到
[00:10:15.800 --> 00:10:17.480]  但是你知道你一定選到
[00:10:17.480 --> 00:10:18.400]  所以你不選
[00:10:18.400 --> 00:10:19.200]  所以你不選
[00:10:19.200 --> 00:10:20.320]  那不就是辭工了
[00:10:20.320 --> 00:10:22.040]  那就是辭工了
[00:10:22.040 --> 00:10:23.440]  他聽完之後
[00:10:23.440 --> 00:10:25.400]  他聽完之後
[00:10:25.400 --> 00:10:26.800]  耳濡目染
[00:10:26.800 --> 00:10:28.760]  就在那邊
[00:10:28.760 --> 00:10:31.080]  我就說:你年輕的時候
[00:10:31.080 --> 00:10:33.280]  我就說:你年輕的時候
[00:10:33.280 --> 00:10:34.240]  可以侍奉
[00:10:34.240 --> 00:10:34.920]  可以侍奉
[00:10:34.920 --> 00:10:36.240]  你就好好侍奉著
[00:10:36.240 --> 00:10:37.680]  你就好好地去侍奉著
[00:10:37.680 --> 00:10:38.640]  他沒有出聲
[00:10:38.640 --> 00:10:39.640]  他沒有出聲
[00:10:39.640 --> 00:10:42.440]  但後來我就問那個教會
[00:10:42.440 --> 00:10:44.800]  但後來我就問那個教會
[00:10:44.800 --> 00:10:46.200]  今年選了什麼人?
[00:10:46.200 --> 00:10:47.760]  今年選了什麼人?
[00:10:47.760 --> 00:10:49.240]  他是網上有名的
[00:10:49.240 --> 00:10:51.440]  他是網上有名的
[00:10:51.440 --> 00:10:52.640]  我有個朋友
[00:10:52.640 --> 00:10:53.600]  我有個朋友
[00:10:53.600 --> 00:10:55.040]  他是政府的牙醫
[00:10:55.040 --> 00:10:56.320]  他是政府的牙醫
[00:10:56.320 --> 00:10:58.480]  他是專登不出來掛牌
[00:10:58.480 --> 00:11:00.840]  他特意不出來掛牌
[00:11:00.840 --> 00:11:04.080]  因為他想多點時間可以服侍主
[00:11:04.080 --> 00:11:06.520]  因為他想多一些時間去服侍主
[00:11:06.520 --> 00:11:08.120]  他很熱心侍奉
[00:11:08.120 --> 00:11:09.240]  他很熱心侍奉
[00:11:09.240 --> 00:11:10.840]  他經常祈禱
[00:11:10.840 --> 00:11:11.960]  經常禱告
[00:11:11.960 --> 00:11:13.560]  那個祈禱很特別
[00:11:13.560 --> 00:11:15.160]  那個祈禱非常特別
[00:11:15.160 --> 00:11:17.040]  他說如果誰不想侍奉
[00:11:17.040 --> 00:11:18.760]  說如果誰不要侍奉的話
[00:11:18.760 --> 00:11:19.880]  不要那些恩典
[00:11:19.880 --> 00:11:20.800]  不要那些恩典
[00:11:20.800 --> 00:11:21.640]  他說主啊
[00:11:21.640 --> 00:11:22.160]  主啊
[00:11:22.160 --> 00:11:23.960]  我願意接收
[00:11:23.960 --> 00:11:26.160]  我願意把他接收
[00:11:26.160 --> 00:11:28.760]  他說朱師傅他就很努力
[00:11:28.760 --> 00:11:32.400]  誰不做他就會去撿那個死雞
[00:11:32.400 --> 00:11:33.640]  於是他就很努力了
[00:11:33.640 --> 00:11:36.600]  誰不做他就把那個活給幹
[00:11:36.600 --> 00:11:38.640]  可能他真的很願意侍奉
[00:11:38.640 --> 00:11:40.520]  可能他真的很願意去侍奉
[00:11:40.520 --> 00:11:42.120]  他的恩典真的特別多
[00:11:42.120 --> 00:11:43.360]  他的恩典也特別多
[00:11:43.360 --> 00:11:44.040]  我經常笑他
[00:11:44.040 --> 00:11:45.640]  你拿了那麼多恩典
[00:11:45.640 --> 00:11:46.520]  我經常笑他
[00:11:46.520 --> 00:11:48.080]  你拿了那麼多恩典
[00:11:48.080 --> 00:11:49.280]  如果你用不完
[00:11:49.280 --> 00:11:50.200]  你可以給一些我的
[00:11:50.200 --> 00:11:51.120]  如果你用的話
[00:11:51.120 --> 00:11:52.600]  你可以把一些給我
[00:11:52.600 --> 00:11:55.080]  在他身上也有一樣很奇怪的東西
[00:11:55.080 --> 00:11:57.480]  在他身上也有一樣非常奇怪的事情
[00:11:57.480 --> 00:11:59.080]  他是口吃的
[00:11:59.080 --> 00:12:00.120]  他是口吃的
[00:12:00.120 --> 00:12:02.560]  但是他很喜歡跟別人分享信仰
[00:12:02.560 --> 00:12:05.160]  但是他又很喜歡跟別人分享他的信仰
[00:12:05.160 --> 00:12:07.600]  每一次他跟別人分享信仰的時候
[00:12:07.600 --> 00:12:10.520]  每一次他跟別人分享信仰的時候
[00:12:10.520 --> 00:12:11.840]  或者做個人報導
[00:12:11.840 --> 00:12:13.360]  或者做個人報導的時候
[00:12:13.360 --> 00:12:14.400]  他講話很流利
[00:12:14.400 --> 00:12:15.920]  他講話非常流利
[00:12:15.920 --> 00:12:17.480]  我相信這個是神跡
[00:12:17.480 --> 00:12:18.880]  我相信這個是神跡
[00:12:18.880 --> 00:12:20.120]  這個是神的恩典
[00:12:20.120 --> 00:12:21.400]  這個是神的恩典
[00:12:21.400 --> 00:12:24.480]  《路加福音》七章44到46節
[00:12:24.480 --> 00:12:26.600]  《路加福音》七章44到46節
[00:12:26.600 --> 00:12:30.720]  耶穌就說比較西門和女人的服飾
[00:12:30.720 --> 00:12:33.120]  耶穌就比較西門跟女人的服飾
[00:12:33.120 --> 00:12:35.960]  耶穌說西門
[00:12:35.960 --> 00:12:40.400]  你看見那女人嗎?
[00:12:40.400 --> 00:12:42.760]  這句話很奇怪
[00:12:42.760 --> 00:12:45.200]  為什麼耶穌這樣問呢?
[00:12:45.200 --> 00:12:48.880]  耶穌說我進了你的家
[00:12:48.880 --> 00:12:53.280]  你沒有用水洗我的腳
[00:12:53.280 --> 00:12:58.440]  女人用眼淚濕煮的腳
[00:12:58.440 --> 00:13:04.120]  並用頭髮擦耶穌的腳
[00:13:04.120 --> 00:13:05.400]  第二
[00:13:05.400 --> 00:13:10.360]  西門沒有跟主親嘴
[00:13:10.360 --> 00:13:17.240]  女人卻不住用嘴親煮的腳
[00:13:17.240 --> 00:13:18.960]  第三
[00:13:18.960 --> 00:13:23.880]  西門沒有用油膏煮的頭
[00:13:23.880 --> 00:13:28.960]  女人則用香膏抹煮的腳
[00:13:28.960 --> 00:13:35.240]  法利賽人應該很清楚基本禮貌
[00:13:35.240 --> 00:13:41.080]  但是西門連最基本的禮貌都沒有
[00:13:41.080 --> 00:13:46.760]  究竟她請耶穌回家的動機是什麼呢?
[00:13:46.760 --> 00:13:49.480]  反而這個罪人
[00:13:49.480 --> 00:13:51.600]  被排斥的女人
[00:13:51.600 --> 00:13:56.920]  卻處處表現出對耶穌的愛
[00:13:56.920 --> 00:13:59.640]  有時候我們也要反省
[00:13:59.640 --> 00:14:02.920]  我們侍奉的動機是什麼呢?
[00:14:02.920 --> 00:14:05.520]  我們要得人稱讚
[00:14:05.520 --> 00:14:09.440]  或者是得主的稱讚
[00:14:09.440 --> 00:14:15.120]  我在尖閣鎮已經四年半了
[00:14:15.120 --> 00:14:17.520]  我最初來的時候
[00:14:17.520 --> 00:14:21.080]  我經常告訴弟兄姐妹
[00:14:21.080 --> 00:14:23.200]  我是新來的
[00:14:23.200 --> 00:14:25.440]  現在四年半了
[00:14:25.440 --> 00:14:27.240]  他們經常跟我說
[00:14:27.240 --> 00:14:31.320]  你現在不是新來的了
[00:14:31.320 --> 00:14:35.280]  我有一樣東西注意到
[00:14:35.280 --> 00:14:41.240]  我發覺最不讓人發掘的工作
[00:14:41.240 --> 00:14:43.320]  就是一些維修
[00:14:43.320 --> 00:14:44.440]  就是一些維修
[00:14:44.440 --> 00:14:47.560]  音響的工作
[00:14:47.560 --> 00:14:52.760]  教會已經有這麼多年的歷史了
[00:14:52.760 --> 00:14:57.240]  所以實在有很多東西需要維修
[00:14:57.240 --> 00:15:01.760]  在教會第一個認識的弟兄,大家知不知道是誰呢?
[00:15:01.760 --> 00:15:06.600]  在教會第一個認識的弟兄是哪一位?你們知道嗎?
[00:15:06.600 --> 00:15:08.760]  是蔡先生
[00:15:08.760 --> 00:15:13.120]  我最初以為他是這裡請回來的工人
[00:15:13.120 --> 00:15:16.840]  我最初以為他是這裡請回來的工人
[00:15:16.840 --> 00:15:20.320]  為什麼你經常在這裡又揭開這裡又揭開那裡
[00:15:20.320 --> 00:15:22.040]  又弄這裡又弄那裡?
[00:15:22.040 --> 00:15:27.320]  為什麼整天看電視又把這裡打開又把那裡打開又修理這個又修理那個呢?
[00:15:27.320 --> 00:15:29.960]  後來才知道他是主管
[00:15:29.960 --> 00:15:32.360]  後來才知道他是主管
[00:15:32.360 --> 00:15:33.960]  是維修部的主管
[00:15:33.960 --> 00:15:35.680]  是維修部的主管
[00:15:35.680 --> 00:15:36.880]  音響也是
[00:15:36.880 --> 00:15:40.360]  當大家現在發覺我們去到哪個位置都好
[00:15:40.360 --> 00:15:41.600]  音響大家也發覺
[00:15:41.600 --> 00:15:45.280]  你都能夠聽到崇拜的進行
[00:15:45.280 --> 00:15:47.720]  你都可以聽到崇拜的進行
[00:15:47.720 --> 00:15:54.960]  也真的看到執事們他們真的花了很多心機去處理各樣的工作
[00:15:54.960 --> 00:15:59.720]  可以看見執事們是花了很多的心機去處理這些工作
[00:15:59.720 --> 00:16:03.160]  很多時候半夜三更他們回來搞這個搞那個
[00:16:03.160 --> 00:16:06.920]  很多時候半夜三更他們就回來弄這個弄那個
[00:16:06.920 --> 00:16:09.800]  好在他們的妻子對他們百般的信任
[00:16:09.800 --> 00:16:12.560]  好在他們的妻子對他們是百般的信任
[00:16:12.560 --> 00:16:15.240]  要不然你想想搞到半夜三更回來了
[00:16:15.240 --> 00:16:18.120]  要不然你們想想如果半夜三更他們才回來
[00:16:18.120 --> 00:16:19.920]  實在是一件不容易的事情
[00:16:19.920 --> 00:16:21.320]  實在是一件不容易的事情
[00:16:21.320 --> 00:16:22.920]  我相信他們的服侍
[00:16:22.920 --> 00:16:24.000]  我相信他們的服侍
[00:16:24.000 --> 00:16:25.600]  是會得到上帝的稱讚
[00:16:25.600 --> 00:16:26.600]  是會得到上帝的稱讚
[00:16:26.600 --> 00:16:29.840]  真是提出這個女人一見到耶穌
[00:16:29.840 --> 00:16:31.600]  真是提到這個女人一見到耶穌
[00:16:31.600 --> 00:16:33.840]  就開心激動到流眼淚
[00:16:33.840 --> 00:16:35.760]  就開心激動到流眼淚
[00:16:35.760 --> 00:16:37.360]  我還沒有做傳導人的時候
[00:16:37.360 --> 00:16:38.720]  我還沒有做傳導人的時候
[00:16:38.720 --> 00:16:40.040]  在教會的團契
[00:16:40.040 --> 00:16:41.080]  在教會的團契
[00:16:41.080 --> 00:16:43.640]  我第一個職位是總務
[00:16:43.640 --> 00:16:45.080]  第一個職位是總務
[00:16:45.080 --> 00:16:47.080]  我牧師經常提醒我
[00:16:47.080 --> 00:16:48.160]  我牧師經常提醒我
[00:16:48.160 --> 00:16:49.560]  當你侍奉的時候
[00:16:49.560 --> 00:16:50.320]  當你侍奉的時候
[00:16:50.320 --> 00:16:52.400]  不要只為了工作而工作
[00:16:52.400 --> 00:16:54.280]  不要只為了工作而工作
[00:16:54.280 --> 00:16:58.440]  而忘記工作背後是服侍著我們這位主
[00:16:58.440 --> 00:17:02.520]  而忘記了工作背後是服侍我們這一位主
[00:17:02.520 --> 00:17:04.840]  透過服侍帶出那種動力
[00:17:04.840 --> 00:17:06.920]  透過服侍帶出那種動力
[00:17:06.920 --> 00:17:07.760]  帶愛
[00:17:07.760 --> 00:17:08.520]  就是愛
[00:17:08.520 --> 00:17:10.760]  如果侍奉沒有帶著愛
[00:17:10.760 --> 00:17:12.520]  如果侍奉沒有帶著愛
[00:17:12.520 --> 00:17:14.840]  你會發覺你很容易疲倦
[00:17:14.840 --> 00:17:18.600]  你會發覺你很容易疲倦
[00:17:18.600 --> 00:17:21.680]  第二你會發覺這個女人弄濕了耶穌的腳
[00:17:21.680 --> 00:17:24.360]  第二你會發覺這個女人弄濕了耶穌的腳
[00:17:24.360 --> 00:17:28.920]  竟然把頭髮打散為耶穌抹乾
[00:17:28.920 --> 00:17:32.800]  竟然把頭髮打散為耶穌抹乾
[00:17:32.800 --> 00:17:34.680]  如果用我們現在世俗的眼光
[00:17:34.680 --> 00:17:37.160]  如果以我們現在世俗的眼光
[00:17:37.160 --> 00:17:38.240]  我們會怎麼想呢
[00:17:38.240 --> 00:17:41.080]  我們會想什麼呢
[00:17:41.080 --> 00:17:43.000]  他們兩個當然有些東西
[00:17:43.000 --> 00:17:46.680]  他們兩個當然有些東西
[00:17:46.680 --> 00:17:49.760]  這個女人的頭髮本來是紮著的
[00:17:49.760 --> 00:17:52.640]  因為這個女人的頭髮本來是綁起來的
[00:17:52.640 --> 00:17:53.960]  突然打散
[00:17:53.960 --> 00:17:55.040]  突然打散了
[00:17:55.040 --> 00:17:56.480]  在當時的社會
[00:17:56.480 --> 00:17:57.440]  在當時的社會
[00:17:57.440 --> 00:17:59.000]  女人當著人
[00:17:59.000 --> 00:17:59.920]  女性
[00:17:59.920 --> 00:18:01.400]  打散頭髮
[00:18:01.400 --> 00:18:02.960]  把頭髮打散
[00:18:02.960 --> 00:18:04.360]  是不正經的女人
[00:18:04.360 --> 00:18:05.640]  是不正經的女人
[00:18:05.640 --> 00:18:08.200]  但似乎她一點都不介意別人怎麼看她
[00:18:08.200 --> 00:18:10.760]  但是她似乎一點都不介意別人怎麼看她
[00:18:10.760 --> 00:18:11.840]  怎麼批評她
[00:18:11.840 --> 00:18:12.840]  怎麼樣批評她
[00:18:12.840 --> 00:18:13.960]  她一心一意
[00:18:13.960 --> 00:18:14.800]  她一心一意
[00:18:14.800 --> 00:18:16.280]  只是想到主耶穌
[00:18:16.280 --> 00:18:17.440]  只是想到主耶穌
[00:18:17.440 --> 00:18:19.840]  她的眼淚弄濕了耶穌的腳
[00:18:19.840 --> 00:18:22.000]  她的眼淚弄濕了耶穌的腳
[00:18:22.000 --> 00:18:25.800]  她只是一心想為耶穌抹乾她的腳
[00:18:25.800 --> 00:18:28.600]  她只是一心想為耶穌抹乾她的腳
[00:18:28.600 --> 00:18:30.160]  她不理其他人怎麼看
[00:18:30.160 --> 00:18:31.600]  她不理別人怎麼看
