
[00:00:00.000 --> 00:00:03.200]  上次和大家開始講到禮儀的問題
[00:05:18.000 --> 00:05:19.300]  因為在那一刻裏面
[00:05:19.300 --> 00:05:20.600]  他會得到一些東西
[00:05:20.600 --> 00:05:22.800]  而這些東西使得他出來的時候
[00:05:22.800 --> 00:05:24.600]  更加肯定這件事
[00:05:24.600 --> 00:05:25.800]  如果漂亮就更加好了
[00:05:25.800 --> 00:05:27.000]  不漂亮就說自己不誠心
[00:05:27.000 --> 00:05:28.400]  再來過真的沒有所謂的
[00:05:28.400 --> 00:05:29.800]  知道漂亮為止
[00:05:29.800 --> 00:05:32.100]  很多這些情形就是
[00:05:32.100 --> 00:05:33.800]  我們似乎見到他做一些
[00:05:33.800 --> 00:05:35.200]  迷信行動
[00:05:35.200 --> 00:05:36.200]  你上一支香而已
[00:05:36.200 --> 00:05:37.600]  沒有人看著你
[00:05:37.600 --> 00:05:39.200]  你給誰吃那些衣紙
[00:05:39.200 --> 00:05:42.600]  我們會這樣從一個
[00:05:42.600 --> 00:05:45.700]  其實是平常的世界來批判他
[00:05:45.700 --> 00:05:47.400]  很多時候我們看別人做這些事的時候
[00:05:47.400 --> 00:05:48.400]  街邊燒衣紙
[00:05:48.400 --> 00:05:51.100]  燒一些紙紮仔那些東西
[00:05:51.100 --> 00:05:53.000]  或者是宰雞還神那些
[00:05:53.000 --> 00:05:56.400]  我們以平常的眼光去看他這個禮儀行動
[00:05:56.400 --> 00:05:57.700]  當然是沒有東西看到
[00:05:57.700 --> 00:05:59.000]  但如果我們和他這樣
[00:05:59.000 --> 00:06:01.400]  從他在那一刻裏面的
[00:06:01.400 --> 00:06:04.600]  Sacred drama的高峰裏面看他就很不同了
[00:06:04.600 --> 00:06:05.300]  是很不同
[00:06:05.300 --> 00:06:07.000]  他的觀察是很不同
[00:06:07.000 --> 00:06:09.400]  或者他的經歷是很不同的
[00:06:09.400 --> 00:06:10.400]  以致到他出來之後
[00:06:10.400 --> 00:06:11.400]  你說他是迷信而已
[00:06:11.400 --> 00:06:12.200]  自己心理作用而已
[00:06:12.200 --> 00:06:13.900]  其實不是這麼簡單的
[00:06:13.900 --> 00:06:15.400]  是一個宗教經歷來的
[00:06:15.400 --> 00:06:17.300]  嚴格來說是宗教經歷來的
[00:06:17.300 --> 00:06:19.700]  而這個宗教經歷是要
[00:06:19.700 --> 00:06:21.200]  一個人進入那一刻裏面
[00:06:21.200 --> 00:06:23.800]  才可以體會得到的
[00:06:23.800 --> 00:06:24.500]  換句話說
[00:06:24.500 --> 00:06:26.300]  對我們作為基督徒
[00:06:26.300 --> 00:06:28.000]  看到別人其他人有這些活動
[00:06:28.000 --> 00:06:30.600]  我們不要這麼快笑他迷信
[00:06:30.600 --> 00:06:33.700]  也不要這麼快說他這些是沒有用的
[00:06:33.700 --> 00:06:36.000]  因為我們其實在過程裏面
[00:06:36.000 --> 00:06:37.900]  沒有體會得到他裏面的宗教記號
[00:06:37.900 --> 00:06:40.100]  帶來給他的後果
[00:06:40.100 --> 00:06:41.800]  故此他不服你的
[00:06:41.800 --> 00:06:43.900]  他說我實際上求都我是平安的
[00:06:43.900 --> 00:06:45.600]  實際上我是還神之後
[00:06:45.600 --> 00:06:48.000]  我不還神心裏面我不平安了
[00:06:48.000 --> 00:06:49.200]  他會這樣說的
[00:06:49.200 --> 00:06:51.100]  因為實際上他還神那一刻裏面
[00:06:51.100 --> 00:06:55.100]  是進入另外一個心靈的層次那裏來的
[00:06:55.100 --> 00:06:56.700]  他有根深的經歷的
[00:06:56.700 --> 00:06:58.500]  而那個人你是只能說幾句話
[00:06:58.500 --> 00:07:00.700]  不可以彌補得到他那些東西的
[00:07:00.700 --> 00:07:03.100]  故此他和你之間是沒有溝通的
[00:07:03.100 --> 00:07:10.900]  很簡單的另外一個例子
[00:07:10.900 --> 00:07:12.500]  禮儀在我們民間宗教現象
[00:07:12.500 --> 00:07:14.700]  和我們傳科裏面有一個很重要的東西
[00:07:14.700 --> 00:07:17.800]  我看一些喪禮的時候
[00:07:17.800 --> 00:07:20.400]  中間如果是完全沒有任何儀式
[00:07:20.400 --> 00:07:23.900]  儀文那些家人是很不舒服的
[00:07:23.900 --> 00:07:25.400]  無論他是有沒有宗教信仰
[00:07:25.400 --> 00:07:26.700]  或者是宗教信仰是怎樣的
[00:07:26.700 --> 00:07:29.600]  他都總是覺得在這些生死的時刻裏面
[00:07:29.600 --> 00:07:32.200]  他怎樣都要和這個
[00:07:32.200 --> 00:07:34.200]  或者是神靈的世界
[00:07:34.200 --> 00:07:35.400]  或者是超現實世界
[00:07:35.400 --> 00:07:37.700]  有多少的來往
[00:07:37.700 --> 00:07:40.400]  無論甚麼都好做一些東西出來
[00:07:40.400 --> 00:07:42.400]  而其實做那一刻不單止是說
[00:07:42.400 --> 00:07:43.700]  安慰他良心不簡單
[00:07:43.700 --> 00:07:46.700]  而是說他有一個宗教的向度在那裏
[00:07:46.700 --> 00:07:47.400]  要做一些事情
[00:07:47.400 --> 00:07:49.700]  希望那裏得到一些的根深
[00:07:49.700 --> 00:07:50.800]  這樣出來的
[00:07:50.800 --> 00:07:52.800]  如果你完全沒有儀式給他
[00:07:52.800 --> 00:07:54.300]  他很不安樂的
[00:07:54.300 --> 00:07:54.800]  不可以的
[00:07:54.800 --> 00:07:56.900]  人是有這個需要的
[00:07:56.900 --> 00:08:00.800]  而有時
[00:08:00.800 --> 00:08:03.300]  這個亦都是我們做基督徒的時候
[00:08:03.300 --> 00:08:05.300]  值得反省的一件事
[00:08:05.300 --> 00:08:09.200]  有時有些小小的禮儀和儀式
[00:08:09.200 --> 00:08:14.400]  往往是會更加加強一個人對信仰的認識的
[00:08:14.400 --> 00:08:17.300]  因為在那裏他有小小的行動行為表示
[00:08:17.300 --> 00:08:19.100]  因為一個人對信仰的探求
[00:08:19.100 --> 00:08:20.700]  不單止只是知識的層面
[00:08:20.700 --> 00:08:22.700]  是整個人心靈的投入來的
[00:08:22.700 --> 00:08:25.400]  投入的時候包括他身體的行動表示來的
[00:08:25.400 --> 00:08:26.500]  有小小的儀式
[00:08:26.500 --> 00:08:27.700]  已經是很不同的舉動
[00:08:27.700 --> 00:08:29.700]  而表示他自己願意投入那種
[00:08:29.700 --> 00:08:34.800]  永恆的境況那裏的
[00:08:34.800 --> 00:08:36.900]  而有時我去到一個很沒有儀式的喪禮
[00:08:36.900 --> 00:08:41.500]  到最後的時候主事人都要有人站起來要謝令
[00:08:41.500 --> 00:08:44.200]  如果不是的話就要鞠躬送別
[00:08:44.200 --> 00:08:46.400]  或多或少都要有些表示在那裏的
[00:08:46.400 --> 00:08:48.100]  而那一刻裏面大家是很莊嚴的
[00:08:48.100 --> 00:08:49.200]  我發覺很莊嚴的
[00:08:49.200 --> 00:08:50.600]  不會嘻嘻哈哈
[00:08:50.600 --> 00:08:51.800]  雖然之前是嘻嘻哈哈
[00:08:51.800 --> 00:08:54.900]  但一到那一刻就弄得我拿著臉在那裏做
[00:08:54.900 --> 00:08:59.300]  是因為他在進行一個很特別的宗教的向導
[00:08:59.300 --> 00:09:01.400]  是那個Sacred Drama的高峰那一刻
[00:09:01.400 --> 00:09:02.100]  那裏有轉化
[00:09:02.100 --> 00:09:03.400]  之後他過得平安
[00:09:03.400 --> 00:09:04.400]  我和那個人告別了
[00:09:04.400 --> 00:09:06.000]  那個遺體告別了
[00:09:06.000 --> 00:09:07.600]  但如果我們表面物質世界裏面
[00:09:07.600 --> 00:09:10.500]  用一個平常世界未進入那個儀式的時候分析
[00:09:10.500 --> 00:09:11.300]  是沒有什麼的
[00:09:11.300 --> 00:09:12.200]  那個是死屍
[00:09:12.200 --> 00:09:13.400]  你是一個人
[00:09:13.400 --> 00:09:15.200]  為什麼你高高高就過得心裏平安呢
[00:09:15.200 --> 00:09:16.500]  因為在這裏緣故
[00:09:16.500 --> 00:09:19.200]  儀式裏面的特性在那裏
[00:09:19.200 --> 00:09:21.100]  有些很簡單的小小的東西
[00:09:21.100 --> 00:09:22.300]  好像如果是
[00:09:22.300 --> 00:09:25.900]  如果我用一些基督教的例子
[00:09:25.900 --> 00:09:28.500]  大家試一下如果讀經的時候叫回中梭起立
[00:09:28.500 --> 00:09:29.600]  然後讀
[00:09:29.600 --> 00:09:32.400]  是很不同的
[00:09:32.400 --> 00:09:34.100]  對經文尊敬
[00:09:34.100 --> 00:09:37.000]  那一刻裏面他不會搖頭擔事
[00:09:37.000 --> 00:09:38.300]  而是真的很靜的去聽
[00:09:38.300 --> 00:09:39.100]  然後讀完經
[00:09:39.100 --> 00:09:40.100]  你們坐下來
[00:09:40.100 --> 00:09:41.400]  很簡單的行動
[00:09:41.400 --> 00:09:43.000]  表示是一個禮儀的記號
[00:09:43.000 --> 00:09:43.900]  那一刻的時候
[00:09:43.900 --> 00:09:45.500]  你和神的說話相遇當中
[00:09:45.500 --> 00:09:47.300]  你要起身的
[00:09:47.300 --> 00:09:48.200]  不可以就這樣坐在那裏
[00:09:48.200 --> 00:09:50.600]  當天亡地或者看聖經
[00:09:50.600 --> 00:09:51.400]  恭敬聆聽
[00:09:51.400 --> 00:09:52.000]  小小行動
[00:09:52.000 --> 00:09:53.000]  因為那一刻裏面
[00:09:53.000 --> 00:09:55.500]  那個人的舉動本身是一個禮儀的表示
[00:09:55.500 --> 00:09:57.500]  而那個舉動本身本是他尊敬
[00:09:57.500 --> 00:09:58.500]  或者是敬畏
[00:09:58.500 --> 00:10:00.000]  或者願意接受這些聲音
[00:10:00.000 --> 00:10:01.400]  或者這些說話的來源
[00:10:01.400 --> 00:10:02.600]  那一刻的後果
[00:10:02.600 --> 00:10:05.000]  或者那個影響力是很深遠的
[00:10:05.000 --> 00:10:05.700]  小小的地方
[00:10:05.700 --> 00:10:06.300]  不需要多的
[00:10:06.300 --> 00:10:08.000]  就是那些記號
[00:10:08.000 --> 00:10:09.200]  同時也讓我們看到
[00:10:09.200 --> 00:10:10.900]  有時我們看
[00:10:10.900 --> 00:10:12.100]  別人的宗教禮儀
[00:10:12.100 --> 00:10:12.800]  就算很簡單
[00:10:12.800 --> 00:10:14.200]  一個還神的時候
[00:10:14.200 --> 00:10:15.200]  或者燒燭棍
[00:10:15.200 --> 00:10:16.100]  打小人
[00:10:16.100 --> 00:10:18.000]  裏面有很深遠的意義在那裏
[00:10:18.000 --> 00:10:20.200]  起碼當事人他會經歷得到
[00:10:20.200 --> 00:10:22.300]  因為他進入了那個特別的
[00:10:22.300 --> 00:10:24.500]  超時空的境界裏面
[00:10:24.500 --> 00:10:25.500]  而愛者
[00:10:25.500 --> 00:10:28.400]  往往是會不體會得到的
[00:10:28.400 --> 00:10:29.700]  所以我們不體會得到的時候
[00:10:29.700 --> 00:10:32.600]  我們暫時不要那麼快給一些
[00:10:32.600 --> 00:10:33.500]  斷語到那裏
[00:10:33.500 --> 00:10:34.600]  說他迷信他們
[00:10:34.600 --> 00:10:35.500]  或者是笑他
[00:10:35.500 --> 00:10:37.300]  或者怎樣
[00:10:37.300 --> 00:10:39.100]  直到我們和他談的時候
[00:10:39.100 --> 00:10:42.500]  同時有時如果是和一些
[00:10:42.500 --> 00:10:44.300]  很重視宗教生活的人
[00:10:44.300 --> 00:10:46.100]  來傳福音的時候
[00:10:46.100 --> 00:10:47.100]  往往他會問
[00:10:47.100 --> 00:10:48.000]  基督教裏面
[00:10:48.000 --> 00:10:50.500]  你有什麼儀式去取代
[00:10:50.500 --> 00:10:51.700]  我們有沒有一些相似的
[00:10:51.700 --> 00:10:53.100]  以致他可以將他的心靈
[00:10:53.100 --> 00:10:54.300]  投入我們這個新的
[00:10:54.300 --> 00:10:56.500]  耶穌基督的神裡面
[00:10:56.500 --> 00:10:59.500]  有時會這樣問這些問題
[00:10:59.500 --> 00:11:00.000]  你說
[00:11:00.000 --> 00:11:02.200]  耶穌基督我怎樣還神
[00:11:02.200 --> 00:11:05.000]  祂做了好事給我
[00:11:05.000 --> 00:11:05.500]  那你說
[00:11:05.500 --> 00:11:06.000]  不需要的
[00:11:06.000 --> 00:11:06.700]  你多謝就行了
[00:11:06.700 --> 00:11:07.200]  他說不行的
[00:11:07.200 --> 00:11:08.700]  我一定要做一些事
[00:11:08.700 --> 00:11:14.900]  那你給不給他做事呢
[00:11:14.900 --> 00:11:15.400]  如果這樣的話
[00:11:15.400 --> 00:11:16.200]  好啊
[00:11:16.200 --> 00:11:19.300]  崇拜裏面你公開地表示出來
[00:11:19.300 --> 00:11:22.300]  特別有一個儀式給你
[00:11:22.300 --> 00:11:23.200]  到他兩段經文
[00:11:23.200 --> 00:11:24.300]  感恩經文
[00:11:24.300 --> 00:11:25.100]  你起身
[00:11:25.100 --> 00:11:26.400]  特別將你的奉獻給神的
[00:11:26.400 --> 00:11:28.200]  拿到台前
[00:11:28.200 --> 00:11:30.800]  特別為你這個奉獻而祈禱
[00:11:30.800 --> 00:11:32.600]  合九曰原則
[00:11:32.600 --> 00:11:36.600]  但有少少行動給他表示
[00:11:36.600 --> 00:11:37.300]  有時我們要留意
[00:11:37.300 --> 00:11:39.800]  如果你完全抹殺那裏
[00:11:39.800 --> 00:11:42.000]  我覺得有些問題
[00:11:42.000 --> 00:11:45.300]  他不舒服的
[00:11:45.300 --> 00:11:47.100]  不過那裏我們要有些分別
[00:11:47.100 --> 00:11:52.300]  不要禮儀變成一個
[00:11:52.300 --> 00:11:53.600]  另外一種迷信
[00:11:53.600 --> 00:11:56.300]  就是禮儀本身那些行動是無效的
[00:11:56.300 --> 00:11:58.000]  不過就是行動的過程裏面
[00:11:58.000 --> 00:11:59.800]  使人進入另外一種
[00:11:59.800 --> 00:12:02.000]  開放給另外一種心靈的境界
[00:12:02.000 --> 00:12:05.900]  我分清楚這裏
[00:12:05.900 --> 00:12:06.900]  我們講了少少禮儀
[00:12:06.900 --> 00:12:10.000]  然後我進入另外一個題目
[00:12:10.000 --> 00:12:13.000]  就是那些所謂宗教專業人士
[00:12:13.000 --> 00:12:16.000]  白絲
[00:12:16.000 --> 00:12:17.400]  因為在民間宗教現象裏面
[00:12:17.400 --> 00:12:19.000]  每一種民間宗教
[00:12:19.000 --> 00:12:20.500]  或者現象當中
[00:12:20.500 --> 00:12:24.000]  都完全不是由一些平信徒負責
[00:12:24.000 --> 00:12:28.000]  當然是神明和一班平民
[00:12:28.000 --> 00:12:29.000]  或者平信徒
[00:12:29.000 --> 00:12:31.000]  用這個字眼之間
[00:12:31.000 --> 00:12:32.500]  有些是媒介的
[00:12:32.500 --> 00:12:35.000]  而那些媒介有很多種不同的名字
[00:12:35.000 --> 00:12:36.000]  有些是法師
[00:12:36.000 --> 00:12:37.000]  有些是神婆
[00:12:37.000 --> 00:12:38.000]  有些是文米婆
[00:12:38.000 --> 00:12:39.000]  有些是施工
[00:12:39.000 --> 00:12:40.000]  甚麼都有
[00:12:40.000 --> 00:12:41.000]  有些是老師
[00:12:41.000 --> 00:12:42.000]  有些是和尚
[00:12:42.000 --> 00:12:44.000]  有些是靈媒
[00:12:44.000 --> 00:12:46.000]  無論他的名字是怎樣
[00:12:46.000 --> 00:12:48.000]  我們都肯定一件事
[00:12:48.000 --> 00:12:50.000]  在任何宗教體系之下
[00:12:50.000 --> 00:12:52.000]  沒有一種宗教
[00:12:52.000 --> 00:12:55.000]  是完全沒有這一類的專業宗教人士
[00:12:55.000 --> 00:12:56.000]  每一種宗教都有
[00:12:56.000 --> 00:12:58.000]  包括基督教
[00:12:58.000 --> 00:13:00.000]  一定是有這些人
[00:13:00.000 --> 00:13:04.000]  那些人是代表神明去到人那裏
[00:13:04.000 --> 00:13:06.000]  或者代表人去到神明那裏
[00:13:06.000 --> 00:13:10.000]  或者是人神之間的中間人
[00:13:10.000 --> 00:13:13.000]  不過這些人有很多種不同類型
[00:13:13.000 --> 00:13:15.000]  可以是全職的人
[00:13:15.000 --> 00:13:17.000]  可以是部份時間的
[00:13:17.000 --> 00:13:19.000]  就好像台灣的同機那些
[00:13:19.000 --> 00:13:22.000]  但有一些是長駐廟堂的
[00:13:22.000 --> 00:13:24.000]  即是駐廟後教那些
[00:13:24.000 --> 00:13:28.000]  有些就是有自己正常的職業
[00:13:28.000 --> 00:13:30.000]  但有人需要找到他的時候
[00:13:30.000 --> 00:13:31.000]  就去他家
[00:13:31.000 --> 00:13:32.000]  或者他在廟堂裏面
[00:13:32.000 --> 00:13:34.000]  晚上長駐幾個小時
[00:13:34.000 --> 00:13:35.000]  甚麼都有
[00:13:35.000 --> 00:13:36.000]  有些法師都是
[00:13:36.000 --> 00:13:38.000]  有些是靈媒都是
[00:13:38.000 --> 00:13:39.000]  有些文米婆都是
[00:13:39.000 --> 00:13:40.000]  有些是專職的
[00:13:40.000 --> 00:13:41.000]  靠他謀生的
[00:13:41.000 --> 00:13:42.000]  有些就不是的
[00:13:42.000 --> 00:13:45.000]  有些就兼職
[00:13:45.000 --> 00:13:46.000]  打散工的
[00:13:46.000 --> 00:13:54.000]  在這一類裏面其實很複雜的
[00:13:54.000 --> 00:13:55.000]  當我們細心看的時候
[00:13:55.000 --> 00:13:57.000]  有些是受過專職的訓練
[00:13:57.000 --> 00:14:00.000]  有些是沒有受過甚麼特別訓練的
[00:14:00.000 --> 00:14:02.000]  有些是有特別的經歷的
[00:14:02.000 --> 00:14:04.000]  有些是未必需要有特別的經歷的
[00:14:04.000 --> 00:14:09.000]  有些的功能主要是某些範疇
[00:14:09.000 --> 00:14:11.000]  有些專門幫人醫治
