
[00:00:00.000 --> 00:00:02.720]  今日我們面對的世界
[00:01:45.500 --> 00:01:50.300]  兩個字結合就是超升到最高的地方的真神
[00:01:50.300 --> 00:01:52.000]  就是至高的真神
[00:01:52.200 --> 00:01:58.000]  無上的 Higher Supremacy 是最高的主宰
[00:01:58.000 --> 00:02:04.300]  你找到祂當然不用擔心人生所有的艱難困苦悲歡離合
[00:02:04.300 --> 00:02:07.300]  你找到上帝的愛當然會很開心
[00:02:07.300 --> 00:02:11.000]  因為無論多艱難祂會跟我們一起面對
[00:02:11.000 --> 00:02:13.800]  但你怎知道有上帝呢?
[00:02:13.800 --> 00:02:17.000]  第一個問題是怎知道上帝存在呢?
[00:02:18.000 --> 00:02:23.600]  其實我六歲已經開始覺得宇宙是浩瀚無盡
[00:02:23.600 --> 00:02:27.800]  因為當時我記得在夕陽西下和晚上的星空
[00:02:27.800 --> 00:02:30.500]  都很感動,宇宙真是美麗
[00:02:30.500 --> 00:02:35.300]  究竟為何有萬物的存在,又為何有我的存在
[00:02:35.300 --> 00:02:39.700]  所以我一直都在追尋人生的答案
[00:02:39.700 --> 00:02:44.300]  而我在十三歲已經開始對中國文化很有興趣
[00:02:44.300 --> 00:02:47.100]  當時我研究老子和莊子
[00:02:47.100 --> 00:02:50.100]  十四歲我就研究柏拉圖和亞歷士多德
[00:02:50.100 --> 00:02:52.900]  中西方我也有興趣研究
[00:02:52.900 --> 00:02:55.100]  因為我想尋找人生的答案
[00:02:55.100 --> 00:02:57.900]  老子第一句已經不明白
[00:02:57.900 --> 00:02:59.900]  當時十三歲怎會明白呢?
[00:02:59.900 --> 00:03:02.500]  道可道非常道,明可明非常明
[00:03:02.500 --> 00:03:06.300]  但我開始明白一個很重要的道理叫做道
[00:03:06.300 --> 00:03:10.100]  宇宙有一個最後的規則或最高的真理
[00:03:10.100 --> 00:03:16.500]  是掌管著萬物,所有的東西是有一個後面的
[00:03:17.300 --> 00:03:20.100]  管理著,有一個規則
[00:03:20.100 --> 00:03:23.700]  宇宙的確有一個安排
[00:03:23.700 --> 00:03:25.700]  第二就是莊子說到
[00:03:25.700 --> 00:03:27.700]  莊子的內容比較容易明白
[00:03:27.700 --> 00:03:29.700]  但那些文言文很難接近
[00:03:29.700 --> 00:03:35.500]  他一開始說到有條大魚在北海不明,有魚其名為昆
[00:03:35.500 --> 00:03:38.900]  他一轉化成一隻大螃蟹,飛上天
[00:03:38.900 --> 00:03:40.500]  扶搖直上幾萬里
[00:03:40.500 --> 00:03:43.100]  然後在太虛之上觀察人間
[00:03:44.300 --> 00:03:47.700]  我又知道一個很重要的道理,就是人可以轉化
[00:03:47.700 --> 00:03:50.700]  在中國哲學裏面,人可以轉化
[00:03:50.700 --> 00:03:53.700]  然後人去超聲找到最高真理
[00:03:53.700 --> 00:03:58.700]  然後到了希臘哲學、柏拉圖、艾斯多德
[00:03:58.700 --> 00:04:00.700]  我知道有一個完美的世界
[00:04:00.700 --> 00:04:04.100]  十五歲我就對佛學很有興趣,我就去打坐
[00:04:04.100 --> 00:04:07.100]  打坐的時候我也開過天眼的練度
[00:04:07.100 --> 00:04:10.900]  因為心清,如果五十歲就很難練到什麼
[00:04:10.900 --> 00:04:13.900]  十五歲就能練到,因為心簡單
[00:04:13.900 --> 00:04:18.700]  當時亦有一個領悟,就是萬物因緣起滅,變幻無常
[00:04:18.700 --> 00:04:20.700]  我當時很有經歷
[00:04:20.700 --> 00:04:25.700]  然後到十六、七到十七、八的時期
[00:04:25.700 --> 00:04:29.900]  就對中國的儒學,就是孔孟之道很有興趣
[00:04:29.900 --> 00:04:34.900]  當時看唐君毅、牟宗三、徐復觀,還有錢穆
[00:04:34.900 --> 00:04:39.900]  當時孔孟之道教導我一件事
[00:04:39.900 --> 00:04:43.700]  人不同的地方,因為人有惻隱之心
[00:04:43.700 --> 00:04:46.900]  見到他人痛苦,我們內心會覺得不安樂
[00:04:46.900 --> 00:04:48.900]  這種叫惻隱之心
[00:04:48.900 --> 00:04:54.700]  那種內心不安樂是來自一種人性的善意
[00:04:54.700 --> 00:04:59.700]  他會關心其他人,又會關心天地萬物,其他的生命
[00:04:59.700 --> 00:05:06.700]  而儒家就講到,所有這些美善的人性是來自天
[00:05:06.700 --> 00:05:08.700]  叫天命之為性
[00:05:08.700 --> 00:05:12.700]  當時我覺得人性最寶貴是因為他有人愛
[00:05:12.700 --> 00:05:16.700]  天就肯定有人愛,人性是來自天
[00:05:16.700 --> 00:05:21.700]  如果天有人愛,他是不是一個像上帝般的人愛者
[00:05:21.700 --> 00:05:23.700]  能夠跟我溝通呢?
[00:05:23.700 --> 00:05:28.700]  我讀古書,還讀過孔孟,就是《詩經》、《書經》
[00:05:28.700 --> 00:05:30.700]  我發覺裡面提到上帝這個字
[00:05:30.700 --> 00:05:33.700]  我很驚訝,我以為是上帝基督教講的,原來不是
[00:05:33.700 --> 00:05:35.700]  中國古人都提到上帝
[00:05:35.700 --> 00:05:39.700]  是指宇宙有種終極的親情、終極的主宰
[00:05:39.700 --> 00:05:44.700]  我們祖先對這個人愛的天的本體有敬畏
[00:05:44.700 --> 00:05:48.700]  接著我要追尋下去,是不是真的有上帝呢?
[00:05:48.700 --> 00:05:53.700]  從人愛的心可能追溯到有一個上帝的根源,有一個天
[00:05:53.700 --> 00:05:57.700]  但宇宙有沒有起源,最有興趣的就是這個問題
[00:05:57.700 --> 00:06:00.700]  如果有起源,似乎有上帝的機會比較大
[00:06:00.700 --> 00:06:05.700]  如果沒有起源,就可能無始無終,不一定需要上帝
[00:06:05.700 --> 00:06:10.700]  但結果當時1965年就證實了宇宙有起源
[00:06:10.700 --> 00:06:17.700]  當時我正在讀中學,我是50後,不是50歲之後
[00:06:17.700 --> 00:06:24.700]  都是50歲,但50後的人,現在不好意思說,我是80前
[00:06:24.700 --> 00:06:30.700]  在那個年代,人類對宇宙最大發現證明宇宙有起源
[00:06:30.700 --> 00:06:34.700]  1992年NASA的COBE計劃通過人造衛星觀察
[00:06:34.700 --> 00:06:39.700]  宇宙起源留下的背景射線,叫Cosmic Background Radiation
[00:06:39.700 --> 00:06:43.700]  當時的大科學家George Wood,羅諾貝爾獎後來
[00:06:43.700 --> 00:06:46.700]  他就說It's like looking at God
[00:06:46.700 --> 00:06:48.700]  人們問他為何會看到上帝
[00:06:48.700 --> 00:06:53.700]  他說因為宇宙的起源是由沒有變成有
[00:06:53.700 --> 00:06:56.700]  這一切由沒有變成有
[00:06:56.700 --> 00:07:01.700]  那種東西一定是超過我們自然界的東西
[00:07:01.700 --> 00:07:05.700]  以及它安排所有的規律,就是那個道在裏面
[00:07:05.700 --> 00:07:08.700]  所以我自己很有興趣,如果真的有上帝
[00:07:08.700 --> 00:07:10.700]  或者他就用道來創造天地
[00:07:10.700 --> 00:07:13.700]  又將人性的產生之心放在我們的內心
[00:07:13.700 --> 00:07:16.700]  又知道萬物現實世界是變幻無常
[00:07:16.700 --> 00:07:20.700]  就是余道佛的道理和信仰上帝
[00:07:20.700 --> 00:07:27.700]  真是奇怪,余道佛經過之後還信上帝,做了基督徒
[00:07:27.700 --> 00:07:33.700]  開始想找尋上帝時,發覺有本書宣稱是上帝和人類的溝通
[00:07:33.700 --> 00:07:34.700]  就是《聖經》
[00:07:34.700 --> 00:07:38.700]  我研究下去,終於找到耶穌,接受耶穌基督
[00:07:38.700 --> 00:07:42.700]  如果說到上帝,我看回《聖經》
[00:07:42.700 --> 00:07:48.700]  創世紀開始說到古聖人伯拉罕
[00:07:48.700 --> 00:07:53.700]  他遇到一個至高上帝的祭司,叫麥基駛德
[00:07:53.700 --> 00:07:56.700]  《聖經》是創世紀第一本書
[00:07:56.700 --> 00:07:59.700]  麥基駛德是至高上帝的祭司
[00:07:59.700 --> 00:08:02.700]  那個至高上帝就是亞伯拉罕
[00:08:02.700 --> 00:08:04.700]  他為亞伯拉罕祝福
[00:08:04.700 --> 00:08:08.700]  《聖經》當時的亞伯拉罕早些時候叫亞伯蘭
[00:08:08.700 --> 00:08:13.700]  願天地主至高的神賜福予亞伯蘭
[00:08:13.700 --> 00:08:18.700]  而希伯來書到新約就指出麥基駛德象徵了耶穌
[00:08:18.700 --> 00:08:21.700]  因為耶穌就是一個永恆的大祭司
[00:08:21.700 --> 00:08:24.700]  成為我們和上帝關係的中寶
[00:08:24.700 --> 00:08:27.700]  所以希伯來書說成為近美之約的中寶
[00:08:27.700 --> 00:08:29.700]  約就是人和上帝的關係
[00:08:29.700 --> 00:08:32.700]  人如果找到上帝去和他納約
[00:08:32.700 --> 00:08:36.700]  約的中寶,中間就是靠耶穌基督
[00:08:36.700 --> 00:08:38.700]  我們就可以和上帝建立關係
[00:08:38.700 --> 00:08:44.700]  通過基督我們就能夠進入至高無上的上帝世界
[00:08:44.700 --> 00:08:47.700]  這個道理很奇妙
[00:08:47.700 --> 00:08:50.700]  接著說到上帝的隱密之處
[00:08:50.700 --> 00:08:54.700]  隱密之處的原文是sata
[00:08:54.700 --> 00:08:58.700]  sata的英文翻譯是secret place
[00:08:58.700 --> 00:09:03.700]  我們內心有沒有一個隱蔽的、秘密的地方
[00:09:03.700 --> 00:09:06.700]  可以和上帝聊天呢?
[00:09:06.700 --> 00:09:10.700]  那個秘密的地方裡面有上帝,多好啊
[00:09:10.700 --> 00:09:12.700]  但很多時候不是
[00:09:12.700 --> 00:09:14.700]  我們心裡面有些隱藏不讓人知道的
[00:09:14.700 --> 00:09:15.700]  多數是壞事
[00:09:15.700 --> 00:09:18.700]  我們的secret place多數是骯髒的
[00:09:18.700 --> 00:09:20.700]  但如果我們找到上帝
[00:09:20.700 --> 00:09:25.700]  耶穌基督結證了我們裡面那種罪和污穢
[00:09:25.700 --> 00:09:29.700]  當時那個secret place是上帝所住的
[00:09:29.700 --> 00:09:31.700]  我們找到的時候
[00:09:31.700 --> 00:09:34.700]  那個空間單獨和上帝相處
[00:09:34.700 --> 00:09:36.700]  就是那裡會得到上帝的保護
[00:09:36.700 --> 00:09:38.700]  上帝的醫治,上帝的重建
[00:09:38.700 --> 00:09:40.700]  那個是一個隱密的處所
[00:09:40.700 --> 00:09:44.700]  在那個地方,人和上帝是親密的共融的
[00:09:44.700 --> 00:09:46.700]  互為感通的境界
[00:09:46.700 --> 00:09:49.700]  和找到上帝給你的使命
[00:09:49.700 --> 00:09:51.700]  人生可能很迷茫
[00:09:51.700 --> 00:09:52.700]  因為我們不知道要做什麼
[00:09:52.700 --> 00:09:54.700]  難道只為了生存嗎?
[00:09:54.700 --> 00:09:55.700]  有時候生存很艱難
[00:09:55.700 --> 00:09:57.700]  但生存下去的話,你又要做什麼呢?
[00:09:57.700 --> 00:09:59.700]  那個使命
[00:09:59.700 --> 00:10:01.700]  你找到上帝才知道人生的方向
[00:10:01.700 --> 00:10:02.700]  究竟天父
[00:10:02.700 --> 00:10:04.700]  我以前都是和祂聊天
[00:10:04.700 --> 00:10:05.700]  我還沒有認識祂
[00:10:05.700 --> 00:10:07.700]  我問上帝,如果祢真的存在
[00:10:07.700 --> 00:10:10.700]  祢應該知道我正在追求祢
[00:10:10.700 --> 00:10:12.700]  祢知道我的心為人類的苦難
[00:10:12.700 --> 00:10:15.700]  事實上也有很多悲痛
[00:10:15.700 --> 00:10:18.700]  但我又如此無奈,無能為力
[00:10:18.700 --> 00:10:20.700]  我想找到祢,可以聊聊天
[00:10:20.700 --> 00:10:22.700]  我可不可以知道我應該怎樣做呢?
[00:10:22.700 --> 00:10:24.700]  人生擺在我前面
[00:10:24.700 --> 00:10:26.700]  當時十多二十歲
[00:10:26.700 --> 00:10:28.700]  到現在我知道要做什麼
[00:10:28.700 --> 00:10:30.700]  當時我真的不知道將來要做什麼
[00:10:30.700 --> 00:10:38.700]  我們要尋求和上帝那種獨處
[00:10:38.700 --> 00:10:40.700]  和上帝的獨處
[00:10:40.700 --> 00:10:46.700]  找尋和上帝交通隱密的境界
[00:10:46.700 --> 00:10:50.700]  我們就洞察世事發展的真相
[00:10:50.700 --> 00:10:52.700]  因為我們聽到祂的聲音
[00:10:52.700 --> 00:10:54.700]  不知道你們有沒有聽過上帝的聲音
[00:10:54.700 --> 00:10:56.700]  我們也不是很容易聽到上帝的聲音
[00:10:56.700 --> 00:10:58.700]  因為我們心靜,心太複雜
[00:10:58.700 --> 00:11:02.700]  我們的意識流有太多複雜的想法
[00:11:02.700 --> 00:11:05.700]  太多現實世界的煩擾
[00:11:05.700 --> 00:11:14.700]  但我們試著將這些去除,我們才會清靜地聽到上帝的聲音
[00:11:14.700 --> 00:11:16.700]  今天發生這麼多的事
[00:11:16.700 --> 00:11:19.700]  我們可以知道祢的旨意在哪裡
[00:11:19.700 --> 00:11:21.700]  世事的真相是怎樣
[00:11:21.700 --> 00:11:24.700]  我應該在哪裡走我的道路
[00:11:24.700 --> 00:11:26.700]  所以在這個時候
[00:11:26.700 --> 00:11:30.700]  人生要徹底釋放的境界就是和上帝會面
[00:11:30.700 --> 00:11:32.700]  在祂無限的慈愛榮光中
[00:11:32.700 --> 00:11:34.700]  親近上帝完全的恩情
[00:11:34.700 --> 00:11:36.700]  聖潔和榮耀
[00:11:36.700 --> 00:11:39.700]  你會得到一種甜蜜和喜樂
[00:11:39.700 --> 00:11:41.700]  而聖經特別描寫到
[00:11:41.700 --> 00:11:43.700]  當耶穌出生的時候
[00:11:43.700 --> 00:11:46.700]  天使是向牧羊人顯現
[00:11:46.700 --> 00:11:47.700]  很奇怪
[00:11:47.700 --> 00:11:49.700]  當上帝來到人間的時候
[00:11:49.700 --> 00:11:55.700]  天使不是向希律王或羅馬提比留大帝來顯現
[00:11:55.700 --> 00:11:58.700]  祂不是向那些最高有權勢的人
[00:11:58.700 --> 00:12:00.700]  「耶穌,祢要出生了」
[00:12:00.700 --> 00:12:02.700]  「聰明一點」
[00:12:02.700 --> 00:12:07.700]  不是,祂是向那些最沒有人重視的牧羊人
[00:12:07.700 --> 00:12:09.700]  上帝重視那些最普通的人
[00:12:09.700 --> 00:12:11.700]  那些牧羊人
[00:12:11.700 --> 00:12:14.700]  又向他們說出一個榮耀的道理
[00:12:14.700 --> 00:12:16.700]  因為榮光照著他們
[00:12:16.700 --> 00:12:18.700]  「在至高之處榮耀歸真神
[00:12:18.700 --> 00:12:21.700]  在地上平安歸他所喜悅的人」
[00:12:21.700 --> 00:12:23.700]  在至高之處就是最高
[00:12:23.700 --> 00:12:25.700]  是榮耀的
[00:12:25.700 --> 00:12:27.700]  充滿上帝的榮耀
[00:12:27.700 --> 00:12:30.700]  在地上平安歸他所喜悅的人
[00:12:30.700 --> 00:12:32.700]  世間又平安
[00:12:32.700 --> 00:12:39.700]  至高處就是你可以和上帝獨處的地方
[00:12:39.700 --> 00:12:41.700]  那裡是一種榮耀
[00:12:41.700 --> 00:12:45.700]  我記得在密西亞那首歌唱這段的時候也很厲害
[00:12:45.700 --> 00:12:47.700]  「眾天使天君」
[00:12:47.700 --> 00:12:49.700]  Glory to God
[00:12:49.700 --> 00:12:54.700]  Glory to God in the highest
[00:12:54.700 --> 00:12:57.700]  And peace on earth
[00:12:57.700 --> 00:13:00.700]  God will, God will
[00:13:00.700 --> 00:13:03.700]  God will to man
[00:13:03.700 --> 00:13:05.700]  Glory to God
[00:13:05.700 --> 00:13:09.700]  牧羊人而已
[00:13:09.700 --> 00:13:11.700]  最基層的艱苦的人
[00:13:11.700 --> 00:13:12.700]  上帝愛他們
[00:13:12.700 --> 00:13:14.700]  與他們同行
[00:13:14.700 --> 00:13:16.700]  然後讓他們進入上帝的榮耀當中
[00:13:16.700 --> 00:13:18.700]  進入聖嬰
[00:13:18.700 --> 00:13:20.700]  基督出世的那種美善
[00:13:20.700 --> 00:13:23.700]  其實上帝的榮耀
[00:13:23.700 --> 00:13:25.700]  我自己經歷過是一種
[00:13:25.700 --> 00:13:27.700]  我用中文名詞描寫就是
[00:13:27.700 --> 00:13:29.700]  澄淨
[00:13:29.700 --> 00:13:31.700]  澄就是澄清的澄
[00:13:31.700 --> 00:13:33.700]  乾淨的淨
[00:13:33.700 --> 00:13:36.700]  澄淨晶瑩的榮光
[00:13:36.700 --> 00:13:40.700]  在上帝的寶座傾流下來的活水
[00:13:40.700 --> 00:13:42.700]  就是水晶一樣的
[00:13:42.700 --> 00:13:45.700]  生命的活水會流到靈魂的深處
[00:13:45.700 --> 00:13:46.700]  你會很喜悅
[00:13:46.700 --> 00:13:48.700]  而超越了悲歡
[00:13:48.700 --> 00:13:51.700]  悲苦和種種的憂愁
[00:13:51.700 --> 00:13:53.700]  上帝本身是怎樣的?
[00:13:53.700 --> 00:13:55.700]  根據聖經說
[00:13:55.700 --> 00:13:58.700]  尊大、能力、榮耀、強盛、威嚴
[00:13:58.700 --> 00:14:00.700]  都是你的
[00:14:00.700 --> 00:14:01.700]  上帝是至高的
[00:14:01.700 --> 00:14:02.700]  萬有之首
[00:14:02.700 --> 00:14:06.700]  上帝的本體是莊嚴、壯麗
[00:14:06.700 --> 00:14:08.700]  如果你有機會稍為與上帝接觸過
[00:14:08.700 --> 00:14:11.700]  你會發覺那種莊嚴、壯麗
[00:14:11.700 --> 00:14:13.700]  很難描寫那種榮耀
[00:14:13.700 --> 00:14:14.700]  那種權能
[00:14:14.700 --> 00:14:16.700]  而他的國度就在天地之中
[00:14:16.700 --> 00:14:19.700]  天地中就有他的榮耀
[00:14:19.700 --> 00:14:22.700]  所以當以賽亞仙之遇到耶和華顯現時的聖殿
[00:14:22.700 --> 00:14:26.700]  那些撒拉弗六個翼的天使
[00:14:26.700 --> 00:14:28.700]  就說:聖哉!聖哉!聖哉!萬軍之耶和華
[00:14:28.700 --> 00:14:31.700]  他的榮光充滿全地
[00:14:31.700 --> 00:14:34.700]  這個榮光充滿全地
[00:14:34.700 --> 00:14:36.700]  全地都有上帝的榮光
[00:14:36.700 --> 00:14:38.700]  但為何我們看不到?
[00:14:38.700 --> 00:14:42.700]  因為我們的心是蒙蔽了
[00:14:42.700 --> 00:14:44.700]  現世太多複雜的事
[00:14:44.700 --> 00:14:46.700]  讓我們心在掙扎
[00:14:46.700 --> 00:14:47.700]  在現實中
[00:14:47.700 --> 00:14:49.700]  人類的經濟也好
[00:14:49.700 --> 00:14:50.700]  權力也好
[00:14:50.700 --> 00:14:51.700]  政治也好
[00:14:51.700 --> 00:14:55.700]  各國之間的鬥爭也好
[00:14:55.700 --> 00:14:57.700]  我們都太渺小
[00:14:57.700 --> 00:14:59.700]  無法去做到甚麼
[00:14:59.700 --> 00:15:01.700]  但我們的心被那些東西煩擾
[00:15:01.700 --> 00:15:03.700]  每天都有那些東西
[00:15:03.700 --> 00:15:05.700]  是很煩擾的
[00:15:05.700 --> 00:15:10.700]  那怎樣去超越普通信徒的生活
[00:15:10.700 --> 00:15:13.700]  向上進入至高上帝的隱密處
[00:15:13.700 --> 00:15:14.700]  單獨跟祂聊天
[00:15:14.700 --> 00:15:16.700]  享受那種甜蜜呢?
[00:15:16.700 --> 00:15:18.700]  原來秘訣很簡單
[00:15:18.700 --> 00:15:20.700]  先知以賽亞華
[00:15:20.700 --> 00:15:23.700]  至高者是這樣說的
[00:15:23.700 --> 00:15:25.700]  我住在至高至聖的所在
[00:15:25.700 --> 00:15:29.700]  也與心靈痛悔謙卑的人同居
[00:15:29.700 --> 00:15:31.700]  要使謙卑人的靈魂蘇醒
[00:15:31.700 --> 00:15:34.700]  也使痛悔人的心蘇醒
[00:15:34.700 --> 00:15:37.700]  上帝住在最高的地方
[00:15:37.700 --> 00:15:40.700]  但祂跟哪些人一起住呢?
[00:15:40.700 --> 00:15:43.700]  就是心靈痛悔和謙卑的人
[00:15:43.700 --> 00:15:46.700]  讓我們的靈魂蘇醒
[00:15:46.700 --> 00:15:55.700]  至高者只是住在痛悔和謙卑的人心中
[00:15:55.700 --> 00:15:58.700]  凡以為自己很棒的那些
[00:15:58.700 --> 00:16:00.700]  就無法見到上帝的榮耀
[00:16:00.700 --> 00:16:02.700]  無法聽到祂的聲音
[00:16:02.700 --> 00:16:06.700]  只以為自己財富充足很棒
[00:16:06.700 --> 00:16:07.700]  或者權勢很足夠
[00:16:07.700 --> 00:16:09.700]  或者自己代表了公義
[00:16:09.700 --> 00:16:12.700]  自己代表上帝去審判世界
[00:16:12.700 --> 00:16:15.700]  或者自己擁有一種政治意識形態
[00:16:15.700 --> 00:16:16.700]  代表真理
[00:16:16.700 --> 00:16:18.700]  凡是這種狂傲的人
[00:16:18.700 --> 00:16:24.700]  是不能經歷上帝隱密的甜蜜和喜樂的
[00:16:24.700 --> 00:16:27.700]  而什麼叫痛悔的心呢?
[00:16:27.700 --> 00:16:31.700]  就是因基督而淨化了自己
[00:16:31.700 --> 00:16:32.700]  痛悔就是
[00:16:32.700 --> 00:16:34.700]  其實每一晚都想一想
[00:16:34.700 --> 00:16:37.700]  今天我想過什麼壞事
[00:16:37.700 --> 00:16:39.700]  無論你外面多麼神聖
[00:16:39.700 --> 00:16:41.700]  多麼基督徒或者很道德的人
[00:16:41.700 --> 00:16:44.700]  但你的心也會想過壞事吧?
[00:16:44.700 --> 00:16:45.700]  你一生沒有做壞事
[00:16:45.700 --> 00:16:47.700]  但也會想過壞事
[00:16:47.700 --> 00:16:50.700]  人那種心靈的污穢
[00:16:50.700 --> 00:16:56.700]  你要每一次在上帝面前求基督潔淨
[00:16:56.700 --> 00:16:58.700]  這是痛悔的心
[00:16:58.700 --> 00:17:00.700]  天父為什麼我也會想這些事
[00:17:00.700 --> 00:17:02.700]  為什麼我會有時候這麼頑皮呢?
[00:17:02.700 --> 00:17:04.700]  求祢潔淨我
[00:17:04.700 --> 00:17:07.700]  這個叫痛悔的心
[00:17:07.700 --> 00:17:10.700]  另外謙卑的心是什麼呢?
[00:17:10.700 --> 00:17:13.700]  就是不再暗藏自己一套的理論和偏見
[00:17:13.700 --> 00:17:15.700]  不是說我有一套東西很厲害
[00:17:15.700 --> 00:17:18.700]  我的理論解通了全世界或者歷史
[00:17:18.700 --> 00:17:21.700]  世事的事是按我的解釋而定
[00:17:21.700 --> 00:17:23.700]  你看那些報紙
[00:17:23.700 --> 00:17:26.700]  在網上很多講話都好像說得天花亂墜
[00:17:26.700 --> 00:17:28.700]  是不是真的呢?
[00:17:28.700 --> 00:17:29.700]  我們不知道
[00:17:29.700 --> 00:17:31.700]  你靠看那個網站就一定會死
[00:17:31.700 --> 00:17:32.700]  我老婆經常看那個網站
[00:17:32.700 --> 00:17:34.700]  看完這裡說要吃這些好
[00:17:34.700 --> 00:17:36.700]  看完第二篇就說
[00:17:36.700 --> 00:17:38.700]  吃那些不太好的就吃別的
[00:17:38.700 --> 00:17:41.700]  看完一陣子就說吃煙不好
[00:17:41.700 --> 00:17:43.700]  最後又說吃煙好
[00:17:43.700 --> 00:17:46.700]  又說咖啡不好
[00:17:46.700 --> 00:17:48.700]  又說咖啡很好
[00:17:48.700 --> 00:17:51.700]  我們消息多得很
[00:17:51.700 --> 00:17:54.700]  真還是假都沒有什麼權威來決定
[00:17:54.700 --> 00:17:56.700]  所以我們要有個開放的心
[00:17:56.700 --> 00:17:59.700]  我們不要有套偏見以為自己全對
[00:17:59.700 --> 00:18:03.700]  而是時常用單純的心對上帝
[00:18:03.700 --> 00:18:05.700]  單純的信心
[00:18:05.700 --> 00:18:10.700]  向上帝開放這個寧誠謙卑
[00:18:10.700 --> 00:18:12.700]  是單純的心
[00:18:12.700 --> 00:18:16.700]  好像鷹孩一樣清潔天真
[00:18:16.700 --> 00:18:22.700]  你就進入上帝最高隱密的大愛和榮光裡面
[00:18:22.700 --> 00:18:26.700]  其實當我剛剛讀完那些哲學
[00:18:26.700 --> 00:18:28.700]  如道佛、柏拉圖、亞里士多德、康德
[00:18:28.700 --> 00:18:30.700]  讀到天花龍鳳
[00:18:30.700 --> 00:18:34.700]  然後讀完出來去大學做講師的時期
[00:18:34.700 --> 00:18:40.700]  忽然間上帝要我去到香港那些戒毒的地方
[00:18:40.700 --> 00:18:43.700]  就是福音戒毒去幫忙
[00:18:43.700 --> 00:18:44.700]  忽然之間你去到
[00:18:44.700 --> 00:18:48.700]  你就所有什麼教授那種學問全部要放下
[00:18:48.700 --> 00:18:50.700]  因為你去到向他們傳福音
[00:18:50.700 --> 00:18:52.700]  你是不可以跟他們講康德哲學的
[00:18:52.700 --> 00:18:54.700]  也不可以講老子莊子
[00:18:54.700 --> 00:18:57.700]  去到原來不同的
[00:18:57.700 --> 00:19:00.700]  他有另一套的黑社會文化
[00:19:00.700 --> 00:19:02.700]  所以我要懂得講那些
[00:19:02.700 --> 00:19:04.700]  講得粗一點
[00:19:04.700 --> 00:19:07.700]  還有原來吸開毒的人說話會蹲下
[00:19:07.700 --> 00:19:10.700]  我又去蹲下跟他們聊天
[00:19:10.700 --> 00:19:13.700]  那時候真的要學謙卑
[00:19:13.700 --> 00:19:14.700]  你不是什麼人物
[00:19:14.700 --> 00:19:17.700]  你要不斷降卑
[00:19:17.700 --> 00:19:21.700]  所以我黑社會的詩我也認識一兩首
[00:19:21.700 --> 00:19:23.700]  就是我認識他的東西跟他說
[00:19:23.700 --> 00:19:24.700]  關心他、愛他
[00:19:24.700 --> 00:19:26.700]  我初初更壞
[00:19:26.700 --> 00:19:28.700]  他們帶我去
[00:19:28.700 --> 00:19:31.700]  兩個大哥帶我去廟街走
[00:19:31.700 --> 00:19:33.700]  這叫出禮行
[00:19:33.700 --> 00:19:35.700]  又在九龍城寨
[00:19:35.700 --> 00:19:37.700]  兩個大哥都信了耶穌
[00:19:37.700 --> 00:19:38.700]  一個是茅等華
[00:19:38.700 --> 00:19:40.700]  就是華哥
[00:19:40.700 --> 00:19:43.700]  一個就是葉國華
[00:19:43.700 --> 00:19:46.700]  葉國亮不是那個葉國華
