
[00:00:00.000 --> 00:00:02.200]  好,大師父,讓我們在靈性主導之先
[00:05:34.520 --> 00:05:35.720]  「連續三個星期」
[00:05:35.720 --> 00:05:37.280]  「每天24小時」
[00:05:37.280 --> 00:05:40.520]  「除了八個小時睡覺」
[00:05:40.520 --> 00:05:42.040]  「十六個小時」
[00:05:42.040 --> 00:05:46.160]  「我也要做13個小時運動」
[00:05:46.160 --> 00:05:47.840]  「那我就可以很快減肥了」
[00:05:47.840 --> 00:05:48.640]  「他說不行的」
[00:05:48.640 --> 00:05:51.560]  「因為肌肉要微微撕裂」
[00:05:51.560 --> 00:05:53.520]  「然後給它一點時間去康復」
[00:05:53.520 --> 00:05:54.720]  「微微撕裂」
[00:05:54.720 --> 00:05:56.040]  「就微微康復」
[00:05:56.040 --> 00:05:59.520]  「肌肉就會不斷保持彈性、韌性」
[00:05:59.520 --> 00:06:01.560]  「以及越來越強壯」
[00:06:01.560 --> 00:06:05.360]  「這個過程必須會發生一個現象」
[00:06:05.360 --> 00:06:08.720]  「就是肌肉運動員會痠痛」
[00:06:08.720 --> 00:06:12.520]  大家有沒有這個經驗?
[00:06:12.520 --> 00:06:14.320]  我以前打排球
[00:06:14.320 --> 00:06:16.120]  說出來也很失禮
[00:06:16.120 --> 00:06:19.360]  因為我學校很出名打排球
[00:06:19.360 --> 00:06:21.000]  聲稱我的年代
[00:06:21.000 --> 00:06:23.840]  香港男子排球校際賽
[00:06:23.840 --> 00:06:25.800]  我有校長年都是冠軍
[00:06:25.800 --> 00:06:29.840]  我曾經想過去參加做一分子
[00:06:29.840 --> 00:06:35.680]  不過天生自己也不是體育的材料
[00:06:35.680 --> 00:06:40.920]  於是去年又去參加甄選賽
[00:06:40.920 --> 00:06:43.680]  放學後打排球
[00:06:43.680 --> 00:06:46.400]  打排球不夠就打籃球
[00:06:46.400 --> 00:06:48.280]  於是一、三、五就排球
[00:06:48.280 --> 00:06:50.680]  二、四就是籃球
[00:06:50.680 --> 00:06:52.760]  星期六就回學校打羽毛球
[00:06:52.760 --> 00:06:54.680]  整個好像體育變象一樣
[00:06:54.680 --> 00:06:57.960]  但是沒有張力,不太行
[00:06:57.960 --> 00:06:59.920]  但是這樣的運動法
[00:06:59.920 --> 00:07:04.520]  就發覺小腿經常痠痛
[00:07:04.520 --> 00:07:06.120]  因為大家知道
[00:07:06.120 --> 00:07:08.640]  運動要不斷急速跑
[00:07:08.640 --> 00:07:16.240]  特別打排球要經常做蹲立
[00:07:16.240 --> 00:07:18.600]  小腿就很痠痛
[00:07:18.600 --> 00:07:19.640]  他說「你有沒有留意」
[00:07:19.640 --> 00:07:22.080]  「我們當年打排球很痠痛」
[00:07:22.080 --> 00:07:25.320]  「所以你的肌肉越來越長大」
[00:07:25.320 --> 00:07:26.280]  「有沒有留意」
[00:07:26.280 --> 00:07:28.760]  我說「是的,我也記得」
[00:07:28.760 --> 00:07:30.520]  「小腿越來越扎實」
[00:07:30.520 --> 00:07:33.840]  他說「這些就是肌肉的特色」
[00:07:33.840 --> 00:07:35.840]  今天不是說醫療
[00:07:35.840 --> 00:07:38.640]  醫療系主要學習已經說了一段時間
[00:07:38.640 --> 00:07:43.720]  不過原來在人體的發展上
[00:07:43.720 --> 00:07:46.480]  上帝已經有一個特別的設計
[00:07:46.480 --> 00:07:49.640]  人不可以不活動
[00:07:49.640 --> 00:07:52.120]  人要活動才能夠生存
[00:07:52.120 --> 00:07:55.800]  所以為什麼叫做「生活」
[00:07:55.800 --> 00:07:58.160]  你知道什麼叫做「生活」嗎?
[00:07:58.160 --> 00:07:59.960]  你要活就要生
[00:07:59.960 --> 00:08:02.480]  你的肌肉要生就要生
[00:08:02.480 --> 00:08:04.560]  你要活動
[00:08:04.560 --> 00:08:08.640]  所以當人停止活動的時候
[00:08:08.640 --> 00:08:10.880]  只需要三至六個星期
[00:08:10.880 --> 00:08:15.720]  其實人體的肌肉已經消失了6%
[00:08:15.720 --> 00:08:17.320]  如果你在七個月內
[00:08:17.320 --> 00:08:20.240]  完全沒有做任何運動的時候
[00:08:20.240 --> 00:08:22.440]  你的肌能基本上已經
[00:08:22.440 --> 00:08:25.560]  35%的肌肉已經完全失去
[00:08:25.560 --> 00:08:27.360]  結局可能你剩下的
[00:08:27.360 --> 00:08:31.120]  只剩下皮包骨的狀態
[00:08:31.120 --> 00:08:32.640]  就會更加痛
[00:08:32.640 --> 00:08:38.000]  那種痛就不是肌肉分裂出來的痛
[00:08:38.000 --> 00:08:41.440]  不過當我聽完師兄說完這番話之後
[00:08:41.440 --> 00:08:43.520]  其實我經常想起
[00:08:43.520 --> 00:08:47.360]  人的靈性其實也很類似
[00:08:47.360 --> 00:08:50.360]  這個師兄也是一個弟兄
[00:08:50.360 --> 00:08:53.360]  所以有時候我去做物理治癒的時候
[00:08:53.360 --> 00:08:56.600]  就跟他談一下聖經的事情
[00:08:56.600 --> 00:08:58.600]  當然有話題要談
[00:08:58.600 --> 00:09:02.560]  我跟他說每個基督徒的靈性要成長
[00:09:02.560 --> 00:09:07.520]  其實同樣需要有這樣的過程
[00:09:07.520 --> 00:09:11.080]  在不斷的運用我們的靈性的過程裡面
[00:09:11.080 --> 00:09:14.600]  其實可能會經歷很多的傷痛
[00:09:14.600 --> 00:09:17.600]  甚至可能會受傷害
[00:09:17.600 --> 00:09:20.560]  但是這些傷害卻是真真正正
[00:09:20.560 --> 00:09:25.240]  能夠使我們靈性能夠更加健壯地成長
[00:09:25.240 --> 00:09:29.880]  靈性是從來不可以在瘟室裡面栽培出來的
[00:09:29.880 --> 00:09:31.000]  簡單的來說
[00:09:31.000 --> 00:09:35.640]  靈性不是在一間美輪美奐的教堂裡面
[00:09:35.640 --> 00:09:39.720]  就可以自動生成出來的
[00:09:39.720 --> 00:09:42.920]  有些基督徒就去否定我這個說法
[00:09:42.920 --> 00:09:44.640]  他說牧師你知不知道
[00:09:44.640 --> 00:09:48.320]  我們教堂用多少時間去弄那些彩色玻璃
[00:09:48.320 --> 00:09:52.720]  用多少時間去弄好我們教會的冷氣系統
[00:09:52.720 --> 00:09:55.520]  我們付了多少錢去裝這些影音系統
[00:09:55.520 --> 00:09:57.880]  音響是絕對世界一流的
[00:09:57.880 --> 00:09:59.800]  我們教會怎麼花了很多錢去弄
[00:09:59.800 --> 00:10:02.960]  連洗手間也是很舒適的
[00:10:02.960 --> 00:10:06.920]  這樣我們的靈性回去你會覺得很受保護
[00:10:06.920 --> 00:10:10.240]  神的靈都好像在我們周圍環繞著我們
[00:10:10.240 --> 00:10:12.160]  怎麼會對靈性沒有幫助
[00:10:12.160 --> 00:10:12.720]  沒錯
[00:10:12.720 --> 00:10:17.680]  這些只能夠幫助你有一個美好的屬靈的感覺
[00:10:17.680 --> 00:10:22.320]  但是沒有真正操練到你的屬靈的靈性的成長
[00:10:22.320 --> 00:10:26.800]  而這個也是今天我想和大家看這段聖經的主題
[00:10:26.800 --> 00:10:29.360]  這段聖經會和大家再次去看
[00:10:29.360 --> 00:10:33.160]  在門徒訓練當中的一個危機
[00:10:33.160 --> 00:10:36.000]  就是人云亦云
[00:10:36.000 --> 00:10:37.720]  就是別人說什麼
[00:10:37.720 --> 00:10:43.720]  你又走去聽了又當是真的照樣去看
[00:10:43.720 --> 00:10:45.920]  我們先看看這段聖經說些什麼
[00:10:45.920 --> 00:10:49.800]  我們再次打開馬太福音第十六章
[00:10:49.800 --> 00:10:53.840]  第十三節至第二十節我們讀一下
[00:10:53.840 --> 00:10:55.600]  漢宗已經幫我們讀了一次
[00:10:55.600 --> 00:10:56.760]  我們自己讀多一次
[00:10:56.760 --> 00:10:59.480]  我們可以深入一點去認識
[00:10:59.480 --> 00:11:12.280]  馬太福音第十六章第十三節開始
[00:11:12.280 --> 00:11:16.800]  耶穌到了凱撒利亞肥臘比的境內
[00:11:16.800 --> 00:11:21.920]  就問門徒說 人說我 人指是誰
[00:11:21.920 --> 00:11:26.000]  他們說 有人說是獅子的腳汗
[00:11:26.000 --> 00:11:28.240]  有人說是以利亞
[00:11:28.240 --> 00:11:33.000]  又有人說是耶利米或先知累積的一位
[00:11:33.000 --> 00:11:36.880]  耶穌說 你們說我是誰
[00:11:36.880 --> 00:11:38.920]  西門彼得回答說
[00:11:38.920 --> 00:11:42.880]  你是基督 是永生神的兒子
[00:11:42.880 --> 00:11:47.520]  耶穌對話說 西門巴略拿
[00:11:47.520 --> 00:11:49.120]  你是有福的
[00:11:49.120 --> 00:11:53.080]  因為這不是屬血肉的指示你的
[00:11:53.080 --> 00:11:56.480]  乃是我在天上的父子指示的
[00:11:56.480 --> 00:12:00.040]  我還告訴你 你是彼得
[00:12:00.040 --> 00:12:04.640]  我要把我的教會建造在這盆石上
[00:12:04.640 --> 00:12:09.040]  陰間的權柄不能勝過他
[00:12:09.040 --> 00:12:12.320]  我要把天國的弱時給你
[00:12:12.320 --> 00:12:15.400]  凡你在地上所捆綁的
[00:12:15.400 --> 00:12:18.320]  在天上也要開廣
[00:12:18.320 --> 00:12:21.360]  凡你在地上所釋放的
[00:12:21.360 --> 00:12:23.840]  在天上也要釋放
[00:12:23.840 --> 00:12:26.360]  當下耶穌祝父門徒
[00:12:26.360 --> 00:12:30.920]  不可對人說 他是基督
[00:12:30.920 --> 00:12:32.240]  《聖經》很特別
[00:12:32.240 --> 00:12:34.680]  特別在於有很多的經文
[00:12:34.680 --> 00:12:38.080]  就已經是被基督教會誤解到
[00:12:38.080 --> 00:12:40.480]  真是都不知道了一個什麼程度
[00:12:40.480 --> 00:12:43.520]  我們今天嘗試將它逐步的拆解
[00:12:43.520 --> 00:12:44.920]  我會分為三個部份
[00:12:44.920 --> 00:12:46.080]  跟大家一起思想
[00:12:46.080 --> 00:12:47.360]  第一個部份
[00:12:47.360 --> 00:12:50.480]  第十六章的第十三節至第十四節
[00:12:50.480 --> 00:12:51.240]  我給了一個副題
[00:12:51.240 --> 00:12:56.320]  就是參與在迎合大眾歡迎神學的危機
[00:12:56.320 --> 00:13:02.480]  門徒訓練的其中一個最大的危險
[00:13:02.480 --> 00:13:05.600]  在上個星期我們已經說過
[00:13:05.600 --> 00:13:08.960]  就是我們產生誤會
[00:13:08.960 --> 00:13:11.360]  我們以為自己什麼都知道
[00:13:11.360 --> 00:13:13.520]  以為我們自己很清楚
[00:13:13.520 --> 00:13:17.480]  我們以為已經完全明白上帝的心思意念
[00:13:17.480 --> 00:13:20.640]  但是我們其實實質上很多的地方
[00:13:20.640 --> 00:13:24.000]  完全是半知半解的情況
[00:13:24.000 --> 00:13:25.080]  在這樣的狀態之下
[00:13:25.080 --> 00:13:30.040]  我們很容易對上帝的說話有誤會
[00:13:30.040 --> 00:13:34.840]  甚至對我們的主有誤解
[00:13:34.840 --> 00:13:36.440]  上個星期我們說過了
[00:13:36.440 --> 00:13:37.640]  不再重複
[00:13:37.640 --> 00:13:44.240]  大家可以回去聽上個星期的高清廣播
[00:13:44.240 --> 00:13:47.560]  但是既然如此
[00:13:47.560 --> 00:13:50.840]  我們要去防備自己
[00:13:50.840 --> 00:13:52.240]  不要去誤會主
[00:13:52.240 --> 00:13:57.480]  甚至不要誤會上帝的說話的啟示的時候
[00:13:57.480 --> 00:13:59.760]  可以跌入另一個層次
[00:13:59.760 --> 00:14:03.840]  也就是很流行很普遍的一個狀態
[00:14:03.840 --> 00:14:08.200]  就是我們跟著大維去走
[00:14:08.200 --> 00:14:10.080]  為什麼我們會跟著大維去走呢?
[00:14:10.080 --> 00:14:14.200]  因為最主要的就是跟大維就應該沒錯了
[00:14:14.200 --> 00:14:16.960]  陽瓶心理嘛
[00:14:16.960 --> 00:14:22.400]  尤其是信徒絕大部分都是很多時候不看聖經的
[00:14:22.400 --> 00:14:27.480]  很依賴牧者去講道
[00:14:27.480 --> 00:14:28.840]  我們已經長了
[00:14:28.840 --> 00:14:33.680]  一般教會講道三十分鐘變成大限的
[00:14:33.680 --> 00:14:36.240]  我們教會講道一個小時
[00:14:36.240 --> 00:14:39.520]  其實我可以講幾個小時都可以的
[00:14:39.520 --> 00:14:41.240]  不過也不想太長
[00:14:41.240 --> 00:14:42.640]  大家都很辛苦的
[00:14:42.640 --> 00:14:46.760]  有時候坐在那裡聽那麼久
[00:14:46.760 --> 00:14:49.960]  於是乎牧師講多少就得多少
[00:14:49.960 --> 00:14:51.440]  自己又不看聖經
[00:14:51.440 --> 00:14:54.720]  甚至牧師講什麼全盤照收
[00:14:54.720 --> 00:14:56.120]  牧師不會錯的
[00:14:56.120 --> 00:14:58.920]  牧師不會錯的
[00:14:58.920 --> 00:15:01.480]  Sandy也說會錯的
[00:15:01.480 --> 00:15:03.080]  會錯的牧師
[00:15:03.080 --> 00:15:05.320]  牧師不會錯的
[00:15:05.320 --> 00:15:07.840]  會錯的
[00:15:07.840 --> 00:15:12.320]  牧師會不會立心去做錯事呢?
[00:15:12.320 --> 00:15:14.920]  立心講錯了聖經會不會?
[00:15:14.920 --> 00:15:16.800]  不敢講了
[00:15:16.800 --> 00:15:18.640]  我做牧師就敢講了
[00:15:18.640 --> 00:15:19.240]  會的
[00:15:19.240 --> 00:15:20.240]  有些牧者會這樣
[00:15:20.240 --> 00:15:26.240]  立心去講一些似是非的道理
[00:15:26.240 --> 00:15:29.880]  為了教會的聖功需要
[00:15:29.880 --> 00:15:32.080]  上個禮拜我已經講過了
[00:15:32.080 --> 00:15:33.320]  殿堂是其中一個
[00:15:33.320 --> 00:15:36.120]  經常有些牧者死穴
[00:15:36.120 --> 00:15:39.000]  教會一講到錢的時候
[00:15:39.000 --> 00:15:43.320]  牧者很多時候很多機會跌倒
[00:15:43.320 --> 00:15:46.520]  都是在這些講錢的時候
[00:15:46.520 --> 00:15:50.160]  因為他要有足夠的酬務經費
[00:15:50.160 --> 00:15:52.000]  要不然打不成就不成功
[00:15:52.000 --> 00:15:55.760]  不成功就是牧師失敗
[00:15:55.760 --> 00:15:56.480]  第一師妹
[00:15:56.480 --> 00:16:00.480]  很多時候於是乎戴維的信徒
[00:16:00.480 --> 00:16:01.880]  就不想想那麼多
[00:16:01.880 --> 00:16:03.480]  牧師講多少就多少
[00:16:03.480 --> 00:16:05.520]  連牧師都照
[00:16:05.520 --> 00:16:08.160]  那些牧師講多少給他聽
[00:16:08.160 --> 00:16:09.000]  他就照聽
[00:16:09.000 --> 00:16:10.720]  就全盤照收
[00:16:10.720 --> 00:16:12.200]  但是大家知不知道
[00:16:12.200 --> 00:16:15.040]  當我們去聽一些流行
[00:16:15.040 --> 00:16:19.600]  或者普及戴維歡迎的神學
[00:16:19.600 --> 00:16:22.400]  其實是很危險的
[00:16:22.400 --> 00:16:25.400]  因為很多戴維歡迎的神學
[00:16:25.400 --> 00:16:27.080]  很吸引
[00:16:27.080 --> 00:16:28.880]  譬如我不怕直接講
[00:16:28.880 --> 00:16:32.320]  purpose driven church 使命教會
[00:16:32.320 --> 00:16:34.320]  這種思想
[00:16:34.320 --> 00:16:37.560]  很流行在教會近代
[00:16:37.560 --> 00:16:39.800]  至少過去這幾十年
[00:16:39.800 --> 00:16:42.040]  由所謂Rick Warren這個牧者
[00:16:42.040 --> 00:16:44.120]  所傳講出來的道理
[00:16:44.120 --> 00:16:45.560]  所寫的書
[00:16:45.560 --> 00:16:47.560]  荼毒了不少的教會
[00:16:47.560 --> 00:16:48.960]  荼毒了不少的人
[00:16:48.960 --> 00:16:50.200]  另一間教會
[00:16:50.200 --> 00:16:51.360]  Willow Creek Church
[00:16:51.360 --> 00:16:53.280]  同樣傳遞出所謂
[00:16:53.280 --> 00:16:55.040]  community church 觀念
[00:16:55.040 --> 00:16:56.360]  mega church model
[00:16:56.360 --> 00:16:58.200]  巨型教會觀念
[00:16:58.200 --> 00:17:00.520]  結局造成信徒不斷以為
[00:17:00.520 --> 00:17:03.800]  大的教會就是成功的教會
[00:17:03.800 --> 00:17:06.280]  這兩個這麼吸引的神學
[00:17:06.280 --> 00:17:08.920]  可以說是廣泛在環教會裏面
[00:17:08.920 --> 00:17:10.560]  甚至在世界的教會裏面
[00:17:10.560 --> 00:17:11.800]  廣泛地去使用
[00:17:11.800 --> 00:17:15.360]  甚至在畢生的經費時間
[00:17:15.360 --> 00:17:17.280]  去投入其中
[00:17:17.280 --> 00:17:19.320]  這些事工
[00:17:19.320 --> 00:17:20.200]  這些觀念
[00:17:20.200 --> 00:17:22.880]  甚至有出賣課程
[00:17:22.880 --> 00:17:26.360]  來售賣給不同的教會
[00:17:26.360 --> 00:17:28.880]  希望不同的教會都取
[00:17:28.880 --> 00:17:31.640]  納用他們這種思維
[00:17:31.640 --> 00:17:34.440]  這些思維毒性非常之高
[00:17:34.440 --> 00:17:37.520]  不只是指這兩種的觀念
[00:17:37.520 --> 00:17:39.880]  其實很多流行的神學
[00:17:39.880 --> 00:17:43.480]  都是毒性非常之高的
[00:17:43.480 --> 00:17:44.600]  我們有沒有留意到
[00:17:44.600 --> 00:17:47.600]  這個我們所處身的世界的神學
[00:17:47.600 --> 00:17:50.240]  是充滿有毒性的神學
[00:17:50.240 --> 00:17:52.880]  包圍著我們呢?
[00:17:52.880 --> 00:17:54.840]  今天我們看這段聖經
[00:17:54.840 --> 00:17:57.760]  就是指出這個狀態
[00:17:57.760 --> 00:17:58.800]  我們看回這段聖經
[00:17:58.800 --> 00:18:02.160]  第十三至十四節
[00:18:02.160 --> 00:18:03.400]  十三至十四節這樣說
[00:18:03.400 --> 00:18:05.280]  耶穌到了埃撒尼亞
[00:18:05.280 --> 00:18:06.520]  被立庇的境內
[00:18:06.520 --> 00:18:07.600]  就問門徒說
[00:18:07.600 --> 00:18:09.320]  人說我
[00:18:09.320 --> 00:18:10.440]  人指是誰
[00:18:10.440 --> 00:18:11.160]  他們說
[00:18:11.160 --> 00:18:12.960]  有人說是獅子的約翰
[00:18:12.960 --> 00:18:14.240]  有人說是伊利亞
[00:18:14.240 --> 00:18:16.120]  又有人說是耶利米和
[00:18:16.120 --> 00:18:18.120]  先知裏的一位
[00:18:18.120 --> 00:18:20.240]  在這段聖經裏面
[00:18:20.240 --> 00:18:22.320]  首先說了給我們知道
[00:18:22.320 --> 00:18:24.960]  耶穌的門徒被耶穌
[00:18:24.960 --> 00:18:28.120]  從沿海地區的地方
[00:18:28.120 --> 00:18:29.880]  帶到去
[00:18:29.880 --> 00:18:34.280]  可以說是在東北地區
[00:18:34.280 --> 00:18:41.160]  耶路撒冷的以北的一個
[00:18:41.160 --> 00:18:45.360]  猶太人非常之尊重的地區
[00:18:45.360 --> 00:18:48.120]  叫做埃撒尼亞肥臘比
[00:18:48.120 --> 00:18:49.880]  埃撒尼亞肥臘比
[00:18:49.880 --> 00:18:52.480]  如果大家去查一下它的英文名字
[00:18:52.480 --> 00:18:55.080]  就叫做Cecilia Philippi
[00:18:55.080 --> 00:18:56.360]  它和在沿海那裏
[00:18:56.360 --> 00:18:57.840]  也有同一個城市
[00:18:57.840 --> 00:19:01.680]  叫做埃撒尼亞Cecilia
[00:19:01.680 --> 00:19:02.360]  同名的
[00:19:02.360 --> 00:19:04.160]  Cecilia其實是誰呢
[00:19:04.160 --> 00:19:06.440]  其實是當時一個君王
[00:19:06.440 --> 00:19:08.800]  在羅馬帝國裏面
[00:19:08.800 --> 00:19:10.880]  為了紀念他去統治
[00:19:10.880 --> 00:19:12.720]  在世界不同的地方
[00:19:12.720 --> 00:19:14.120]  遇見不同的地方
[00:19:14.120 --> 00:19:18.040]  尤其是屬地的希倫王
[00:19:18.040 --> 00:19:19.800]  就是利用這個機會
[00:19:19.800 --> 00:19:24.120]  去將城市重新命名
[00:19:24.120 --> 00:19:28.080]  成為了展示出對這個宗主國
[00:19:28.080 --> 00:19:33.720]  羅馬帝國的尊重
[00:19:33.720 --> 00:19:35.960]  既然沿海地區已經有一個城市
[00:19:35.960 --> 00:19:38.280]  叫做Cecilia已經建了
[00:19:38.280 --> 00:19:41.000]  那他再要去繼續
[00:19:41.000 --> 00:19:45.360]  去到歌頌他在東北的地區
[00:19:45.360 --> 00:19:46.520]  唯有就將這個名字
[00:19:46.520 --> 00:19:48.280]  再加一點點下去
[00:19:48.280 --> 00:19:50.880]  就是加上Phillipi這個名稱
[00:19:50.880 --> 00:19:53.960]  這個是當時管治這個地方
[00:19:53.960 --> 00:19:56.280]  的一位希倫王
[00:19:56.280 --> 00:19:57.520]  他自己的名字
[00:19:57.520 --> 00:20:00.680]  Herald Philippi
[00:20:00.680 --> 00:20:02.880]  為了和他敬拜
[00:20:02.880 --> 00:20:05.440]  尊重的羅馬君王Cecilia
[00:20:05.440 --> 00:20:07.480]  於是他就將君王的名字
[00:20:07.480 --> 00:20:08.000]  擺在前面
[00:20:08.000 --> 00:20:09.600]  然後將自己的名字擺在後面
[00:20:09.600 --> 00:20:12.000]  相傳他也埋葬在這個城市
[00:20:12.000 --> 00:20:13.000]  所以順理成章
[00:20:13.000 --> 00:20:15.080]  這個城市將改為這個名字
[00:20:15.080 --> 00:20:17.560]  是非常恰當的
[00:20:17.560 --> 00:20:18.640]  但是更特別的
[00:20:18.640 --> 00:20:21.240]  這個地方是什麼地區呢
[00:20:21.240 --> 00:20:23.560]  如果大家去熟悉
[00:20:23.560 --> 00:20:27.120]  或者去過以色列旅遊的人
[00:20:27.120 --> 00:20:28.360]  有沒有興趣
[00:20:28.360 --> 00:20:30.480]  原本我打算過兩年和師妹
[00:20:30.480 --> 00:20:32.480]  現在退休了
[00:20:32.480 --> 00:20:34.160]  現在我們時間多一點
[00:20:34.160 --> 00:20:36.560]  不用看小孩了
