
[00:00:00.000 --> 00:00:10.000]  此錄音或錄影的版權是屬於基督教宣導會不覺堂所有
[00:05:15.000 --> 00:05:17.000]  家裡擺個像
[00:05:17.000 --> 00:05:18.000]  擺一下而已
[00:05:18.000 --> 00:05:19.000]  沒什麼的
[00:05:19.000 --> 00:05:21.000]  扔掉也不行
[00:05:21.000 --> 00:05:23.000]  都有這樣的誘惑
[00:05:23.000 --> 00:05:24.000]  這個就是講那件事
[00:05:24.000 --> 00:05:26.000]  有些信徒
[00:05:26.000 --> 00:05:27.000]  去到之後
[00:05:27.000 --> 00:05:29.000]  去到信耶穌之後
[00:05:29.000 --> 00:05:33.000]  自然回到以前的異教
[00:05:33.000 --> 00:05:35.000]  那些廟也好
[00:05:35.000 --> 00:05:39.000]  那些地方去祭祀
[00:05:39.000 --> 00:05:42.000]  接著就去那裡吃
[00:05:42.000 --> 00:05:45.000]  祭神的食物
[00:05:45.000 --> 00:05:48.000]  這個就是保羅第一段月處理的問題
[00:05:48.000 --> 00:05:50.000]  行不行
[00:05:50.000 --> 00:05:51.000]  有沒有叛道人
[00:05:51.000 --> 00:05:52.000]  沒有
[00:05:52.000 --> 00:05:54.000]  我自己一個人偷偷地去
[00:05:54.000 --> 00:05:55.000]  即是沒有問題
[00:05:55.000 --> 00:05:57.000]  保羅說不是
[00:05:57.000 --> 00:05:58.000]  為什麼呢
[00:05:58.000 --> 00:06:01.000]  因為你信了耶穌
[00:06:01.000 --> 00:06:03.000]  你又領聖餐
[00:06:03.000 --> 00:06:05.000]  聖餐是什麼意思
[00:06:05.000 --> 00:06:07.000]  在聖餐裡面
[00:06:07.000 --> 00:06:08.000]  保羅說
[00:06:08.000 --> 00:06:10.000]  餵個杯足謝
[00:06:10.000 --> 00:06:13.000]  是同享基督的血
[00:06:13.000 --> 00:06:14.000]  抹餅
[00:06:14.000 --> 00:06:16.000]  同享基督的身體
[00:06:16.000 --> 00:06:18.000]  因為餅只有一個
[00:06:18.000 --> 00:06:19.000]  我們雖然人多
[00:06:19.000 --> 00:06:21.000]  身體仍然只有一個
[00:06:21.000 --> 00:06:22.000]  事實上
[00:06:22.000 --> 00:06:24.000]  我們大家都同享一個餅
[00:06:24.000 --> 00:06:25.000]  很強調
[00:06:25.000 --> 00:06:27.000]  是一個祭祀
[00:06:27.000 --> 00:06:29.000]  或者敬拜裡面
[00:06:29.000 --> 00:06:30.000]  一同分享
[00:06:30.000 --> 00:06:33.000]  是和神有關的
[00:06:33.000 --> 00:06:34.000]  一個身體
[00:06:34.000 --> 00:06:38.000]  這是我們領聖餐的時候的教導
[00:06:38.000 --> 00:06:40.000]  去到那裡一樣
[00:06:40.000 --> 00:06:42.000]  你參加那些祭祀
[00:06:42.000 --> 00:06:44.000]  其實只是和那些神
[00:06:44.000 --> 00:06:46.000]  同享一個身體
[00:06:46.000 --> 00:06:48.000]  所以保羅說不行
[00:06:48.000 --> 00:06:50.000]  但是聰明的
[00:06:50.000 --> 00:06:51.000]  豁出來了
[00:06:51.000 --> 00:06:53.000]  聰明的哥倫多人就說
[00:06:53.000 --> 00:06:54.000]  不是啊
[00:06:54.000 --> 00:06:55.000]  保羅
[00:06:55.000 --> 00:06:56.000]  你記不記得
[00:06:56.000 --> 00:06:58.000]  第八章說過什麼
[00:06:58.000 --> 00:07:00.000]  輪到吃祭過偶像的食物
[00:07:00.000 --> 00:07:01.000]  我們知道
[00:07:01.000 --> 00:07:03.000]  世上的偶像算不得什麼
[00:07:03.000 --> 00:07:04.000]  什麼意思
[00:07:04.000 --> 00:07:05.000]  就是說
[00:07:05.000 --> 00:07:07.000]  根本就沒有別的神
[00:07:07.000 --> 00:07:08.000]  我們也知道
[00:07:08.000 --> 00:07:09.000]  神只有一位
[00:07:09.000 --> 00:07:11.000]  沒有其他神
[00:07:11.000 --> 00:07:13.000]  我去那裡拜
[00:07:13.000 --> 00:07:15.000]  但我其實不是拜神
[00:07:15.000 --> 00:07:17.000]  我是貪他一會兒
[00:07:17.000 --> 00:07:18.000]  聚會
[00:07:18.000 --> 00:07:19.000]  吃他的東西
[00:07:19.000 --> 00:07:21.000]  是啊
[00:07:21.000 --> 00:07:23.000]  我又沒有伴到人
[00:07:23.000 --> 00:07:25.000]  是不是可以呢
[00:07:25.000 --> 00:07:27.000]  這句話剛才也是這樣說
[00:07:27.000 --> 00:07:28.000]  剛才聽不聽得懂
[00:07:28.000 --> 00:07:30.000]  我是說祭過偶像的食物
[00:07:30.000 --> 00:07:31.000]  算得了什麼嗎
[00:07:31.000 --> 00:07:33.000]  反過來問
[00:07:33.000 --> 00:07:36.000]  我是說偶像算得了什麼嗎
[00:07:36.000 --> 00:07:37.000]  答案是
[00:07:37.000 --> 00:07:38.000]  No
[00:07:38.000 --> 00:07:39.000]  不算得什麼
[00:07:39.000 --> 00:07:42.000]  哥倫多人就是拿著這一句
[00:07:42.000 --> 00:07:44.000]  我心裡面沒有
[00:07:44.000 --> 00:07:46.000]  我只是
[00:07:46.000 --> 00:07:48.000]  相信
[00:07:48.000 --> 00:07:49.000]  耶穌基督
[00:07:49.000 --> 00:07:50.000]  一個真神
[00:07:50.000 --> 00:07:52.000]  我去那裡其實
[00:07:52.000 --> 00:07:54.000]  循例
[00:07:54.000 --> 00:07:56.000]  吃他的東西也沒問題
[00:07:56.000 --> 00:07:58.000]  根本他也不是拜神
[00:07:58.000 --> 00:07:59.000]  也沒有神陪他拜
[00:07:59.000 --> 00:08:00.000]  你明白嗎
[00:08:00.000 --> 00:08:01.000]  這樣我就去了
[00:08:01.000 --> 00:08:03.000]  我不知道這個理由
[00:08:03.000 --> 00:08:05.000]  你接不接受
[00:08:05.000 --> 00:08:07.000]  說得難聽一點
[00:08:07.000 --> 00:08:09.000]  好像老公和老婆說話
[00:08:09.000 --> 00:08:11.000]  我心裡面只有你
[00:08:11.000 --> 00:08:13.000]  不過我今晚要和誰吃飯
[00:08:13.000 --> 00:08:16.000]  我的女同事要吃飯
[00:08:16.000 --> 00:08:19.000]  我吃飯的時候也想著你
[00:08:19.000 --> 00:08:21.000]  類似這樣
[00:08:21.000 --> 00:08:23.000]  保羅聽到
[00:08:23.000 --> 00:08:25.000]  當然不行
[00:08:25.000 --> 00:08:29.000]  不要捉住
[00:08:29.000 --> 00:08:32.000]  保羅一兩句就自己發揮
[00:08:32.000 --> 00:08:34.000]  是假神
[00:08:34.000 --> 00:08:36.000]  而幫的神
[00:08:36.000 --> 00:08:38.000]  不是真的
[00:08:38.000 --> 00:08:42.000]  但是當我們參與這些聚會的時候
[00:08:42.000 --> 00:08:44.000]  保羅就說
[00:08:44.000 --> 00:08:47.000]  好像和鬼魔同火
[00:08:47.000 --> 00:08:49.000]  為什麼呢
[00:08:49.000 --> 00:08:51.000]  神是假的
[00:08:51.000 --> 00:08:53.000]  但是有鬼魔
[00:08:53.000 --> 00:08:54.000]  什麼鬼魔
[00:08:54.000 --> 00:08:56.000]  有邪靈
[00:08:56.000 --> 00:08:58.000]  有黑暗的勢力
[00:08:58.000 --> 00:09:00.000]  你不是去拜祂
[00:09:00.000 --> 00:09:02.000]  祂會來找你的
[00:09:02.000 --> 00:09:04.000]  在這些祭祀當中
[00:09:04.000 --> 00:09:06.000]  這些鬼魔
[00:09:06.000 --> 00:09:08.000]  隨時可以借機會
[00:09:08.000 --> 00:09:10.000]  去引誘你
[00:09:10.000 --> 00:09:12.000]  這個才是問題
[00:09:12.000 --> 00:09:15.000]  小心你去拜假神
[00:09:15.000 --> 00:09:18.000]  但是與鬼魔同火
[00:09:20.000 --> 00:09:22.000]  我們今天會不會呢
[00:09:22.000 --> 00:09:23.000]  也會的
[00:09:23.000 --> 00:09:26.000]  很多事情如果我們不去避忌的話
[00:09:26.000 --> 00:09:28.000]  就以為沒有問題
[00:09:28.000 --> 00:09:30.000]  我不是真的
[00:09:30.000 --> 00:09:32.000]  我去那裡是談生意
[00:09:32.000 --> 00:09:34.000]  我們經常聽的
[00:09:34.000 --> 00:09:35.000]  夫婦之間
[00:09:35.000 --> 00:09:36.000]  剛才講的例子
[00:09:36.000 --> 00:09:38.000]  我們經常聽的
[00:09:38.000 --> 00:09:40.000]  你勸他不要
[00:09:40.000 --> 00:09:42.000]  你不要為那些食物
[00:09:42.000 --> 00:09:45.000]  去給那裡的環境影響
[00:09:45.000 --> 00:09:47.000]  你聽著聽著覺得
[00:09:47.000 --> 00:09:49.000]  反而耶穌基督沒有什麼道理
[00:09:49.000 --> 00:09:51.000]  這就是要避的
[00:09:51.000 --> 00:09:54.000]  你不要覺得自己很穩定
[00:09:54.000 --> 00:09:56.000]  記得我剛才的經文
[00:09:56.000 --> 00:09:58.000]  一開始主席跟我們讀的
[00:09:58.000 --> 00:10:00.000]  所以自以為站立得穩的人
[00:10:00.000 --> 00:10:01.000]  就要小心
[00:10:01.000 --> 00:10:03.000]  你越多這些理由
[00:10:03.000 --> 00:10:04.000]  去證明自己沒有問題
[00:10:04.000 --> 00:10:06.000]  你就越要小心
[00:10:06.000 --> 00:10:08.000]  我們很喜歡
[00:10:08.000 --> 00:10:10.000]  《羅聖經》一句半句
[00:10:10.000 --> 00:10:12.000]  去justify
[00:10:12.000 --> 00:10:14.000]  去支持自己做的事情
[00:10:14.000 --> 00:10:15.000]  是沒有問題
[00:10:15.000 --> 00:10:16.000]  保羅說
[00:10:16.000 --> 00:10:17.000]  小心
[00:10:17.000 --> 00:10:20.000]  你走這一步
[00:10:20.000 --> 00:10:22.000]  你小心
[00:10:22.000 --> 00:10:25.000]  不要和鬼魔同火
[00:10:25.000 --> 00:10:27.000]  其實很清楚
[00:10:27.000 --> 00:10:28.000]  簡單來說
[00:10:28.000 --> 00:10:31.000]  你不要去這些寺廟
[00:10:31.000 --> 00:10:33.000]  去敬拜那裡
[00:10:33.000 --> 00:10:35.000]  吃祂的祭品
[00:10:35.000 --> 00:10:38.000]  你不要拿第八章保羅講話
[00:10:38.000 --> 00:10:39.000]  你說可以的
[00:10:39.000 --> 00:10:40.000]  我沒有叛徒
[00:10:40.000 --> 00:10:41.000]  不是這個問題
[00:10:41.000 --> 00:10:44.000]  是你容易和鬼魔同火
[00:10:44.000 --> 00:10:46.000]  這個問題
[00:10:46.000 --> 00:10:48.000]  有人說了一句話很有趣
[00:10:48.000 --> 00:10:49.000]  是英文的
[00:10:49.000 --> 00:10:50.000]  懂笑就笑
[00:10:50.000 --> 00:10:52.000]  不是menu
[00:10:52.000 --> 00:10:56.000]  是venue
[00:10:56.000 --> 00:10:57.000]  明白嗎
[00:10:57.000 --> 00:10:58.000]  不是食物
[00:10:58.000 --> 00:11:00.000]  是你在哪裡吃
[00:11:00.000 --> 00:11:02.000]  你在敬拜環境裡面吃
[00:11:02.000 --> 00:11:03.000]  小心
[00:11:03.000 --> 00:11:05.000]  鬼魔同火
[00:11:05.000 --> 00:11:07.000]  我們今天很少
[00:11:07.000 --> 00:11:10.000]  你最多在家裡偷偷的擺個像
[00:11:10.000 --> 00:11:11.000]  穆斯林
[00:11:11.000 --> 00:11:12.000]  馬上收起來
[00:11:12.000 --> 00:11:15.000]  我們大概信徒都很少
[00:11:15.000 --> 00:11:16.000]  我不知道
[00:11:16.000 --> 00:11:17.000]  希望沒有
[00:11:17.000 --> 00:11:19.000]  這裡去完敬拜
[00:11:19.000 --> 00:11:21.000]  然後去廟裡拜
[00:11:21.000 --> 00:11:22.000]  我們比較少
[00:11:22.000 --> 00:11:23.000]  不過
[00:11:23.000 --> 00:11:25.000]  敬拜偶像
[00:11:25.000 --> 00:11:29.000]  是不是一定是那些一座的像
[00:11:29.000 --> 00:11:30.000]  其實在這個社會裡面
[00:11:30.000 --> 00:11:32.000]  很多偶像
[00:11:32.000 --> 00:11:33.000]  我們正在敬拜
[00:11:33.000 --> 00:11:35.000]  我們都不知道
[00:11:35.000 --> 00:11:37.000]  你會覺得沒有問題
[00:11:37.000 --> 00:11:39.000]  我們會不會將事業
[00:11:39.000 --> 00:11:40.000]  工作
[00:11:40.000 --> 00:11:43.000]  成為我們敬拜的對象
[00:11:43.000 --> 00:11:45.000]  為的是什麼
[00:11:45.000 --> 00:11:47.000]  那些祭品
[00:11:47.000 --> 00:11:48.000]  是食物
[00:11:48.000 --> 00:11:49.000]  不是
[00:11:49.000 --> 00:11:50.000]  是金錢
[00:11:50.000 --> 00:11:53.000]  是名利
[00:11:53.000 --> 00:11:55.000]  去到那個事業工作裡面
[00:11:55.000 --> 00:11:57.000]  什麼都給他
[00:11:57.000 --> 00:11:59.000]  不要說敬拜神
[00:11:59.000 --> 00:12:00.000]  自己的身體
[00:12:00.000 --> 00:12:01.000]  家人
[00:12:01.000 --> 00:12:03.000]  什麼都可以放下
[00:12:03.000 --> 00:12:07.000]  這個是不是跟鬼魔同火呢
[00:12:07.000 --> 00:12:08.000]  香港
[00:12:08.000 --> 00:12:11.000]  正如很多的世界城市
[00:12:11.000 --> 00:12:13.000]  消費
[00:12:13.000 --> 00:12:15.000]  雖然我們經濟不是很好
[00:12:15.000 --> 00:12:18.000]  但是幾十元一杯咖啡都有人買
[00:12:18.000 --> 00:12:19.000]  還要排隊
[00:12:19.000 --> 00:12:24.000]  我們很習慣高消費
[00:12:24.000 --> 00:12:27.000]  這個變成我們生活的一部分
[00:12:27.000 --> 00:12:30.000]  會不會這樣的享樂主義
[00:12:30.000 --> 00:12:32.000]  成為你敬拜的偶像呢
[00:12:32.000 --> 00:12:34.000]  這塊是今天
[00:12:34.000 --> 00:12:37.000]  我們信徒要小心
[00:12:37.000 --> 00:12:38.000]  你自己要反省
[00:12:38.000 --> 00:12:39.000]  我不知道
[00:12:39.000 --> 00:12:40.000]  我說不完
[00:12:40.000 --> 00:12:41.000]  我不知道
[00:12:41.000 --> 00:12:43.000]  我們生命當中
[00:12:43.000 --> 00:12:46.000]  有沒有一些事情
[00:12:46.000 --> 00:12:47.000]  不一定是宗教
[00:12:47.000 --> 00:12:50.000]  成為你的偶像
[00:12:50.000 --> 00:12:52.000]  如果有的話
[00:12:52.000 --> 00:12:55.000]  我們的確需要在神面前好好反省
[00:12:55.000 --> 00:12:56.000]  求主憐憫
[00:12:56.000 --> 00:12:59.000]  早點離開
[00:12:59.000 --> 00:13:01.000]  不要拿一兩句
[00:13:01.000 --> 00:13:02.000]  聖經都沒有說不行
[00:13:02.000 --> 00:13:04.000]  就走去做
[00:13:04.000 --> 00:13:06.000]  與鬼魔同火
[00:13:06.000 --> 00:13:09.000]  這個是我們特別要小心
[00:13:09.000 --> 00:13:12.000]  不要置自己
[00:13:12.000 --> 00:13:14.000]  可以站立不住
[00:13:14.000 --> 00:13:15.000]  這是第一件事
[00:13:15.000 --> 00:13:19.000]  求主要幫助我們
[00:13:19.000 --> 00:13:21.000]  第八章我們看過
[00:13:21.000 --> 00:13:23.000]  那些祭品
[00:13:23.000 --> 00:13:25.000]  不要叛道人
[00:13:25.000 --> 00:13:27.000]  吃都沒有問題
[00:13:27.000 --> 00:13:29.000]  第十章開始
[00:13:29.000 --> 00:13:31.000]  在寺廟裏面
[00:13:31.000 --> 00:13:33.000]  在異教的敬拜裏面
[00:13:33.000 --> 00:13:35.000]  那些東西就不要吃了
[00:13:35.000 --> 00:13:38.000]  吃不吃得呢
[00:13:38.000 --> 00:13:39.000]  還未完
[00:13:39.000 --> 00:13:41.000]  保羅繼續說
[00:13:41.000 --> 00:13:46.000]  是不是以後不吃最穩陣呢
[00:13:46.000 --> 00:13:48.000]  你聽到這裏
[00:13:48.000 --> 00:13:50.000]  應該是的
[00:13:50.000 --> 00:13:51.000]  不過呢
[00:13:51.000 --> 00:13:53.000]  如果這樣的話
[00:13:53.000 --> 00:13:56.000]  我們就有點像猶太人那些律法主義
[00:13:56.000 --> 00:13:58.000]  我們有時候信徒
[00:13:58.000 --> 00:14:00.000]  看聖經很生氣
[00:14:00.000 --> 00:14:01.000]  都不說清楚
[00:14:01.000 --> 00:14:03.000]  如果聖經說得清清楚楚
[00:14:03.000 --> 00:14:05.000]  你還不想
[00:14:05.000 --> 00:14:08.000]  規定你每天看幾個鐘頭電視
[00:14:08.000 --> 00:14:11.000]  你不想這樣
[00:14:11.000 --> 00:14:14.000]  聖經不是告訴你
[00:14:14.000 --> 00:14:15.000]  什麼可以做
[00:14:15.000 --> 00:14:16.000]  什麼不可以做
[00:14:16.000 --> 00:14:17.000]  是要問
[00:14:17.000 --> 00:14:18.000]  怎樣
[00:14:18.000 --> 00:14:19.000]  為什麼
[00:14:19.000 --> 00:14:21.000]  去做
[00:14:21.000 --> 00:14:23.000]  你明白後面的道理
[00:14:23.000 --> 00:14:25.000]  其實很多事情都可以做
[00:14:25.000 --> 00:14:28.000]  接著就馬上說
[00:14:28.000 --> 00:14:29.000]  接著
[00:14:29.000 --> 00:14:32.000]  你的社會
[00:14:32.000 --> 00:14:35.000]  的操作不容許你
[00:14:35.000 --> 00:14:37.000]  避免這些
[00:14:37.000 --> 00:14:40.000]  所謂制治過的食物
[00:14:40.000 --> 00:14:41.000]  肉
[00:14:41.000 --> 00:14:42.000]  你去買
[00:14:42.000 --> 00:14:43.000]  你去買了
[00:14:43.000 --> 00:14:45.000]  以為穩陣一點
[00:14:45.000 --> 00:14:47.000]  肉食市場所賣一切
[00:14:47.000 --> 00:14:48.000]  你們儘管吃
[00:14:48.000 --> 00:14:50.000]  不要為良心的緣故
[00:14:50.000 --> 00:14:51.000]  查問什麼
[00:14:51.000 --> 00:14:52.000]  很清楚的
[00:14:52.000 --> 00:14:53.000]  你去
[00:14:53.000 --> 00:14:55.000]  不用問標籤的了
[00:14:55.000 --> 00:14:58.000]  其實多數在當時的社會
[00:14:58.000 --> 00:15:00.000]  都是制治完的
[00:15:00.000 --> 00:15:02.000]  一般人
[00:15:02.000 --> 00:15:05.000]  是不會自己去買一塊肉回去吃的
[00:15:05.000 --> 00:15:07.000]  光顧那些肉檔
[00:15:07.000 --> 00:15:09.000]  通常是公家貨
[00:15:09.000 --> 00:15:10.000]  政府貨
[00:15:10.000 --> 00:15:11.000]  又或者是
[00:15:11.000 --> 00:15:12.000]  當時
[00:15:12.000 --> 00:15:14.000]  最多就是那些
[00:15:14.000 --> 00:15:16.000]  宗教場所
[00:15:16.000 --> 00:15:18.000]  獻祭用
[00:15:18.000 --> 00:15:19.000]  所以
[00:15:19.000 --> 00:15:20.000]  他們吃不完
[00:15:20.000 --> 00:15:21.000]  之後
[00:15:21.000 --> 00:15:24.000]  就是給那些肉店去賣的
[00:15:24.000 --> 00:15:27.000]  那能不能吃呢
[00:15:27.000 --> 00:15:28.000]  可以吃
[00:15:28.000 --> 00:15:30.000]  剛才也說了
[00:15:30.000 --> 00:15:31.000]  是地方問題
[00:15:31.000 --> 00:15:33.000]  不是食物的問題
[00:15:33.000 --> 00:15:34.000]  你放膽吃
[00:15:34.000 --> 00:15:36.000]  不用追問
[00:15:36.000 --> 00:15:39.000]  不用查出產在哪裡
[00:15:39.000 --> 00:15:41.000]  因為地和地上所充滿的
[00:15:41.000 --> 00:15:43.000]  都是主的
[00:15:43.000 --> 00:15:46.000]  這個就簡單了
[00:15:46.000 --> 00:15:47.000]  但是
[00:15:47.000 --> 00:15:48.000]  又但是
[00:15:48.000 --> 00:15:49.000]  以為又可以吃了
[00:15:49.000 --> 00:15:50.000]  吃了
[00:15:50.000 --> 00:15:51.000]  又不要住
[00:15:51.000 --> 00:15:53.000]  如果有不信的人請你吃飯
[00:15:53.000 --> 00:15:55.000]  你們不願意去
[00:15:55.000 --> 00:15:56.000]  為什麼
[00:15:56.000 --> 00:15:58.000]  你害怕嗎
[00:15:58.000 --> 00:16:02.000]  如果你不想去
[00:16:02.000 --> 00:16:03.000]  你害怕
[00:16:03.000 --> 00:16:04.000]  那就不要去
[00:16:04.000 --> 00:16:05.000]  又不知道那些東西
[00:16:05.000 --> 00:16:07.000]  是不是制治過的
[00:16:07.000 --> 00:16:09.000]  你的良心有一點疑惑
[00:16:09.000 --> 00:16:10.000]  你可以不去
[00:16:10.000 --> 00:16:11.000]  但是
[00:16:11.000 --> 00:16:12.000]  你又可以去
[00:16:12.000 --> 00:16:13.000]  這裡說什麼
[00:16:13.000 --> 00:16:14.000]  如果你願意去
[00:16:14.000 --> 00:16:16.000]  擺在你面前的東西
[00:16:16.000 --> 00:16:17.000]  又怎樣
[00:16:17.000 --> 00:16:18.000]  好消息
[00:16:18.000 --> 00:16:19.000]  儘管吃
[00:16:19.000 --> 00:16:21.000]  不要為良心的緣故
[00:16:21.000 --> 00:16:23.000]  查問什麼
[00:16:23.000 --> 00:16:24.000]  雖然
[00:16:24.000 --> 00:16:26.000]  在市場裡面買的東西
[00:16:26.000 --> 00:16:27.000]  多數都是制自然的
