
[00:00:00.000 --> 00:00:02.000]  耶穌在生的時候
[00:02:38.000 --> 00:02:40.000]  是奴家福音第十五章
[00:02:40.000 --> 00:02:42.000]  我稱它爲
[00:02:42.000 --> 00:02:44.000]  浪子一族
[00:02:44.000 --> 00:02:46.000]  不是一個的浪子
[00:02:46.000 --> 00:02:48.000]  是兩個的浪子
[00:02:48.000 --> 00:02:50.000]  奴家福音
[00:02:50.000 --> 00:02:52.000]  第十五章第十一
[00:02:52.000 --> 00:02:54.000]  到第二十四節
[00:02:54.000 --> 00:02:56.000]  我們今次
[00:02:56.000 --> 00:02:58.000]  大概只有時間
[00:02:58.000 --> 00:03:00.000]  來講那個
[00:03:00.000 --> 00:03:02.000]  小的浪子
[00:03:02.000 --> 00:03:04.000]  下一次我會講
[00:03:04.000 --> 00:03:06.000]  那個大的浪子
[00:03:06.000 --> 00:03:10.000]  我們由第十一節
[00:03:10.000 --> 00:03:12.000]  讀到第
[00:03:12.000 --> 00:03:14.000]  二十四節
[00:03:14.000 --> 00:03:16.000]  找到的請聽我讀
[00:03:18.000 --> 00:03:20.000]  奴家福音第十五章
[00:03:20.000 --> 00:03:22.000]  第十一節
[00:03:48.000 --> 00:03:50.000]  奴家福音第十五章
[00:03:50.000 --> 00:03:52.000]  第十一節
[00:04:18.000 --> 00:04:20.000]  我父親有多少的故宮
[00:04:20.000 --> 00:04:22.000]  口量有餘
[00:04:22.000 --> 00:04:24.000]  我倒在這裏餓死麼
[00:04:24.000 --> 00:04:26.000]  我要起來
[00:04:26.000 --> 00:04:28.000]  到我父親那裏去
[00:04:28.000 --> 00:04:30.000]  向他說父親我得罪了天
[00:04:30.000 --> 00:04:32.000]  又得罪了你
[00:04:32.000 --> 00:04:34.000]  從今以後我不配稱爲你的兒子
[00:04:34.000 --> 00:04:36.000]  但我當作一個故宮吧
[00:04:36.000 --> 00:04:38.000]  於是起來
[00:04:38.000 --> 00:04:40.000]  往他父親那裏去
[00:04:40.000 --> 00:04:42.000]  相離還遠
[00:04:42.000 --> 00:04:44.000]  他父親看見就動了持心
[00:04:44.000 --> 00:04:46.000]  跑去抱着他的頸項
[00:04:46.000 --> 00:04:48.000]  連連與他親嘴
[00:04:48.000 --> 00:04:50.000]  兒子說父親
[00:04:50.000 --> 00:04:52.000]  我得罪了天
[00:04:52.000 --> 00:04:54.000]  又得罪了你
[00:04:54.000 --> 00:04:56.000]  從今以後我不配稱爲你的兒子
[00:04:56.000 --> 00:04:58.000]  父親就吩咐福音說
[00:04:58.000 --> 00:05:00.000]  把那上好的袍子
[00:05:00.000 --> 00:05:02.000]  快拿出來給他穿
[00:05:02.000 --> 00:05:04.000]  把戒指戴在他指頭上
[00:05:04.000 --> 00:05:06.000]  把鞋穿在他腳上
[00:05:06.000 --> 00:05:08.000]  把那肥牛毒牽來
[00:05:08.000 --> 00:05:10.000]  宰了
[00:05:10.000 --> 00:05:12.000]  我們可以喫喝快樂
[00:05:12.000 --> 00:05:14.000]  因爲我這個兒子
[00:05:14.000 --> 00:05:16.000]  是死而復活
[00:05:16.000 --> 00:05:18.000]  失而又得的
[00:05:18.000 --> 00:05:20.000]  他們就快樂
[00:05:20.000 --> 00:05:22.000]  起來了
[00:05:22.000 --> 00:05:24.000]  我們經常說
[00:05:24.000 --> 00:05:26.000]  浪子比元
[00:05:26.000 --> 00:05:28.000]  可能是世界上
[00:05:28.000 --> 00:05:30.000]  最精彩的一個短篇小說
[00:05:30.000 --> 00:05:32.000]  因爲在這麼短的篇幅裏面
[00:05:32.000 --> 00:05:34.000]  有最濃縮的情節
[00:05:34.000 --> 00:05:36.000]  描寫人性
[00:05:36.000 --> 00:05:38.000]  和墮落
[00:05:38.000 --> 00:05:40.000]  可以迴歸的
[00:05:40.000 --> 00:05:42.000]  是最清楚的
[00:05:42.000 --> 00:05:44.000]  我們說在裏面
[00:05:44.000 --> 00:05:46.000]  我們看到
[00:05:46.000 --> 00:05:48.000]  人的人生百態
[00:05:48.000 --> 00:05:50.000]  我們也都看到
[00:05:50.000 --> 00:05:52.000]  那個出路
[00:05:52.000 --> 00:05:54.000]  這些都是對的
[00:05:54.000 --> 00:05:56.000]  但我們一定要記住
[00:05:56.000 --> 00:05:58.000]  這個不是一個
[00:05:58.000 --> 00:06:00.000]  憑空捏造出來的一個故事
[00:06:00.000 --> 00:06:02.000]  是真真實實地
[00:06:02.000 --> 00:06:04.000]  由巴勒斯坦地
[00:06:04.000 --> 00:06:06.000]  一個真實的情況
[00:06:06.000 --> 00:06:08.000]  真實的人
[00:06:08.000 --> 00:06:10.000]  那裏來取材來寫的
[00:06:10.000 --> 00:06:12.000]  所以要解釋這個比元
[00:06:12.000 --> 00:06:14.000]  就一定要按着
[00:06:14.000 --> 00:06:16.000]  他的背景來解
[00:06:16.000 --> 00:06:18.000]  就不能夠
[00:06:18.000 --> 00:06:20.000]  亡民生義
[00:06:20.000 --> 00:06:22.000]  首先我們看那個角色
[00:06:22.000 --> 00:06:24.000]  這裏說到
[00:06:24.000 --> 00:06:26.000]  是一個父親
[00:06:26.000 --> 00:06:28.000]  明顯地這個父親不是神
[00:06:28.000 --> 00:06:30.000]  因爲當兒子
[00:06:30.000 --> 00:06:32.000]  犯罪覺悟
[00:06:32.000 --> 00:06:34.000]  他回去要認罪
[00:06:34.000 --> 00:06:36.000]  他怎麼認罪呢
[00:06:36.000 --> 00:06:38.000]  他說
[00:06:38.000 --> 00:06:40.000]  我得罪了你
[00:06:40.000 --> 00:06:42.000]  又得罪了天
[00:06:42.000 --> 00:06:44.000]  我得罪了天又得罪了你
[00:06:44.000 --> 00:06:46.000]  我不配做你的兒子
[00:06:46.000 --> 00:06:48.000]  換句話說這個父親
[00:06:48.000 --> 00:06:50.000]  是指到一個真實
[00:06:50.000 --> 00:06:52.000]  或者說是一個普通的家庭
[00:06:52.000 --> 00:06:54.000]  裏面的父親
[00:06:54.000 --> 00:06:56.000]  不過這裏所描寫的那種父愛
[00:06:56.000 --> 00:06:58.000]  就確是用來
[00:06:58.000 --> 00:07:00.000]  反映出神的愛
[00:07:00.000 --> 00:07:04.000]  這種描寫法
[00:07:04.000 --> 00:07:06.000]  在修持學上
[00:07:06.000 --> 00:07:08.000]  就叫語說法
[00:07:08.000 --> 00:07:10.000]  或者叫paraphrase
[00:07:10.000 --> 00:07:12.000]  是一種可以說轉彎抹角
[00:07:12.000 --> 00:07:14.000]  我們講的主題
[00:07:14.000 --> 00:07:16.000]  而這個父親
[00:07:16.000 --> 00:07:18.000]  就是轉彎抹角
[00:07:18.000 --> 00:07:20.000]  真正要講的
[00:07:20.000 --> 00:07:22.000]  當然就是天父
[00:07:22.000 --> 00:07:24.000]  但是我們一定要分開兩個角色
[00:07:24.000 --> 00:07:26.000]  不然當中我們就會混淆
[00:07:26.000 --> 00:07:30.000]  可能我們最感覺到有興趣的
[00:07:30.000 --> 00:07:32.000]  就是那個分家產的問題
[00:07:32.000 --> 00:07:34.000]  猶太人怎麼分家產的呢
[00:07:36.000 --> 00:07:38.000]  如果你現在問你爸爸
[00:07:38.000 --> 00:07:40.000]  爸爸我現在很厭惡你
[00:07:40.000 --> 00:07:42.000]  你將我應該有的家產
[00:07:42.000 --> 00:07:44.000]  分給我
[00:07:44.000 --> 00:07:46.000]  我想你爸爸的反應很興奮
[00:07:46.000 --> 00:07:48.000]  他馬上一巴掌就打下來
[00:07:48.000 --> 00:07:54.000]  這個小兒子所要求的
[00:07:54.000 --> 00:07:56.000]  那個分家產
[00:07:56.000 --> 00:07:58.000]  是按着新明記
[00:07:58.000 --> 00:08:00.000]  第21章27節提出來的
[00:08:00.000 --> 00:08:02.000]  按那裏的記載
[00:08:02.000 --> 00:08:04.000]  猶太人的
[00:08:04.000 --> 00:08:06.000]  家產
[00:08:06.000 --> 00:08:08.000]  是這樣分的
[00:08:08.000 --> 00:08:10.000]  如果一家只有兩個人
[00:08:10.000 --> 00:08:12.000]  好像這個比喻所寫的
[00:08:12.000 --> 00:08:14.000]  兩個兒子
[00:08:14.000 --> 00:08:16.000]  大兒子就應該佔兩份
[00:08:16.000 --> 00:08:18.000]  小兒子
[00:08:18.000 --> 00:08:20.000]  就只可以佔一份
[00:08:20.000 --> 00:08:22.000]  換句話說這個小兒子
[00:08:22.000 --> 00:08:24.000]  是要求他當得的
[00:08:24.000 --> 00:08:26.000]  三分之一的家產
[00:08:26.000 --> 00:08:28.000]  那怎麼分
[00:08:28.000 --> 00:08:30.000]  和什麼時候分呢
[00:08:32.000 --> 00:08:34.000]  猶太人的法律
[00:08:34.000 --> 00:08:36.000]  和他們的做法
[00:08:36.000 --> 00:08:38.000]  是有兩種途徑
[00:08:38.000 --> 00:08:40.000]  那個兒子
[00:08:40.000 --> 00:08:42.000]  是可以得到家產的
[00:08:42.000 --> 00:08:44.000]  第一就是直着遺囑
[00:08:44.000 --> 00:08:46.000]  就是爸爸過世
[00:08:46.000 --> 00:08:48.000]  家產就按着這種方法
[00:08:48.000 --> 00:08:50.000]  來分了
[00:08:50.000 --> 00:08:52.000]  第二就是爸爸在生的時候
[00:08:52.000 --> 00:08:54.000]  他們都可以要求
[00:08:54.000 --> 00:08:56.000]  要求爸爸將
[00:08:56.000 --> 00:08:58.000]  他們的家產來分
[00:08:58.000 --> 00:09:00.000]  但是如果是這種情形
[00:09:00.000 --> 00:09:02.000]  他就要有三種的
[00:09:02.000 --> 00:09:04.000]  法律上的
[00:09:04.000 --> 00:09:06.000]  觀念
[00:09:06.000 --> 00:09:08.000]  條件
[00:09:08.000 --> 00:09:10.000]  是他們要認識到的
[00:09:10.000 --> 00:09:12.000]  這三樣都不是我們
[00:09:12.000 --> 00:09:14.000]  現在在東方
[00:09:14.000 --> 00:09:16.000]  或在西方的社會
[00:09:16.000 --> 00:09:18.000]  是明白的
[00:09:18.000 --> 00:09:20.000]  或者說太直接就知道的
[00:09:20.000 --> 00:09:22.000]  第一
[00:09:22.000 --> 00:09:24.000]  就是說如果爸爸
[00:09:24.000 --> 00:09:26.000]  還在生的時候
[00:09:26.000 --> 00:09:28.000]  他可以將家產分給小兒子
[00:09:28.000 --> 00:09:30.000]  當時的兒子
[00:09:30.000 --> 00:09:32.000]  就擁有這個家產的
[00:09:32.000 --> 00:09:34.000]  擁有權
[00:09:34.000 --> 00:09:36.000]  所以呢
[00:09:36.000 --> 00:09:38.000]  爸爸就不可以
[00:09:38.000 --> 00:09:40.000]  變賣這些家產
[00:09:40.000 --> 00:09:42.000]  因爲擁有權在兒子的手上
[00:09:42.000 --> 00:09:44.000]  爸爸就不可以賣的
[00:09:44.000 --> 00:09:46.000]  第二種情況
[00:09:46.000 --> 00:09:48.000]  就是說
[00:09:48.000 --> 00:09:50.000]  兒子的擁有權
[00:09:50.000 --> 00:09:52.000]  又不等於
[00:09:52.000 --> 00:09:54.000]  他的出讓權
[00:09:54.000 --> 00:09:56.000]  爸爸分了一個葡萄園給你
[00:09:56.000 --> 00:09:58.000]  沒錯
[00:09:58.000 --> 00:10:00.000]  那個葡萄園是你的
[00:10:00.000 --> 00:10:02.000]  爸爸不可以賣
[00:10:02.000 --> 00:10:04.000]  但是你不能夠
[00:10:04.000 --> 00:10:06.000]  在爸爸在生的時候
[00:10:06.000 --> 00:10:08.000]  賣給
[00:10:08.000 --> 00:10:10.000]  譬如說甲方
[00:10:10.000 --> 00:10:12.000]  而甲方又真的可以擁有
[00:10:12.000 --> 00:10:14.000]  這個葡萄園
[00:10:14.000 --> 00:10:16.000]  如果兒子真的要賣
[00:10:16.000 --> 00:10:18.000]  那個買方
[00:10:18.000 --> 00:10:20.000]  就要等
[00:10:20.000 --> 00:10:22.000]  兒子的爸爸死了
[00:10:22.000 --> 00:10:24.000]  然後他纔可以正式
[00:10:24.000 --> 00:10:26.000]  承接那個葡萄園過來
[00:10:26.000 --> 00:10:28.000]  這個是他們一個
[00:10:28.000 --> 00:10:30.000]  相當
[00:10:30.000 --> 00:10:32.000]  特別的一個法律
[00:10:32.000 --> 00:10:34.000]  是要保障爸爸在生分了家產
[00:10:34.000 --> 00:10:36.000]  兒子不會沒有良心
[00:10:36.000 --> 00:10:38.000]  將爸爸趕出門口
[00:10:38.000 --> 00:10:40.000]  第三種的方法
[00:10:40.000 --> 00:10:42.000]  第三種的條件
[00:10:42.000 --> 00:10:44.000]  或者法律的觀念就是說
[00:10:44.000 --> 00:10:46.000]  那個兒子
[00:10:46.000 --> 00:10:48.000]  當爸爸還在世的時候
[00:10:48.000 --> 00:10:50.000]  那個兒子
[00:10:50.000 --> 00:10:52.000]  既不
[00:10:52.000 --> 00:10:54.000]  完全有擁有權
[00:10:54.000 --> 00:10:56.000]  又不完全有
[00:10:56.000 --> 00:10:58.000]  這個出養權
[00:10:58.000 --> 00:11:00.000]  爸爸仍然可以
[00:11:00.000 --> 00:11:02.000]  按他自己的
[00:11:02.000 --> 00:11:04.000]  實際情況
[00:11:04.000 --> 00:11:06.000]  使用或者
[00:11:06.000 --> 00:11:08.000]  是
[00:11:08.000 --> 00:11:12.000]  來分配
[00:11:12.000 --> 00:11:14.000]  那些財產
[00:11:14.000 --> 00:11:16.000]  這個情況就完全
[00:11:16.000 --> 00:11:18.000]  反映在我們的比喻那裏
[00:11:20.000 --> 00:11:22.000]  透過兩方面我們可以看到
[00:11:22.000 --> 00:11:24.000]  第一
[00:11:24.000 --> 00:11:26.000]  爸爸對那個大兒子說
[00:11:26.000 --> 00:11:28.000]  二,當那個大兒子在埋怨的時候
[00:11:28.000 --> 00:11:30.000]  埋怨
[00:11:30.000 --> 00:11:32.000]  爲什麼我整天
[00:11:32.000 --> 00:11:34.000]  整年在跟着你
[00:11:34.000 --> 00:11:36.000]  服侍你
[00:11:36.000 --> 00:11:38.000]  你都從來沒有
[00:11:38.000 --> 00:11:40.000]  爲我宰一隻羊
[00:11:40.000 --> 00:11:42.000]  讓我和我的朋友可以歡喜快樂
[00:11:42.000 --> 00:11:44.000]  那爸爸怎麼和他說
[00:11:44.000 --> 00:11:46.000]  他說我
[00:11:46.000 --> 00:11:48.000]  一切所有的都是你的
[00:11:50.000 --> 00:11:52.000]  表明分了家產之後
[00:11:52.000 --> 00:11:54.000]  那個兒子
[00:11:54.000 --> 00:11:56.000]  沒有那種
[00:11:56.000 --> 00:11:58.000]  出養
[00:11:58.000 --> 00:12:00.000]  割養權
[00:12:00.000 --> 00:12:02.000]  他還要等爸爸
[00:12:02.000 --> 00:12:04.000]  分一隻羊給他
[00:12:04.000 --> 00:12:06.000]  或者分一隻牛給他
[00:12:06.000 --> 00:12:08.000]  爸爸就說
[00:12:08.000 --> 00:12:10.000]  其實我所有的
[00:12:10.000 --> 00:12:12.000]  現在我所有有的
[00:12:12.000 --> 00:12:14.000]  全部都是你的
[00:12:14.000 --> 00:12:16.000]  再沒有第二個人可以分給你的
[00:12:16.000 --> 00:12:18.000]  這個反映了他們
[00:12:18.000 --> 00:12:20.000]  那個財產的真正
[00:12:20.000 --> 00:12:22.000]  最後的擁有權和
[00:12:22.000 --> 00:12:24.000]  出養權在哪個人的手上
[00:12:24.000 --> 00:12:26.000]  第二
[00:12:26.000 --> 00:12:28.000]  當這個兒子回來了
[00:12:28.000 --> 00:12:30.000]  爸爸很興奮
[00:12:30.000 --> 00:12:32.000]  他立刻吩咐僕人
[00:12:32.000 --> 00:12:34.000]  拿最好的袍
[00:12:34.000 --> 00:12:36.000]  戒指、鞋
[00:12:36.000 --> 00:12:38.000]  和一隻牛犢
[00:12:38.000 --> 00:12:40.000]  爸爸還有
[00:12:40.000 --> 00:12:42.000]  這個權
[00:12:42.000 --> 00:12:44.000]  要來
[00:12:44.000 --> 00:12:46.000]  分配他自己的家產
[00:12:46.000 --> 00:12:48.000]  他自己所擁有的
[00:12:48.000 --> 00:12:50.000]  按他自己的意願來使用
[00:12:50.000 --> 00:12:52.000]  這個就反映了
[00:12:52.000 --> 00:12:54.000]  剛纔我們所說的法律的第三點
[00:12:54.000 --> 00:12:56.000]  那個
[00:12:56.000 --> 00:12:58.000]  保護的效力
[00:12:58.000 --> 00:13:00.000]  爸爸仍然是有權權
[00:13:00.000 --> 00:13:02.000]  來
[00:13:02.000 --> 00:13:04.000]  控制、調配、使用
[00:13:04.000 --> 00:13:06.000]  他分了的家產
[00:13:06.000 --> 00:13:08.000]  這三個的
[00:13:08.000 --> 00:13:10.000]  概念
[00:13:10.000 --> 00:13:12.000]  是我們
[00:13:12.000 --> 00:13:14.000]  讀和
[00:13:14.000 --> 00:13:16.000]  理解這個比喻相當重要
[00:13:16.000 --> 00:13:18.000]  否則我們或許會不明白
[00:13:18.000 --> 00:13:20.000]  爲什麼
[00:13:20.000 --> 00:13:22.000]  兒子可以分到家產
[00:13:22.000 --> 00:13:24.000]  哥哥爲什麼會這麼生氣
[00:13:24.000 --> 00:13:26.000]  和爸爸爲什麼可以
[00:13:26.000 --> 00:13:28.000]  作出這樣的一個調配
[00:13:28.000 --> 00:13:30.000]  第三方面
[00:13:30.000 --> 00:13:32.000]  是要明白的
[00:13:32.000 --> 00:13:34.000]  一個背景
[00:13:34.000 --> 00:13:36.000]  就是我們要知道到底那個兒子
[00:13:36.000 --> 00:13:38.000]  他要求的是什麼
[00:13:38.000 --> 00:13:40.000]  他要求的
[00:13:40.000 --> 00:13:42.000]  有三方面
[00:13:42.000 --> 00:13:44.000]  第一
[00:13:44.000 --> 00:13:46.000]  分家產
[00:13:46.000 --> 00:13:48.000]  第二
[00:13:48.000 --> 00:13:50.000]  這裏說到他收拾一切
[00:13:50.000 --> 00:13:52.000]  所有
[00:13:52.000 --> 00:13:54.000]  事實上這句說話
[00:13:54.000 --> 00:13:56.000]  收拾一切所有
[00:13:56.000 --> 00:13:58.000]  事實上就等於說
[00:13:58.000 --> 00:14:00.000]  變賣所有
[00:14:00.000 --> 00:14:02.000]  就是說他要求
[00:14:02.000 --> 00:14:04.000]  兒子事實上拿了家產
[00:14:04.000 --> 00:14:06.000]  又非法地
[00:14:06.000 --> 00:14:08.000]  將
[00:14:08.000 --> 00:14:10.000]  不應該
[00:14:10.000 --> 00:14:12.000]  有這種出讓權
[00:14:12.000 --> 00:14:14.000]  他現在完全佔有了
[00:14:14.000 --> 00:14:16.000]  他要去變賣
[00:14:16.000 --> 00:14:18.000]  很能夠
[00:14:18.000 --> 00:14:20.000]  帶走
[00:14:20.000 --> 00:14:22.000]  第三
[00:14:22.000 --> 00:14:24.000]  這裏說到他兒子要求的
[00:14:24.000 --> 00:14:26.000]  他拿了家產之後
[00:14:26.000 --> 00:14:28.000]  他就往遠方去了
[00:14:28.000 --> 00:14:30.000]  這句說話是等於什麼意思
[00:14:30.000 --> 00:14:32.000]  就等於他
[00:14:32.000 --> 00:14:34.000]  移民了
[00:14:34.000 --> 00:14:36.000]  他要過一個完全獨立的生活
[00:14:36.000 --> 00:14:38.000]  他認爲
[00:14:38.000 --> 00:14:40.000]  他要開爸爸
[00:14:40.000 --> 00:14:42.000]  纔可以獨立
[00:14:42.000 --> 00:14:44.000]  我們說這個小孩
[00:14:44.000 --> 00:14:46.000]  這個小兒子到底有多大
[00:14:46.000 --> 00:14:48.000]  這個浪子到底有多大
[00:14:48.000 --> 00:14:52.000]  從他可以有家產
[00:14:52.000 --> 00:14:54.000]  到
[00:14:54.000 --> 00:14:56.000]  我們知道這個小兒子還沒有太太
[00:14:56.000 --> 00:14:58.000]  是不是
[00:14:58.000 --> 00:15:00.000]  還沒結婚
[00:15:00.000 --> 00:15:02.000]  我們說這個人大約
[00:15:02.000 --> 00:15:04.000]  是十八歲左右
[00:15:04.000 --> 00:15:06.000]  非常可能剛剛滿十八歲
[00:15:06.000 --> 00:15:08.000]  但是他成年
[00:15:08.000 --> 00:15:10.000]  他可以擁有家產
[00:15:10.000 --> 00:15:12.000]  要求爸爸分家產
[00:15:12.000 --> 00:15:14.000]  但是還沒結婚
[00:15:14.000 --> 00:15:16.000]  原來猶太人結婚的年齡
[00:15:16.000 --> 00:15:18.000]  是十八歲到二十歲
[00:15:18.000 --> 00:15:22.000]  十八歲
[00:15:22.000 --> 00:15:24.000]  到二十歲
[00:15:24.000 --> 00:15:26.000]  他的經歷
[00:15:26.000 --> 00:15:28.000]  真是早
[00:15:28.000 --> 00:15:30.000]  真是豐富
[00:15:30.000 --> 00:15:32.000]  剛剛我們說
[00:15:32.000 --> 00:15:34.000]  他要往遠方去
[00:15:34.000 --> 00:15:36.000]  是一點都沒有錯
[00:15:36.000 --> 00:15:38.000]  我們要明白當時那種
[00:15:38.000 --> 00:15:40.000]  移民的情況
[00:15:40.000 --> 00:15:42.000]  因爲這個正正是這個
[00:15:42.000 --> 00:15:44.000]  比喻裏面一個的
[00:15:44.000 --> 00:15:46.000]  轉折點
[00:15:46.000 --> 00:15:50.000]  原來
[00:15:50.000 --> 00:15:52.000]  我們按古籍的統計
[00:15:52.000 --> 00:15:54.000]  在第一世紀
[00:15:54.000 --> 00:15:58.000]  分散去到
[00:15:58.000 --> 00:16:00.000]  巴勒斯坦地之外的
[00:16:00.000 --> 00:16:02.000]  猶太人
[00:16:02.000 --> 00:16:04.000]  大概超過
[00:16:04.000 --> 00:16:06.000]  200萬
[00:16:06.000 --> 00:16:08.000]  而只是住在
[00:16:08.000 --> 00:16:10.000]  巴勒斯坦地的猶太人
[00:16:10.000 --> 00:16:14.000]  不過50萬
[00:16:14.000 --> 00:16:18.000]  換句話說當時的人
[00:16:18.000 --> 00:16:20.000]  要收拾所有
[00:16:20.000 --> 00:16:22.000]  然後往遠方去
[00:16:22.000 --> 00:16:24.000]  那種移民潮
[00:16:24.000 --> 00:16:26.000]  事實上是相當的
[00:16:26.000 --> 00:16:28.000]  普遍的
[00:16:28.000 --> 00:16:30.000]  爲什麼他們要移民
[00:16:30.000 --> 00:16:32.000]  這一個浪子比喻
[00:16:32.000 --> 00:16:34.000]  其中一個
[00:16:34.000 --> 00:16:36.000]  相關點
[00:16:36.000 --> 00:16:38.000]  諷刺的地方在這裏
[00:16:38.000 --> 00:16:40.000]  是我們常忽略的
[00:16:40.000 --> 00:16:42.000]  他們移民因爲巴勒斯坦地
[00:16:42.000 --> 00:16:44.000]  常有饑荒
[00:16:44.000 --> 00:16:46.000]  這個小兒子
[00:16:46.000 --> 00:16:48.000]  卻是去到遠方的時候
[00:16:48.000 --> 00:16:50.000]  纔會遇到饑荒
[00:16:50.000 --> 00:16:52.000]  是整個比喻裏面
[00:16:52.000 --> 00:16:54.000]  一個轉折點
[00:16:54.000 --> 00:16:58.000]  然後我們看到第五方面
[00:16:58.000 --> 00:17:00.000]  我們比喻的背景
[00:17:00.000 --> 00:17:02.000]  就是這個
[00:17:02.000 --> 00:17:04.000]  小兒子的墮落的情況
[00:17:04.000 --> 00:17:08.000]  這裏的比喻告訴我們
[00:17:08.000 --> 00:17:10.000]  第一 他是任意的放蕩
[00:17:10.000 --> 00:17:12.000]  耗盡資財
[00:17:12.000 --> 00:17:14.000]  這是第一件事
[00:17:14.000 --> 00:17:16.000]  第二
[00:17:16.000 --> 00:17:18.000]  他去了一個遠的地方
[00:17:18.000 --> 00:17:20.000]  他就遇上了饑荒
[00:17:20.000 --> 00:17:22.000]  他淪爲一個豬奴
[00:17:22.000 --> 00:17:26.000]  按我們來看
[00:17:26.000 --> 00:17:28.000]  豬肉最多是臭和
[00:17:28.000 --> 00:17:30.000]  厭惡性行業
[00:17:30.000 --> 00:17:32.000]  對猶太人不是
[00:17:32.000 --> 00:17:34.000]  原來猶太人
[00:17:34.000 --> 00:17:36.000]  不單止是禁止
[00:17:36.000 --> 00:17:38.000]  喫豬肉
