
[00:00:00.000 --> 00:00:02.000]  大家好 各位平安
[00:04:01.000 --> 00:04:06.000]  又有一人蒙這位聖靈賜他信心
[00:04:06.000 --> 00:04:12.000]  還有一人蒙這位聖靈賜他醫病的恩賜
[00:04:12.000 --> 00:04:18.000]  又叫一人能行義能 又叫一人能作先知
[00:04:18.000 --> 00:04:21.000]  又叫一人能辨別諸靈
[00:04:21.000 --> 00:04:24.000]  又叫一人能結安然
[00:04:24.000 --> 00:04:27.000]  又叫一人能翻方言
[00:04:27.000 --> 00:04:31.000]  這一切都是這位聖靈所運行
[00:04:31.000 --> 00:04:34.000]  隨己而分給各人的
[00:04:34.000 --> 00:04:35.000]  去到這個位置
[00:04:35.000 --> 00:04:37.000]  我想因為剛才一開始說的
[00:04:37.000 --> 00:04:39.000]  就是關於恩賜的事情
[00:04:39.000 --> 00:04:41.000]  所以當我們看到這個位置的時候
[00:04:41.000 --> 00:04:42.000]  特別是這幾節經文
[00:04:42.000 --> 00:04:45.000]  我們都會說這是解釋一些恩賜的種類
[00:04:45.000 --> 00:04:49.000]  我記得如果我們有參加第一次講這個主題的聚會
[00:04:49.000 --> 00:04:50.000]  都有提及
[00:04:50.000 --> 00:04:52.000]  譬如說智慧的言語
[00:04:52.000 --> 00:04:53.000]  知識的言語
[00:04:53.000 --> 00:04:54.000]  信心
[00:04:54.000 --> 00:04:55.000]  醫病的恩賜
[00:04:55.000 --> 00:04:56.000]  行義能
[00:04:56.000 --> 00:04:57.000]  先知
[00:04:57.000 --> 00:04:58.000]  辨別諸靈
[00:04:58.000 --> 00:04:59.000]  說方言 翻方言等等
[00:04:59.000 --> 00:05:02.000]  這些都是在之前我們都有提及的
[00:05:02.000 --> 00:05:04.000]  然後再接著下來
[00:05:04.000 --> 00:05:05.000]  去到下一段
[00:05:05.000 --> 00:05:07.000]  由第十二節去到二十七節
[00:05:07.000 --> 00:05:10.000]  其實就是在說一些肢體互相效力的東西
[00:05:10.000 --> 00:05:11.000]  再讀十二節
[00:05:11.000 --> 00:05:12.000]  有兩版的
[00:05:12.000 --> 00:05:13.000]  十二節到二十七節
[00:05:13.000 --> 00:05:14.000]  一二三起
[00:05:14.000 --> 00:05:17.000]  就如身子是一個
[00:05:17.000 --> 00:05:19.000]  有許多肢體
[00:05:19.000 --> 00:05:24.000]  而且肢體雖多仍是一個身子
[00:05:24.000 --> 00:05:26.000]  基督也是這樣
[00:05:26.000 --> 00:05:29.000]  我們不軀是猶太人
[00:05:29.000 --> 00:05:31.000]  是希臘人
[00:05:31.000 --> 00:05:32.000]  是圍爐的
[00:05:32.000 --> 00:05:34.000]  是自主的
[00:05:34.000 --> 00:05:37.000]  都從一位聖靈受洗
[00:05:37.000 --> 00:05:39.000]  成了一個身體
[00:05:39.000 --> 00:05:42.000]  飲於一個聖
[00:05:42.000 --> 00:05:45.000]  因此願不是一個肢體
[00:05:45.000 --> 00:05:47.000]  乃是許多肢體
[00:05:47.000 --> 00:05:49.000]  切若腳說
[00:05:49.000 --> 00:05:50.000]  我不是手
[00:05:50.000 --> 00:05:53.000]  所以不屬乎身子
[00:05:53.000 --> 00:05:57.000]  他不能因此就不屬乎身子
[00:05:57.000 --> 00:05:59.000]  切若耳說
[00:05:59.000 --> 00:06:00.000]  我不是眼
[00:06:00.000 --> 00:06:03.000]  所以不屬乎身子
[00:06:03.000 --> 00:06:07.000]  他也不能因此就不屬乎身子
[00:06:07.000 --> 00:06:09.000]  若全身是眼
[00:06:09.000 --> 00:06:11.000]  從哪裏聽聲呢?
[00:06:11.000 --> 00:06:13.000]  若全身是耳
[00:06:13.000 --> 00:06:16.000]  從哪裏聞味呢?
[00:06:16.000 --> 00:06:17.000]  但如今
[00:06:17.000 --> 00:06:18.000]  Sorry
[00:06:18.000 --> 00:06:19.000]  是嗎?
[00:06:19.000 --> 00:06:20.000]  Sorry
[00:06:20.000 --> 00:06:21.000]  這裡十九節
[00:06:21.000 --> 00:06:22.000]  Sorry
[00:06:22.000 --> 00:06:23.000]  是嗎?
[00:06:23.000 --> 00:06:24.000]  對嗎?
[00:06:24.000 --> 00:06:25.000]  差一節
[00:06:25.000 --> 00:06:26.000]  差一節
[00:06:26.000 --> 00:06:27.000]  讓我讀吧
[00:06:27.000 --> 00:06:28.000]  但如今
[00:06:28.000 --> 00:06:30.000]  臣隨自己的二十八肢體
[00:06:30.000 --> 00:06:32.000]  其各安排在身上
[00:06:32.000 --> 00:06:33.000]  繼續
[00:06:33.000 --> 00:06:35.000]  若都是肢體
[00:06:35.000 --> 00:06:37.000]  身子在哪裏呢?
[00:06:37.000 --> 00:06:39.000]  但如今
[00:06:39.000 --> 00:06:40.000]  肢體是多的
[00:06:40.000 --> 00:06:43.000]  身子卻是一個
[00:06:43.000 --> 00:06:45.000]  眼不能對手說
[00:06:45.000 --> 00:06:47.000]  我用不著你
[00:06:47.000 --> 00:06:50.000]  頭也不能對說
[00:06:50.000 --> 00:06:52.000]  我用不著你
[00:06:52.000 --> 00:06:54.000]  不但如此
[00:06:54.000 --> 00:06:57.000]  身上肢體人以為軟弱的
[00:06:57.000 --> 00:07:00.000]  更是不可少的
[00:07:00.000 --> 00:07:04.000]  身上肢體我們看為不體面的
[00:07:04.000 --> 00:07:07.000]  越發給大家想體面
[00:07:07.000 --> 00:07:09.000]  不盡美的
[00:07:09.000 --> 00:07:11.000]  越發得著盡美
[00:07:11.000 --> 00:07:14.000]  我們盡美的肢體
[00:07:14.000 --> 00:07:16.000]  自然用不著裝飾
[00:07:16.000 --> 00:07:18.000]  但臣配得
[00:07:18.000 --> 00:07:19.000]  借身子
[00:07:19.000 --> 00:07:21.000]  大家配的體面
[00:07:21.000 --> 00:07:24.000]  給那有缺陷的肢體
[00:07:24.000 --> 00:07:27.000]  免得身上分門別類
[00:07:27.000 --> 00:07:30.000]  總要肢體彼此相顧
[00:07:30.000 --> 00:07:33.000]  若一個肢體受苦
[00:07:33.000 --> 00:07:36.000]  所有的肢體就一同受苦
[00:07:36.000 --> 00:07:39.000]  若一個肢體得榮耀
[00:07:39.000 --> 00:07:42.000]  所有的肢體就一同快樂
[00:07:42.000 --> 00:07:46.000]  你們就是基督的身子
[00:07:46.000 --> 00:07:49.000]  並且各自作肢體
[00:07:49.000 --> 00:07:52.000]  其實在這段這麼長的經文當中
[00:07:52.000 --> 00:07:54.000]  我們可以理解到
[00:07:54.000 --> 00:07:56.000]  因此互相效力建立身體
[00:07:56.000 --> 00:08:00.000]  接著我們看到他們不斷互補的關係
[00:08:00.000 --> 00:08:05.000]  最後就是28至31節
[00:08:05.000 --> 00:08:10.000]  最後一段我再請大家讀這幾節經文
[00:08:10.000 --> 00:08:11.000]  123
[00:08:11.000 --> 00:08:14.000]  神在教會所設立的
[00:08:14.000 --> 00:08:16.000]  第一是使徒
[00:08:16.000 --> 00:08:18.000]  第二是先知
[00:08:18.000 --> 00:08:20.000]  第三是教師
[00:08:20.000 --> 00:08:23.000]  其次是行義能的
[00:08:23.000 --> 00:08:26.000]  再次得恩設醫病的
[00:08:26.000 --> 00:08:28.000]  幫助人的
[00:08:28.000 --> 00:08:29.000]  治理事的
[00:08:29.000 --> 00:08:31.000]  說謊言的
[00:08:31.000 --> 00:08:33.000]  豈都是使徒
[00:08:33.000 --> 00:08:35.000]  豈都是先知嗎
[00:08:35.000 --> 00:08:37.000]  豈都是教師嗎
[00:08:37.000 --> 00:08:40.000]  豈都是行義能的嗎
[00:08:40.000 --> 00:08:43.000]  豈都是得恩設醫病的嗎
[00:08:43.000 --> 00:08:46.000]  豈都是說謊言的嗎
[00:08:46.000 --> 00:08:49.000]  豈都是犯案的嗎
[00:08:49.000 --> 00:08:59.000]  你們要徹徹頭腦的恩賜
[00:08:59.000 --> 00:09:01.000]  去到最尾這一段
[00:09:01.000 --> 00:09:03.000]  由恩賜這個點出發
[00:09:03.000 --> 00:09:07.000]  我們都可能看到剛才這一段是有講恩賜的
[00:09:07.000 --> 00:09:09.000]  但我不知道大家有沒有同樣的感覺
[00:09:09.000 --> 00:09:14.000]  似乎字裡行間不是很專注講恩賜這件事
[00:09:14.000 --> 00:09:16.000]  甚至講到一些積分
[00:09:16.000 --> 00:09:18.000]  甚至講到一些次序
[00:09:18.000 --> 00:09:22.000]  究竟這一段是不是在講恩賜呢
[00:09:22.000 --> 00:09:26.000]  是不是保羅突然間沒有邏輯去講這件事呢
[00:09:26.000 --> 00:09:29.000]  但如果我們熟悉保羅書信的話
[00:09:29.000 --> 00:09:30.000]  或者看過保羅書信
[00:09:30.000 --> 00:09:32.000]  保羅所寫的東西
[00:09:32.000 --> 00:09:34.000]  知道保羅很少會無邏輯
[00:09:34.000 --> 00:09:36.000]  如果突然間跳topic的話
[00:09:36.000 --> 00:09:40.000]  通常背後我們都可以回溯一些原因出來
[00:09:40.000 --> 00:09:42.000]  為什麼無端端會這樣講這堆東西呢
[00:09:42.000 --> 00:09:46.000]  究竟這一段是不是只講恩賜
[00:09:46.000 --> 00:09:49.000]  還是這一段其實是在講什麼呢
[00:09:49.000 --> 00:09:52.000]  或者整段我們所讀的是在講什麼呢
[00:09:52.000 --> 00:09:56.000]  去解釋或者去明白這一段講的內容
[00:09:56.000 --> 00:09:58.000]  其實有需要的就是我們回頭去想
[00:09:58.000 --> 00:10:03.000]  究竟哥倫多前書這個背景是一個怎樣的書信
[00:10:03.000 --> 00:10:08.000]  其實哥倫多前書是屬於保羅書信當中的其中一封書信
[00:10:08.000 --> 00:10:12.000]  是由一封由使徒保羅寫給哥倫多教會的信
[00:10:12.000 --> 00:10:15.000]  我不知道大家對於哥倫多教會熟不熟悉
[00:10:15.000 --> 00:10:19.000]  對我來說他們是一間非常多問題的教會
[00:10:19.000 --> 00:10:21.000]  按章數來說
[00:10:21.000 --> 00:10:26.000]  保羅書信當中羅馬書和哥倫多前書其實一樣都是這麼長
[00:10:26.000 --> 00:10:28.000]  16章
[00:10:28.000 --> 00:10:30.000]  但羅馬書主要講的是一些教義
[00:10:30.000 --> 00:10:32.000]  所以當我們讀羅馬書的時候
[00:10:32.000 --> 00:10:36.000]  我們就很容易明白有關基督教的信仰基礎等等
[00:10:36.000 --> 00:10:38.000]  而讀哥倫多前書的感覺就是
[00:10:38.000 --> 00:10:41.000]  不斷地一個又一個的問題去講
[00:10:41.000 --> 00:10:44.000]  一個又一個的解決方法
[00:10:44.000 --> 00:10:50.000]  所以哥倫多前書是有很多問題去討論的
[00:10:50.000 --> 00:10:52.000]  對我來說
[00:10:52.000 --> 00:10:55.000]  哥倫多前書也可以分為兩大部分
[00:10:55.000 --> 00:10:57.000]  由第一章到第六章
[00:10:57.000 --> 00:11:03.000]  保羅是在講一些他認為在哥倫多教會所存在的問題
[00:11:03.000 --> 00:11:05.000]  為什麼他會發現這些問題呢?
[00:11:05.000 --> 00:11:09.000]  因為有來自哥倫多教會的人來跟他講
[00:11:09.000 --> 00:11:14.000]  在哥倫多前書一章十一節就提到 因為格來氏家裡的人
[00:11:14.000 --> 00:11:19.000]  曾對我提起弟兄們來說你們中間有紛爭
[00:11:19.000 --> 00:11:21.000]  所以簡單來說
[00:11:21.000 --> 00:11:23.000]  有人報串
[00:11:23.000 --> 00:11:25.000]  接著保羅就根據他聽到的消息
[00:11:25.000 --> 00:11:29.000]  就覺得哥倫多有些問題需要去處理
[00:11:29.000 --> 00:11:33.000]  所以由第一章到第六章就去論述這些問題
[00:11:33.000 --> 00:11:35.000]  和給一些建議
[00:11:35.000 --> 00:11:37.000]  然後再去到第七章
[00:11:37.000 --> 00:11:39.000]  有一點點不同
[00:11:39.000 --> 00:11:41.000]  因為在第七章的開頭就說
[00:11:41.000 --> 00:11:45.000]  論到你們信上所提的事
[00:11:45.000 --> 00:11:48.000]  由第七章開始
[00:11:48.000 --> 00:11:54.000]  其實就在講哥倫多教會自己弟兄姊妹所寫的信的內容
[00:11:54.000 --> 00:11:55.000]  簡單來說
[00:11:55.000 --> 00:11:57.000]  他們自己都覺得有些問題
[00:11:57.000 --> 00:11:59.000]  然後寫了一封信告訴保羅
[00:11:59.000 --> 00:12:03.000]  告訴他我們有些問題想你去建議
[00:12:03.000 --> 00:12:05.000]  所以不單止是有人報串告訴保羅
[00:12:05.000 --> 00:12:08.000]  他們自己都覺得有問題
[00:12:08.000 --> 00:12:10.000]  接著我就說
[00:12:10.000 --> 00:12:15.000]  哥倫多教會是一個很多問題的教會
[00:12:15.000 --> 00:12:18.000]  接著我們看到由第七章開始就講婚姻的問題
[00:12:18.000 --> 00:12:21.000]  第八章開始就講兒子偶像的問題
[00:12:21.000 --> 00:12:22.000]  然後第十章就講敗偶像
[00:12:22.000 --> 00:12:25.000]  第十一章就講一些聚會外宴的問題
[00:12:25.000 --> 00:12:27.000]  所以想像到就是
[00:12:27.000 --> 00:12:31.000]  不斷地討論教會裡面所存在的一些問題
[00:12:31.000 --> 00:12:36.000]  然後回到我們剛才所讀的十二章
[00:12:36.000 --> 00:12:39.000]  是不是很正面地講恩賜呢?
[00:12:39.000 --> 00:12:43.000]  還是其實他有一些問題也要討論呢?
[00:12:43.000 --> 00:12:45.000]  因為如果只是講一些恩賜
[00:12:45.000 --> 00:12:47.000]  因為我們通常講恩賜是很正面的
[00:12:47.000 --> 00:12:51.000]  不需要去寫信去解釋這件事
[00:12:51.000 --> 00:12:52.000]  但其實回過頭來
[00:12:52.000 --> 00:12:54.000]  哥倫多教會有很多問題出現
[00:12:54.000 --> 00:12:58.000]  我發現原來他是在談論一些問題
[00:12:58.000 --> 00:12:59.000]  為什麼呢?
[00:12:59.000 --> 00:13:01.000]  當我們回到今天的經文的頭一段
[00:13:01.000 --> 00:13:03.000]  其實我們就會發現一些線索
[00:13:03.000 --> 00:13:05.000]  特別是第二節就說
[00:13:05.000 --> 00:13:06.000]  你們在外邦人的時候
[00:13:06.000 --> 00:13:08.000]  隨時被軒人受迷惑
[00:13:08.000 --> 00:13:10.000]  去服善那阿爸偶像
[00:13:10.000 --> 00:13:12.000]  我們試想一下
[00:13:12.000 --> 00:13:14.000]  當在講恩賜的時候
[00:13:14.000 --> 00:13:17.000]  為什麼無端端要彈出這一句呢?
[00:13:17.000 --> 00:13:21.000]  就是因為有些問題出現了
[00:13:21.000 --> 00:13:24.000]  就是因為有一些事情是發生了
[00:13:24.000 --> 00:13:27.000]  而需要去談論這些事情
[00:13:27.000 --> 00:13:31.000]  如果我們回到當時的背景
[00:13:31.000 --> 00:13:32.000]  我們值得注意的是
[00:13:32.000 --> 00:13:35.000]  當時的文化是有很多神神化化的東西
[00:13:35.000 --> 00:13:38.000]  我相信很多聽過希臘文化的人
[00:13:38.000 --> 00:13:40.000]  都會知道當時有很多神明
[00:13:40.000 --> 00:13:43.000]  也有很多超自然的事情發生
[00:13:43.000 --> 00:13:46.000]  例如彌卜仙之、巫術醫病等等
[00:13:46.000 --> 00:13:50.000]  所以當時不少人盲目相信不能夠分辨
[00:13:50.000 --> 00:13:52.000]  而那些事情甚至在教會裡面
[00:13:52.000 --> 00:13:54.000]  都有可能發生過
[00:13:54.000 --> 00:13:56.000]  令到教會當中的弟兄姊妹很困惑
[00:13:56.000 --> 00:13:59.000]  究竟我們應不應該去相信這些事情呢?
[00:13:59.000 --> 00:14:01.000]  所以在第三節
[00:14:01.000 --> 00:14:03.000]  為什麼他會解釋一件事
[00:14:03.000 --> 00:14:05.000]  就是如何分辨是否來自聖靈呢?
[00:14:05.000 --> 00:14:07.000]  就是因為他要告訴別人
[00:14:07.000 --> 00:14:09.000]  其實我們首先要看這些能力是否來自上帝
[00:14:09.000 --> 00:14:13.000]  另外其實在第一節當中
[00:14:13.000 --> 00:14:16.000]  當講到關於屬靈的恩賜
[00:14:16.000 --> 00:14:18.000]  當中「恩賜」這個字
[00:14:18.000 --> 00:14:21.000]  在原文當中其實沒有次次實實有一個「恩賜」這個字
[00:14:21.000 --> 00:14:26.000]  在我們剛才所讀的第四節或之後的經文當中
[00:14:26.000 --> 00:14:28.000]  講到「恩賜」是有一個字的
[00:14:28.000 --> 00:14:31.000]  但是在第一節當中並沒有講到「恩賜」這個字
[00:14:31.000 --> 00:14:33.000]  所以簡單來說
[00:14:33.000 --> 00:14:35.000]  如果用口語化去講這頭一句
[00:14:35.000 --> 00:14:37.000]  就是論到屬靈的東西
[00:14:37.000 --> 00:14:39.000]  即是有很多事
[00:14:39.000 --> 00:14:42.000]  簡單來說就是在這裡回應屬靈的事
[00:14:42.000 --> 00:14:46.000]  第一就是如何去分辨究竟是否來自上帝
[00:14:46.000 --> 00:14:50.000]  然後由這個想法進入第二部分
[00:14:50.000 --> 00:14:52.000]  我想我們會有些不同的想法
[00:14:52.000 --> 00:14:54.000]  因為當我們進入第二部分
[00:14:54.000 --> 00:14:56.000]  剛才的第四到第十一節
[00:14:56.000 --> 00:15:00.000]  我們多數留意的是裡面所講的「恩賜」能力
[00:15:00.000 --> 00:15:02.000]  但其實去到這邊
[00:15:02.000 --> 00:15:04.000]  按照剛才所講的這個邏輯去想
[00:15:04.000 --> 00:15:06.000]  其實這邊更加要留意的是
[00:15:06.000 --> 00:15:10.000]  在這一段當中會出現很多次的「聖靈」這個字
[00:15:10.000 --> 00:15:13.000]  因為我們在看的就是
[00:15:13.000 --> 00:15:15.000]  這些「恩賜」是否來自上帝
[00:15:17.000 --> 00:15:20.000]  而第一段所講的就是
[00:15:20.000 --> 00:15:23.000]  首先分辨是否來自聖靈
[00:15:23.000 --> 00:15:25.000]  然後就在說
[00:15:25.000 --> 00:15:27.000]  我們在看這些事
[00:15:27.000 --> 00:15:29.000]  這些能力所存在的能力
[00:15:29.000 --> 00:15:31.000]  當中有沒有一些的聯繫性
[00:15:31.000 --> 00:15:32.000]  因為重點就是說
[00:15:32.000 --> 00:15:33.000]  全部都來自聖靈
[00:15:33.000 --> 00:15:36.000]  所以Suppose是大家有聯繫
[00:15:36.000 --> 00:15:38.000]  而不互相排斥的
[00:15:38.000 --> 00:15:40.000]  為什麼要提到這件事
[00:15:40.000 --> 00:15:42.000]  因為哥倫多教會就是一個
[00:15:42.000 --> 00:15:47.000]  發生很多分黨結派的教會
[00:15:47.000 --> 00:15:49.000]  很多紛爭的教會
[00:15:49.000 --> 00:15:52.000]  分黨結派可以有很多理由
[00:15:52.000 --> 00:15:54.000]  可以因為不同種族
[00:15:54.000 --> 00:15:56.000]  可以因為喜歡不同的神僕
[00:15:56.000 --> 00:16:00.000]  甚至也包括因為有不同能力的人
[00:16:00.000 --> 00:16:03.000]  然後因為有很多能力的人存在
[00:16:03.000 --> 00:16:05.000]  所以就分了很多不同的派別
[00:16:05.000 --> 00:16:06.000]  而不好的地方就是
[00:16:06.000 --> 00:16:08.000]  這些派別可能互相排斥
[00:16:08.000 --> 00:16:12.000]  而導致一班弟兄姊妹不知道要聽誰的
[00:16:12.000 --> 00:16:14.000]  不理解就寫了這個問題
[00:16:14.000 --> 00:16:15.000]  交給保羅
[00:16:15.000 --> 00:16:18.000]  問保羅怎樣處理
[00:16:18.000 --> 00:16:20.000]  所以在這個部分
[00:16:20.000 --> 00:16:23.000]  其實史陀保羅就給了一個很重要的原則
[00:16:23.000 --> 00:16:25.000]  講的如果是因此的話
[00:16:25.000 --> 00:16:26.000]  應該都是來自同一個源頭
[00:16:26.000 --> 00:16:28.000]  就是聖靈
[00:16:28.000 --> 00:16:29.000]  而我們也看到
[00:16:29.000 --> 00:16:32.000]  史陀保羅就是用了一個排比的手法
[00:16:32.000 --> 00:16:34.000]  去解釋這件事
[00:16:34.000 --> 00:16:36.000]  大家知道什麼是排比嗎
[00:16:36.000 --> 00:16:39.000]  等我這個印尼人去教中文是什麼意思
[00:16:39.000 --> 00:16:45.000]  就是將三個或以上結構相似而相關的句子
[00:16:45.000 --> 00:16:48.000]  放在一起去增強要表達的意思
[00:16:48.000 --> 00:16:49.000]  簡單來說
[00:16:49.000 --> 00:16:50.000]  譬如剛才一開始就說
[00:16:50.000 --> 00:16:52.000]  因此很多
[00:16:52.000 --> 00:16:53.000]  但聖靈只有一個
[00:16:53.000 --> 00:16:54.000]  即是很多
[00:16:54.000 --> 00:16:55.000]  主只有一個
[00:16:55.000 --> 00:16:56.000]  能力有很多
[00:16:56.000 --> 00:16:57.000]  上帝只有一個
[00:16:57.000 --> 00:16:58.000]  明白嗎
[00:16:58.000 --> 00:16:59.000]  這個就是排比
[00:16:59.000 --> 00:17:01.000]  不只是開頭有講這件事
[00:17:01.000 --> 00:17:03.000]  其實在後面八到十節
[00:17:03.000 --> 00:17:05.000]  同樣有發生同樣的事情
[00:17:05.000 --> 00:17:07.000]  可不可以展示一下
[00:17:07.000 --> 00:17:09.000]  第八到十節就是說
[00:17:09.000 --> 00:17:11.000]  這個有這個能力
[00:17:11.000 --> 00:17:12.000]  那個有這個恩賜
[00:17:12.000 --> 00:17:13.000]  這個有這個能力
[00:17:13.000 --> 00:17:14.000]  這個有這個恩賜
[00:17:14.000 --> 00:17:15.000]  其實一直是這樣的結構去講
[00:17:15.000 --> 00:17:17.000]  講的就是同樣的
