
[00:00:00.000 --> 00:00:02.000]  挺智媒朋友平安
[00:01:53.000 --> 00:01:57.000]  今天想跟大家來看這段經文
[00:01:57.000 --> 00:02:00.000]  一件很簡單的事
[00:02:00.000 --> 00:02:03.000]  但是這個簡單的事就是
[00:02:03.000 --> 00:02:08.000]  這個婦人將一玉瓶的很貴的香膏
[00:02:08.000 --> 00:02:09.000]  她打爛玉瓶
[00:02:09.000 --> 00:02:14.000]  然後將整個香膏倒在耶穌的頭上
[00:02:14.000 --> 00:02:16.000]  很簡單的事
[00:02:16.000 --> 00:02:20.000]  然後引發起兩種不同的回應
[00:02:20.000 --> 00:02:23.000]  但是最奇妙的就是耶穌說
[00:02:23.000 --> 00:02:26.000]  我實在的告訴你們
[00:02:26.000 --> 00:02:28.000]  普天之下
[00:02:28.000 --> 00:02:31.000]  無論去哪裡傳福音
[00:02:31.000 --> 00:02:36.000]  你們都要述說這個女人所做的這件小事
[00:02:36.000 --> 00:02:39.000]  將香膏高耶穌的這件事
[00:02:39.000 --> 00:02:41.000]  述說這件事
[00:02:41.000 --> 00:02:43.000]  以為紀念
[00:02:43.000 --> 00:02:46.000]  我們知道傳福音是最重要的事
[00:02:46.000 --> 00:02:49.000]  每個信徒我們都要做的
[00:02:49.000 --> 00:02:53.000]  但是有什麼事情是重要到
[00:02:53.000 --> 00:02:56.000]  與福音是相提並論的呢
[00:02:56.000 --> 00:02:58.000]  這個女人所做的事
[00:02:58.000 --> 00:03:01.000]  耶穌說就是這麼重要
[00:03:01.000 --> 00:03:03.000]  就是這麼重要
[00:03:03.000 --> 00:03:06.000]  這件事發生的背景
[00:03:06.000 --> 00:03:09.000]  祂說過兩天就是逾越節
[00:03:09.000 --> 00:03:11.000]  也是徐孝節
[00:03:11.000 --> 00:03:14.000]  我們知道耶穌已經進入耶路撒冷
[00:03:14.000 --> 00:03:18.000]  我們知道耶穌在逾越節的晚上
[00:03:18.000 --> 00:03:20.000]  祂就要被抓
[00:03:20.000 --> 00:03:21.000]  然後被審判
[00:03:21.000 --> 00:03:23.000]  鞭打上十字架
[00:03:23.000 --> 00:03:25.000]  捨去祂的生命
[00:03:25.000 --> 00:03:27.000]  還有兩天
[00:03:27.000 --> 00:03:31.000]  就是耶穌還在世界上剩下兩天的日子
[00:03:31.000 --> 00:03:34.000]  祂說祭司長和民事
[00:03:34.000 --> 00:03:37.000]  已經決定用詭計來抓耶穌
[00:03:37.000 --> 00:03:39.000]  只是他們不敢
[00:03:39.000 --> 00:03:41.000]  因為當節的日子
[00:03:41.000 --> 00:03:43.000]  很多人在耶路撒冷
[00:03:43.000 --> 00:03:48.000]  他們不想讓這個情況失去控制
[00:03:48.000 --> 00:03:52.000]  所以他們在等候這個機會
[00:03:52.000 --> 00:03:55.000]  然後發生這件事情的地點
[00:03:55.000 --> 00:03:57.000]  在百大尼
[00:03:57.000 --> 00:04:00.000]  離開耶路撒冷很近的一個地方
[00:04:00.000 --> 00:04:02.000]  百大尼我們知道
[00:04:02.000 --> 00:04:05.000]  就是瑪利亞拉撒路
[00:04:05.000 --> 00:04:07.000]  他們住的地方
[00:04:07.000 --> 00:04:09.000]  在聖經不同的地方
[00:04:09.000 --> 00:04:13.000]  耶穌很多時候都在百大尼
[00:04:13.000 --> 00:04:16.000]  和這個家庭一起
[00:04:16.000 --> 00:04:17.000]  但是今晚
[00:04:17.000 --> 00:04:23.000]  耶穌卻在一個患大麻風的西門家裡吃飯
[00:04:23.000 --> 00:04:27.000]  我相信祂已經醫好了西門的病
[00:04:27.000 --> 00:04:29.000]  然後在吃飯的時候
[00:04:29.000 --> 00:04:31.000]  就發生了一件事情
[00:04:31.000 --> 00:04:35.000]  有一個女人拿著一肉瓶
[00:04:35.000 --> 00:04:36.000]  一個肉瓶
[00:04:36.000 --> 00:04:40.000]  我們知道香水裝的瓶很漂亮
[00:04:40.000 --> 00:04:42.000]  這個是用肉做的
[00:04:42.000 --> 00:04:43.000]  一個肉瓶
[00:04:43.000 --> 00:04:46.000]  然後是很貴的香膏
[00:04:46.000 --> 00:04:49.000]  她說是真的拿達香膏
[00:04:49.000 --> 00:04:53.000]  是當時最出名的一種香膏
[00:04:53.000 --> 00:04:55.000]  然後她打破這個肉瓶
[00:04:55.000 --> 00:05:00.000]  將整個香膏繞在耶穌的頭上
[00:05:00.000 --> 00:05:02.000]  這個簡單的動作
[00:05:02.000 --> 00:05:05.000]  引起兩種的回應
[00:05:05.000 --> 00:05:07.000]  第四第五節她說
[00:05:07.000 --> 00:05:09.000]  有幾個人很生氣
[00:05:09.000 --> 00:05:11.000]  然後責備這個女人
[00:05:11.000 --> 00:05:13.000]  發脾氣
[00:05:13.000 --> 00:05:14.000]  但是呢
[00:05:14.000 --> 00:05:16.000]  第六到第九節
[00:05:16.000 --> 00:05:18.000]  就告訴他們
[00:05:18.000 --> 00:05:21.000]  耶穌卻稱讚這個女人
[00:05:21.000 --> 00:05:25.000]  稱讚這個女人所做的事
[00:05:25.000 --> 00:05:27.000]  生氣另外一個翻譯就是
[00:05:27.000 --> 00:05:30.000]  他們覺得被冒犯
[00:05:30.000 --> 00:05:32.000]  為什麼這個女人做的事
[00:05:32.000 --> 00:05:34.000]  引起兩種的回應
[00:05:34.000 --> 00:05:37.000]  我們先看第一個回應
[00:05:37.000 --> 00:05:39.000]  第四到第五節
[00:05:39.000 --> 00:05:42.000]  她說有幾個人很生氣
[00:05:42.000 --> 00:05:43.000]  然後他們就說
[00:05:43.000 --> 00:05:47.000]  為什麼這麼枉費這個香膏呢
[00:05:47.000 --> 00:05:51.000]  這個香膏可以賣三十多兩銀子
[00:05:51.000 --> 00:05:54.000]  然後可以周濟窮人
[00:05:54.000 --> 00:05:57.000]  所以他們就向這個女人生氣
[00:05:57.000 --> 00:06:00.000]  他們覺得很被冒犯
[00:06:00.000 --> 00:06:02.000]  三十多兩銀子
[00:06:02.000 --> 00:06:05.000]  大概是那時候一個普通工人
[00:06:05.000 --> 00:06:07.000]  一年的薪水
[00:06:07.000 --> 00:06:10.000]  如果用香港的尺度
[00:06:10.000 --> 00:06:12.000]  我沒有做過研究
[00:06:12.000 --> 00:06:16.000]  大約可能是七萬元到八萬元左右
[00:06:16.000 --> 00:06:20.000]  一個普通工人一年的收入
[00:06:20.000 --> 00:06:23.000]  然後他把八萬元一瓶的香水
[00:06:23.000 --> 00:06:25.000]  打爛
[00:06:25.000 --> 00:06:28.000]  然後完全倒在耶穌的頭上
[00:06:28.000 --> 00:06:30.000]  你覺得是否浪費
[00:06:30.000 --> 00:06:32.000]  覺得是否浪費
[00:06:32.000 --> 00:06:34.000]  如果你老實你會怎麼投
[00:06:34.000 --> 00:06:36.000]  但是我們不是很敢回答
[00:06:36.000 --> 00:06:39.000]  因為我們知道耶穌會稱讚這個女人
[00:06:39.000 --> 00:06:41.000]  雖然我們又想怎麼投
[00:06:41.000 --> 00:06:44.000]  然後這幾個人
[00:06:44.000 --> 00:06:47.000]  還不單止說枉費
[00:06:47.000 --> 00:06:49.000]  他還把窮人都拿進來
[00:06:49.000 --> 00:06:53.000]  他說我們應該做些很正確的事
[00:06:53.000 --> 00:06:57.000]  就是把這些錢拿去周濟窮人
[00:06:57.000 --> 00:07:00.000]  可能你說浪費還說不完
[00:07:00.000 --> 00:07:02.000]  但是周濟窮人
[00:07:02.000 --> 00:07:04.000]  這麼重要的事
[00:07:04.000 --> 00:07:08.000]  我們應該用這些錢去周濟窮人
[00:07:08.000 --> 00:07:10.000]  這個世界這麼多的需要
[00:07:10.000 --> 00:07:14.000]  為什麼這麼浪費這些資源呢
[00:07:14.000 --> 00:07:17.000]  我們今天覺得怎麼樣
[00:07:17.000 --> 00:07:20.000]  聖經裡面「枉費」這個字
[00:07:20.000 --> 00:07:24.000]  其實就是在一個市場上的交易
[00:07:24.000 --> 00:07:27.000]  那個的天平失去了平衡
[00:07:27.000 --> 00:07:30.000]  就是你付出的價錢
[00:07:30.000 --> 00:07:34.000]  比你收回來的貨物是多的
[00:07:34.000 --> 00:07:38.000]  所以就用「枉費」這個字
[00:07:38.000 --> 00:07:40.000]  就是浪費了
[00:07:40.000 --> 00:07:41.000]  為什麼枉費
[00:07:41.000 --> 00:07:46.000]  因為我付出的比我收入的來得多
[00:07:46.000 --> 00:07:49.000]  這些人的問題是什麼呢
[00:07:49.000 --> 00:07:50.000]  就是他們覺得
[00:07:50.000 --> 00:07:53.000]  這個世界上面一切的事
[00:07:53.000 --> 00:07:56.000]  都可以有一個銀碼
[00:07:56.000 --> 00:07:58.000]  我們可以為它定價的
[00:07:58.000 --> 00:08:01.000]  包括敬拜
[00:08:01.000 --> 00:08:03.000]  包括愛主
[00:08:03.000 --> 00:08:05.000]  包括侍奉
[00:08:05.000 --> 00:08:07.000]  甚至包括耶穌
[00:08:07.000 --> 00:08:12.000]  我們都可以定價的
[00:08:12.000 --> 00:08:14.000]  你覺得是不是世界所有事
[00:08:14.000 --> 00:08:17.000]  都可以用一個銀碼
[00:08:17.000 --> 00:08:19.000]  來為它定價呢
[00:08:19.000 --> 00:08:23.000]  你希望別人為你付出的愛
[00:08:23.000 --> 00:08:25.000]  可以定價嗎
[00:08:25.000 --> 00:08:26.000]  或者你說
[00:08:26.000 --> 00:08:28.000]  你愛我值多少錢
[00:08:28.000 --> 00:08:31.000]  其實是一種很輕描的說話
[00:08:31.000 --> 00:08:35.000]  因為我們知道愛是無價的
[00:08:35.000 --> 00:08:37.000]  我們美國有一個廣告
[00:08:37.000 --> 00:08:38.000]  是這樣的
[00:08:38.000 --> 00:08:42.000]  他說一個晚餐是一百元
[00:08:42.000 --> 00:08:45.000]  坐的士五十元
[00:08:45.000 --> 00:08:50.000]  和愛人吃飯 和愛人看電影四十元
[00:08:50.000 --> 00:08:54.000]  但是和愛人共度一個愉快的晚上
[00:08:54.000 --> 00:08:55.000]  值多少錢
[00:08:55.000 --> 00:08:56.000]  無價的
[00:08:56.000 --> 00:08:58.000]  Priceless
[00:08:58.000 --> 00:08:59.000]  就算是荷里活
[00:08:59.000 --> 00:09:03.000]  都知道原來有些東西是無價的
[00:09:03.000 --> 00:09:04.000]  所以耶穌說
[00:09:04.000 --> 00:09:05.000]  你們任由他吧
[00:09:05.000 --> 00:09:07.000]  不要難為他
[00:09:07.000 --> 00:09:10.000]  因為他在我身上做的
[00:09:10.000 --> 00:09:12.000]  是一件美事
[00:09:12.000 --> 00:09:15.000]  耶穌沒有說是對的事
[00:09:15.000 --> 00:09:17.000]  還是錯的事
[00:09:17.000 --> 00:09:20.000]  因為這個不是對錯的問題
[00:09:20.000 --> 00:09:24.000]  這個是美不美的問題
[00:09:24.000 --> 00:09:27.000]  愛是沒有辦法定價的
[00:09:27.000 --> 00:09:29.000]  所以耶穌知道這個女人
[00:09:29.000 --> 00:09:33.000]  她所做的是一個愛的表現
[00:09:33.000 --> 00:09:35.000]  她要向她的主
[00:09:35.000 --> 00:09:38.000]  來表達她自己的愛
[00:09:38.000 --> 00:09:41.000]  所以耶穌稱讚她
[00:09:41.000 --> 00:09:44.000]  我們一起讀第六到第九節
[00:09:44.000 --> 00:09:45.000]  一起來
[00:09:45.000 --> 00:09:46.000]  耶穌說
[00:09:46.000 --> 00:09:47.000]  由他吧
[00:09:47.000 --> 00:09:49.000]  為什麼難為他呢
[00:09:49.000 --> 00:09:53.000]  他在我身上做的是一件美事
[00:09:53.000 --> 00:09:56.000]  因為常有窮人和你們同在
[00:09:56.000 --> 00:09:58.000]  要向他們行善
[00:09:58.000 --> 00:10:00.000]  隨時都可以
[00:10:00.000 --> 00:10:03.000]  只是你們不常有我
[00:10:03.000 --> 00:10:06.000]  他所做的是盡他所能的
[00:10:06.000 --> 00:10:08.000]  他是為我安葬的事
[00:10:08.000 --> 00:10:12.000]  把香膏預先曉在我身上
[00:10:12.000 --> 00:10:14.000]  我實在告訴你們
[00:10:14.000 --> 00:10:15.000]  普天之下
[00:10:15.000 --> 00:10:18.000]  無論什麼地方傳者福音
[00:10:18.000 --> 00:10:21.000]  也要述說這女人所作的
[00:10:21.000 --> 00:10:24.000]  以為紀念
[00:10:24.000 --> 00:10:27.000]  耶穌稱讚這個女人
[00:10:27.000 --> 00:10:28.000]  因為這個女人
[00:10:28.000 --> 00:10:30.000]  她把握機會
[00:10:30.000 --> 00:10:32.000]  來向耶穌
[00:10:32.000 --> 00:10:35.000]  表達她對耶穌的愛
[00:10:35.000 --> 00:10:36.000]  不僅如此
[00:10:36.000 --> 00:10:38.000]  這個女人所獻的
[00:10:38.000 --> 00:10:40.000]  是憑著信心的
[00:10:40.000 --> 00:10:44.000]  最後她是盡她所能的
[00:10:44.000 --> 00:10:46.000]  完全沒有保留
[00:10:46.000 --> 00:10:48.000]  把玉瓶完全打碎的
[00:10:48.000 --> 00:10:52.000]  來曉在耶穌的身上
[00:10:52.000 --> 00:10:54.000]  耶穌稱讚她
[00:10:54.000 --> 00:10:56.000]  因為她把握機會
[00:10:56.000 --> 00:10:59.000]  她將愛主
[00:10:59.000 --> 00:11:01.000]  向主呈獻
[00:11:01.000 --> 00:11:03.000]  向主敬拜這件事
[00:11:03.000 --> 00:11:06.000]  擺在最高的優先
[00:11:06.000 --> 00:11:07.000]  耶穌說
[00:11:07.000 --> 00:11:11.000]  上上有窮人與你們同在
[00:11:11.000 --> 00:11:13.000]  這不代表耶穌說
[00:11:13.000 --> 00:11:15.000]  你們不用周濟窮人
[00:11:15.000 --> 00:11:18.000]  耶穌沒有說不用周濟窮人
[00:11:18.000 --> 00:11:21.000]  而是周濟窮人是必要的
[00:11:21.000 --> 00:11:23.000]  是時時都要做的
[00:11:23.000 --> 00:11:25.000]  但是對比
[00:11:25.000 --> 00:11:28.000]  向耶穌表示愛
[00:11:28.000 --> 00:11:32.000]  這個向耶穌表達愛
[00:11:32.000 --> 00:11:33.000]  是更重要的
[00:11:33.000 --> 00:11:36.000]  需要放在最高優先
[00:11:36.000 --> 00:11:38.000]  愛主敬拜主
[00:11:38.000 --> 00:11:40.000]  絕對不是說做這件事
[00:11:40.000 --> 00:11:44.000]  就不需要做那件事
[00:11:44.000 --> 00:11:47.000]  敬拜主比關懷社會
[00:11:47.000 --> 00:11:51.000]  有更高的優先
[00:11:51.000 --> 00:11:53.000]  耶穌看到這個女人
[00:11:53.000 --> 00:11:56.000]  因為她將敬拜主愛主
[00:11:56.000 --> 00:11:59.000]  放在她生命的最高優先
[00:11:59.000 --> 00:12:02.000]  去把握這個機會
[00:12:02.000 --> 00:12:05.000]  有時候我們住在自由社會的人
[00:12:05.000 --> 00:12:09.000]  我們覺得很多事情是理所當然的
[00:12:09.000 --> 00:12:11.000]  我們覺得可以來到敬拜
[00:12:11.000 --> 00:12:13.000]  是理所當然的
[00:12:13.000 --> 00:12:15.000]  如果我這個星期覺得很累
[00:12:15.000 --> 00:12:17.000]  不要來敬拜
[00:12:17.000 --> 00:12:20.000]  下個星期教會仍然在
[00:12:20.000 --> 00:12:22.000]  我可以下個星期來
[00:12:22.000 --> 00:12:24.000]  六個月我不回教會
[00:12:24.000 --> 00:12:28.000]  六個月之後教會仍然在
[00:12:28.000 --> 00:12:32.000]  我們對明日是否真的這麼有信心呢
[00:12:32.000 --> 00:12:34.000]  有一次我在國內服侍
[00:12:34.000 --> 00:12:37.000]  和一班老姊妹聊天的時候
[00:12:37.000 --> 00:12:39.000]  他們就和我說
[00:12:39.000 --> 00:12:40.000]  牧師啊
[00:12:40.000 --> 00:12:42.000]  我們有一段時間
[00:12:42.000 --> 00:12:44.000]  十年的時間
[00:12:44.000 --> 00:12:46.000]  教會被封
[00:12:46.000 --> 00:12:49.000]  沒有辦法去教會敬拜
[00:12:49.000 --> 00:12:52.000]  但是改革開放之後
[00:12:52.000 --> 00:12:55.000]  他們說第一次教會重開
[00:12:55.000 --> 00:12:57.000]  六點鐘教會開門
[00:12:57.000 --> 00:12:59.000]  他們四點鐘已經排隊
[00:12:59.000 --> 00:13:01.000]  等著進去教會
[00:13:01.000 --> 00:13:03.000]  他說終於一開門的時候
[00:13:03.000 --> 00:13:06.000]  一班姊妹就走到前面第一行
[00:13:06.000 --> 00:13:08.000]  抱著那張椅子
[00:13:08.000 --> 00:13:11.000]  就在那裡放聲大哭
[00:13:11.000 --> 00:13:12.000]  在那裡哭
[00:13:12.000 --> 00:13:13.000]  為什麼
[00:13:13.000 --> 00:13:14.000]  因為他們明白
[00:13:14.000 --> 00:13:16.000]  原來可以敬拜主
[00:13:16.000 --> 00:13:18.000]  可以侍奉
[00:13:18.000 --> 00:13:20.000]  可以愛主
[00:13:20.000 --> 00:13:22.000]  不是理所當然
[00:13:22.000 --> 00:13:25.000]  不是理所當然
[00:13:25.000 --> 00:13:27.000]  我太太的師母
[00:13:27.000 --> 00:13:28.000]  綺華
[00:13:28.000 --> 00:13:29.000]  坐在前面
[00:13:29.000 --> 00:13:32.000]  她很喜歡唱歌
[00:13:32.000 --> 00:13:35.000]  在身心也有很多的服侍
[00:13:35.000 --> 00:13:37.000]  十幾年前
[00:13:37.000 --> 00:13:39.000]  因為甲狀腺的問題
[00:13:39.000 --> 00:13:41.000]  醫生就提議
[00:13:41.000 --> 00:13:45.000]  需要割掉整個甲狀腺
[00:13:45.000 --> 00:13:47.000]  在咨詢的時候
[00:13:47.000 --> 00:13:50.000]  醫生說有一個細細的危險
[00:13:50.000 --> 00:13:53.000]  就是可能會傷到聲帶
[00:13:53.000 --> 00:13:56.000]  但是她做了三十八年手術
[00:13:56.000 --> 00:14:00.000]  只是試過一次傷聲帶
[00:14:00.000 --> 00:14:02.000]  她做很多這種手術
[00:14:02.000 --> 00:14:04.000]  我們禱告之後
[00:14:04.000 --> 00:14:06.000]  就去做這個手術
[00:14:06.000 --> 00:14:08.000]  出來之後
[00:14:08.000 --> 00:14:13.000]  就發現師母的左邊的聲帶受傷
[00:14:13.000 --> 00:14:14.000]  麻痺了
[00:14:14.000 --> 00:14:16.000]  沒辦法可以合起來
[00:14:16.000 --> 00:14:19.000]  說話沒有了聲音
[00:14:19.000 --> 00:14:20.000]  去買菜的時候
[00:14:20.000 --> 00:14:22.000]  面對面這麼近
[00:14:22.000 --> 00:14:25.000]  都聽不到她說什麼
[00:14:25.000 --> 00:14:28.000]  她說最令她最難過的是什麼
[00:14:28.000 --> 00:14:30.000]  就是來到教會
[00:14:30.000 --> 00:14:31.000]  看到大家
[00:14:31.000 --> 00:14:33.000]  大興節目一起歌唱的時候
[00:14:33.000 --> 00:14:34.000]  她很想唱
[00:14:34.000 --> 00:14:37.000]  但是一點聲音也發不出來
[00:14:37.000 --> 00:14:41.000]  她說她的眼淚就一直流下來
[00:14:41.000 --> 00:14:43.000]  令她很難過
[00:14:43.000 --> 00:14:45.000]  原來我們可以讚美主
[00:14:45.000 --> 00:14:47.000]  可以歌唱
[00:14:47.000 --> 00:14:51.000]  也不是理所當然的事
[00:14:51.000 --> 00:14:53.000]  所以耶穌說
[00:14:53.000 --> 00:14:56.000]  你們不常有我
[00:14:56.000 --> 00:14:57.000]  可以敬拜神
[00:14:57.000 --> 00:15:01.000]  是不常有的一件事
[00:15:01.000 --> 00:15:02.000]  耶穌知道再過兩天
[00:15:02.000 --> 00:15:04.000]  他就要上十字架
[00:15:04.000 --> 00:15:08.000]  在世界上的日子已經結束了
[00:15:08.000 --> 00:15:10.000]  這個女人把握機會
[00:15:10.000 --> 00:15:14.000]  將這個放到最高的優先
[00:15:14.000 --> 00:15:15.000]  那我們呢
[00:15:15.000 --> 00:15:17.000]  我們有沒有把握
[00:15:17.000 --> 00:15:22.000]  任何一個愛主 敬拜主 讚美主
[00:15:22.000 --> 00:15:25.000]  侍奉主的機會
[00:15:25.000 --> 00:15:29.000]  這個女人不單止把握機會
[00:15:29.000 --> 00:15:32.000]  而且她這個呈獻
[00:15:32.000 --> 00:15:35.000]  是憑著信心
[00:15:35.000 --> 00:15:37.000]  耶穌說
[00:15:37.000 --> 00:15:40.000]  她是為我安葬的事
[00:15:40.000 --> 00:15:44.000]  將香膏預先曉在我身上
[00:15:44.000 --> 00:15:47.000]  我們知道在馬後福音第八章之後
[00:15:47.000 --> 00:15:52.000]  耶穌明明地說
[00:15:52.000 --> 00:15:54.000]  祂要去到耶路撒冷
[00:15:54.000 --> 00:15:57.000]  祂要被交在民事法律賽人手上
[00:15:57.000 --> 00:15:59.000]  然後祂要受審判
[00:15:59.000 --> 00:16:02.000]  被鞭打 上十字架
[00:16:02.000 --> 00:16:04.000]  然後在死後復活
[00:16:04.000 --> 00:16:10.000]  三次很明顯地說祂將要來到的事
[00:16:10.000 --> 00:16:12.000]  門徒有沒有聽到呢
[00:16:12.000 --> 00:16:14.000]  我相信他們有聽到
[00:16:14.000 --> 00:16:17.000]  但是門徒有沒有相信呢
[00:16:17.000 --> 00:16:19.000]  門徒在那一晚我相信
[00:16:19.000 --> 00:16:22.000]  他們還在做夢
[00:16:22.000 --> 00:16:25.000]  會不會耶穌進到耶路撒冷
[00:16:25.000 --> 00:16:28.000]  就是他們復國的日子了
[00:16:28.000 --> 00:16:31.000]  不再需要被羅馬人來統治
[00:16:31.000 --> 00:16:33.000]  他們想的是這些
[00:16:33.000 --> 00:16:36.000]  耶穌明明說的受苦
[00:16:36.000 --> 00:16:37.000]  上十字架
[00:16:37.000 --> 00:16:38.000]  聽到
[00:16:38.000 --> 00:16:41.000]  但是沒有相信
[00:16:41.000 --> 00:16:44.000]  但是這個女人聽到
[00:16:44.000 --> 00:16:46.000]  她也相信
[00:16:46.000 --> 00:16:50.000]  她知道耶穌所說的一切說話都會成就
[00:16:50.000 --> 00:16:53.000]  她也知道時間很緊迫
[00:16:53.000 --> 00:16:55.000]  耶穌要上十字架
[00:16:55.000 --> 00:16:58.000]  也知道身為一個女人
[00:16:58.000 --> 00:17:01.000]  在那時候男性為主的一個社會
[00:17:01.000 --> 00:17:04.000]  她可以對耶穌安葬的事
[00:17:04.000 --> 00:17:08.000]  發表意見的機會的空間很小
[00:17:08.000 --> 00:17:11.000]  所以她一看到有機會
[00:17:11.000 --> 00:17:15.000]  她就將這個行動
[00:17:15.000 --> 00:17:19.000]  將香高繞在耶穌的頭上
[00:17:19.000 --> 00:17:23.000]  這個是她信心的呈現
[00:17:23.000 --> 00:17:25.000]  在聖經也告訴我們
[00:17:25.000 --> 00:17:27.000]  人非有信
[00:17:27.000 --> 00:17:30.000]  就不能得到神的喜悅
[00:17:30.000 --> 00:17:32.000]  因為到神面前的人
[00:17:32.000 --> 00:17:34.000]  必須要信有神
[00:17:34.000 --> 00:17:39.000]  而且相信祂想賜那些尋求祂的人
[00:17:39.000 --> 00:17:44.000]  這個女人相信耶穌所說的一切說話
[00:17:44.000 --> 00:17:46.000]  她不但相信
[00:17:46.000 --> 00:17:49.000]  她用她的行動來表現
[00:17:49.000 --> 00:17:54.000]  她的行動溫暖了我們救主的心
[00:17:54.000 --> 00:18:00.000]  以後當耶穌在赫西瑪尼縣禱告的時候
[00:18:00.000 --> 00:18:04.000]  她仍然聞到這個香高的味道
[00:18:04.000 --> 00:18:08.000]  女人的行動溫暖了我們救主的心
[00:18:08.000 --> 00:18:11.000]  當耶穌一個人被審判
[00:18:11.000 --> 00:18:12.000]  被鞭打
[00:18:12.000 --> 00:18:15.000]  背著十字架去各國他的時候
[00:18:15.000 --> 00:18:19.000]  她也可以聞到這個香高的味道
[00:18:19.000 --> 00:18:23.000]  女人的行動溫暖了她的心
[00:18:23.000 --> 00:18:26.000]  到她被釘在十字架上
[00:18:26.000 --> 00:18:29.000]  門徒都離開她
[00:18:29.000 --> 00:18:32.000]  她仍然可以聞到這個香高
[00:18:32.000 --> 00:18:34.000]  因為這個香高
[00:18:34.000 --> 00:18:38.000]  這個女人她信心的行動
[00:18:38.000 --> 00:18:41.000]  滿足了我們救主的心
[00:18:41.000 --> 00:18:43.000]  人非有信
[00:18:43.000 --> 00:18:46.000]  不能得到神的喜悅
[00:18:46.000 --> 00:18:48.000]  那我們呢
[00:18:48.000 --> 00:18:50.000]  我們來到神面前
[00:18:50.000 --> 00:18:54.000]  是不是憑著信心來到神面前
[00:18:54.000 --> 00:18:57.000]  我可不可以問你
[00:18:57.000 --> 00:18:59.000]  你是不是真的信耶穌
[00:18:59.000 --> 00:19:01.000]  可能我這樣問你
[00:19:01.000 --> 00:19:03.000]  你會覺得很被冒犯
[00:19:03.000 --> 00:19:04.000]  你說 牧師啊
[00:19:04.000 --> 00:19:06.000]  我信了幾十年了
[00:19:06.000 --> 00:19:08.000]  你還問這樣的問題
[00:19:08.000 --> 00:19:09.000]  但是
[00:19:09.000 --> 00:19:12.000]  我們是不是真的信耶穌呢
[00:19:12.000 --> 00:19:14.000]  我們在遇到困難的時候
[00:19:14.000 --> 00:19:16.000]  我們有沒有相信耶穌
[00:19:16.000 --> 00:19:19.000]  會與我們同行呢
[00:19:19.000 --> 00:19:20.000]  我們相信聖經裡面
[00:19:20.000 --> 00:19:22.000]  每一句應許嗎
[00:19:22.000 --> 00:19:23.000]  我們有沒有相信
[00:19:23.000 --> 00:19:26.000]  聖經裡面每一句說話
