
[00:00:00.000 --> 00:00:04.000]  大家早晨,我們再一次同心去禱告
[00:05:09.000 --> 00:05:11.000]  但是如果你有錯的目標
[00:05:11.000 --> 00:05:14.000]  可能更大問題
[00:05:14.000 --> 00:05:15.000]  輕則受傷
[00:05:15.000 --> 00:05:18.000]  重則會死人
[00:05:18.000 --> 00:05:19.000]  所以弟兄姊妹
[00:05:19.000 --> 00:05:23.000]  我不知道你有沒有人生的使命和目標
[00:05:23.000 --> 00:05:24.000]  如果你沒有
[00:05:24.000 --> 00:05:25.000]  我們怎樣找呢?
[00:05:25.000 --> 00:05:29.000]  什麼是我們對的目標呢?
[00:05:29.000 --> 00:05:32.000]  我想今天保羅給我們的這段經文很寶貴
[00:05:32.000 --> 00:05:34.000]  保羅有個很清晰
[00:05:34.000 --> 00:05:36.000]  人生的使命
[00:05:36.000 --> 00:05:39.000]  值得我們去參考
[00:05:39.000 --> 00:05:42.000]  我們一起看看今天這段經文
[00:05:42.000 --> 00:05:47.000]  這段經文在肥勒比書的第一章19到26
[00:05:47.000 --> 00:05:51.000]  肥勒比書這段經文之前是說什麼呢?
[00:05:51.000 --> 00:05:54.000]  在一章的12到18節的上半節
[00:05:54.000 --> 00:05:57.000]  是說到保羅在坐牢
[00:05:57.000 --> 00:05:58.000]  他在坐牢
[00:05:58.000 --> 00:05:59.000]  但是他很開心
[00:05:59.000 --> 00:06:00.000]  為什麼呢?
[00:06:00.000 --> 00:06:01.000]  因為保羅坐牢的時候
[00:06:01.000 --> 00:06:03.000]  福音被傳開
[00:06:03.000 --> 00:06:05.000]  整個獄營都聽到福音
[00:06:05.000 --> 00:06:07.000]  保羅很開心
[00:06:07.000 --> 00:06:09.000]  去到18節的下半節
[00:06:09.000 --> 00:06:12.000]  保羅說我還要歡喜
[00:06:12.000 --> 00:06:16.000]  還要歡喜這個字是一個未來式的動詞
[00:06:16.000 --> 00:06:19.000]  是表示保羅他持續歡喜
[00:06:19.000 --> 00:06:20.000]  而且他歡喜的原因
[00:06:20.000 --> 00:06:23.000]  是指向一件未來的事情
[00:06:23.000 --> 00:06:24.000]  是什麼事呢?
[00:06:24.000 --> 00:06:27.000]  在19到21節
[00:06:27.000 --> 00:06:28.000]  保羅就說出
[00:06:28.000 --> 00:06:31.000]  是什麼事令他這麼歡喜呢?
[00:06:31.000 --> 00:06:34.000]  保羅說因為我知道
[00:06:34.000 --> 00:06:36.000]  這是藉著你們的祈禱
[00:06:36.000 --> 00:06:38.000]  和耶穌基督的靈的幫助
[00:06:38.000 --> 00:06:41.000]  終必使我得到釋放
[00:06:41.000 --> 00:06:43.000]  靠著肥勒比人的祈禱
[00:06:43.000 --> 00:06:45.000]  靠著神的幫助
[00:06:45.000 --> 00:06:47.000]  保羅最終
[00:06:47.000 --> 00:06:50.000]  他相信他一定得到釋放
[00:06:50.000 --> 00:06:52.000]  所以保羅的歡喜
[00:06:52.000 --> 00:06:55.000]  他覺得他會得到釋放
[00:06:55.000 --> 00:06:58.000]  什麼叫得到釋放呢?
[00:06:58.000 --> 00:07:00.000]  最直接的解釋就是
[00:07:00.000 --> 00:07:01.000]  保羅正在坐牢
[00:07:01.000 --> 00:07:02.000]  他放牢
[00:07:02.000 --> 00:07:03.000]  但你發覺
[00:07:03.000 --> 00:07:04.000]  保羅的人生觀
[00:07:04.000 --> 00:07:06.000]  從來都不是以自己
[00:07:06.000 --> 00:07:09.000]  一己的榮辱安危為念
[00:07:09.000 --> 00:07:11.000]  他的人生的焦點就是耶穌基督
[00:07:11.000 --> 00:07:14.000]  他坐牢可以令福音廣傳更加好
[00:07:14.000 --> 00:07:16.000]  他更加開心
[00:07:16.000 --> 00:07:18.000]  如果是他放牢
[00:07:18.000 --> 00:07:20.000]  令他還要歡喜
[00:07:20.000 --> 00:07:23.000]  不是很像保羅的個性
[00:07:23.000 --> 00:07:26.000]  不是很像保羅的人生觀
[00:07:26.000 --> 00:07:28.000]  原來釋放這個字的原文
[00:07:28.000 --> 00:07:30.000]  就是得救的字
[00:07:30.000 --> 00:07:32.000]  所以在和合本
[00:07:32.000 --> 00:07:34.000]  就譯得更加全神
[00:07:34.000 --> 00:07:37.000]  我終必得到拯救
[00:07:37.000 --> 00:07:39.000]  這個更加全神
[00:07:39.000 --> 00:07:42.000]  原來保羅開心是得救
[00:07:42.000 --> 00:07:44.000]  但更大的問題
[00:07:44.000 --> 00:07:46.000]  保羅是未得救的嗎?
[00:07:46.000 --> 00:07:49.000]  保羅是要靠著別人的祈禱
[00:07:49.000 --> 00:07:51.000]  才得救的嗎?
[00:07:51.000 --> 00:07:53.000]  為什麼呢?
[00:07:53.000 --> 00:07:56.000]  原來終必叫我得救的原文
[00:07:56.000 --> 00:07:58.000]  是在七十事譯本
[00:07:58.000 --> 00:08:02.000]  和約伯記十三章十六節的上半節
[00:08:02.000 --> 00:08:04.000]  是一模一樣
[00:08:04.000 --> 00:08:06.000]  我們相信原來保羅在想
[00:08:06.000 --> 00:08:08.000]  約伯記的意義
[00:08:08.000 --> 00:08:10.000]  約伯記的意義是什麼呢?
[00:08:10.000 --> 00:08:12.000]  約伯雖然有很多苦難
[00:08:12.000 --> 00:08:14.000]  但不是他做錯
[00:08:14.000 --> 00:08:17.000]  是上帝有心意在約伯的生命裡
[00:08:17.000 --> 00:08:20.000]  保羅用這一句的意思就是
[00:08:20.000 --> 00:08:23.000]  不是我現在做錯事而坐牢
[00:08:23.000 --> 00:08:26.000]  是上帝最終會說我是對的
[00:08:26.000 --> 00:08:29.000]  所以終必使我得救這句意思
[00:08:29.000 --> 00:08:32.000]  是上帝會顯我為正
[00:08:32.000 --> 00:08:34.000]  上帝會顯我為義
[00:08:34.000 --> 00:08:36.000]  上帝最後會說我對
[00:08:36.000 --> 00:08:40.000]  這才是保羅開心的地方
[00:08:40.000 --> 00:08:42.000]  我們歡喜
[00:08:42.000 --> 00:08:46.000]  是因為上帝說我們對才歡喜
[00:08:46.000 --> 00:08:48.000]  如果上帝不說我們對
[00:08:48.000 --> 00:08:49.000]  而我們很歡喜
[00:08:49.000 --> 00:08:51.000]  我們要想一想
[00:08:51.000 --> 00:08:53.000]  這才是真正的喜樂
[00:08:53.000 --> 00:08:56.000]  這才是有永恆的喜樂
[00:08:56.000 --> 00:08:58.000]  所以如果我們的歡喜
[00:08:58.000 --> 00:09:00.000]  是因為上帝說我們對
[00:09:00.000 --> 00:09:02.000]  這才是值得歡喜
[00:09:02.000 --> 00:09:03.000]  反過來
[00:09:03.000 --> 00:09:05.000]  如果我們做上帝歡喜的事
[00:09:05.000 --> 00:09:07.000]  上帝說我們對的事
[00:09:07.000 --> 00:09:09.000]  我們的人生一定喜樂
[00:09:09.000 --> 00:09:11.000]  像保羅一樣
[00:09:11.000 --> 00:09:13.000]  我要歡喜我還要歡喜
[00:09:13.000 --> 00:09:15.000]  所以弟兄姊妹
[00:09:15.000 --> 00:09:17.000]  第一件事我們要學到的就是
[00:09:17.000 --> 00:09:19.000]  我們要相信
[00:09:19.000 --> 00:09:21.000]  我們要做的就是
[00:09:21.000 --> 00:09:23.000]  上帝要顯我為正
[00:09:23.000 --> 00:09:24.000]  要說我們對
[00:09:24.000 --> 00:09:26.000]  我們人生才會喜樂
[00:09:26.000 --> 00:09:28.000]  保羅接著說
[00:09:28.000 --> 00:09:29.000]  他的信念是什麼呢
[00:09:29.000 --> 00:09:33.000]  他的信念令他相信上帝一定說他對
[00:09:33.000 --> 00:09:35.000]  他的信念就是
[00:09:35.000 --> 00:09:37.000]  他切務和盼望有兩樣東西
[00:09:37.000 --> 00:09:39.000]  我們根據原文語分析這一節
[00:09:39.000 --> 00:09:41.000]  是有兩樣東西令到保羅
[00:09:41.000 --> 00:09:43.000]  很切務很盼望
[00:09:43.000 --> 00:09:45.000]  第一樣東西就是
[00:09:45.000 --> 00:09:48.000]  沒有一事使我羞愧
[00:09:48.000 --> 00:09:50.000]  你想想當時在人的眼中
[00:09:50.000 --> 00:09:52.000]  保羅是怎樣
[00:09:52.000 --> 00:09:54.000]  坐牢
[00:09:54.000 --> 00:09:55.000]  羞辱
[00:09:55.000 --> 00:09:58.000]  但是保羅說沒有一事令我羞愧
[00:09:58.000 --> 00:10:00.000]  他期望自己什麼
[00:10:00.000 --> 00:10:02.000]  我都輕看這些不重要
[00:10:02.000 --> 00:10:04.000]  坐牢不重要
[00:10:04.000 --> 00:10:06.000]  我不是真的做錯事坐牢
[00:10:06.000 --> 00:10:08.000]  我是為福音去受苦
[00:10:08.000 --> 00:10:10.000]  他期望就是
[00:10:10.000 --> 00:10:12.000]  能夠輕看這些不令他羞愧
[00:10:12.000 --> 00:10:15.000]  他更加期望在耶穌基督的審判台前
[00:10:15.000 --> 00:10:17.000]  他不會羞愧
[00:10:17.000 --> 00:10:19.000]  第二
[00:10:19.000 --> 00:10:21.000]  更加重要的就是
[00:10:21.000 --> 00:10:23.000]  他切務盼望
[00:10:23.000 --> 00:10:25.000]  他凡事能夠坦然無懼
[00:10:25.000 --> 00:10:27.000]  無論生也好
[00:10:27.000 --> 00:10:28.000]  死也好
[00:10:28.000 --> 00:10:30.000]  總要基督在他的身上
[00:10:30.000 --> 00:10:32.000]  照常顯大
[00:10:32.000 --> 00:10:34.000]  這個就是保羅
[00:10:34.000 --> 00:10:36.000]  他的核心的價值觀
[00:10:36.000 --> 00:10:38.000]  他的核心的使命
[00:10:38.000 --> 00:10:41.000]  保羅的人生觀是什麼呢
[00:10:41.000 --> 00:10:43.000]  他的人生觀就是
[00:10:43.000 --> 00:10:47.000]  讓自己的生命去彰顯基督
[00:10:47.000 --> 00:10:49.000]  顯大基督
[00:10:49.000 --> 00:10:51.000]  顯大這個字是一個放大
[00:10:51.000 --> 00:10:53.000]  放得很大很大
[00:10:53.000 --> 00:10:57.000]  我們的生命不是顯大自己
[00:10:57.000 --> 00:10:59.000]  是顯大耶穌基督
[00:10:59.000 --> 00:11:01.000]  你想想你的人生
[00:11:01.000 --> 00:11:05.000]  有多少時間是顯大自己
[00:11:05.000 --> 00:11:07.000]  還是顯大耶穌基督
[00:11:07.000 --> 00:11:11.000]  而保羅說是照常顯大
[00:11:11.000 --> 00:11:14.000]  照常這個字不是一時衝動
[00:11:14.000 --> 00:11:17.000]  不是煞那光輝
[00:11:17.000 --> 00:11:19.000]  我這幾年做了傳道人
[00:11:19.000 --> 00:11:21.000]  這幾年就顯大基督
[00:11:21.000 --> 00:11:23.000]  一離開這個崗位
[00:11:23.000 --> 00:11:25.000]  就不是
[00:11:25.000 --> 00:11:30.000]  保羅說他照常是他人生一貫行久長期的目標
[00:11:30.000 --> 00:11:32.000]  是彰顯基督
[00:11:32.000 --> 00:11:34.000]  我們的人生應該是
[00:11:34.000 --> 00:11:36.000]  整個的使命
[00:11:36.000 --> 00:11:38.000]  整個的鋪排
[00:11:38.000 --> 00:11:39.000]  整個安排
[00:11:39.000 --> 00:11:41.000]  都是彰顯基督
[00:11:41.000 --> 00:11:43.000]  我自己覺得
[00:11:43.000 --> 00:11:45.000]  特別做了傳道目者
[00:11:45.000 --> 00:11:48.000]  我覺得一個傳道人甚至是一個普通的信徒
[00:11:48.000 --> 00:11:51.000]  我覺得如果一個生命
[00:11:51.000 --> 00:11:55.000]  只是叫其他人去尊敬自己
[00:11:55.000 --> 00:11:58.000]  這是一個徹底失敗的傳道目者
[00:11:58.000 --> 00:12:00.000]  或者一個信徒
[00:12:00.000 --> 00:12:02.000]  如果一個生命是叫人尊重自己
[00:12:02.000 --> 00:12:04.000]  又尊重上帝
[00:12:04.000 --> 00:12:06.000]  這是相當美好
[00:12:06.000 --> 00:12:09.000]  如果一個目者或者一個信徒
[00:12:09.000 --> 00:12:12.000]  他只是叫人去尊重上帝
[00:12:12.000 --> 00:12:15.000]  我想這是最成功的目者
[00:12:15.000 --> 00:12:17.000]  或者信徒
[00:12:17.000 --> 00:12:20.000]  我單單叫人尊重上帝
[00:12:20.000 --> 00:12:21.000]  好像約翰說
[00:12:21.000 --> 00:12:23.000]  他必興旺
[00:12:23.000 --> 00:12:24.000]  我必衰微
[00:12:24.000 --> 00:12:26.000]  我算得什麼
[00:12:26.000 --> 00:12:29.000]  保羅說我一己的榮辱得失算得什麼
[00:12:29.000 --> 00:12:31.000]  那些是垃圾
[00:12:31.000 --> 00:12:34.000]  只是彰顯顯大基督
[00:12:34.000 --> 00:12:40.000]  我覺得這是我們人生應該的焦點和使命
[00:12:40.000 --> 00:12:42.000]  但說就容易
[00:12:42.000 --> 00:12:44.000]  聖經經常說就容易
[00:12:44.000 --> 00:12:46.000]  但做就很難
[00:12:46.000 --> 00:12:48.000]  怎樣做呢
[00:12:48.000 --> 00:12:51.000]  有什麼難阻我們活出一個尊主偉大
[00:12:51.000 --> 00:12:53.000]  高舉基督的人生呢
[00:12:53.000 --> 00:12:55.000]  我覺得有很多因素
[00:12:55.000 --> 00:12:56.000]  有很多難阻
[00:12:56.000 --> 00:12:59.000]  但有一件事我近年想得比較多
[00:12:59.000 --> 00:13:02.000]  就是優先次序的問題
[00:13:02.000 --> 00:13:04.000]  優先次序的問題
[00:13:04.000 --> 00:13:07.000]  你的優先次序放在哪裡
[00:13:07.000 --> 00:13:10.000]  如果你的優先次序放在神的旨意上
[00:13:10.000 --> 00:13:13.000]  我想能夠活出一個尊主偉大
[00:13:13.000 --> 00:13:17.000]  高舉基督的生命的機會大很多
[00:13:17.000 --> 00:13:21.000]  我想起上個星期或上個月
[00:13:21.000 --> 00:13:24.000]  看世界盃
[00:13:24.000 --> 00:13:26.000]  很多弟兄姊妹跟我說
[00:13:26.000 --> 00:13:28.000]  他連續捱幾晚可以
[00:13:28.000 --> 00:13:31.000]  凌晨三點四點起床看世界盃
[00:13:31.000 --> 00:13:33.000]  預備薯片汽水
[00:13:33.000 --> 00:13:35.000]  不辭勞苦
[00:13:35.000 --> 00:13:36.000]  翌日還要上班
[00:13:36.000 --> 00:13:38.000]  這麼辛苦
[00:13:38.000 --> 00:13:39.000]  為了什麼
[00:13:39.000 --> 00:13:42.000]  四年一次不要浪費
[00:13:42.000 --> 00:13:44.000]  我想我們查經今晚真好
[00:13:44.000 --> 00:13:47.000]  預備好才去查經
[00:13:47.000 --> 00:13:50.000]  在那一刻來說
[00:13:50.000 --> 00:13:52.000]  看世界盃是排第一的
[00:13:52.000 --> 00:13:54.000]  其他事麻煩借歪
[00:13:54.000 --> 00:13:56.000]  休息借歪
[00:13:56.000 --> 00:13:57.000]  上班借歪
[00:13:57.000 --> 00:13:59.000]  全部放棄
[00:13:59.000 --> 00:14:02.000]  因為那是你的優先次序
[00:14:02.000 --> 00:14:05.000]  我們願不願意有這個心態
[00:14:05.000 --> 00:14:07.000]  神的旨意是優先次序
[00:14:07.000 --> 00:14:09.000]  神的旨意在哪裡
[00:14:09.000 --> 00:14:11.000]  最明顯是聖經
[00:14:11.000 --> 00:14:13.000]  聖經是我優先次序
[00:14:13.000 --> 00:14:15.000]  我每天行上去看
[00:14:15.000 --> 00:14:17.000]  好好去研讀
[00:14:17.000 --> 00:14:19.000]  好好去進行
[00:14:19.000 --> 00:14:21.000]  如果你將神的旨意放在優先次序
[00:14:21.000 --> 00:14:24.000]  你的人生就是尊主偉大
[00:14:24.000 --> 00:14:26.000]  高舉基督
[00:14:26.000 --> 00:14:28.000]  嘉爾文說過一句話
[00:14:28.000 --> 00:14:30.000]  除了神自己之外
[00:14:30.000 --> 00:14:33.000]  沒有什麼比神的旨意大
[00:14:33.000 --> 00:14:35.000]  神的旨意很重要
[00:14:35.000 --> 00:14:38.000]  我們願不願意去進行
[00:14:38.000 --> 00:14:41.000]  好像保羅的心智就是這樣
[00:14:41.000 --> 00:14:42.000]  他的心智是什麼
[00:14:42.000 --> 00:14:44.000]  他活著就是基督
[00:14:44.000 --> 00:14:46.000]  他死了有益處
[00:14:46.000 --> 00:14:48.000]  活著就是基督的意思
[00:14:48.000 --> 00:14:50.000]  活著就是為了基督
[00:14:50.000 --> 00:14:53.000]  他的意義就是尊主偉大
[00:14:53.000 --> 00:14:55.000]  進行基督的心意
[00:14:55.000 --> 00:14:57.000]  進行基督的旨意
[00:14:57.000 --> 00:14:59.000]  你想想當保羅他之前
[00:14:59.000 --> 00:15:00.000]  他未信耶穌
[00:15:00.000 --> 00:15:01.000]  他是法理才人
[00:15:01.000 --> 00:15:03.000]  他活著為了什麼
[00:15:03.000 --> 00:15:05.000]  他活著為了律法
[00:15:05.000 --> 00:15:07.000]  律法就是生命的核心
[00:15:07.000 --> 00:15:09.000]  他跟律法而行
[00:15:09.000 --> 00:15:12.000]  保羅是一個很有使命感的人
[00:15:12.000 --> 00:15:14.000]  但當他信了耶穌他會怎樣
[00:15:14.000 --> 00:15:16.000]  他活著就是基督
[00:15:16.000 --> 00:15:18.000]  耶穌基督已經將律法踢開了
[00:15:18.000 --> 00:15:20.000]  取代了律法的地位
[00:15:20.000 --> 00:15:22.000]  成為人生的中心
[00:15:22.000 --> 00:15:24.000]  核心 焦點 使命
[00:15:24.000 --> 00:15:26.000]  而保羅死了
[00:15:26.000 --> 00:15:28.000]  而死了這個字是一個
[00:15:28.000 --> 00:15:30.000]  不定式的動詞
[00:15:30.000 --> 00:15:31.000]  即是to die
[00:15:31.000 --> 00:15:34.000]  他是在說死亡的行動的過程
[00:15:34.000 --> 00:15:37.000]  保羅在死亡的行動過程裏面
[00:15:37.000 --> 00:15:39.000]  他能夠傳福音
[00:15:39.000 --> 00:15:41.000]  能夠帶給人有好處
[00:15:41.000 --> 00:15:43.000]  他即使死了之後
[00:15:43.000 --> 00:15:45.000]  他能夠返天家
[00:15:45.000 --> 00:15:47.000]  與主同在好得無比
[00:15:47.000 --> 00:15:49.000]  也有主的賞賜
[00:15:49.000 --> 00:15:51.000]  這個都是益處
[00:15:51.000 --> 00:15:53.000]  所以對保羅來說
[00:15:53.000 --> 00:15:55.000]  他活著為了基督是好的
[00:15:55.000 --> 00:15:57.000]  他死了返天家
[00:15:57.000 --> 00:15:59.000]  有獎賞也是好事
[00:15:59.000 --> 00:16:01.000]  所以兩樣都是好的
[00:16:01.000 --> 00:16:03.000]  在一個外國人的教會
[00:16:03.000 --> 00:16:05.000]  門口有一個牌
[00:16:05.000 --> 00:16:07.000]  這個牌很有意思
[00:16:07.000 --> 00:16:09.000]  他用英文寫
[00:16:09.000 --> 00:16:11.000]  中文的意思是
[00:16:11.000 --> 00:16:13.000]  基督為你而死
[00:16:13.000 --> 00:16:16.000]  你願不願意為基督而活
[00:16:16.000 --> 00:16:18.000]  我覺得很有意思
[00:16:18.000 --> 00:16:20.000]  基督這個這麼大的神
[00:16:20.000 --> 00:16:23.000]  竟然為我這麼卑微的人去死
[00:16:23.000 --> 00:16:26.000]  我願不願意為他而活
[00:16:26.000 --> 00:16:28.000]  當我們的人生
[00:16:28.000 --> 00:16:30.000]  尊主為大
[00:16:30.000 --> 00:16:31.000]  高舉基督
[00:16:31.000 --> 00:16:33.000]  以行神的心意
[00:16:33.000 --> 00:16:35.000]  為我們人生的使命焦點的時候
[00:16:35.000 --> 00:16:37.000]  我們一定是被神顯為正
[00:16:37.000 --> 00:16:39.000]  祂說你對的
[00:16:39.000 --> 00:16:41.000]  這是對的人生
[00:16:41.000 --> 00:16:43.000]  還有我們人生一定喜樂
[00:16:43.000 --> 00:16:44.000]  好像保羅一樣
[00:16:44.000 --> 00:16:46.000]  我歡喜還要歡喜
[00:16:46.000 --> 00:16:47.000]  不過這樣
[00:16:47.000 --> 00:16:48.000]  保羅不是一帆風順
[00:16:48.000 --> 00:16:50.000]  他有掙扎
[00:16:50.000 --> 00:16:52.000]  他雖然焦點很清楚
[00:16:52.000 --> 00:16:54.000]  他很正確
[00:16:54.000 --> 00:16:56.000]  但他一樣有很多掙扎
[00:16:56.000 --> 00:17:00.000]  他的掙扎在第22到26節
[00:17:00.000 --> 00:17:02.000]  保羅這個掙扎是一個很大的掙扎
[00:17:02.000 --> 00:17:05.000]  是一個生死的抉擇
[00:17:05.000 --> 00:17:07.000]  他活著
[00:17:07.000 --> 00:17:08.000]  可以帶出工作的成果
[00:17:08.000 --> 00:17:10.000]  即是侍奉的果效
[00:17:10.000 --> 00:17:13.000]  他四處去傳道去建立教會
[00:17:13.000 --> 00:17:15.000]  很多的果效
[00:17:15.000 --> 00:17:17.000]  如果離世就與主同在
[00:17:17.000 --> 00:17:19.000]  好得無比
[00:17:19.000 --> 00:17:21.000]  離世這個字是一個軍事用語
[00:17:21.000 --> 00:17:24.000]  意思是拆了帳幕
[00:17:24.000 --> 00:17:26.000]  繼續前行
[00:17:26.000 --> 00:17:29.000]  所以我們基督徒去看死亡觀
[00:17:29.000 --> 00:17:31.000]  不是人死如燈滅
[00:17:31.000 --> 00:17:32.000]  一了百了
