
[00:00:00.000 --> 00:00:05.080]  多謝大家今天班教會特別是一個福音主日
[00:02:46.600 --> 00:02:48.600]  患了血癌
[00:02:48.600 --> 00:02:53.600]  她已經三年了
[00:02:53.600 --> 00:02:55.600]  現在還在這裡
[00:02:55.600 --> 00:02:58.600]  她最近要做一個很急的移植手術
[00:02:58.600 --> 00:03:00.600]  很危險的
[00:03:00.600 --> 00:03:02.600]  她的家人就說
[00:03:02.600 --> 00:03:04.600]  都試一下吧
[00:03:04.600 --> 00:03:06.600]  她就問我
[00:03:06.600 --> 00:03:08.600]  她說大家好朋友
[00:03:08.600 --> 00:03:10.600]  你給一個祝福我
[00:03:10.600 --> 00:03:12.600]  讓我入手術室的時候
[00:03:12.600 --> 00:03:14.600]  是開心一點
[00:03:14.600 --> 00:03:16.600]  定一點
[00:03:16.600 --> 00:03:18.600]  你聖經比我熟
[00:03:18.600 --> 00:03:20.600]  祈禱比我多
[00:03:20.600 --> 00:03:22.600]  她說你加上你的那句話吧
[00:03:22.600 --> 00:03:24.600]  我想
[00:03:24.600 --> 00:03:27.600]  要講得小心一點
[00:03:27.600 --> 00:03:29.600]  跟傳道人講祝福
[00:03:29.600 --> 00:03:31.600]  後來我想了一句
[00:03:31.600 --> 00:03:33.600]  我覺得很滿意這句話
[00:03:33.600 --> 00:03:35.600]  這句話怎麼說
[00:03:35.600 --> 00:03:37.600]  天真點
[00:03:37.600 --> 00:03:39.600]  講完了
[00:03:39.600 --> 00:03:41.600]  天真點
[00:03:41.600 --> 00:03:43.600]  為什麼呢
[00:03:43.600 --> 00:03:45.600]  因為人這麼多麻煩的東西
[00:03:45.600 --> 00:03:47.600]  都是來自
[00:03:47.600 --> 00:03:49.600]  你太多東西想
[00:03:49.600 --> 00:03:51.600]  太理性
[00:03:51.600 --> 00:03:53.600]  太看數字
[00:03:53.600 --> 00:03:55.600]  太看統計
[00:03:55.600 --> 00:03:57.600]  太看專家分析
[00:03:57.600 --> 00:03:59.600]  專家都說你沒機會
[00:03:59.600 --> 00:04:01.600]  那就是沒機會
[00:04:01.600 --> 00:04:03.600]  之前你看的東西
[00:04:03.600 --> 00:04:05.600]  看得很死
[00:04:05.600 --> 00:04:07.600]  她聽完天真點
[00:04:07.600 --> 00:04:09.600]  她當時笑一笑
[00:04:09.600 --> 00:04:11.600]  她說行不行
[00:04:11.600 --> 00:04:13.600]  於是我問她
[00:04:13.600 --> 00:04:15.600]  你是不是更天真了
[00:04:15.600 --> 00:04:17.600]  你比上個月
[00:04:17.600 --> 00:04:19.600]  是不是更天真了
[00:04:19.600 --> 00:04:21.600]  這就是你的生命裏面
[00:04:21.600 --> 00:04:23.600]  信心的程度
[00:04:23.600 --> 00:04:25.600]  她說是的
[00:04:25.600 --> 00:04:27.600]  我要找回我的天真
[00:04:27.600 --> 00:04:29.600]  果然
[00:04:29.600 --> 00:04:31.600]  她剛入院
[00:04:31.600 --> 00:04:33.600]  就應驗了
[00:04:33.600 --> 00:04:35.600]  我收到她的WhatsApp
[00:04:35.600 --> 00:04:37.600]  她入院
[00:04:37.600 --> 00:04:39.600]  護士問她
[00:04:39.600 --> 00:04:41.600]  為什麼你都一個人入院
[00:04:41.600 --> 00:04:43.600]  她說
[00:04:43.600 --> 00:04:45.600]  眼淚差不多飆出來
[00:04:45.600 --> 00:04:47.600]  她丈夫也是在讀神學
[00:04:47.600 --> 00:04:49.600]  測驗
[00:04:49.600 --> 00:04:51.600]  陪不到她入院
[00:04:51.600 --> 00:04:53.600]  你想想一個女人
[00:04:53.600 --> 00:04:55.600]  這麼重的手術
[00:04:55.600 --> 00:04:57.600]  一個人入政府醫院
[00:04:57.600 --> 00:04:59.600]  的感受
[00:04:59.600 --> 00:05:01.600]  為什麼你一個人入醫院
[00:05:01.600 --> 00:05:03.600]  真是想飆眼淚
[00:05:03.600 --> 00:05:05.600]  突然她想起
[00:05:05.600 --> 00:05:07.600]  她說
[00:05:07.600 --> 00:05:09.600]  不是啊
[00:05:09.600 --> 00:05:11.600]  我們是一起入的
[00:05:11.600 --> 00:05:13.600]  她真的沒事
[00:05:13.600 --> 00:05:15.600]  真的沒事
[00:05:15.600 --> 00:05:17.600]  她說
[00:05:17.600 --> 00:05:19.600]  天真一點
[00:05:19.600 --> 00:05:21.600]  我真的要天真一點
[00:05:21.600 --> 00:05:23.600]  我立刻感覺舒服很多
[00:05:23.600 --> 00:05:25.600]  因為我天真了
[00:05:25.600 --> 00:05:27.600]  我是天真救命
[00:05:27.600 --> 00:05:29.600]  天真真的可以救命
[00:05:29.600 --> 00:05:31.600]  如果你今天
[00:05:31.600 --> 00:05:33.600]  你做人做得很痛苦
[00:05:33.600 --> 00:05:35.600]  我想
[00:05:35.600 --> 00:05:37.600]  重新看希望的定義
[00:05:37.600 --> 00:05:39.600]  你會找到
[00:05:39.600 --> 00:05:41.600]  今天聖經
[00:05:41.600 --> 00:05:43.600]  是路加福音一章78
[00:05:43.600 --> 00:05:45.600]  79節
[00:05:45.600 --> 00:05:47.600]  前晚我準備的時候
[00:05:47.600 --> 00:05:49.600]  到半夜突然
[00:05:49.600 --> 00:05:51.600]  驚醒了
[00:05:51.600 --> 00:05:53.600]  因為我通常念聖經
[00:05:53.600 --> 00:05:55.600]  很怕自己漏
[00:05:55.600 --> 00:05:57.600]  咦
[00:05:57.600 --> 00:05:59.600]  有沒有在黑暗
[00:05:59.600 --> 00:06:03.600]  咦
[00:06:03.600 --> 00:06:05.600]  之前有沒有一個坐字
[00:06:05.600 --> 00:06:07.600]  一挖起身就找手機看
[00:06:07.600 --> 00:06:09.600]  咦
[00:06:09.600 --> 00:06:11.600]  有一個坐字
[00:06:11.600 --> 00:06:13.600]  要照亮坐在黑暗中
[00:06:13.600 --> 00:06:15.600]  死任你的人
[00:06:15.600 --> 00:06:17.600]  英文聖經有一個sit
[00:06:17.600 --> 00:06:19.600]  坐在那裏
[00:06:19.600 --> 00:06:21.600]  這個字很厲害
[00:06:21.600 --> 00:06:23.600]  坐在那裏
[00:06:23.600 --> 00:06:25.600]  你有沒有試過坐在一個
[00:06:25.600 --> 00:06:27.600]  很絕望的椅子
[00:06:27.600 --> 00:06:29.600]  的心情
[00:06:29.600 --> 00:06:31.600]  等你最好的親人
[00:06:31.600 --> 00:06:33.600]  手術結果
[00:06:33.600 --> 00:06:35.600]  或者盡人事
[00:06:35.600 --> 00:06:37.600]  或者等一個快要宣佈
[00:06:37.600 --> 00:06:39.600]  死亡的消息
[00:06:39.600 --> 00:06:41.600]  坐在那裏
[00:06:41.600 --> 00:06:43.600]  等一個這樣的消息
[00:06:43.600 --> 00:06:45.600]  坐在那裏
[00:06:45.600 --> 00:06:47.600]  通常那些人
[00:06:47.600 --> 00:06:49.600]  坐在那裏
[00:06:49.600 --> 00:06:51.600]  是沒有力氣起身
[00:06:51.600 --> 00:06:53.600]  你試想想沒有力氣起身
[00:06:53.600 --> 00:06:55.600]  有些人很孤獨
[00:06:55.600 --> 00:06:57.600]  所以有些人說一個人
[00:06:57.600 --> 00:06:59.600]  這麼寂寞去哪裏坐
[00:06:59.600 --> 00:07:01.600]  一坐坐幾個小時
[00:07:01.600 --> 00:07:03.600]  沒有一種勁的
[00:07:03.600 --> 00:07:05.600]  起身
[00:07:05.600 --> 00:07:07.600]  突然間他說
[00:07:07.600 --> 00:07:09.600]  照亮了之後板門的腳
[00:07:09.600 --> 00:07:11.600]  引到平安的路上
[00:07:11.600 --> 00:07:13.600]  一個大翻身
[00:07:13.600 --> 00:07:15.600]  還可以站起來走
[00:07:15.600 --> 00:07:17.600]  走
[00:07:17.600 --> 00:07:19.600]  引到平安
[00:07:19.600 --> 00:07:21.600]  走的時候竟然是倒轉頭
[00:07:21.600 --> 00:07:23.600]  是平安的路
[00:07:23.600 --> 00:07:25.600]  再看清楚一點
[00:07:25.600 --> 00:07:27.600]  前面那句
[00:07:27.600 --> 00:07:29.600]  因我們神憐憫的心腸
[00:07:29.600 --> 00:07:31.600]  那些日光從高天臨到我們
[00:07:31.600 --> 00:07:33.600]  看英文聖經
[00:07:33.600 --> 00:07:35.600]  臨到是什麼字
[00:07:35.600 --> 00:07:37.600]  幾個版本
[00:07:37.600 --> 00:07:39.600]  都說臨到
[00:07:39.600 --> 00:07:41.600]  visit 探訪
[00:07:41.600 --> 00:07:43.600]  探訪
[00:07:43.600 --> 00:07:45.600]  清晨的日光
[00:07:45.600 --> 00:07:47.600]  在高天
[00:07:47.600 --> 00:07:49.600]  探訪我們
[00:07:49.600 --> 00:07:51.600]  感覺怎樣
[00:07:51.600 --> 00:07:53.600]  探訪的人怎樣
[00:07:53.600 --> 00:07:55.600]  探訪的人
[00:07:55.600 --> 00:07:57.600]  很想帶一些東西給人
[00:07:57.600 --> 00:07:59.600]  帶一些好東西給人
[00:07:59.600 --> 00:08:01.600]  我探訪你
[00:08:01.600 --> 00:08:03.600]  想你改變心情
[00:08:03.600 --> 00:08:05.600]  探訪完之後
[00:08:05.600 --> 00:08:07.600]  這是好意
[00:08:07.600 --> 00:08:09.600]  清晨的日光
[00:08:09.600 --> 00:08:11.600]  我在大太史
[00:08:11.600 --> 00:08:13.600]  那幾個月
[00:08:13.600 --> 00:08:15.600]  除夕
[00:08:15.600 --> 00:08:17.600]  我的同事
[00:08:17.600 --> 00:08:19.600]  跟我去塔門
[00:08:19.600 --> 00:08:21.600]  去塔門
[00:08:21.600 --> 00:08:23.600]  看神光
[00:08:23.600 --> 00:08:25.600]  第一線
[00:08:25.600 --> 00:08:27.600]  半夜四點多
[00:08:27.600 --> 00:08:29.600]  起來走上山
[00:08:29.600 --> 00:08:31.600]  很冷
[00:08:31.600 --> 00:08:33.600]  很冷
[00:08:33.600 --> 00:08:35.600]  很黑
[00:08:35.600 --> 00:08:37.600]  走也冷
[00:08:37.600 --> 00:08:39.600]  人走也仍然冷
[00:08:39.600 --> 00:08:41.600]  一直走
[00:08:41.600 --> 00:08:43.600]  一直後悔
[00:08:43.600 --> 00:08:45.600]  總之不來了
[00:08:45.600 --> 00:08:47.600]  沒什麼好看
[00:08:47.600 --> 00:08:49.600]  直至上去
[00:08:49.600 --> 00:08:51.600]  在眼前
[00:08:51.600 --> 00:08:53.600]  全部都是螢幕
[00:08:53.600 --> 00:08:55.600]  原來這麼多人
[00:08:55.600 --> 00:08:57.600]  比我還厲害很多
[00:08:57.600 --> 00:08:59.600]  早上在那裏睡
[00:08:59.600 --> 00:09:01.600]  我們幸福一點
[00:09:01.600 --> 00:09:03.600]  我們借了一個教會
[00:09:03.600 --> 00:09:05.600]  十幾人在那裏睡
[00:09:05.600 --> 00:09:07.600]  有蓋子
[00:09:07.600 --> 00:09:09.600]  露天
[00:09:09.600 --> 00:09:11.600]  露營般露
[00:09:11.600 --> 00:09:13.600]  個個拿著一支長火相機
[00:09:13.600 --> 00:09:15.600]  等那一線
[00:09:15.600 --> 00:09:17.600]  日光出來
[00:09:17.600 --> 00:09:19.600]  我一輩子都沒見過
[00:09:19.600 --> 00:09:21.600]  那一線是怎樣出來
[00:09:21.600 --> 00:09:23.600]  你不覺得在那裏
[00:09:23.600 --> 00:09:25.600]  黑的
[00:09:25.600 --> 00:09:27.600]  突然間不知何時
[00:09:27.600 --> 00:09:29.600]  一出就全出了
[00:09:29.600 --> 00:09:31.600]  附近的黑
[00:09:31.600 --> 00:09:33.600]  黑黑
[00:09:33.600 --> 00:09:35.600]  馬上沒了
[00:09:35.600 --> 00:09:37.600]  很厲害
[00:09:37.600 --> 00:09:39.600]  沒了
[00:09:39.600 --> 00:09:41.600]  突然之間暖
[00:09:41.600 --> 00:09:43.600]  感覺不冷
[00:09:43.600 --> 00:09:45.600]  感覺跟著出來
[00:09:45.600 --> 00:09:47.600]  是同一個小時
[00:09:47.600 --> 00:09:49.600]  同一個小時出現這件事
[00:09:49.600 --> 00:09:51.600]  很厲害
[00:09:51.600 --> 00:09:53.600]  我覺得光很厲害
[00:09:53.600 --> 00:09:55.600]  聖經說
[00:09:55.600 --> 00:09:57.600]  光這個九例
[00:09:57.600 --> 00:09:59.600]  是證明了
[00:09:59.600 --> 00:10:01.600]  是馬上改變
[00:10:01.600 --> 00:10:03.600]  東西的
[00:10:03.600 --> 00:10:05.600]  就是光馬上改變
[00:10:05.600 --> 00:10:07.600]  每一樣東西像光像得這麼快
[00:10:07.600 --> 00:10:09.600]  譬如心理輔導
[00:10:09.600 --> 00:10:11.600]  通常你說
[00:10:11.600 --> 00:10:13.600]  我兒子很懶
[00:10:13.600 --> 00:10:15.600]  我兒子打機要多久
[00:10:15.600 --> 00:10:17.600]  你看李嘉誠基金
[00:10:17.600 --> 00:10:19.600]  20萬
[00:10:19.600 --> 00:10:21.600]  他都叫小朋友進隔離營
[00:10:21.600 --> 00:10:23.600]  放學 坐旅遊車
[00:10:23.600 --> 00:10:25.600]  然後去西貢 翌日再上學
[00:10:25.600 --> 00:10:27.600]  然後每天都是坐旅遊車
[00:10:27.600 --> 00:10:29.600]  去那個營
[00:10:29.600 --> 00:10:31.600]  那個營沒得上網
[00:10:31.600 --> 00:10:33.600]  沒電腦
[00:10:33.600 --> 00:10:35.600]  半年
[00:10:35.600 --> 00:10:37.600]  有機會戒掉
[00:10:37.600 --> 00:10:39.600]  你想不想讓你兒子去
[00:10:39.600 --> 00:10:41.600]  半年 大概收20個
[00:10:41.600 --> 00:10:45.600]  但我懷疑半年未必行
[00:10:45.600 --> 00:10:47.600]  如果用行為學
[00:10:47.600 --> 00:10:49.600]  可能半年
[00:10:49.600 --> 00:10:51.600]  五年差不多
[00:10:51.600 --> 00:10:53.600]  五年
[00:10:53.600 --> 00:10:55.600]  神蹟
[00:10:55.600 --> 00:10:57.600]  是馬上的
[00:10:57.600 --> 00:10:59.600]  這個世界除了神蹟外
[00:10:59.600 --> 00:11:01.600]  全部都是很多年
[00:11:01.600 --> 00:11:03.600]  但很多年都未必行
[00:11:03.600 --> 00:11:05.600]  你說這個
[00:11:05.600 --> 00:11:07.600]  清晨日光很厲害
[00:11:07.600 --> 00:11:09.600]  高天臨到
[00:11:09.600 --> 00:11:11.600]  要照亮彩黑暗死忍的人
[00:11:11.600 --> 00:11:13.600]  這麼多人害怕
[00:11:13.600 --> 00:11:15.600]  權威
[00:11:15.600 --> 00:11:17.600]  上一章四節講耶穌
[00:11:17.600 --> 00:11:19.600]  耶穌的權威
[00:11:19.600 --> 00:11:21.600]  就是生命在他裡頭
[00:11:21.600 --> 00:11:23.600]  生命就是人的光
[00:11:23.600 --> 00:11:25.600]  當你生命
[00:11:25.600 --> 00:11:27.600]  有一種光
[00:11:27.600 --> 00:11:29.600]  在你的命裡的時候
[00:11:29.600 --> 00:11:31.600]  整個人寧死不同
[00:11:31.600 --> 00:11:33.600]  如果你用一個輔導的字眼
[00:11:33.600 --> 00:11:35.600]  就是執正了
[00:11:35.600 --> 00:11:37.600]  你有沒有見過一些抑鬱的人
[00:11:37.600 --> 00:11:39.600]  執正了樣子 容光煥發的樣子
[00:11:39.600 --> 00:11:41.600]  這是我們做輔導的夢
[00:11:41.600 --> 00:11:43.600]  夢
[00:11:43.600 --> 00:11:45.600]  但是數到多少個呢
[00:11:45.600 --> 00:11:47.600]  不是很多個
[00:11:47.600 --> 00:11:49.600]  也是很少 有很多是復發
[00:11:49.600 --> 00:11:51.600]  很少在長期都是這樣
[00:11:51.600 --> 00:11:53.600]  很難得
[00:11:53.600 --> 00:11:55.600]  但是今天
[00:11:55.600 --> 00:11:57.600]  你想一下
[00:11:57.600 --> 00:11:59.600]  這個夢竟然是馬上
[00:11:59.600 --> 00:12:01.600]  發生在有耶穌的地方
[00:12:01.600 --> 00:12:03.600]  生命在他裡頭
[00:12:03.600 --> 00:12:05.600]  這個生命就是人的光
[00:12:05.600 --> 00:12:07.600]  其實人有沒有
[00:12:07.600 --> 00:12:09.600]  誰是很多希望
[00:12:09.600 --> 00:12:11.600]  其實每天很多希望生活
[00:12:11.600 --> 00:12:13.600]  只有一個可能
[00:12:13.600 --> 00:12:15.600]  就是基督徒
[00:12:15.600 --> 00:12:17.600]  如果不是基督徒也有
[00:12:17.600 --> 00:12:19.600]  就是傻的人
[00:12:19.600 --> 00:12:23.600]  我不是說傻的人
[00:12:23.600 --> 00:12:25.600]  這個世界真的有傻的人
[00:12:25.600 --> 00:12:27.600]  或者叫傻傻的
[00:12:27.600 --> 00:12:29.600]  就是智商低
[00:12:29.600 --> 00:12:31.600]  我做弱智的神恩仔
[00:12:31.600 --> 00:12:33.600]  很多時候都用行為治療
[00:12:33.600 --> 00:12:35.600]  行為治療就是
[00:12:35.600 --> 00:12:37.600]  你不可以大聲叫
[00:12:37.600 --> 00:12:39.600]  不可以在地上收拾食物
[00:12:39.600 --> 00:12:41.600]  不可以什麼都寫好
[00:12:41.600 --> 00:12:43.600]  然後每天你做對就剔一剔
[00:12:43.600 --> 00:12:45.600]  剔夠十個剔 整個星期都齊
[00:12:45.600 --> 00:12:47.600]  男生就獎你一樣東西
[00:12:47.600 --> 00:12:49.600]  就是吃西多士
[00:12:49.600 --> 00:12:51.600]  因為他們個個都喜歡西多士
[00:12:51.600 --> 00:12:53.600]  特別喜歡將糖漿
[00:12:53.600 --> 00:12:55.600]  淋到整個西多士蓋住
[00:12:55.600 --> 00:12:57.600]  蓋住這樣
[00:12:57.600 --> 00:12:59.600]  這樣吃就很開心
[00:12:59.600 --> 00:13:01.600]  告訴你這些小朋友
[00:13:01.600 --> 00:13:03.600]  有一個厲害的
[00:13:03.600 --> 00:13:05.600]  27年後的今天
[00:13:05.600 --> 00:13:07.600]  還打電話給我
[00:13:07.600 --> 00:13:09.600]  說今天沒有在地上收拾東西
[00:13:09.600 --> 00:13:11.600]  今天沒有搞人
[00:13:11.600 --> 00:13:13.600]  還在搏西多士
[00:13:13.600 --> 00:13:15.600]  搏到了
[00:13:15.600 --> 00:13:17.600]  因為我繼續請他
[00:13:17.600 --> 00:13:19.600]  他已經42歲了
[00:13:19.600 --> 00:13:21.600]  我繼續請他
[00:13:21.600 --> 00:13:23.600]  他說他真的夠傻
[00:13:23.600 --> 00:13:25.600]  不是 絕對不是傻
[00:13:25.600 --> 00:13:29.600]  我很佩服他
[00:13:29.600 --> 00:13:31.600]  因為他信只要認錯
[00:13:31.600 --> 00:13:33.600]  我會原諒他
[00:13:33.600 --> 00:13:35.600]  我會鼓勵他下次不要
[00:13:35.600 --> 00:13:37.600]  他說他錯認錯錯
[00:13:37.600 --> 00:13:39.600]  你不要理
[00:13:39.600 --> 00:13:43.600]  他仍然都是認
[00:13:43.600 --> 00:13:45.600]  講明
[00:13:45.600 --> 00:13:47.600]  他和很多錯認錯錯的人有個不同
[00:13:47.600 --> 00:13:49.600]  就是他認錯
[00:13:49.600 --> 00:13:51.600]  有很多人是不認錯
[00:13:51.600 --> 00:13:53.600]  他認錯
[00:13:53.600 --> 00:13:55.600]  你說他都是傻
[00:13:55.600 --> 00:13:57.600]  不是 他很聰明
[00:13:57.600 --> 00:13:59.600]  這個聰明是什麼呢
[00:14:01.600 --> 00:14:03.600]  因為他信我還請西多士
[00:14:03.600 --> 00:14:07.600]  所以覺得他很聰明
[00:14:07.600 --> 00:14:09.600]  因為他信我愛他
[00:14:09.600 --> 00:14:13.600]  27年後
[00:14:13.600 --> 00:14:15.600]  我已經辭了工27年後
[00:14:15.600 --> 00:14:17.600]  我仍然愛他
[00:14:17.600 --> 00:14:19.600]  他信我愛他
[00:14:19.600 --> 00:14:21.600]  這個就是智慧
[00:14:21.600 --> 00:14:23.600]  聰明
[00:14:23.600 --> 00:14:25.600]  智慧和知識就是這個分別
[00:14:25.600 --> 00:14:27.600]  知識就是在大學
[00:14:27.600 --> 00:14:29.600]  在研究院
[00:14:29.600 --> 00:14:31.600]  在博士論文
[00:14:31.600 --> 00:14:33.600]  你很多知識
[00:14:33.600 --> 00:14:35.600]  但可能你沒有智慧
[00:14:35.600 --> 00:14:37.600]  智慧就是
[00:14:37.600 --> 00:14:39.600]  食用知識
[00:14:39.600 --> 00:14:41.600]  來做對的選擇
[00:14:41.600 --> 00:14:43.600]  對的決定
[00:14:43.600 --> 00:14:45.600]  就叫智慧
[00:14:45.600 --> 00:14:47.600]  有知識不代表有智慧
[00:14:47.600 --> 00:14:51.600]  所以我
[00:14:51.600 --> 00:14:53.600]  各位舊同事
[00:14:53.600 --> 00:14:55.600]  雖然是很有知識
[00:14:55.600 --> 00:14:57.600]  但都自殺死了
[00:14:57.600 --> 00:14:59.600]  他選擇了一個錯的選擇
[00:14:59.600 --> 00:15:01.600]  在人生
[00:15:01.600 --> 00:15:03.600]  所以傳道士
[00:15:03.600 --> 00:15:05.600]  一章十八節
[00:15:05.600 --> 00:15:07.600]  知識越多
[00:15:07.600 --> 00:15:09.600]  受煩越多
[00:15:09.600 --> 00:15:11.600]  除非你
[00:15:11.600 --> 00:15:13.600]  食用知識
[00:15:13.600 --> 00:15:15.600]  來選擇對的選擇
[00:15:15.600 --> 00:15:17.600]  所以我覺得這個弱智的朋友
[00:15:17.600 --> 00:15:19.600]  他知識不多
[00:15:19.600 --> 00:15:21.600]  但他有智慧
[00:15:21.600 --> 00:15:23.600]  他懂得選擇
[00:15:23.600 --> 00:15:25.600]  我來認錯
[00:15:25.600 --> 00:15:27.600]  他懂得選擇我
[00:15:27.600 --> 00:15:29.600]  他知我愛他
[00:15:29.600 --> 00:15:31.600]  我繼續請西多士
[00:15:31.600 --> 00:15:33.600]  但我告訴你
[00:15:33.600 --> 00:15:35.600]  他比很多人都幸福
[00:15:35.600 --> 00:15:37.600]  因為他有個媽媽
[00:15:37.600 --> 00:15:39.600]  帶他去教會
[00:15:39.600 --> 00:15:41.600]  他洗了泥
[00:15:41.600 --> 00:15:43.600]  他必定返風雨不改返
[00:15:43.600 --> 00:15:45.600]  他不懂唱詩
[00:15:45.600 --> 00:15:47.600]  因為他痴里根
[00:15:47.600 --> 00:15:49.600]  不懂很多字
[00:15:49.600 --> 00:15:51.600]  因為不懂看聖經
[00:15:51.600 --> 00:15:53.600]  但有一樣東西他很有用
[00:15:53.600 --> 00:15:55.600]  就是他有寫聖經
[00:15:55.600 --> 00:15:57.600]  他知道哪一頁
[00:15:57.600 --> 00:15:59.600]  一早已經寫給婆婆
[00:15:59.600 --> 00:16:01.600]  所以牧師很喜歡他
[00:16:01.600 --> 00:16:03.600]  負責寫聖經和崇拜後
[00:16:03.600 --> 00:16:05.600]  執聖經
[00:16:05.600 --> 00:16:07.600]  但這位教友
[00:16:07.600 --> 00:16:09.600]  去了二十七年
[00:16:09.600 --> 00:16:11.600]  二十七年
[00:16:11.600 --> 00:16:13.600]  十字架的智慧
[00:16:13.600 --> 00:16:15.600]  在很多聰明的人來說
[00:16:15.600 --> 00:16:17.600]  覺得是上帝的愚蠢
[00:16:17.600 --> 00:16:19.600]  為何一個耶穌
[00:16:19.600 --> 00:16:21.600]  又或神的兒子
[00:16:21.600 --> 00:16:23.600]  釘十字架
[00:16:23.600 --> 00:16:25.600]  這麼低威
[00:16:25.600 --> 00:16:27.600]  所以聰明的人
[00:16:27.600 --> 00:16:29.600]  不相信耶穌
[00:16:29.600 --> 00:16:31.600]  我不相信一個
[00:16:31.600 --> 00:16:33.600]  這麼差的作風
[00:16:33.600 --> 00:16:35.600]  但十字架
[00:16:35.600 --> 00:16:37.600]  竟然是愚蠢的人
[00:16:37.600 --> 00:16:39.600]  的智慧
[00:16:39.600 --> 00:16:41.600]  他相信這是上帝的智慧
[00:16:41.600 --> 00:16:43.600]  來分別哪些人
[00:16:43.600 --> 00:16:45.600]  信上帝用愛的方式
[00:16:45.600 --> 00:16:47.600]  令兒子
[00:16:47.600 --> 00:16:49.600]  代替有罪的人
[00:16:49.600 --> 00:16:51.600]  死
[00:16:51.600 --> 00:16:53.600]  他成為了一個
[00:16:53.600 --> 00:16:55.600]  救贖
[00:16:55.600 --> 00:16:57.600]  所以十字架的智慧
[00:16:57.600 --> 00:16:59.600]  分別了兩種人的選擇
[00:16:59.600 --> 00:17:01.600]  但這樣
[00:17:01.600 --> 00:17:03.600]  如果想來想去
