
[00:00:00.000 --> 00:00:02.000]  我相信大家也同意
[00:03:33.280 --> 00:03:36.360]  接下來的第22章
[00:03:36.360 --> 00:03:39.120]  今天要跟大家講這一段聖經
[00:03:39.120 --> 00:03:41.960]  就是當中的描述
[00:03:41.960 --> 00:03:45.840]  經文在第一節這樣說
[00:03:45.840 --> 00:03:50.680]  「諸位父兄請聽,我現在對你們分數」
[00:03:50.680 --> 00:03:55.080]  不要忘記,保羅正在面對的這群人
[00:03:55.080 --> 00:04:01.400]  其實是剛剛把他強行拉出聖殿
[00:04:01.400 --> 00:04:07.480]  要打他,甚至幾乎要取他的性命的猶太人
[00:04:07.480 --> 00:04:11.360]  不過,你看看保羅的回應
[00:04:11.360 --> 00:04:15.200]  他說「諸位父兄請聽」
[00:04:15.200 --> 00:04:20.000]  這是一個非常有禮貌的回應
[00:04:20.000 --> 00:04:23.360]  他沒有因為那些人要打他
[00:04:23.360 --> 00:04:25.760]  要殺他,要取他的性命
[00:04:25.760 --> 00:04:28.160]  然後他很膽怯,沒有
[00:04:28.160 --> 00:04:31.240]  他也沒有因為這件事情很生氣
[00:04:31.240 --> 00:04:33.440]  發脾氣,也沒有
[00:04:33.440 --> 00:04:37.160]  他是用了一個很有禮貌的方式
[00:04:37.160 --> 00:04:39.840]  去回應這群猶太人
[00:04:39.840 --> 00:04:44.920]  「分數」這個字其實是辯護的意思
[00:04:44.920 --> 00:04:47.680]  如果你是保羅
[00:04:47.680 --> 00:04:49.880]  給你一個這樣的機會
[00:04:49.880 --> 00:04:56.200]  去跟這群猶太人有機會去對話
[00:04:56.200 --> 00:04:59.800]  我不知道你會說些什麼
[00:04:59.800 --> 00:05:03.960]  會不會為了剛才自己被人冤枉
[00:05:03.960 --> 00:05:05.400]  豈有此理
[00:05:05.400 --> 00:05:10.320]  我們先說清楚究竟發生了什麼事
[00:05:10.320 --> 00:05:14.280]  保羅沒有為自己而申辯
[00:05:14.280 --> 00:05:18.640]  反而他爭取了這個機會
[00:05:18.640 --> 00:05:24.400]  去跟這群猶太人說他自己的生命見證
[00:05:24.400 --> 00:05:28.720]  來描述福音是什麼
[00:05:28.720 --> 00:05:32.440]  為福音而申辯
[00:05:32.440 --> 00:05:38.320]  今天下午我們有一年一度的大日子
[00:05:38.320 --> 00:05:42.080]  有洗禮和轉會禮
[00:05:42.080 --> 00:05:46.560]  我提過了,過去那六個星期
[00:05:46.560 --> 00:05:50.280]  我們在秩序表裏刊登了
[00:05:50.280 --> 00:05:54.880]  十七位弟兄姊妹的得救見證
[00:05:54.880 --> 00:05:58.320]  我鼓勵你們拿回家慢慢看
[00:05:58.320 --> 00:06:01.200]  我不知道你們有沒有看到
[00:06:01.200 --> 00:06:04.920]  但裏面正正就包含了
[00:06:04.920 --> 00:06:08.760]  不同的生命故事在其中
[00:06:08.760 --> 00:06:12.280]  這些是他們的生命故事
[00:06:12.280 --> 00:06:14.480]  說回我們自己
[00:06:14.480 --> 00:06:16.920]  又或者可能你會覺得
[00:06:16.920 --> 00:06:21.120]  因為我不是很熟悉聖經
[00:06:21.120 --> 00:06:23.320]  這個可能是原因
[00:06:23.320 --> 00:06:27.720]  不過我說這個更加是藉口
[00:06:27.720 --> 00:06:29.920]  因著這個藉口
[00:06:29.920 --> 00:06:34.840]  所以我們沒有跟身邊的人分享
[00:06:34.840 --> 00:06:39.520]  究竟上帝在我們生命的作為是什麼
[00:06:39.520 --> 00:06:41.280]  我想告訴大家
[00:06:41.280 --> 00:06:46.720]  個人的生命見證是不能駁嘴的
[00:06:46.720 --> 00:06:50.320]  因為那是你的經歷
[00:06:50.320 --> 00:06:55.880]  你不能說別人的經歷是假的
[00:06:55.880 --> 00:07:05.440]  你會不太同意他對於自己的經歷的詮釋
[00:07:05.440 --> 00:07:11.640]  但你仍然無法抹走他個人的經歷
[00:07:11.640 --> 00:07:14.280]  所以真的很盼望
[00:07:14.280 --> 00:07:17.960]  我們能夠把自己的生命經歷
[00:07:17.960 --> 00:07:20.160]  多些跟別人分享
[00:07:20.160 --> 00:07:24.400]  為我們所信的福音而申辯
[00:07:24.400 --> 00:07:29.240]  而不是為了自己的權益去爭辯
[00:07:29.240 --> 00:07:31.000]  不是這樣
[00:07:31.000 --> 00:07:33.960]  接著第二節就說
[00:07:33.960 --> 00:07:37.320]  眾人聽他說的是希伯來話
[00:07:37.320 --> 00:07:39.680]  就更加安靜了
[00:07:39.680 --> 00:07:41.720]  這裡說的希伯來話
[00:07:41.720 --> 00:07:44.160]  很可能是阿蘭文
[00:07:44.160 --> 00:07:48.000]  因為當時不是那麼多猶太人
[00:07:48.000 --> 00:07:51.160]  有機會受過希臘文的教育
[00:07:51.160 --> 00:07:53.080]  所以他們不認識希臘文
[00:07:53.080 --> 00:07:58.240]  當聽到保羅用他們自己熟悉的語言
[00:07:58.240 --> 00:08:00.560]  跟他們說話的時候
[00:08:00.560 --> 00:08:02.160]  他們就安靜下來
[00:08:02.160 --> 00:08:07.160]  想聽聽保羅究竟想說些什麼
[00:08:07.160 --> 00:08:12.680]  保羅在生命被改變之前究竟是怎樣的呢?
[00:08:12.680 --> 00:08:16.920]  想請大家跟我一起讀讀第三至第五節
[00:08:16.920 --> 00:08:18.360]  預備起
[00:08:18.360 --> 00:08:23.480]  保羅說:我原是猶太人生在基利加的大宋
[00:08:23.480 --> 00:08:25.320]  長在這城裡
[00:08:25.320 --> 00:08:27.280]  在加瑪列門下
[00:08:27.280 --> 00:08:31.480]  按著我們祖宗嚴謹的律法受教
[00:08:31.480 --> 00:08:33.440]  熱心侍奉神
[00:08:33.440 --> 00:08:36.720]  像你們眾人今日一樣
[00:08:36.720 --> 00:08:40.000]  我也曾逼迫奉者道的人
[00:08:40.000 --> 00:08:41.680]  直到死地
[00:08:41.680 --> 00:08:45.160]  無論男女都所拿下監
[00:08:45.160 --> 00:08:50.960]  這是大祭司和眾長老都可以給我作見證的
[00:08:50.960 --> 00:08:55.160]  我又領了他們達與弟兄的書信
[00:08:55.160 --> 00:08:56.960]  往大瑪色去
[00:08:56.960 --> 00:09:00.760]  要把在那裡奉者道的人所拿
[00:09:00.760 --> 00:09:03.760]  帶到耶路撒冷受刑
[00:09:03.760 --> 00:09:07.280]  第三節提到的大宋
[00:09:07.280 --> 00:09:11.240]  其實就是地中海裡的一個港口
[00:09:11.240 --> 00:09:14.560]  在今日土耳其的南邊
[00:09:14.560 --> 00:09:16.480]  據聖經學者的考究
[00:09:16.480 --> 00:09:21.800]  很可能保羅一家在很小的時候
[00:09:21.800 --> 00:09:24.040]  移居到耶路撒冷
[00:09:24.040 --> 00:09:31.040]  所以他才有機會在加瑪列門下學習
[00:09:31.040 --> 00:09:33.640]  《司徒行傳》五章三十四節
[00:09:33.640 --> 00:09:37.840]  告訴我們加瑪列是一個法利賽人
[00:09:37.840 --> 00:09:43.960]  是百姓猶太人非常敬重的教法師
[00:09:43.960 --> 00:09:48.040]  有人甚至形容他是拉比裡面的拉比
[00:09:48.040 --> 00:09:49.400]  多厲害
[00:09:49.400 --> 00:09:53.480]  基於這個亮麗的履歷
[00:09:53.480 --> 00:09:56.720]  正所謂明師出高徒
[00:09:56.720 --> 00:10:04.840]  保羅在他底下成為了一個得意的門生
[00:10:04.840 --> 00:10:07.720]  有時你都可以想像一下
[00:10:07.720 --> 00:10:15.440]  如果神沒有介入到保羅的生命當中
[00:10:15.440 --> 00:10:20.640]  可能他比加瑪列更加厲害
[00:10:20.640 --> 00:10:22.200]  稱出於藍
[00:10:22.200 --> 00:10:24.640]  完全超越他的師父
[00:10:24.640 --> 00:10:28.480]  成為一個更加偉大的猶太拉比
[00:10:28.480 --> 00:10:30.360]  也說不定
[00:10:30.360 --> 00:10:34.240]  保羅對於自己的信仰有多認真呢?
[00:10:34.240 --> 00:10:37.960]  剛才讀過的第四至第五節說
[00:10:37.960 --> 00:10:40.880]  「我有一層碧白奉者道的人
[00:10:40.880 --> 00:10:42.280]  直到死地
[00:10:42.280 --> 00:10:45.320]  無論男女都所拿下監
[00:10:45.320 --> 00:10:50.960]  這是大祭司和眾長老都可以給我作見證的
[00:10:50.960 --> 00:10:54.880]  我又領了他們達與弟兄的書信
[00:10:54.880 --> 00:10:56.560]  往大瑪色去
[00:10:56.560 --> 00:11:00.280]  要把在那裡奉者道的人所拿
[00:11:00.280 --> 00:11:03.040]  帶到耶路撒冷受刑」
[00:11:03.040 --> 00:11:04.640]  裡面發生了什麼事呢?
[00:11:04.640 --> 00:11:10.320]  其實之前《使徒行傳》的篇幅有說過
[00:11:10.320 --> 00:11:18.880]  保羅和他後來在菲律賓書的三章五至六節
[00:11:18.880 --> 00:11:20.960]  都有這樣說
[00:11:20.960 --> 00:11:23.080]  「我第八天受割禮
[00:11:23.080 --> 00:11:24.400]  我是以色列族
[00:11:24.400 --> 00:11:26.240]  變雅敏支派的人
[00:11:26.240 --> 00:11:29.120]  是希伯來人所生的希伯來人
[00:11:29.120 --> 00:11:30.400]  就律法說
[00:11:30.400 --> 00:11:32.040]  我是法利塞人
[00:11:32.040 --> 00:11:33.360]  就熱心說
[00:11:33.360 --> 00:11:35.440]  我是碧白教會的
[00:11:35.440 --> 00:11:37.600]  就律法上的義說
[00:11:37.600 --> 00:11:40.240]  我是無可指責的」
[00:11:40.240 --> 00:11:43.840]  熱心侍奉是好事
[00:11:43.840 --> 00:11:47.800]  但是熱心並不代表一切
[00:11:47.800 --> 00:11:52.960]  如果這份熱心出發點錯了
[00:11:52.960 --> 00:11:57.000]  我想告訴大家更糟糕
[00:11:57.000 --> 00:12:02.800]  很容易將好心變成壞事
[00:12:02.800 --> 00:12:06.320]  如果不是神的憐憫
[00:12:06.320 --> 00:12:14.960]  又或者我們願意開放自己的生命給上帝
[00:12:14.960 --> 00:12:19.560]  對於這些一味熱心的人
[00:12:19.560 --> 00:12:21.920]  其實我見過很多
[00:12:21.920 --> 00:12:23.760]  十居其九
[00:12:23.760 --> 00:12:28.080]  他們仍然停留在自己的洞裡
[00:12:28.080 --> 00:12:29.840]  沒辦法走出來
[00:12:29.840 --> 00:12:31.560]  我想告訴大家
[00:12:31.560 --> 00:12:33.720]  如果不是上帝的憐憫
[00:12:33.720 --> 00:12:37.440]  如果不是我們願意開放自己的生命
[00:12:37.440 --> 00:12:38.640]  沒得商量
[00:12:38.640 --> 00:12:43.640]  沒辦法有任何的改變
[00:12:43.640 --> 00:12:44.840]  所以
[00:12:44.840 --> 00:12:49.640]  神就是這樣憐憫了保羅
[00:12:49.640 --> 00:12:51.880]  神妹見死不救
[00:12:51.880 --> 00:12:54.680]  任保羅繼續沉下去
[00:12:54.680 --> 00:12:57.200]  於是祂出手了
[00:12:57.200 --> 00:12:59.960]  祂要轉化保羅的生命
[00:12:59.960 --> 00:13:05.320]  經文在第六節至第十三節裡這樣說
[00:13:05.320 --> 00:13:08.280]  「我將到大馬骰正走的時候
[00:13:08.280 --> 00:13:10.120]  約在響午
[00:13:10.120 --> 00:13:12.880]  忽然從天上發大光
[00:13:12.880 --> 00:13:14.920]  四面照著我
[00:13:14.920 --> 00:13:17.080]  我就撲倒在地
[00:13:17.080 --> 00:13:19.880]  聽見有聲音對我說
[00:13:19.880 --> 00:13:24.000]  『蘇羅,蘇羅,你為什麼逼迫我?』
[00:13:24.000 --> 00:13:25.200]  我回答說
[00:13:25.200 --> 00:13:27.200]  『主啊,你是誰?』
[00:13:27.200 --> 00:13:28.000]  祂說
[00:13:28.000 --> 00:13:32.560]  『我就是你所逼迫的拿撒勒人耶穌』
[00:13:32.560 --> 00:13:34.280]  與我同行的人
[00:13:34.280 --> 00:13:36.120]  看見了那光
[00:13:36.120 --> 00:13:40.600]  卻沒有聽明那位對我說話的聲音
[00:13:40.600 --> 00:13:41.440]  我說
[00:13:41.440 --> 00:13:44.320]  『主啊,我當作什麼?』
[00:13:44.320 --> 00:13:45.160]  主說
[00:13:45.160 --> 00:13:47.640]  『起來,進大馬骰去
[00:13:47.640 --> 00:13:50.840]  在那裡要將你所派你
[00:13:50.840 --> 00:13:54.000]  作的一切事告訴你』
[00:13:54.000 --> 00:13:56.200]  我因那光的榮耀
[00:13:56.200 --> 00:13:57.560]  不能看見
[00:13:57.560 --> 00:14:01.760]  同行的人就拉著我手進了大馬骰
[00:14:01.760 --> 00:14:05.160]  那裡有一個人名叫阿拿尼亞
[00:14:05.160 --> 00:14:07.680]  按著律法是虔誠人
[00:14:07.680 --> 00:14:12.400]  為一切住在那裡的猶太人所稱讚
[00:14:12.400 --> 00:14:13.720]  他來見我
[00:14:13.720 --> 00:14:16.120]  站在旁邊對我說
[00:14:16.120 --> 00:14:18.920]  『兄弟蘇羅,你可以看見
[00:14:18.920 --> 00:14:21.120]  我當時往上一看
[00:14:21.120 --> 00:14:23.520]  就看見了他』
[00:14:23.520 --> 00:14:26.600]  第六至第七節很清楚告訴我們
[00:14:26.600 --> 00:14:28.680]  那時是下午的時間
[00:14:28.680 --> 00:14:31.960]  當保羅差不多到達大馬骰的時候
[00:14:31.960 --> 00:14:34.240]  突然間見到很光
[00:14:34.240 --> 00:14:36.320]  光到令他受不了
[00:14:36.320 --> 00:14:38.160]  然後跌倒了
[00:14:38.160 --> 00:14:40.560]  接著有一把聲跟他說
[00:14:40.560 --> 00:14:44.480]  『蘇羅,蘇羅,你為什麼逼迫我?』
[00:14:44.480 --> 00:14:47.560]  很明顯這是一個很特殊
[00:14:47.560 --> 00:14:49.880]  不尋常的屬靈經歷
[00:14:49.880 --> 00:14:53.080]  因為第九節告訴我們
[00:14:53.080 --> 00:14:56.400]  『與我同行的人看見了那光
[00:14:56.400 --> 00:15:01.080]  卻沒有聽明白那位對我說話的聲音』
[00:15:01.080 --> 00:15:02.240]  大家都見到光
[00:15:02.240 --> 00:15:06.800]  不過那番說話就只是跟保羅說
[00:15:06.800 --> 00:15:09.040]  那把聲音是他
[00:15:09.040 --> 00:15:13.440]  『蘇羅,蘇羅,你為什麼逼迫我?』
[00:15:13.440 --> 00:15:19.400]  其實對於那些試圖殺死保羅的人
[00:15:19.400 --> 00:15:24.480]  我們可以發出同一個問題
[00:15:24.480 --> 00:15:26.760]  『喂,你們這些猶太人
[00:15:26.760 --> 00:15:29.520]  為什麼要逼迫保羅?』
[00:15:29.520 --> 00:15:31.560]  答案很簡單
[00:15:31.560 --> 00:15:33.720]  因為他們不認識保羅
[00:15:33.720 --> 00:15:38.760]  不認同保羅所說的那位耶穌
[00:15:38.760 --> 00:15:43.240]  所以保羅也同樣
[00:15:43.240 --> 00:15:46.640]  因為他不認識耶穌
[00:15:46.640 --> 00:15:49.280]  所以逼迫教會
[00:15:49.280 --> 00:15:53.080]  面對這個不尋常的經歷
[00:15:53.080 --> 00:15:58.560]  保羅在這裡發出了兩個非常重要的問題
[00:15:58.560 --> 00:16:01.960]  第一個問題在第八節上半節
[00:16:01.960 --> 00:16:04.160]  『主啊,你是誰?』
[00:16:04.160 --> 00:16:05.280]  剛才說過
[00:16:05.280 --> 00:16:10.440]  這很明顯是一個超自然的介入
[00:16:10.440 --> 00:16:14.600]  他必定知道這是誰
[00:16:14.600 --> 00:16:18.040]  是從上而來,是從神而來的
[00:16:18.040 --> 00:16:20.480]  就算他不太清楚
[00:16:20.480 --> 00:16:23.240]  主耶穌也答得非常清楚
[00:16:23.240 --> 00:16:27.160]  因為第八節下半節說
[00:16:27.160 --> 00:16:33.200]  『我就是你所逼迫的拿撒勒人耶穌』
[00:16:33.200 --> 00:16:35.200]  主啊,你是誰?
[00:16:35.200 --> 00:16:38.200]  這個問題簡單到不得了
[00:16:38.200 --> 00:16:43.680]  不過我不知道大家有沒有認真去想過這個問題
[00:16:43.680 --> 00:16:48.880]  究竟這位主是誰呢?
[00:16:48.880 --> 00:16:54.960]  其實這位主耶穌在我們仍然未認識祂之前
[00:16:54.960 --> 00:16:58.800]  已經介入在我們的生命當中
[00:16:58.800 --> 00:17:07.320]  究竟我們能否辨識祂在我們生命當中的作為?
[00:17:07.320 --> 00:17:12.040]  我們知不知道祂正在動手,正在做事?
[00:17:12.040 --> 00:17:13.400]  更重要的是
[00:17:13.400 --> 00:17:15.200]  透過這些遭遇
[00:17:15.200 --> 00:17:17.360]  我們能否認識
[00:17:17.360 --> 00:17:21.800]  甚至認定祂是我們生命的主
[00:17:21.800 --> 00:17:23.840]  生命的王呢?
[00:17:23.840 --> 00:17:26.640]  因為這個問題太過緊要
[00:17:26.640 --> 00:17:30.200]  所以我今天在《牧者心聲》裡
[00:17:30.200 --> 00:17:34.520]  就用這個問題來講多一點
[00:17:34.520 --> 00:17:36.240]  你回去慢慢看
[00:17:36.240 --> 00:17:38.600]  究竟你是否懂得回答這個問題
[00:17:38.600 --> 00:17:42.360]  主啊,你是誰?
[00:17:42.360 --> 00:17:46.520]  保羅接著有第二個提問
[00:17:46.520 --> 00:17:50.280]  在第十節的上半節
[00:17:50.280 --> 00:17:53.560]  主啊,我當作什麼?
[00:17:53.560 --> 00:17:58.240]  除了我們需要知道主是誰之外
[00:17:58.240 --> 00:18:06.320]  我們更加需要知道,究竟祂對於我們的生命有什麼要求
[00:18:06.320 --> 00:18:12.120]  以致我們才能夠按著祂的心意而行
[00:18:12.120 --> 00:18:16.000]  活出一個蒙福的人生
[00:18:16.000 --> 00:18:18.800]  很多時候,我們沒有辦法
[00:18:18.800 --> 00:18:21.680]  或者我們是會錯意
[00:18:21.680 --> 00:18:23.560]  上帝的心意是什麼
[00:18:23.560 --> 00:18:27.560]  我們沒有辦法領受這個從上而來的祝福
[00:18:27.560 --> 00:18:30.680]  其實主要的原因
[00:18:30.680 --> 00:18:35.920]  是因為我們沒有按著上帝的心意而行
[00:18:35.920 --> 00:18:39.040]  祂叫我們行東,我們就行西
[00:18:39.040 --> 00:18:43.880]  總之,一句話就是不聽
[00:18:43.880 --> 00:18:46.760]  其實,我說過很多次
[00:18:46.760 --> 00:18:51.320]  要尋求上帝的心意,不難的
[00:18:51.320 --> 00:18:54.000]  只要我們恆常地
[00:18:54.000 --> 00:18:58.280]  好好地讀聖經,去祈禱
[00:18:58.280 --> 00:19:03.040]  神就是會透過我們這些恆常的屬靈操練
[00:19:03.040 --> 00:19:07.040]  去引證,究竟我們心裏所想的東西
[00:19:07.040 --> 00:19:11.320]  是否合乎上帝的心意
[00:19:11.320 --> 00:19:16.480]  真正的困難,不是不清楚上帝的心意
[00:19:16.480 --> 00:19:19.280]  真正的困難是信服
[00:19:19.280 --> 00:19:23.560]  肯不肯聽
[00:19:23.560 --> 00:19:30.640]  其實,當保羅問了這兩個問題之後
[00:19:30.640 --> 00:19:36.680]  你會發覺,主耶穌沒有因著他以往
[00:19:36.680 --> 00:19:41.240]  怎樣對付這些基督徒
[00:19:41.240 --> 00:19:44.680]  怎樣逼迫教會去責備他
[00:19:44.680 --> 00:19:51.360]  反而是給他一個指引和託付
[00:19:51.360 --> 00:19:54.840]  第十節,下半節,然後說
[00:19:54.840 --> 00:19:57.680]  主說,起來,進大馬式去
[00:19:57.680 --> 00:20:03.160]  在那裏要將所派你作的一切事告訴你
[00:20:03.160 --> 00:20:06.080]  這個指令真是精彩
[00:20:06.080 --> 00:20:08.960]  是一個信心的挑戰
[00:20:08.960 --> 00:20:12.480]  主耶穌只是叫他拿你去大馬式
[00:20:12.480 --> 00:20:15.000]  然後坐在那裏等
[00:20:15.000 --> 00:20:17.520]  沒有了,就這樣
[00:20:17.520 --> 00:20:22.200]  你起行了,去到那裏,我就會告訴你
[00:20:22.200 --> 00:20:25.360]  下一步應該怎樣做
[00:20:25.360 --> 00:20:27.520]  其實神就是這樣
[00:20:27.520 --> 00:20:33.640]  一步一步叫我們踏上信心的道路
[00:20:33.640 --> 00:20:37.800]  接著在大馬式發生了什麼事
[00:20:37.800 --> 00:20:39.200]  聽過很多次
[00:20:39.200 --> 00:20:42.440]  《詩條行長》第九章裏說過
[00:20:42.440 --> 00:20:45.320]  因為保羅傳言的信服
[00:20:45.320 --> 00:20:50.080]  所以即使當時因為太光
[00:20:50.080 --> 00:20:52.600]  令到他暫時看不到東西
[00:20:52.600 --> 00:20:56.080]  神仍然預備了身邊的人
[00:20:56.080 --> 00:20:58.720]  帶他去到大馬式
[00:20:58.720 --> 00:21:01.160]  然後遇上阿娜妮亞
[00:21:01.160 --> 00:21:03.640]  眼睛就醫好了
[00:21:03.640 --> 00:21:09.000]  並且將神的託付進一步去跟保羅說
[00:21:09.000 --> 00:21:11.440]  接著想請大家跟我繼續讀
[00:21:11.440 --> 00:21:15.040]  十四至第十六節,預備起
[00:21:15.040 --> 00:21:18.760]  她又說:我們祖宗的神揀選了你
[00:21:18.760 --> 00:21:21.000]  叫你明白他的旨意
[00:21:21.000 --> 00:21:23.080]  又得見那義者
[00:21:23.080 --> 00:21:26.080]  聽他口中所出的聲音
[00:21:26.080 --> 00:21:29.040]  因為你要將所看見的
[00:21:29.040 --> 00:21:33.760]  所聽見的對著萬人為他作見證
[00:21:33.760 --> 00:21:36.760]  現在你為什麼擔言呢
[00:21:36.760 --> 00:21:40.040]  起來求告他的名受洗
[00:21:40.040 --> 00:21:42.240]  洗去你的罪
[00:21:42.240 --> 00:21:47.560]  這裏阿娜妮亞成為了神的代言人
[00:21:47.560 --> 00:21:51.320]  她說了幾件事給保羅聽
[00:21:51.320 --> 00:21:56.320]  第一,告訴他你是蒙揀選的
[00:21:56.320 --> 00:21:59.720]  保羅很清楚自己是蒙揀選
[00:21:59.720 --> 00:22:03.800]  所以去到《已不鎖書》一章四節的時候
[00:22:03.800 --> 00:22:05.600]  他也是這樣寫的
[00:22:05.600 --> 00:22:08.160]  神從創立世界以前
[00:22:08.160 --> 00:22:11.280]  在基督裏揀選了我們
[00:22:11.280 --> 00:22:13.480]  不僅僅是揀選保羅
[00:22:13.480 --> 00:22:16.720]  還揀選了你們每一個
[00:22:16.720 --> 00:22:22.200]  第二,保羅需要清楚明白神的心意
[00:22:22.200 --> 00:22:26.160]  先前說過了,所以這裏不再補充了
[00:22:26.160 --> 00:22:29.840]  第三,那裏又說:又得見那義者
[00:22:29.840 --> 00:22:33.480]  聽他口中所出的聲音
[00:22:33.480 --> 00:22:35.960]  叫保羅去認識主
[00:22:35.960 --> 00:22:40.160]  也透過經歷去引證
[00:22:40.160 --> 00:22:43.840]  這位上帝有多真實
[00:22:43.840 --> 00:22:48.640]  當保羅做了這幾件事之後
[00:22:48.640 --> 00:22:53.560]  其實有一個更大的託付放在他後面
[00:22:53.560 --> 00:22:58.400]  第十五節,經文是這樣說的
[00:22:58.400 --> 00:23:02.040]  「因為你要將所看見的、所聽見的
[00:23:02.040 --> 00:23:05.880]  對著萬人,為他作見證」
[00:23:05.880 --> 00:23:08.120]  當大家讀到這裏
[00:23:08.120 --> 00:23:11.760]  「對著萬人,為他作見證」
[00:23:11.760 --> 00:23:14.520]  很自然、很容易
[00:23:14.520 --> 00:23:20.080]  我們就將箭咀指向專職宣教士
[00:23:20.080 --> 00:23:25.240]  他們就要向著萬人作見證
[00:23:25.240 --> 00:23:28.280]  就算不是專職宣教士
[00:23:28.280 --> 00:23:31.800]  頂曬籠都是兩個星期之前
[00:23:31.800 --> 00:23:36.960]  我們在猜顯禮當中猜出去的信徒宣教士
[00:23:36.960 --> 00:23:40.160]  總之排隊都輪到我
[00:23:40.160 --> 00:23:45.080]  我不知道這是不是你的想法
[00:23:45.080 --> 00:23:47.720]  但是我剛才說過
[00:23:47.720 --> 00:23:52.160]  上帝給我們每一個人
[00:23:52.160 --> 00:23:56.720]  都經歷過他在我們生命裏奇妙的作為
[00:23:56.720 --> 00:23:58.000]  每個人都有的
[00:23:58.000 --> 00:23:59.840]  你不要告訴我你沒有
[00:23:59.840 --> 00:24:01.720]  你一定有
[00:24:01.720 --> 00:24:07.840]  不過當我們在這些經歷了的體驗裏面
[00:24:07.840 --> 00:24:14.000]  我們是否體會到他要猜顯你去做某些事情呢?
[00:24:14.000 --> 00:24:18.880]  去見證上帝給你的託付呢?
[00:24:18.880 --> 00:24:24.840]  每個人所面對的、所經歷過的處境都不同
[00:24:24.840 --> 00:24:28.320]  但是上帝仍然有託付
[00:24:28.320 --> 00:24:31.640]  在我們每一個人生命當中
[00:24:31.640 --> 00:24:36.120]  對象可能是你那些未信的家人
[00:24:36.120 --> 00:24:38.240]  有沒有未信的家人呢?
