
[00:00:00.000 --> 00:00:03.440]  我們上次講過說 迦拉泰書是
[00:02:48.400 --> 00:02:51.320]  我述來所傳的福音不是出於人的意思
[00:02:51.720 --> 00:02:53.760]  因為我不是從人領受的
[00:02:53.760 --> 00:02:55.720]  也不是人教導我的
[00:02:55.720 --> 00:02:59.080]  乃是從耶穌基督啟示來的
[00:02:59.080 --> 00:03:04.800]  保羅在這裡他要講這件事情是為什麼
[00:03:04.800 --> 00:03:07.640]  他要證明一件事情
[00:03:07.640 --> 00:03:10.120]  他所領受的這個福音
[00:03:10.120 --> 00:03:12.040]  不是聽來的
[00:03:12.040 --> 00:03:13.640]  不是二手的
[00:03:13.640 --> 00:03:16.840]  是他直接從神那邊領受的
[00:03:16.840 --> 00:03:19.000]  親愛的兄弟們
[00:03:20.520 --> 00:03:24.400]  因為當時候的這一些教會裡面有一些的假弟兄
[00:03:24.400 --> 00:03:26.280]  就批評保羅
[00:03:26.280 --> 00:03:28.200]  你看保羅
[00:03:28.200 --> 00:03:31.560]  他還不就是到耶路撒冷跟這些門徒們
[00:03:31.560 --> 00:03:33.480]  跟他們跟這些使徒比的跟他們
[00:03:33.480 --> 00:03:35.880]  所以他所講的
[00:03:35.880 --> 00:03:39.320]  他所所得到的這些是二手的
[00:03:39.320 --> 00:03:40.720]  他不是真使徒
[00:03:40.720 --> 00:03:46.640]  保羅針對這些人他要強調一件事情
[00:03:46.640 --> 00:03:48.280]  就是他使徒的職份
[00:03:48.280 --> 00:03:49.480]  從哪裡來的
[00:03:50.960 --> 00:03:52.600]  從哪裡來從神來的
[00:03:52.600 --> 00:03:56.200]  所以他所領受的福音從哪裡來的
[00:03:56.200 --> 00:03:57.760]  從神來的
[00:03:57.760 --> 00:04:01.800]  那麼接著他說
[00:04:01.800 --> 00:04:06.600]  把我在外邦人所傳的福音對弟兄們陳說
[00:04:06.600 --> 00:04:11.560]  所以他上耶路撒冷其中一個很重要的目的是什麼
[00:04:11.560 --> 00:04:14.800]  就是要把他所領受的這個福音
[00:04:14.800 --> 00:04:17.960]  從十四年前他親自遇見了這位主
[00:04:17.960 --> 00:04:20.240]  然後聽見主跟他說話
[00:04:20.760 --> 00:04:22.480]  那麼他領受的這個福音
[00:04:22.480 --> 00:04:26.160]  他要跟這些耶路撒冷的這些使徒們
[00:04:26.160 --> 00:04:30.840]  最主要的就是指的這些彼得雅各約翰
[00:04:30.840 --> 00:04:32.960]  跟他們來講
[00:04:32.960 --> 00:04:35.840]  他所說的這個福音是什麼福音
[00:04:35.840 --> 00:04:42.560]  所以你看他說卻是背地裡對那有名望之人說的
[00:04:42.560 --> 00:04:44.720]  背地什麼意思
[00:04:44.720 --> 00:04:47.880]  背地是什麼意思
[00:04:49.080 --> 00:04:50.520]  思想懂這意思嗎
[00:04:50.520 --> 00:04:54.160]  他為什麼背地裡對那些有名望
[00:04:54.160 --> 00:04:55.240]  有名望的人是誰呢
[00:04:55.240 --> 00:04:58.360]  有名望的人就是指的使徒當中
[00:04:58.360 --> 00:05:00.080]  雅各是當家長老
[00:05:00.080 --> 00:05:06.680]  彼得約翰是整個這個可以說是使徒當中的代表
[00:05:06.680 --> 00:05:07.320]  是不是
[00:05:07.320 --> 00:05:12.040]  所以這三個可以說是耶路撒冷教會的註實
[00:05:12.040 --> 00:05:15.800]  所以保羅到那個地方去很重要一件事情
[00:05:16.600 --> 00:05:19.120]  因為有耶路撒冷下來的這些弟兄們
[00:05:19.120 --> 00:05:23.800]  講到說你們信主你們這些外邦人信主
[00:05:23.800 --> 00:05:27.360]  你們必須要還要有一件事情要做
[00:05:27.360 --> 00:05:29.320]  必須怎麼樣受割禮
[00:05:29.320 --> 00:05:32.600]  後面我們會詳細講的受割禮事情
[00:05:32.600 --> 00:05:37.440]  所以保羅說他不能夠容忍這件事情
[00:05:37.440 --> 00:05:41.920]  是不是在信耶穌之外還要加上別的才能夠得救
[00:05:41.920 --> 00:05:45.440]  因此他上耶路撒冷去一個很重要的目的
[00:05:45.680 --> 00:05:50.240]  他要跟這些使徒們特別是這三位重要的教會註實
[00:05:50.240 --> 00:05:52.440]  跟他們分享他自己所領受的福音
[00:05:52.440 --> 00:05:57.840]  他說所以他背地裡去對那有名望的人說
[00:05:57.840 --> 00:06:03.080]  唯恐我現在或是從前突然奔跑
[00:06:03.080 --> 00:06:07.920]  因為他不知道這些使徒們所講的福音
[00:06:07.920 --> 00:06:11.280]  會不會他們也受到這些假弟兄的影響
[00:06:11.280 --> 00:06:15.560]  所以他怕如果是公開的confrontation的話
[00:06:16.360 --> 00:06:19.160]  很可能會造成怎麼樣雙方的虧損懂這意思嗎
[00:06:19.160 --> 00:06:24.160]  所以他要去跟這幾位主要的註實跟他們私下的溝通
[00:06:24.160 --> 00:06:25.800]  說我所領受的福音
[00:06:25.800 --> 00:06:29.280]  你們今天從耶路撒冷教會有一些弟兄來講
[00:06:29.280 --> 00:06:31.040]  說我所領受的福音不對
[00:06:31.040 --> 00:06:34.800]  因為他們說要受割禮才能夠再得救
[00:06:34.800 --> 00:06:38.760]  所以他要跟這三位的註實跟他們溝通這些事情
[00:06:39.920 --> 00:06:45.760]  免得他說免得我從前現在突然奔跑
[00:06:45.760 --> 00:06:47.600]  保羅的意思就是說
[00:06:47.600 --> 00:06:52.120]  免得我傳福音我花了這麼長的時間14年的時間
[00:06:52.120 --> 00:06:54.280]  我所傳的福音所帶領的信主
[00:06:54.280 --> 00:06:56.560]  如果說我傳錯了
[00:06:56.560 --> 00:07:02.040]  或者是說因為你們跟我的這個意見不同
[00:07:02.040 --> 00:07:03.840]  造成了兩邊的分裂
[00:07:03.840 --> 00:07:09.040]  這都是造成了我所做的突然的奔跑
[00:07:10.720 --> 00:07:12.680]  我花這麼多時間在講這段經文
[00:07:12.680 --> 00:07:16.480]  讓大家了解到這個整個的背景
[00:07:16.480 --> 00:07:19.240]  好 那 前六子妹
[00:07:19.240 --> 00:07:22.480]  在這個地方帶來一個問題
[00:07:22.480 --> 00:07:25.280]  保羅為什麼在加拿大書裡面一看
[00:07:25.280 --> 00:07:28.320]  從第一章一直到這個第二章的第十節
[00:07:28.320 --> 00:07:29.920]  一直在講這件事情
[00:07:29.920 --> 00:07:32.400]  反覆的保羅在強調他所傳的福音
[00:07:32.400 --> 00:07:33.360]  他所傳的福音
[00:07:33.360 --> 00:07:37.760]  前六子妹 我們所信的這個福音到底是什麼福音
[00:07:40.000 --> 00:07:42.760]  剛才唱的詩歌裡面你都在唱福音的你知道嗎
[00:07:42.760 --> 00:07:44.440]  都在講福音的內容
[00:07:44.440 --> 00:07:47.600]  但是我盼望今天我們能夠更深入的來認識
[00:07:47.600 --> 00:07:48.600]  我們所信的是什麼
[00:07:48.600 --> 00:07:53.360]  福音到底是什麼
[00:07:53.360 --> 00:07:54.360]  問一下你旁邊的人
[00:07:54.360 --> 00:07:56.840]  上次聽過我講的
[00:07:56.840 --> 00:07:58.640]  我不知道你還記不記得
[00:07:58.640 --> 00:08:01.040]  如果記得的話跟旁邊分享一下
[00:08:01.040 --> 00:08:02.560]  我不知道你們有沒有聽清楚
[00:08:02.560 --> 00:08:04.040]  福音是什麼
[00:08:04.040 --> 00:08:04.800]  來
[00:08:04.800 --> 00:08:07.600]  福音是什麼
[00:08:09.920 --> 00:08:12.200]  我沒有聽到你們在交通
[00:08:12.200 --> 00:08:13.600]  福音是什麼
[00:08:13.600 --> 00:08:15.360]  有誰可以告訴我福音是什麼
[00:08:15.360 --> 00:08:19.160]  我們常常講說我們信福音對不對
[00:08:19.160 --> 00:08:21.480]  我們常常講說我們要傳福音對不對
[00:08:21.480 --> 00:08:22.520]  那福音是什麼
[00:08:22.520 --> 00:08:25.000]  好消息 好
[00:08:25.000 --> 00:08:26.200]  減肥
[00:08:26.200 --> 00:08:30.520]  吃一種藥包準你一天瘦二十磅
[00:08:30.520 --> 00:08:33.400]  這也是好消息對不對
[00:08:33.400 --> 00:08:35.800]  這也是好消息
[00:08:35.800 --> 00:08:37.840]  這也是好消息
[00:08:38.480 --> 00:08:42.080]  對不對 但是我們所講的這個福音
[00:08:42.080 --> 00:08:43.640]  是什麼樣子的一個好消息呢
[00:08:43.640 --> 00:08:53.760]  這很簡單的問題不用太複雜
[00:08:53.760 --> 00:08:56.440]  不用什麼什麼是福音
[00:08:56.440 --> 00:08:59.240]  這樣講福音的內容是什麼
[00:08:59.240 --> 00:09:04.520]  音訊生意
[00:09:08.480 --> 00:09:17.840]  其實福音可以很深奧
[00:09:17.840 --> 00:09:19.200]  但也很簡單
[00:09:19.200 --> 00:09:20.560]  福音就是什麼
[00:09:20.560 --> 00:09:22.960]  福音就是耶穌基督
[00:09:22.960 --> 00:09:24.560]  有沒有
[00:09:24.560 --> 00:09:28.080]  保羅在羅馬書裡面第一章就提到
[00:09:28.080 --> 00:09:35.840]  講的神的兒子就是福音的什麼
[00:09:36.200 --> 00:09:40.400]  起頭 神的兒子就是耶穌基督
[00:09:40.400 --> 00:09:42.040]  耶穌基督就是福音的起頭
[00:09:42.040 --> 00:09:44.200]  那個意思就是說耶穌基督就是福音
[00:09:44.200 --> 00:09:46.000]  當我們說我們傳福音的時候
[00:09:46.000 --> 00:09:46.640]  我們傳什麼
[00:09:46.640 --> 00:09:49.440]  我們在傳耶穌基督
[00:09:49.440 --> 00:09:52.000]  你不是在傳基督教 請你記得
[00:09:52.000 --> 00:09:56.160]  你不是在傳成功神學
[00:09:56.160 --> 00:09:59.000]  成功福音
[00:09:59.000 --> 00:10:00.880]  Prosperity Gospel
[00:10:00.880 --> 00:10:03.440]  你不是在傳恩典福音
[00:10:04.400 --> 00:10:06.200]  像那個新加坡的我常常講
[00:10:06.200 --> 00:10:07.920]  那個平約寺
[00:10:07.920 --> 00:10:10.360]  你所信的這個福音
[00:10:10.360 --> 00:10:13.800]  是耶穌基督為你釘在石架上面
[00:10:13.800 --> 00:10:15.200]  是不是
[00:10:15.200 --> 00:10:17.080]  然後呢
[00:10:17.080 --> 00:10:19.040]  第三天
[00:10:19.040 --> 00:10:21.440]  從十里復活
[00:10:21.440 --> 00:10:23.080]  然後呢
[00:10:23.080 --> 00:10:25.080]  他還會要再來接我們
[00:10:25.080 --> 00:10:28.920]  我們所信的耶穌基督就是這一位
[00:10:28.920 --> 00:10:31.000]  就是我們所傳的福音
[00:10:31.000 --> 00:10:32.760]  就是這個福音就這麼簡單
[00:10:34.080 --> 00:10:34.920]  但是 弟後姊妹
[00:10:34.920 --> 00:10:40.280]  這個福音
[00:10:40.280 --> 00:10:43.360]  使我們能夠得救
[00:10:43.360 --> 00:10:43.800]  對不對
[00:10:43.800 --> 00:10:46.520]  耶穌基督來
[00:10:46.520 --> 00:10:48.200]  耶穌基督為我們死
[00:10:48.200 --> 00:10:49.800]  就是要使我們得救
[00:10:49.800 --> 00:10:50.160]  對不對
[00:10:50.160 --> 00:10:54.600]  可是怎麼樣子能夠得救
[00:10:54.600 --> 00:10:58.360]  信
[00:10:58.360 --> 00:11:00.200]  所以剛剛有人講什麼
[00:11:00.200 --> 00:11:01.720]  因信
[00:11:01.720 --> 00:11:03.520]  誠意 是不是
[00:11:04.080 --> 00:11:04.680]  羅馬書
[00:11:04.680 --> 00:11:07.400]  清楚地在講這件事情
[00:11:07.400 --> 00:11:08.280]  現在留著沒
[00:11:08.280 --> 00:11:10.000]  所以我們得救
[00:11:10.000 --> 00:11:12.280]  是本乎恩
[00:11:12.280 --> 00:11:14.040]  以福所書裡面告訴我們說
[00:11:14.040 --> 00:11:17.480]  因者信
[00:11:17.480 --> 00:11:20.200]  不是出於自己
[00:11:20.200 --> 00:11:21.800]  也不是出於行為
[00:11:21.800 --> 00:11:24.680]  免得教人自誇
[00:11:24.680 --> 00:11:27.360]  所以我們的福音
[00:11:27.360 --> 00:11:28.720]  我們得著這個救恩
[00:11:28.720 --> 00:11:29.960]  我們能夠得救
[00:11:29.960 --> 00:11:30.920]  是因為什麼
[00:11:30.920 --> 00:11:33.200]  是因為信
[00:11:33.200 --> 00:11:33.960]  信什麼
[00:11:35.040 --> 00:11:35.680]  信什麼
[00:11:35.680 --> 00:11:37.160]  信耶穌基督
[00:11:37.160 --> 00:11:37.760]  Amen
[00:11:37.760 --> 00:11:40.800]  現在留著沒 講清楚了嗎
[00:11:40.800 --> 00:11:44.320]  清楚了你講一遍
[00:11:44.320 --> 00:11:45.120]  給你旁邊人聽
[00:11:45.120 --> 00:11:45.880]  什麼叫福音
[00:11:45.880 --> 00:11:57.720]  重要的是要講三遍
[00:11:57.720 --> 00:11:59.640]  我還會再講
[00:12:03.240 --> 00:12:04.560]  你不要小看這件事情
[00:12:04.560 --> 00:12:07.200]  根據二零二四年
[00:12:07.200 --> 00:12:08.920]  美國一個專門
[00:12:08.920 --> 00:12:10.960]  這個所謂教會
[00:12:10.960 --> 00:12:12.840]  研究教會增長
[00:12:12.840 --> 00:12:15.440]  教會問題的一個專家
[00:12:15.440 --> 00:12:16.440]  叫做George Bana
[00:12:16.440 --> 00:12:19.200]  他做的一個研究
[00:12:19.200 --> 00:12:21.120]  跟亞利桑那基督教大學
[00:12:21.120 --> 00:12:22.640]  一起做的一個研究
[00:12:22.640 --> 00:12:24.840]  那麼根據他的研究
[00:12:24.840 --> 00:12:27.480]  他提到所謂的世界觀
[00:12:27.480 --> 00:12:30.280]  什麼叫世界觀
[00:12:30.280 --> 00:12:32.760]  世界觀
[00:12:34.240 --> 00:12:36.520]  就是你用來觀察
[00:12:36.520 --> 00:12:38.040]  理解體驗
[00:12:38.040 --> 00:12:40.680]  和回應你周遭世界的
[00:12:40.680 --> 00:12:41.560]  這個過濾曲
[00:12:41.560 --> 00:12:44.120]  你今天
[00:12:44.120 --> 00:12:45.520]  你每一天當中
[00:12:45.520 --> 00:12:46.920]  可能做了幾百個
[00:12:46.920 --> 00:12:48.360]  幾千個的決定
[00:12:48.360 --> 00:12:51.320]  都跟你的世界觀
[00:12:51.320 --> 00:12:53.360]  是息息相關
[00:12:53.360 --> 00:12:57.280]  二零二四年
[00:12:57.280 --> 00:12:59.360]  這個George Bana
[00:12:59.360 --> 00:13:01.120]  做的這一個
[00:13:01.760 --> 00:13:03.800]  美國世界觀的一個
[00:13:03.800 --> 00:13:05.600]  這一個可以說inventory
[00:13:05.600 --> 00:13:08.680]  那麼這裡面數據
[00:13:08.680 --> 00:13:09.440]  告訴我們說
[00:13:09.440 --> 00:13:13.160]  美國百分之六十的
[00:13:13.160 --> 00:13:15.560]  美國人
[00:13:15.560 --> 00:13:19.720]  他們自稱基督徒
[00:13:19.720 --> 00:13:21.000]  換句話說
[00:13:21.000 --> 00:13:24.440]  你不管他到底怎麼樣
[00:13:24.440 --> 00:13:26.160]  就說他說他是基督徒的
[00:13:26.160 --> 00:13:28.360]  美國有百分之六十六
[00:13:28.360 --> 00:13:29.160]  OK
[00:13:31.200 --> 00:13:31.960]  但是呢
[00:13:31.960 --> 00:13:35.320]  那麼再進一步的來問
[00:13:35.320 --> 00:13:39.320]  其中只有百分之四的
[00:13:39.320 --> 00:13:39.920]  美國人
[00:13:39.920 --> 00:13:44.120]  或者說有百分之六的
[00:13:44.120 --> 00:13:44.880]  基督徒
[00:13:44.880 --> 00:13:47.440]  他們是有所謂的
[00:13:47.440 --> 00:13:49.720]  聖經世界觀
[00:13:49.720 --> 00:13:52.280]  什麼叫聖經世界觀
[00:13:52.280 --> 00:13:54.640]  聖經世界觀就是什麼
[00:13:54.640 --> 00:13:55.960]  就是說
[00:13:55.960 --> 00:13:56.920]  他
[00:13:56.920 --> 00:13:58.360]  所
[00:13:58.360 --> 00:14:00.640]  他的形式為人
[00:14:00.960 --> 00:14:03.600]  是按照聖經的原則
[00:14:03.600 --> 00:14:05.320]  去形式為人
[00:14:05.320 --> 00:14:07.760]  這個叫做聖經世界觀
[00:14:07.760 --> 00:14:09.960]  也就是說
[00:14:09.960 --> 00:14:13.480]  他對整個世界的看法
[00:14:13.480 --> 00:14:14.960]  是根據什麼
[00:14:14.960 --> 00:14:16.400]  根據神的話
[00:14:16.400 --> 00:14:17.520]  OK
[00:14:17.520 --> 00:14:20.680]  那麼所以有聖經世界觀的
[00:14:20.680 --> 00:14:22.320]  基督徒有百分之六
[00:14:22.320 --> 00:14:24.760]  而這當中
[00:14:24.760 --> 00:14:28.120]  對我們有青少年的孩子
[00:14:28.120 --> 00:14:28.680]  父母親
[00:14:28.680 --> 00:14:30.840]  這個對你是一個挑戰
[00:14:31.760 --> 00:14:34.440]  他說只有百分之二的
[00:14:34.440 --> 00:14:38.400]  青少年的父母親
[00:14:38.400 --> 00:14:41.200]  他們有聖經世界觀
[00:14:41.200 --> 00:14:45.800]  只有百分之一的青少年
[00:14:45.800 --> 00:14:48.840]  他們有聖經世界觀
[00:14:48.840 --> 00:14:51.840]  再來
[00:14:51.840 --> 00:14:55.760]  只有百分之三十七的牧師
[00:14:55.760 --> 00:14:58.440]  他們有聖經世界觀
[00:15:01.400 --> 00:15:03.720]  如果只有百分之三十七
[00:15:03.720 --> 00:15:04.600]  這是少數
[00:15:04.600 --> 00:15:06.560]  三分之一對不對
[00:15:06.560 --> 00:15:10.240]  只有三分之一的美國牧師
[00:15:10.240 --> 00:15:12.640]  他們的觀念是聖經世界觀
[00:15:12.640 --> 00:15:14.280]  這代表一件事情
[00:15:14.280 --> 00:15:17.200]  那麼整個美國的基督徒
[00:15:17.200 --> 00:15:18.360]  在
[00:15:18.360 --> 00:15:21.280]  世界觀上面出了問題
[00:15:21.280 --> 00:15:23.040]  是不是
[00:15:23.040 --> 00:15:26.960]  所以George Bana他講說
[00:15:26.960 --> 00:15:28.760]  他說
[00:15:30.440 --> 00:15:31.360]  看看應該在這裡
[00:15:31.360 --> 00:15:34.360]  我們來看看
[00:15:34.360 --> 00:15:42.440]  剛才講既然這麼多的人
[00:15:42.440 --> 00:15:43.640]  他沒有聖經世界觀
[00:15:43.640 --> 00:15:44.440]  那我們看看
[00:15:44.440 --> 00:15:46.120]  那麼他們是什麼樣子
[00:15:46.120 --> 00:15:47.120]  一些的觀念呢
[00:15:47.120 --> 00:15:48.560]  大概
[00:15:48.560 --> 00:15:50.200]  這個
[00:15:50.200 --> 00:15:54.040]  這樣講
[00:15:54.040 --> 00:15:56.520]  他們稱這樣世界觀叫做
[00:15:56.520 --> 00:15:58.800]  混合主義的世界觀
[00:16:00.440 --> 00:16:01.760]  這有七種
[00:16:01.760 --> 00:16:03.520]  有些可能你都沒聽過
[00:16:03.520 --> 00:16:06.320]  有七種的這些所謂的
[00:16:06.320 --> 00:16:08.000]  這種世界觀
[00:16:08.000 --> 00:16:09.920]  在影響著美國人
[00:16:09.920 --> 00:16:12.000]  那麼美國人的思想
[00:16:12.000 --> 00:16:14.040]  多數是這七種的混合
[00:16:14.040 --> 00:16:19.600]  這個什麼叫聖經有神論
[00:16:19.600 --> 00:16:20.800]  東方神秘主義
[00:16:20.800 --> 00:16:21.800]  馬克思主義
[00:16:21.800 --> 00:16:23.520]  道德治療自然神論
[00:16:23.520 --> 00:16:24.320]  虛無主義
[00:16:24.320 --> 00:16:25.360]  後現代主義
[00:16:25.360 --> 00:16:26.840]  以及世俗人道主義
[00:16:26.840 --> 00:16:27.600]  舉個例子來講
[00:16:27.600 --> 00:16:28.720]  這個
[00:16:30.440 --> 00:16:31.720]  已婚的夫妻
[00:16:31.720 --> 00:16:32.800]  就是說結了婚
[00:16:32.800 --> 00:16:34.000]  在座的夫妻
[00:16:34.000 --> 00:16:35.320]  結了婚之後
[00:16:35.320 --> 00:16:36.920]  那麼我們的關係
[00:16:36.920 --> 00:16:39.360]  可以跟對方永結同心
[00:16:39.360 --> 00:16:41.120]  一直到天國裡面
[00:16:41.120 --> 00:16:43.080]  我們還是這個叫做
[00:16:43.080 --> 00:16:44.320]  在天也怎麼樣
[00:16:44.320 --> 00:16:48.280]  在地什麼
[00:16:48.280 --> 00:16:50.960]  在天也是不是
[00:16:50.960 --> 00:16:52.200]  所以這個觀念
[00:16:52.200 --> 00:16:53.440]  請問
[00:16:53.440 --> 00:16:55.400]  你是不是相信這樣子
[00:16:55.400 --> 00:16:58.000]  你相不相信
[00:16:59.840 --> 00:17:00.840]  舉手是相信
[00:17:00.840 --> 00:17:02.280]  來你沒相信是吧
[00:17:02.280 --> 00:17:05.760]  所以你跟你現在的
[00:17:05.760 --> 00:17:07.160]  太太跟你現在先生
[00:17:07.160 --> 00:17:08.000]  你要好好相處
[00:17:08.000 --> 00:17:11.400]  你不要到天上去的時候
[00:17:11.400 --> 00:17:12.920]  你們本來是在地上是怨偶
[00:17:12.920 --> 00:17:14.200]  到天上還是怨偶
[00:17:14.200 --> 00:17:17.600]  請你告訴我
[00:17:17.600 --> 00:17:19.200]  在天上還有夫妻關係嗎
[00:17:19.200 --> 00:17:22.760]  聖經告訴我們說
[00:17:22.760 --> 00:17:25.400]  在天國裡面怎麼樣
[00:17:25.400 --> 00:17:26.760]  不嫁也不娶
[00:17:26.760 --> 00:17:29.680]  了解我說的意思嗎
[00:17:29.840 --> 00:17:34.520]  這個觀念是哪裡來的
[00:17:34.520 --> 00:17:36.040]  魔門教相信這個
[00:17:36.040 --> 00:17:39.640]  再舉一個例子
[00:17:39.640 --> 00:17:44.600]  人基本上都是善良的
[00:17:44.600 --> 00:17:47.880]  美國有百分之四十六的人
[00:17:47.880 --> 00:17:50.160]  他們相信人基本上
[00:17:50.160 --> 00:17:50.960]  都是善良的
[00:17:50.960 --> 00:17:52.080]  我們中國人是說
[00:17:52.080 --> 00:17:53.440]  人之初
[00:17:53.440 --> 00:17:53.840]  怎麼樣
[00:17:53.840 --> 00:17:56.080]  性相忌
[00:17:56.080 --> 00:17:58.720]  請問人之初是性本善
[00:17:58.720 --> 00:17:59.280]  還是性本惡
[00:17:59.280 --> 00:18:01.840]  來 性本惡
[00:18:01.840 --> 00:18:05.160]  好 性本惡的舉手
[00:18:05.160 --> 00:18:10.040]  請放下 性本善的舉手
[00:18:10.040 --> 00:18:15.440]  那還有人是不善不惡
[00:18:15.440 --> 00:18:22.200]  請問聖經上告訴我們是
[00:18:22.200 --> 00:18:23.640]  人本善還本惡
[00:18:23.640 --> 00:18:28.480]  亞當夏娃墮落之後怎麼樣
[00:18:29.720 --> 00:18:31.280]  所以就進入了這個世界
[00:18:31.280 --> 00:18:32.600]  所以是本善還本惡
[00:18:32.600 --> 00:18:34.120]  本惡
[00:18:34.120 --> 00:18:36.160]  是不是
[00:18:36.160 --> 00:18:38.520]  但是這種想法
[00:18:38.520 --> 00:18:41.520]  其實是他講世俗人道主義
[00:18:41.520 --> 00:18:42.920]  其實我們中國人也是這樣想
[00:18:42.920 --> 00:18:43.320]  對不對
[00:18:43.320 --> 00:18:46.520]  那我只是簡單舉這個例子
[00:18:46.520 --> 00:18:49.400]  這一種的思想觀念混合主義
[00:18:49.400 --> 00:18:54.520]  是今天百分之九十二的美國人
[00:18:54.520 --> 00:18:56.040]  他們的觀念
[00:18:56.680 --> 00:18:59.360]  而且也是百分之六十四
[00:18:59.360 --> 00:19:01.760]  所謂福音派基督徒的觀念
[00:19:01.760 --> 00:19:03.640]  他們的世界觀
[00:19:03.640 --> 00:19:06.240]  百分之六十四的基督徒的世界觀
[00:19:06.240 --> 00:19:08.120]  是混合主義的世界觀
[00:19:08.120 --> 00:19:10.320]  不是聖經世界觀
[00:19:10.320 --> 00:19:13.880]  這才是令人擔心的一件事情
[00:19:13.880 --> 00:19:20.280]  在今天我們的信仰當中
[00:19:20.280 --> 00:19:23.440]  很多時候摻雜了這些
[00:19:23.440 --> 00:19:25.640]  不是聖經來的東西
[00:19:27.600 --> 00:19:31.600]  那麼有另外一個調查裡面
[00:19:31.600 --> 00:19:34.240]  他們用這兩個問題來問
[00:19:34.240 --> 00:19:35.360]  就問說
[00:19:35.360 --> 00:19:40.840]  就說你是不是常常來分享見證你的信仰
[00:19:40.840 --> 00:19:42.600]  另外一個就是說
[00:19:42.600 --> 00:19:44.520]  你為何迴避不做見證
[00:19:44.520 --> 00:19:46.480]  他們就去問了
