
[00:00:00.000 --> 00:00:03.640]  各位弟姐妹午安 主內平安
[00:03:01.240 --> 00:03:04.080]  這些學者就認為這個剝洋蔥式就是
[00:03:04.080 --> 00:03:06.800]  越剝越深
[00:03:06.800 --> 00:03:11.120]  就是在之後的經文會
[00:03:11.120 --> 00:03:15.440]  強化之前一些經文提及過
[00:03:15.440 --> 00:03:22.160]  再去呼應回應前面提及過的經文
[00:03:22.160 --> 00:03:24.960]  所以就會有「螺旋式」
[00:03:24.960 --> 00:03:28.080]  亦都有「剝洋蔥式」
[00:03:28.080 --> 00:03:32.200]  而在啟示錄裏面表達的手法是很特別的
[00:03:32.200 --> 00:03:37.400]  因為它結合了書信和天啟文學的表達技巧
[00:03:37.400 --> 00:03:39.800]  我們會見到以書信來講
[00:03:39.800 --> 00:03:44.560]  其實是寫信給亞細亞的七間教會
[00:03:44.560 --> 00:03:51.920]  表明給七間教會的勸勉和警告的七封信
[00:03:51.920 --> 00:03:55.720]  啟示錄亦都有來世的旅程
[00:03:55.720 --> 00:03:58.760]  亦都有歷史的旅程
[00:03:58.760 --> 00:04:06.120]  約翰是被天使帶到高山去看到這個景象
[00:04:06.120 --> 00:04:09.440]  展開了來世的旅程
[00:04:09.440 --> 00:04:11.920]  他看到神的寶座
[00:04:11.920 --> 00:04:18.440]  之後天使又帶他去遊歷天上的耶路撒冷
[00:04:18.440 --> 00:04:24.360]  約翰就是用了書信來包裹著天啟的信息
[00:04:24.360 --> 00:04:29.600]  為了要去達出這個信息對教會的意義
[00:04:29.600 --> 00:04:35.720]  他不單止是把自己當作這個末世災難的預言者
[00:04:35.720 --> 00:04:39.400]  亦都是以先知的身份
[00:04:39.400 --> 00:04:43.480]  去奉神的名將預言宣佈出來
[00:04:43.480 --> 00:04:46.480]  他亦都是以同行者的身份
[00:04:46.480 --> 00:04:51.600]  和信徒一起去經歷這一切的事情
[00:04:51.600 --> 00:04:55.680]  今日的經文就是啟示錄的二十一章十節
[00:04:55.680 --> 00:04:58.320]  二十二至二十七節
[00:04:58.320 --> 00:05:01.400]  二十二章一至五節
[00:05:01.400 --> 00:05:04.680]  在這個新天新地裏面
[00:05:04.680 --> 00:05:06.600]  在經文的二十一章二節
[00:05:06.600 --> 00:05:10.200]  就是講到有一個從天而來的新城市
[00:05:10.200 --> 00:05:11.920]  新的聖城
[00:05:11.920 --> 00:05:13.640]  新耶路撒冷
[00:05:13.640 --> 00:05:15.360]  他像甚麼呢?
[00:05:15.360 --> 00:05:17.080]  他像新娘
[00:05:17.080 --> 00:05:20.040]  等候來娶她的丈夫
[00:05:20.040 --> 00:05:21.360]  在啟示錄裏面
[00:05:21.360 --> 00:05:24.160]  其實一早已經會指出
[00:05:24.160 --> 00:05:28.440]  耶穌基督高揚就是新郎
[00:05:28.440 --> 00:05:34.440]  而宗信的信徒就是新娘高揚的妻
[00:05:34.440 --> 00:05:37.320]  天使是要向約翰去指出
[00:05:37.320 --> 00:05:39.320]  在歷史的終點
[00:05:39.320 --> 00:05:42.120]  要顯明的就是信徒的生命
[00:05:42.120 --> 00:05:48.080]  就是在人類盼望當中的新聖城
[00:05:48.080 --> 00:05:52.800]  約翰亦都是透過舊約先知的傳統和主題
[00:05:52.800 --> 00:05:59.360]  去表達出耶路撒冷新城的樣貌和意義
[00:05:59.360 --> 00:06:02.040]  在經文的二十一章九節
[00:06:02.040 --> 00:06:04.440]  是向約翰指示新婦的
[00:06:04.440 --> 00:06:08.600]  是拿著七碗齋的一位天使
[00:06:08.600 --> 00:06:11.040]  其實早在十七章一節
[00:06:11.040 --> 00:06:13.160]  給約翰看見大淫婦的
[00:06:13.160 --> 00:06:17.920]  亦都是拿著七碗齋的七位天使當中的一位
[00:06:17.920 --> 00:06:20.360]  形成了一個對比
[00:06:20.360 --> 00:06:23.200]  約翰是被聖靈感動
[00:06:23.200 --> 00:06:27.680]  到曠野去看見淫婦和獸
[00:06:27.680 --> 00:06:29.440]  這兩個片段
[00:06:29.440 --> 00:06:33.840]  淫婦我們通常都會指為奢華的生活
[00:06:33.840 --> 00:06:36.840]  或者是誘惑人
[00:06:36.840 --> 00:06:41.040]  他們將要受到神的審判
[00:06:41.040 --> 00:06:45.440]  新婦就是象徵神所在的高山
[00:06:45.440 --> 00:06:48.840]  裝扮好等候羔羊
[00:06:48.840 --> 00:06:52.400]  將會領受的是神的榮光
[00:06:52.400 --> 00:06:56.000]  在這裡約翰就是同樣被聖靈感動
[00:06:56.000 --> 00:07:02.560]  到高山得見聖神耶路撒冷
[00:07:02.560 --> 00:07:05.040]  如果是講到有關於高山
[00:07:05.040 --> 00:07:08.400]  我相信生活在香港的朋友
[00:07:08.400 --> 00:07:10.320]  在這一年半以來
[00:07:10.320 --> 00:07:12.520]  應該行過不少的山
[00:07:12.520 --> 00:07:15.360]  因為沒有甚麼地方可以去
[00:07:15.360 --> 00:07:19.520]  去很多郊區行山
[00:07:19.520 --> 00:07:24.000]  行山上到山頂是會看到很美的景色
[00:07:24.000 --> 00:07:28.080]  體會到神的創造
[00:07:28.080 --> 00:07:31.040]  然而約翰在這裡所講的
[00:07:31.040 --> 00:07:37.840]  他上到高山是基於世界終末的一個思想
[00:07:37.840 --> 00:07:40.480]  站在這個峰頂上面
[00:07:40.480 --> 00:07:45.240]  是可以增加視線的範圍
[00:07:45.240 --> 00:07:52.720]  同時亦都會看到真理和啟示的起點
[00:07:52.720 --> 00:07:56.000]  《馬太福音》裏面曾經提過
[00:07:56.000 --> 00:08:02.960]  耶穌祂自己也曾經被魔鬼帶到一個高山
[00:08:02.960 --> 00:08:04.960]  接著在另外一處
[00:08:04.960 --> 00:08:09.880]  亦都是耶穌和門徒坐在橄欖山上
[00:08:09.880 --> 00:08:12.520]  門徒就去問耶穌
[00:08:12.520 --> 00:08:17.120]  「降臨你降臨的世界和這個世界的末
[00:08:17.120 --> 00:08:20.160]  是有甚麼預兆呢?」
[00:08:20.160 --> 00:08:23.360]  所以約翰來到這個高山
[00:08:23.360 --> 00:08:25.360]  這個啟示
[00:08:25.360 --> 00:08:29.560]  實際上就是揭開這個面紗
[00:08:29.560 --> 00:08:31.920]  這個真相的揭示
[00:08:31.920 --> 00:08:34.920]  是神啟示
[00:08:34.920 --> 00:08:37.080]  之後看到的經文
[00:08:37.080 --> 00:08:39.840]  我沒有列出來
[00:08:39.840 --> 00:08:46.880]  就會有很多寶石、碧玉、水晶的光輝
[00:08:46.880 --> 00:08:50.240]  這些飾物
[00:08:50.240 --> 00:08:53.720]  我相信大家在逛街的時候
[00:08:53.720 --> 00:08:55.200]  會見過不少的
[00:08:55.200 --> 00:08:55.800]  很漂亮
[00:08:55.800 --> 00:08:59.160]  經過一些金舖、首飾舖
[00:08:59.160 --> 00:09:02.240]  都會見到很多很多的珠寶
[00:09:02.240 --> 00:09:07.800]  會感覺到這種美麗
[00:09:07.800 --> 00:09:10.000]  不過當我再想深一層
[00:09:10.000 --> 00:09:16.800]  如果用這件事去表達在約翰裏面所呈現的
[00:09:16.800 --> 00:09:20.800]  又好像不太符合
[00:09:20.800 --> 00:09:23.160]  我想起有一個朋友
[00:09:23.160 --> 00:09:26.720]  在這些時間多行山
[00:09:26.720 --> 00:09:28.320]  所以他會行山
[00:09:28.320 --> 00:09:33.760]  他也喜歡玩海上的運動
[00:09:33.760 --> 00:09:36.200]  因為他也會潛水
[00:09:36.200 --> 00:09:38.000]  所以他會知道
[00:09:38.000 --> 00:09:43.040]  在香港的海是很污濁的
[00:09:43.040 --> 00:09:44.800]  當他潛入水底的時候
[00:09:44.800 --> 00:09:49.480]  他就會感覺到很濁、很黑
[00:09:49.480 --> 00:09:54.600]  但是在這段行山的日子裏
[00:09:54.600 --> 00:09:57.680]  他會行很多不同的山
[00:09:57.680 --> 00:10:01.320]  都會見到很多不同的海
[00:10:01.320 --> 00:10:03.520]  在那裏就會發現
[00:10:03.520 --> 00:10:08.680]  海呈現出的顏色是很漂亮的
[00:10:08.680 --> 00:10:10.720]  寶石藍
[00:10:10.720 --> 00:10:14.720]  有很碧玉的綠色
[00:10:14.720 --> 00:10:17.080]  神的創造
[00:10:17.080 --> 00:10:20.040]  這裏可以說出
[00:10:20.040 --> 00:10:23.200]  有這麼多很美麗的裝飾
[00:10:23.200 --> 00:10:25.800]  其實是要表達出
[00:10:25.800 --> 00:10:28.560]  這一種的珍貴
[00:10:28.560 --> 00:10:31.800]  這一種的寶貴
[00:10:31.800 --> 00:10:36.040]  經文是去到第二十二節
[00:10:36.040 --> 00:10:38.920]  約翰說未見城內有殿
[00:10:38.920 --> 00:10:45.600]  因主神傳能者和羔羊為城的殿
[00:10:45.600 --> 00:10:51.560]  如果大家有去過中文大學
[00:10:51.560 --> 00:10:57.400]  如果你問人中文大學在哪裏
[00:10:57.400 --> 00:11:02.360]  可能有些熟悉的人會告訴你在大學站
[00:11:02.360 --> 00:11:04.440]  如果未去過的人可能會問
[00:11:04.440 --> 00:11:06.480]  究竟大學在哪裏
[00:11:06.480 --> 00:11:08.560]  可能有些人會回答
[00:11:08.560 --> 00:11:12.000]  整個山頭都是大學
[00:11:12.000 --> 00:11:15.160]  整個山頭都是大學城
[00:11:15.160 --> 00:11:17.120]  你去到當中
[00:11:17.120 --> 00:11:19.640]  其實整個山
[00:11:19.640 --> 00:11:24.440]  整個城就是這個大學
[00:11:24.440 --> 00:11:30.080]  所以經文來到第二十二節約翰很驚訝
[00:11:30.080 --> 00:11:31.240]  他很驚訝
[00:11:31.240 --> 00:11:37.840]  因為在這裏看到的是沒有聖殿
[00:11:37.840 --> 00:11:40.880]  這個新的耶路撒冷城
[00:11:40.880 --> 00:11:44.840]  在城內沒有聖殿在當中
[00:11:44.840 --> 00:11:47.920]  因為對於古代人來說
[00:11:47.920 --> 00:11:52.000]  聖殿是象徵神的能在
[00:11:52.000 --> 00:11:55.720]  人是藉著獻祭和敬拜
[00:11:55.720 --> 00:11:59.000]  和神在聖殿相遇
[00:11:59.000 --> 00:12:00.920]  其中的致聖所
[00:12:00.920 --> 00:12:05.400]  就是大祭司每年才會進入一次
[00:12:05.400 --> 00:12:07.720]  在啟示錄當中
[00:12:07.720 --> 00:12:11.800]  神和羔羊是和人一起
[00:12:11.800 --> 00:12:16.480]  在新耶路撒冷城裏沒有聖殿
[00:12:16.480 --> 00:12:20.960]  神親自作為聖殿
[00:12:20.960 --> 00:12:24.920]  聖城本身就是致聖所
[00:12:24.920 --> 00:12:29.120]  宗信的信徒是致聖所
[00:12:29.120 --> 00:12:32.320]  神住在致聖所裏
[00:12:32.320 --> 00:12:36.960]  即是神住在信徒的生命當中
[00:12:36.960 --> 00:12:40.760]  同時神是聖殿
[00:12:40.760 --> 00:12:44.080]  信徒是致聖所
[00:12:44.080 --> 00:12:48.040]  致聖所位於聖殿裏
[00:12:48.040 --> 00:12:51.880]  信徒位於神的裏
[00:12:51.880 --> 00:12:56.880]  即是說信徒在神的生命當中
[00:12:56.880 --> 00:12:58.240]  這樣的話
[00:12:58.240 --> 00:13:01.520]  神住在信徒的生命當中
[00:13:01.520 --> 00:13:05.440]  信徒住在神的生命中
[00:13:05.440 --> 00:13:09.320]  這就是《約翰福音》裏所說
[00:13:09.320 --> 00:13:12.560]  耶穌曾經和天父發出的禱告
[00:13:12.560 --> 00:13:17.560]  祂說「父,祢在我裏面,我在祢裏面
[00:13:17.560 --> 00:13:20.160]  使他們也在我們裏面
[00:13:20.160 --> 00:13:24.200]  叫世人可以信祢差了我來」
[00:13:24.200 --> 00:13:28.880]  這就是神和人的生命的聯合
[00:13:28.880 --> 00:13:30.960]  神在我們裏面
[00:13:30.960 --> 00:13:33.360]  我們在神的裏面
[00:13:33.360 --> 00:13:37.160]  聖城本身就是充滿著榮光
[00:13:37.160 --> 00:13:41.160]  神彰顯和臨在的致聖所
[00:13:41.160 --> 00:13:45.200]  聖城耶路撒冷就是致聖所
[00:13:45.200 --> 00:13:50.480]  連外邦人都是可以在其中行走的致聖所
[00:13:50.480 --> 00:13:52.680]  更加正確的說法就是
[00:13:52.680 --> 00:13:58.280]  每個人都因為羔羊而成為了父神的祭司
[00:13:58.280 --> 00:14:00.680]  在這裏我們就會看到
[00:14:00.680 --> 00:14:06.320]  最終結果是神的指紋的團契
[00:14:06.320 --> 00:14:09.680]  其實就是在我們對神的崇拜
[00:14:09.680 --> 00:14:15.920]  和彼此的團契當中可以找得到
[00:14:15.920 --> 00:14:18.960]  神應許是與人同住
[00:14:18.960 --> 00:14:23.280]  這就是由主耶穌基督道成肉身之後
[00:14:23.280 --> 00:14:28.160]  最清楚的一次是說到神住在人當中
[00:14:28.160 --> 00:14:32.960]  主耶穌就是道 住在我們的中間
[00:14:32.960 --> 00:14:37.320]  而這也是除了在啟示錄裏面
[00:14:37.320 --> 00:14:42.360]  唯一用到「同住」這個字的地方
[00:14:42.360 --> 00:14:48.800]  雖然死了的信徒在天上是經歷到神的同在
[00:14:48.800 --> 00:14:51.160]  但是在這裏所說的也是
[00:14:51.160 --> 00:14:56.520]  得聖的人都能夠得到這個應許
[00:14:56.520 --> 00:15:00.600]  這個城的樣貌是怎樣的呢?
[00:15:00.600 --> 00:15:05.400]  基文第23至25節告訴我們
[00:15:05.400 --> 00:15:09.200]  是不需要有明月光照的
[00:15:09.200 --> 00:15:11.920]  這個城不單沒有聖殿
[00:15:11.920 --> 00:15:16.080]  而且也不需要日頭或月亮
[00:15:16.080 --> 00:15:20.400]  這些照明的設施都是不需要的
[00:15:20.400 --> 00:15:22.040]  不單是這個城
[00:15:22.040 --> 00:15:25.120]  是整個受造物的次序
[00:15:25.120 --> 00:15:30.760]  顯然全部都是完全依靠神
[00:15:30.760 --> 00:15:33.240]  神是曾經應許祂的子民
[00:15:33.240 --> 00:15:35.760]  在他們得到復生
[00:15:35.760 --> 00:15:38.720]  在新耶路撒冷降臨的時候
[00:15:38.720 --> 00:15:42.360]  他們就不再需要日月的光照
[00:15:42.360 --> 00:15:45.680]  神自己是他們的榮耀
[00:15:45.680 --> 00:15:49.000]  神比日月更加明亮
[00:15:49.000 --> 00:15:53.720]  祂不休息 祂不打頓
[00:15:53.720 --> 00:15:56.680]  城門八周總是不關門
[00:15:56.680 --> 00:16:02.080]  在那裏原來沒有黑夜
[00:16:02.080 --> 00:16:03.800]  在那個時代
[00:16:03.800 --> 00:16:08.280]  羅馬城都會有三道門
[00:16:08.280 --> 00:16:13.320]  但是只有一邊是有入口的
[00:16:13.320 --> 00:16:17.640]  如果我們以現代的體會
[00:16:17.640 --> 00:16:20.880]  我想我們去過一些地方
[00:16:20.880 --> 00:16:24.120]  會只有一個入口 一個出口
[00:16:24.120 --> 00:16:26.600]  它的目的是怎樣呢?
[00:16:26.600 --> 00:16:30.600]  就是要走遍整個的地方
[00:16:30.600 --> 00:16:34.520]  在這裏羅馬城一個入口
[00:16:34.520 --> 00:16:39.840]  方便去統計人數
[00:16:39.840 --> 00:16:42.640]  但是新耶路撒冷城
[00:16:42.640 --> 00:16:45.920]  就是每邊都有入口
[00:16:45.920 --> 00:16:53.440]  去顯示它是歡迎人是由四方八面進來的
[00:16:53.440 --> 00:16:56.040]  一個人是怎樣才是得勝
[00:16:56.040 --> 00:17:00.960]  去進到這個地方、這個城呢?
[00:17:00.960 --> 00:17:04.760]  得勝是指勝過各種的試煉
[00:17:04.760 --> 00:17:07.560]  包括世界的價值觀
[00:17:07.560 --> 00:17:10.840]  不再依靠自己的能力
[00:17:10.840 --> 00:17:14.600]  以及勝過逼迫
[00:17:14.600 --> 00:17:19.960]  傳統的城市會將一些人留在城外
[00:17:19.960 --> 00:17:23.720]  例如不是他們地方的人
[00:17:23.720 --> 00:17:26.680]  又或者有商人
[00:17:26.680 --> 00:17:31.000]  雖然人都可以在城裏工作
[00:17:31.000 --> 00:17:39.160]  但是他們都會在城外居住
[00:17:39.160 --> 00:17:45.040]  我們應該在這段時間都很深體會被隔離
[00:17:45.040 --> 00:17:50.160]  雖然我們未必是被隔離的名單
[00:17:50.160 --> 00:17:52.800]  不過亦都會知道
[00:17:52.800 --> 00:17:59.040]  跟別人隔離是很不開心的
[00:17:59.040 --> 00:18:01.560]  但是為甚麼會被隔離呢?
[00:18:01.560 --> 00:18:06.080]  我們要被隔離的時候可能都不知道
[00:18:06.080 --> 00:18:10.480]  究竟我們是否真的染了病呢?
[00:18:10.480 --> 00:18:13.800]  在同住的大廈裏面
[00:18:13.800 --> 00:18:17.880]  我們都會受牽連
[00:18:17.880 --> 00:18:21.080]  在這個進入城裏面
[00:18:21.080 --> 00:18:26.840]  是怎樣的一個名單呢?
[00:18:26.840 --> 00:18:34.040]  怎樣是被排除在這個城的外面呢?
[00:18:34.040 --> 00:18:37.760]  在經文裏面第27節會說到
[00:18:37.760 --> 00:18:44.160]  「凡不潔淨的,行可憎虛荒之事」
[00:18:44.160 --> 00:18:49.440]  被排除在新耶路撒冷城之外的人
[00:18:49.440 --> 00:18:55.360]  在22章的15節裏面都會提到有一些人
[00:18:55.360 --> 00:19:00.760]  城外有那些犬類行邪術的
[00:19:00.760 --> 00:19:04.840]  淫亂的、殺人的、拜偶像的
[00:19:04.840 --> 00:19:07.840]  並一切喜好說謊言
[00:19:07.840 --> 00:19:10.320]  偏做虛荒的
[00:19:10.320 --> 00:19:16.120]  這裏列出了很多惡行的清單
[00:19:16.120 --> 00:19:21.520]  就是為了警告當時的信徒
[00:19:21.520 --> 00:19:26.800]  同時現在亦都是對我們提醒
[00:19:26.800 --> 00:19:30.960]  膽怯的人裏面亦都可能會有一些
[00:19:30.960 --> 00:19:35.800]  懼怕受逼迫甚於敬畏神的人
[00:19:35.800 --> 00:19:39.560]  行可憎的事亦都可以翻譯為
[00:19:39.560 --> 00:19:41.040]  有兩種的罪
[00:19:41.040 --> 00:19:44.840]  有淫亂或者是拜偶像
[00:19:44.840 --> 00:19:50.520]  或者是在現在向一些世俗主義妥協的人
[00:19:50.520 --> 00:19:55.400]  就會落入了這個可憎的行列裏面
[00:19:55.400 --> 00:19:57.360]  殺人的呢?
[00:19:57.360 --> 00:19:59.080]  可能在當時來說
[00:19:59.080 --> 00:20:05.920]  他們的背景亦都會有出賣基督徒
[00:20:05.920 --> 00:20:08.800]  為了保存自己的性命
[00:20:08.800 --> 00:20:13.000]  不惜出賣其他人
[00:20:13.000 --> 00:20:16.280]  有行邪術的是迷惑人的
[00:20:16.280 --> 00:20:18.760]  有說謊話的
[00:20:18.760 --> 00:20:21.560]  不單單是包括假先知
[00:20:21.560 --> 00:20:28.840]  而且還有那些妄稱自己是跟隨真理的人
[00:20:28.840 --> 00:20:36.200]  他們是和信徒形成一個對比
[00:20:36.200 --> 00:20:41.720]  經文是去到第二十二章一至五節
[00:20:41.720 --> 00:20:46.520]  另一個景象
[00:20:46.520 --> 00:20:52.760]  在裏面我們會見到有關生命水的河
[00:20:52.760 --> 00:20:55.360]  生命樹
[00:20:55.360 --> 00:20:58.760]  如果我們看回這些景象
[00:20:58.760 --> 00:21:04.240]  就讓我們可以想起一個樂園
[00:21:04.240 --> 00:21:06.680]  一個伊甸園
[00:21:06.680 --> 00:21:09.400]  神的根生是創造
[00:21:09.400 --> 00:21:12.320]  如果神是由空虛混沌
[00:21:12.320 --> 00:21:17.160]  冤冕黑暗的世界去創造這個世界
[00:21:17.160 --> 00:21:20.480]  啟示錄就是要去展現
[00:21:20.480 --> 00:21:22.680]  正是神要逆轉
[00:21:22.680 --> 00:21:25.800]  這個似乎是由邪惡勢力
[00:21:25.800 --> 00:21:29.080]  掌控的暴力世界
[00:21:29.080 --> 00:21:34.640]  回復去光明良善的新天新地
[00:21:34.640 --> 00:21:39.120]  啟示錄最後去畫出這個全新的創造
[00:21:39.120 --> 00:21:45.240]  這一切都是啟示和等候的圓滿成就
[00:21:45.240 --> 00:21:49.280]  回歸一道失去的樂園
[00:21:49.280 --> 00:21:53.960]  這個新的創造就是源於掌管一切的主宰
[00:21:53.960 --> 00:22:00.320]  它清除了一切邪惡的力量和它的根源
[00:22:00.320 --> 00:22:03.920]  約翰所見的新耶路撒冷城
[00:22:03.920 --> 00:22:08.760]  表達了一切的光明美善和諧
[00:22:08.760 --> 00:22:12.160]  生命和意志
[00:22:12.160 --> 00:22:14.880]  新天新地的意象
[00:22:14.880 --> 00:22:20.160]  既是給我們人類有未來的憧憬
[00:22:20.160 --> 00:22:27.840]  也讓我們得著當下生活的勇氣
[00:22:27.840 --> 00:22:31.920]  城內街道當中一道生命水的河
[00:22:31.920 --> 00:22:36.080]  和河兩邊的生命樹
[00:22:36.080 --> 00:22:38.960]  一道我們想起伊甸園
[00:22:38.960 --> 00:22:47.360]  亦都是回應在舊約很多的先知他們的憧憬
[00:22:47.360 --> 00:22:53.600]  另外在這個樹和水
[00:22:53.600 --> 00:22:57.600]  水我們看到其實是它的來源
[00:22:57.600 --> 00:23:05.000]  是來自神和羔羊的寶座流出來的
[00:23:05.000 --> 00:23:09.720]  生命樹我們會記得
[00:23:09.720 --> 00:23:12.120]  亞當夏娃在伊甸園那裏
[00:23:12.120 --> 00:23:15.760]  吃了這個分別善惡樹的果子
[00:23:15.760 --> 00:23:17.840]  另外生命樹
[00:23:17.840 --> 00:23:21.120]  生命樹其實就是在這裏
[00:23:21.120 --> 00:23:25.120]  是賜給有得勝者生活的當中
[00:23:25.120 --> 00:23:29.080]  是有這個獲賜生命樹的果子
[00:23:29.080 --> 00:23:31.800]  每個月都結果子
[00:23:31.800 --> 00:23:35.280]  表示不止息
[00:23:35.280 --> 00:23:37.240]  十二樣的果子
[00:23:37.240 --> 00:23:38.920]  當中的十二
[00:23:38.920 --> 00:23:46.680]  亦都是一路呼應有十二支派的預備
[00:23:46.680 --> 00:23:51.800]  和有關十二仕途
[00:23:51.800 --> 00:23:58.560]  而這個萬民亦都是曾經抗拒神
[00:23:58.560 --> 00:24:08.240]  之後又會回轉歸向神的列國萬民
[00:24:08.240 --> 00:24:12.520]  所以在這個河這一邊
[00:24:12.520 --> 00:24:17.440]  和那邊都有的生命樹
[00:24:17.440 --> 00:24:20.360]  在《約翰福音》裏面我們會知道
[00:24:20.360 --> 00:24:25.680]  我們是憐於葡萄樹上面的枝子
[00:24:25.680 --> 00:24:30.840]  樹上的葉子乃是為醫治萬民
[00:24:30.840 --> 00:24:33.960]  我們是枝子
[00:24:33.960 --> 00:24:38.320]  這個萬民是曾經背叛神
[00:24:38.320 --> 00:24:41.360]  敵對神
[00:24:41.360 --> 00:24:44.720]  但是怎樣可以得到醫治
[00:24:44.720 --> 00:24:51.160]  而是會回歸這個聖城呢?
[00:24:51.160 --> 00:24:53.920]  一開頭都會有提及
[00:24:53.920 --> 00:25:00.120]  這一封書信是寫給亞細亞的七間教會
[00:25:00.120 --> 00:25:07.440]  當中是會有對教會的讚賞和責備
[00:25:07.440 --> 00:25:12.000]  裏面是會有讚賞他們忍受逼迫的教會
[00:25:12.000 --> 00:25:18.400]  忠誠、有愛心、信心和行善的教會
[00:25:18.400 --> 00:25:22.320]  有遵守和堅忍
[00:25:22.320 --> 00:25:26.680]  有責備他們失去了當初的愛心
[00:25:26.680 --> 00:25:29.320]  包容也先知
[00:25:29.320 --> 00:25:33.200]  不冷不熱
[00:25:33.200 --> 00:25:39.280]  所以如果在地上的教會的見證
[00:25:39.280 --> 00:25:43.280]  應該是怎樣去讓萬民認識
[00:25:43.280 --> 00:25:48.040]  而去歸回這個聖城呢?
[00:25:48.040 --> 00:25:54.280]  歸回樂園是有份於這個聖城的福氣
[00:25:54.280 --> 00:25:58.520]  不是在於這個很宜人的環境
[00:25:58.520 --> 00:26:02.040]  很好的居住環境
[00:26:02.040 --> 00:26:05.200]  而是與神同行
[00:26:05.200 --> 00:26:09.480]  去屬於祂、侍奉祂
[00:26:09.480 --> 00:26:14.040]  大祭司押上寫有「神」的名字
[00:26:14.040 --> 00:26:20.000]  神的指紋是刻上寫有「神」和「基督」的名字
[00:26:20.000 --> 00:26:25.560]  都是說明祂們是屬於神和羔羊
[00:26:25.560 --> 00:26:29.200]  城裏侍奉的僕人去侍奉祂
[00:26:29.200 --> 00:26:32.800]  能夠見祂的面
