
[00:00:00.000 --> 00:00:07.000]  三母乳是一個很敬虔的人
[00:05:29.000 --> 00:05:31.000]  要求神為他們立一個王
[00:05:31.000 --> 00:05:33.000]  薩姆爾當然不是很高興
[00:05:33.000 --> 00:05:35.000]  薩姆爾當然不太高興
[00:05:35.000 --> 00:05:39.000]  但神對薩姆爾說
[00:05:39.000 --> 00:05:41.000]  但神對薩姆爾說
[00:05:41.000 --> 00:05:43.000]  這些以色列人不是嫌棄你
[00:05:43.000 --> 00:05:46.000]  這些以色列人不是嫌棄你
[00:05:46.000 --> 00:05:49.000]  他們是嫌棄了神
[00:05:49.000 --> 00:05:51.000]  本來以色列這個民族
[00:05:51.000 --> 00:05:52.000]  本來以色列這個民族
[00:05:52.000 --> 00:05:56.000]  是一個神管治的國度
[00:05:56.000 --> 00:05:58.000]  本來以色列這個民族
[00:05:58.000 --> 00:06:01.000]  是神所管理的一個角度
[00:06:01.000 --> 00:06:03.000]  但現在因為他們學習了
[00:06:03.000 --> 00:06:05.000]  其他的外邦人
[00:06:05.000 --> 00:06:06.000]  但現在因為他們學習了
[00:06:06.000 --> 00:06:07.000]  其他的外邦人
[00:06:07.000 --> 00:06:09.000]  他們覺得外邦人也有一個王
[00:06:09.000 --> 00:06:11.000]  他們覺得外邦人也有一個王
[00:06:11.000 --> 00:06:12.000]  他們覺得外邦人也有一個王
[00:06:12.000 --> 00:06:13.000]  為何以色列人不可以有一個王
[00:06:13.000 --> 00:06:15.000]  為何以色列人不可以有一個王
[00:06:15.000 --> 00:06:16.000]  為何以色列人不可以有一個王
[00:06:16.000 --> 00:06:17.000]  所以他們要求有一個王
[00:06:17.000 --> 00:06:19.000]  所以他們要求有一個王
[00:06:19.000 --> 00:06:24.000]  所以神說是他們厭棄了神
[00:06:24.000 --> 00:06:27.000]  所以神說是他們厭棄了神
[00:06:27.000 --> 00:06:29.000]  所以神也有他們
[00:06:29.000 --> 00:06:31.000]  所以神也有他們
[00:06:31.000 --> 00:06:33.000]  不過會告訴他們
[00:06:33.000 --> 00:06:34.000]  不過也會告訴他們
[00:06:34.000 --> 00:06:36.000]  如果你要立一個王的話
[00:06:36.000 --> 00:06:37.000]  如果你要立一個王的話
[00:06:37.000 --> 00:06:39.000]  這個王會管制著你
[00:06:39.000 --> 00:06:41.000]  這個王會管制著你
[00:06:41.000 --> 00:06:44.000]  雖然後來他們也立了一個王
[00:06:44.000 --> 00:06:47.000]  雖然後來他們也是立了一個王
[00:06:47.000 --> 00:06:51.000]  當然也會受到王的管制
[00:06:51.000 --> 00:06:53.000]  當然也受到王的管制
[00:06:53.000 --> 00:06:57.000]  聖經對撒慕爾的評價是怎樣呢
[00:06:57.000 --> 00:07:00.000]  聖經對撒慕爾的評價是怎樣呢
[00:07:00.000 --> 00:07:01.000]  聖經對撒慕爾的評價是怎樣呢
[00:07:01.000 --> 00:07:08.000]  其中在聖經有提到
[00:07:08.000 --> 00:07:09.000]  其中在聖經有提到
[00:07:09.000 --> 00:07:14.000]  在神的祭司裡面有摩西、亞倫
[00:07:14.000 --> 00:07:15.000]  在神的祭司裡面有摩西、亞倫
[00:07:15.000 --> 00:07:16.000]  在神的祭司裡面有摩西、亞倫
[00:07:16.000 --> 00:07:17.000]  在神的祭司裡面有摩西、亞倫
[00:07:17.000 --> 00:07:18.000]  在神的祭司裡面有摩西、亞倫
[00:07:18.000 --> 00:07:19.000]  在神的祭司裡面有摩西、亞倫
[00:07:19.000 --> 00:07:20.000]  在神的祭司裡面有摩西、亞倫
[00:07:20.000 --> 00:07:21.000]  在神的祭司裡面有摩西、亞倫
[00:07:21.000 --> 00:07:22.000]  在神的祭司裡面有摩西、亞倫
[00:07:22.000 --> 00:07:23.000]  在神的祭司裡面有摩西、亞倫
[00:07:23.000 --> 00:07:30.000]  在神的祭司裡面有摩西、亞倫
[00:07:30.000 --> 00:07:31.000]  在神的祭司裡面有摩西、亞倫
[00:07:31.000 --> 00:07:32.000]  在神的祭司裡面有摩西、亞倫
[00:07:32.000 --> 00:07:33.000]  在神的祭司裡面有摩西、亞倫
[00:07:33.000 --> 00:07:34.000]  在神的祭司裡面有摩西、亞倫
[00:07:34.000 --> 00:07:35.000]  在神的祭司裡面有摩西、亞倫
[00:07:35.000 --> 00:07:36.000]  在神的祭司裡面有摩西、亞倫
[00:07:36.000 --> 00:07:37.000]  在神的祭司裡面有摩西、亞倫
[00:07:37.000 --> 00:07:38.000]  在神的祭司裡面有摩西、亞倫
[00:07:38.000 --> 00:07:39.000]  在神的祭司裡面有摩西、亞倫
[00:07:39.000 --> 00:07:40.000]  在神的祭司裡面有摩西、亞倫
[00:07:40.000 --> 00:07:41.000]  在神的祭司裡面有摩西、亞倫
[00:07:41.000 --> 00:07:54.000]  在神的祭司裡面有摩西、亞倫
[00:07:54.000 --> 00:07:55.000]  在神的祭司裡面有摩西、亞倫
[00:07:55.000 --> 00:07:56.000]  在神的祭司裡面有摩西、亞倫
[00:07:56.000 --> 00:07:57.000]  在神的祭司裡面有摩西、亞倫
[00:07:57.000 --> 00:07:58.000]  在神的祭司裡面有摩西、亞倫
[00:07:58.000 --> 00:07:59.000]  在神的祭司裡面有摩西、亞倫
[00:07:59.000 --> 00:08:00.000]  在神的祭司裡面有摩西、亞倫
[00:08:00.000 --> 00:08:01.000]  在神的祭司裡面有摩西、亞倫
[00:08:01.000 --> 00:08:02.000]  在神的祭司裡面有摩西、亞倫
[00:08:02.000 --> 00:08:03.000]  在神的祭司裡面有摩西、亞倫
[00:08:03.000 --> 00:08:04.000]  在神的祭司裡面有摩西、亞倫
[00:08:04.000 --> 00:08:05.000]  在神的祭司裡面有摩西、亞倫
[00:08:05.000 --> 00:08:19.000]  在神的祭司裡面有摩西、亞倫
[00:08:19.000 --> 00:08:20.000]  在神的祭司裡面有摩西、亞倫
[00:08:20.000 --> 00:08:21.000]  在神的祭司裡面有摩西、亞倫
[00:08:21.000 --> 00:08:22.000]  在神的祭司裡面有摩西、亞倫
[00:08:22.000 --> 00:08:23.000]  在神的祭司裡面有摩西、亞倫
[00:08:23.000 --> 00:08:24.000]  在神的祭司裡面有摩西、亞倫
[00:08:24.000 --> 00:08:25.000]  在神的祭司裡面有摩西、亞倫
[00:08:25.000 --> 00:08:26.000]  在神的祭司裡面有摩西、亞倫
[00:08:26.000 --> 00:08:27.000]  在神的祭司裡面有摩西、亞倫
[00:08:27.000 --> 00:08:28.000]  在神的祭司裡面有摩西、亞倫
[00:08:28.000 --> 00:08:29.000]  在神的祭司裡面有摩西、亞倫
[00:08:29.000 --> 00:08:30.000]  在神的祭司裡面有摩西、亞倫
[00:08:30.000 --> 00:08:36.000]  在神的祭司裡面有摩西、亞倫
[00:08:36.000 --> 00:08:37.000]  在神的祭司裡面有摩西、亞倫
[00:08:37.000 --> 00:08:38.000]  在神的祭司裡面有摩西、亞倫
[00:08:38.000 --> 00:08:39.000]  在神的祭司裡面有摩西、亞倫
[00:08:39.000 --> 00:08:40.000]  在神的祭司裡面有摩西、亞倫
[00:08:40.000 --> 00:08:41.000]  在神的祭司裡面有摩西、亞倫
[00:08:41.000 --> 00:08:42.000]  在神的祭司裡面有摩西、亞倫
[00:08:42.000 --> 00:08:43.000]  在神的祭司裡面有摩西、亞倫
[00:08:43.000 --> 00:08:44.000]  在神的祭司裡面有摩西、亞倫
[00:08:44.000 --> 00:08:45.000]  在神的祭司裡面有摩西、亞倫
[00:08:45.000 --> 00:08:46.000]  在神的祭司裡面有摩西、亞倫
[00:08:46.000 --> 00:08:47.000]  在神的祭司裡面有摩西、亞倫
[00:08:47.000 --> 00:09:01.000]  在神的祭司裡面有摩西、亞倫
[00:09:18.000 --> 00:09:24.000]  在剛才我們在撒慕爾記上七章五到十四節那裡
[00:09:24.000 --> 00:09:31.000]  在剛才我們所念的撒慕爾記上七章五到十四節那裡
[00:09:31.000 --> 00:09:35.000]  我們來看看撒慕爾信心的表現是什麼
[00:09:35.000 --> 00:09:38.000]  我們來看看撒慕爾信心的表現是什麼
[00:09:38.000 --> 00:09:41.000]  我們先看第五節和第九節
[00:09:41.000 --> 00:09:44.000]  我們來看第五節到第九節
[00:09:44.000 --> 00:09:47.000]  第五節那裡他說撒慕爾說
[00:09:47.000 --> 00:09:50.000]  第五節撒慕爾說
[00:09:50.000 --> 00:09:54.000]  要使以色列眾人聚集在米斯巴
[00:09:54.000 --> 00:09:58.000]  要召集以色列眾人到米斯巴
[00:09:58.000 --> 00:10:01.000]  我好為你們禱告耶和華
[00:10:01.000 --> 00:10:04.000]  我好為你們向耶和華禱告
[00:10:04.000 --> 00:10:06.000]  然後第九節那裡怎麼說呢
[00:10:06.000 --> 00:10:08.000]  然後第九節怎麼說呢
[00:10:08.000 --> 00:10:14.000]  他說為以色列人呼求耶和華 耶和華就應允他
[00:10:14.000 --> 00:10:19.000]  他說為以色列人呼求耶和華 耶和華就應允他
[00:10:19.000 --> 00:10:24.000]  為什麼當時那些以色列人要求撒慕爾為他們祈禱呢
[00:10:24.000 --> 00:10:28.000]  為什麼當時的以色列人要求撒慕爾為他們禱告呢
[00:10:28.000 --> 00:10:31.000]  因為當時那些以色列人是拜假神的
[00:10:31.000 --> 00:10:35.000]  因為當時的以色列人他們是拜假神的
[00:10:35.000 --> 00:10:36.000]  他們拜什麼神呢
[00:10:36.000 --> 00:10:38.000]  他們拜什麼神呢
[00:10:38.000 --> 00:10:43.000]  他們當時在中東的地方有一種神叫巴力神
[00:10:43.000 --> 00:10:47.000]  他們當時在中東的地方有一種神叫巴力神
[00:10:47.000 --> 00:10:49.000]  巴力神是一種男神
[00:10:49.000 --> 00:10:51.000]  巴力神是一個男神
[00:10:51.000 --> 00:10:53.000]  他們通常用一個石柱來做
[00:10:53.000 --> 00:10:56.000]  他們通常用一個石柱來做
[00:10:56.000 --> 00:10:57.000]  他們通常用一個石柱來做
[00:10:57.000 --> 00:10:58.000]  他們通常用一個石柱來做
[00:10:58.000 --> 00:10:59.000]  他們通常用一個石柱來做
[00:10:59.000 --> 00:11:00.000]  他們通常用一個石柱來做
[00:11:00.000 --> 00:11:01.000]  他們通常用一個石柱來做
[00:11:01.000 --> 00:11:02.000]  他們通常用一個石柱來做
[00:11:02.000 --> 00:11:03.000]  他們通常用一個石柱來做
[00:11:03.000 --> 00:11:04.000]  他們通常用一個石柱來做
[00:11:04.000 --> 00:11:06.000]  他們通常用一個石柱來做
[00:11:06.000 --> 00:11:07.000]  他們通常用一個石柱來做
[00:11:07.000 --> 00:11:08.000]  他們通常用一個石柱來做
[00:11:08.000 --> 00:11:09.000]  他們通常用一個石柱來做
[00:11:09.000 --> 00:11:10.000]  他們通常用一個石柱來做
[00:11:10.000 --> 00:11:11.000]  他們通常用一個石柱來做
[00:11:11.000 --> 00:11:12.000]  他們通常用一個石柱來做
[00:11:12.000 --> 00:11:13.000]  他們通常用一個石柱來做
[00:11:13.000 --> 00:11:14.000]  他們通常用一個石柱來做
[00:11:14.000 --> 00:11:15.000]  他們通常用一個石柱來做
[00:11:15.000 --> 00:11:16.000]  他們通常用一個石柱來做
[00:11:16.000 --> 00:11:17.000]  他們通常用一個石柱來做
[00:11:17.000 --> 00:11:18.000]  他們通常用一個石柱來做
[00:11:18.000 --> 00:11:19.000]  他們通常用一個石柱來做
[00:11:19.000 --> 00:11:20.000]  他們通常用一個石柱來做
[00:11:20.000 --> 00:11:21.000]  他們通常用一個石柱來做
[00:11:21.000 --> 00:11:22.000]  他們通常用一個石柱來做
[00:11:22.000 --> 00:11:23.000]  他們通常用一個石柱來做
[00:11:23.000 --> 00:11:35.000]  他們通常用一個石柱來做
[00:11:35.000 --> 00:11:36.000]  他們通常用一個石柱來做
[00:11:36.000 --> 00:11:37.000]  他們通常用一個石柱來做
[00:11:37.000 --> 00:11:38.000]  他們通常用一個石柱來做
[00:11:38.000 --> 00:11:39.000]  他們通常用一個石柱來做
[00:11:39.000 --> 00:11:40.000]  他們通常用一個石柱來做
[00:11:40.000 --> 00:11:41.000]  他們通常用一個石柱來做
[00:11:41.000 --> 00:11:42.000]  他們通常用一個石柱來做
[00:11:42.000 --> 00:11:43.000]  他們通常用一個石柱來做
[00:11:43.000 --> 00:11:44.000]  他們通常用一個石柱來做
[00:11:44.000 --> 00:11:45.000]  他們通常用一個石柱來做
[00:11:45.000 --> 00:11:46.000]  他們通常用一個石柱來做
[00:11:46.000 --> 00:11:47.000]  他們通常用一個石柱來做
[00:11:47.000 --> 00:11:48.000]  他們通常用一個石柱來做
[00:11:48.000 --> 00:11:49.000]  他們通常用一個石柱來做
[00:11:49.000 --> 00:11:50.000]  他們通常用一個石柱來做
[00:11:50.000 --> 00:11:51.000]  他們通常用一個石柱來做
[00:11:51.000 --> 00:11:52.000]  他們通常用一個石柱來做
[00:11:52.000 --> 00:11:53.000]  他們通常用一個石柱來做
[00:11:53.000 --> 00:11:54.000]  他們通常用一個石柱來做
[00:11:54.000 --> 00:11:55.000]  他們通常用一個石柱來做
[00:11:55.000 --> 00:11:56.000]  他們通常用一個石柱來做
[00:11:56.000 --> 00:11:57.000]  他們通常用一個石柱來做
[00:11:57.000 --> 00:11:58.000]  他們通常用一個石柱來做
[00:11:58.000 --> 00:11:59.000]  他們通常用一個石柱來做
[00:11:59.000 --> 00:12:00.000]  他們通常用一個石柱來做
[00:12:00.000 --> 00:12:01.000]  他們通常用一個石柱來做
[00:12:01.000 --> 00:12:02.000]  他們通常用一個石柱來做
[00:12:02.000 --> 00:12:03.000]  他們通常用一個石柱來做
[00:12:03.000 --> 00:12:04.000]  他們通常用一個石柱來做
[00:12:04.000 --> 00:12:05.000]  他們通常用一個石柱來做
[00:12:05.000 --> 00:12:06.000]  他們通常用一個石柱來做
[00:12:06.000 --> 00:12:07.000]  他們通常用一個石柱來做
[00:12:07.000 --> 00:12:08.000]  他們通常用一個石柱來做
[00:12:08.000 --> 00:12:09.000]  他們通常用一個石柱來做
[00:12:09.000 --> 00:12:10.000]  他們通常用一個石柱來做
[00:12:10.000 --> 00:12:24.000]  他們通常用一個石柱來做
[00:12:24.000 --> 00:12:25.000]  他們通常用一個石柱來做
[00:12:25.000 --> 00:12:26.000]  他們通常用一個石柱來做
[00:12:26.000 --> 00:12:27.000]  他們通常用一個石柱來做
[00:12:27.000 --> 00:12:28.000]  他們通常用一個石柱來做
[00:12:28.000 --> 00:12:29.000]  他們通常用一個石柱來做
[00:12:29.000 --> 00:12:30.000]  他們通常用一個石柱來做
[00:12:30.000 --> 00:12:31.000]  他們通常用一個石柱來做
[00:12:31.000 --> 00:12:32.000]  他們通常用一個石柱來做
[00:12:32.000 --> 00:12:33.000]  他們通常用一個石柱來做
[00:12:33.000 --> 00:12:34.000]  他們通常用一個石柱來做
[00:12:34.000 --> 00:12:35.000]  他們通常用一個石柱來做
[00:12:35.000 --> 00:12:36.000]  他們通常用一個石柱來做
[00:12:36.000 --> 00:12:37.000]  他們通常用一個石柱來做
[00:12:37.000 --> 00:12:38.000]  他們通常用一個石柱來做
[00:12:38.000 --> 00:12:39.000]  他們通常用一個石柱來做
[00:12:39.000 --> 00:12:40.000]  他們通常用一個石柱來做
[00:12:40.000 --> 00:12:41.000]  他們通常用一個石柱來做
[00:12:41.000 --> 00:12:42.000]  他們通常用一個石柱來做
[00:12:42.000 --> 00:12:43.000]  他們通常用一個石柱來做
[00:12:43.000 --> 00:12:44.000]  他們通常用一個石柱來做
[00:12:44.000 --> 00:12:45.000]  他們通常用一個石柱來做
[00:12:45.000 --> 00:12:46.000]  他們通常用一個石柱來做
[00:12:46.000 --> 00:12:47.000]  他們通常用一個石柱來做
[00:12:47.000 --> 00:12:48.000]  他們通常用一個石柱來做
[00:12:48.000 --> 00:12:49.000]  他們通常用一個石柱來做
[00:12:49.000 --> 00:12:50.000]  他們通常用一個石柱來做
[00:12:50.000 --> 00:12:51.000]  他們通常用一個石柱來做
[00:12:51.000 --> 00:12:52.000]  他們通常用一個石柱來做
[00:12:52.000 --> 00:12:53.000]  他們通常用一個石柱來做
[00:12:53.000 --> 00:12:54.000]  他們通常用一個石柱來做
[00:12:54.000 --> 00:12:55.000]  他們通常用一個石柱來做
[00:12:55.000 --> 00:12:56.000]  他們通常用一個石柱來做
[00:12:56.000 --> 00:12:57.000]  他們通常用一個石柱來做
[00:12:57.000 --> 00:13:10.000]  他們通常用一個石柱來做
[00:13:10.000 --> 00:13:11.000]  他們通常用一個石柱來做
[00:13:11.000 --> 00:13:12.000]  他們通常用一個石柱來做
[00:13:12.000 --> 00:13:13.000]  他們通常用一個石柱來做
[00:13:13.000 --> 00:13:14.000]  他們通常用一個石柱來做
[00:13:14.000 --> 00:13:15.000]  他們通常用一個石柱來做
[00:13:15.000 --> 00:13:16.000]  他們通常用一個石柱來做
[00:13:16.000 --> 00:13:17.000]  他們通常用一個石柱來做
[00:13:17.000 --> 00:13:18.000]  他們通常用一個石柱來做
[00:13:18.000 --> 00:13:19.000]  他們通常用一個石柱來做
[00:13:19.000 --> 00:13:20.000]  他們通常用一個石柱來做
[00:13:20.000 --> 00:13:21.000]  他們通常用一個石柱來做
[00:13:21.000 --> 00:13:22.000]  他們通常用一個石柱來做
[00:13:22.000 --> 00:13:23.000]  他們通常用一個石柱來做
[00:13:23.000 --> 00:13:24.000]  他們通常用一個石柱來做
[00:13:24.000 --> 00:13:25.000]  他們通常用一個石柱來做
[00:13:25.000 --> 00:13:26.000]  他們通常用一個石柱來做
[00:13:26.000 --> 00:13:27.000]  他們通常用一個石柱來做
[00:13:27.000 --> 00:13:28.000]  他們通常用一個石柱來做
[00:13:28.000 --> 00:13:29.000]  他們通常用一個石柱來做
[00:13:29.000 --> 00:13:30.000]  他們通常用一個石柱來做
[00:13:30.000 --> 00:13:31.000]  他們通常用一個石柱來做
[00:13:31.000 --> 00:13:32.000]  他們通常用一個石柱來做
[00:13:32.000 --> 00:13:33.000]  他們通常用一個石柱來做
[00:13:33.000 --> 00:13:34.000]  他們通常用一個石柱來做
[00:13:34.000 --> 00:13:35.000]  他們通常用一個石柱來做
[00:13:35.000 --> 00:13:36.000]  他們通常用一個石柱來做
[00:13:36.000 --> 00:13:37.000]  他們通常用一個石柱來做
[00:13:37.000 --> 00:13:38.000]  他們通常用一個石柱來做
[00:13:38.000 --> 00:13:39.000]  他們通常用一個石柱來做
[00:13:39.000 --> 00:13:40.000]  他們通常用一個石柱來做
[00:13:40.000 --> 00:13:41.000]  他們通常用一個石柱來做
[00:13:41.000 --> 00:13:42.000]  他們通常用一個石柱來做
[00:13:42.000 --> 00:13:43.000]  他們通常用一個石柱來做
[00:13:43.000 --> 00:13:44.000]  他們通常用一個石柱來做
[00:13:44.000 --> 00:13:58.000]  他們通常用一個石柱來做
[00:14:15.000 --> 00:14:16.000]  最重要就是信心
[00:14:16.000 --> 00:14:17.000]  最重要就是信心
[00:14:17.000 --> 00:14:18.000]  最重要就是信心
[00:14:18.000 --> 00:14:19.000]  如果你想禱告要成功的話
[00:14:19.000 --> 00:14:20.000]  如果你想禱告要成功的話
[00:14:20.000 --> 00:14:21.000]  如果你想禱告要成功的話
[00:14:21.000 --> 00:14:22.000]  如果想神去應運的話
