
[00:00:00.000 --> 00:00:02.240]  很多時候當我們在復活節的時候
[00:03:40.720 --> 00:03:46.160]  祂是其中一個位格
[00:03:46.160 --> 00:03:48.880]  今天當我們肯定
[00:03:48.880 --> 00:03:52.160]  當我們再一次提醒我們自己
[00:03:52.160 --> 00:03:57.560]  耶穌基督祂是神的時候
[00:03:57.560 --> 00:03:59.200]  當我們有這樣的知識
[00:03:59.200 --> 00:04:01.960]  當我們有這樣的認知的時候
[00:04:01.960 --> 00:04:06.000]  其實這就說明我們和祂的關係
[00:04:06.000 --> 00:04:12.840]  而衍生的我們一種什麼樣的態度
[00:04:12.840 --> 00:04:16.640]  如果祂是神的話
[00:04:16.640 --> 00:04:19.600]  我們在祂的面前怎樣生活呢
[00:04:19.600 --> 00:04:21.200]  我們對祂
[00:04:21.200 --> 00:04:25.320]  我們應該是抱着一種什麼樣的態度
[00:04:25.320 --> 00:04:27.760]  來與祂相處呢
[00:04:27.760 --> 00:04:29.360]  因爲祂是神
[00:04:29.360 --> 00:04:32.680]  祂是我們的主
[00:04:32.680 --> 00:04:34.720]  當我們相信耶穌的時候
[00:04:34.720 --> 00:04:37.560]  我們不只是說我接受禰做我的救主
[00:04:37.560 --> 00:04:40.960]  我們更是承認禰就是我生命的主
[00:04:40.960 --> 00:04:43.520]  因爲祂是神
[00:04:43.520 --> 00:04:45.720]  祂創造我們
[00:04:45.720 --> 00:04:51.680]  當我們死在罪惡過犯當中的時候
[00:04:51.680 --> 00:04:55.600]  祂叫我們和耶穌基督一同活過來
[00:04:55.600 --> 00:05:00.200]  我們整個人生其實就是掌管在神的手裏面
[00:05:00.200 --> 00:05:04.080]  或者說神給過我們
[00:05:04.080 --> 00:05:06.360]  今天我們的生活
[00:05:06.360 --> 00:05:08.240]  給過我們今天的生命
[00:05:08.240 --> 00:05:12.880]  給過我們今天的存在
[00:05:12.880 --> 00:05:14.120]  所以我們經常說
[00:05:14.120 --> 00:05:17.840]  我們在神的面前是生活
[00:05:17.840 --> 00:05:19.800]  我們應該是在神的面前
[00:05:19.800 --> 00:05:25.640]  我們一同來敬拜神
[00:05:25.640 --> 00:05:28.800]  當我們再一次地肯定
[00:05:28.800 --> 00:05:34.400]  耶穌基督就是那位全能至高的主的時候
[00:05:34.400 --> 00:05:35.760]  我們就要問
[00:05:35.760 --> 00:05:43.840]  我們有沒有經常用這樣的心態來對待祂
[00:05:43.840 --> 00:05:52.160]  或者說我們常常是否有一種這樣的認知在我們的思想裏面
[00:05:52.160 --> 00:05:53.680]  我們有沒有尊祂爲神
[00:05:53.680 --> 00:05:56.280]  我們有沒有因爲祂是神的緣故
[00:05:56.280 --> 00:06:02.280]  我們的心態有所調節呢
[00:06:02.280 --> 00:06:07.040]  神是聖潔的
[00:06:07.040 --> 00:06:12.160]  所以我們也都需要聖潔
[00:06:12.160 --> 00:06:21.840]  神祂是掌管着我們整個人生的
[00:06:21.840 --> 00:06:29.520]  所以我們整個人生的經歷都是在神的一個全知裏面
[00:06:29.520 --> 00:06:33.000]  或者說我們所遭遇的任何事情
[00:06:33.000 --> 00:06:37.000]  好的、不好的
[00:06:37.000 --> 00:06:41.160]  開心的、不開心的
[00:06:41.160 --> 00:06:48.640]  都是神計劃所安排、所編定的
[00:06:48.640 --> 00:06:51.200]  我經常說這個不是宿命
[00:06:51.200 --> 00:07:02.280]  其實這是我們很清楚地知道我們自己現在實際上是在一個什麼樣的境況裏面
[00:07:02.280 --> 00:07:04.480]  有一個專欄作者
[00:07:04.480 --> 00:07:06.080]  他過去是信佛的
[00:07:06.080 --> 00:07:11.280]  但是一直以來對他整個人生的制御各樣
[00:07:11.280 --> 00:07:14.240]  是沒有辦法去解釋、去解決
[00:07:14.240 --> 00:07:17.840]  其實是在很艱難的生活當中
[00:07:17.840 --> 00:07:22.000]  應該是這一年多的時間裏面
[00:07:22.000 --> 00:07:27.560]  他忽然之間信了耶穌
[00:07:27.560 --> 00:07:30.160]  當然忽然這兩個字
[00:07:30.160 --> 00:07:32.560]  我們從聖經裏面可以看到
[00:07:32.560 --> 00:07:35.200]  總是神的工作纔是忽然的
[00:07:35.200 --> 00:07:38.000]  所以在五旬節聖靈降臨的時候
[00:07:38.000 --> 00:07:43.240]  忽然天上有火、石頭落在他身上
[00:07:43.240 --> 00:07:44.800]  他忽然信了耶穌
[00:07:44.800 --> 00:07:46.680]  但是當他信了耶穌之後
[00:07:46.680 --> 00:07:50.880]  他整個人的經歷是一個很大的改變
[00:07:50.880 --> 00:07:53.440]  最近我看了他的專欄
[00:07:53.440 --> 00:07:54.880]  他說了一句話
[00:07:54.880 --> 00:07:57.720]  他說其實很多好的事情
[00:07:57.720 --> 00:07:59.200]  導致我們看回來的時候
[00:07:59.200 --> 00:08:01.440]  我們就感恩了
[00:08:01.440 --> 00:08:03.560]  因爲這是神給過我們的
[00:08:03.560 --> 00:08:04.760]  不好的事情
[00:08:04.760 --> 00:08:06.840]  也是神給過我們的
[00:08:06.840 --> 00:08:08.760]  是在那裏磨練我們
[00:08:08.760 --> 00:08:12.520]  在那裏使我們更加堅強
[00:08:12.520 --> 00:08:20.520]  在那裏使我們更加看到神的一個智慧
[00:08:20.520 --> 00:08:25.440]  神的智慧有時候我們真的無法察覺
[00:08:25.440 --> 00:08:31.080]  今天當我們認識到神是我們的主的時候
[00:08:31.080 --> 00:08:33.160]  我們對我們的人生
[00:08:33.160 --> 00:08:35.800]  對我們的制御
[00:08:35.800 --> 00:08:39.640]  我們就會有很不同的看法
[00:08:39.640 --> 00:08:48.120]  就會有很不同的一個處理的態度
[00:08:48.120 --> 00:08:54.800]  當我思想今天要和大家說些什麼的時候
[00:08:54.800 --> 00:08:56.440]  當這節聖經出現
[00:08:56.440 --> 00:09:02.080]  當這個主題出現的時候
[00:09:02.080 --> 00:09:06.920]  就讓我想起贊爾利
[00:09:06.920 --> 00:09:11.960]  贊爾利他是一生都以神作爲他的神
[00:09:11.960 --> 00:09:14.680]  是他的主的一個人
[00:09:14.680 --> 00:09:17.360]  當然其實他那三個朋友都是一樣
[00:09:17.360 --> 00:09:20.560]  當我們看回贊爾利的時候
[00:09:20.560 --> 00:09:24.480]  第一章開始
[00:09:24.480 --> 00:09:29.760]  就是說到那時候猶太都被巴比倫滅了
[00:09:29.760 --> 00:09:35.800]  將其中一部分的人俘虜到巴比倫那裏
[00:09:35.800 --> 00:09:38.240]  那時候的一個習慣就是
[00:09:38.240 --> 00:09:42.080]  那些征服者會將被征服的國家
[00:09:42.080 --> 00:09:45.880]  或者是皇室的貴族
[00:09:45.880 --> 00:09:48.360]  有名望、有地位、有財富的人
[00:09:48.360 --> 00:09:52.000]  就會抓了一部分回去作爲人質
[00:09:52.000 --> 00:09:54.920]  就是讓你不要起飛腳
[00:09:54.920 --> 00:09:58.280]  讓你不要有任何對抗的行動
[00:09:58.280 --> 00:10:00.240]  作爲一種要挾
[00:10:00.240 --> 00:10:02.360]  但以你和他三個朋友
[00:10:02.360 --> 00:10:07.520]  也是在這樣的情況下被捕捉到巴比倫那裏
[00:10:07.520 --> 00:10:10.800]  第一章開始的時候就說
[00:10:10.800 --> 00:10:13.080]  當時他們去到巴比倫
[00:10:13.080 --> 00:10:15.600]  其實他們雖然慘了
[00:10:15.600 --> 00:10:16.680]  作爲俘虜
[00:10:16.680 --> 00:10:23.000]  但是也有一個似乎很美好的前途等着他們
[00:10:23.000 --> 00:10:25.800]  就是他們被皇帝看中了
[00:10:25.800 --> 00:10:28.120]  就準備訓練他們
[00:10:28.120 --> 00:10:36.520]  將來就成爲巴比倫國家裏面的一些高級官員
[00:10:36.520 --> 00:10:39.240]  甚至連名字都改了
[00:10:39.240 --> 00:10:44.920]  將他們的希伯來名全部改成巴比倫人的文字的名字
[00:10:44.920 --> 00:10:48.040]  而且很看重他們
[00:10:48.040 --> 00:10:50.560]  所以在訓練的期間
[00:10:50.560 --> 00:10:55.760]  就將皇帝喫的東西都給一份給他們喫
[00:10:55.760 --> 00:10:58.840]  就是說他們還有特別餐食的
[00:10:58.840 --> 00:11:01.400]  要保證他們身體健康
[00:11:01.400 --> 00:11:07.920]  保證他們可以有好的生活種種來訓練
[00:11:07.920 --> 00:11:10.360]  就是在這樣的環境裏面
[00:11:10.360 --> 00:11:11.680]  如果我們一直看下去
[00:11:11.680 --> 00:11:16.560]  但以你不接受這樣的環境
[00:11:16.560 --> 00:11:19.640]  他也不覺得應該要這樣
[00:11:19.640 --> 00:11:21.720]  或者說在這些壓迫裏面
[00:11:21.720 --> 00:11:30.680]  看着別人洗腦,看着別人想將你改變成巴比倫人的時候
[00:11:30.680 --> 00:11:34.080]  又遇到這樣的機會
[00:11:34.080 --> 00:11:36.200]  其實是一個很大的掙扎
[00:11:36.200 --> 00:11:38.960]  或者說也是一個很大的決定
[00:11:38.960 --> 00:11:41.360]  究竟我應該要怎樣呢
[00:11:41.360 --> 00:11:45.160]  在第一章第八節那裏
[00:11:45.160 --> 00:11:47.200]  就提到一個這樣的說話
[00:11:47.200 --> 00:11:52.560]  但以你定義不如黃的膳和黃的酒來佔污自己
[00:11:52.560 --> 00:11:58.160]  所以他就向太監長提出了這樣的提議
[00:11:58.160 --> 00:12:04.800]  他說我都不想喫皇帝給過我的東西了
[00:12:04.800 --> 00:12:12.240]  我就想只是喫一些菜蔬、喫素
[00:12:12.240 --> 00:12:14.040]  太監長說不行哦
[00:12:14.040 --> 00:12:16.080]  如果你喫了就減肥
[00:12:16.080 --> 00:12:19.080]  身體不好皇帝責怪我
[00:12:19.080 --> 00:12:20.680]  那我就人頭落地
[00:12:20.680 --> 00:12:21.760]  不行的
[00:12:21.760 --> 00:12:26.120]  但是你說你給我十天時間試一下我
[00:12:26.120 --> 00:12:27.400]  長話短說
[00:12:27.400 --> 00:12:29.200]  十天過了之後
[00:12:29.200 --> 00:12:32.160]  太監長看到他還是肥肥白白
[00:12:32.160 --> 00:12:33.920]  還是很健康、很活潑
[00:12:33.920 --> 00:12:36.040]  於是就容許他這樣做
[00:12:36.040 --> 00:12:38.960]  就在這裏開始之後
[00:12:38.960 --> 00:12:44.680]  因爲但以你定義不如黃的膳和黃的酒來佔污自己
[00:12:44.680 --> 00:12:51.880]  我看他就是因爲知道他所侍奉的是怎樣的一位神
[00:12:51.880 --> 00:12:56.160]  因爲他知道神就是他的主
[00:12:56.160 --> 00:12:59.960]  所以他就不想有其他的東西
[00:12:59.960 --> 00:13:04.520]  纏雜在他的生命裏
[00:13:04.520 --> 00:13:07.720]  我們看到以後時代的發展就是
[00:13:07.720 --> 00:13:12.480]  第二章當他已經開始接受完訓練
[00:13:12.480 --> 00:13:17.040]  剛剛好皇帝又發了一個很奇怪的夢
[00:13:17.040 --> 00:13:18.440]  沒有人懂得解釋
[00:13:18.440 --> 00:13:20.320]  他就去解釋
[00:13:20.320 --> 00:13:24.160]  於是就在這樣的情境下
[00:13:24.160 --> 00:13:25.960]  尼泊爾格尼撒王就發現
[00:13:25.960 --> 00:13:29.480]  你的神是挺好的
[00:13:29.480 --> 00:13:33.080]  能夠解釋我的夢
[00:13:33.080 --> 00:13:34.760]  其他人都解釋不了
[00:13:34.760 --> 00:13:38.040]  是有智慧、有能力的神
[00:13:38.040 --> 00:13:39.480]  當然到了第三章的時候
[00:13:39.480 --> 00:13:41.760]  我們看到尼泊爾格尼撒王
[00:13:41.760 --> 00:13:46.480]  可能是因爲範爾利解釋了這個是金頭
[00:13:46.480 --> 00:13:47.880]  然後是銀帛
[00:13:47.880 --> 00:13:50.400]  一直下去的這麼大的像
[00:13:50.400 --> 00:13:53.920]  很巧妙地說到巴比倫是最強盛的國
[00:13:53.920 --> 00:13:58.400]  但是以後的歷史發展...的時候
[00:13:58.400 --> 00:14:04.240]  尼泊爾格尼撒就覺得需要有一些表示
[00:14:04.240 --> 00:14:08.360]  就做了一個金像
[00:14:08.360 --> 00:14:10.480]  不僅做了一個金像
[00:14:10.480 --> 00:14:16.080]  還要所有的人向這個金像跪拜
[00:14:16.080 --> 00:14:18.120]  還爲這個金像
[00:14:18.120 --> 00:14:19.560]  我們《和合本聖經》說
[00:14:19.560 --> 00:14:21.560]  行開光之禮
[00:14:21.560 --> 00:14:24.200]  我們中國人就知道什麼叫開光
[00:14:24.200 --> 00:14:25.680]  就是獻給神的
[00:14:25.680 --> 00:14:30.000]  神靈就會落到那個像那裏
[00:14:30.000 --> 00:14:34.320]  就等於我們在泰國的人買的觀音像
[00:14:34.320 --> 00:14:36.560]  這些是開了光的
[00:14:36.560 --> 00:14:40.520]  就是說這些是有神靈在那裏的
[00:14:40.520 --> 00:14:45.320]  這個像在他來看就是神幫助他
[00:14:45.320 --> 00:14:47.440]  撫佑他的
[00:14:47.440 --> 00:14:49.600]  要所有的人都要去敬拜
[00:14:49.600 --> 00:14:51.440]  當然在一個這樣的環境
[00:14:51.440 --> 00:14:55.640]  在一個敬拜多神的國家
[00:14:55.640 --> 00:14:57.560]  拜多一個沒問題
[00:14:57.560 --> 00:15:00.520]  但是範爾利那三個朋友
[00:15:00.520 --> 00:15:02.440]  不知道範爾利去了哪裏
[00:15:02.440 --> 00:15:09.720]  但是他那三個朋友卻不肯去拜這個像
[00:15:09.720 --> 00:15:11.160]  範爾利說如果你不拜
[00:15:11.160 --> 00:15:16.560]  就要怎樣怎樣怎樣要死的
[00:15:16.560 --> 00:15:19.520]  他說我知道我的神必定能夠救我
[00:15:19.520 --> 00:15:22.840]  既然我對他有這樣的尊敬
[00:15:22.840 --> 00:15:24.360]  既然我因爲他是神
[00:15:24.360 --> 00:15:26.360]  我不想被其他的神
[00:15:26.360 --> 00:15:27.840]  我不想敬拜其他的神
[00:15:27.840 --> 00:15:29.760]  去玷污我們自己
[00:15:29.760 --> 00:15:31.240]  正如昔日
[00:15:31.240 --> 00:15:32.680]  早幾年
[00:15:32.680 --> 00:15:36.960]  我們不厭王的酒和王的善
[00:15:36.960 --> 00:15:38.320]  來去玷污我們一樣
[00:15:38.320 --> 00:15:43.280]  今天我都不會拜這個金像
[00:15:43.280 --> 00:15:45.040]  我相信我這樣做
[00:15:45.040 --> 00:15:46.800]  神是願納的
[00:15:46.800 --> 00:15:50.880]  神是會幫我渡過這個危機的
[00:15:50.880 --> 00:15:52.000]  請留意
[00:15:52.000 --> 00:15:53.000]  在那裏他說
[00:15:53.000 --> 00:15:55.200]  「即或不然」
[00:15:55.200 --> 00:15:57.320]  死就死了
[00:15:57.320 --> 00:16:00.360]  他是有一個很堅決的態度
[00:16:00.360 --> 00:16:01.760]  他是有他的底線
[00:16:01.760 --> 00:16:06.280]  我就是要專心地向着我的神
[00:16:06.280 --> 00:16:09.480]  今天當我們在復活節的時候
[00:16:09.480 --> 00:16:10.880]  我們紀念耶穌基督復活節
[00:16:10.880 --> 00:16:13.760]  我們知道祂是神的時候
[00:16:13.760 --> 00:16:15.440]  我們再一次地被提醒
[00:16:15.440 --> 00:16:16.640]  我們得到提醒
[00:16:16.640 --> 00:16:19.760]  耶穌基督就是神之最高的神
[00:16:19.760 --> 00:16:20.920]  我們有沒有問
[00:16:20.920 --> 00:16:23.440]  我們對祂是怎樣的呢?
[00:16:23.440 --> 00:16:28.000]  我們有沒有將祂看成爲神來看待呢?
[00:16:28.000 --> 00:16:32.120]  當我們以祂爲神的時候
[00:16:32.120 --> 00:16:33.720]  我們的行爲
[00:16:33.720 --> 00:16:35.040]  我們的表現
[00:16:35.040 --> 00:16:37.440]  又是否相稱呢?
[00:16:37.440 --> 00:16:40.800]  但以你和祂的三個朋友
[00:16:40.800 --> 00:16:41.800]  稍後我們看到
[00:16:41.800 --> 00:16:43.600]  但以你都是一樣
[00:16:43.600 --> 00:16:46.000]  在這些關頭裏面
[00:16:46.000 --> 00:16:48.000]  在這個抉擇當中
[00:16:48.000 --> 00:16:52.120]  他仍舊是以神爲先的
[00:16:52.120 --> 00:16:56.360]  他是沒有考慮過自己
[00:16:56.360 --> 00:16:59.200]  沒有考慮自己的利益
[00:16:59.200 --> 00:17:00.960]  沒有考慮自己的安危
[00:17:00.960 --> 00:17:02.560]  最重要的是什麼呢?
[00:17:02.560 --> 00:17:06.120]  神得到榮耀
[00:17:06.120 --> 00:17:09.640]  神被我尊崇
[00:17:09.640 --> 00:17:11.680]  以至其他的人
[00:17:11.680 --> 00:17:16.920]  也因此認識我所尊崇的神
[00:17:16.920 --> 00:17:18.320]  各位聽衆姐妹
[00:17:18.320 --> 00:17:24.040]  今天當我們知道
[00:17:24.040 --> 00:17:25.000]  當我們承認
[00:17:25.000 --> 00:17:27.760]  耶穌基督就是神的時候
[00:17:27.760 --> 00:17:31.400]  祂就是至高傳恆者的時候
[00:17:31.400 --> 00:17:34.520]  我們
[00:17:34.520 --> 00:17:36.720]  是否以祂相同
[00:17:36.720 --> 00:17:46.520]  相應的身份應有的態度來對祂呢?
[00:17:46.520 --> 00:17:50.000]  但以你和祂的三個朋友
[00:17:50.000 --> 00:17:52.520]  他們的一些行爲
[00:17:52.520 --> 00:17:54.080]  他們的表現
[00:17:54.080 --> 00:17:57.080]  他們以神爲主
[00:17:57.080 --> 00:18:00.840]  他們專一地向神
[00:18:00.840 --> 00:18:03.560]  稍後
[00:18:03.560 --> 00:18:06.400]  到隔了幾十年了
[00:18:06.400 --> 00:18:10.040]  另外一個皇帝接縱
[00:18:10.040 --> 00:18:12.560]  做巴比倫王
[00:18:12.560 --> 00:18:15.560]  又受到周圍的人
[00:18:15.560 --> 00:18:20.320]  那個殘忍、重寵
[00:18:20.320 --> 00:18:21.400]  因爲我相信
[00:18:21.400 --> 00:18:25.160]  但以你和祂的三個朋友
[00:18:25.160 --> 00:18:26.840]  在但以你那裏
[00:18:26.840 --> 00:18:29.000]  可以去到這樣的地位
[00:18:29.000 --> 00:18:30.560]  肯定很多人妒忌
[00:18:30.560 --> 00:18:35.520]  也肯定很多人想陷害祂
[00:18:35.520 --> 00:18:36.960]  所以在第六章的時候
[00:18:36.960 --> 00:18:41.480]  就有人向皇帝獻計
[00:18:41.480 --> 00:18:42.920]  就說
[00:18:42.920 --> 00:18:43.680]  王啊
[00:18:43.680 --> 00:18:46.040]  你應該要下一條命令
[00:18:46.040 --> 00:18:48.080]  在舉國上下
[00:18:48.080 --> 00:18:48.960]  所有的人
[00:18:48.960 --> 00:18:52.440]  都要一天三次地向你跪拜
[00:18:52.440 --> 00:18:55.520]  但是不準向其他的神
[00:18:55.520 --> 00:19:00.360]  其他的人來跪拜、祈禱等等
[00:19:00.360 --> 00:19:01.760]  如果不是的話
[00:19:01.760 --> 00:19:07.200]  就要扔他到獅子坑裏
[00:19:07.200 --> 00:19:09.080]  但以你
[00:19:09.080 --> 00:19:13.080]  當他知道這個命令的時候
[00:19:13.080 --> 00:19:14.000]  他應該知道
[00:19:14.000 --> 00:19:18.320]  因爲當時他已經是全國一人之下
[00:19:18.320 --> 00:19:23.400]  萬人之上的高官
[00:19:23.400 --> 00:19:25.400]  在第六章聖經怎麼說
[00:19:25.400 --> 00:19:27.960]  他應該回到他家裏
[00:19:27.960 --> 00:19:30.760]  一天三次地跪下
[00:19:30.760 --> 00:19:33.720]  向耶路撒冷祈禱
[00:19:33.720 --> 00:19:35.920]  像素常一樣
[00:19:35.920 --> 00:19:37.000]  換言之就是說
[00:19:37.000 --> 00:19:40.280]  他其實一直都是這樣做的
[00:19:40.280 --> 00:19:42.920]  一直都是跪下
[00:19:42.920 --> 00:19:45.920]  向着耶路撒冷的方向祈禱
[00:19:45.920 --> 00:19:48.120]  他心裏紀念他的故鄉
[00:19:48.120 --> 00:19:52.760]  他的心是記掛着他那個
[00:19:52.760 --> 00:19:54.520]  或者說
[00:19:54.520 --> 00:20:00.040]  故鄉那個聖殿所代表的神
[00:20:00.040 --> 00:20:04.920]  他沒有因爲皇帝這個命令
[00:20:04.920 --> 00:20:07.480]  他有所萎縮
[00:20:07.480 --> 00:20:10.880]  他有所放棄
[00:20:10.880 --> 00:20:12.080]  或者是妥協
[00:20:12.080 --> 00:20:16.240]  他仍舊是一天三次地跪下
[00:20:16.240 --> 00:20:18.400]  向着耶路撒冷祈禱
[00:20:18.400 --> 00:20:20.000]  像素常一樣
[00:20:20.000 --> 00:20:25.200]  他一直都是這樣做的
[00:20:25.200 --> 00:20:28.920]  我想他一直都是素常一樣
[00:20:28.920 --> 00:20:31.120]  是一個很重要的因素
[00:20:31.120 --> 00:20:32.920]  或者說我們作爲基督徒
[00:20:32.920 --> 00:20:37.080]  我們今天想堅持
[00:20:37.080 --> 00:20:43.480]  想過一個神認爲是合格的生活
[00:20:43.480 --> 00:20:45.880]  就是那一份堅持
[00:20:45.880 --> 00:20:49.760]  就是那一份我們同神保持着
[00:20:49.760 --> 00:20:51.720]  一個密切的關係
[00:20:51.720 --> 00:20:52.880]  像素常一樣
[00:20:52.880 --> 00:20:55.320]  我看不是習慣這麼簡單
[00:20:55.320 --> 00:20:56.560]  如果我們基督徒
[00:20:56.560 --> 00:20:58.080]  很多事情做着做着
[00:20:58.080 --> 00:21:00.400]  做出成爲習慣的話
[00:21:00.400 --> 00:21:03.120]  可能我們就是法利塞人
[00:21:03.120 --> 00:21:04.880]  可能我們只是有口無心
[00:21:04.880 --> 00:21:09.840]  我們已經不知道自己在做些什麼
[00:21:09.840 --> 00:21:12.240]  但是素常一樣就是說
[00:21:12.240 --> 00:21:15.480]  這個是他的生活的一部分
[00:21:15.480 --> 00:21:20.560]  他不斷地透過祈禱
[00:21:20.560 --> 00:21:21.680]  一天三次
[00:21:21.680 --> 00:21:23.360]  或者說定時的
[00:21:23.360 --> 00:21:26.160]  有規律的祈禱
[00:21:26.160 --> 00:21:31.840]  有規律的保持着和神的相交
[00:21:31.840 --> 00:21:33.080]  去提醒自己
[00:21:33.080 --> 00:21:36.120]  我是屬於神的
[00:21:36.120 --> 00:21:38.760]  他告訴自己
[00:21:38.760 --> 00:21:42.760]  神也因此告訴他
[00:21:42.760 --> 00:21:44.720]  你是屬於我的
[00:21:44.720 --> 00:21:50.840]  你的身份是很不一樣的
[00:21:50.840 --> 00:21:52.120]  兄弟姐妹
[00:21:52.120 --> 00:21:55.080]  我們過聖潔的生活
[00:21:55.080 --> 00:21:56.280]  當然
[00:21:56.280 --> 00:22:00.000]  聖靈會給力量於我們
[00:22:00.000 --> 00:22:02.040]  但更重要的就是說
[00:22:02.040 --> 00:22:04.040]  我們的心態
[00:22:04.040 --> 00:22:06.440]  我們的意識
[00:22:06.440 --> 00:22:11.160]  如果我們只靠聖靈給能力於我們
[00:22:11.160 --> 00:22:14.520]  事實
[00:22:14.520 --> 00:22:17.640]  如果我們根本上忘記神
[00:22:17.640 --> 00:22:20.760]  我們根本上都不感覺到
[00:22:20.760 --> 00:22:24.200]  我們在神的面前生活的時候
[00:22:24.200 --> 00:22:31.480]  我們又怎麼會去求聖靈幫助我們呢?
[00:22:31.480 --> 00:22:33.240]  所以是意識的問題
