
[00:00:00.000 --> 00:00:02.120]  各位頂禎會平安
[00:04:39.640 --> 00:04:43.000]  居魯士的右手上帝曾經參附
[00:04:43.000 --> 00:04:44.320]  什麼意思呢?
[00:04:44.320 --> 00:04:46.560]  就是上帝賜給他力量
[00:04:46.560 --> 00:04:50.520]  讓他在列國的面前所向無敵
[00:04:50.520 --> 00:04:55.520]  因為上帝讓列國降服在居魯士的面前
[00:04:55.520 --> 00:04:58.680]  聖經說列王的腰帶上帝鬆開
[00:04:58.680 --> 00:05:00.560]  腰帶是力量的意思
[00:05:00.560 --> 00:05:02.840]  在居魯士的面前
[00:05:02.840 --> 00:05:07.480]  每一個君王都能夠站立得住
[00:05:07.480 --> 00:05:12.280]  上帝使眾國的城門在居魯士的面前敞開
[00:05:12.280 --> 00:05:13.560]  不得關閉
[00:05:13.560 --> 00:05:14.800]  大家都知道
[00:05:14.800 --> 00:05:16.400]  如果有機會去過外國
[00:05:16.400 --> 00:05:18.440]  或者我們去國內
[00:05:18.440 --> 00:05:22.120]  以前我們有個城牆保護我們裏面的居民
[00:05:22.120 --> 00:05:23.760]  有護城河
[00:05:23.760 --> 00:05:27.640]  但當這個城門敞開的話
[00:05:27.640 --> 00:05:33.960]  就是說沒有一個國家能夠抵得住居魯士的攻擊
[00:05:33.960 --> 00:05:34.800]  第二節
[00:05:34.800 --> 00:05:39.360]  神在居魯士的前面行修平一切的崎嶇
[00:05:39.360 --> 00:05:41.840]  就算是有財力
[00:05:41.840 --> 00:05:43.440]  因為聖經裏面告訴我們
[00:05:43.440 --> 00:05:44.760]  同門鐵山
[00:05:44.760 --> 00:05:48.520]  有財力的國家才可以將他們的門
[00:05:48.520 --> 00:05:51.120]  用鐵器來製造
[00:05:51.120 --> 00:05:54.360]  並且將暗中的財物和寶藏
[00:05:54.360 --> 00:05:59.280]  都給了居魯士
[00:05:59.280 --> 00:06:01.760]  不過經文兩次提到
[00:06:01.760 --> 00:06:05.160]  居魯士是不認識耶和華的
[00:06:05.160 --> 00:06:06.760]  第三節指出
[00:06:06.760 --> 00:06:09.280]  如果居魯士自己有自省能力的話
[00:06:09.280 --> 00:06:11.760]  他必然知道他所得到的一切
[00:06:11.760 --> 00:06:13.840]  不是靠自己的能力
[00:06:13.840 --> 00:06:17.960]  而是耶和華以色列的上帝去幫助他
[00:06:17.960 --> 00:06:23.720]  為什麼上帝要揀選一個外邦的君王呢?
[00:06:23.720 --> 00:06:27.640]  揀選一個不認識他的君王呢?
[00:06:27.640 --> 00:06:30.160]  正如上帝早前在聖經裏面告訴我們
[00:06:30.160 --> 00:06:32.760]  他不單止揀選居魯士
[00:06:32.760 --> 00:06:35.360]  他揀選亞述的君王
[00:06:35.360 --> 00:06:37.640]  巴比倫的君王
[00:06:37.640 --> 00:06:43.560]  這些原因是因為上帝所愛的雅各以色列
[00:06:43.560 --> 00:06:46.640]  以及一眾阿伯拉罕的後裔
[00:06:46.640 --> 00:06:51.600]  上帝去選擇這些外邦的君王
[00:06:51.600 --> 00:06:56.000]  為了去做上帝要做的拔出
[00:06:56.000 --> 00:07:01.240]  拆毀重建他的選民的工作
[00:07:01.240 --> 00:07:04.240]  第五節第七節帶出一個很重要的訊息
[00:07:04.240 --> 00:07:06.240]  上帝是獨一的真神
[00:07:06.240 --> 00:07:08.560]  除他以外
[00:07:08.560 --> 00:07:12.280]  沒有別的神明或者是力量
[00:07:12.280 --> 00:07:14.680]  以往列國都相信
[00:07:14.680 --> 00:07:18.080]  各個國家有個別敬拜的神明
[00:07:18.080 --> 00:07:20.840]  人在世間去爭戰
[00:07:20.840 --> 00:07:23.800]  天上的神明都在打仗
[00:07:23.800 --> 00:07:26.320]  為什麼我的國家可以打贏你的國家
[00:07:26.320 --> 00:07:28.840]  或者我的民族可以打贏你的民族呢?
[00:07:28.840 --> 00:07:32.000]  是因為我所信奉的神明
[00:07:32.000 --> 00:07:34.840]  戰勝我們敵對國的神明
[00:07:34.840 --> 00:07:37.560]  這是以前的人所相信的
[00:07:37.560 --> 00:07:39.680]  耶和華在此強調
[00:07:39.680 --> 00:07:41.200]  除了祂以外
[00:07:41.200 --> 00:07:45.200]  沒有其他神明或者是力量
[00:07:45.200 --> 00:07:47.040]  耶和華做光
[00:07:47.040 --> 00:07:48.640]  又做暗
[00:07:48.640 --> 00:07:50.040]  祂施平安
[00:07:50.040 --> 00:07:51.840]  也講災禍
[00:07:51.840 --> 00:07:53.400]  造成這一切
[00:07:53.400 --> 00:07:55.080]  造成這一切
[00:07:55.080 --> 00:07:57.440]  都是耶和華
[00:07:57.440 --> 00:07:59.640]  耶和華上帝是掌管一切
[00:07:59.640 --> 00:08:04.880]  包括不認識他的列國民族和君王
[00:08:04.880 --> 00:08:07.320]  在上帝耳法所書一章十一至十四節
[00:08:07.320 --> 00:08:10.240]  確認耶和華上帝是一位隨己意
[00:08:10.240 --> 00:08:12.000]  隨自己的意思下
[00:08:12.000 --> 00:08:14.240]  虛行萬事的上帝
[00:08:14.240 --> 00:08:15.240]  而上帝所做的一切
[00:08:15.240 --> 00:08:18.840]  目的只是要讓他的子民得到救贖
[00:08:18.840 --> 00:08:20.800]  不過我更相信
[00:08:20.800 --> 00:08:23.280]  耶和華上帝的心意是讓大地
[00:08:23.280 --> 00:08:25.480]  無論認不認識祂的人民
[00:08:25.480 --> 00:08:27.600]  得到最大的幸福
[00:08:27.600 --> 00:08:30.600]  而祂的安排在人世間的內容中
[00:08:30.600 --> 00:08:32.480]  有光明
[00:08:32.480 --> 00:08:33.960]  有黑暗
[00:08:33.960 --> 00:08:36.080]  有平安也有災禍
[00:08:36.080 --> 00:08:37.400]  在另一本聖經的翻譯
[00:08:37.400 --> 00:08:40.600]  更提到神會次孝和諧
[00:08:40.600 --> 00:08:43.280]  也會造作紛爭
[00:08:43.280 --> 00:08:51.120]  如果我們相信上帝掌管一切
[00:08:51.120 --> 00:08:52.960]  我不知道我們的選擇
[00:08:52.960 --> 00:08:55.200]  會不會不一樣呢?
[00:08:55.200 --> 00:08:57.520]  在面對香港這個狀況下
[00:08:57.520 --> 00:09:02.240]  又或者在面對生命給你的挑戰當中
[00:09:02.240 --> 00:09:06.600]  當你相信上帝掌管一切的時候
[00:09:06.600 --> 00:09:11.760]  不知道你的情緒會不會很不一樣呢?
[00:09:11.760 --> 00:09:15.840]  會不會是你能夠用上帝所賜給你的平安
[00:09:15.840 --> 00:09:20.720]  去替代了驚惶和憂慮呢?
[00:09:20.720 --> 00:09:24.680]  上帝在掌權是什麼意思呢?
[00:09:24.680 --> 00:09:25.400]  經文告訴我們
[00:09:25.400 --> 00:09:28.720]  不單光明美好的事來自上帝
[00:09:28.720 --> 00:09:29.680]  經文更加強調
[00:09:29.680 --> 00:09:32.240]  無論是黑暗、邪惡的勢力
[00:09:32.240 --> 00:09:34.120]  邪惡的力量
[00:09:34.120 --> 00:09:36.280]  甚至災禍
[00:09:36.280 --> 00:09:39.240]  我們所不喜歡遇上的艱難、困苦
[00:09:39.240 --> 00:09:42.400]  災禍、挫折、失敗
[00:09:42.400 --> 00:09:46.000]  其實都來自上帝
[00:09:46.000 --> 00:09:48.320]  無論你認為是什麼原因
[00:09:48.320 --> 00:09:52.200]  是什麼人物去讓你陷入困境
[00:09:52.200 --> 00:09:54.680]  其實都有上帝在背後的准許
[00:09:54.680 --> 00:09:56.240]  甚至經文強調
[00:09:56.240 --> 00:09:59.440]  是上帝賜給你的
[00:09:59.440 --> 00:10:01.600]  目的是為我們和其他人
[00:10:01.600 --> 00:10:05.280]  甚至整個大地的好處
[00:10:05.280 --> 00:10:07.160]  當你聽到林牧師這樣說的時候
[00:10:07.160 --> 00:10:11.640]  不知道你心裏有什麼感覺呢?
[00:10:11.640 --> 00:10:13.440]  真的這個熱烈的理念
[00:10:13.440 --> 00:10:18.280]  很難讓人去接受和信服
[00:10:18.280 --> 00:10:20.120]  特別當我們落在不如意
[00:10:20.120 --> 00:10:21.800]  受煩和困苦的當中
[00:10:21.800 --> 00:10:23.720]  我們很自然會問
[00:10:23.720 --> 00:10:25.440]  上帝啊
[00:10:25.440 --> 00:10:28.440]  你為什麼要我受苦呢?
[00:10:28.440 --> 00:10:29.800]  上帝啊
[00:10:29.800 --> 00:10:32.560]  為什麼你沉默不語呢?
[00:10:32.560 --> 00:10:35.880]  上帝你的拯救為什麼遲遲未來
[00:10:35.880 --> 00:10:38.440]  要我在這裏受苦呢?
[00:10:38.440 --> 00:10:42.240]  我們甚至會懷疑上帝是不是存在的
[00:10:42.240 --> 00:10:45.080]  更可能你會相信尼采所說
[00:10:45.080 --> 00:10:48.120]  上帝已經死了
[00:10:48.120 --> 00:10:49.400]  所以我鼓勵各位弟兄姐妹
[00:10:49.400 --> 00:10:53.880]  如果你在落在不如意的狀況下
[00:10:53.880 --> 00:10:56.600]  你更加要問上帝
[00:10:56.600 --> 00:10:59.640]  上帝你想我怎樣呢?
[00:10:59.640 --> 00:11:02.360]  上帝你究竟透過這個處境
[00:11:02.360 --> 00:11:05.000]  你想我學習些什麼呢?
[00:11:05.000 --> 00:11:08.680]  上帝你想我了解明白些什麼呢?
[00:11:08.680 --> 00:11:11.840]  是不是你想我改變我生活的模式
[00:11:11.840 --> 00:11:15.120]  我對生命的態度呢?
[00:11:15.120 --> 00:11:18.000]  上帝是不是你在修剪我呢?
[00:11:18.000 --> 00:11:19.000]  就像聖經所說
[00:11:19.000 --> 00:11:22.200]  你正在修剪我這一枝葡萄枝子
[00:11:22.200 --> 00:11:25.160]  以致我更加能夠結果致呢?
[00:11:25.160 --> 00:11:28.480]  以致我的生命更豐盛呢?
[00:11:28.480 --> 00:11:32.080]  是不是上帝你想我更上一層樓
[00:11:32.080 --> 00:11:37.000]  去到信仰生命更加深的地大層次呢?
[00:11:37.000 --> 00:11:41.800]  抑或是上帝你想我離開安書區
[00:11:41.800 --> 00:11:45.840]  成為你上帝你卓越的左右手
[00:11:45.840 --> 00:11:48.600]  和你同工 成就上帝你為大地
[00:11:48.600 --> 00:11:50.960]  為全人類的幸福更美好的心意
[00:11:50.960 --> 00:11:53.640]  我要去努力呢?
[00:11:53.640 --> 00:11:56.400]  中國人有句說話我相信大家都聽過
[00:11:56.400 --> 00:11:59.640]  他說「天將降大任於斯人也
[00:11:59.640 --> 00:12:03.800]  必先苦其心志 傲其筋骨」
[00:12:03.800 --> 00:12:07.040]  當我回想我過往的日子的時候
[00:12:07.040 --> 00:12:10.600]  我成長得最快的時候
[00:12:10.600 --> 00:12:13.440]  就是我覺得最痛苦的時刻
[00:12:13.440 --> 00:12:16.880]  當然我經常跟上帝說
[00:12:16.880 --> 00:12:18.600]  雖然現在是這麼好
[00:12:18.600 --> 00:12:19.920]  但如果你讓我選擇
[00:12:19.920 --> 00:12:23.320]  我都不想去這麼痛苦的狀況
[00:12:23.320 --> 00:12:25.400]  這是人性
[00:12:25.400 --> 00:12:29.480]  所以我們經常在安書區裡面不想出來
[00:12:29.480 --> 00:12:30.560]  我們更加聽過
[00:12:30.560 --> 00:12:36.440]  橄欖要經過壓和擠壓
[00:12:36.440 --> 00:12:40.760]  它才能夠生出上好的橄欖油
[00:12:40.760 --> 00:12:43.920]  當然牧師這句說話你不要拿來誤用
[00:12:43.920 --> 00:12:48.200]  不是讓你去壓榨其他人的藉口
[00:12:48.200 --> 00:12:50.320]  上帝選中你
[00:12:50.320 --> 00:12:52.360]  因為祂愛你
[00:12:52.360 --> 00:12:54.320]  祂更加會像對待居祿士一樣
[00:12:54.320 --> 00:12:56.920]  會在你的右手去攙扶你
[00:12:56.920 --> 00:12:59.200]  賜給你力量幫助你
[00:12:59.200 --> 00:13:00.760]  讓你在這個階段
[00:13:00.760 --> 00:13:01.840]  在這個過程裡面
[00:13:01.840 --> 00:13:03.600]  你所需要的一切
[00:13:03.600 --> 00:13:06.240]  祂一定會賜給你
[00:13:06.240 --> 00:13:10.160]  我更加相信其實我們每一個上帝的門徒
[00:13:10.160 --> 00:13:14.880]  每一個認真的上帝門徒
[00:13:14.880 --> 00:13:18.560]  你都會在生命的不同階段裡面
[00:13:18.560 --> 00:13:23.080]  去經驗上帝很嚴峻的訓練
[00:13:23.080 --> 00:13:25.480]  我不知道大家有沒有說過這句話
[00:13:25.480 --> 00:13:30.000]  「鑊鑊新鮮 鑊鑊甘」
[00:13:30.000 --> 00:13:34.280]  不過你沒有缺乏的就是上帝的恩典會與你同在
[00:13:34.280 --> 00:13:35.440]  在這個過程裡面
[00:13:35.440 --> 00:13:39.520]  只要你不要放棄 不要離場
[00:13:39.520 --> 00:13:41.080]  我敢擔保
[00:13:41.080 --> 00:13:43.520]  你一定會像若伯那樣
[00:13:43.520 --> 00:13:46.680]  能夠親眼看到上帝
[00:13:46.680 --> 00:13:47.920]  經驗祂的真實
[00:13:47.920 --> 00:13:49.800]  再不是去封聞
[00:13:49.800 --> 00:13:52.600]  而是你親身與上帝的經歷
[00:13:52.600 --> 00:13:57.000]  知道確確實實祂是真實的
[00:13:57.000 --> 00:13:59.600]  所以當我回想昨天這套戲的時候
[00:13:59.600 --> 00:14:01.080]  我去問自己一個問題
[00:14:01.080 --> 00:14:03.760]  為什麼人們在這麼艱難的過程裡面
[00:14:03.760 --> 00:14:07.600]  他仍然會持守他的信仰呢?
[00:14:07.600 --> 00:14:11.320]  是什麼令他有這份盼望呢?
[00:14:11.320 --> 00:14:14.120]  原來就好像今天的經文所說
[00:14:14.120 --> 00:14:16.440]  他的盼望在乎上帝
[00:14:16.440 --> 00:14:18.720]  我們都知道這一刻
[00:14:18.720 --> 00:14:23.760]  其實是上帝對他一個很重要的訓練
[00:14:23.760 --> 00:14:25.040]  我們設想一下
[00:14:25.040 --> 00:14:27.880]  如果我們是耶穌的門徒
[00:14:27.880 --> 00:14:30.880]  我們將一切的盼望放在耶穌的身上
[00:14:30.880 --> 00:14:32.680]  好像廣東話說
[00:14:32.680 --> 00:14:34.200]  「指意曬你㗎啦」
[00:14:34.200 --> 00:14:37.200]  「我靠曬你㗎啦」
[00:14:37.200 --> 00:14:41.400]  其實門徒是將他生命整個過程
[00:14:41.400 --> 00:14:44.920]  他的盼望指意曬耶穌
[00:14:44.920 --> 00:14:47.680]  但當我們見到耶穌被捕
[00:14:47.680 --> 00:14:49.280]  被虐待
[00:14:49.280 --> 00:14:51.640]  被釘在十字架上
[00:14:51.640 --> 00:14:55.280]  最終以罪犯的名字來死亡
[00:14:55.280 --> 00:14:58.320]  埋在墳墓裡面
[00:14:58.320 --> 00:15:01.640]  對於一群指意曬耶穌的門徒
[00:15:01.640 --> 00:15:04.600]  心情當然跌入谷底
[00:15:04.600 --> 00:15:08.360]  他們馬上驚慌四散逃亡
[00:15:08.360 --> 00:15:09.920]  又躲起來
[00:15:09.920 --> 00:15:13.440]  免得被宗教領袖來捉拿
[00:15:13.440 --> 00:15:16.000]  囚禁和殺害
[00:15:16.000 --> 00:15:18.200]  有些更加遠走他方
[00:15:18.200 --> 00:15:20.200]  回到自己的家鄉
[00:15:20.200 --> 00:15:21.880]  灰心喪志
[00:15:21.880 --> 00:15:24.840]  意興難散
[00:15:24.840 --> 00:15:26.360]  如果我們將目光
[00:15:26.360 --> 00:15:31.280]  單單放在耶穌被捕被虐待被殺害的這個歷史時刻
[00:15:31.280 --> 00:15:34.240]  眼見他已經埋在墳墓裡面
[00:15:34.240 --> 00:15:37.560]  你還有什麼希望呢?
[00:15:37.560 --> 00:15:38.600]  沒有希望
[00:15:38.600 --> 00:15:41.240]  絕望是人之常情
[00:15:41.240 --> 00:15:43.240]  就像以色列民那樣
[00:15:43.240 --> 00:15:45.200]  他們各破家亡
[00:15:45.200 --> 00:15:48.400]  連上帝和人同在的象徵
[00:15:48.400 --> 00:15:50.640]  這個聖殿
[00:15:50.640 --> 00:15:52.480]  都被毀滅
[00:15:52.480 --> 00:15:53.960]  百姓被擄
[00:15:53.960 --> 00:15:57.400]  流散逃亡到其他地方
[00:15:57.400 --> 00:15:59.520]  他們會懷疑
[00:15:59.520 --> 00:16:02.000]  他們的神在不在呢?
[00:16:02.000 --> 00:16:05.520]  還是我們的神已經放棄他們呢?
[00:16:05.520 --> 00:16:07.600]  因為上帝不顧惜他們的聖殿
[00:16:07.600 --> 00:16:10.480]  不顧惜他們的聖地
[00:16:10.480 --> 00:16:14.200]  當我們只是定睜在這個歷史時刻的時候
[00:16:14.200 --> 00:16:19.040]  任何人都很難去生氣盼望
[00:16:19.040 --> 00:16:20.560]  我想像
[00:16:20.560 --> 00:16:24.720]  耶穌的敵人一定會掩在他的嘴巴裡偷笑
[00:16:24.720 --> 00:16:27.400]  以為自己掌握大局
[00:16:27.400 --> 00:16:30.640]  勝券全握
[00:16:30.640 --> 00:16:32.680]  但是耶穌的復活和門徒相遇
[00:16:32.680 --> 00:16:35.560]  是整個歷史進程的轉捩點
[00:16:35.560 --> 00:16:40.160]  使得門徒不僅敢於回到耶路撒冷
[00:16:40.160 --> 00:16:42.600]  更加肩負起耶穌所交給他們的使命
[00:16:42.600 --> 00:16:44.280]  任務
[00:16:44.280 --> 00:16:48.560]  成為上帝卓越的左右手
[00:16:48.560 --> 00:16:49.600]  承受上帝對人類
[00:16:49.600 --> 00:16:51.960]  對大地美好的心意
[00:16:51.960 --> 00:16:53.400]  而在整個過程裡面
[00:16:53.400 --> 00:16:56.200]  我們看《少林寺傳》都知道
[00:16:56.200 --> 00:17:01.040]  門徒某一刻不經歷艱難困苦迫害
[00:17:01.040 --> 00:17:04.800]  但是同時間有聖靈跟他們在一起
[00:17:04.800 --> 00:17:08.840]  讓他們能夠憑信不憑眼見
[00:17:08.840 --> 00:17:11.200]  他們有這個視野和能力
[00:17:11.200 --> 00:17:13.480]  定睜在耶穌的身上
[00:17:13.480 --> 00:17:16.560]  不被眼前的威嚇所阻
[00:17:16.560 --> 00:17:19.440]  繼續去做上帝所交給他們的任務
[00:17:19.440 --> 00:17:22.880]  去勇往直前
[00:17:22.880 --> 00:17:24.760]  各位弟兄姊妹
[00:17:24.760 --> 00:17:27.360]  我們實在需要上帝的恩典
[00:17:27.360 --> 00:17:28.480]  你切腎一下
[00:17:28.480 --> 00:17:33.560]  如果你在一個大災難的情況下被困
[00:17:33.560 --> 00:17:35.080]  可能是地震
[00:17:35.080 --> 00:17:37.600]  香港很難有這個地震
[00:17:37.600 --> 00:17:39.360]  在地震裡面的時候
[00:17:39.360 --> 00:17:41.280]  埋在地底下
[00:17:41.280 --> 00:17:42.520]  這些人
[00:17:42.520 --> 00:17:45.600]  如何可以維持自己會得救的盼望呢?
[00:17:45.600 --> 00:17:47.560]  又或者你攀登雪山
[00:17:47.560 --> 00:17:49.800]  或者你來到行山
[00:17:49.800 --> 00:17:52.680]  你突然間面對困境
[00:17:52.680 --> 00:17:56.520]  你如何可以讓自己有得救的盼望呢?
[00:17:56.520 --> 00:17:59.240]  我相信有兩件很重要的事情
[00:17:59.240 --> 00:18:00.600]  第一
[00:18:00.600 --> 00:18:03.080]  要有得救的記號
[00:18:03.080 --> 00:18:08.360]  這個記號就是你聽到有人在搜索的聲音
[00:18:08.360 --> 00:18:11.360]  知道外面的人沒有忘記過你
[00:18:11.360 --> 00:18:13.400]  也沒有放棄過你
[00:18:13.400 --> 00:18:14.400]  第二
[00:18:14.400 --> 00:18:16.120]  你需要有信念
[00:18:16.120 --> 00:18:18.400]  這個信念是從前你的經驗而來的
[00:18:18.400 --> 00:18:21.360]  就是當有天災人的時候
[00:18:21.360 --> 00:18:25.920]  外面的人是會想方設法來營救的
[00:18:25.920 --> 00:18:28.920]  無論是災後48小時、72小時
[00:18:28.920 --> 00:18:31.320]  仍然是不會停下來
[00:18:31.320 --> 00:18:34.200]  直至很清楚失蹤的人
[00:18:34.200 --> 00:18:37.000]  他們的下落是怎麼樣
[00:18:37.000 --> 00:18:38.400]  同樣在無望的處境下
[00:18:38.400 --> 00:18:40.920]  我們需要上帝兩個恩典
[00:18:40.920 --> 00:18:42.160]  第一
[00:18:42.160 --> 00:18:46.560]  要有上主在場的記號
[00:18:46.560 --> 00:18:49.120]  祂的記號不是很明顯的
[00:18:49.120 --> 00:18:51.440]  就像微星曬雨
[00:18:51.440 --> 00:18:57.440]  需要我們安靜地專注地等候祈求
[00:18:57.440 --> 00:19:01.080]  祈求上帝在絕望的困境裡
[00:19:01.080 --> 00:19:06.200]  讓我們看到祂在場的記號
[00:19:06.200 --> 00:19:09.320]  知道祂仍然掌管整個歷史
[00:19:09.320 --> 00:19:11.760]  掌管整個情況
[00:19:11.760 --> 00:19:14.160]  知道祂沒有放棄過我們
[00:19:14.160 --> 00:19:16.240]  第二,我們需要有信念
[00:19:16.240 --> 00:19:19.600]  這個信念是你從前的經驗得來的
[00:19:19.600 --> 00:19:22.360]  上帝如果曾經在你的生命進程裡
[00:19:22.360 --> 00:19:24.560]  跟你相遇過
[00:19:24.560 --> 00:19:25.680]  你經驗過去
[00:19:25.680 --> 00:19:28.160]  怎樣去掌管你的生命
[00:19:28.160 --> 00:19:30.800]  也都成就你一切美好的說話
