
[00:00:00.000 --> 00:00:07.440]  有一個來自意大利的大提琴家
[00:08:21.240 --> 00:08:29.200]  正因為他對於以利亞什違反律法很緊張
[00:08:29.200 --> 00:08:36.080]  所以他擺明要跟祭司對抗
[00:08:36.080 --> 00:08:38.080]  他也在所不惜
[00:08:38.080 --> 00:08:41.640]  不處理就由自可
[00:08:41.640 --> 00:08:46.080]  一處理又發現另一個問題
[00:08:46.080 --> 00:08:50.600]  我請大家一起讀第十至第十四節
[00:08:50.600 --> 00:08:51.920]  預備起
[00:08:51.920 --> 00:08:54.400]  我見尼米人所當的份
[00:08:54.400 --> 00:08:56.200]  無人攻及他們
[00:08:56.200 --> 00:08:58.200]  甚至攻擊尼米人
[00:08:58.200 --> 00:09:02.480]  與歌唱的驅國奔回自己的田地去了
[00:09:02.480 --> 00:09:04.480]  我就斥責官長說
[00:09:04.480 --> 00:09:06.480]  為何你棄臣的田呢?
[00:09:06.480 --> 00:09:08.480]  我便招贅尼米人
[00:09:08.480 --> 00:09:10.480]  使他們照舊攻擊
[00:09:10.480 --> 00:09:16.720]  由大眾人就把五穀、新酒和油的十分之一送入庫房
[00:09:16.720 --> 00:09:23.040]  我派祭司釋利米亞、文氏薩都和尼米人皮大雅
[00:09:23.040 --> 00:09:25.680]  作副官管理庫房
[00:09:25.680 --> 00:09:27.440]  副官是哈蘭
[00:09:27.440 --> 00:09:29.840]  哈蘭是薩克的兒子
[00:09:29.840 --> 00:09:32.440]  薩克是瑪他尼的兒子
[00:09:32.440 --> 00:09:34.720]  這些人都是忠信的
[00:09:34.720 --> 00:09:37.920]  他們的職份是將所供給的份
[00:09:37.920 --> 00:09:39.920]  分給他們的弟兄
[00:09:39.920 --> 00:09:43.600]  我的臣求你因這事紀念我
[00:09:43.600 --> 00:09:46.040]  不要淘沒我為臣的殿
[00:09:46.040 --> 00:09:49.720]  與其中的禮節所行的善
[00:09:49.720 --> 00:09:52.400]  按照舊約律法的要求
[00:09:52.400 --> 00:09:55.560]  尼米人是沒有產業的
[00:09:55.560 --> 00:09:59.600]  所以他們在生活上的供應是依靠
[00:09:59.600 --> 00:10:02.560]  這班以色列民的奉獻
[00:10:02.560 --> 00:10:05.520]  不過第十節告訴我們
[00:10:05.520 --> 00:10:10.720]  尼米發現竟然沒有人供給給他們
[00:10:10.720 --> 00:10:14.360]  所以他們就要回歸田園
[00:10:14.360 --> 00:10:17.440]  回到耕種為生
[00:10:17.440 --> 00:10:20.080]  可以維持他們的生計
[00:10:20.080 --> 00:10:23.280]  於是尼米在第十一節
[00:10:23.280 --> 00:10:27.760]  斥責這班失職的長官
[00:10:27.760 --> 00:10:32.760]  質問他們為何離棄臣的殿呢?
[00:10:32.760 --> 00:10:41.080]  那奉獻固然能夠為尼米人的生活提供需要
[00:10:41.080 --> 00:10:49.000]  但這並不是尼米指責他們的重點
[00:10:49.000 --> 00:10:52.640]  這個責備的焦點
[00:10:52.640 --> 00:10:58.080]  就在於這班以色列民沒有盡上
[00:10:58.080 --> 00:11:03.040]  他們原本應該十一奉獻的本份
[00:11:03.040 --> 00:11:10.360]  他說這樣做就等於離棄臣的殿
[00:11:10.360 --> 00:11:13.160]  在舊約的時間
[00:11:13.160 --> 00:11:19.080]  臣的殿是一個敬拜臣、禱告臣
[00:11:19.080 --> 00:11:24.320]  亦代表臣臨在的地方
[00:11:24.320 --> 00:11:29.800]  所以沒有奉獻或沒有做足十一奉獻
[00:11:29.800 --> 00:11:34.720]  這就等於離棄臣
[00:11:34.720 --> 00:11:39.800]  尼米作為一個政治領袖
[00:11:39.800 --> 00:11:41.120]  老實說
[00:11:41.120 --> 00:11:45.200]  以色列民有沒有十一奉獻
[00:11:45.200 --> 00:11:47.960]  其實與他無關
[00:11:47.960 --> 00:11:50.440]  對他沒什麼影響
[00:11:50.440 --> 00:11:53.000]  就算他呼籲完之後
[00:11:53.000 --> 00:11:54.680]  我們看到這段經文
[00:11:54.680 --> 00:11:57.480]  以色列民有回應
[00:11:57.480 --> 00:11:59.080]  實質上
[00:11:59.080 --> 00:12:03.000]  其實尼米一點好處也沒有
[00:12:03.000 --> 00:12:05.640]  奉獻也不是給他的
[00:12:05.640 --> 00:12:09.120]  但因為他看重上帝的事
[00:12:09.120 --> 00:12:13.360]  於是他就願意承擔起
[00:12:13.360 --> 00:12:19.080]  帶領以色列民恢復十一奉獻的責任
[00:12:19.080 --> 00:12:23.600]  我很少在港台、港道裡
[00:12:23.600 --> 00:12:26.280]  直接講奉獻
[00:12:26.280 --> 00:12:32.120]  不過這段經文真的這樣說
[00:12:32.120 --> 00:12:35.880]  如果我們細心再想想
[00:12:35.880 --> 00:12:41.320]  為什麼這班以色列民
[00:12:41.320 --> 00:12:44.520]  他們沒有十一奉獻
[00:12:44.520 --> 00:12:49.280]  又或者沒有做足十一奉獻呢?
[00:12:49.280 --> 00:12:51.000]  有沒有交代呢?
[00:12:51.000 --> 00:12:52.800]  你猜猜吧
[00:12:52.800 --> 00:12:59.520]  可能是因為他們剛回歸沒多久
[00:12:59.520 --> 00:13:03.640]  經濟未穩定
[00:13:03.640 --> 00:13:04.800]  又或者
[00:13:04.800 --> 00:13:08.880]  其實他們不太喜歡他們的屬靈領袖
[00:13:08.880 --> 00:13:11.600]  兼且剛才也有形容到
[00:13:11.600 --> 00:13:14.280]  「以利亞實,其身不正」
[00:13:14.280 --> 00:13:17.000]  我為什麼要奉獻呢?
[00:13:17.000 --> 00:13:19.840]  又或者甚至可能是
[00:13:19.840 --> 00:13:24.160]  他們的屬靈生命有問題
[00:13:24.160 --> 00:13:26.280]  這裡沒有給答案
[00:13:26.280 --> 00:13:30.680]  不過無論怎樣也好
[00:13:30.680 --> 00:13:36.200]  以上一切我們猜測的原因
[00:13:36.200 --> 00:13:39.360]  對於昔日的以色列民
[00:13:39.360 --> 00:13:42.560]  對於今天的你和我
[00:13:42.560 --> 00:13:45.120]  全部都不是原因
[00:13:45.120 --> 00:13:49.120]  因為這裡的原因寫得很清楚
[00:13:49.120 --> 00:13:52.720]  如果沒有這樣做的話
[00:13:52.720 --> 00:13:56.160]  就是離棄神的殿
[00:13:56.160 --> 00:14:01.360]  這個說法真是可大可小
[00:14:01.360 --> 00:14:03.920]  經過呼籲之後
[00:14:03.920 --> 00:14:06.520]  這些以色列民就醒覺過來了
[00:14:06.520 --> 00:14:08.360]  重新投入奉獻
[00:14:08.360 --> 00:14:09.880]  第十二節
[00:14:09.880 --> 00:14:12.760]  就說猶大眾人就把五穀
[00:14:12.760 --> 00:14:17.400]  生酒和油的十分之一送入庫房
[00:14:17.400 --> 00:14:21.680]  為了讓這些奉獻可以被妥善處理
[00:14:21.680 --> 00:14:23.480]  第十三節
[00:14:23.480 --> 00:14:27.920]  就說尼西米找了一群有忠信
[00:14:27.920 --> 00:14:31.160]  不同角色位份的人
[00:14:31.160 --> 00:14:37.920]  都一起來參與做出奉獻的分配
[00:14:37.920 --> 00:14:39.360]  除此之外
[00:14:39.360 --> 00:14:42.400]  尼西米面對的第三個問題
[00:14:42.400 --> 00:14:44.920]  就是安息日被破壞
[00:14:44.920 --> 00:14:47.680]  在十五節到二十二節
[00:14:47.680 --> 00:14:51.920]  第十五節有兩個字比較難讀
[00:14:51.920 --> 00:14:57.520]  第一個是「酒詐」
[00:14:57.520 --> 00:15:02.360]  第三個是「陀在路上」
[00:15:02.360 --> 00:15:03.200]  清楚了吧?
[00:15:03.200 --> 00:15:04.240]  我們一起讀
[00:15:04.240 --> 00:15:05.520]  預備起
[00:15:05.520 --> 00:15:06.440]  那些日子
[00:15:06.440 --> 00:15:10.360]  我在猶大見有人在安息日榨酒
[00:15:10.360 --> 00:15:11.880]  搬運和菌
[00:15:11.880 --> 00:15:13.520]  陀在路上
[00:15:13.520 --> 00:15:17.920]  又把酒、葡萄、無花果和各樣的擔子
[00:15:17.920 --> 00:15:20.840]  在安息日擔入耶路撒冷
[00:15:20.840 --> 00:15:23.520]  我就在他們賣食物的那一日
[00:15:23.520 --> 00:15:25.160]  警戒他們
[00:15:25.160 --> 00:15:27.640]  又有推羅人住在耶路撒冷
[00:15:27.640 --> 00:15:31.440]  他們把魚和各樣貨物運進來
[00:15:31.440 --> 00:15:34.000]  在安息日賣給猶太人
[00:15:34.000 --> 00:15:37.040]  我就斥責猶大的貴族說
[00:15:37.040 --> 00:15:39.280]  你們怎麼行這惡事
[00:15:39.280 --> 00:15:41.200]  犯了安息日呢?
[00:15:41.200 --> 00:15:44.600]  從前你們列祖豈不是這樣行
[00:15:44.600 --> 00:15:47.200]  以致我們神使一切災禍
[00:15:47.200 --> 00:15:49.880]  臨到我們和者成魔
[00:15:49.880 --> 00:15:52.240]  現在你們還犯安息日
[00:15:52.240 --> 00:15:55.320]  使憤怒越發臨到以色列
[00:15:55.320 --> 00:15:57.600]  在安息日的前一日
[00:15:57.600 --> 00:16:00.560]  耶路撒冷城門有黑影的時候
[00:16:00.560 --> 00:16:03.400]  我就吩咐人將門關鎖
[00:16:03.400 --> 00:16:05.840]  不過安息日不准開放
[00:16:05.840 --> 00:16:09.240]  我又派我幾個僕人管理城門
[00:16:09.240 --> 00:16:13.320]  免得有人在安息日擔什麼擔子進城
[00:16:13.320 --> 00:16:16.880]  於是商人和販賣各樣貨物的
[00:16:16.880 --> 00:16:20.120]  一兩次住宿在耶路撒冷城外
[00:16:20.120 --> 00:16:22.240]  我就警戒他們說
[00:16:22.240 --> 00:16:25.040]  你們為何在城外住宿呢?
[00:16:25.040 --> 00:16:28.680]  若再這樣,我必下手拿辦你們
[00:16:28.680 --> 00:16:32.560]  從此以後,他們在安息日不再來了
[00:16:32.560 --> 00:16:35.120]  我吩咐你們人潔淨自己
[00:16:35.120 --> 00:16:38.200]  來守城門,使安息日為聖
[00:16:38.200 --> 00:16:41.440]  我的神啊,求你因這事紀念我
[00:16:41.440 --> 00:16:44.600]  照你的大慈愛連恤我
[00:16:44.600 --> 00:16:47.640]  安息這個字很簡單
[00:16:47.640 --> 00:16:50.240]  即是停下來的意思
[00:16:50.240 --> 00:16:54.720]  按照《春埃及記》第20章8-11節
[00:16:54.720 --> 00:17:00.040]  其實守安息日是十誡之中的第四誡
[00:17:00.040 --> 00:17:05.760]  這亦是展現了神創造秩序的一部分
[00:17:05.760 --> 00:17:09.800]  目的是要提醒這班以色列人
[00:17:09.800 --> 00:17:11.920]  上帝的救贖
[00:17:11.920 --> 00:17:20.800]  去到今天,我們就懂得將心靈得到安潔的時候
[00:17:20.800 --> 00:17:25.920]  因此,我們每一個星期都要劃出一個特定的時間
[00:17:25.920 --> 00:17:29.520]  停下來,親近神
[00:17:29.520 --> 00:17:36.800]  不要忘記,其實安息日或守安息日這個要求
[00:17:36.800 --> 00:17:45.400]  同樣在《尼西米記》第9章,當他們要跟神納藥的時候
[00:17:45.400 --> 00:17:50.760]  這是當時的藥的一部分
[00:17:50.760 --> 00:17:54.080]  不過,實情就是藥已經納了
[00:17:54.080 --> 00:17:58.680]  但是他們因著生意上的利益
[00:17:58.680 --> 00:18:03.240]  金錢比起跟上帝的藥
[00:18:03.240 --> 00:18:07.720]  跟上帝的關係更加重要
[00:18:07.720 --> 00:18:11.040]  第15-18節
[00:18:11.040 --> 00:18:19.800]  提及到有些外邦人會在安息日跟以色列人做買賣
[00:18:19.800 --> 00:18:26.920]  他們是在重蹈以色列人的覆轍
[00:18:26.920 --> 00:18:36.640]  尼米提醒他們,這樣做最終會招惹上帝的憤怒
[00:18:36.640 --> 00:18:40.800]  去到第19-21節
[00:18:40.800 --> 00:18:46.360]  還說他們連安息日的前一天都不會放過
[00:18:46.360 --> 00:18:49.120]  就算城門關了
[00:18:49.120 --> 00:18:54.360]  他們就在耶路撒冷的城門外住宿
[00:18:54.360 --> 00:18:58.160]  等機會,希望等城門一開
[00:18:58.160 --> 00:19:04.440]  又或者不知誰偷偷地在安息日打開了門
[00:19:04.440 --> 00:19:09.120]  他們就第一時間一支箭衝進去
[00:19:09.120 --> 00:19:12.600]  帶貨物進去賣
[00:19:12.600 --> 00:19:17.600]  忽略守安息日,為什麼這麼重要呢?
[00:19:17.600 --> 00:19:22.680]  正因為這樣做,是意味著一個屬靈的光景
[00:19:22.680 --> 00:19:28.520]  這個屬靈的光景是說我們不再需要倚靠神
[00:19:28.520 --> 00:19:32.920]  自己搞定就可以了
[00:19:32.920 --> 00:19:36.080]  有一個美國聖公會的牧師
[00:19:36.080 --> 00:19:40.200]  叫做布魯克斯,Phillips Brooks
[00:19:40.200 --> 00:19:42.440]  大家未必聽過他的名字
[00:19:42.440 --> 00:19:45.120]  但如果我提到一首詩歌
[00:19:45.120 --> 00:19:47.400]  你一定知道他是誰
[00:19:47.400 --> 00:19:48.880]  這首詩歌你會聽過
[00:19:48.880 --> 00:19:51.160]  叫做《小百里行》
[00:19:51.160 --> 00:19:54.040]  Old Little Town of Bethlehem
[00:19:54.040 --> 00:19:56.640]  大家聽過了
[00:19:56.640 --> 00:20:00.800]  這首詩歌就是他所作
[00:20:00.800 --> 00:20:05.120]  這位牧師跟其他牧師一樣
[00:20:05.120 --> 00:20:07.720]  侍奉很忙
[00:20:07.720 --> 00:20:13.160]  但他看起來總是很閒色
[00:20:13.160 --> 00:20:14.760]  一點也不緊張
[00:20:14.760 --> 00:20:18.560]  不會覺得他侍奉得很沉重
[00:20:18.560 --> 00:20:22.600]  很沉重的擔子不是這樣
[00:20:22.600 --> 00:20:25.720]  每一次當有人找他
[00:20:25.720 --> 00:20:29.160]  有需要去幫忙的時候
[00:20:29.160 --> 00:20:32.440]  他總是能夠抽出時間
[00:20:32.440 --> 00:20:35.920]  於是有一天他又被人訪問了
[00:20:35.920 --> 00:20:38.080]  有個年輕人寫信給他
[00:20:38.080 --> 00:20:42.240]  請教想知道他得力的泉源
[00:20:42.240 --> 00:20:47.760]  還有為什麼他整天都可以平靜安穩呢?
[00:20:47.760 --> 00:20:49.520]  他的答案是
[00:20:49.520 --> 00:20:50.800]  「我一路思想
[00:20:50.800 --> 00:20:52.160]  我在過去的日子
[00:20:52.160 --> 00:20:55.480]  越來越體會到平安和滿足
[00:20:55.480 --> 00:20:58.920]  因為我和耶穌基督的關係
[00:20:58.920 --> 00:21:02.600]  是不斷地繼續發展
[00:21:02.600 --> 00:21:06.240]  我體會到主耶穌很真
[00:21:06.240 --> 00:21:07.880]  祂了解我
[00:21:07.880 --> 00:21:10.880]  我也了解祂
[00:21:10.880 --> 00:21:12.000]  我深信
[00:21:12.000 --> 00:21:16.400]  正因為祂的內心有這份平安
[00:21:16.400 --> 00:21:23.160]  祂才能寫出一首小百里行的詩歌
[00:21:23.160 --> 00:21:24.760]  你聽過這首詩歌就知道
[00:21:24.760 --> 00:21:25.640]  你一聽
[00:21:25.640 --> 00:21:30.680]  整個人都安靜了
[00:21:30.680 --> 00:21:34.960]  為了處理目者的忙碌
[00:21:34.960 --> 00:21:37.760]  甚至是忙亂
[00:21:37.760 --> 00:21:39.840]  其實村奴會區聯會
[00:21:39.840 --> 00:21:43.160]  一直以來都有一些機會
[00:21:43.160 --> 00:21:47.160]  去做一些村奴童宮的訓練
[00:21:47.160 --> 00:21:51.640]  明年其中有一次訓練的題目
[00:21:51.640 --> 00:21:53.160]  就是這樣定的
[00:21:53.160 --> 00:21:57.040]  Burning without burning out
[00:21:57.040 --> 00:21:59.720]  是不斷地燃燒
[00:21:59.720 --> 00:22:03.280]  但是不會耗盡
[00:22:03.280 --> 00:22:04.720]  這題目很棒吧
[00:22:04.720 --> 00:22:08.760]  我猜可能大家都會喜歡
[00:22:08.760 --> 00:22:12.120]  其實什麼叫太忙呢?
[00:22:12.120 --> 00:22:14.720]  有一個很簡單的準則
[00:22:14.720 --> 00:22:17.680]  如果忙到有一個階段
[00:22:17.680 --> 00:22:20.920]  我們每天抽不出時間
[00:22:20.920 --> 00:22:23.920]  很安靜地來靈修
[00:22:23.920 --> 00:22:25.440]  親近神
[00:22:25.440 --> 00:22:27.920]  甚至忙到一個地步
[00:22:27.920 --> 00:22:32.880]  因為工作或者其他的原因
[00:22:32.880 --> 00:22:36.120]  影響我們的崇拜生活
[00:22:36.120 --> 00:22:43.200]  我想說是有問題的
[00:22:43.200 --> 00:22:46.280]  去到第十三章
[00:22:46.280 --> 00:22:48.760]  最後一個段落
[00:22:48.760 --> 00:22:52.480]  你是不是要處理第四個問題呢?
[00:22:52.480 --> 00:22:58.520]  就是尤大人娶外邦女子為妻的事
[00:22:58.520 --> 00:23:02.600]  23至29節經文這樣說
[00:23:02.600 --> 00:23:06.360]  那些日子我也見尤大人娶了阿實特
[00:23:06.360 --> 00:23:09.320]  阿滿摩押的女子為妻
[00:23:09.320 --> 00:23:12.840]  她們的兒女說話一般是阿實特的話
[00:23:12.840 --> 00:23:15.000]  不會說尤大的話
[00:23:15.000 --> 00:23:18.360]  所說的是照著各族的謊言
[00:23:18.360 --> 00:23:19.840]  我就斥責她們
[00:23:19.840 --> 00:23:21.160]  咒詛她們
[00:23:21.160 --> 00:23:22.720]  打了她們幾個人
[00:23:22.720 --> 00:23:24.600]  拔下她們的頭髮
[00:23:24.600 --> 00:23:27.040]  叫她們指著神起誓
[00:23:27.040 --> 00:23:31.200]  必不將自己的女兒嫁給外邦人的兒子
[00:23:31.200 --> 00:23:35.800]  也不為自己和兒子娶他們的女兒
[00:23:35.800 --> 00:23:36.880]  我又說
[00:23:36.880 --> 00:23:41.720]  以色列王所羅門不是在這樣的事上犯罪嗎?
[00:23:41.720 --> 00:23:44.880]  在多國中並沒有一王將她
[00:23:44.880 --> 00:23:47.080]  且蒙她神所愛
[00:23:47.080 --> 00:23:50.600]  神立她作以色列全國的王
[00:23:50.600 --> 00:23:51.600]  然而
[00:23:51.600 --> 00:23:56.040]  連她也被外邦女子引誘犯罪
[00:23:56.040 --> 00:23:56.960]  如此
[00:23:56.960 --> 00:24:03.800]  我豈聽你們行這大惡,取外邦女子干犯我們的神?
[00:24:03.800 --> 00:24:06.160]  大祭司爾利亞實的孫子
[00:24:06.160 --> 00:24:08.120]  耶和耶大的一個兒子
[00:24:08.120 --> 00:24:10.760]  是和倫人參巴拉的女婿
[00:24:10.760 --> 00:24:14.520]  我就從我這裏把他趕出去
[00:24:14.520 --> 00:24:17.680]  我的神,求祢紀念他們的罪
[00:24:17.680 --> 00:24:20.680]  因為他們玷污了祭司的職任
[00:24:20.680 --> 00:24:25.440]  違背祢與祭司利美人所立的約
[00:24:25.440 --> 00:24:29.520]  如果回想早在以色列的年代
[00:24:29.520 --> 00:24:32.760]  與外族通婚已經發生過
[00:24:32.760 --> 00:24:40.080]  以色列也曾經義正嚴詞地責備處理他們
[00:24:40.080 --> 00:24:41.760]  不過可惜
[00:24:41.760 --> 00:24:45.200]  日光之下無新事
[00:24:45.200 --> 00:24:49.160]  新的一代又一次重蹈覆轍
[00:24:49.160 --> 00:24:53.920]  所以同樣在利美記第十章三十節
[00:24:53.920 --> 00:24:56.840]  以色列民在與上帝納約的時候
