
[00:00:00.000 --> 00:00:02.480]  歡迎各位參加《舊約》網上行
[00:08:14.840 --> 00:08:19.400]  就是一種教導世界觀的歷史寫作
[00:08:19.400 --> 00:08:22.680]  帶有甚至一些神話性的
[00:08:22.680 --> 00:08:24.400]  好像 Mythic 一樣
[00:08:24.400 --> 00:08:30.160]  所以有一種超現實的描述在書中
[00:08:30.160 --> 00:08:31.880]  講到歷史的時候
[00:08:31.880 --> 00:08:34.200]  想起《創世紀》一至十一章
[00:08:34.200 --> 00:08:37.320]  就是近似這種原始的歷史
[00:08:37.320 --> 00:08:39.040]  所以我們不需要太著緊
[00:08:39.040 --> 00:08:42.320]  伊甸園在哪裡和什麼時候出現過
[00:08:42.320 --> 00:08:46.600]  因為這不是那種寫作的目的
[00:08:46.600 --> 00:08:47.880]  目的在哪裡呢
[00:08:47.880 --> 00:08:52.600]  就是想給我們一個世界觀
[00:08:52.600 --> 00:08:55.880]  猶太人一位拉比說得很對
[00:08:55.880 --> 00:09:02.000]  他說《創世紀》是用 Narrative 故事來講哲學
[00:09:02.000 --> 00:09:07.800]  用故事 用歷史的事蹟來講世界觀
[00:09:07.800 --> 00:09:13.600]  所以讓你去了解上帝想你了解的世界觀
[00:09:13.600 --> 00:09:17.560]  就是要你明白你在世界上存在的目的
[00:09:17.560 --> 00:09:20.000]  你的角色
[00:09:20.000 --> 00:09:22.760]  講到宇宙觀 世界觀
[00:09:22.760 --> 00:09:25.200]  絕對不只是古人才有興趣
[00:09:25.200 --> 00:09:27.400]  現代人也很有興趣
[00:09:27.400 --> 00:09:32.840]  我們講到 world view 或者 cosmology 宇宙觀的時候
[00:09:32.840 --> 00:09:36.720]  現代人其實也有這種看法
[00:09:36.720 --> 00:09:37.760]  可能你也聽過
[00:09:37.760 --> 00:09:39.600]  1977年的時候
[00:09:39.600 --> 00:09:43.120]  美國太空總署發射了兩部太空船
[00:09:43.120 --> 00:09:45.440]  叫做 Voyager 1和 Voyager 2
[00:09:45.440 --> 00:09:51.200]  這兩部小的太空船一直在外太空進發
[00:09:51.200 --> 00:09:54.880]  越來越離地球遠
[00:09:54.880 --> 00:09:56.800]  時至今日仍然在服務
[00:09:56.800 --> 00:09:59.440]  已經有四十三年以上
[00:09:59.440 --> 00:10:03.520]  不斷傳送一些外太空的資料和相片回到地球
[00:10:03.520 --> 00:10:07.160]  直到2020年12月11日
[00:10:07.160 --> 00:10:12.040]  這兩部太空船距離地球大約有二十二億公里
[00:10:12.040 --> 00:10:15.600]  剛剛離開太陽系的時候
[00:10:15.600 --> 00:10:19.360]  當時是1990年2月14日清人節
[00:10:19.360 --> 00:10:25.600]  Voyager 1是最後一次能夠看到地球最後一面
[00:10:25.600 --> 00:10:27.200]  拍了一張相片
[00:10:27.200 --> 00:10:29.520]  那張相片就是一個世界觀
[00:10:29.520 --> 00:10:32.040]  在一個浩瀚的太空裏面
[00:10:32.040 --> 00:10:36.880]  地球只不過是一個很渺小的藍色一點
[00:10:36.880 --> 00:10:38.520]  Pale blue dot
[00:10:38.520 --> 00:10:40.800]  這就是現代人的世界觀
[00:10:49.360 --> 00:10:55.440]  近東的創世故事一直都是教一個宇宙觀和世界觀
[00:10:55.440 --> 00:11:01.520]  所以如果這樣看的話創世紀頭一二章其實是一個很精彩的創世紀
[00:11:01.520 --> 00:11:04.400]  因為創世紀是一個很精彩的創世紀
[00:11:04.400 --> 00:11:07.200]  因為創世紀是一個很精彩的創世紀
[00:11:07.200 --> 00:11:09.200]  因為創世紀是一個很精彩的創世紀
[00:11:09.200 --> 00:11:11.200]  因為創世紀是一個很精彩的創世紀
[00:11:11.200 --> 00:11:13.200]  因為創世紀是一個很精彩的創世紀
[00:11:13.200 --> 00:11:15.200]  因為創世紀是一個很精彩的創世紀
[00:11:15.200 --> 00:11:17.200]  因為創世紀是一個很精彩的創世紀
[00:11:17.200 --> 00:11:19.200]  因為創世紀是一個很精彩的創世紀
[00:11:19.200 --> 00:11:21.200]  因為創世紀是一個很精彩的創世紀
[00:11:21.200 --> 00:11:23.200]  因為創世紀是一個很精彩的創世紀
[00:11:23.200 --> 00:11:25.200]  因為創世紀是一個很精彩的創世紀
[00:11:25.200 --> 00:11:27.200]  因為創世紀是一個很精彩的創世紀
[00:11:27.200 --> 00:11:29.200]  因為創世紀是一個很精彩的創世紀
[00:11:29.200 --> 00:11:31.200]  因為創世紀是一個很精彩的創世紀
[00:11:31.200 --> 00:11:33.200]  因為創世紀是一個很精彩的創世紀
[00:11:33.200 --> 00:11:35.200]  因為創世紀是一個很精彩的創世紀
[00:11:35.200 --> 00:11:37.200]  因為創世紀是一個很精彩的創世紀
[00:11:37.200 --> 00:11:39.200]  因為創世紀是一個很精彩的創世紀
[00:11:39.200 --> 00:11:41.200]  因為創世紀是一個很精彩的創世紀
[00:11:41.200 --> 00:11:47.200]  原子裏面當中有生命樹和分別善惡的樹
[00:11:47.200 --> 00:11:49.200]  有何從伊甸流出來之源那原子
[00:11:49.200 --> 00:11:51.200]  有何從伊甸流出來之源那原子
[00:11:51.200 --> 00:11:53.200]  從那裏分成四道
[00:11:53.200 --> 00:11:55.200]  第一道叫彼順,是環繞哈菲拉全地
[00:11:55.200 --> 00:11:57.200]  第一道叫彼順,是環繞哈菲拉全地
[00:11:57.200 --> 00:11:59.200]  那裏有金子,在那裏金子是好的,有很多寶石
[00:11:59.200 --> 00:12:01.200]  那裏有金子,在那裏金子是好的,有很多寶石
[00:12:01.200 --> 00:12:03.200]  第二道叫基墳,是環繞古實全地
[00:12:03.200 --> 00:12:05.200]  第二道叫基墳,是環繞古實全地
[00:12:05.200 --> 00:12:07.200]  第三道叫底格里斯,即是亞述東邊
[00:12:07.200 --> 00:12:09.200]  第三道叫底格里斯,即是亞述東邊
[00:12:11.200 --> 00:12:13.200]  第四道叫幼法拉底河
[00:12:13.200 --> 00:12:15.200]  而和華臣將乃人安置在伊甸園
[00:12:15.200 --> 00:12:17.200]  而華臣將乃人安置在伊甸園
[00:12:17.200 --> 00:12:19.200]  使他修理看守
[00:12:19.200 --> 00:12:21.200]  使他修理看守
[00:12:21.200 --> 00:12:23.200]  在這段描述,伊甸園是甚麼地方
[00:12:23.200 --> 00:12:25.200]  在這段描述,伊甸園是甚麼地方
[00:12:25.200 --> 00:12:27.200]  伊甸這個字,就是喜悅的意思
[00:12:27.200 --> 00:12:29.200]  伊甸這個字,就是喜悅的意思
[00:12:29.200 --> 00:12:31.200]  所以我們今天稱之為Paradise
[00:12:31.200 --> 00:12:33.200]  所以我們今天稱之為Paradise
[00:12:33.200 --> 00:12:35.200]  你留意這裏的描述,伊甸園也是河流的源頭
[00:12:35.200 --> 00:12:37.200]  你留意這裏的描述,伊甸園也是河流的源頭
[00:12:37.200 --> 00:12:39.200]  分成四道滋潤全地
[00:12:39.200 --> 00:12:41.200]  這棵樹是一個盛產有生命的地方
[00:12:41.200 --> 00:12:43.200]  這棵樹是一個盛產有生命的地方
[00:12:43.200 --> 00:12:45.200]  有寶石,有黃金
[00:12:45.200 --> 00:12:47.200]  回到第二篇經文,以西傑書第28章
[00:12:47.200 --> 00:12:49.200]  回到第二篇經文,以西傑書第28章
[00:12:49.200 --> 00:12:51.200]  說到太二王,是一個很有錢的海港王
[00:12:51.200 --> 00:12:53.200]  說到太二王,是一個很有錢的海港王
[00:12:53.200 --> 00:12:55.200]  曾經將伊甸,上帝的原子裏
[00:12:55.200 --> 00:12:57.200]  曾經將伊甸,上帝的原子裏
[00:12:57.200 --> 00:12:59.200]  放在那棵樹上,佩戴各樣的寶石
[00:12:59.200 --> 00:13:01.200]  放在那棵樹上,佩戴各樣的寶石
[00:13:01.200 --> 00:13:03.200]  又有藥櫃上的基魯柏
[00:13:03.200 --> 00:13:05.200]  又有藥櫃上的基魯柏
[00:13:05.200 --> 00:13:09.200]  所以說到伊甸,伊甸是一個聖山
[00:13:09.200 --> 00:13:11.200]  所以說到伊甸,伊甸是一個聖山
[00:13:11.200 --> 00:13:13.200]  Holy Mountain
[00:13:13.200 --> 00:13:15.200]  回到創世紀第三章
[00:13:15.200 --> 00:13:17.200]  人類墮落反叛之後
[00:13:17.200 --> 00:13:19.200]  人類的代表亞當被趕出去
[00:13:19.200 --> 00:13:21.200]  人類的代表亞當被趕出去
[00:13:21.200 --> 00:13:23.200]  又在伊甸的東邊,上帝安設了基魯柏
[00:13:23.200 --> 00:13:25.200]  又在伊甸的東邊,上帝安設了基魯柏
[00:13:25.200 --> 00:13:27.200]  四面轉動發火焰的劍
[00:13:27.200 --> 00:13:29.200]  把守著生命樹的道路
[00:13:29.200 --> 00:13:31.200]  把守著生命樹的道路
[00:13:31.200 --> 00:13:33.200]  所以伊甸園的門口是向東的
[00:13:33.200 --> 00:13:35.200]  所以伊甸園的門口是向東的
[00:13:35.200 --> 00:13:37.200]  第二章,剛才看的經文
[00:13:37.200 --> 00:13:39.200]  第二章,剛才看的經文
[00:13:39.200 --> 00:13:41.200]  人被安置在伊甸園做什麼?
[00:13:41.200 --> 00:13:43.200]  人被安置在伊甸園做什麼?
[00:13:43.200 --> 00:13:45.200]  修理看守
[00:13:45.200 --> 00:13:47.200]  這兩個字是在舊約的聖經裡面
[00:13:47.200 --> 00:13:49.200]  說到祭司打理聖殿會幕的工作
[00:13:49.200 --> 00:13:51.200]  說到祭司打理聖殿會幕的工作
[00:13:51.200 --> 00:13:53.200]  這些特點全部都是近東的聖所的描述
[00:13:53.200 --> 00:13:55.200]  這些特點全部都是近東的聖所的描述
[00:13:55.200 --> 00:13:57.200]  這些特點全部都是近東的聖所的描述
[00:13:57.200 --> 00:13:59.200]  說到神廟的時候也是這樣去形容
[00:13:59.200 --> 00:14:01.200]  說到神廟的時候也是這樣去形容
[00:14:01.200 --> 00:14:03.200]  是聖所,是聖殿
[00:14:03.200 --> 00:14:05.200]  是聖所,是聖殿
[00:14:05.200 --> 00:14:07.200]  是Holy of Holies
[00:14:07.200 --> 00:14:09.200]  是至聖所有上帝同行同在的地方
[00:14:09.200 --> 00:14:11.200]  是至聖所有上帝同行同在的地方
[00:14:11.200 --> 00:14:13.200]  人類原來被造的時候
[00:14:13.200 --> 00:14:15.200]  原本的目的
[00:14:15.200 --> 00:14:17.200]  原本的身份
[00:14:17.200 --> 00:14:19.200]  就是上帝的祭司
[00:14:19.200 --> 00:14:21.200]  我們被造的時候
[00:14:21.200 --> 00:14:23.200]  原來是我們敬拜有君尊的祭司來侍奉神
[00:14:23.200 --> 00:14:25.200]  原來是我們被造的時候原來是我們敬拜有君尊的祭司來侍奉神
[00:14:25.200 --> 00:14:27.200]  我們再看其他經文
[00:14:27.200 --> 00:14:29.200]  我們再看其他經文
[00:14:29.200 --> 00:14:31.200]  第一章一至第五節
[00:14:31.200 --> 00:14:33.200]  起初神創造天地
[00:14:33.200 --> 00:14:35.200]  地是空虛混沌淵面黑暗
[00:14:35.200 --> 00:14:37.200]  神的靈混含在水面上
[00:14:37.200 --> 00:14:39.200]  神說要有光就有了光
[00:14:39.200 --> 00:14:41.200]  上帝看光是好的
[00:14:41.200 --> 00:14:43.200]  就將光暗分開
[00:14:43.200 --> 00:14:45.200]  神稱光為晝
[00:14:45.200 --> 00:14:47.200]  稱暗為夜有晚上有早晨
[00:14:47.200 --> 00:14:49.200]  即是頭一日
[00:14:49.200 --> 00:14:51.200]  我們再看創造帳戶的第七日
[00:14:51.200 --> 00:14:53.200]  我們再看創造帳戶的第七日
[00:14:53.200 --> 00:14:55.200]  二章第一節
[00:14:55.200 --> 00:14:57.200]  天地萬物都造齊了
[00:14:57.200 --> 00:14:59.200]  第七日上帝造的工已經完畢
[00:14:59.200 --> 00:15:01.200]  就在第七日揭了他一切的工
[00:15:01.200 --> 00:15:03.200]  就在第七日揭了他一切的工
[00:15:03.200 --> 00:15:05.200]  安息了
[00:15:05.200 --> 00:15:07.200]  上帝賜福給第七日定為聖日
[00:15:07.200 --> 00:15:09.200]  因為在這日上帝揭了他一切創造的工
[00:15:09.200 --> 00:15:11.200]  因為在這日上帝揭了他一切創造的工
[00:15:11.200 --> 00:15:13.200]  就安息了
[00:15:13.200 --> 00:15:15.200]  但這些描述肯定不是科學的報告
[00:15:15.200 --> 00:15:17.200]  所以不需要用我們現代人科學的眼光去看
[00:15:17.200 --> 00:15:19.200]  所以不需要用我們現代人科學的眼光去看
[00:15:19.200 --> 00:15:21.200]  還有這裡有很多文學的修字
[00:15:21.200 --> 00:15:23.200]  還有這裡有很多文學的修字
[00:15:23.200 --> 00:15:25.200]  你會留意到第一至第三日和第四至六日
[00:15:25.200 --> 00:15:27.200]  都是平衡的
[00:15:27.200 --> 00:15:29.200]  最後第七日
[00:15:29.200 --> 00:15:31.200]  就是最精彩的
[00:15:31.200 --> 00:15:33.200]  就是上帝安息
[00:15:33.200 --> 00:15:35.200]  安息就是進入聖殿登基作王
[00:15:35.200 --> 00:15:37.200]  安息就是進入聖殿登基作王
[00:15:37.200 --> 00:15:39.200]  並且在創世紀第一章的創世紀第一章描述
[00:15:39.200 --> 00:15:41.200]  並且在創世紀第一章的創世紀第一章描述
[00:15:41.200 --> 00:15:43.200]  有很多七或七的倍數
[00:15:43.200 --> 00:15:45.200]  有很多七或七的倍數
[00:15:45.200 --> 00:15:47.200]  舉個例子
[00:15:47.200 --> 00:15:49.200]  一章第一節在希伯來文有七個字
[00:15:49.200 --> 00:15:51.200]  所以中文翻譯也很好
[00:15:51.200 --> 00:15:53.200]  起初神創造天地
[00:15:53.200 --> 00:15:55.200]  七個字
[00:15:55.200 --> 00:15:57.200]  第一章第二節有十四個字
[00:15:57.200 --> 00:15:59.200]  七個倍數
[00:15:59.200 --> 00:16:01.200]  或者天和地各自出現了二十一字
[00:16:01.200 --> 00:16:03.200]  或者天和地各自出現了二十一字
[00:16:03.200 --> 00:16:05.200]  是就者能成了這句說話出現了七字
[00:16:05.200 --> 00:16:07.200]  是就者能成了這句說話出現了七字
[00:16:07.200 --> 00:16:09.200]  是就者能成了這句說話出現了七字
[00:16:09.200 --> 00:16:11.200]  是一些很精密很絕美的文學創作
[00:16:11.200 --> 00:16:13.200]  是一些很精密很絕美的文學創作
[00:16:13.200 --> 00:16:15.200]  是一些很精密很絕美的文學創作
[00:16:15.200 --> 00:16:17.200]  古代的近東只有一類的文件
[00:16:17.200 --> 00:16:19.200]  古代的近東只有一類的文件
[00:16:19.200 --> 00:16:21.200]  經常會用七段來形容
[00:16:21.200 --> 00:16:23.200]  去講一些建築物
[00:16:23.200 --> 00:16:25.200]  去講一些建築物
[00:16:25.200 --> 00:16:27.200]  是甚麼建築物才會用七段來描述呢?
[00:16:27.200 --> 00:16:29.200]  是甚麼建築物才會用七段來描述呢?
[00:16:29.200 --> 00:16:31.200]  是甚麼建築物才會用七段來描述呢?
[00:16:31.200 --> 00:16:33.200]  就是聖殿
[00:16:33.200 --> 00:16:35.200]  最簡單的例子就是所羅門第一個的聖殿
[00:16:35.200 --> 00:16:37.200]  在耶路撒冷所建造
[00:16:37.200 --> 00:16:39.200]  在耶路撒冷所建造
[00:16:39.200 --> 00:16:41.200]  用了多少年?用了七年
[00:16:41.200 --> 00:16:43.200]  再找舊約其他的經文
[00:16:43.200 --> 00:16:45.200]  再找舊約其他的經文
[00:16:45.200 --> 00:16:47.200]  想想哪裏會有經文用七個段落來形容一些工作
[00:16:47.200 --> 00:16:49.200]  想想哪裏會有經文用七個段落來形容一些工作
[00:16:49.200 --> 00:16:51.200]  我們看出埃及記
[00:16:51.200 --> 00:16:53.200]  二十五至四十章
[00:16:53.200 --> 00:16:55.200]  這裏講到甚麼呢?
[00:16:55.200 --> 00:16:57.200]  是上帝吩咐摩西和以色列人
[00:16:57.200 --> 00:16:59.200]  去建造回望
[00:16:59.200 --> 00:17:01.200]  Tabernacles
[00:17:01.200 --> 00:17:03.200]  在以色列南部的曠野
[00:17:03.200 --> 00:17:05.200]  有一個一比一的回望
[00:17:05.200 --> 00:17:07.200]  是紀念以色列人
[00:17:07.200 --> 00:17:09.200]  曾經出埃及之後
[00:17:09.200 --> 00:17:11.200]  在曠野經過的地帶
[00:17:11.200 --> 00:17:13.200]  由上帝在回望裏
