
[00:00:00.000 --> 00:00:05.000]  (主席)很高興能夠跟大家繼續看推後推拉這個教會
[00:02:22.000 --> 00:02:26.000]  (主席)但是柔和謙卑就是主耶穌在世上的時候
[00:02:26.000 --> 00:02:29.000]  (主席)主要的表現
[00:02:29.000 --> 00:02:32.000]  (主席)祂是一個被殺的羔羊
[00:02:32.000 --> 00:02:34.000]  (主席)將會被殺的羔羊的表現
[00:02:34.000 --> 00:02:36.000]  (主席)但是當祂被殺
[00:02:36.000 --> 00:02:37.000]  (主席)死裡復活
[00:02:37.000 --> 00:02:41.000]  (主席)升天坐在天父神的右手邊的時候
[00:02:41.000 --> 00:02:42.000]  (主席)祂就是要等待什麼呢?
[00:02:42.000 --> 00:02:45.000]  (主席)等待要來到這個世界上
[00:02:45.000 --> 00:02:47.000]  (主席)的第二次主再來
[00:02:47.000 --> 00:02:49.000]  (主席)而第二次主再來要做什麼呢?
[00:02:49.000 --> 00:02:52.000]  (主席)就是要審判和要獎賞
[00:02:52.000 --> 00:02:55.000]  (主席)獎賞的那些是跟從祂的
[00:02:55.000 --> 00:02:57.000]  (主席)審判就是那些敵黨神
[00:02:57.000 --> 00:03:00.000]  (主席)甚至到去逼迫基督徒的人
[00:03:00.000 --> 00:03:02.000]  (主席)所以在這裡我們看見
[00:03:02.000 --> 00:03:04.000]  (主席)其實祂的形象是什麼呢?
[00:03:04.000 --> 00:03:06.000]  (主席)就是審判官的形象
[00:03:06.000 --> 00:03:09.000]  (主席)但是你看到這裡加了一個名稱
[00:03:09.000 --> 00:03:11.000]  (主席)就是神的兒子
[00:03:11.000 --> 00:03:15.000]  (主席)在第一章沒有這樣稱呼祂是神的兒子
[00:03:15.000 --> 00:03:18.000]  (主席)為什麼要在這裡再加一個銜頭
[00:03:18.000 --> 00:03:20.000]  (主席)叫做神的兒子呢?
[00:03:20.000 --> 00:03:23.000]  (主席)去解釋這個啟示錄
[00:03:23.000 --> 00:03:28.000]  (主席)很多時候我們要有一些大原則在這裡
[00:03:28.000 --> 00:03:30.000]  (主席)無論你看啟示錄也好
[00:03:30.000 --> 00:03:32.000]  (主席)看這個創世紀也好
[00:03:32.000 --> 00:03:34.000]  (主席)看這個馬拉基斯也好
[00:03:34.000 --> 00:03:35.000]  (主席)看馬太福音也好
[00:03:35.000 --> 00:03:36.000]  (主席)就是我現在說的
[00:03:36.000 --> 00:03:37.000]  (主席)無論舊約新約
[00:03:37.000 --> 00:03:39.000]  (主席)有些原則是不變的
[00:03:39.000 --> 00:03:41.000]  (主席)什麼原則不變呢?
[00:03:41.000 --> 00:03:43.000]  (主席)就是你解釋一句聖經的時候
[00:03:43.000 --> 00:03:45.000]  (主席)你要適合文法才行
[00:03:45.000 --> 00:03:46.000]  (主席)明明是現在式
[00:03:46.000 --> 00:03:50.000]  (主席)你不可以強行將它說成過去式或者是未來式
[00:03:50.000 --> 00:03:51.000]  (主席)另外呢
[00:03:51.000 --> 00:03:52.000]  (主席)單數的東西
[00:03:52.000 --> 00:03:55.000]  (主席)你又不可以強行將它變成一個雙數的東西
[00:03:55.000 --> 00:03:56.000]  (主席)是不是?
[00:03:56.000 --> 00:04:01.000]  (主席)還有很多東西就是要合乎文法的
[00:04:01.000 --> 00:04:04.000]  (主席)但是原來解釋聖經除了合乎文法之外
[00:04:04.000 --> 00:04:09.000]  (主席)因為很多事情是有很具體的時空的
[00:04:09.000 --> 00:04:11.000]  (主席)就是時間和空間和地點的
[00:04:11.000 --> 00:04:14.000]  (主席)所以要看它的上文下理
[00:04:14.000 --> 00:04:16.000]  (主席)要看它的歷史背景
[00:04:16.000 --> 00:04:19.000]  (主席)要看它當時的文化背景
[00:04:19.000 --> 00:04:22.000]  (主席)這樣我們才能夠明白理解
[00:04:22.000 --> 00:04:23.000]  (主席)所以很多學者
[00:04:23.000 --> 00:04:25.000]  (主席)當他研究這裡的時候
[00:04:25.000 --> 00:04:26.000]  (主席)為什麼他要提及到
[00:04:26.000 --> 00:04:29.000]  (主席)主耶穌是神的兒子這個身份呢?
[00:04:29.000 --> 00:04:31.000]  (主席)原來昔日
[00:04:31.000 --> 00:04:32.000]  (主席)我讀給大家聽
[00:04:32.000 --> 00:04:33.000]  (主席)推一推這個城市
[00:04:33.000 --> 00:04:38.000]  (主席)就是在史能傳十六章十四節那裡已經提過了
[00:04:38.000 --> 00:04:40.000]  (主席)這裡我給大家一個經文
[00:04:40.000 --> 00:04:43.000]  (主席)有一個賣紫色布的婦人
[00:04:43.000 --> 00:04:45.000]  (主席)她的名字叫呂底亞
[00:04:45.000 --> 00:04:47.000]  (主席)是推拉城的人
[00:04:47.000 --> 00:04:48.000]  (主席)這個在史能傳提過她
[00:04:48.000 --> 00:04:50.000]  (主席)素來她也是敬拜神的
[00:04:50.000 --> 00:04:52.000]  (主席)好了,我不多說了
[00:04:52.000 --> 00:04:55.000]  (主席)所以這裡就說她賣紫色布
[00:04:55.000 --> 00:04:57.000]  (主席)簡單說紫色的布
[00:04:57.000 --> 00:05:00.000]  (主席)原來布料特別是古時
[00:05:00.000 --> 00:05:04.000]  (主席)現今染布的技術肯定和以前很不同
[00:05:04.000 --> 00:05:07.000]  (主席)以前有時候真的要靠一些植物的顏色
[00:05:07.000 --> 00:05:11.000]  (主席)或者甚至到海產類的貝殼
[00:05:11.000 --> 00:05:13.000]  (主席)或者某些東西的顏色
[00:05:13.000 --> 00:05:15.000]  (主席)我相信以前不知道有沒有人抓墨魚
[00:05:15.000 --> 00:05:18.000]  (主席)拿墨魚的墨來染布
[00:05:18.000 --> 00:05:20.000]  (主席)分分鐘不出奇,我不是說有
[00:05:20.000 --> 00:05:23.000]  (主席)現在的人吃麵都弄些什麼墨魚麵
[00:05:23.000 --> 00:05:25.000]  (主席)就是拿那些墨魚汁,應該是吧
[00:05:25.000 --> 00:05:27.000]  (主席)扣麵粉來弄的,我相信是吧
[00:05:27.000 --> 00:05:29.000]  (主席)不是染色的
[00:05:29.000 --> 00:05:34.000]  (主席)所以紫色布是一個比較上貴重的布料
[00:05:34.000 --> 00:05:36.000]  (主席)紫色和珠紅色
[00:05:36.000 --> 00:05:38.000]  (主席)特別提到什麼呢?
[00:05:38.000 --> 00:05:39.000]  (主席)很特別的
[00:05:39.000 --> 00:05:41.000]  (主席)有一個賣紫色布的婦人
[00:05:41.000 --> 00:05:45.000]  (主席)就是說這個人是一個有錢人
[00:05:45.000 --> 00:05:48.000]  (主席)她賣得起這些布是有錢人
[00:05:48.000 --> 00:05:52.000]  (主席)這個地方也有提及過
[00:05:52.000 --> 00:05:56.000]  (主席)「眼目如火焰,腳像光明瞳」的形容
[00:05:56.000 --> 00:05:58.000]  (主席)就出自啟示錄一章十四十五節
[00:05:58.000 --> 00:05:59.000]  (主席)我剛才也提及了
[00:05:59.000 --> 00:06:01.000]  (主席)但再加上神的兒子的稱號
[00:06:01.000 --> 00:06:03.000]  (主席)學者認為為什麼呢?
[00:06:03.000 --> 00:06:07.000]  (主席)因為這個城市的地方
[00:06:07.000 --> 00:06:11.000]  (主席)有一個所謂的主要的神子
[00:06:11.000 --> 00:06:14.000]  (主席)他們去敬奉的一個主要的神
[00:06:14.000 --> 00:06:17.000]  (主席)就是希臘神話中的太陽神
[00:06:17.000 --> 00:06:18.000]  (主席)太陽神
[00:06:18.000 --> 00:06:20.000]  (主席)而太陽神是誰呢?
[00:06:20.000 --> 00:06:21.000]  (主席)以希臘神話來說
[00:06:21.000 --> 00:06:24.000]  (主席)祂就是宙斯的兒子
[00:06:24.000 --> 00:06:28.000]  (主席)祂是很大的神的兒子
[00:06:28.000 --> 00:06:30.000]  (主席)為什麼要提到這一點呢?
[00:06:30.000 --> 00:06:35.000]  (主席)因為當地人有他們心目中的神的兒子
[00:06:35.000 --> 00:06:40.000]  (主席)就是敬拜希臘神話中的一個神的兒子
[00:06:40.000 --> 00:06:47.000]  (主席)同時羅馬皇帝也稱自己為宙斯的兒子
[00:06:47.000 --> 00:06:51.000]  (主席)就像宙斯的兒子來到凡間
[00:06:51.000 --> 00:06:56.000]  (主席)當自己有神性
[00:06:56.000 --> 00:06:58.000]  (主席)為什麼要這樣呢?
[00:06:58.000 --> 00:07:02.000]  (主席)因為當自己好像是有神性的時候
[00:07:02.000 --> 00:07:04.000]  (主席)你講話的時候
[00:07:04.000 --> 00:07:06.000]  (主席)別人就要聽你的話
[00:07:06.000 --> 00:07:09.000]  (主席)所以你看得出當時的宗教信仰
[00:07:09.000 --> 00:07:14.000]  (主席)是幫助到一些君王或者統治者
[00:07:14.000 --> 00:07:20.000]  (主席)能夠將自己的身份地位提高
[00:07:20.000 --> 00:07:22.000]  (主席)但正正就是在這裡
[00:07:22.000 --> 00:07:25.000]  (主席)再加上啟示錄第二章26、27節
[00:07:25.000 --> 00:07:28.000]  (主席)也是講推特教會的經文
[00:07:28.000 --> 00:07:32.000]  (主席)其實是引用了詩篇第二篇作為基礎
[00:07:32.000 --> 00:07:34.000]  (主席)而詩篇的主題就是
[00:07:34.000 --> 00:07:38.000]  (主席)神的兒子尼塞亞擊敗列國
[00:07:38.000 --> 00:07:39.000]  (主席)換言之
[00:07:39.000 --> 00:07:44.000]  (主席)耶穌基督才是真真正正的神的兒子
[00:07:44.000 --> 00:07:48.000]  (主席)創造宇宙萬物的耶和華神的兒子
[00:07:48.000 --> 00:07:51.000]  (主席)而不是他們在那裡去敬拜那些
[00:07:51.000 --> 00:07:54.000]  (主席)無論是當君王是神的兒子
[00:07:54.000 --> 00:07:57.000]  (主席)還是他們的神話當中的阿波羅是神的兒子
[00:07:57.000 --> 00:07:59.000]  (主席)所以在這裡我們可以看到
[00:07:59.000 --> 00:08:01.000]  (主席)眼無遇動火焰表明了什麼?
[00:08:01.000 --> 00:08:05.000]  (主席)就是主耶穌基督的全知
[00:08:05.000 --> 00:08:09.000]  (主席)祂能夠察看人的心、腸、肺、腑
[00:08:09.000 --> 00:08:13.000]  (主席)對很多的啟述七個教會來說
[00:08:13.000 --> 00:08:14.000]  (主席)這句說話
[00:08:14.000 --> 00:08:16.000]  (主席)察看人的心、腸、肺、腑
[00:08:16.000 --> 00:08:17.000]  (主席)當然是很重要的
[00:08:17.000 --> 00:08:19.000]  (主席)察看人的心、腸、肺、腑
[00:08:19.000 --> 00:08:22.000]  (主席)就是說祂看得穿你裡面
[00:08:22.000 --> 00:08:25.000]  (主席)你的表面可能是一個這樣的人
[00:08:25.000 --> 00:08:28.000]  (主席)但是你裡面是一個怎樣的人呢?
[00:08:28.000 --> 00:08:31.000]  (主席)很多時候人是表面看不到的
[00:08:31.000 --> 00:08:34.000]  (主席)最近報紙有一個很恐怖的消息
[00:08:34.000 --> 00:08:37.000]  (主席)應該好像是美國吧
[00:08:37.000 --> 00:08:41.000]  (主席)有一個好像是屬於墨西哥的移民
[00:08:41.000 --> 00:08:43.000]  (主席)就跟一個人結了婚
[00:08:43.000 --> 00:08:45.000]  (主席)住在一起,很結婚
[00:08:45.000 --> 00:08:46.000]  (主席)這個人有一個女兒
[00:08:46.000 --> 00:08:48.000]  (主席)有沒有看這個新聞?知道他說什麼嗎?
[00:08:48.000 --> 00:08:50.000]  (主席)不知道怎麼搞的
[00:08:50.000 --> 00:08:52.000]  (主席)他就擄走了這個女孩
[00:08:52.000 --> 00:08:54.000]  (主席)關了她十年
[00:08:54.000 --> 00:08:57.000]  (主席)有看到嗎?有些人點頭
[00:08:57.000 --> 00:08:58.000]  (主席)關了她十年
[00:08:58.000 --> 00:09:00.000]  (主席)而且她經常到處搬
[00:09:00.000 --> 00:09:03.000]  (主席)變成警察就不容易找到她
[00:09:03.000 --> 00:09:05.000]  (主席)還有她是改名換姓的
[00:09:05.000 --> 00:09:07.000]  (主席)這個女孩結果懷孕
[00:09:07.000 --> 00:09:09.000]  (主席)還生了一個不知道是男孩還是女孩
[00:09:09.000 --> 00:09:10.000]  (主席)好像是女孩
[00:09:10.000 --> 00:09:11.000]  (主席)還有呢
[00:09:11.000 --> 00:09:14.000]  (主席)他跟她一起居然可以出去做清潔工人
[00:09:14.000 --> 00:09:16.000]  (主席)是晚上的時間
[00:09:16.000 --> 00:09:19.000]  (主席)但是是禁錮她的
[00:09:20.000 --> 00:09:22.000]  (主席)但是當發現了的時候
[00:09:22.000 --> 00:09:24.000]  (主席)後來這個女孩
[00:09:24.000 --> 00:09:26.000]  (主席)好像是在Facebook那裡
[00:09:26.000 --> 00:09:27.000]  (主席)我又這麼厲害
[00:09:27.000 --> 00:09:29.000]  (主席)我又懂得用Facebook
[00:09:29.000 --> 00:09:31.000]  (主席)因為她很小的時候已經被禁錮了
[00:09:31.000 --> 00:09:32.000]  (主席)在Facebook跟親人聯絡
[00:09:32.000 --> 00:09:33.000]  (主席)然後還報警
[00:09:33.000 --> 00:09:35.000]  (主席)就找到這件事
[00:09:35.000 --> 00:09:36.000]  (主席)但是呢
[00:09:36.000 --> 00:09:38.000]  (主席)那些隔離論社說什麼呢?
[00:09:38.000 --> 00:09:40.000]  (主席)他說這個人很好人
[00:09:40.000 --> 00:09:43.000]  (主席)所有隔離論社的人
[00:09:43.000 --> 00:09:45.000]  (主席)是不知道他是一個這樣的人
[00:09:45.000 --> 00:09:47.000]  (主席)他說他很好人
[00:09:47.000 --> 00:09:50.000]  (主席)有時還看到他載著女兒出街
[00:09:50.000 --> 00:09:52.000]  (主席)去這樣那樣
[00:09:52.000 --> 00:09:54.000]  (主席)人看不見的
[00:09:54.000 --> 00:09:56.000]  (主席)很多時候我們都是一樣的
[00:09:56.000 --> 00:09:57.000]  (主席)兄弟姐妹
[00:09:57.000 --> 00:10:00.000]  (主席)我們很多時候在自己一個人的時候
[00:10:00.000 --> 00:10:01.000]  (主席)獨處的時候
[00:10:01.000 --> 00:10:02.000]  (主席)人是看不見的
[00:10:02.000 --> 00:10:05.000]  (主席)記得早前不是有一個立法局的議員
[00:10:05.000 --> 00:10:06.000]  (主席)在那裡看手機的
[00:10:06.000 --> 00:10:07.000]  (主席)記不記得?
[00:10:07.000 --> 00:10:10.000]  (主席)最近又有另外一個是看手機的
[00:10:10.000 --> 00:10:12.000]  (主席)有沒有看到新聞?
[00:10:12.000 --> 00:10:15.000]  (主席)這次這個看手機就看什麼呢?
[00:10:15.000 --> 00:10:16.000]  (主席)看股票
[00:10:16.000 --> 00:10:18.000]  (主席)還是看另外一樣東西的
[00:10:18.000 --> 00:10:19.000]  (主席)不過他就說
[00:10:19.000 --> 00:10:21.000]  (主席)好像是他的弟弟借了他的手機
[00:10:21.000 --> 00:10:23.000]  (主席)還沒關機
[00:10:23.000 --> 00:10:24.000]  (主席)又不知道怎麼回事
[00:10:24.000 --> 00:10:25.000]  (主席)總而言之
[00:10:25.000 --> 00:10:26.000]  (主席)九萬多的理由
[00:10:26.000 --> 00:10:27.000]  (主席)不過無論什麼理由都好
[00:10:27.000 --> 00:10:29.000]  (主席)你在立法局開會的時候
[00:10:29.000 --> 00:10:30.000]  (主席)去看股票
[00:10:30.000 --> 00:10:32.000]  (主席)都是不太好的
[00:10:32.000 --> 00:10:33.000]  (主席)所以呢
[00:10:33.000 --> 00:10:35.000]  (主席)人就是這樣
[00:10:35.000 --> 00:10:37.000]  (主席)看節目我們真的很小心
[00:10:37.000 --> 00:10:39.000]  (主席)我們要知道我們所信的那位神
[00:10:39.000 --> 00:10:41.000]  (主席)不只是看我們表面的神
[00:10:41.000 --> 00:10:43.000]  (主席)是看我們裡面的神
[00:10:43.000 --> 00:10:46.000]  (主席)看我們裡面的神
[00:10:46.000 --> 00:10:47.000]  (主席)眼目如同火焰
[00:10:47.000 --> 00:10:49.000]  (主席)察看到人的心腸肺腑
[00:10:49.000 --> 00:10:52.000]  (主席)這個和推也推拉這個教會很有關係
[00:10:52.000 --> 00:10:53.000]  (主席)我們一會兒去到那裡
[00:10:53.000 --> 00:10:54.000]  (主席)大家就知道
[00:10:54.000 --> 00:10:55.000]  (主席)他如一個光明的銅牙
[00:10:55.000 --> 00:10:57.000]  (主席)表明了主的能力
[00:10:57.000 --> 00:10:59.000]  (主席)是審判列國的能力
[00:10:59.000 --> 00:11:01.000]  (主席)是能夠擊敗列國的能力
[00:11:01.000 --> 00:11:04.000]  (主席)這個又是和推也推拉這個教會很有關係
[00:11:04.000 --> 00:11:06.000]  (主席)原來推也推拉這個城市
[00:11:06.000 --> 00:11:08.000]  (主席)他那個七個教會的城市
[00:11:08.000 --> 00:11:13.000]  (主席)就是第一個是以弗所,第二個是什麽是士滿來,第三個是什麽是別加邦,第四個就是推也推拉
[00:11:13.000 --> 00:11:15.000]  (主席)而原來推也推拉這個城市
[00:11:15.000 --> 00:11:16.000]  (主席)在他的歷史裡面
[00:11:16.000 --> 00:11:19.000]  (主席)他時常就是當外族打進來的時候
[00:11:19.000 --> 00:11:21.000]  (主席)他就是首當其衝那個
[00:11:21.000 --> 00:11:23.000]  (主席)即是好像我們說
[00:11:23.000 --> 00:11:25.000]  (主席)是先頭部隊
[00:11:25.000 --> 00:11:27.000]  (主席)即是講得難聽點
[00:11:27.000 --> 00:11:28.000]  (主席)死就死先
[00:11:28.000 --> 00:11:29.000]  (主席)站前排那些
[00:11:29.000 --> 00:11:30.000]  (主席)站後排那些
[00:11:30.000 --> 00:11:32.000]  (主席)拿著刀在那裏
[00:11:32.000 --> 00:11:34.000]  (主席)衝呀衝呀
[00:11:34.000 --> 00:11:38.000]  (主席)如果人家開槍呀射箭呀,誰先死,前面那些先死
[00:11:38.000 --> 00:11:41.000]  (主席)而推也推拉這個地方
[00:11:41.000 --> 00:11:43.000]  (主席)他就是在一個這樣的形勢上
[00:11:43.000 --> 00:11:44.000]  (主席)他是很前的
[00:11:44.000 --> 00:11:46.000]  (主席)所以如果是外面來打
[00:11:46.000 --> 00:11:47.000]  (主席)他頂得順的
[00:11:47.000 --> 00:11:48.000]  (主席)那他就退了那些外敵
[00:11:48.000 --> 00:11:49.000]  (主席)不行的呢
[00:11:49.000 --> 00:11:50.000]  (主席)他就被人家打敗
[00:11:50.000 --> 00:11:52.000]  (主席)所以在歷史裡面
[00:11:52.000 --> 00:11:54.000]  (主席)他是多次被人家攻陷了
[00:11:54.000 --> 00:11:56.000]  (主席)不過可能攻陷了之後
[00:11:56.000 --> 00:11:58.000]  (主席)就打不到後面別加摩那些了
[00:11:58.000 --> 00:12:04.000]  (主席)所以他事實上是會遭遇到這一個
[00:12:04.000 --> 00:12:05.000]  (主席)而這裏我們會看到
[00:12:05.000 --> 00:12:06.000]  (主席)在經文裏面
[00:12:06.000 --> 00:12:07.000]  (主席)今天未必會講到那裏
[00:12:07.000 --> 00:12:10.000]  (主席)在推也推拉整個經文裏面來說
[00:12:10.000 --> 00:12:14.000]  (主席)是講到他們會能夠可以擊敗列國的
[00:12:14.000 --> 00:12:15.000]  (主席)我們看這個《史良人傳》
[00:12:15.000 --> 00:12:16.000]  (主席)我們看了那個經文
[00:12:16.000 --> 00:12:19.000]  (主席)啟示錄的一章十四十五字
[00:12:19.000 --> 00:12:20.000]  (主席)我讀完這兩個經文給大家
[00:12:20.000 --> 00:12:33.000]  (主席)
[00:12:33.000 --> 00:12:34.000]  (主席)已經形容了
[00:12:34.000 --> 00:12:37.000]  (主席)不過去到第二章和第三章
[00:12:37.000 --> 00:12:38.000]  (主席)七個教會
[00:12:38.000 --> 00:12:39.000]  (主席)是每一個教會
[00:12:39.000 --> 00:12:41.000]  (主席)有不同的再一次表達
[00:12:41.000 --> 00:12:44.000]  (主席)第一章主耶穌的形象出來
[00:12:44.000 --> 00:12:46.000]  (主席)去到這個推也推拉教會
[00:12:46.000 --> 00:12:48.000]  (主席)二章二十六二十七節
[00:12:48.000 --> 00:12:49.000]  (主席)推也推拉這個教會
[00:12:49.000 --> 00:12:50.000]  (主席)是去到第幾節
[00:12:50.000 --> 00:12:51.000]  (主席)十八節
[00:12:51.000 --> 00:12:53.000]  (主席)二章十八節去到二十九節
[00:12:53.000 --> 00:12:54.000]  (主席)所以二十六二十七節
[00:12:54.000 --> 00:12:56.000]  (主席)仍然在講推也推拉這個教會
[00:12:56.000 --> 00:12:58.000]  (主席)不過今天我們不會這麼詳細講
[00:12:58.000 --> 00:12:59.000]  (主席)我都讀了給大家聽
[00:12:59.000 --> 00:13:02.000]  (主席)德勝尊守命令道弟
[00:13:02.000 --> 00:13:03.000]  (主席)我要賜給他
[00:13:03.000 --> 00:13:05.000]  (主席)權並制服列國
[00:13:05.000 --> 00:13:07.000]  (主席)他必用鐵匠管轄他們
[00:13:07.000 --> 00:13:10.000]  (主席)願同打碎這個陶器
[00:13:10.000 --> 00:13:12.000]  (主席)如果是陶器
[00:13:12.000 --> 00:13:13.000]  (主席)你拿一條鐵鋼球
[00:13:13.000 --> 00:13:19.000]  (主席)它一定會爛掉
[00:13:19.000 --> 00:13:20.000]  (主席)因為推也推拉這個城市
[00:13:20.000 --> 00:13:22.000]  (主席)它是馬前卒
[00:13:22.000 --> 00:13:25.000]  (主席)但是神就應許他們
[00:13:25.000 --> 00:13:28.000]  (主席)他們將會制服列國
[00:13:28.000 --> 00:13:29.000]  (主席)所以我們看到
[00:13:29.000 --> 00:13:31.000]  (主席)當他們研讀啟示錄的時候
[00:13:31.000 --> 00:13:33.000]  (主席)很多的解釋
[00:13:33.000 --> 00:13:36.000]  (主席)都是和當時他們的地理環境
[00:13:36.000 --> 00:13:37.000]  (主席)或者歷史背景
[00:13:37.000 --> 00:13:38.000]  (主席)文化背景
[00:13:38.000 --> 00:13:41.000]  (主席)是息息相關的
[00:13:41.000 --> 00:13:43.000]  (主席)我們看到另一節經文
[00:13:43.000 --> 00:13:44.000]  (主席)我知道你的行為
[00:13:44.000 --> 00:13:47.000]  (主席)愛心、信心、勤勞和忍耐
[00:13:47.000 --> 00:13:50.000]  (主席)又知道你幕後所行的善事
[00:13:50.000 --> 00:13:52.000]  (主席)比起初所行的更多
[00:13:52.000 --> 00:13:54.000]  (主席)好不好
[00:13:54.000 --> 00:13:55.000]  (主席)當主耶穌基督
[00:13:55.000 --> 00:13:57.000]  (主席)形容推也推拉教會的時候
[00:13:57.000 --> 00:13:58.000]  (主席)他說我知道你的行為
[00:13:58.000 --> 00:14:00.000]  (主席)他的行為是什麼呢
[00:14:00.000 --> 00:14:03.000]  (主席)就是你有愛心、有信心
[00:14:03.000 --> 00:14:05.000]  (主席)這個比較內在一點
[00:14:05.000 --> 00:14:06.000]  (主席)有沒有信心
[00:14:06.000 --> 00:14:07.000]  (主席)我就這樣看著你
[00:14:07.000 --> 00:14:08.000]  (主席)我看不到的
[00:14:08.000 --> 00:14:09.000]  (主席)有沒有愛心
[00:14:09.000 --> 00:14:11.000]  (主席)我看著你也不知道
[00:14:11.000 --> 00:14:12.000]  (主席)當你有一些
[00:14:12.000 --> 00:14:15.000]  (主席)愛心所做出來的表現、行為的時候
[00:14:15.000 --> 00:14:17.000]  (主席)就知道你有沒有愛心了
[00:14:17.000 --> 00:14:21.000]  (主席)當你去表現出一些動作出來
[00:14:21.000 --> 00:14:23.000]  (主席)或者一些行為、行事為人的時候
[00:14:23.000 --> 00:14:26.000]  (主席)我知道你是一個有信心的人了
[00:14:26.000 --> 00:14:28.000]  (主席)就不是說遇到一件事
[00:14:28.000 --> 00:14:30.000]  (主席)突然間很害怕
[00:14:30.000 --> 00:14:31.000]  (主席)大叫大叫
[00:14:31.000 --> 00:14:33.000]  (主席)不知所措
[00:14:33.000 --> 00:14:35.000]  (主席)好像完全沒有自信
[00:14:35.000 --> 00:14:37.000]  (主席)沒有信神的心
[00:14:37.000 --> 00:14:39.000]  (主席)還有就是勤勞
[00:14:39.000 --> 00:14:41.000]  (主席)勤勞其實原文可以翻譯成
[00:14:41.000 --> 00:14:42.000]  (主席)你的侍奉
[00:14:42.000 --> 00:14:44.000]  (主席)你所做的事情
