
[00:00:00.000 --> 00:00:03.780]  我是教會的馮牧師
[00:05:33.500 --> 00:05:36.420]  你就會正式加入尖沙咀國語浸信會
[00:05:36.420 --> 00:05:37.660]  成為我們的會友
[00:05:37.660 --> 00:05:40.500]  你就會正式加入尖沙咀國語精心會
[00:05:40.500 --> 00:05:41.420]  成為我們的會友
[00:05:41.420 --> 00:05:44.820]  成為會友不單止指你們可以守主餐
[00:05:44.820 --> 00:05:47.700]  成為會友不單止是說你們可以守主餐
[00:05:47.700 --> 00:05:51.300]  不是代表你們會有投票權或者被選舉權
[00:05:51.300 --> 00:05:54.740]  或者你在約會有投票權或者被選權
[00:05:54.740 --> 00:05:56.700]  這個都是你們基本的權利
[00:05:56.700 --> 00:05:58.380]  這些其實都是你基本的權利
[00:05:58.380 --> 00:06:00.500]  成為會友更重要的
[00:06:00.500 --> 00:06:02.060]  成為會友更重要的是
[00:06:02.060 --> 00:06:05.620]  你要視尖沙咀國語浸信會為你屬靈的家
[00:06:05.620 --> 00:06:10.300]  你要把尖沙咀國語精心會當成你屬靈的家
[00:06:10.300 --> 00:06:12.180]  從今以後
[00:06:12.180 --> 00:06:14.060]  愛這個家
[00:06:14.060 --> 00:06:16.660]  以這個家為榮
[00:06:16.660 --> 00:06:18.820]  不要給牧師講兩句
[00:06:18.820 --> 00:06:21.940]  不要因為給牧師講兩句話
[00:06:21.940 --> 00:06:23.980]  那個呼吸系統就不暢順了
[00:06:23.980 --> 00:06:26.380]  就覺得很不爽了
[00:06:26.380 --> 00:06:27.940]  那些血壓又上升了
[00:06:27.940 --> 00:06:28.940]  血壓又上升了
[00:06:28.940 --> 00:06:30.540]  不行,離家出走了
[00:06:30.540 --> 00:06:31.900]  我就離家出走了
[00:06:31.900 --> 00:06:34.100]  或者遇到一些不開心的事情
[00:06:34.100 --> 00:06:36.460]  或者你在家會遇到不開心的事情
[00:06:36.460 --> 00:06:37.380]  不回來了
[00:06:37.380 --> 00:06:38.860]  我就不回來了
[00:06:38.860 --> 00:06:40.340]  所以特別是女孩子
[00:06:40.340 --> 00:06:41.660]  特別是女生
[00:06:41.660 --> 00:06:43.820]  離家出走是很危險的事情
[00:06:43.820 --> 00:06:45.380]  最容易出狀況的
[00:06:45.380 --> 00:06:49.020]  浸信會強調浸泥是全身浸入水裏面
[00:06:49.020 --> 00:06:53.100]  浸信會強調浸泥是整個身體浸入水中
[00:06:53.100 --> 00:06:55.940]  我們稱這個叫做象徵性的行為
[00:06:55.940 --> 00:06:57.460]  我們稱這個叫做象徵性的行為
[00:06:57.460 --> 00:07:01.100]  我們稱這個叫做象徵性的行為
[00:07:01.100 --> 00:07:04.860]  入水那一刻代表你與主同死同埋葬
[00:07:04.860 --> 00:07:09.060]  入水那一刻代表你與主耶穌同死同埋葬
[00:07:09.060 --> 00:07:12.220]  出水那一刻代表你與主同復活
[00:07:12.220 --> 00:07:15.780]  上水那一刻代表你與主耶穌同復活
[00:07:15.780 --> 00:07:17.740]  象徵你一個新生的樣式
[00:07:17.740 --> 00:07:20.020]  象徵一個新的生命的樣子
[00:07:20.020 --> 00:07:22.460]  當然不同的教會有不同的傳統
[00:07:22.460 --> 00:07:24.380]  當然有不同的教會有不同的傳統
[00:07:24.380 --> 00:07:25.540]  我們彼此尊重
[00:07:25.540 --> 00:07:26.300]  我們彼此尊重
[00:07:26.300 --> 00:07:29.220]  我們不會說浸信會的浸泥才是唯一
[00:07:29.220 --> 00:07:32.620]  我們不會說浸信會的淨泥才是唯一
[00:07:32.620 --> 00:07:35.180]  但是我們理解按照聖經的根據
[00:07:35.180 --> 00:07:37.180]  可是我們理解聖經的根據
[00:07:37.180 --> 00:07:41.740]  浸信會認為浸泥應該是更加符合聖經的教導
[00:07:41.740 --> 00:07:46.140]  淨泥是更符合聖經的教導
[00:07:46.140 --> 00:07:48.900]  譬如今天早上我們讀的經文
[00:07:48.900 --> 00:07:50.740]  譬如說我們今天早上讀的經文
[00:07:50.740 --> 00:07:56.060]  那裡提到耶穌從加利利來到約旦河受浸約翰的浸
[00:07:56.060 --> 00:08:02.780]  就提到耶穌從加利利來到約旦河受浸約翰的淨泥
[00:08:02.780 --> 00:08:05.500]  在水裏面一上來就見到天開了
[00:08:05.500 --> 00:08:08.140]  從水裏面一上來就看到天裂開
[00:08:08.140 --> 00:08:10.500]  聖靈彷彿像夾子一樣降在他身上
[00:08:10.500 --> 00:08:12.820]  聖靈彷彿像夾子一樣降在他身上
[00:08:12.820 --> 00:08:17.260]  我把重點放在耶穌從水裏上來
[00:08:17.260 --> 00:08:19.660]  我的重點放在耶穌從水裏出來
[00:08:19.660 --> 00:08:21.900]  你們三個會英文,你們回去再讀一下
[00:08:21.900 --> 00:08:24.140]  你們三個懂了英文,回去再看
[00:08:24.140 --> 00:08:28.540]  NIV的翻譯就是Coming up out of the water
[00:08:28.540 --> 00:08:34.260]  新國際的翻譯本就是Coming up out of the water
[00:08:34.260 --> 00:08:38.980]  明顯是指當時不是一個灑水泥或者滴水泥
[00:08:38.980 --> 00:08:42.500]  明顯不是說當時是一個灑水泥
[00:08:42.500 --> 00:08:44.460]  因為為什麼要從水裏面上來呢?
[00:08:44.460 --> 00:08:45.900]  為什麼要從水裏上來呢?
[00:08:45.900 --> 00:08:48.540]  為什麼要放一缸水就只是灑幾滴呢?
[00:08:48.540 --> 00:08:51.020]  為什麼要放一缸水就只是灑幾滴呢?
[00:08:51.020 --> 00:08:52.940]  有人認為不是的
[00:08:52.940 --> 00:08:55.420]  其實從水裏面上來不一定要全身受浸
[00:08:55.420 --> 00:08:59.180]  有人說從水裏上來不一定是全身都濕透了
[00:08:59.180 --> 00:09:00.940]  你去過約旦河你就知道了
[00:09:00.940 --> 00:09:02.740]  近岸邊是到腰的水
[00:09:02.740 --> 00:09:04.940]  你去過約旦河你就懂了
[00:09:04.940 --> 00:09:07.420]  因為水深只是到腰
[00:09:07.420 --> 00:09:09.860]  按照常理,如果你不是浸在水裏面
[00:09:09.860 --> 00:09:11.220]  為什麼要去到河裏面受浸呢?
[00:09:11.220 --> 00:09:13.900]  按道理,你不是要浸在水裏面
[00:09:13.900 --> 00:09:15.980]  你為什麼要去河裏面受浸呢?
[00:09:15.980 --> 00:09:18.860]  很多年前我去過約旦河
[00:09:18.860 --> 00:09:21.060]  很多年前我去過約旦河
[00:09:21.060 --> 00:09:22.380]  這裏真的是約旦河
[00:09:22.380 --> 00:09:23.380]  這裏真的是約旦河
[00:09:23.380 --> 00:09:25.900]  當時我和國內的牧師全隊人去
[00:09:25.900 --> 00:09:28.460]  當時我和國內的牧師全隊人去
[00:09:28.460 --> 00:09:30.060]  有些牧師去到很興奮
[00:09:30.060 --> 00:09:34.580]  那些牧師去到約旦河很興奮
[00:09:34.580 --> 00:09:36.540]  我說:耶穌當年在這裏受浸
[00:09:36.540 --> 00:09:39.540]  他說:耶穌是不是當年在這裏受浸呢?
[00:09:39.540 --> 00:09:41.260]  我說:耶穌是不是當年在這裏受浸呢?
[00:09:41.260 --> 00:09:43.540]  我也要下去再浸一次
[00:09:43.540 --> 00:09:46.060]  我說:體驗一下就好
[00:09:46.060 --> 00:09:48.580]  我就說:體驗一下就可以了
[00:09:48.580 --> 00:09:50.380]  我們抽象一點說
[00:09:50.380 --> 00:09:52.020]  我們抽象一點說
[00:09:52.020 --> 00:09:55.620]  有人說:你的腳永遠不能踏進河水兩次
[00:09:55.620 --> 00:10:00.060]  有人說:你的腳不能踏進河水兩次
[00:10:00.060 --> 00:10:02.260]  因為水流是有變化的
[00:10:02.260 --> 00:10:03.820]  因為水流是有變化的
[00:10:03.820 --> 00:10:05.060]  你就算測量到
[00:10:05.060 --> 00:10:07.500]  exactly這個位置就是耶穌受浸的了
[00:10:07.500 --> 00:10:10.500]  就算你明確知道那個位置
[00:10:10.500 --> 00:10:11.500]  就是耶穌當時要生理下去
[00:10:11.500 --> 00:10:14.500]  水流又不同,水溫又不同,時間又不同
[00:10:14.500 --> 00:10:16.740]  水流、水溫、時間也不同了
[00:10:16.740 --> 00:10:19.860]  當然去體驗我們也不會去爭拗什麼
[00:10:19.860 --> 00:10:22.340]  如果你只是去體驗我們也不會考慮
[00:10:22.340 --> 00:10:24.180]  其實你去過聖地
[00:10:24.180 --> 00:10:27.420]  你知道巴勒斯坦水是很珍貴的資源
[00:10:27.420 --> 00:10:28.980]  其實你去過聖地的話
[00:10:28.980 --> 00:10:34.300]  你就知道水對巴勒斯坦是很珍貴的資源
[00:10:34.300 --> 00:10:36.820]  約翰福音三章二十三節提到
[00:10:36.820 --> 00:10:38.820]  約翰福音三章二十三節提到
[00:10:38.820 --> 00:10:42.980]  「約翰在靠近耶路撒冷,哀戀也施浸」
[00:10:42.980 --> 00:10:47.700]  「約翰在靠近耶路撒冷的哀戀也施浸」
[00:10:47.700 --> 00:10:49.380]  因為那裡水多
[00:10:49.380 --> 00:10:50.740]  因為那裡水多
[00:10:50.740 --> 00:10:55.300]  如果你看地圖就知道那個地方水多才在那裡施浸
[00:10:55.300 --> 00:11:00.500]  你看地圖你就懂得水多才會到那個地方進行經歷
[00:11:00.500 --> 00:11:02.020]  古代交通不方便
[00:11:02.020 --> 00:11:03.380]  古代交通不方便
[00:11:03.380 --> 00:11:09.780]  怎麼會山長水遠去到那些有河或溪的地方
[00:11:09.780 --> 00:11:13.380]  怎麼會老遠跑到有河有溪的地方
[00:11:13.380 --> 00:11:14.820]  然後就幫他們灑水
[00:11:14.820 --> 00:11:16.220]  然後就幫他們灑水
[00:11:16.220 --> 00:11:18.220]  我們說不合理的
[00:11:18.220 --> 00:11:21.220]  另外《史徒行傳》也提到
[00:11:21.220 --> 00:11:23.060]  另外《史徒行傳》也提到
[00:11:23.060 --> 00:11:25.820]  「於是吩咐車站住」
[00:11:25.820 --> 00:11:28.020]  「於是吩咐車站住」
[00:11:28.020 --> 00:11:31.780]  「肥利和太監二人下到水裡」
[00:11:31.780 --> 00:11:35.580]  「肥利和太監二人下到水裡」
[00:11:35.580 --> 00:11:37.140]  「肥利就給他施浸」
[00:11:37.140 --> 00:11:38.260]  「肥利就給他施浸」
[00:11:38.260 --> 00:11:39.420]  「從水裡上來」
[00:11:39.420 --> 00:11:40.420]  「從水裡上來」
[00:11:40.420 --> 00:11:41.620]  「他就停在這裡」
[00:11:41.620 --> 00:11:42.620]  「我就停在這裡」
[00:11:42.620 --> 00:11:45.220]  「他就二人下到水裡」
[00:11:45.220 --> 00:11:47.220]  「二人同下到水裡」
[00:11:47.220 --> 00:11:49.140]  英文聖經的翻譯
[00:11:49.140 --> 00:11:50.980]  「下水裡」裡面
[00:11:50.980 --> 00:11:53.500]  英文聖經的「下水裡」這三個字的翻譯
[00:11:53.500 --> 00:11:55.980]  英文聖經的「下水裡」這三個字的翻譯
[00:11:55.980 --> 00:11:57.820]  就是「went down into the water」
[00:11:57.820 --> 00:12:00.500]  原文的意思就是「進入水中」
[00:12:00.500 --> 00:12:02.540]  原文的意思就是「進入水中」
[00:12:02.540 --> 00:12:04.100]  表示全身浸在水裡
[00:12:04.100 --> 00:12:05.540]  表明全身浸在水裡
[00:12:05.540 --> 00:12:09.380]  說我們千萬不要誤會我們是大浸信會主義
[00:12:09.380 --> 00:12:12.460]  千萬不要誤會我們是大津信會主義
[00:12:12.460 --> 00:12:15.180]  浸禮不是唯一的方式
[00:12:15.180 --> 00:12:16.740]  浸禮不是唯一的方式
[00:12:16.740 --> 00:12:17.820]  我再次強調
[00:12:17.820 --> 00:12:19.660]  我們尊重我們的傳統
[00:12:19.660 --> 00:12:21.020]  我們尊重我們的傳統
[00:12:21.020 --> 00:12:22.460]  我們也尊重別人的傳統
[00:12:22.460 --> 00:12:23.700]  我們也尊重別人的傳統
[00:12:23.700 --> 00:12:26.100]  因為你看初期教會出現一幕
[00:12:26.100 --> 00:12:28.300]  因為你看到初期教會出現一幕
[00:12:28.300 --> 00:12:31.700]  它說領受它的話的人就受了洗
[00:12:31.700 --> 00:12:34.060]  領受它的話的人就受了洗
[00:12:34.060 --> 00:12:37.060]  那一天門徒約添了三千人
[00:12:37.060 --> 00:12:39.900]  那一天門徒約添了三千人
[00:12:39.900 --> 00:12:43.380]  待會我在裡面大概十分鐘站在水裡
[00:12:43.380 --> 00:12:46.660]  等一下我大概停留在水裡十分鐘左右
[00:12:46.660 --> 00:12:48.340]  因為受浸的三個
[00:12:48.340 --> 00:12:49.660]  因為受浸的三個
[00:12:49.660 --> 00:12:51.700]  你想想如果有三千個受浸
[00:12:51.700 --> 00:12:54.140]  你想想看如果受浸的人有三千人
[00:12:54.140 --> 00:12:56.260]  我真的皮都浸到掉了
[00:12:56.260 --> 00:12:59.260]  我的皮浸在水裡面都脫了
[00:12:59.260 --> 00:13:02.660]  也不太可能你用三千個人去幫它受浸
[00:13:02.660 --> 00:13:05.140]  也不太可能你用三千個人
[00:13:05.140 --> 00:13:09.940]  我們估計比較現實的情況應該是灑水
[00:13:09.940 --> 00:13:12.340]  我們從現實的角度去看
[00:13:12.340 --> 00:13:13.580]  他們應該是灑水
[00:13:13.580 --> 00:13:15.980]  所以我們說應該是彼此的尊重
[00:13:15.980 --> 00:13:17.340]  所以我說彼此尊重
[00:13:17.340 --> 00:13:18.700]  我們尊重我們的傳統
[00:13:18.700 --> 00:13:19.780]  我們尊重我們的傳統
[00:13:19.780 --> 00:13:21.940]  我們都尊重其他宗派有不同的方式
[00:13:21.940 --> 00:13:24.660]  我們也尊重其他宗派有不同的方式
[00:13:24.660 --> 00:13:28.340]  浸禮的英文是Baptize
[00:13:28.340 --> 00:13:32.220]  基督徒的英文是Baptize
[00:13:32.220 --> 00:13:38.460]  原文的意思是有浸入或浸在水底
[00:13:38.460 --> 00:13:42.180]  原文有浸入或浸在水底的意思
[00:13:42.180 --> 00:13:44.780]  當然我們未必一定要望聞生義
[00:13:44.780 --> 00:13:46.700]  我們不一定要望聞生義
[00:13:46.700 --> 00:13:49.180]  我們不一定要望聞生義
[00:13:49.180 --> 00:13:51.060]  它是強調一種宗教的儀式
[00:13:51.060 --> 00:13:54.060]  它是強調一種宗教的儀式
[00:13:54.060 --> 00:13:56.340]  表示我們要完全投入當中
[00:13:56.340 --> 00:14:00.820]  不同教會對浸禮在信仰裏扮演的角色有不同的理解
[00:14:00.820 --> 00:14:04.860]  不同教會對基督徒在信仰中扮演的角色有不同的理解
[00:14:04.860 --> 00:14:06.860]  不同教會對基督徒在信仰中扮演的角色有不同的理解
[00:14:06.860 --> 00:14:09.260]  我大概歸納有三種的看法
[00:14:09.260 --> 00:14:14.660]  第一種就是認為浸禮本身是帶給人一個屬靈生命
[00:14:14.660 --> 00:14:18.780]  第一基督徒本身是給人有一個新的屬靈生命
[00:14:18.780 --> 00:14:19.860]  所以信而受浸
[00:14:19.860 --> 00:14:22.540]  浸禮是一個得救必需的其中一個媒介
[00:14:22.540 --> 00:14:23.940]  所以信而受浸
[00:14:23.940 --> 00:14:24.940]  浸禮是一個得救必需的其中一個媒介
[00:14:24.940 --> 00:14:25.940]  浸禮是一個得救必需的其中一個媒介
[00:14:25.940 --> 00:14:26.940]  浸禮是一個得救必需的其中一個媒介
[00:14:26.940 --> 00:14:27.940]  浸禮是一個得救必需的其中一個媒介
[00:14:27.940 --> 00:14:28.940]  例如在天主教的教會裏
[00:14:28.940 --> 00:14:29.940]  例如在天主教的教會裏
[00:14:29.940 --> 00:14:30.940]  例如在天主教的教會裏
[00:14:30.940 --> 00:14:31.940]  例如在天主教的教會裏
[00:14:31.940 --> 00:14:32.940]  例如在天主教的教會裏
[00:14:32.940 --> 00:14:33.940]  例如在天主教的教會裏
[00:14:33.940 --> 00:14:34.940]  例如在天主教的教會裏
[00:14:34.940 --> 00:14:35.940]  例如在天主教的教會裏
[00:14:35.940 --> 00:14:36.940]  例如在天主教的教會裏
[00:14:36.940 --> 00:14:37.940]  例如在天主教的教會裏
[00:14:37.940 --> 00:14:38.940]  例如在天主教的教會裏
[00:14:38.940 --> 00:14:53.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:53.940 --> 00:14:54.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:54.940 --> 00:14:55.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:55.940 --> 00:14:56.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:56.940 --> 00:14:57.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:57.940 --> 00:14:58.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:58.940 --> 00:14:59.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:14:59.940 --> 00:15:00.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:00.940 --> 00:15:01.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:01.940 --> 00:15:08.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:08.940 --> 00:15:09.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:09.940 --> 00:15:10.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:10.940 --> 00:15:11.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:11.940 --> 00:15:12.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:12.940 --> 00:15:13.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:13.940 --> 00:15:14.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:14.940 --> 00:15:15.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:15.940 --> 00:15:16.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:16.940 --> 00:15:31.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:31.940 --> 00:15:32.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:32.940 --> 00:15:33.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:33.940 --> 00:15:34.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:34.940 --> 00:15:35.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:35.940 --> 00:15:36.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:36.940 --> 00:15:37.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:37.940 --> 00:15:38.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:38.940 --> 00:15:39.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:39.940 --> 00:15:46.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:46.940 --> 00:15:47.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:47.940 --> 00:15:48.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:48.940 --> 00:15:49.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:49.940 --> 00:15:50.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:50.940 --> 00:15:51.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:51.940 --> 00:15:52.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:52.940 --> 00:15:53.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:53.940 --> 00:15:54.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:15:54.940 --> 00:16:14.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:14.940 --> 00:16:15.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:15.940 --> 00:16:16.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:16.940 --> 00:16:17.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:17.940 --> 00:16:18.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:18.940 --> 00:16:19.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:19.940 --> 00:16:20.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:20.940 --> 00:16:21.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:21.940 --> 00:16:22.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:22.940 --> 00:16:35.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:35.940 --> 00:16:36.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:36.940 --> 00:16:37.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:37.940 --> 00:16:38.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:38.940 --> 00:16:39.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:39.940 --> 00:16:40.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:40.940 --> 00:16:41.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:41.940 --> 00:16:42.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
[00:16:42.940 --> 00:16:43.940]  他們認為嬰兒受洗的洗禮包含有救恩的意義
