
[00:00:00.000 --> 00:00:07.160]  很感謝神讓我有機會今天和大家分享今天的訊息
[00:07:51.640 --> 00:07:57.080]  順便把我的假牙拿在手上,放在另外一個房間裏
[00:07:57.080 --> 00:08:00.680]  就說太太的房間和她滴眼水
[00:08:00.680 --> 00:08:04.280]  滴眼水之後就說我的假牙去了哪裏
[00:08:04.280 --> 00:08:09.480]  今天要講到,所以很緊張,就找不到
[00:08:09.480 --> 00:08:12.280]  太太沒有辦法,她起床幫我一起找
[00:08:12.280 --> 00:08:17.880]  找了半個小時都找不到,我覺得有點不對
[00:08:17.880 --> 00:08:22.120]  因為她明明拿在手上,進了房間,放在她的房間裏
[00:08:22.120 --> 00:08:28.520]  我就有個感動來,感動的時候祈禱,大聲的禱告
[00:08:28.520 --> 00:08:32.360]  很短的禱告,我說神啊,你是滿有能力的神
[00:08:32.360 --> 00:08:34.680]  你創造天地萬物的神
[00:08:34.680 --> 00:08:37.800]  所有的靈界都在你的掌管之下
[00:08:37.800 --> 00:08:43.640]  如果在這裏有什麼靈是騷擾我,你將它趕出去
[00:08:43.640 --> 00:08:45.720]  是這麼多句話
[00:08:45.720 --> 00:08:48.840]  祈禱的時候,我身裏面有點震的
[00:08:48.840 --> 00:08:52.920]  好像人家天氣很冷,穿衣服穿不夠的情況
[00:08:52.920 --> 00:08:54.520]  太太也有這樣的感受
[00:08:54.520 --> 00:08:57.240]  祈禱之後,溫暖來了
[00:08:57.240 --> 00:09:00.520]  臨到我身上,又有個詩上來
[00:09:00.520 --> 00:09:05.080]  不用掛心,明天早上你就找到了
[00:09:05.080 --> 00:09:08.120]  我就去睡覺,睡覺的時候怎會睡得著
[00:09:08.120 --> 00:09:12.040]  仍然不睡,上來又到處去找
[00:09:12.040 --> 00:09:18.200]  找的時候,現在找到她是隻手按住一個欄杆那裏
[00:09:18.200 --> 00:09:20.920]  因為我們家裏一層高一層低的
[00:09:20.920 --> 00:09:24.360]  看下去,原來那個假牙就是那個樹
[00:09:24.360 --> 00:09:28.440]  我不能夠講為什麼那個假牙會在那裏
[00:09:28.440 --> 00:09:32.760]  不在我的房裏,在那個壁櫃的地下
[00:09:32.760 --> 00:09:37.160]  如果在這個班尼斯特這裏跌下去,就不會跌到臉
[00:09:37.160 --> 00:09:41.720]  在那個桌子跌下去是不可能的,在那裏
[00:09:41.720 --> 00:09:47.640]  那我就很感謝祂,證實了這位我們所信的神
[00:09:47.640 --> 00:09:51.640]  是滿有能力的神,假如我安心去睡覺
[00:09:51.640 --> 00:09:55.800]  第二天早上就找到了,吃早餐的時候
[00:09:55.800 --> 00:10:00.440]  就在桌子旁邊的地下,在那個壁櫃的前面
[00:10:00.440 --> 00:10:07.000]  一定會看到,所以我覺得我們要為宣教多多的禱告
[00:10:07.000 --> 00:10:12.200]  也舉個例子,有一次我們在利物浦教會的時候
[00:10:12.200 --> 00:10:15.560]  有位弟兄,他的爸爸打電話給我
[00:10:15.560 --> 00:10:19.160]  請你來,我的兒子叫阿樂,不行嗎?
[00:10:19.160 --> 00:10:26.120]  他現在好像發神經一樣,我去到兒子坐在爸爸的旁邊
[00:10:26.120 --> 00:10:31.160]  兒子坐在右手邊,爸爸坐在左手邊,他就在那裏哭
[00:10:31.160 --> 00:10:34.200]  我怎樣可以打他?你看我的手是綠色的
[00:10:34.200 --> 00:10:38.120]  我怎樣可以打我的爸爸呢?他打過他的爸爸
[00:10:38.120 --> 00:10:43.560]  爸爸原諒他的,爸爸說不要緊
[00:10:43.560 --> 00:10:47.880]  總之你知道錯就行了,但為甚麼我的手會打他?
[00:10:47.880 --> 00:10:53.720]  我的手是綠色的,整塊皮都沒有了
[00:10:53.720 --> 00:10:58.760]  我就勸他,爸爸原諒你了,不用擔心
[00:10:58.760 --> 00:11:03.560]  跟他勸他半個小時,後來他爸爸坐在旁邊
[00:11:03.560 --> 00:11:06.440]  不要了張牧師,我請你到樓上
[00:11:06.440 --> 00:11:10.040]  他旁邊就有一個樓梯,炸魚豉條店
[00:11:10.040 --> 00:11:13.640]  後面的樓梯就上樓上,我就跟他上去
[00:11:13.640 --> 00:11:17.000]  張牧師在這裏,有些事情不妥
[00:11:17.000 --> 00:11:21.640]  又覺得有鬼在這裏,我求你祈禱
[00:11:21.640 --> 00:11:25.960]  幫助這個鬼趕出去,我就祈禱
[00:11:25.960 --> 00:11:31.160]  很簡單的,承認主耶穌基督在世上有講鬼的能力
[00:11:31.160 --> 00:11:33.960]  至於我求你現在彰顯你的能力
[00:11:33.960 --> 00:11:37.560]  來祝福這個家庭,使它能夠有安寧
[00:11:37.560 --> 00:11:40.680]  站在樓梯上,下了一半
[00:11:40.680 --> 00:11:43.160]  這個做兒子的看上來
[00:11:43.160 --> 00:11:47.560]  張牧師,你什麼時候到的?
[00:11:47.560 --> 00:11:50.680]  原來我跟他說了半個小時
[00:11:50.680 --> 00:11:53.880]  他聽不到我說什麼,只顧自己
[00:11:53.880 --> 00:12:02.520]  其實那個鬼是蒙蔽了他一切人家進來的感受
[00:12:02.520 --> 00:12:06.200]  我自己有這個經歷之後,整個都震
[00:12:06.200 --> 00:12:11.720]  心裏都震動起來,有我的助手在
[00:12:11.720 --> 00:12:16.440]  我現在去接女兒,你就繼續來幫助她
[00:12:16.440 --> 00:12:22.600]  所以在靈界裏面增進,我們要記得這個是事實
[00:12:22.600 --> 00:12:29.560]  第三點就是我們認識到要幫助身體軟弱的人
[00:12:29.560 --> 00:12:32.120]  在這段聖經裏面,大家都很熟悉的
[00:12:32.120 --> 00:12:37.640]  我們知道在第29節開始講到出了會堂之後
[00:12:37.640 --> 00:12:43.240]  去到亞國,約翰去到西門和安德烈的家
[00:12:43.240 --> 00:12:49.880]  西門的岳母發燒,路加港發高燒
[00:12:49.880 --> 00:12:54.040]  人家告訴她,要求耶穌幫助她
[00:12:54.040 --> 00:12:58.360]  耶穌就伸出手拉起她,她就服願了
[00:12:58.360 --> 00:13:01.800]  接著就服侍耶穌
[00:13:01.800 --> 00:13:07.080]  在宣教的工場裏面,或者平常的生活裏面
[00:13:07.080 --> 00:13:10.440]  我們都會遇到一些有需要的人
[00:13:10.440 --> 00:13:15.240]  我記得去探訪工作的時候,去一個老人院
[00:13:15.240 --> 00:13:20.520]  探一些老人家,那些老人家查經班完之後
[00:13:20.520 --> 00:13:27.880]  跟我說,牧師,我很辛苦,我的腳不舒服
[00:13:27.880 --> 00:13:31.560]  你可不可以為我祈禱?我又為他祈禱
[00:13:31.560 --> 00:13:37.560]  如果有需要的人,我們就要幫助他們
[00:13:37.560 --> 00:13:40.520]  尤其是他要求他們幫助的話
[00:13:40.520 --> 00:13:44.360]  我們現在在COVID-19的時期,有很多朋友
[00:13:44.360 --> 00:13:49.240]  可能有病症的問題,要為他們祈禱
[00:13:49.240 --> 00:13:53.960]  目前來講,我為我大女兒祈禱,為我二女兒祈禱
[00:13:53.960 --> 00:13:58.040]  為我女兒祈禱,為我女兒祈禱
[00:13:58.040 --> 00:14:03.080]  為我大女兒祈禱,為我二女兒祈禱,為我兒子祈禱
[00:14:03.080 --> 00:14:05.160]  因為三個人都有COVID-19
[00:14:05.160 --> 00:14:09.560]  三個人之中,兩個結了婚,他的家人也有COVID-19
[00:14:09.560 --> 00:14:13.320]  其實我們就要彼此的代討
[00:14:13.320 --> 00:14:17.800]  教會有個同工,他沒有打針的
[00:14:17.800 --> 00:14:23.720]  最近他跟他丈夫和兩個兒子都有,彼此的代討
[00:14:23.720 --> 00:14:30.280]  這個結婚,我不是做宣教士,但是我學習這個功課
[00:14:30.280 --> 00:14:34.600]  預備自己將來如果真的做全時間宣教士的時候
[00:14:34.600 --> 00:14:38.600]  就很自然的會做了
[00:14:38.600 --> 00:14:43.560]  也特別注意到剛才所讀的三十一節說到
[00:14:43.560 --> 00:14:48.520]  彼得的岳母康復之後,他就立即侍奉他們
[00:14:48.520 --> 00:14:52.680]  這個感恩的侍奉,也是我們要學習的功課
[00:14:52.680 --> 00:14:59.400]  假如主是恩待我們的話,在身體使我們復元的話
[00:14:59.400 --> 00:15:05.480]  然後第四是學習侍奉的榜樣
[00:15:05.480 --> 00:15:10.040]  就是願意付出代價的侍奉
[00:15:10.040 --> 00:15:14.280]  很簡單的,或者我們不小心讀的,會賴過去就不知道
[00:15:14.280 --> 00:15:18.840]  三十二節至三十四節,說到傍晚的時候
[00:15:18.840 --> 00:15:25.560]  日落的時候有很多人帶著害病的被鬼附的到耶穌的面前
[00:15:25.560 --> 00:15:28.600]  全城的人都聚集在祂門前
[00:15:28.600 --> 00:15:33.400]  耶穌治好很多的病和講出很多的鬼
[00:15:33.400 --> 00:15:38.040]  不准他們說話,因為他們的鬼認識他
[00:15:38.040 --> 00:15:43.800]  我覺得這個是講付出代價的侍奉,為什麼呢?
[00:15:43.800 --> 00:15:48.760]  傍晚,日落的時候,是釋放的時候
[00:15:48.760 --> 00:15:52.360]  是休息的時候,耶穌已經一天很忙
[00:15:52.360 --> 00:15:56.440]  在這個時候,雖然是應該的休息的時候
[00:15:56.440 --> 00:16:00.280]  但是人家有需要,把他需要帶到他面前
[00:16:00.280 --> 00:16:02.840]  他照樣的服侍
[00:16:02.840 --> 00:16:07.720]  這個是我們做牧師的傳道的人,應該特別注意的
[00:16:07.720 --> 00:16:14.760]  但是我們每個信徒都願意付出一些代價來服侍人家
[00:16:14.760 --> 00:16:20.280]  我記得很多年前,在中國傳福音的時候,就短宣
[00:16:20.280 --> 00:16:24.120]  他們那裡講到一個見證
[00:16:24.120 --> 00:16:29.560]  就是有一個鄉村,鄉村後面有一座山
[00:16:29.560 --> 00:16:31.800]  山那裡有個水壩
[00:16:31.800 --> 00:16:38.360]  水壩爆了,裂了,水衝下來這個鄉村那裡
[00:16:38.360 --> 00:16:43.160]  弄得到處都是垃圾,又石又水,什麼的,又髒垃圾
[00:16:43.160 --> 00:16:49.560]  政府要求,有誰在附近住的,大家一起努力
[00:16:49.560 --> 00:16:55.320]  清理一下這個地方,把那些垃圾,那些東西搬到一旁
[00:16:55.320 --> 00:17:00.360]  使得個人都可以過得舒服一點的生活
[00:17:00.360 --> 00:17:04.920]  很少人參與這個清潔的工作
[00:17:04.920 --> 00:17:09.160]  但是基督徒參與,基督徒參與
[00:17:09.160 --> 00:17:14.040]  清潔完之後,他還起了橋,經過一條溪的地方
[00:17:14.040 --> 00:17:16.280]  過那個鄉村的地方
[00:17:16.280 --> 00:17:24.520]  之後政府是給他們很自由的,在那裡舉行不同的宗教聚會
[00:17:24.520 --> 00:17:30.120]  就是我們的崇拜,茶經,各樣東西
[00:17:30.120 --> 00:17:32.760]  這是一個非常好的見證
[00:17:32.760 --> 00:17:37.800]  基督徒是需要學習如何付出代價,信徒
[00:17:37.800 --> 00:17:41.080]  尤其是將來打算做宣教士的
[00:17:41.080 --> 00:17:45.240]  你願意捨己,為別人的緣故
[00:17:45.240 --> 00:17:53.400]  你可能是神要你做宣教士,還是你準備好裝備自己
[00:17:53.400 --> 00:18:02.440]  到最後的點,就是講到保持密切的與神有密切的交通
[00:18:02.440 --> 00:18:08.440]  在這裡我們讀到的就是,此日的早晨,天未亮的時候,耶穌起來
[00:18:08.440 --> 00:18:12.120]  到曠野的地方去,在那時來禱告
[00:18:12.120 --> 00:18:15.000]  這是一個非常好的榜樣
[00:18:15.000 --> 00:18:17.960]  給我們每一個信主的人,就是說
[00:18:17.960 --> 00:18:22.360]  我在侍奉的當中,我有沒有力量,我知不知道怎麼做
[00:18:22.360 --> 00:18:31.000]  耶穌他來到世上過生活的時候,好像代表一個人應該怎樣過生活
[00:18:31.000 --> 00:18:36.920]  祈禱,求神帶領他一天的工作,求神重新給他力量
[00:18:36.920 --> 00:18:45.640]  求神是直接從上來,從天賦而來得到智慧
[00:18:45.640 --> 00:18:49.160]  使他知道如何處理各樣的事情
[00:18:49.160 --> 00:18:52.120]  我們是需要這個早上的禱告
[00:18:52.120 --> 00:18:59.000]  或者你說時間很急,不能經常這樣做,都嘗試多一點的做
[00:18:59.000 --> 00:19:06.200]  我自己以前讀神學的時候,可以經常這樣做
[00:19:06.200 --> 00:19:12.760]  但現在年紀來了,很多時候想一早就起床,但起不了床
[00:19:12.760 --> 00:19:16.280]  因為昨晚睡不著,整晚有這樣有那樣
[00:19:16.280 --> 00:19:21.400]  有時一晚睡兩三個小時,因為醒來又有其他的事情想著
[00:19:21.400 --> 00:19:30.360]  但早上不能,因為又要做早餐,預備給太太吃
[00:19:30.360 --> 00:19:38.520]  廚房又要收拾,怎樣都要一個小時才能積極讀聖經
[00:19:38.520 --> 00:19:43.320]  但我覺得最重要的不是早上或者晚上
[00:19:43.320 --> 00:19:48.120]  早上最好,如果年輕一點,精神好,這是最好的時間
[00:19:48.120 --> 00:19:54.120]  或者晚上,晚上我時時有,我就唱詩給主聽
[00:19:54.120 --> 00:20:00.120]  Thank you Lord for saving my soul, thank you Lord for giving me hope
[00:20:00.120 --> 00:20:05.720]  Thank you Lord for giving to me thy great salvation, so rich and free
[00:20:05.720 --> 00:20:22.520]  感謝主啊,感謝主請救我靈魂,感謝主賜我作穿人,感謝主伯伯賜給我這麼豐富的救人
[00:20:22.520 --> 00:20:28.920]  好累也好,唱兩次,一次英文,一次中文,say good night to the Lord
[00:20:28.920 --> 00:20:36.920]  就算很累也好,我們也要跟神有接觸在晚上的時候,把自己教託給主
[00:20:36.920 --> 00:20:44.120]  有時我這麼沒禮貌,lying in the bed and talking to God, not so polite to Him
[00:20:44.120 --> 00:20:52.920]  我就跪在床前,然後才說那幾句要跟神所說的話
[00:20:52.920 --> 00:21:00.120]  A reflection on during the day of God's blessing to you,思念神在今天給你的祝福帶領
[00:21:00.120 --> 00:21:08.120]  就幾句感謝的話都要獻上,但是我講的還有一點就是心情的問題
[00:21:08.120 --> 00:21:13.720]  我們如果要做宣教,或者不宣教也好,未到那個階段
[00:21:13.720 --> 00:21:20.120]  我們今天一定要珍惜神的華語,喜歡讀神的華語
[00:21:20.120 --> 00:21:27.320]  我非常喜歡,我介紹給大家聽,我讀聖經的人多數讀英文
[00:21:27.320 --> 00:21:34.520]  我買了一套聖經,用二百多元買的,是沒有那些chapter and verse
[00:21:34.520 --> 00:21:39.720]  第幾章第幾節沒有的,全部是由頭至尾印給你
[00:21:39.720 --> 00:21:49.320]  全本聖經有五個volume,新玉就是Gospel和保羅的信息是分成兩個volume
[00:21:49.320 --> 00:22:01.320]  字很容易看,不會長長的,是特別的一套聖經,五本in one Bible
[00:22:01.320 --> 00:22:09.320]  不知道大家願不願意嘗試,就是出聲讀聖經
[00:22:09.320 --> 00:22:14.920]  一路讀的時候,思念的教訓,思念主而你的同在
[00:22:14.920 --> 00:22:19.720]  Imagine the mind speaking, Jesus is speaking to you
[00:22:19.720 --> 00:22:26.920]  主是跟你說話,現在有什麼學習的地方呢?這些都是我們可以學習的
[00:22:26.920 --> 00:22:32.520]  好,結束了,我們每一個信徒都可以參與宣教
[00:22:32.520 --> 00:22:41.720]  無論是直接或者間接,短宣或者長宣,前宣或者後宣的侍奉
[00:22:41.720 --> 00:22:50.920]  例如參與宣教機構的工作,第二,機會來的時候我們不要放過
[00:22:50.920 --> 00:23:00.120]  舉例,北區雪梨灣基督教會有個例子,我去他的教會
[00:23:00.120 --> 00:23:07.320]  講及現在宣教的工程來到你門口,你願不願意接受
[00:23:07.320 --> 00:23:12.520]  結果他們接受,我們就開了北區雪梨灣基督教會
[00:23:12.520 --> 00:23:19.720]  這個機會來了,抓住,然後我們宣教做得好的時候,一段注意的點
[00:23:19.720 --> 00:23:27.720]  存有權柄並不變的信息,認識宣教是屬靈的真正
[00:23:27.720 --> 00:23:33.720]  願意幫助身體軟弱的人,願意付出代價
[00:23:33.720 --> 00:23:41.720]  以及保持與神有密切的交通,願神祝福我們各位
[00:23:41.720 --> 00:23:43.720]  阿們
