
[00:00:00.000 --> 00:00:03.160]  (主持人) 各位頂尖早安 今日陽光燦爛
[00:06:43.840 --> 00:06:47.040]  都要有一個漸漸的適應和長大
[00:06:47.040 --> 00:06:49.080]  屬靈上也是
[00:06:49.080 --> 00:06:52.360]  我岳父一開始是很抗拒福音的
[00:06:52.360 --> 00:06:55.600]  如果叫他回教會
[00:06:55.600 --> 00:06:57.360]  他都會撒手機回頭
[00:06:57.360 --> 00:06:58.240]  但這段時間
[00:06:58.240 --> 00:07:01.120]  因為他看到教會為他愛心祈禱
[00:07:01.120 --> 00:07:03.720]  他都說他會考慮回教會
[00:07:03.720 --> 00:07:06.960]  所以我們就多了在床邊為他祈禱
[00:07:06.960 --> 00:07:08.440]  我發覺經常都是我祈禱
[00:07:08.440 --> 00:07:10.280]  他一個「聽」字都不夠
[00:07:10.280 --> 00:07:11.760]  我要他再多一點
[00:07:11.760 --> 00:07:13.440]  所以兩個星期前
[00:07:13.440 --> 00:07:16.040]  我就說不如我講一句祈禱
[00:07:16.040 --> 00:07:17.480]  你又跟我講一句
[00:07:17.480 --> 00:07:19.000]  接著他真的會做
[00:07:19.000 --> 00:07:21.120]  接著再過一段時間
[00:07:21.120 --> 00:07:22.480]  胡姑娘右腿祈禱
[00:07:22.480 --> 00:07:25.600]  還有做決志祈禱
[00:07:25.600 --> 00:07:29.440]  但我發覺原來幫一些初信的朋友做祈禱
[00:07:29.440 --> 00:07:31.280]  他跟你講一句
[00:07:31.280 --> 00:07:34.280]  都要很留意祈禱的內容
[00:07:34.280 --> 00:07:35.720]  要很具體的
[00:07:35.720 --> 00:07:37.040]  很生活化的
[00:07:37.040 --> 00:07:38.560]  是很貼身的
[00:07:38.560 --> 00:07:42.000]  就是讓他能夠明白和適應
[00:07:42.000 --> 00:07:43.160]  所以給我們看見
[00:07:43.160 --> 00:07:46.240]  一個屬靈的成長是需要有階段的
[00:07:46.240 --> 00:07:46.840]  剛才姐妹
[00:07:46.840 --> 00:07:50.240]  你覺得現在你在一個屬靈的階段裡
[00:07:50.240 --> 00:07:51.600]  是嬰孩的階段
[00:07:51.600 --> 00:07:52.920]  是少年的階段
[00:07:52.920 --> 00:07:55.160]  是成年人的階段
[00:07:55.160 --> 00:07:57.040]  當我們看遇到哥倫多教會
[00:07:57.040 --> 00:07:59.320]  在一個屬靈的嬰孩階段的時候
[00:07:59.320 --> 00:08:00.480]  保羅繼續說
[00:08:00.480 --> 00:08:03.880]  他們這群屬肉體的教會是會怎樣的呢
[00:08:03.880 --> 00:08:06.360]  你們中間有嫉妒紛爭
[00:08:06.360 --> 00:08:08.480]  好像世俗的人一樣
[00:08:08.480 --> 00:08:10.040]  這裡就講出了
[00:08:10.040 --> 00:08:13.120]  第二個屬肉體教會的表現就是
[00:08:13.120 --> 00:08:15.840]  嫉妒、紛爭、世俗化
[00:08:15.840 --> 00:08:16.840]  本來嫉妒這個事
[00:08:16.840 --> 00:08:18.640]  原文是代表熱心的
[00:08:18.640 --> 00:08:20.320]  熱心本來是好事
[00:08:20.320 --> 00:08:21.520]  但當你過份熱心
[00:08:21.520 --> 00:08:23.200]  過火的時候
[00:08:23.200 --> 00:08:24.080]  變了火
[00:08:24.080 --> 00:08:26.400]  那就對別人有傷害
[00:08:26.400 --> 00:08:27.520]  看到自己的好處
[00:08:27.520 --> 00:08:29.040]  但看不到別人
[00:08:29.040 --> 00:08:31.960]  慢慢心裡都產生了一份驕傲
[00:08:31.960 --> 00:08:33.720]  就成為一個肉體的表現
[00:08:33.720 --> 00:08:35.520]  變了就會有紛爭
[00:08:35.520 --> 00:08:37.360]  再下一步就變成了分黨
[00:08:37.360 --> 00:08:38.560]  分裂
[00:08:38.560 --> 00:08:41.240]  其實教會原本就是耶穌基督的身體
[00:08:41.240 --> 00:08:45.240]  但如果分裂的話就好像分五裂一樣
[00:08:45.240 --> 00:08:49.280]  這個就是一個世俗肉體教會的情況
[00:08:49.280 --> 00:08:50.920]  世俗化的意思就是說
[00:08:50.920 --> 00:08:52.920]  他們是服從於
[00:08:52.920 --> 00:08:54.880]  遵從於人的智慧
[00:08:54.880 --> 00:08:56.160]  忽略了最重要
[00:08:56.160 --> 00:08:57.680]  最基本的真理
[00:08:57.680 --> 00:09:02.680]  就是我們在這裡所說的耶穌基督受苦的十字架
[00:09:02.680 --> 00:09:04.080]  第三個
[00:09:04.080 --> 00:09:06.760]  屬肉體教會的情況是怎樣的
[00:09:06.760 --> 00:09:08.360]  高舉個別的領袖
[00:09:08.360 --> 00:09:10.560]  看不到神的工作
[00:09:10.560 --> 00:09:12.440]  在經文裡面我們看到
[00:09:12.440 --> 00:09:13.520]  哥倫多教會的人就說
[00:09:13.520 --> 00:09:15.480]  我是屬保羅的
[00:09:15.480 --> 00:09:16.800]  我是屬亞波羅的
[00:09:16.800 --> 00:09:17.920]  就好像那些粉絲那樣
[00:09:17.920 --> 00:09:19.560]  我支持A明星
[00:09:19.560 --> 00:09:22.240]  支持B明星那樣
[00:09:22.240 --> 00:09:24.840]  原因就是保羅是創立一間教會的
[00:09:24.840 --> 00:09:26.520]  自然有一班的擁躉
[00:09:26.520 --> 00:09:29.760]  而後來又有亞波羅來到這個教會
[00:09:29.760 --> 00:09:31.840]  也有很多人去支持
[00:09:31.840 --> 00:09:34.200]  或者擁戴亞波羅
[00:09:34.200 --> 00:09:35.720]  但是保羅說
[00:09:35.720 --> 00:09:37.120]  亞波羅算什麼呢
[00:09:37.120 --> 00:09:38.160]  不單止亞波羅
[00:09:38.160 --> 00:09:39.200]  保羅自己也說
[00:09:39.200 --> 00:09:40.400]  我又算什麼呢
[00:09:40.400 --> 00:09:42.120]  我們都是上帝的執事
[00:09:42.120 --> 00:09:43.920]  神的執事
[00:09:43.920 --> 00:09:45.240]  執事這個字
[00:09:45.240 --> 00:09:48.520]  原文是Diagonus
[00:09:48.520 --> 00:09:49.720]  我昨晚聽了
[00:09:49.720 --> 00:09:50.600]  看看讀得對不對
[00:09:50.600 --> 00:09:51.920]  Diagonus
[00:09:51.920 --> 00:09:53.080]  可以有兩個解釋
[00:09:53.080 --> 00:09:54.560]  一個是積鹹的意
[00:09:54.560 --> 00:09:55.720]  如果積鹹上
[00:09:55.720 --> 00:09:57.320]  在和合本 修訂本
[00:09:57.320 --> 00:10:00.240]  都是用執事來翻譯的
[00:10:00.240 --> 00:10:01.520]  積鹹就是代表
[00:10:01.520 --> 00:10:03.840]  在教會裡面的執事崗位
[00:10:03.840 --> 00:10:06.920]  很感謝我們教會有一班忠心的執事
[00:10:06.920 --> 00:10:08.960]  執事就是用他們的生命
[00:10:08.960 --> 00:10:10.800]  成為一個侍奉的榜樣
[00:10:10.800 --> 00:10:14.400]  他們願意立志終身去守護教會
[00:10:14.400 --> 00:10:17.120]  成為教會讀人的領袖
[00:10:17.120 --> 00:10:19.520]  他們愛主 愛教會
[00:10:19.520 --> 00:10:20.920]  謙卑的服侍
[00:10:20.920 --> 00:10:22.360]  所以我們也為了我們教會
[00:10:22.360 --> 00:10:25.680]  有一班忠心的執事去感恩
[00:10:25.680 --> 00:10:28.560]  而在哥林多前書
[00:10:28.560 --> 00:10:31.880]  保羅說自己和亞波羅都是執事
[00:10:31.880 --> 00:10:33.560]  如果用其他譯本去看
[00:10:33.560 --> 00:10:34.440]  新漢語譯本
[00:10:34.440 --> 00:10:36.320]  呂振宗是新譯本
[00:10:36.320 --> 00:10:38.560]  就用盧卜 卜役
[00:10:38.560 --> 00:10:40.240]  卜人的意思
[00:10:40.240 --> 00:10:44.160]  其實是在說一個侍奉的性質
[00:10:44.160 --> 00:10:46.720]  就是神家裡面的卜人
[00:10:46.720 --> 00:10:49.360]  可以服侍眾教會的
[00:10:49.360 --> 00:10:52.080]  我們看到亞波羅和保羅
[00:10:52.080 --> 00:10:54.680]  就是忠心願意成為神的卜人
[00:10:54.680 --> 00:10:56.160]  去服侍教會
[00:10:56.160 --> 00:10:58.000]  在上帝的帶領之下
[00:10:58.000 --> 00:10:59.560]  配合神的心意
[00:10:59.560 --> 00:11:01.560]  一個就做殺種
[00:11:01.560 --> 00:11:03.200]  一個就做梟冠
[00:11:03.200 --> 00:11:05.400]  去建立教會
[00:11:05.400 --> 00:11:06.520]  但是在經文裡面
[00:11:06.520 --> 00:11:08.480]  這裡比較複雜一點
[00:11:08.480 --> 00:11:12.160]  上半部就是和合本修訂版
[00:11:12.160 --> 00:11:15.640]  下半部就是新漢語譯本
[00:11:15.640 --> 00:11:18.400]  新漢語譯本可以說是比較貼近漁民
[00:11:18.400 --> 00:11:21.960]  和新的中文聖經翻譯
[00:11:21.960 --> 00:11:23.200]  在這裡裡面
[00:11:23.200 --> 00:11:25.280]  我們看到有些重複的字眼
[00:11:25.280 --> 00:11:27.160]  第一個就是
[00:11:27.160 --> 00:11:28.520]  重複字眼不說了
[00:11:28.520 --> 00:11:29.680]  先說這個
[00:11:29.680 --> 00:11:30.720]  先說綠色
[00:11:30.720 --> 00:11:35.320]  「照著主給各人的恩賜去做罷了」
[00:11:35.320 --> 00:11:37.800]  「照主所交付的去做罷了」
[00:11:37.800 --> 00:11:39.560]  保羅和亞波羅
[00:11:39.560 --> 00:11:41.440]  別以為一個捧亞波羅
[00:11:41.440 --> 00:11:42.400]  一個捧保羅
[00:11:42.400 --> 00:11:43.520]  他們兩個當然不相伯仲
[00:11:43.520 --> 00:11:43.960]  不是的
[00:11:43.960 --> 00:11:45.520]  他們背後
[00:11:45.520 --> 00:11:48.800]  是大家一切都是上帝的卜人
[00:11:48.800 --> 00:11:52.200]  是按著神的差遣 恩典
[00:11:52.200 --> 00:11:53.720]  交付給他們去做
[00:11:53.720 --> 00:11:58.080]  一個專注去做一個栽種
[00:11:58.080 --> 00:12:00.080]  一個專注去做梟冠
[00:12:00.080 --> 00:12:01.480]  大家分工而已
[00:12:01.480 --> 00:12:02.680]  其實不是增敬
[00:12:02.680 --> 00:12:04.160]  是一起有同一個目標
[00:12:04.160 --> 00:12:08.560]  一起同心的侍奉主
[00:12:08.560 --> 00:12:09.880]  如果…
[00:12:09.880 --> 00:12:11.360]  我想我們會做一個農…
[00:12:11.360 --> 00:12:12.920]  大家會做個種植
[00:12:12.920 --> 00:12:13.960]  有些都開始種植
[00:12:13.960 --> 00:12:14.880]  我真的沒種過
[00:12:14.880 --> 00:12:16.480]  種了東西也會死的
[00:12:16.480 --> 00:12:18.040]  但是我們發覺
[00:12:18.040 --> 00:12:21.040]  其實你去殺種
[00:12:21.040 --> 00:12:23.080]  你去梟冠
[00:12:23.080 --> 00:12:24.360]  都不是一定有收成的
[00:12:24.360 --> 00:12:26.160]  那些農夫就知道了
[00:12:26.160 --> 00:12:27.760]  因為你殺個種子
[00:12:27.760 --> 00:12:29.960]  能不能夠長成
[00:12:29.960 --> 00:12:31.760]  最重要的是背後有沒有…
[00:12:31.760 --> 00:12:33.440]  應該有張圖了
[00:12:33.440 --> 00:12:35.360]  不是的 剛才我出了這個
[00:12:35.360 --> 00:12:37.160]  有沒有陽光
[00:12:37.160 --> 00:12:38.640]  有沒有水份
[00:12:38.640 --> 00:12:40.000]  有沒有空氣
[00:12:40.000 --> 00:12:41.440]  這些是誰給我們的
[00:12:41.440 --> 00:12:43.160]  是神給我們的
[00:12:43.160 --> 00:12:44.360]  所以經文說
[00:12:44.360 --> 00:12:46.480]  是神使他生長
[00:12:46.480 --> 00:12:48.800]  才說了兩次
[00:12:48.800 --> 00:12:50.760]  新漢業本都是神使他生長
[00:12:50.760 --> 00:12:52.680]  使他生長的是神
[00:12:52.680 --> 00:12:54.160]  所以讓我們知道
[00:12:54.160 --> 00:12:55.880]  其實真正能夠
[00:12:55.880 --> 00:12:58.040]  讓哥倫多教會成長
[00:12:58.040 --> 00:13:00.280]  讓一個生命成長的
[00:13:00.280 --> 00:13:02.160]  是神的工作
[00:13:02.160 --> 00:13:04.800]  這個經常說的
[00:13:04.800 --> 00:13:05.840]  當他傳風的時候
[00:13:05.840 --> 00:13:08.600]  我打算很用心去準備
[00:13:08.600 --> 00:13:12.760]  背誦好講福音的內容
[00:13:12.760 --> 00:13:17.000]  那個人聽完就先考慮一下
[00:13:17.000 --> 00:13:18.280]  有時候很有趣的
[00:13:18.280 --> 00:13:20.040]  你沒有心理準備之下
[00:13:20.040 --> 00:13:21.880]  有個人敲你門
[00:13:21.880 --> 00:13:23.640]  或者想約你聊聊天
[00:13:23.640 --> 00:13:24.960]  聊聊天
[00:13:24.960 --> 00:13:26.640]  他就說想相信耶穌
[00:13:26.640 --> 00:13:28.240]  那就決心了
[00:13:28.240 --> 00:13:29.280]  讓我看見
[00:13:29.280 --> 00:13:31.960]  原來人的生命的轉化
[00:13:31.960 --> 00:13:33.240]  一方面人都要努力
[00:13:33.240 --> 00:13:35.560]  都要有講福音的內容
[00:13:35.560 --> 00:13:38.040]  要有你的講福音的技巧
[00:13:38.040 --> 00:13:40.000]  但同樣很需要的
[00:13:40.000 --> 00:13:42.080]  是聖靈在那個人生命的工作
[00:13:42.080 --> 00:13:43.160]  使他生命改變
[00:13:43.160 --> 00:13:44.120]  使他決志
[00:13:44.120 --> 00:13:45.200]  使他成長
[00:13:45.200 --> 00:13:47.080]  使他追求主耶穌
[00:13:47.080 --> 00:13:48.320]  所以是上帝的工作
[00:13:48.320 --> 00:13:50.840]  在背後才是最重要的
[00:13:50.840 --> 00:13:52.360]  這個神使他生長
[00:13:52.360 --> 00:13:53.240]  在原文
[00:13:53.240 --> 00:13:54.800]  原文翻譯得比較好
[00:13:54.800 --> 00:13:56.840]  使他生長的是誰
[00:13:56.840 --> 00:13:58.920]  使他生長的是神
[00:13:58.920 --> 00:14:00.840]  保羅想強調是神的工作
[00:14:00.840 --> 00:14:02.240]  是神
[00:14:02.240 --> 00:14:03.840]  但是
[00:14:03.840 --> 00:14:05.200]  哥倫多教會
[00:14:05.200 --> 00:14:06.760]  只看見人
[00:14:06.760 --> 00:14:08.480]  他們高舉人
[00:14:08.480 --> 00:14:10.920]  將人拿來比較是大錯特錯
[00:14:10.920 --> 00:14:12.960]  我們不是拿教會的領袖
[00:14:12.960 --> 00:14:14.800]  拿人來比較
[00:14:14.800 --> 00:14:16.160]  去高舉人
[00:14:16.160 --> 00:14:19.840]  他們忽略了上帝的工作
[00:14:19.840 --> 00:14:21.040]  所以我們看到
[00:14:21.040 --> 00:14:24.320]  哥倫多教會的第三個表現就是
[00:14:24.320 --> 00:14:26.160]  高舉個別領袖
[00:14:26.160 --> 00:14:29.280]  看不到神的工作
[00:14:29.280 --> 00:14:31.800]  這裡就最後給藍色
[00:14:31.800 --> 00:14:34.480]  照自己的勞苦得到自己的報酬
[00:14:34.480 --> 00:14:35.920]  神的同工
[00:14:35.920 --> 00:14:37.640]  收起本是這樣翻譯的
[00:14:37.640 --> 00:14:40.080]  照自己的勞苦接受
[00:14:40.080 --> 00:14:41.280]  獎賞
[00:14:41.280 --> 00:14:43.840]  一同為神效力的人
[00:14:43.840 --> 00:14:47.960]  我比較喜歡辛亥易本的翻譯
[00:14:47.960 --> 00:14:48.920]  為什麼呢
[00:14:48.920 --> 00:14:49.840]  其實這裡說了
[00:14:49.840 --> 00:14:52.600]  我們作為神的僕人
[00:14:52.600 --> 00:14:55.280]  我們其實沒有資格與神同工
[00:14:55.280 --> 00:14:56.880]  一切都是神做的
[00:14:56.880 --> 00:14:58.840]  但是是神吩咐我們做事
[00:14:58.840 --> 00:15:03.640]  所以我們是為神效力的
[00:15:03.640 --> 00:15:05.480]  當然我們有時候侍奉都鼓勵大家
[00:15:05.480 --> 00:15:06.880]  與神同工是很好的
[00:15:06.880 --> 00:15:08.920]  但其實背後是為神效力的
[00:15:08.920 --> 00:15:12.200]  是神拉著我們手做事的
[00:15:12.200 --> 00:15:13.320]  第二個就是
[00:15:13.320 --> 00:15:14.800]  我們不是拿報酬這麼簡單
[00:15:14.800 --> 00:15:16.320]  報酬就好像等價交易
[00:15:16.320 --> 00:15:17.480]  你做了一些事
[00:15:17.480 --> 00:15:20.920]  神就給你一個恩典
[00:15:20.920 --> 00:15:21.760]  不是恩典
[00:15:21.760 --> 00:15:22.640]  那是報酬
[00:15:22.640 --> 00:15:24.520]  但真正的來說
[00:15:24.520 --> 00:15:26.680]  我們用了我們的忠心
[00:15:26.680 --> 00:15:28.360]  我們侍奉的態度
[00:15:28.360 --> 00:15:32.520]  而這份勞苦得著上帝的獎賞
[00:15:32.520 --> 00:15:34.240]  是上帝賜給你的
[00:15:34.240 --> 00:15:36.160]  我們應份要做的
[00:15:36.160 --> 00:15:38.680]  上帝就給我們更大的恩福
[00:15:38.680 --> 00:15:40.400]  更大的賜福給我們
