
[00:00:00.000 --> 00:00:04.080]  今日同大家揀咗講一首詩篇
[00:04:12.960 --> 00:04:14.040]  學唔識嗰啲就唔理
[00:04:14.040 --> 00:04:15.400]  總之係吹啦係咪
[00:04:15.400 --> 00:04:16.680]  我記得有一段時間呢
[00:04:16.680 --> 00:04:22.800]  我係喜歡到個地步呢日脈刻呢攬住嗰個cassette機一路播住係瞓覺嘅
[00:04:22.800 --> 00:04:24.160]  即係咁樣㗎
[00:04:24.160 --> 00:04:24.840]  ok
[00:04:24.840 --> 00:04:26.240]  咁呀其實我都知㗎
[00:04:26.240 --> 00:04:32.560]  我我我都聽過好多人呢佢鍾意踢波嘅人呢鍾意籃球嘅人呢可能攬住個波瞓覺嘅
[00:04:32.560 --> 00:04:34.000]  有啲人呢鍾意踩單車
[00:04:34.000 --> 00:04:36.200]  我我仔當年踩單車嘅時候呢
[00:04:36.200 --> 00:04:38.000]  佢就佢話佢教練唔係佢
[00:04:38.000 --> 00:04:39.720]  佢唔係佢佢做唔到㗎
[00:04:39.720 --> 00:04:40.800]  屋企唔夠大
[00:04:40.800 --> 00:04:45.320]  佢話佢佢教練呢就係攬買一個新車返嚟呢攬住個車瞓覺
[00:04:45.320 --> 00:04:54.480]  單車即係好跟住參加啲樂隊啦啲樂團啦喺中間就合大家一齊夾歌啦咁呀學啦咁樣啦好開心
[00:04:54.480 --> 00:04:56.800]  我記得有一次呢係好深刻嘅印象
[00:04:56.800 --> 00:04:58.600]  喺嗰個騎樓裏面吹
[00:04:58.600 --> 00:05:00.840]  日脈刻食完飯做少少做少少功課
[00:05:00.840 --> 00:05:02.120]  我唔知有冇做功課啦
[00:05:02.120 --> 00:05:08.200]  嗰時都咁樣唔記得咗總之係日脈刻即係咪出騎樓出屋企裏面呢就細呀嘛
[00:05:08.200 --> 00:05:11.160]  嗰時啲細節區屋企吹咪差啲畀人鬧嘅啫係咪
[00:05:11.160 --> 00:05:16.640]  於是出去騎樓吹啦哇係咪好享受一路吹諗住幾咁好聽吖嘛
[00:05:16.640 --> 00:05:23.280]  吹到好嘢好嘢結果突然之間聽到對面樓有個阿叔突然之間好大聲嗌佢嚟
[00:05:23.280 --> 00:05:29.440]  細路你吹夠未呀宜家幾多點宜家宜家十幾點呀咁樣
[00:05:29.440 --> 00:05:32.560]  哇個標十二點咪過咗
[00:05:32.560 --> 00:05:36.040]  於是佢話唔好意思呀唔好意思於是返屋企就收埋佢啦
[00:05:36.040 --> 00:05:46.280]  即係未至於廢寢未至於盲餐但我諗呢都係好陶醉好享受
[00:05:46.280 --> 00:05:50.840]  咁呀成日諗住啲歌呀啲旋律喺腦海裏面飄起呀咁樣
[00:05:50.840 --> 00:05:57.480]  咁呀我開始明白點解啲人呢十幾頁嗰啲嘅譜呢係背哂嘅可以
[00:05:57.480 --> 00:06:01.960]  因為其實太鍾意呀成啲旋律出現喺腦海裏面呀咁樣咁所以其實係
[00:06:01.960 --> 00:06:05.360]  你要背嗰啲嘢其實係好唔難嘅係呀
[00:06:05.360 --> 00:06:12.040]  喜歡一樣嘢你好想望一樣嘢有時呢你會即係亡刑嘅會
[00:06:12.040 --> 00:06:14.800]  有時會令到人哋好側目嘅
[00:06:14.800 --> 00:06:23.800]  咁同大家講呢首詩篇廿四篇呢係講詩人對神嘅電嗰種嘅渴慕
[00:06:23.800 --> 00:06:25.360]  嗰種嘅渴想
[00:06:25.360 --> 00:06:30.880]  就我覺得呢詩篇呢係相對嚟講係難讀啲嘅
[00:06:30.880 --> 00:06:33.640]  難讀啲唔係啲自心啲而係呢
[00:06:33.640 --> 00:06:41.120]  因為聖經裏面呢有幾種題材啦如果你係嗰啲敘事文呀故事呀歷史嗰啲相對係容易啲因為佢有情節
[00:06:41.120 --> 00:06:47.920]  佢有先後佢有人物你比較容易理解咪明白睇落去呢一般嚟講你都知佢講乜
[00:06:47.920 --> 00:06:57.480]  咁呀難啲嘅難啲嘅就係啲嘅議論文呀因為佢有啲邏輯思考呀因果關係呀嗰啲嘅概念呀有好多嘢有時未必咁清晰嘅
[00:06:57.480 --> 00:06:59.440]  要考啲人好多思考
[00:06:59.440 --> 00:07:03.520]  咁但係讀詩篇有時係好好困難嘅地方就係
[00:07:03.520 --> 00:07:09.240]  即係佢講乜都其實講嚟講去都係嗰啲嘢如果你覺得如果你唔明就覺得好沉嗰啲嘢
[00:07:09.240 --> 00:07:17.440]  ok咁咁所以我諗下睇詩篇所以其實講詩篇都唔容易嘅因為呢佢係一種相對嚟講係困難嘅一種嘅題材
[00:07:17.440 --> 00:07:23.160]  聖經裏面嘅詩篇其實如果我睇嘅時候我哋要點樣睇佢好呢咁呀
[00:07:23.160 --> 00:07:30.440]  詩篇其實好多嘅如果你講真係數量呢佢係成本聖經嗰裏面成本聖經嗰裏面最長嘅詩篇係咪
[00:07:30.440 --> 00:07:35.000]  一百五十篇一百五十張咁啦冇一卷書長過佢
[00:07:35.000 --> 00:07:42.160]  咁長咁多嘅內文我相信呢神擺喺聖經裏面一定有個作用嘅
[00:07:42.160 --> 00:07:44.640]  如果唔係就唔需要搞咁多啦係咪
[00:07:44.640 --> 00:07:48.520]  所以讀詩篇呢其實我覺得係重要嘅咁點樣睇呢
[00:07:48.520 --> 00:07:55.520]  咁我覺得大家可以呢如果你真係去睇詩篇呢我覺得大家可以捉住三樣嘢我講少少先啦咁先落去呢段經文
[00:07:55.520 --> 00:08:00.520]  第一樣讀詩篇呢第一樣你要明白詩篇最主要講嘅就係情感
[00:08:00.520 --> 00:08:05.480]  即係佢要表達嘅佢唔係要教你一樣嘢佢唔係想將個道理話畀你聽
[00:08:05.480 --> 00:08:12.880]  佢可以有教導嘅味道但佢最重要嗰個精神呢就係佢要表達詩人嗰種情感
[00:08:12.880 --> 00:08:21.280]  情感呢所以你睇詩篇嘅時候你要能夠觸摸到其實詩人想講一種咩嘅情感呢
[00:08:21.280 --> 00:08:30.880]  歡喜憂愁賞望定咩呢你要攞到呢樣嘢透過佢嘅詞類呀透過佢嘅表達呀呢個第一樣
[00:08:30.880 --> 00:08:37.280]  情感呢佢講情感有咩用呢其實好有用嘅因為人每個人都有情感每個人都有感覺
[00:08:37.280 --> 00:08:47.520]  感覺唔係講道理就可以講得明嘅情感就需要共鳴情感係需要畀人明白佢先可以settle嘅
[00:08:47.520 --> 00:08:58.280]  頭先勁爆裡面我覺得有啲詩歌其中有一首詩歌係集合咗幾首詩篇嘅我覺得唱嘅時候好多人都有一種好深嘅感覺
[00:08:58.280 --> 00:09:10.280]  覺得詩人講嘅嘢詩歌講嘅嘢同我嘅經驗嘅嘢好似呀呢種同感共鳴呢就帶畀我哋心靈入面有一種共鳴感
[00:09:10.280 --> 00:09:20.840]  然後呢詩歌就畀我哋一種settle呢個好重要如果你唔settle好多嘢講唔清楚詩歌就有呢個特色喺度嘅
[00:09:20.840 --> 00:09:33.840]  第二樣嘢讀詩篇呢要睇佢嘅結構除咗分段之外呢其實詩人鋪排嗰啲嘅內文嘅時候佢唔同嘅地方有啲嘢係佢重複講嘅特別係結構上面
[00:09:33.840 --> 00:09:42.840]  如果我哋捉到我哋睇到嘅話呢我就比較上容易啲明白呢首詩其實想講咩畀我哋聽第二樣嘢第三樣嘢呢就係圖畫
[00:09:42.840 --> 00:09:56.840]  詩歌裏面呢佢好用好好習慣同我哋講即係圖畫嘅圖像圖畫即係佢唔係同我哋講一啲道理嘅當然佢有道理嘅成分啦
[00:09:56.840 --> 00:10:06.840]  但係佢我哋要如果我哋想明白佢嘅精髓呢去睇下其實詩人其實想描佢嘅幅畫畀我哋睇然之後睇幅畫我哋要明白詩人想講乜嘢譬如舉個例子
[00:10:06.840 --> 00:10:18.840]  諸天術說神道榮耀窮倉全然堪得手段呢句我哋好熟嘅咁其實呢句想講咩呢當然我哋明啦係咪即係神好偉大神好榮耀咁呢個道理就即一句就講完㗎啦
[00:10:18.840 --> 00:10:28.840]  咁但係點解詩人要用咁複雜重複嘅嘢講畀我哋聽呢佢就引我哋想去睇幅圖畫就詩人見呢個天窮倉諸天一樣嘢咋嘛重複嘅
[00:10:28.840 --> 00:10:44.840]  個天點呀嘩係個天然之後想講畀你聽佢想好深嘅感覺透過天上面嘅鋪陳太陽星星月亮等等佢話啊神真係好偉大神真係好榮耀即係佢睇嗰幅畫嘅描寫我哋觸摸到呢詩人嗰種嘅情感
[00:10:44.840 --> 00:10:53.840]  OK咁所以佢係用好多圖畫去講佢嘅感覺講佢嘅體會嘅好喇三樣嘢呀所以我哋希望呢首詩我哋都嘗試下咁樣去捉住佢
[00:10:53.840 --> 00:11:22.840]  好啦即係即係呃情感啦圖像啦同埋結構啦嗱咁我用三幅呢就係因為呢啲首詩呢就變呢大概分成三段都好自然㗎喇即係佢有三處地方講到福氣嘅我哋一齊試下讀一次好唔好呀咁呀第一節去到第四節呢就係其中一段啦咁我想請弟兄度第五節去到第九節第二段啦請姊妹度咁第三段呢就係十字到十二節咁我讀啦好唔好好請弟兄先啦喎第一節請
[00:11:24.840 --> 00:11:26.840]  好姊妹
[00:11:26.840 --> 00:11:30.840]  好第十節
[00:11:54.840 --> 00:12:22.840]  你留意到呢呢首嘅詩篇呢有三節經文講到有福嘅第四節嗰度話咩如此住在你殿中的便為有福ok然之後呢係第五跟住係第五節第二段呢就講啦靠你嘅力量心中嚮往錫安大道的者人便為有福第二段有個有福第三段最尾嗰節十二節係乜嘢呢萬鈞之義和華倚靠你啲人便為有福
[00:12:23.840 --> 00:12:39.840]  咁呢三段嘅裏面都有三個即係形容緊詩人話有福嘅形容或者係一啲嘅認定ok咁呢就所以呢我就話叫做三福三種嘅即係學武神嘅即係福氣
[00:12:39.840 --> 00:13:04.840]  好啦喺呢三段嘅裏面其實佢都有情感嘅表達佢都有圖像嘅顯明嘅我即係可以先講啲咁多先等間再進入去每一段嘅裏面譬如話第一段佢情感上面嘅表達你見到係咩呢譬如第一字已經講㗎萬鈞之義和華倚靠你啲居所何等可愛大家留意呢一字何等可愛其實係一種情感嚟㗎喎
[00:13:04.840 --> 00:13:32.840]  嘩幾咁lovely即係幾咁得人鍾意幾咁令到我好想望呢個係一種渴想嘅情感嚟嘅佢第二節重覆嘅佢話我羨慕渴想又話啲婉語羨慕渴想重覆緊同相似嘅形容對於神嘅婉語即係神嘅地方我好想望好渴想
[00:13:32.840 --> 00:14:00.840]  我好想嗰度好諗住嗰度情感嚟㗎好啦第二段裏面呢都有㗎喎佢話靠你力量心中上往石安大道的上往呢個字呢係有一個嚮往嘅含義㗎嘛諗住條路石安大道啲人就話嘩好想點呀好嚮往行上去呀好諗住好想住其實同第一段嗰個嘅情感重覆嘅好相似嘅不過形容緊嘅嘢係少少唔同
[00:14:00.840 --> 00:14:29.840]  第三段呢佢嘅情感喺邊度呢呢個好清楚嘅第十節話特別係第二第二後半部寧可在我神殿中開門不願住在我人的帳篷裏你見到呢個情感係點呀同頭先嗰個有啲似但係有啲進展呀佢話我寧願住喺唔係寧願喺神聖殿神嘅殿嘅門口入唔入去都好呀即係門口呀就算我唔入去都好啦我寧願喺嗰度我都唔想喺邊度呀
[00:14:29.840 --> 00:14:52.840]  嗰個惡人嘅屋企帳篷即係佢居所屋企裏面就算同神呢唔夠近我寧願都近神啲喺個門口都好我都唔願意企喺嗰度其實嗰度已經係一種對比呀就係之前呢冇嘅而家佢加埋一個對比嘅中間你見到嗰種嘅渴想嘅情感出現咗重覆喺呢三段嘅裏面
[00:14:52.840 --> 00:15:21.840]  其實三段裏面呢都有圖畫嘅我等陣會講到三段裏面呢都有一種福氣嘅認定呢個就係嗰個結構上面嗰個重覆喇我轉入去裏面好嗎第一個呢佢講即係第一段裏面啦第一節去到第四節佢想講咩福氣呢佢好清楚講話如此住在你殿中的便為有福即係同神一齊住係福氣嚟嘅但佢點樣講呢樣嘢呢佢點樣形容呢種福氣呢佢首先就話
[00:15:21.840 --> 00:15:50.840]  我渴想神嘅居所我諗起神聖殿裏面嘅場地居所遠如係講緊聖殿嘅裏面呢聖地好大㗎嘛係咪有唔同嘅房間有唔同嘅唔同嘅位置係咪佢諗起嗰啲地方佢就好好想望我好跪掛住嗰啲地方諗起一牆一壁一磚一瓦我就會好想望諗起嗰度留低咗我好多痕跡嗰度我曾經去過嗰度我曾經嚟過即係嗰種嘅深度嘅感覺
[00:15:50.840 --> 00:16:04.840]  嗰種嘅心裏面嘅想望呀大家要明白先人咁樣講呢佢講嗰個地方其實佢背後係講緊咩呢曾經喺嗰個地方發生過嘅事佢嘅情感係人同埋事夾埋一齊嘅
[00:16:04.840 --> 00:16:24.840]  佢好似成日講緊聖殿嗰個地方嗰個地方軟乳房屋但你發覺呢佢後面跟住講呢特別去到第三節佢就話萬君之謠話我啲王第二節佢話佢話我啲心腸我啲肉體向永生神呼籲嘛佢進一步其實唔係淨係講嗰個地方啦
[00:16:24.840 --> 00:16:41.840]  佢話我個心我嘅心腸我肉體即係裏面外面呀心腸裏面肉體我呢個身體出面我整個人呢係點呀向呢個永生神呼籲神係活著嘅永遠活著嘅神我向佢歡呼向佢呼喊
[00:16:41.840 --> 00:17:06.840]  咁即係話佢佢背後佢好似話畀我聽佢喜歡想望嗰個聖殿但其實佢亦都係向呢位聖殿裏面住緊嘅神呢發出佢嗰種全人嘅投入同埋呼籲呢種嘅進展呢種嘅即係情感私人對神嘅電嘅渴慕係反映緊佢對神嘅渴慕全人嘅渴慕
[00:17:06.840 --> 00:17:32.840]  我地呢度呢有好多人都係伯特利嘅畢業生係咪具體係咪邊啲係嘅都唔少嘅應該我相信有啲係中學有啲係小學啦我記得上上兩個星期呢我哋係球堂盃吖嘛唔知有冇人去睇過或者打過波啦係咪兩次比賽係美江樓進行嘅
[00:17:32.840 --> 00:18:01.840]  因為我唔係百中畢業呀所以我諗我就冇咁深厚嘅感情啦對嗰個地方但我諗對於喺嗰度畢業喺嗰度讀書好多年嘅即係頂尖嘅嚟講呢嗰個地方係留低大家好多即係歷史嘅痕跡嘅如果你去返嗰個地方睇返啲課室睇返嗰個禮堂睇返你當日喺嗰度同啲同學一齊成長一齊打波一齊留低好多汗水留低好多腳毛嗰個地方
[00:18:01.840 --> 00:18:30.840]  我諗有好多感覺嘅出現嘅即係我好相信呢我哋對一個地方呢總會有啲情感如果我喺嗰度長大喺嗰度經歷過好多事但我哋遲啲我哋會搬搬呀係咪即係按照我哋而家嘅預計十一月落樓大概出年三月到我哋會搬㗎喇應該我唔知如果你搬離咗九龍城之後你對於錦輝你有冇你有冇留低你嘅回憶嘅地方呢
[00:18:30.840 --> 00:18:59.840]  你會唔會掛住嗰個地方呢我哋比較上多啲漂流我哋呢個群體呢個區域添係咪周圍去㗎嘛咁咪但係我諗呢無論對即係三樓呀對對七樓呀我諗你都會有啲感覺喺嗰度留低咗你可能喺嗰度買嘢開早嗰啲嘅交流嗰啲嘅分享嗰啲嘅感覺呢個的確係咁樣嘅
[00:18:59.840 --> 00:19:13.840]  私人呢係話畀我聽佢好渴望學上嗰個聖殿嗰個地方一磚一瓦一屋一房係講緊喺嗰度佢曾經同神有好多交往同神一齊呢個係個情感部分
[00:19:13.840 --> 00:19:42.840]  佢再講多部有幅圖畫出現佢講咩呢喺第三節嗰度話我話咩呢佢萬鈞之說我的王我的神呀在你祭壇那裡麻雀為自己找著房屋燕子為自己炒著菩薩之鑊佢想講咩呢佢想話畀我聽佢見咗啲嘢真係幅圖畫嚟㗎喎景象嚟㗎就見到喺聖殿祭壇呀祭壇係聖殿裏面嘅其中某啲地方嚟嘅出面有一個入面有一個
[00:19:42.840 --> 00:20:11.840]  獻祭嘅時候啲牛羊擺嗰度即係獻上焚燒祭壇佢話喺祭壇嘅上面或者喺祭壇嘅周圍喺祭壇那裡附近嘅地方佢話有兩種嘅飛鳥燕子麻雀喺嗰度點呢佢話麻雀為自己找著房屋可能佢見到飛嚟飛嚟都麻雀啦係咪突然之間飛喺嗰個牆上面屋簷上面留低咗佢個窩喺嗰度
[00:20:11.840 --> 00:20:40.840]  著巢嗰度佢住喺嗰度跟住係燕子燕子點呀又佢更轉一步講喎唔單止為自己找著房屋㗎喎佢話乜嘢呀佢為自己找著蒲初之窩佢講得更具體就係話嗰個蒲即係話喺嗰度唔單止見到個巢呀仲見到咩呢嗰啲嘅燕子嗰啲嘅下一代蛋呀嗰啲嘅孵化嗰啲嘅細細隻嗰啲呀即係個屋企呀嗰個感覺好強烈嘅好強烈嘅即係佢真係見到燕子見到麻雀
[00:20:40.840 --> 00:21:09.840]  咁你想講咩畀我聽呢幅圖畫就講咗喇喺嗰度起屋喺嗰度居住喺嗰度養育佢哋嘅下一代跟住佢就話吖嘛如此住在你店中的便為有福吖嘛嗱所以其實佢係想講咩話啲燕子啲麻雀都喺呢個聖殿嘅裏面住得喺嗰度喺嗰度有居住嘅地方喺以色列嘅地方麻雀同埋燕子呢係兩種好嘅地方
[00:21:09.840 --> 00:21:38.840]  係兩種好尋常嘅飛鳥嚟嘅好細隻周圍都見嘅好平凡唔起眼佢唔係鷹嗰啲猛禽啦係咪唔係嗰啲好大隻好威力好大好細細隻好周圍都有好尋常嘅飛鳥但佢話呢啲咁尋常嘅咁常見嘅咁普通咁起眼嘅雀仔居然可以喺呢個咁榮耀嘅店嘅裏面
[00:21:38.840 --> 00:21:54.840]  佢想講呢個對比呀咁少咁細可能一腳踩死㗎啦但係可以住喺一個咁榮耀嘅神大君王萬君嘅夜華咁強烈嘅對比嘅地方佢可以住喺嗰度
[00:21:54.840 --> 00:22:18.840]  所以佢話如此住喺你嘅店中嘅便為有福 佢望住幅圖畫佢想講嗰啲麻雀嗰啲燕子佢住喺度幾好呀幾咁有福呀但其實佢係寫景書情㗎嘛佢咪淨係講個景喎其實佢講佢自己呀點解呢因為呢個作者係邊個呢
[00:22:18.840 --> 00:22:46.840]  如果睇返第一節佢講呀可拉的後裔寫呢首詩交畀靈長然之後呢就用家定樂器呀嘛即係呢首詩係唱嘅一首詩歌嚟嘅要唱嘅靈長即係班bandida啦即係用今日嘅術語嚟講呀總之要唱啦但係可拉係邊個呢大家諗起可拉諗起邊個人呢
[00:22:46.840 --> 00:23:09.840]  如果我哋數返舊約嘅歷史如果你唔係好知你醒唔起請你打返屋企睇下文素記十六章記載一個事蹟可拉係利未知派嘅一個後代利未知派係被分派呢管理會望管理聖殿工作嘅
[00:23:09.840 --> 00:23:36.840]  不過可拉呢個人係文素記記載當日摩西亞倫帶領以色列會眾進入去抗野嘅時候呢個人同埋一班其他嘅領袖佢哋反叛對摩西呀佢哋話我係利未知派摩西其實你都利未知派
[00:23:36.840 --> 00:24:04.840]  點解你尊權佢話點解你好似咁霸道咁樣即係你即係佢佢對於摩西嘅當時嘅帶領一個好強烈嘅唔同意或者係呢好不滿點解你咁尊權聖經真係咁樣寫㗎其實摩西都好無奈嘅因為摩西話即係如果如果我係摩西就話老友你估我想㗎咩呢單嘢唔係我想做㗎
