
[00:00:00.000 --> 00:00:03.900]  我們活在今時今日的自由社會裏面
[00:04:43.300 --> 00:04:46.600]  主要不是給我們二千幾年後的人聽的
[00:04:46.600 --> 00:04:50.500]  是給當代的人聽的
[00:04:50.500 --> 00:04:52.800]  今天第八章的經文
[00:04:52.800 --> 00:04:54.900]  特別是一至四節
[00:04:54.900 --> 00:04:58.800]  其實是承接第七章
[00:04:58.800 --> 00:05:00.500]  但我們沒有看第七章
[00:05:00.500 --> 00:05:02.500]  不過我們如果不看第七章
[00:05:02.500 --> 00:05:04.100]  很難明白今天的經文
[00:05:04.100 --> 00:05:06.900]  所以我們一定要從第七章那裡
[00:05:06.900 --> 00:05:12.500]  去了解當時的歷史背景
[00:05:12.500 --> 00:05:14.900]  在第七章第一至第二節
[00:05:14.900 --> 00:05:17.100]  我們就有一些背景
[00:05:17.100 --> 00:05:20.300]  在烏西亞的孫子約坦的兒子阿哈斯
[00:05:20.300 --> 00:05:22.700]  作猶大王的時候
[00:05:22.700 --> 00:05:27.900]  戰爭爆發了
[00:05:27.900 --> 00:05:30.700]  敘利亞王尼遜跟利瑪利的兒子
[00:05:30.700 --> 00:05:32.700]  以色列王比加聯合起來
[00:05:32.700 --> 00:05:34.800]  攻擊耶路撒冷
[00:05:34.800 --> 00:05:42.300]  但無法攻破這城
[00:05:42.300 --> 00:05:45.900]  敘利亞軍隊開進以色列境內的消息
[00:05:45.900 --> 00:05:48.300]  傳到猶大王那裡
[00:05:48.300 --> 00:05:51.800]  黃河人民非常驚惶
[00:05:51.800 --> 00:05:57.700]  正像樹枝在狂風中搖擺一樣
[00:05:57.700 --> 00:05:59.300]  這是一些歷史背景
[00:05:59.300 --> 00:06:00.900]  但我們還要了解一下
[00:06:00.900 --> 00:06:03.500]  當時的地理情況大約是怎樣
[00:06:03.500 --> 00:06:07.500]  否則我們也不知道他說什麼
[00:06:07.500 --> 00:06:12.500]  耶路撒冷在地圖的南邊
[00:06:12.500 --> 00:06:15.500]  撒瑪利亞是以色列的首都
[00:06:15.500 --> 00:06:18.300]  離它不是很遠
[00:06:18.300 --> 00:06:20.900]  大馬士革即是敘利亞
[00:06:20.900 --> 00:06:23.300]  這裡是敘利亞的地方
[00:06:23.300 --> 00:06:25.100]  離它比較遠
[00:06:25.100 --> 00:06:27.300]  但現在的背景是怎樣
[00:06:27.300 --> 00:06:28.500]  戰爭是怎樣
[00:06:28.500 --> 00:06:31.100]  就是這個國家大馬士革王
[00:06:31.100 --> 00:06:41.100]  與以色列的王聯手攻打耶路撒冷
[00:06:41.100 --> 00:06:47.300]  經文形容黃河人民非常驚惶
[00:06:47.300 --> 00:06:49.700]  因為打仗而害怕
[00:06:49.700 --> 00:06:52.100]  用了一個很生動的比喻
[00:06:52.100 --> 00:06:57.700]  像樹枝在狂風中搖擺
[00:06:57.700 --> 00:07:03.500]  最近亞洲那邊經常打大風
[00:07:03.500 --> 00:07:07.100]  現在又有一個叫玉兔的大風
[00:07:07.100 --> 00:07:10.300]  又在去菲律賓
[00:07:10.300 --> 00:07:13.500]  非常驚慌
[00:07:13.500 --> 00:07:17.300]  阿哈斯王是不是什麼都不做呢
[00:07:17.300 --> 00:07:19.500]  坐以待斃呢
[00:07:19.500 --> 00:07:21.900]  當然不是
[00:07:21.900 --> 00:07:26.500]  根據列王紀下第十六章第七節說
[00:07:26.500 --> 00:07:32.900]  阿哈斯派使者去見亞述皇帝提格拉比列色說
[00:07:32.900 --> 00:07:35.700]  我是你忠誠的僕人
[00:07:35.700 --> 00:07:40.900]  敘利亞王和以色列王正攻打我
[00:07:40.900 --> 00:07:44.700]  請來救回我
[00:07:44.700 --> 00:07:51.700]  阿哈斯沒有預備與敵人求和
[00:07:51.700 --> 00:07:57.700]  他的做法是去找當時最強的國家亞述
[00:07:57.700 --> 00:08:04.300]  亞述在敘利亞
[00:08:04.300 --> 00:08:05.700]  亞述在上面
[00:08:05.700 --> 00:08:08.900]  遠過敘利亞的地方
[00:08:08.900 --> 00:08:13.700]  是今天的伊朗
[00:08:13.700 --> 00:08:20.700]  不過請亞述王出兵是要付代價的
[00:08:20.700 --> 00:08:23.900]  沒有人會無端端派兵幫你的
[00:08:23.900 --> 00:08:25.100]  付什麼代價呢?
[00:08:25.100 --> 00:08:27.500]  他要付兩個代價
[00:08:27.500 --> 00:08:31.500]  第一個在列王紀下第十六章第八節說
[00:08:31.500 --> 00:08:37.100]  阿哈斯把聖殿和皇宮寶庫裡的金紙和銀紙
[00:08:37.100 --> 00:08:42.700]  當作禮物送給亞述皇帝
[00:08:42.700 --> 00:08:46.500]  即是要付錢
[00:08:46.500 --> 00:08:50.100]  但另外一個代價比付錢還要沉重
[00:08:50.100 --> 00:08:54.100]  就是要甘願臣服亞述
[00:08:54.100 --> 00:08:56.700]  做亞述的附庸國
[00:08:56.700 --> 00:09:00.100]  還要拜亞述皇帝的神
[00:09:00.100 --> 00:09:02.500]  在第十六章十節到十一節說
[00:09:02.500 --> 00:09:07.500]  阿哈斯王到大馬士革迎接提格拉比列式皇帝的時候
[00:09:07.500 --> 00:09:12.300]  看見那裡的祭壇仿製了一個詳細的模型
[00:09:12.300 --> 00:09:14.300]  送到污吏亞祭書那裡
[00:09:14.300 --> 00:09:18.900]  於是污吏亞照那模型做了一座祭壇
[00:09:18.900 --> 00:09:25.900]  在阿哈斯未回來之前完成了
[00:09:25.900 --> 00:09:28.100]  你看多可憐
[00:09:28.100 --> 00:09:29.700]  我們剛才也看過地圖
[00:09:29.700 --> 00:09:36.500]  由耶路撒冷走到大馬士革迎接亞述皇帝
[00:09:36.500 --> 00:09:42.900]  還快快送一個圖織回去給耶路撒冷的祭司
[00:09:42.900 --> 00:09:48.100]  讓他做一個祭壇
[00:09:48.100 --> 00:09:50.900]  就在這樣的背景下
[00:09:50.900 --> 00:09:56.100]  上主派以賽亞先知去見阿哈斯
[00:09:56.100 --> 00:09:57.700]  告訴他
[00:09:57.700 --> 00:10:00.700]  「你不用找救兵的」
[00:10:00.700 --> 00:10:04.300]  「你可以甚麼都不要做的」
[00:10:04.300 --> 00:10:08.100]  我們看看以賽亞對阿哈斯說的信息
[00:10:08.100 --> 00:10:11.100]  在以賽亞書七章四到十節
[00:10:11.100 --> 00:10:13.300]  「你去提醒他要他鎮定」
[00:10:13.300 --> 00:10:15.100]  「不要膽怯驚慌」
[00:10:15.100 --> 00:10:20.500]  「你信王和他的敘利亞軍隊」
[00:10:20.500 --> 00:10:23.900]  「以及彼加王的怒氣」
[00:10:23.900 --> 00:10:29.900]  「不過像兩根燒焦了的木頭」
[00:10:29.900 --> 00:10:32.100]  「所冒出來的煙」
[00:10:32.100 --> 00:10:36.500]  「敘利亞跟以色列王的結盟」
[00:10:36.500 --> 00:10:37.900]  「的確另有陰謀」
[00:10:37.900 --> 00:10:40.700]  「他們企圖侵犯猶大人」
[00:10:40.700 --> 00:10:45.100]  「威逼猶大人民威信他們」
[00:10:45.100 --> 00:10:49.100]  「然後擁立他比勒的兒子作王」
[00:10:49.100 --> 00:10:53.100]  「但我至高的上主這樣宣佈」
[00:10:53.100 --> 00:10:56.900]  「他們的陰謀一定不能實現」
[00:10:56.900 --> 00:11:01.100]  「因為大馬士革不過是敘利亞的首都」
[00:11:01.100 --> 00:11:06.100]  「你信王不過是大馬士革的首領」
[00:11:06.100 --> 00:11:09.100]  「沒有甚麼了不起」
[00:11:09.100 --> 00:11:13.900]  「至於以色列它在65年內也要被打敗亡國」
[00:11:13.900 --> 00:11:17.100]  「撒瑪利亞不過是以色列的首都」
[00:11:17.100 --> 00:11:20.100]  「彼加王不過是撒瑪利亞的首領」
[00:11:20.100 --> 00:11:25.100]  「沒有甚麼了不起」
[00:11:25.100 --> 00:11:28.500]  「如果你的信心不穩固」
[00:11:28.500 --> 00:11:33.700]  「你一定站不穩」
[00:11:33.700 --> 00:11:36.500]  簡單來說就是叫哈斯你不用怕
[00:11:36.500 --> 00:11:38.500]  不用震騰騰
[00:11:38.500 --> 00:11:41.500]  其實你可以甚麼都不用做
[00:11:41.500 --> 00:11:45.300]  只要信上主
[00:11:45.300 --> 00:11:49.500]  藉以賽亞先知傳給他的訊息
[00:11:49.500 --> 00:11:55.300]  這樣就可以站得穩
[00:11:55.300 --> 00:11:58.500]  但哈斯不肯信上主
[00:11:58.500 --> 00:12:03.500]  他寧願信當時最有實力的亞述王
[00:12:03.500 --> 00:12:04.700]  寧願給錢
[00:12:04.700 --> 00:12:07.900]  寧願向亞述王卑躬屈膝
[00:12:07.900 --> 00:12:11.300]  都不肯信上帝
[00:12:11.300 --> 00:12:14.700]  所以從七章十七節開始
[00:12:14.700 --> 00:12:16.900]  就是對猶大的審判
[00:12:16.900 --> 00:12:23.300]  並且預告猶大會遭遇的災難
[00:12:23.300 --> 00:12:25.700]  有了這個歷史背景之後
[00:12:25.700 --> 00:12:28.100]  我們可以看第八章的經文
[00:12:28.100 --> 00:12:31.700]  第八章的經文相當複雜
[00:12:31.700 --> 00:12:36.100]  所以請大家打開聖經經文
[00:12:36.100 --> 00:12:38.700]  在第八章第一至第四節
[00:12:38.700 --> 00:12:45.300]  是上主吩咐以賽亞要用一塊大板
[00:12:45.300 --> 00:12:48.300]  寫幾個字作為預言
[00:12:48.300 --> 00:12:54.500]  希望猶大人民相信上主的說話是真的
[00:12:54.500 --> 00:12:57.900]  是會實現的
[00:12:57.900 --> 00:13:00.700]  寫那幾個字的原文音譯是
[00:13:00.700 --> 00:13:07.100]  「克馬爾撒拉勒哈斯巴斯」
[00:13:07.100 --> 00:13:11.100]  原中版聖經只是將意思翻譯出來
[00:13:11.100 --> 00:13:13.100]  簡單很多,四個字
[00:13:13.100 --> 00:13:15.100]  「快搶速奪」
[00:13:15.100 --> 00:13:18.100]  這個預言是說
[00:13:18.100 --> 00:13:23.500]  上主會親自對付來攻擊猶大的
[00:13:23.500 --> 00:13:29.900]  以色列和敘利亞兩個地方的首領
[00:13:29.900 --> 00:13:34.900]  他們很快會被亞述王
[00:13:34.900 --> 00:13:39.900]  去到他們的國家掠奪他們
[00:13:39.900 --> 00:13:42.900]  同時如果那些國家被掠奪
[00:13:42.900 --> 00:13:45.700]  他們就沒空去攻打猶大
[00:13:45.700 --> 00:13:47.700]  所以也印證了以賽亞
[00:13:47.700 --> 00:13:50.500]  才在第七章告訴哈斯巴斯
[00:13:50.500 --> 00:13:54.700]  你不用怕那兩個國家
[00:13:54.700 --> 00:13:57.500]  以色列和敘利亞你不用怕
[00:13:57.500 --> 00:14:01.500]  你不用請亞述王出兵
[00:14:01.500 --> 00:14:05.300]  其實哈斯巴斯也是沒甚麼智慧的人
[00:14:05.300 --> 00:14:08.100]  他缺乏政治頭腦
[00:14:08.100 --> 00:14:11.500]  如果他有些政治常識他應該理解到
[00:14:11.500 --> 00:14:15.500]  其實亞述國的野心是不斷擴張的
[00:14:15.500 --> 00:14:18.300]  是霸權主義來的
[00:14:18.300 --> 00:14:22.100]  所以如果大馬士革出軍隊
[00:14:22.100 --> 00:14:25.100]  離開了大馬士革
[00:14:25.100 --> 00:14:26.900]  亞述這麼近大馬士革
[00:14:26.900 --> 00:14:29.100]  一定會乘虛而入
[00:14:29.100 --> 00:14:32.700]  一定會攻打敘利亞
[00:14:32.700 --> 00:14:35.500]  用不著給他錢
[00:14:35.500 --> 00:14:38.700]  但是哈斯不敬畏上主
[00:14:38.700 --> 00:14:40.500]  又沒政治智慧
[00:14:40.500 --> 00:14:44.900]  結果要送錢給亞述王叫他出兵
[00:14:44.900 --> 00:14:48.100]  我做亞述王也笑哈哈
[00:14:48.100 --> 00:14:50.700]  又有錢收又正中下懷
[00:14:50.700 --> 00:14:55.500]  立即就出兵
[00:14:55.500 --> 00:14:57.100]  在八章五到十節
[00:14:57.100 --> 00:14:59.100]  就是上主預告
[00:14:59.100 --> 00:15:04.500]  將來猶大人民會自討苦吃
[00:15:04.500 --> 00:15:07.300]  在第六和第七兩節
[00:15:07.300 --> 00:15:10.500]  用了河水來做比喻
[00:15:10.500 --> 00:15:12.700]  西羅亞溪或者我們不太熟悉
[00:15:12.700 --> 00:15:16.100]  西羅亞溪其實是在耶路撒冷城東
[00:15:16.100 --> 00:15:19.300]  有一個大水泉流出來的溪流
[00:15:19.300 --> 00:15:25.300]  是一個緩慢的水流
[00:15:25.300 --> 00:15:31.500]  在這裡這個水流是代表上主的幫助
[00:15:31.500 --> 00:15:37.700]  但是在第六節最後那句話是有些困難的
[00:15:37.700 --> 00:15:39.700]  不容易理解
[00:15:39.700 --> 00:15:45.300]  猶大人既然拒絕上主去找亞述王
[00:15:45.300 --> 00:15:48.100]  為什麼最後那兩句會說
[00:15:48.100 --> 00:15:51.300]  人民不喜歡西羅亞溪的緩流
[00:15:51.300 --> 00:15:56.100]  反倒去討好利遜王和彼加王呢
[00:15:56.100 --> 00:15:59.100]  利遜王和彼加王是北面兩個國家
[00:15:59.100 --> 00:16:03.500]  就是以色列和敘利亞兩個王
[00:16:03.500 --> 00:16:07.100]  他不喜歡上主的幫助
[00:16:07.100 --> 00:16:12.100]  為什麼會說他去討好北面兩個王呢
[00:16:12.100 --> 00:16:14.100]  或者用原文的意思
[00:16:14.100 --> 00:16:17.500]  討好是喜悅的意思
[00:16:17.500 --> 00:16:21.900]  為什麼會說他喜悅利遜和利瑪利的兒子呢
[00:16:21.900 --> 00:16:24.700]  我相信這句話的涵義是
[00:16:24.700 --> 00:16:31.700]  猶大人和以色列人和敘利亞人都是一樣的壞
[00:16:31.700 --> 00:16:35.700]  拜假神,不信上主
[00:16:35.700 --> 00:16:37.700]  另外一個可能性就是
[00:16:37.700 --> 00:16:40.500]  那兩個國家都是不講正義
[00:16:40.500 --> 00:16:42.100]  是靠武力的國家
[00:16:42.100 --> 00:16:46.700]  在政治上是用陰謀詭計的
[00:16:46.700 --> 00:16:49.700]  不過當猶大人不信上主
[00:16:49.700 --> 00:16:51.700]  他去喜愛其他兩個國家
[00:16:51.700 --> 00:16:53.700]  去效法其他兩個國家
[00:16:53.700 --> 00:16:56.100]  不肯信上主的人的時候
[00:16:56.100 --> 00:17:02.100]  他們都是靠有軍隊有實力的亞述
[00:17:02.100 --> 00:17:07.500]  第八節告訴我們他們將來會引火自焚
[00:17:07.500 --> 00:17:15.900]  將來的亞述軍隊同樣會噴滅整個猶大
[00:17:15.900 --> 00:17:17.300]  這是現中版的翻譯
[00:17:17.300 --> 00:17:19.300]  不過現中版的翻譯
[00:17:19.300 --> 00:17:23.300]  在這裡我覺得是過份了一點
[00:17:23.300 --> 00:17:27.300]  和合本的翻譯是接近原文的
[00:17:27.300 --> 00:17:30.300]  和合本的翻譯就是說
[00:17:30.300 --> 00:17:36.300]  亞述王用了猶法拉底那條大河
[00:17:36.300 --> 00:17:38.300]  好像河水泛濫一樣
[00:17:38.300 --> 00:17:44.300]  必衝入猶大,漲日泛濫,直到頸寒
[00:17:44.300 --> 00:17:49.300]  即是大水浸,浸到你的頸
[00:17:49.300 --> 00:17:54.300]  這幅水浸到頸的圖像
[00:17:54.300 --> 00:17:59.300]  其實是說亞述軍隊會湧入猶大
[00:17:59.300 --> 00:18:01.300]  會淹沒很多地方
[00:18:01.300 --> 00:18:05.300]  平原的地方,低地的地方一定會被淹沒
[00:18:05.300 --> 00:18:09.300]  但是華人有句話說水浸眼眉
[00:18:09.300 --> 00:18:15.300]  但是你浸到頸都還沒到眼眉
[00:18:15.300 --> 00:18:18.300]  水浸到頸當然是相當危險
[00:18:18.300 --> 00:18:23.300]  但是未至於是吞滅整個猶大的地步
[00:18:23.300 --> 00:18:27.300]  從歷史去看
[00:18:27.300 --> 00:18:32.300]  亞述在下一個猶大皇帝
[00:18:32.300 --> 00:18:34.300]  希西加的時代
[00:18:34.300 --> 00:18:38.300]  曾經來進攻猶大和耶路撒冷
[00:18:38.300 --> 00:18:42.300]  但是那次上主保守了他們
[00:18:42.300 --> 00:18:49.300]  派天使殺了敘利亞大軍18萬5千士兵
[00:18:49.300 --> 00:18:58.300]  以致亞述軍無功而返
[00:18:58.300 --> 00:19:03.300]  死了20萬大軍,你怎樣去打耶路撒冷呢?
[00:19:03.300 --> 00:19:07.300]  所以耶路撒冷在那次事件裡是沒有陷落的
[00:19:07.300 --> 00:19:11.300]  但是猶大國內很多其他的城鎮
[00:19:11.300 --> 00:19:15.300]  全部被亞述軍佔領
[00:19:15.300 --> 00:19:19.300]  所以這個水浸頸巷的圖像
[00:19:19.300 --> 00:19:21.300]  告訴我們非常危險
[00:19:21.300 --> 00:19:25.300]  但是不能死,只能浸到頸
[00:19:25.300 --> 00:19:30.300]  第九第十節好像是對列國說的
[00:19:30.300 --> 00:19:35.300]  不過我相信這裡只是指以色列人和敘利亞人
[00:19:35.300 --> 00:19:37.300]  兩個國家而已
[00:19:37.300 --> 00:19:39.300]  因為英文是Nations
[00:19:39.300 --> 00:19:41.300]  兩個國家都可以
[00:19:41.300 --> 00:19:44.300]  因為主要原因是第十節的結尾
[00:19:44.300 --> 00:19:48.300]  你們儘管相統,但必定毫無結果
[00:19:48.300 --> 00:19:50.300]  因為上帝願我們同在
[00:19:50.300 --> 00:19:53.300]  就是說你們兩個國家做什麼都不要緊
[00:19:53.300 --> 00:19:55.300]  你們搞不定的
[00:19:55.300 --> 00:19:58.300]  你們不會有結果,贏不了這場仗
[00:19:58.300 --> 00:20:04.300]  十一節到十五節是上主對以賽的忠告
[00:20:04.300 --> 00:20:08.300]  在一個充滿戰亂的時代
[00:20:08.300 --> 00:20:13.300]  我們會不會驚惶失措呢?
[00:20:13.300 --> 00:20:16.300]  我們這一代人就幸福了
[00:20:16.300 --> 00:20:18.300]  沒有經歷第二次世界大戰
[00:20:18.300 --> 00:20:20.300]  不過年紀大一點的
[00:20:20.300 --> 00:20:22.300]  可能經歷過日本人打入中國
[00:20:22.300 --> 00:20:24.300]  那些情況
[00:20:24.300 --> 00:20:27.300]  可能都會害怕
[00:20:27.300 --> 00:20:31.300]  上主既然要忠告以賽
[00:20:31.300 --> 00:20:34.300]  其實表明了
[00:20:34.300 --> 00:20:36.300]  其實以賽也有些害怕
[00:20:36.300 --> 00:20:38.300]  如果以賽一直不害怕
[00:20:38.300 --> 00:20:41.300]  剛強壯膽,何必忠告他呢?
[00:20:41.300 --> 00:20:43.300]  所以上帝忠告以賽
[00:20:43.300 --> 00:20:45.300]  表明以賽也有人性
[00:20:45.300 --> 00:20:47.300]  他是人來的
[00:20:47.300 --> 00:20:49.300]  他也有些害怕
[00:20:49.300 --> 00:20:51.300]  不過上主提醒他
[00:20:51.300 --> 00:20:53.300]  總要記得我
[00:20:53.300 --> 00:20:57.300]  上主,萬軍的統帥是神聖的
[00:20:57.300 --> 00:21:03.300]  只有我是你應該畏懼的
[00:21:03.300 --> 00:21:05.300]  十四節到十五節
[00:21:05.300 --> 00:21:08.300]  是對不信上主的人來說
[00:21:08.300 --> 00:21:11.300]  上主會成為羅莽和石頭
[00:21:11.300 --> 00:21:16.300]  使人摔倒,跌在上面受傷
[00:21:16.300 --> 00:21:19.300]  其實涵義是一塊石頭
[00:21:19.300 --> 00:21:22.300]  上主好像一塊大盆石
[00:21:22.300 --> 00:21:25.300]  你信靠他的人
[00:21:25.300 --> 00:21:29.300]  就會得到上帝的保護
[00:21:29.300 --> 00:21:31.300]  你不信上主的人
[00:21:31.300 --> 00:21:35.300]  撞到石頭就跌到你死
[00:21:35.300 --> 00:21:39.300]  在詩篇裏有很多經文形容上主是盆石
[00:21:39.300 --> 00:21:42.300]  我舉一個例子給大家聽
[00:21:42.300 --> 00:21:45.300]  這個針到頸了
[00:21:45.300 --> 00:21:48.300]  在詩篇十八章第二節提到兩次
[00:21:48.300 --> 00:21:50.300]  上主是我的岩石,我的山寨
[00:21:50.300 --> 00:21:52.300]  我的救主,我的上帝
[00:21:52.300 --> 00:21:55.300]  我的盆石,我所投靠的
[00:21:55.300 --> 00:21:57.300]  如果上主是盆石
[00:21:57.300 --> 00:21:59.300]  我們投靠他就安全無事
[00:21:59.300 --> 00:22:01.300]  不會跌到粉身碎骨
[00:22:01.300 --> 00:22:03.300]  但我們不信上主的話
[00:22:03.300 --> 00:22:05.300]  上主這一塊盆石
[00:22:05.300 --> 00:22:11.300]  就會令我們摔倒
[00:22:11.300 --> 00:22:14.300]  十六節到二十節是另外一個段落
[00:22:14.300 --> 00:22:16.300]  在這段經文
[00:22:16.300 --> 00:22:20.300]  是倚楚雅對門徒說的話
[00:22:20.300 --> 00:22:23.300]  他也教導他的門徒
[00:22:23.300 --> 00:22:25.300]  在艱難的日子裏
[00:22:25.300 --> 00:22:28.300]  仍然要遵守上帝的教誨
[00:22:28.300 --> 00:22:31.300]  遵守他的法律
[00:22:31.300 --> 00:22:36.300]  十八節是先知用自己和他自己的家庭
[00:22:36.300 --> 00:22:37.300]  做一個榜樣
[00:22:37.300 --> 00:22:40.300]  要門徒學習
[00:22:40.300 --> 00:22:44.300]  先知倚楚雅的名字的含義
[00:22:44.300 --> 00:22:48.300]  就是上主是拯救的主
[00:22:48.300 --> 00:22:53.300]  雖然說上主不斷懲罰猶大人
[00:22:53.300 --> 00:22:58.300]  但猶大人其實還有些希望
