
[00:00:00.000 --> 00:00:03.200]  今日我哋會繼續從審護耳機上
[00:01:57.160 --> 00:02:01.880]  但係我哋要當中有個係個完整嘅比較完整嘅故事
[00:02:01.880 --> 00:02:06.600]  我哋用呢個分段當中我哋去探討一個問題
[00:02:06.600 --> 00:02:10.600]  就係話我哋睇到21章一開頭嗰陣時話
[00:02:10.600 --> 00:02:12.280]  大衛佢走佬喇嘛
[00:02:12.280 --> 00:02:17.320]  因為上一次喺薩姆爾記上嘅時候
[00:02:17.320 --> 00:02:21.080]  約拿丹已經通風報信話畀大衛聽
[00:02:21.080 --> 00:02:23.000]  大衛你要走喇
[00:02:23.000 --> 00:02:26.520]  因為佢爸爸掃羅王佢會追殺你
[00:02:26.520 --> 00:02:28.760]  所以大衛就開始逃亡
[00:02:28.760 --> 00:02:34.680]  逃亡到佢個祭司阿希米勒嗰度
[00:02:34.680 --> 00:02:37.160]  跟住佢自己一個人嗰時就係肚餓
[00:02:37.160 --> 00:02:38.520]  就問佢攞啲嘢食
[00:02:38.520 --> 00:02:42.600]  就係攞到陳切餅同埋佢衝擊
[00:02:42.600 --> 00:02:44.280]  跟住第八節嗰度睇到話
[00:02:44.280 --> 00:02:46.680]  大衛問祭司阿希米勒
[00:02:46.680 --> 00:02:49.640]  阿希米勒就係以利嘅真孫
[00:02:49.640 --> 00:02:53.080]  以利又有菲尼哈 阿希特
[00:02:53.080 --> 00:02:54.760]  跟住就阿希米勒
[00:02:54.760 --> 00:02:57.160]  阿希米勒就同阿希米勒講
[00:02:57.160 --> 00:02:59.720]  你手上有冇武器 有冇刀槍
[00:02:59.720 --> 00:03:05.800]  有冇可以係因為佢行得太匆忙走難
[00:03:05.800 --> 00:03:07.720]  祭司就同佢講話
[00:03:07.720 --> 00:03:14.040]  有 你喺薩菲利士人哥尼亞用嗰把刀
[00:03:14.040 --> 00:03:15.720]  你可以攞去
[00:03:15.720 --> 00:03:18.600]  大衛就攞咗呢把嘅刀
[00:03:18.600 --> 00:03:22.760]  就繼續去逃亡嘅辛辣
[00:03:22.760 --> 00:03:27.240]  喺嗰日大衛就起嚟去逃避掃羅
[00:03:27.240 --> 00:03:30.920]  呢個嘅掃羅當佢係仇人
[00:03:30.920 --> 00:03:35.400]  呢個嘅追擊大衛佢就逃避掃羅
[00:03:35.400 --> 00:03:41.000]  就從嗰日開始佢有逃難嘅辛辣
[00:03:41.000 --> 00:03:42.200]  掃羅咁樣講
[00:03:42.200 --> 00:03:43.800]  後尾係咁樣提到話
[00:03:43.800 --> 00:03:46.520]  人如果遇見仇敵
[00:03:46.520 --> 00:03:49.960]  豈肯放佢平安無事咁去呢
[00:03:49.960 --> 00:03:52.520]  我哋生命中 我哋成為基督徒之後
[00:03:52.520 --> 00:03:55.720]  我哋喺職場上面都可能遇到啲同事
[00:03:55.720 --> 00:03:58.760]  呢個真係好似冤家咁樣
[00:03:58.760 --> 00:04:00.200]  唔想見到佢有時
[00:04:00.200 --> 00:04:01.560]  但係又要做同事
[00:04:01.560 --> 00:04:03.160]  喺教會裏面又遇到啲
[00:04:03.160 --> 00:04:06.440]  呢個弟兄姊妹好似又唔係好合拍
[00:04:06.440 --> 00:04:09.160]  又要硬係要同佢一齊
[00:04:09.160 --> 00:04:10.360]  朝後晚見面
[00:04:10.360 --> 00:04:12.200]  可能困住喺後面個AV room度
[00:04:12.200 --> 00:04:15.080]  又要一齊侍奉
[00:04:15.080 --> 00:04:19.000]  點搞呢 點可以畀佢平平安安咁樣
[00:04:19.000 --> 00:04:20.760]  明明佢想害我㗎喇
[00:04:20.760 --> 00:04:23.720]  即係點樣可以渡過呢啲嘅生活呢
[00:04:23.720 --> 00:04:26.440]  我哋今日就從薩姆爾記上
[00:04:26.440 --> 00:04:29.080]  大衛同掃羅之間嘅事情
[00:04:29.080 --> 00:04:31.080]  睇到二十五章
[00:04:31.080 --> 00:04:33.800]  睇下我哋應該點樣面對
[00:04:33.800 --> 00:04:38.680]  我哋一齊低途祈禱而開始
[00:04:38.680 --> 00:04:40.280]  我哋天父上帝我哋感謝你
[00:04:40.280 --> 00:04:43.080]  感謝你賜下聖經力寶貴畀我哋嘅話語
[00:04:43.080 --> 00:04:45.080]  求聖靈開我哋眼睛
[00:04:45.080 --> 00:04:46.840]  使我能夠睇得清楚
[00:04:46.840 --> 00:04:48.840]  看得明白你嘅心意
[00:04:48.840 --> 00:04:51.400]  好使我哋能夠跟住聖經嘅原則
[00:04:51.400 --> 00:04:54.600]  去繼續去過我哋得勝嘅生活
[00:04:54.600 --> 00:04:58.280]  能夠喺教會家庭上面職場上面
[00:04:58.280 --> 00:05:02.280]  能夠悶有喜樂去緊緊咁跟隨你
[00:05:02.280 --> 00:05:03.560]  我哋以上嘅禱告
[00:05:03.560 --> 00:05:05.560]  係奉主耶穌得勝念節祈禱
[00:05:05.560 --> 00:05:09.800]  首先我哋睇到大衛嘅淑靈旅程第一步
[00:05:09.800 --> 00:05:11.560]  佢真係盡量逃避
[00:05:11.560 --> 00:05:15.400]  同神嘅僕人有直接嘅衝突
[00:05:15.400 --> 00:05:18.840]  我哋睇到佢去到祭司嗰度
[00:05:18.840 --> 00:05:21.080]  佢就攞到佢嘅武器
[00:05:21.080 --> 00:05:23.400]  佢就攞返一刀就離開
[00:05:23.400 --> 00:05:28.040]  佢逃開唔去追殺特蘇羅
[00:05:28.040 --> 00:05:30.760]  佢逃避呢個直接嘅對抗
[00:05:30.760 --> 00:05:32.760]  咁我哋睇落去嘅時候
[00:05:32.760 --> 00:05:34.760]  睇到22章
[00:05:34.760 --> 00:05:37.960]  大衛就離開咗嗰度啦去祭司嗰度
[00:05:37.960 --> 00:05:40.520]  就去到亞道蘭洞嗰度
[00:05:40.520 --> 00:05:44.200]  佢弟兄就全家聽見都落去搵佢
[00:05:44.200 --> 00:05:47.800]  咁佢當時呢就開始就越嚟越多人
[00:05:47.800 --> 00:05:52.840]  越嚟越多人佢就跟隨嘅人係邊啲人呢
[00:05:52.840 --> 00:05:55.880]  跟隨嘅人係受到壓迫嘅
[00:05:55.880 --> 00:05:58.360]  又欠債心裏好苦惱
[00:05:58.360 --> 00:06:00.040]  係一班被遺棄
[00:06:00.040 --> 00:06:03.560]  一班一班受壓迫嘅人
[00:06:03.560 --> 00:06:05.320]  佢呢班唔係好有
[00:06:05.320 --> 00:06:10.920]  喺嗰個蘇羅王嗰度好多榮華富貴好好生活
[00:06:10.920 --> 00:06:15.240]  但係佢生命上處住一啲困苦流離嘅生命
[00:06:15.240 --> 00:06:19.880]  佢就選擇跟隨大衛去一同去流浪嘅生活
[00:06:19.880 --> 00:06:22.520]  佢開頭開頭有400人咁多
[00:06:22.520 --> 00:06:25.000]  聖經記載話點樣去到400人
[00:06:25.000 --> 00:06:28.520]  呢400人當中係乜嘢人嚟嘅呢
[00:06:28.520 --> 00:06:30.680]  係有乜嘢人嚟嘅呢
[00:06:30.680 --> 00:06:33.640]  我哋如果睇呢個《十武二記》下23章
[00:06:33.640 --> 00:06:35.160]  或者《歷代至上》嘅時候
[00:06:35.160 --> 00:06:38.760]  嗰班嘅人就係好多嘅勇士嚟嘅
[00:06:38.760 --> 00:06:45.720]  就成為大衛開國嘅時候同佢開國嘅功臣
[00:06:45.720 --> 00:06:50.040]  有啲就係一個可以打好多個
[00:06:50.040 --> 00:06:51.320]  打三四百人
[00:06:51.320 --> 00:06:52.760]  如果大家睇返個故事
[00:06:52.760 --> 00:06:55.400]  睇返《十武二記》下同埋《歷代至上》
[00:06:55.400 --> 00:06:58.600]  有好多詳細嘅故事嘅解說
[00:06:58.600 --> 00:07:00.920]  但係我哋睇到第三節嘅時候
[00:07:00.920 --> 00:07:08.600]  呢班跟隨者就係結果就係話佢哋就去到摩亞王嗰度
[00:07:08.600 --> 00:07:13.160]  話求你啦你畀我等畀我喺度住落一排先
[00:07:13.160 --> 00:07:17.320]  好使佢能夠知道佢第時去邊度
[00:07:17.320 --> 00:07:19.560]  因為暫時佢想有個安靜嘅
[00:07:19.560 --> 00:07:23.960]  可以有個居所可以停頓喺度等候神嘅指示
[00:07:23.960 --> 00:07:30.680]  所以我哋睇到第二個佢嘅屬靈旅程嘅心靈上面
[00:07:30.680 --> 00:07:34.040]  佢願意等待神嘅指示
[00:07:34.040 --> 00:07:39.080]  佢唔會話周圍走走但係佢有個地方停下嚟
[00:07:39.080 --> 00:07:41.000]  喺度等候神嘅指示
[00:07:41.000 --> 00:07:44.600]  好似我哋嘅生命當中
[00:07:44.600 --> 00:07:48.200]  佢從佢生命當中可以見到佢屬靈上面嘅成長
[00:07:48.200 --> 00:07:50.600]  佢嘅歷程
[00:07:50.600 --> 00:07:52.840]  如果你繼續睇落去嘅時候
[00:07:52.840 --> 00:07:58.520]  第六節話扫羅當時佢就制施話
[00:07:58.520 --> 00:08:02.600]  咁你去咗山寨度住啦跟住離開屬去
[00:08:02.600 --> 00:08:09.000]  但係同一時間扫羅就喺度慎喺度嘆息
[00:08:09.000 --> 00:08:12.200]  同埋喺度開始越嚟越憤怒
[00:08:12.200 --> 00:08:13.640]  點樣睇到呢
[00:08:13.640 --> 00:08:17.400]  因為佢召集佢啲手下啲臣僕嚟到當中
[00:08:17.400 --> 00:08:22.600]  佢聽見大衛有人跟住佢喺邊度去到邊個地方
[00:08:22.600 --> 00:08:29.800]  去到個地方就同佢側邊嘅將領就喺度責罵佢哋
[00:08:29.800 --> 00:08:32.840]  原來跟隨大衛嗰班嘅人
[00:08:32.840 --> 00:08:35.800]  當然有佢嘅仔
[00:08:35.800 --> 00:08:39.160]  即係冇跟從佢帶去嘅仔都見到
[00:08:39.160 --> 00:08:42.840]  但係當中有佢哋自己嘅辯亞敏人
[00:08:42.840 --> 00:08:45.560]  所以佢就責備佢身邊嘅臣僕
[00:08:45.560 --> 00:08:47.480]  你哋呢班辯亞敏人
[00:08:47.480 --> 00:08:49.240]  明明我對你咁好
[00:08:49.240 --> 00:08:56.600]  又畀田你 畀地你
[00:08:56.600 --> 00:08:59.160]  畀啲地你 又有葡萄園給你每個人
[00:08:59.160 --> 00:09:02.840]  又有啲農作物有性
[00:09:02.840 --> 00:09:05.240]  好多福份我哋畀咗你
[00:09:05.240 --> 00:09:07.400]  同勒佢做一個軍官
[00:09:07.400 --> 00:09:09.960]  又有千夫長 有名利有地位
[00:09:09.960 --> 00:09:11.880]  又有得食 又有田 又有地
[00:09:11.880 --> 00:09:13.720]  你哋仲想要乜嘢
[00:09:13.720 --> 00:09:16.360]  喺度責備佢哋自己嘅弟兄
[00:09:16.360 --> 00:09:22.600]  佢哋呢班嘅辯亞敏人都跟住大衛
[00:09:22.600 --> 00:09:24.520]  所以佢覺得點解會咁樣
[00:09:24.520 --> 00:09:27.560]  自己明明自己啲親兄弟都會咁樣做
[00:09:27.560 --> 00:09:29.480]  佢唔明白
[00:09:29.480 --> 00:09:33.240]  你哋仲喺度鬧佢話
[00:09:33.240 --> 00:09:36.840]  你哋點解會結膽咁害我
[00:09:36.840 --> 00:09:40.680]  佢自己去數落諗唔明
[00:09:40.680 --> 00:09:44.760]  諗唔明點解你哋會謀害佢嘅
[00:09:44.760 --> 00:09:46.680]  謀害我自己 根本冇喎
[00:09:46.680 --> 00:09:47.960]  佢自己亂諗
[00:09:47.960 --> 00:09:49.880]  根本佢係最激人嗰個
[00:09:49.880 --> 00:09:50.840]  最殺人嗰個
[00:09:50.840 --> 00:09:54.120]  自己就反而覺得係大衛結埋啲同黨
[00:09:54.120 --> 00:09:58.360]  結埋啲自己嘅同一族嘅
[00:09:58.360 --> 00:10:02.360]  同一個支派嘅弟兄去謀害佢
[00:10:02.360 --> 00:10:08.040]  開始神智唔清醒喇呢個數落
[00:10:08.040 --> 00:10:11.000]  去到二十三章嘅時候
[00:10:11.000 --> 00:10:12.680]  去到二十三章嘅時候
[00:10:12.680 --> 00:10:17.080]  其實佢發癲到呢個地步就追殺
[00:10:17.080 --> 00:10:19.800]  頭先話提到二十三章嗰度
[00:10:19.800 --> 00:10:23.080]  就算阿希米勒個祭司都捉住佢哋問
[00:10:23.080 --> 00:10:26.040]  唔係淨字問佢自己嘅變眼問人嘅弟兄
[00:10:26.040 --> 00:10:27.160]  捉埋個祭司嚟問
[00:10:27.160 --> 00:10:28.920]  跟住仲殺埋個祭司
[00:10:28.920 --> 00:10:30.840]  因為佢將佢罪歸畀祭司
[00:10:30.840 --> 00:10:35.240]  點解你個祭司連祭司都幫埋大衛嘅呢
[00:10:35.240 --> 00:10:38.840]  咁結果有個佢個仔走得甩
[00:10:38.840 --> 00:10:39.880]  就阿比阿他
[00:10:39.880 --> 00:10:42.600]  結果就跟隨咗大衛喺埋一齊
[00:10:42.600 --> 00:10:44.040]  我睇到二十三章嘅時候
[00:10:44.040 --> 00:10:46.280]  個故事繼續發展
[00:10:46.280 --> 00:10:50.600]  蘇羅大衛就聽到有人同大衛講
[00:10:50.600 --> 00:10:52.120]  哇 菲律師人
[00:10:52.120 --> 00:10:54.760]  菲律師人去攻打佢哋喎
[00:10:54.760 --> 00:10:55.880]  攻打佢哋
[00:10:55.880 --> 00:10:57.960]  去基依拉嗰個地方
[00:10:57.960 --> 00:10:59.640]  去搶奪和祥
[00:10:59.640 --> 00:11:01.000]  我睇新聞都睇到啦
[00:11:01.000 --> 00:11:05.720]  就算就算俄羅斯都喺度搶烏克蘭啲穀物
[00:11:05.720 --> 00:11:08.120]  即係戰爭嗰陣係搶嘢
[00:11:08.120 --> 00:11:12.520]  啲菲律師人去搶呢個嘅
[00:11:12.520 --> 00:11:16.440]  猶太人以色列民嘅和祥
[00:11:16.440 --> 00:11:20.040]  咁所以呢大衛就喺度求問耶和華
[00:11:20.040 --> 00:11:24.040]  究竟我哋去唔去打菲律師人呢
[00:11:24.040 --> 00:11:25.960]  因為見到自己嘅同胞
[00:11:25.960 --> 00:11:27.880]  佢避到攻打嘅時候
[00:11:27.880 --> 00:11:29.160]  佢自己有個心去
[00:11:29.160 --> 00:11:32.120]  佢冇去係咪神嘅心意
[00:11:32.120 --> 00:11:35.080]  喺度明明我哋走緊爛㗎啦
[00:11:35.080 --> 00:11:37.960]  究竟係咪去繼續為以色列民
[00:11:37.960 --> 00:11:40.520]  去敵擋菲律師人呢
[00:11:40.520 --> 00:11:42.440]  所以佢就求問神
[00:11:42.440 --> 00:11:45.240]  求問神究竟去唔去唔去
[00:11:45.240 --> 00:11:47.720]  但係佢跟佢嘅大兄
[00:11:47.720 --> 00:11:49.240]  佢嗰班嘅同伴呢
[00:11:49.240 --> 00:11:51.960]  嗰400個人而家真到600人
[00:11:51.960 --> 00:11:54.680]  嗰600個人跟隨佢嘅人就話
[00:11:54.680 --> 00:11:59.400]  我哋走爛都好驚呀
[00:11:59.400 --> 00:12:00.840]  大衛驚唔驚呀
[00:12:00.840 --> 00:12:03.800]  佢話我哋成班人都驚呀
[00:12:03.800 --> 00:12:05.160]  我哋喺懼怕當中
[00:12:05.160 --> 00:12:09.240]  仲話仲去打菲律師人
[00:12:09.240 --> 00:12:10.680]  仲可以點樣可以咁做呀
[00:12:10.680 --> 00:12:12.600]  走爛走到好驚㗎喇已經
[00:12:12.600 --> 00:12:13.800]  即係冇居所啦嘛
[00:12:13.800 --> 00:12:15.880]  明明去咗摩訶人道
[00:12:15.880 --> 00:12:16.760]  跟住去咗山寨
[00:12:16.760 --> 00:12:20.760]  而家係蘇羅就搵三千精兵去追擊佢哋
[00:12:20.760 --> 00:12:23.880]  連祭司都殺埋
[00:12:23.880 --> 00:12:25.560]  唔係咁簡單喎驚唔驚呀
[00:12:25.560 --> 00:12:26.360]  梗係驚呀
[00:12:26.360 --> 00:12:28.120]  仲要係驚嘅當中
[00:12:28.120 --> 00:12:30.360]  仲要去為呢個國家
[00:12:30.360 --> 00:12:33.800]  為以色列民去打菲律師人
[00:12:33.800 --> 00:12:34.600]  唔係話
[00:12:34.600 --> 00:12:37.720]  咁樣喺度咁樣同大衛咁問返大衛
[00:12:37.720 --> 00:12:39.400]  我哋都驚得好緊要㗎喇
[00:12:39.400 --> 00:12:40.840]  跟住大衛就點樣做法
[00:12:40.840 --> 00:12:43.800]  佢再次去求問耶和華
[00:12:43.800 --> 00:12:44.840]  求問耶和華
[00:12:44.840 --> 00:12:48.040]  話究竟我去唔去做呢件事呢
[00:12:48.040 --> 00:12:49.800]  係咪為神而繼續去做
[00:12:49.800 --> 00:12:52.200]  呢個係咪神嘅心意呢
[00:12:52.200 --> 00:12:54.120]  神耶和華咁樣回答佢
[00:12:54.120 --> 00:12:55.160]  你去啦
[00:12:55.160 --> 00:12:59.320]  我已經將菲律師人交喺你手上面
[00:12:59.320 --> 00:13:01.320]  所以我哋睇到
[00:13:01.320 --> 00:13:03.640]  睇到
[00:13:03.640 --> 00:13:04.600]  睇到落去嘅時候
[00:13:04.600 --> 00:13:09.720]  大衛就知道蘇羅佢睇落去嘅時候
[00:13:09.720 --> 00:13:11.960]  睇落去嘅時候
[00:13:11.960 --> 00:13:18.120]  佢攻打咗基拉城
[00:13:18.120 --> 00:13:21.480]  但係大衛知道蘇羅會繼續去害佢
[00:13:21.480 --> 00:13:24.440]  佢就問祭司
[00:13:24.440 --> 00:13:26.280]  而家佢爸爸死咗喇嘛
[00:13:26.280 --> 00:13:28.520]  佢而家祭司亞比亞他就問佢
[00:13:28.520 --> 00:13:30.280]  就叫佢攞伊弗特出嚟
[00:13:30.280 --> 00:13:34.200]  就問究竟蘇羅會唔會繼續去
[00:13:34.200 --> 00:13:36.200]  追擊佢呢
[00:13:36.200 --> 00:13:39.960]  蘇羅話你以色列大衛咁樣禱告
[00:13:39.960 --> 00:13:41.720]  耶和華 以色列嘅神
[00:13:41.720 --> 00:13:43.640]  你個僕人而家
[00:13:43.640 --> 00:13:46.120]  佢而家喺基拉嗰度
[00:13:46.120 --> 00:13:49.000]  佢拯救咗基拉喇
[00:13:49.000 --> 00:13:51.000]  耶和華已經比佢得勝喇
[00:13:51.000 --> 00:13:52.360]  勝過菲律師人
[00:13:52.360 --> 00:13:55.880]  但係蘇羅上嚟追擊我哋喎
[00:13:55.880 --> 00:13:58.280]  究竟基拉嗰啲市民
[00:13:58.280 --> 00:14:00.760]  會唔會將我哋會擺出
[00:14:00.760 --> 00:14:04.920]  畀返即係話我明唔幫咗佢
[00:14:04.920 --> 00:14:07.640]  會唔會將我送上比蘇羅呢
[00:14:07.640 --> 00:14:09.960]  因為蘇羅只係佢哋嘅王嘛
[00:14:09.960 --> 00:14:11.400]  蘇羅要人嘅時候
[00:14:11.400 --> 00:14:15.240]  基拉嘅市民會唔會將我哋雙手咁擺出嚟
[00:14:15.240 --> 00:14:17.720]  交比蘇羅
[00:14:17.720 --> 00:14:20.200]  大衛就禱告求問耶和華
[00:14:20.200 --> 00:14:23.800]  究竟佢要守城定繼續走佬
[00:14:23.800 --> 00:14:26.760]  耶和華就話畀你聽你要離開
[00:14:26.760 --> 00:14:30.520]  因為基拉嘅市民就會將你交出嚟
[00:14:30.520 --> 00:14:33.960]  佢就繼續佢嘅生涯
[00:14:33.960 --> 00:14:36.360]  所以我哋睇到大衛嘅歷程當中
[00:14:36.360 --> 00:14:37.400]  第三點
[00:14:37.400 --> 00:14:39.960]  佢不斷都喺度求問神
[00:14:39.960 --> 00:14:42.360]  究竟佢留喺摩亞地呀
[00:14:42.360 --> 00:14:43.640]  佢山寨呀
[00:14:43.640 --> 00:14:46.840]  定佢攻打菲律師人
[00:14:46.840 --> 00:14:49.880]  就算入到基拉嘅時候打聖戰喇
[00:14:49.880 --> 00:14:52.200]  留唔留低喺嗰度地方
[00:14:52.200 --> 00:14:54.200]  喺呢個嘅路程當中
[00:14:54.200 --> 00:14:57.560]  佢一直都求問一直咁禱告
[00:14:57.560 --> 00:15:01.400]  避開蘇羅 喺蘇羅追擊嘅時候
[00:15:01.400 --> 00:15:02.680]  呢個仇敵當中
[00:15:02.680 --> 00:15:07.800]  佢都係求問同埋禱告耶和華神
[00:15:07.800 --> 00:15:11.640]  我哋睇到今日嘅 繼續睇落去嘅時候
[00:15:11.640 --> 00:15:16.760]  蘇羅嘅兒子約拿丹就嚟到佢面前
[00:15:16.760 --> 00:15:18.040]  去到大衛度搵佢
[00:15:18.040 --> 00:15:19.080]  佢搵大衛
[00:15:19.080 --> 00:15:22.920]  因為蘇羅嘅兒子約拿丹知道
[00:15:22.920 --> 00:15:25.720]  佢哋呢班走難嘅大衛跟隨嘅人
[00:15:25.720 --> 00:15:28.280]  一直都去到好懼怕
[00:15:28.280 --> 00:15:30.440]  一路咁樣明明就跟隨耶和華神
[00:15:30.440 --> 00:15:32.360]  點解要周圍去走
[00:15:32.360 --> 00:15:35.480]  明明係知道神要咁做
[00:15:35.480 --> 00:15:38.760]  但係又唔明白點解要咁樣
[00:15:38.760 --> 00:15:40.760]  點解要受到蘇羅嘅追擊
[00:15:40.760 --> 00:15:43.720]  受到蘇羅嘅誤會佢哋嘅迫害
[00:15:43.720 --> 00:15:47.160]  咁咪佢嘅兒子約拿丹就去搵大衛
[00:15:47.160 --> 00:15:51.000]  希望佢能夠使到佢能夠明白
[00:15:51.000 --> 00:15:54.520]  佢更加去依靠神得以 信心得以兼顧
[00:15:54.520 --> 00:15:56.040]  佢咁同佢哋講
[00:15:56.040 --> 00:15:56.840]  約拿丹唔講
[00:15:56.840 --> 00:15:58.600]  你唔好懼怕
[00:15:58.600 --> 00:16:01.160]  我父我爸爸蘇羅
[00:16:01.160 --> 00:16:02.920]  佢嘅手一定唔會害到你
[00:16:02.920 --> 00:16:05.240]  唔會將你奪出你嘅性命
[00:16:05.240 --> 00:16:08.600]  因為你一定會做以色列嘅禍
[00:16:08.600 --> 00:16:13.720]  一定佢自己都同佢身邊去扶持佢
[00:16:13.720 --> 00:16:17.800]  呢個就係約拿丹對大衛嘅勸告
[00:16:17.800 --> 00:16:20.120]  身為呢個嘅佢係一個
[00:16:20.120 --> 00:16:22.200]  佢之前同佢立過約
[00:16:22.200 --> 00:16:23.960]  係生死之交嚟嘅
[00:16:23.960 --> 00:16:30.920]  所以佢出於呢個嘅弟兄嘅愛嘅心去勸勉佢
[00:16:30.920 --> 00:16:34.200]  喺《薩姆爾記》上24章
[00:16:34.200 --> 00:16:37.240]  就係頭先大家所讀嘅經文
[00:16:37.240 --> 00:16:39.960]  機會嚟呢
[00:16:39.960 --> 00:16:42.600]  大衛呢班嘅跟隨者
[00:16:42.600 --> 00:16:44.520]  能夠喺個洞穴裏面
[00:16:44.520 --> 00:16:47.000]  遇見到蘇羅
[00:16:47.000 --> 00:16:48.280]  人有三急係嘛
[00:16:48.280 --> 00:16:50.520]  蘇羅就去嗰度去大解
[00:16:50.520 --> 00:16:52.520]  咁就單對單
[00:16:52.520 --> 00:16:54.440]  聽到佢哋自己
[00:16:54.440 --> 00:16:58.280]  嗰班大衛嘅跟隨者喺個洞裏面嘅深處
[00:16:58.280 --> 00:17:00.040]  蘇羅就入到嚟
[00:17:00.040 --> 00:17:02.120]  裏面嗰啲人就聽到
[00:17:02.120 --> 00:17:03.080]  邊個嚟嘅呢
[00:17:03.080 --> 00:17:04.680]  原來係蘇羅
[00:17:04.680 --> 00:17:06.920]  咁話佢啲手下就話
[00:17:06.920 --> 00:17:08.440]  大衛嘅手下就話
[00:17:08.440 --> 00:17:09.480]  啲跟隨者就話
[00:17:09.480 --> 00:17:11.240]  機會嚟啦
[00:17:11.240 --> 00:17:13.480]  呢個嘅仇敵
[00:17:13.480 --> 00:17:15.560]  佢派咗三千人去追擊佢
[00:17:15.560 --> 00:17:19.400]  呢個仇敵呢個機會嚟到嘅時候
[00:17:19.400 --> 00:17:21.080]  機會嚟到嘅時候
[00:17:21.080 --> 00:17:26.600]  而家神明明就將呢個機會擺喺你眼前
[00:17:26.600 --> 00:17:28.360]  好多時我哋
[00:17:28.360 --> 00:17:29.800]  尋求神嘅心意嘅時候
[00:17:29.800 --> 00:17:31.960]  係由環境嗰度睇到
[00:17:31.960 --> 00:17:33.880]  呢個我哋明明係咪
[00:17:33.880 --> 00:17:35.400]  究竟係咪神嘅心意呢
[00:17:35.400 --> 00:17:36.280]  大兄姐妹
[00:17:36.280 --> 00:17:38.920]  愛主嘅大兄姐妹有時會同我哋說話
[00:17:38.920 --> 00:17:41.800]  又會神會親自透過聖靈同我哋說話
[00:17:41.800 --> 00:17:42.680]  但係
[00:17:42.680 --> 00:17:44.600]  係咪神嘅心意呢
[00:17:44.600 --> 00:17:47.000]  另外一樣嘢就睇得清楚就係話
[00:17:47.000 --> 00:17:49.000]  究竟呢個機會嚟到
[00:17:49.000 --> 00:17:51.880]  呢個係咪真係神嘅話語話畀佢聽呢
[00:17:51.880 --> 00:17:52.680]  solo
[00:17:52.680 --> 00:17:54.920]  大衛就話唔係
[00:17:54.920 --> 00:17:56.120]  大衛話唔係
[00:17:56.430 --> 00:18:04.150]  明明這個神就是高立了這個數羅維大維以色列國的君王
[00:18:04.150 --> 00:18:09.950]  怎會叫另一個君王 將來的君王 未來的君王
[00:18:09.950 --> 00:18:13.750]  去傷害已經被高立的君王呢
[00:18:13.750 --> 00:18:18.750]  雖然大衛在割了他的衣襟的角落頭一塊布
[00:18:18.750 --> 00:18:21.750]  沒有人知道 數羅自己都不知道
[00:18:21.750 --> 00:18:27.030]  但他心裏面有個遺憾
[00:18:27.030 --> 00:18:32.310]  因為這件袍已經代表了一個他的權位的地方
[00:18:32.310 --> 00:18:33.830]  象徵了一件事情
[00:18:33.830 --> 00:18:37.790]  好像你將這件袍加身這個皇帝的時候
