
[00:00:00.000 --> 00:00:03.000]  說到之前,請我們一起祈禱
[00:03:01.800 --> 00:03:04.800]  這個問題我們遲些再討論
[00:03:04.800 --> 00:03:07.800]  因為今天這段經文是講什麼?
[00:03:07.800 --> 00:03:10.800]  是講跟鑽子有關係的經文
[00:03:10.800 --> 00:03:14.800]  所以我想看看究竟這段經文是想講什麼
[00:03:14.800 --> 00:03:20.800]  講之前我就要介紹一下這段經文之前的上文下理
[00:03:21.800 --> 00:03:23.800]  主耶穌什麼時候講這個比喻呢?
[00:03:23.800 --> 00:03:28.800]  是他快到耶路撒冷的時候講這個比喻
[00:03:28.800 --> 00:03:32.800]  在這個比喻之前主耶穌做了一件事
[00:03:32.800 --> 00:03:37.800]  就是醫好了一個客子
[00:03:37.800 --> 00:03:40.800]  很大有神力的表現
[00:03:40.800 --> 00:03:46.800]  跟著他那些人就非常之興奮
[00:03:46.800 --> 00:03:50.800]  為什麼呢?因為主耶穌這樣有神力的表現的話
[00:03:51.800 --> 00:03:55.800]  他們覺得跟著他很有前途
[00:03:55.800 --> 00:03:58.800]  主耶穌在耶路撒冷做什麼?
[00:03:58.800 --> 00:04:02.800]  他是做皇的,是奪皇位的
[00:04:02.800 --> 00:04:08.800]  我們跟著他,起碼做一下官,做一下宰相
[00:04:08.800 --> 00:04:12.800]  大家有這個想法,尤其是彼得這些是很有這個想法的
[00:04:12.800 --> 00:04:16.800]  所以一看這個表現之後,又像是一個客子
[00:04:16.800 --> 00:04:19.800]  他們真的覺得很有希望
[00:04:20.800 --> 00:04:22.800]  所以就是前途大好
[00:04:22.800 --> 00:04:27.800]  跟著耶穌就講了這個比喻
[00:04:27.800 --> 00:04:31.800]  講了這個比喻的話,就像是潑冷水一樣
[00:04:31.800 --> 00:04:33.800]  給大家清醒一下
[00:04:33.800 --> 00:04:37.800]  耶穌想講這個比喻是想讓大家知道
[00:04:37.800 --> 00:04:40.800]  他是耶路撒冷是為了什麼?
[00:04:40.800 --> 00:04:44.800]  是為了什麼事才是耶路撒冷?
[00:04:44.800 --> 00:04:48.800]  耶穌講這個比喻好像有點奇怪
[00:04:49.800 --> 00:04:53.800]  為什麼講貴宙或者貴人是遠方德國的故事呢?
[00:04:53.800 --> 00:04:56.800]  其實德國貴宙就是貴人
[00:04:56.800 --> 00:04:59.800]  你們看看,人生有貴人就是貴人
[00:04:59.800 --> 00:05:02.800]  貴人就是貴族
[00:05:02.800 --> 00:05:06.800]  德國就是接受皇位
[00:05:06.800 --> 00:05:08.800]  耶穌為什麼講這個故事呢?
[00:05:08.800 --> 00:05:13.800]  因為當時猶太人人人皆知這個故事
[00:05:13.800 --> 00:05:15.800]  為什麼這樣講呢?
[00:05:16.800 --> 00:05:19.800]  因為幾年前耶穌講這個故事
[00:05:19.800 --> 00:05:21.800]  沒有幾年前的話
[00:05:21.800 --> 00:05:25.800]  希律大帝的兒子叫阿基魯
[00:05:25.800 --> 00:05:30.800]  希律大帝死後,他的兒子就分地了
[00:05:30.800 --> 00:05:37.800]  分地之後,阿基魯想羅馬封他為這塊地的王
[00:05:37.800 --> 00:05:41.800]  他就羅馬求皇位
[00:05:42.800 --> 00:05:46.800]  但是阿基魯不是純正的猶太人
[00:05:46.800 --> 00:05:49.800]  雖然希律大帝說他信了猶太教
[00:05:49.800 --> 00:05:51.800]  但是猶太人不喜歡他
[00:05:51.800 --> 00:05:53.800]  因為他做事很差
[00:05:53.800 --> 00:05:58.800]  我經常說笑,做很差的事治理也不好
[00:05:58.800 --> 00:06:00.800]  猶太人不喜歡他
[00:06:00.800 --> 00:06:03.800]  他去奪皇位的時候
[00:06:03.800 --> 00:06:08.800]  猶太人派了五十人的使團去告狀
[00:06:09.800 --> 00:06:12.800]  說他不行,說他不行,羅馬人看
[00:06:12.800 --> 00:06:16.800]  這個不行,這個特首不行
[00:06:16.800 --> 00:06:19.800]  就不讓他做了
[00:06:19.800 --> 00:06:23.800]  不讓他做的話,就是軟禁了他
[00:06:23.800 --> 00:06:28.800]  所以這個故事,當時猶太人人人皆知
[00:06:28.800 --> 00:06:32.800]  有人想遠方奪皇位
[00:06:32.800 --> 00:06:35.800]  結果不讓人不喜歡,結果就奪到了
[00:06:35.800 --> 00:06:38.800]  所以耶穌講這個比喻
[00:06:39.800 --> 00:06:42.800]  跟著他那些猶太人就應該知道說什麼了
[00:06:42.800 --> 00:06:48.800]  耶穌講這個比喻很明顯想暗示大家
[00:06:48.800 --> 00:06:51.800]  他在耶路撒冷是自掃皇位
[00:06:51.800 --> 00:06:54.800]  但是不一定是享福的
[00:06:54.800 --> 00:06:57.800]  他可能在那裡被人怨氣
[00:06:57.800 --> 00:06:59.800]  被人拒絕
[00:06:59.800 --> 00:07:02.800]  他可能在那裡要受苦
[00:07:02.800 --> 00:07:07.800]  知道了這個背景之後
[00:07:08.800 --> 00:07:11.800]  我們對這個經文就更加了解、理解
[00:07:11.800 --> 00:07:16.800]  但是,接著這個經文就有點奇特了
[00:07:16.800 --> 00:07:18.800]  為什麼呢?
[00:07:18.800 --> 00:07:21.800]  我們看這個《北風一轉》
[00:07:21.800 --> 00:07:24.800]  講到這個貴人走之前
[00:07:24.800 --> 00:07:28.800]  分銀尾十個薄銀,給他們做生意
[00:07:28.800 --> 00:07:37.800]  回來之後,這個貴人就開始跟薄銀算帳了
[00:07:38.800 --> 00:07:39.800]  跟著論功含賞
[00:07:39.800 --> 00:07:44.800]  賺了錢的那些,他就給他們獎賞
[00:07:44.800 --> 00:07:46.800]  還有他管理更多城市
[00:07:46.800 --> 00:07:50.800]  對於不賺錢的那些,就定他們的罪
[00:07:50.800 --> 00:07:52.800]  這個比喻就講這些了
[00:07:52.800 --> 00:07:56.800]  但是大家看完這個比喻之後,有沒有覺得奇怪?
[00:07:56.800 --> 00:08:02.800]  起碼有這幾個奇怪的地方
[00:08:02.800 --> 00:08:06.800]  第一,主人都要自掃皇位了
[00:08:07.800 --> 00:08:08.800]  有錢
[00:08:08.800 --> 00:08:13.800]  為什麼還要這些薄銀賺錢做生意呢?
[00:08:13.800 --> 00:08:17.800]  賺這些是小錢,不用計較這些
[00:08:17.800 --> 00:08:22.800]  分分鐘說你都要計成一大筆遺產
[00:08:22.800 --> 00:08:24.800]  你這裡還要賺10元、20元
[00:08:24.800 --> 00:08:26.800]  為什麼要這樣?
[00:08:26.800 --> 00:08:34.800]  第二,主人家對第三個薄銀是否有點太賢禮了
[00:08:36.800 --> 00:08:38.800]  就是要定他們的罪
[00:08:38.800 --> 00:08:40.800]  陸家福音是這樣說
[00:08:40.800 --> 00:08:45.800]  但是如果你看馬太福音25章,就發現得很嚴重
[00:08:45.800 --> 00:08:48.800]  他要把這個薄銀說出去
[00:08:48.800 --> 00:08:51.800]  被他在黑暗當中限制死亡
[00:08:51.800 --> 00:08:56.800]  你說用不用?
[00:08:56.800 --> 00:08:59.800]  這個薄銀有沒有犯什麼罪?
[00:08:59.800 --> 00:09:01.800]  有沒有貪污錢?
[00:09:01.800 --> 00:09:04.800]  你說他不好,最多只是懶惰
[00:09:05.800 --> 00:09:06.800]  他說他可以好好賺錢
[00:09:06.800 --> 00:09:09.800]  但是沒有貪污錢,他們就把這個薄銀還給他
[00:09:09.800 --> 00:09:11.800]  最多只是懶惰
[00:09:11.800 --> 00:09:14.800]  為什麼要這麼嚴厲?
[00:09:14.800 --> 00:09:18.800]  如果我們的小朋友不寫功課,懶惰
[00:09:18.800 --> 00:09:22.800]  你說好,讓你出去,在黑暗當中限制
[00:09:22.800 --> 00:09:24.800]  你這個兒子也嚇死了
[00:09:24.800 --> 00:09:26.800]  用得著這麼嚴厲嗎?
[00:09:26.800 --> 00:09:30.800]  第三,你要罰就罰吧
[00:09:30.800 --> 00:09:34.800]  為什麼主人家還要說一句很奇怪的話
[00:09:35.800 --> 00:09:37.800]  有的,還要加卡他
[00:09:37.800 --> 00:09:40.800]  沒有的,連他所有都有奪過來
[00:09:40.800 --> 00:09:43.800]  這句話是他最有名的
[00:09:43.800 --> 00:09:45.800]  但是為什麼在這裡要說呢?
[00:09:45.800 --> 00:09:47.800]  你罰就罰吧
[00:09:47.800 --> 00:09:51.800]  已經在黑暗當中限制死亡
[00:09:51.800 --> 00:09:53.800]  你還要加一句
[00:09:53.800 --> 00:09:57.800]  好像你家裡有兩個兒子
[00:09:57.800 --> 00:09:59.800]  一個踢他出去
[00:09:59.800 --> 00:10:01.800]  另一個說有的,還要交給你
[00:10:01.800 --> 00:10:03.800]  另一個說沒有的,還要奪回來
[00:10:04.800 --> 00:10:05.800]  這樣好像很奇怪
[00:10:05.800 --> 00:10:09.800]  所以這段經文
[00:10:09.800 --> 00:10:11.800]  往往奇怪的地方
[00:10:11.800 --> 00:10:15.800]  你搞通了這段經文的意思
[00:10:15.800 --> 00:10:17.800]  就出來了
[00:10:17.800 --> 00:10:19.800]  所以我現在想一想
[00:10:19.800 --> 00:10:21.800]  從這三個問題想一想
[00:10:21.800 --> 00:10:23.800]  這段經文究竟要說什麼呢?
[00:10:23.800 --> 00:10:27.800]  如果這個比喻當中
[00:10:27.800 --> 00:10:31.800]  耶穌是用主人家作自己的比方的話
[00:10:32.800 --> 00:10:34.800]  那博人是指誰呢?
[00:10:34.800 --> 00:10:38.800]  在馬太科恩當中
[00:10:38.800 --> 00:10:40.800]  比喻有三個博人
[00:10:40.800 --> 00:10:44.800]  每一個博人托付的錢是不一樣的
[00:10:44.800 --> 00:10:47.800]  但是在六家科恩當中
[00:10:47.800 --> 00:10:49.800]  我發現有十個博人
[00:10:49.800 --> 00:10:52.800]  以及每個人托付的錢
[00:10:52.800 --> 00:10:54.800]  都是一定銀紙
[00:10:54.800 --> 00:10:56.800]  是一樣的
[00:10:56.800 --> 00:10:59.800]  如果馬太科恩是
[00:11:00.800 --> 00:11:02.800]  主要是當時針對猶太人來說的話
[00:11:02.800 --> 00:11:04.800]  我們知道
[00:11:04.800 --> 00:11:06.800]  路加科恩當時是針對外邦人
[00:11:06.800 --> 00:11:08.800]  或者是普世的人來說的
[00:11:08.800 --> 00:11:10.800]  如果這樣看的話
[00:11:10.800 --> 00:11:12.800]  我們發現路加想告訴別人
[00:11:12.800 --> 00:11:15.800]  那些人是更加廣泛的
[00:11:15.800 --> 00:11:17.800]  我想問一下
[00:11:17.800 --> 00:11:20.800]  這些博人是指誰呢?
[00:11:20.800 --> 00:11:25.800]  可能是指我們每一個人
[00:11:25.800 --> 00:11:27.800]  是不是呢?
[00:11:29.800 --> 00:11:31.800]  主人家的銀紙
[00:11:31.800 --> 00:11:33.800]  平均分給十個博人
[00:11:33.800 --> 00:11:35.800]  我想是要提醒我們
[00:11:35.800 --> 00:11:39.800]  神給予每一個人都有托付的
[00:11:39.800 --> 00:11:41.800]  你想想
[00:11:41.800 --> 00:11:43.800]  你的財富
[00:11:43.800 --> 00:11:45.800]  你的才華
[00:11:45.800 --> 00:11:47.800]  甚至你的時間
[00:11:47.800 --> 00:11:51.800]  是不是都是神托付給我們的呢?
[00:11:51.800 --> 00:11:53.800]  是不是呢?
[00:11:56.800 --> 00:11:59.800]  就是說我們不是這些財富的主人
[00:11:59.800 --> 00:12:01.800]  神才是
[00:12:01.800 --> 00:12:06.800]  那些東西是神托付給你們管理的
[00:12:06.800 --> 00:12:08.800]  神是主人家
[00:12:08.800 --> 00:12:10.800]  有一天神會回來
[00:12:10.800 --> 00:12:13.800]  跟我們算帳的
[00:12:13.800 --> 00:12:17.800]  你說沒有可能
[00:12:17.800 --> 00:12:19.800]  每個人的銀紙都不同
[00:12:19.800 --> 00:12:21.800]  我旁邊那個又帥又會彈琴
[00:12:21.800 --> 00:12:23.800]  為什麼說銀紙是一樣的呢?
[00:12:25.800 --> 00:12:26.800]  但是我們想一想
[00:12:26.800 --> 00:12:30.800]  我們每一個人是不是一天24小時?
[00:12:30.800 --> 00:12:32.800]  有沒有人說我一天25小時?
[00:12:32.800 --> 00:12:35.800]  我們每一個人是不是都享受
[00:12:35.800 --> 00:12:39.800]  謹慎刺激的陽光雨露空氣?
[00:12:39.800 --> 00:12:42.800]  所以馬蹄科恩說
[00:12:42.800 --> 00:12:45.800]  這個陽光照耳人
[00:12:45.800 --> 00:12:47.800]  都是照那些不耳的人
[00:12:47.800 --> 00:12:50.800]  這些雨露是給不耳的人都有的
[00:12:51.800 --> 00:12:55.800]  所以很多的銀紙神給我們是一樣的
[00:12:55.800 --> 00:13:03.800]  竟然主人吩咐我們這些博人運用這些銀紙
[00:13:03.800 --> 00:13:06.800]  博人是不是應該
[00:13:06.800 --> 00:13:09.800]  專照主人的心意去做事呢?
[00:13:09.800 --> 00:13:13.800]  這是博人的職責
[00:13:13.800 --> 00:13:17.800]  所以我們怎樣運用這些托付
[00:13:18.800 --> 00:13:22.800]  正正反映了我們是否忠於這些職責
[00:13:22.800 --> 00:13:23.800]  這些托付
[00:13:23.800 --> 00:13:25.800]  或者正正反映了
[00:13:25.800 --> 00:13:28.800]  我們對主人的托付是不是忠心
[00:13:28.800 --> 00:13:31.800]  這樣看的話
[00:13:31.800 --> 00:13:34.800]  我們發現這段經文討論的不是投資的問題
[00:13:34.800 --> 00:13:37.800]  又不是投資是不是失敗的問題
[00:13:37.800 --> 00:13:41.800]  我們知道港府投資強積金是很失敗的
[00:13:41.800 --> 00:13:46.800]  但是這段經文想討論的是什麼?
[00:13:47.800 --> 00:13:48.800]  是忠心的問題
[00:13:48.800 --> 00:13:52.800]  是我們對神的托付是不是忠心的問題
[00:13:52.800 --> 00:13:56.800]  你看看
[00:13:56.800 --> 00:13:59.800]  當前兩個博人說賺了銀紙
[00:13:59.800 --> 00:14:01.800]  主人不是說
[00:14:01.800 --> 00:14:03.800]  你好精明啊
[00:14:03.800 --> 00:14:06.800]  你真的很會買股票買樓
[00:14:06.800 --> 00:14:08.800]  主人沒有這樣稱讚他
[00:14:08.800 --> 00:14:10.800]  主人稱讚他什麼?
[00:14:10.800 --> 00:14:13.800]  他說良善的博人
[00:14:14.800 --> 00:14:17.800]  你在最小的事上有忠心
[00:14:17.800 --> 00:14:19.800]  他們稱讚他什麼?
[00:14:19.800 --> 00:14:21.800]  忠心
[00:14:21.800 --> 00:14:23.800]  你說第一個是這樣
[00:14:23.800 --> 00:14:25.800]  第二個也是這樣
[00:14:25.800 --> 00:14:27.800]  第二個賺錢賺少一點
[00:14:27.800 --> 00:14:30.800]  但是耶穌基督主人家
[00:14:30.800 --> 00:14:33.800]  對他們的點評是一樣的
[00:14:33.800 --> 00:14:35.800]  他說良善的博人
[00:14:35.800 --> 00:14:37.800]  你是在最小的事上有忠心
[00:14:37.800 --> 00:14:39.800]  一樣
[00:14:39.800 --> 00:14:42.800]  所以我們發現
[00:14:44.800 --> 00:14:45.800]  這段經文討論的是什麼?
[00:14:45.800 --> 00:14:47.800]  不是投資的問題
[00:14:47.800 --> 00:14:50.800]  是忠心的問題
[00:14:50.800 --> 00:14:53.800]  如果我們有時間看看
[00:14:53.800 --> 00:14:55.800]  《路加福音實樂章實節》
[00:14:55.800 --> 00:14:57.800]  就說過這句經文
[00:14:57.800 --> 00:14:59.800]  他說
[00:14:59.800 --> 00:15:02.800]  人是在最小的事上忠心的話
[00:15:02.800 --> 00:15:06.800]  在大事上也忠心
[00:15:06.800 --> 00:15:10.800]  如果從實樂到實九的話
[00:15:11.800 --> 00:15:15.800]  如果最小的事是指財富的運用的話
[00:15:15.800 --> 00:15:17.800]  大事指什麼?
[00:15:17.800 --> 00:15:19.800]  就是天國的侍奉
[00:15:19.800 --> 00:15:25.800]  所以主人家不是罵這個第三個博人
[00:15:25.800 --> 00:15:27.800]  沒有賺錢、太懶惰
[00:15:27.800 --> 00:15:29.800]  他是罵什麼?
[00:15:29.800 --> 00:15:32.800]  罵這個博人不忠心
[00:15:32.800 --> 00:15:36.800]  忠心是什麼意思?
[00:15:39.800 --> 00:15:42.800]  如果中文是上邊的忠、下邊的心
[00:15:42.800 --> 00:15:44.800]  為什麼你說中字是這樣寫的?
[00:15:44.800 --> 00:15:48.800]  其實這個跟希臘文的意思是差不多的
[00:15:48.800 --> 00:15:53.800]  希臘文的意思中心是打中目標的意思
[00:15:53.800 --> 00:15:55.800]  打中那個心
[00:15:55.800 --> 00:15:57.800]  中文也是這個意思
[00:15:57.800 --> 00:15:59.800]  打中那個心
[00:15:59.800 --> 00:16:01.800]  所以中字是這樣寫的
[00:16:01.800 --> 00:16:03.800]  所以我們發現
[00:16:03.800 --> 00:16:05.800]  什麼是忠心?
[00:16:05.800 --> 00:16:07.800]  如果聖經來說的話
[00:16:08.800 --> 00:16:10.800]  不是看你做事漂不漂亮
[00:16:10.800 --> 00:16:13.800]  不是看你是否做了很多事
[00:16:13.800 --> 00:16:16.800]  而是說你所做的事
[00:16:16.800 --> 00:16:20.800]  是否符合神比利的目標
[00:16:20.800 --> 00:16:23.800]  是否打中了神比利的目標
[00:16:23.800 --> 00:16:29.800]  你打中了就是忠心
[00:16:29.800 --> 00:16:31.800]  如果不打中的話
[00:16:31.800 --> 00:16:33.800]  做得越多錯得越多
[00:16:33.800 --> 00:16:37.800]  說到這裡你可能會說
[00:16:38.800 --> 00:16:40.800]  傳道人這個博人是懶惰
[00:16:40.800 --> 00:16:42.800]  但是他也沒有貪污
[00:16:42.800 --> 00:16:44.800]  他也交了一點錢
[00:16:44.800 --> 00:16:47.800]  為什麼還說他不忠心?
[00:16:47.800 --> 00:16:52.800]  我們舉個例子來看看
[00:16:52.800 --> 00:16:54.800]  我經常很喜歡蘇慕斯的例子
[00:16:54.800 --> 00:16:59.800]  他說如果你家裡請了一個工人做家務
[00:16:59.800 --> 00:17:01.800]  要他帶小朋友
[00:17:01.800 --> 00:17:03.800]  做一些菜式
[00:17:03.800 --> 00:17:05.800]  今天你出去
[00:17:06.800 --> 00:17:08.800]  他一百元,現在是通脹
[00:17:08.800 --> 00:17:10.800]  一百元不夠,是二百元
[00:17:10.800 --> 00:17:13.800]  要他買一些菜式
[00:17:13.800 --> 00:17:16.800]  做一頓好東西吃
[00:17:16.800 --> 00:17:18.800]  接著你下班的時候
[00:17:18.800 --> 00:17:22.800]  很累,想回家享受大餐
[00:17:22.800 --> 00:17:25.800]  結果你回家一看
[00:17:25.800 --> 00:17:29.800]  那個工人的小朋友在那裡走
[00:17:29.800 --> 00:17:31.800]  那個工人在那邊看電視
[00:17:31.800 --> 00:17:34.800]  看什麼《宮心記》
[00:17:35.800 --> 00:17:36.800]  看《九旋陀螺》
[00:17:36.800 --> 00:17:39.800]  那個工人還在那邊哭
[00:17:39.800 --> 00:17:41.800]  接著你就罵他
[00:17:41.800 --> 00:17:43.800]  為什麼你不做菜式?
[00:17:43.800 --> 00:17:45.800]  為什麼你不討好小朋友?
[00:17:45.800 --> 00:17:48.800]  接著他很嚴肅地把二百元還給你
[00:17:48.800 --> 00:17:50.800]  還對你說
[00:17:50.800 --> 00:17:52.800]  主人家,我原來是怕你的
[00:17:52.800 --> 00:17:54.800]  因為你是賢慮的人
[00:17:54.800 --> 00:17:56.800]  你還沒買菜,還想吃飯
[00:17:56.800 --> 00:17:59.800]  你還沒煮飯,還想吃菜
[00:17:59.800 --> 00:18:02.800]  你自己小朋友,自己生不大
[00:18:02.800 --> 00:18:04.800]  你聽了會怎樣?
[00:18:05.800 --> 00:18:07.800]  你說,你怎麼這麼會講道理?
[00:18:07.800 --> 00:18:09.800]  你不會吧
[00:18:09.800 --> 00:18:12.800]  你這個又懶又惡的僕人
[00:18:12.800 --> 00:18:14.800]  是不是?
[00:18:14.800 --> 00:18:18.800]  做工人的本分是什麼?
[00:18:18.800 --> 00:18:20.800]  做家務嘛
[00:18:20.800 --> 00:18:23.800]  你罵他不是罵錢的問題
[00:18:23.800 --> 00:18:25.800]  他是把錢還給你
[00:18:25.800 --> 00:18:28.800]  你罵他是他根本沒有盡他的本分
[00:18:28.800 --> 00:18:30.800]  我們說這個叫什麼?
[00:18:30.800 --> 00:18:32.800]  缺乏職業道德
[00:18:32.800 --> 00:18:34.800]  根本不忠心
[00:18:36.800 --> 00:18:37.800]  還有呢
[00:18:37.800 --> 00:18:39.800]  第三個僕人,你說
[00:18:39.800 --> 00:18:42.800]  他為什麼夠膽不盡本分呢?
[00:18:42.800 --> 00:18:46.800]  因為主人家看穿了他的動機
[00:18:46.800 --> 00:18:48.800]  因為這個僕人
[00:18:48.800 --> 00:18:51.800]  就好像猶太人那樣
[00:18:51.800 --> 00:18:55.800]  根本不認為這個主人家會回來
[00:18:55.800 --> 00:18:57.800]  你看看
[00:18:57.800 --> 00:18:59.800]  如果他認為主人家會回來的話
[00:18:59.800 --> 00:19:01.800]  前面兩個僕人
[00:19:01.800 --> 00:19:03.800]  都是老老實實做生意嘛
[00:19:05.800 --> 00:19:07.800]  但是為什麼他不做呢?
[00:19:07.800 --> 00:19:10.800]  啊?
[00:19:10.800 --> 00:19:13.800]  他竟然認為這個主人家是一個賢利的人
[00:19:13.800 --> 00:19:15.800]  沒中也要收啦
[00:19:15.800 --> 00:19:17.800]  他為什麼夠膽不去做呢?
[00:19:17.800 --> 00:19:20.800]  主人家說了嘛
[00:19:20.800 --> 00:19:22.800]  你有藉口
[00:19:22.800 --> 00:19:24.800]  就算你做生意差彈細
[00:19:24.800 --> 00:19:27.800]  你都可以把這些錢存在銀行當中嘛
[00:19:27.800 --> 00:19:29.800]  可以收利回來的嘛
[00:19:29.800 --> 00:19:31.800]  現在的利這麼高
[00:19:31.800 --> 00:19:33.800]  所以說呢
[00:19:34.800 --> 00:19:35.800]  他什麼都沒做啊
[00:19:35.800 --> 00:19:37.800]  為什麼呢?
[00:19:37.800 --> 00:19:39.800]  因為他實在是
[00:19:39.800 --> 00:19:42.800]  沒想過這個主人家會回來的啦
[00:19:42.800 --> 00:19:45.800]  他根本沒有期望主人家會回來的啦
[00:19:45.800 --> 00:19:47.800]  用廣東話來說
[00:19:47.800 --> 00:19:49.800]  根本是當審無到啊
[00:19:49.800 --> 00:19:52.800]  你想想
[00:19:52.800 --> 00:19:54.800]  如果你出去上班
[00:19:54.800 --> 00:19:57.800]  那個工人根本不期望你回家
[00:19:57.800 --> 00:19:59.800]  你說這個還不是不忠心?
[00:19:59.800 --> 00:20:01.800]  這個還不是背叛?
[00:20:04.800 --> 00:20:06.800]  他還夠膽批評主人啊
[00:20:06.800 --> 00:20:10.800]  所以主人家才會那麼生氣嘛
[00:20:10.800 --> 00:20:13.800]  所以主人家才那麼賢利懲罰他嗎?
[00:20:13.800 --> 00:20:18.800]  如果這樣看的話
[00:20:18.800 --> 00:20:20.800]  我們發現
[00:20:20.800 --> 00:20:23.800]  耶穌基督說了這個貴人德國的故事的話
[00:20:23.800 --> 00:20:25.800]  說了阿基魯的故事啦
[00:20:25.800 --> 00:20:27.800]  阿基魯的百姓的話
[00:20:27.800 --> 00:20:30.800]  根本不期望阿基魯會回來啦
[00:20:30.800 --> 00:20:33.800]  所以耶穌都暗示了
[00:20:35.800 --> 00:20:37.800]  他去了耶路撒冷會怎樣呢?
[00:20:37.800 --> 00:20:40.800]  是不同的啊
[00:20:40.800 --> 00:20:45.800]  好了 我們說回
[00:20:45.800 --> 00:20:49.800]  我們前面說伯爺是比喻誰呢?
[00:20:49.800 --> 00:20:52.800]  是比喻我們嘛
[00:20:52.800 --> 00:20:54.800]  所以弟兄姊妹
[00:20:54.800 --> 00:20:56.800]  我們想想
[00:20:56.800 --> 00:20:59.800]  我們大家對神的託付呢
[00:20:59.800 --> 00:21:01.800]  忠不忠心?
[00:21:02.800 --> 00:21:05.800]  我們有沒有好好運用神給我們的財富
[00:21:05.800 --> 00:21:07.800]  金錢
[00:21:07.800 --> 00:21:09.800]  時間
[00:21:09.800 --> 00:21:11.800]  天賦
[00:21:11.800 --> 00:21:13.800]  我們有沒有好好使用呢?
[00:21:13.800 --> 00:21:16.800]  唱歌好的
[00:21:16.800 --> 00:21:19.800]  有沒有把歌聲獻卡神來唱私班呢?
[00:21:19.800 --> 00:21:23.800]  還是自己躲在家裡唱卡拉OK呢?
[00:21:23.800 --> 00:21:26.800]  工作 讀書的
[00:21:26.800 --> 00:21:28.800]  有沒有好好使用自己的時間
[00:21:28.800 --> 00:21:30.800]  去發展自己的學習能力
[00:21:31.800 --> 00:21:34.800]  還是整天在那裡埋怨老闆呢?
[00:21:34.800 --> 00:21:37.800]  還是整天在那裡沉迷打雞呢?
[00:21:37.800 --> 00:21:42.800]  我們有沒有使用自己的時間
[00:21:42.800 --> 00:21:44.800]  去關心自己的家人
[00:21:44.800 --> 00:21:46.800]  或者身邊的團友呢?
[00:21:46.800 --> 00:21:51.800]  還是船頭怕風
[00:21:51.800 --> 00:21:53.800]  船尾怕叉呢?
