
[00:00:00.000 --> 00:00:11.080]  今日我繼續和大家講這個傳道書
[00:12:05.720 --> 00:12:08.120]  第六樣他爲自己做的就是
[00:12:08.120 --> 00:12:14.840]  他擁有很多牛羣、羊羣
[00:12:14.840 --> 00:12:20.320]  比以前所有的人都擁有得多
[00:12:20.320 --> 00:12:22.320]  第八節
[00:12:22.320 --> 00:12:25.040]  第七樣他爲自己做的就是
[00:12:25.040 --> 00:12:29.680]  積蓄金銀財寶
[00:12:29.680 --> 00:12:33.560]  在聶王紀上十章那裏記載
[00:12:33.560 --> 00:12:36.200]  在他傳聖的時期
[00:12:36.200 --> 00:12:43.200]  在各國進貢給所羅門的黃金
[00:12:43.200 --> 00:12:46.360]  每年有二十五噸那麼多
[00:12:46.360 --> 00:12:49.480]  你自己計算一下二十五噸黃金值多少錢
[00:12:49.480 --> 00:12:53.200]  每年
[00:12:53.200 --> 00:12:55.080]  所以那裏說
[00:12:55.080 --> 00:12:59.800]  那時代銀子算不了什麼
[00:12:59.800 --> 00:13:09.040]  在街上踢到也不扔掉
[00:13:09.040 --> 00:13:11.040]  第八樣
[00:13:11.040 --> 00:13:12.960]  第八樣他爲自己做的就是
[00:13:12.960 --> 00:13:18.840]  爲自己擁有或者組織了唱歌的男女
[00:13:18.840 --> 00:13:22.520]  和世人所喜愛的物
[00:13:22.520 --> 00:13:28.720]  並許多的妃嬪
[00:13:28.720 --> 00:13:34.920]  妃嬪這個字是會議翻譯的
[00:13:34.920 --> 00:13:35.920]  這個字很特別
[00:13:35.920 --> 00:13:40.120]  妃嬪這個字在希伯來聖經的經文裏
[00:13:40.120 --> 00:13:42.400]  只是出現過一次在這裏
[00:13:42.400 --> 00:13:46.680]  所以你不知道正式的意思是什麼
[00:13:46.680 --> 00:13:48.400]  只能夠猜
[00:13:48.400 --> 00:13:50.560]  但猜也是有個譜
[00:13:50.560 --> 00:13:51.120]  那又怎樣呢?
[00:13:51.120 --> 00:13:56.360]  好在他們的學者從一些文獻
[00:13:56.360 --> 00:13:59.800]  是用希伯來文在埃及裏面發現
[00:13:59.800 --> 00:14:02.280]  一些希伯來文寫過的文獻
[00:14:02.280 --> 00:14:06.920]  有一個字是和妃嬪這個字很接近的
[00:14:06.920 --> 00:14:11.280]  而那個字是在說一些妻妾的東西
[00:14:11.280 --> 00:14:16.600]  於是學者就翻譯成妃嬪
[00:14:16.600 --> 00:14:18.720]  或者妻妾
[00:14:18.720 --> 00:14:20.160]  看上去對不對呢?
[00:14:20.160 --> 00:14:23.480]  也是合理的
[00:14:23.480 --> 00:14:28.560]  因爲這一節是講星式娛樂的那一類
[00:14:28.560 --> 00:14:34.640]  在這裏
[00:14:34.640 --> 00:14:43.640]  傳道者刻意去經營和擁有這八樣東西
[00:14:43.640 --> 00:14:46.280]  這八樣東西的確是可以代表一般世人
[00:14:46.280 --> 00:14:53.880]  夢寐以求的清單
[00:14:53.880 --> 00:14:59.320]  金銀財寶、星式娛樂、物業、產業等等
[00:14:59.320 --> 00:15:02.360]  有了這些就開心快樂了
[00:15:02.360 --> 00:15:11.600]  現代人其實就是追求這些東西
[00:15:11.600 --> 00:15:18.440]  還有第九樣是什麼呢?
[00:15:18.440 --> 00:15:21.560]  智慧
[00:15:21.560 --> 00:15:23.240]  現代人可能不太講求這些
[00:15:23.240 --> 00:15:24.920]  有了這八樣東西就夠了
[00:15:24.920 --> 00:15:25.600]  不是
[00:15:25.600 --> 00:15:27.800]  但是有些深度的人說
[00:15:27.800 --> 00:15:32.040]  有智慧也很重要
[00:15:32.040 --> 00:15:35.160]  第九節
[00:15:35.160 --> 00:15:37.640]  這樣我就日見昌盛
[00:15:37.640 --> 00:15:40.960]  勝過以前在耶路撒冷的衆人
[00:15:40.960 --> 00:15:44.040]  「我的智慧仍然爲自己」
[00:15:44.040 --> 00:15:45.440]  有「爲自己」這個字
[00:15:45.440 --> 00:15:51.080]  「我的智慧仍然爲自己存留」
[00:15:51.080 --> 00:15:58.000]  傳道者用他的智慧來建造經營
[00:15:58.000 --> 00:16:02.960]  他創出了前所未有的成績
[00:16:02.960 --> 00:16:11.360]  也可以說他的成績是歷史留名
[00:16:11.360 --> 00:16:13.800]  好了
[00:16:13.800 --> 00:16:16.800]  做到這九樣東西
[00:16:16.800 --> 00:16:23.360]  他在當中有沒有找到人生的真正意義呢?
[00:16:23.360 --> 00:16:31.880]  他有沒有真正的喜樂滿足在心裏呢?
[00:16:31.880 --> 00:16:34.240]  經文告訴我們
[00:16:34.240 --> 00:16:38.760]  他找不到
[00:16:38.760 --> 00:16:42.920]  第十節
[00:16:42.920 --> 00:16:46.360]  「凡我眼所求的 我沒有留下不及他的」
[00:16:46.360 --> 00:16:49.840]  「我心所樂的 我沒有禁止不享受的」
[00:16:49.840 --> 00:16:53.440]  「因我的心爲我一切所勞碌的快樂」
[00:16:53.440 --> 00:16:58.960]  「這就是我從勞碌中所得的份」
[00:16:58.960 --> 00:17:07.440]  傳道者說他是盡情享受他所擁有的成果
[00:17:07.440 --> 00:17:10.640]  他認爲這些是他應得的
[00:17:10.640 --> 00:17:16.600]  他的享受是應該的
[00:17:16.600 --> 00:17:23.960]  他的享受是很開心快樂
[00:17:23.960 --> 00:17:25.680]  當然我們明白
[00:17:25.680 --> 00:17:30.160]  他這個開心快樂只不過是一個短暫的開心快樂
[00:17:30.160 --> 00:17:34.320]  很快就開始不滿足
[00:17:34.320 --> 00:17:37.440]  不持續得很久
[00:17:37.440 --> 00:17:40.600]  正正就好像霞霧一樣
[00:17:40.600 --> 00:17:43.240]  很快就消散了
[00:17:43.240 --> 00:17:45.800]  虛空
[00:17:45.800 --> 00:17:52.960]  隨之而來就是成功之後那種空虛感
[00:17:52.960 --> 00:17:54.520]  我們常常聽到有人說
[00:17:54.520 --> 00:17:56.040]  成功之後覺得很空虛
[00:17:56.040 --> 00:17:59.480]  因爲除非你再定下一個目標
[00:17:59.480 --> 00:18:02.160]  否則你沒有了目標就很空虛
[00:18:02.160 --> 00:18:07.800]  成功造成了一些東西之後
[00:18:07.800 --> 00:18:09.080]  正正就是這樣
[00:18:09.080 --> 00:18:12.880]  靠成功感而得到滿足的人
[00:18:12.880 --> 00:18:17.120]  他會不斷要爭取新的成功
[00:18:17.120 --> 00:18:24.560]  去填補不斷出現的那種空虛感
[00:18:24.560 --> 00:18:26.120]  所以要不斷去做
[00:18:26.120 --> 00:18:29.280]  一不小心會怎樣?
[00:18:29.280 --> 00:18:30.120]  如果是這樣的人
[00:18:30.120 --> 00:18:34.800]  他很容易會變成一個工作狂
[00:18:34.800 --> 00:18:36.840]  Workaholic
[00:18:36.840 --> 00:18:39.480]  因爲他要不斷有新的成就
[00:18:39.480 --> 00:18:42.600]  去填補自己的空虛感
[00:18:42.600 --> 00:18:49.400]  不斷要工作、拼命、創新、創新紀錄
[00:18:49.400 --> 00:18:50.760]  運動員也一樣
[00:18:50.760 --> 00:18:53.840]  不斷創新紀錄是很辛苦的
[00:18:53.840 --> 00:19:01.440]  很多是受傷的
[00:19:01.440 --> 00:19:03.880]  在生活裏面、工作裏面也是
[00:19:03.880 --> 00:19:07.880]  你不斷要去爭取新的成功
[00:19:07.880 --> 00:19:09.520]  大家不要誤會
[00:19:09.520 --> 00:19:14.280]  我們不要定新的計劃
[00:19:14.280 --> 00:19:17.600]  不要去爭取成功
[00:19:17.600 --> 00:19:20.400]  成功一次就夠了
[00:19:20.400 --> 00:19:22.400]  通常大家聽得明白不是這個意思
[00:19:22.400 --> 00:19:25.600]  而是你生活不斷只是爲了成功
[00:19:25.600 --> 00:19:31.200]  對那個成功可能沒有什麼意義
[00:19:31.200 --> 00:19:34.920]  只不過填補自己生命裏面的空虛
[00:19:40.520 --> 00:19:47.600]  那些工作狂會影響生活、
[00:19:47.600 --> 00:19:54.080]  影響健康、影響家庭、影響人際關係
[00:19:54.080 --> 00:19:55.800]  所以我們要很小心
[00:19:55.800 --> 00:19:59.000]  我們要爲了什麼來去定目標
[00:19:59.000 --> 00:20:03.920]  定目標的原因是什麼?
[00:20:03.920 --> 00:20:07.120]  我們看第十一節
[00:20:07.120 --> 00:20:10.520]  「後來我察看我手所經營的一切事
[00:20:10.520 --> 00:20:12.720]  和我努力所成的功
[00:20:12.720 --> 00:20:16.040]  誰知都是虛空都是暴風
[00:20:16.040 --> 00:20:21.640]  在日光之下毫無益處」
[00:20:21.640 --> 00:20:23.080]  他講得好像很慘
[00:20:23.080 --> 00:20:27.080]  做成功那麼多東西都做
[00:20:27.080 --> 00:20:29.720]  講到毫無益處
[00:20:29.720 --> 00:20:33.920]  我們世人就恨都恨不了
[00:20:33.920 --> 00:20:37.720]  傳道者在最初一章三節
[00:20:37.720 --> 00:20:42.040]  他說人在日光之下一切的勞碌有什麼益處
[00:20:42.040 --> 00:20:45.000]  他這句話其實就是做一個總結
[00:20:45.000 --> 00:20:46.920]  去呼應、去回覆
[00:20:46.920 --> 00:20:47.960]  或者給一個答案
[00:20:47.960 --> 00:20:51.800]  給他自己最初問的問題
[00:20:51.800 --> 00:21:01.640]  一切勞碌是沒有意義的
[00:21:01.640 --> 00:21:05.680]  傳道者他用了大半生的時間
[00:21:05.680 --> 00:21:09.880]  他很理智地去工作和享樂
[00:21:09.880 --> 00:21:13.640]  他想在這兩方面去尋找人生意義
[00:21:13.640 --> 00:21:22.640]  結果是虛空、是無益
[00:21:22.640 --> 00:21:27.040]  就好像走進了雲霧裏
[00:21:27.040 --> 00:21:33.480]  他不能夠清楚看到究竟人生意義是什麼
[00:21:33.480 --> 00:21:36.720]  他的結果也就像暴風一樣
[00:21:36.720 --> 00:21:40.400]  就是不能夠很實際地掌握到
[00:21:40.400 --> 00:21:44.480]  究竟人生的真意義是什麼
[00:21:44.480 --> 00:21:50.840]  所以他慨嘆都是虛空、暴風
[00:21:50.840 --> 00:21:52.520]  他找不到
[00:21:52.520 --> 00:21:54.920]  如果你再繼續不斷要找下去
[00:21:54.920 --> 00:22:03.040]  就真的變成了徒然、徒勞無功
[00:22:03.040 --> 00:22:05.400]  弟兄姊妹
[00:22:05.400 --> 00:22:12.560]  我們每一個人對自己的人生都是第一次
[00:22:12.560 --> 00:22:15.720]  這個我講過應該不止一次
[00:22:15.720 --> 00:22:17.120]  我們都是沒有經驗
[00:22:17.120 --> 00:22:19.240]  我們對我們的人生是沒有經驗
[00:22:19.240 --> 00:22:21.080]  因爲未試過
[00:22:21.080 --> 00:22:26.240]  你試過昨天的事但未試過明天的事
[00:22:26.240 --> 00:22:30.800]  明天會不會撞板你不敢保證
[00:22:30.800 --> 00:22:33.040]  往日撞了板你可以告訴別人
[00:22:33.040 --> 00:22:34.760]  叫別人小心不要撞板
[00:22:34.760 --> 00:22:36.760]  不過那個聽的人都不會聽你說
[00:22:36.760 --> 00:22:46.040]  因爲他未試過
[00:22:46.040 --> 00:22:50.880]  每一個人都是在尋找人生的意義
[00:22:50.880 --> 00:22:58.680]  都是想找到能夠令自己開心、快樂、喜樂、滿足的生活
[00:22:58.680 --> 00:23:02.280]  世人大多數都是去追求那九樣東西
[00:23:02.280 --> 00:23:05.600]  剛纔說的名利、財物和享受
[00:23:05.600 --> 00:23:13.200]  結果大部分人都是失望而回
[00:23:13.200 --> 00:23:15.800]  只有小部分人可能找到那九樣東西
[00:23:15.800 --> 00:23:19.200]  找到部分那九樣東西
[00:23:19.200 --> 00:23:20.960]  大部分人都是失望
[00:23:20.960 --> 00:23:21.440]  爲什麼呢
[00:23:21.440 --> 00:23:24.920]  因爲世界上大部分的財富
[00:23:24.920 --> 00:23:29.840]  只是掌握在小部分人的手裏
[00:23:29.840 --> 00:23:32.440]  這個是統計出來的
[00:23:32.440 --> 00:23:35.520]  是調查出來的
[00:23:35.520 --> 00:23:38.880]  那大部分的其他人又如何
[00:23:38.880 --> 00:23:41.240]  他們是窮人
[00:23:41.240 --> 00:23:44.240]  所以如果你靠追求名利、財物、享樂
[00:23:44.240 --> 00:23:55.240]  纔可以得到滿足的話 你不用想了 我大部分人都不行
[00:23:55.240 --> 00:24:00.960]  那些有了財富、名利、又有享受的人
[00:24:00.960 --> 00:24:06.360]  他是不是能夠得到真正的喜樂、滿足呢
[00:24:06.360 --> 00:24:08.440]  我可以告訴大家
[00:24:08.440 --> 00:24:10.640]  今天不能夠舉太多的例子
[00:24:10.640 --> 00:24:16.640]  有人說的確有很多成功人士或者很有錢的人
[00:24:16.640 --> 00:24:18.240]  當他們自白的時候
[00:24:18.240 --> 00:24:21.840]  他們都會說他們其實是沒有
[00:24:21.840 --> 00:24:31.040]  好像外人所想他們應該有的那種喜樂、滿足
[00:24:31.040 --> 00:24:33.040]  據我所知起碼很出名的
[00:24:33.040 --> 00:24:37.440]  曾經做船王的人都自殺
[00:24:37.440 --> 00:24:39.440]  曾經很有錢的人都說
[00:24:39.440 --> 00:24:44.440]  他說拿着那麼多錢其實是很痛苦的
[00:24:44.440 --> 00:24:46.440]  當然我們沒有的時候我們會說
[00:24:46.440 --> 00:24:48.840]  你說而已
[00:24:48.840 --> 00:24:50.640]  因爲我們沒有試過
[00:24:50.640 --> 00:24:54.840]  所以我們又不相信
[00:24:54.840 --> 00:24:56.840]  所網門那麼有智慧他都不信
[00:24:56.840 --> 00:25:02.840]  他以爲應該搞定的了 如果有這九樣
[00:25:02.840 --> 00:25:06.440]  我們對人生是對我們自己的人生
[00:25:06.440 --> 00:25:08.440]  別說別人了 說自己
[00:25:08.440 --> 00:25:11.440]  我們自己對自己的人生真是沒有經驗的
[00:25:11.440 --> 00:25:15.040]  你只能夠真是信聖經說
[00:25:15.040 --> 00:25:19.440]  聖經說所網門他都這樣失敗
[00:25:19.440 --> 00:25:21.840]  那些真是有錢的人
[00:25:21.840 --> 00:25:27.840]  成功的人都說過背後其實很空虛
[00:25:27.840 --> 00:25:29.840]  如果你真是聰明的
[00:25:29.840 --> 00:25:40.840]  你真是要信 你要小心不要重蹈覆轍
[00:25:40.840 --> 00:25:43.840]  弟子們我們不要學世人那樣盲目
[00:25:43.840 --> 00:25:47.840]  去追求名利財物和享受
[00:25:47.840 --> 00:25:50.840]  有聖經教導過我們
[00:25:50.840 --> 00:25:52.840]  有聖經很清楚地告訴我們
[00:25:52.840 --> 00:25:55.840]  有例子告訴我們
[00:25:55.840 --> 00:25:58.840]  我們應該留心
[00:25:58.840 --> 00:26:01.840]  如果仍然是執迷不悟
[00:26:01.840 --> 00:26:07.840]  其實失敗的時候是很可憐
[00:26:07.840 --> 00:26:16.840]  比沒有聖經教導的人更加可憐
[00:26:16.840 --> 00:26:20.840]  我們說回所網門
[00:26:20.840 --> 00:26:26.840]  我相信他寫完尋求人生意義的研究報告之後
[00:26:26.840 --> 00:26:33.840]  他已經是進入中老年的階段
[00:26:33.840 --> 00:26:38.840]  現代的年輕人稱我們這些年紀的人叫中老年
[00:26:38.840 --> 00:26:42.840]  不叫老年其實很給面子
[00:26:42.840 --> 00:26:45.840]  所以大家都要明白
[00:26:45.840 --> 00:26:47.840]  所網門可能從此之後
[00:26:47.840 --> 00:26:53.840]  他進入他敗壞的晚年
[00:26:53.840 --> 00:26:59.840]  他的妃嬪引誘他拜偶像尼西臣
[00:26:59.840 --> 00:27:01.840]  這是非常可惜的
[00:27:01.840 --> 00:27:03.840]  一個這麼有智慧的人
[00:27:03.840 --> 00:27:07.840]  這麼有神恩典的人
[00:27:07.840 --> 00:27:08.840]  我們又問
[00:27:08.840 --> 00:27:11.840]  爲什麼一個這麼有神恩典
[00:27:11.840 --> 00:27:13.840]  這麼有智慧的人
[00:27:13.840 --> 00:27:16.840]  爲什麼還會犯罪尼西臣呢?
[00:27:16.840 --> 00:27:22.840]  是什麼原因導致他這樣呢?
[00:27:22.840 --> 00:27:23.840]  我們很難明白
[00:27:23.840 --> 00:27:27.840]  不過從今天這一段經文裏面
[00:27:27.840 --> 00:27:29.840]  其中有兩句話
