
[00:00:00.000 --> 00:00:05.200]  剛讀這段的《約翰福音》第十章二十二節
[00:08:15.400 --> 00:08:17.800]  和這些猶太官長的反應
[00:08:17.800 --> 00:08:20.000]  剛剛相反
[00:08:20.000 --> 00:08:23.500]  門徒是聽主的聲音
[00:08:23.500 --> 00:08:27.100]  在詩篇耶三篇一至三節上
[00:08:27.100 --> 00:08:29.600]  說道:是我的目者
[00:08:29.600 --> 00:08:32.300]  我必不自缺乏
[00:08:32.300 --> 00:08:35.700]  祂使我躺臥在青草地上
[00:08:35.700 --> 00:08:40.100]  令我在可安歇的水邊
[00:08:40.100 --> 00:08:43.400]  祂使我的靈魂甦醒
[00:08:43.400 --> 00:08:48.400]  私人經歷到有主的餵羊
[00:08:48.400 --> 00:08:51.800]  在草場上得著飽足
[00:08:51.800 --> 00:08:56.200]  也安歇在溪水旁邊
[00:08:56.200 --> 00:08:59.700]  祂的需要一日得著滿足
[00:08:59.700 --> 00:09:04.400]  好像上帝讓祂靈性疲乏
[00:09:04.400 --> 00:09:06.800]  得著甦醒
[00:09:06.800 --> 00:09:11.400]  祂感受到體力恢復
[00:09:11.400 --> 00:09:13.500]  有回生氣
[00:09:13.500 --> 00:09:16.200]  沒有什麼缺乏
[00:09:16.200 --> 00:09:21.100]  所以信徒樂義去聽從主的聲音
[00:09:21.100 --> 00:09:23.200]  得著主的餵羊
[00:09:23.200 --> 00:09:26.700]  因為這位主是認識
[00:09:26.700 --> 00:09:30.800]  祂的百姓的特性
[00:09:30.800 --> 00:09:35.700]  祂的脾氣、習慣、祂的心情
[00:09:35.700 --> 00:09:40.300]  祂的掙扎或者祂的罪疚
[00:09:40.300 --> 00:09:48.400]  主願意和我們建立一份親密的關係
[00:09:48.400 --> 00:09:54.100]  就是因著我們和主有這麼親密的關係
[00:09:54.100 --> 00:10:00.700]  主願意餵著我們去犧牲祂的生命
[00:10:00.700 --> 00:10:04.100]  在過去四年多的時間
[00:10:04.100 --> 00:10:12.000]  一群弟兄姊妹有機會去吉安服侍
[00:10:12.000 --> 00:10:16.900]  荒唐裏面或者是廟族教會、湖幽
[00:10:16.900 --> 00:10:20.000]  一些弟兄姊妹
[00:10:20.000 --> 00:10:22.300]  其後我們發覺
[00:10:22.300 --> 00:10:26.400]  荒唐的傳道人
[00:10:26.400 --> 00:10:29.200]  他們已經有訓練
[00:10:29.200 --> 00:10:34.000]  所以我們大概三年前開始集中
[00:10:34.000 --> 00:10:38.900]  來關心廟族之體
[00:10:38.900 --> 00:10:43.300]  因為原來廟族之體的傳道人
[00:10:43.300 --> 00:10:47.100]  他們很少受訓練
[00:10:47.100 --> 00:10:50.200]  剛才說到荒唐的傳道人
[00:10:50.200 --> 00:10:53.900]  他們受了訓練
[00:10:53.900 --> 00:10:57.000]  原來他們有一個傳道人
[00:10:57.000 --> 00:11:01.400]  在幾年前有來到香港的神學院
[00:11:01.400 --> 00:11:03.900]  去接受神學訓練
[00:11:03.900 --> 00:11:08.700]  裝備自己將來在他們的培訓中心
[00:11:08.700 --> 00:11:14.800]  去訓練其他的牧者或者是弟兄姊妹
[00:11:14.800 --> 00:11:19.400]  荒唐他們有一個很廣闊的空襟
[00:11:19.400 --> 00:11:24.300]  他們在幾年前計劃要建一個培訓中心
[00:11:24.300 --> 00:11:27.100]  在教會隔離的空地
[00:11:27.100 --> 00:11:33.300]  這次我們三月中去到他們的教會
[00:11:33.300 --> 00:11:37.000]  原來看到他們的培訓中心已經落成
[00:11:37.000 --> 00:11:42.200]  在這個月都可以來使用
[00:11:42.200 --> 00:11:44.900]  他們有這個空襟
[00:11:44.900 --> 00:11:48.900]  因為他們很想藉著培訓中心
[00:11:48.900 --> 00:11:55.800]  來栽培在吉安市有八十多個聚會點的
[00:11:55.800 --> 00:11:59.700]  傳道人或者是弟兄姊妹
[00:11:59.700 --> 00:12:06.600]  當中一位傳道人來到香港受訓練
[00:12:06.600 --> 00:12:10.700]  當我們去見到他的時候他跟我們分享
[00:12:10.700 --> 00:12:13.600]  他說今年六月他就畢業了
[00:12:13.600 --> 00:12:17.600]  在香港受到道學碩士的訓練
[00:12:17.600 --> 00:12:22.300]  原來他也會安排太太也是一位傳道人
[00:12:22.300 --> 00:12:28.700]  遲些來到香港的神學院去接受訓練
[00:12:28.700 --> 00:12:31.300]  因為他們有培訓中心
[00:12:31.300 --> 00:12:34.500]  他們也有一個謙虛受教的心
[00:12:34.500 --> 00:12:37.300]  他們很想來裝備自己
[00:12:37.300 --> 00:12:42.400]  將來可以在培訓中心訓練其他的弟兄姊妹
[00:12:42.400 --> 00:12:44.700]  或者是童工
[00:12:44.700 --> 00:12:48.000]  實在是為了他們去感恩
[00:12:48.000 --> 00:12:53.400]  他們也有一個樂意接待我們的心
[00:12:53.400 --> 00:12:57.700]  雖然我們這幾年都沒有在他們當中去服侍
[00:12:57.700 --> 00:13:02.500]  但是他們知道我們去苗族的教會去服侍
[00:13:02.500 --> 00:13:05.200]  我們也會路經他們的教會
[00:13:05.200 --> 00:13:10.300]  邀請我們有一晚在當中來到晚膳
[00:13:10.300 --> 00:13:15.300]  他們也是很熱情去款待我們有十幾道的菜
[00:13:15.300 --> 00:13:17.600]  雖然不是很大魚大肉
[00:13:17.600 --> 00:13:20.300]  是家常便飯
[00:13:20.300 --> 00:13:24.100]  但是他們也是很有愛心
[00:13:24.100 --> 00:13:28.300]  一班姐妹去預備這些飯菜
[00:13:28.300 --> 00:13:34.700]  其實重點也是想和我們有一些交流的時間
[00:13:34.700 --> 00:13:39.300]  也是看到這間教會的童工弟兄姊妹
[00:13:39.300 --> 00:13:43.300]  也是很有愛心去款待我們
[00:13:43.300 --> 00:13:50.600]  縱然我們不是直接來關心服侍他們的教會
[00:13:50.600 --> 00:13:58.900]  雖然短宣隊也是一兩次
[00:13:58.900 --> 00:14:02.600]  和這間方堂的弟兄姊妹有交流
[00:14:02.600 --> 00:14:06.600]  但是看到方堂的姿態和童工
[00:14:06.600 --> 00:14:08.200]  他們不辭勞苦
[00:14:08.200 --> 00:14:12.700]  也是很樂意來關心我們
[00:14:12.700 --> 00:14:15.900]  這也是神給我們的恩典
[00:14:15.900 --> 00:14:19.200]  縱然我們不是很熟悉
[00:14:19.200 --> 00:14:25.800]  但也像主內一家人般親切
[00:14:25.800 --> 00:14:30.100]  剛才也有提到苗族回憂教會
[00:14:30.100 --> 00:14:35.300]  他們的弟兄姊妹有部分不是很會聽普通話
[00:14:35.300 --> 00:14:37.900]  但是成年人有五、六十人
[00:14:37.900 --> 00:14:43.700]  來到當中去參與聚會或者培訓
[00:14:43.700 --> 00:14:46.600]  因為他們當中也有一些
[00:14:46.600 --> 00:14:50.400]  弟兄姊妹會聽普通話可以跟他們翻譯
[00:14:50.400 --> 00:14:53.400]  我們發覺原來他們有些人不太會聽
[00:14:53.400 --> 00:14:59.200]  所以不如請那位弟兄出來同步
[00:14:59.200 --> 00:15:00.700]  我們講完普通話
[00:15:00.700 --> 00:15:03.500]  他們用苗文去翻譯
[00:15:03.500 --> 00:15:06.100]  以致他們全部人都清楚
[00:15:06.100 --> 00:15:09.800]  到底我們講的內容是什麼
[00:15:09.800 --> 00:15:16.000]  這次我們負責以耶穌基督為中心的生活
[00:15:16.000 --> 00:15:25.400]  讓他們知道以主為中心來生活
[00:15:25.400 --> 00:15:28.300]  信徒願意去跟從主
[00:15:28.300 --> 00:15:29.900]  就是第二方面
[00:15:29.900 --> 00:15:33.400]  剛才我們說聽主的聲音
[00:15:33.400 --> 00:15:36.600]  我們去跟隨一位好目者
[00:15:36.600 --> 00:15:39.100]  我們聽主的聲音
[00:15:39.100 --> 00:15:42.900]  第二方面我們跟隨這位好目者
[00:15:42.900 --> 00:15:52.400]  正如《詩篇》、《耶三篇》第三節下至第四節
[00:15:52.400 --> 00:15:56.500]  「為自己一名引導我走二路
[00:15:56.500 --> 00:15:59.300]  我雖然行過死刃的幽谷
[00:15:59.300 --> 00:16:01.000]  也不怕遭害
[00:16:01.000 --> 00:16:02.900]  因為你與我同在
[00:16:02.900 --> 00:16:06.900]  你的象、你的肝都安慰我」
[00:16:06.900 --> 00:16:08.700]  如果我們去順從主
[00:16:08.700 --> 00:16:11.200]  跟著祂的引導
[00:16:11.200 --> 00:16:14.600]  我們可以達成祂的心意
[00:16:14.600 --> 00:16:19.000]  行在正義的當中
[00:16:19.000 --> 00:16:23.600]  死刃的幽谷是說到漆黑的深谷
[00:16:23.600 --> 00:16:28.000]  代表一些非常危險的處境
[00:16:28.000 --> 00:16:32.000]  有這位好目者去保護信徒
[00:16:32.000 --> 00:16:39.700]  讓他們不怕經歷這些幽谷或者困難
[00:16:39.700 --> 00:16:45.200]  因為好目者用他的象去打退敵人
[00:16:45.200 --> 00:16:49.900]  用他的肝源頭來拍他的羊群
[00:16:49.900 --> 00:16:55.000]  指引這些羊群到底是向前、向右、向左
[00:16:55.000 --> 00:16:57.500]  還是向後呢?
[00:16:57.500 --> 00:17:00.100]  有這個作用
[00:17:00.100 --> 00:17:06.700]  我們看到這位好目者指引信徒走當行的路
[00:17:06.700 --> 00:17:09.300]  在上個主日的下午
[00:17:09.300 --> 00:17:13.100]  大樓維修委員會第二次開會
[00:17:13.100 --> 00:17:17.100]  談到教會維修的事情
[00:17:17.100 --> 00:17:20.500]  主席就問當中的委員
[00:17:20.500 --> 00:17:22.300]  有沒有什麼意見
[00:17:22.300 --> 00:17:25.100]  讓我們同鼎、姐妹、同心
[00:17:25.100 --> 00:17:30.200]  來推動教會維修的事情呢?
[00:17:30.200 --> 00:17:32.100]  有一位弟兄就建議
[00:17:32.100 --> 00:17:35.100]  不如我們趁這個機會
[00:17:35.100 --> 00:17:38.200]  整座大樓的維修
[00:17:38.200 --> 00:17:42.700]  考慮會不會加建兩層
[00:17:42.700 --> 00:17:47.000]  其實數年前朱牧師都跟我們提到
[00:17:47.000 --> 00:17:49.600]  會不會有加建兩層
[00:17:49.600 --> 00:17:52.600]  我們教會一直去發展
[00:17:52.600 --> 00:17:56.300]  其實都看到地方不夠用
[00:17:56.300 --> 00:17:58.400]  有同工都有提
[00:17:58.400 --> 00:18:03.200]  我們可以去設一些祈禱房
[00:18:03.200 --> 00:18:07.200]  因為我們那個祈禱閣在四樓那個地方
[00:18:07.200 --> 00:18:10.200]  都不是那麼方便
[00:18:10.200 --> 00:18:13.300]  讓弟兄姐妹回來
[00:18:13.300 --> 00:18:15.000]  可能是個別的
[00:18:15.000 --> 00:18:20.300]  可能是小組進行有祈禱的地方
[00:18:20.300 --> 00:18:24.000]  當然我們都是開放輔堂
[00:18:24.000 --> 00:18:28.100]  這個地方對一些人覺得太大
[00:18:28.100 --> 00:18:32.400]  好像沒有什麼不是那麼私人的空間
[00:18:32.400 --> 00:18:35.000]  其實如果你願意
[00:18:35.000 --> 00:18:39.800]  輔堂平日回來都是一個很安靜的地方
[00:18:39.800 --> 00:18:43.300]  來禱告親近神
[00:18:43.300 --> 00:18:47.500]  我們青少年都出去租一些樂隊房
[00:18:47.500 --> 00:18:53.300]  都看到原來真是未來
[00:18:53.300 --> 00:18:56.200]  如果我們一路人數加增
[00:18:56.200 --> 00:18:59.900]  其實真是有需要去加建
[00:18:59.900 --> 00:19:03.700]  今天我們有三班茶經班的學生
[00:19:03.700 --> 00:19:05.900]  都有些轉動
[00:19:05.900 --> 00:19:09.300]  其實輔堂都幾大
[00:19:09.300 --> 00:19:11.500]  如果我們有多些的房間
[00:19:11.500 --> 00:19:17.000]  都不需要用輔堂來有茶經班
[00:19:17.000 --> 00:19:23.400]  我們都希望弟兄姐妹都為了這件事情來禱告
[00:19:23.400 --> 00:19:26.500]  我們都要求問神的心意
[00:19:26.500 --> 00:19:28.600]  我們怎樣去維修
[00:19:28.600 --> 00:19:32.400]  我們會不會那麼快去加建呢?
[00:19:32.400 --> 00:19:35.900]  我們很希望弟兄姐妹一齊的同心
[00:19:35.900 --> 00:19:40.900]  來去建立這個家
[00:19:40.900 --> 00:19:45.500]  在4月28日、5月5日下午兩點鐘
[00:19:45.500 --> 00:19:48.100]  我們就有一個茶會
[00:19:48.100 --> 00:19:50.600]  希望弟兄姐妹都能夠出席
[00:19:50.600 --> 00:19:53.200]  給你寶貴的意見
[00:19:53.200 --> 00:19:56.500]  到5月19日崇拜之後
[00:19:56.500 --> 00:19:59.100]  我們就收集大家的意見
[00:19:59.100 --> 00:20:03.300]  讓我們在19日常務委員會
[00:20:03.300 --> 00:20:08.700]  去商討到底我們應該怎樣來進行
[00:20:08.700 --> 00:20:11.200]  教會大樓的維修
[00:20:11.200 --> 00:20:17.900]  希望大家都一齊來關心這個工作
[00:20:17.900 --> 00:20:19.700]  我們跟隨好目者
[00:20:19.700 --> 00:20:21.400]  第三方面
[00:20:21.400 --> 00:20:25.500]  就是這位好目者賜給我們永生
[00:20:25.500 --> 00:20:28.300]  我們不致滅亡
[00:20:28.300 --> 00:20:35.300]  我們再看看經文的28至30節
[00:20:35.300 --> 00:20:38.600]  「我又賜給他們永生
[00:20:38.600 --> 00:20:40.900]  他們永不滅亡
[00:20:40.900 --> 00:20:45.200]  誰也不能從我手裡把他們奪去
[00:20:45.200 --> 00:20:47.700]  我父把羊賜給我
[00:20:47.700 --> 00:20:49.900]  他比萬有都大
[00:20:49.900 --> 00:20:54.100]  誰也不能從我父手裡把他們奪去
[00:20:54.100 --> 00:20:58.000]  我與父緣為一」
[00:20:58.000 --> 00:21:04.600]  耶穌保護信徒免受災難、損害
[00:21:04.600 --> 00:21:07.400]  因為祂是一位好目者
[00:21:07.400 --> 00:21:09.800]  祂要保護羊群
[00:21:09.800 --> 00:21:15.200]  信徒雖然會遇到苦難、困難的時刻
[00:21:15.200 --> 00:21:20.100]  撒旦不能夠傷害我們的靈魂
[00:21:20.100 --> 00:21:23.700]  也不能夠奪去我們跟主一起
[00:21:23.700 --> 00:21:26.500]  共享永生的時刻
[00:21:26.500 --> 00:21:31.000]  當我們選擇了去跟隨耶穌
[00:21:31.000 --> 00:21:33.500]  就可以得著這位主
[00:21:33.500 --> 00:21:39.300]  適時賜給我們有平安、有保護、有滿足
[00:21:39.300 --> 00:21:42.400]  祂應許與我們同在
[00:21:42.400 --> 00:21:46.200]  詩篇《耶三篇》第五第六節
[00:21:46.200 --> 00:21:48.500]  「在我的敵人面前
[00:21:48.500 --> 00:21:51.100]  祢為我擺設筵席
[00:21:51.100 --> 00:21:53.600]  祢用油高瞭我的頭
[00:21:53.600 --> 00:21:56.100]  使我的福杯滿溢
[00:21:56.100 --> 00:21:57.600]  我一生一世
[00:21:57.600 --> 00:22:00.700]  必有恩惠慈愛隨著我
[00:22:00.700 --> 00:22:03.500]  我且要住在瑤華的殿中
[00:22:03.500 --> 00:22:07.400]  直到永遠」
[00:22:07.400 --> 00:22:12.500]  原來古代招呼客人的時候
[00:22:12.500 --> 00:22:19.700]  主人家是用油來糕賓客
[00:22:19.700 --> 00:22:23.500]  這個主人一種很親切的行動
[00:22:23.500 --> 00:22:26.700]  就是用油來糕賓客
[00:22:26.700 --> 00:22:30.100]  在用膳開始的時候
[00:22:30.100 --> 00:22:33.800]  讓他們的杯裝滿飲品
[00:22:33.800 --> 00:22:36.400]  正如我們去飲宴的時候
[00:22:36.400 --> 00:22:39.000]  一些侍應都帶著主人家
[00:22:39.000 --> 00:22:40.500]  去招呼我們
[00:22:40.500 --> 00:22:42.300]  問我們喝什麼
[00:22:42.300 --> 00:22:48.000]  可能是汽水、茶水等等
[00:22:48.000 --> 00:22:56.800]  我們這裡提到的是筵席、膏油和杯
[00:22:56.800 --> 00:23:02.300]  都是預表著上帝對他的子民的供應
[00:23:02.300 --> 00:23:05.300]  好像主的餐
[00:23:05.300 --> 00:23:08.400]  主的靈去充滿我們
[00:23:08.400 --> 00:23:13.300]  去為我們預備一切的需要
[00:23:13.300 --> 00:23:16.000]  一個這麼豐富的主
[00:23:16.000 --> 00:23:19.700]  所以詩人很渴望一生一世
[00:23:19.700 --> 00:23:21.900]  都是有主的恩惠
[00:23:21.900 --> 00:23:23.900]  有主和他一起
[00:23:23.900 --> 00:23:26.900]  來到在聖殿當中
[00:23:26.900 --> 00:23:33.600]  去領受這位主給他無窮的福氣
[00:23:33.600 --> 00:23:36.800]  在十章三十節
[00:23:36.800 --> 00:23:39.500]  他說「我與父緣為一」
[00:23:39.500 --> 00:23:43.300]  表明耶穌就是這位神
[00:23:43.300 --> 00:23:46.100]  他與神緣為一體
[00:23:46.100 --> 00:23:48.500]  他們有不同的位格
[00:23:48.500 --> 00:23:52.500]  本質和本性上都是一體
[00:23:52.500 --> 00:23:56.000]  正如你的身份
[00:23:56.000 --> 00:23:58.200]  你是父母的兒女
[00:23:58.200 --> 00:24:02.200]  你也是弟兄姊妹當中的一分子
[00:24:02.200 --> 00:24:03.700]  同一個你
[00:24:03.700 --> 00:24:07.200]  你有不同的身份一樣
[00:24:07.200 --> 00:24:09.100]  聖經有一句名言
[00:24:09.100 --> 00:24:13.800]  「施比壽更為有福」
[00:24:13.800 --> 00:24:16.300]  在復活節之前
[00:24:16.300 --> 00:24:19.200]  我們有三十位少年人
[00:24:19.200 --> 00:24:22.000]  和美齡傳道
[00:24:22.000 --> 00:24:29.100]  林傳道去到深水埗的露宿者當中
[00:24:29.100 --> 00:24:31.700]  去給他們一些飯盒
[00:24:31.700 --> 00:24:36.700]  而且他們自己也帶著飯盒
[00:24:36.700 --> 00:24:42.100]  和他們一起進食、交談
[00:24:42.100 --> 00:24:44.800]  我相信這班少年人
[00:24:44.800 --> 00:24:46.700]  或者我們的同工
[00:24:46.700 --> 00:24:51.300]  從中都有特別的領受
[00:24:51.300 --> 00:24:53.800]  或許有人會覺得很不習慣
[00:24:53.800 --> 00:24:56.600]  到處或者蹲著
[00:24:56.600 --> 00:25:00.900]  和一些露宿者一起吃飯
[00:25:00.900 --> 00:25:04.600]  我相信讓少年人感受到
[00:25:04.600 --> 00:25:07.800]  他們自己平時是多麼的豐富
[00:25:07.800 --> 00:25:10.500]  和這些露宿者相比
[00:25:10.500 --> 00:25:12.900]  他們也是很富足
[00:25:12.900 --> 00:25:17.700]  希望他們感受到自己的豐富
[00:25:17.700 --> 00:25:19.700]  他們會開心一些
[00:25:19.700 --> 00:25:26.800]  而且他們樂意關心身邊一些有需要的人
[00:25:26.800 --> 00:25:29.500]  其實我們的服務
[00:25:29.500 --> 00:25:33.100]  正是讓我們去關心這個社區
[00:25:33.100 --> 00:25:35.200]  一些有需要的人
[00:25:35.200 --> 00:25:38.100]  在今期的時代論壇
[00:25:38.100 --> 00:25:40.800]  有一段文章的標題
