
[00:00:00.000 --> 00:00:08.800]  今天我們首先開始第一個天國謎語的講道
[00:03:00.200 --> 00:03:03.400]  第一個殺種的比喻就有一點不同
[00:03:03.400 --> 00:03:04.880]  那裡他說
[00:03:04.880 --> 00:03:06.800]  有一個殺種的出去殺種
[00:03:06.800 --> 00:03:08.040]  他殺的時候
[00:03:08.040 --> 00:03:11.440]  有些落在路旁飛鳥來把它吃了
[00:03:11.440 --> 00:03:14.520]  有些落在土踐的石頭上
[00:03:14.520 --> 00:03:16.000]  因為那些土不深
[00:03:16.000 --> 00:03:17.720]  很快長出苗來
[00:03:17.720 --> 00:03:19.640]  太陽出來一曬
[00:03:19.640 --> 00:03:22.040]  因為毛巾就枯乾了
[00:03:22.040 --> 00:03:24.040]  有些落在荊棘蟲裡面
[00:03:24.040 --> 00:03:26.520]  荊棘長出來
[00:03:26.520 --> 00:03:27.840]  把它擠住了
[00:03:27.840 --> 00:03:30.840]  有些又落在好土裡
[00:03:30.840 --> 00:03:32.080]  結出果實
[00:03:32.080 --> 00:03:35.000]  有100倍、有60倍、有30倍的
[00:03:35.000 --> 00:03:37.240]  有意的就應當聽
[00:03:37.240 --> 00:03:39.440]  耶穌說了這個比喻之後
[00:03:39.440 --> 00:03:40.480]  還沒等他解釋
[00:03:40.480 --> 00:03:42.240]  門徒就問他
[00:03:42.240 --> 00:03:43.480]  耶穌啊
[00:03:43.480 --> 00:03:46.760]  為什麼你對外面的人說話要用比喻呢?
[00:03:46.760 --> 00:03:49.080]  耶穌就跟門徒說
[00:03:49.080 --> 00:03:51.920]  他用比喻說的原因是
[00:03:51.920 --> 00:03:55.480]  天國的奧秘只是讓你們知道的
[00:03:55.480 --> 00:03:56.920]  不讓他們知道的
[00:03:56.920 --> 00:03:58.920]  凡有的還要給他
[00:03:58.920 --> 00:04:00.200]  讓他有餘
[00:04:00.200 --> 00:04:01.520]  凡沒有的
[00:04:01.520 --> 00:04:03.920]  連他所有的也要奪去
[00:04:03.920 --> 00:04:06.960]  我之所以用比喻對他們說
[00:04:06.960 --> 00:04:09.840]  是因為他們看卻看不清
[00:04:09.840 --> 00:04:11.640]  聽卻聽不見
[00:04:11.640 --> 00:04:12.720]  也不明白
[00:04:12.720 --> 00:04:15.520]  所謂奧秘
[00:04:15.520 --> 00:04:20.240]  其實英文最直接的翻譯這個字是mystery
[00:04:20.240 --> 00:04:25.480]  也有一些翻譯本是翻譯為secret
[00:04:25.480 --> 00:04:28.720]  所以你可以理解它為一個天國的機密
[00:04:28.720 --> 00:04:34.280]  今天我們嘗試集中了解耶穌說這句話的意思
[00:04:34.280 --> 00:04:37.040]  耶穌用比喻的原因
[00:04:37.040 --> 00:04:40.840]  我會跟大家用三點去解釋
[00:04:40.840 --> 00:04:41.720]  第一
[00:04:41.720 --> 00:04:44.560]  比喻是一些天國的謎語
[00:04:44.560 --> 00:04:48.040]  這些謎語包含一個天機
[00:04:48.040 --> 00:04:49.240]  天國的機密
[00:04:49.240 --> 00:04:51.480]  是天國的機密情報
[00:04:51.480 --> 00:04:54.000]  只是屬於天國的子民
[00:04:54.000 --> 00:04:56.400]  才能夠洞悉天機
[00:04:56.400 --> 00:04:59.600]  如果你是外人
[00:04:59.600 --> 00:05:01.160]  是敵人的時候
[00:05:01.160 --> 00:05:04.000]  是沒辦法領會當中的意思
[00:05:04.000 --> 00:05:05.760]  所以第二
[00:05:05.760 --> 00:05:08.880]  比喻是一種身份的測試
[00:05:08.880 --> 00:05:14.000]  能夠辨別這些天國的機密的才是天國子民
[00:05:14.000 --> 00:05:15.040]  第三
[00:05:15.040 --> 00:05:18.480]  比喻是末世的徵兆
[00:05:18.480 --> 00:05:23.880]  當越來越多這些天國的秘密情報在傳遞的時候
[00:05:23.880 --> 00:05:26.320]  大家就知道有一個徵兆了
[00:05:26.320 --> 00:05:29.800]  天國進入世界的屬靈戰爭
[00:05:29.800 --> 00:05:32.040]  已經走到最後階段了
[00:05:32.040 --> 00:05:33.880]  大家很多時候
[00:05:33.880 --> 00:05:34.760]  有些恐怖分子
[00:05:34.760 --> 00:05:35.760]  有些所謂的chatter
[00:05:35.760 --> 00:05:37.200]  越來越多的時候你就知道
[00:05:37.200 --> 00:05:38.720]  快要有事發生了
[00:05:38.720 --> 00:05:40.440]  首先第一件事
[00:05:40.440 --> 00:05:44.200]  比喻是天國的謎語
[00:05:44.200 --> 00:05:45.640]  為什麼這麼說呢?
[00:05:45.640 --> 00:05:48.640]  所謂第十三節裡面其實我們都已經讀過了
[00:05:48.640 --> 00:05:50.800]  我之所以用比喻跟他們說
[00:05:50.800 --> 00:05:53.360]  是因為他們看又看不清
[00:05:53.360 --> 00:05:54.680]  聽又聽不見
[00:05:54.680 --> 00:05:55.840]  也不明白
[00:05:55.840 --> 00:05:58.240]  因為十一節之前說
[00:05:58.240 --> 00:05:59.800]  天國的奧秘
[00:05:59.800 --> 00:06:02.720]  天國的這些謎語
[00:06:02.720 --> 00:06:04.120]  只是給你們知道的
[00:06:04.120 --> 00:06:06.200]  他們是不會知道的
[00:06:06.200 --> 00:06:10.120]  如果借用今天我們科技的語言
[00:06:10.120 --> 00:06:11.200]  科技的術語
[00:06:11.200 --> 00:06:11.840]  就是說
[00:06:11.840 --> 00:06:14.920]  這些比喻其實是一些加密的信息
[00:06:14.920 --> 00:06:16.560]  Encrypted message
[00:06:16.560 --> 00:06:22.280]  只是有解密的鎖匙
[00:06:22.280 --> 00:06:24.080]  這個Decryption key的人
[00:06:24.080 --> 00:06:26.000]  才能夠解密
[00:06:26.000 --> 00:06:28.160]  才能夠洞悉天機
[00:06:28.160 --> 00:06:30.400]  沒有這件事你是解不了那個鎖的
[00:06:30.400 --> 00:06:34.160]  沒有解密的鎖匙的人
[00:06:34.160 --> 00:06:37.200]  即使拿到這些加密了的信息
[00:06:37.200 --> 00:06:40.080]  都是沒有辦法去破解
[00:06:40.080 --> 00:06:41.640]  沒有辦法去解讀
[00:06:41.640 --> 00:06:43.280]  沒有辦法去明白
[00:06:44.080 --> 00:06:47.920]  首先要問為什麼天國的信息要加密呢?
[00:06:47.920 --> 00:06:51.000]  我想很簡單一個理由就是
[00:06:51.000 --> 00:06:56.120]  就是要那些應該得到這個信息的人
[00:06:56.120 --> 00:06:57.840]  才可以得到
[00:06:57.840 --> 00:07:00.360]  如果大家在一個戰場當中
[00:07:00.360 --> 00:07:01.640]  一個戰爭當中
[00:07:01.640 --> 00:07:06.600]  自己人才想將那些信息告訴你
[00:07:06.600 --> 00:07:07.840]  可以解密理解
[00:07:07.840 --> 00:07:09.560]  你那些是敵方的
[00:07:09.560 --> 00:07:10.200]  對方的
[00:07:10.200 --> 00:07:11.560]  你就不想知道
[00:07:12.800 --> 00:07:17.200]  其實我的本科是讀電腦科學的
[00:07:17.200 --> 00:07:18.040]  大家知道
[00:07:18.040 --> 00:07:22.160]  有一本經典的電腦科學教科書
[00:07:22.160 --> 00:07:23.840]  叫做Network Security
[00:07:23.840 --> 00:07:25.240]  網路安全
[00:07:25.240 --> 00:07:26.640]  它有一個副標題
[00:07:26.640 --> 00:07:28.040]  副標題就是
[00:07:28.040 --> 00:07:31.840]  公共世界當中的私密通信
[00:07:31.840 --> 00:07:35.200]  Private communication in a public world
[00:07:35.200 --> 00:07:41.520]  這本書主要講的就是加密的技術
[00:07:41.520 --> 00:07:42.480]  叫做Crypto
[00:07:42.480 --> 00:07:44.240]  其實不只是Currency
[00:07:44.240 --> 00:07:50.760]  Crypto其實是普通時候我們在網路上的通訊都會用的技術
[00:07:50.760 --> 00:07:54.880]  主要講的就是如何能夠在一個公開的渠道
[00:07:54.880 --> 00:07:56.840]  譬如說互聯網上
[00:07:56.840 --> 00:08:01.280]  我們可以做一些保密的私密通訊
[00:08:01.280 --> 00:08:05.080]  在我們這個網路時代中
[00:08:05.080 --> 00:08:06.720]  我們必須要假設
[00:08:06.720 --> 00:08:10.680]  就是想偷聽你秘密的間諜
[00:08:10.680 --> 00:08:12.680]  基本上是無處不在的
[00:08:12.680 --> 00:08:14.520]  你以為你聰明
[00:08:14.520 --> 00:08:15.520]  小聲說
[00:08:15.520 --> 00:08:16.480]  沒有人留意
[00:08:16.480 --> 00:08:17.600]  別人就不知道
[00:08:17.600 --> 00:08:19.520]  這是自己騙自己的
[00:08:19.520 --> 00:08:23.520]  上個星期我和Irene去英國
[00:08:23.520 --> 00:08:26.560]  我和我女兒看我女兒的畢業禮
[00:08:26.560 --> 00:08:28.200]  她在皇家音樂學院
[00:08:28.200 --> 00:08:29.640]  這個Royal College of Music
[00:08:29.640 --> 00:08:30.760]  看畢業禮
[00:08:30.760 --> 00:08:32.440]  RCM
[00:08:32.440 --> 00:08:36.240]  皇家音樂學院其實在Kensington那裡
[00:08:36.240 --> 00:08:38.320]  那裡其實有很多大學
[00:08:38.320 --> 00:08:39.280]  博物館
[00:08:39.280 --> 00:08:42.520]  倫敦的科學博物館
[00:08:42.520 --> 00:08:44.520]  Science Museum
[00:08:44.520 --> 00:08:45.320]  就在Kensington
[00:08:45.320 --> 00:08:46.160]  很近的
[00:08:46.160 --> 00:08:47.720]  我們就去看看
[00:08:47.720 --> 00:08:49.200]  其中一個展品
[00:08:49.200 --> 00:08:53.160]  就是很著名的Enigma的機器
[00:08:53.160 --> 00:09:01.160]  這個Enigma其實是德軍1930年代
[00:09:01.160 --> 00:09:05.440]  用來做加密和解密的方法
[00:09:05.440 --> 00:09:07.960]  他們之間的軍隊如何討伐
[00:09:07.960 --> 00:09:15.560]  他們做的方法是有一些設定
[00:09:15.560 --> 00:09:17.760]  每天都會轉一個設定
[00:09:17.760 --> 00:09:23.400]  使得那些信息每天用不同的所謂鎖匙
[00:09:23.400 --> 00:09:24.800]  每天有不同的鎖匙
[00:09:24.800 --> 00:09:27.280]  是可以去不同的加密
[00:09:27.280 --> 00:09:28.880]  很有趣的
[00:09:28.880 --> 00:09:31.040]  你打原本的東西
[00:09:31.040 --> 00:09:32.840]  它就會變成加密的信息
[00:09:32.840 --> 00:09:34.960]  你打加密的信息的時候
[00:09:34.960 --> 00:09:36.640]  它又會變回原本的
[00:09:36.640 --> 00:09:37.840]  是對稱的
[00:09:37.840 --> 00:09:43.600]  所以每天的設定就是關鍵
[00:09:43.600 --> 00:09:46.480]  你就算拿到這個機器的時候
[00:09:46.480 --> 00:09:47.480]  不是這麼容易看到
[00:09:47.480 --> 00:09:48.480]  因為它每天
[00:09:48.480 --> 00:09:56.520]  它預先一早已經給了那條鎖匙對方
[00:09:56.520 --> 00:09:59.280]  第二次世界大戰的時候
[00:09:59.280 --> 00:10:03.960]  有一個很著名的英國在劍橋訓練出來的數學家
[00:10:03.960 --> 00:10:05.000]  叫做Alan Turing
[00:10:05.000 --> 00:10:06.680]  如果讀電腦的人一定聽過
[00:10:06.680 --> 00:10:09.640]  現在尤其是AI時代經常說Turing
[00:10:09.640 --> 00:10:13.000]  他也不僅是做了解碼的
[00:10:13.000 --> 00:10:16.560]  做了很多計算機科學的電機工作
[00:10:16.560 --> 00:10:19.480]  他就在Milton Keynes
[00:10:19.480 --> 00:10:23.400]  就是現在的白金漢郡
[00:10:23.400 --> 00:10:24.800]  Buckingham Shire
[00:10:24.800 --> 00:10:29.920]  那個時候很著名的Black Sheep Park
[00:10:29.920 --> 00:10:33.720]  就是發明了這個解密的機器
[00:10:33.720 --> 00:10:37.720]  他發明了這個機器
[00:10:37.720 --> 00:10:42.880]  就為了聯軍解碼
[00:10:42.880 --> 00:10:45.680]  就是可以打敗Enigma Machine
[00:10:45.680 --> 00:10:50.520]  所以如果讀電腦歷史的時候
[00:10:50.520 --> 00:10:51.880]  這是一個很重要的里程碑
[00:10:51.880 --> 00:10:53.800]  那時候還沒有電子這件事
[00:10:53.800 --> 00:10:58.280]  但是已經有電的計算機了
[00:10:58.280 --> 00:11:00.200]  所以大家知道解密這件事
[00:11:00.200 --> 00:11:01.440]  或者解鎖這件事
[00:11:01.440 --> 00:11:08.440]  其實是對電腦科學發展的一個很重要的推進
[00:11:08.440 --> 00:11:11.600]  如果看回耶穌為什麼要用比喻
[00:11:11.600 --> 00:11:18.720]  其實天國的比喻是一些謎語
[00:11:18.720 --> 00:11:23.720]  有些人以為耶穌用日常生活的比喻
[00:11:23.720 --> 00:11:25.440]  是幫助我們理解
[00:11:25.440 --> 00:11:26.920]  講故事容易明白
[00:11:26.920 --> 00:11:29.840]  小朋友你教他也是用講故事
[00:11:29.840 --> 00:11:32.160]  但是耶穌說他講比喻
[00:11:32.160 --> 00:11:36.560]  的確在某個程度上使得他講的東西容易明白
[00:11:36.560 --> 00:11:39.040]  因為他講的是當時的文化
[00:11:39.040 --> 00:11:40.600]  很容易明白的東西
[00:11:40.600 --> 00:11:42.000]  例如他講農夫
[00:11:42.000 --> 00:11:43.120]  講田地
[00:11:43.120 --> 00:11:44.840]  撿起手就說
[00:11:44.840 --> 00:11:46.360]  他們是農業社會
[00:11:46.360 --> 00:11:48.520]  今天我們可能有些陌生
[00:11:48.520 --> 00:11:51.640]  種了什麼都不知道什麼
[00:11:51.640 --> 00:11:54.600]  我們沒有務農就未必知道
[00:11:54.600 --> 00:12:00.720]  但是當時的人因為他們是務農為主
[00:12:00.720 --> 00:12:03.880]  所以一講就明白的故事
[00:12:03.880 --> 00:12:08.080]  但是你聽清楚耶穌的意思就是
[00:12:08.080 --> 00:12:11.880]  那些故事本身的橋段
[00:12:11.880 --> 00:12:16.320]  故事的邏輯的確是人人都聽得明白的
[00:12:16.320 --> 00:12:20.320]  所以不知道他其實是做隱喻的
[00:12:20.320 --> 00:12:22.280]  就以為他只是講故事而已
[00:12:22.280 --> 00:12:24.600]  但是那些真正明白的人
[00:12:24.600 --> 00:12:26.800]  就會聽到這個故事背後
[00:12:26.800 --> 00:12:29.440]  是有一些隱喻和含義的
[00:12:29.440 --> 00:12:32.200]  為什麼要這麼做呢?
[00:12:32.200 --> 00:12:33.320]  我想就是
[00:12:33.320 --> 00:12:40.080]  如果你在牆上看到一些沒有什麼秩序的字串
[00:12:40.080 --> 00:12:42.480]  例如有些密碼
[00:12:42.480 --> 00:12:46.480]  有時候叫電腦給一些原本的密碼
[00:12:46.480 --> 00:12:47.680]  是沒有意思的
[00:12:47.680 --> 00:12:50.480]  人人都知道那是一些秘密
[00:12:50.480 --> 00:12:52.120]  是不是一些加密信息
[00:12:52.120 --> 00:12:56.280]  但是如果你將一些秘密的東西
[00:12:56.280 --> 00:12:57.600]  用一個謎語講出來
[00:12:57.600 --> 00:12:59.760]  而且是一些日常生活的故事的時候
[00:12:59.760 --> 00:13:06.320]  如果那些真的明白他背後本身有另外一個意思的人
[00:13:06.320 --> 00:13:10.320]  甚至他有一個不同的理解
[00:13:10.320 --> 00:13:12.040]  他有一些屬靈的經驗
[00:13:12.040 --> 00:13:14.000]  他有一個屬靈的觸覺的時候
[00:13:14.000 --> 00:13:17.200]  他聽到這個故事就不會只是看到故事的表面
[00:13:17.200 --> 00:13:22.640]  明白故事背後是有一些屬靈的隱喻
[00:13:22.640 --> 00:13:29.840]  但是那些如果不是明白背後有一個天國的屬靈
[00:13:29.840 --> 00:13:31.600]  而是他聽了這個故事的時候
[00:13:31.600 --> 00:13:35.440]  就好像謎語裡面只聽到一個謎面
[00:13:35.440 --> 00:13:39.480]  未必明白有一個謎底
[00:13:39.480 --> 00:13:41.680]  如果大家想想
[00:13:41.680 --> 00:13:43.280]  今天早上我才想想
[00:13:43.280 --> 00:13:45.200]  這件事怎麼跟大家解釋呢?
[00:13:45.200 --> 00:13:46.240]  什麼叫謎面謎底?
[00:13:46.240 --> 00:13:47.520]  有些人不是猜謎語
[00:13:47.520 --> 00:13:48.600]  不知道什麼叫謎面謎底
[00:13:48.600 --> 00:13:50.160]  不如做個實驗看看
[00:13:50.160 --> 00:13:52.320]  如果我告訴你
[00:13:52.320 --> 00:13:54.720]  猜一隻中文字
[00:13:54.720 --> 00:13:56.760]  是中文字
[00:13:56.760 --> 00:13:58.520]  很多幼稚園都懂的
[00:13:58.520 --> 00:14:03.960]  是3加3等於多少?
[00:14:03.960 --> 00:14:07.440]  大家會不會懂得回答?
[00:14:07.440 --> 00:14:08.760]  猜一隻字
[00:14:08.760 --> 00:14:12.160]  3加3是什麼字?
[00:14:12.160 --> 00:14:13.480]  就是這樣
[00:14:13.480 --> 00:14:15.680]  如果我只是告訴你一個謎面
[00:14:15.680 --> 00:14:17.960]  3加3等於多少?
[00:14:17.960 --> 00:14:19.400]  你就未必一定猜到這個字
[00:14:19.400 --> 00:14:21.480]  但是我還告訴你
[00:14:21.480 --> 00:14:24.600]  其實現在這個猜是一隻中文字
[00:14:24.600 --> 00:14:26.560]  你就有一條鎖匙
[00:14:26.560 --> 00:14:28.320]  你懂得去隔那個謎面
[00:14:28.320 --> 00:14:29.960]  就找到那個謎底
[00:14:29.960 --> 00:14:34.360]  所以這個就是其實耶穌的用意
[00:14:34.360 --> 00:14:36.120]  雖然有些人扭過謎面
[00:14:36.120 --> 00:14:38.520]  但是不告訴你那條鎖匙的時候
[00:14:38.520 --> 00:14:40.880]  你就找不到那個謎底
[00:14:40.880 --> 00:14:44.280]  天國的子民經歷過神的真神
[00:14:44.280 --> 00:14:47.360]  有獨特的屬靈的經驗和觸覺
[00:14:47.360 --> 00:14:51.200]  他們就好像有一條解密的鎖匙一樣
[00:14:51.200 --> 00:14:54.880]  能夠透過地上我們日常生活的事情
[00:14:54.880 --> 00:14:58.040]  能夠明白背後天上的事情
[00:14:58.040 --> 00:15:00.560]  所以耶穌說天國的比喻
[00:15:00.560 --> 00:15:03.640]  可以說是一堆謎語的謎面
[00:15:03.640 --> 00:15:05.120]  屬天國的人
[00:15:05.120 --> 00:15:07.760]  因為知道要猜的是什麼
[00:15:07.760 --> 00:15:10.800]  就能夠理解到這個謎底
[00:15:10.800 --> 00:15:13.200]  因為這個緣故
[00:15:13.200 --> 00:15:17.320]  比喻其實可以作為一個身份的測試
[00:15:17.320 --> 00:15:19.960]  辨別誰是真正的信徒
[00:15:19.960 --> 00:15:21.440]  真正的門徒
[00:15:21.440 --> 00:15:23.120]  什麼叫測試呢?
[00:15:23.120 --> 00:15:25.160]  幾年前大家做COVID的時候
[00:15:25.160 --> 00:15:26.160]  就知道什麼是COVID
[00:15:26.160 --> 00:15:26.880]  你試一下
[00:15:26.880 --> 00:15:28.880]  你就知道是不是中招
[00:15:28.880 --> 00:15:30.960]  這個就叫做測試
[00:15:30.960 --> 00:15:36.120]  試一下一個人能不能夠懂得去解讀
[00:15:36.120 --> 00:15:39.720]  這些天國的謎語
[00:15:39.720 --> 00:15:44.920]  就能夠驗證這個人是不是真正天國的門徒
[00:15:44.920 --> 00:15:47.040]  如果你說一下
[00:15:47.040 --> 00:15:48.040]  三句不離半行
[00:15:48.040 --> 00:15:50.440]  說回我的電腦事情
[00:15:50.440 --> 00:15:53.960]  如果你看現代的網絡保安系統
[00:15:53.960 --> 00:15:56.280]  在兩邊能夠互相信任
[00:15:56.280 --> 00:15:58.400]  交換機密信息之前
[00:15:58.400 --> 00:16:01.360]  一方面通常要向另一方面
[00:16:01.360 --> 00:16:02.960]  發出一個挑戰題
[00:16:02.960 --> 00:16:04.240]  這個Challenge
[00:16:04.240 --> 00:16:06.600]  對方會問你一些
[00:16:06.600 --> 00:16:09.040]  只是你才知道的秘密
[00:16:09.040 --> 00:16:11.840]  你如果能夠回答問題的時候
[00:16:11.840 --> 00:16:14.320]  你就證明了你的身份
[00:16:14.320 --> 00:16:16.080]  其實挑戰題這件事
[00:16:16.080 --> 00:16:20.320]  未有現代的網絡保安系統已經有了
[00:16:20.320 --> 00:16:23.920]  譬如說有時候政府問你
[00:16:23.920 --> 00:16:26.880]  你母親的原本姓氏
[00:16:26.880 --> 00:16:29.280]  問你的社會安全號碼
[00:16:29.280 --> 00:16:31.040]  那就是一些挑戰題
[00:16:31.040 --> 00:16:33.800]  用來認證你就是你
[00:16:33.800 --> 00:16:36.160]  但是這個問題就是說
[00:16:36.160 --> 00:16:40.120]  如果這些叫做對稱的挑戰題
[00:16:40.120 --> 00:16:43.160]  對方要知道你的獨家機密
[00:16:43.160 --> 00:16:44.840]  才能夠驗證你
[00:16:44.840 --> 00:16:48.120]  問題是如果對方也知道你的獨家機密
[00:16:48.120 --> 00:16:50.520]  那你的機密就不是很獨家了
[00:16:50.520 --> 00:16:54.280]  所以現代的網絡保安系統
[00:16:54.280 --> 00:16:57.440]  是有一個不對稱的挑戰題
[00:16:57.440 --> 00:16:58.920]  不對稱的挑戰題
[00:16:58.920 --> 00:17:00.840]  就是asymmetric的意思就是說
[00:17:00.840 --> 00:17:03.880]  就是對方好像只有一把鎖
[00:17:03.880 --> 00:17:06.320]  只是你才有一個鎖匙
[00:17:06.320 --> 00:17:09.960]  你能不能夠解開對方給你的鎖
[00:17:09.960 --> 00:17:11.840]  來證明你的身份
[00:17:11.840 --> 00:17:14.040]  所以你同一把鎖
[00:17:14.040 --> 00:17:15.360]  但是給不同人
[00:17:15.360 --> 00:17:17.920]  就好像灰姑娘試試一隻腳
[00:17:17.920 --> 00:17:20.040]  看能不能撇下玻璃鞋
[00:17:20.040 --> 00:17:22.240]  她就知道她才是真命天子
[00:17:22.240 --> 00:17:23.720]  或者真命公主了
[00:17:23.720 --> 00:17:27.240]  殺種的比喻如果想想
[00:17:27.240 --> 00:17:28.960]  這個種子
[00:17:28.960 --> 00:17:30.280]  天國的道
[00:17:30.280 --> 00:17:34.400]  其實也可以理解為一種挑戰題
[00:17:34.400 --> 00:17:37.320]  是一個還沒打開的鎖
[00:17:37.320 --> 00:17:40.720]  而這個種子落在四個不同的地方
[00:17:40.720 --> 00:17:41.960]  不同的人
[00:17:41.960 --> 00:17:44.960]  對同一個福音有不同的反應
[00:17:44.960 --> 00:17:47.320]  就好像有四把不同的鎖
[00:17:47.320 --> 00:17:48.320]  嘗試開
[00:17:48.320 --> 00:17:50.360]  四把不同的匙
[00:17:50.360 --> 00:17:51.840]  去開同一把鎖
[00:17:51.840 --> 00:17:53.920]  只是一個能夠開得到
[00:17:53.920 --> 00:17:56.800]  能夠去回應這個挑戰題
[00:17:56.800 --> 00:17:58.920]  所以耶穌這麼解釋
[00:17:58.920 --> 00:18:02.320]  祂說「你們要聽者殺種的比喻
[00:18:02.320 --> 00:18:05.560]  凡聽見天國的道而不明白的
[00:18:05.560 --> 00:18:10.000]  那惡者就來把殺在他心裡的奪去了
[00:18:10.000 --> 00:18:12.480]  這就是殺在路旁的了
[00:18:12.480 --> 00:18:14.680]  殺在石頭上的
[00:18:14.680 --> 00:18:16.120]  就是人聽了道
[00:18:16.120 --> 00:18:17.680]  立刻觀喜領受
[00:18:17.680 --> 00:18:19.480]  只因心裡沒有根
[00:18:19.480 --> 00:18:21.000]  不過是暫時的
[00:18:21.000 --> 00:18:24.360]  一旦為道遭受患難和迫害
[00:18:24.360 --> 00:18:26.360]  立刻就跌倒了
[00:18:26.360 --> 00:18:27.960]  殺在荊棘裡的
[00:18:27.960 --> 00:18:29.240]  就是人聽了道
[00:18:29.240 --> 00:18:31.520]  後來有世上的憂慮
