
[00:00:00.000 --> 00:00:04.000]  為什麼基督徒的生活應該不是隨波逐流
[00:08:06.000 --> 00:08:08.000]  去過一個很全新的生活
[00:08:08.000 --> 00:08:09.000]  所以大家要知道說
[00:08:09.000 --> 00:08:11.000]  我們逆流而上的動力
[00:08:11.000 --> 00:08:12.000]  不是為了說
[00:08:12.000 --> 00:08:13.000]  我逆流而上
[00:08:13.000 --> 00:08:14.000]  自己活得很好
[00:08:14.000 --> 00:08:15.000]  很棒
[00:08:15.000 --> 00:08:16.000]  很榮耀自己
[00:08:16.000 --> 00:08:17.000]  而是說因為
[00:08:17.000 --> 00:08:19.000]  神的恩典給我們很多
[00:08:19.000 --> 00:08:21.000]  這種恩典會激勵我們說
[00:08:21.000 --> 00:08:24.000]  應該過一個不一樣的生活
[00:08:24.000 --> 00:08:26.000]  就像羅馬書十二章一節
[00:08:26.000 --> 00:08:27.000]  講的是同樣的道理
[00:08:27.000 --> 00:08:28.000]  那邊說
[00:08:28.000 --> 00:08:29.000]  所以弟兄們
[00:08:29.000 --> 00:08:30.000]  我以神的慈悲勸你們
[00:08:30.000 --> 00:08:33.000]  將身體獻上當作活祭
[00:08:33.000 --> 00:08:34.000]  是聖潔的
[00:08:34.000 --> 00:08:35.000]  是神所喜悅的
[00:08:35.000 --> 00:08:36.000]  你們如此侍奉
[00:08:36.000 --> 00:08:38.000]  乃是理所當然的
[00:08:38.000 --> 00:08:39.000]  不要效法這個世界
[00:08:39.000 --> 00:08:41.000]  只要心意更新而變化
[00:08:41.000 --> 00:08:42.000]  叫你們察驗
[00:08:42.000 --> 00:08:44.000]  何為神的善良
[00:08:44.000 --> 00:08:46.000]  純全可喜悅的旨意
[00:08:46.000 --> 00:08:48.000]  所以保羅是說
[00:08:48.000 --> 00:08:50.000]  我以神的慈悲勸你們
[00:08:50.000 --> 00:08:52.000]  你經歷過神的恩典慈悲
[00:08:52.000 --> 00:08:55.000]  應該懂得獻上作為回應
[00:08:55.000 --> 00:08:57.000]  第二點我想說的是
[00:08:57.000 --> 00:08:59.000]  除了你知道你動力以外
[00:08:59.000 --> 00:09:00.000]  你還需要知道
[00:09:00.000 --> 00:09:02.000]  逆流而上背後的原因
[00:09:02.000 --> 00:09:04.000]  是因為神的旨意
[00:09:04.000 --> 00:09:06.000]  神要我們成為祂的兒女
[00:09:06.000 --> 00:09:07.000]  讓我們認識祂
[00:09:07.000 --> 00:09:08.000]  祂不是要我們過一些
[00:09:08.000 --> 00:09:09.000]  隨波逐流的生活
[00:09:09.000 --> 00:09:12.000]  隨波逐流很輕鬆
[00:09:12.000 --> 00:09:13.000]  不是說認識神之後
[00:09:13.000 --> 00:09:15.000]  我隨波逐流流得更快
[00:09:15.000 --> 00:09:16.000]  流得更流暢
[00:09:16.000 --> 00:09:17.000]  更順利
[00:09:17.000 --> 00:09:18.000]  不是
[00:09:18.000 --> 00:09:19.000]  神要我們信了詛咒
[00:09:19.000 --> 00:09:21.000]  過一些逆流而上的生活
[00:09:21.000 --> 00:09:23.000]  在當中遇到很多的難處挑戰
[00:09:23.000 --> 00:09:25.000]  可是在難處挑戰當中
[00:09:25.000 --> 00:09:27.000]  你可以親身的感受到
[00:09:27.000 --> 00:09:30.000]  神怎麼樣與你同在
[00:09:30.000 --> 00:09:31.000]  經歷過那個
[00:09:31.000 --> 00:09:32.000]  你會發現你的人生
[00:09:32.000 --> 00:09:34.000]  會變得很不一樣
[00:09:34.000 --> 00:09:35.000]  在哥羅西書
[00:09:35.000 --> 00:09:36.000]  剛剛所讀的一章九節說
[00:09:36.000 --> 00:09:38.000]  因此我之中聽見的日子
[00:09:38.000 --> 00:09:41.000]  就為你們不斷的禱告祈求
[00:09:41.000 --> 00:09:43.000]  願你們在一切屬靈的智慧
[00:09:43.000 --> 00:09:48.000]  悟性上滿心知道神的旨意
[00:09:48.000 --> 00:09:49.000]  所以我們認識神之後
[00:09:49.000 --> 00:09:51.000]  神需要我們第二步開始
[00:09:51.000 --> 00:09:54.000]  慢慢知道了解神的心意是什麼
[00:09:54.000 --> 00:09:56.000]  神當初叫我們
[00:09:56.000 --> 00:09:57.000]  我們出生
[00:09:57.000 --> 00:10:00.000]  你知道你來到世上不是偶然
[00:10:00.000 --> 00:10:03.000]  任何的東西發生
[00:10:03.000 --> 00:10:06.000]  你可能就沒有辦法成功的出生
[00:10:06.000 --> 00:10:08.000]  神讓你有機會出生在世上
[00:10:08.000 --> 00:10:09.000]  不是偶然
[00:10:09.000 --> 00:10:10.000]  祂有一個計劃給你
[00:10:10.000 --> 00:10:12.000]  祂的計劃到底是什麼
[00:10:12.000 --> 00:10:13.000]  祂的心意是什麼
[00:10:13.000 --> 00:10:15.000]  怎麼樣活出來才能夠活出
[00:10:15.000 --> 00:10:17.000]  真的活得你生命覺得很有意思
[00:10:17.000 --> 00:10:18.000]  很豐盛
[00:10:18.000 --> 00:10:20.000]  我們需要知道神的旨意
[00:10:20.000 --> 00:10:21.000]  祂那邊說
[00:10:21.000 --> 00:10:26.000]  這次禱告有一個很有意思的東西
[00:10:26.000 --> 00:10:27.000]  就是祂那邊說
[00:10:27.000 --> 00:10:29.000]  願你們在一切屬靈的智慧
[00:10:29.000 --> 00:10:30.000]  悟性上
[00:10:30.000 --> 00:10:31.000]  智慧悟性
[00:10:31.000 --> 00:10:34.000]  我以前一直不知道是講的什麼東西
[00:10:34.000 --> 00:10:37.000]  我今天跟你稍微解釋一下
[00:10:37.000 --> 00:10:38.000]  智慧
[00:10:38.000 --> 00:10:39.000]  希臘文講Sophia
[00:10:39.000 --> 00:10:40.000]  其實講的是很簡單
[00:10:40.000 --> 00:10:44.000]  我用最簡單你可以懂的原則
[00:10:44.000 --> 00:10:47.000]  一些很重要屬靈的原則
[00:10:47.000 --> 00:10:48.000]  如果你懂這些原則
[00:10:48.000 --> 00:10:51.000]  你就是個有智慧的人
[00:10:51.000 --> 00:10:53.000]  比方說如果有一個電腦工程師
[00:10:53.000 --> 00:10:54.000]  很厲害
[00:10:54.000 --> 00:10:55.000]  PhD
[00:10:55.000 --> 00:10:57.000]  很聰明
[00:10:57.000 --> 00:10:59.000]  但是用他所學到的東西
[00:10:59.000 --> 00:11:00.000]  去hack人家的電腦
[00:11:00.000 --> 00:11:02.000]  或者是偷別人的錢
[00:11:02.000 --> 00:11:03.000]  ATM machine
[00:11:03.000 --> 00:11:04.000]  偷別人的錢
[00:11:04.000 --> 00:11:05.000]  這個人很聰明
[00:11:05.000 --> 00:11:07.000]  可是沒智慧
[00:11:07.000 --> 00:11:08.000]  他很有聰明
[00:11:08.000 --> 00:11:09.000]  很多小聰明
[00:11:09.000 --> 00:11:12.000]  在現實中可以做很多的事
[00:11:12.000 --> 00:11:14.000]  可是他沒有一個原則
[00:11:14.000 --> 00:11:15.000]  沒有一個道德的原則
[00:11:15.000 --> 00:11:17.000]  沒有一個屬靈的原則
[00:11:17.000 --> 00:11:20.000]  去govern他的action
[00:11:20.000 --> 00:11:21.000]  所以這個人我們說
[00:11:21.000 --> 00:11:22.000]  這個人很聰明
[00:11:22.000 --> 00:11:23.000]  但是沒智慧
[00:11:23.000 --> 00:11:25.000]  有很多人是很聰明
[00:11:25.000 --> 00:11:26.000]  沒智慧
[00:11:26.000 --> 00:11:27.000]  智慧其實很簡單
[00:11:27.000 --> 00:11:31.000]  就是你真的是不是知道一些原則
[00:11:31.000 --> 00:11:33.000]  你敢遵守這些原則
[00:11:33.000 --> 00:11:35.000]  你所出來的就不一樣
[00:11:35.000 --> 00:11:37.000]  就完全不一樣
[00:11:37.000 --> 00:11:38.000]  有很多原則
[00:11:38.000 --> 00:11:39.000]  我可以提供你參考
[00:11:39.000 --> 00:11:41.000]  就聖經裡面講很多很多原則
[00:11:41.000 --> 00:11:43.000]  你隨便挑一兩個
[00:11:43.000 --> 00:11:44.000]  你照著做
[00:11:44.000 --> 00:11:46.000]  我保證你能夠經歷到很多
[00:11:46.000 --> 00:11:48.000]  其中有一個很大的原則
[00:11:48.000 --> 00:11:49.000]  比方說
[00:11:49.000 --> 00:11:50.000]  馬太福音說
[00:11:50.000 --> 00:11:52.000]  如果你們先求神的國
[00:11:52.000 --> 00:11:54.000]  就不要太去擔心
[00:11:54.000 --> 00:11:56.000]  你今天吃什麼喝什麼
[00:11:56.000 --> 00:11:57.000]  生活憂慮
[00:11:57.000 --> 00:11:59.000]  不要憂慮這些
[00:11:59.000 --> 00:12:00.000]  先求神的國
[00:12:00.000 --> 00:12:01.000]  先把你時間想一想
[00:12:01.000 --> 00:12:03.000]  神知道你是為什麼
[00:12:03.000 --> 00:12:04.000]  先做一些有益的事情
[00:12:04.000 --> 00:12:06.000]  那些東西自然會來
[00:12:06.000 --> 00:12:08.000]  那些東西神會吃給你
[00:12:08.000 --> 00:12:10.000]  所以如果你知道這個原則
[00:12:10.000 --> 00:12:11.000]  你敢去運用的話
[00:12:11.000 --> 00:12:15.000]  你會發現你經歷到很多很多的東西
[00:12:15.000 --> 00:12:16.000]  真的很多
[00:12:16.000 --> 00:12:18.000]  從我第一天認識神開始
[00:12:18.000 --> 00:12:21.000]  開始說學習十一奉獻
[00:12:21.000 --> 00:12:25.000]  當時我記得我學費什麼都不夠
[00:12:25.000 --> 00:12:27.000]  就開始學習十一奉獻
[00:12:27.000 --> 00:12:29.000]  到現在我從來沒有後悔過
[00:12:29.000 --> 00:12:31.000]  因為我所有奉獻出來
[00:12:31.000 --> 00:12:35.000]  神基本上是一千倍一百倍重新還給我
[00:12:35.000 --> 00:12:38.000]  我今天所經歷到神的供應
[00:12:38.000 --> 00:12:39.000]  神各方面的祝福
[00:12:39.000 --> 00:12:41.000]  是超過我自己可以想像
[00:12:41.000 --> 00:12:45.000]  是我覺得完全不配有的
[00:12:45.000 --> 00:12:47.000]  有些的原則如果你捉住了
[00:12:47.000 --> 00:12:50.000]  你會發現你會認識神更深
[00:12:50.000 --> 00:12:52.000]  這就是智慧
[00:12:52.000 --> 00:12:54.000]  有智慧就不一樣
[00:12:54.000 --> 00:12:56.000]  悟性是指什麼呢
[00:12:56.000 --> 00:12:58.000]  悟性跟智慧不一樣
[00:12:58.000 --> 00:13:01.000]  悟性的希臘文是sunesis
[00:13:01.000 --> 00:13:03.000]  在希臘文的悟性裡面
[00:13:03.000 --> 00:13:07.000]  原文聖經講的意思是講一種
[00:13:07.000 --> 00:13:10.000]  如果我講的最白應該是小聰明吧
[00:13:10.000 --> 00:13:13.000]  就是一些可以幫助你處理
[00:13:13.000 --> 00:13:16.000]  現實生活中的一些的聰明
[00:13:16.000 --> 00:13:18.000]  一些的集材
[00:13:18.000 --> 00:13:19.000]  就是有些東西你要處理
[00:13:19.000 --> 00:13:21.000]  處理得很好
[00:13:21.000 --> 00:13:23.000]  你知道有些人是很有這些小聰明的
[00:13:23.000 --> 00:13:26.000]  有些人是很懂得處理一些人情世故
[00:13:26.000 --> 00:13:28.000]  一些現實生活的東西
[00:13:28.000 --> 00:13:30.000]  很有這種小聰明
[00:13:30.000 --> 00:13:33.000]  所以當我們信主之後
[00:13:33.000 --> 00:13:36.000]  神需要我們說兩邊都有
[00:13:36.000 --> 00:13:38.000]  如果你只有屬靈的原則
[00:13:38.000 --> 00:13:40.000]  我知道很多屬靈的原則
[00:13:40.000 --> 00:13:41.000]  可是我完全不知道
[00:13:41.000 --> 00:13:43.000]  怎麼在生活上面
[00:13:43.000 --> 00:13:47.000]  有那種聰明去應用出來的話
[00:13:47.000 --> 00:13:50.000]  你也經歷不到神
[00:13:50.000 --> 00:13:52.000]  如果你是一個很有小聰明的人
[00:13:52.000 --> 00:13:53.000]  我就很懂得處理
[00:13:53.000 --> 00:13:55.000]  人生中一些亂七八糟的事情
[00:13:55.000 --> 00:13:56.000]  可是我完全不知道
[00:13:56.000 --> 00:13:57.000]  什麼叫屬靈的原則
[00:13:57.000 --> 00:13:59.000]  我沒有原則了
[00:13:59.000 --> 00:14:00.000]  有小聰明沒有原則
[00:14:00.000 --> 00:14:02.000]  或者有原則又沒有小聰明
[00:14:02.000 --> 00:14:04.000]  兩邊缺一不可
[00:14:04.000 --> 00:14:08.000]  這邊講的說有一切屬靈的智慧物性上
[00:14:08.000 --> 00:14:11.000]  是表說兩邊你都需要有
[00:14:11.000 --> 00:14:14.000]  你需要知道屬靈的原則
[00:14:14.000 --> 00:14:18.000]  你也需要知道怎麼樣很神熟的
[00:14:18.000 --> 00:14:21.000]  去在現實生活中運用那些原則
[00:14:21.000 --> 00:14:24.000]  去處理你生活上的事情
