
[00:00:00.000 --> 00:00:05.080]  今早我們繼續看彼得前書的訊息
[00:01:48.840 --> 00:01:51.760]  同樣地今天我們看見彼得在下去的時候
[00:01:51.760 --> 00:01:53.320]  提醒我們另一種身份
[00:01:53.320 --> 00:01:57.160]  我們是一群屬天的祭司
[00:01:57.160 --> 00:01:58.920]  我們來看看經文
[00:01:58.920 --> 00:02:01.720]  是彼得前書第二章第四節
[00:02:01.720 --> 00:02:05.960]  我們跟著慢慢讀
[00:02:05.960 --> 00:02:07.720]  我亦有些許解釋
[00:02:07.720 --> 00:02:11.160]  我們一起讀上帝的話語
[00:02:11.160 --> 00:02:13.160]  彼得前書第二章第四節
[00:02:13.160 --> 00:02:15.520]  聖經說:主乃活石
[00:02:15.520 --> 00:02:18.320]  固然是被人所棄的
[00:02:18.320 --> 00:02:23.240]  卻是被上帝所揀選所寶貴的
[00:02:23.240 --> 00:02:27.440]  你們來到主面前也就像活石
[00:02:27.440 --> 00:02:30.080]  被建造成為靈宮
[00:02:30.080 --> 00:02:32.680]  作聖潔的祭司
[00:02:32.680 --> 00:02:38.280]  即像耶穌基督奉獻上帝所閱立的靈祭
[00:02:38.280 --> 00:02:40.480]  在這裏我們可以看見
[00:02:40.480 --> 00:02:42.880]  聖經裏面提到彼得提醒我們
[00:02:42.880 --> 00:02:45.520]  他說:耶穌基督是活石
[00:02:45.520 --> 00:02:47.280]  有人棄絕祂
[00:02:47.280 --> 00:02:50.960]  但是神卻揀選寶貴祂
[00:02:50.960 --> 00:02:55.400]  這就是基督在世上被人棄絕
[00:02:55.400 --> 00:02:57.800]  但是神卻揀選寶貴
[00:02:57.800 --> 00:03:03.040]  第五節說:你們來到神面前也就像活石
[00:03:03.040 --> 00:03:05.360]  所以我們跟耶穌基督一樣
[00:03:05.360 --> 00:03:07.800]  意思是我們被建造成為靈宮
[00:03:07.800 --> 00:03:09.880]  作聖潔的祭司
[00:03:09.880 --> 00:03:14.280]  然後是神所揀選所寶貴的
[00:03:14.280 --> 00:03:15.680]  因為耶穌是活石
[00:03:15.680 --> 00:03:18.280]  我們又好像活石
[00:03:18.280 --> 00:03:22.440]  所以同樣我們看見神揀選耶穌基督
[00:03:22.440 --> 00:03:23.840]  寶貴祂
[00:03:23.840 --> 00:03:27.320]  同樣神也揀選我們寶貴我們
[00:03:27.320 --> 00:03:31.200]  我們同樣活出耶穌應該有的身份
[00:03:31.200 --> 00:03:32.160]  耶穌是大祭司
[00:03:32.160 --> 00:03:33.360]  我們作聖潔的祭司
[00:03:33.360 --> 00:03:37.760]  所以整段經文一開始已經表明了這個比較
[00:03:37.760 --> 00:03:41.160]  就是主被棄卻被神揀選
[00:03:41.160 --> 00:03:43.040]  我們可能在這個世界被棄絕
[00:03:43.040 --> 00:03:45.240]  但是神卻揀選寶貴我們
[00:03:45.240 --> 00:03:47.280]  這就是一個很大的分別
[00:03:47.280 --> 00:03:48.600]  第六節
[00:03:48.600 --> 00:03:51.080]  「因為經上船看那
[00:03:51.080 --> 00:03:56.720]  我把所揀選所寶貴的房角石安放在石案
[00:03:56.720 --> 00:04:00.920]  信靠他的人必不至羞愧
[00:04:00.920 --> 00:04:04.880]  所以他在你們信的人就為寶貴
[00:04:04.880 --> 00:04:07.120]  在那不信的人又話說
[00:04:07.120 --> 00:04:11.920]  像人所棄的石頭已作了房角的頭塊石頭」
[00:04:11.920 --> 00:04:13.680]  你留意我間低這兩個
[00:04:13.680 --> 00:04:19.640]  在信的人和不信的人的角度和看法
[00:04:19.640 --> 00:04:23.040]  和我們自己作為信的人對自己的看法
[00:04:23.040 --> 00:04:24.920]  是很大的分別
[00:04:24.920 --> 00:04:29.120]  在不信的人看見基督是棄絕的
[00:04:29.120 --> 00:04:33.080]  但是原來神揀選他作寶貴的房角石
[00:04:33.080 --> 00:04:38.600]  就是整個新約教會聖殿的基礎
[00:04:38.600 --> 00:04:42.880]  耶穌基督就是新約教會的基礎
[00:04:42.880 --> 00:04:44.200]  所以我們看見
[00:04:44.200 --> 00:04:46.360]  在我們也是這樣
[00:04:46.360 --> 00:04:50.520]  在不信的人當中可能不認識主
[00:04:50.520 --> 00:04:54.720]  會覺得基督徒很荒謬或者不值得甚麼
[00:04:54.720 --> 00:04:56.440]  但是在神的眼光
[00:04:56.440 --> 00:04:57.480]  我們是不同的
[00:04:57.480 --> 00:04:59.120]  因為好像耶穌一樣
[00:04:59.120 --> 00:05:02.520]  像人所棄的、不要的石頭
[00:05:02.520 --> 00:05:05.200]  作了房角的頭塊石頭
[00:05:05.200 --> 00:05:06.680]  這就是根基的石
[00:05:06.680 --> 00:05:10.440]  建築時很重要的根基石
[00:05:10.440 --> 00:05:12.800]  第八節、第九節、第十節
[00:05:12.800 --> 00:05:14.680]  我們一起讀
[00:05:14.680 --> 00:05:15.480]  第八節
[00:05:15.480 --> 00:05:18.400]  「又說作了半腳的石頭
[00:05:18.400 --> 00:05:19.960]  跌人的盆石
[00:05:19.960 --> 00:05:22.080]  他們既不信從
[00:05:22.080 --> 00:05:24.160]  就在道理上叛奪
[00:05:24.160 --> 00:05:27.640]  他們這樣叛奪也是預定的」
[00:05:27.640 --> 00:05:31.160]  這就是因為不信從
[00:05:31.160 --> 00:05:34.200]  本來是這麼寶貴的活石救主
[00:05:34.200 --> 00:05:37.160]  卻反而令到他們跌倒
[00:05:37.160 --> 00:05:39.760]  反而令到他們棄絕主
[00:05:39.760 --> 00:05:42.840]  而失去了神預定給我們的救恩
[00:05:42.840 --> 00:05:44.200]  這又是一個比較
[00:05:44.200 --> 00:05:45.600]  第九節就不同了
[00:05:45.600 --> 00:05:47.280]  我們看看我們自己
[00:05:47.280 --> 00:05:48.560]  他說
[00:05:48.560 --> 00:05:52.040]  「唯有你們是被揀選的族類
[00:05:52.040 --> 00:05:54.480]  是有君尊的祭司
[00:05:54.480 --> 00:05:56.360]  是聖潔的國度
[00:05:56.360 --> 00:05:58.520]  是屬上帝的子民
[00:05:58.520 --> 00:06:00.800]  要叫你們宣揚那
[00:06:00.800 --> 00:06:02.640]  召你們出黑暗
[00:06:02.640 --> 00:06:05.560]  入奇妙光明者的美德
[00:06:05.560 --> 00:06:08.280]  你們從前算不得子民
[00:06:08.280 --> 00:06:11.600]  現在卻作了上帝的子民
[00:06:11.600 --> 00:06:14.040]  從前未曾蒙連恤
[00:06:14.040 --> 00:06:16.760]  現在卻蒙了連恤」
[00:06:16.760 --> 00:06:17.560]  大家看到嗎?
[00:06:17.560 --> 00:06:20.200]  這裡不斷做比較
[00:06:20.200 --> 00:06:21.040]  告訴我們
[00:06:21.040 --> 00:06:24.520]  我們以前都好像那些蒙昧無知的人一樣
[00:06:24.520 --> 00:06:25.880]  我們拒絕了神
[00:06:25.880 --> 00:06:28.000]  我們當耶穌不是什麼
[00:06:28.000 --> 00:06:29.280]  反而因為信耶穌
[00:06:29.280 --> 00:06:33.800]  我們覺得好像很奇怪
[00:06:33.800 --> 00:06:35.280]  覺得很藐視
[00:06:35.280 --> 00:06:37.240]  但是感謝主的恩典
[00:06:37.240 --> 00:06:38.280]  臨到我們身上
[00:06:38.280 --> 00:06:39.520]  我們今天被揀選
[00:06:39.520 --> 00:06:41.280]  我們能夠有一個新的身份
[00:06:41.280 --> 00:06:42.480]  不同了
[00:06:42.480 --> 00:06:44.520]  「從前算不得子民
[00:06:44.520 --> 00:06:46.920]  現在卻成了上帝的子民
[00:06:46.920 --> 00:06:48.560]  從前未曾蒙連恤
[00:06:48.560 --> 00:06:50.920]  現在卻蒙了連恤」
[00:06:50.920 --> 00:06:52.920]  是因為上帝的揀選
[00:06:52.920 --> 00:06:53.920]  祂的拯救
[00:06:53.920 --> 00:06:56.120]  又因為我們願意去信服
[00:06:56.120 --> 00:07:00.960]  所以與世人有一個很大的分別
[00:07:00.960 --> 00:07:02.280]  我們感謝神
[00:07:02.280 --> 00:07:04.240]  祂說「唯有你們」
[00:07:04.240 --> 00:07:06.880]  「唯有」是一個特別的意思
[00:07:06.880 --> 00:07:08.160]  是一個特別的揀選
[00:07:08.160 --> 00:07:09.880]  是一個特別的恩典
[00:07:09.880 --> 00:07:11.440]  我們今天可以領受
[00:07:11.440 --> 00:07:14.320]  是有君尊的祭司
[00:07:14.320 --> 00:07:16.200]  所以這個祭司出現了兩次
[00:07:16.200 --> 00:07:17.600]  如果大家留意到
[00:07:17.600 --> 00:07:21.200]  一開始第五節說「作聖潔的祭司」
[00:07:21.200 --> 00:07:26.040]  然後第九節說「我們有君尊的祭司」
[00:07:26.040 --> 00:07:28.400]  所以我就用了這個作為一個核心
[00:07:28.400 --> 00:07:29.320]  一個主題
[00:07:29.320 --> 00:07:30.480]  讓我們看見
[00:07:30.480 --> 00:07:34.720]  我們今天一頭一尾都說我們是祭司
[00:07:34.720 --> 00:07:38.000]  的確是,我們是一群屬天的祭司
[00:07:38.000 --> 00:07:39.360]  我們有一個屬天的身份
[00:07:39.360 --> 00:07:40.920]  有屬天的盼望
[00:07:40.920 --> 00:07:42.480]  我們再不是像以往
[00:07:42.480 --> 00:07:43.560]  屬於這個世界
[00:07:43.560 --> 00:07:45.240]  屬於這個地上
[00:07:45.240 --> 00:07:47.200]  我們今天有一個新的身份
[00:07:47.200 --> 00:07:48.960]  成為一個屬天的子民
[00:07:48.960 --> 00:07:50.680]  有永生的盼望
[00:07:50.680 --> 00:07:51.440]  在地上
[00:07:51.440 --> 00:07:53.960]  有天上給我們的價值觀
[00:07:53.960 --> 00:07:57.600]  和我們的使命
[00:07:57.600 --> 00:07:58.440]  我們感謝神
[00:07:58.440 --> 00:08:01.920]  這個本來仗人避嬉的石頭
[00:08:01.920 --> 00:08:05.160]  現在成為了一個很重要的防角石
[00:08:05.160 --> 00:08:05.720]  換句話說
[00:08:05.720 --> 00:08:08.560]  我們過往的人生可能不是很有價值的
[00:08:08.560 --> 00:08:13.040]  可能我們的人生覺得自己沒甚麼特別
[00:08:13.040 --> 00:08:15.800]  或者甚至體會到自己的罪
[00:08:15.800 --> 00:08:18.040]  或者羞恥
[00:08:18.040 --> 00:08:23.000]  各方面我們覺得我們不是有甚麼價值
[00:08:23.000 --> 00:08:24.600]  人可能亦都這樣看我們
[00:08:24.600 --> 00:08:25.600]  但不同了的是
[00:08:25.600 --> 00:08:26.720]  當我們信了主之後
[00:08:26.720 --> 00:08:28.160]  我們有一個新的價值觀
[00:08:28.160 --> 00:08:31.240]  我們有一種不同的看法
[00:08:31.240 --> 00:08:32.920]  因為我們有一個不同的身份
[00:08:32.920 --> 00:08:34.920]  這個身份不僅是蒙愛的兒女
[00:08:34.920 --> 00:08:38.160]  我們更加是一個屬天的祭司
[00:08:38.160 --> 00:08:39.400]  甚麼是屬天的祭司呢?
[00:08:39.400 --> 00:08:40.600]  在這段經文裏面
[00:08:40.600 --> 00:08:43.880]  可以起碼有四個很重要的提醒
[00:08:43.880 --> 00:08:46.000]  今天跟大家一起思想
[00:08:46.000 --> 00:08:49.440]  我們屬天祭司有甚麼身份
[00:08:49.440 --> 00:08:52.120]  有甚麼是寶貴的
[00:08:52.120 --> 00:08:55.560]  我們的價值觀和我們應該有的表現
[00:08:55.560 --> 00:08:56.080]  第一
[00:08:56.080 --> 00:08:56.920]  我們在這裏看見
[00:08:56.920 --> 00:08:59.600]  原來屬天的祭司是一個京拜
[00:08:59.600 --> 00:09:01.520]  又是侍奉者
[00:09:01.520 --> 00:09:03.040]  在第五節剛才提及
[00:09:03.040 --> 00:09:07.240]  「你們來到主面前也就像活石
[00:09:07.240 --> 00:09:09.360]  被建造成為靈宮
[00:09:09.360 --> 00:09:11.400]  作聖潔的祭司
[00:09:11.400 --> 00:09:17.120]  藉著耶穌基督奉獻上帝所閱立的靈祭」
[00:09:17.120 --> 00:09:19.640]  原來這裏讓我們看見很清楚的
[00:09:19.640 --> 00:09:23.600]  就是我們來到神面前奉獻我們自己
[00:09:23.600 --> 00:09:24.800]  祭司是做甚麼的呢?
[00:09:24.800 --> 00:09:29.480]  祭司就是京拜侍奉神的
[00:09:29.480 --> 00:09:32.280]  所以今天我們每一個都是祭司
[00:09:32.280 --> 00:09:33.880]  代表甚麼呢?
[00:09:33.880 --> 00:09:38.160]  代表我們每一個都是京拜又侍奉神
[00:09:38.160 --> 00:09:40.320]  聖經說我們作聖潔的祭司
[00:09:40.320 --> 00:09:42.960]  藉著耶穌基督
[00:09:42.960 --> 00:09:45.720]  獻上上帝所閱立的靈祭
[00:09:45.720 --> 00:09:47.160]  所以第一我們看見
[00:09:47.160 --> 00:09:49.960]  獻上神所閱立的靈祭
[00:09:49.960 --> 00:09:52.520]  這就指到京拜
[00:09:52.520 --> 00:09:53.960]  很明顯的
[00:09:53.960 --> 00:09:58.600]  祭司來獻祭是京拜神
[00:09:58.600 --> 00:10:00.320]  當彈火在舊約的時候
[00:10:00.320 --> 00:10:03.840]  我們知道舊約的祭司來獻祭生的時候
[00:10:03.840 --> 00:10:06.120]  是一種京拜的行動
[00:10:06.120 --> 00:10:07.720]  是一種要自潔
[00:10:07.720 --> 00:10:09.960]  然後去京拜神
[00:10:09.960 --> 00:10:11.400]  今天我們很感謝神
[00:10:11.400 --> 00:10:14.960]  神給我們一個很重要的人生的目的
[00:10:14.960 --> 00:10:17.600]  就是為了京拜祂
[00:10:17.600 --> 00:10:19.800]  因為我們知道祂是偉大的創造主
[00:10:19.800 --> 00:10:20.640]  救贖主
[00:10:20.640 --> 00:10:22.520]  所以我們這些被造之物
[00:10:22.520 --> 00:10:25.160]  以前我們不認識上帝
[00:10:25.160 --> 00:10:26.360]  現在我們認識了上帝
[00:10:26.360 --> 00:10:28.840]  我們知道要京拜上帝
[00:10:28.840 --> 00:10:31.320]  京拜創造我們的上帝
[00:10:31.320 --> 00:10:32.560]  我們蒙救贖的人
[00:10:32.560 --> 00:10:35.840]  我們要京拜這位救贖我們的上帝
[00:10:35.840 --> 00:10:36.920]  所以每一個主人
[00:10:36.920 --> 00:10:39.320]  我們能夠有這個京拜的生活
[00:10:39.320 --> 00:10:41.480]  我們平時每一天崇拜神
[00:10:41.480 --> 00:10:44.120]  在靈修的時候向神敬拜
[00:10:44.120 --> 00:10:46.920]  我們祈禱會的時候一同敬拜
[00:10:46.920 --> 00:10:50.040]  在《白樓書》第十三章提醒我們
[00:10:50.040 --> 00:10:50.920]  我們一起讀
[00:10:50.920 --> 00:10:52.840]  十三章十五節請讀
[00:10:52.840 --> 00:10:55.560]  「我們應當靠著耶穌
[00:10:55.560 --> 00:10:59.200]  上上以眾讚為祭獻給神
[00:10:59.200 --> 00:11:02.000]  這是那承認主名之人
[00:11:02.000 --> 00:11:05.320]  咀唇的果子」
[00:11:05.320 --> 00:11:07.520]  所以我再一次鼓勵大家
[00:11:07.520 --> 00:11:09.480]  要好好記得
[00:11:09.480 --> 00:11:11.360]  我們人生很重要的目的
[00:11:11.360 --> 00:11:13.520]  就是為了敬拜神
[00:11:13.520 --> 00:11:15.520]  歸榮耀彼上帝
[00:11:15.520 --> 00:11:17.520]  歸榮耀彼上帝透過甚麼?
[00:11:17.520 --> 00:11:18.760]  敬拜
[00:11:18.760 --> 00:11:20.920]  這是其中一樣很重要的
[00:11:20.920 --> 00:11:24.840]  所以我們參加崇拜以心靈誠實敬拜神
[00:11:24.840 --> 00:11:26.360]  在這裡告訴我們
[00:11:26.360 --> 00:11:30.120]  我們以咀唇的眾讚敬拜神
[00:11:30.120 --> 00:11:32.520]  所以咀唇的順散包括我們祈禱
[00:11:32.520 --> 00:11:34.840]  也包括我們唱詩讚美神
[00:11:34.840 --> 00:11:36.960]  所以為甚麼我們教這麼著重
[00:11:36.960 --> 00:11:39.720]  除了有聖經有聖詩
[00:11:39.720 --> 00:11:41.120]  所以我鼓勵弟兄姊妹
[00:11:41.120 --> 00:11:43.800]  你在家裡的時候最好
[00:11:43.800 --> 00:11:44.320]  當然了
[00:11:44.320 --> 00:11:45.120]  如果關上門
[00:11:45.120 --> 00:11:47.680]  怕吵著家裡其他人沒辦法
[00:11:47.680 --> 00:11:50.360]  但是我們都要開聲唱詩
[00:11:50.360 --> 00:11:53.800]  唱詩一定是開聲唱的
[00:11:53.800 --> 00:11:55.080]  除非我們有問題
[00:11:55.080 --> 00:11:56.960]  喉嚨痛或有病
[00:11:56.960 --> 00:11:57.600]  例外
[00:11:57.600 --> 00:11:59.680]  或者你沒辦法出聲
[00:11:59.680 --> 00:12:02.400]  有聲音應該要用我們的聲音
[00:12:02.400 --> 00:12:03.440]  向詩讚美神
[00:12:03.440 --> 00:12:05.880]  我有時候留意到我們網上的聚會
[00:12:05.880 --> 00:12:07.040]  弟兄姊妹說
[00:12:07.040 --> 00:12:07.880]  大家一起唱詩
[00:12:07.880 --> 00:12:09.680]  有些人不唱
[00:12:09.680 --> 00:12:11.120]  這個我不知道
[00:12:11.120 --> 00:12:12.760]  當然有特別原因我不敢判斷
[00:12:12.760 --> 00:12:15.240]  不過如果沒有特別原因
[00:12:15.240 --> 00:12:19.200]  我們應該要開口唱詩讚美神
[00:12:19.200 --> 00:12:20.120]  聖經這裡說
[00:12:20.120 --> 00:12:23.640]  我們以眾讚為祭獻給神
[00:12:23.640 --> 00:12:26.040]  因為這些就是那些承認主名之人
[00:12:26.040 --> 00:12:28.720]  嘴唇所結的個子
[00:12:28.720 --> 00:12:30.160]  現在我們戴著口罩
[00:12:30.160 --> 00:12:31.960]  唱詩可能不是很大聲
[00:12:31.960 --> 00:12:35.040]  不過我們都應該開聲唱詩
[00:12:35.040 --> 00:12:36.880]  因為我們開聲唱詩
[00:12:36.880 --> 00:12:37.520]  是代表我們
[00:12:37.520 --> 00:12:40.440]  Make some noise for the Lord
[00:12:40.440 --> 00:12:42.640]  這是聖經裡提醒我們的
[00:12:42.640 --> 00:12:46.560]  我們要以眾讚獻給上帝
[00:12:46.560 --> 00:12:50.400]  是我們嘴唇應該有所結的個子
[00:12:50.400 --> 00:12:51.440]  所以我們感謝神
[00:12:51.440 --> 00:12:54.320]  讓我們來敬拜上帝
[00:12:54.320 --> 00:12:58.360]  不僅是唱詩、祈禱
[00:12:58.360 --> 00:12:59.800]  我們回到主日
[00:12:59.800 --> 00:13:01.320]  用心靈來敬拜神
[00:13:01.320 --> 00:13:04.000]  也包括我們每日的生活上
[00:13:04.000 --> 00:13:06.400]  我們以活祭獻給神
[00:13:06.400 --> 00:13:09.520]  所以在《羅馬書》第十二章提到
[00:13:09.520 --> 00:13:10.280]  「所以弟兄們
[00:13:10.280 --> 00:13:11.680]  我以神的慈悲勸你們」
[00:13:11.680 --> 00:13:12.840]  我們很熟悉的
[00:13:12.840 --> 00:13:15.280]  「將身體獻上當作活祭
[00:13:15.280 --> 00:13:17.280]  是聖潔的又再次提
[00:13:17.280 --> 00:13:20.400]  是神所喜悅的」
[00:13:20.400 --> 00:13:24.200]  「你們如此侍奉乃是理所當然的」
[00:13:24.200 --> 00:13:28.680]  「侍奉」和「敬拜」的字根是一樣的
[00:13:28.680 --> 00:13:31.200]  所以我們要敬拜神
[00:13:31.200 --> 00:13:33.920]  當作活祭獻給上帝
[00:13:33.920 --> 00:13:36.880]  這包括我們每日的生活
[00:13:36.880 --> 00:13:38.280]  當然不僅是主日
[00:13:38.280 --> 00:13:40.240]  也是我們每日的生活
[00:13:40.240 --> 00:13:43.240]  來顯出我們敬拜的生活
[00:13:43.240 --> 00:13:44.400]  尊神為大
[00:13:44.400 --> 00:13:48.160]  我們侍奉祂的生活來服侍祂
[00:13:48.160 --> 00:13:49.840]  耶穌責備那些猶太人
[00:13:49.840 --> 00:13:51.560]  祂說「你嘴唇尊敬我
[00:13:51.560 --> 00:13:53.000]  心卻遠離我」
[00:13:53.000 --> 00:13:54.760]  即是說他們有外表
[00:13:54.760 --> 00:13:55.840]  沒有實際
[00:13:55.840 --> 00:13:56.840]  所以甚麼是實際呢?
[00:13:56.840 --> 00:13:58.000]  不僅是在教會裏
[00:13:58.000 --> 00:13:59.240]  我們聚會的時候
[00:13:59.240 --> 00:14:00.560]  我們敬拜上帝
[00:14:00.560 --> 00:14:02.520]  我們在生活裏表明出
[00:14:02.520 --> 00:14:03.880]  我們是一個信奉神
[00:14:03.880 --> 00:14:05.640]  敬拜神的人
[00:14:05.640 --> 00:14:08.000]  以活祭獻給上帝
[00:14:08.000 --> 00:14:09.800]  將身體獻上
[00:14:09.800 --> 00:14:10.800]  所以無時無刻
[00:14:10.800 --> 00:14:13.720]  我們都是來侍奉敬拜主
[00:14:13.720 --> 00:14:15.040]  基督徒沒有分割的
[00:14:15.040 --> 00:14:16.280]  沒有說你在家裏
[00:14:16.280 --> 00:14:18.000]  或者做甚麼的時候
[00:14:18.000 --> 00:14:20.920]  我們並不是基督徒的表現
[00:14:20.920 --> 00:14:23.480]  做甚麼我們都是有基督徒的表現
[00:14:23.480 --> 00:14:25.160]  有基督徒的內心
[00:14:25.160 --> 00:14:26.640]  這個時常需要提醒
[00:14:26.640 --> 00:14:27.560]  為何需要靈修
[00:14:27.560 --> 00:14:29.560]  就是每天親近神
[00:14:29.560 --> 00:14:31.640]  來與神建立關係
[00:14:31.640 --> 00:14:33.680]  以致我們去到生活的時候提醒我們
[00:14:33.680 --> 00:14:35.280]  不斷依靠神
[00:14:35.280 --> 00:14:37.760]  不斷成為活祭
[00:14:37.760 --> 00:14:39.840]  這是一生的操練
[00:14:39.840 --> 00:14:40.840]  但給我們看見
[00:14:40.840 --> 00:14:43.160]  這就是敬拜侍奉的意思
[00:14:43.160 --> 00:14:43.800]  第三
[00:14:43.800 --> 00:14:45.440]  我們看到這是屬天的祭司
[00:14:45.440 --> 00:14:47.240]  就是全人的侍奉
[00:14:47.240 --> 00:14:49.200]  在《路加福音》第四章第八節
[00:14:49.200 --> 00:14:49.960]  耶穌說
[00:14:49.960 --> 00:14:51.400]  經上記載說
[00:14:51.400 --> 00:14:53.680]  當拜主你的神
[00:14:53.680 --> 00:14:54.560]  然後甚麼?
[00:14:54.560 --> 00:14:56.800]  但要侍奉他
[00:14:56.800 --> 00:15:00.360]  你看見這個拜和侍奉是連在一起的
[00:15:00.360 --> 00:15:02.200]  這是《生命記》就已經記載了
[00:15:02.200 --> 00:15:04.680]  就是從舊約來到耶穌時代
[00:15:04.680 --> 00:15:07.440]  新約都是一貫的
[00:15:07.440 --> 00:15:11.520]  耶穌來引用《生命記》這個記載
[00:15:11.520 --> 00:15:12.880]  提醒我們
[00:15:12.880 --> 00:15:14.160]  無論舊約的百姓
[00:15:14.160 --> 00:15:15.000]  新約的信徒
[00:15:15.000 --> 00:15:16.600]  所有屬神的人
[00:15:16.600 --> 00:15:19.160]  都當敬拜神
[00:15:19.160 --> 00:15:20.480]  都當侍奉祂
[00:15:20.480 --> 00:15:23.080]  這是我們人生最大的享受
[00:15:23.080 --> 00:15:24.840]  這是我們人生最大的意義
[00:15:24.840 --> 00:15:26.960]  就是來敬拜上帝
[00:15:26.960 --> 00:15:28.760]  用我們所有的一切
[00:15:28.760 --> 00:15:30.240]  我們的恩賜
[00:15:30.240 --> 00:15:32.440]  我們所有的神給我們的東西
[00:15:32.440 --> 00:15:33.840]  來侍奉祂
[00:15:33.840 --> 00:15:36.440]  Amen?
[00:15:36.440 --> 00:15:38.000]  我們聽到Amen聲
[00:15:38.000 --> 00:15:39.960]  已經說了很久了
[00:15:39.960 --> 00:15:42.600]  在十四個月以來
[00:15:42.600 --> 00:15:44.120]  我不敢用Amen
[00:15:44.120 --> 00:15:46.440]  現在我們看見現場的弟兄姊妹
[00:15:46.440 --> 00:15:49.480]  Amen!
[00:15:49.480 --> 00:15:54.240]  Hallelujah!
[00:15:54.240 --> 00:15:54.880]  Amen!
[00:15:54.880 --> 00:16:00.600]  因為我們人生就是為了敬拜侍奉神
[00:16:00.600 --> 00:16:03.920]  《彼得前書一章九子》這段經文是很有名的
[00:16:03.920 --> 00:16:07.240]  因為在馬丁路德改教的時候
[00:16:07.240 --> 00:16:13.560]  當時他們在天主教錯誤的氣氛和教義當中
[00:16:13.560 --> 00:16:17.000]  認為只有聖品人才可以解釋聖經
[00:16:17.000 --> 00:16:18.800]  才可以讀聖經
[00:16:18.800 --> 00:16:21.200]  才可以侍奉神
[00:16:21.200 --> 00:16:24.840]  所以馬丁路德回到聖經的教導
[00:16:24.840 --> 00:16:26.320]  其中一個很重要的
[00:16:26.320 --> 00:16:29.280]  「唯有你們所有的信徒
[00:16:29.280 --> 00:16:31.400]  是被揀選的族類
[00:16:31.400 --> 00:16:33.640]  是有君尊的祭祀」
[00:16:33.640 --> 00:16:35.800]  所以他有一個教義很清楚
[00:16:35.800 --> 00:16:39.240]  他說「人人皆祭祀」
[00:16:39.240 --> 00:16:43.720]  聖經裡告訴我們每一個信徒都是祭祀
[00:16:43.720 --> 00:16:49.280]  所以每一個信徒都可以侍奉上帝
[00:16:49.280 --> 00:16:52.880]  這不是某些人的特權
[00:16:52.880 --> 00:16:55.920]  是神給我們每一個子民的特權
[00:16:55.920 --> 00:16:59.000]  所以你不要輕易放棄這個特權
[00:16:59.000 --> 00:17:01.840]  你不要輕易放棄我們能夠敬拜神
[00:17:01.840 --> 00:17:04.040]  去侍奉神這個特權
[00:17:04.040 --> 00:17:05.720]  因為我們所做的一切
[00:17:05.720 --> 00:17:10.840]  剛才我們所說的就是為了要討神的起源
[00:17:10.840 --> 00:17:11.800]  我們感謝主
