
[00:00:00.000 --> 00:00:02.000]  請祝福你們平安
[00:01:17.000 --> 00:01:19.000]  本來是天之驕子
[00:01:19.000 --> 00:01:21.000]  被爸爸
[00:01:21.000 --> 00:01:23.000]  寵愛
[00:01:23.000 --> 00:01:25.000]  可惜他講話
[00:01:25.000 --> 00:01:27.000]  太誠實了
[00:01:27.000 --> 00:01:29.000]  結果
[00:01:29.000 --> 00:01:31.000]  他的兄弟很討厭他
[00:01:31.000 --> 00:01:33.000]  這是一個偶然的機會
[00:01:33.000 --> 00:01:35.000]  把他賣去埃及
[00:01:35.000 --> 00:01:37.000]  做奴隸
[00:01:37.000 --> 00:01:39.000]  不過由於有
[00:01:39.000 --> 00:01:41.000]  上帝的同在
[00:01:41.000 --> 00:01:43.000]  而且他又是一位
[00:01:43.000 --> 00:01:45.000]  活在上帝面前的人
[00:01:45.000 --> 00:01:47.000]  當他受到
[00:01:47.000 --> 00:01:49.000]  女主人勾引的時候
[00:01:49.000 --> 00:01:51.000]  他都站穩立場
[00:01:51.000 --> 00:01:53.000]  不肯
[00:01:53.000 --> 00:01:55.000]  犯罪得罪上帝
[00:01:55.000 --> 00:01:57.000]  他這麼忠誠
[00:01:57.000 --> 00:01:59.000]  活在上帝面前
[00:01:59.000 --> 00:02:01.000]  應該有好報吧
[00:02:01.000 --> 00:02:03.000]  誰知道
[00:02:03.000 --> 00:02:05.000]  他被女主人
[00:02:05.000 --> 00:02:07.000]  誣告
[00:02:07.000 --> 00:02:09.000]  還被關進監獄
[00:02:09.000 --> 00:02:11.000]  等死
[00:02:11.000 --> 00:02:15.000]  假如我們停在這裡
[00:02:15.000 --> 00:02:17.000]  在這個時間點
[00:02:17.000 --> 00:02:19.000]  可能有人會想
[00:02:19.000 --> 00:02:21.000]  唉呀
[00:02:21.000 --> 00:02:23.000]  進行聖經的教導
[00:02:23.000 --> 00:02:25.000]  沒有好下場
[00:02:25.000 --> 00:02:27.000]  倒不如
[00:02:27.000 --> 00:02:29.000]  不要這麼執著進行聖經
[00:02:29.000 --> 00:02:31.000]  有這種想法
[00:02:31.000 --> 00:02:33.000]  其實都正常
[00:02:33.000 --> 00:02:35.000]  詩篇裡面的
[00:02:35.000 --> 00:02:37.000]  詩人
[00:02:37.000 --> 00:02:39.000]  都有這樣的想法
[00:02:39.000 --> 00:02:41.000]  讓我讀幾次聖經給大家聽
[00:02:41.000 --> 00:02:43.000]  在詩篇七十三篇
[00:02:43.000 --> 00:02:45.000]  十二節至十四節
[00:02:45.000 --> 00:02:47.000]  看啊
[00:02:47.000 --> 00:02:49.000]  這就是惡人
[00:02:49.000 --> 00:02:51.000]  他們尚享安日
[00:02:51.000 --> 00:02:53.000]  財寶增多
[00:02:53.000 --> 00:02:55.000]  我實在
[00:02:55.000 --> 00:02:57.000]  徒然潔淨了我的心
[00:02:57.000 --> 00:02:59.000]  徒然洗手
[00:02:59.000 --> 00:03:01.000]  表明我的無辜
[00:03:01.000 --> 00:03:03.000]  因為我
[00:03:03.000 --> 00:03:05.000]  終日遭災難
[00:03:05.000 --> 00:03:07.000]  每日早晨
[00:03:07.000 --> 00:03:09.000]  受懲治
[00:03:09.000 --> 00:03:11.000]  其實
[00:03:11.000 --> 00:03:13.000]  這一篇詩篇一開始的時候
[00:03:13.000 --> 00:03:15.000]  詩人是描寫了
[00:03:15.000 --> 00:03:17.000]  很多惡人的
[00:03:17.000 --> 00:03:19.000]  好好的情況
[00:03:19.000 --> 00:03:21.000]  生活又奢華
[00:03:21.000 --> 00:03:23.000]  又吃得好又穿得好
[00:03:23.000 --> 00:03:25.000]  當詩人看到
[00:03:25.000 --> 00:03:27.000]  那個惡人就是
[00:03:27.000 --> 00:03:29.000]  不服從上帝的人
[00:03:29.000 --> 00:03:31.000]  他們又吃得好又有錢
[00:03:31.000 --> 00:03:33.000]  又過著豪華的生活
[00:03:33.000 --> 00:03:35.000]  而詩人呢
[00:03:35.000 --> 00:03:37.000]  本人遭到災難
[00:03:37.000 --> 00:03:39.000]  他就覺得
[00:03:39.000 --> 00:03:41.000]  我進行聖經的教導
[00:03:41.000 --> 00:03:43.000]  敬畏上帝
[00:03:43.000 --> 00:03:45.000]  真是徒勞了
[00:03:45.000 --> 00:03:47.000]  我們今天
[00:03:47.000 --> 00:03:49.000]  會繼續看
[00:03:49.000 --> 00:03:51.000]  藥室的故事
[00:03:51.000 --> 00:03:53.000]  他雖然被賣
[00:03:53.000 --> 00:03:55.000]  做了奴隸
[00:03:55.000 --> 00:03:57.000]  然後又被誣告
[00:03:57.000 --> 00:03:59.000]  還要去坐牢
[00:03:59.000 --> 00:04:01.000]  但是呢
[00:04:01.000 --> 00:04:03.000]  我們今天要看他後來怎樣得到高升
[00:04:03.000 --> 00:04:05.000]  而最後呢
[00:04:05.000 --> 00:04:07.000]  還可以和家人
[00:04:07.000 --> 00:04:09.000]  和爸爸團圓
[00:04:09.000 --> 00:04:11.000]  然後我們要學習
[00:04:11.000 --> 00:04:13.000]  我們學習要
[00:04:13.000 --> 00:04:15.000]  堅定依靠上帝
[00:04:15.000 --> 00:04:17.000]  不要怕人生中
[00:04:17.000 --> 00:04:19.000]  受一點點的苦
[00:04:19.000 --> 00:04:21.000]  我們要學習看遠一點
[00:04:21.000 --> 00:04:23.000]  不要單看目前
[00:04:23.000 --> 00:04:25.000]  上個星期
[00:04:25.000 --> 00:04:27.000]  我們是看到
[00:04:27.000 --> 00:04:29.000]  《創世紀》39章
[00:04:29.000 --> 00:04:31.000]  由於有關藥室的經文
[00:04:31.000 --> 00:04:33.000]  是很長的
[00:04:33.000 --> 00:04:35.000]  我們只能夠選讀其中一兩段
[00:04:35.000 --> 00:04:37.000]  我就先簡單講一講
[00:04:37.000 --> 00:04:39.000]  40至41章
[00:04:39.000 --> 00:04:41.000]  發生的事
[00:04:41.000 --> 00:04:43.000]  話說
[00:04:43.000 --> 00:04:45.000]  有兩位
[00:04:45.000 --> 00:04:47.000]  法老王的高官
[00:04:47.000 --> 00:04:49.000]  得罪了法老
[00:04:49.000 --> 00:04:51.000]  也被送去
[00:04:51.000 --> 00:04:53.000]  藥室所在的監獄
[00:04:53.000 --> 00:04:55.000]  其中一位
[00:04:55.000 --> 00:04:57.000]  是酒症
[00:04:57.000 --> 00:04:59.000]  他是專門負責
[00:04:59.000 --> 00:05:01.000]  試一試
[00:05:01.000 --> 00:05:03.000]  法老要喝的酒
[00:05:03.000 --> 00:05:05.000]  免得酒中
[00:05:05.000 --> 00:05:07.000]  被人下毒
[00:05:07.000 --> 00:05:09.000]  善長就是
[00:05:09.000 --> 00:05:11.000]  不是善長的善長
[00:05:11.000 --> 00:05:13.000]  是善食的善
[00:05:13.000 --> 00:05:15.000]  善長
[00:05:15.000 --> 00:05:17.000]  就負責準備
[00:05:17.000 --> 00:05:19.000]  食物和
[00:05:19.000 --> 00:05:21.000]  試食物
[00:05:21.000 --> 00:05:23.000]  兩位官員
[00:05:23.000 --> 00:05:25.000]  那一晚在監獄裏面
[00:05:25.000 --> 00:05:27.000]  有一晚在監獄裏面
[00:05:27.000 --> 00:05:29.000]  都發了一個夢
[00:05:29.000 --> 00:05:31.000]  但他們都不知道夢的意思
[00:05:31.000 --> 00:05:33.000]  當時的人
[00:05:33.000 --> 00:05:35.000]  相信其二的夢
[00:05:35.000 --> 00:05:37.000]  都會有意思
[00:05:37.000 --> 00:05:39.000]  藥室
[00:05:39.000 --> 00:05:41.000]  善解人意
[00:05:41.000 --> 00:05:43.000]  看到他們
[00:05:43.000 --> 00:05:45.000]  愁眉苦臉的樣子
[00:05:45.000 --> 00:05:47.000]  問他們有什麼事
[00:05:47.000 --> 00:05:49.000]  兩個人
[00:05:49.000 --> 00:05:51.000]  講出了原因
[00:05:51.000 --> 00:05:53.000]  之後藥室說
[00:05:53.000 --> 00:05:55.000]  請你們將夢境講出來
[00:05:55.000 --> 00:05:57.000]  上帝會幫你們解夢
[00:05:57.000 --> 00:05:59.000]  藥室
[00:05:59.000 --> 00:06:01.000]  去解夢
[00:06:01.000 --> 00:06:03.000]  果然
[00:06:03.000 --> 00:06:05.000]  藥室解釋了他們的夢
[00:06:05.000 --> 00:06:07.000]  那位善長
[00:06:07.000 --> 00:06:09.000]  會在三天後出獄
[00:06:09.000 --> 00:06:11.000]  但是
[00:06:11.000 --> 00:06:13.000]  就會被處死
[00:06:13.000 --> 00:06:15.000]  酒正
[00:06:15.000 --> 00:06:17.000]  也會在三天後出獄
[00:06:17.000 --> 00:06:19.000]  他就
[00:06:19.000 --> 00:06:21.000]  官復原職
[00:06:21.000 --> 00:06:23.000]  解完夢之後
[00:06:23.000 --> 00:06:25.000]  藥室就乘機請求
[00:06:25.000 --> 00:06:27.000]  酒正替他
[00:06:27.000 --> 00:06:29.000]  向法老求情
[00:06:29.000 --> 00:06:31.000]  讓他可以出獄
[00:06:31.000 --> 00:06:33.000]  可惜
[00:06:33.000 --> 00:06:35.000]  酒正
[00:06:35.000 --> 00:06:37.000]  出獄後
[00:06:37.000 --> 00:06:39.000]  忘記了藥室的請求
[00:06:39.000 --> 00:06:41.000]  可能我們會覺得
[00:06:41.000 --> 00:06:43.000]  酒正這個人
[00:06:43.000 --> 00:06:45.000]  忘恩負義
[00:06:45.000 --> 00:06:47.000]  但是我們都不要
[00:06:47.000 --> 00:06:49.000]  過份責怪他
[00:06:49.000 --> 00:06:51.000]  我們都要明白他的處境
[00:06:51.000 --> 00:06:53.000]  他是在一個
[00:06:53.000 --> 00:06:55.000]  官場裡面服侍皇帝
[00:06:55.000 --> 00:06:57.000]  並且剛剛才獲得
[00:06:57.000 --> 00:06:59.000]  皇帝放他一馬
[00:06:59.000 --> 00:07:01.000]  他怎敢
[00:07:01.000 --> 00:07:03.000]  隨便向人求情
[00:07:03.000 --> 00:07:05.000]  自己才
[00:07:05.000 --> 00:07:07.000]  剛好撿回他的命
[00:07:07.000 --> 00:07:09.000]  況且
[00:07:09.000 --> 00:07:11.000]  藥室是
[00:07:11.000 --> 00:07:13.000]  護衛長
[00:07:13.000 --> 00:07:15.000]  把他關進監獄
[00:07:15.000 --> 00:07:17.000]  萬一護衛長
[00:07:17.000 --> 00:07:19.000]  不高興得罪了他
[00:07:19.000 --> 00:07:21.000]  在法老面前
[00:07:21.000 --> 00:07:23.000]  說他幾句壞話
[00:07:23.000 --> 00:07:25.000]  他都不會有好下場
[00:07:25.000 --> 00:07:27.000]  總之
[00:07:27.000 --> 00:07:29.000]  在官場打工的人
[00:07:29.000 --> 00:07:31.000]  說話都會很小心
[00:07:31.000 --> 00:07:33.000]  當然
[00:07:33.000 --> 00:07:35.000]  過了一段時間
[00:07:35.000 --> 00:07:37.000]  酒正忘記了藥室
[00:07:37.000 --> 00:07:39.000]  也是很正常的
[00:07:39.000 --> 00:07:41.000]  第四十一章
[00:07:41.000 --> 00:07:43.000]  就出現了一個機會
[00:07:43.000 --> 00:07:45.000]  讓酒正
[00:07:45.000 --> 00:07:47.000]  在法老面前說話
[00:07:47.000 --> 00:07:49.000]  酒正出獄兩年後
[00:07:49.000 --> 00:07:51.000]  法老亦都做了兩個夢
[00:07:51.000 --> 00:07:53.000]  他就不明白
[00:07:53.000 --> 00:07:55.000]  夢境的意義
[00:07:55.000 --> 00:07:57.000]  沒有找埃及的術士
[00:07:57.000 --> 00:07:59.000]  智慧人來解夢
[00:07:59.000 --> 00:08:01.000]  無奈
[00:08:01.000 --> 00:08:03.000]  那幫人都沒有人
[00:08:03.000 --> 00:08:05.000]  可以解得到
[00:08:05.000 --> 00:08:07.000]  這個時候
[00:08:07.000 --> 00:08:09.000]  酒正就有機會
[00:08:09.000 --> 00:08:11.000]  替法老分憂
[00:08:11.000 --> 00:08:13.000]  他就告訴他
[00:08:13.000 --> 00:08:15.000]  在監獄中
[00:08:15.000 --> 00:08:17.000]  有一位能人
[00:08:17.000 --> 00:08:19.000]  他能夠解夢
[00:08:19.000 --> 00:08:21.000]  並且是完全正確
[00:08:21.000 --> 00:08:23.000]  他就將他自己
[00:08:23.000 --> 00:08:25.000]  和善長的遭遇
[00:08:25.000 --> 00:08:27.000]  告訴他
[00:08:27.000 --> 00:08:29.000]  藥室的解夢
[00:08:29.000 --> 00:08:31.000]  是完全應驗的
[00:08:31.000 --> 00:08:33.000]  正確解釋
[00:08:33.000 --> 00:08:35.000]  於是
[00:08:35.000 --> 00:08:37.000]  法老就馬上派人
[00:08:37.000 --> 00:08:39.000]  將藥室帶上來
[00:08:39.000 --> 00:08:41.000]  為他解夢
[00:08:41.000 --> 00:08:43.000]  夢境的意義
[00:08:43.000 --> 00:08:45.000]  原來是上帝
[00:08:45.000 --> 00:08:47.000]  預先告訴法老
[00:08:47.000 --> 00:08:49.000]  埃及將會有
[00:08:49.000 --> 00:08:51.000]  七年大風收
[00:08:51.000 --> 00:08:53.000]  然後就有
[00:08:53.000 --> 00:08:55.000]  曠災
[00:08:55.000 --> 00:08:57.000]  解完夢之後
[00:08:57.000 --> 00:08:59.000]  藥室還提議法老
[00:08:59.000 --> 00:09:01.000]  你要找一位聰明
[00:09:01.000 --> 00:09:03.000]  又有智慧的人
[00:09:03.000 --> 00:09:05.000]  委派他治理埃及地下
[00:09:05.000 --> 00:09:07.000]  這位法老
[00:09:07.000 --> 00:09:09.000]  都相當好
[00:09:09.000 --> 00:09:11.000]  他似乎沒有
[00:09:11.000 --> 00:09:13.000]  什麼種族歧視
[00:09:13.000 --> 00:09:15.000]  他認為藥室既然
[00:09:15.000 --> 00:09:17.000]  有上帝的靈在他裡面
[00:09:17.000 --> 00:09:19.000]  就立即委派他
[00:09:19.000 --> 00:09:21.000]  成為法老的左右手
[00:09:21.000 --> 00:09:23.000]  埃及的宰相
[00:09:23.000 --> 00:09:25.000]  藥室
[00:09:25.000 --> 00:09:27.000]  雖然不是埃及人
[00:09:27.000 --> 00:09:29.000]  卻立即被升高到
[00:09:29.000 --> 00:09:31.000]  一人之下
[00:09:31.000 --> 00:09:33.000]  萬人之上的大官
[00:09:33.000 --> 00:09:35.000]  藥室先前
[00:09:35.000 --> 00:09:37.000]  跌了兩次
[00:09:37.000 --> 00:09:39.000]  一次比一次跌得慘
[00:09:39.000 --> 00:09:41.000]  先變成奴隸
[00:09:41.000 --> 00:09:43.000]  再變成死囚
[00:09:43.000 --> 00:09:45.000]  現在突然間
[00:09:45.000 --> 00:09:47.000]  又被升到至高
[00:09:47.000 --> 00:09:49.000]  在埃及之後
[00:09:49.000 --> 00:09:51.000]  他的地位比他高
[00:09:51.000 --> 00:09:53.000]  這樣就結束了
[00:09:53.000 --> 00:09:55.000]  四十一章
[00:09:55.000 --> 00:09:57.000]  現在來看看
[00:09:57.000 --> 00:09:59.000]  我們今天讀過的經文
[00:09:59.000 --> 00:10:01.000]  四十二章到四十五章的
[00:10:01.000 --> 00:10:03.000]  團圓故事
[00:10:03.000 --> 00:10:05.000]  四十二章的事件
[00:10:05.000 --> 00:10:07.000]  大約是發生在
[00:10:07.000 --> 00:10:09.000]  藥室
[00:10:09.000 --> 00:10:11.000]  做了埃及左上
[00:10:11.000 --> 00:10:13.000]  八年之後
[00:10:13.000 --> 00:10:15.000]  七年大豐收的日子
[00:10:15.000 --> 00:10:17.000]  已經過去了
[00:10:17.000 --> 00:10:19.000]  大旱災也來到
[00:10:19.000 --> 00:10:21.000]  而旱災
[00:10:21.000 --> 00:10:23.000]  不單止影響埃及
[00:10:23.000 --> 00:10:25.000]  也影響埃及附近的
[00:10:25.000 --> 00:10:27.000]  迦南地
[00:10:27.000 --> 00:10:29.000]  中國在上世紀六十年代
[00:10:29.000 --> 00:10:31.000]  也發生過三年的
[00:10:31.000 --> 00:10:33.000]  自然災害和大饑荒
[00:10:33.000 --> 00:10:35.000]  死了幾千萬人
[00:10:35.000 --> 00:10:37.000]  旱災缺糧
[00:10:37.000 --> 00:10:39.000]  真是很可怕的事
[00:10:39.000 --> 00:10:41.000]  雅各
[00:10:41.000 --> 00:10:43.000]  和他的全家
[00:10:43.000 --> 00:10:45.000]  也一定受到旱災的影響
[00:10:45.000 --> 00:10:47.000]  所以雅各
[00:10:47.000 --> 00:10:49.000]  決定要派他的兒子
[00:10:49.000 --> 00:10:51.000]  兒子們要去埃及買糧
[00:10:51.000 --> 00:10:53.000]  我們記得
[00:10:53.000 --> 00:10:55.000]  雅各本來有十二個兒子
[00:10:55.000 --> 00:10:57.000]  藥室不在身邊
[00:10:57.000 --> 00:10:59.000]  他還有十一個兒子
[00:10:59.000 --> 00:11:01.000]  為何他只派十個兒子
[00:11:01.000 --> 00:11:03.000]  去埃及買糧呢
[00:11:03.000 --> 00:11:05.000]  我相信有兩個原因
[00:11:05.000 --> 00:11:07.000]  首先他要派多些兒子
[00:11:07.000 --> 00:11:09.000]  去使他們在路上
[00:11:09.000 --> 00:11:11.000]  彼此照應
[00:11:11.000 --> 00:11:13.000]  其次多些人去
[00:11:13.000 --> 00:11:15.000]  可以買多些糧回來
[00:11:15.000 --> 00:11:17.000]  不用經常去埃及買糧
[00:11:17.000 --> 00:11:19.000]  因為路途
[00:11:19.000 --> 00:11:21.000]  也不太近
[00:11:21.000 --> 00:11:23.000]  不像我們去超市購物
[00:11:23.000 --> 00:11:25.000]  那麼方便
[00:11:25.000 --> 00:11:27.000]  但是雅各
[00:11:27.000 --> 00:11:29.000]  很愛拉結所生的小孩
[00:11:29.000 --> 00:11:31.000]  不肯讓
[00:11:31.000 --> 00:11:33.000]  變亞敏跟他的哥哥們
[00:11:33.000 --> 00:11:35.000]  一起去
[00:11:35.000 --> 00:11:37.000]  好了
[00:11:37.000 --> 00:11:39.000]  到了埃及之後
[00:11:39.000 --> 00:11:41.000]  原來去埃及買糧的
[00:11:41.000 --> 00:11:43.000]  外地人
[00:11:43.000 --> 00:11:45.000]  都要去見藥室
[00:11:45.000 --> 00:11:47.000]  得到他的批准
[00:11:47.000 --> 00:11:49.000]  才可以買
[00:11:49.000 --> 00:11:51.000]  藥室的哥哥們
[00:11:51.000 --> 00:11:53.000]  看到藥室都要跪拜
[00:11:53.000 --> 00:11:55.000]  跪低
[00:11:55.000 --> 00:11:57.000]  拜神面向地下
[00:11:57.000 --> 00:11:59.000]  於是他們當中
[00:11:59.000 --> 00:12:01.000]  沒有人認得出
[00:12:01.000 --> 00:12:03.000]  這位埃及高官
[00:12:03.000 --> 00:12:05.000]  就是他們的弟弟藥室
[00:12:05.000 --> 00:12:07.000]  當然他們也可能
[00:12:07.000 --> 00:12:09.000]  沒有心理準備
[00:12:09.000 --> 00:12:11.000]  所以見到也不認得
[00:12:11.000 --> 00:12:13.000]  但是藥室就認得出
[00:12:13.000 --> 00:12:15.000]  他們
[00:12:15.000 --> 00:12:17.000]  並且想起他們年輕時
[00:12:17.000 --> 00:12:19.000]  所發的兩個夢
[00:12:19.000 --> 00:12:21.000]  藥室看到他們
[00:12:21.000 --> 00:12:23.000]  只有十位
[00:12:23.000 --> 00:12:25.000]  很可能就想知道
[00:12:25.000 --> 00:12:27.000]  為什麼變亞敏沒有來
[00:12:27.000 --> 00:12:29.000]  有沒有被這些哥哥們
[00:12:29.000 --> 00:12:31.000]  謀害呢
[00:12:31.000 --> 00:12:33.000]  於是藥室就
[00:12:33.000 --> 00:12:35.000]  指用他們是間諜
[00:12:35.000 --> 00:12:37.000]  這十兄弟
[00:12:37.000 --> 00:12:39.000]  當然覺得很冤枉
[00:12:39.000 --> 00:12:41.000]  自己明明只是
[00:12:41.000 --> 00:12:43.000]  普通的平民百姓
[00:12:43.000 --> 00:12:45.000]  過來買糧而已
[00:12:45.000 --> 00:12:47.000]  無端端被人控訴
[00:12:47.000 --> 00:12:49.000]  說是間諜
[00:12:49.000 --> 00:12:51.000]  只好把自己家庭背景
[00:12:51.000 --> 00:12:53.000]  說出來
[00:12:53.000 --> 00:12:55.000]  希望官長相信他們
[00:12:55.000 --> 00:12:57.000]  當藥室聽到他們的弟弟
[00:12:57.000 --> 00:12:59.000]  還在
[00:12:59.000 --> 00:13:01.000]  沒有被他們陷害
[00:13:01.000 --> 00:13:03.000]  在家裡而已
[00:13:03.000 --> 00:13:05.000]  於是先將他們全部收監
[00:13:05.000 --> 00:13:07.000]  當那些兄弟被監禁的時候
[00:13:07.000 --> 00:13:09.000]  他們就想到
[00:13:09.000 --> 00:13:11.000]  這次的遭遇
[00:13:11.000 --> 00:13:13.000]  這種橫禍
[00:13:13.000 --> 00:13:15.000]  是一種報應
[00:13:15.000 --> 00:13:17.000]  原來不只是佛教人士
[00:13:17.000 --> 00:13:19.000]  才有這種觀念
[00:13:19.000 --> 00:13:21.000]  猶太人也有
[00:13:21.000 --> 00:13:23.000]  42章21節說
[00:13:23.000 --> 00:13:25.000]  他們彼此說
[00:13:25.000 --> 00:13:27.000]  我們在弟弟身上
[00:13:27.000 --> 00:13:29.000]  實在犯了罪
[00:13:29.000 --> 00:13:31.000]  他哀求我們的時候
[00:13:31.000 --> 00:13:33.000]  我們看見他的痛苦
[00:13:33.000 --> 00:13:35.000]  所以這場苦難
[00:13:35.000 --> 00:13:37.000]  臨到我們
[00:13:37.000 --> 00:13:39.000]  後來
[00:13:39.000 --> 00:13:41.000]  藥室就決定
[00:13:41.000 --> 00:13:43.000]  不用全部人留下
[00:13:43.000 --> 00:13:45.000]  只留下一個人
[00:13:45.000 --> 00:13:47.000]  他就綁起了西面
[00:13:47.000 --> 00:13:49.000]  做人質
[00:13:49.000 --> 00:13:51.000]  其餘的人就帶糧食回家
[00:13:51.000 --> 00:13:53.000]  但吩咐他們
[00:13:53.000 --> 00:13:55.000]  一定要帶變亞敏來
[00:13:55.000 --> 00:13:57.000]  作證人
[00:13:57.000 --> 00:13:59.000]  才可以贖回人質
[00:13:59.000 --> 00:14:01.000]  為甚麼要留西面
[00:14:01.000 --> 00:14:03.000]  做人質
[00:14:03.000 --> 00:14:05.000]  不留裡面這位大哥呢
[00:14:05.000 --> 00:14:07.000]  很可能
[00:14:07.000 --> 00:14:09.000]  裡面當年曾經想救藥室
[00:14:09.000 --> 00:14:11.000]  而西面
[00:14:11.000 --> 00:14:13.000]  很可能有份參與
[00:14:13.000 --> 00:14:15.000]  賣藥室
[00:14:15.000 --> 00:14:17.000]  無論如何
[00:14:17.000 --> 00:14:19.000]  那九位兄弟帶著糧食
[00:14:19.000 --> 00:14:21.000]  回到迦南地
[00:14:21.000 --> 00:14:23.000]  但當他們把事情
[00:14:23.000 --> 00:14:25.000]  告訴父親
[00:14:25.000 --> 00:14:27.000]  父親阿國堅決不准他們
[00:14:27.000 --> 00:14:29.000]  帶變亞敏去埃及贖回西面
[00:14:29.000 --> 00:14:31.000]  在四十三至四十四章
[00:14:31.000 --> 00:14:33.000]  我們沒有讀
[00:14:33.000 --> 00:14:35.000]  簡單說說
[00:14:35.000 --> 00:14:37.000]  其中發生的事
[00:14:37.000 --> 00:14:39.000]  四十三章是說
[00:14:39.000 --> 00:14:41.000]  他們從埃及帶回
[00:14:41.000 --> 00:14:43.000]  迦南的糧食
[00:14:43.000 --> 00:14:45.000]  快要吃完了
[00:14:45.000 --> 00:14:47.000]  而旱災還沒結束
[00:14:47.000 --> 00:14:49.000]  逼不得已的情況下
[00:14:49.000 --> 00:14:51.000]  阿國唯有讓他們
[00:14:51.000 --> 00:14:53.000]  帶變亞敏去埃及
[00:14:53.000 --> 00:14:55.000]  沒有理由抱著一起死
[00:14:55.000 --> 00:14:57.000]  亦都希望
[00:14:57.000 --> 00:14:59.000]  可以把另外一個兒子
[00:14:59.000 --> 00:15:01.000]  西面贖回來
[00:15:01.000 --> 00:15:03.000]  四十四章記載到
[00:15:03.000 --> 00:15:05.000]  他們這次十兄弟
[00:15:05.000 --> 00:15:07.000]  去到見藥室
[00:15:07.000 --> 00:15:09.000]  又出乎他們意料之外
[00:15:09.000 --> 00:15:11.000]  藥室請他們回家
[00:15:11.000 --> 00:15:13.000]  吃大餐
[00:15:13.000 --> 00:15:15.000]  但等他們離開之前
[00:15:15.000 --> 00:15:17.000]  藥室已經吩咐了手下
[00:15:17.000 --> 00:15:19.000]  放一隻銀杯
[00:15:19.000 --> 00:15:21.000]  在變亞敏的爐
[00:15:21.000 --> 00:15:23.000]  所揹的糧袋裡面
[00:15:23.000 --> 00:15:27.000]  等他們走了沒多久
[00:15:27.000 --> 00:15:29.000]  藥室就派人去抓他們
[00:15:29.000 --> 00:15:31.000]  並且控訴他們
[00:15:31.000 --> 00:15:33.000]  偷了他的銀杯
[00:15:33.000 --> 00:15:35.000]  結果真的在
[00:15:35.000 --> 00:15:37.000]  變亞敏的糧袋中
[00:15:37.000 --> 00:15:39.000]  找到銀杯
[00:15:39.000 --> 00:15:41.000]  金雲證據確鑿
[00:15:41.000 --> 00:15:43.000]  真的禍禍水都洗不清
[00:15:43.000 --> 00:15:45.000]  所有兄弟
[00:15:45.000 --> 00:15:47.000]  就跟變亞敏一起
[00:15:47.000 --> 00:15:49.000]  回去見藥室
[00:15:49.000 --> 00:15:51.000]  藥室要扣留變亞敏
[00:15:51.000 --> 00:15:53.000]  因為他偷了他的銀杯
[00:15:53.000 --> 00:15:55.000]  其實藥室
[00:15:55.000 --> 00:15:57.000]  很可能是想試一試
[00:15:57.000 --> 00:15:59.000]  看看兄弟有什麼反應
[00:15:59.000 --> 00:16:01.000]  藥室試他們
[00:16:01.000 --> 00:16:03.000]  就是要看看
[00:16:03.000 --> 00:16:05.000]  這幫兄弟有沒有改變過
[00:16:05.000 --> 00:16:07.000]  會不會還是
[00:16:07.000 --> 00:16:09.000]  好像當年那樣
[00:16:09.000 --> 00:16:11.000]  不顧念親情呢
[00:16:11.000 --> 00:16:13.000]  最後尤大
