
[00:00:00.000 --> 00:00:06.080]  上個月的講題是「再施福音的整全使命」
[00:08:25.520 --> 00:08:26.440]  剝削他們的皮
[00:08:26.440 --> 00:08:27.560]  打斷他們的骨頭
[00:08:27.560 --> 00:08:29.960]  如似吃火鍋一樣
[00:08:29.960 --> 00:08:36.040]  把人吃人的骨頭、奸商等領袖
[00:08:36.040 --> 00:08:38.160]  就是這樣欺壓百姓
[00:08:38.160 --> 00:08:39.560]  欺壓弱勢社群
[00:08:39.560 --> 00:08:40.840]  令人髮指
[00:08:40.840 --> 00:08:42.080]  引臣憤怒」
[00:08:42.080 --> 00:08:45.040]  才宣佈在三章十二節
[00:08:45.040 --> 00:08:46.880]  「因此,為你們的緣故
[00:08:46.880 --> 00:08:49.520]  石安要被奸中仗一塊田地
[00:08:49.520 --> 00:08:51.480]  耶路撒冷要變為廢墟
[00:08:51.480 --> 00:08:54.000]  這殿的山必如叢林的高處」
[00:08:54.000 --> 00:08:56.480]  耶路撒冷所有建築都將來要被拆毀
[00:08:56.480 --> 00:08:57.400]  被臣的憤怒
[00:08:57.400 --> 00:09:04.880]  透過不同的民族去懲罰猶太人的罪孽
[00:09:04.880 --> 00:09:11.000]  這就是上帝要透過尼迦宣佈審判的信息
[00:09:11.000 --> 00:09:12.520]  哪個時代?
[00:09:12.520 --> 00:09:13.880]  主前八世紀
[00:09:13.880 --> 00:09:16.480]  尼迦書的時代
[00:09:16.480 --> 00:09:19.120]  這個時代
[00:09:19.120 --> 00:09:20.160]  我們的香港
[00:09:20.160 --> 00:09:21.600]  我們的中國又如何呢?
[00:09:21.600 --> 00:09:23.800]  是否一樣是一個不公不義
[00:09:23.800 --> 00:09:25.440]  沒有憐憫的時代呢?
[00:09:26.680 --> 00:09:27.600]  我們的香港
[00:09:27.600 --> 00:09:29.600]  我們的中國一樣是敬拜偶像
[00:09:29.600 --> 00:09:32.480]  不僅是如來佛祖
[00:09:32.480 --> 00:09:33.840]  或者觀音
[00:09:33.840 --> 00:09:34.480]  黃大仙
[00:09:34.480 --> 00:09:35.240]  菩薩
[00:09:35.240 --> 00:09:36.960]  我們也敬拜金錢
[00:09:36.960 --> 00:09:40.720]  我們以錢作為我們人生的方向
[00:09:40.720 --> 00:09:42.200]  我們是物質主義
[00:09:42.200 --> 00:09:43.880]  我們自我享受
[00:09:43.880 --> 00:09:45.080]  自己顧自己
[00:09:45.080 --> 00:09:48.080]  我們今朝有酒今朝醉
[00:09:48.080 --> 00:09:49.440]  或者極權主義
[00:09:49.440 --> 00:09:50.520]  只要維穩
[00:09:50.520 --> 00:09:52.520]  不喜歡另類的聲音
[00:09:52.520 --> 00:09:54.120]  一有其他聲音就要滅聲
[00:09:54.120 --> 00:09:58.280]  在言論和宗教上不斷面對著空間的收窄
[00:09:58.280 --> 00:10:00.000]  在今年七月
[00:10:00.000 --> 00:10:05.440]  中國A股上市的長生生物科技
[00:10:05.440 --> 00:10:11.120]  可以說是這個行業做疫苗、做藥的機構裡面
[00:10:11.120 --> 00:10:12.600]  是龍頭大哥
[00:10:12.600 --> 00:10:15.280]  人們覺得這些龍頭大哥的大企業應該怎樣呢?
[00:10:15.280 --> 00:10:17.400]  應該一切都是安全的
[00:10:17.400 --> 00:10:19.160]  合乎品質的最好的
[00:10:19.160 --> 00:10:20.040]  誰知道
[00:10:20.040 --> 00:10:21.800]  出現了假疫苗事件
[00:10:21.800 --> 00:10:26.520]  在小朋友的八日咳疫苗裡面竟然造假
[00:10:26.520 --> 00:10:32.880]  讓整個大陸對中國的疫苗信心大挫
[00:10:32.880 --> 00:10:36.560]  也令人聯想起十年前的三六奶粉事件
[00:10:36.560 --> 00:10:37.840]  大家還記不記得
[00:10:37.840 --> 00:10:39.840]  十年前的三六奶粉事件
[00:10:39.840 --> 00:10:42.480]  香港也不謀多樣
[00:10:42.480 --> 00:10:45.000]  香港很多大企產商
[00:10:45.000 --> 00:10:46.320]  囤積他們的土地
[00:10:46.320 --> 00:10:51.280]  令樓市不斷炒高樓價
[00:10:51.280 --> 00:10:54.040]  做業主的每年都狂加租
[00:10:54.040 --> 00:10:55.960]  我也和一些姐姐們聊天
[00:10:55.960 --> 00:10:57.080]  剛剛結婚的那些
[00:10:57.080 --> 00:10:59.440]  說要供一層樓可能要供兩輩子
[00:10:59.440 --> 00:11:01.760]  要兩代人才能供一層樓
[00:11:01.760 --> 00:11:03.760]  青島市民就要捱貴租
[00:11:03.760 --> 00:11:05.400]  住狹小的空間
[00:11:05.400 --> 00:11:09.600]  而香港再次錄得一個很高的堅尼系數
[00:11:09.600 --> 00:11:10.960]  不知道大家知道什麼叫堅尼系數
[00:11:10.960 --> 00:11:13.960]  堅尼系數就是量度貧富懸殊的一個數字
[00:11:13.960 --> 00:11:15.400]  大約每五年出一次
[00:11:15.400 --> 00:11:18.040]  所以2016年是最新的
[00:11:18.040 --> 00:11:20.440]  0.539
[00:11:20.440 --> 00:11:23.240]  都高過0.4已經很嚴重了
[00:11:23.240 --> 00:11:25.240]  40年來新高
[00:11:25.240 --> 00:11:28.880]  香港貧富懸殊在全世界十大城市當中
[00:11:28.880 --> 00:11:32.920]  都是很高的名次
[00:11:32.920 --> 00:11:35.520]  我們作為上帝的兒女
[00:11:35.520 --> 00:11:37.480]  我們作為史寅德的門徒
[00:11:37.480 --> 00:11:38.840]  又怎麼回應呢?
[00:11:38.840 --> 00:11:40.720]  我們看回主前百世紀
[00:11:40.720 --> 00:11:43.440]  尼迦怎麼回應這個時代呢?
[00:11:43.440 --> 00:11:45.240]  尼迦的名字是什麼意思呢?
[00:11:45.240 --> 00:11:46.440]  尼迦的名字就是
[00:11:46.440 --> 00:11:48.440]  瑞麟將耶和華
[00:11:48.440 --> 00:11:50.000]  瑞麟將耶和華
[00:11:50.000 --> 00:11:52.400]  其實尼迦不是那些高官
[00:11:52.400 --> 00:11:54.000]  或者是很高賀歷
[00:11:54.000 --> 00:11:56.840]  或者是很富貴的祭司那些家族
[00:11:56.840 --> 00:11:57.440]  不是
[00:11:57.440 --> 00:11:58.720]  他是農村出身
[00:11:58.720 --> 00:12:01.880]  他在摩尼沙一個農村長大
[00:12:01.880 --> 00:12:04.160]  他在農村裡面看到那些富商
[00:12:04.160 --> 00:12:06.160]  那些大地主怎麼欺壓農民
[00:12:06.160 --> 00:12:07.920]  他很明白貧苦人
[00:12:07.920 --> 00:12:10.440]  或者在基層弱勢社群那種苦況
[00:12:10.440 --> 00:12:12.640]  他已經受了上帝的靈的感動
[00:12:12.640 --> 00:12:13.680]  所以他出來
[00:12:13.680 --> 00:12:15.360]  要指責那些不義的領袖
[00:12:15.360 --> 00:12:16.960]  為富不仁的商人
[00:12:16.960 --> 00:12:19.480]  告訴他們你們不可以再欺壓貧窮人
[00:12:19.480 --> 00:12:21.320]  上帝的審判將會臨到
[00:12:21.320 --> 00:12:22.600]  你們敬拜偶像
[00:12:22.600 --> 00:12:24.400]  不走在神的律法當中
[00:12:24.400 --> 00:12:26.320]  沒有遵行神的義
[00:12:26.320 --> 00:12:29.960]  以至他們就要面對神的審判
[00:12:29.960 --> 00:12:33.000]  而我們面對今天這個世代
[00:12:33.000 --> 00:12:35.320]  我們又應該怎麼回應呢?
[00:12:35.320 --> 00:12:37.800]  尼迦的名字叫什麼名字呢?
[00:12:37.800 --> 00:12:39.600]  瑞麟將耶和華
[00:12:39.600 --> 00:12:42.480]  當我們說要行公義好憐憫的時候
[00:12:42.480 --> 00:12:44.000]  我們應該好好思想
[00:12:44.000 --> 00:12:46.600]  我們所相信的耶和華上帝
[00:12:46.600 --> 00:12:48.720]  他的本性是什麼呢?
[00:12:48.720 --> 00:12:51.640]  所以觸發我們去第二個分題
[00:12:51.640 --> 00:12:53.120]  神的本性
[00:12:53.120 --> 00:12:56.880]  神的本性就是公平、公義、仁慈、信實
[00:12:56.880 --> 00:13:00.720]  在這裡教大家三個希伯來文
[00:13:00.720 --> 00:13:02.400]  第一個希伯來文就是這個
[00:13:02.400 --> 00:13:03.200]  Mispart
[00:13:03.200 --> 00:13:03.800]  一起讀好不好?
[00:13:03.800 --> 00:13:04.640]  一二三
[00:13:04.640 --> 00:13:06.800]  Mispart
[00:13:06.800 --> 00:13:12.920]  其實多數翻譯做公平或者justice比較好
[00:13:12.920 --> 00:13:14.560]  不過在聖經很有趣的
[00:13:14.560 --> 00:13:15.960]  公平和公義這個字
[00:13:15.960 --> 00:13:19.240]  有時候翻譯上也會不一樣
[00:13:19.240 --> 00:13:21.080]  Mispart就像天秤一樣
[00:13:21.080 --> 00:13:24.720]  是一個司法用的詞彙
[00:13:24.720 --> 00:13:26.480]  就是說這件事是對是錯
[00:13:26.480 --> 00:13:29.000]  去判別、去做審判的意思
[00:13:29.000 --> 00:13:30.680]  在尼加斯三一八字也有用
[00:13:30.680 --> 00:13:32.280]  至於我,我這個耶和華的靈
[00:13:32.280 --> 00:13:33.960]  沒有能力公平
[00:13:33.960 --> 00:13:35.120]  公平的就是Mispart
[00:13:35.120 --> 00:13:36.120]  和勇氣
[00:13:36.120 --> 00:13:38.240]  可以向雅各述說他的過犯
[00:13:38.240 --> 00:13:40.240]  向以色列指出他的罪惡
[00:13:40.240 --> 00:13:41.520]  就是審判
[00:13:41.520 --> 00:13:43.640]  裁定這個人有罪沒有罪
[00:13:43.640 --> 00:13:44.560]  對不對
[00:13:44.560 --> 00:13:46.480]  就是這個字
[00:13:46.480 --> 00:13:48.160]  那用什麼來裁定呢?
[00:13:48.160 --> 00:13:49.560]  點燃燒遺詔對不對呢?
[00:13:49.560 --> 00:13:50.800]  就違反了一個標準
[00:13:50.800 --> 00:13:53.120]  這個標準就是神的律法
[00:13:53.120 --> 00:13:54.640]  上帝的典章
[00:13:54.640 --> 00:13:56.920]  所以這個字其實在
[00:13:56.920 --> 00:13:58.520]  詩篇一一九篇
[00:13:58.520 --> 00:14:01.120]  就是全卷書最長的那篇
[00:14:01.120 --> 00:14:04.120]  一一九篇裡面有二十三次將Mispart
[00:14:04.120 --> 00:14:06.880]  將Mispart翻譯做典章的意思
[00:14:06.880 --> 00:14:09.120]  就是說我們要按著神的話語
[00:14:09.120 --> 00:14:10.440]  去做一個判別
[00:14:10.440 --> 00:14:12.240]  如果離開神的話語
[00:14:12.240 --> 00:14:16.000]  就是不公正就是不公義
[00:14:16.000 --> 00:14:18.520]  另一個教大家希臘文的字
[00:14:18.520 --> 00:14:20.920]  這個叫做
[00:14:20.920 --> 00:14:21.920]  等一等
[00:14:21.920 --> 00:14:23.080]  Sidakē
[00:14:23.080 --> 00:14:23.800]  Sidakē
[00:14:23.800 --> 00:14:26.200]  大家都明白我的發音可能會有點不對
[00:14:26.200 --> 00:14:28.440]  不過應該差不多了
[00:14:28.440 --> 00:14:30.360]  我上網查過的
[00:14:30.360 --> 00:14:32.120]  雖然我上網查過
[00:14:32.120 --> 00:14:32.960]  Sidakē 我們一起讀
[00:14:32.960 --> 00:14:33.680]  一二三
[00:14:33.680 --> 00:14:34.520]  Sidakē
[00:14:34.520 --> 00:14:35.520]  Sidara
[00:14:35.520 --> 00:14:36.240]  OK
[00:14:36.240 --> 00:14:38.240]  哈哈哈
[00:14:38.240 --> 00:14:39.480]  意思是公義
[00:14:39.480 --> 00:14:40.880]  Righteousness的意思
[00:14:40.880 --> 00:14:43.840]  我用一把尺來做一個比喻
[00:14:43.840 --> 00:14:45.680]  就好像這樣就對了
[00:14:45.680 --> 00:14:47.840]  你跟著這個標準做就對了
[00:14:47.840 --> 00:14:49.240]  譬如我們做工程
[00:14:49.240 --> 00:14:51.000]  跟著這個標準做就對了
[00:14:51.000 --> 00:14:53.800]  就在生命的二十五篇第十五節一起讀
[00:14:53.800 --> 00:14:54.640]  一二三
[00:14:54.640 --> 00:14:57.440]  當用對準公平的法馬
[00:14:57.440 --> 00:14:58.960]  公平的星斗
[00:14:58.960 --> 00:15:00.680]  這樣再耶和華
[00:15:00.680 --> 00:15:02.600]  你神所賜你的地上
[00:15:02.600 --> 00:15:05.080]  你的日子就可以長久
[00:15:05.080 --> 00:15:09.800]  用一些良器去判別這件事是否公義公平公正的
[00:15:09.800 --> 00:15:13.520]  就好像你不跟著施工圖做事
[00:15:13.520 --> 00:15:15.480]  那就有問題
[00:15:15.480 --> 00:15:18.200]  現在每天看新聞就是在說
[00:15:18.200 --> 00:15:19.320]  為什麼有人剪鋼筋
[00:15:19.320 --> 00:15:20.480]  他不跟著做事
[00:15:20.480 --> 00:15:21.280]  那就要判
[00:15:21.280 --> 00:15:21.880]  要看
[00:15:21.880 --> 00:15:24.080]  要看工程圖是否正確
[00:15:24.080 --> 00:15:27.080]  在C篇二十三篇第三節我們經常讀
[00:15:27.080 --> 00:15:28.520]  他使我的靈魂蘇醒
[00:15:28.520 --> 00:15:30.120]  為自己的名義引渡我走二路
[00:15:30.120 --> 00:15:30.840]  二路
[00:15:30.840 --> 00:15:31.720]  對的路
[00:15:31.720 --> 00:15:32.600]  正確的路
[00:15:32.600 --> 00:15:34.400]  所以Sidakē 公義就是正
[00:15:34.400 --> 00:15:36.160]  對的意思
[00:15:36.160 --> 00:15:39.600]  符合標準就是耶和華的本性
[00:15:39.600 --> 00:15:40.320]  公平
[00:15:40.320 --> 00:15:41.000]  公義
[00:15:41.000 --> 00:15:43.840]  另外一面第三個字
[00:15:43.840 --> 00:15:45.560]  就是廉文這個字
[00:15:45.560 --> 00:15:47.120]  在尼加書六章八節
[00:15:47.120 --> 00:15:48.200]  恆公義好廉文
[00:15:48.200 --> 00:15:50.640]  廉文這個字在希伯來文就是
[00:15:50.640 --> 00:15:51.920]  Kaseh
[00:15:51.920 --> 00:15:52.880]  Kaseh
[00:15:52.880 --> 00:15:53.840]  Kaseh
[00:15:53.840 --> 00:15:55.000]  一起讀一二三
[00:15:55.000 --> 00:15:56.000]  Kaseh
[00:15:56.000 --> 00:15:58.680]  Kaseh就是恩慈信實的意思
[00:15:58.680 --> 00:16:01.240]  我們很熟悉的C篇一百三十六篇
[00:16:01.240 --> 00:16:03.200]  不如大家讀兩節吧
[00:16:03.200 --> 00:16:04.000]  不止這麼短的
[00:16:04.000 --> 00:16:04.520]  不過讀兩節
[00:16:04.520 --> 00:16:05.160]  一二三
[00:16:05.160 --> 00:16:07.480]  你們要稱謝耶和華
[00:16:07.480 --> 00:16:08.960]  因他本為善
[00:16:08.960 --> 00:16:11.360]  祂的慈愛永遠長存
[00:16:11.360 --> 00:16:13.680]  你們要稱謝萬神之神
[00:16:13.680 --> 00:16:15.600]  因祂的慈愛永遠長存
[00:16:15.600 --> 00:16:17.000]  接著就繼續了
[00:16:17.000 --> 00:16:18.280]  我們的上帝是怎樣的
[00:16:18.280 --> 00:16:19.360]  因祂的慈愛永遠長存
[00:16:19.360 --> 00:16:20.360]  我們的上帝是怎樣的
[00:16:20.360 --> 00:16:21.560]  因祂的慈愛永遠長存
[00:16:21.560 --> 00:16:23.080]  這個慈愛
