
[00:00:00.000 --> 00:00:03.060]  我經常在祈禱裏面向神問一個問題
[00:03:17.140 --> 00:03:22.420]  最終歸回上帝的聖所
[00:03:22.420 --> 00:03:24.700]  去到上帝的面前
[00:03:24.700 --> 00:03:27.420]  我相信這是我們這些
[00:03:27.420 --> 00:03:29.660]  經過了幾千年之後的人
[00:03:29.660 --> 00:03:31.380]  我們看到這段經文的時候
[00:03:31.380 --> 00:03:34.780]  我們心裏面會有的想象
[00:03:34.780 --> 00:03:38.260]  但是當代那羣伊斯利民呢
[00:03:38.260 --> 00:03:41.020]  當他們聽到摩西傳話
[00:03:41.020 --> 00:03:42.620]  上帝告訴他們
[00:03:42.620 --> 00:03:47.620]  我好似鷹將你們背在背上,帶來歸我的時候
[00:03:47.620 --> 00:03:49.980]  他們會想到些什麼呢
[00:03:49.980 --> 00:03:52.180]  你又將自己當下
[00:03:52.180 --> 00:03:54.260]  代入當時的伊斯利人
[00:03:54.260 --> 00:03:57.420]  如果我們都是其中一分子
[00:03:57.420 --> 00:03:59.620]  我們會想到些什麼
[00:03:59.620 --> 00:04:01.780]  聖經很清楚地提到
[00:04:01.780 --> 00:04:05.300]  他說這羣伊斯利人當時他們離開埃及
[00:04:05.300 --> 00:04:07.940]  剛好三個月的時間
[00:04:07.940 --> 00:04:11.260]  有一些研究舊約歷史的學者告訴我們
[00:04:11.260 --> 00:04:14.100]  根據他們的估計,他們的計算
[00:04:14.100 --> 00:04:17.260]  由摩西重返埃及
[00:04:17.260 --> 00:04:19.780]  到伊斯利人離開埃及
[00:04:19.780 --> 00:04:22.220]  大概不會超過一年的時間
[00:04:22.220 --> 00:04:24.180]  然後這裏又告訴我們
[00:04:24.180 --> 00:04:26.500]  他們用了三個月的時間
[00:04:26.500 --> 00:04:30.420]  輾轉來到西乃山的山腳
[00:04:30.420 --> 00:04:34.860]  因此,當那羣伊斯利人聽到上帝說這番話的時候
[00:04:34.860 --> 00:04:36.700]  他們心裏面
[00:04:36.700 --> 00:04:38.500]  大概會想起
[00:04:38.500 --> 00:04:41.740]  過去那一年究竟發生了些什麼事
[00:04:41.740 --> 00:04:43.260]  如果我是其中一位
[00:04:43.260 --> 00:04:44.900]  我相信我會想起
[00:04:44.900 --> 00:04:46.020]  哇,那個呢
[00:04:46.020 --> 00:04:48.380]  就是古代我們的埃及地
[00:04:48.380 --> 00:04:52.100]  上帝如何將十災降落到他們中間
[00:04:52.100 --> 00:04:54.420]  我會想到這個十災
[00:04:54.420 --> 00:04:56.580]  令到這個古代的文明古國
[00:04:56.580 --> 00:04:59.980]  他們的經濟,他們的文化,他們的信仰和宗教
[00:04:59.980 --> 00:05:02.220]  幾乎全部摧毀
[00:05:02.220 --> 00:05:04.300]  我相信我都會想起
[00:05:04.300 --> 00:05:05.820]  一夜之間
[00:05:05.820 --> 00:05:08.260]  我能夠去到埃及人的家裏面
[00:05:08.260 --> 00:05:12.380]  拿他們的衣服,拿他們的財物,拿他們的生畜
[00:05:12.380 --> 00:05:14.220]  他們就哀鴻遍野
[00:05:14.220 --> 00:05:16.260]  我們就歡天喜地
[00:05:16.260 --> 00:05:20.740]  離開這個令我們數代遺錄的地方
[00:05:20.740 --> 00:05:23.220]  我可能會想起
[00:05:23.220 --> 00:05:24.940]  離開埃及之後
[00:05:24.940 --> 00:05:26.700]  有云柱和火柱
[00:05:26.700 --> 00:05:28.140]  一路引領我們
[00:05:28.140 --> 00:05:31.380]  帶着我們一路向前走
[00:05:31.380 --> 00:05:34.260]  我會想起法律的追兵
[00:05:34.260 --> 00:05:36.300]  將我們逼到海邊
[00:05:36.300 --> 00:05:40.860]  在前無去路,後有追兵的情況之下
[00:05:40.860 --> 00:05:43.340]  紅海如何爲我們分開
[00:05:43.340 --> 00:05:46.820]  爲我們引出一條生路
[00:05:46.820 --> 00:05:48.340]  我更加會想起
[00:05:48.340 --> 00:05:50.300]  海水如何重新地
[00:05:50.300 --> 00:05:54.180]  複合、淹沒埃及全軍
[00:05:54.180 --> 00:05:56.260]  我會想起在馬拉
[00:05:56.260 --> 00:05:57.820]  那些苦口水
[00:05:57.820 --> 00:05:59.460]  如何變爲甘甜
[00:05:59.460 --> 00:06:01.300]  我更加會想起
[00:06:01.300 --> 00:06:04.700]  我自己雖然手無搏擊之力
[00:06:04.700 --> 00:06:06.580]  但可以在尼菲定
[00:06:06.580 --> 00:06:09.500]  打敗驍勇善戰
[00:06:09.500 --> 00:06:15.340]  專是慣常去殺戮、搶掠的亞馬里人
[00:06:15.340 --> 00:06:18.060]  回到今天,各位弟妹
[00:06:18.060 --> 00:06:19.900]  上帝告訴我們
[00:06:19.900 --> 00:06:22.140]  祂好像鷹一樣
[00:06:22.140 --> 00:06:23.980]  將我們背在背上高
[00:06:23.980 --> 00:06:25.860]  帶來歸祂
[00:06:25.860 --> 00:06:27.500]  如果我們將這個意念
[00:06:27.500 --> 00:06:29.020]  擺放在今天
[00:06:29.020 --> 00:06:31.020]  擺放在你的教會
[00:06:31.020 --> 00:06:33.220]  擺放在你的信仰歷程
[00:06:33.220 --> 00:06:34.380]  這樣
[00:06:34.380 --> 00:06:37.460]  你會想起什麼
[00:06:37.460 --> 00:06:40.140]  你如何去看你過去人生的經歷
[00:06:40.140 --> 00:06:42.420]  你如何去看你信仰的歷程
[00:06:42.420 --> 00:06:44.340]  你如何經歷你的教會
[00:06:44.340 --> 00:06:47.220]  在上帝的恩典裏面成長
[00:06:47.220 --> 00:06:50.380]  上帝在祂的子民面前
[00:06:50.380 --> 00:06:54.020]  重申一個非常重要的觀念
[00:06:54.020 --> 00:06:58.220]  是我將所有的人
[00:06:58.220 --> 00:07:00.460]  擺在背上高
[00:07:00.460 --> 00:07:02.820]  帶來歸我
[00:07:02.820 --> 00:07:05.420]  不過,當我們思想這句話的時候
[00:07:05.420 --> 00:07:07.980]  或者我們更加要問的就是
[00:07:07.980 --> 00:07:11.180]  上帝爲什麼要向祂的子民
[00:07:11.180 --> 00:07:12.860]  說這番話
[00:07:12.860 --> 00:07:16.740]  這番話對今天我們有什麼意義呢
[00:07:16.740 --> 00:07:18.300]  我就想起
[00:07:18.300 --> 00:07:20.460]  浸會出版社有一本
[00:07:20.460 --> 00:07:22.940]  《屬靈操練的課程》叫做《不在一樣》
[00:07:22.940 --> 00:07:23.940]  Explaining God
[00:07:23.940 --> 00:07:25.700]  不知道大家有沒有看過
[00:07:25.700 --> 00:07:26.980]  《不在一樣》
[00:07:26.980 --> 00:07:29.700]  其實整個的思想建基在七個
[00:07:29.700 --> 00:07:31.540]  很重要的說話上
[00:07:31.540 --> 00:07:35.420]  七項,他們說一個屬靈的實放上高
[00:07:35.420 --> 00:07:37.620]  七項實放裏面的第一項
[00:07:37.620 --> 00:07:39.020]  就告訴我們聽
[00:07:39.020 --> 00:07:45.340]  上帝常常在你和我的身處環境裏面工作
[00:07:45.340 --> 00:07:49.020]  各位,我相信這是一個很重要的提醒
[00:07:49.020 --> 00:07:50.620]  我們的上帝
[00:07:50.620 --> 00:07:53.060]  要讓祂的子民以色列民
[00:07:53.060 --> 00:07:55.060]  要讓今天的教會
[00:07:55.060 --> 00:07:57.740]  要讓你和我知道
[00:07:57.740 --> 00:08:02.060]  祂仍然在我們中間工作
[00:08:02.060 --> 00:08:05.140]  我們的上帝要我們體會和明白
[00:08:05.140 --> 00:08:07.220]  今天我們信靠的那一位
[00:08:07.220 --> 00:08:11.060]  是也不打盹,也不睡覺的耶和華
[00:08:11.060 --> 00:08:13.020]  因此祂告訴我們聽
[00:08:13.020 --> 00:08:17.340]  各位,今天上帝在我們中間仍然努力工作
[00:08:17.340 --> 00:08:19.100]  不是摩西
[00:08:19.100 --> 00:08:20.540]  不是阿倫
[00:08:20.540 --> 00:08:22.420]  更加不是他們自己
[00:08:22.420 --> 00:08:27.100]  一切是上帝在我們中間的作爲
[00:08:27.100 --> 00:08:30.660]  各位,我相信今天教會一定有一個很重要的確認
[00:08:30.660 --> 00:08:32.980]  就是教會的發展
[00:08:32.980 --> 00:08:36.700]  或者我們信徒生命所屬靈的成長
[00:08:36.700 --> 00:08:42.820]  其實主要不是因爲我們做了多少努力
[00:08:42.820 --> 00:08:46.060]  我們沒有資格在神的面前邀功
[00:08:46.060 --> 00:08:48.420]  當然,我們要承認一點
[00:08:48.420 --> 00:08:50.260]  如果我們不信服
[00:08:50.260 --> 00:08:51.980]  我們不肯付出
[00:08:51.980 --> 00:08:53.420]  我們不肯實踐
[00:08:53.420 --> 00:08:54.900]  我們不肯參與
[00:08:54.900 --> 00:09:00.380]  我們是不會經歷上帝的能力和上帝的真實
[00:09:00.380 --> 00:09:03.860]  我們也不會經歷生命更新的動力
[00:09:03.860 --> 00:09:08.060]  但是,我相信上帝要我們確認一點
[00:09:08.060 --> 00:09:11.580]  如果不是耶和華建造和看守
[00:09:11.580 --> 00:09:13.820]  那建造和看守的人
[00:09:13.820 --> 00:09:16.260]  就只是枉然努力
[00:09:16.260 --> 00:09:18.700]  徒然警醒
[00:09:18.700 --> 00:09:20.660]  這個確認
[00:09:20.660 --> 00:09:25.900]  我相信今天作爲教會和跟從上帝的人
[00:09:25.900 --> 00:09:31.060]  我們的生命是一個很重要反省的地方
[00:09:31.060 --> 00:09:34.500]  唯有當我們確認上帝
[00:09:34.500 --> 00:09:38.100]  今天在我們中間不斷地工作
[00:09:38.100 --> 00:09:39.900]  不斷地工作
[00:09:39.900 --> 00:09:41.460]  我們才知道
[00:09:41.460 --> 00:09:48.820]  其實生命和教會真正的主權在哪一個那裏
[00:09:48.820 --> 00:09:51.540]  我不知道大家同不同意我們今天會在一個
[00:09:51.540 --> 00:09:54.980]  很強調自我實現的世代
[00:09:54.980 --> 00:09:56.700]  我們生存在一個世代
[00:09:56.700 --> 00:10:00.180]  越來越強調我們的生命是很重要的
[00:10:00.180 --> 00:10:02.060]  我們會很強調
[00:10:02.060 --> 00:10:03.900]  教會需要努力
[00:10:03.900 --> 00:10:06.780]  因爲我們要建立一個很強大的教會
[00:10:06.780 --> 00:10:09.100]  我們很強調我們要很努力
[00:10:09.100 --> 00:10:11.500]  因爲我們要追求很多很多
[00:10:11.500 --> 00:10:13.660]  甚至屬靈上高的長進
[00:10:13.660 --> 00:10:17.940]  所以今天我們很容易強調我們做了多少努力
[00:10:17.940 --> 00:10:19.940]  我們很容易滿足於
[00:10:19.940 --> 00:10:23.620]  我們自身努力帶來的成果
[00:10:23.620 --> 00:10:26.740]  我們都很容易爲着我們的努力
[00:10:26.740 --> 00:10:31.820]  讓教會的發展感到沾沾自喜
[00:10:31.820 --> 00:10:33.620]  因爲這樣的緣故
[00:10:33.620 --> 00:10:36.220]  我們很容易忘記了一件事
[00:10:36.220 --> 00:10:39.940]  就是如果不是主許可
[00:10:39.940 --> 00:10:43.780]  事情不可以成就
[00:10:43.780 --> 00:10:45.980]  所以當我們牽着鳥上帝的面前的時候
[00:10:45.980 --> 00:10:49.060]  看回我們的生命 看回教會的時候
[00:10:49.060 --> 00:10:51.220]  我們要確認的是什麼
[00:10:51.220 --> 00:10:55.260]  究竟主權在哪裏
[00:10:55.260 --> 00:10:56.980]  我自己很肯定
[00:10:56.980 --> 00:10:59.860]  如果不是在39年之前
[00:10:59.860 --> 00:11:03.060]  上帝透過葛培裏報道大會
[00:11:03.060 --> 00:11:05.620]  讓我有機會信主
[00:11:05.620 --> 00:11:07.820]  我沒辦法想象今天
[00:11:07.820 --> 00:11:10.340]  我是一個怎樣的人
[00:11:10.340 --> 00:11:11.660]  我很肯定
[00:11:11.660 --> 00:11:15.580]  如果不是26年之前
[00:11:15.580 --> 00:11:19.460]  上帝在我正在籌處滿志
[00:11:19.460 --> 00:11:23.020]  準備在職場上大展拳腳的時候
[00:11:23.020 --> 00:11:24.860]  祂抓住我
[00:11:24.860 --> 00:11:26.460]  祂呼召我
[00:11:26.460 --> 00:11:29.620]  祂要我進壽壽院接受裝備
[00:11:29.620 --> 00:11:31.660]  我沒辦法想象今天
[00:11:31.660 --> 00:11:34.380]  我會是一個怎樣的人
[00:11:34.380 --> 00:11:36.700]  如果不是23年之前
[00:11:36.700 --> 00:11:39.900]  上帝將我帶回我自己的舞會
[00:11:39.900 --> 00:11:41.580]  香港者贈信會
[00:11:41.580 --> 00:11:45.620]  學習牧養 開始去侍奉
[00:11:45.620 --> 00:11:47.740]  我沒辦法想象
[00:11:47.740 --> 00:11:51.140]  我今天會是一個怎樣的人
[00:11:51.140 --> 00:11:54.020]  我知道無論我怎麼努力
[00:11:54.020 --> 00:11:56.700]  我今天成爲一個何等樣的人
[00:11:56.700 --> 00:11:59.660]  其實是因爲上帝在帶領
[00:11:59.660 --> 00:12:01.980]  所以當我回顧我自己的人生
[00:12:01.980 --> 00:12:04.780]  三個很重要的轉捩點的時候
[00:12:04.780 --> 00:12:06.580]  包括我的歸主
[00:12:06.580 --> 00:12:07.940]  我的夢照
[00:12:07.940 --> 00:12:09.820]  我開始我的侍奉
[00:12:09.820 --> 00:12:11.540]  我都看到
[00:12:11.540 --> 00:12:13.780]  真的上帝好像鷹
[00:12:13.780 --> 00:12:15.700]  將我背在祂的背上
[00:12:15.700 --> 00:12:17.820]  飛到祂的面前
[00:12:17.820 --> 00:12:21.380]  帶我歸向祂的任下一樣
[00:12:21.380 --> 00:12:24.460]  這個就是我人生的經歷
[00:12:24.460 --> 00:12:26.780]  這個應當都是
[00:12:26.780 --> 00:12:30.900]  你對你生命一個很重要的體會
[00:12:30.900 --> 00:12:32.980]  就是因爲我有這樣的體會
[00:12:32.980 --> 00:12:35.380]  引着我很肯定
[00:12:35.380 --> 00:12:37.540]  我生命的主權
[00:12:37.540 --> 00:12:39.780]  在上帝的手裏
[00:12:39.780 --> 00:12:41.700]  我也很肯定
[00:12:41.700 --> 00:12:43.500]  教會的主權
[00:12:43.500 --> 00:12:46.060]  在上帝的手裏
[00:12:46.060 --> 00:12:47.660]  我也很肯定
[00:12:47.660 --> 00:12:49.620]  如果我們不看清楚
[00:12:49.620 --> 00:12:51.900]  我們的主權在哪裏的時候
[00:12:51.900 --> 00:12:53.460]  我們沒辦法
[00:12:53.460 --> 00:12:56.540]  成爲一個榮耀上帝的羣體
[00:12:56.540 --> 00:12:59.340]  我們沒辦法履行作爲上帝的子民
[00:12:59.340 --> 00:13:03.620]  應該要履行的生命的責任
[00:13:03.620 --> 00:13:07.380]  上帝透過他的渤人摩西
[00:13:07.380 --> 00:13:10.060]  告訴祂的子民
[00:13:10.060 --> 00:13:13.340]  就是祂將我們
[00:13:13.340 --> 00:13:17.140]  背在背上帶到祂的面前
[00:13:17.140 --> 00:13:19.660]  帶我們歸向祂
[00:13:19.660 --> 00:13:24.140]  當上帝帶領祂的子民歸向祂之後
[00:13:24.140 --> 00:13:26.540]  當上帝要祂的子民發覺
[00:13:26.540 --> 00:13:29.780]  原來我們生命的主權在祂的手上之後
[00:13:29.780 --> 00:13:31.580]  祂做了什麼呢
[00:13:31.580 --> 00:13:33.180]  上帝告訴我們
[00:13:33.180 --> 00:13:37.340]  祂就和全民納約
[00:13:37.340 --> 00:13:41.820]  上帝願意和我們建立一個聖約的關係
[00:13:41.820 --> 00:13:44.140]  所以《初一級紀》第十九章
[00:13:44.140 --> 00:13:45.740]  第五節到第六節
[00:13:45.740 --> 00:13:48.340]  就記載了這個約的關係
[00:13:48.340 --> 00:13:50.260]  請我們一起看這段經文
[00:13:50.260 --> 00:13:54.340]  《初一級紀》第十九章第五到第六節
[00:13:54.340 --> 00:13:55.580]  聖經是這樣說
[00:13:55.580 --> 00:13:58.860]  如今你們約實在聽從我的話
[00:13:58.860 --> 00:14:01.140]  遵守我的約
[00:14:01.140 --> 00:14:04.540]  就要在萬民中作屬我的子民
[00:14:04.540 --> 00:14:07.780]  因爲全地都是我的
[00:14:07.780 --> 00:14:11.180]  你們要歸我作祭司的國度
[00:14:11.180 --> 00:14:13.180]  爲聖潔的國民
[00:14:13.180 --> 00:14:16.980]  這些話你要告訴以色列人
[00:14:16.980 --> 00:14:18.420]  各位這段經文呢
[00:14:18.420 --> 00:14:20.860]  是舊約被稱爲摩西之約
[00:14:20.860 --> 00:14:23.220]  或者叫做西乃之約
[00:14:23.220 --> 00:14:25.380]  到了新約舊修完之後
[00:14:25.380 --> 00:14:28.220]  斯圖比德就將這個約
[00:14:28.220 --> 00:14:34.260]  轉化成爲上帝對他的信徒所立的一個很重要的聖約關係
[00:14:34.260 --> 00:14:36.860]  摩西之約新約的版本呢
[00:14:36.860 --> 00:14:40.740]  在比德前書的第二章第九節
[00:14:40.740 --> 00:14:43.100]  這一段經文我想大家跟我一起讀
[00:14:43.100 --> 00:14:44.420]  可以嗎
[00:14:44.420 --> 00:14:47.580]  比德前書第二章第九節
[00:14:47.580 --> 00:14:48.860]  聖經是這樣說
[00:14:48.860 --> 00:14:53.140]  唯有你們是被揀選的族類
[00:14:53.140 --> 00:14:56.020]  是有君專的祭司
[00:14:56.020 --> 00:15:00.420]  是聖潔的國度
[00:15:00.420 --> 00:15:04.980]  要叫你們宣揚那召你們出黑暗
[00:15:04.980 --> 00:15:09.060]  入奇妙光明者的美德
[00:15:09.060 --> 00:15:10.420]  各位聽衆姐妹
[00:15:10.420 --> 00:15:16.860]  上帝呼籲這羣確認領受過他的恩典的子民
[00:15:16.860 --> 00:15:20.140]  要知道上帝在他們生命裏面工作
[00:15:20.140 --> 00:15:24.020]  要尊崇上帝是我們生命的主
[00:15:24.020 --> 00:15:26.420]  我們將主權歸還給他
[00:15:26.420 --> 00:15:28.380]  我們就是一個這樣的羣體
[00:15:28.380 --> 00:15:30.500]  我們也要甘心樂意
[00:15:30.500 --> 00:15:34.740]  和上帝締結一個納約的關係
[00:15:34.740 --> 00:15:37.060]  這個納約的關係呢
[00:15:37.060 --> 00:15:39.780]  如果我們細議研究它的結構的時候
[00:15:39.780 --> 00:15:40.940]  我們就發現
[00:15:40.940 --> 00:15:46.740]  其實是和古代中近東一帶的皇帝
[00:15:46.740 --> 00:15:50.660]  那些君主和子民納約的模式
[00:15:50.660 --> 00:15:53.140]  是很相似的
[00:15:53.140 --> 00:15:55.260]  細議分析的時候我們就發現
[00:15:55.260 --> 00:15:59.540]  這個納約有三個不同的層面
[00:15:59.540 --> 00:16:01.660]  是值得我們注意的地方
[00:16:01.660 --> 00:16:03.580]  這裏告訴我們
[00:16:03.580 --> 00:16:07.540]  這個納約建立了一個全民的責任
[00:16:07.540 --> 00:16:09.820]  我們要承擔的一個責任
[00:16:09.820 --> 00:16:11.060]  這個納約告訴我們
[00:16:11.060 --> 00:16:14.900]  我們要學習一個全民的見證
[00:16:14.900 --> 00:16:18.140]  這個納約同樣提醒我們
[00:16:18.140 --> 00:16:21.660]  要履行一個全民的朝明
[00:16:21.660 --> 00:16:24.020]  這三個層面
[00:16:24.020 --> 00:16:27.740]  就標示了一個屬靈的羣體
[00:16:27.740 --> 00:16:29.980]  就是今天的教會
[00:16:29.980 --> 00:16:33.940]  非常重要的存在而言
[00:16:33.940 --> 00:16:35.940]  今天我們常常問
[00:16:35.940 --> 00:16:38.180]  教會的使命是什麼
[00:16:38.180 --> 00:16:40.180]  過去的節目可能我們都會問
[00:16:40.180 --> 00:16:43.100]  我們人生在上帝的面前
[00:16:43.100 --> 00:16:44.900]  我們的使命是什麼
[00:16:44.900 --> 00:16:47.820]  不過請大家仍然記得
[00:16:47.820 --> 00:16:49.060]  過去的日子
[00:16:49.060 --> 00:16:51.260]  要強調這一點
[00:16:51.260 --> 00:16:55.700]  使命不是爲我們而設立的
[00:16:55.700 --> 00:17:01.380]  我們不能夠爲自己賦予我們人生的使命
[00:17:01.380 --> 00:17:07.140]  因爲其實教會是爲使命而出現
[00:17:07.140 --> 00:17:12.620]  我們的生命是爲上帝的使命而存在的
[00:17:12.620 --> 00:17:15.820]  摩西之約這三個層面
[00:17:15.820 --> 00:17:17.180]  爲教會
[00:17:17.180 --> 00:17:18.820]  爲我們的生命
[00:17:18.820 --> 00:17:21.020]  帶來什麼指引呢
[00:17:21.020 --> 00:17:22.660]  這裏告訴我們
[00:17:22.660 --> 00:17:25.460]  我們有一個全民的責任
[00:17:25.460 --> 00:17:27.460]  這個責任是什麼
[00:17:27.460 --> 00:17:30.260]  成爲一個祭司的國度
[00:17:30.260 --> 00:17:31.260]  各位
[00:17:31.260 --> 00:17:33.540]  雖然祭司這個身份
[00:17:33.540 --> 00:17:36.260]  在當時那羣以色列民裏面
[00:17:36.260 --> 00:17:38.460]  似乎是還沒有出現的
[00:17:38.460 --> 00:17:40.540]  因爲他們數代爲奴
[00:17:40.540 --> 00:17:41.740]  在埃及地
[00:17:41.740 --> 00:17:42.340]  是吧
[00:17:42.340 --> 00:17:44.820]  所以他們未認識一神敬拜
[00:17:44.820 --> 00:17:46.900]  那個祭司是做些什麼的
[00:17:46.900 --> 00:17:48.940]  但是我們都可以肯定
[00:17:48.940 --> 00:17:51.340]  其實在古代中近東一帶
[00:17:51.340 --> 00:17:52.740]  不同的民族
[00:17:52.740 --> 00:17:56.620]  他們對於祭司的觀念都應該不會很陌生
[00:17:56.620 --> 00:17:59.060]  祭司傳統來說
[00:17:59.060 --> 00:18:02.540]  都是神和人之間的宗寶
[00:18:02.540 --> 00:18:06.940]  人要透過祭司去到上帝的面前
[00:18:06.940 --> 00:18:10.700]  上帝都會透過祭司這個職份
[00:18:10.700 --> 00:18:13.980]  將他的心意向人來表達出來
[00:18:13.980 --> 00:18:14.900]  所以
[00:18:14.900 --> 00:18:17.660]  這是一箇中間人的角色
[00:18:17.660 --> 00:18:19.700]  一箇中間人的角色
[00:18:19.700 --> 00:18:22.660]  祭司在羣體裏面
[00:18:22.660 --> 00:18:27.020]  很多時候成爲了上帝的代言人
[00:18:27.020 --> 00:18:28.700]  如果我們留意
[00:18:28.700 --> 00:18:32.660]  其實上帝呼召他的子民的時候
[00:18:32.660 --> 00:18:36.540]  早就將這個身份和責任交託給他們
[00:18:36.540 --> 00:18:39.380]  例如我們很熟悉的《創世紀》第十二章
[00:18:39.380 --> 00:18:41.940]  當上帝呼召阿巴蘭的時候
[00:18:41.940 --> 00:18:43.060]  他就說明
[00:18:43.060 --> 00:18:47.020]  他說我必叫你成爲大國
[00:18:47.020 --> 00:18:49.020]  然後他對阿巴蘭說什麼
[00:18:49.020 --> 00:18:53.500]  地上萬族就因你得福氣
[00:18:53.500 --> 00:18:56.580]  這個本來就是祭司的觀念
[00:18:56.580 --> 00:19:00.020]  在《災及紀》第十九章第五節
[00:19:00.020 --> 00:19:02.340]  剛纔我讀完經文都講到
[00:19:02.340 --> 00:19:05.020]  他說全地都是我的
[00:19:05.020 --> 00:19:07.620]  所以你們要作全民
[00:19:07.620 --> 00:19:11.740]  要在全地作屬我的子民
[00:19:11.740 --> 00:19:14.460]  他說你們在全地裏面要屬於我的子民
[00:19:14.460 --> 00:19:17.540]  因爲那幫人全部都屬於我的
[00:19:17.540 --> 00:19:18.740]  意思就是說
[00:19:18.740 --> 00:19:21.300]  人不認識上帝的人
[00:19:21.300 --> 00:19:25.260]  要透過我們這羣認識他的人
[00:19:25.260 --> 00:19:27.300]  見到上帝
[00:19:27.300 --> 00:19:29.060]  知道上帝
