
[00:00:00.000 --> 00:00:03.800]  上星期講過當一個人恩信稱義之後
[00:17:05.000 --> 00:17:08.000]  在今天的經文第二節到第三節
[00:17:08.000 --> 00:17:10.000]  我們的金句就講得很清楚
[00:17:10.000 --> 00:17:13.000]  你們要謙遜溫柔忍耐
[00:17:13.000 --> 00:17:15.000]  以愛心互相寬容
[00:17:15.000 --> 00:17:17.000]  以和平彼此聯繫
[00:17:17.000 --> 00:17:19.000]  盡力保持聖靈所賜合一的心
[00:17:19.000 --> 00:17:23.000]  就是講到我們裡面要有謙遜的態度
[00:17:23.000 --> 00:17:24.000]  溫柔的態度
[00:17:24.000 --> 00:17:25.000]  要學習忍耐
[00:17:25.000 --> 00:17:28.000]  然後跟人結交關係
[00:17:28.000 --> 00:17:31.000]  是一個由裡面開始的改變
[00:17:31.000 --> 00:17:34.000]  然後化為外面的行為
[00:17:34.000 --> 00:17:38.000]  第三方面就是愛心的言語
[00:17:38.000 --> 00:17:40.000]  言語講說話
[00:17:40.000 --> 00:17:43.000]  其實是我們跟人建立關係
[00:17:43.000 --> 00:17:46.000]  一個重要的媒介
[00:17:46.000 --> 00:17:48.000]  我們一般學講說話
[00:17:48.000 --> 00:17:50.000]  都是在家庭
[00:17:50.000 --> 00:17:51.000]  最先是家庭
[00:17:51.000 --> 00:17:52.000]  然後是學校
[00:17:52.000 --> 00:17:54.000]  或者出來社會之後
[00:17:54.000 --> 00:17:55.000]  來學的
[00:17:55.000 --> 00:17:57.000]  但是成為基督徒之後
[00:17:57.000 --> 00:18:00.000]  我們就要在教會裡面學習
[00:18:00.000 --> 00:18:04.000]  以愛心說誠實話
[00:18:04.000 --> 00:18:08.000]  我發覺說誠實話是不難的
[00:18:08.000 --> 00:18:11.000]  不過會得罪人的
[00:18:11.000 --> 00:18:14.000]  要用愛心
[00:18:14.000 --> 00:18:17.000]  就要有言語的技巧
[00:18:17.000 --> 00:18:21.000]  和有時要有勒住舌頭的內功
[00:18:21.000 --> 00:18:25.000]  所以我們要在教會裡面學習
[00:18:25.000 --> 00:18:27.000]  大家弟兄姊妹包容
[00:18:27.000 --> 00:18:29.000]  偶然聽了一句偶然的說話
[00:18:29.000 --> 00:18:30.000]  他真的太老實
[00:18:30.000 --> 00:18:32.000]  我們也能夠包住
[00:18:32.000 --> 00:18:34.000]  不會從此割蓆
[00:18:34.000 --> 00:18:37.000]  沒有朋友做
[00:18:37.000 --> 00:18:38.000]  第四方面
[00:18:38.000 --> 00:18:42.000]  我們還要學習恩賜的運用
[00:18:42.000 --> 00:18:44.000]  第七至十一節提到
[00:18:44.000 --> 00:18:46.000]  上主給我們每一個人
[00:18:46.000 --> 00:18:47.000]  都有不同的恩賜
[00:18:47.000 --> 00:18:52.000]  我們就要在教會裡面學習運用
[00:18:52.000 --> 00:18:53.000]  假如我們每一個人
[00:18:53.000 --> 00:18:55.000]  都在這四個科目裡面
[00:18:55.000 --> 00:18:57.000]  努力學習的話
[00:18:57.000 --> 00:18:59.000]  有一個非常好的效果
[00:18:59.000 --> 00:19:01.000]  可能我們沒有想過
[00:19:01.000 --> 00:19:03.000]  在第十六節告訴我們
[00:19:03.000 --> 00:19:06.000]  當各肢體發揮功用的時候
[00:19:06.000 --> 00:19:09.000]  身體就會在愛中漸漸長大
[00:19:09.000 --> 00:19:11.000]  建立起來
[00:19:11.000 --> 00:19:13.000]  這裡我們要留意到
[00:19:13.000 --> 00:19:19.000]  各肢體都要發揮功用
[00:19:19.000 --> 00:19:22.000]  不只是牧師在這裡發揮功用
[00:19:22.000 --> 00:19:25.000]  如果我們想屬靈生命
[00:19:25.000 --> 00:19:27.000]  長大成人的話
[00:19:27.000 --> 00:19:29.000]  也盼望建立好我們的教會
[00:19:29.000 --> 00:19:31.000]  活力聖功會雙語堂
[00:19:31.000 --> 00:19:34.000]  我們每一位都要好好學習
[00:19:34.000 --> 00:19:36.000]  這四個科目
[00:19:36.000 --> 00:19:38.000]  在這四方面好好學習
[00:19:38.000 --> 00:19:39.000]  信仰的知識
[00:19:39.000 --> 00:19:41.000]  愛心的品格行為
[00:19:41.000 --> 00:19:43.000]  愛心的言語
[00:19:43.000 --> 00:19:45.000]  還有恩賜的運用
[00:19:45.000 --> 00:19:48.000]  實實在在地來實踐
[00:19:48.000 --> 00:19:50.000]  愛神愛人的大使命
[00:19:50.000 --> 00:19:52.000]  身體會漸漸增長
[00:19:52.000 --> 00:19:53.000]  我們增長的時候
[00:19:53.000 --> 00:19:55.000]  也會帶領到其他人
[00:19:55.000 --> 00:19:58.000]  來到我們中間一起增長
[00:19:58.000 --> 00:20:00.000]  我們一起祈禱
[00:20:28.000 --> 00:20:29.000]  阿彌陀佛
