
[00:00:00.000 --> 00:00:02.000]  (主席)各位兄弟姊妹平安
[00:03:43.120 --> 00:03:44.540]  (主席)其實就是表示
[00:03:44.540 --> 00:03:50.380]  (主席)對詩人的恩惠其實是連續不間斷的
[00:03:50.380 --> 00:03:53.220]  (主席)不會因為中間停了下來
[00:03:53.220 --> 00:03:54.980]  (主席)我們都知道
[00:03:54.980 --> 00:04:00.180]  (主席)大衛只不過是耶西家裏的最小的兒子
[00:04:00.180 --> 00:04:03.960]  (主席)小時候他在家裏來到牧羊
[00:04:03.960 --> 00:04:05.460]  (主席)但現在你會覺得
[00:04:05.460 --> 00:04:08.180]  (主席)他感覺到神的恩惠
[00:04:08.180 --> 00:04:12.900]  (主席)是一幕一幕地在他的腦海裏面浮現出來
[00:04:12.900 --> 00:04:14.900]  (主席)這些包括什麽呢?
[00:04:14.900 --> 00:04:18.140]  (主席)包括神赦免他的罪孽
[00:04:18.140 --> 00:04:20.140]  (主席)我們都知道
[00:04:20.140 --> 00:04:22.140]  (主席)大衛由於出於自己的私慾
[00:04:22.140 --> 00:04:26.640]  (主席)他將他的將軍烏利亞殺死了
[00:04:26.640 --> 00:04:29.640]  (主席)並且搶了他的妻子
[00:04:29.640 --> 00:04:32.140]  (主席)但是神還是赦免了他
[00:04:32.140 --> 00:04:35.640]  (主席)而神更是醫治他的疾病
[00:04:35.640 --> 00:04:38.140]  (主席)有一次在大力當前
[00:04:38.140 --> 00:04:40.140]  (主席)大衛的身體軟弱
[00:04:40.140 --> 00:04:42.140]  (主席)大衛就禱告神
[00:04:42.140 --> 00:04:44.140]  (主席)神就醫治了他
[00:04:44.140 --> 00:04:49.140]  (主席)這個在詩篇第六篇裏面曾經講過
[00:04:49.140 --> 00:04:51.140]  (主席)但是有些人就說
[00:04:51.140 --> 00:04:53.140]  (主席)可能是他在屬靈上的軟弱
[00:04:53.140 --> 00:04:55.140]  (主席)但是無論是怎樣都好
[00:04:55.140 --> 00:05:02.140]  (主席)神是醫治人的心靈和肉體的軟弱
[00:05:02.140 --> 00:05:04.140]  (主席)還有什麽呢?
[00:05:04.140 --> 00:05:10.140]  (主席)原來神更是來救贖這個私人的死亡
[00:05:10.140 --> 00:05:14.140]  (主席)死亡在這裏其實原文是在講深淵
[00:05:14.140 --> 00:05:20.140]  (主席)我們都知道大衛曾經兩次到達死亡的邊緣
[00:05:20.140 --> 00:05:24.140]  (主席)我們都知道第一次就是訴羅曾經追殺他
[00:05:24.140 --> 00:05:29.140]  (主席)然後是大衛的兒子阿沙隆的叛變
[00:05:29.140 --> 00:05:32.140]  (主席)但是神還是保守他
[00:05:32.140 --> 00:05:37.140]  (主席)就好像將他從深淵那裏拉上來那樣
[00:05:37.140 --> 00:05:41.140]  (主席)當然是為他加上這個冠冕
[00:05:41.140 --> 00:05:44.140]  (主席)我們知道大衛能夠被納為君王
[00:05:44.140 --> 00:05:47.140]  (主席)這個完全是神的恩惠
[00:05:47.140 --> 00:05:52.140]  (主席)神不單止是那位能夠解決問題的神
[00:05:52.140 --> 00:05:55.140]  (主席)當然是能夠賞賜的神
[00:05:55.140 --> 00:06:03.140]  (主席)因此感受到神好像用人愛和慈悲
[00:06:03.140 --> 00:06:07.140]  (主席)來造成了一頂冠冕套在他頭上
[00:06:07.140 --> 00:06:10.140]  (主席)來環繞著他
[00:06:10.140 --> 00:06:15.140]  (主席)還有甚麼呢?原來還有美物來滿足他
[00:06:15.140 --> 00:06:19.140]  (主席)我們都知道最好的美物是甚麼呢?
[00:06:19.140 --> 00:06:21.140]  (主席)是神祂自己
[00:06:21.140 --> 00:06:23.140]  (主席)神是與大衛納約的
[00:06:23.140 --> 00:06:25.140]  (主席)祂允許祂的後裔
[00:06:25.140 --> 00:06:29.140]  (主席)即是神的兒子永遠在祂的王位上
[00:06:29.140 --> 00:06:34.140]  (主席)還有甚麼是比這個更好的呢?
[00:06:34.140 --> 00:06:38.140]  (主席)所以神如此豐盛的恩惠
[00:06:38.140 --> 00:06:41.140]  (主席)以致大衛感覺到他的身體
[00:06:41.140 --> 00:06:44.140]  (主席)好像經常都有活力
[00:06:44.140 --> 00:06:47.140]  (主席)就好像鷹一樣
[00:06:47.140 --> 00:06:50.140]  (主席)在這裡詩人跟我們說
[00:06:50.140 --> 00:06:52.140]  (主席)在數算神的恩惠的時候
[00:06:52.140 --> 00:06:55.140]  (主席)就是人可以增強他的信心
[00:06:55.140 --> 00:06:58.140]  (主席)是重新得力的一種方法
[00:06:58.140 --> 00:07:01.140]  (主席)在這裡提醒我們
[00:07:01.140 --> 00:07:03.140]  (主席)特別是在這個年終的時候
[00:07:03.140 --> 00:07:05.140]  (主席)我們更加要來數算
[00:07:05.140 --> 00:07:09.140]  (主席)神在我們每一個人身上的恩惠
[00:07:09.140 --> 00:07:11.140]  (主席)我們不能忘記
[00:07:11.140 --> 00:07:14.140]  (主席)神如何帶領著我們
[00:07:14.140 --> 00:07:19.140]  (主席)經過多年來大大小小的風雨
[00:07:19.140 --> 00:07:20.140]  (主席)有些人更加說
[00:07:20.140 --> 00:07:24.140]  (主席)數算神的恩典是最佳的安眠藥
[00:07:24.140 --> 00:07:26.140]  (主席)如果那些睡不著的人
[00:07:26.140 --> 00:07:28.140]  (主席)可以回去試試
[00:07:28.140 --> 00:07:30.140]  (主席)不過是數算神的好的
[00:07:30.140 --> 00:07:34.140]  (主席)你數算不好的可能睡不著
[00:07:34.140 --> 00:07:37.140]  (主席)說到這裡
[00:07:37.140 --> 00:07:43.140]  (主席)詩人從個人轉到群體方面
[00:07:43.140 --> 00:07:45.140]  (主席)詩人是吩咐他的百姓
[00:07:45.140 --> 00:07:50.140]  (主席)都不能夠忘記神的恩惠
[00:07:50.140 --> 00:07:52.140]  (主席)特別是在出埃及的時候
[00:07:52.140 --> 00:07:55.140]  (主席)因為法老難了他們
[00:07:55.140 --> 00:07:57.140]  (主席)所以神降下十災
[00:07:57.140 --> 00:07:59.140]  (主席)為百姓伸冤
[00:07:59.140 --> 00:08:03.140]  (主席)但是以色列人出埃及之後又怎樣呢
[00:08:03.140 --> 00:08:06.140]  (主席)他們經常都不會記得神的恩惠
[00:08:06.140 --> 00:08:09.140]  (主席)所以他們經常發怨言
[00:08:09.140 --> 00:08:11.140]  (主席)更加是拜金牛
[00:08:11.140 --> 00:08:14.140]  (主席)神就來管教他們
[00:08:14.140 --> 00:08:19.140]  (主席)完全是顯出神的公義的作為
[00:08:19.140 --> 00:08:22.140]  (主席)第七節更加是說出
[00:08:22.140 --> 00:08:25.140]  (主席)神的作為是藉著摩西
[00:08:25.140 --> 00:08:29.140]  (主席)來向以色列人顯明
[00:08:29.140 --> 00:08:31.140]  (主席)那裡說的是法則
[00:08:31.140 --> 00:08:33.140]  (主席)其實原文是說道路
[00:08:33.140 --> 00:08:35.140]  (主席)神是藉著摩西
[00:08:35.140 --> 00:08:40.140]  (主席)是指引百姓進入英許地的道路
[00:08:40.140 --> 00:08:42.140]  (主席)這裡的時候
[00:08:42.140 --> 00:08:47.140]  (主席)更加使我想起詩篇第一篇的教導
[00:08:47.140 --> 00:08:49.140]  (主席)那裡就說到
[00:08:49.140 --> 00:08:51.140]  (主席)不從惡人的計謀
[00:08:51.140 --> 00:08:53.140]  (主席)不站罪人的道路
[00:08:53.140 --> 00:08:55.140]  (主席)不坐是萬人的座位
[00:08:55.140 --> 00:08:57.140]  (主席)為喜愛耶和華的律法
[00:08:57.140 --> 00:08:59.140]  (主席)晝夜思想
[00:08:59.140 --> 00:09:01.140]  (主席)者人便為有福
[00:09:01.140 --> 00:09:05.140]  (主席)其實律法也可以翻譯成為教導
[00:09:05.140 --> 00:09:07.140]  (主席)或者是神的教誨
[00:09:07.140 --> 00:09:08.140]  (主席)就是說
[00:09:08.140 --> 00:09:12.140]  (主席)人晝夜思想神的教導、教誨
[00:09:12.140 --> 00:09:14.140]  (主席)他就是有福的
[00:09:14.140 --> 00:09:17.140]  (主席)因為他選擇了永生的道路
[00:09:17.140 --> 00:09:19.140]  (主席)但是惡人
[00:09:19.140 --> 00:09:22.140]  (主席)如果他忽略了耶和華的教誨
[00:09:22.140 --> 00:09:23.140]  (主席)其實就是說
[00:09:23.140 --> 00:09:26.140]  (主席)他是選擇了那條滅亡的道路
[00:09:26.140 --> 00:09:27.140]  (主席)我們都知道
[00:09:27.140 --> 00:09:28.140]  (主席)以色列人
[00:09:28.140 --> 00:09:32.140]  (主席)他們在這個曠野裡面流浪了四十年
[00:09:32.140 --> 00:09:37.140]  (主席)這個其實是一個非常好的例子
[00:09:37.140 --> 00:09:39.140]  (主席)講到這裡我想
[00:09:39.140 --> 00:09:42.140]  (主席)在我們聚會中間的弟兄姊妹
[00:09:42.140 --> 00:09:45.140]  (主席)可能都是來自不同的地方
[00:09:45.140 --> 00:09:48.140]  (主席)可能是第一代的移民
[00:09:48.140 --> 00:09:50.140]  (主席)神帶領我們來到澳洲
[00:09:50.140 --> 00:09:53.140]  (主席)帶領我們來參加同一間教會
[00:09:53.140 --> 00:09:55.140]  (主席)更加是差派的僕人
[00:09:55.140 --> 00:09:57.140]  (主席)來到牧羊、來到教導
[00:09:57.140 --> 00:09:59.140]  (主席)來到指引我們的道路
[00:09:59.140 --> 00:10:01.140]  (主席)這些共同的經歷
[00:10:01.140 --> 00:10:03.140]  (主席)我們一起走過的日子
[00:10:03.140 --> 00:10:05.140]  (主席)其實都不是偶然的
[00:10:05.140 --> 00:10:09.140]  (主席)這都是可算為神對我們的恩惠
[00:10:09.140 --> 00:10:12.140]  (主席)神的道路其實是高過我們的道路
[00:10:12.140 --> 00:10:16.140]  (主席)神的意念也是高過我們的意念
[00:10:16.140 --> 00:10:19.140]  (主席)我想大家都不會忘記的
[00:10:19.140 --> 00:10:24.140]  (主席)詩人就從神的恩惠
[00:10:24.140 --> 00:10:27.140]  (主席)慢慢就會講到總結出
[00:10:27.140 --> 00:10:29.140]  (主席)神的偉大的屬性
[00:10:29.140 --> 00:10:32.140]  (主席)所以在第八節就說了
[00:10:32.140 --> 00:10:34.140]  (主席)其實這一節的經文
[00:10:34.140 --> 00:10:36.140]  (主席)其實是引自《猜猜及記》
[00:10:36.140 --> 00:10:38.140]  (主席)第34章那裡說的
[00:10:38.140 --> 00:10:42.140]  (主席)是當他們拜完金牛
[00:10:42.140 --> 00:10:44.140]  (主席)神赦免了他們的罪之後
[00:10:44.140 --> 00:10:47.140]  (主席)多西所宣告的其中一段話
[00:10:47.140 --> 00:10:51.140]  (主席)「是有憐憫有恩典的神
[00:10:51.140 --> 00:10:53.140]  (主席)不輕而發怒
[00:10:53.140 --> 00:10:56.140]  (主席)並有豐盛的慈愛我聖神」
[00:10:56.140 --> 00:10:58.140]  (主席)在這個背景下
[00:10:58.140 --> 00:11:03.140]  (主席)詩人突然間就醒覺到
[00:11:03.140 --> 00:11:06.140]  (主席)其實神對人的赦免
[00:11:06.140 --> 00:11:10.140]  (主席)就不是根據人有什麼你悔改
[00:11:10.140 --> 00:11:12.140]  (主席)完全是根據他的本性
[00:11:12.140 --> 00:11:14.140]  (主席)神對子民豐盛的慈愛
[00:11:14.140 --> 00:11:16.140]  (主席)其實是遠超過
[00:11:16.140 --> 00:11:20.140]  (主席)他對他的子民的怒氣
[00:11:20.140 --> 00:11:22.140]  (主席)換句話來說
[00:11:22.140 --> 00:11:25.140]  (主席)就是神的信實
[00:11:25.140 --> 00:11:29.140]  (主席)所以保羅在提摩太后書第二章第十三節那裡
[00:11:29.140 --> 00:11:30.140]  (主席)就說到
[00:11:30.140 --> 00:11:32.140]  (主席)「我們眾言失信
[00:11:32.140 --> 00:11:33.140]  (主席)他仍是可信的
[00:11:33.140 --> 00:11:37.140]  (主席)因為他不能背負自己」
[00:11:37.140 --> 00:11:38.140]  (主席)這一句話
[00:11:38.140 --> 00:11:40.140]  (主席)是不是很熟悉呢?
[00:11:40.140 --> 00:11:45.140]  (主席)這句話是不是張三剛才所說的那句話呢?
[00:11:45.140 --> 00:11:50.140]  (主席)不是因為他的太太有病
[00:11:50.140 --> 00:11:52.140]  (主席)他就不理她
[00:11:52.140 --> 00:11:55.140]  (主席)他一定都會理她的
[00:11:55.140 --> 00:11:56.140]  (主席)好了
[00:11:56.140 --> 00:11:59.140]  (主席)來到第九到第十六節
[00:11:59.140 --> 00:12:02.140]  (主席)這裡其實是私人通過一些例子
[00:12:02.140 --> 00:12:06.140]  (主席)來說明了神的屬性到底是怎樣
[00:12:06.140 --> 00:12:08.140]  (主席)第九到第十節
[00:12:08.140 --> 00:12:15.140]  (主席)就說本那裡用了兩個不和兩個沒有來做開始
[00:12:15.140 --> 00:12:16.140]  (主席)就是說
[00:12:16.140 --> 00:12:19.140]  (主席)神的怒氣只不過是轉眼之間
[00:12:19.140 --> 00:12:20.140]  (主席)但是
[00:12:20.140 --> 00:12:23.140]  (主席)祂不會以惡來報惡的
[00:12:23.140 --> 00:12:25.140]  (主席)所以詩篇第130篇
[00:12:25.140 --> 00:12:27.140]  (主席)第三至第四節
[00:12:27.140 --> 00:12:29.140]  (主席)那裡更加是說到
[00:12:29.140 --> 00:12:30.140]  (主席)主耶和華
[00:12:30.140 --> 00:12:33.140]  (主席)「你若糾察罪孽
[00:12:33.140 --> 00:12:35.140]  (主席)誰能讚得全呢?
[00:12:35.140 --> 00:12:37.140]  (主席)讚在你有赦免之恩
[00:12:37.140 --> 00:12:40.140]  (主席)要叫人敬畏你」
[00:12:40.140 --> 00:12:42.140]  (主席)這個可以說是
[00:12:42.140 --> 00:12:45.140]  (主席)神的奇異的恩典
[00:12:45.140 --> 00:12:47.140]  (主席)是超過我們
[00:12:47.140 --> 00:12:50.140]  (主席)每一個人可以想像得到的
[00:12:50.140 --> 00:12:53.140]  (主席)我們說完這裡之後
[00:12:53.140 --> 00:12:58.140]  (主席)我們先來看看第十四到第十六節
[00:12:58.140 --> 00:12:59.140]  (主席)這裡是私人
[00:12:59.140 --> 00:13:03.140]  (主席)它是描寫人的有限
[00:13:03.140 --> 00:13:06.140]  (主席)人只不過是塵土
[00:13:06.140 --> 00:13:09.140]  (主席)生命就像草一樣
[00:13:09.140 --> 00:13:11.140]  (主席)好像野地的花
[00:13:11.140 --> 00:13:13.140]  (主席)稍縱即逝
[00:13:13.140 --> 00:13:14.140]  (主席)風一吹
[00:13:14.140 --> 00:13:17.140]  (主席)就已經不知道去了哪裡
[00:13:17.140 --> 00:13:18.140]  (主席)過了之後
[00:13:18.140 --> 00:13:20.140]  (主席)也是沒有人來紀念
[00:13:20.140 --> 00:13:24.140]  (主席)表示其實
[00:13:24.140 --> 00:13:26.140]  (主席)神是了解人的脆弱
[00:13:26.140 --> 00:13:29.140]  (主席)和人的短暫的
[00:13:29.140 --> 00:13:33.140]  (主席)說到這裡我又記得起
[00:13:33.140 --> 00:13:35.140]  (主席)我想大家都記得的
[00:13:35.140 --> 00:13:38.140]  (主席)在香港曾經有一個歌手
[00:13:38.140 --> 00:13:42.140]  (主席)他因為妒忌同行
[00:13:42.140 --> 00:13:46.140]  (主席)曾經說過一句話
[00:13:46.140 --> 00:13:48.140]  (主席)說過一句話是什麼
[00:13:48.140 --> 00:13:49.140]  (主席)一剎那的光輝
[00:13:49.140 --> 00:13:51.140]  (主席)不代表永恆
[00:13:51.140 --> 00:13:52.140]  (主席)他說完之後
[00:13:52.140 --> 00:13:56.140]  (主席)很快就在樂壇上消失了
[00:13:56.140 --> 00:13:59.140]  (主席)其實這是一個非常好的寫照
[00:13:59.140 --> 00:14:04.140]  (主席)我們說回第十一到十三節
[00:14:04.140 --> 00:14:06.140]  (主席)在這裡其實詩人是用了
[00:14:06.140 --> 00:14:11.140]  (主席)三個連接詞來做開始的
[00:14:11.140 --> 00:14:15.140]  (主席)其實是引起我們的注意
[00:14:15.140 --> 00:14:17.140]  (主席)就是正如什麼
[00:14:17.140 --> 00:14:18.140]  (主席)然後照樣什麼的
[00:14:18.140 --> 00:14:21.140]  (主席)但是我本來沒有翻譯出來
[00:14:21.140 --> 00:14:23.140]  (主席)其實是一種比較的手法
[00:14:23.140 --> 00:14:27.140]  (主席)是來描寫神屬性的偉大
[00:14:27.140 --> 00:14:30.140]  (主席)這裡十一節就說到
[00:14:30.140 --> 00:14:32.140]  (主席)正如天離地有多高
[00:14:32.140 --> 00:14:37.140]  (主席)照樣神對敬畏祂的人的慈愛也是這樣
[00:14:37.140 --> 00:14:40.140]  (主席)第十二節正如東離西有多遠
[00:14:40.140 --> 00:14:45.140]  (主席)照樣神使罪惡離開人的距離也是一樣
[00:14:45.140 --> 00:14:48.140]  (主席)而第十三節更加是說到
[00:14:48.140 --> 00:14:51.140]  (主席)正如父親連戌兒女
[00:14:51.140 --> 00:14:56.140]  (主席)照樣神也連戌敬畏祂的人
[00:14:56.140 --> 00:14:59.140]  (主席)這裡父親的形象其實意味著什麼呢
[00:14:59.140 --> 00:15:06.140]  (主席)其實意味著神不會用報復性的懲罰來對待我們
[00:15:06.140 --> 00:15:08.140]  (主席)就是說
[00:15:08.140 --> 00:15:12.140]  (主席)祂不會因為我們做初一就做十五
[00:15:12.140 --> 00:15:15.140]  (主席)《浪子回頭》的故事
[00:15:15.140 --> 00:15:18.140]  (主席)其實就是充分地表達出
[00:15:18.140 --> 00:15:22.140]  (主席)父親對小兒子的愛
[00:15:22.140 --> 00:15:25.140]  (主席)小兒子其實在父親的眼裡
[00:15:25.140 --> 00:15:28.140]  (主席)他永遠都是一個寶貝
[00:15:28.140 --> 00:15:30.140]  (主席)所以在這裡
[00:15:30.140 --> 00:15:33.140]  (主席)父與兒女的比喻
[00:15:33.140 --> 00:15:36.140]  (主席)其實就是第十一節
[00:15:36.140 --> 00:15:40.140]  (主席)天和地的比喻的延伸
[00:15:40.140 --> 00:15:43.140]  (主席)其實兩句是非常平衡和對稱
[00:15:43.140 --> 00:15:45.140]  (主席)是完全表達出
[00:15:45.140 --> 00:15:50.140]  (主席)神的慈愛和連戌有多偉大
[00:15:50.140 --> 00:15:53.140]  (主席)這樣其實更加是
[00:15:53.140 --> 00:15:55.140]  (主席)要引起我們注意
[00:15:55.140 --> 00:15:57.140]  (主席)第十二節
[00:15:57.140 --> 00:15:59.140]  (主席)第十二節講到什麼呢?
[00:15:59.140 --> 00:16:02.140]  (主席)這裡講到其實神是更加願意
[00:16:02.140 --> 00:16:06.140]  (主席)那個罪惡離開每一個人
[00:16:06.140 --> 00:16:11.140]  (主席)其實這一節才是傳師的核心所在
[00:16:11.140 --> 00:16:15.140]  (主席)那是不是指到人去獻祭呢?
[00:16:15.140 --> 00:16:17.140]  (主席)可能對當時的人來說
[00:16:17.140 --> 00:16:20.140]  (主席)不是太多人明白的
[00:16:20.140 --> 00:16:25.140]  (主席)我們華人平時都將東和西兩個字
[00:16:25.140 --> 00:16:28.140]  (主席)拉在一起
[00:16:28.140 --> 00:16:31.140]  (主席)正如這些是什麼東西
[00:16:31.140 --> 00:16:36.140]  (主席)但是東離西到底是多遠呢?
[00:16:36.140 --> 00:16:38.140]  (主席)根本上沒有人會知道
[00:16:38.140 --> 00:16:40.140]  (主席)其實這裡就是說
[00:16:40.140 --> 00:16:44.140]  (主席)我們新約的信徒更加能夠明白
[00:16:44.140 --> 00:16:46.140]  (主席)耶穌基督就是那一個
[00:16:46.140 --> 00:16:51.140]  (主席)使到罪和人永遠分隔的受告者
[00:16:51.140 --> 00:16:54.140]  (主席)由祂來擔負人的罪
[00:16:55.140 --> 00:16:57.140]  (主席)神的慈愛和廉恕
[00:16:57.140 --> 00:17:01.140]  (主席)就向人完全顯明出來了
[00:17:01.140 --> 00:17:05.140]  (主席)所以第九到十六節
[00:17:05.140 --> 00:17:09.140]  (主席)其實是私人通過一個對比的手法
[00:17:09.140 --> 00:17:13.140]  (主席)來講出神的怒氣是短暫的
[00:17:13.140 --> 00:17:17.140]  (主席)人的生命也是短暫的
[00:17:17.140 --> 00:17:20.140]  (主席)但是神的慈愛和廉恕
[00:17:20.140 --> 00:17:22.140]  (主席)確是深不可測
[00:17:23.140 --> 00:17:25.140]  (主席)從中更加凸顯出
[00:17:25.140 --> 00:17:27.140]  (主席)神祂是擔負人的罪
[00:17:27.140 --> 00:17:33.140]  (主席)神是值得人們來敬畏祂的
[00:17:33.140 --> 00:17:38.140]  (主席)那到底敬畏神又是什麼意思呢?
[00:17:38.140 --> 00:17:44.140]  (主席)就是因為人認識了神的慈愛和公義
[00:17:44.140 --> 00:17:50.140]  (主席)而整個人能夠降伏在祂面前
[00:17:51.140 --> 00:17:55.140]  (主席)這其實是舊約裡面的一個很重要的教義
[00:17:55.140 --> 00:18:02.140]  (主席)正如伊索寓言的太陽和北風的例子
[00:18:02.140 --> 00:18:07.140]  (主席)慈愛就像太陽那麼溫暖
[00:18:07.140 --> 00:18:12.140]  (主席)很容易使人脫去他的外衣
[00:18:12.140 --> 00:18:17.140]  (主席)但同樣當人們不喜歡穿衣服的時候
[00:18:17.140 --> 00:18:20.140]  (主席)那又如何呢?
[00:18:20.140 --> 00:18:23.140]  (主席)那可能北風更加有作用
[00:18:23.140 --> 00:18:26.140]  (主席)所以在聖經裡面
[00:18:26.140 --> 00:18:31.140]  (主席)講到神祂是似慈父
[00:18:31.140 --> 00:18:34.140]  (主席)另外一方面更加是似烈火
[00:18:34.140 --> 00:18:38.140]  (主席)正如生命記第四章第24節那裡講到
[00:18:38.140 --> 00:18:43.140]  (主席)施人其實就在這裡描寫神的屬性
[00:18:43.140 --> 00:18:45.140]  (主席)再一次提醒我們
[00:18:45.140 --> 00:18:49.140]  (主席)我們要對神的慈愛有正確的認識
[00:18:49.140 --> 00:18:52.140]  (主席)我們要傳一個敬畏祂的心
[00:18:52.140 --> 00:18:54.140]  (主席)那麼好了
[00:18:54.140 --> 00:18:58.140]  (主席)神的慈愛和憐憫是如何去成就的呢?
[00:18:58.140 --> 00:19:02.140]  (主席)我們再來看第17和第22節那裡
[00:19:02.140 --> 00:19:06.140]  (主席)其實一篇大衛的詩
[00:19:06.140 --> 00:19:10.140]  (主席)西向這裡其實是想講些什麼呢?
[00:19:10.140 --> 00:19:14.140]  (主席)我們都知道詩篇一共有五卷
[00:19:14.140 --> 00:19:17.140]  (主席)學者就指出
[00:19:17.140 --> 00:19:22.140]  (主席)其實這五卷是代表大衛王朝的五個階段
[00:19:22.140 --> 00:19:27.140]  (主席)第四卷就是詩篇第90篇到第106篇
[00:19:27.140 --> 00:19:31.140]  (主席)其實是在寫王朝已經滅亡了
[00:19:31.140 --> 00:19:34.140]  (主席)百姓已經被擄了
[00:19:34.140 --> 00:19:37.140]  (主席)所以大衛的詩
