
[00:00:00.000 --> 00:00:01.000]  多謝每位主神
[00:02:31.160 --> 00:02:34.000]  到達我們能夠從言之中學到的東西
[00:02:34.000 --> 00:02:36.960]  我們在主耶穌基督的名字下祈禱
[00:02:36.960 --> 00:02:37.800]  阿們
[00:02:37.800 --> 00:02:39.800]  好
[00:02:39.800 --> 00:02:41.960]  今天和大家一起分享的經文
[00:02:41.960 --> 00:02:45.640]  仍然是來自於加拉太書的
[00:02:45.640 --> 00:02:49.920]  今天我們會去看加拉太書的第四章
[00:02:49.920 --> 00:02:53.680]  從第八節到第十一節
[00:02:53.680 --> 00:02:55.160]  讓我們在開始之前
[00:02:55.160 --> 00:02:57.240]  我先為大家讀出這段經文
[00:02:57.240 --> 00:02:58.160]  不是太長
[00:02:58.160 --> 00:03:01.200]  所以我會先以中文
[00:03:01.200 --> 00:03:05.080]  廣東話和普通話為大家讀出
[00:03:05.080 --> 00:03:06.960]  然後我會為大家讀出
[00:03:06.960 --> 00:03:09.920]  這個New English Translation的版本
[00:03:09.920 --> 00:03:11.400]  好,大家如果有聖經的
[00:03:11.400 --> 00:03:14.640]  我要邀請大家現在一起打開聖經
[00:03:14.640 --> 00:03:20.760]  能夠讓我們一起明白這段聖經的教訓
[00:03:20.760 --> 00:03:22.960]  加拉太書的第四章
[00:03:22.960 --> 00:03:25.680]  第八節至第十一節
[00:03:25.680 --> 00:03:29.360]  「但從前你們不認識上帝的時候
[00:03:29.360 --> 00:03:33.160]  是給那些本來不是神的作奴婦
[00:03:33.160 --> 00:03:36.640]  現在你們雖然認識上帝
[00:03:36.640 --> 00:03:40.040]  更可說是被上帝所認識的
[00:03:40.040 --> 00:03:45.240]  怎麼還要歸回那愚弱無用的小學
[00:03:45.240 --> 00:03:48.280]  情願再給祂作奴婦呢?
[00:03:48.280 --> 00:03:53.560]  你們謹守日子、月份、節期、年份
[00:03:53.560 --> 00:03:55.720]  我為你們害怕
[00:03:55.720 --> 00:04:00.920]  唯恐我在你們身上是枉費了功夫
[00:04:00.920 --> 00:04:05.320]  但從前你們不認識上帝的時候
[00:04:05.320 --> 00:04:09.480]  是給那些本來不是神的作奴婦
[00:04:09.480 --> 00:04:12.680]  現在你們雖然認識上帝
[00:04:12.680 --> 00:04:16.360]  更可說是被上帝所認識的
[00:04:16.360 --> 00:04:21.600]  怎麼還要歸回那愚弱無用的小學
[00:04:21.600 --> 00:04:24.680]  情願再給祂作奴婦呢?
[00:04:24.680 --> 00:04:30.400]  你們謹守日子、月份、節期、年份
[00:04:30.400 --> 00:04:32.520]  我為你們害怕
[00:04:32.520 --> 00:04:38.200]  唯恐我在你們身上是枉費了功夫」
[00:04:38.200 --> 00:04:40.440]  新英文翻譯
[00:04:40.440 --> 00:04:43.640]  從前你們不認識上帝的時候
[00:04:43.640 --> 00:04:49.720]  是給那些本來不是神的作奴婦
[00:04:49.720 --> 00:04:52.800]  現在你們雖然認識上帝
[00:04:52.800 --> 00:04:55.600]  更可說是被上帝所認識的
[00:04:55.600 --> 00:05:02.520]  怎麼還要歸回那愚弱無用的小學
[00:05:02.520 --> 00:05:07.200]  情願再給祂作奴婦呢?
[00:05:07.200 --> 00:05:13.480]  你們謹守日子、月份、節期、年份
[00:05:13.480 --> 00:05:15.480]  我為你們害怕
[00:05:15.480 --> 00:05:21.640]  唯恐我在你們身上是枉費了功夫」
[00:05:21.640 --> 00:05:25.000]  在加拿大書第四章第三節裏
[00:05:25.000 --> 00:05:27.400]  亦是在上一堂講道的時間
[00:05:27.400 --> 00:05:31.920]  我們曾經提及過所謂世俗的小學
[00:05:31.920 --> 00:05:36.360]  來到今天這段聖經又再次講到這些所謂小學
[00:05:36.360 --> 00:05:39.200]  究竟什麼是世俗的小學呢?
[00:05:39.200 --> 00:05:41.800]  一會兒我們會再詳細去講
[00:05:41.800 --> 00:05:45.880]  但是千萬不要被小學這個字眼
[00:05:45.880 --> 00:05:48.720]  扭曲了或者誤導了我們
[00:05:48.720 --> 00:05:51.960]  以為這些微不足道的事情
[00:05:51.960 --> 00:05:55.080]  其實原來這裡所指的小學
[00:05:55.080 --> 00:05:57.480]  它不單影響對我們很深
[00:05:57.480 --> 00:06:03.040]  並且它的數量是非常之多、非常之廣的
[00:06:03.040 --> 00:06:07.160]  因為這些小學原來早在我們很年青
[00:06:07.160 --> 00:06:09.400]  甚至很年幼的時候
[00:06:09.400 --> 00:06:13.240]  已經深入我們每一個人的民心裏面
[00:06:13.240 --> 00:06:16.840]  例如最普遍的我們所聽過的其中一個小學
[00:06:16.840 --> 00:06:20.280]  就是叫做「不知者不罪」
[00:06:20.280 --> 00:06:22.840]  聽上去很容易接受的
[00:06:22.840 --> 00:06:26.240]  因為這些說話是我們從小到大
[00:06:26.240 --> 00:06:29.960]  都已經聽了很久、聽了很多次
[00:06:29.960 --> 00:06:33.400]  這類型的小學甚至有一些
[00:06:33.400 --> 00:06:37.080]  是不同的衍生版本出來的
[00:06:37.080 --> 00:06:40.880]  比如比較傳統的或者廣為人聽過的
[00:06:40.880 --> 00:06:43.360]  就是「小孩子不懂世界」
[00:06:43.360 --> 00:06:45.840]  我還記得我小時候
[00:06:45.840 --> 00:06:48.480]  曾經有一次去掃墓的時候
[00:06:48.480 --> 00:06:54.000]  走路的時候跌倒在那些墓、軟墓之間的地方
[00:06:54.000 --> 00:07:00.040]  我記得我的奶奶她立刻抓住我
[00:07:00.040 --> 00:07:01.920]  然後就說你在哪個位置跌倒
[00:07:01.920 --> 00:07:03.520]  然後要我去到那個墓面前
[00:07:03.520 --> 00:07:05.720]  她就在那裏說這句說話
[00:07:05.720 --> 00:07:08.360]  「小孩子不懂世界」
[00:07:08.360 --> 00:07:12.120]  聖經當中其實有沒有這樣的教導
[00:07:12.120 --> 00:07:16.240]  「不知者不罪」或者「小孩子不懂世界」呢?
[00:07:16.240 --> 00:07:18.840]  原來在聖經裏面給我們看見
[00:07:18.840 --> 00:07:23.240]  聖經是否定這個所謂「不知者不罪」的事情
[00:07:23.240 --> 00:07:25.840]  如果大家還有機會去看回
[00:07:25.840 --> 00:07:29.960]  在利美記的第五章第十七節裏面
[00:07:29.960 --> 00:07:32.160]  或者大家有聖經的可以打開
[00:07:32.160 --> 00:07:33.880]  我讀一次給大家聽
[00:07:33.880 --> 00:07:39.600]  在利美記第五章第十七節裏面是這樣說的
[00:07:39.600 --> 00:07:45.320]  若有人犯罪行了耶和華所吩咐不可行的什麼事
[00:07:45.320 --> 00:07:50.840]  他雖然不知道,還是有罪了
[00:07:50.840 --> 00:07:53.240]  就要擔當他的罪孽
[00:07:53.240 --> 00:07:59.320]  若有人犯罪行了耶和華所吩咐不可行的什麼事
[00:07:59.320 --> 00:08:04.920]  他雖然不知道,還是有罪
[00:08:04.920 --> 00:08:08.600]  就要擔當他的罪孽
[00:08:08.600 --> 00:08:11.440]  在利美記第五章第十七節裏面
[00:08:11.440 --> 00:08:17.440]  如果一個人犯罪而違反任何主人的命令
[00:08:17.440 --> 00:08:20.880]  他必須不被判罪
[00:08:20.880 --> 00:08:24.480]  雖然他當時不知道
[00:08:24.480 --> 00:08:28.240]  但後來意識到他有罪
[00:08:28.240 --> 00:08:34.600]  他就要擔當他的罪孽
[00:08:34.600 --> 00:08:39.520]  聖經一口就否定了「不知者不罪」
[00:08:39.520 --> 00:08:45.840]  這個我們聽了很多年的世俗小學
[00:08:45.840 --> 00:08:47.880]  其實世俗小學有很多版本
[00:08:47.880 --> 00:08:53.000]  不只是我們聽的幾句簡單的諺語
[00:08:53.000 --> 00:08:56.880]  或者俗語,或者一些所謂的警世名言
[00:08:56.880 --> 00:09:00.480]  其實有很多不同的實際有行動的
[00:09:00.480 --> 00:09:02.160]  是衍生了出來的
[00:09:02.160 --> 00:09:06.520]  如行河沙數,甚至於天上的繁星之多
[00:09:06.520 --> 00:09:08.280]  而這個最大的問題就是
[00:09:08.280 --> 00:09:11.160]  這些東西看起來好像很微小
[00:09:11.160 --> 00:09:13.000]  好像微不足道
[00:09:13.000 --> 00:09:15.760]  一些很簡單的事情
[00:09:15.760 --> 00:09:19.400]  但因為它們已經深入地牢牢的
[00:09:19.400 --> 00:09:23.280]  捆鎖在我們的腦袋裏面
[00:09:23.280 --> 00:09:24.840]  使得我們的心思意念
[00:09:24.840 --> 00:09:28.240]  覺得這些所說的話都很對
[00:09:28.240 --> 00:09:32.160]  於是乎,如果當有人利用這一類型的
[00:09:32.160 --> 00:09:34.840]  世上的小學
[00:09:34.840 --> 00:09:40.160]  嘗試將它混在基督的教導裏面
[00:09:40.160 --> 00:09:43.600]  並且直接的講解出來的時候
[00:09:43.600 --> 00:09:46.520]  信徒就不容易察覺到
[00:09:46.520 --> 00:09:48.520]  這些世俗的小學
[00:09:48.520 --> 00:09:54.160]  原來不知不覺地在蠶食他們的屬靈生命
[00:09:54.160 --> 00:09:57.240]  甚至有很多傳道人,甚至有很多基督徒
[00:09:57.240 --> 00:09:59.600]  以為這些小學甚至是一個
[00:09:59.600 --> 00:10:01.440]  很合乎聖經的教導
[00:10:01.440 --> 00:10:04.480]  當然如果你們問他,他當然會說是
[00:10:04.480 --> 00:10:07.480]  但是你如果問他的聖經基礎在哪裏的時候
[00:10:07.480 --> 00:10:10.280]  他就回答不出來了
[00:10:10.280 --> 00:10:14.200]  聖經有很多的這些小學
[00:10:14.200 --> 00:10:16.080]  都是被否定了的
[00:10:16.080 --> 00:10:19.200]  問題就是我們有沒有很小心的去
[00:10:19.200 --> 00:10:21.480]  每一個這些小學都留心
[00:10:21.480 --> 00:10:23.960]  它所帶來的那種蠶食性
[00:10:23.960 --> 00:10:27.080]  如何在傷害我們的屬靈生命
[00:10:27.080 --> 00:10:30.200]  所以,今天我所看的這段經文
[00:10:30.200 --> 00:10:31.960]  有一個講題的,就是
[00:10:31.960 --> 00:10:35.760]  信耶穌不是基於一個宗教性質
[00:10:35.760 --> 00:10:38.400]  而去相信的活動
[00:10:38.400 --> 00:10:43.360]  信耶穌不是一個純粹為了宗教而
[00:10:43.360 --> 00:10:45.840]  活動的一件事情
[00:10:45.840 --> 00:10:50.160]  因為如果是這樣的話,我們很容易就掉入了
[00:10:50.160 --> 00:10:53.240]  這些屬靈的陷阱當中
[00:10:53.240 --> 00:10:57.400]  另一個最普遍我們經常在教會聽見的就是說
[00:10:57.400 --> 00:11:01.360]  我們要信服在上的掌權者
[00:11:01.360 --> 00:11:04.040]  今天有很多的教會的牧者
[00:11:04.040 --> 00:11:06.320]  經常用這句話出來說
[00:11:06.320 --> 00:11:09.560]  所以,甚至可能有些掌權的人
[00:11:09.560 --> 00:11:13.480]  他們是完全做的事情是違背真理的
[00:11:13.480 --> 00:11:16.000]  但是他仍然就說,聖經這樣說
[00:11:16.000 --> 00:11:20.760]  要信服在上面的掌權的
[00:11:20.760 --> 00:11:22.720]  他甚至引經據典
[00:11:22.720 --> 00:11:25.240]  比如他引用羅馬書所說的
[00:11:25.240 --> 00:11:27.120]  在第十三章一節
[00:11:27.120 --> 00:11:32.600]  「在上有權柄的人,人人都當信服他
[00:11:32.600 --> 00:11:36.000]  因為沒有權柄不是出於上帝的
[00:11:36.000 --> 00:11:38.680]  凡掌權的都是神所吩咐的」
[00:11:38.680 --> 00:11:43.040]  又或者他們引用提多書的三章第一節
[00:11:43.040 --> 00:11:45.240]  Titus, Chapter 3, Verse 1
[00:11:45.240 --> 00:11:47.800]  就說「你要提醒眾人
[00:11:47.800 --> 00:11:53.000]  叫他們信服作官的、掌權的、遵他的命
[00:11:53.000 --> 00:11:56.560]  預備行各樣的善事」
[00:11:56.560 --> 00:11:59.320]  很多時候我們都聽到這些
[00:11:59.320 --> 00:12:03.440]  牧者或者傳道甚至基督徒的領袖
[00:12:03.440 --> 00:12:05.440]  都很喜歡引用這句聖經
[00:12:05.440 --> 00:12:07.440]  去告訴基督徒
[00:12:07.440 --> 00:12:09.960]  「於是乎在上逢親掌權的
[00:12:09.960 --> 00:12:12.760]  無論他有多矛盾也好,多錯也好
[00:12:12.760 --> 00:12:14.480]  他說的話你都一樣要做」
[00:12:14.480 --> 00:12:16.760]  因為他說的就好像差不多
[00:12:16.760 --> 00:12:17.920]  用這段聖經
[00:12:17.920 --> 00:12:20.960]  他等同上帝所說的話一樣
[00:12:20.960 --> 00:12:26.080]  但是其實當我們仔細去看這些經文
[00:12:26.080 --> 00:12:27.200]  不論如何
[00:12:27.200 --> 00:12:30.120]  他有一個上文下理去展釋
[00:12:30.120 --> 00:12:31.440]  告訴我們知道
[00:12:31.440 --> 00:12:34.600]  其實在什麼情況之下
[00:12:34.600 --> 00:12:39.920]  這個信服掌權者的教導才是生效
[00:12:39.920 --> 00:12:41.920]  所以在聖經裏面
[00:12:41.920 --> 00:12:44.240]  其實有很多這些教導
[00:12:44.240 --> 00:12:46.320]  其實是要指出我們今天
[00:12:46.320 --> 00:12:48.520]  在世上的這些小學
[00:12:48.520 --> 00:12:52.000]  其實是有基本本身上的問題
[00:12:52.000 --> 00:12:55.480]  而且它的運用其實是要很小心
[00:12:55.480 --> 00:12:56.640]  但是很可惜的就是
[00:12:56.640 --> 00:12:59.600]  今天很多的教會的信徒
[00:12:59.600 --> 00:13:02.240]  不但對聖經不熟悉
[00:13:02.240 --> 00:13:06.080]  他反而對這些世上的小學非常熟悉
[00:13:06.080 --> 00:13:09.320]  於是乎很容易斷章取義
[00:13:09.320 --> 00:13:11.280]  或者甚至拿了它出來
[00:13:11.280 --> 00:13:13.720]  去成為這些運用這些說話
[00:13:13.720 --> 00:13:18.080]  去鞏固自己權勢的人的一些說法
[00:13:18.080 --> 00:13:19.720]  或者論據
[00:13:19.720 --> 00:13:21.480]  而在這些情況之下
[00:13:21.480 --> 00:13:25.360]  基督徒就很容易陷入這些屬靈的陷阱裏面
[00:13:25.360 --> 00:13:28.720]  仍然以為自己很了不起
[00:13:28.720 --> 00:13:31.120]  對上主非常忠信
[00:13:31.120 --> 00:13:34.840]  在今天我們所看的這幾節的經文
[00:13:34.840 --> 00:13:36.840]  《迦太書》的第四章
[00:13:36.840 --> 00:13:38.440]  從第八節至十一節
[00:13:38.440 --> 00:13:43.800]  其實是在經過第八節至第二十節的頭一部分
[00:13:43.800 --> 00:13:47.720]  在這部分裏面讓我們首先要去明白到
[00:13:47.720 --> 00:13:51.960]  原來有很多這些世上的小學在蠶食著我們
[00:13:51.960 --> 00:13:54.680]  我們自己有沒有很留心
[00:13:54.680 --> 00:13:58.600]  去辨認到這些小學
[00:13:58.600 --> 00:14:01.960]  其實在影響著我們呢?
[00:14:01.960 --> 00:14:05.560]  而保羅亦都藉著在這裏這段經文
[00:14:05.560 --> 00:14:10.440]  去幫助加拉太教會的信徒
[00:14:10.440 --> 00:14:13.440]  希望他們不單止知道怎樣
[00:14:13.440 --> 00:14:17.120]  從這個已經踩入屬靈的陷阱裏面
[00:14:17.120 --> 00:14:19.000]  能夠走出來
[00:14:19.000 --> 00:14:22.600]  並且讓他們當走回正軌之後
[00:14:22.600 --> 00:14:30.960]  能夠有一種抗拒所謂世俗小學的免疫能力
[00:14:30.960 --> 00:14:34.360]  今天我們說免疫能力應該不會太困難了解
[00:14:34.360 --> 00:14:36.560]  因為現在全世界的人都希望
[00:14:36.560 --> 00:14:39.120]  能夠找到這個武漢肺炎
[00:14:39.120 --> 00:14:44.640]  COVID-19的免疫能力的疫苗出來
[00:14:44.640 --> 00:14:46.640]  但是這個都是短暫的事情
[00:14:46.640 --> 00:14:49.560]  因為現在我們所知道這些疫苗所出來的
[00:14:49.560 --> 00:14:52.800]  都是一個很短暫的幾個月的抵抗能力
[00:14:52.800 --> 00:14:55.760]  但是屬靈的免疫能力
[00:14:55.760 --> 00:15:00.080]  正正就是保羅希望加拉太教會
[00:15:00.080 --> 00:15:02.320]  他們雖然現在已經走錯路了
[00:15:02.320 --> 00:15:03.800]  走歪路了
[00:15:03.800 --> 00:15:06.560]  但是保羅不單止要他們走出來
[00:15:06.560 --> 00:15:08.640]  走回正軌
[00:15:08.640 --> 00:15:12.280]  並且要讓他們增強他們的免疫能力
[00:15:12.280 --> 00:15:16.680]  因為他經歷過這一場屬靈的掙扎
[00:15:16.680 --> 00:15:19.560]  所以一個信徒去成長起來
[00:15:19.560 --> 00:15:22.120]  有掙扎是一件好事來的
[00:15:22.120 --> 00:15:26.040]  而這些掙扎也使得我們那個屬靈的免疫力
[00:15:26.040 --> 00:15:27.720]  會不住的提高
[00:15:27.720 --> 00:15:29.560]  好了,那就讓我們事不宜遲
[00:15:29.560 --> 00:15:33.520]  我們回去看看這段聖經裡面所說的是什麼
[00:15:33.520 --> 00:15:36.360]  我們分為三個部分一起去看
[00:15:36.360 --> 00:15:37.760]  第一部分
[00:15:37.760 --> 00:15:41.920]  就是從第四章的第八節至第九節
[00:15:41.920 --> 00:15:47.160]  我們會看一個題目叫做「基督徒不吃回喉草的事實」
[00:15:47.160 --> 00:15:51.840]  Christians do not need to turn back to their fallacies
[00:15:51.840 --> 00:15:54.240]  我們再看看這兩節經文說什麼
[00:15:54.240 --> 00:15:56.920]  我再讀一下給大家聽
[00:15:56.920 --> 00:15:59.200]  第八和第九節
[00:15:59.200 --> 00:16:02.600]  「但從前你們不認識上帝的時候
[00:16:02.600 --> 00:16:06.360]  使給那些本來不是神的作奴僕
[00:16:06.360 --> 00:16:09.560]  現在你們既然認識上帝
[00:16:09.560 --> 00:16:12.880]  更可說是被上帝所認識的
[00:16:12.880 --> 00:16:17.520]  怎麼還要歸回那愚弱無用的小學
[00:16:17.520 --> 00:16:21.080]  情願再給他作奴僕呢?
[00:16:21.080 --> 00:16:24.800]  但從前你們不認識上帝的時候
[00:16:24.800 --> 00:16:28.920]  使給那些本來不是神的作奴僕
[00:16:28.920 --> 00:16:32.240]  現在你們既然認識上帝
[00:16:32.240 --> 00:16:35.320]  更可說是被上帝所認識的
[00:16:35.320 --> 00:16:40.360]  怎麼還要歸回那愚弱無用的小學
[00:16:40.360 --> 00:16:43.080]  情願再給他作奴僕呢?
[00:16:43.080 --> 00:16:46.080]  Formally, when you did not know God,
[00:16:46.080 --> 00:16:52.760]  you were enslaved to beings that by nature are not gods at all.
[00:16:52.760 --> 00:16:55.800]  But now that you have come to know God,
[00:16:55.800 --> 00:16:58.400]  or rather to be known by God,
[00:16:58.400 --> 00:17:04.520]  how can you turn back again to the weak and worthless basic forces?
[00:17:04.520 --> 00:17:09.960]  Do you want to be enslaved to them all over again?
[00:17:09.960 --> 00:17:12.800]  在這兩節經文裏
[00:17:12.800 --> 00:17:16.960]  我很希望大家留意到三個特點
[00:17:16.960 --> 00:17:18.960]  在文字上
[00:17:18.960 --> 00:17:20.360]  第一個特點就是
[00:17:20.360 --> 00:17:22.440]  在這兩節經文裏
[00:17:22.440 --> 00:17:27.720]  保羅重複地用了兩個同義詞
[00:17:27.720 --> 00:17:34.040]  去引起信徒能夠有一個準確的反省
[00:17:34.040 --> 00:17:36.280]  這個詞是什麼?
[00:17:36.280 --> 00:17:39.240]  就是在這段聖經所說的
[00:17:39.240 --> 00:17:42.480]  「返回去」和「再次」
[00:17:42.480 --> 00:17:47.120]  在第八節裏我們可以看到
[00:17:47.120 --> 00:17:48.880]  保羅在這裏先說了
[00:17:48.880 --> 00:17:52.440]  你們以前不認識上帝的時候
[00:17:52.440 --> 00:17:56.280]  是給那些本來不是神的作奴僕
[00:17:56.280 --> 00:17:58.280]  在這裏保羅說了一個情況
[00:17:58.280 --> 00:18:02.960]  以前你們不認識上帝的時候
[00:18:02.960 --> 00:18:07.920]  你就隨著其他那些以為是神的神
[00:18:07.920 --> 00:18:09.280]  其實他們根本不是神
[00:18:09.280 --> 00:18:11.280]  你就去服侍他們
[00:18:11.280 --> 00:18:13.880]  但是保羅在這裏說了什麼?
[00:18:13.880 --> 00:18:16.640]  他說現在你們既然認識了上帝
[00:18:16.640 --> 00:18:18.840]  剛剛才被神所認識
[00:18:18.840 --> 00:18:21.880]  但是為什麼要返回去呢?
[00:18:21.880 --> 00:18:23.040]  第一次講到
[00:18:23.040 --> 00:18:26.720]  為什麼要返回那個沒有用的小學裏面?
[00:18:26.720 --> 00:18:27.760]  而且不單止
[00:18:27.760 --> 00:18:30.800]  還情願再給他作奴僕
[00:18:30.800 --> 00:18:38.120]  畫本用了「回」的意思和情願的意思
[00:18:38.120 --> 00:18:43.880]  但是原來在原本的希臘文的版本裏面
[00:18:43.880 --> 00:18:44.800]  告訴我們
[00:18:44.800 --> 00:18:47.440]  這個分別保羅用了兩個字眼
[00:18:47.440 --> 00:18:52.160]  叫做「返回」和「再次」
[00:18:52.160 --> 00:18:54.960]  「再次」亦是說「再次」
[00:18:54.960 --> 00:18:59.040]  並且怎樣在最後「情願再給」這裏
[00:18:59.040 --> 00:19:01.400]  連續把這兩個字
[00:19:01.400 --> 00:19:03.560]  「返回」和「再次」
[00:19:03.560 --> 00:19:06.360]  這兩個字一併使用
[00:19:06.360 --> 00:19:07.240]  簡單來說
[00:19:07.240 --> 00:19:10.160]  在簡單的短短兩節的經文裏面
[00:19:10.160 --> 00:19:16.920]  保羅重地提醒加拉太教會的信徒
[00:19:16.920 --> 00:19:22.480]  為什麼你要返回呢?
[00:19:22.480 --> 00:19:23.560]  換句話來說
[00:19:23.560 --> 00:19:24.840]  其實保羅的意思就是
[00:19:24.840 --> 00:19:28.080]  你根本不需要返回
[00:19:28.080 --> 00:19:29.640]  為什麼不需要?
[00:19:29.640 --> 00:19:33.360]  因為現在你已經認識了上帝
[00:19:33.360 --> 00:19:38.520]  並且你可以讓上帝不斷去認識你
[00:19:38.520 --> 00:19:42.600]  所以第二個在這裏我們所看的重要的字眼
[00:19:42.600 --> 00:19:46.760]  不是剛才說重複「返回」或者「再次」這麼簡單
[00:19:46.760 --> 00:19:47.720]  這兩個同義詞
[00:19:47.720 --> 00:19:49.080]  第二個同義詞
[00:19:49.080 --> 00:19:51.960]  在這裏又用了兩個字眼
[00:19:51.960 --> 00:19:52.840]  就是說什麼?
[00:19:52.840 --> 00:19:54.360]  就是說「認識」
[00:19:54.360 --> 00:19:56.320]  在第八節裏面一開始就說
[00:19:56.320 --> 00:20:00.800]  「但從前你們不認識神的時候」
[00:20:00.800 --> 00:20:05.600]  這個「認識」在原文聖經裏面就用了「eude」
[00:20:05.600 --> 00:20:06.640]  「eude」這個字眼
[00:20:06.640 --> 00:20:07.800]  「認識」
[00:20:07.800 --> 00:20:12.400]  一個對一些學識或者資料的了解
[00:20:12.400 --> 00:20:14.880]  或者收到他的資訊
[00:20:14.880 --> 00:20:18.120]  但是保羅不只是用這個「認識」這麼簡單
[00:20:18.120 --> 00:20:19.280]  來到第九節
[00:20:19.280 --> 00:20:20.000]  保羅再說
[00:20:20.000 --> 00:20:23.040]  「現在你們既然認識上帝
[00:20:23.040 --> 00:20:26.200]  更可說是被神所認識的」
[00:20:26.200 --> 00:20:31.080]  保羅用的「認識」兩個字眼連續一起用
[00:20:31.080 --> 00:20:32.560]  就轉用了另一個字眼
[00:20:32.560 --> 00:20:34.960]  就是「Gnosco」
[00:20:34.960 --> 00:20:38.000]  「Gnosco」這個字眼
[00:20:38.000 --> 00:20:41.520]  和之前第八節所用的「eude」
[00:20:41.520 --> 00:20:43.680]  同樣都叫做「認識」
[00:20:43.680 --> 00:20:45.400]  好像同義詞一樣
[00:20:45.400 --> 00:20:47.040]  但是前者剛才我已經說過
[00:20:47.040 --> 00:20:51.680]  「eude」只不過是說對一些資料或者情況的理解
[00:20:51.680 --> 00:20:54.880]  但是「Gnosco」這個字眼就很不同了
[00:20:54.880 --> 00:21:00.880]  因為這個字眼是指到一種非常親密的關係
[00:21:00.880 --> 00:21:05.720]  牧師,你怎麼知道這個字眼指到一個非常親密的關係呢?
[00:21:05.720 --> 00:21:08.880]  因為這個字眼原來當我們參考
[00:21:08.880 --> 00:21:10.720]  這個七十四譯本
