
[00:00:00.000 --> 00:00:01.500]  不知大家還記不記得
[00:07:55.500 --> 00:08:00.500]  一路一路用這樣的方法去纏擾對方
[00:08:00.500 --> 00:08:07.500]  這種人可能當時心靈會脆弱
[00:08:07.500 --> 00:08:09.500]  可能是經歷一些不開心的事情
[00:08:09.500 --> 00:08:11.500]  可能是經歷過拒絕
[00:08:11.500 --> 00:08:13.500]  可能是經歷過一些挫折
[00:08:13.500 --> 00:08:17.500]  以致他這個時候比任何人都敏感
[00:08:17.500 --> 00:08:19.500]  無論聽到什麼話的時候
[00:08:19.500 --> 00:08:22.500]  都覺得好像別人在責怪自己
[00:08:22.500 --> 00:08:24.500]  很容易對號入座
[00:08:24.500 --> 00:08:26.500]  很容易覺得這些事都是衝著我來的
[00:08:26.500 --> 00:08:27.500]  甚至別人安慰你
[00:08:27.500 --> 00:08:29.500]  都覺得是在諷刺你這樣的情況
[00:08:29.500 --> 00:08:33.500]  這是一種玻璃心的心態
[00:08:33.500 --> 00:08:37.500]  我們以前就講容易受傷的人
[00:08:37.500 --> 00:08:40.500]  有首歌叫做容易受傷的女人
[00:08:40.500 --> 00:08:41.500]  我們說不是女人
[00:08:41.500 --> 00:08:43.500]  容易受傷的男人
[00:08:43.500 --> 00:08:45.500]  我們經常都講我們自己都會這樣的
[00:08:45.500 --> 00:08:47.500]  現在就講玻璃心
[00:08:47.500 --> 00:08:52.500]  當時我們在人際關係裡緊張的時候
[00:08:52.500 --> 00:08:57.500]  往往都會覺得自己是受傷的那個
[00:08:57.500 --> 00:08:59.500]  其實我上兩次都會講
[00:08:59.500 --> 00:09:06.500]  其實在人際關係裡互相彼此都在越演越烈
[00:09:06.500 --> 00:09:08.500]  如果在這個鬥爭不能夠平息的時候
[00:09:08.500 --> 00:09:11.500]  其實大家都在互相傷害對方
[00:09:11.500 --> 00:09:14.500]  但永遠都覺得自己最受傷的那個
[00:09:14.500 --> 00:09:17.500]  就要為自己平反一些冤情在裡面
[00:09:17.500 --> 00:09:19.500]  就好像寡婦裡面
[00:09:19.500 --> 00:09:24.500]  她都是遇到一些外面有對頭人給她的傷害
[00:09:24.500 --> 00:09:26.500]  都是敵人
[00:09:26.500 --> 00:09:27.500]  她要伸冤
[00:09:27.500 --> 00:09:29.500]  她要尋求一個公道
[00:09:29.500 --> 00:09:31.500]  尋求一個平反
[00:09:31.500 --> 00:09:35.500]  當然她一定要找一個法官
[00:09:35.500 --> 00:09:41.500]  能夠去排解了內心所受到的委屈
[00:09:41.500 --> 00:09:44.500]  這個都是人之常情
[00:09:44.500 --> 00:09:48.500]  這個都是我們看到今天都會經常發生
[00:09:48.500 --> 00:09:55.500]  不過你會看到一些比較纏繞不休的人
[00:09:55.500 --> 00:09:57.500]  一路咬住不放
[00:09:57.500 --> 00:10:00.500]  或者一路一定要追回一些公道
[00:10:00.500 --> 00:10:03.500]  有時候可能是小小的事情
[00:10:03.500 --> 00:10:06.500]  但是搞出很多的問題
[00:10:06.500 --> 00:10:08.500]  有時候都會看到的
[00:10:08.500 --> 00:10:11.500]  特別我有時候坐巴士的時候
[00:10:11.500 --> 00:10:15.500]  為了入多一元兩元
[00:10:15.500 --> 00:10:19.500]  或者巴士關了門
[00:10:19.500 --> 00:10:20.500]  沒有馬上開給你
[00:10:20.500 --> 00:10:21.500]  開回給你
[00:10:21.500 --> 00:10:22.500]  又不停罵司機
[00:10:22.500 --> 00:10:25.500]  一直罵到下車為止
[00:10:25.500 --> 00:10:28.500]  真的其實就是眼是放不下
[00:10:28.500 --> 00:10:29.500]  很纏繞的
[00:10:29.500 --> 00:10:32.500]  搞到車的人都很不開心
[00:10:32.500 --> 00:10:38.500]  有時候我們想想都可能會這樣的
[00:10:38.500 --> 00:10:41.500]  我們進入這個故事裡面
[00:10:41.500 --> 00:10:46.500]  接著發生什麼事情呢
[00:10:46.500 --> 00:10:53.500]  終於這個婦人都是靠著她這個死纏爛打的精神
[00:10:53.500 --> 00:10:56.500]  天天去找這個官
[00:10:56.500 --> 00:10:58.500]  天天去纏繞她
[00:10:58.500 --> 00:11:00.500]  搞到她都很煩
[00:11:00.500 --> 00:11:02.500]  終於這個官都怎樣呢
[00:11:02.500 --> 00:11:04.500]  都受理了
[00:11:04.500 --> 00:11:07.500]  在第四第五節的官自己心裡面說
[00:11:07.500 --> 00:11:08.500]  我雖然懼怕神
[00:11:08.500 --> 00:11:10.500]  仍不尊重人
[00:11:10.500 --> 00:11:13.500]  但是因為這個寡婦實在太煩擾我了
[00:11:13.500 --> 00:11:16.500]  我就和她伸冤和她立案
[00:11:16.500 --> 00:11:18.500]  免得她繼續纏繞我
[00:11:18.500 --> 00:11:20.500]  有些聖經的意思就是
[00:11:20.500 --> 00:11:23.500]  免得她來打我一身這樣的情況
[00:11:23.500 --> 00:11:30.500]  一個有冤無路訴的人
[00:11:30.500 --> 00:11:34.500]  遇上一個不義的官
[00:11:34.500 --> 00:11:37.500]  這個都很特別
[00:11:37.500 --> 00:11:39.500]  耶穌說的這個比喻
[00:11:39.500 --> 00:11:43.500]  提到我們會遇上這樣的情況
[00:11:43.500 --> 00:11:46.500]  但其實在這個比喻的背景裡面
[00:11:46.500 --> 00:11:48.500]  如果在猶太人的背景裡面
[00:11:48.500 --> 00:11:50.500]  他們遇到這樣的情況是不會報官的
[00:11:50.500 --> 00:11:53.500]  根本他們不是在法庭的情況裡面
[00:11:53.500 --> 00:11:56.500]  因為他們這個顯然不是猶太人的官
[00:11:56.500 --> 00:12:01.500]  因為猶太人這些一般的紛爭的事情
[00:12:01.500 --> 00:12:04.500]  都是帶到長老的面前去處理
[00:12:04.500 --> 00:12:06.500]  不是去到法院裡面
[00:12:06.500 --> 00:12:11.500]  可能其實我們都不是很常常遇到這樣的情景
[00:12:11.500 --> 00:12:15.500]  甚至當時的聽眾都未必遇到這樣的情景
[00:12:15.500 --> 00:12:18.500]  但是當我們去想這個不義的官的時候
[00:12:18.500 --> 00:12:23.500]  究竟比喻裡面是指什麼人呢?
[00:12:23.500 --> 00:12:26.500]  實際我們在我們今天的生活裡面
[00:12:26.500 --> 00:12:30.500]  我相信都不多人上過法庭
[00:12:30.500 --> 00:12:33.500]  或者你是一個控告的人
[00:12:33.500 --> 00:12:36.500]  或者你是一個被告等等
[00:12:36.500 --> 00:12:38.500]  不多這樣的機會
[00:12:38.500 --> 00:12:40.500]  我自己都沒有上過法庭
[00:12:40.500 --> 00:12:44.500]  沒有參與過這樣的角色裡面
[00:12:44.500 --> 00:12:51.500]  所以其實都很少去感同身受這樣的情況
[00:12:51.500 --> 00:12:54.500]  但是比喻當我剛才說
[00:12:54.500 --> 00:12:57.500]  當我放回我們內心裡面的時候
[00:12:57.500 --> 00:12:59.500]  放回我們內心的時候
[00:12:59.500 --> 00:13:04.500]  究竟這個不義的官是在比喻什麼呢?
[00:13:04.500 --> 00:13:05.500]  是在比喻什麼呢?
[00:13:05.500 --> 00:13:11.500]  是在比喻什麼人呢?
[00:13:11.500 --> 00:13:15.500]  會不會你想這是不是神呢?
[00:13:15.500 --> 00:13:20.500]  大家覺得會不會是神呢?
[00:13:20.500 --> 00:13:22.500]  但是如果你想神的時候
[00:13:22.500 --> 00:13:24.500]  你還要加一句不義的神
[00:13:24.500 --> 00:13:26.500]  不義的官
[00:13:26.500 --> 00:13:28.500]  那是不是不義的神呢?
[00:13:28.500 --> 00:13:29.500]  那會不會是呢?
[00:13:29.500 --> 00:13:30.500]  不會是吧
[00:13:30.500 --> 00:13:32.500]  你覺得神不會是不義的
[00:13:32.500 --> 00:13:33.500]  神是什麼呢?
[00:13:33.500 --> 00:13:34.500]  公義的嘛
[00:13:34.500 --> 00:13:35.500]  公道的嘛
[00:13:35.500 --> 00:13:41.500]  祂好像這個官一樣有利益我才會為你伸冤
[00:13:41.500 --> 00:13:43.500]  如果你沒有好處我不會的
[00:13:43.500 --> 00:13:45.500]  除非你煩到我不能再避開
[00:13:45.500 --> 00:13:46.500]  我才會這樣
[00:13:46.500 --> 00:13:47.500]  不是這樣的嘛
[00:13:47.500 --> 00:13:51.500]  神是會將我們的好處先擺的
[00:13:51.500 --> 00:13:54.500]  神會自己看到那個需要
[00:13:54.500 --> 00:13:57.500]  那究竟不義的官是誰呢?
[00:13:57.500 --> 00:13:59.500]  是不是代表神呢?
[00:13:59.500 --> 00:14:03.500]  當我們進入內心世界去想的時候
[00:14:03.500 --> 00:14:07.500]  你自己有沒有曾經
[00:14:07.500 --> 00:14:10.500]  好像做過一些法官的角色?
[00:14:10.500 --> 00:14:12.500]  做過一些警察的角色?
[00:14:12.500 --> 00:14:14.500]  有沒有?
[00:14:14.500 --> 00:14:15.500]  我們就會的
[00:14:15.500 --> 00:14:19.500]  我們有時都會自己去衡量一些事情
[00:14:19.500 --> 00:14:21.500]  或者批評某些人
[00:14:21.500 --> 00:14:24.500]  或者對某些事情我們有些看法
[00:14:24.500 --> 00:14:28.500]  我們有時都會自己好像法官一樣
[00:14:28.500 --> 00:14:29.500]  去衡量一件事
[00:14:29.500 --> 00:14:31.500]  去衡量另一件事
[00:14:31.500 --> 00:14:34.500]  衡量一個人或者其他人
[00:14:34.500 --> 00:14:35.500]  甚至我們怎樣呢?
[00:14:35.500 --> 00:14:37.500]  衡量我們自己都會的
[00:14:37.500 --> 00:14:40.500]  我們有這樣的情況在裡面
[00:14:40.500 --> 00:14:44.500]  所以當我們受到委屈的時候
[00:14:44.500 --> 00:14:46.500]  那時我們會怎樣呢?
[00:14:46.500 --> 00:14:48.500]  很快就會想到
[00:14:48.500 --> 00:14:52.500]  一個本能的想法
[00:14:52.500 --> 00:14:54.500]  就是我要報復
[00:14:54.500 --> 00:14:56.500]  我要去反抗
[00:14:56.500 --> 00:14:58.500]  但是想著想著的時候
[00:14:58.500 --> 00:15:00.500]  內心有很多掙扎在裡面
[00:15:00.500 --> 00:15:01.500]  因為為什麼呢?
[00:15:01.500 --> 00:15:05.500]  你內心裡面就好像有一個法官在裡面
[00:15:05.500 --> 00:15:07.500]  他就會規限著你
[00:15:07.500 --> 00:15:09.500]  你不可以這樣做的
[00:15:09.500 --> 00:15:12.500]  你不可以這麼衝動的
[00:15:12.500 --> 00:15:17.500]  你不可以做一些不好的事情
[00:15:17.500 --> 00:15:20.500]  他在批判我們的想法
[00:15:20.500 --> 00:15:22.500]  批判我們的那種衝動
[00:15:22.500 --> 00:15:24.500]  會不會這樣的情況?
[00:15:24.500 --> 00:15:25.500]  應該會吧
[00:15:25.500 --> 00:15:26.500]  我們都會
[00:15:26.500 --> 00:15:28.500]  有時我們都會這樣的情況
[00:15:28.500 --> 00:15:30.500]  好像內心的法官在裡面
[00:15:30.500 --> 00:15:32.500]  有一個規範
[00:15:32.500 --> 00:15:34.500]  但這個規範就帶來
[00:15:34.500 --> 00:15:37.500]  我們本能的想法有些掙扎
[00:15:37.500 --> 00:15:39.500]  為什麼又不行?又不行
[00:15:39.500 --> 00:15:42.500]  覺得自己有很多糾纏
[00:15:42.500 --> 00:15:44.500]  變成內心裡面
[00:15:44.500 --> 00:15:47.500]  這個比喻就進入內心裡面的糾纏
[00:15:47.500 --> 00:15:49.500]  糾纏不休
[00:15:49.500 --> 00:15:51.500]  當然我剛才所說的
[00:15:51.500 --> 00:15:55.500]  可能都採用了今天心理學的想法
[00:15:55.500 --> 00:15:57.500]  這個所謂法官
[00:15:57.500 --> 00:16:00.500]  就是我們心理學裡面所說的超我
[00:16:00.500 --> 00:16:02.500]  社會的我
[00:16:02.500 --> 00:16:04.500]  如果在精神動力學派裡面
[00:16:04.500 --> 00:16:07.500]  就說到人格有三個的我
[00:16:07.500 --> 00:16:09.500]  可能大家都聽過
[00:16:09.500 --> 00:16:12.500]  不一定唯獨心理學都聽過
[00:16:12.500 --> 00:16:13.500]  一個叫本我
[00:16:13.500 --> 00:16:15.500]  一個叫自我
[00:16:15.500 --> 00:16:17.500]  一個叫超我
[00:16:17.500 --> 00:16:18.500]  不知道大家有沒有聽過
[00:16:18.500 --> 00:16:21.500]  本我就是一個本能的我
[00:16:21.500 --> 00:16:24.500]  本能的我就是最基本的
[00:16:24.500 --> 00:16:27.500]  吃東西、飢餓
[00:16:27.500 --> 00:16:31.500]  或者有一種侵略性的行為
[00:16:31.500 --> 00:16:33.500]  這個本我
[00:16:33.500 --> 00:16:35.500]  我想用一個比喻
[00:16:35.500 --> 00:16:37.500]  比較容易去理解
[00:16:37.500 --> 00:16:41.500]  都是我自己的一些經歷
[00:16:41.500 --> 00:16:44.500]  我也說一下那些本我
[00:16:44.500 --> 00:16:46.500]  不是那麼好的衝動
[00:16:46.500 --> 00:16:49.500]  我記得小時候
[00:16:49.500 --> 00:16:52.500]  應該說是初中的時候
[00:16:52.500 --> 00:16:57.500]  打完球就去更衣室
[00:16:57.500 --> 00:17:00.500]  球場更衣室換衣服等等
[00:17:00.500 --> 00:17:03.500]  看到一雙很心儀的球鞋
[00:17:03.500 --> 00:17:05.500]  放在那裡
[00:17:05.500 --> 00:17:06.500]  放在那裡
[00:17:06.500 --> 00:17:07.500]  心裡面就覺得
[00:17:07.500 --> 00:17:10.500]  現在我馬上放在我的袋子裡就好了
[00:17:10.500 --> 00:17:12.500]  變成我自己了
[00:17:12.500 --> 00:17:13.500]  周圍沒有人
[00:17:13.500 --> 00:17:14.500]  那些人可能在洗澡
[00:17:14.500 --> 00:17:15.500]  可能在外面打球
[00:17:15.500 --> 00:17:16.500]  忘記拿了
[00:17:16.500 --> 00:17:18.500]  有這樣的衝動在裡面
[00:17:18.500 --> 00:17:20.500]  這個就是一個本我
[00:17:20.500 --> 00:17:22.500]  很想照為己有
[00:17:22.500 --> 00:17:24.500]  很想拿了它
[00:17:24.500 --> 00:17:27.500]  這個思想是出現了
[00:17:27.500 --> 00:17:28.500]  是出現了
[00:17:28.500 --> 00:17:29.500]  不能收回
[00:17:29.500 --> 00:17:31.500]  是出現了
[00:17:31.500 --> 00:17:34.500]  不過當然
[00:17:34.500 --> 00:17:35.500]  我沒有做到
[00:17:35.500 --> 00:17:37.500]  最起碼我沒有做到
[00:17:37.500 --> 00:17:38.500]  為什麼呢?
[00:17:38.500 --> 00:17:39.500]  內心裡面覺得
[00:17:39.500 --> 00:17:40.500]  不對的
[00:17:40.500 --> 00:17:41.500]  你這樣做
[00:17:41.500 --> 00:17:43.500]  你變成什麼?
[00:17:43.500 --> 00:17:45.500]  偷東西了
[00:17:45.500 --> 00:17:46.500]  你這樣做
[00:17:46.500 --> 00:17:49.500]  就會被人抓到了
[00:17:49.500 --> 00:17:52.500]  這種經驗
[00:17:52.500 --> 00:17:54.500]  怎麼說呢?
[00:17:54.500 --> 00:17:55.500]  是很大的
[00:17:55.500 --> 00:17:57.500]  是一個很大的警惕
[00:17:57.500 --> 00:17:59.500]  我又說回另一件事
[00:17:59.500 --> 00:18:01.500]  因為再小一點的時候
[00:18:01.500 --> 00:18:04.500]  以前農曆年前
[00:18:04.500 --> 00:18:06.500]  有些糖果店
[00:18:06.500 --> 00:18:07.500]  給你糖果
[00:18:07.500 --> 00:18:09.500]  當然讓你可以試吃
[00:18:09.500 --> 00:18:10.500]  我和兩個同學
[00:18:10.500 --> 00:18:12.500]  說站在那裡吃得很開心
[00:18:12.500 --> 00:18:13.500]  吃一兩顆
[00:18:13.500 --> 00:18:14.500]  都沒問題的
[00:18:14.500 --> 00:18:15.500]  給你吃的
[00:18:15.500 --> 00:18:16.500]  都OK
[00:18:16.500 --> 00:18:17.500]  吃了一顆
[00:18:17.500 --> 00:18:19.500]  拿兩顆放在袋子裡
[00:18:19.500 --> 00:18:21.500]  當時立刻被那個
[00:18:21.500 --> 00:18:22.500]  什麼?
[00:18:22.500 --> 00:18:23.500]  受保人看到
[00:18:23.500 --> 00:18:24.500]  不可以這樣做
[00:18:24.500 --> 00:18:25.500]  報警的
[00:18:25.500 --> 00:18:26.500]  立刻放下
[00:18:26.500 --> 00:18:27.500]  很害怕
[00:18:27.500 --> 00:18:28.500]  從此以來
[00:18:28.500 --> 00:18:30.500]  我很大的警惕這件事
[00:18:30.500 --> 00:18:31.500]  都是感恩的
[00:18:31.500 --> 00:18:33.500]  能夠警惕
[00:18:33.500 --> 00:18:34.500]  好了
[00:18:34.500 --> 00:18:35.500]  對著這件事
[00:18:35.500 --> 00:18:36.500]  我都想這些
[00:18:36.500 --> 00:18:37.500]  不是的
[00:18:37.500 --> 00:18:38.500]  不可以這樣
[00:18:38.500 --> 00:18:39.500]  有一個
[00:18:39.500 --> 00:18:40.500]  這個就是一個
[00:18:40.500 --> 00:18:41.500]  所謂超我
[00:18:41.500 --> 00:18:43.500]  社會的我
[00:18:43.500 --> 00:18:45.500]  一個是社會的標準
[00:18:45.500 --> 00:18:47.500]  一個是道德的標準
[00:18:47.500 --> 00:18:51.500]  能夠規範我們自己
