
[00:00:00.000 --> 00:00:07.000]  花了九個月的時間完成了雅各蘇的系列,
[00:06:39.000 --> 00:06:42.000]  好像看透這個事情,眾人皆醉,我獨醒
[00:06:42.000 --> 00:06:46.000]  在上面有一份很正義的優越感
[00:06:46.000 --> 00:06:48.000]  有一個很正義的優越感
[00:06:48.000 --> 00:06:52.000]  但有時候想想,這種感覺是一種自欺欺人的假象
[00:06:52.000 --> 00:06:57.000]  但始終感覺是一種自欺欺人的假象
[00:06:57.000 --> 00:07:03.000]  如果別人用同樣道德的要求去照向我們的話
[00:07:03.000 --> 00:07:06.000]  如果別人用同樣道德的要求照向我們的話
[00:07:06.000 --> 00:07:10.000]  何嘗不發覺,喜歡批評別人的人自己都是雙重標準
[00:07:10.000 --> 00:07:13.000]  喜歡批評別人的自己都是雙重標準
[00:07:13.000 --> 00:07:17.000]  我們對自己很寬鬆,我們對自己很寬鬆
[00:07:17.000 --> 00:07:20.000]  對別人的要求很高,對別人的要求很高
[00:07:20.000 --> 00:07:26.000]  所以有時候不去了解事情原來有多面性
[00:07:26.000 --> 00:07:29.000]  我們沒有去了解事情是有多面性的
[00:07:29.000 --> 00:07:33.000]  不去充分了解對方的看法
[00:07:33.000 --> 00:07:35.000]  沒有充分去了解對方的看法
[00:07:35.000 --> 00:07:37.000]  我們就發出很多的控訴和批評
[00:07:37.000 --> 00:07:39.000]  我們就發出很多的控訴和批評
[00:07:39.000 --> 00:07:42.000]  結果就站在道德高地
[00:07:42.000 --> 00:07:45.000]  所以我就犯了這個站在道德高地的事情
[00:07:45.000 --> 00:07:48.000]  其實在教會受訪了幾十年
[00:07:48.000 --> 00:07:50.000]  其實在教會裡面受訪了幾十年
[00:07:50.000 --> 00:07:52.000]  其實我們都見不少這些場面
[00:07:52.000 --> 00:07:54.000]  其實我也見到不少這種場面
[00:07:54.000 --> 00:07:57.000]  有些是用一種我愛教會的心
[00:07:57.000 --> 00:07:59.000]  有些是我愛教會的心
[00:07:59.000 --> 00:08:01.000]  用一種愛之深責之切
[00:08:01.000 --> 00:08:04.000]  有一種愛之深責之切
[00:08:04.000 --> 00:08:05.000]  但有時候呢
[00:08:05.000 --> 00:08:07.000]  有意無意就站在一個道德高地裡面
[00:08:07.000 --> 00:08:08.000]  提出很多的批評
[00:08:08.000 --> 00:08:11.000]  但是有意無意就站在道德高地去提出一些的批評
[00:08:11.000 --> 00:08:14.000]  我最主要說可能他們的觀點不一定是錯
[00:08:14.000 --> 00:08:16.000]  我在講他們的觀點不一定是錯的
[00:08:16.000 --> 00:08:18.000]  但如果冷眼旁觀
[00:08:18.000 --> 00:08:21.000]  講的人有多少自己身體力行去執行呢
[00:08:21.000 --> 00:08:25.000]  如果冷眼旁觀講的人到底有多少身體力行去執行呢
[00:08:25.000 --> 00:08:28.000]  有多少是以身作則去實踐自己所講的呢
[00:08:28.000 --> 00:08:31.000]  有多少是以身作則去實踐他所講的事情呢
[00:08:31.000 --> 00:08:32.000]  雖然說呢
[00:08:32.000 --> 00:08:34.000]  指出那個問題很容易
[00:08:34.000 --> 00:08:35.000]  有很多人就說
[00:08:35.000 --> 00:08:36.000]  指出問題很容易
[00:08:36.000 --> 00:08:38.000]  解決那個問題是智慧
[00:08:38.000 --> 00:08:40.000]  解決這個問題是智慧
[00:08:40.000 --> 00:08:42.000]  身體力行是榜樣
[00:08:42.000 --> 00:08:43.000]  身體力行纔是榜樣
[00:08:43.000 --> 00:08:44.000]  再講一次
[00:08:44.000 --> 00:08:47.000]  指出問題很容易
[00:08:47.000 --> 00:08:49.000]  解決問題是智慧
[00:08:49.000 --> 00:08:50.000]  解決問題是智慧
[00:08:50.000 --> 00:08:52.000]  身體力行是一個榜樣
[00:08:52.000 --> 00:08:54.000]  身體力行是一個榜樣
[00:08:54.000 --> 00:08:56.000]  按我自己幾十年侍奉的觀察
[00:08:56.000 --> 00:08:58.000]  按我幾十年侍奉的觀察
[00:08:58.000 --> 00:09:01.000]  通常投身在侍奉的人
[00:09:01.000 --> 00:09:02.000]  批評是比較少的
[00:09:02.000 --> 00:09:04.000]  通常投身在侍奉裡面的人
[00:09:04.000 --> 00:09:05.000]  他批評比較少
[00:09:05.000 --> 00:09:07.000]  喜歡批評的呢
[00:09:07.000 --> 00:09:09.000]  又遠離那個侍奉崗位
[00:09:09.000 --> 00:09:12.000]  通常喜歡批評的都比較遠離這個崗位
[00:09:12.000 --> 00:09:13.000]  我想這個不是對錯
[00:09:13.000 --> 00:09:15.000]  只不過是一個觀察
[00:09:15.000 --> 00:09:16.000]  這個不是對錯問題
[00:09:16.000 --> 00:09:17.000]  只是一個觀察
[00:09:17.000 --> 00:09:19.000]  其實每個人都有自己的過失和盲點
[00:09:19.000 --> 00:09:22.000]  其實每個人都有自己的過失和盲點
[00:09:22.000 --> 00:09:23.000]  躲在道德高地
[00:09:23.000 --> 00:09:26.000]  有時候只不過是讓自己自我感覺良好
[00:09:26.000 --> 00:09:29.000]  躲在道德高地其實只是讓自己感覺良好
[00:09:29.000 --> 00:09:32.000]  我們需要從這個高地走回去平原
[00:09:32.000 --> 00:09:35.000]  我們必須要從這個高地走回去平原
[00:09:35.000 --> 00:09:37.000]  我們將這個問題嘗試透明化
[00:09:37.000 --> 00:09:40.000]  我們嘗試把這個問題透明化
[00:09:40.000 --> 00:09:42.000]  或者透過人與人之間那種真誠的接觸
[00:09:42.000 --> 00:09:45.000]  或是透過人與人之間真誠的接觸
[00:09:45.000 --> 00:09:46.000]  將自己的觀點去表明
[00:09:46.000 --> 00:09:48.000]  把自己的觀點表明出來
[00:09:48.000 --> 00:09:50.000]  才能找到一些解決的方法
[00:09:50.000 --> 00:09:51.000]  才能找到一些解決的方法
[00:09:51.000 --> 00:09:53.000]  你躲在道德高地
[00:09:53.000 --> 00:09:54.000]  你躲在道德高地
[00:09:54.000 --> 00:09:55.000]  我指責你
[00:09:55.000 --> 00:09:56.000]  我指責這個
[00:09:56.000 --> 00:09:58.000]  他要躲在另一個道德高地
[00:09:58.000 --> 00:10:00.000]  他要躲在另一個道德高地
[00:10:00.000 --> 00:10:01.000]  回應你的問題
[00:10:01.000 --> 00:10:02.000]  他回應你的問題
[00:10:02.000 --> 00:10:03.000]  其實沒有對話
[00:10:03.000 --> 00:10:04.000]  其實沒有對話
[00:10:04.000 --> 00:10:05.000]  然後你發覺
[00:10:05.000 --> 00:10:09.000]  這個道德高地只不過是自我感覺良好的高山
[00:10:09.000 --> 00:10:12.000]  這個道德高地只是一個自我感覺良好的高山
[00:10:12.000 --> 00:10:17.000]  沒有辦法讓你客觀可以通盤的去看清楚整個大局
[00:10:17.000 --> 00:10:21.000]  沒有辦法讓你客觀去看清楚這個通盤的大局
[00:10:21.000 --> 00:10:27.000]  甚至裡面充斥了很多個人主觀的偏見、傷害和自我中心
[00:10:27.000 --> 00:10:32.000]  裡面可能充滿了很多自我中心的偏見和自我中心
[00:10:32.000 --> 00:10:37.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:37.000 --> 00:10:40.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:40.000 --> 00:10:41.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:41.000 --> 00:10:42.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:42.000 --> 00:10:43.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:43.000 --> 00:10:44.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:44.000 --> 00:10:45.000]  我覺得最珍貴的愛和盼望不是在那個道德高地
[00:10:45.000 --> 00:10:46.360]  真誠的接觸
[00:10:46.360 --> 00:10:51.880]  整個約伯記大概大部分的篇幅是講約伯和幾個朋友之間的對話
[00:10:51.880 --> 00:10:55.960]  約伯記裏面大部分都是講約伯跟幾個朋友之間的對話
[00:10:55.960 --> 00:10:58.320]  他們的話題集中在苦難這個問題
[00:10:58.320 --> 00:11:00.520]  他們的話題集中在苦難這個問題
[00:11:00.520 --> 00:11:04.440]  猶太人帶着一個很重的因果報應的觀念
[00:11:04.440 --> 00:11:07.360]  猶太人抱着一個很重的因果報應的觀念
[00:11:07.360 --> 00:11:10.400]  認爲你得到祝福,因爲你對上帝敬請
[00:11:10.400 --> 00:11:12.680]  因爲你得到祝福,因爲你對上帝敬請
[00:11:12.680 --> 00:11:15.680]  如果你陷在苦難的當中,因爲你犯罪
[00:11:15.680 --> 00:11:18.520]  你如果說現在苦難裏面,因爲你是犯了罪
[00:11:18.520 --> 00:11:22.440]  所以約伯本來有幾個朋友聽到約伯遭遇了這個苦難
[00:11:22.440 --> 00:11:25.800]  所以約伯有幾個朋友他聽到約伯遭受苦難
[00:11:25.800 --> 00:11:28.480]  原本遠道而來希望去安慰他
[00:11:28.480 --> 00:11:30.680]  本身是遠道而來是希望安慰他
[00:11:30.680 --> 00:11:34.040]  但結果就站在一個道德高地對約伯不斷的指責
[00:11:34.040 --> 00:11:38.080]  但他們卻站在那個道德高地上面對約伯不斷的指責
[00:11:38.080 --> 00:11:41.320]  因爲你家善人亡是因爲你犯罪得罪神
[00:11:41.320 --> 00:11:43.800]  因爲你家善人亡是因爲你得罪神你犯罪
[00:11:43.800 --> 00:11:46.600]  你得到神的懲罰,你得到神的懲罰
[00:11:46.600 --> 00:11:49.320]  在這個前提之下約伯你要悔改認罪
[00:11:49.320 --> 00:11:52.360]  在這個前提裏面約伯你需要悔改
[00:11:52.360 --> 00:11:56.000]  他們從一個因果報應的角度去思考
[00:11:56.000 --> 00:11:58.080]  他們從一個因果報應的角度去思考
[00:11:58.080 --> 00:12:02.560]  從來沒有跳出一個原來義人受苦有一個特別的意義
[00:12:02.560 --> 00:12:06.000]  原來他沒有見到一個義人受苦有一個特別的意義
[00:12:06.000 --> 00:12:09.640]  如果人與事只有一面,你說多簡單多好呢?
[00:12:09.640 --> 00:12:12.720]  如果人與事只有一面,你說多簡單多好呢?
[00:12:12.720 --> 00:12:15.920]  我相信很多問題很容易解決
[00:12:15.920 --> 00:12:19.160]  但無奈生命有太多的多面性和複雜性
[00:12:19.160 --> 00:12:22.000]  但生命有太多的多面性和複雜性
[00:12:22.000 --> 00:12:24.920]  譬如當年爲了拯救SARS病毒
[00:12:24.920 --> 00:12:28.000]  譬如當年爲了拯救SARS病毒
[00:12:28.000 --> 00:12:33.960]  有些自動請纓前線崇高的醫護人員
[00:12:33.960 --> 00:12:37.560]  有些自動請纓到前線崇高的醫護人員
[00:12:37.560 --> 00:12:41.440]  爲什麼感染病毒而死亡?
[00:12:41.440 --> 00:12:45.440]  堅持用非暴力對抗當時英國政府
[00:12:45.440 --> 00:12:49.080]  堅持用非暴力對抗當時英國政府
[00:12:49.080 --> 00:12:53.000]  多次絕食去爭取印度獨立的甘地
[00:12:53.000 --> 00:12:56.040]  多次絕食去爭取印度獨立的甘地
[00:12:56.040 --> 00:12:59.320]  最後被暗殺而死
[00:12:59.320 --> 00:13:03.000]  同樣堅持用非暴力爲美國黑人爭取權益
[00:13:03.000 --> 00:13:07.360]  同樣堅持以非暴力替黑人爭取權益
[00:13:07.360 --> 00:13:10.200]  逼使美國政府修改憲法
[00:13:10.200 --> 00:13:13.040]  逼使美國政府修改憲法
[00:13:13.040 --> 00:13:18.120]  逼使美國政府修改憲法
[00:13:18.120 --> 00:13:21.320]  結果馬丁路德金穆斯死在暗殺之下
[00:13:21.320 --> 00:13:22.960]  結果馬丁路德金穆斯死在暗殺之下
[00:13:22.960 --> 00:13:26.560]  結果馬丁路德金穆斯死在暗殺之下
[00:13:26.560 --> 00:13:31.440]  爲什麼舉報偷工減料豆腐渣工程的人
[00:13:31.440 --> 00:13:33.200]  卻換來多年的監禁?
[00:13:33.200 --> 00:13:35.480]  爲什麼舉報偷工減料豆腐渣工程的人
[00:13:35.480 --> 00:13:37.520]  卻換來多年的監禁?
[00:13:37.520 --> 00:13:41.640]  爲什麼舉報偷工減料豆腐渣工程的人
[00:13:41.640 --> 00:13:46.240]  舉報偷工減料豆腐渣工程的人
[00:13:46.240 --> 00:13:48.080]  舉報偷工減料豆腐渣工程的人
[00:13:48.080 --> 00:13:51.240]  舉報偷工減料豆腐渣工程的人
[00:13:51.240 --> 00:13:52.800]  舉報偷工減料豆腐渣工程的人
[00:13:52.800 --> 00:13:56.720]  舉報偷工減料豆腐渣工程的人
[00:13:56.720 --> 00:13:59.120]  舉報偷工減料豆腐渣工程的人
[00:13:59.120 --> 00:14:03.840]  舉報偷工減料豆腐渣工程的人
[00:14:03.840 --> 00:14:06.200]  舉報偷工減料豆腐渣工程的人
[00:14:06.200 --> 00:14:07.840]  舉報偷工減料豆腐渣工程的人
[00:14:07.840 --> 00:14:11.600]  舉報偷工減料豆腐渣工程的人
[00:14:11.600 --> 00:14:13.720]  舉報偷工減料豆腐渣工程的人
[00:14:13.720 --> 00:14:15.680]  舉報偷工減料豆腐渣工程的人
[00:14:15.680 --> 00:14:19.640]  舉報偷工減料豆腐渣工程的人
[00:14:19.640 --> 00:14:22.280]  舉報偷工減料豆腐渣工程的人
[00:14:22.280 --> 00:14:26.640]  舉報偷工減料豆腐渣工程的人
[00:14:26.640 --> 00:14:30.320]  舉報偷工減料豆腐渣工程的人
[00:14:30.320 --> 00:14:35.360]  舉報偷工減料豆腐渣工程的人
[00:14:35.360 --> 00:14:38.880]  舉報偷工減料豆腐渣工程的人
[00:14:38.880 --> 00:14:42.600]  舉報偷工減料豆腐渣工程的人
[00:14:42.600 --> 00:14:45.760]  舉報偷工減料豆腐渣工程的人
[00:14:45.760 --> 00:14:49.920]  舉報偷工減料豆腐渣工程的人
[00:14:49.920 --> 00:14:52.320]  舉報偷工減料豆腐渣工程的人
[00:14:52.320 --> 00:14:55.360]  舉報偷工減料豆腐渣工程的人
[00:14:55.360 --> 00:14:58.160]  舉報偷工減料豆腐渣工程的人
[00:14:58.160 --> 00:15:01.320]  舉報偷工減料豆腐渣工程的人
[00:15:01.320 --> 00:15:05.040]  舉報偷工減料豆腐渣工程的人
[00:15:05.040 --> 00:15:08.920]  舉報偷工減料豆腐渣工程的人
[00:15:08.920 --> 00:15:13.080]  舉報偷工減料豆腐渣工程的人
[00:15:13.080 --> 00:15:14.880]  舉報偷工減料豆腐渣工程的人
[00:15:14.880 --> 00:15:19.200]  舉報偷工減料豆腐渣工程的人
[00:15:19.200 --> 00:15:22.320]  舉報偷工減料豆腐渣工程的人
[00:15:22.320 --> 00:15:25.080]  舉報偷工減料豆腐渣工程的人
[00:15:25.080 --> 00:15:26.880]  舉報偷工減料豆腐渣工程的人
[00:15:26.880 --> 00:15:28.600]  舉報偷工減料豆腐渣工程的人
[00:15:28.600 --> 00:15:30.000]  舉報偷工減料豆腐渣工程的人
[00:15:30.000 --> 00:15:33.760]  舉報偷工減料豆腐渣工程的人
[00:15:33.760 --> 00:15:36.200]  舉報偷工減料豆腐渣工程的人
[00:15:36.200 --> 00:15:38.680]  舉報偷工減料豆腐渣工程的人
[00:15:38.680 --> 00:15:41.080]  舉報偷工減料豆腐渣工程的人
[00:15:41.080 --> 00:15:45.000]  舉報偷工減料豆腐渣工程的人
[00:15:45.000 --> 00:15:48.000]  舉報偷工減料豆腐渣工程的人
[00:15:48.000 --> 00:15:50.240]  舉報偷工減料豆腐渣工程的人
[00:15:50.240 --> 00:15:52.040]  舉報偷工減料豆腐渣工程的人
[00:15:52.040 --> 00:15:54.240]  舉報偷工減料豆腐渣工程的人
[00:15:54.240 --> 00:16:00.360]  舉報偷工減料豆腐渣工程的人
[00:16:00.360 --> 00:16:03.200]  舉報偷工減料豆腐渣工程的人
[00:16:03.200 --> 00:16:06.000]  舉報偷工減料豆腐渣工程的人
[00:16:06.000 --> 00:16:10.720]  舉報偷工減料豆腐渣工程的人
[00:16:10.720 --> 00:16:12.720]  舉報偷工減料豆腐渣工程的人
[00:16:12.720 --> 00:16:17.640]  舉報偷工減料豆腐渣工程的人
[00:16:17.640 --> 00:16:20.960]  舉報偷工減料豆腐渣工程的人
[00:16:20.960 --> 00:16:23.240]  舉報偷工減料豆腐渣工程的人
[00:16:23.240 --> 00:16:24.680]  舉報偷工減料豆腐渣工程的人
[00:16:24.680 --> 00:16:26.800]  舉報偷工減料豆腐渣工程的人
[00:16:26.800 --> 00:16:29.320]  舉報偷工減料豆腐渣工程的人
[00:16:29.320 --> 00:16:33.320]  舉報偷工減料豆腐渣工程的人
[00:16:33.320 --> 00:16:36.160]  舉報偷工減料豆腐渣工程的人
[00:16:36.160 --> 00:16:40.520]  舉報偷工減料豆腐渣工程的人
[00:16:40.520 --> 00:16:45.080]  舉報偷工減料豆腐渣工程的人
[00:16:45.080 --> 00:16:47.480]  舉報偷工減料豆腐渣工程的人
[00:16:47.480 --> 00:16:51.840]  舉報偷工減料豆腐渣工程的人
[00:16:51.840 --> 00:16:53.720]  舉報偷工減料豆腐渣工程的人
[00:16:53.720 --> 00:16:56.120]  舉報偷工減料豆腐渣工程的人
[00:16:56.120 --> 00:16:58.800]  舉報偷工減料豆腐渣工程的人
[00:16:58.800 --> 00:17:01.040]  舉報偷工減料豆腐渣工程的人
[00:17:01.040 --> 00:17:05.040]  舉報偷工減料豆腐渣工程的人
[00:17:05.040 --> 00:17:11.680]  舉報偷工減料豆腐渣工程的人
[00:17:11.680 --> 00:17:16.840]  舉報偷工減料豆腐渣工程的人
[00:17:16.840 --> 00:17:19.680]  舉報偷工減料豆腐渣工程的人
