
[00:00:00.000 --> 00:00:05.160]  不如一開始我們先有一個禱告
[00:03:58.640 --> 00:04:01.360]  我們就要看上文下理
[00:04:01.360 --> 00:04:03.600]  特別是在《馬太福音》很有趣的
[00:04:03.600 --> 00:04:06.000]  它的上文有時上到幾章
[00:04:06.000 --> 00:04:08.640]  不過今天我們只是上一章
[00:04:08.640 --> 00:04:11.320]  就是看第十二章
[00:04:11.320 --> 00:04:13.080]  我們說回正題
[00:04:13.080 --> 00:04:14.960]  當日發生了甚麼事呢?
[00:04:14.960 --> 00:04:18.240]  就在第十二章那裏這樣說
[00:04:18.240 --> 00:04:19.800]  「安息日當日」
[00:04:19.800 --> 00:04:22.200]  耶穌的門徒因為肚餓
[00:04:22.200 --> 00:04:25.600]  就摘了麥來吃
[00:04:25.600 --> 00:04:28.400]  誰知被法利塞人見到
[00:04:28.400 --> 00:04:31.240]  馬上向耶穌告狀
[00:04:31.240 --> 00:04:33.760]  耶穌不單沒有罵那群門徒
[00:04:33.760 --> 00:04:37.560]  反過來還教訓了那群法利塞人
[00:04:37.560 --> 00:04:39.320]  也是在那一刻
[00:04:39.320 --> 00:04:44.640]  展開了耶穌和法利塞人兩個對立的局面
[00:04:44.640 --> 00:04:46.720]  仍然在安息日當日
[00:04:46.720 --> 00:04:51.320]  耶穌在會堂醫好了一個手枯乾的人
[00:04:51.320 --> 00:04:54.200]  那一刻又衝擊著法利塞人
[00:04:54.200 --> 00:04:57.680]  不可以在安息日工作的條例
[00:04:57.680 --> 00:05:00.680]  並且耶穌不單止醫了一個
[00:05:00.680 --> 00:05:05.680]  在第十二章十五節是說有一大群人跟著耶穌
[00:05:05.680 --> 00:05:08.240]  耶穌醫好了所有的病
[00:05:08.240 --> 00:05:12.280]  那一刻激到法利塞人「紮紮跳」
[00:05:12.280 --> 00:05:16.080]  所以以耶穌是靠鬼王的力量
[00:05:16.080 --> 00:05:19.160]  去趕鬼去誣衊耶穌
[00:05:19.160 --> 00:05:20.960]  十二章最後
[00:05:20.960 --> 00:05:25.160]  耶穌以哪一個遵行天父的旨意的人
[00:05:25.160 --> 00:05:30.480]  就是我的母親和弟兄作結
[00:05:30.480 --> 00:05:35.080]  第十二章正正在說兩群人
[00:05:35.080 --> 00:05:37.560]  一群是跟從耶穌的人
[00:05:37.560 --> 00:05:40.280]  一群不是跟從耶穌的人
[00:05:40.280 --> 00:05:43.240]  即是那群文士和法利塞人
[00:05:43.240 --> 00:05:48.000]  他們看上去兩群人的信仰都很相似
[00:05:48.000 --> 00:05:51.480]  都是在進行上帝的誡命
[00:05:51.480 --> 00:05:56.280]  但是彼此的價值觀可以很不同
[00:05:56.280 --> 00:05:57.920]  在十二章之前
[00:05:57.920 --> 00:06:00.880]  其實沒有這麼大的對立面
[00:06:00.880 --> 00:06:02.200]  但是到了這一章
[00:06:02.200 --> 00:06:07.600]  很明顯說到兩者的價值觀帶來很大的衝突
[00:06:07.600 --> 00:06:12.600]  而耶穌就是要告訴當時的那群宗教人士
[00:06:12.600 --> 00:06:15.600]  只有耶穌是唯一一條正路
[00:06:15.600 --> 00:06:19.560]  是將上帝的權柄帶來這個世界上
[00:06:19.560 --> 00:06:22.520]  所以來到第十三章
[00:06:22.520 --> 00:06:24.400]  就是同一天
[00:06:24.400 --> 00:06:26.600]  耶穌所說的比喻
[00:06:26.600 --> 00:06:32.080]  不會不跟十二章所發生的事無關
[00:06:32.080 --> 00:06:33.320]  所以去到這裡
[00:06:33.320 --> 00:06:34.720]  我都會問一問
[00:06:34.720 --> 00:06:37.000]  如果你是當時的會眾
[00:06:37.000 --> 00:06:40.000]  你會站在耶穌的那一邊
[00:06:40.000 --> 00:06:43.680]  還是文士和法利塞人的那一邊呢?
[00:06:43.680 --> 00:06:48.520]  當然我們現在很想站在耶穌的那一邊
[00:06:48.520 --> 00:06:50.480]  但是當時的人
[00:06:50.480 --> 00:06:53.720]  其實他們不知道耶穌是哪一個
[00:06:53.720 --> 00:06:57.280]  所以我們現在這一刻很輕易地說
[00:06:57.280 --> 00:07:00.240]  但是當我們在那個處境的時候
[00:07:00.240 --> 00:07:03.280]  我們是否真的能夠站在耶穌的那一邊呢?
[00:07:03.280 --> 00:07:05.520]  可能就會有一些落差
[00:07:05.520 --> 00:07:07.520]  我們繼續看下去
[00:07:07.520 --> 00:07:11.240]  耶穌之後就說撒種的比喻
[00:07:11.240 --> 00:07:16.040]  就是說到見證當日發生的事的人
[00:07:16.040 --> 00:07:19.720]  特別是指向那群宗教人士
[00:07:19.720 --> 00:07:21.320]  他們的心眼
[00:07:21.320 --> 00:07:23.960]  令到耶穌已經顯明了的事
[00:07:23.960 --> 00:07:26.760]  無法落在他們的生命當中
[00:07:26.760 --> 00:07:30.000]  這些本身不是一些很深奧的道理
[00:07:30.000 --> 00:07:33.520]  至少當時耶穌已經行了很多的神蹟
[00:07:33.520 --> 00:07:38.160]  還解釋了不可以靠著鬼王的力量去趕鬼
[00:07:38.160 --> 00:07:42.040]  這些自己人講自己人的道理是不合邏輯的
[00:07:42.040 --> 00:07:43.680]  他已經解釋了
[00:07:43.680 --> 00:07:45.440]  但是文士和法利塞人
[00:07:45.440 --> 00:07:48.560]  這些在聖經裡面的死硬派
[00:07:48.560 --> 00:07:50.520]  就是不肯去面對
[00:07:50.520 --> 00:07:52.320]  不去明白
[00:07:52.320 --> 00:07:56.160]  明白這個字本身是有分辨的意思
[00:07:56.160 --> 00:07:58.160]  他們不願意去分辨
[00:07:58.160 --> 00:08:01.880]  不肯動他們那些故佈自瘋的教義
[00:08:01.880 --> 00:08:04.880]  不願意去改變
[00:08:04.880 --> 00:08:08.400]  有一次我去肉檔買一塊豬骨
[00:08:08.400 --> 00:08:09.960]  打算煲湯
[00:08:09.960 --> 00:08:11.600]  順便問問老闆
[00:08:11.600 --> 00:08:16.600]  豬骨出水的時候應該凍水還是滾水?
[00:08:16.600 --> 00:08:19.480]  當時馬上有一個大姐走出來
[00:08:19.480 --> 00:08:21.280]  當然是凍水
[00:08:21.280 --> 00:08:24.600]  血水才可以洗出來
[00:08:24.600 --> 00:08:26.880]  但是另一個大姐就出現了
[00:08:26.880 --> 00:08:28.800]  當然不是
[00:08:28.800 --> 00:08:30.200]  當然是滾水
[00:08:30.200 --> 00:08:32.280]  滾一滾就可以拿上來
[00:08:32.280 --> 00:08:35.720]  凍水的話,那塊肉也沒有味道了
[00:08:35.720 --> 00:08:37.600]  接著那個大姐聽到就馬上說
[00:08:37.600 --> 00:08:39.440]  你都不懂事
[00:08:39.440 --> 00:08:41.720]  我從來一直都是這樣煲的
[00:08:41.720 --> 00:08:43.600]  我的湯都不知道有多甜
[00:08:43.600 --> 00:08:45.600]  另外一個大姐就馬上說
[00:08:45.600 --> 00:08:47.280]  我煲了幾十年了
[00:08:47.280 --> 00:08:49.960]  我的湯都不知道有多好
[00:08:49.960 --> 00:08:53.280]  兩個大姐之後就很生氣走了
[00:08:53.280 --> 00:08:55.280]  拒絕了解
[00:08:55.280 --> 00:08:57.680]  會不會正正是我們
[00:08:57.680 --> 00:09:02.680]  會阻礙我們怎樣去分辨的一個東西
[00:09:02.680 --> 00:09:06.080]  又好像用開Android機的人
[00:09:06.080 --> 00:09:09.400]  當他覺得Android機是唯一最好的時候
[00:09:09.400 --> 00:09:11.000]  莫說轉會
[00:09:11.000 --> 00:09:14.920]  他完全拒絕了解iPhone的功能的時候
[00:09:14.920 --> 00:09:18.480]  他就不會知道是怎樣一回事
[00:09:18.480 --> 00:09:20.600]  同樣用開iPhone的人
[00:09:20.600 --> 00:09:24.040]  當他覺得iPhone機是唯一最好
[00:09:24.040 --> 00:09:28.440]  他都可能拒絕去了解Android的功能
[00:09:28.440 --> 00:09:30.440]  但這個拒絕了解
[00:09:30.440 --> 00:09:34.640]  會不會正正影響我們怎樣去分辨呢?
[00:09:34.640 --> 00:09:35.760]  耶穌說
[00:09:35.760 --> 00:09:37.840]  當那個惡者來的時候
[00:09:37.840 --> 00:09:39.560]  惡者就會將他心中
[00:09:39.560 --> 00:09:44.360]  僅餘能夠分辨的能力都會拿走
[00:09:44.360 --> 00:09:46.760]  撒種的比喻又再講了
[00:09:46.760 --> 00:09:49.440]  有些人見到耶穌所做的事
[00:09:49.440 --> 00:09:53.240]  仍然不願意站在耶穌的那一邊
[00:09:53.240 --> 00:09:56.160]  是因為他們雖然開始明白
[00:09:56.160 --> 00:09:57.840]  他們都分辨到
[00:09:57.840 --> 00:10:01.800]  只可惜因為宗教的壓力和逼迫
[00:10:01.800 --> 00:10:05.480]  甚至受不住金錢和福利的誘惑
[00:10:05.480 --> 00:10:09.520]  就是他們在會堂裡所擁有的權和利
[00:10:09.520 --> 00:10:11.400]  他們放棄不了這些東西
[00:10:11.400 --> 00:10:13.080]  所以他們不願意
[00:10:13.080 --> 00:10:16.280]  也不敢站在耶穌的那一邊
[00:10:16.280 --> 00:10:17.360]  耶穌說
[00:10:17.360 --> 00:10:19.200]  這些都不能夠成長
[00:10:19.200 --> 00:10:21.160]  不能夠結果的
[00:10:21.160 --> 00:10:23.520]  唯有那些肯分辨
[00:10:23.520 --> 00:10:26.760]  耶穌就會越將祂的教導
[00:10:26.760 --> 00:10:28.960]  越將祂所行的事
[00:10:28.960 --> 00:10:32.520]  越將祂所有的事告訴他們
[00:10:32.520 --> 00:10:35.160]  以至耶穌說他們能夠結果實
[00:10:35.160 --> 00:10:36.280]  有一百倍
[00:10:36.280 --> 00:10:37.400]  有六十倍
[00:10:37.400 --> 00:10:39.320]  有三十倍
[00:10:39.320 --> 00:10:41.240]  耶穌說這些比喻
[00:10:41.240 --> 00:10:46.000]  就是希望民事和法利賽人能夠對號入座
[00:10:46.000 --> 00:10:48.160]  聽得到比喻所指
[00:10:48.160 --> 00:10:49.520]  能夠悔改
[00:10:49.520 --> 00:10:51.840]  站在耶穌的那一邊
[00:10:51.840 --> 00:10:53.720]  所以耶穌的比喻
[00:10:53.720 --> 00:10:55.400]  是有針對性
[00:10:55.400 --> 00:11:00.240]  正正是映射著那一群法利賽人的死硬派
[00:11:00.240 --> 00:11:01.440]  同時間
[00:11:01.440 --> 00:11:04.680]  也都讓當中的會眾去分辨
[00:11:04.680 --> 00:11:06.920]  你看到這一刻的時候
[00:11:06.920 --> 00:11:08.960]  你會站在耶穌那一邊
[00:11:08.960 --> 00:11:11.480]  還是法利賽人的那一邊呢?
[00:11:11.480 --> 00:11:13.360]  你肯不肯去分辨呢?
[00:11:13.360 --> 00:11:16.760]  還是你只是覺得兩邊都有道理
[00:11:16.760 --> 00:11:19.720]  以和為貴就最好了
[00:11:19.720 --> 00:11:20.880]  不過耶穌說
[00:11:20.880 --> 00:11:22.280]  不能調和的
[00:11:22.280 --> 00:11:24.000]  要麼就站在我那一邊
[00:11:24.000 --> 00:11:27.160]  要麼就站在敵人的那一邊
[00:11:27.160 --> 00:11:29.240]  耶穌說得非常嚴厲
[00:11:29.240 --> 00:11:33.360]  也都要求在場的聽眾作出選擇
[00:11:33.360 --> 00:11:34.280]  好了
[00:11:34.280 --> 00:11:37.000]  終於來到今天的經文了
[00:11:37.000 --> 00:11:38.920]  留意耶穌一開始
[00:11:38.920 --> 00:11:43.000]  就是在說天國好象
[00:11:43.000 --> 00:11:46.520]  祂所指的不是天國是什麼東西
[00:11:46.520 --> 00:11:51.040]  而是指天國在地上的狀況
[00:11:51.040 --> 00:11:52.600]  就是說
[00:11:52.600 --> 00:11:54.920]  當耶穌在地上
[00:11:54.920 --> 00:11:56.760]  將天國的價值
[00:11:56.760 --> 00:11:59.760]  展現在人間的那一刻
[00:11:59.760 --> 00:12:02.560]  天國其實已經臨到地上了
[00:12:02.560 --> 00:12:04.520]  我們在耶穌的裡面
[00:12:04.520 --> 00:12:06.640]  我們就是種到天國
[00:12:06.640 --> 00:12:10.720]  天國的價值同樣在我們生命裡面實現
[00:12:10.720 --> 00:12:14.680]  然而直到耶穌再來的日子
[00:12:14.680 --> 00:12:16.280]  天國終極的實現
[00:12:16.280 --> 00:12:18.160]  就是耶和華必作王
[00:12:18.160 --> 00:12:21.800]  直到永永遠遠的那一刻
[00:12:21.800 --> 00:12:24.600]  這兩個時刻
[00:12:24.600 --> 00:12:29.200]  在這條時間線上
[00:12:29.200 --> 00:12:30.920]  都是天國
[00:12:30.920 --> 00:12:33.720]  只要我們在耶穌的裡面
[00:12:33.720 --> 00:12:36.440]  我們就是在天國的裡面
[00:12:36.440 --> 00:12:38.080]  所以為什麼我們經常說
[00:12:38.080 --> 00:12:40.960]  Already but not yet
[00:12:40.960 --> 00:12:43.600]  已濟未濟或者已然未然
[00:12:43.600 --> 00:12:44.680]  就是說
[00:12:44.680 --> 00:12:45.640]  在聖經裡面
[00:12:45.640 --> 00:12:47.240]  在《馬太福音》裡面
[00:12:47.240 --> 00:12:49.920]  在說天國不是死了之後
[00:12:49.920 --> 00:12:52.440]  在天堂的那種過年
[00:12:52.440 --> 00:12:54.280]  而是天國在地上
[00:12:54.280 --> 00:12:57.200]  人間的那種狀態
[00:12:57.200 --> 00:13:00.080]  這段經文正正在描述
[00:13:00.080 --> 00:13:03.600]  當天國在人間的狀態
[00:13:03.600 --> 00:13:06.240]  耶穌來就是要將天國的價值
[00:13:06.240 --> 00:13:07.640]  展現在人間
[00:13:07.640 --> 00:13:11.280]  但是法利賽人拒絕接受耶穌的方式
[00:13:11.280 --> 00:13:12.120]  他們認為
[00:13:12.120 --> 00:13:16.000]  耶穌在衝擊他們一直以來的信仰傳統
[00:13:16.000 --> 00:13:19.760]  所以耶穌是必然是錯的
[00:13:19.760 --> 00:13:20.560]  所以那一刻
[00:13:20.560 --> 00:13:22.760]  耶穌很嚴厲地形容
[00:13:22.760 --> 00:13:26.240]  那一群宗教人士是雜草
[00:13:26.240 --> 00:13:29.080]  是受敵所中的
[00:13:29.080 --> 00:13:30.200]  雜草
[00:13:30.200 --> 00:13:33.280]  其實在早期的中文聖經
[00:13:33.280 --> 00:13:34.640]  不是和合本修訂本
[00:13:34.640 --> 00:13:36.160]  是和合本的時候
[00:13:36.160 --> 00:13:38.720]  其實翻譯為「拜子」
[00:13:38.720 --> 00:13:40.960]  「拜子」和「墨子」很相似
[00:13:40.960 --> 00:13:43.320]  好像「孿生兄弟」一樣
[00:13:43.320 --> 00:13:45.520]  只是「拜子」是有毒
[00:13:45.520 --> 00:13:46.280]  不可以吃
[00:13:46.280 --> 00:13:49.960]  還有它本身是不會結果子的
[00:13:49.960 --> 00:13:52.440]  這個比喻就是在說
[00:13:52.440 --> 00:13:54.160]  現在我們看來
[00:13:54.160 --> 00:13:57.560]  「墨子」和「拜子」好像很相似
[00:13:57.560 --> 00:13:59.320]  分不開
[00:13:59.320 --> 00:14:02.760]  「墨子」和「拜子」都可以一同成長
[00:14:02.760 --> 00:14:04.520]  「墨子」有幾貌性
[00:14:04.520 --> 00:14:07.400]  「拜子」同樣都有幾貌性
[00:14:07.400 --> 00:14:09.800]  但是「拜子」不能夠結果子
[00:14:09.800 --> 00:14:12.720]  將來必能夠分開
[00:14:12.720 --> 00:14:15.080]  耶穌發出極大的警告說
[00:14:15.080 --> 00:14:19.120]  「拜子」將來必被銷毀
[00:14:19.120 --> 00:14:22.240]  就正如當時的法利塞人
[00:14:22.240 --> 00:14:24.800]  在當時來說是很成功的
[00:14:24.800 --> 00:14:27.280]  是一個很成功的宗派
[00:14:27.280 --> 00:14:29.120]  最能夠掌權
[00:14:29.120 --> 00:14:31.320]  他有很多的會堂去「揸fit」
[00:14:31.320 --> 00:14:33.880]  推動了很多的條例去實行
[00:14:33.880 --> 00:14:37.320]  很多人信服在他們的權勢之下
[00:14:37.320 --> 00:14:39.560]  的確是很成功
[00:14:39.560 --> 00:14:41.480]  而法利塞人的信心
[00:14:41.480 --> 00:14:45.000]  也見記在於這些人的成功之上
[00:14:45.000 --> 00:14:47.520]  但是否就是這樣
[00:14:47.520 --> 00:14:49.440]  他們的成功代表
[00:14:49.440 --> 00:14:52.680]  他們是走在上帝的心意裏面呢?
[00:14:52.680 --> 00:14:57.240]  是否代表他們走在天國的價值裏面呢?
[00:14:57.240 --> 00:14:59.000]  從這段經文去看
[00:14:59.000 --> 00:15:01.800]  我們發現並不是這樣
[00:15:01.800 --> 00:15:03.040]  而耶穌來
[00:15:03.040 --> 00:15:07.160]  就是將他們的美夢要破碎
[00:15:07.160 --> 00:15:10.280]  然而耶穌和他們搞得那麼僵
[00:15:10.280 --> 00:15:11.760]  成為了對立
[00:15:11.760 --> 00:15:15.880]  是否想將他們全部燒掉呢?
[00:15:15.880 --> 00:15:17.360]  我相信不是
[00:15:17.360 --> 00:15:21.480]  而是耶穌正正是想動他們信仰的根基
[00:15:21.480 --> 00:15:23.000]  想搖動他們
[00:15:23.000 --> 00:15:25.680]  希望他們回轉
[00:15:25.680 --> 00:15:28.600]  而我們真的看到在使徒行傳裏面
[00:15:28.600 --> 00:15:31.880]  有一群法利塞人真的被搖動了
[00:15:31.880 --> 00:15:33.480]  跟隨了耶穌
[00:15:33.480 --> 00:15:35.760]  其中一個就是保羅了
[00:15:35.760 --> 00:15:41.840]  所以耶穌的確是想搖動他們錯誤的信仰根基
[00:15:41.840 --> 00:15:43.920]  而去到這一刻
[00:15:43.920 --> 00:15:46.160]  我們都要問一問自己
[00:15:46.160 --> 00:15:48.840]  我們是不是麥子呢?
[00:15:48.840 --> 00:15:50.600]  怎樣才知道
[00:15:50.600 --> 00:15:52.280]  哪一個是麥子
[00:15:52.280 --> 00:15:54.600]  哪一個是拜子呢?
[00:15:54.600 --> 00:15:56.040]  第二節就說
[00:15:56.040 --> 00:16:00.160]  要到長苗吐水的時候才知道
[00:16:00.160 --> 00:16:04.520]  即是說臨到差不多收穀的那一刻才知道
[00:16:04.520 --> 00:16:06.560]  嘩!你害不害怕?
[00:16:06.560 --> 00:16:09.840]  如果你懂得害怕就對了
[00:16:09.840 --> 00:16:12.360]  因為法利塞人最敗筆的
[00:16:12.360 --> 00:16:14.760]  就是他們並不懂得害怕
[00:16:14.760 --> 00:16:16.400]  他們自以為是
[00:16:16.400 --> 00:16:19.360]  令到他們覺得要害怕的人不是他們
[00:16:19.360 --> 00:16:21.320]  而是其他人
[00:16:21.320 --> 00:16:23.960]  他們覺得其他人才是拜子
[00:16:23.960 --> 00:16:27.480]  其他人才會被火燒而不是他們
[00:16:27.480 --> 00:16:28.520]  就是這樣
[00:16:28.520 --> 00:16:30.760]  他們不單止沒有回轉
[00:16:30.760 --> 00:16:32.920]  更加要害死耶穌
[00:16:32.920 --> 00:16:36.000]  將耶穌推向十字架
[00:16:36.000 --> 00:16:38.760]  所以如果你覺得世界上
[00:16:38.760 --> 00:16:41.160]  沒有東西在衝擊你的信仰
[00:16:41.160 --> 00:16:43.080]  你就要小心了
[00:16:43.080 --> 00:16:44.520]  又或者是這一刻
[00:16:44.520 --> 00:16:45.720]  如果你想
[00:16:45.720 --> 00:16:49.440]  嘩!這段經文最好是誰聽呢?
[00:16:49.440 --> 00:16:52.520]  那你就要更加更加的小心
[00:16:52.520 --> 00:16:55.800]  因為如果你是麥子的話
[00:16:55.800 --> 00:17:01.000]  拜子對你來說是必然帶來衝擊甚至衝突
[00:17:01.000 --> 00:17:02.720]  因為天國的價值
[00:17:02.720 --> 00:17:06.000]  和世界的價值本身是不同的
[00:17:06.000 --> 00:17:09.760]  但是如果你是拜子的話
[00:17:09.760 --> 00:17:11.640]  麥子對於你來說
[00:17:11.640 --> 00:17:14.280]  同樣帶來很大的衝擊
[00:17:14.280 --> 00:17:15.240]  那一刻
[00:17:15.240 --> 00:17:17.200]  你就要作出分辨
[00:17:17.200 --> 00:17:20.640]  並且回轉
[00:17:20.640 --> 00:17:23.760]  只要你那一刻願意去分辨
[00:17:23.760 --> 00:17:25.400]  向上帝求問
[00:17:25.400 --> 00:17:27.040]  「我是麥子嗎?」
[00:17:27.040 --> 00:17:28.240]  耶穌說
[00:17:28.240 --> 00:17:30.000]  只要我們肯分辨
[00:17:30.000 --> 00:17:32.800]  耶穌就越發將祂的教導
[00:17:32.800 --> 00:17:35.280]  越發將祂所行的事
[00:17:35.280 --> 00:17:39.320]  越發將祂所有一切的事告訴我們
[00:17:39.320 --> 00:17:41.000]  以致我們有一百倍
[00:17:41.000 --> 00:17:42.120]  六十倍
[00:17:42.120 --> 00:17:45.640]  三十倍
[00:17:45.640 --> 00:17:48.200]  我小時候在信義會裏面
[00:17:48.200 --> 00:17:50.120]  回兒童主日學
[00:17:50.120 --> 00:17:51.440]  之後成長了
[00:17:51.440 --> 00:17:53.400]  信主和洗禮
[00:17:53.400 --> 00:17:59.520]  所以我有很傳統和正統的信仰
[00:17:59.520 --> 00:18:01.760]  和聖經的基礎
[00:18:01.760 --> 00:18:03.880]  所以那時候我以為
[00:18:03.880 --> 00:18:07.200]  我對信仰已經有一定的掌握
[00:18:07.200 --> 00:18:11.360]  誰不知上帝放我在五秦宗的教會裏面
[00:18:11.360 --> 00:18:12.960]  經歷不一樣的事
[00:18:12.960 --> 00:18:15.120]  經歷靈命的復興
[00:18:15.120 --> 00:18:17.680]  才體會上帝的那種偉大
[00:18:17.680 --> 00:18:20.120]  是過去我無法經歷的
[00:18:20.120 --> 00:18:21.080]  那一刻
[00:18:21.080 --> 00:18:23.680]  我以為自己已經在上帝的裏面
[00:18:23.680 --> 00:18:25.720]  有一定的經歷
[00:18:25.720 --> 00:18:27.080]  但是當之後
[00:18:27.080 --> 00:18:30.920]  在教會中國侍工裏面全職侍奉
[00:18:30.920 --> 00:18:33.480]  渡過中國各地各省
[00:18:33.480 --> 00:18:35.960]  和很多教會建立團隊
[00:18:35.960 --> 00:18:37.360]  聽過他們的問題
[00:18:37.360 --> 00:18:38.800]  見過他們的問題
[00:18:38.800 --> 00:18:42.080]  亦幫忙他們處理很多教會的問題
[00:18:42.080 --> 00:18:44.640]  那時候又經常到印尼最大的教會
[00:18:44.640 --> 00:18:46.400]  做很多連結的工作
[00:18:46.400 --> 00:18:48.480]  看到他們怎樣去發展
[00:18:48.480 --> 00:18:50.400]  上帝讓我學習了很多
[00:18:50.400 --> 00:18:53.080]  豐富了我在侍奉上的領域
[00:18:53.080 --> 00:18:54.160]  那一刻
