
[00:00:00.000 --> 00:00:04.000]  復會的耶穌基督我們來到祢的面前讚美祢
[00:03:23.600 --> 00:03:25.400]  你看到它說了幾次
[00:03:25.400 --> 00:03:26.700]  一開始的時候
[00:03:26.700 --> 00:03:28.100]  不回答 不回答
[00:03:28.100 --> 00:03:30.900]  連一句話都不回答
[00:03:30.900 --> 00:03:32.300]  到了中間
[00:03:32.300 --> 00:03:33.700]  一直出現什麼呢
[00:03:33.700 --> 00:03:34.800]  釋放 釋放 釋放
[00:03:34.800 --> 00:03:37.600]  誰誰誰 總之都是釋放
[00:03:37.600 --> 00:03:39.000]  到了最後一段
[00:03:39.000 --> 00:03:42.500]  就是說釘十字架
[00:03:42.500 --> 00:03:44.300]  透過這個脈絡
[00:03:44.300 --> 00:03:46.500]  我想今天和大家分享
[00:03:46.500 --> 00:03:49.000]  大概這段經文的故事
[00:03:49.000 --> 00:03:50.700]  可以分為三個段落
[00:03:50.700 --> 00:03:54.700]  一個是比拉多很稀奇耶穌的沉默
[00:03:54.700 --> 00:03:57.800]  為什麼耶穌不出聲呢
[00:03:57.800 --> 00:04:01.400]  接著就是比拉多嘗試釋放耶穌
[00:04:01.400 --> 00:04:03.800]  所以巴拉巴就出場了
[00:04:03.800 --> 00:04:06.500]  最後就是比拉多做了一件事
[00:04:06.500 --> 00:04:07.700]  就是洗手
[00:04:07.700 --> 00:04:10.600]  為什麼呢 我們稍後會說
[00:04:10.600 --> 00:04:12.600]  而在進入這個經文之前
[00:04:12.600 --> 00:04:14.300]  我要說一些背景
[00:04:14.300 --> 00:04:15.800]  就是
[00:04:15.800 --> 00:04:17.200]  你知道耶穌受審之前
[00:04:17.200 --> 00:04:18.900]  當然是被人抓了
[00:04:18.900 --> 00:04:20.800]  他在哪裡被抓呢
[00:04:20.800 --> 00:04:23.400]  他在喀西瓦利縣被人抓了
[00:04:23.400 --> 00:04:24.500]  在喀西瓦利縣
[00:04:24.500 --> 00:04:26.800]  猶大帶著一班官兵
[00:04:26.800 --> 00:04:28.500]  拿著火把到達的時候
[00:04:28.500 --> 00:04:29.800]  就親吻耶穌一口
[00:04:29.800 --> 00:04:31.000]  就是記號
[00:04:31.000 --> 00:04:33.400]  官兵就抓了耶穌
[00:04:33.400 --> 00:04:35.400]  但是在聖經的記載
[00:04:35.400 --> 00:04:36.500]  福音書的記載
[00:04:36.500 --> 00:04:37.600]  如果你回去有時間
[00:04:37.600 --> 00:04:40.600]  看看馬塔福音26、27章
[00:04:40.600 --> 00:04:41.900]  馬福音15章
[00:04:41.900 --> 00:04:44.900]  或者路加福音和約翰福音
[00:04:44.900 --> 00:04:48.400]  最後都有記載耶穌如何受審
[00:04:48.400 --> 00:04:51.900]  你會發覺他不是純粹一抓了就去找比拉多
[00:04:51.900 --> 00:04:52.700]  他抓了之後
[00:04:52.700 --> 00:04:55.900]  先去到祭司、宗教領袖那裡
[00:04:55.900 --> 00:04:57.000]  先審一遍
[00:04:57.000 --> 00:04:58.500]  然後再來到比拉多
[00:04:58.500 --> 00:04:59.300]  為什麼這麼煩呢
[00:04:59.300 --> 00:05:00.400]  走幾遍呢
[00:05:00.400 --> 00:05:03.500]  其中一個主要的原因就是
[00:05:03.500 --> 00:05:05.000]  這班宗教領袖
[00:05:05.000 --> 00:05:07.300]  因為他們不愛耶穌
[00:05:07.300 --> 00:05:09.600]  就是不喜歡耶穌
[00:05:09.600 --> 00:05:10.800]  他們在審的時候
[00:05:10.800 --> 00:05:15.200]  就說耶穌是節俗神
[00:05:15.200 --> 00:05:18.000]  他將自己看為和神同等
[00:05:18.000 --> 00:05:18.800]  對猶太人來說
[00:05:18.800 --> 00:05:20.700]  這個獨一真神的信仰
[00:05:20.700 --> 00:05:22.400]  如果有一個人說和神一樣
[00:05:22.400 --> 00:05:24.800]  其實是一個大罪
[00:05:24.800 --> 00:05:26.400]  所以他們很緊張
[00:05:26.400 --> 00:05:29.300]  但是猶太人這麼緊張
[00:05:29.300 --> 00:05:30.600]  對羅馬人來說
[00:05:30.600 --> 00:05:33.200]  你說有一個人很大件事
[00:05:33.200 --> 00:05:34.200]  要判死刑
[00:05:34.200 --> 00:05:35.800]  什麼事啊
[00:05:35.800 --> 00:05:39.200]  因為他說自己是神
[00:05:39.200 --> 00:05:41.100]  如果你在街上看到一個人說自己是神
[00:05:41.100 --> 00:05:42.700]  最多官兵就說
[00:05:42.700 --> 00:05:44.800]  最多拉他去青山
[00:05:44.800 --> 00:05:46.100]  不會殺了他
[00:05:46.100 --> 00:05:47.200]  你不會這樣的
[00:05:47.200 --> 00:05:48.900]  因為他沒有做錯事
[00:05:48.900 --> 00:05:50.500]  所以當時也是
[00:05:50.500 --> 00:05:51.400]  為什麼
[00:05:51.400 --> 00:05:54.100]  他可以令到耶穌要死呢
[00:05:54.100 --> 00:05:55.400]  羅馬的官
[00:05:55.400 --> 00:05:58.800]  不會無緣無故說大了的人就死
[00:05:58.800 --> 00:06:03.000]  所以宗教領袖就想了一個辦法
[00:06:03.000 --> 00:06:08.100]  這個耶穌就是猶太人的王
[00:06:08.100 --> 00:06:09.600]  不同的
[00:06:09.600 --> 00:06:11.900]  當耶穌是猶太人的王的時候
[00:06:11.900 --> 00:06:14.000]  就是他們那班人的大佬
[00:06:14.000 --> 00:06:15.000]  首領
[00:06:15.000 --> 00:06:16.500]  在這個群體裡面
[00:06:16.500 --> 00:06:18.100]  如果他是王的時候
[00:06:18.100 --> 00:06:20.300]  有可能就會反羅馬
[00:06:20.300 --> 00:06:22.100]  所以對於政治家來說
[00:06:22.100 --> 00:06:23.100]  對於政治群體
[00:06:23.100 --> 00:06:24.500]  對於他的管治
[00:06:24.500 --> 00:06:26.500]  有一個這樣的人興起的時候
[00:06:26.500 --> 00:06:28.100]  他就不可以不理會
[00:06:28.100 --> 00:06:29.600]  到時候就很緊張了
[00:06:29.600 --> 00:06:31.100]  所以當你讀馬太科目的時候
[00:06:31.100 --> 00:06:31.700]  一開始
[00:06:31.700 --> 00:06:33.400]  為什麼耶穌一來到的時候
[00:06:33.400 --> 00:06:34.500]  東方的三博士
[00:06:34.500 --> 00:06:35.800]  不是那幾個博士
[00:06:35.800 --> 00:06:38.900]  一來到就跟希律說
[00:06:38.900 --> 00:06:44.100]  那生下來要做猶太人的王的細蚊仔在哪裡
[00:06:44.100 --> 00:06:45.400]  他一來到的時候
[00:06:45.400 --> 00:06:47.400]  形容的時候就說
[00:06:47.400 --> 00:06:49.600]  合乘的人都不安
[00:06:49.600 --> 00:06:51.700]  因為這些新的王
[00:06:51.700 --> 00:06:53.000]  猶太人的王
[00:06:53.000 --> 00:06:55.600]  令到政治的環境很動盪
[00:06:55.600 --> 00:06:56.500]  他就不安了
[00:06:56.500 --> 00:06:57.300]  所以你明白嗎
[00:06:57.300 --> 00:06:58.600]  為什麼在那個環境
[00:06:58.600 --> 00:06:59.400]  去到一個位置
[00:06:59.400 --> 00:07:00.700]  為什麼十一節我們讀的時候
[00:07:00.700 --> 00:07:03.200]  一開始比拉多第一句就問
[00:07:03.200 --> 00:07:05.700]  你是不是猶太人的王
[00:07:05.700 --> 00:07:06.300]  行不行
[00:07:06.300 --> 00:07:07.500]  那是一個背景
[00:07:07.500 --> 00:07:08.600]  為什麼走了幾遍
[00:07:08.600 --> 00:07:10.400]  到最後27章的時候
[00:07:10.400 --> 00:07:12.600]  一審第一句就說這件事
[00:07:12.600 --> 00:07:13.700]  第一
[00:07:13.700 --> 00:07:18.500]  接著今天很想跟大家透過幾件事去分享
[00:07:18.500 --> 00:07:21.300]  三方面很想跟大家分享一下
[00:07:21.300 --> 00:07:24.400]  耶穌基督的受審
[00:07:24.400 --> 00:07:27.700]  當猶太人期望著祂是一個德性的君王
[00:07:27.700 --> 00:07:29.400]  但是在受審的過程
[00:07:29.400 --> 00:07:34.100]  耶穌完全展現了受苦的僕人生命的特質
[00:07:34.100 --> 00:07:38.000]  很想跟大家有三方面的分享
[00:07:38.000 --> 00:07:41.500]  第一
[00:07:41.500 --> 00:07:44.600]  耶穌站在巡撫即是比拉多面前
[00:07:44.600 --> 00:07:45.500]  巡撫就問祂
[00:07:45.500 --> 00:07:48.400]  祢是猶太人的王嗎
[00:07:48.400 --> 00:07:49.400]  耶穌就說
[00:07:49.400 --> 00:07:52.400]  「你說的是」
[00:07:52.400 --> 00:07:56.400]  「你說的是」是和合本的翻譯
[00:07:56.400 --> 00:08:00.300]  跟原文的意思有一點距離
[00:08:00.300 --> 00:08:01.800]  所以近代的譯本
[00:08:01.800 --> 00:08:06.100]  將這個回應翻譯為
[00:08:06.100 --> 00:08:08.600]  「是你說的」
[00:08:08.600 --> 00:08:09.900]  聽到分別嗎
[00:08:09.900 --> 00:08:14.500]  「你說的是」和「是你說的」
[00:08:14.500 --> 00:08:16.900]  英文的譯本NIB和ESV就說
[00:08:16.900 --> 00:08:18.800]  「You have said so」
[00:08:18.800 --> 00:08:21.300]  即是當比拉多去問祂
[00:08:21.300 --> 00:08:23.900]  祢是不是猶太人的王
[00:08:23.900 --> 00:08:26.600]  耶穌的回應不是直接回答
[00:08:26.600 --> 00:08:27.600]  而是說
[00:08:27.600 --> 00:08:29.600]  是祢說的
[00:08:29.600 --> 00:08:31.500]  耶穌很有智慧的回答
[00:08:31.500 --> 00:08:34.600]  耶穌不會亂說一些沒有意思的東西
[00:08:34.600 --> 00:08:36.200]  當耶穌這樣說的時候
[00:08:36.200 --> 00:08:37.500]  好像無伶兩可
[00:08:37.500 --> 00:08:38.300]  即是怎樣
[00:08:38.300 --> 00:08:39.300]  叫你回答吧
[00:08:39.300 --> 00:08:40.900]  我畢竟是總督
[00:08:40.900 --> 00:08:43.300]  地方行政長官最大的
[00:08:43.300 --> 00:08:45.200]  祢說什麼
[00:08:45.200 --> 00:08:46.900]  耶穌說
[00:08:46.900 --> 00:08:48.500]  「是你說的」
[00:08:48.500 --> 00:08:52.500]  耶穌好像在給一個邀請
[00:08:52.500 --> 00:08:55.100]  祢說我是猶太人的王
[00:08:55.100 --> 00:08:56.500]  是祢說的
[00:08:56.500 --> 00:08:58.300]  祢覺得呢
[00:08:58.300 --> 00:09:01.700]  祢覺得我是不是猶太人的王
[00:09:01.700 --> 00:09:04.500]  但比拉多聽到耶穌這樣回應
[00:09:04.500 --> 00:09:06.500]  祂沒有生氣
[00:09:06.500 --> 00:09:08.000]  反而祂很好奇
[00:09:08.000 --> 00:09:08.700]  為什麼呢
[00:09:08.700 --> 00:09:11.300]  因為祂知道之前的過程
[00:09:11.300 --> 00:09:12.900]  祂走來走去幾次
[00:09:12.900 --> 00:09:14.500]  第十二節祂說祂知道什麼呢
[00:09:14.500 --> 00:09:17.900]  祂知道耶穌被祭司獎和獎律控告的時候
[00:09:17.900 --> 00:09:19.900]  其實祂沒有說話
[00:09:19.900 --> 00:09:21.300]  沒有說話
[00:09:21.300 --> 00:09:23.100]  一直都沒有回答
[00:09:23.100 --> 00:09:24.500]  所以比拉多很好奇
[00:09:24.500 --> 00:09:25.700]  他再問耶穌
[00:09:25.700 --> 00:09:26.700]  問清楚
[00:09:26.700 --> 00:09:27.700]  他們
[00:09:27.700 --> 00:09:29.100]  那些宗教領袖
[00:09:29.100 --> 00:09:30.900]  作見證告祢這麼多的事
[00:09:30.900 --> 00:09:33.700]  祢沒有聽到嗎
[00:09:33.700 --> 00:09:35.100]  奇怪的是
[00:09:35.100 --> 00:09:38.700]  耶穌仍然不回答
[00:09:38.700 --> 00:09:41.700]  連一句都不說
[00:09:41.700 --> 00:09:44.700]  以致比拉多甚覺稀奇
[00:09:44.700 --> 00:09:45.700]  很驚訝
[00:09:45.700 --> 00:09:47.300]  很詫異
[00:09:47.300 --> 00:09:48.300]  為什麼呢
[00:09:48.300 --> 00:09:49.700]  這個人這麼奇怪
[00:09:49.700 --> 00:09:51.300]  耶穌來到的時候
[00:09:51.300 --> 00:09:53.300]  這件事
[00:09:53.300 --> 00:09:54.900]  這宗案件
[00:09:54.900 --> 00:09:56.100]  是大事
[00:09:56.100 --> 00:09:58.700]  基本上就是死了
[00:09:58.700 --> 00:09:59.500]  祢來到
[00:09:59.500 --> 00:10:00.700]  為什麼祢不說話呢
[00:10:00.700 --> 00:10:02.100]  連一點都不說
[00:10:02.100 --> 00:10:03.300]  不說的話
[00:10:03.300 --> 00:10:04.500]  在祢的罪狀
[00:10:04.500 --> 00:10:06.100]  基本上就是死了
[00:10:06.100 --> 00:10:09.100]  但是為什麼不說呢
[00:10:09.100 --> 00:10:10.900]  剛才我說了
[00:10:10.900 --> 00:10:12.900]  以冊書有不少的經文
[00:10:12.900 --> 00:10:16.500]  都應驗著彌賽亞要來到
[00:10:16.500 --> 00:10:18.500]  我和大家讀一節聖經
[00:10:18.500 --> 00:10:19.700]  請大家讀
[00:10:19.700 --> 00:10:23.500]  以冊書五十三章七節
[00:10:23.500 --> 00:10:24.500]  預備
[00:10:24.500 --> 00:10:25.500]  一二三
[00:10:25.500 --> 00:10:33.900]  (聖經)
[00:10:33.900 --> 00:10:43.700]  (聖經)
[00:10:43.700 --> 00:10:45.100]  讀不讀到經文
[00:10:45.100 --> 00:10:47.100]  兩次的重複
[00:10:47.100 --> 00:10:51.900]  (聖經)
[00:10:51.900 --> 00:10:53.300]  耶穌在表現的
[00:10:53.300 --> 00:10:54.900]  祂所做的回應是
[00:10:54.900 --> 00:10:56.300]  祂展現的生命
[00:10:56.300 --> 00:10:58.500]  是受苦的僕人
[00:10:58.500 --> 00:11:01.100]  好像以冊書五十三章七節
[00:11:01.100 --> 00:11:03.500]  面對一個不公平的審訊
[00:11:03.500 --> 00:11:04.900]  被人陷害的時候
[00:11:04.900 --> 00:11:07.300]  祂仍然好像
[00:11:07.300 --> 00:11:09.500]  應許的彌賽亞所說的
[00:11:09.500 --> 00:11:10.900]  受苦的僕人
[00:11:10.900 --> 00:11:14.500]  受苦的時候不開口
[00:11:14.500 --> 00:11:16.900]  被獻到宰殺之地
[00:11:16.900 --> 00:11:18.700]  基本上就是死了
[00:11:18.700 --> 00:11:24.900]  仍然這樣不開口
[00:11:24.900 --> 00:11:28.700]  耶穌主動的選擇沉默
[00:11:28.700 --> 00:11:30.100]  但是剛才我說過了
[00:11:30.100 --> 00:11:32.100]  耶穌的沉默
[00:11:32.100 --> 00:11:33.700]  其實不是祂不開口
[00:11:33.700 --> 00:11:34.700]  你知道之前
[00:11:34.700 --> 00:11:36.700]  耶穌由祂進入耶路撒冷
[00:11:36.700 --> 00:11:37.900]  到祂死後
[00:11:37.900 --> 00:11:39.300]  教會傳統說的
[00:11:39.300 --> 00:11:40.500]  這叫做Passion Week
[00:11:40.500 --> 00:11:41.500]  那個星期裡面
[00:11:41.500 --> 00:11:43.500]  其實祂在不同的地方
[00:11:43.500 --> 00:11:44.700]  說了很多話
[00:11:44.700 --> 00:11:45.900]  特別是在聖殿當中
[00:11:45.900 --> 00:11:48.100]  祂和不同的宗教領袖
[00:11:48.100 --> 00:11:49.300]  有很多對話
[00:11:49.300 --> 00:11:50.700]  不斷地回應他們
[00:11:50.700 --> 00:11:51.900]  如何理解聖經
[00:11:51.900 --> 00:11:53.100]  以致到了一個地步
[00:11:53.100 --> 00:11:54.300]  方書說
[00:11:54.300 --> 00:11:57.300]  以致之後沒有人再敢問耶穌
[00:11:57.300 --> 00:11:58.900]  耶穌有時候說話
[00:11:58.900 --> 00:12:02.300]  是會很直接地點出對方的問題
[00:12:02.300 --> 00:12:03.300]  去回應
[00:12:03.300 --> 00:12:05.500]  甚至去指責
[00:12:05.500 --> 00:12:08.500]  但是在這個不公平的審訊
[00:12:08.500 --> 00:12:11.100]  這一段裡面
[00:12:11.100 --> 00:12:15.300]  面對著其他人的指控和質疑
[00:12:15.300 --> 00:12:17.300]  耶穌所展現出來的
[00:12:17.300 --> 00:12:20.500]  是一份不亢不卑
[00:12:20.500 --> 00:12:25.100]  溫柔謙遜的生命
[00:12:25.100 --> 00:12:26.300]  彼拉多問祂
[00:12:26.300 --> 00:12:28.100]  祢是不是猶太人的王
[00:12:28.100 --> 00:12:29.300]  祂說
[00:12:29.300 --> 00:12:31.100]  是祢說的
[00:12:31.100 --> 00:12:34.500]  接著一路沉默
[00:12:34.500 --> 00:12:36.700]  耶穌所期望所關心的
[00:12:36.700 --> 00:12:38.100]  是祂的生命
[00:12:38.100 --> 00:12:40.100]  如何承傳
[00:12:40.100 --> 00:12:42.700]  神在祂裡面的旨意
[00:12:42.700 --> 00:12:44.100]  所以祂展現出來的
[00:12:44.100 --> 00:12:46.300]  就和以賽亞書五十三章
[00:12:46.300 --> 00:12:50.700]  一路同歸於盡
[00:12:50.700 --> 00:12:52.100]  相反
[00:12:52.100 --> 00:12:55.700]  我想特別在現在的處境環境當中
[00:12:55.700 --> 00:12:57.900]  我們很多時候都會
[00:12:57.900 --> 00:12:59.900]  因為很多不同的摩擦
[00:12:59.900 --> 00:13:00.700]  我們很執著於
[00:13:00.700 --> 00:13:03.700]  我們自己要去表達我們自己的不滿
[00:13:03.700 --> 00:13:06.100]  有時候我們頂不住脖子的時候
[00:13:06.100 --> 00:13:08.300]  說話裡面
[00:13:08.300 --> 00:13:10.300]  無論如何都要回兩句
[00:13:10.300 --> 00:13:12.900]  有些位置不能頂住脖子的時候
[00:13:12.900 --> 00:13:14.300]  無論如何都要說一下
[00:13:14.300 --> 00:13:16.500]  就好像我們小時候說笑的那些
[00:13:16.500 --> 00:13:17.900]  那些蘭河飛
[00:13:17.900 --> 00:13:18.900]  沒有動手的
[00:13:18.900 --> 00:13:20.700]  不過就對著什麼什麼
[00:13:20.700 --> 00:13:22.100]  你過來吧 你過來吧
[00:13:22.100 --> 00:13:23.500]  很多這樣的說話
[00:13:23.500 --> 00:13:24.700]  我們忍不住脖子
[00:13:24.700 --> 00:13:26.300]  不可以不說的
[00:13:26.300 --> 00:13:29.300]  甚至乎到了地鐵的時候
[00:13:29.300 --> 00:13:30.300]  那些摩擦
[00:13:30.300 --> 00:13:32.300]  好像明明都完了
[00:13:32.300 --> 00:13:33.300]  最後那個
[00:13:33.300 --> 00:13:34.700]  還要拿尾彩的
[00:13:34.700 --> 00:13:35.700]  你看看自己
[00:13:35.700 --> 00:13:37.700]  你自己怎樣看著你
[00:13:37.700 --> 00:13:39.700]  又再吵
[00:13:39.700 --> 00:13:40.700]  當我們看到
[00:13:40.700 --> 00:13:42.900]  耶穌表現的那個生命就是
[00:13:42.900 --> 00:13:44.700]  在受苦的時候
[00:13:44.700 --> 00:13:46.500]  祂展現出來的
[00:13:46.500 --> 00:13:48.900]  祂不是懦弱怕事
[00:13:48.900 --> 00:13:51.700]  而是一種不亢不卑
[00:13:51.700 --> 00:13:54.700]  溫柔謙遜的生命
[00:13:54.700 --> 00:13:58.300]  祂對著地方行政長官比拉多
[00:13:58.300 --> 00:13:59.700]  仍然會問
[00:13:59.700 --> 00:14:00.700]  祂問耶穌
[00:14:00.700 --> 00:14:02.500]  你是不是猶太人的王
[00:14:02.500 --> 00:14:04.300]  祂回的一句就是
[00:14:04.300 --> 00:14:05.900]  是你說的
[00:14:05.900 --> 00:14:07.700]  那你覺得呢
[00:14:07.700 --> 00:14:09.700]  你怎樣看我
[00:14:09.700 --> 00:14:12.100]  耶穌展現出來的生命
[00:14:12.100 --> 00:14:13.100]  和我們今天
[00:14:13.100 --> 00:14:14.500]  我們自己面對著
[00:14:14.500 --> 00:14:15.500]  我們自己的內心
[00:14:15.500 --> 00:14:17.700]  有時候我們會說回應
[00:14:17.700 --> 00:14:19.500]  都是正常自然
[00:14:19.500 --> 00:14:20.900]  也有時候需要的
[00:14:20.900 --> 00:14:23.300]  一些表達溝通
[00:14:23.300 --> 00:14:25.300]  但是我想分享的是
[00:14:25.300 --> 00:14:26.500]  有時候我們的內心
[00:14:26.500 --> 00:14:30.300]  那種鬥嘴的心態
[00:14:30.300 --> 00:14:31.700]  在不公平的裡面
[00:14:31.700 --> 00:14:33.900]  不值得
[00:14:33.900 --> 00:14:36.500]  無論如何都要說一句
[00:14:36.500 --> 00:14:37.700]  知道沒有意義的
[00:14:37.700 --> 00:14:38.900]  沒有幫助的
[00:14:38.900 --> 00:14:45.500]  硬是要說那幾個字出來
[00:14:45.500 --> 00:14:48.500]  接下來看看第二點
[00:14:48.500 --> 00:14:49.700]  經文再下去的時候
[00:14:49.700 --> 00:14:51.100]  其實
[00:14:51.100 --> 00:14:52.500]  大家讀過經文吧
[00:14:52.500 --> 00:14:54.100]  比拉多其實很清楚知道
[00:14:54.100 --> 00:14:55.500]  耶穌是沒有罪的
[00:14:55.500 --> 00:14:56.900]  第十八節說什麼呢
[00:14:56.900 --> 00:14:58.700]  巡撫比拉多
[00:14:58.700 --> 00:15:01.100]  原知道他們是因為嫉妒
[00:15:01.100 --> 00:15:02.700]  才將祂解離
[00:15:02.700 --> 00:15:04.500]  他們就是宗教領袖
[00:15:04.500 --> 00:15:06.500]  因為妒忌嫉妒耶穌
[00:15:06.500 --> 00:15:08.900]  才將耶穌帶到比拉多
[00:15:08.900 --> 00:15:11.700]  因為耶穌當時是一個很受歡迎的人物
[00:15:11.700 --> 00:15:13.500]  行了很多神蹟
[00:15:13.500 --> 00:15:15.300]  祂的教導帶著權柄
[00:15:15.300 --> 00:15:16.900]  又醫治又趕鬼
[00:15:16.900 --> 00:15:17.900]  對很多百姓來說
[00:15:17.900 --> 00:15:19.700]  祂是一個很重要的
[00:15:19.700 --> 00:15:22.900]  帶人去到神面前的一個宗教領袖
[00:15:22.900 --> 00:15:24.500]  一個老師
[00:15:24.500 --> 00:15:26.100]  一個拉比
[00:15:26.100 --> 00:15:28.500]  但這些宗教領袖覺得不值得
[00:15:28.500 --> 00:15:29.700]  耶穌那麼受歡迎
[00:15:29.700 --> 00:15:32.100]  所以比拉多其實知道
[00:15:32.100 --> 00:15:33.100]  而且
[00:15:33.100 --> 00:15:34.500]  他很幽默的
[00:15:34.500 --> 00:15:35.900]  有時候聖經的事
[00:15:35.900 --> 00:15:37.900]  他老婆猜他
[00:15:37.900 --> 00:15:39.700]  喂 這個義人
[00:15:39.700 --> 00:15:42.500]  他在做夢裡搞得我很辛苦
[00:15:42.500 --> 00:15:44.300]  你今天不可以幫他
[00:15:44.300 --> 00:15:45.700]  重點不是他做的夢
[00:15:45.700 --> 00:15:47.500]  而是他的評論
[00:15:47.500 --> 00:15:52.500]  即是他的老婆不會是今天才知道耶穌
[00:15:52.500 --> 00:15:54.500]  他怎樣去形容呢
[00:15:54.500 --> 00:15:56.900]  這義人
[00:15:56.900 --> 00:15:58.700]  比拉多作為行政長官
[00:15:58.700 --> 00:16:00.700]  他不會沒有聽過耶穌
[00:16:00.700 --> 00:16:03.300]  耶穌既然是當時那麼出名的人
[00:16:03.300 --> 00:16:04.500]  他作為行政長官
